,Concept_ID,ka,lv
2693,umrühren::V,შეურევს,сорлавны
2694,umrühren::V,შეურევს,maisīt
2695,umrühren::V,შეურევს,apmaisīt
2696,umrühren::V,გათქვეფს,сорлавны
2697,umrühren::V,გათქვეფს,maisīt
2698,umrühren::V,გათქვეფს,apmaisīt
2699,stricken::V,ქსოვს,кӧртны
2700,stricken::V,ქსოვს,adīt
2701,nähen::V,გაკერავს,вурны
2702,nähen::V,გაკერავს,šūt
2703,färben::V,შეღებავს,мичӧдны
2704,färben::V,შეღებავს,краситны
2705,färben::V,შეღებავს,krāsot
2706,färben::V,შეღებავს,nokrāsot
2707,reinigen::V,გაწმენდს,весавны
2708,reinigen::V,გაწმენდს,tīrīt
2709,reinigen::V,გაწმენდს,attīrīt
2710,reinigen::V,გასუფთავებს,весавны
2711,reinigen::V,გასუფთავებს,tīrīt
2712,reinigen::V,გასუფთავებს,attīrīt
2713,waschen::V,გარეცხავს,мыськыны
2714,waschen::V,გარეცხავს,mazgāt
2715,abwischen::V,წაშლის,чышкыны
2716,abwischen::V,წაშლის,noslaucīt
2717,spülen::V,გაავლებს,пожъявны
2718,spülen::V,გაავლებს,skalot
2719,fegen::V,დაბლანდავს,чышкыны
2720,fegen::V,დაბლანდავს,slaucīt
2721,kehren::V,დაგვის,чышкыны
2722,kehren::V,დაგვის,mēzt
2723,baden::V,ბანაობს,купайтчыны
2724,baden::V,ბანაობს,peldēties
2725,sich waschen::V,იბანება,мыссьыны
2726,sich waschen::V,იბანება,mazgāties
2727,ausziehen::V,გაიხდის,пӧрччӧдны
2728,ausziehen::V,გაიხდის,noģērbt
2729,anziehen::V,ჩაიცვამს,кӧмавны
2730,anziehen::V,ჩაიცვამს,пасьтавны
2731,anziehen::V,ჩაიცვამს,uzvilkt
2732,sich anziehen::V,ჩაიცვამს,пасьтасьны
2733,sich anziehen::V,ჩაიცვამს,apģērbties
2734,kämmen::V,დავარცხნის,сынавны
2735,kämmen::V,დავარცხნის,sukāt
2736,schmücken::V,მორთავს,мичмӧдны
2737,schmücken::V,მორთავს,rotāt
2738,schmücken::V,მორთავს,greznot
2739,sagen::V,იტყვის,шуны
2740,sagen::V,იტყვის,висьтавны
2741,sagen::V,იტყვის,teikt
2742,sprechen::V,ლაპარაკობს,сёрнитны
2743,sprechen::V,ლაპარაკობს,runāt
2744,reden::V,საუბრობს,сёрнитны
2745,reden::V,საუბრობს,norunāt
2746,sich unterhalten::V,ბაასობს,сёрнитны
2747,sich unterhalten::V,ბაასობს,варовитны
2748,sich unterhalten::V,ბაასობს,sarunāties
2749,sich unterhalten::V,მუსაიფობს,сёрнитны
2750,sich unterhalten::V,მუსაიფობს,варовитны
2751,sich unterhalten::V,მუსაიფობს,sarunāties
2752,fragen::V,ჰკითხავს,юавны
2753,fragen::V,ჰკითხავს,jautāt
2754,bitten::V,სთხოვს,корны
2755,bitten::V,სთხოვს,lūgt
2756,bitten::V,სთხოვს,prasīt
2757,erzählen::V,მოუთხრობს,висьтавны
2758,erzählen::V,მოუთხრობს,stāstīt
2759,mitteilen::V,აუწყებს,юӧртны
2760,mitteilen::V,აუწყებს,висьтавны
2761,mitteilen::V,აუწყებს,pavēstīt
2762,mitteilen::V,აცნობებს,юӧртны
2763,mitteilen::V,აცნობებს,висьтавны
2764,mitteilen::V,აცნობებს,pavēstīt
2765,nennen::V,უწოდებს,шуны
2766,nennen::V,უწოდებს,ним сетны
2767,nennen::V,უწოდებს,saukt
2768,rufen::V,დაუძახებს,корны
2769,rufen::V,დაუძახებს,saukt
2770,prahlen::V,ტრაბახობს,ошйысьны
2771,prahlen::V,ტრაბახობს,lielīties
2772,übersetzen::V,გადათარგმნის,вуджӧдны
2773,übersetzen::V,გადათარგმნის,tulkot
2774,übersetzen::V,გადათარგმნის,pārtulkot
2775,denken::V,ფიქრობს,мӧвпавны
2776,denken::V,ფიქრობს,domāt
2777,denken::V,აზროვნებს,мӧвпавны
2778,denken::V,აზროვნებს,domāt
2779,glauben::V,სჯერა,эскыны
2780,glauben::V,სჯერა,ticēt
2781,bemerken::V,შენიშვნავს,казявны
2782,bemerken::V,შენიშვნავს,ievērot
2783,bemerken::V,შენიშვნავს,ieraudzīt
2784,erkennen::V,გამოიცნობს,тӧдмавны
2785,erkennen::V,გამოიცნობს,pazīt
2786,erkennen::V,გამოიცნობს,atpazīt
2787,begreifen::V,გაიგებს,вежӧртны
2788,begreifen::V,გაიგებს,гӧгӧрвоны
2789,begreifen::V,გაიგებს,jēgt
2790,begreifen::V,გაიგებს,apjēgt
2791,verstehen::V,გაიგონებს,вежӧртны
2792,verstehen::V,გაიგონებს,гӧгӧрвоны
2793,verstehen::V,გაიგონებს,saprast
2794,lernen::V,ისწავლის,вeлöдчыны
2795,lernen::V,ისწავლის,mācīties
2796,wissen::V,ეცოდინება,тӧдны
2797,wissen::V,ეცოდინება,zināt
2798,sich erinnern an::V,მოიგონებს,казьтывны
2799,sich erinnern an::V,მოიგონებს,дум вылӧ уськӧдны
2800,sich erinnern an::V,მოიგონებს,atminēties
2801,sich erinnern an::V,გაიხსენებს,казьтывны
2802,sich erinnern an::V,გაიხსენებს,дум вылӧ уськӧдны
2803,sich erinnern an::V,გაიხსენებს,atminēties
2804,vergessen::V,ივიწყებს,вунӧдны
2805,vergessen::V,ივიწყებს,mirst
2806,vergessen::V,ივიწყებს,aizmirst
2807,messen::V,ზომავს,муртавны
2808,messen::V,ზომავს,mērīt
2809,zählen::V,ითვლის,лыддьыны
2810,zählen::V,ითვლის,skaitīt
2811,rechnen::V,გაიანგარიშებს,лыддьыны
2812,rechnen::V,გაიანგარიშებს,rēķināt
2813,lesen::V,კითხულობს,лыддьыны
2814,lesen::V,კითხულობს,lasīt
2815,malen::V,ხატავს,серпасавны
2816,malen::V,ხატავს,gleznot
2817,zeichnen::V,ხაზავს,серпасавны
2818,zeichnen::V,ხაზავს,zīmēt
2819,schreiben::V,დაწერს,гижны
2820,schreiben::V,დაწერს,rakstīt
2821,besitzen::V,ექნება,лоны
2822,besitzen::V,ექნება,piederēt
2823,kaufen::V,ყიდულობს,ньӧбны
2824,kaufen::V,ყიდულობს,pirkt
2825,verkaufen::V,გაყიდის,вузавны
2826,verkaufen::V,გაყიდის,pārdot
2827,bezahlen::V,გადაიხდის,мынтыны
2828,bezahlen::V,გადაიხდის,мынтысьны
2829,bezahlen::V,გადაიხდის,apmaksāt
2830,zahlen::V,გადაიხდის,мынтыны
2831,zahlen::V,გადაიხდის,maksāt
2832,beherrschen::V,ფლობს,ас улын кутны
2833,beherrschen::V,ფლობს,valdīt
2834,ertragen::V,მოითმენს,пыкны
2835,ertragen::V,მოითმენს,лэптыны
2836,ertragen::V,მოითმენს,panest
2837,ertragen::V,მოითმენს,paciest
