,Concept_ID,et,se
740,Gipfel::N,mäetipp,ла̄ддҍв
741,Höhle::N,koobas,beajoe
742,Höhle::N,koobas,rájgge
743,Höhle::N,koobas,sluoggo
744,Höhle::N,koobas,biedju
745,Höhle::N,koobas,kuovđâšm
746,Höhle::N,koobas,skuõrr
747,Höhle::N,koobas,вуэӈӈк
748,Abhang::N,nõlvak,boelte
749,Abhang::N,nõlvak,brijrie
750,Abhang::N,nõlvak,bállte
751,Abhang::N,nõlvak,vielti
752,Abhang::N,nõlvak,luohkká
753,Abhang::N,nõlvak,viel'tti
754,Abhang::N,nõlvak,vie´ltt
755,Abhang::N,nõlvak,луэххк
756,Quelle::N,allikas,aajege
757,Quelle::N,allikas,gaaltije
758,Quelle::N,allikas,ája
759,Quelle::N,allikas,ája
760,Quelle::N,allikas,gáldu
761,Quelle::N,allikas,aajâ
762,Quelle::N,allikas,käldee
763,Quelle::N,allikas,lädd
764,Quelle::N,allikas,käivv
765,Quelle::N,allikas,ка̄ййв
766,Bach::N,oja,johketje
767,Bach::N,oja,jåhkå
768,Bach::N,oja,jågåsj
769,Bach::N,oja,jogaš
770,Bach::N,oja,aajâ
771,Bach::N,oja,vuäjj
772,Bach::N,oja,вуэйй
773,Fluss::N,jõgi,johke
774,Fluss::N,jõgi,ædno
775,Fluss::N,jõgi,jåhkå
776,Fluss::N,jõgi,johka
777,Fluss::N,jõgi,juuhâ
778,Fluss::N,jõgi,jokk
779,Fluss::N,jõgi,jeänn
780,Fluss::N,jõgi,ё̄гк
781,Ufer::N,kallas,beala
782,Ufer::N,kallas,gádde
783,Ufer::N,kallas,gáddi
784,Ufer::N,kallas,riddo
785,Ufer::N,kallas,redd
786,Ufer::N,kallas,рыннт
787,Küste::N,rannik,mïere
788,Küste::N,rannik,gaedtie
789,Küste::N,rannik,merragádde
790,Küste::N,rannik,merraguovllo
791,Küste::N,rannik,gáddi
792,Küste::N,rannik,riddo
793,Küste::N,rannik,miârr'redd
794,Küste::N,rannik,рыннт
795,Festland::N,mander,gaedtie
796,Festland::N,mander,gádde
797,Festland::N,mander,nannán
798,Festland::N,mander,kušknjâs
799,Festland::N,mander,eennâm
800,Festland::N,mander,jânnam
801,Festland::N,mander,ма̄ннтэр
802,Festland::N,maismaa,gaedtie
803,Festland::N,maismaa,gádde
804,Festland::N,maismaa,nannán
805,Festland::N,maismaa,kušknjâs
806,Festland::N,maismaa,eennâm
807,Festland::N,maismaa,jânnam
808,Festland::N,maismaa,ма̄ннтэр
809,Meer::N,meri,mearoe
810,Meer::N,meri,merra
811,Meer::N,meri,nuorre
812,Meer::N,meri,áhpi
813,Meer::N,meri,mearra
814,Meer::N,meri,meeṛâ
815,Meer::N,meri,miârr
816,Meer::N,meri,ме̄рр
817,Bucht::N,laht,loekte
818,Bucht::N,laht,oagge
819,Bucht::N,laht,luokta
820,Bucht::N,laht,luokta
821,Bucht::N,laht,čuáj̣á
822,Bucht::N,laht,luhtt
823,Bucht::N,laht,вӯнн
824,Bucht::N,laht,лӯххт
825,Insel::N,saar,sååle
826,Insel::N,saar,suoloj
827,Insel::N,saar,suolu
828,Insel::N,saar,suálui
829,Insel::N,saar,suâl
830,Insel::N,saar,суэл
831,Blume::N,lill,rïesege
832,Blume::N,lill,giedjek
833,Blume::N,lill,rássi
834,Blume::N,lill,kukká
835,Blume::N,lill,heä´rvvrää´ss
836,Blume::N,lill,ывьнэнч
837,Gras::N,rohi,kraesie
838,Gras::N,rohi,rásse
839,Gras::N,rohi,rássi
840,Gras::N,rohi,rääsi
841,Gras::N,rohi,rää´ss
842,Gras::N,rohi,ра̄ссь
843,Wurzel::N,juur,roehtse
844,Wurzel::N,juur,ruohttsa
845,Wurzel::N,juur,ruohtas
846,Wurzel::N,juur,veedis
847,Wurzel::N,juur,vue´ddes
848,Wurzel::N,juur,вуэнҍтэсь
849,Baum::N,puu,moere
850,Baum::N,puu,muorra
851,Baum::N,puu,muorra
852,Baum::N,puu,muoṛâ
853,Baum::N,puu,muõrr
854,Baum::N,puu,мӯрр
855,Stamm::N,tüvi,ståamhpe
856,Stamm::N,tüvi,mátta
857,Stamm::N,tüvi,galda
858,Stamm::N,tüvi,ruŋgo
859,Stamm::N,tüvi,stokk
860,Stamm::N,tüvi,мӯрр
861,Stamm::N,tüvi,кэ̄ллт
862,Rinde::N,koor,gïrre
863,Rinde::N,koor,baarhkoe
864,Rinde::N,koor,bárkko
865,Rinde::N,koor,ostu
866,Rinde::N,koor,bárku
867,Rinde::N,koor,korrâ
868,Rinde::N,koor,kõrr
869,Rinde::N,koor,pärkk
870,Rinde::N,koor,кэ̄рр
871,Rinde::N,koor,па̄ҏҏк
872,Ast::N,oks,åeksie
873,Ast::N,oks,oakse
874,Ast::N,oks,oaksi
875,Ast::N,oks,uák'si
876,Ast::N,oks,å´hss
877,Ast::N,oks,вуэккьс
878,Zweig::N,oks,åeksie
879,Zweig::N,oks,oakse
880,Zweig::N,oks,rissi
881,Zweig::N,oks,syeṛi
882,Zweig::N,oks,sue´rr
883,Zweig::N,oks,рыссе
884,Blatt::N,leht,plienie
885,Blatt::N,leht,lassta
886,Blatt::N,leht,lasta
887,Blatt::N,leht,lostâ
888,Blatt::N,leht,lõstt
889,Blatt::N,leht,лэ̄сст
890,Birke::N,kask,såekie
891,Birke::N,kask,soahke
892,Birke::N,kask,soahki
893,Birke::N,kask,suáhi
894,Birke::N,kask,suâ´ǩǩ
895,Birke::N,kask,пе̄ссьмӯрр
896,Kiefer[Baum]::N,mänd,bietsie
897,Kiefer[Baum]::N,mänd,hájkka
898,Kiefer[Baum]::N,mänd,biehtse
899,Kiefer[Baum]::N,mänd,beahci
900,Kiefer[Baum]::N,mänd,peeci
901,Kiefer[Baum]::N,mänd,pie´cc
902,Kiefer[Baum]::N,mänd,пе̄дзь
903,Weide[Baum]::N,paju,saalje
904,Weide[Baum]::N,paju,sállja
905,Weide[Baum]::N,paju,sieđga
906,Weide[Baum]::N,paju,puájui
907,Weide[Baum]::N,paju,puäi
908,Weide[Baum]::N,paju,пуай
909,Tanne::N,nulg,goese
910,Tanne::N,nulg,guossa
911,Tanne::N,nulg,guossa
912,Tanne::N,nulg,kuosâ
913,Tanne::N,nulg,kuõss
914,Tanne::N,nulg,кӯсс
915,Horn::N,sarv,tjåervie
916,Horn::N,sarv,tjoarvve
917,Horn::N,sarv,čoarvi
918,Horn::N,sarv,čuár'vi
919,Horn::N,sarv,čuä´rvv
920,Horn::N,sarv,чуэррьв
921,Feder::N,sulg,badtse
922,Feder::N,sulg,dålgge
923,Feder::N,sulg,bozza
924,Feder::N,sulg,puzzâ
925,Feder::N,sulg,tolge
926,Feder::N,sulg,poʒʒ
927,Feder::N,sulg,по̄ннц
928,Fell::N,karvkate,njaltja
929,Fell::N,karvkate,duollje
930,Fell::N,karvkate,náhkki
931,Fell::N,karvkate,dorkkas
932,Fell::N,karvkate,turkkâ
933,Fell::N,karvkate,tyel'ji
934,Fell::N,karvkate,nähki
935,Fell::N,karvkate,torkk
936,Fell::N,karvkate,čåu´dd
937,Fell::N,karvkate,tue´l'lj
938,Fell::N,karvkate,тӯлльй
939,Fell::N,karusnahk,njaltja
940,Fell::N,karusnahk,duollje
941,Fell::N,karusnahk,náhkki
942,Fell::N,karusnahk,dorkkas
943,Fell::N,karusnahk,turkkâ
944,Fell::N,karusnahk,tyel'ji
945,Fell::N,karusnahk,nähki
946,Fell::N,karusnahk,torkk
947,Fell::N,karusnahk,čåu´dd
948,Fell::N,karusnahk,tue´l'lj
949,Fell::N,karusnahk,тӯлльй
950,Flügel::N,tiib,såaja
951,Flügel::N,tiib,såajoe
952,Flügel::N,tiib,soadje
953,Flügel::N,tiib,soadji
954,Flügel::N,tiib,suáj̣á
955,Flügel::N,tiib,suäjj
956,Flügel::N,tiib,суэйй
957,Flügel::N,tiivik,såaja
958,Flügel::N,tiivik,såajoe
959,Flügel::N,tiivik,soadje
960,Flügel::N,tiivik,soadji
961,Flügel::N,tiivik,suáj̣á
962,Flügel::N,tiivik,suäjj
963,Flügel::N,tiivik,суэйй
964,Klaue::N,küüs,gadtse
965,Klaue::N,küüs,guober
966,Klaue::N,küüs,gazza
967,Klaue::N,küüs,kozzâ
968,Klaue::N,küüs,kõʒʒ
969,Klaue::N,küüs,кэ̄ннц
970,Kralle::N,küünis,gadtse
971,Kralle::N,küünis,gadtsa
972,Kralle::N,küünis,gazza
973,Kralle::N,küünis,kozzâ
974,Kralle::N,küünis,kõʒʒ
975,Kralle::N,küünis,ке̄бпель
976,Schwanz::N,saba,siejpie
977,Schwanz::N,saba,siejbbe
978,Schwanz::N,saba,bađuš
979,Schwanz::N,saba,seaibi
980,Schwanz::N,saba,seibi
981,Schwanz::N,saba,sei´bb
982,Schwanz::N,saba,piä´cciǩ
983,Schwanz::N,saba,пиджь
984,Schwanz::N,saba,се̄ййп
985,Schwanz::N,saba,пе̄цехь
986,Ei::N,muna,munnie
987,Ei::N,muna,månne
988,Ei::N,muna,monni
989,Ei::N,muna,maṇe
990,Ei::N,muna,mââ´nn
991,Ei::N,muna,маннҍ
992,Nest::N,pesa,biesie
993,Nest::N,pesa,biesse
994,Nest::N,pesa,beassi
995,Nest::N,pesa,peesi
996,Nest::N,pesa,piervâl
997,Nest::N,pesa,piä´ss
998,Nest::N,pesa,пе̄ссь
999,Bau::N,urg,biesie
1000,Bau::N,urg,biedjo
1001,Bau::N,urg,liesso
1002,Bau::N,urg,biedju
1003,Bau::N,urg,piäju
1004,Bau::N,urg,вуэӈӈк
1005,Tier::N,loom,juvre
1006,Tier::N,loom,udos
1007,Tier::N,loom,divrre
1008,Tier::N,loom,luohtok
1009,Tier::N,loom,ealli
1010,Tier::N,loom,ellee
1011,Tier::N,loom,jie´lli
1012,Tier::N,loom,жыва
1013,Herde::N,kari,dåehkie
1014,Herde::N,kari,ællo
1015,Herde::N,kari,fuovva
1016,Herde::N,kari,doahkki
1017,Herde::N,kari,čagge
1018,Herde::N,kari,tukk
1019,Herde::N,kari,vâ´lvv
1020,Herde::N,kari,чуэз
1021,Herde::N,kari,чӣгар
1022,Kuh::N,lehm,govse
1023,Kuh::N,lehm,gussa
1024,Kuh::N,lehm,gussa
1025,Kuh::N,lehm,kussâ
1026,Kuh::N,lehm,kuss
1027,Kuh::N,lehm,лӣххьм
1028,Bulle::N,pull,vuaksa
1029,Bulle::N,pull,vuoksá
1030,Bulle::N,pull,heargi
1031,Bulle::N,pull,vuák'sá
1032,Bulle::N,pull,ergi
1033,Bulle::N,pull,vuâhss
1034,Bulle::N,pull,е̄ррьк
1035,Pferd::N,hobune,hierkie
1036,Pferd::N,hobune,råsse
1037,Pferd::N,hobune,hæssta
1038,Pferd::N,hobune,heavuš
1039,Pferd::N,hobune,hiävuš
1040,Pferd::N,hobune,heävaš
1041,Pferd::N,hobune,ро̄ссь
1042,Schaf::N,lammas,sïrve
1043,Schaf::N,lammas,sávttsa
1044,Schaf::N,lammas,sávza
1045,Schaf::N,lammas,savzâ
1046,Schaf::N,lammas,sauʒʒ
1047,Schaf::N,lammas,ла̄мьпесь
1048,Schwein::N,siga,snurke
1049,Schwein::N,siga,svijnne
1050,Schwein::N,siga,spiidni
1051,Schwein::N,siga,šahe
1052,Schwein::N,siga,šââ´ǩǩ
1053,Schwein::N,siga,ша̄гкь
1054,Hund::N,koer,bïenje
1055,Hund::N,koer,bena
1056,Hund::N,koer,beana
1057,Hund::N,koer,peenuv
1058,Hund::N,koer,piânnai
1059,Hund::N,koer,пе̄ннэ
1060,Katze::N,kass,gaahtoe
1061,Katze::N,kass,gáhtto
1062,Katze::N,kass,bussá
1063,Katze::N,kass,kissá
1064,Katze::N,kass,kaass
1065,Katze::N,kass,ко̄а̄сс
1066,Bär::N,karu,gumsie
1067,Bär::N,karu,biernna
1068,Bär::N,karu,guovža
1069,Bär::N,karu,bierdna
1070,Bär::N,karu,kuob'žâ
1071,Bär::N,karu,kue´bǯǯ
1072,Bär::N,karu,та̄лл
1073,Eichhörnchen::N,orav,åeruve
1074,Eichhörnchen::N,orav,oarre
1075,Eichhörnchen::N,orav,oarri
1076,Eichhörnchen::N,orav,uár'ree
1077,Eichhörnchen::N,orav,vuä´r'rev
1078,Eichhörnchen::N,orav,вуэррев
1079,Elch::N,põder,ïelje
1080,Elch::N,põder,ællja
1081,Elch::N,põder,sarvva
1082,Elch::N,põder,ealga
1083,Elch::N,põder,sorvâ
1084,Elch::N,põder,sõrvv
1085,Elch::N,põder,сэ̄ррв
1086,Fuchs::N,rebane,riepie
1087,Fuchs::N,rebane,riebij
1088,Fuchs::N,rebane,rieban
1089,Fuchs::N,rebane,riemnjis
1090,Fuchs::N,rebane,rie´mjj
1091,Fuchs::N,rebane,рӣммьн
1092,Hase::N,jänes,njåemele
1093,Hase::N,jänes,njoammel
1094,Hase::N,jänes,njoammil
1095,Hase::N,jänes,njuámmil
1096,Hase::N,jänes,njue´m'mel
1097,Hase::N,jänes,нюэммель
1098,Maus::N,hiir,snjeara
1099,Maus::N,hiir,snjierrá
1100,Maus::N,hiir,sáhpán
1101,Maus::N,hiir,säplig
1102,Maus::N,hiir,sä´ppli
1103,Maus::N,hiir,са̄хпьлинк
1104,Wolf::N,hunt,sïejpe
1105,Wolf::N,hunt,stálppe
1106,Wolf::N,hunt,stáhkke
1107,Wolf::N,hunt,ruomas
1108,Wolf::N,hunt,kumpe
1109,Wolf::N,hunt,návdi
1110,Wolf::N,hunt,kumppi
1111,Wolf::N,hunt,ku´mpp
1112,Wolf::N,hunt,pââ´ldes
1113,Wolf::N,hunt,чиррм
1114,Wolf::N,hunt,пальтӭсь
1115,Vogel::N,lind,ledtie
1116,Vogel::N,lind,lådde
1117,Vogel::N,lind,loddi
1118,Vogel::N,lind,lodde
1119,Vogel::N,lind,lå´dd
1120,Vogel::N,lind,лоаннҍт
1121,Schwarm::N,parv,dåehkie
1122,Schwarm::N,parv,doahkke
1123,Schwarm::N,parv,doahkki
1124,Schwarm::N,parv,tuák'ki
1125,Schwarm::N,parv,parvv
1126,Schwarm::N,parv,туххк
1127,Huhn::N,kana,vöönhtse
1128,Huhn::N,kana,vuonntsá
1129,Huhn::N,kana,vuonccis
1130,Huhn::N,kana,kääṇi
1131,Huhn::N,kana,kää´nn
1132,Huhn::N,kana,ка̄ннҌ
1133,Hahn::N,kukk,deere
1134,Hahn::N,kukk,hádna
1135,Hahn::N,kukk,åresvuonntsá
1136,Hahn::N,kukk,vuonccis
1137,Hahn::N,kukk,kääṇi
1138,Hahn::N,kukk,åå´reskää´nn
1139,Hahn::N,kukk,пе̄ттэх
1140,Gans::N,hani,gaase
1141,Gans::N,hani,gássa
1142,Gans::N,hani,čuonji
1143,Gans::N,hani,čuá'njá
1144,Gans::N,hani,čue´nj
1145,Gans::N,hani,чуэнь
1146,Adler::N,kotkas,aarhtse
1147,Adler::N,kotkas,goasskem
1148,Adler::N,kotkas,goaskin
1149,Adler::N,kotkas,kuás'kim
1150,Adler::N,kotkas,kuä´cǩǩem
1151,Adler::N,kotkas,куэцькем
1152,Ente::N,part,tjååtsele
1153,Ente::N,part,vuojatjis
1154,Ente::N,part,čáhceloddi
1155,Ente::N,part,vuonjâč
1156,Ente::N,part,vuõnjâč
1157,Ente::N,part,ча̄дзьлоаннҍт
1158,Eule::N,kakk,snjågloe
1159,Eule::N,kakk,skunjok
1160,Eule::N,kakk,skuolfi
1161,Eule::N,kakk,ijjâlodde
1162,Eule::N,kakk,iiđsaž
1163,Eule::N,kakk,кунньлоаннҍт
1164,Eule::N,kakk,чӯзэм вуэһпэй
1165,Eule::N,öökull,snjågloe
1166,Eule::N,öökull,skunjok
1167,Eule::N,öökull,skuolfi
1168,Eule::N,öökull,ijjâlodde
1169,Eule::N,öökull,iiđsaž
1170,Eule::N,öökull,кунньлоаннҍт
1171,Eule::N,öökull,чӯзэм вуэһпэй
1172,Kranich::N,kurg,goerke
1173,Kranich::N,kurg,guorgga
1174,Kranich::N,kurg,guorga
1175,Kranich::N,kurg,kuor'gâ
1176,Kranich::N,kurg,kuõrgg
1177,Kranich::N,kurg,кӯррк
1178,Krähe::N,vares,voerhtje
1179,Krähe::N,vares,gárránis
1180,Krähe::N,vares,vuoratjis
1181,Krähe::N,vares,vuoražas
1182,Krähe::N,vares,vuorččis
1183,Krähe::N,vares,vuorâč
1184,Krähe::N,vares,vuõrâč
1185,Krähe::N,vares,вӯрэч
1186,Kuckuck::N,kägu,gïeke
1187,Kuckuck::N,kägu,giehka
1188,Kuckuck::N,kägu,giehka
1189,Kuckuck::N,kägu,kiehâ
1190,Kuckuck::N,kägu,ǩiõkk
1191,Kuckuck::N,kägu,кӣгк
1192,Schwan::N,luik,njoktje
1193,Schwan::N,luik,snjuktja
1194,Schwan::N,luik,njukča
1195,Schwan::N,luik,njuhčâ
1196,Schwan::N,luik,njuhčč
1197,Schwan::N,luik,нюххч
1198,Fisch::N,kala,guelie
1199,Fisch::N,kala,guolle
1200,Fisch::N,kala,guolli
1201,Fisch::N,kala,kyeḷi
1202,Fisch::N,kala,kue´ll
1203,Fisch::N,kala,кӯлль
1204,Barsch::N,ahven,sihtege
1205,Barsch::N,ahven,vuoskun
1206,Barsch::N,ahven,vuoskku
1207,Barsch::N,ahven,vuásku
1208,Barsch::N,ahven,vuâsk
1209,Barsch::N,ahven,вуэсск
1210,Hecht::N,haug,haavke
1211,Hecht::N,haug,hávgga
1212,Hecht::N,haug,hávga
1213,Hecht::N,haug,puško
1214,Hecht::N,haug,nu´ǩǩeš
1215,Hecht::N,haug,ныгкешь
1216,Schlange[Tier]::N,uss,gïermesje
1217,Schlange[Tier]::N,uss,germaj
1218,Schlange[Tier]::N,uss,gearpmaš
1219,Schlange[Tier]::N,uss,kyev'đi
1220,Schlange[Tier]::N,uss,ku´vdd
1221,Schlange[Tier]::N,uss,кӯввьт
1222,Wurm::N,uss,mietie
1223,Wurm::N,uss,maarhke
1224,Wurm::N,uss,mádo
1225,Wurm::N,uss,máhtu
1226,Wurm::N,uss,máátu
1227,Wurm::N,uss,määtt
1228,Wurm::N,uss,ма̄дт
1229,Wurm::N,vagel,mietie
1230,Wurm::N,vagel,maarhke
1231,Wurm::N,vagel,mádo
1232,Wurm::N,vagel,máhtu
1233,Wurm::N,vagel,máátu
1234,Wurm::N,vagel,määtt
1235,Wurm::N,vagel,ма̄дт
1236,Spinne::N,ämblik,hievnie
1237,Spinne::N,ämblik,hievnne
1238,Spinne::N,ämblik,heavdni
1239,Spinne::N,ämblik,evni
1240,Spinne::N,ämblik,eeunaž
1241,Spinne::N,ämblik,о̄а̄з
1242,Ameise::N,sipelgas,garhke
1243,Ameise::N,sipelgas,gårkkå
1244,Ameise::N,sipelgas,gotka
1245,Ameise::N,sipelgas,kutkâ
1246,Ameise::N,sipelgas,kotkk
1247,Ameise::N,sipelgas,ко̄ттк
1248,Laus::N,täi,dihkie
1249,Laus::N,täi,dihkke
1250,Laus::N,täi,dihkki
1251,Laus::N,täi,tikke
1252,Laus::N,täi,te´ǩǩ
1253,Laus::N,täi,тыһкь
1254,Mücke::N,sääsk,tjoejhke
1255,Mücke::N,sääsk,tjuojkka
1256,Mücke::N,sääsk,čuoika
1257,Mücke::N,sääsk,čuoš'kâ
1258,Mücke::N,sääsk,čuõškk
1259,Mücke::N,sääsk,чӯшшк
1260,Fliege::N,kärbes,tjoere
1261,Fliege::N,kärbes,boerege
1262,Fliege::N,kärbes,tjuruk
1263,Fliege::N,kärbes,čuru
1264,Fliege::N,kärbes,kiärpáš
1265,Fliege::N,kärbes,čuâr
1266,Fliege::N,kärbes,čuâras
1267,Fliege::N,kärbes,чуэраш
1268,Schmetterling::N,liblikas,biejjielåbloe
1269,Schmetterling::N,liblikas,biejvvelådde
1270,Schmetterling::N,liblikas,beaiveloddi
1271,Schmetterling::N,liblikas,piäi'vááloddááš
1272,Schmetterling::N,liblikas,ä´llbaž
1273,Schmetterling::N,liblikas,pei´vvlå´dd
1274,Schmetterling::N,liblikas,а̄лльп
1275,Beere::N,mari,muerjie
1276,Beere::N,mari,muorjje
1277,Beere::N,mari,muorji
1278,Beere::N,mari,myer'ji
1279,Beere::N,mari,mue´rjj
1280,Beere::N,mari,мӯррьй
1281,Apfel::N,õun,æbpla
1282,Apfel::N,õun,ehpal
1283,Apfel::N,õun,eppel
1284,Apfel::N,õun,eahppel
1285,Apfel::N,õun,я̄блэк
1286,Pilz::N,seen,goebpere
1287,Pilz::N,seen,guoppar
1288,Pilz::N,seen,guoppar
1289,Pilz::N,seen,kuobâr
1290,Pilz::N,seen,kuõbbâr
1291,Pilz::N,seen,кӯмпар
1292,Zwiebel::N,sibul,lööke
1293,Zwiebel::N,sibul,løhkka
1294,Zwiebel::N,sibul,lávki
1295,Zwiebel::N,sibul,luukk
1296,Zwiebel::N,sibul,луквець
1297,Saat::N,seeme,saajoe
1298,Saat::N,seeme,sádjo
1299,Saat::N,seeme,siepman
1300,Saat::N,seeme,siemâ
1301,Saat::N,seeme,siõm
1302,Saat::N,seeme,се̄м
1303,Korn::N,iva,gernie
1304,Korn::N,iva,gårnnetjalmme
1305,Korn::N,iva,gordni
1306,Korn::N,iva,jiṿe
1307,Korn::N,iva,ле̄ййп
1308,Korn::N,tera,gernie
1309,Korn::N,tera,gårnnetjalmme
1310,Korn::N,tera,gordni
1311,Korn::N,tera,jiṿe
1312,Korn::N,tera,ле̄ййп
1313,Heu::N,hein,suejnieh
1314,Heu::N,hein,ájvve
1315,Heu::N,hein,suoidni
1316,Heu::N,hein,syei'ni
1317,Heu::N,hein,suei´nn
1318,Heu::N,hein,сӯййн
1319,Schale::N,koor,gïrre
1320,Schale::N,koor,garra
1321,Schale::N,koor,skádne
1322,Schale::N,koor,garra
1323,Schale::N,koor,korrâ
1324,Schale::N,koor,kõrr
1325,Schale::N,koor,ю̄дтҍ
1326,Grube::N,kaevand,haevtie
1327,Grube::N,kaevand,rågge
1328,Grube::N,kaevand,gohpi
1329,Grube::N,kaevand,roggi
1330,Grube::N,kaevand,kyep'pi
1331,Grube::N,kaevand,rogge
1332,Grube::N,kaevand,rå´ǧǧ
1333,Grube::N,kaevand,kåå´pp
1334,Grube::N,kaevand,коабпь
1335,Falle::N,lõks,barta
1336,Falle::N,lõks,ruevtie
1337,Falle::N,lõks,gillar
1338,Falle::N,lõks,ruovdde
1339,Falle::N,lõks,rihtá
1340,Falle::N,lõks,báhcahat
1341,Falle::N,lõks,ká'skástâh
1342,Falle::N,lõks,ää´ǧǧes
1343,Falle::N,lõks,кӣлл
1344,Falle::N,lõks,ше̄шшь
1345,Falle::N,püünis,barta
1346,Falle::N,püünis,ruevtie
1347,Falle::N,püünis,gillar
1348,Falle::N,püünis,ruovdde
1349,Falle::N,püünis,rihtá
1350,Falle::N,püünis,báhcahat
1351,Falle::N,püünis,ká'skástâh
1352,Falle::N,püünis,ää´ǧǧes
1353,Falle::N,püünis,кӣлл
1354,Falle::N,püünis,ше̄шшь
1355,Schlinge::N,aas,latjka
1356,Schlinge::N,aas,gieras
1357,Schlinge::N,aas,mohkki
1358,Schlinge::N,aas,kieḷâ
1359,Schlinge::N,aas,ǩiõll
1360,Schlinge::N,aas,ää´ǧǧes
1361,Schlinge::N,aas,кӣлл
1362,Schlinge::N,aas,ше̄шшь
1363,Spur::N,jälg,gïeje
1364,Spur::N,jälg,luodda
1365,Spur::N,jälg,joavnes
1366,Spur::N,jälg,luodda
1367,Spur::N,jälg,luod'dâ
1368,Spur::N,jälg,ǩiõjj
1369,Spur::N,jälg,кӣйй
1370,Asche::N,tuhk,govne
1371,Asche::N,tuhk,gudna
1372,Asche::N,tuhk,gutna
1373,Asche::N,tuhk,kunnâ
1374,Asche::N,tuhk,kunn
1375,Asche::N,tuhk,кунн
1376,Dreck::N,saast,haaskoe
1377,Dreck::N,saast,lænjok
1378,Dreck::N,saast,baška
1379,Dreck::N,saast,duova
1380,Dreck::N,saast,durdi
1381,Dreck::N,saast,tuol'vâ
1382,Dreck::N,saast,sähss
1383,Dreck::N,saast,са̄ккьс
1384,Dreck::N,mustus,haaskoe
1385,Dreck::N,mustus,lænjok
1386,Dreck::N,mustus,baška
1387,Dreck::N,mustus,duova
1388,Dreck::N,mustus,durdi
1389,Dreck::N,mustus,tuol'vâ
1390,Dreck::N,mustus,sähss
1391,Dreck::N,mustus,са̄ккьс
1392,Eisen::N,raud,ruevtie
1393,Eisen::N,raud,ruovdde
1394,Eisen::N,raud,ruovdi
1395,Eisen::N,raud,ryev'di
1396,Eisen::N,raud,ru´vdd
1397,Eisen::N,raud,рӯввьт
1398,Gold::N,kuld,gullie
1399,Gold::N,kuld,gålle
1400,Gold::N,kuld,golli
1401,Gold::N,kuld,kolle
1402,Gold::N,kuld,kå´ll
1403,Gold::N,kuld,коалль
1404,Silber::N,hõbe,sïlpe
1405,Silber::N,hõbe,silbba
1406,Silber::N,hõbe,silba
1407,Silber::N,hõbe,silbâ
1408,Silber::N,hõbe,silbb
1409,Silber::N,hõbe,сыллп
1410,Kohle::N,süsi,tjïrre
1411,Kohle::N,süsi,tjahta
1412,Kohle::N,süsi,čitna
1413,Kohle::N,süsi,illâ
1414,Kohle::N,süsi,čiđđâ
1415,Kohle::N,süsi,ill
1416,Kohle::N,süsi,ылл
1417,Glas::N,klaas,klaase
1418,Glas::N,klaas,glássa
1419,Glas::N,klaas,lássa
1420,Glas::N,klaas,laasâ
1421,Glas::N,klaas,steehl
1422,Glas::N,klaas,сте̄клэ
1423,Lehm::N,savi,laejrie
1424,Lehm::N,savi,lænnjgá
1425,Lehm::N,savi,láirá
1426,Lehm::N,savi,njaajâ
1427,Lehm::N,savi,saavv
1428,Lehm::N,savi,чуййв
1429,Lehm::N,savi,чуввьй
1430,Sand::N,liiv,saedtie
1431,Sand::N,liiv,sáttoj
1432,Sand::N,liiv,tjievrra
1433,Sand::N,liiv,sáttu
1434,Sand::N,liiv,čunoi
1435,Sand::N,liiv,vuõddâs
1436,Sand::N,liiv,вӯнтас
1437,Mensch::N,inimene,almetje
1438,Mensch::N,inimene,ulmusj
1439,Mensch::N,inimene,olmmoš
1440,Mensch::N,inimene,olmooš
1441,Mensch::N,inimene,ooumâž
1442,Mensch::N,inimene,олма
1443,Mann::N,mees,ålma
1444,Mann::N,mees,ålmåj
1445,Mann::N,mees,olmmái
1446,Mann::N,mees,a'lmai
1447,Mann::N,mees,åålm
1448,Mann::N,mees,ка̄ллесь
1449,Frau::N,naine,nyjsene
1450,Frau::N,naine,nissun
1451,Frau::N,naine,nisu
1452,Frau::N,naine,nissoon
1453,Frau::N,naine,neezzan
1454,Frau::N,naine,нызан
1455,Kind::N,laps,maana
1456,Kind::N,laps,mánná
1457,Kind::N,laps,mánná
1458,Kind::N,laps,pärni
1459,Kind::N,laps,páárnáš
1460,Kind::N,laps,pä´rnn
1461,Kind::N,laps,päärnaž
1462,Kind::N,laps,па̄ррьн
1463,Kind::N,laps,па̄рнэнч
1464,Junge::N,poiss,påajke
1465,Junge::N,poiss,baernie
1466,Junge::N,poiss,birek
1467,Junge::N,poiss,báhttja
1468,Junge::N,poiss,gánda
1469,Junge::N,poiss,bárdni
1470,Junge::N,poiss,alge
1471,Junge::N,poiss,â´lǧǧ
1472,Junge::N,poiss,pä´rnn
1473,Junge::N,poiss,па̄ррьн
1474,Junge::N,poiss,па̄ррьшя
1475,Mädchen::N,tüdruk,nïejte
1476,Mädchen::N,tüdruk,niejdda
1477,Mädchen::N,tüdruk,nieida
1478,Mädchen::N,tüdruk,niei'dâ
1479,Mädchen::N,tüdruk,nijdd
1480,Mädchen::N,tüdruk,нӣйта
1481,Familie::N,perekond,fuelhkie
1482,Familie::N,perekond,beraj
1483,Familie::N,perekond,fuolkke
1484,Familie::N,perekond,famillja
