,Concept_ID,fa,se
7066,verlieren::V,گم کردن,biestedh
7067,verlieren::V,گم کردن,masset
7068,verlieren::V,گم کردن,láhppet
7069,verlieren::V,گم کردن,láhppit
7070,verlieren::V,گم کردن,läppiđ
7071,verlieren::V,گم کردن,monâttiđ
7072,verlieren::V,گم کردن,lä´pped
7073,verlieren::V,گم کردن,rââ´ppted
7074,verlieren::V,گم کردن,ка̄дхэ
7075,verlieren::V,گم کردن,кӯдтъе
7076,fallen lassen::V,انداختن,gahtjehtidh
7077,fallen lassen::V,انداختن,luojttet
7078,fallen lassen::V,انداختن,luojttalit
7079,fallen lassen::V,انداختن,gahčahit
7080,fallen lassen::V,انداختن,lyeš'tiđ
7081,fallen lassen::V,انداختن,kočâttiđ
7082,fallen lassen::V,انداختن,rõpsted
7083,fallen lassen::V,انداختن,kõõččted
7084,fallen lassen::V,انداختن,ёҏтэ
7085,fallen lassen::V,انداختن,кэчхэ
7086,machen::V,کردن,daajhtodh
7087,machen::V,کردن,dahkat
7088,machen::V,کردن,dahkat
7089,machen::V,کردن,rähtiđ
7090,machen::V,کردن,raajjâd
7091,machen::V,کردن,tue´j'jeed
7092,machen::V,کردن,тӯййше
7093,machen::V,کردن,ӣллькье
7094,machen::V,ساختن,daajhtodh
7095,machen::V,ساختن,dahkat
7096,machen::V,ساختن,dahkat
7097,machen::V,ساختن,rähtiđ
7098,machen::V,ساختن,raajjâd
7099,machen::V,ساختن,tue´j'jeed
7100,machen::V,ساختن,тӯййше
7101,machen::V,ساختن,ӣллькье
7102,herstellen::V,ساختن,skaepiedidh
7103,herstellen::V,ساختن,buvtadit
7104,herstellen::V,ساختن,dudjot
7105,herstellen::V,ساختن,a'mnâstiđ
7106,herstellen::V,ساختن,va'lmâštiđ
7107,herstellen::V,ساختن,vaalmšted
7108,herstellen::V,ساختن,лыххкэ
7109,herstellen::V,ساختن,ӣллькье
7110,herstellen::V,تولید کردن,skaepiedidh
7111,herstellen::V,تولید کردن,buvtadit
7112,herstellen::V,تولید کردن,dudjot
7113,herstellen::V,تولید کردن,a'mnâstiđ
7114,herstellen::V,تولید کردن,va'lmâštiđ
7115,herstellen::V,تولید کردن,vaalmšted
7116,herstellen::V,تولید کردن,лыххкэ
7117,herstellen::V,تولید کردن,ӣллькье
7118,bauen::V,ساختن,bigkedh
7119,bauen::V,ساختن,biggit
7120,bauen::V,ساختن,ráhkadit
7121,bauen::V,ساختن,huksiđ
7122,bauen::V,ساختن,raajjâd
7123,bauen::V,ساختن,тӯййше
7124,bauen::V,بنا کردن,bigkedh
7125,bauen::V,بنا کردن,biggit
7126,bauen::V,بنا کردن,ráhkadit
7127,bauen::V,بنا کردن,huksiđ
7128,bauen::V,بنا کردن,raajjâd
7129,bauen::V,بنا کردن,тӯййше
7130,reparieren::V,درست کردن,davvodh
7131,reparieren::V,درست کردن,divvot
7132,reparieren::V,درست کردن,divvut
7133,reparieren::V,درست کردن,tivvoođ
7134,reparieren::V,درست کردن,čihtâđ
7135,reparieren::V,درست کردن,teevvad
7136,reparieren::V,درست کردن,чиннэ
7137,reparieren::V,تعمیر کردن,davvodh
7138,reparieren::V,تعمیر کردن,divvot
7139,reparieren::V,تعمیر کردن,divvut
7140,reparieren::V,تعمیر کردن,tivvoođ
7141,reparieren::V,تعمیر کردن,čihtâđ
7142,reparieren::V,تعمیر کردن,teevvad
7143,reparieren::V,تعمیر کردن,чиннэ
7144,verbessern::V,بهتر کردن,bueriedidh
7145,verbessern::V,بهتر کردن,báredit
7146,verbessern::V,بهتر کردن,buoredit
7147,verbessern::V,بهتر کردن,buoridit
7148,verbessern::V,بهتر کردن,pye'rediđ
7149,verbessern::V,بهتر کردن,pue´reed
7150,verbessern::V,بهتر کردن,шӣгнэ
7151,ändern::V,تغییر دادن,jeatjahtehtedh
7152,ändern::V,تغییر دادن,rievddadit
7153,ändern::V,تغییر دادن,muhttit
7154,ändern::V,تغییر دادن,molsut
7155,ändern::V,تغییر دادن,mutteđ
7156,ändern::V,تغییر دادن,mu´tted
7157,ändern::V,تغییر دادن,вуайхе
7158,ändern::V,تغییر دادن,ка̄вьсе
7159,graben::V,کندن,berkedh
7160,graben::V,کندن,kroehkedh
7161,graben::V,کندن,bállet
7162,graben::V,کندن,goaivut
7163,graben::V,کندن,roggat
7164,graben::V,کندن,kuái'vuđ
7165,graben::V,کندن,rääppad
7166,graben::V,کندن,kuäivvad
7167,graben::V,کندن,ра̄бпэ
7168,graben::V,کندن,куаййве
7169,graben::V,گود کردن,berkedh
7170,graben::V,گود کردن,kroehkedh
7171,graben::V,گود کردن,bállet
7172,graben::V,گود کردن,goaivut
7173,graben::V,گود کردن,roggat
7174,graben::V,گود کردن,kuái'vuđ
7175,graben::V,گود کردن,rääppad
7176,graben::V,گود کردن,kuäivvad
7177,graben::V,گود کردن,ра̄бпэ
7178,graben::V,گود کردن,куаййве
7179,beugen::V,کج کردن,sojjedidh
7180,beugen::V,کج کردن,såjådit
7181,beugen::V,کج کردن,sojahit
7182,beugen::V,کج کردن,sujâttiđ
7183,beugen::V,کج کردن,kå´mrded
7184,beugen::V,کج کردن,njikklõõttâd
7185,beugen::V,کج کردن,сойхьтэ
7186,beugen::V,کج کردن,то̄а̄ххкэ
7187,beugen::V,کج کردن,нигклаххьтэ
7188,biegen::V,خم کردن,sojjehtidh
7189,biegen::V,خم کردن,såjådit
7190,biegen::V,خم کردن,niejddet
7191,biegen::V,خم کردن,sojahit
7192,biegen::V,خم کردن,čipteđ
7193,biegen::V,خم کردن,soojted
7194,biegen::V,خم کردن,сойхьтэ
7195,drehen::V,چرخاندن,jårrehtidh
7196,drehen::V,چرخاندن,bådnjåt
7197,drehen::V,چرخاندن,botnjat
7198,drehen::V,چرخاندن,jurâttiđ
7199,drehen::V,چرخاندن,jåårǥlâ´tted
7200,drehen::V,چرخاندن,чоӊӊтэ
7201,wenden::V,برگرداندن,jarkelidh
7202,wenden::V,برگرداندن,jårggålit
7203,wenden::V,برگرداندن,jorgalit
7204,wenden::V,برگرداندن,jurgâliđ
7205,wenden::V,برگرداندن,jåårǥlâ´tted
7206,wenden::V,برگرداندن,вӣррлаххътэ
7207,wenden::V,برگرداندن,ка̄вьсе
7208,umdrehen::V,برگرداندن,jarkedh
7209,umdrehen::V,برگرداندن,måttsåstit
7210,umdrehen::V,برگرداندن,botnjat
7211,umdrehen::V,برگرداندن,jorgođ
7212,umdrehen::V,برگرداندن,jårǥsted
7213,umdrehen::V,برگرداندن,коамьхе
7214,umdrehen::V,برگرداندن,калльтлэ
7215,heben::V,برداشتن,luknjedh
7216,heben::V,برداشتن,baavhkestidh
7217,heben::V,برداشتن,bajedit
7218,heben::V,برداشتن,loktet
7219,heben::V,برداشتن,bajidit
7220,heben::V,برداشتن,pajediđ
7221,heben::V,برداشتن,kokkiđ
7222,heben::V,برداشتن,kaggâd
7223,heben::V,برداشتن,pââ´jeed
7224,heben::V,برداشتن,пайнэ
7225,heben::V,برداشتن,пайнэллэ
7226,hochheben::V,برآوردن,lutnjedh
7227,hochheben::V,برآوردن,låggŋit
7228,hochheben::V,برآوردن,loktet
7229,hochheben::V,برآوردن,pajediđ
7230,hochheben::V,برآوردن,kuåstteed
7231,hochheben::V,برآوردن,пайнэ
7232,hochheben::V,بلند کردن,lutnjedh
7233,hochheben::V,بلند کردن,låggŋit
7234,hochheben::V,بلند کردن,loktet
7235,hochheben::V,بلند کردن,pajediđ
7236,hochheben::V,بلند کردن,kuåstteed
7237,hochheben::V,بلند کردن,пайнэ
7238,ergreifen::V,گرفتن,fihkelidh
7239,ergreifen::V,گرفتن,sårjjot
7240,ergreifen::V,گرفتن,doahppit
7241,ergreifen::V,گرفتن,fáhtet
7242,ergreifen::V,گرفتن,tuáppuđ
7243,ergreifen::V,گرفتن,poppâ´tted
7244,ergreifen::V,گرفتن,каццсе
7245,ergreifen::V,گرفتن,туэрркэ
7246,ergreifen::V,گرفتن,ро̄а̄ппчье
7247,halten::V,نگاه داشتن,steeredh
7248,halten::V,نگاه داشتن,utniedidh
7249,halten::V,نگاه داشتن,anedit
7250,halten::V,نگاه داشتن,adnalit
7251,halten::V,نگاه داشتن,doallat
7252,halten::V,نگاه داشتن,toollâd
7253,halten::V,نگاه داشتن,tue´rjjeed
7254,halten::V,نگاه داشتن,туаррье
7255,drücken::V,فشار دادن,dïelkestidh
7256,drücken::V,فشار دادن,dieddet
7257,drücken::V,فشار دادن,deaddit
7258,drücken::V,فشار دادن,čárvet
7259,drücken::V,فشار دادن,čárvuđ
7260,drücken::V,فشار دادن,čärvvad
7261,drücken::V,فشار دادن,teä´d'ded
7262,drücken::V,فشار دادن,пе̄ррэ
7263,drücken::V,فشار دادن,ра̄ппче
7264,drücken::V,فشار آوردن,dïelkestidh
7265,drücken::V,فشار آوردن,dieddet
7266,drücken::V,فشار آوردن,deaddit
7267,drücken::V,فشار آوردن,čárvet
7268,drücken::V,فشار آوردن,čárvuđ
7269,drücken::V,فشار آوردن,čärvvad
7270,drücken::V,فشار آوردن,teä´d'ded
7271,drücken::V,فشار آوردن,пе̄ррэ
7272,drücken::V,فشار آوردن,ра̄ппче
7273,schieben::V,هل دادن,vuetjedh
7274,schieben::V,هل دادن,sjáhtjat
7275,schieben::V,هل دادن,cáhkit
7276,schieben::V,هل دادن,cuggâđ
7277,schieben::V,هل دادن,oi´ǧǧeed
7278,schieben::V,هل دادن,оййкье
7279,kratzen::V,خاریدن,våhtsodh
7280,kratzen::V,خاریدن,skreepedh
7281,kratzen::V,خاریدن,ruohkkat
7282,kratzen::V,خاریدن,ruohkastit
7283,kratzen::V,خاریدن,gazzut
7284,kratzen::V,خاریدن,kazzođ
7285,kratzen::V,خاریدن,võckkâd
7286,kratzen::V,خاریدن,кышшкэ
7287,kratzen::V,خاریدن,каххьце
7288,lecken::V,لیسیدن,njåalodh
7289,lecken::V,لیسیدن,njoallot
7290,lecken::V,لیسیدن,njolodit
7291,lecken::V,لیسیدن,njuálluđ
7292,lecken::V,لیسیدن,njuällad
7293,lecken::V,لیسیدن,нюаллэ
7294,beißen::V,گاز زدن,gaektjedh
7295,beißen::V,گاز زدن,gássket
7296,beißen::V,گاز زدن,gáskestit
7297,beißen::V,گاز زدن,gáskit
7298,beißen::V,گاز زدن,käskiđ
7299,beißen::V,گاز زدن,kä´cǩǩed
7300,beißen::V,گاز زدن,ка̄ццьке
7301,abreißen::V,پاره کردن,bïhkedh
7302,abreißen::V,پاره کردن,gajkkot
7303,abreißen::V,پاره کردن,gaikkihit
7304,abreißen::V,پاره کردن,roottâđ
7305,abreißen::V,پاره کردن,ra´šǩǩeed
7306,abreißen::V,پاره کردن,rååttad
7307,abreißen::V,پاره کردن,ро̄дтҍе
7308,abreißen::V,پاره کردن,пӯттҍкье
7309,abschneiden::V,بریدن,tjoehpestidh
7310,abschneiden::V,بریدن,jallat
7311,abschneiden::V,بریدن,čuohppat
7312,abschneiden::V,بریدن,jogâldiđ
7313,abschneiden::V,بریدن,geerelidh
7314,abschneiden::V,بریدن,е̄дтэ
7315,abschneiden::V,بریدن,е̄дтлэ
7316,abschneiden::V,قطع کردن,tjoehpestidh
7317,abschneiden::V,قطع کردن,jallat
7318,abschneiden::V,قطع کردن,čuohppat
7319,abschneiden::V,قطع کردن,jogâldiđ
7320,abschneiden::V,قطع کردن,geerelidh
7321,abschneiden::V,قطع کردن,е̄дтэ
7322,abschneiden::V,قطع کردن,е̄дтлэ
7323,binden::V,بستن,gårredidh
7324,binden::V,بستن,tjadnat
7325,binden::V,بستن,gárrat
7326,binden::V,بستن,čoonnâđ
7327,binden::V,بستن,čõõnnâd
7328,binden::V,بستن,čuõlmmâd
7329,binden::V,بستن,ко̄ррэ
7330,binden::V,بستن,чӯллмдэ
7331,binden::V,بستن,ко̄а̄ррэ
7332,stecken::V,فرو کردن,rïjtedh
7333,stecken::V,فرو کردن,tsævkkat
7334,stecken::V,فرو کردن,cáhkit
7335,stecken::V,فرو کردن,cuggâđ
7336,stecken::V,فرو کردن,čuõ´ǧ'ǧeed
7337,stecken::V,فرو کردن,чогксэ
7338,stecken::V,فرو کردن,це̄ӈькхэ
7339,brechen::V,شکستن,dåajodh
7340,brechen::V,شکستن,tsåapkodh
7341,brechen::V,شکستن,doaddjut
7342,brechen::V,شکستن,cuvket
7343,brechen::V,شکستن,moorrâđ
7344,brechen::V,شکستن,mu´rdded
7345,brechen::V,شکستن,муррьтэ
7346,klopfen::V,کوبیدن,beenghkedh
7347,klopfen::V,کوبیدن,goalkkalit
7348,klopfen::V,کوبیدن,tsábbmet
7349,klopfen::V,کوبیدن,goalkit
7350,klopfen::V,کوبیدن,skoalkit
7351,klopfen::V,کوبیدن,skuá'lkuttiđ
7352,klopfen::V,کوبیدن,kuälkted
7353,klopfen::V,کوبیدن,та̄гкэ
7354,hauen::V,زدن,beenghkedh
7355,hauen::V,زدن,tjuollat
7356,hauen::V,زدن,čuollat
7357,hauen::V,زدن,čurmâđ
7358,hauen::V,زدن,čâ´cǩǩed
7359,hauen::V,زدن,та̄гкэ
7360,hauen::V,زدن,ва̄сстэ
7361,kleben::V,چسباندن,njamkedh
7362,kleben::V,چسباندن,dædnjodit
7363,kleben::V,چسباندن,liibmet
7364,kleben::V,چسباندن,taṃadiđ
7365,kleben::V,چسباندن,li´jmmjed
7366,kleben::V,چسباندن,нямхэ
7367,reiben::V,مالش دادن,daanjedh
7368,reiben::V,مالش دادن,ruvvit
7369,reiben::V,مالش دادن,ruvvet
7370,reiben::V,مالش دادن,fiärruđ
7371,reiben::V,مالش دادن,heârrad
7372,reiben::V,مالش دادن,ru´vvjed
7373,reiben::V,مالش دادن,е̄ррэ
7374,streichen::V,مالیدن,daejdedh
7375,streichen::V,مالیدن,badtjadidh
7376,streichen::V,مالیدن,vuojddat
7377,streichen::V,مالیدن,málet
7378,streichen::V,مالیدن,njuohtat
7379,streichen::V,مالیدن,njuottâđ
7380,streichen::V,مالیدن,puák'suđ
7381,streichen::V,مالیدن,påhssad
7382,streichen::V,مالیدن,мо̄а̄шшэ
7383,schleifen::V,تیز کردن,slijhpedh
7384,schleifen::V,تیز کردن,sadjet
7385,schleifen::V,تیز کردن,sadjit
7386,schleifen::V,تیز کردن,šliipet
7387,schleifen::V,تیز کردن,saijeeđ
7388,schleifen::V,تیز کردن,sââjjad
7389,schleifen::V,تیز کردن,tabǯsted
7390,schleifen::V,تیز کردن,то̄а̄мчсе
7391,schneiden::V,چیدن,bietskedh
7392,schneiden::V,چیدن,suoddat
7393,schneiden::V,چیدن,tjuohppat
7394,schneiden::V,چیدن,biesskedit
7395,schneiden::V,چیدن,čuohppat
7396,schneiden::V,چیدن,čuop'pâđ
7397,schneiden::V,چیدن,čuõp'pâd
7398,schneiden::V,چیدن,е̄дтэ
7399,schneiden::V,چیدن,пе̄ррэ
7400,schneiden::V,چیدن,чӯххпэ
7401,schneiden::V,بریدن,bietskedh
7402,schneiden::V,بریدن,suoddat
7403,schneiden::V,بریدن,tjuohppat
7404,schneiden::V,بریدن,biesskedit
7405,schneiden::V,بریدن,čuohppat
7406,schneiden::V,بریدن,čuop'pâđ
7407,schneiden::V,بریدن,čuõp'pâd
7408,schneiden::V,بریدن,е̄дтэ
7409,schneiden::V,بریدن,пе̄ррэ
7410,schneiden::V,بریدن,чӯххпэ
7411,rütteln::V,لرزاندن,firredh
7412,rütteln::V,لرزاندن,doargestit
7413,rütteln::V,لرزاندن,šluvgit
7414,rütteln::V,لرزاندن,pušteđ
7415,rütteln::V,لرزاندن,pu´štted
7416,rütteln::V,لرزاندن,пушшьтэ
7417,rütteln::V,تکان دادن,firredh
7418,rütteln::V,تکان دادن,doargestit
7419,rütteln::V,تکان دادن,šluvgit
7420,rütteln::V,تکان دادن,pušteđ
7421,rütteln::V,تکان دادن,pu´štted
7422,rütteln::V,تکان دادن,пушшьтэ
7423,schütteln::V,تکان دادن,firredh
7424,schütteln::V,تکان دادن,sjavnnjet
7425,schütteln::V,تکان دادن,sillnat
7426,schütteln::V,تکان دادن,skullhet
7427,schütteln::V,تکان دادن,salkalit
7428,schütteln::V,تکان دادن,pušteđ
7429,schütteln::V,تکان دادن,pu´štted
7430,schütteln::V,تکان دادن,пушшьтэ
7431,schwenken::V,تاب دادن,svinhtedh
7432,schwenken::V,تاب دادن,svikkastit
7433,schwenken::V,تاب دادن,šlivgut
7434,schwenken::V,تاب دادن,hiä'iluttiđ
7435,schwenken::V,تاب دادن,heeilted
7436,schwenken::V,تاب دادن,маххъе
7437,schütten::V,ریختن,gurhkedh
7438,schütten::V,ریختن,hállit
7439,schütten::V,ریختن,liejkkit
7440,schütten::V,ریختن,leškiđ
7441,schütten::V,ریختن,virâttiđ
7442,schütten::V,ریختن,väällad
7443,schütten::V,ریختن,ва̄ллэ
7444,füllen::V,پر کردن,dievhtedh
7445,füllen::V,پر کردن,dievddet
7446,füllen::V,پر کردن,deavdit
7447,füllen::V,پر کردن,tevdiđ
7448,füllen::V,پر کردن,tiudded
7449,füllen::V,پر کردن,тӣввтэ
7450,einwickeln::V,پیچیدن,gïesedh
7451,einwickeln::V,پیچیدن,giessat
7452,einwickeln::V,پیچیدن,gárrat
7453,einwickeln::V,پیچیدن,giessat
7454,einwickeln::V,پیچیدن,gurpat
7455,einwickeln::V,پیچیدن,kiessâđ
7456,einwickeln::V,پیچیدن,ǩiõssâd
7457,einwickeln::V,پیچیدن,кӣссэ
7458,tragen::V,بردن,guedtedh
7459,tragen::V,بردن,guoddet
7460,tragen::V,بردن,guoddit
7461,tragen::V,بردن,kyed'diđ
7462,tragen::V,بردن,kue´d'ded
7463,tragen::V,بردن,кӯннҌтэ
7464,tragen::V,حمل کردن,guedtedh
7465,tragen::V,حمل کردن,guoddet
7466,tragen::V,حمل کردن,guoddit
7467,tragen::V,حمل کردن,kyed'diđ
7468,tragen::V,حمل کردن,kue´d'ded
7469,tragen::V,حمل کردن,кӯннҌтэ
7470,schleppen::V,کشیدن,fatnehtidh
7471,schleppen::V,کشیدن,sliehpit
7472,schleppen::V,کشیدن,feastit
7473,schleppen::V,کشیدن,vie'šidiđ
7474,schleppen::V,کشیدن,hinnađ
7475,schleppen::V,کشیدن,nje´ʒʒed
7476,schleppen::V,کشیدن,чуввкэ
7477,ziehen::V,کشیدن,giesedh
7478,ziehen::V,کشیدن,giesset
7479,ziehen::V,کشیدن,geassit
7480,ziehen::V,کشیدن,keessiđ
7481,ziehen::V,کشیدن,ǩie´ssed
7482,ziehen::V,کشیدن,ке̄ссе
7483,aufbewahren::V,نگهداری کردن,vöörhkedh
7484,aufbewahren::V,نگهداری کردن,vuorkkit
7485,aufbewahren::V,نگهداری کردن,seailluhit
7486,aufbewahren::V,نگهداری کردن,siä'iluttiđ
7487,aufbewahren::V,نگهداری کردن,seeilted
7488,aufbewahren::V,نگهداری کردن,рӯкнэ
7489,werfen::V,انداختن,slampestidh
7490,werfen::V,انداختن,bálkkot
7491,werfen::V,انداختن,suhppet
7492,werfen::V,انداختن,šlivgiđ
7493,werfen::V,انداختن,čeâǥǥted
7494,werfen::V,انداختن,суэххпэ
7495,werfen::V,پرتاب کردن,slampestidh
7496,werfen::V,پرتاب کردن,bálkkot
7497,werfen::V,پرتاب کردن,suhppet
7498,werfen::V,پرتاب کردن,šlivgiđ
7499,werfen::V,پرتاب کردن,čeâǥǥted
7500,werfen::V,پرتاب کردن,суэххпэ
7501,fangen::V,گرفتن,bivtedh
7502,fangen::V,گرفتن,giddit
7503,fangen::V,گرفتن,bivdit
7504,fangen::V,گرفتن,toppiđ
7505,fangen::V,گرفتن,tää´vted
7506,fangen::V,گرفتن,та̄бпэ
7507,fangen::V,گرفتن,со̄а̄гкэ
7508,packen::V,گرفتن,doerelidh
7509,packen::V,گرفتن,kreemsedh
7510,packen::V,گرفتن,doahppit
7511,packen::V,گرفتن,doahput
7512,packen::V,گرفتن,tuáppuđ
7513,packen::V,گرفتن,ká'ivâstiđ
7514,packen::V,گرفتن,tää´vted
7515,packen::V,گرفتن,каццсе
7516,packen::V,گرفتن,туэрркэ
7517,packen::V,گرفتن,ро̄а̄ппчье
7518,verstecken::V,قایم کردن,tjïekedh
7519,verstecken::V,قایم کردن,tjiehkat
7520,verstecken::V,قایم کردن,čiehkat
7521,verstecken::V,قایم کردن,čieḥâđ
7522,verstecken::V,قایم کردن,peittad
7523,verstecken::V,قایم کردن,пе̄йхьтэ
7524,verstecken::V,پنهان کردن,tjïekedh
7525,verstecken::V,پنهان کردن,tjiehkat
7526,verstecken::V,پنهان کردن,čiehkat
7527,verstecken::V,پنهان کردن,čieḥâđ
7528,verstecken::V,پنهان کردن,peittad
7529,verstecken::V,پنهان کردن,пе̄йхьтэ
7530,teilen::V,قسمت کردن,juekedh
7531,teilen::V,قسمت کردن,juohket
7532,teilen::V,قسمت کردن,juohkit
7533,teilen::V,قسمت کردن,jyeḥiđ
7534,teilen::V,قسمت کردن,jue´ǩǩed
7535,teilen::V,قسمت کردن,ю̄гке
7536,teilen::V,قسمت کردن,ра̄ттҍке
7537,teilen::V,تقسیم کردن,juekedh
7538,teilen::V,تقسیم کردن,juohket
7539,teilen::V,تقسیم کردن,juohkit
7540,teilen::V,تقسیم کردن,jyeḥiđ
7541,teilen::V,تقسیم کردن,jue´ǩǩed
7542,teilen::V,تقسیم کردن,ю̄гке
7543,teilen::V,تقسیم کردن,ра̄ттҍке
7544,schicken::V,فرستادن,saadtodh
7545,schicken::V,فرستادن,sáddit
7546,schicken::V,فرستادن,sáddet
7547,schicken::V,فرستادن,vuo'lgâttiđ
7548,schicken::V,فرستادن,vuõltteed
7549,schicken::V,فرستادن,вӯлкхэ
7550,schicken::V,ارسال کردن,saadtodh
7551,schicken::V,ارسال کردن,sáddit
7552,schicken::V,ارسال کردن,sáddet
7553,schicken::V,ارسال کردن,vuo'lgâttiđ
7554,schicken::V,ارسال کردن,vuõltteed
7555,schicken::V,ارسال کردن,вӯлкхэ
7556,bringen::V,آوردن,buektedh
7557,bringen::V,آوردن,doalvvot
7558,bringen::V,آوردن,buktit
7559,bringen::V,آوردن,tuál'vuđ
7560,bringen::V,آوردن,pu´htted
7561,bringen::V,آوردن,пыххьтэ
7562,hinzufügen::V,افزودن,dievhtedh
7563,hinzufügen::V,افزودن,duoddit
7564,hinzufügen::V,افزودن,lasedit
7565,hinzufügen::V,افزودن,lasihit
7566,hinzufügen::V,افزودن,lasettiđ
7567,hinzufügen::V,افزودن,lââ´zzted
7568,hinzufügen::V,افزودن,лажьхе
7569,hinzufügen::V,اضافه کردن,dievhtedh
7570,hinzufügen::V,اضافه کردن,duoddit
7571,hinzufügen::V,اضافه کردن,lasedit
7572,hinzufügen::V,اضافه کردن,lasihit
7573,hinzufügen::V,اضافه کردن,lasettiđ
7574,hinzufügen::V,اضافه کردن,lââ´zzted
7575,hinzufügen::V,اضافه کردن,лажьхе
7576,bekommen::V,گرفتن,åadtjodh
7577,bekommen::V,گرفتن,åttjudit
7578,bekommen::V,گرفتن,oažžut
7579,bekommen::V,گرفتن,juksâđ
7580,bekommen::V,گرفتن,uáž'žuđ
7581,bekommen::V,گرفتن,vuäǯ'ǯâd
7582,bekommen::V,گرفتن,вуаннче
7583,erhalten::V,دریافت کردن,åadtjodh
7584,erhalten::V,دریافت کردن,oadtjot
7585,erhalten::V,دریافت کردن,oažžut
7586,erhalten::V,دریافت کردن,uáž'žuđ
7587,erhalten::V,دریافت کردن,vuäǯ'ǯâd
7588,erhalten::V,دریافت کردن,ва̄лльтэ
7589,nehmen::V,گرفتن,vaeltedh
7590,nehmen::V,گرفتن,válldet
7591,nehmen::V,گرفتن,váldit
7592,nehmen::V,گرفتن,väldiđ
7593,nehmen::V,گرفتن,vä´ldded
7594,nehmen::V,گرفتن,ва̄лльтэ
7595,nehmen::V,برداشتن,vaeltedh
7596,nehmen::V,برداشتن,válldet
7597,nehmen::V,برداشتن,váldit
7598,nehmen::V,برداشتن,väldiđ
7599,nehmen::V,برداشتن,vä´ldded
7600,nehmen::V,برداشتن,ва̄лльтэ
7601,wählen::V,انتخاب کردن,veeljedh
7602,wählen::V,انتخاب کردن,válljit
7603,wählen::V,انتخاب کردن,válljet
7604,wählen::V,انتخاب کردن,valjiđ
7605,wählen::V,انتخاب کردن,vaalšed
7606,wählen::V,انتخاب کردن,va´lljeed
7607,wählen::V,انتخاب کردن,воалшэ
7608,auswählen::V,برگزیدن,veeljedh
7609,auswählen::V,برگزیدن,tjuolldet
7610,auswählen::V,برگزیدن,válljet
7611,auswählen::V,برگزیدن,valjiđ
7612,auswählen::V,برگزیدن,vaalšed
7613,auswählen::V,برگزیدن,va´lljeed
7614,auswählen::V,برگزیدن,воалшэ
7615,bewahren::V,حفظ کردن,vaarjelidh
7616,bewahren::V,حفظ کردن,bisodit
7617,bewahren::V,حفظ کردن,várjjalit
7618,bewahren::V,حفظ کردن,seailluhit
7619,bewahren::V,حفظ کردن,varjâliđ
7620,bewahren::V,حفظ کردن,varjjled
7621,bewahren::V,حفظ کردن,ӣшшьтэ
7622,bewahren::V,حفظ کردن,во̄а̄ррьдэ
7623,bewahren::V,حفاظت کردن,vaarjelidh
7624,bewahren::V,حفاظت کردن,bisodit
7625,bewahren::V,حفاظت کردن,várjjalit
7626,bewahren::V,حفاظت کردن,seailluhit
7627,bewahren::V,حفاظت کردن,varjâliđ
7628,bewahren::V,حفاظت کردن,varjjled
7629,bewahren::V,حفاظت کردن,ӣшшьтэ
7630,bewahren::V,حفاظت کردن,во̄а̄ррьдэ
7631,behindern::V,مانع بودن,hööptdeh
7632,behindern::V,مانع بودن,hieredit
7633,behindern::V,مانع بودن,muhttet
7634,behindern::V,مانع بودن,eastadit
7635,behindern::V,مانع بودن,estiđ
7636,behindern::V,مانع بودن,coggâđ
7637,behindern::V,مانع بودن,hettiđ
7638,behindern::V,مانع بودن,cõggâd
7639,behindern::V,مانع بودن,е̄кхэллэ
7640,verderben::V,از بین بردن,biejstedh
7641,verderben::V,از بین بردن,spedjat
7642,verderben::V,از بین بردن,billistit
7643,verderben::V,از بین بردن,pillediđ
7644,verderben::V,از بین بردن,tårmmad
7645,verderben::V,از بین بردن,pe´llsted
7646,verderben::V,از بین بردن,тоаррмэ
7647,verderben::V,از بین بردن,ма̄ййкэ
7648,beschädigen::V,صدمه زدن,fæjloedidh
7649,beschädigen::V,صدمه زدن,vahágahttet
7650,beschädigen::V,صدمه زدن,bilidit
7651,beschädigen::V,صدمه زدن,vahâgittiđ
7652,beschädigen::V,صدمه زدن,pä´rtteed
7653,beschädigen::V,صدمه زدن,муррьтэ
7654,zerbrechen::V,شکستن,tsööpkedh
7655,zerbrechen::V,شکستن,doadjet
7656,zerbrechen::V,شکستن,cuvket
7657,zerbrechen::V,شکستن,cuov'kkiđ
7658,zerbrechen::V,شکستن,muårrâd
7659,zerbrechen::V,شکستن,cu´vǩǩeed
7660,zerbrechen::V,شکستن,муррьтэ
7661,zerreißen::V,دریدن,gejhkielidh
7662,zerreißen::V,دریدن,gajkudit
7663,zerreißen::V,دریدن,gaikkodit
7664,zerreißen::V,دریدن,ráisket
7665,zerreißen::V,دریدن,kiškođ
7666,zerreißen::V,دریدن,ra´šǩǩeed
7667,zerreißen::V,دریدن,пуатткэ
7668,zerreißen::V,پاره کردن,gejhkielidh
7669,zerreißen::V,پاره کردن,gajkudit
7670,zerreißen::V,پاره کردن,gaikkodit
7671,zerreißen::V,پاره کردن,ráisket
7672,zerreißen::V,پاره کردن,kiškođ
7673,zerreißen::V,پاره کردن,ra´šǩǩeed
7674,zerreißen::V,پاره کردن,пуатткэ
7675,zerstören::V,خراب کردن,eerjedh
7676,zerstören::V,خراب کردن,biejsstet
7677,zerstören::V,خراب کردن,håhkkidit
7678,zerstören::V,خراب کردن,heavahit
