,Concept_ID,ab,lv
2044,klettern::V,ақəлара,rāpties
2045,schaukeln::V,аҟəараҟəанҽара,гычасьны
2046,schaukeln::V,аҟəараҟəанҽара,šūpoties
2047,schaukeln::V,аҟəараҟəанҽара,zvalstīties
2048,kriechen::V,аҳəазара,кыссьыны
2049,kriechen::V,аҳəазара,līst
2050,kriechen::V,аҳəазара,rāpot
2051,schwimmen::V,аӡсара,уявны
2052,schwimmen::V,аӡсара,peldēt
2053,tauchen::V,ахəӡааҵəира,сунавны
2054,tauchen::V,ахəӡааҵəира,gremdēties
2055,rudern::V,аҵшьра,пелысасьны
2056,rudern::V,аҵшьра,airēt
2057,rudern::V,аҵшьра,irties
2058,fahren::V,акала,мунны
2059,fahren::V,акала,braukt
2060,fliegen::V,аҧырра,лэбны
2061,fliegen::V,аҧырра,lidot
2062,fliegen::V,аҧырра,laisties
2063,gehen::V,аиҭаҵра,мyнны
2064,gehen::V,аиҭаҵра,iet
2065,weggehen::V,ацара,мунавны
2066,weggehen::V,ацара,aiziet
2067,abfahren::V,адəықəлара,мӧдӧдчыны
2068,abfahren::V,адəықəлара,atiet
2069,abfahren::V,адəықəлара,aizbraukt
2070,abfahren::V,ацара,мӧдӧдчыны
2071,abfahren::V,ацара,atiet
2072,abfahren::V,ацара,aizbraukt
2073,anhalten::V,ааныргылара,джӧмдыны
2074,anhalten::V,ааныргылара,apstāties
2075,hineingehen::V,аҭалара,пырны
2076,hineingehen::V,аҭалара,ieiet
2077,eintreten::V,аҩналара,пырны
2078,eintreten::V,аҩналара,ienākt
2079,kommen::V,аара,воны
2080,kommen::V,аара,локны
2081,kommen::V,аара,nākt
2082,kommen::V,ааира,воны
2083,kommen::V,ааира,локны
2084,kommen::V,ааира,nākt
2085,ankommen::V,ааира,воны
2086,ankommen::V,ааира,локны
2087,ankommen::V,ааира,nonākt
2088,ankommen::V,ааира,ierasties
2089,ankommen::V,аара,воны
2090,ankommen::V,аара,локны
2091,ankommen::V,аара,nonākt
2092,ankommen::V,аара,ierasties
2093,ankommen::V,анеира,воны
2094,ankommen::V,анеира,локны
2095,ankommen::V,анеира,nonākt
2096,ankommen::V,анеира,ierasties
2097,zurückkommen::V,азыхынҳəра,косны
2098,zurückkommen::V,азыхынҳəра,бергӧдчыны
2099,zurückkommen::V,азыхынҳəра,atgriezties
2100,bleiben::V,аанхара,кольны
2101,bleiben::V,аанхара,palikt
2102,bleiben::V,анхара,кольны
2103,bleiben::V,анхара,palikt
2104,bleiben::V,аангылара,кольны
2105,bleiben::V,аангылара,palikt
2106,warten::V,азҧшзаара,виччысьны
2107,warten::V,азҧшзаара,gaidīt
2108,erwarten::V,азҧшра,виччысьны
2109,erwarten::V,азҧшра,sagaidīt
2110,suchen::V,ашьҭазаара,корсьны
2111,suchen::V,ашьҭазаара,meklēt
2112,finden::V,аҧшаара,казявны
2113,finden::V,аҧшаара,rast
2114,finden::V,аҧшаара,atrast
2115,versuchen::V,аҽазкра,заводитчывны
2116,versuchen::V,аҽазкра,mēģināt
2117,vorbereiten::V,армазеира,дасьтыны
2118,vorbereiten::V,армазеира,gatavot
2119,vorbereiten::V,армазеира,sagatavot
2120,lieben::V,абзиабара,радейтны
2121,lieben::V,абзиабара,mīlēt
2122,mögen::V,агəаҧхара,радейтны
2123,mögen::V,агəаҧхара,gribēties
2124,lachen::V,аччара,серавны
2125,lachen::V,аччара,серавлыны
2126,lachen::V,аччара,smiet
2127,lachen::V,аччара,smieties
2128,rühren::V,арҵəуара,нормӧдны
2129,rühren::V,арҵəуара,aizgrābt
2130,weinen::V,аҵəуара,бӧрдны
2131,weinen::V,аҵəуара,raudāt
2132,schimpfen::V,ацəҳара,видчыны
2133,schimpfen::V,ацəҳара,rāties
2134,schimpfen::V,ацəҳара,lamāties
2135,sich ärgern::V,агəаара,скӧравны
2136,sich ärgern::V,агəаара,īgt
2137,sich ärgern::V,агəаара,pukoties
2138,sich ärgern::V,агəаара,dusmoties
2139,sich fürchten::V,аӡыӡара,повны
2140,sich fürchten::V,аӡыӡара,bīties
2141,sich fürchten::V,аӡыӡара,baidīties
2142,fürchten::V,ацəшəара,повны
2143,fürchten::V,ацəшəара,baidīties no
2144,fliehen::V,абналара,пышйыны
2145,fliehen::V,абналара,bēgt
2146,fliehen::V,ацəцара,пышйыны
2147,fliehen::V,ацəцара,bēgt
2148,flüchten::V,абналара,пышйыны
2149,flüchten::V,абналара,aizbēgt
2150,flüchten::V,ацəцара,пышйыны
2151,flüchten::V,ацəцара,aizbēgt
2152,sehen::V,абара,аддзыны
2153,sehen::V,абара,redzēt
2154,anschauen::V,ахəаҧшра,видзӧдны
2155,anschauen::V,ахəаҧшра,paraudzīties
2156,ansehen::V,ахəаҧшра,видзӧдны
2157,ansehen::V,ахəаҧшра,aplūkot
2158,hören::V,аҳара,кывны
2159,hören::V,аҳара,dzirdēt
2160,zuhören::V,азыӡырҩра,кывзыны
2161,zuhören::V,азыӡырҩра,klausīties
2162,probieren::V,аҧышəара,видлыны
2163,probieren::V,аҧышəара,nogaršot
2164,riechen::V,афыҩра,чушкыны
2165,riechen::V,афыҩра,ost
2166,riechen::V,афыҩра,ostīt
2167,fühlen::V,анырра,вежӧртны
2168,fühlen::V,анырра,гӧгӧрвоны
2169,fühlen::V,анырра,just
2170,fühlen::V,анырра,izjust
2171,fühlen::V,ацәакырра,вежӧртны
2172,fühlen::V,ацәакырра,гӧгӧрвоны
2173,fühlen::V,ацәакырра,just
2174,fühlen::V,ацәакырра,izjust
2175,scheinen::V,шәа,кажитчыны
2176,scheinen::V,шәа,šķist
2177,scheinen::V,шәа,likties
2178,scheinen::V,аацәырҵа,кажитчыны
2179,scheinen::V,аацәырҵа,šķist
2180,scheinen::V,аацәырҵа,likties
2181,vernehmen::V,аҳара,кывны
2182,vernehmen::V,аҳара,saklausīt
2183,frieren::V,ашəра,кынмыны
2184,frieren::V,ашəра,salt
2185,frieren::V,аҵаара,кынмыны
2186,frieren::V,аҵаара,salt
2187,tun::V,аҟаҵара,керны
2188,tun::V,аҟаҵара,darīt
2189,können::V,алшара,кужны
2190,können::V,алшара,prast
2191,wollen::V,аҭахра,кӧсйыны
2192,wollen::V,аҭахра,gribēt
2193,anfangen::V,алагара,заводитны
2194,anfangen::V,алагара,пондыны
2195,anfangen::V,алагара,sākt
2196,anfangen::V,алагара,iesākt
2197,beenden::V,алгара,помавны
2198,beenden::V,алгара,beigt
2199,beenden::V,алгара,pabeigt
2200,aufhören::V,аҟəыҵра,дугӧдны
2201,aufhören::V,аҟəыҵра,pārtraukt
2202,gelingen::V,аура,артмыны
2203,gelingen::V,аура,izdoties
2204,gelingen::V,аманшəалахара,артмыны
2205,gelingen::V,аманшəалахара,izdoties
2206,gelingen::V,алҵра,артмыны
2207,gelingen::V,алҵра,izdoties
2208,geraten::V,нзаарын,сюрны
2209,geraten::V,нзаарын,веськавны
2210,geraten::V,нзаарын,veikties
2211,öffnen::V,аартра,восьтыны
2212,öffnen::V,аартра,atvērt
2213,öffnen::V,аартра,attaisīt
2214,schließen::V,аркра,пӧдлавны
2215,schließen::V,аркра,slēgt
2216,schließen::V,аркра,aizvērt
2217,schließen::V,аркра,aiztaisīt
2218,stellen::V,аргылара,сувтӧдны
2219,stellen::V,аргылара,likt
2220,stellen::V,аргылара,nolikt
2221,setzen::V,артəара,пуксьӧдны
2222,setzen::V,артəара,sēdināt
2223,legen::V,ақəҵара,пуктыны
2224,legen::V,ақəҵара,likt
2225,berühren::V,акьысра,вӧрзьӧдны
2226,berühren::V,акьысра,инмӧдчывны
2227,berühren::V,акьысра,skart
2228,berühren::V,акьысра,aizskart
2229,berühren::V,алакьысра,вӧрзьӧдны
2230,berühren::V,алакьысра,инмӧдчывны
2231,berühren::V,алакьысра,skart
2232,berühren::V,алакьысра,aizskart
2233,verbinden::V,аҿаҳəара,йитны
2234,verbinden::V,аҿаҳəара,saistīt
2235,verbinden::V,аҿаҳəара,savienot
2236,bedecken::V,ақəршəра,вевттьыны
2237,bedecken::V,ақəршəра,apsegt
2238,bedecken::V,ақəршəра,pārsegt
2239,aufhängen::V,акнаҳара,ӧшӧдны
2240,aufhängen::V,акнаҳара,джагӧдны
2241,aufhängen::V,акнаҳара,uzkārt
2242,anzünden::V,аркра,ӧзтыны
2243,anzünden::V,аркра,aizdegt
2244,anzünden::V,аркра,aizdedzināt
2245,aufheben::V,ашьҭыхра,чеччӧдны
2246,aufheben::V,ашьҭыхра,сувтӧдны
2247,aufheben::V,ашьҭыхра,pacelt
2248,zurücklassen::V,аныжьра,кольны
2249,zurücklassen::V,аныжьра,atstāt
2250,verlieren::V,ацəыӡра,воштыны
2251,verlieren::V,ацəыӡра,zaudēt
2252,verlieren::V,ацəыӡра,pazaudēt
2253,fallen lassen::V,ацəкаҳара,уськӧдны
2254,fallen lassen::V,ацəкаҳара,nomest
2255,machen::V,ачаҧара,вӧчны
2256,machen::V,ачаҧара,лӧсьӧдны
2257,machen::V,ачаҧара,darīt
2258,herstellen::V,аиҵдара,лӧсьӧдны
2259,herstellen::V,аиҵдара,ražot
2260,herstellen::V,аиҵдара,izgatavot
2261,bauen::V,аргылара,лэптыны
2262,bauen::V,аргылара,celt
2263,bauen::V,аргылара,būvēt
2264,reparieren::V,арҽеира,дзоньтавны
2265,reparieren::V,арҽеира,labot
2266,reparieren::V,арҽеира,remontēt
2267,verbessern::V,аиҕьтəра,бурмӧдны
2268,verbessern::V,аиҕьтəра,labot
2269,verbessern::V,аиҕьтəра,izlabot
2270,ändern::V,аҧсахра,вежны
2271,ändern::V,аҧсахра,mainīt
2272,graben::V,ажра,кодйыны
2273,graben::V,ажра,rakt
2274,beugen::V,арҟəра,куснявны
2275,beugen::V,арҟəра,liekt
2276,beugen::V,архəара,куснявны
2277,beugen::V,архəара,liekt
2278,biegen::V,арҟəра,куснявны
2279,biegen::V,арҟəра,liekt
2280,biegen::V,архəара,куснявны
2281,biegen::V,архəара,liekt
2282,drehen::V,аргьежьра,бергӧдлыны
2283,drehen::V,аргьежьра,griezt
2284,umdrehen::V,аарҳәра,бергӧдны
2285,umdrehen::V,аарҳәра,apgriezt
2286,heben::V,аҩахара,лэптыны
2287,heben::V,аҩахара,celt
2288,heben::V,аҩахара,cilāt
2289,heben::V,аҩахара,pacelt
2290,heben::V,араҳара,лэптыны
2291,heben::V,араҳара,celt
2292,heben::V,араҳара,cilāt
2293,heben::V,араҳара,pacelt
2294,hochheben::V,ахагалара,кыпӧдны
2295,hochheben::V,ахагалара,pacelt
2296,hochheben::V,ашьҭҳəара,кыпӧдны
2297,hochheben::V,ашьҭҳəара,pacelt
2298,halten::V,акра,кутны
2299,halten::V,акра,turēt
2300,halten::V,акра,saturēt
2301,drücken::V,ақəрӷəӷəара,личкыны
2302,drücken::V,ақəрӷəӷəара,топӧдны
2303,drücken::V,ақəрӷəӷəара,spiest
2304,schieben::V,аҵгəара,ӧтдортны
2305,schieben::V,аҵгəара,йӧткыштны
2306,schieben::V,аҵгəара,stumt
2307,schieben::V,агəара,ӧтдортны
2308,schieben::V,агəара,йӧткыштны
2309,schieben::V,агəара,stumt
2310,kratzen::V,ацəҟьара,гуджӧдны
2311,kratzen::V,ацəҟьара,kasīt
2312,kratzen::V,ацəҟьара,skrāpēt
2313,lecken::V,арбзара,нювны
2314,lecken::V,арбзара,lakt
2315,lecken::V,арбзара,laizīt
2316,beißen::V,ацҳара,курччыны
2317,beißen::V,ацҳара,kost
2318,abreißen::V,амжəара,орӧдны
2319,abreißen::V,амжəара,atraut
2320,abreißen::V,амжəара,atplēst
2321,abschneiden::V,ахҵəара,вундавны
2322,abschneiden::V,ахҵəара,nogriezt
2323,abschneiden::V,аҿахҵəара,вундавны
2324,abschneiden::V,аҿахҵəара,nogriezt
2325,binden::V,аҿаҳəара,гӧрддзавны
2326,binden::V,аҿаҳəара,кӧртавны
2327,binden::V,аҿаҳəара,siet
2328,binden::V,аҿаҳəара,aptīt
2329,stecken::V,алаҵара,сюйны
2330,stecken::V,алаҵара,bāzt
2331,stecken::V,алаҵара,spraust
2332,brechen::V,аҧҵəара,чегны
2333,brechen::V,аҧҵəара,lauzt
2334,brechen::V,аҧҵəара,lauzīt
2335,klopfen::V,асра,камгыны
2336,klopfen::V,асра,klauvēt
2337,hauen::V,ақəкшара,нӧйнты
2338,hauen::V,ақəкшара,кучкыны
2339,hauen::V,ақəкшара,cirst
2340,hauen::V,ақəкшара,dauzīt
2341,kleben::V,аҷабра,лемавны
2342,kleben::V,аҷабра,ляскавны
2343,kleben::V,аҷабра,līmēt
2344,kleben::V,аҷабра,lipināt
2345,reiben::V,арҟəыҷра,тільны
2346,reiben::V,арҟəыҷра,зыравны
2347,reiben::V,арҟəыҷра,rīvēt
2348,reiben::V,арҟəыҷра,berzēt
2349,streichen::V,ахьшьра,мавтны
2350,streichen::V,ахьшьра,ziest
2351,streichen::V,ахьшьра,triept
2352,schleifen::V,ахра,кеслыны
2353,schleifen::V,ахра,trīt
2354,schleifen::V,ахра,asināt
2355,schneiden::V,аҧҟара,шырны
2356,schneiden::V,аҧҟара,griezt
2357,schneiden::V,аҧҟара,sagriezt
2358,rütteln::V,арҵысра,легӧдны
2359,rütteln::V,арҵысра,катлӧдлыны
2360,rütteln::V,арҵысра,kratīt
2361,rütteln::V,арҵысра,purināt
2362,schütteln::V,аршəшəара,тракӧдны
2363,schütteln::V,аршəшəара,kratīt
2364,schwenken::V,аҟьара,ӧвтны
2365,schwenken::V,аҟьара,шенасьны
2366,schwenken::V,аҟьара,vēzēt
2367,schwenken::V,аҟьара,vēcināt
2368,schütten::V,аҭаҭəара,кисьтны
2369,schütten::V,аҭаҭəара,bērt
2370,füllen::V,арҭəра,тыртны
2371,füllen::V,арҭəра,pildīt
2372,füllen::V,арҭəра,piepildīt
2373,einwickeln::V,алаҳəара,тубыртны
2374,einwickeln::V,алаҳəара,ietīt
2375,tragen::V,аҩагара,нуны
2376,tragen::V,аҩагара,nest
2377,schleppen::V,арҳəазара,кыскавны
2378,schleppen::V,арҳəазара,stiept
2379,schleppen::V,арҳəазара,staipīt
2380,ziehen::V,ахара,кыскыны
2381,ziehen::V,ахара,vilkt
2382,aufbewahren::V,аҵəахра,видзны
2383,aufbewahren::V,аҵəахра,glabāt
2384,aufbewahren::V,аҵəахра,uzglabāt
2385,werfen::V,аршəра,чӧвтны
2386,werfen::V,аршəра,шыбитны
2387,werfen::V,аршəра,mest
2388,werfen::V,аршəра,sviest
2389,fangen::V,акра,кутны
2390,fangen::V,акра,ķert
2391,fangen::V,акра,uzķert
2392,packen::V,анкра,босьтны
2393,packen::V,анкра,paķert
2394,packen::V,анкра,satvert
2395,packen::V,аҵкаара,босьтны
2396,packen::V,аҵкаара,paķert
2397,packen::V,аҵкаара,satvert
2398,verstecken::V,аҵəахра,дзебны
2399,verstecken::V,аҵəахра,slēpt
2400,verstecken::V,аҵəахра,noglabāt
2401,teilen::V,ашара,юкны
2402,teilen::V,ашара,dalīt
2403,schicken::V,ашьҭра,ыстыны
2404,schicken::V,ашьҭра,sūtīt
2405,schicken::V,ашьҭра,atsūtīt
2406,bringen::V,аагара,вайны
2407,bringen::V,аагара,atvest
2408,hinzufügen::V,ацҵара,содтыны
2409,hinzufügen::V,ацҵара,pievienot
2410,bekommen::V,аҧшаара,босьтны
2411,bekommen::V,аҧшаара,dabūt
2412,bekommen::V,архиара,босьтны
2413,bekommen::V,архиара,dabūt
2414,bekommen::V,аура,босьтны
2415,bekommen::V,аура,dabūt
2416,erhalten::V,аиура,босьтны
2417,erhalten::V,аиура,saņemt
2418,nehmen::V,агара,босьтны
2419,nehmen::V,агара,ņemt
2420,nehmen::V,агара,paņemt
2421,wählen::V,алҧшаара,бӧрйыны
2422,wählen::V,алҧшаара,ievēlēt
2423,auswählen::V,алхра,бӧрйыны
2424,auswählen::V,алхра,izvēlēt
2425,behindern::V,аҧырхагахара,конйӧдлыны
2426,behindern::V,аҧырхагахара,джӧмдӧдны
2427,behindern::V,аҧырхагахара,kavēt
2428,behindern::V,аҧырхагахара,aizkavēt
2429,verderben::V,алгара,тшыкӧдны
2430,verderben::V,алгара,sabojāt
2431,verderben::V,абжьыхра,тшыкӧдны
2432,verderben::V,абжьыхра,sabojāt
2433,verderben::V,аҧхасҭатəра,тшыкӧдны
2434,verderben::V,аҧхасҭатəра,sabojāt
2435,beschädigen::V,аҧхасҭатəра,тшыкӧдны
2436,beschädigen::V,аҧхасҭатəра,bojāt
2437,beschädigen::V,аҧхасҭатəра,maitāt
2438,zerbrechen::V,аҧҽра,жуглыны
2439,zerbrechen::V,аҧҽра,salauzt
2440,zerbrechen::V,аҧҽра,sadauzīt
2441,zerreißen::V,аҧжəара,орӧдны
2442,zerreißen::V,аҧжəара,pārraut
2443,zerstören::V,аилаҧыххаара,жугӧдны
2444,zerstören::V,аилаҧыххаара,кисьтны
2445,zerstören::V,аилаҧыххаара,косявны
2446,zerstören::V,аилаҧыххаара,graut
2447,zerstören::V,аилаҧыххаара,sagraut
2448,verbrennen::V,абылра,сотны
2449,verbrennen::V,абылра,сотчыны
2450,verbrennen::V,абылра,dedzināt
2451,verbrennen::V,абылра,sadedzināt
2452,geben::V,аҭара,сетны
2453,geben::V,аҭара,dot
2454,geben::V,аҭара,padot
2455,reichen::V,аҭара,сетны
2456,reichen::V,аҭара,padot
2457,reichen::V,аҭара,sniegt
2458,schenken::V,аҩгара,козьнавны
2459,schenken::V,аҩгара,dāvāt
2460,schenken::V,аҩгара,dāvināt
2461,versprechen::V,ақəргəыӷра,кыв сетны
2462,versprechen::V,ақəргəыӷра,solīt
2463,versprechen::V,ақəргəыӷра,apsolīt
2464,loben::V,арҽхəара,ошкыны
2465,loben::V,арҽхəара,lielīt
2466,küssen::V,агəӡра,окавны
2467,küssen::V,агəӡра,bučot
2468,küssen::V,агəӡра,skūpstīt
2469,zudecken::V,аҵахҩара,веввттьыны
2470,zudecken::V,аҵахҩара,apklāt
2471,zudecken::V,аҵахҩара,aizsegt
2472,zudecken::V,ақəршəра,веввттьыны
2473,zudecken::V,ақəршəра,apklāt
2474,zudecken::V,ақəршəра,aizsegt
2475,wecken::V,арҿыхара,садьмӧдны
2476,wecken::V,арҿыхара,чуксавны
2477,wecken::V,арҿыхара,modināt
2478,zeigen::V,арбара,петкӧдлыны
2479,zeigen::V,арбара,rādīt
2480,führen::V,аныҟəгара,нуӧдны
2481,führen::V,аныҟəгара,vadīt
2482,lehren::V,арҵара,велӧдны
2483,lehren::V,арҵара,mācīt
2484,lehren::V,арҵара,iemācīt
2485,unterrichten::V,арҧхьара,велӧдны
2486,unterrichten::V,арҧхьара,apmācīt
2487,aufziehen::V,ааӡара,быдтыны
2488,aufziehen::V,ааӡара,uzaudzināt
2489,leiten::V,ахагылазаара,веськӧдлыны
2490,leiten::V,ахагылазаара,vadīt
2491,leiten::V,ахагылазаара,pārzināt
2492,antreiben::V,арццакра,тэрмӧдны
2493,antreiben::V,арццакра,urdīt
2494,antreiben::V,арццакра,mudināt
2495,lassen::V,арҟаҵара,тшӧктыны
2496,lassen::V,арҟаҵара,ļaut
2497,einladen::V,ааҕхьара,корны
2498,einladen::V,ааҕхьара,ielūgt
2499,einladen::V,ааҕхьара,aicināt
2500,einladen::V,анаҧхьара,корны
2501,einladen::V,анаҧхьара,ielūgt
2502,einladen::V,анаҧхьара,aicināt
2503,vereinigen::V,аилаҵара,ӧтувтны
2504,vereinigen::V,аилаҵара,котыртны
2505,vereinigen::V,аилаҵара,vienot
2506,vereinigen::V,аилаҵара,apvienot
2507,besuchen::V,абара,волыны
2508,besuchen::V,абара,ветлыны
2509,besuchen::V,абара,apciemot
2510,treffen::V,аҧылара,вочаӧдны
2511,treffen::V,аҧылара,паныдавны
2512,treffen::V,аҧылара,satikt
2513,treffen::V,аҧылара,sastapt
2514,sich versammeln::V,аизара,лӧсьӧдчыны
2515,sich versammeln::V,аизара,salasīties
2516,sich versammeln::V,аизара,sapulcēties
2517,spielen::V,ахəмарра,ворсны
2518,spielen::V,ахəмарра,spēlēt
2519,spielen::V,ахəмарра,spēlēties
2520,singen::V,ашəаҳəара,сьывны
2521,singen::V,ашəаҳəара,dziedāt
2522,tanzen::V,акəашара,йӧктыны
2523,tanzen::V,акəашара,diet
2524,tanzen::V,акəашара,dejot
2525,tanzen::V,акəашара,dancot
2526,sich trennen::V,аилыҵра,торйӧдчыны
2527,sich trennen::V,аилыҵра,šķirties
2528,sich trennen::V,аилыҵра,izšķirties
2529,verlassen::V,акажьра,эновтны
2530,verlassen::V,акажьра,atstāt
2531,retten::V,Аиқəрхара,видзны
2532,retten::V,Аиқəрхара,мездыны
2533,retten::V,Аиқəрхара,glābt
2534,bewachen::V,ахьчара,видзны
2535,bewachen::V,ахьчара,sargāt
2536,schützen::V,ацəыхьчара,видзны
2537,schützen::V,ацəыхьчара,pasargāt
2538,schützen::V,ацəыхьчара,aizsargāt
2539,verteidigen::V,ахьчара,дорйыны
2540,verteidigen::V,ахьчара,aizstāvēt
2541,sich schlagen::V,аисра,косясьны
2542,sich schlagen::V,аисра,kauties
2543,sich schlagen::V,аисра,izkauties
2544,schießen::V,ахысра,лыйны
2545,schießen::V,ахысра,šaut
2546,schießen::V,ахысра,šaudīt
2547,siegen::V,аиааира,вермыны
2548,siegen::V,аиааира,uzvarēt
2549,ärgern::V,аргəаара,лӧгӧдны
2550,ärgern::V,аргəаара,лёкмӧдны
2551,ärgern::V,аргəаара,скӧрмӧдны
2552,ärgern::V,аргəаара,sadusmot
2553,schlagen::V,асра,вартны
2554,schlagen::V,асра,sist
2555,schlagen::V,асра,triekt
2556,schlagen::V,аҭасра,вартны
2557,schlagen::V,аҭасра,sist
2558,schlagen::V,аҭасра,triekt
2559,stechen::V,алакшара,бышткыны
2560,stechen::V,алакшара,durt
2561,stoßen::V,агəҭасра,тойлыны
2562,stoßen::V,агəҭасра,йӧткавны
2563,stoßen::V,агəҭасра,grūst
2564,stehlen::V,аӡара,гусявны
2565,stehlen::V,аӡара,zagt
2566,stören::V,аҧырхагахара,падмӧдны
2567,stören::V,аҧырхагахара,traucēt
2568,belästigen::V,аргəамҵра,дӧзмӧдны
2569,belästigen::V,аргəамҵра,apgrūtināt
2570,verbergen::V,аӡара,дзебны
2571,verbergen::V,аӡара,сайӧдны
2572,verbergen::V,аӡара,slēpt
2573,verbergen::V,аӡара,paslēpt
2574,täuschen::V,ажьара,пӧръявны
2575,täuschen::V,ажьара,ылӧдны
2576,täuschen::V,ажьара,mānīt
2577,täuschen::V,ажьара,maldināt
2578,betrügen::V,ажьара,сӧрны
2579,betrügen::V,ажьара,krāpt
2580,betrügen::V,ажьара,apkrāpt
2581,töten::V,ашьра,вины
2582,töten::V,ашьра,nāvēt
2583,töten::V,ашьра,nogalināt
2584,wohnen::V,анхара,овны
2585,wohnen::V,анхара,dzīvot
2586,arbeiten::V,аусура,уджавны
2587,arbeiten::V,аусура,strādāt
2588,arbeiten::V,аусура,darboties
2589,sammeln::V,аҟəшəара,чукӧртны
2590,sammeln::V,аҟəшəара,vākt
2591,pflücken::V,аҿыршəара,вотны
2592,pflücken::V,аҿыршəара,ӧктыны
2593,pflücken::V,аҿыршəара,raut
2594,pflücken::V,аҿыршəара,plūkt
2595,pflücken::V,аҿыхра,вотны
2596,pflücken::V,аҿыхра,ӧктыны
2597,pflücken::V,аҿыхра,raut
2598,pflücken::V,аҿыхра,plūkt
2599,jagen::V,ашəарыцара,кыйсьыны
2600,jagen::V,ашəарыцара,medīt
2601,fischen::V,аҧсыӡ икуеит,чери кыйны
2602,fischen::V,аҧсыӡ икуеит,zvejot
2603,fassen::V,акра,кутны
2604,fassen::V,акра,saķert
2605,hüten::V,арҳəра,видзны
2606,hüten::V,арҳəра,йирӧдны
2607,hüten::V,арҳəра,ganīt
2608,hüten::V,ахьчара,видзны
2609,hüten::V,ахьчара,йирӧдны
2610,hüten::V,ахьчара,ganīt
2611,treiben::V,акацара,вӧтлыны
2612,treiben::V,акацара,dzīt
2613,anbinden::V,адҳəалара,домавны
2614,anbinden::V,адҳəалара,piesiet
2615,anbinden::V,адҳəалара,piesaistīt
2616,füttern::V,акырҿаҵара,вердны
2617,füttern::V,акырҿаҵара,barot
2618,melken::V,ахьара,лысьтыны
2619,melken::V,ахьара,slaukt
2620,hacken::V,аҟəаҟəара,керавны
2621,hacken::V,аҟəаҟəара,kapāt
2622,gießen::V,аҵаҭəара,киськавны
2623,gießen::V,аҵаҭəара,liet
2624,gießen::V,аҵаҭəара,laistīt
2625,reifen::V,ашəра,кисьмыны
2626,reifen::V,ашəра,briest
2627,reifen::V,аҟалара,кисьмыны
2628,reifen::V,аҟалара,briest
2629,zubereiten::V,ацура,дасьтыны
2630,zubereiten::V,ацура,taisīt
2631,zubereiten::V,ацура,gatavot
2632,kochen::V,ажəра,пуны
2633,kochen::V,ажəра,vārīt
2634,backen::V,аӡра,пӧжавны
2635,backen::V,аӡра,cept
2636,braten::V,аӡра,пражитны
2637,braten::V,аӡра,cept
2638,braten::V,аӡра,cepināt
2639,umrühren::V,аилрыхра,сорлавны
2640,umrühren::V,аилрыхра,maisīt
2641,umrühren::V,аилрыхра,apmaisīt
2642,stricken::V,аҧара,кӧртны
2643,stricken::V,аҧара,adīt
2644,nähen::V,аӡахра,вурны
2645,nähen::V,аӡахра,šūt
2646,färben::V,ашəра,мичӧдны
2647,färben::V,ашəра,краситны
2648,färben::V,ашəра,krāsot
2649,färben::V,ашəра,nokrāsot
2650,reinigen::V,арыцқьара,весавны
2651,reinigen::V,арыцқьара,tīrīt
2652,reinigen::V,арыцқьара,attīrīt
2653,waschen::V,аӡәӡәара,мыськыны
2654,waschen::V,аӡәӡәара,mazgāt
2655,abwischen::V,арбара,чышкыны
2656,abwischen::V,арбара,noslaucīt
2657,spülen::V,аҭыршара,пожъявны
2658,spülen::V,аҭыршара,skalot
2659,fegen::V,аҧссара,чышкыны
2660,fegen::V,аҧссара,slaucīt
2661,baden::V,аҽыкəабара,купайтчыны
2662,baden::V,аҽыкəабара,peldēties
2663,sich waschen::V,аҽыӡəӡəара,мыссьыны
2664,sich waschen::V,аҽыӡəӡəара,mazgāties
2665,ausziehen::V,ашəыхра,пӧрччӧдны
2666,ausziehen::V,ашəыхра,noģērbt
2667,anziehen::V,ашəҵара,кӧмавны
2668,anziehen::V,ашəҵара,пасьтавны
2669,anziehen::V,ашəҵара,uzvilkt
2670,sich anziehen::V,аҽеилаҳəара,пасьтасьны
2671,sich anziehen::V,аҽеилаҳəара,apģērbties
2672,kämmen::V,аҳəара,сынавны
2673,kämmen::V,аҳəара,sukāt
2674,schmücken::V,арҧшӡара,мичмӧдны
2675,schmücken::V,арҧшӡара,rotāt
2676,schmücken::V,арҧшӡара,greznot
2677,sagen::V,аҳəара,шуны
2678,sagen::V,аҳəара,висьтавны
2679,sagen::V,аҳəара,teikt
2680,sprechen::V,ацəажəара,сёрнитны
2681,sprechen::V,ацəажəара,runāt
2682,reden::V,ацəажəара,сёрнитны
2683,reden::V,ацəажəара,norunāt
2684,reden::V,аицәажәара,сёрнитны
2685,reden::V,аицәажәара,norunāt
2686,sich unterhalten::V,аицәажәара,сёрнитны
2687,sich unterhalten::V,аицәажәара,варовитны
2688,sich unterhalten::V,аицәажәара,sarunāties
2689,fragen::V,азҵаара,юавны
2690,fragen::V,азҵаара,jautāt
2691,bitten::V,аҳəара,корны
2692,bitten::V,аҳəара,lūgt
2693,bitten::V,аҳəара,prasīt
2694,erzählen::V,аҳəара,висьтавны
2695,erzählen::V,аҳəара,stāstīt
2696,mitteilen::V,азыцҳара,юӧртны
2697,mitteilen::V,азыцҳара,висьтавны
2698,mitteilen::V,азыцҳара,pavēstīt
2699,nennen::V,ахьӡҵара,шуны
