,Concept_ID,se,sv
4837,unten::ADV,vue´llen,nedanför
4838,unten::ADV,вӯлльн,nere
4839,unten::ADV,вӯлльн,nedanför
4840,hinab::ADV,våålese,ned
4841,hinab::ADV,våålese,nedåt
4842,hinab::ADV,vuolus,ned
4843,hinab::ADV,vuolus,nedåt
4844,hinab::ADV,vulos,ned
4845,hinab::ADV,vulos,nedåt
4846,hinab::ADV,vuá'lás,ned
4847,hinab::ADV,vuá'lás,nedåt
4848,hinab::ADV,vuâlas,ned
4849,hinab::ADV,vuâlas,nedåt
4850,hinab::ADV,валас,ned
4851,hinab::ADV,валас,nedåt
4852,oben::ADV,bijjene,ovan
4853,oben::ADV,bijjene,ovanpå
4854,oben::ADV,baddjen,ovan
4855,oben::ADV,baddjen,ovanpå
4856,oben::ADV,badjin,ovan
4857,oben::ADV,badjin,ovanpå
4858,oben::ADV,paijeen,ovan
4859,oben::ADV,paijeen,ovanpå
4860,oben::ADV,pâ´jjen,ovan
4861,oben::ADV,pâ´jjen,ovanpå
4862,oben::ADV,tunââ´lmest,ovan
4863,oben::ADV,tunââ´lmest,ovanpå
4864,oben::ADV,пайенҍ,ovan
4865,oben::ADV,пайенҍ,ovanpå
4866,hinauf::ADV,bæjjese,upp
4867,hinauf::ADV,bæjjese,uppåt
4868,hinauf::ADV,bajás,upp
4869,hinauf::ADV,bajás,uppåt
4870,hinauf::ADV,bajás,upp
4871,hinauf::ADV,bajás,uppåt
4872,hinauf::ADV,pajas,upp
4873,hinauf::ADV,pajas,uppåt
4874,hinauf::ADV,pââjas,upp
4875,hinauf::ADV,pââjas,uppåt
4876,hinauf::ADV,пайяс,upp
4877,hinauf::ADV,пайяс,uppåt
4878,überall::ADV,gaajhkene lehkesne,överallt
4879,überall::ADV,juohkka sajen,överallt
4880,überall::ADV,juohke sajis,överallt
4881,überall::ADV,jya'hisaajeest,överallt
4882,überall::ADV,vee´zz,överallt
4883,überall::ADV,pukvee´zz,överallt
4884,überall::ADV,пугквесь,överallt
4885,nicht::ADV,ij,ej
4886,nicht::ADV,ij,inte
4887,nicht::ADV,ij,ej
4888,nicht::ADV,ij,inte
4889,nicht::ADV,ii,ej
4890,nicht::ADV,ii,inte
4891,nicht::ADV,ij,ej
4892,nicht::ADV,ij,inte
4893,nicht::ADV,ij,ej
4894,nicht::ADV,ij,inte
4895,nicht::ADV,эйй,ej
4896,nicht::ADV,эйй,inte
4897,ein wenig::ADV,ånnetje,litet
4898,ein wenig::ADV,ahtjetje,litet
4899,ein wenig::ADV,binná,litet
4900,ein wenig::ADV,veahá,litet
4901,ein wenig::ADV,ucánjii,litet
4902,ein wenig::ADV,occanj,litet
4903,ein wenig::ADV,simmna,litet
4904,ein wenig::ADV,сада,litet
4905,ein wenig::ADV,садаматта,litet
4906,kaum::ADV,jallan,knappt
4907,kaum::ADV,jallan,knappast
4908,kaum::ADV,vánet,knappt
4909,kaum::ADV,vánet,knappast
4910,kaum::ADV,báljo,knappt
4911,kaum::ADV,báljo,knappast
4912,kaum::ADV,illá,knappt
4913,kaum::ADV,illá,knappast
4914,kaum::ADV,illvaa,knappt
4915,kaum::ADV,illvaa,knappast
4916,kaum::ADV,мале,knappt
4917,kaum::ADV,мале,knappast
4918,kaum::ADV,элэлэ,knappt
4919,kaum::ADV,элэлэ,knappast
4920,sehr::ADV,sagk,mycket
4921,sehr::ADV,riek,mycket
4922,sehr::ADV,sieldes,mycket
4923,sehr::ADV,hui,mycket
4924,sehr::ADV,ollu,mycket
4925,sehr::ADV,čuuvtij,mycket
4926,sehr::ADV,sami,mycket
4927,sehr::ADV,čuu´t,mycket
4928,sehr::ADV,пэре,mycket
4929,sehr::ADV,чофта,mycket
4930,so::ADV,numhtie,så
4931,so::ADV,nav,så
4932,so::ADV,nuov,så
4933,so::ADV,nåv,så
4934,so::ADV,nu,så
4935,so::ADV,näävt,så
4936,so::ADV,de,så
4937,so::ADV,nu´t,så
4938,so::ADV,nääi´t,så
4939,so::ADV,те̄льнэ,så
4940,noch::ADV,annje,än
4941,noch::ADV,annje,ännu
4942,noch::ADV,ájn,än
4943,noch::ADV,ájn,ännu
4944,noch::ADV,vilá,än
4945,noch::ADV,vilá,ännu
4946,noch::ADV,ain,än
4947,noch::ADV,ain,ännu
4948,noch::ADV,vela,än
4949,noch::ADV,vela,ännu
4950,noch::ADV,võl,än
4951,noch::ADV,võl,ännu
4952,noch::ADV,veâl,än
4953,noch::ADV,veâl,ännu
4954,noch::ADV,вя̄л,än
4955,noch::ADV,вя̄л,ännu
4956,nur::ADV,ajve,bara
4957,nur::ADV,ajve,endast
4958,nur::ADV,barre,bara
4959,nur::ADV,barre,endast
4960,nur::ADV,dåssjå,bara
4961,nur::ADV,dåssjå,endast
4962,nur::ADV,dušše,bara
4963,nur::ADV,dušše,endast
4964,nur::ADV,váá,bara
4965,nur::ADV,váá,endast
4966,nur::ADV,pâi,bara
4967,nur::ADV,pâi,endast
4968,nur::ADV,leša,bara
4969,nur::ADV,leša,endast
4970,nur::ADV,tåå´lǩ,bara
4971,nur::ADV,tåå´lǩ,endast
4972,nur::ADV,лэша,bara
4973,nur::ADV,лэша,endast
4974,nur::ADV,лышшэ,bara
4975,nur::ADV,лышшэ,endast
4976,schon::ADV,joe,redan
4977,schon::ADV,juo,redan
4978,schon::ADV,juo,redan
4979,schon::ADV,juo,redan
4980,schon::ADV,ju´n,redan
4981,schon::ADV,ё,redan
4982,wieder::ADV,vihth,åter
4983,wieder::ADV,aajmoen,åter
4984,wieder::ADV,vas,åter
4985,wieder::ADV,ådåsis,åter
4986,wieder::ADV,fas,åter
4987,wieder::ADV,vuot,åter
4988,wieder::ADV,vest,åter
4989,wieder::ADV,däs,åter
4990,wieder::ADV,e´pet,åter
4991,wieder::ADV,аввта,åter
4992,wieder::ADV,о̄дтсэ,åter
4993,vor::PRP,åvteste,utanför
4994,vor::PRP,ålggolin,utanför
4995,vor::PRP,ovddas,utanför
4996,vor::PRP,oovdâst,utanför
4997,vor::PRP,ooudâst,utanför
4998,vor::PRP,авьтэмьбе̄лльт,utanför
4999,hinter::PRP,duekesne,bakom
5000,hinter::PRP,duogen,bakom
5001,hinter::PRP,maŋŋelin,bakom
5002,hinter::PRP,maŋil,bakom
5003,hinter::PRP,duogás,bakom
5004,hinter::PRP,tyeḥin,bakom
5005,hinter::PRP,tue´ǩǩen,bakom
5006,hinter::PRP,маӈельт,bakom
5007,unter::PRP,nuelesne,under
5008,unter::PRP,vuolen,under
5009,unter::PRP,vuolde,under
5010,unter::PRP,vyel'ni,under
5011,unter::PRP,vue´llen,under
5012,unter::PRP,вӯлльнҍ,under
5013,durch::PRP,vieken,genom
5014,durch::PRP,vieken,igenom
5015,durch::PRP,tjadá,genom
5016,durch::PRP,tjadá,igenom
5017,durch::PRP,-rájge,genom
5018,durch::PRP,-rájge,igenom
5019,durch::PRP,čađa,genom
5020,durch::PRP,čađa,igenom
5021,durch::PRP,čoođâ,genom
5022,durch::PRP,čoođâ,igenom
5023,durch::PRP,čõõđ,genom
5024,durch::PRP,čõõđ,igenom
5025,durch::PRP,pääi´ǩ,genom
5026,durch::PRP,pääi´ǩ,igenom
5027,durch::PRP,че̄д,genom
5028,durch::PRP,че̄д,igenom
5029,neben::PRP,baaltese,bredvid
5030,neben::PRP,baaltese,vid sidan av
5031,neben::PRP,báldan,bredvid
5032,neben::PRP,báldan,vid sidan av
5033,neben::PRP,bálddas,bredvid
5034,neben::PRP,bálddas,vid sidan av
5035,neben::PRP,paaldâst,bredvid
5036,neben::PRP,paaldâst,vid sidan av
5037,neben::PRP,paaldâst,bredvid
5038,neben::PRP,paaldâst,vid sidan av
5039,neben::PRP,поалльтэ,bredvid
5040,neben::PRP,поалльтэ,vid sidan av
5041,zwischen::PRP,gaskesne,mellan
5042,zwischen::PRP,gasska,mellan
5043,zwischen::PRP,gaskkas,mellan
5044,zwischen::PRP,kooskâst,mellan
5045,zwischen::PRP,kâskka,mellan
5046,zwischen::PRP,кэскэсьт,mellan
5047,zwischen::PRP,кэ̄скэль,mellan
5048,wegen::PRP,dïete,på grund av
5049,wegen::PRP,gaevhtieh,på grund av
5050,wegen::PRP,diehti,på grund av
5051,wegen::PRP,dihte,på grund av
5052,wegen::PRP,geažil,på grund av
5053,wegen::PRP,tet,på grund av
5054,wegen::PRP,diõtt,på grund av
5055,wegen::PRP,ǩeäč'ča,på grund av
5056,wegen::PRP,гуэйке,på grund av
5057,dies::PRN,dihte,detta
5058,dies::PRN,dát,detta
5059,dies::PRN,dát,detta
5060,dies::PRN,táát,detta
5061,dies::PRN,tät,detta
5062,dies::PRN,tiett-aa,detta
5063,dies::PRN,тэдт,detta
5064,das::PRN,dohte,det
5065,das::PRN,dat,det
5066,das::PRN,dat,det
5067,das::PRN,tot,det
5068,das::PRN,tõt,det
5069,das::PRN,тудт,det
5070,alles::PRN,gaajhke,allt
5071,alles::PRN,gájkka,allt
5072,alles::PRN,buot,allt
5073,alles::PRN,puoh,allt
5074,alles::PRN,puk,allt
5075,alles::PRN,пугк,allt
5076,ich::PRN,manne,jag
5077,ich::PRN,mån,jag
5078,ich::PRN,månnå,jag
5079,ich::PRN,mun,jag
5080,ich::PRN,mun,jag
5081,ich::PRN,munnâ,jag
5082,ich::PRN,mon,jag
5083,ich::PRN,мунн,jag
5084,du::PRN,datne,du
5085,du::PRN,dån,du
5086,du::PRN,don,du
5087,du::PRN,tun,du
5088,du::PRN,ton,du
5089,du::PRN,то̄нн,du
5090,er::PRN,dïhte,han
5091,er::PRN,sån,han
5092,er::PRN,son,han
5093,er::PRN,sun,han
5094,er::PRN,son,han
5095,er::PRN,со̄нн,han
5096,wir::PRN,mijjieh,vi
5097,wir::PRN,mij,vi
5098,wir::PRN,mii,vi
5099,wir::PRN,mij,vi
5100,wir::PRN,mij,vi
5101,wir::PRN,мыйй,vi
5102,ihr::PRN,dijjie,ni
5103,ihr::PRN,dij,ni
5104,ihr::PRN,dii,ni
5105,ihr::PRN,tij,ni
5106,ihr::PRN,tij,ni
5107,ihr::PRN,тыйй,ni
5108,sie::PRN,dah,de
5109,sie::PRN,sij,de
5110,sie::PRN,sii,de
5111,sie::PRN,sij,de
5112,sie::PRN,sij,de
5113,sie::PRN,сыйй,de
5114,was::FPRN,mij,vad
5115,was::FPRN,mij,vad
5116,was::FPRN,mii,vad
5117,was::FPRN,mii,vad
5118,was::FPRN,mii,vad
5119,was::FPRN,мӣ,vad
5120,wer::FPRN,gie,vem
5121,wer::FPRN,guhti,vem
5122,wer::FPRN,gii,vem
5123,wer::FPRN,guhte,vem
5124,wer::FPRN,kii,vem
5125,wer::FPRN,ǩii,vem
5126,wer::FPRN,kåå´tt,vem
5127,wer::FPRN,ке̄,vem
5128,wo::FADV,gusnie,var
5129,wo::FADV,gånnå,var
5130,wo::FADV,gos,var
5131,wo::FADV,kost,var
5132,wo::FADV,ko´st,var
5133,wo::FADV,касьт,var
5134,wohin::FADV,gogka,vart
5135,wohin::FADV,gåsi,vart
5136,wohin::FADV,gosa,vart
5137,wohin::FADV,kuus,vart
5138,wohin::FADV,koozz,vart
5139,wohin::FADV,ко̄з,vart
5140,wie::FADV,guktie,hur
5141,wie::FADV,gumhtie,hur
5142,wie::FADV,gåktu,hur
5143,wie::FADV,mot,hur
5144,wie::FADV,mahte,hur
5145,wie::FADV,mä´htt,hur
5146,wie::FADV,ко̄ххт,hur
5147,warum::FADV,man,varför
5148,warum::FADV,manen,varför
5149,warum::FADV,manne,varför
5150,warum::FADV,mane,varför
5151,warum::FADV,mondiet,varför
5152,warum::FADV,mõõzz,varför
5153,warum::FADV,mää´nn,varför
5154,warum::FADV,мэ̄йт,varför
5155,warum::FADV,мэ̄ннгуэйке,varför
5156,wieviel::FNUM,man jeenje,hur mycket
5157,wieviel::FNUM,makta,hur mycket
5158,wieviel::FNUM,olugo,hur mycket
5159,wieviel::FNUM,kalle,hur mycket
5160,wieviel::FNUM,kâ´ll,hur mycket
5161,wieviel::FNUM,мэ̄ннве̄рьт,hur mycket
5162,wieviel::FNUM,мэ̄нлянчверьт,hur mycket
5163,eins::NUM,akte,en
5164,eins::NUM,akte,ett
5165,eins::NUM,akta,en
5166,eins::NUM,akta,ett
5167,eins::NUM,okta,en
5168,eins::NUM,okta,ett
5169,eins::NUM,ohtâ,en
5170,eins::NUM,ohtâ,ett
5171,eins::NUM,õhtt,en
5172,eins::NUM,õhtt,ett
5173,eins::NUM,э̄ххт,en
5174,eins::NUM,э̄ххт,ett
5175,eins::NUM,о̄ххтэ,en
5176,eins::NUM,о̄ххтэ,ett
5177,zwei::NUM,göökte,två
5178,zwei::NUM,guokta,två
5179,zwei::NUM,guokte,två
5180,zwei::NUM,kyeh'ti,två
5181,zwei::NUM,kuõ´htt,två
5182,zwei::NUM,кӯххт,två
5183,drei::NUM,golme,tre
5184,drei::NUM,gålmmå,tre
5185,drei::NUM,golbma,tre
5186,drei::NUM,kulmâ,tre
5187,drei::NUM,koumm,tre
5188,drei::NUM,ко̄ллм,tre
5189,vier::NUM,njieljie,fyra
5190,vier::NUM,niellja,fyra
5191,vier::NUM,njeallje,fyra
5192,vier::NUM,nelji,fyra
5193,vier::NUM,nellj,fyra
5194,vier::NUM,не̄лльй,fyra
5195,fünf::NUM,vïjhte,fem
5196,fünf::NUM,vihtta,fem
5197,fünf::NUM,vihtta,fem
5198,fünf::NUM,vittâ,fem
5199,fünf::NUM,vitt,fem
5200,fünf::NUM,выдт,fem
5201,sechs::NUM,govhte,sex
5202,sechs::NUM,guhtta,sex
5203,sechs::NUM,guhtta,sex
5204,sechs::NUM,kuttâ,sex
5205,sechs::NUM,kutt,sex
5206,sechs::NUM,кудт,sex
5207,sieben::NUM,tjïjhtje,sju
5208,sieben::NUM,giehtja,sju
5209,sieben::NUM,čieža,sju
5210,sieben::NUM,čiččâm,sju
5211,sieben::NUM,čiččâm,sju
5212,sieben::NUM,кыджемь,sju
5213,acht::NUM,gaektsie,åtta
5214,acht::NUM,gáktsa,åtta
5215,acht::NUM,gávcci,åtta
5216,acht::NUM,käävci,åtta
5217,acht::NUM,kääu´c,åtta
5218,acht::NUM,ка̄ххц,åtta
5219,neun::NUM,uktsie,nio
5220,neun::NUM,aktse,nio
5221,neun::NUM,ovcci,nio
5222,neun::NUM,oovce,nio
5223,neun::NUM,å´hcc,nio
5224,neun::NUM,аххц,nio
5225,zehn::NUM,luhkie,tio
5226,zehn::NUM,låhke,tio
5227,zehn::NUM,lågev,tio
5228,zehn::NUM,logi,tio
5229,zehn::NUM,loṿe,tio
5230,zehn::NUM,lååi,tio
5231,zehn::NUM,лоагкь,tio
5232,elf::NUM,luhkieakte,elva
5233,elf::NUM,lågenanakta,elva
5234,elf::NUM,oktanuppelohkái,elva
5235,elf::NUM,ohtnubáloh,elva
5236,elf::NUM,õtmlo,elva
5237,elf::NUM,õhttmlo,elva
5238,elf::NUM,э̄ххтэмплоагкь,elva
5239,zwölf::NUM,luhkiegöökte,tolv
5240,zwölf::NUM,lågenanguokta,tolv
5241,zwölf::NUM,guoktenuppelohkái,tolv
5242,zwölf::NUM,kyeh'tnubáloh,tolv
5243,zwölf::NUM,kuâtmlo,tolv
5244,zwölf::NUM,kuâhttmlo,tolv
5245,zwölf::NUM,кӯххтэмплоагкь,tolv
5246,zwanzig::NUM,göökteluhkie,tjugo
5247,zwanzig::NUM,guoktalåhke,tjugo
5248,zwanzig::NUM,guoktelogi,tjugo
5249,zwanzig::NUM,kyeh'tilov,tjugo
5250,zwanzig::NUM,kuâhttlo,tjugo
5251,zwanzig::NUM,кӯххтлоагкь,tjugo
5252,dreißig::NUM,golmeluhkie,trettio
5253,dreißig::NUM,gålmmålåhke,trettio
5254,dreißig::NUM,golbmalogi,trettio
5255,dreißig::NUM,kulmâlov,trettio
5256,dreißig::NUM,koummlo,trettio
5257,dreißig::NUM,ко̄ллмлоагкь,trettio
5258,vierzig::NUM,njieljieluhkie,fyrtio
5259,vierzig::NUM,nielljalåhke,fyrtio
5260,vierzig::NUM,njealljelogi,fyrtio
5261,vierzig::NUM,neljilov,fyrtio
5262,vierzig::NUM,nelljlo,fyrtio
5263,vierzig::NUM,не̄лльйлоагкь,fyrtio
5264,fünfzig::NUM,vïjhteluhkie,femtio
5265,fünfzig::NUM,vihttalåhke,femtio
5266,fünfzig::NUM,vihttalogi,femtio
5267,fünfzig::NUM,vittâlov,femtio
5268,fünfzig::NUM,vittlo,femtio
5269,fünfzig::NUM,выдтлоагкъ,femtio
5270,sechzig::NUM,govhteluhkie,sextio
5271,sechzig::NUM,guhttalåhke,sextio
5272,sechzig::NUM,guhttalogi,sextio
5273,sechzig::NUM,kuttâlov,sextio
5274,sechzig::NUM,kuttlo,sextio
5275,sechzig::NUM,кудтлоагкь,sextio
5276,siebzig::NUM,tjïjhtjeluhkie,sjuttio
5277,siebzig::NUM,gietjavlåhke,sjuttio
5278,siebzig::NUM,čiežalogi,sjuttio
5279,siebzig::NUM,čiččâmlov,sjuttio
5280,siebzig::NUM,čičmlo,sjuttio
5281,siebzig::NUM,кыджемьлоагкь,sjuttio
5282,achtzig::NUM,gaektsieluhkie,åttio
5283,achtzig::NUM,gáktsalåhke,åttio
5284,achtzig::NUM,gávccilogi,åttio
5285,achtzig::NUM,kähcilov,åttio
5286,achtzig::NUM,kä´hcclo,åttio
5287,achtzig::NUM,ка̄ххцлоагкь,åttio
5288,neunzig::NUM,uktsieluhkie,nittio
5289,neunzig::NUM,aktselåhke,nittio
5290,neunzig::NUM,ovccilogi,nittio
5291,neunzig::NUM,ohcelov,nittio
5292,neunzig::NUM,å´hcclo,nittio
5293,neunzig::NUM,аххцлоагкь,nittio
5294,hundert::NUM,tjuetie,hundra
5295,hundert::NUM,tjuohte,hundra
5296,hundert::NUM,čuođi,hundra
5297,hundert::NUM,čyeti,hundra
5298,hundert::NUM,čue´tt,hundra
5299,hundert::NUM,чӯдть,hundra
5300,tausend::NUM,tåvsene,tusen
5301,tausend::NUM,stoeretjuetie,tusen
5302,tausend::NUM,tuvsán,tusen
5303,tausend::NUM,duhát,tusen
5304,tausend::NUM,duhát,tusen
5305,tausend::NUM,tuhháát,tusen
5306,tausend::NUM,dohat,tusen
5307,tausend::NUM,то̄а̄фант,tusen
5308,und::CNJ,jïh,och
5309,und::CNJ,ja,och
5310,und::CNJ,ja,och
5311,und::CNJ,já,och
5312,und::CNJ,di,och
5313,und::CNJ,я,och
5314,und::CNJ,да,och
5315,und::CNJ,де,och
5316,oder::CNJ,jallh,eller
5317,oder::CNJ,jali,eller
5318,oder::CNJ,dahje,eller
5319,oder::CNJ,adai,eller
5320,oder::CNJ,avi,eller
5321,oder::CNJ,le´be,eller
5322,oder::CNJ,элэ,eller
5323,oder::CNJ,вай,eller
5324,stehen::V,tjåadtjodh,stå
5325,stehen::V,seajsasjidh,stå
5326,stehen::V,tjuodtjot,stå
5327,stehen::V,čuožžut,stå
5328,stehen::V,cuáp'cuđ,stå
5329,stehen::V,čuâǯ'ǯad,stå
5330,stehen::V,чуэннче,stå
5331,sitzen::V,tjahkasjidh,sitta
5332,sitzen::V,tjåhkkåhit,sitta
5333,sitzen::V,čohkkát,sitta
5334,sitzen::V,čokkáđ,sitta
5335,sitzen::V,išttâd åårrad,sitta
5336,sitzen::V,ышштэ,sitta
5337,liegen::V,gaajranidh,ligga
5338,liegen::V,vellahit,ligga
5339,liegen::V,veallát,ligga
5340,liegen::V,viäl'láđ,ligga
5341,liegen::V,liâššâd,ligga
5342,liegen::V,ле̄шшэ,ligga
5343,hängen::V,gævnjasjidh,hänga
5344,hängen::V,gahtsahit,hänga
5345,hängen::V,heaŋgát,hänga
5346,hängen::V,hiäŋ'gáđ,hänga
5347,hängen::V,sorččad,hänga
5348,hängen::V,ла̄бпэ,hänga
5349,werden::V,sjïdtedh,bli
5350,werden::V,sjaddat,bli
5351,werden::V,beassat,bli
5352,werden::V,šoddâđ,bli
5353,werden::V,šõddâd,bli
5354,werden::V,шэ̄ннтэ,bli
5355,passieren::V,vaasedh,ske
5356,passieren::V,vaasedh,hända
5357,passieren::V,sjaddat,ske
5358,passieren::V,sjaddat,hända
5359,passieren::V,dáhpáduvvat,ske
5360,passieren::V,dáhpáduvvat,hända
5361,passieren::V,vássit,ske
5362,passieren::V,vássit,hända
5363,passieren::V,dáhpáhuvvat,ske
5364,passieren::V,dáhpáhuvvat,hända
5365,passieren::V,šoddâđ,ske
5366,passieren::V,šoddâđ,hända
5367,passieren::V,šõddâd,ske
5368,passieren::V,šõddâd,hända
5369,passieren::V,шэ̄ннтэ,ske
5370,passieren::V,шэ̄ннтэ,hända
5371,passieren::V,тагсэ,ske
5372,passieren::V,тагсэ,hända
5373,beginnen::V,aelkedh,börja
5374,beginnen::V,álgget,börja
5375,beginnen::V,álggahit,börja
5376,beginnen::V,älgiđ,börja
5377,beginnen::V,ä´lǧǧed,börja
5378,beginnen::V,о̄а̄лкхуввэ,börja
5379,beginnen::V,о̄а̄лкхэднэ,börja
5380,enden::V,orrijidh,ända
5381,enden::V,hiejttet,ända
5382,enden::V,nohkat,ända
5383,enden::V,nuuhâđ,ända
5384,enden::V,puu´tted,ända
5385,enden::V,пудтэ,ända
5386,enden::V,кӣркнэ,ända
5387,wechseln::V,målsodh,växla
5388,wechseln::V,lånudit,växla
5389,wechseln::V,molssastit,växla
5390,wechseln::V,molsašuddat,växla
5391,wechseln::V,molsođ,växla
5392,wechseln::V,vaaitõõttâd,växla
5393,wechseln::V,вуайхувнэ,växla
5394,aufgehen[Sonne]::V,låvnedh,gå upp
5395,aufgehen[Sonne]::V,årijdit,gå upp
5396,aufgehen[Sonne]::V,lavnnet,gå upp
5397,aufgehen[Sonne]::V,badjánit,gå upp
5398,aufgehen[Sonne]::V,pajaniđ,gå upp
5399,aufgehen[Sonne]::V,pâjjned,gå upp
5400,aufgehen[Sonne]::V,пэ̄ййнэ,gå upp
5401,untergehen[Sonne]::V,luajhtadidh,gå ned
5402,untergehen[Sonne]::V,gáhtot,gå ned
5403,untergehen[Sonne]::V,vidodit,gå ned
5404,untergehen[Sonne]::V,luoitádit,gå ned
5405,untergehen[Sonne]::V,lyeš'tiđ,gå ned
5406,untergehen[Sonne]::V,lue´štted,gå ned
5407,untergehen[Sonne]::V,луэшштэдтэ,gå ned
5408,scheinen[Sonne]::V,goekedh,skina
5409,scheinen[Sonne]::V,bájttet,skina
5410,scheinen[Sonne]::V,báitit,skina
5411,scheinen[Sonne]::V,päštiđ,skina
5412,scheinen[Sonne]::V,pä´štted,skina
5413,scheinen[Sonne]::V,па̄шшьтэ,skina
5414,donnern::V,laakedh,dundra
5415,donnern::V,sjærggot,dundra
5416,donnern::V,čerget,dundra
5417,donnern::V,čiär'guđ,dundra
5418,donnern::V,čeärgged,dundra
5419,donnern::V,ча̄рркэ,dundra
5420,wehen::V,bïegkedh,blåsa
5421,wehen::V,bieggat,blåsa
5422,wehen::V,bieggat,blåsa
5423,wehen::V,pieg'gâđ,blåsa
5424,wehen::V,piõg'gâd,blåsa
5425,wehen::V,пӣӈӈкье,blåsa
5426,strömen::V,galkedh,forsa
5427,strömen::V,galkedh,strömma
5428,strömen::V,gålggåt,forsa
5429,strömen::V,gålggåt,strömma
5430,strömen::V,golgat,forsa
5431,strömen::V,golgat,strömma
5432,strömen::V,kulgâđ,forsa
5433,strömen::V,kulgâđ,strömma
5434,strömen::V,kolggâd,forsa
5435,strömen::V,kolggâd,strömma
5436,strömen::V,ко̄ллкэ,forsa
5437,strömen::V,ко̄ллкэ,strömma
5438,fließen::V,galkedh,flyta
5439,fließen::V,gålggåt,flyta
5440,fließen::V,golgat,flyta
5441,fließen::V,kulgâđ,flyta
5442,fließen::V,kolggâd,flyta
5443,fließen::V,ко̄ллкэ,flyta
5444,sich drehen::V,jårredh,snurra
5445,sich drehen::V,bådnjåsit,snurra
5446,sich drehen::V,jorrat,snurra
5447,sich drehen::V,juurrâđ,snurra
5448,sich drehen::V,joorrâd,snurra
5449,sich drehen::V,чо̄ннэ,snurra
5450,schwanken::V,syjjedidh,vackla
5451,schwanken::V,vábbulit,vackla
5452,schwanken::V,suoibut,vackla
5453,schwanken::V,juár'buđ,vackla
5454,schwanken::V,lâsmmad,vackla
5455,schwanken::V,leâujjad,vackla
5456,schwanken::V,лыйввэ,vackla
5457,schwanken::V,качьедтэ,vackla
5458,schwingen::V,gaavedh,svinga
5459,schwingen::V,svinhtedh,svinga
5460,schwingen::V,gávvat,svinga
5461,schwingen::V,hiäi'luđ,svinga
5462,schwingen::V,heillad,svinga
5463,schwingen::V,мо̄а̄хнэ,svinga
5464,fallen::V,gahtjedh,falla
5465,fallen::V,gahttjat,falla
5466,fallen::V,gahččat,falla
5467,fallen::V,jurrâđ,falla
5468,fallen::V,kõččâd,falla
5469,fallen::V,viõr'rled,falla
5470,fallen::V,ёрнэ,falla
5471,fallen::V,кэ̄ххче,falla
5472,brennen::V,bueledh,brinna
5473,brennen::V,buollet,brinna
5474,brennen::V,buollit,brinna
5475,brennen::V,pyelliđ,brinna
5476,brennen::V,pue´lled,brinna
5477,brennen::V,пӯлле,brinna
5478,rauchen::V,soevedidh,ryka
5479,rauchen::V,berkiestidh,ryka
5480,rauchen::V,tsåjttset,ryka
5481,rauchen::V,borgguhit,ryka
5482,rauchen::V,po'rgestiđ,ryka
5483,rauchen::V,soicceđ,ryka
5484,rauchen::V,suõv'veed,ryka
5485,rauchen::V,суввдэ,ryka
5486,regnen::V,abrodh,regna
5487,regnen::V,harvvet,regna
5488,regnen::V,rássjodit,regna
5489,regnen::V,arvit,regna
5490,regnen::V,arved,regna
5491,regnen::V,â´brred,regna
5492,regnen::V,аббрэ,regna
5493,gefrieren::V,gelmedh,frysa
5494,gefrieren::V,jeangodh,frysa
5495,gefrieren::V,jiegŋot,frysa
5496,gefrieren::V,galbmot,frysa
5497,gefrieren::V,jiäŋŋuđ,frysa
5498,gefrieren::V,jiõŋŋâd,frysa
5499,gefrieren::V,kâ´lmmed,frysa
5500,gefrieren::V,калльме,frysa
5501,tauen::V,leamkedh,töa
5502,tauen::V,suddat,töa
5503,tauen::V,sagŋadit,töa
5504,tauen::V,suddat,töa
5505,tauen::V,suddâđ,töa
5506,tauen::V,suddâd,töa
5507,tauen::V,sõõŋŋâd,töa
5508,tauen::V,суннтэ,töa
5509,schmelzen::V,sjalkedh,smälta
5510,schmelzen::V,suddat,smälta
5511,schmelzen::V,suddat,smälta
5512,schmelzen::V,suddâđ,smälta
5513,schmelzen::V,sooŋŋâđ,smälta
5514,schmelzen::V,suddâd,smälta
5515,schmelzen::V,sõõŋŋâd,smälta
5516,schmelzen::V,суннтэ,smälta
5517,trocknen::V,gajhkedh,torka
5518,trocknen::V,gåjkkåt,torka
5519,trocknen::V,goikat,torka
5520,trocknen::V,iiŋŋâđ,torka
5521,trocknen::V,iiŋŋâd,torka
5522,trocknen::V,koškkâd,torka
5523,trocknen::V,ко̄шшкэ,torka
5524,sieden::V,doeltedh,koka
5525,sieden::V,doeltedh,sjuda
5526,sieden::V,duolldat,koka
5527,sieden::V,duolldat,sjuda
5528,sieden::V,duoldat,koka
5529,sieden::V,duoldat,sjuda
5530,sieden::V,tuol'dâđ,koka
5531,sieden::V,tuol'dâđ,sjuda
5532,sieden::V,tuõlddâd,koka
5533,sieden::V,tuõlddâd,sjuda
5534,sieden::V,тӯллтэ,koka
5535,sieden::V,тӯллтэ,sjuda
5536,faulen::V,rååknedh,ruttna
5537,faulen::V,mïetskedh,ruttna
5538,faulen::V,miesskat,ruttna
5539,faulen::V,mieskat,ruttna
5540,faulen::V,guohcagit,ruttna
5541,faulen::V,kálágiđ,ruttna
5542,faulen::V,kuo'câgiđ,ruttna
5543,faulen::V,kuõccjed,ruttna
