,Concept_ID,se,be
5894,lachen::V,čaibmat,смяяцца
5895,lachen::V,boagustit,смяяцца
5896,lachen::V,povvâstiđ,смяяцца
5897,lachen::V,påǥsted,смяяцца
5898,lachen::V,сыйнэ,смяяцца
5899,lachen::V,сӣййнэ,смяяцца
5900,rühren::V,doehtedh,расчуліць
5901,rühren::V,njuoradit,расчуліць
5902,rühren::V,lihkahit,расчуліць
5903,rühren::V,lihâttiđ,расчуліць
5904,rühren::V,likktõõllâd,расчуліць
5905,rühren::V,лыксаххьтэ,расчуліць
5906,weinen::V,tjearodh,плакаць
5907,weinen::V,tjierrot,плакаць
5908,weinen::V,čierrut,плакаць
5909,weinen::V,čiärruđ,плакаць
5910,weinen::V,reäkkad,плакаць
5911,weinen::V,ря̄гкэ,плакаць
5912,weinen::V,лӯйхьке,плакаць
5913,schimpfen::V,skïelledh,лаяцца
5914,schimpfen::V,bielkket,лаяцца
5915,schimpfen::V,bealkit,лаяцца
5916,schimpfen::V,pelkkiđ,лаяцца
5917,schimpfen::V,kaddled,лаяцца
5918,schimpfen::V,о̄а̄ҏҏтэ,лаяцца
5919,sich ärgern::V,måarahtovvedh,сердаваць
5920,sich ärgern::V,suhttat,сердаваць
5921,sich ärgern::V,suhttat,сердаваць
5922,sich ärgern::V,suttâđ,сердаваць
5923,sich ärgern::V,iäd'duđ,сердаваць
5924,sich ärgern::V,suttâd,сердаваць
5925,sich ärgern::V,се̄ннтэ,сердаваць
5926,sich fürchten::V,bïlledh,баяцца
5927,sich fürchten::V,repkiestidh,баяцца
5928,sich fürchten::V,ballat,баяцца
5929,sich fürchten::V,ballat,баяцца
5930,sich fürchten::V,poollâđ,баяцца
5931,sich fürchten::V,põõllâd,баяцца
5932,sich fürchten::V,пэллэ,баяцца
5933,fürchten::V,bïlledh,баяцца
5934,fürchten::V,ballat,баяцца
5935,fürchten::V,ballat,баяцца
5936,fürchten::V,poollâđ,баяцца
5937,fürchten::V,põõllâd,баяцца
5938,fürchten::V,пэллэ,баяцца
5939,fliehen::V,baataridh,уцякаць
5940,fliehen::V,paahkanadtedh,уцякаць
5941,fliehen::V,báhtarit,уцякаць
5942,fliehen::V,báhtarit,уцякаць
5943,fliehen::V,patâriđ,уцякаць
5944,fliehen::V,čõ´ǩǩeed,уцякаць
5945,fliehen::V,по̄а̄ччке,уцякаць
5946,flüchten::V,tsåvvalidh,уцячы
5947,flüchten::V,báhtarit,уцячы
5948,flüchten::V,gárgidit,уцячы
5949,flüchten::V,kárgáđ,уцячы
5950,flüchten::V,uiddâd,уцячы
5951,flüchten::V,по̄а̄ччке,уцячы
5952,sehen::V,vuejnedh,бачыць
5953,sehen::V,vuojnnet,бачыць
5954,sehen::V,oaidnít,бачыць
5955,sehen::V,uái'niđ,бачыць
5956,sehen::V,vuei´nned,бачыць
5957,sehen::V,уййнэ,бачыць
5958,anschauen::V,aalpesidh,паглядзець
5959,anschauen::V,vaarjedidh,паглядзець
5960,anschauen::V,gehtjadit,паглядзець
5961,anschauen::V,geahččat,паглядзець
5962,anschauen::V,keččâđ,паглядзець
5963,anschauen::V,ǩiččâd,паглядзець
5964,anschauen::V,выльшхе,паглядзець
5965,ansehen::V,gïehtjed,глядзець
5966,ansehen::V,ájttsat,глядзець
5967,ansehen::V,geahččat,глядзець
5968,ansehen::V,keččâđ,глядзець
5969,ansehen::V,ǩiččâd,глядзець
5970,ansehen::V,кӣххче,глядзець
5971,hören::V,govledh,чуць
5972,hören::V,gullat,чуць
5973,hören::V,gullat,чуць
5974,hören::V,kuullâđ,чуць
5975,hören::V,kuullâd,чуць
5976,hören::V,куллэ,чуць
5977,zuhören::V,goltelidh,слухаць
5978,zuhören::V,gullut,слухаць
5979,zuhören::V,liehket,слухаць
5980,zuhören::V,guldalit,слухаць
5981,zuhören::V,kuldâliđ,слухаць
5982,zuhören::V,kuvddled,слухаць
5983,zuhören::V,куллэ,слухаць
5984,probieren::V,damtedh,каштаваць
5985,probieren::V,smååhkedh,каштаваць
5986,probieren::V,smáhkkut,каштаваць
5987,probieren::V,geahččalit,каштаваць
5988,probieren::V,njaddeđ,каштаваць
5989,probieren::V,keččalistiđ,каштаваць
5990,probieren::V,njâ´dded,каштаваць
5991,probieren::V,кӣхчле,каштаваць
5992,riechen::V,hepsedh,нюхаць
5993,riechen::V,hapsijdit,нюхаць
5994,riechen::V,háisut,нюхаць
5995,riechen::V,apseđ,нюхаць
5996,riechen::V,â´ppsed,нюхаць
5997,riechen::V,аппьсе,нюхаць
5998,fühlen::V,damtedh,адчуваць
5999,fühlen::V,dåbddåt,адчуваць
6000,fühlen::V,dovdat,адчуваць
6001,fühlen::V,tubdâđ,адчуваць
6002,fühlen::V,tobddâd,адчуваць
6003,fühlen::V,куллэ,адчуваць
6004,fühlen::V,туссвэ,адчуваць
6005,fühlen::V,то̄ммтэ,адчуваць
6006,scheinen::V,vååjnedh,здавацца
6007,scheinen::V,lijkkut,здавацца
6008,scheinen::V,oidnot,здавацца
6009,scheinen::V,dovdot,здавацца
6010,scheinen::V,va'ikkutiđ,здавацца
6011,scheinen::V,vaikkted,здавацца
6012,scheinen::V,ыдтӭ,здавацца
6013,zu sehen sein::V,vååjnedh,віднецца
6014,zu sehen sein::V,vuojnnut,віднецца
6015,zu sehen sein::V,oidnot,віднецца
6016,zu sehen sein::V,oinuđ,віднецца
6017,zu sehen sein::V,kue´stted,віднецца
6018,zu sehen sein::V,кӯсстъе,віднецца
6019,zu sehen sein::V,кӯссьтэ,віднецца
6020,vernehmen::V,govledh,пачуць
6021,vernehmen::V,gullat,пачуць
6022,vernehmen::V,gullat,пачуць
6023,vernehmen::V,kuullâđ,пачуць
6024,vernehmen::V,kuullâd,пачуць
6025,vernehmen::V,кулсэ,пачуць
6026,frieren::V,gåalodh,мёрзнуць
6027,frieren::V,goallot,мёрзнуць
6028,frieren::V,goallut,мёрзнуць
6029,frieren::V,kolmuđ,мёрзнуць
6030,frieren::V,kõlmmstõõllâd,мёрзнуць
6031,frieren::V,калльме,мёрзнуць
6032,tun::V,darjodh,рабіць
6033,tun::V,barggat,рабіць
6034,tun::V,dahkat,рабіць
6035,tun::V,porgâđ,рабіць
6036,tun::V,raajjâd,рабіць
6037,tun::V,лыххкэ,рабіць
6038,können::V,maehtedh,умець
6039,können::V,ååjmedidh,умець
6040,können::V,buktet,умець
6041,können::V,veadjit,умець
6042,können::V,vaijeeđ,умець
6043,können::V,mä´tted,умець
6044,können::V,vuei´tted,умець
6045,können::V,вуэййе,умець
6046,können::V,ма̄ххьтэ,умець
6047,wollen::V,sïjhtedh,хацець
6048,wollen::V,sihtat,хацець
6049,wollen::V,hálijdit,хацець
6050,wollen::V,dáhttut,хацець
6051,wollen::V,háliidit,хацець
6052,wollen::V,halijdiđ,хацець
6053,wollen::V,tättad,хацець
6054,wollen::V,туввэ,хацець
6055,wollen::V,та̄ххтэ,хацець
6056,anfangen::V,aelkedh,пачаць
6057,anfangen::V,álgadit,пачаць
6058,anfangen::V,-goahtet,пачаць
6059,anfangen::V,álgit,пачаць
6060,anfangen::V,älgiđ,пачаць
6061,anfangen::V,a'lgâttiđ,пачаць
6062,anfangen::V,aalǥted,пачаць
6063,anfangen::V,олкхэ,пачаць
6064,anfangen::V,о̄а̄лкхэ,пачаць
6065,beenden::V,orrijidh,закончыць
6066,beenden::V,låhpadit,закончыць
6067,beenden::V,hiejttet,закончыць
6068,beenden::V,loahpahit,закончыць
6069,beenden::V,luoppâđ,закончыць
6070,beenden::V,looppted,закончыць
6071,beenden::V,луэппьтэ,закончыць
6072,aufhören::V,sluvhtedh,перастаць
6073,aufhören::V,hiejttet,перастаць
6074,aufhören::V,heaitit,перастаць
6075,aufhören::V,šluhttet,перастаць
6076,aufhören::V,joskâđ,перастаць
6077,aufhören::V,jõskkâd,перастаць
6078,aufhören::V,puu´tted,перастаць
6079,aufhören::V,е̄сскэ,перастаць
6080,gelingen::V,lyhkestidh,удацца
6081,gelingen::V,vuorbástuvvat,удацца
6082,gelingen::V,lihkustuvvat,удацца
6083,gelingen::V,lukkuđ,удацца
6084,gelingen::V,o´nnsted,удацца
6085,gelingen::V,выййтэ,удацца
6086,geraten::V,sååjhtedh,аказацца
6087,geraten::V,gevvat,аказацца
6088,geraten::V,gártat,аказацца
6089,geraten::V,šaddat,аказацца
6090,geraten::V,latkiitiiđ,аказацца
6091,geraten::V,suuijâđ,аказацца
6092,geraten::V,šõddâd,аказацца
6093,geraten::V,оччтэдтэ,аказацца
6094,geraten::V,очендэдтэ,аказацца
6095,öffnen::V,rïhpestidh,адчыніць
6096,öffnen::V,rahpat,адчыніць
6097,öffnen::V,rabádit,адчыніць
6098,öffnen::V,rahpat,адчыніць
6099,öffnen::V,ávustiđ,адчыніць
6100,öffnen::V,čuáv'diđ,адчыніць
6101,öffnen::V,riččâd,адчыніць
6102,öffnen::V,ää´veed,адчыніць
6103,öffnen::V,čåu´dded,адчыніць
6104,öffnen::V,а̄вьдэ,адчыніць
6105,schließen::V,steegkedh,зачыніць
6106,schließen::V,dahppat,зачыніць
6107,schließen::V,gokčat,зачыніць
6108,schließen::V,kiddiđ,зачыніць
6109,schließen::V,toppâđ,зачыніць
6110,schließen::V,kä´tted,зачыніць
6111,schließen::V,тэ̄ффкэ,зачыніць
6112,schließen::V,ка̄ххьтэ,зачыніць
6113,stellen::V,bïejedh,паставіць
6114,stellen::V,biejadit,паставіць
6115,stellen::V,bidjat,паставіць
6116,stellen::V,asâttiđ,паставіць
6117,stellen::V,piijjâd,паставіць
6118,stellen::V,cää´ǩǩed,паставіць
6119,stellen::V,пыййе,паставіць
6120,setzen::V,bïejedh,пасадзіць
6121,setzen::V,biejadit,пасадзіць
6122,setzen::V,bidjat,пасадзіць
6123,setzen::V,i'štâttiđ,пасадзіць
6124,setzen::V,piijjâd,пасадзіць
6125,setzen::V,пыййе,пасадзіць
6126,legen::V,bïejedh,класці
6127,legen::V,biedjat,класці
6128,legen::V,biejadit,класці
6129,legen::V,bidjat,класці
6130,legen::V,asâttiđ,класці
6131,legen::V,piijjâd,класці
6132,legen::V,пыййе,класці
6133,berühren::V,gaajesjidh,чапаць
6134,berühren::V,duohttat,чапаць
6135,berühren::V,giehtadit,чапаць
6136,berühren::V,guoskat,чапаць
6137,berühren::V,guoskkahit,чапаць
6138,berühren::V,kuos'kâđ,чапаць
6139,berühren::V,kuo'skâttiđ,чапаць
6140,berühren::V,nja'vhâstiđ,чапаць
6141,berühren::V,kuõskted,чапаць
6142,berühren::V,njaauksted,чапаць
6143,berühren::V,кӯсскэ,чапаць
6144,berühren::V,лыксаххьтэ,чапаць
6145,verbinden::V,ektiedidh,звязаць
6146,verbinden::V,gårredidh,звязаць
6147,verbinden::V,tjadnat,звязаць
6148,verbinden::V,ovttastahttit,звязаць
6149,verbinden::V,o'vtâstittiđ,звязаць
6150,verbinden::V,lahteđ,звязаць
6151,verbinden::V,lâ´htted,звязаць
6152,verbinden::V,чӯллмдэ,звязаць
6153,bedecken::V,gaptjedh,накрыць
6154,bedecken::V,jávvet,накрыць
6155,bedecken::V,gåbttjåt,накрыць
6156,bedecken::V,gokčat,накрыць
6157,bedecken::V,luáv'diđ,накрыць
6158,bedecken::V,kä´tted,накрыць
6159,bedecken::V,tu´vdded,накрыць
6160,bedecken::V,аййдэ,накрыць
6161,bedecken::V,тэ̄ффкэ,накрыць
6162,bedecken::V,ка̄ххьтэ,накрыць
6163,aufhängen::V,gævnjodh,павесіць
6164,aufhängen::V,gæhtsasjidh,павесіць
6165,aufhängen::V,gahtsot,павесіць
6166,aufhängen::V,gatsostit,павесіць
6167,aufhängen::V,heŋget,павесіць
6168,aufhängen::V,heŋgiđ,павесіць
6169,aufhängen::V,he'ŋgâstiđ,павесіць
6170,aufhängen::V,kååccad,павесіць
6171,aufhängen::V,коадсэ,павесіць
6172,anzünden::V,tsïhkijehtedh,запаліць
6173,anzünden::V,buollidit,запаліць
6174,anzünden::V,tsahkkidit,запаліць
6175,anzünden::V,cahkkedit,запаліць
6176,anzünden::V,cokkiittiđ,запаліць
6177,anzünden::V,cõ´ǩǩted,запаліць
6178,anzünden::V,puâl'lted,запаліць
6179,anzünden::V,пуэллхэ,запаліць
6180,aufheben::V,bijjiedidh,падняць
6181,aufheben::V,låpptit,падняць
6182,aufheben::V,bajidit,падняць
6183,aufheben::V,pajediđ,падняць
6184,aufheben::V,pââi´ded,падняць
6185,aufheben::V,пайнэ,падняць
6186,zurücklassen::V,laehpedh,пакінуць
6187,zurücklassen::V,guodet,пакінуць
6188,zurücklassen::V,guođđit,пакінуць
6189,zurücklassen::V,kyeđđiḋ,пакінуць
6190,zurücklassen::V,kue´đđed,пакінуць
6191,zurücklassen::V,кӯдтӭ,пакінуць
6192,verlieren::V,dassedh,згубіць
6193,verlieren::V,biestedh,згубіць
6194,verlieren::V,masset,згубіць
6195,verlieren::V,láhppet,згубіць
6196,verlieren::V,láhppit,згубіць
6197,verlieren::V,läppiđ,згубіць
6198,verlieren::V,monâttiđ,згубіць
6199,verlieren::V,lä´pped,згубіць
6200,verlieren::V,rââ´ppted,згубіць
6201,verlieren::V,ка̄дхэ,згубіць
6202,verlieren::V,кӯдтъе,згубіць
6203,fallen lassen::V,gahtjehtidh,упусціць
6204,fallen lassen::V,luojttet,упусціць
6205,fallen lassen::V,luojttalit,упусціць
6206,fallen lassen::V,gahčahit,упусціць
6207,fallen lassen::V,lyeš'tiđ,упусціць
6208,fallen lassen::V,kočâttiđ,упусціць
6209,fallen lassen::V,rõpsted,упусціць
6210,fallen lassen::V,kõõččted,упусціць
6211,fallen lassen::V,ёҏтэ,упусціць
6212,fallen lassen::V,кэчхэ,упусціць
6213,machen::V,daajhtodh,зрабіць
6214,machen::V,dahkat,зрабіць
6215,machen::V,dahkat,зрабіць
6216,machen::V,rähtiđ,зрабіць
6217,machen::V,raajjâd,зрабіць
6218,machen::V,tue´j'jeed,зрабіць
6219,machen::V,тӯййше,зрабіць
6220,machen::V,ӣллькье,зрабіць
6221,herstellen::V,skaepiedidh,вырабіць
6222,herstellen::V,buvtadit,вырабіць
6223,herstellen::V,dudjot,вырабіць
6224,herstellen::V,a'mnâstiđ,вырабіць
6225,herstellen::V,va'lmâštiđ,вырабіць
6226,herstellen::V,vaalmšted,вырабіць
6227,herstellen::V,лыххкэ,вырабіць
6228,herstellen::V,ӣллькье,вырабіць
6229,bauen::V,bigkedh,будаваць
6230,bauen::V,biggit,будаваць
6231,bauen::V,ráhkadit,будаваць
6232,bauen::V,huksiđ,будаваць
6233,bauen::V,raajjâd,будаваць
6234,bauen::V,тӯййше,будаваць
6235,reparieren::V,davvodh,правіць
6236,reparieren::V,divvot,правіць
6237,reparieren::V,divvut,правіць
6238,reparieren::V,tivvoođ,правіць
6239,reparieren::V,čihtâđ,правіць
6240,reparieren::V,teevvad,правіць
6241,reparieren::V,чиннэ,правіць
6242,verbessern::V,bueriedidh,палепшыць
6243,verbessern::V,báredit,палепшыць
6244,verbessern::V,buoredit,палепшыць
6245,verbessern::V,buoridit,палепшыць
6246,verbessern::V,pye'rediđ,палепшыць
6247,verbessern::V,pue´reed,палепшыць
6248,verbessern::V,шӣгнэ,палепшыць
6249,ändern::V,jeatjahtehtedh,змяніць
6250,ändern::V,rievddadit,змяніць
6251,ändern::V,muhttit,змяніць
6252,ändern::V,molsut,змяніць
6253,ändern::V,mutteđ,змяніць
6254,ändern::V,mu´tted,змяніць
6255,ändern::V,вуайхе,змяніць
6256,ändern::V,ка̄вьсе,змяніць
6257,graben::V,berkedh,капаць
6258,graben::V,kroehkedh,капаць
6259,graben::V,bállet,капаць
6260,graben::V,goaivut,капаць
6261,graben::V,roggat,капаць
6262,graben::V,kuái'vuđ,капаць
6263,graben::V,rääppad,капаць
6264,graben::V,kuäivvad,капаць
6265,graben::V,ра̄бпэ,капаць
6266,graben::V,куаййве,капаць
6267,beugen::V,sojjedidh,сагнуць
6268,beugen::V,såjådit,сагнуць
6269,beugen::V,sojahit,сагнуць
6270,beugen::V,sujâttiđ,сагнуць
6271,beugen::V,kå´mrded,сагнуць
6272,beugen::V,njikklõõttâd,сагнуць
6273,beugen::V,сойхьтэ,сагнуць
6274,beugen::V,то̄а̄ххкэ,сагнуць
6275,beugen::V,нигклаххьтэ,сагнуць
6276,biegen::V,sojjehtidh,пагнуць
6277,biegen::V,såjådit,пагнуць
6278,biegen::V,niejddet,пагнуць
6279,biegen::V,sojahit,пагнуць
6280,biegen::V,čipteđ,пагнуць
6281,biegen::V,soojted,пагнуць
6282,biegen::V,сойхьтэ,пагнуць
6283,drehen::V,jårrehtidh,вярцець
6284,drehen::V,bådnjåt,вярцець
6285,drehen::V,botnjat,вярцець
6286,drehen::V,jurâttiđ,вярцець
6287,drehen::V,jåårǥlâ´tted,вярцець
6288,drehen::V,чоӊӊтэ,вярцець
6289,wenden::V,jarkelidh,павярнуць
6290,wenden::V,jårggålit,павярнуць
6291,wenden::V,jorgalit,павярнуць
6292,wenden::V,jurgâliđ,павярнуць
6293,wenden::V,jåårǥlâ´tted,павярнуць
6294,wenden::V,вӣррлаххътэ,павярнуць
6295,wenden::V,ка̄вьсе,павярнуць
6296,umdrehen::V,jarkedh,перавярнуць
6297,umdrehen::V,måttsåstit,перавярнуць
6298,umdrehen::V,botnjat,перавярнуць
6299,umdrehen::V,jorgođ,перавярнуць
6300,umdrehen::V,jårǥsted,перавярнуць
6301,umdrehen::V,коамьхе,перавярнуць
6302,umdrehen::V,калльтлэ,перавярнуць
6303,heben::V,luknjedh,падымаць
6304,heben::V,baavhkestidh,падымаць
6305,heben::V,bajedit,падымаць
6306,heben::V,loktet,падымаць
6307,heben::V,bajidit,падымаць
6308,heben::V,pajediđ,падымаць
6309,heben::V,kokkiđ,падымаць
6310,heben::V,kaggâd,падымаць
6311,heben::V,pââ´jeed,падымаць
6312,heben::V,пайнэ,падымаць
6313,heben::V,пайнэллэ,падымаць
6314,hochheben::V,lutnjedh,падняць
6315,hochheben::V,låggŋit,падняць
6316,hochheben::V,loktet,падняць
6317,hochheben::V,pajediđ,падняць
6318,hochheben::V,kuåstteed,падняць
6319,hochheben::V,пайнэ,падняць
6320,ergreifen::V,fihkelidh,схапіць
6321,ergreifen::V,fihkelidh,схваціць
6322,ergreifen::V,sårjjot,схапіць
6323,ergreifen::V,sårjjot,схваціць
6324,ergreifen::V,doahppit,схапіць
6325,ergreifen::V,doahppit,схваціць
6326,ergreifen::V,fáhtet,схапіць
6327,ergreifen::V,fáhtet,схваціць
6328,ergreifen::V,tuáppuđ,схапіць
6329,ergreifen::V,tuáppuđ,схваціць
6330,ergreifen::V,poppâ´tted,схапіць
6331,ergreifen::V,poppâ´tted,схваціць
6332,ergreifen::V,каццсе,схапіць
6333,ergreifen::V,каццсе,схваціць
6334,ergreifen::V,туэрркэ,схапіць
6335,ergreifen::V,туэрркэ,схваціць
6336,ergreifen::V,ро̄а̄ппчье,схапіць
6337,ergreifen::V,ро̄а̄ппчье,схваціць
6338,halten::V,steeredh,трымаць
6339,halten::V,utniedidh,трымаць
6340,halten::V,anedit,трымаць
6341,halten::V,adnalit,трымаць
6342,halten::V,doallat,трымаць
6343,halten::V,toollâd,трымаць
6344,halten::V,tue´rjjeed,трымаць
6345,halten::V,туаррье,трымаць
6346,drücken::V,dïelkestidh,націскаць
6347,drücken::V,dieddet,націскаць
6348,drücken::V,deaddit,націскаць
6349,drücken::V,čárvet,націскаць
6350,drücken::V,čárvuđ,націскаць
6351,drücken::V,čärvvad,націскаць
6352,drücken::V,teä´d'ded,націскаць
6353,drücken::V,пе̄ррэ,націскаць
6354,drücken::V,ра̄ппче,націскаць
6355,schieben::V,vuetjedh,пхаць
6356,schieben::V,vuetjedh,штурхаць
6357,schieben::V,sjáhtjat,пхаць
6358,schieben::V,sjáhtjat,штурхаць
6359,schieben::V,cáhkit,пхаць
6360,schieben::V,cáhkit,штурхаць
6361,schieben::V,cuggâđ,пхаць
6362,schieben::V,cuggâđ,штурхаць
6363,schieben::V,oi´ǧǧeed,пхаць
6364,schieben::V,oi´ǧǧeed,штурхаць
6365,schieben::V,оййкье,пхаць
6366,schieben::V,оййкье,штурхаць
6367,kratzen::V,våhtsodh,скрэбці
6368,kratzen::V,skreepedh,скрэбці
6369,kratzen::V,ruohkkat,скрэбці
6370,kratzen::V,ruohkastit,скрэбці
6371,kratzen::V,gazzut,скрэбці
6372,kratzen::V,kazzođ,скрэбці
6373,kratzen::V,võckkâd,скрэбці
6374,kratzen::V,кышшкэ,скрэбці
6375,kratzen::V,каххьце,скрэбці
6376,lecken::V,njåalodh,лізаць
6377,lecken::V,njoallot,лізаць
6378,lecken::V,njolodit,лізаць
6379,lecken::V,njuálluđ,лізаць
6380,lecken::V,njuällad,лізаць
6381,lecken::V,нюаллэ,лізаць
6382,beißen::V,gaektjedh,кусаць
6383,beißen::V,gássket,кусаць
6384,beißen::V,gáskestit,кусаць
6385,beißen::V,gáskit,кусаць
6386,beißen::V,käskiđ,кусаць
6387,beißen::V,kä´cǩǩed,кусаць
6388,beißen::V,ка̄ццьке,кусаць
6389,abreißen::V,bïhkedh,адарваць
6390,abreißen::V,gajkkot,адарваць
6391,abreißen::V,gaikkihit,адарваць
6392,abreißen::V,roottâđ,адарваць
6393,abreißen::V,ra´šǩǩeed,адарваць
6394,abreißen::V,rååttad,адарваць
6395,abreißen::V,ро̄дтҍе,адарваць
6396,abreißen::V,пӯттҍкье,адарваць
6397,abschneiden::V,tjoehpestidh,адрэзаць
6398,abschneiden::V,jallat,адрэзаць
6399,abschneiden::V,čuohppat,адрэзаць
6400,abschneiden::V,jogâldiđ,адрэзаць
6401,abschneiden::V,geerelidh,адрэзаць
6402,abschneiden::V,е̄дтэ,адрэзаць
6403,abschneiden::V,е̄дтлэ,адрэзаць
6404,binden::V,gårredidh,вязаць
6405,binden::V,tjadnat,вязаць
6406,binden::V,gárrat,вязаць
6407,binden::V,čoonnâđ,вязаць
6408,binden::V,čõõnnâd,вязаць
6409,binden::V,čuõlmmâd,вязаць
6410,binden::V,ко̄ррэ,вязаць
6411,binden::V,чӯллмдэ,вязаць
6412,binden::V,ко̄а̄ррэ,вязаць
6413,stecken::V,rïjtedh,уваткнуць
6414,stecken::V,tsævkkat,уваткнуць
6415,stecken::V,cáhkit,уваткнуць
6416,stecken::V,cuggâđ,уваткнуць
6417,stecken::V,čuõ´ǧ'ǧeed,уваткнуць
6418,stecken::V,чогксэ,уваткнуць
6419,stecken::V,це̄ӈькхэ,уваткнуць
6420,brechen::V,dåajodh,зламаць
6421,brechen::V,tsåapkodh,зламаць
6422,brechen::V,doaddjut,зламаць
6423,brechen::V,cuvket,зламаць
6424,brechen::V,moorrâđ,зламаць
6425,brechen::V,mu´rdded,зламаць
6426,brechen::V,муррьтэ,зламаць
6427,klopfen::V,beenghkedh,стукаць
6428,klopfen::V,goalkkalit,стукаць
6429,klopfen::V,tsábbmet,стукаць
6430,klopfen::V,goalkit,стукаць
6431,klopfen::V,skoalkit,стукаць
6432,klopfen::V,skuá'lkuttiđ,стукаць
6433,klopfen::V,kuälkted,стукаць
6434,klopfen::V,та̄гкэ,стукаць
6435,hauen::V,beenghkedh,біць
6436,hauen::V,tjuollat,біць
6437,hauen::V,čuollat,біць
6438,hauen::V,čurmâđ,біць
6439,hauen::V,čâ´cǩǩed,біць
6440,hauen::V,та̄гкэ,біць
6441,hauen::V,ва̄сстэ,біць
6442,kleben::V,njamkedh,клеіць
6443,kleben::V,dædnjodit,клеіць
6444,kleben::V,liibmet,клеіць
6445,kleben::V,taṃadiđ,клеіць
6446,kleben::V,li´jmmjed,клеіць
6447,kleben::V,нямхэ,клеіць
6448,reiben::V,daanjedh,церці
6449,reiben::V,ruvvit,церці
6450,reiben::V,ruvvet,церці
6451,reiben::V,fiärruđ,церці
6452,reiben::V,heârrad,церці
6453,reiben::V,ru´vvjed,церці
6454,reiben::V,е̄ррэ,церці
6455,streichen::V,daejdedh,намазаць
6456,streichen::V,badtjadidh,намазаць
6457,streichen::V,vuojddat,намазаць
6458,streichen::V,málet,намазаць
6459,streichen::V,njuohtat,намазаць
6460,streichen::V,njuottâđ,намазаць
6461,streichen::V,puák'suđ,намазаць
6462,streichen::V,påhssad,намазаць
6463,streichen::V,мо̄а̄шшэ,намазаць
6464,schleifen::V,slijhpedh,тачыць
6465,schleifen::V,sadjet,тачыць
6466,schleifen::V,sadjit,тачыць
6467,schleifen::V,šliipet,тачыць
6468,schleifen::V,saijeeđ,тачыць
6469,schleifen::V,sââjjad,тачыць
6470,schleifen::V,tabǯsted,тачыць
6471,schleifen::V,то̄а̄мчсе,тачыць
6472,schneiden::V,bietskedh,рэзаць
6473,schneiden::V,suoddat,рэзаць
6474,schneiden::V,tjuohppat,рэзаць
6475,schneiden::V,biesskedit,рэзаць
6476,schneiden::V,čuohppat,рэзаць
6477,schneiden::V,čuop'pâđ,рэзаць
6478,schneiden::V,čuõp'pâd,рэзаць
6479,schneiden::V,е̄дтэ,рэзаць
6480,schneiden::V,пе̄ррэ,рэзаць
6481,schneiden::V,чӯххпэ,рэзаць
6482,rütteln::V,firredh,хістаць
6483,rütteln::V,doargestit,хістаць
6484,rütteln::V,šluvgit,хістаць
6485,rütteln::V,pušteđ,хістаць
6486,rütteln::V,pu´štted,хістаць
6487,rütteln::V,пушшьтэ,хістаць
6488,schütteln::V,firredh,трэсці
6489,schütteln::V,sjavnnjet,трэсці
6490,schütteln::V,sillnat,трэсці
6491,schütteln::V,skullhet,трэсці
6492,schütteln::V,salkalit,трэсці
6493,schütteln::V,pušteđ,трэсці
6494,schütteln::V,pu´štted,трэсці
6495,schütteln::V,пушшьтэ,трэсці
6496,schwenken::V,svinhtedh,махаць
6497,schwenken::V,svikkastit,махаць
6498,schwenken::V,šlivgut,махаць
6499,schwenken::V,hiä'iluttiđ,махаць
6500,schwenken::V,heeilted,махаць
6501,schwenken::V,маххъе,махаць
6502,schütten::V,gurhkedh,наліць
6503,schütten::V,hállit,наліць
6504,schütten::V,liejkkit,наліць
6505,schütten::V,leškiđ,наліць
6506,schütten::V,virâttiđ,наліць
6507,schütten::V,väällad,наліць
6508,schütten::V,ва̄ллэ,наліць
6509,füllen::V,dievhtedh,напоўніць
6510,füllen::V,dievddet,напоўніць
6511,füllen::V,deavdit,напоўніць
6512,füllen::V,tevdiđ,напоўніць
6513,füllen::V,tiudded,напоўніць
6514,füllen::V,тӣввтэ,напоўніць
6515,einwickeln::V,gïesedh,загарнуць
6516,einwickeln::V,giessat,загарнуць
6517,einwickeln::V,gárrat,загарнуць
6518,einwickeln::V,giessat,загарнуць
6519,einwickeln::V,gurpat,загарнуць
6520,einwickeln::V,kiessâđ,загарнуць
6521,einwickeln::V,ǩiõssâd,загарнуць
6522,einwickeln::V,кӣссэ,загарнуць
6523,tragen::V,guedtedh,несці
6524,tragen::V,guoddet,несці
6525,tragen::V,guoddit,несці
6526,tragen::V,kyed'diđ,несці
6527,tragen::V,kue´d'ded,несці
6528,tragen::V,кӯннҌтэ,несці
6529,schleppen::V,fatnehtidh,цягнуць
6530,schleppen::V,sliehpit,цягнуць
6531,schleppen::V,feastit,цягнуць
6532,schleppen::V,vie'šidiđ,цягнуць
6533,schleppen::V,hinnađ,цягнуць
6534,schleppen::V,nje´ʒʒed,цягнуць
6535,schleppen::V,чуввкэ,цягнуць
6536,ziehen::V,giesedh,цягнуць
6537,ziehen::V,giesset,цягнуць
6538,ziehen::V,geassit,цягнуць
6539,ziehen::V,keessiđ,цягнуць
6540,ziehen::V,ǩie´ssed,цягнуць
6541,ziehen::V,ке̄ссе,цягнуць
6542,aufbewahren::V,vöörhkedh,захоўваць
6543,aufbewahren::V,vuorkkit,захоўваць
