,Concept_ID,se,lbe
6869,verbessern::V,bueriedidh,ххуй дан
6870,verbessern::V,báredit,ххуй дан
6871,verbessern::V,buoredit,ххуй дан
6872,verbessern::V,buoridit,ххуй дан
6873,verbessern::V,pye'rediđ,ххуй дан
6874,verbessern::V,pue´reed,ххуй дан
6875,verbessern::V,шӣгнэ,ххуй дан
6876,ändern::V,jeatjahtehtedh,баххана бан
6877,ändern::V,rievddadit,баххана бан
6878,ändern::V,muhttit,баххана бан
6879,ändern::V,molsut,баххана бан
6880,ändern::V,mutteđ,баххана бан
6881,ändern::V,mu´tted,баххана бан
6882,ändern::V,вуайхе,баххана бан
6883,ändern::V,ка̄вьсе,баххана бан
6884,graben::V,berkedh,дуклан
6885,graben::V,kroehkedh,дуклан
6886,graben::V,bállet,дуклан
6887,graben::V,goaivut,дуклан
6888,graben::V,roggat,дуклан
6889,graben::V,kuái'vuđ,дуклан
6890,graben::V,rääppad,дуклан
6891,graben::V,kuäivvad,дуклан
6892,graben::V,ра̄бпэ,дуклан
6893,graben::V,куаййве,дуклан
6894,beugen::V,sojjedidh,лахӏан бан
6895,beugen::V,sojjedidh,кьус бикӏан
6896,beugen::V,såjådit,лахӏан бан
6897,beugen::V,såjådit,кьус бикӏан
6898,beugen::V,sojahit,лахӏан бан
6899,beugen::V,sojahit,кьус бикӏан
6900,beugen::V,sujâttiđ,лахӏан бан
6901,beugen::V,sujâttiđ,кьус бикӏан
6902,beugen::V,kå´mrded,лахӏан бан
6903,beugen::V,kå´mrded,кьус бикӏан
6904,beugen::V,njikklõõttâd,лахӏан бан
6905,beugen::V,njikklõõttâd,кьус бикӏан
6906,beugen::V,сойхьтэ,лахӏан бан
6907,beugen::V,сойхьтэ,кьус бикӏан
6908,beugen::V,то̄а̄ххкэ,лахӏан бан
6909,beugen::V,то̄а̄ххкэ,кьус бикӏан
6910,beugen::V,нигклаххьтэ,лахӏан бан
6911,beugen::V,нигклаххьтэ,кьус бикӏан
6912,biegen::V,sojjehtidh,баччин
6913,biegen::V,sojjehtidh,лахӏан бан
6914,biegen::V,såjådit,баччин
6915,biegen::V,såjådit,лахӏан бан
6916,biegen::V,niejddet,баччин
6917,biegen::V,niejddet,лахӏан бан
6918,biegen::V,sojahit,баччин
6919,biegen::V,sojahit,лахӏан бан
6920,biegen::V,čipteđ,баччин
6921,biegen::V,čipteđ,лахӏан бан
6922,biegen::V,soojted,баччин
6923,biegen::V,soojted,лахӏан бан
6924,biegen::V,сойхьтэ,баччин
6925,biegen::V,сойхьтэ,лахӏан бан
6926,drehen::V,jårrehtidh,гьанан
6927,drehen::V,bådnjåt,гьанан
6928,drehen::V,botnjat,гьанан
6929,drehen::V,jurâttiđ,гьанан
6930,drehen::V,jåårǥlâ´tted,гьанан
6931,drehen::V,чоӊӊтэ,гьанан
6932,wenden::V,jarkelidh,кӏура баен бан
6933,wenden::V,jårggålit,кӏура баен бан
6934,wenden::V,jorgalit,кӏура баен бан
6935,wenden::V,jurgâliđ,кӏура баен бан
6936,wenden::V,jåårǥlâ´tted,кӏура баен бан
6937,wenden::V,вӣррлаххътэ,кӏура баен бан
6938,wenden::V,ка̄вьсе,кӏура баен бан
6939,umdrehen::V,jarkedh,кӏура баен бан
6940,umdrehen::V,måttsåstit,кӏура баен бан
6941,umdrehen::V,botnjat,кӏура баен бан
6942,umdrehen::V,jorgođ,кӏура баен бан
6943,umdrehen::V,jårǥsted,кӏура баен бан
6944,umdrehen::V,коамьхе,кӏура баен бан
6945,umdrehen::V,калльтлэ,кӏура баен бан
6946,heben::V,luknjedh,гьаз бан
6947,heben::V,baavhkestidh,гьаз бан
6948,heben::V,bajedit,гьаз бан
6949,heben::V,loktet,гьаз бан
6950,heben::V,bajidit,гьаз бан
6951,heben::V,pajediđ,гьаз бан
6952,heben::V,kokkiđ,гьаз бан
6953,heben::V,kaggâd,гьаз бан
6954,heben::V,pââ´jeed,гьаз бан
6955,heben::V,пайнэ,гьаз бан
6956,heben::V,пайнэллэ,гьаз бан
6957,hochheben::V,lutnjedh,гьаз бан
6958,hochheben::V,låggŋit,гьаз бан
6959,hochheben::V,loktet,гьаз бан
6960,hochheben::V,pajediđ,гьаз бан
6961,hochheben::V,kuåstteed,гьаз бан
6962,hochheben::V,пайнэ,гьаз бан
6963,ergreifen::V,fihkelidh,хъап дан
6964,ergreifen::V,fihkelidh,хъап увиу угьан
6965,ergreifen::V,sårjjot,хъап дан
6966,ergreifen::V,sårjjot,хъап увиу угьан
6967,ergreifen::V,doahppit,хъап дан
6968,ergreifen::V,doahppit,хъап увиу угьан
6969,ergreifen::V,fáhtet,хъап дан
6970,ergreifen::V,fáhtet,хъап увиу угьан
6971,ergreifen::V,tuáppuđ,хъап дан
6972,ergreifen::V,tuáppuđ,хъап увиу угьан
6973,ergreifen::V,poppâ´tted,хъап дан
6974,ergreifen::V,poppâ´tted,хъап увиу угьан
6975,ergreifen::V,каццсе,хъап дан
6976,ergreifen::V,каццсе,хъап увиу угьан
6977,ergreifen::V,туэрркэ,хъап дан
6978,ergreifen::V,туэрркэ,хъап увиу угьан
6979,ergreifen::V,ро̄а̄ппчье,хъап дан
6980,ergreifen::V,ро̄а̄ппчье,хъап увиу угьан
6981,halten::V,steeredh,бугьлан
6982,halten::V,utniedidh,бугьлан
6983,halten::V,anedit,бугьлан
6984,halten::V,adnalit,бугьлан
6985,halten::V,doallat,бугьлан
6986,halten::V,toollâd,бугьлан
6987,halten::V,tue´rjjeed,бугьлан
6988,halten::V,туаррье,бугьлан
6989,drücken::V,dïelkestidh,кьюч бигьлан
6990,drücken::V,dieddet,кьюч бигьлан
6991,drücken::V,deaddit,кьюч бигьлан
6992,drücken::V,čárvet,кьюч бигьлан
6993,drücken::V,čárvuđ,кьюч бигьлан
6994,drücken::V,čärvvad,кьюч бигьлан
6995,drücken::V,teä´d'ded,кьюч бигьлан
6996,drücken::V,пе̄ррэ,кьюч бигьлан
6997,drücken::V,ра̄ппче,кьюч бигьлан
6998,schieben::V,vuetjedh,щун
6999,schieben::V,sjáhtjat,щун
7000,schieben::V,cáhkit,щун
7001,schieben::V,cuggâđ,щун
7002,schieben::V,oi´ǧǧeed,щун
7003,schieben::V,оййкье,щун
7004,kratzen::V,våhtsodh,
7005,kratzen::V,skreepedh,
7006,kratzen::V,ruohkkat,
7007,kratzen::V,ruohkastit,
7008,kratzen::V,gazzut,
7009,kratzen::V,kazzođ,
7010,kratzen::V,võckkâd,
7011,kratzen::V,кышшкэ,
7012,kratzen::V,каххьце,
7013,lecken::V,njåalodh,ланцӏа тӏун
7014,lecken::V,njoallot,ланцӏа тӏун
7015,lecken::V,njolodit,ланцӏа тӏун
7016,lecken::V,njuálluđ,ланцӏа тӏун
7017,lecken::V,njuällad,ланцӏа тӏун
7018,lecken::V,нюаллэ,ланцӏа тӏун
7019,beißen::V,gaektjedh,хъапа тӏун
7020,beißen::V,gaektjedh,кьацӏа тӏун
7021,beißen::V,gássket,хъапа тӏун
7022,beißen::V,gássket,кьацӏа тӏун
7023,beißen::V,gáskestit,хъапа тӏун
7024,beißen::V,gáskestit,кьацӏа тӏун
7025,beißen::V,gáskit,хъапа тӏун
7026,beißen::V,gáskit,кьацӏа тӏун
7027,beißen::V,käskiđ,хъапа тӏун
7028,beißen::V,käskiđ,кьацӏа тӏун
7029,beißen::V,kä´cǩǩed,хъапа тӏун
7030,beißen::V,kä´cǩǩed,кьацӏа тӏун
7031,beißen::V,ка̄ццьке,хъапа тӏун
7032,beißen::V,ка̄ццьке,кьацӏа тӏун
7033,abreißen::V,bïhkedh,буцан
7034,abreißen::V,gajkkot,буцан
7035,abreißen::V,gaikkihit,буцан
7036,abreißen::V,roottâđ,буцан
7037,abreißen::V,ra´šǩǩeed,буцан
7038,abreißen::V,rååttad,буцан
7039,abreißen::V,ро̄дтҍе,буцан
7040,abreißen::V,пӯттҍкье,буцан
7041,abschneiden::V,tjoehpestidh,бухъан
7042,abschneiden::V,tjoehpestidh,кьукьин
7043,abschneiden::V,jallat,бухъан
7044,abschneiden::V,jallat,кьукьин
7045,abschneiden::V,čuohppat,бухъан
7046,abschneiden::V,čuohppat,кьукьин
7047,abschneiden::V,jogâldiđ,бухъан
7048,abschneiden::V,jogâldiđ,кьукьин
7049,abschneiden::V,geerelidh,бухъан
7050,abschneiden::V,geerelidh,кьукьин
7051,abschneiden::V,е̄дтэ,бухъан
7052,abschneiden::V,е̄дтэ,кьукьин
7053,abschneiden::V,е̄дтлэ,бухъан
7054,abschneiden::V,е̄дтлэ,кьукьин
7055,binden::V,gårredidh,бахӏин
7056,binden::V,gårredidh,дахӏин
7057,binden::V,tjadnat,бахӏин
7058,binden::V,tjadnat,дахӏин
7059,binden::V,gárrat,бахӏин
7060,binden::V,gárrat,дахӏин
7061,binden::V,čoonnâđ,бахӏин
7062,binden::V,čoonnâđ,дахӏин
7063,binden::V,čõõnnâd,бахӏин
7064,binden::V,čõõnnâd,дахӏин
7065,binden::V,čuõlmmâd,бахӏин
7066,binden::V,čuõlmmâd,дахӏин
7067,binden::V,ко̄ррэ,бахӏин
7068,binden::V,ко̄ррэ,дахӏин
7069,binden::V,чӯллмдэ,бахӏин
7070,binden::V,чӯллмдэ,дахӏин
7071,binden::V,ко̄а̄ррэ,бахӏин
7072,binden::V,ко̄а̄ррэ,дахӏин
7073,stecken::V,rïjtedh,
7074,stecken::V,tsævkkat,
7075,stecken::V,cáhkit,
7076,stecken::V,cuggâđ,
7077,stecken::V,čuõ´ǧ'ǧeed,
7078,stecken::V,чогксэ,
7079,stecken::V,це̄ӈькхэ,
7080,brechen::V,dåajodh,гъагъан
7081,brechen::V,tsåapkodh,гъагъан
7082,brechen::V,doaddjut,гъагъан
7083,brechen::V,cuvket,гъагъан
7084,brechen::V,moorrâđ,гъагъан
7085,brechen::V,mu´rdded,гъагъан
7086,brechen::V,муррьтэ,гъагъан
7087,klopfen::V,beenghkedh,кьутӏа тӏун
7088,klopfen::V,goalkkalit,кьутӏа тӏун
7089,klopfen::V,tsábbmet,кьутӏа тӏун
7090,klopfen::V,goalkit,кьутӏа тӏун
7091,klopfen::V,skoalkit,кьутӏа тӏун
7092,klopfen::V,skuá'lkuttiđ,кьутӏа тӏун
7093,klopfen::V,kuälkted,кьутӏа тӏун
7094,klopfen::V,та̄гкэ,кьутӏа тӏун
7095,hauen::V,beenghkedh,рищун
7096,hauen::V,tjuollat,рищун
7097,hauen::V,čuollat,рищун
7098,hauen::V,čurmâđ,рищун
7099,hauen::V,čâ´cǩǩed,рищун
7100,hauen::V,та̄гкэ,рищун
7101,hauen::V,ва̄сстэ,рищун
7102,kleben::V,njamkedh,лачӏун буллан
7103,kleben::V,dædnjodit,лачӏун буллан
7104,kleben::V,liibmet,лачӏун буллан
7105,kleben::V,taṃadiđ,лачӏун буллан
7106,kleben::V,li´jmmjed,лачӏун буллан
7107,kleben::V,нямхэ,лачӏун буллан
7108,reiben::V,daanjedh,ссуку буллан
7109,reiben::V,ruvvit,ссуку буллан
7110,reiben::V,ruvvet,ссуку буллан
7111,reiben::V,fiärruđ,ссуку буллан
7112,reiben::V,heârrad,ссуку буллан
7113,reiben::V,ru´vvjed,ссуку буллан
7114,reiben::V,е̄ррэ,ссуку буллан
7115,streichen::V,daejdedh,дугъан
7116,streichen::V,daejdedh,аьгъу дан
7117,streichen::V,badtjadidh,дугъан
7118,streichen::V,badtjadidh,аьгъу дан
7119,streichen::V,vuojddat,дугъан
7120,streichen::V,vuojddat,аьгъу дан
7121,streichen::V,málet,дугъан
7122,streichen::V,málet,аьгъу дан
7123,streichen::V,njuohtat,дугъан
7124,streichen::V,njuohtat,аьгъу дан
7125,streichen::V,njuottâđ,дугъан
7126,streichen::V,njuottâđ,аьгъу дан
7127,streichen::V,puák'suđ,дугъан
7128,streichen::V,puák'suđ,аьгъу дан
7129,streichen::V,påhssad,дугъан
7130,streichen::V,påhssad,аьгъу дан
7131,streichen::V,мо̄а̄шшэ,дугъан
7132,streichen::V,мо̄а̄шшэ,аьгъу дан
7133,schleifen::V,slijhpedh,
7134,schleifen::V,sadjet,
7135,schleifen::V,sadjit,
7136,schleifen::V,šliipet,
7137,schleifen::V,saijeeđ,
7138,schleifen::V,sââjjad,
7139,schleifen::V,tabǯsted,
7140,schleifen::V,то̄а̄мчсе,
7141,schneiden::V,bietskedh,духълан
7142,schneiden::V,bietskedh,кьукьлан
7143,schneiden::V,suoddat,духълан
7144,schneiden::V,suoddat,кьукьлан
7145,schneiden::V,tjuohppat,духълан
7146,schneiden::V,tjuohppat,кьукьлан
7147,schneiden::V,biesskedit,духълан
7148,schneiden::V,biesskedit,кьукьлан
7149,schneiden::V,čuohppat,духълан
7150,schneiden::V,čuohppat,кьукьлан
7151,schneiden::V,čuop'pâđ,духълан
7152,schneiden::V,čuop'pâđ,кьукьлан
7153,schneiden::V,čuõp'pâd,духълан
7154,schneiden::V,čuõp'pâd,кьукьлан
7155,schneiden::V,е̄дтэ,духълан
7156,schneiden::V,е̄дтэ,кьукьлан
7157,schneiden::V,пе̄ррэ,духълан
7158,schneiden::V,пе̄ррэ,кьукьлан
7159,schneiden::V,чӯххпэ,духълан
7160,schneiden::V,чӯххпэ,кьукьлан
7161,rütteln::V,firredh,
7162,rütteln::V,doargestit,
7163,rütteln::V,šluvgit,
7164,rütteln::V,pušteđ,
7165,rütteln::V,pu´štted,
7166,rütteln::V,пушшьтэ,
7167,schütteln::V,firredh,хъюлчу буллан
7168,schütteln::V,sjavnnjet,хъюлчу буллан
7169,schütteln::V,sillnat,хъюлчу буллан
7170,schütteln::V,skullhet,хъюлчу буллан
7171,schütteln::V,salkalit,хъюлчу буллан
7172,schütteln::V,pušteđ,хъюлчу буллан
7173,schütteln::V,pu´štted,хъюлчу буллан
7174,schütteln::V,пушшьтэ,хъюлчу буллан
7175,schwenken::V,svinhtedh,палцӏ дуллан
7176,schwenken::V,svikkastit,палцӏ дуллан
7177,schwenken::V,šlivgut,палцӏ дуллан
7178,schwenken::V,hiä'iluttiđ,палцӏ дуллан
7179,schwenken::V,heeilted,палцӏ дуллан
7180,schwenken::V,маххъе,палцӏ дуллан
7181,schütten::V,gurhkedh,рутӏин
7182,schütten::V,hállit,рутӏин
7183,schütten::V,liejkkit,рутӏин
7184,schütten::V,leškiđ,рутӏин
7185,schütten::V,virâttiđ,рутӏин
7186,schütten::V,väällad,рутӏин
7187,schütten::V,ва̄ллэ,рутӏин
7188,füllen::V,dievhtedh,буцӏин бан
7189,füllen::V,dievddet,буцӏин бан
7190,füllen::V,deavdit,буцӏин бан
7191,füllen::V,tevdiđ,буцӏин бан
7192,füllen::V,tiudded,буцӏин бан
7193,füllen::V,тӣввтэ,буцӏин бан
7194,einwickeln::V,gïesedh,кай-кай бан
7195,einwickeln::V,giessat,кай-кай бан
7196,einwickeln::V,gárrat,кай-кай бан
7197,einwickeln::V,giessat,кай-кай бан
7198,einwickeln::V,gurpat,кай-кай бан
7199,einwickeln::V,kiessâđ,кай-кай бан
7200,einwickeln::V,ǩiõssâd,кай-кай бан
7201,einwickeln::V,кӣссэ,кай-кай бан
7202,tragen::V,guedtedh,ларсун занан
7203,tragen::V,guedtedh,ларсун ачин
7204,tragen::V,guoddet,ларсун занан
7205,tragen::V,guoddet,ларсун ачин
7206,tragen::V,guoddit,ларсун занан
7207,tragen::V,guoddit,ларсун ачин
7208,tragen::V,kyed'diđ,ларсун занан
7209,tragen::V,kyed'diđ,ларсун ачин
7210,tragen::V,kue´d'ded,ларсун занан
7211,tragen::V,kue´d'ded,ларсун ачин
7212,tragen::V,кӯннҌтэ,ларсун занан
7213,tragen::V,кӯннҌтэ,ларсун ачин
7214,schleppen::V,fatnehtidh,ххилан
7215,schleppen::V,sliehpit,ххилан
7216,schleppen::V,feastit,ххилан
7217,schleppen::V,vie'šidiđ,ххилан
7218,schleppen::V,hinnađ,ххилан
7219,schleppen::V,nje´ʒʒed,ххилан
7220,schleppen::V,чуввкэ,ххилан
7221,ziehen::V,giesedh,
7222,ziehen::V,giesset,
7223,ziehen::V,geassit,
7224,ziehen::V,keessiđ,
7225,ziehen::V,ǩie´ssed,
7226,ziehen::V,ке̄ссе,
7227,aufbewahren::V,vöörhkedh,ядан
7228,aufbewahren::V,vöörhkedh,ядуллан
7229,aufbewahren::V,vuorkkit,ядан
7230,aufbewahren::V,vuorkkit,ядуллан
7231,aufbewahren::V,seailluhit,ядан
7232,aufbewahren::V,seailluhit,ядуллан
7233,aufbewahren::V,siä'iluttiđ,ядан
7234,aufbewahren::V,siä'iluttiđ,ядуллан
7235,aufbewahren::V,seeilted,ядан
7236,aufbewahren::V,seeilted,ядуллан
7237,aufbewahren::V,рӯкнэ,ядан
7238,aufbewahren::V,рӯкнэ,ядуллан
7239,werfen::V,slampestidh,личин
7240,werfen::V,bálkkot,личин
7241,werfen::V,suhppet,личин
7242,werfen::V,šlivgiđ,личин
7243,werfen::V,čeâǥǥted,личин
7244,werfen::V,суэххпэ,личин
7245,fangen::V,bivtedh,бугьан
7246,fangen::V,bivtedh,бугьлан
7247,fangen::V,giddit,бугьан
7248,fangen::V,giddit,бугьлан
7249,fangen::V,bivdit,бугьан
7250,fangen::V,bivdit,бугьлан
7251,fangen::V,toppiđ,бугьан
7252,fangen::V,toppiđ,бугьлан
7253,fangen::V,tää´vted,бугьан
7254,fangen::V,tää´vted,бугьлан
7255,fangen::V,та̄бпэ,бугьан
7256,fangen::V,та̄бпэ,бугьлан
7257,fangen::V,со̄а̄гкэ,бугьан
7258,fangen::V,со̄а̄гкэ,бугьлан
7259,packen::V,doerelidh,
7260,packen::V,kreemsedh,
7261,packen::V,doahppit,
7262,packen::V,doahput,
7263,packen::V,tuáppuđ,
7264,packen::V,ká'ivâstiđ,
7265,packen::V,tää´vted,
7266,packen::V,каццсе,
7267,packen::V,туэрркэ,
7268,packen::V,ро̄а̄ппчье,
7269,verstecken::V,tjïekedh,ладитан
7270,verstecken::V,tjïekedh,кьюлтӏ дан
7271,verstecken::V,tjïekedh,дахьлаган дан
7272,verstecken::V,tjiehkat,ладитан
7273,verstecken::V,tjiehkat,кьюлтӏ дан
7274,verstecken::V,tjiehkat,дахьлаган дан
7275,verstecken::V,čiehkat,ладитан
7276,verstecken::V,čiehkat,кьюлтӏ дан
7277,verstecken::V,čiehkat,дахьлаган дан
7278,verstecken::V,čieḥâđ,ладитан
7279,verstecken::V,čieḥâđ,кьюлтӏ дан
7280,verstecken::V,čieḥâđ,дахьлаган дан
7281,verstecken::V,peittad,ладитан
7282,verstecken::V,peittad,кьюлтӏ дан
7283,verstecken::V,peittad,дахьлаган дан
7284,verstecken::V,пе̄йхьтэ,ладитан
7285,verstecken::V,пе̄йхьтэ,кьюлтӏ дан
7286,verstecken::V,пе̄йхьтэ,дахьлаган дан
7287,teilen::V,juekedh,бачӏин
7288,teilen::V,juekedh,бутӏа бан
7289,teilen::V,juohket,бачӏин
7290,teilen::V,juohket,бутӏа бан
7291,teilen::V,juohkit,бачӏин
7292,teilen::V,juohkit,бутӏа бан
7293,teilen::V,jyeḥiđ,бачӏин
7294,teilen::V,jyeḥiđ,бутӏа бан
7295,teilen::V,jue´ǩǩed,бачӏин
7296,teilen::V,jue´ǩǩed,бутӏа бан
7297,teilen::V,ю̄гке,бачӏин
7298,teilen::V,ю̄гке,бутӏа бан
7299,teilen::V,ра̄ттҍке,бачӏин
7300,teilen::V,ра̄ттҍке,бутӏа бан
7301,schicken::V,saadtodh,тӏайла буккан
7302,schicken::V,sáddit,тӏайла буккан
7303,schicken::V,sáddet,тӏайла буккан
7304,schicken::V,vuo'lgâttiđ,тӏайла буккан
7305,schicken::V,vuõltteed,тӏайла буккан
7306,schicken::V,вӯлкхэ,тӏайла буккан
7307,bringen::V,buektedh,диян дан
7308,bringen::V,doalvvot,диян дан
7309,bringen::V,buktit,диян дан
7310,bringen::V,tuál'vuđ,диян дан
7311,bringen::V,pu´htted,диян дан
7312,bringen::V,пыххьтэ,диян дан
7313,hinzufügen::V,dievhtedh,ххи бан
7314,hinzufügen::V,duoddit,ххи бан
7315,hinzufügen::V,lasedit,ххи бан
7316,hinzufügen::V,lasihit,ххи бан
7317,hinzufügen::V,lasettiđ,ххи бан
7318,hinzufügen::V,lââ´zzted,ххи бан
7319,hinzufügen::V,лажьхе,ххи бан
7320,bekommen::V,åadtjodh,ласун
7321,bekommen::V,åttjudit,ласун
7322,bekommen::V,oažžut,ласун
7323,bekommen::V,juksâđ,ласун
7324,bekommen::V,uáž'žuđ,ласун
7325,bekommen::V,vuäǯ'ǯâd,ласун
7326,bekommen::V,вуаннче,ласун
7327,erhalten::V,åadtjodh,ласун
7328,erhalten::V,oadtjot,ласун
7329,erhalten::V,oažžut,ласун
7330,erhalten::V,uáž'žuđ,ласун
7331,erhalten::V,vuäǯ'ǯâd,ласун
7332,erhalten::V,ва̄лльтэ,ласун
7333,nehmen::V,vaeltedh,ласун
7334,nehmen::V,válldet,ласун
7335,nehmen::V,váldit,ласун
7336,nehmen::V,väldiđ,ласун
7337,nehmen::V,vä´ldded,ласун
7338,nehmen::V,ва̄лльтэ,ласун
7339,wählen::V,veeljedh,бувчӏин
7340,wählen::V,válljit,бувчӏин
7341,wählen::V,válljet,бувчӏин
7342,wählen::V,valjiđ,бувчӏин
7343,wählen::V,vaalšed,бувчӏин
7344,wählen::V,va´lljeed,бувчӏин
7345,wählen::V,воалшэ,бувчӏин
7346,auswählen::V,veeljedh,бувчӏин
7347,auswählen::V,veeljedh,язи бугьан
7348,auswählen::V,tjuolldet,бувчӏин
7349,auswählen::V,tjuolldet,язи бугьан
7350,auswählen::V,válljet,бувчӏин
7351,auswählen::V,válljet,язи бугьан
7352,auswählen::V,valjiđ,бувчӏин
7353,auswählen::V,valjiđ,язи бугьан
7354,auswählen::V,vaalšed,бувчӏин
7355,auswählen::V,vaalšed,язи бугьан
7356,auswählen::V,va´lljeed,бувчӏин
7357,auswählen::V,va´lljeed,язи бугьан
7358,auswählen::V,воалшэ,бувчӏин
7359,auswählen::V,воалшэ,язи бугьан
7360,bewahren::V,vaarjelidh,ядан
7361,bewahren::V,bisodit,ядан
7362,bewahren::V,várjjalit,ядан
7363,bewahren::V,seailluhit,ядан
7364,bewahren::V,varjâliđ,ядан
7365,bewahren::V,varjjled,ядан
7366,bewahren::V,ӣшшьтэ,ядан
7367,bewahren::V,во̄а̄ррьдэ,ядан
7368,behindern::V,hööptdeh,дайщишруду дуллан
7369,behindern::V,hieredit,дайщишруду дуллан
7370,behindern::V,muhttet,дайщишруду дуллан
7371,behindern::V,eastadit,дайщишруду дуллан
7372,behindern::V,estiđ,дайщишруду дуллан
7373,behindern::V,coggâđ,дайщишруду дуллан
7374,behindern::V,hettiđ,дайщишруду дуллан
7375,behindern::V,cõggâd,дайщишруду дуллан
7376,behindern::V,е̄кхэллэ,дайщишруду дуллан
7377,verderben::V,biejstedh,зия дан
7378,verderben::V,spedjat,зия дан
7379,verderben::V,billistit,зия дан
7380,verderben::V,pillediđ,зия дан
7381,verderben::V,tårmmad,зия дан
7382,verderben::V,pe´llsted,зия дан
7383,verderben::V,тоаррмэ,зия дан
7384,verderben::V,ма̄ййкэ,зия дан
7385,beschädigen::V,fæjloedidh,зарал буллан
7386,beschädigen::V,vahágahttet,зарал буллан
7387,beschädigen::V,bilidit,зарал буллан
7388,beschädigen::V,vahâgittiđ,зарал буллан
7389,beschädigen::V,pä´rtteed,зарал буллан
7390,beschädigen::V,муррьтэ,зарал буллан
7391,zerbrechen::V,tsööpkedh,гьагъан
7392,zerbrechen::V,tsööpkedh,гьагъан бан
7393,zerbrechen::V,doadjet,гьагъан
7394,zerbrechen::V,doadjet,гьагъан бан
7395,zerbrechen::V,cuvket,гьагъан
7396,zerbrechen::V,cuvket,гьагъан бан
7397,zerbrechen::V,cuov'kkiđ,гьагъан
7398,zerbrechen::V,cuov'kkiđ,гьагъан бан
7399,zerbrechen::V,muårrâd,гьагъан
7400,zerbrechen::V,muårrâd,гьагъан бан
7401,zerbrechen::V,cu´vǩǩeed,гьагъан
7402,zerbrechen::V,cu´vǩǩeed,гьагъан бан
7403,zerbrechen::V,муррьтэ,гьагъан
7404,zerbrechen::V,муррьтэ,гьагъан бан
7405,zerreißen::V,gejhkielidh,ххяхха дуккан
7406,zerreißen::V,gajkudit,ххяхха дуккан
7407,zerreißen::V,gaikkodit,ххяхха дуккан
7408,zerreißen::V,ráisket,ххяхха дуккан
7409,zerreißen::V,kiškođ,ххяхха дуккан
7410,zerreißen::V,ra´šǩǩeed,ххяхха дуккан
7411,zerreißen::V,пуатткэ,ххяхха дуккан
7412,zerstören::V,eerjedh,лекьан дан
7413,zerstören::V,biejsstet,лекьан дан
7414,zerstören::V,håhkkidit,лекьан дан
7415,zerstören::V,heavahit,лекьан дан
7416,zerstören::V,duš'šadit,лекьан дан
7417,zerstören::V,bilidit,лекьан дан
7418,zerstören::V,hevâttiđ,лекьан дан
7419,zerstören::V,hiâvted,лекьан дан
7420,zerstören::V,ёҏтэ,лекьан дан
7421,verbrennen::V,båeltedh,ччуччин
7422,verbrennen::V,boalldet,ччуччин
7423,verbrennen::V,boaldit,ччуччин
7424,verbrennen::V,puál'diđ,ччуччин
7425,verbrennen::V,puä´ldded,ччуччин
7426,verbrennen::V,пуэлльтэ,ччуччин
7427,geben::V,vedtedh,дулун
7428,geben::V,vaddet,дулун
7429,geben::V,addit,дулун
7430,geben::V,addliđ,дулун
7431,geben::V,ä´n,дулун
7432,geben::V,аннҍтэ,дулун
7433,reichen::V,geelkedh,дулун
7434,reichen::V,lagádit,дулун
7435,reichen::V,geiget,дулун
7436,reichen::V,keigiđ,дулун
7437,reichen::V,vuõiggâ´stted,дулун
7438,reichen::V,аннҍтэ,дулун
7439,schenken::V,vedtedh,пишкаш дан
7440,schenken::V,vedtedh,багъишла дан
7441,schenken::V,vedtedh,ихӏсандалун дуллун
7442,schenken::V,vaddet,пишкаш дан
7443,schenken::V,vaddet,багъишла дан
7444,schenken::V,vaddet,ихӏсандалун дуллун
7445,schenken::V,skeaŋkut,пишкаш дан
7446,schenken::V,skeaŋkut,багъишла дан
7447,schenken::V,skeaŋkut,ихӏсандалун дуллун
7448,schenken::V,skeŋket,пишкаш дан
7449,schenken::V,skeŋket,багъишла дан
7450,schenken::V,skeŋket,ихӏсандалун дуллун
7451,schenken::V,skeŋkkiđ,пишкаш дан
7452,schenken::V,skeŋkkiđ,багъишла дан
7453,schenken::V,skeŋkkiđ,ихӏсандалун дуллун
7454,schenken::V,sǩiâŋkkâd,пишкаш дан
7455,schenken::V,sǩiâŋkkâd,багъишла дан
7456,schenken::V,sǩiâŋkkâd,ихӏсандалун дуллун
7457,schenken::V,ла̄ххе,пишкаш дан
7458,schenken::V,ла̄ххе,багъишла дан
7459,schenken::V,ла̄ххе,ихӏсандалун дуллун
7460,versprechen::V,luhpiedidh,банна чин
7461,versprechen::V,jáhttet,банна чин
7462,versprechen::V,lohpidit,банна чин
7463,versprechen::V,lopediđ,банна чин
7464,versprechen::V,lå´ppeed,банна чин
7465,versprechen::V,о̄а̄шштҍе,банна чин
7466,wünschen::V,lahkoehtidh,
7467,wünschen::V,sávvat,
7468,wünschen::V,sávadit,
7469,wünschen::V,doaivvuhit,
7470,wünschen::V,tuá'ivuttiđ,
7471,wünschen::V,tuâivvad,
7472,wünschen::V,туввэ,
7473,loben::V,girmedh,цӏа дан
7474,loben::V,májnnot,цӏа дан
7475,loben::V,rámmpot,цӏа дан
7476,loben::V,máidnut,цӏа дан
7477,loben::V,rámidit,цӏа дан
7478,loben::V,rammuđ,цӏа дан
7479,loben::V,rämidiđ,цӏа дан
7480,loben::V,ââ´leed,цӏа дан
7481,loben::V,ǩei´tted,цӏа дан
