,Concept_ID,hi,lv
1473,Kraft::N,शक्ति,эбӧс
1474,Kraft::N,शक्ति,spēks
1475,Stärke::N,बल,ёнлун
1476,Stärke::N,बल,чорыдлун
1477,Stärke::N,बल,stiprums
1478,Stärke::N,ताक़त,ёнлун
1479,Stärke::N,ताक़त,чорыдлун
1480,Stärke::N,ताक़त,stiprums
1481,Gesundheit::N,स्वास्थ्य,дзоньвидзалун
1482,Gesundheit::N,स्वास्थ्य,veselība
1483,Gesundheit::N,तंदुरुस्ती,дзоньвидзалун
1484,Gesundheit::N,तंदुरुस्ती,veselība
1485,Krankheit::N,रोग,висьӧм
1486,Krankheit::N,रोग,slimība
1487,Krankheit::N,बीमारी,висьӧм
1488,Krankheit::N,बीमारी,slimība
1489,Schmerz::N,दर्द,висьӧм
1490,Schmerz::N,दर्द,sāpes
1491,Schmerz::N,पीड़ा,висьӧм
1492,Schmerz::N,पीड़ा,sāpes
1493,Wunde::N,घाव,дой
1494,Wunde::N,घाव,brūce
1495,Wunde::N,घाव,jēlums
1496,Wunde::N,ज़ख़्म,дой
1497,Wunde::N,ज़ख़्म,brūce
1498,Wunde::N,ज़ख़्म,jēlums
1499,Fieber::N,ज्वर,жар
1500,Fieber::N,ज्वर,drudzis
1501,Fieber::N,ज्वर,karstums
1502,Fieber::N,बुख़ार,жар
1503,Fieber::N,बुख़ार,drudzis
1504,Fieber::N,बुख़ार,karstums
1505,Arznei::N,दवा,лекарство
1506,Arznei::N,दवा,зелля
1507,Arznei::N,दवा,zāles
1508,Arznei::N,दवा,medikaments
1509,Arznei::N,औषाधि,лекарство
1510,Arznei::N,औषाधि,зелля
1511,Arznei::N,औषाधि,zāles
1512,Arznei::N,औषाधि,medikaments
1513,Brücke::N,पुल,пос
1514,Brücke::N,पुल,tilts
1515,Brücke::N,सेतु,пос
1516,Brücke::N,सेतु,tilts
1517,Brunnen::N,कुआँ,юкмӧс
1518,Brunnen::N,कुआँ,aka
1519,Weide::N,चरागाह,пӧскӧтина
1520,Weide::N,चरागाह,ganības
1521,Pfad::N,पथ,туй
1522,Pfad::N,पथ,кыснан
1523,Pfad::N,पथ,taka
1524,Pfad::N,पगडंडी,туй
1525,Pfad::N,पगडंडी,кыснан
1526,Pfad::N,पगडंडी,taka
1527,Weg::N,मार्ग,туй
1528,Weg::N,मार्ग,ceļš
1529,Straße::N,राह,туй
1530,Straße::N,राह,iela
1531,Straße::N,रास्ता,туй
1532,Straße::N,रास्ता,iela
1533,Dorf::N,गाँव,сикт
1534,Dorf::N,गाँव,ciems
1535,Dorf::N,ग्राम,сикт
1536,Dorf::N,ग्राम,ciems
1537,Stadt::N,शहर,кар
1538,Stadt::N,शहर,pilsēta
1539,Brief::N,ख़त,письмӧ
1540,Brief::N,ख़त,vēstule
1541,Brief::N,पत्र,письмӧ
1542,Brief::N,पत्र,vēstule
1543,Brief::N,चिट्ठी,письмӧ
1544,Brief::N,चिट्ठी,vēstule
1545,Buch::N,किताब,небӧг
1546,Buch::N,किताब,grāmata
1547,Buch::N,पुस्तक,небӧг
1548,Buch::N,पुस्तक,grāmata
1549,Buchstabe::N,अक्षर,шыпас
1550,Buchstabe::N,अक्षर,burts
1551,Zeitung::N,अख़बार,газет
1552,Zeitung::N,अख़बार,avīze
1553,Zeitung::N,अख़बार,laikraksts
1554,Zeitung::N,समाचार-पत्र,газет
1555,Zeitung::N,समाचार-पत्र,avīze
1556,Zeitung::N,समाचार-पत्र,laikraksts
1557,Leben::N,जीवन,лов
1558,Leben::N,जीवन,олӧм
1559,Leben::N,जीवन,dzīve
1560,Leben::N,ज़िंदगी,лов
1561,Leben::N,ज़िंदगी,олӧм
1562,Leben::N,ज़िंदगी,dzīve
1563,Tod::N,मौत,кулӧм
1564,Tod::N,मौत,nāve
1565,Tod::N,मृत्यु,кулӧм
1566,Tod::N,मृत्यु,nāve
1567,Grab::N,क़ब्र,гу
1568,Grab::N,क़ब्र,kaps
1569,Kirche::N,चर्च,вичко
1570,Kirche::N,चर्च,baznīca
1571,Kirche::N,गिरजा,вичко
1572,Kirche::N,गिरजा,baznīca
1573,Sünde::N,पाप,мыж
1574,Sünde::N,पाप,grēks
1575,Sünde::N,गुनाह,мыж
1576,Sünde::N,गुनाह,grēks
1577,Gott::N,देव,ен
1578,Gott::N,देव,dievs
1579,Gott::N,ईश्वर,ен
1580,Gott::N,ईश्वर,dievs
1581,Arbeiter::N,मज़दूर,уджалысь
1582,Arbeiter::N,मज़दूर,strādnieks
1583,Chef::N,अध्यक्ष,юралысь
1584,Chef::N,अध्यक्ष,веськӧдлысь
1585,Chef::N,अध्यक्ष,šefs
1586,Chef::N,अध्यक्ष,vadītajs
1587,Chef::N,अध्यक्ष,priekšnieks
1588,Meister::N,शिल्पज्ञ,вӧчысь
1589,Meister::N,शिल्पज्ञ,meistars
1590,Arzt::N,वैद्य,врач
1591,Arzt::N,वैद्य,бурдӧдысь
1592,Arzt::N,वैद्य,ārsts
1593,Arzt::N,डॉक्टर,врач
1594,Arzt::N,डॉक्टर,бурдӧдысь
1595,Arzt::N,डॉक्टर,ārsts
1596,Arzt::N,चिकित्सक,врач
1597,Arzt::N,चिकित्सक,бурдӧдысь
1598,Arzt::N,चिकित्सक,ārsts
1599,Lehrer::N,शिक्षक,велӧдысь
1600,Lehrer::N,शिक्षक,skolotājs
1601,Lehrer::N,अध्यापक,велӧдысь
1602,Lehrer::N,अध्यापक,skolotājs
1603,Geld::N,धन,сьӧм
1604,Geld::N,धन,nauda
1605,Geld::N,पैसा,сьӧм
1606,Geld::N,पैसा,nauda
1607,Geschäft::N,सौदा,удж
1608,Geschäft::N,सौदा,bizness
1609,Geschäft::N,सौदा,darījums
1610,Geschäft::N,व्यापार,удж
1611,Geschäft::N,व्यापार,bizness
1612,Geschäft::N,व्यापार,darījums
1613,Laden::N,दुकान,вузасянін
1614,Laden::N,दुकान,bode
1615,Laden::N,दुकान,veikals
1616,Preis::N,दाम,дон
1617,Preis::N,दाम,cena
1618,Preis::N,मूल्य,дон
1619,Preis::N,मूल्य,cena
1620,Ware::N,माल,тӧвар
1621,Ware::N,माल,prece
1622,Ware::N,पण्य,тӧвар
1623,Ware::N,पण्य,prece
1624,Nutzen::N,लाभ,воӧм
1625,Nutzen::N,लाभ,выгӧда
1626,Nutzen::N,लाभ,labums
1627,Nutzen::N,फ़ायदा,воӧм
1628,Nutzen::N,फ़ायदा,выгӧда
1629,Nutzen::N,फ़ायदा,labums
1630,Reichtum::N,धन,озырлун
1631,Reichtum::N,धन,bagātība
1632,Reichtum::N,दौलत,озырлун
1633,Reichtum::N,दौलत,bagātība
1634,Welt::N,विश्व,енкӧла
1635,Welt::N,विश्व,pasaule
1636,Welt::N,दुनिया,енкӧла
1637,Welt::N,दुनिया,pasaule
1638,Land::N,देश,му
1639,Land::N,देश,zeme
1640,Land::N,मुल्क,му
1641,Land::N,मुल्क,zeme
1642,Staat::N,राज्य,канму
1643,Staat::N,राज्य,государство
1644,Staat::N,राज्य,valsts
1645,Staat::N,राष्ट्र,канму
1646,Staat::N,राष्ट्र,государство
1647,Staat::N,राष्ट्र,valsts
1648,König::N,राजा,кан
1649,König::N,राजा,ķēniņš
1650,König::N,राजा,karalis
1651,König::N,बादशाह,кан
1652,König::N,बादशाह,ķēniņš
1653,König::N,बादशाह,karalis
1654,Macht::N,शासन,каналӧм
1655,Macht::N,शासन,vara
1656,Macht::N,सत्ता,каналӧм
1657,Macht::N,सत्ता,vara
1658,Grenze::N,सरहद,су
1659,Grenze::N,सरहद,суйӧр
1660,Grenze::N,सरहद,robeža
1661,Krieg::N,जंग,ожман
1662,Krieg::N,जंग,karš
1663,Krieg::N,युद्ध,ожман
1664,Krieg::N,युद्ध,karš
1665,Feind::N,शत्रु,враг
1666,Feind::N,शत्रु,вӧрӧг
1667,Feind::N,शत्रु,ienaidnieks
1668,Feind::N,दुश्मन,враг
1669,Feind::N,दुश्मन,вӧрӧг
1670,Feind::N,दुश्मन,ienaidnieks
1671,Gewalt::N,हिंसा,мырдöналöм
1672,Gewalt::N,हिंसा,vara
1673,Gewalt::N,हिंसा,vardarbība
1674,Kampf::N,लड़ाई,вермасьӧм
1675,Kampf::N,लड़ाई,cīņa
1676,Kampf::N,संघर्ष,вермасьӧм
1677,Kampf::N,संघर्ष,cīņa
1678,Bogen[Waffe]::N,कमान,ньӧввуж
1679,Bogen[Waffe]::N,कमान,loks
1680,Pfeil::N,बान,ньӧв
1681,Pfeil::N,बान,bulta
1682,Gewehr::N,बंदूक़,пишшаль
1683,Gewehr::N,बंदूक़,šautene
1684,Fehler::N,भूल,сорсьӧм
1685,Fehler::N,भूल,дзугсьӧм
1686,Fehler::N,भूल,kļūda
1687,Fehler::N,ग़लती,сорсьӧм
1688,Fehler::N,ग़लती,дзугсьӧм
1689,Fehler::N,ग़लती,kļūda
1690,Lüge::N,झूठ,пӧръясьӧм
1691,Lüge::N,झूठ,ылӧдлӧм
1692,Lüge::N,झूठ,meli
1693,Lüge::N,असत्य,пӧръясьӧм
1694,Lüge::N,असत्य,ылӧдлӧм
1695,Lüge::N,असत्य,meli
1696,Schaden::N,हानि,лёк
1697,Schaden::N,हानि,изъян
1698,Schaden::N,हानि,пакӧсьт
1699,Schaden::N,हानि,bojājums
1700,Schaden::N,हानि,kaitējums
1701,Schaden::N,नुक़सान,лёк
1702,Schaden::N,नुक़सान,изъян
1703,Schaden::N,नुक़सान,пакӧсьт
1704,Schaden::N,नुक़सान,bojājums
1705,Schaden::N,नुक़सान,kaitējums
1706,Unglück::N,मुसीबत,шог
1707,Unglück::N,मुसीबत,kļūme
1708,Unglück::N,मुसीबत,klizma
1709,Unglück::N,मुसीबत,nelaime
1710,Unglück::N,विपात्ति,шог
1711,Unglück::N,विपात्ति,kļūme
1712,Unglück::N,विपात्ति,klizma
1713,Unglück::N,विपात्ति,nelaime
1714,Schuld::N,दोष,мыж
1715,Schuld::N,दोष,vaina
1716,Schuld::N,क़सूर,мыж
1717,Schuld::N,क़सूर,vaina
1718,Alter::N,आयु,арлыд
1719,Alter::N,आयु,vecums
1720,Alter::N,उम्र,арлыд
1721,Alter::N,उम्र,vecums
1722,Schluss::N,अंत,пом
1723,Schluss::N,अंत,beigas
1724,Schluss::N,समाप्ति,пом
1725,Schluss::N,समाप्ति,beigas
1726,Zeit::N,काल,кад
1727,Zeit::N,काल,laiks
1728,Zeit::N,वक़्त,кад
1729,Zeit::N,वक़्त,laiks
1730,Tag::N,दिन,лун
1731,Tag::N,दिन,diena
1732,Tag::N,रोज़,лун
1733,Tag::N,रोज़,diena
1734,Morgen::N,सुबह,асыв
1735,Morgen::N,सुबह,rīts
1736,Mittag::N,दोपहर,лун шӧр
1737,Mittag::N,दोपहर,pusdiena
1738,Mittag::N,मध्याह्न,лун шӧр
1739,Mittag::N,मध्याह्न,pusdiena
1740,Abend::N,शाम,рыт
1741,Abend::N,शाम,vakars
1742,Abend::N,संध्या,рыт
1743,Abend::N,संध्या,vakars
1744,Nacht::N,रात,вой
1745,Nacht::N,रात,nakts
1746,Nacht::N,रात्रि,вой
1747,Nacht::N,रात्रि,nakts
1748,Woche::N,हफ़्ता,вежон
1749,Woche::N,हफ़्ता,nedēļa
1750,Monat::N,मास,тӧлысь
1751,Monat::N,मास,mēnesis
1752,Monat::N,महीना,тӧлысь
1753,Monat::N,महीना,mēnesis
1754,Jahr::N,बरस,во
1755,Jahr::N,बरस,gads
1756,Jahr::N,वर्ष,во
1757,Jahr::N,वर्ष,gads
1758,Frühling::N,वसंत,тулыс
1759,Frühling::N,वसंत,pavasaris
1760,Sommer::N,गरमी,гожӧм
1761,Sommer::N,गरमी,vasara
1762,Sommer::N,ग्रीष्म,гожӧм
1763,Sommer::N,ग्रीष्म,vasara
1764,Herbst::N,शरत्,ар
1765,Herbst::N,शरत्,rudens
1766,Herbst::N,पतझड़,ар
1767,Herbst::N,पतझड़,rudens
1768,Winter::N,जाड़ा,тӧв
1769,Winter::N,जाड़ा,ziema
1770,Winter::N,सर्दियाँ,тӧв
1771,Winter::N,सर्दियाँ,ziema
1772,Januar::N,जनवरी,тӧв шӧр
1773,Januar::N,जनवरी,janvāris
1774,Februar::N,फ़रवरी,урасьӧм
1775,Februar::N,फ़रवरी,februāris
1776,März::N,मार्च,рака
1777,März::N,मार्च,marts
1778,April::N,अप्रैल,кос му
1779,April::N,अप्रैल,aprīlis
1780,Mai::N,मई,ода-кора
1781,Mai::N,मई,maijs
1782,Juni::N,जून,лӧддза-номъя
1783,Juni::N,जून,jūnijs
1784,Juli::N,जुलाई,сора
1785,Juli::N,जुलाई,jūlijs
1786,August::N,अगस्त,моз
1787,August::N,अगस्त,augusts
1788,September::N,सितंबर,кӧч
1789,September::N,सितंबर,septembris
1790,Oktober::N,अक्तूबर,йирым
1791,Oktober::N,अक्तूबर,oktobris
1792,November::N,नवंबर,вӧльгым
1793,November::N,नवंबर,novembris
1794,Dezember::N,दिसंबर,ӧшым
1795,Dezember::N,दिसंबर,decembris
1796,Montag::N,पीर,выльлун
1797,Montag::N,पीर,pirmdiena
1798,Montag::N,सोमवार,выльлун
1799,Montag::N,सोमवार,pirmdiena
1800,Dienstag::N,मंगलवार,воторник
1801,Dienstag::N,मंगलवार,otrdiena
1802,Mittwoch::N,बुधवार,середа
1803,Mittwoch::N,बुधवार,trešdiena
1804,Donnerstag::N,गुरुवार,четверг
1805,Donnerstag::N,गुरुवार,ceturtdiena
1806,Donnerstag::N,बृहस्पतिवार,четверг
1807,Donnerstag::N,बृहस्पतिवार,ceturtdiena
1808,Freitag::N,शुक्रवार,пекнича
1809,Freitag::N,शुक्रवार,piektdiena
1810,Samstag::N,सनीचर,субӧта
1811,Samstag::N,सनीचर,sestdiena
1812,Samstag::N,शनिवार,субӧта
1813,Samstag::N,शनिवार,sestdiena
1814,Sonntag::N,इतवार,вӧскресенньӧ
1815,Sonntag::N,इतवार,svētdiena
1816,Sonntag::N,रविवार,вӧскресенньӧ
1817,Sonntag::N,रविवार,svētdiena
1818,groß::A,बड़ा,ыджыд
1819,groß::A,बड़ा,dižs
1820,groß::A,बड़ा,liels
1821,klein::A,कम,ичӧт
1822,klein::A,कम,mazs
1823,klein::A,छोटा,ичӧт
1824,klein::A,छोटा,mazs
1825,lang::A,लंबा,кузь
1826,lang::A,लंबा,garš
1827,lang::A,दीर्घ,кузь
1828,lang::A,दीर्घ,garš
1829,kurz::A,लधु,дженьыд
1830,kurz::A,लधु,īss
1831,kurz::A,छोटा,дженьыд
1832,kurz::A,छोटा,īss
1833,breit::A,चौड़ा,ота
1834,breit::A,चौड़ा,паськыд
1835,breit::A,चौड़ा,plats
1836,schmal::A,तंग,оттӧм
1837,schmal::A,तंग,tievs
1838,schmal::A,सँकरा,оттӧм
1839,schmal::A,सँकरा,tievs
1840,dicht::A,सघन,сук
1841,dicht::A,सघन,blīvs
1842,dick[Gegenstand]::A,मोटा,кыз
1843,dick[Gegenstand]::A,मोटा,biezs
1844,dünn::A,महीन,вӧсни
1845,dünn::A,महीन,вӧсньыд
1846,dünn::A,महीन,plāns
1847,dünn::A,बारीक,вӧсни
1848,dünn::A,बारीक,вӧсньыд
1849,dünn::A,बारीक,plāns
1850,fein::A,कोमल,посни
1851,fein::A,कोमल,smalks
1852,fein::A,सूक्ष्म,посни
1853,fein::A,सूक्ष्म,smalks
1854,fest::A,दृढ़,зумыд
1855,fest::A,दृढ़,tvirts
1856,fest::A,दृढ़,noturīgs
1857,fest::A,मज़बूत,зумыд
1858,fest::A,मज़बूत,tvirts
1859,fest::A,मज़बूत,noturīgs
1860,flach::A,चपटा,плавкӧс
1861,flach::A,चपटा,тшӧтшкӧс
1862,flach::A,चपटा,lēzens
1863,flach::A,चपटा,līdzens
1864,glatt::A,चौरस,вольк
1865,glatt::A,चौरस,мольыд
1866,glatt::A,चौरस,gluds
1867,glatt::A,चौरस,slidens
1868,glatt::A,चिकना,вольк
1869,glatt::A,चिकना,мольыд
1870,glatt::A,चिकना,gluds
1871,glatt::A,चिकना,slidens
1872,hart::A,कठोर,зумыд
1873,hart::A,कठोर,ciets
1874,hart::A,सख़्त,зумыд
1875,hart::A,सख़्त,ciets
1876,weich::A,नरम,небыд
1877,weich::A,नरम,mīksts
1878,weich::A,मुलायम,небыд
1879,weich::A,मुलायम,mīksts
1880,rund::A,गोल,гӧгрӧс
1881,rund::A,गोल,apaļš
1882,rund::A,वर्तुल,гӧгрӧс
1883,rund::A,वर्तुल,apaļš
1884,spitz::A,नुकीला,ёсь йыла
1885,spitz::A,नुकीला,smails
1886,scharf::A,पैना,ёсь
1887,scharf::A,पैना,ass
1888,stumpf::A,भोथरा,ныж
1889,stumpf::A,भोथरा,truls
1890,stumpf::A,भोथरा,strups
1891,schwer::A,भारी,сьӧкыд
1892,schwer::A,भारी,smags
1893,schwer::A,वज़नी,сьӧкыд
1894,schwer::A,वज़नी,smags
1895,schön::A,सुंदर,мича
1896,schön::A,सुंदर,лӧсьыд
1897,schön::A,सुंदर,daiļš
1898,schön::A,सुंदर,skaists
1899,heiß::A,उष्ण,пӧсь
1900,heiß::A,उष्ण,karsts
1901,warm::A,गरम,шоныд
1902,warm::A,गरम,silts
1903,kalt::A,सर्द,кӧдзыд
1904,kalt::A,सर्द,salts
1905,kalt::A,सर्द,auksts
1906,kühl::A,ठंडा,юзыд
1907,kühl::A,ठंडा,ыркыд
1908,kühl::A,ठंडा,vēss
1909,kühl::A,ठंडा,dzestrs
1910,frisch::A,तर,выль
1911,frisch::A,तर,svaigs
1912,frisch::A,ताज़ा,выль
1913,frisch::A,ताज़ा,svaigs
1914,feucht::A,नम,уль
1915,feucht::A,नम,mitrs
1916,feucht::A,नम,drēgns
1917,feucht::A,भीगा,уль
1918,feucht::A,भीगा,mitrs
1919,feucht::A,भीगा,drēgns
1920,nass::A,गीला,ва
1921,nass::A,गीला,slapjš
1922,trocken::A,सूखा,кос
1923,trocken::A,सूखा,sauss
1924,trocken::A,ख़ुश्क,кос
1925,trocken::A,ख़ुश्क,sauss
1926,voll::A,भरा,кыз
1927,voll::A,भरा,pilns
1928,voll::A,पूरा,кыз
1929,voll::A,पूरा,pilns
1930,leer::A,ख़ाली,куш
1931,leer::A,ख़ाली,тыртӧм
1932,leer::A,ख़ाली,tukšs
1933,offen::A,खुला,восьса
1934,offen::A,खुला,vaļējs
1935,offen::A,खुला,atvērts
1936,geschlossen::A,बंद,пӧдса
1937,geschlossen::A,बंद,slēgts
1938,sauber::A,साफ़,сӧстӧм
1939,sauber::A,साफ़,tīrs
1940,sauber::A,साफ़,spodrs
1941,sauber::A,सुथरा,сӧстӧм
1942,sauber::A,सुथरा,tīrs
1943,sauber::A,सुथरा,spodrs
1944,schmutzig::A,गंदा,няйт
1945,schmutzig::A,गंदा,netīrs
1946,schmutzig::A,गंदा,dubļains
1947,roh::A,कच्चा,уль
1948,roh::A,कच्चा,jēls
1949,reif::A,पक्व,кисьмӧм
1950,reif::A,पक्व,gatavs
1951,reif::A,पक्व,nobriedis
1952,reif::A,पक्का,кисьмӧм
1953,reif::A,पक्का,gatavs
1954,reif::A,पक्का,nobriedis
1955,lecker::A,मज़ेदार,чӧскыд
1956,lecker::A,मज़ेदार,gards
1957,lecker::A,मज़ेदार,garšīgs
1958,lecker::A,स्वादिष्ट,чӧскыд
1959,lecker::A,स्वादिष्ट,gards
1960,lecker::A,स्वादिष्ट,garšīgs
1961,süß::A,मीठा,юмов
1962,süß::A,मीठा,чӧскыд
1963,süß::A,मीठा,salds
1964,bitter::A,कटु,курыд
1965,bitter::A,कटु,sūrs
1966,bitter::A,कटु,rūgts
1967,bitter::A,कड़वा,курыд
1968,bitter::A,कड़वा,sūrs
1969,bitter::A,कड़वा,rūgts
1970,sauer::A,खट्टा,шома
1971,sauer::A,खट्टा,skābs
1972,hell::A,रोशन,югыд
1973,hell::A,रोशन,gaišs
1974,dunkel::A,अँधेरा,пемыд
1975,dunkel::A,अँधेरा,tumšs
1976,schwarz::A,काला,сьӧд
1977,schwarz::A,काला,melns
1978,schwarz::A,स्याह,сьӧд
1979,schwarz::A,स्याह,melns
1980,weiß::A,सफ़ेद,еджыд
1981,weiß::A,सफ़ेद,balts
1982,rot::A,लाल,гӧрд
1983,rot::A,लाल,sarkans
1984,rot::A,सुर्ख़,гӧрд
1985,rot::A,सुर्ख़,sarkans
1986,gelb::A,पीला,виж
1987,gelb::A,पीला,dzeltens
1988,gelb::A,ज़र्द,виж
1989,gelb::A,ज़र्द,dzeltens
1990,blau::A,नीला,лӧз
1991,blau::A,नीला,zils
1992,blau::A,आसमानी,лӧз
1993,blau::A,आसमानी,zils
1994,grün::A,हरा,веж
1995,grün::A,हरा,турунвиж
1996,grün::A,हरा,zaļš
1997,grau::A,धूसर,руд
1998,grau::A,धूसर,pelēks
1999,bunt::A,रंगीन,сера
2000,bunt::A,रंगीन,raibs
2001,bunt::A,रंगीन,krāsains
2002,bunt::A,बहुरंगा,сера
2003,bunt::A,बहुरंगा,raibs
2004,bunt::A,बहुरंगा,krāsains
2005,billig::A,सस्ता,донтӧг
2006,billig::A,सस्ता,lēts
2007,teuer::A,महँगा,дона
2008,teuer::A,महँगा,dārgs
2009,wertvoll::A,क़ीमती,дона
2010,wertvoll::A,क़ीमती,vērtīgs
2011,wertvoll::A,मूल्यवान्,дона
2012,wertvoll::A,मूल्यवान्,vērtīgs
2013,blind::A,अंधा,синтӧм
2014,blind::A,अंधा,akls
2015,taub::A,बहरा,пельтӧм
2016,taub::A,बहरा,kurls
2017,kräftig::A,ताक़तवर,вынйӧра
2018,kräftig::A,ताक़तवर,spēcīgs
2019,kräftig::A,शक्तिशाली,вынйӧра
2020,kräftig::A,शक्तिशाली,spēcīgs
2021,stark::A,प्रबल,ён
2022,stark::A,प्रबल,вына
2023,stark::A,प्रबल,stiprs
2024,stark::A,बलवान्,ён
2025,stark::A,बलवान्,вына
2026,stark::A,बलवान्,stiprs
2027,schwach::A,कमज़ोर,жеб
2028,schwach::A,कमज़ोर,vājš
2029,fett::A,मोटा,госа
2030,fett::A,मोटा,brangs
2031,fett::A,मांसल,госа
2032,fett::A,मांसल,brangs
2033,schlank::A,पतला,веськыд
2034,schlank::A,पतला,slaids
2035,schlank::A,छरहरा,веськыд
2036,schlank::A,छरहरा,slaids
2037,hübsch::A,सुंदर,мича
2038,hübsch::A,सुंदर,лӧсьыд
2039,hübsch::A,सुंदर,glīts
2040,hübsch::A,ख़ूबसूरत,мича
2041,hübsch::A,ख़ूबसूरत,лӧсьыд
2042,hübsch::A,ख़ूबसूरत,glīts
2043,böse::A,पापी,лёк
2044,böse::A,पापी,ļauns
2045,böse::A,पापी,negants
2046,böse::A,दुष्ट,лёк
2047,böse::A,दुष्ट,ļauns
2048,böse::A,दुष्ट,negants
2049,dumm::A,मूर्ख,йӧй
2050,dumm::A,मूर्ख,вежӧртӧм
2051,dumm::A,मूर्ख,stulbs
2052,dumm::A,मूर्ख,muļķīgs
2053,dumm::A,बुद्धू,йӧй
2054,dumm::A,बुद्धू,вежӧртӧм
2055,dumm::A,बुद्धू,stulbs
2056,dumm::A,बुद्धू,muļķīgs
2057,faul::A,आलसी,дыш
2058,faul::A,आलसी,slinks
2059,faul::A,सुस्त,дыш
2060,faul::A,सुस्त,slinks
2061,fleißig::A,मेहनती,зільысь
2062,fleißig::A,मेहनती,čakls
2063,fleißig::A,मेहनती,cītīgs
2064,fleißig::A,परिश्रमी,зільысь
2065,fleißig::A,परिश्रमी,čakls
2066,fleißig::A,परिश्रमी,cītīgs
2067,geizig::A,कृपण,топыд
2068,geizig::A,कृपण,skops
2069,geizig::A,कृपण,sīksts
2070,geizig::A,कंजूस,топыд
2071,geizig::A,कंजूस,skops
2072,geizig::A,कंजूस,sīksts
2073,klug::A,समझदार,юра
2074,klug::A,समझदार,вежӧра
2075,klug::A,समझदार,gudrs
2076,klug::A,होशियार,юра
2077,klug::A,होशियार,вежӧра
2078,klug::A,होशियार,gudrs
2079,klug::A,अक़्लमंद,юра
2080,klug::A,अक़्लमंद,вежӧра
2081,klug::A,अक़्लमंद,gudrs
2082,geschickt::A,किशल,кипода
2083,geschickt::A,किशल,кужысь
2084,geschickt::A,किशल,manīgs
2085,lieb::A,प्रिय,муса
2086,lieb::A,प्रिय,мича
2087,lieb::A,प्रिय,лӧсьыд
2088,lieb::A,प्रिय,mīļš
2089,lieb::A,प्यारा,муса
2090,lieb::A,प्यारा,мича
2091,lieb::A,प्यारा,лӧсьыд
2092,lieb::A,प्यारा,mīļš
2093,lustig::A,हँसमुख,кыпыд
2094,lustig::A,हँसमुख,jautrs
2095,lustig::A,ख़ुशदिल,кыпыд
2096,lustig::A,ख़ुशदिल,jautrs
2097,sanft::A,नम्र,мелі
2098,sanft::A,नम्र,liegs
2099,hungrig::A,भूखा,тшыг
2100,hungrig::A,भूखा,izsalcis
2101,krank::A,बीमार,висьысь
2102,krank::A,बीमार,slims
2103,krank::A,अस्वस्थ,висьысь
2104,krank::A,अस्वस्थ,slims
2105,nackt::A,नग्न,пасьтӧм
2106,nackt::A,नग्न,pliks
2107,traurig::A,उदास,гажтӧм
2108,traurig::A,उदास,bēdīgs
2109,traurig::A,उदास,skumīgs
2110,traurig::A,रंजीदा,гажтӧм
2111,traurig::A,रंजीदा,bēdīgs
2112,traurig::A,रंजीदा,skumīgs
2113,lebendig::A,जीता,ловъя
2114,lebendig::A,जीता,dzīvs
2115,lebendig::A,ज़िंदा,ловъя
2116,lebendig::A,ज़िंदा,dzīvs
2117,gut::A,अच्छा,бур
2118,gut::A,अच्छा,labs
2119,schlecht::A,बुरा,лёк
2120,schlecht::A,बुरा,омӧль
2121,schlecht::A,बुरा,slikts
2122,schlecht::A,ख़राब,лёк
2123,schlecht::A,ख़राब,омӧль
2124,schlecht::A,ख़राब,slikts
2125,richtig::A,ठीक,инӧд
2126,richtig::A,ठीक,riktīgs
2127,schlimm::A,बुरा,омӧль
2128,schlimm::A,बुरा,туйтӧм
2129,schlimm::A,बुरा,nelāgs
2130,schlimm::A,बुरा,nejauks
2131,schlimm::A,अप्रिय,омӧль
2132,schlimm::A,अप्रिय,туйтӧм
2133,schlimm::A,अप्रिय,nelāgs
2134,schlimm::A,अप्रिय,nejauks
2135,wahr::A,सच,абу ылӧг
2136,wahr::A,सच,īsts
2137,wahr::A,सच,patiess
2138,alt::A,पुराना,важ
2139,alt::A,पुराना,sens
2140,alt::A,पुराना,vęcs
2141,neu::A,नया,выль
2142,neu::A,नया,jauns
2143,ehemalig::A,भूतपूर्व,вӧвлӧм
2144,ehemalig::A,भूतपूर्व,bijušais
2145,alt[Lebewesen]::A,बूढ़ा,пӧрысь
2146,alt[Lebewesen]::A,बूढ़ा,vecs
2147,alt[Lebewesen]::A,वृद्ध,пӧрысь
2148,alt[Lebewesen]::A,वृद्ध,vecs
2149,jung::A,जवान,том
2150,jung::A,जवान,jauns
2151,arm::A,ग़रीब,гӧль
2152,arm::A,ग़रीब,nabags
2153,reich::A,धनी,озыр
2154,reich::A,धनी,bagāts
2155,reich::A,अमीर,озыр
2156,reich::A,अमीर,bagāts
2157,bekannt::A,मालूम,тӧдса
2158,bekannt::A,मालूम,zināms
2159,bekannt::A,मालूम,pazīstams
2160,berühmt::A,मशहूर,нималан
2161,berühmt::A,मशहूर,кывсян
2162,berühmt::A,मशहूर,slavens
2163,berühmt::A,प्रसिद्ध,нималан
2164,berühmt::A,प्रसिद्ध,кывсян
2165,berühmt::A,प्रसिद्ध,slavens
2166,fremd::A,विदेशी,йӧз
2167,fremd::A,विदेशी,svešs
2168,fremd::A,अपरिचित,йӧз
2169,fremd::A,अपरिचित,svešs
2170,verschieden::A,अलग,абу ӧткодь
2171,verschieden::A,अलग,разнӧй
