,Concept_ID,se,av
6241,weinen::V,čiärruđ,гӏодизе
6242,weinen::V,reäkkad,гӏодизе
6243,weinen::V,ря̄гкэ,гӏодизе
6244,weinen::V,лӯйхьке,гӏодизе
6245,schimpfen::V,skïelledh,гъанчдезе
6246,schimpfen::V,bielkket,гъанчдезе
6247,schimpfen::V,bealkit,гъанчдезе
6248,schimpfen::V,pelkkiđ,гъанчдезе
6249,schimpfen::V,kaddled,гъанчдезе
6250,schimpfen::V,о̄а̄ҏҏтэ,гъанчдезе
6251,sich ärgern::V,måarahtovvedh,вагъизе
6252,sich ärgern::V,måarahtovvedh,ццида́хине
6253,sich ärgern::V,suhttat,вагъизе
6254,sich ärgern::V,suhttat,ццида́хине
6255,sich ärgern::V,suhttat,вагъизе
6256,sich ärgern::V,suhttat,ццида́хине
6257,sich ärgern::V,suttâđ,вагъизе
6258,sich ärgern::V,suttâđ,ццида́хине
6259,sich ärgern::V,iäd'duđ,вагъизе
6260,sich ärgern::V,iäd'duđ,ццида́хине
6261,sich ärgern::V,suttâd,вагъизе
6262,sich ärgern::V,suttâd,ццида́хине
6263,sich ärgern::V,се̄ннтэ,вагъизе
6264,sich ärgern::V,се̄ннтэ,ццида́хине
6265,sich fürchten::V,bïlledh,хӏинкъизе
6266,sich fürchten::V,repkiestidh,хӏинкъизе
6267,sich fürchten::V,ballat,хӏинкъизе
6268,sich fürchten::V,ballat,хӏинкъизе
6269,sich fürchten::V,poollâđ,хӏинкъизе
6270,sich fürchten::V,põõllâd,хӏинкъизе
6271,sich fürchten::V,пэллэ,хӏинкъизе
6272,fürchten::V,bïlledh,беркъазе
6273,fürchten::V,bïlledh,хӏинкъа-къазе
6274,fürchten::V,ballat,беркъазе
6275,fürchten::V,ballat,хӏинкъа-къазе
6276,fürchten::V,ballat,беркъазе
6277,fürchten::V,ballat,хӏинкъа-къазе
6278,fürchten::V,poollâđ,беркъазе
6279,fürchten::V,poollâđ,хӏинкъа-къазе
6280,fürchten::V,põõllâd,беркъазе
6281,fürchten::V,põõllâd,хӏинкъа-къазе
6282,fürchten::V,пэллэ,беркъазе
6283,fürchten::V,пэллэ,хӏинкъа-къазе
6284,fliehen::V,baataridh,лъутизе
6285,fliehen::V,paahkanadtedh,лъутизе
6286,fliehen::V,báhtarit,лъутизе
6287,fliehen::V,báhtarit,лъутизе
6288,fliehen::V,patâriđ,лъутизе
6289,fliehen::V,čõ´ǩǩeed,лъутизе
6290,fliehen::V,по̄а̄ччке,лъутизе
6291,flüchten::V,tsåvvalidh,лъутизе
6292,flüchten::V,báhtarit,лъутизе
6293,flüchten::V,gárgidit,лъутизе
6294,flüchten::V,kárgáđ,лъутизе
6295,flüchten::V,uiddâd,лъутизе
6296,flüchten::V,по̄а̄ччке,лъутизе
6297,sehen::V,vuejnedh,бихьизе
6298,sehen::V,vuojnnet,бихьизе
6299,sehen::V,oaidnít,бихьизе
6300,sehen::V,uái'niđ,бихьизе
6301,sehen::V,vuei´nned,бихьизе
6302,sehen::V,уййнэ,бихьизе
6303,anschauen::V,aalpesidh,бертӏамизе
6304,anschauen::V,aalpesidh,балагьизе
6305,anschauen::V,vaarjedidh,бертӏамизе
6306,anschauen::V,vaarjedidh,балагьизе
6307,anschauen::V,gehtjadit,бертӏамизе
6308,anschauen::V,gehtjadit,балагьизе
6309,anschauen::V,geahččat,бертӏамизе
6310,anschauen::V,geahččat,балагьизе
6311,anschauen::V,keččâđ,бертӏамизе
6312,anschauen::V,keččâđ,балагьизе
6313,anschauen::V,ǩiččâd,бертӏамизе
6314,anschauen::V,ǩiččâd,балагьизе
6315,anschauen::V,выльшхе,бертӏамизе
6316,anschauen::V,выльшхе,балагьизе
6317,ansehen::V,gïehtjed,бала-гъалагьизе
6318,ansehen::V,ájttsat,бала-гъалагьизе
6319,ansehen::V,geahččat,бала-гъалагьизе
6320,ansehen::V,keččâđ,бала-гъалагьизе
6321,ansehen::V,ǩiččâd,бала-гъалагьизе
6322,ansehen::V,кӣххче,бала-гъалагьизе
6323,hören::V,govledh,рагӏизе
6324,hören::V,gullat,рагӏизе
6325,hören::V,gullat,рагӏизе
6326,hören::V,kuullâđ,рагӏизе
6327,hören::V,kuullâd,рагӏизе
6328,hören::V,куллэ,рагӏизе
6329,zuhören::V,goltelidh,гӏенеккизе
6330,zuhören::V,gullut,гӏенеккизе
6331,zuhören::V,liehket,гӏенеккизе
6332,zuhören::V,guldalit,гӏенеккизе
6333,zuhören::V,kuldâliđ,гӏенеккизе
6334,zuhören::V,kuvddled,гӏенеккизе
6335,zuhören::V,куллэ,гӏенеккизе
6336,probieren::V,damtedh,кӏалдиб хъва́зе
6337,probieren::V,damtedh,чӏамизе
6338,probieren::V,smååhkedh,кӏалдиб хъва́зе
6339,probieren::V,smååhkedh,чӏамизе
6340,probieren::V,smáhkkut,кӏалдиб хъва́зе
6341,probieren::V,smáhkkut,чӏамизе
6342,probieren::V,geahččalit,кӏалдиб хъва́зе
6343,probieren::V,geahččalit,чӏамизе
6344,probieren::V,njaddeđ,кӏалдиб хъва́зе
6345,probieren::V,njaddeđ,чӏамизе
6346,probieren::V,keččalistiđ,кӏалдиб хъва́зе
6347,probieren::V,keččalistiđ,чӏамизе
6348,probieren::V,njâ´dded,кӏалдиб хъва́зе
6349,probieren::V,njâ´dded,чӏамизе
6350,probieren::V,кӣхчле,кӏалдиб хъва́зе
6351,probieren::V,кӣхчле,чӏамизе
6352,riechen::V,hepsedh,су́нтӏизе
6353,riechen::V,hapsijdit,су́нтӏизе
6354,riechen::V,háisut,су́нтӏизе
6355,riechen::V,apseđ,су́нтӏизе
6356,riechen::V,â´ppsed,су́нтӏизе
6357,riechen::V,аппьсе,су́нтӏизе
6358,fühlen::V,damtedh,чӏвазе
6359,fühlen::V,dåbddåt,чӏвазе
6360,fühlen::V,dovdat,чӏвазе
6361,fühlen::V,tubdâđ,чӏвазе
6362,fühlen::V,tobddâd,чӏвазе
6363,fühlen::V,куллэ,чӏвазе
6364,fühlen::V,туссвэ,чӏвазе
6365,fühlen::V,то̄ммтэ,чӏвазе
6366,scheinen::V,vååjnedh,
6367,scheinen::V,lijkkut,
6368,scheinen::V,oidnot,
6369,scheinen::V,dovdot,
6370,scheinen::V,va'ikkutiđ,
6371,scheinen::V,vaikkted,
6372,scheinen::V,ыдтӭ,
6373,zu sehen sein::V,vååjnedh,бихьизе
6374,zu sehen sein::V,vuojnnut,бихьизе
6375,zu sehen sein::V,oidnot,бихьизе
6376,zu sehen sein::V,oinuđ,бихьизе
6377,zu sehen sein::V,kue´stted,бихьизе
6378,zu sehen sein::V,кӯсстъе,бихьизе
6379,zu sehen sein::V,кӯссьтэ,бихьизе
6380,vernehmen::V,govledh,рагӏизе
6381,vernehmen::V,gullat,рагӏизе
6382,vernehmen::V,gullat,рагӏизе
6383,vernehmen::V,kuullâđ,рагӏизе
6384,vernehmen::V,kuullâd,рагӏизе
6385,vernehmen::V,кулсэ,рагӏизе
6386,frieren::V,gåalodh,цӏорозе
6387,frieren::V,goallot,цӏорозе
6388,frieren::V,goallut,цӏорозе
6389,frieren::V,kolmuđ,цӏорозе
6390,frieren::V,kõlmmstõõllâd,цӏорозе
6391,frieren::V,калльме,цӏорозе
6392,tun::V,darjodh,гьабизе
6393,tun::V,barggat,гьабизе
6394,tun::V,dahkat,гьабизе
6395,tun::V,porgâđ,гьабизе
6396,tun::V,raajjâd,гьабизе
6397,tun::V,лыххкэ,гьабизе
6398,können::V,maehtedh,кӏвезе
6399,können::V,maehtedh,лъазе
6400,können::V,ååjmedidh,кӏвезе
6401,können::V,ååjmedidh,лъазе
6402,können::V,buktet,кӏвезе
6403,können::V,buktet,лъазе
6404,können::V,veadjit,кӏвезе
6405,können::V,veadjit,лъазе
6406,können::V,vaijeeđ,кӏвезе
6407,können::V,vaijeeđ,лъазе
6408,können::V,mä´tted,кӏвезе
6409,können::V,mä´tted,лъазе
6410,können::V,vuei´tted,кӏвезе
6411,können::V,vuei´tted,лъазе
6412,können::V,вуэййе,кӏвезе
6413,können::V,вуэййе,лъазе
6414,können::V,ма̄ххьтэ,кӏвезе
6415,können::V,ма̄ххьтэ,лъазе
6416,wollen::V,sïjhtedh,бокьизе
6417,wollen::V,sihtat,бокьизе
6418,wollen::V,hálijdit,бокьизе
6419,wollen::V,dáhttut,бокьизе
6420,wollen::V,háliidit,бокьизе
6421,wollen::V,halijdiđ,бокьизе
6422,wollen::V,tättad,бокьизе
6423,wollen::V,туввэ,бокьизе
6424,wollen::V,та̄ххтэ,бокьизе
6425,anfangen::V,aelkedh,байбихьизе
6426,anfangen::V,álgadit,байбихьизе
6427,anfangen::V,-goahtet,байбихьизе
6428,anfangen::V,álgit,байбихьизе
6429,anfangen::V,älgiđ,байбихьизе
6430,anfangen::V,a'lgâttiđ,байбихьизе
6431,anfangen::V,aalǥted,байбихьизе
6432,anfangen::V,олкхэ,байбихьизе
6433,anfangen::V,о̄а̄лкхэ,байбихьизе
6434,beenden::V,orrijidh,тӏубазабизе
6435,beenden::V,orrijidh,лъугӏизабизе
6436,beenden::V,låhpadit,тӏубазабизе
6437,beenden::V,låhpadit,лъугӏизабизе
6438,beenden::V,hiejttet,тӏубазабизе
6439,beenden::V,hiejttet,лъугӏизабизе
6440,beenden::V,loahpahit,тӏубазабизе
6441,beenden::V,loahpahit,лъугӏизабизе
6442,beenden::V,luoppâđ,тӏубазабизе
6443,beenden::V,luoppâđ,лъугӏизабизе
6444,beenden::V,looppted,тӏубазабизе
6445,beenden::V,looppted,лъугӏизабизе
6446,beenden::V,луэппьтэ,тӏубазабизе
6447,beenden::V,луэппьтэ,лъугӏизабизе
6448,aufhören::V,sluvhtedh,бахъизе
6449,aufhören::V,hiejttet,бахъизе
6450,aufhören::V,heaitit,бахъизе
6451,aufhören::V,šluhttet,бахъизе
6452,aufhören::V,joskâđ,бахъизе
6453,aufhören::V,jõskkâd,бахъизе
6454,aufhören::V,puu´tted,бахъизе
6455,aufhören::V,е̄сскэ,бахъизе
6456,gelingen::V,lyhkestidh,бахъизе
6457,gelingen::V,vuorbástuvvat,бахъизе
6458,gelingen::V,lihkustuvvat,бахъизе
6459,gelingen::V,lukkuđ,бахъизе
6460,gelingen::V,o´nnsted,бахъизе
6461,gelingen::V,выййтэ,бахъизе
6462,geraten::V,sååjhtedh,бахъизе
6463,geraten::V,gevvat,бахъизе
6464,geraten::V,gártat,бахъизе
6465,geraten::V,šaddat,бахъизе
6466,geraten::V,latkiitiiđ,бахъизе
6467,geraten::V,suuijâđ,бахъизе
6468,geraten::V,šõddâd,бахъизе
6469,geraten::V,оччтэдтэ,бахъизе
6470,geraten::V,очендэдтэ,бахъизе
6471,öffnen::V,rïhpestidh,рагьизе
6472,öffnen::V,rahpat,рагьизе
6473,öffnen::V,rabádit,рагьизе
6474,öffnen::V,rahpat,рагьизе
6475,öffnen::V,ávustiđ,рагьизе
6476,öffnen::V,čuáv'diđ,рагьизе
6477,öffnen::V,riččâd,рагьизе
6478,öffnen::V,ää´veed,рагьизе
6479,öffnen::V,čåu´dded,рагьизе
6480,öffnen::V,а̄вьдэ,рагьизе
6481,schließen::V,steegkedh,къазе
6482,schließen::V,dahppat,къазе
6483,schließen::V,gokčat,къазе
6484,schließen::V,kiddiđ,къазе
6485,schließen::V,toppâđ,къазе
6486,schließen::V,kä´tted,къазе
6487,schließen::V,тэ̄ффкэ,къазе
6488,schließen::V,ка̄ххьтэ,къазе
6489,stellen::V,bïejedh,чӏвазе
6490,stellen::V,biejadit,чӏвазе
6491,stellen::V,bidjat,чӏвазе
6492,stellen::V,asâttiđ,чӏвазе
6493,stellen::V,piijjâd,чӏвазе
6494,stellen::V,cää´ǩǩed,чӏвазе
6495,stellen::V,пыййе,чӏвазе
6496,setzen::V,bïejedh,рекӏинабизе
6497,setzen::V,bïejedh,гӏодор чӏезаризе
6498,setzen::V,biejadit,рекӏинабизе
6499,setzen::V,biejadit,гӏодор чӏезаризе
6500,setzen::V,bidjat,рекӏинабизе
6501,setzen::V,bidjat,гӏодор чӏезаризе
6502,setzen::V,i'štâttiđ,рекӏинабизе
6503,setzen::V,i'štâttiđ,гӏодор чӏезаризе
6504,setzen::V,piijjâd,рекӏинабизе
6505,setzen::V,piijjâd,гӏодор чӏезаризе
6506,setzen::V,пыййе,рекӏинабизе
6507,setzen::V,пыййе,гӏодор чӏезаризе
6508,legen::V,bïejedh,лъезе
6509,legen::V,biedjat,лъезе
6510,legen::V,biejadit,лъезе
6511,legen::V,bidjat,лъезе
6512,legen::V,asâttiđ,лъезе
6513,legen::V,piijjâd,лъезе
6514,legen::V,пыййе,лъезе
6515,berühren::V,gaajesjidh,хъвазе
6516,berühren::V,duohttat,хъвазе
6517,berühren::V,giehtadit,хъвазе
6518,berühren::V,guoskat,хъвазе
6519,berühren::V,guoskkahit,хъвазе
6520,berühren::V,kuos'kâđ,хъвазе
6521,berühren::V,kuo'skâttiđ,хъвазе
6522,berühren::V,nja'vhâstiđ,хъвазе
6523,berühren::V,kuõskted,хъвазе
6524,berühren::V,njaauksted,хъвазе
6525,berühren::V,кӯсскэ,хъвазе
6526,berühren::V,лыксаххьтэ,хъвазе
6527,verbinden::V,ektiedidh,хьухьине
6528,verbinden::V,ektiedidh,бухьине
6529,verbinden::V,gårredidh,хьухьине
6530,verbinden::V,gårredidh,бухьине
6531,verbinden::V,tjadnat,хьухьине
6532,verbinden::V,tjadnat,бухьине
6533,verbinden::V,ovttastahttit,хьухьине
6534,verbinden::V,ovttastahttit,бухьине
6535,verbinden::V,o'vtâstittiđ,хьухьине
6536,verbinden::V,o'vtâstittiđ,бухьине
6537,verbinden::V,lahteđ,хьухьине
6538,verbinden::V,lahteđ,бухьине
6539,verbinden::V,lâ´htted,хьухьине
6540,verbinden::V,lâ´htted,бухьине
6541,verbinden::V,чӯллмдэ,хьухьине
6542,verbinden::V,чӯллмдэ,бухьине
6543,bedecken::V,gaptjedh,кквезе
6544,bedecken::V,jávvet,кквезе
6545,bedecken::V,gåbttjåt,кквезе
6546,bedecken::V,gokčat,кквезе
6547,bedecken::V,luáv'diđ,кквезе
6548,bedecken::V,kä´tted,кквезе
6549,bedecken::V,tu´vdded,кквезе
6550,bedecken::V,аййдэ,кквезе
6551,bedecken::V,тэ̄ффкэ,кквезе
6552,bedecken::V,ка̄ххьтэ,кквезе
6553,aufhängen::V,gævnjodh,базе
6554,aufhängen::V,gæhtsasjidh,базе
6555,aufhängen::V,gahtsot,базе
6556,aufhängen::V,gatsostit,базе
6557,aufhängen::V,heŋget,базе
6558,aufhängen::V,heŋgiđ,базе
6559,aufhängen::V,he'ŋgâstiđ,базе
6560,aufhängen::V,kååccad,базе
6561,aufhängen::V,коадсэ,базе
6562,anzünden::V,tsïhkijehtedh,бакизе
6563,anzünden::V,tsïhkijehtedh,рекӏинабизе
6564,anzünden::V,buollidit,бакизе
6565,anzünden::V,buollidit,рекӏинабизе
6566,anzünden::V,tsahkkidit,бакизе
6567,anzünden::V,tsahkkidit,рекӏинабизе
6568,anzünden::V,cahkkedit,бакизе
6569,anzünden::V,cahkkedit,рекӏинабизе
6570,anzünden::V,cokkiittiđ,бакизе
6571,anzünden::V,cokkiittiđ,рекӏинабизе
6572,anzünden::V,cõ´ǩǩted,бакизе
6573,anzünden::V,cõ´ǩǩted,рекӏинабизе
6574,anzünden::V,puâl'lted,бакизе
6575,anzünden::V,puâl'lted,рекӏинабизе
6576,anzünden::V,пуэллхэ,бакизе
6577,anzünden::V,пуэллхэ,рекӏинабизе
6578,aufheben::V,bijjiedidh,
6579,aufheben::V,låpptit,
6580,aufheben::V,bajidit,
6581,aufheben::V,pajediđ,
6582,aufheben::V,pââi´ded,
6583,aufheben::V,пайнэ,
6584,zurücklassen::V,laehpedh,тезе
6585,zurücklassen::V,guodet,тезе
6586,zurücklassen::V,guođđit,тезе
6587,zurücklassen::V,kyeđđiḋ,тезе
6588,zurücklassen::V,kue´đđed,тезе
6589,zurücklassen::V,кӯдтӭ,тезе
6590,verlieren::V,dassedh,билизабизе
6591,verlieren::V,biestedh,билизабизе
6592,verlieren::V,masset,билизабизе
6593,verlieren::V,láhppet,билизабизе
6594,verlieren::V,láhppit,билизабизе
6595,verlieren::V,läppiđ,билизабизе
6596,verlieren::V,monâttiđ,билизабизе
6597,verlieren::V,lä´pped,билизабизе
6598,verlieren::V,rââ´ppted,билизабизе
6599,verlieren::V,ка̄дхэ,билизабизе
6600,verlieren::V,кӯдтъе,билизабизе
6601,fallen lassen::V,gahtjehtidh,бортизабизе
6602,fallen lassen::V,luojttet,бортизабизе
6603,fallen lassen::V,luojttalit,бортизабизе
6604,fallen lassen::V,gahčahit,бортизабизе
6605,fallen lassen::V,lyeš'tiđ,бортизабизе
6606,fallen lassen::V,kočâttiđ,бортизабизе
6607,fallen lassen::V,rõpsted,бортизабизе
6608,fallen lassen::V,kõõččted,бортизабизе
6609,fallen lassen::V,ёҏтэ,бортизабизе
6610,fallen lassen::V,кэчхэ,бортизабизе
6611,machen::V,daajhtodh,гьабизе
6612,machen::V,dahkat,гьабизе
6613,machen::V,dahkat,гьабизе
6614,machen::V,rähtiđ,гьабизе
6615,machen::V,raajjâd,гьабизе
6616,machen::V,tue´j'jeed,гьабизе
6617,machen::V,тӯййше,гьабизе
6618,machen::V,ӣллькье,гьабизе
6619,herstellen::V,skaepiedidh,гьабизе
6620,herstellen::V,skaepiedidh,хӏадурлъизабизе
6621,herstellen::V,buvtadit,гьабизе
6622,herstellen::V,buvtadit,хӏадурлъизабизе
6623,herstellen::V,dudjot,гьабизе
6624,herstellen::V,dudjot,хӏадурлъизабизе
6625,herstellen::V,a'mnâstiđ,гьабизе
6626,herstellen::V,a'mnâstiđ,хӏадурлъизабизе
6627,herstellen::V,va'lmâštiđ,гьабизе
6628,herstellen::V,va'lmâštiđ,хӏадурлъизабизе
6629,herstellen::V,vaalmšted,гьабизе
6630,herstellen::V,vaalmšted,хӏадурлъизабизе
6631,herstellen::V,лыххкэ,гьабизе
6632,herstellen::V,лыххкэ,хӏадурлъизабизе
6633,herstellen::V,ӣллькье,гьабизе
6634,herstellen::V,ӣллькье,хӏадурлъизабизе
6635,bauen::V,bigkedh,базе
6636,bauen::V,bigkedh,гьабизе
6637,bauen::V,biggit,базе
6638,bauen::V,biggit,гьабизе
6639,bauen::V,ráhkadit,базе
6640,bauen::V,ráhkadit,гьабизе
6641,bauen::V,huksiđ,базе
6642,bauen::V,huksiđ,гьабизе
6643,bauen::V,raajjâd,базе
6644,bauen::V,raajjâd,гьабизе
6645,bauen::V,тӯййше,базе
6646,bauen::V,тӯййше,гьабизе
6647,reparieren::V,davvodh,къачӏазе
6648,reparieren::V,divvot,къачӏазе
6649,reparieren::V,divvut,къачӏазе
6650,reparieren::V,tivvoođ,къачӏазе
6651,reparieren::V,čihtâđ,къачӏазе
6652,reparieren::V,teevvad,къачӏазе
6653,reparieren::V,чиннэ,къачӏазе
6654,verbessern::V,bueriedidh,лъикӏлъизабизе
6655,verbessern::V,báredit,лъикӏлъизабизе
6656,verbessern::V,buoredit,лъикӏлъизабизе
6657,verbessern::V,buoridit,лъикӏлъизабизе
6658,verbessern::V,pye'rediđ,лъикӏлъизабизе
6659,verbessern::V,pue´reed,лъикӏлъизабизе
6660,verbessern::V,шӣгнэ,лъикӏлъизабизе
6661,ändern::V,jeatjahtehtedh,хисизабизе
6662,ändern::V,rievddadit,хисизабизе
6663,ändern::V,muhttit,хисизабизе
6664,ändern::V,molsut,хисизабизе
6665,ändern::V,mutteđ,хисизабизе
6666,ändern::V,mu´tted,хисизабизе
6667,ändern::V,вуайхе,хисизабизе
6668,ändern::V,ка̄вьсе,хисизабизе
6669,graben::V,berkedh,бухъизе
6670,graben::V,kroehkedh,бухъизе
6671,graben::V,bállet,бухъизе
6672,graben::V,goaivut,бухъизе
6673,graben::V,roggat,бухъизе
6674,graben::V,kuái'vuđ,бухъизе
6675,graben::V,rääppad,бухъизе
6676,graben::V,kuäivvad,бухъизе
6677,graben::V,ра̄бпэ,бухъизе
6678,graben::V,куаййве,бухъизе
6679,beugen::V,sojjedidh,хьетӏизабизе
6680,beugen::V,såjådit,хьетӏизабизе
6681,beugen::V,sojahit,хьетӏизабизе
6682,beugen::V,sujâttiđ,хьетӏизабизе
6683,beugen::V,kå´mrded,хьетӏизабизе
6684,beugen::V,njikklõõttâd,хьетӏизабизе
6685,beugen::V,сойхьтэ,хьетӏизабизе
6686,beugen::V,то̄а̄ххкэ,хьетӏизабизе
6687,beugen::V,нигклаххьтэ,хьетӏизабизе
6688,biegen::V,sojjehtidh,гьетӏизабизе
6689,biegen::V,såjådit,гьетӏизабизе
6690,biegen::V,niejddet,гьетӏизабизе
6691,biegen::V,sojahit,гьетӏизабизе
6692,biegen::V,čipteđ,гьетӏизабизе
6693,biegen::V,soojted,гьетӏизабизе
6694,biegen::V,сойхьтэ,гьетӏизабизе
6695,drehen::V,jårrehtidh,тиризабизе
6696,drehen::V,jårrehtidh,свердизабизе
6697,drehen::V,bådnjåt,тиризабизе
6698,drehen::V,bådnjåt,свердизабизе
6699,drehen::V,botnjat,тиризабизе
6700,drehen::V,botnjat,свердизабизе
6701,drehen::V,jurâttiđ,тиризабизе
6702,drehen::V,jurâttiđ,свердизабизе
6703,drehen::V,jåårǥlâ´tted,тиризабизе
6704,drehen::V,jåårǥlâ´tted,свердизабизе
6705,drehen::V,чоӊӊтэ,тиризабизе
6706,drehen::V,чоӊӊтэ,свердизабизе
6707,wenden::V,jarkelidh,бегизе
6708,wenden::V,jårggålit,бегизе
6709,wenden::V,jorgalit,бегизе
6710,wenden::V,jurgâliđ,бегизе
6711,wenden::V,jåårǥlâ´tted,бегизе
6712,wenden::V,вӣррлаххътэ,бегизе
6713,wenden::V,ка̄вьсе,бегизе
6714,umdrehen::V,jarkedh,бегизе
6715,umdrehen::V,jarkedh,бега-битӏизе
6716,umdrehen::V,måttsåstit,бегизе
6717,umdrehen::V,måttsåstit,бега-битӏизе
6718,umdrehen::V,botnjat,бегизе
6719,umdrehen::V,botnjat,бега-битӏизе
6720,umdrehen::V,jorgođ,бегизе
6721,umdrehen::V,jorgođ,бега-битӏизе
6722,umdrehen::V,jårǥsted,бегизе
6723,umdrehen::V,jårǥsted,бега-битӏизе
6724,umdrehen::V,коамьхе,бегизе
6725,umdrehen::V,коамьхе,бега-битӏизе
6726,umdrehen::V,калльтлэ,бегизе
6727,umdrehen::V,калльтлэ,бега-битӏизе
6728,heben::V,luknjedh,борхизе
6729,heben::V,baavhkestidh,борхизе
6730,heben::V,bajedit,борхизе
6731,heben::V,loktet,борхизе
6732,heben::V,bajidit,борхизе
6733,heben::V,pajediđ,борхизе
6734,heben::V,kokkiđ,борхизе
6735,heben::V,kaggâd,борхизе
6736,heben::V,pââ´jeed,борхизе
6737,heben::V,пайнэ,борхизе
6738,heben::V,пайнэллэ,борхизе
6739,hochheben::V,lutnjedh,борхалъизабизе
6740,hochheben::V,lutnjedh,борхизе
6741,hochheben::V,låggŋit,борхалъизабизе
6742,hochheben::V,låggŋit,борхизе
6743,hochheben::V,loktet,борхалъизабизе
6744,hochheben::V,loktet,борхизе
6745,hochheben::V,pajediđ,борхалъизабизе
6746,hochheben::V,pajediđ,борхизе
6747,hochheben::V,kuåstteed,борхалъизабизе
6748,hochheben::V,kuåstteed,борхизе
6749,hochheben::V,пайнэ,борхалъизабизе
6750,hochheben::V,пайнэ,борхизе
6751,ergreifen::V,fihkelidh,кквезе
6752,ergreifen::V,sårjjot,кквезе
6753,ergreifen::V,doahppit,кквезе
6754,ergreifen::V,fáhtet,кквезе
6755,ergreifen::V,tuáppuđ,кквезе
6756,ergreifen::V,poppâ´tted,кквезе
6757,ergreifen::V,каццсе,кквезе
6758,ergreifen::V,туэрркэ,кквезе
6759,ergreifen::V,ро̄а̄ппчье,кквезе
6760,halten::V,steeredh,кквезе
6761,halten::V,utniedidh,кквезе
6762,halten::V,anedit,кквезе
6763,halten::V,adnalit,кквезе
6764,halten::V,doallat,кквезе
6765,halten::V,toollâd,кквезе
6766,halten::V,tue´rjjeed,кквезе
6767,halten::V,туаррье,кквезе
6768,drücken::V,dïelkestidh,къазе
6769,drücken::V,dïelkestidh,къанцӏу́зе
6770,drücken::V,dïelkestidh,къвал ба́зе
6771,drücken::V,dieddet,къазе
6772,drücken::V,dieddet,къанцӏу́зе
6773,drücken::V,dieddet,къвал ба́зе
6774,drücken::V,deaddit,къазе
6775,drücken::V,deaddit,къанцӏу́зе
6776,drücken::V,deaddit,къвал ба́зе
6777,drücken::V,čárvet,къазе
6778,drücken::V,čárvet,къанцӏу́зе
6779,drücken::V,čárvet,къвал ба́зе
6780,drücken::V,čárvuđ,къазе
6781,drücken::V,čárvuđ,къанцӏу́зе
6782,drücken::V,čárvuđ,къвал ба́зе
6783,drücken::V,čärvvad,къазе
6784,drücken::V,čärvvad,къанцӏу́зе
6785,drücken::V,čärvvad,къвал ба́зе
6786,drücken::V,teä´d'ded,къазе
6787,drücken::V,teä´d'ded,къанцӏу́зе
6788,drücken::V,teä´d'ded,къвал ба́зе
6789,drücken::V,пе̄ррэ,къазе
6790,drücken::V,пе̄ррэ,къанцӏу́зе
6791,drücken::V,пе̄ррэ,къвал ба́зе
6792,drücken::V,ра̄ппче,къазе
6793,drücken::V,ра̄ппче,къанцӏу́зе
6794,drücken::V,ра̄ппче,къвал ба́зе
6795,schieben::V,vuetjedh,хъилдизе
6796,schieben::V,sjáhtjat,хъилдизе
6797,schieben::V,cáhkit,хъилдизе
6798,schieben::V,cuggâđ,хъилдизе
6799,schieben::V,oi´ǧǧeed,хъилдизе
6800,schieben::V,оййкье,хъилдизе
6801,kratzen::V,våhtsodh,хачазе
6802,kratzen::V,skreepedh,хачазе
6803,kratzen::V,ruohkkat,хачазе
6804,kratzen::V,ruohkastit,хачазе
6805,kratzen::V,gazzut,хачазе
6806,kratzen::V,kazzođ,хачазе
6807,kratzen::V,võckkâd,хачазе
6808,kratzen::V,кышшкэ,хачазе
6809,kratzen::V,каххьце,хачазе
6810,lecken::V,njåalodh,чӏикӏизе
6811,lecken::V,njoallot,чӏикӏизе
6812,lecken::V,njolodit,чӏикӏизе
6813,lecken::V,njuálluđ,чӏикӏизе
6814,lecken::V,njuällad,чӏикӏизе
6815,lecken::V,нюаллэ,чӏикӏизе
6816,beißen::V,gaektjedh,хӏанчӏизе
6817,beißen::V,gaektjedh,хӏанчӏизабизе
6818,beißen::V,gássket,хӏанчӏизе
6819,beißen::V,gássket,хӏанчӏизабизе
6820,beißen::V,gáskestit,хӏанчӏизе
6821,beißen::V,gáskestit,хӏанчӏизабизе
6822,beißen::V,gáskit,хӏанчӏизе
6823,beißen::V,gáskit,хӏанчӏизабизе
6824,beißen::V,käskiđ,хӏанчӏизе
6825,beißen::V,käskiđ,хӏанчӏизабизе
6826,beißen::V,kä´cǩǩed,хӏанчӏизе
6827,beißen::V,kä´cǩǩed,хӏанчӏизабизе
6828,beißen::V,ка̄ццьке,хӏанчӏизе
6829,beißen::V,ка̄ццьке,хӏанчӏизабизе
6830,abreißen::V,bïhkedh,тӏезе
6831,abreißen::V,bïhkedh,тӏезабизе
6832,abreißen::V,gajkkot,тӏезе
6833,abreißen::V,gajkkot,тӏезабизе
6834,abreißen::V,gaikkihit,тӏезе
6835,abreißen::V,gaikkihit,тӏезабизе
6836,abreißen::V,roottâđ,тӏезе
6837,abreißen::V,roottâđ,тӏезабизе
6838,abreißen::V,ra´šǩǩeed,тӏезе
6839,abreißen::V,ra´šǩǩeed,тӏезабизе
6840,abreißen::V,rååttad,тӏезе
6841,abreißen::V,rååttad,тӏезабизе
6842,abreißen::V,ро̄дтҍе,тӏезе
6843,abreißen::V,ро̄дтҍе,тӏезабизе
