,Concept_ID,se,br
6205,hochheben::V,kuåstteed,sevel
6206,hochheben::V,пайнэ,sevel
6207,ergreifen::V,fihkelidh,kemer
6208,ergreifen::V,sårjjot,kemer
6209,ergreifen::V,doahppit,kemer
6210,ergreifen::V,fáhtet,kemer
6211,ergreifen::V,tuáppuđ,kemer
6212,ergreifen::V,poppâ´tted,kemer
6213,ergreifen::V,каццсе,kemer
6214,ergreifen::V,туэрркэ,kemer
6215,ergreifen::V,ро̄а̄ппчье,kemer
6216,halten::V,steeredh,dalc'hen
6217,halten::V,utniedidh,dalc'hen
6218,halten::V,anedit,dalc'hen
6219,halten::V,adnalit,dalc'hen
6220,halten::V,doallat,dalc'hen
6221,halten::V,toollâd,dalc'hen
6222,halten::V,tue´rjjeed,dalc'hen
6223,halten::V,туаррье,dalc'hen
6224,drücken::V,dïelkestidh,bountañ
6225,drücken::V,dieddet,bountañ
6226,drücken::V,deaddit,bountañ
6227,drücken::V,čárvet,bountañ
6228,drücken::V,čárvuđ,bountañ
6229,drücken::V,čärvvad,bountañ
6230,drücken::V,teä´d'ded,bountañ
6231,drücken::V,пе̄ррэ,bountañ
6232,drücken::V,ра̄ппче,bountañ
6233,schieben::V,vuetjedh,poulzañ
6234,schieben::V,sjáhtjat,poulzañ
6235,schieben::V,cáhkit,poulzañ
6236,schieben::V,cuggâđ,poulzañ
6237,schieben::V,oi´ǧǧeed,poulzañ
6238,schieben::V,оййкье,poulzañ
6239,kratzen::V,våhtsodh,skrabat
6240,kratzen::V,skreepedh,skrabat
6241,kratzen::V,ruohkkat,skrabat
6242,kratzen::V,ruohkastit,skrabat
6243,kratzen::V,gazzut,skrabat
6244,kratzen::V,kazzođ,skrabat
6245,kratzen::V,võckkâd,skrabat
6246,kratzen::V,кышшкэ,skrabat
6247,kratzen::V,каххьце,skrabat
6248,lecken::V,njåalodh,lipat
6249,lecken::V,njoallot,lipat
6250,lecken::V,njolodit,lipat
6251,lecken::V,njuálluđ,lipat
6252,lecken::V,njuällad,lipat
6253,lecken::V,нюаллэ,lipat
6254,beißen::V,gaektjedh,kregiñ
6255,beißen::V,gássket,kregiñ
6256,beißen::V,gáskestit,kregiñ
6257,beißen::V,gáskit,kregiñ
6258,beißen::V,käskiđ,kregiñ
6259,beißen::V,kä´cǩǩed,kregiñ
6260,beißen::V,ка̄ццьке,kregiñ
6261,abreißen::V,bïhkedh,diframmañ
6262,abreißen::V,gajkkot,diframmañ
6263,abreißen::V,gaikkihit,diframmañ
6264,abreißen::V,roottâđ,diframmañ
6265,abreißen::V,ra´šǩǩeed,diframmañ
6266,abreißen::V,rååttad,diframmañ
6267,abreißen::V,ро̄дтҍе,diframmañ
6268,abreißen::V,пӯттҍкье,diframmañ
6269,abschneiden::V,tjoehpestidh,troc'hañ
6270,abschneiden::V,jallat,troc'hañ
6271,abschneiden::V,čuohppat,troc'hañ
6272,abschneiden::V,jogâldiđ,troc'hañ
6273,abschneiden::V,geerelidh,troc'hañ
6274,abschneiden::V,е̄дтэ,troc'hañ
6275,abschneiden::V,е̄дтлэ,troc'hañ
6276,binden::V,gårredidh,stagañ
6277,binden::V,tjadnat,stagañ
6278,binden::V,gárrat,stagañ
6279,binden::V,čoonnâđ,stagañ
6280,binden::V,čõõnnâd,stagañ
6281,binden::V,čuõlmmâd,stagañ
6282,binden::V,ко̄ррэ,stagañ
6283,binden::V,чӯллмдэ,stagañ
6284,binden::V,ко̄а̄ррэ,stagañ
6285,stecken::V,rïjtedh,sankañ
6286,stecken::V,tsævkkat,sankañ
6287,stecken::V,cáhkit,sankañ
6288,stecken::V,cuggâđ,sankañ
6289,stecken::V,čuõ´ǧ'ǧeed,sankañ
6290,stecken::V,чогксэ,sankañ
6291,stecken::V,це̄ӈькхэ,sankañ
6292,brechen::V,dåajodh,darnaouiñ
6293,brechen::V,tsåapkodh,darnaouiñ
6294,brechen::V,doaddjut,darnaouiñ
6295,brechen::V,cuvket,darnaouiñ
6296,brechen::V,moorrâđ,darnaouiñ
6297,brechen::V,mu´rdded,darnaouiñ
6298,brechen::V,муррьтэ,darnaouiñ
6299,klopfen::V,beenghkedh,skoiñ
6300,klopfen::V,goalkkalit,skoiñ
6301,klopfen::V,tsábbmet,skoiñ
6302,klopfen::V,goalkit,skoiñ
6303,klopfen::V,skoalkit,skoiñ
6304,klopfen::V,skuá'lkuttiđ,skoiñ
6305,klopfen::V,kuälkted,skoiñ
6306,klopfen::V,та̄гкэ,skoiñ
6307,hauen::V,beenghkedh,dornañ
6308,hauen::V,tjuollat,dornañ
6309,hauen::V,čuollat,dornañ
6310,hauen::V,čurmâđ,dornañ
6311,hauen::V,čâ´cǩǩed,dornañ
6312,hauen::V,та̄гкэ,dornañ
6313,hauen::V,ва̄сстэ,dornañ
6314,kleben::V,njamkedh,pegañ
6315,kleben::V,dædnjodit,pegañ
6316,kleben::V,liibmet,pegañ
6317,kleben::V,taṃadiđ,pegañ
6318,kleben::V,li´jmmjed,pegañ
6319,kleben::V,нямхэ,pegañ
6320,reiben::V,daanjedh,taravat
6321,reiben::V,daanjedh,trekiñ
6322,reiben::V,ruvvit,taravat
6323,reiben::V,ruvvit,trekiñ
6324,reiben::V,ruvvet,taravat
6325,reiben::V,ruvvet,trekiñ
6326,reiben::V,fiärruđ,taravat
6327,reiben::V,fiärruđ,trekiñ
6328,reiben::V,heârrad,taravat
6329,reiben::V,heârrad,trekiñ
6330,reiben::V,ru´vvjed,taravat
6331,reiben::V,ru´vvjed,trekiñ
6332,reiben::V,е̄ррэ,taravat
6333,reiben::V,е̄ррэ,trekiñ
6334,streichen::V,daejdedh,toazañ
6335,streichen::V,badtjadidh,toazañ
6336,streichen::V,vuojddat,toazañ
6337,streichen::V,málet,toazañ
6338,streichen::V,njuohtat,toazañ
6339,streichen::V,njuottâđ,toazañ
6340,streichen::V,puák'suđ,toazañ
6341,streichen::V,påhssad,toazañ
6342,streichen::V,мо̄а̄шшэ,toazañ
6343,schleifen::V,slijhpedh,lemmañ
6344,schleifen::V,sadjet,lemmañ
6345,schleifen::V,sadjit,lemmañ
6346,schleifen::V,šliipet,lemmañ
6347,schleifen::V,saijeeđ,lemmañ
6348,schleifen::V,sââjjad,lemmañ
6349,schleifen::V,tabǯsted,lemmañ
6350,schleifen::V,то̄а̄мчсе,lemmañ
6351,schneiden::V,bietskedh,troc'hañ
6352,schneiden::V,suoddat,troc'hañ
6353,schneiden::V,tjuohppat,troc'hañ
6354,schneiden::V,biesskedit,troc'hañ
6355,schneiden::V,čuohppat,troc'hañ
6356,schneiden::V,čuop'pâđ,troc'hañ
6357,schneiden::V,čuõp'pâd,troc'hañ
6358,schneiden::V,е̄дтэ,troc'hañ
6359,schneiden::V,пе̄ррэ,troc'hañ
6360,schneiden::V,чӯххпэ,troc'hañ
6361,rütteln::V,firredh,tordorosañ
6362,rütteln::V,doargestit,tordorosañ
6363,rütteln::V,šluvgit,tordorosañ
6364,rütteln::V,pušteđ,tordorosañ
6365,rütteln::V,pu´štted,tordorosañ
6366,rütteln::V,пушшьтэ,tordorosañ
6367,schütteln::V,firredh,hejañ
6368,schütteln::V,sjavnnjet,hejañ
6369,schütteln::V,sillnat,hejañ
6370,schütteln::V,skullhet,hejañ
6371,schütteln::V,salkalit,hejañ
6372,schütteln::V,pušteđ,hejañ
6373,schütteln::V,pu´štted,hejañ
6374,schütteln::V,пушшьтэ,hejañ
6375,schwenken::V,svinhtedh,
6376,schwenken::V,svikkastit,
6377,schwenken::V,šlivgut,
6378,schwenken::V,hiä'iluttiđ,
6379,schwenken::V,heeilted,
6380,schwenken::V,маххъе,
6381,schütten::V,gurhkedh,diskargañ
6382,schütten::V,hállit,diskargañ
6383,schütten::V,liejkkit,diskargañ
6384,schütten::V,leškiđ,diskargañ
6385,schütten::V,virâttiđ,diskargañ
6386,schütten::V,väällad,diskargañ
6387,schütten::V,ва̄ллэ,diskargañ
6388,füllen::V,dievhtedh,kargañ
6389,füllen::V,dievddet,kargañ
6390,füllen::V,deavdit,kargañ
6391,füllen::V,tevdiđ,kargañ
6392,füllen::V,tiudded,kargañ
6393,füllen::V,тӣввтэ,kargañ
6394,einwickeln::V,gïesedh,gronnañ
6395,einwickeln::V,giessat,gronnañ
6396,einwickeln::V,gárrat,gronnañ
6397,einwickeln::V,giessat,gronnañ
6398,einwickeln::V,gurpat,gronnañ
6399,einwickeln::V,kiessâđ,gronnañ
6400,einwickeln::V,ǩiõssâd,gronnañ
6401,einwickeln::V,кӣссэ,gronnañ
6402,tragen::V,guedtedh,dougen
6403,tragen::V,guoddet,dougen
6404,tragen::V,guoddit,dougen
6405,tragen::V,kyed'diđ,dougen
6406,tragen::V,kue´d'ded,dougen
6407,tragen::V,кӯннҌтэ,dougen
6408,schleppen::V,fatnehtidh,stlejal
6409,schleppen::V,sliehpit,stlejal
6410,schleppen::V,feastit,stlejal
6411,schleppen::V,vie'šidiđ,stlejal
6412,schleppen::V,hinnađ,stlejal
6413,schleppen::V,nje´ʒʒed,stlejal
6414,schleppen::V,чуввкэ,stlejal
6415,ziehen::V,giesedh,sachañ
6416,ziehen::V,giesset,sachañ
6417,ziehen::V,geassit,sachañ
6418,ziehen::V,keessiđ,sachañ
6419,ziehen::V,ǩie´ssed,sachañ
6420,ziehen::V,ке̄ссе,sachañ
6421,aufbewahren::V,vöörhkedh,miret
6422,aufbewahren::V,vuorkkit,miret
6423,aufbewahren::V,seailluhit,miret
6424,aufbewahren::V,siä'iluttiđ,miret
6425,aufbewahren::V,seeilted,miret
6426,aufbewahren::V,рӯкнэ,miret
6427,werfen::V,slampestidh,teuler
6428,werfen::V,bálkkot,teuler
6429,werfen::V,suhppet,teuler
6430,werfen::V,šlivgiđ,teuler
6431,werfen::V,čeâǥǥted,teuler
6432,werfen::V,суэххпэ,teuler
6433,fangen::V,bivtedh,tapañ
6434,fangen::V,giddit,tapañ
6435,fangen::V,bivdit,tapañ
6436,fangen::V,toppiđ,tapañ
6437,fangen::V,tää´vted,tapañ
6438,fangen::V,та̄бпэ,tapañ
6439,fangen::V,со̄а̄гкэ,tapañ
6440,packen::V,doerelidh,krapat
6441,packen::V,kreemsedh,krapat
6442,packen::V,doahppit,krapat
6443,packen::V,doahput,krapat
6444,packen::V,tuáppuđ,krapat
6445,packen::V,ká'ivâstiđ,krapat
6446,packen::V,tää´vted,krapat
6447,packen::V,каццсе,krapat
6448,packen::V,туэрркэ,krapat
6449,packen::V,ро̄а̄ппчье,krapat
6450,verstecken::V,tjïekedh,kuzhat
6451,verstecken::V,tjiehkat,kuzhat
6452,verstecken::V,čiehkat,kuzhat
6453,verstecken::V,čieḥâđ,kuzhat
6454,verstecken::V,peittad,kuzhat
6455,verstecken::V,пе̄йхьтэ,kuzhat
6456,teilen::V,juekedh,rannañ
6457,teilen::V,juohket,rannañ
6458,teilen::V,juohkit,rannañ
6459,teilen::V,jyeḥiđ,rannañ
6460,teilen::V,jue´ǩǩed,rannañ
6461,teilen::V,ю̄гке,rannañ
6462,teilen::V,ра̄ттҍке,rannañ
6463,schicken::V,saadtodh,kas
6464,schicken::V,sáddit,kas
6465,schicken::V,sáddet,kas
6466,schicken::V,vuo'lgâttiđ,kas
6467,schicken::V,vuõltteed,kas
6468,schicken::V,вӯлкхэ,kas
6469,bringen::V,buektedh,degas
6470,bringen::V,doalvvot,degas
6471,bringen::V,buktit,degas
6472,bringen::V,tuál'vuđ,degas
6473,bringen::V,pu´htted,degas
6474,bringen::V,пыххьтэ,degas
6475,hinzufügen::V,dievhtedh,lakat ouzhpenn
6476,hinzufügen::V,duoddit,lakat ouzhpenn
6477,hinzufügen::V,lasedit,lakat ouzhpenn
6478,hinzufügen::V,lasihit,lakat ouzhpenn
6479,hinzufügen::V,lasettiđ,lakat ouzhpenn
6480,hinzufügen::V,lââ´zzted,lakat ouzhpenn
6481,hinzufügen::V,лажьхе,lakat ouzhpenn
6482,bekommen::V,åadtjodh,kaout
6483,bekommen::V,åttjudit,kaout
6484,bekommen::V,oažžut,kaout
6485,bekommen::V,juksâđ,kaout
6486,bekommen::V,uáž'žuđ,kaout
6487,bekommen::V,vuäǯ'ǯâd,kaout
6488,bekommen::V,вуаннче,kaout
6489,erhalten::V,åadtjodh,kaout
6490,erhalten::V,oadtjot,kaout
6491,erhalten::V,oažžut,kaout
6492,erhalten::V,uáž'žuđ,kaout
6493,erhalten::V,vuäǯ'ǯâd,kaout
6494,erhalten::V,ва̄лльтэ,kaout
6495,nehmen::V,vaeltedh,kemer
6496,nehmen::V,válldet,kemer
6497,nehmen::V,váldit,kemer
6498,nehmen::V,väldiđ,kemer
6499,nehmen::V,vä´ldded,kemer
6500,nehmen::V,ва̄лльтэ,kemer
6501,wählen::V,veeljedh,choaz
6502,wählen::V,válljit,choaz
6503,wählen::V,válljet,choaz
6504,wählen::V,valjiđ,choaz
6505,wählen::V,vaalšed,choaz
6506,wählen::V,va´lljeed,choaz
6507,wählen::V,воалшэ,choaz
6508,auswählen::V,veeljedh,dibab
6509,auswählen::V,tjuolldet,dibab
6510,auswählen::V,válljet,dibab
6511,auswählen::V,valjiđ,dibab
6512,auswählen::V,vaalšed,dibab
6513,auswählen::V,va´lljeed,dibab
6514,auswählen::V,воалшэ,dibab
6515,bewahren::V,vaarjelidh,mirout
6516,bewahren::V,bisodit,mirout
6517,bewahren::V,várjjalit,mirout
6518,bewahren::V,seailluhit,mirout
6519,bewahren::V,varjâliđ,mirout
6520,bewahren::V,varjjled,mirout
6521,bewahren::V,ӣшшьтэ,mirout
6522,bewahren::V,во̄а̄ррьдэ,mirout
6523,behindern::V,hööptdeh,diaezañ
6524,behindern::V,hieredit,diaezañ
6525,behindern::V,muhttet,diaezañ
6526,behindern::V,eastadit,diaezañ
6527,behindern::V,estiđ,diaezañ
6528,behindern::V,coggâđ,diaezañ
6529,behindern::V,hettiđ,diaezañ
6530,behindern::V,cõggâd,diaezañ
6531,behindern::V,е̄кхэллэ,diaezañ
6532,verderben::V,biejstedh,lovrañ
6533,verderben::V,spedjat,lovrañ
6534,verderben::V,billistit,lovrañ
6535,verderben::V,pillediđ,lovrañ
6536,verderben::V,tårmmad,lovrañ
6537,verderben::V,pe´llsted,lovrañ
6538,verderben::V,тоаррмэ,lovrañ
6539,verderben::V,ма̄ййкэ,lovrañ
6540,beschädigen::V,fæjloedidh,gwallegañ
6541,beschädigen::V,vahágahttet,gwallegañ
6542,beschädigen::V,bilidit,gwallegañ
6543,beschädigen::V,vahâgittiđ,gwallegañ
6544,beschädigen::V,pä´rtteed,gwallegañ
6545,beschädigen::V,муррьтэ,gwallegañ
6546,zerbrechen::V,tsööpkedh,torriñ
6547,zerbrechen::V,doadjet,torriñ
6548,zerbrechen::V,cuvket,torriñ
6549,zerbrechen::V,cuov'kkiđ,torriñ
6550,zerbrechen::V,muårrâd,torriñ
6551,zerbrechen::V,cu´vǩǩeed,torriñ
6552,zerbrechen::V,муррьтэ,torriñ
6553,zerreißen::V,gejhkielidh,diroegiñ
6554,zerreißen::V,gajkudit,diroegiñ
6555,zerreißen::V,gaikkodit,diroegiñ
6556,zerreißen::V,ráisket,diroegiñ
6557,zerreißen::V,kiškođ,diroegiñ
6558,zerreißen::V,ra´šǩǩeed,diroegiñ
6559,zerreißen::V,пуатткэ,diroegiñ
6560,zerstören::V,eerjedh,distrujañ
6561,zerstören::V,biejsstet,distrujañ
6562,zerstören::V,håhkkidit,distrujañ
6563,zerstören::V,heavahit,distrujañ
6564,zerstören::V,duš'šadit,distrujañ
6565,zerstören::V,bilidit,distrujañ
6566,zerstören::V,hevâttiđ,distrujañ
6567,zerstören::V,hiâvted,distrujañ
6568,zerstören::V,ёҏтэ,distrujañ
6569,verbrennen::V,båeltedh,deviñ
6570,verbrennen::V,boalldet,deviñ
6571,verbrennen::V,boaldit,deviñ
6572,verbrennen::V,puál'diđ,deviñ
6573,verbrennen::V,puä´ldded,deviñ
6574,verbrennen::V,пуэлльтэ,deviñ
6575,geben::V,vedtedh,reiñ
6576,geben::V,vaddet,reiñ
6577,geben::V,addit,reiñ
6578,geben::V,addliđ,reiñ
6579,geben::V,ä´n,reiñ
6580,geben::V,аннҍтэ,reiñ
6581,reichen::V,geelkedh,
6582,reichen::V,lagádit,
6583,reichen::V,geiget,
6584,reichen::V,keigiđ,
6585,reichen::V,vuõiggâ´stted,
6586,reichen::V,аннҍтэ,
6587,schenken::V,vedtedh,donezonañ
6588,schenken::V,vaddet,donezonañ
6589,schenken::V,skeaŋkut,donezonañ
6590,schenken::V,skeŋket,donezonañ
6591,schenken::V,skeŋkkiđ,donezonañ
6592,schenken::V,sǩiâŋkkâd,donezonañ
6593,schenken::V,ла̄ххе,donezonañ
6594,versprechen::V,luhpiedidh,prometiñ
6595,versprechen::V,jáhttet,prometiñ
6596,versprechen::V,lohpidit,prometiñ
6597,versprechen::V,lopediđ,prometiñ
6598,versprechen::V,lå´ppeed,prometiñ
6599,versprechen::V,о̄а̄шштҍе,prometiñ
6600,wünschen::V,lahkoehtidh,hetiñ
6601,wünschen::V,sávvat,hetiñ
6602,wünschen::V,sávadit,hetiñ
6603,wünschen::V,doaivvuhit,hetiñ
6604,wünschen::V,tuá'ivuttiđ,hetiñ
6605,wünschen::V,tuâivvad,hetiñ
6606,wünschen::V,туввэ,hetiñ
6607,loben::V,girmedh,feurmiñ
6608,loben::V,májnnot,feurmiñ
6609,loben::V,rámmpot,feurmiñ
6610,loben::V,máidnut,feurmiñ
6611,loben::V,rámidit,feurmiñ
6612,loben::V,rammuđ,feurmiñ
6613,loben::V,rämidiđ,feurmiñ
6614,loben::V,ââ´leed,feurmiñ
6615,loben::V,ǩei´tted,feurmiñ
6616,loben::V,кыйта,feurmiñ
6617,küssen::V,tjånnahtidh,pokat
6618,küssen::V,tjuvliestidh,pokat
6619,küssen::V,tjullit,pokat
6620,küssen::V,tjulestit,pokat
6621,küssen::V,cum'mát,pokat
6622,küssen::V,cummistit,pokat
6623,küssen::V,cummâliđ,pokat
6624,küssen::V,cu´mmsted,pokat
6625,küssen::V,cu´mmstõõllâd,pokat
6626,küssen::V,нӣссэ,pokat
6627,wiegen::V,sjammadidh,pouezañ
6628,wiegen::V,vuohttot,pouezañ
6629,wiegen::V,vuohtudit,pouezañ
6630,wiegen::V,vuohttut,pouezañ
6631,wiegen::V,vuát'tuđ,pouezañ
6632,wiegen::V,nuäkkad,pouezañ
6633,wiegen::V,suâibted,pouezañ
6634,wiegen::V,нуагкэ,pouezañ
6635,zudecken::V,gaptjedh,goloiñ
6636,zudecken::V,loavddet,goloiñ
6637,zudecken::V,gokčat,goloiñ
6638,zudecken::V,luáv'diđ,goloiñ
6639,zudecken::V,kä´tted,goloiñ
6640,zudecken::V,ка̄ххьтэ,goloiñ
6641,wecken::V,gåaskodh,dihuniñ
6642,wecken::V,båktet,dihuniñ
6643,wecken::V,boktit,dihuniñ
6644,wecken::V,rávkat,dihuniñ
6645,wecken::V,cuvnâđ,dihuniñ
6646,wecken::V,counnâd,dihuniñ
6647,wecken::V,цо̄ввнэ,dihuniñ
6648,zeigen::V,vuesiehtidh,diskouez
6649,zeigen::V,vuosedit,diskouez
6650,zeigen::V,giejgget,diskouez
6651,zeigen::V,čájehit,diskouez
6652,zeigen::V,čäittiđ,diskouez
6653,zeigen::V,čujottiđ,diskouez
6654,zeigen::V,čuäi´ted,diskouez
6655,zeigen::V,вӯзьхе,diskouez
6656,führen::V,steeredh,kas
6657,führen::V,doalvvot,kas
6658,führen::V,láidet,kas
6659,führen::V,jođettiđ,kas
6660,führen::V,jåå´đted,kas
6661,führen::V,выгкэ,kas
6662,lehren::V,ööhpehtidh,deskiñ
6663,lehren::V,åhpadit,deskiñ
6664,lehren::V,oahpahit,deskiñ
6665,lehren::V,máttááttiđ,deskiñ
6666,lehren::V,mätt'ted,deskiñ
6667,lehren::V,vuä´ppsted,deskiñ
6668,lehren::V,ма̄тҍха,deskiñ
6669,unterrichten::V,ööhpehtidh,kelenn
6670,unterrichten::V,lågådit,kelenn
6671,unterrichten::V,åhpadit,kelenn
6672,unterrichten::V,oahpahit,kelenn
6673,unterrichten::V,škovliđ,kelenn
6674,unterrichten::V,máttááttiđ,kelenn
6675,unterrichten::V,mätt'ted,kelenn
6676,unterrichten::V,vuä´ppsted,kelenn
6677,unterrichten::V,ма̄тҍха,kelenn
6678,aufziehen::V,eeledh,
6679,aufziehen::V,bajedit,
6680,aufziehen::V,biebmat,
6681,aufziehen::V,pajaskeessiđ,
6682,aufziehen::V,šoddâdiđ,
6683,aufziehen::V,šõddeed,
6684,aufziehen::V,peâm'mad,
6685,aufziehen::V,вуэпьсе,
6686,leiten::V,lijrehtidh,bleinañ
6687,leiten::V,lájddit,bleinañ
6688,leiten::V,oatsodit,bleinañ
6689,leiten::V,jođihit,bleinañ
6690,leiten::V,stivriđ,bleinañ
6691,leiten::V,hovdiđ,bleinañ
6692,leiten::V,jåå´đted,bleinañ
6693,leiten::V,выгкэ,bleinañ
6694,leiten::V,вӯййкье,bleinañ
6695,antreiben::V,eadtjoestidh,poulzañ
6696,antreiben::V,hasodit,poulzañ
6697,antreiben::V,hállsjedit,poulzañ
6698,antreiben::V,gevret,poulzañ
6699,antreiben::V,rássat,poulzañ
6700,antreiben::V,kušottiđ,poulzañ
6701,antreiben::V,huá'puttiđ,poulzañ
6702,antreiben::V,rääskted,poulzañ
6703,antreiben::V,hõškkled,poulzañ
6704,antreiben::V,ёадҌхе,poulzañ
6705,lassen::V,baajedh,leuskel
6706,lassen::V,-ahttet,leuskel
6707,lassen::V,diktit,leuskel
6708,lassen::V,-ttiđ,leuskel
6709,lassen::V,ä´n,leuskel
6710,lassen::V,па̄ххкэ,leuskel
6711,einladen::V,bööredh,pediñ
6712,einladen::V,bivddit,pediñ
6713,einladen::V,gåhttjot,pediñ
6714,einladen::V,bovdet,pediñ
6715,einladen::V,koččođ,pediñ
6716,einladen::V,kåččad,pediñ
6717,einladen::V,коаххче,pediñ
6718,vereinigen::V,iktedidh,unisañ
6719,vereinigen::V,aktidit,unisañ
6720,vereinigen::V,ovttastahttit,unisañ
6721,vereinigen::V,o'vtâstittiđ,unisañ
6722,vereinigen::V,õhtteed,unisañ
6723,vereinigen::V,э̄хтхэ,unisañ
6724,besuchen::V,åahpodh,gweladenniñ
6725,besuchen::V,goevlelidh,gweladenniñ
6726,besuchen::V,guossit,gweladenniñ
6727,besuchen::V,gal'let,gweladenniñ
6728,besuchen::V,fitnat,gweladenniñ
6729,besuchen::V,kolliđ,gweladenniñ
6730,besuchen::V,kõ´ll'jed,gweladenniñ
6731,besuchen::V,по̄дтлэ,gweladenniñ
6732,besuchen::V,во̄тэдтэ,gweladenniñ
6733,besuchen::V,во̄а̄ррдэ,gweladenniñ
6734,treffen::V,dieviedidh,kejal
6735,treffen::V,dieviedidh,ankontrañ
6736,treffen::V,iejvvit,kejal
6737,treffen::V,iejvvit,ankontrañ
6738,treffen::V,deaivat,kejal
6739,treffen::V,deaivat,ankontrañ
6740,treffen::V,staaviđ,kejal
6741,treffen::V,staaviđ,ankontrañ
6742,treffen::V,teividiđ,kejal
6743,treffen::V,teividiđ,ankontrañ
6744,treffen::V,o´ddjõõttâd,kejal
6745,treffen::V,o´ddjõõttâd,ankontrañ
6746,treffen::V,вуэсстлэ,kejal
6747,treffen::V,вуэсстлэ,ankontrañ
6748,sich versammeln::V,gaavnedidh,bodennañ
6749,sich versammeln::V,tjoaggut,bodennañ
6750,sich versammeln::V,čoahkkanit,bodennañ
6751,sich versammeln::V,čokkâniđ,bodennañ
6752,sich versammeln::V,nurâdâttâđ,bodennañ
6753,sich versammeln::V,noorõõttâd,bodennañ
6754,sich versammeln::V,вӯллклэ,bodennañ
6755,spielen::V,rïdtjedh,c'hoari
6756,spielen::V,lustedalledh,c'hoari
6757,spielen::V,ståhkat,c'hoari
6758,spielen::V,stuvssit,c'hoari
6759,spielen::V,speallat,c'hoari
6760,spielen::V,le'ihâšiđ,c'hoari
6761,spielen::V,siõrrâd,c'hoari
6762,spielen::V,speâllad,c'hoari
6763,spielen::V,сӣррэ,c'hoari
6764,singen::V,laavlodh,kanañ
6765,singen::V,lávllot,kanañ
6766,singen::V,lávlut,kanañ
6767,singen::V,lávluđ,kanañ
6768,singen::V,läullad,kanañ
6769,singen::V,ла̄ввлэ,kanañ
6770,tanzen::V,daanhtsodh,dañsal
6771,tanzen::V,dánssat,dañsal
6772,tanzen::V,gærssulit,dañsal
6773,tanzen::V,dánset,dañsal
6774,tanzen::V,tánssáđ,dañsal
6775,tanzen::V,ta´nssjed,dañsal
6776,tanzen::V,pleäs'sjed,dañsal
6777,tanzen::V,нюччке,dañsal
6778,tanzen::V,пляссъе,dañsal
6779,sich trennen::V,jååkedidh,dispartiañ
6780,sich trennen::V,sirrat,dispartiañ
6781,sich trennen::V,sirádit,dispartiañ
6782,sich trennen::V,earránit,dispartiañ
6783,sich trennen::V,ratkuđ,dispartiañ
6784,sich trennen::V,rätkkjed,dispartiañ
6785,sich trennen::V,кӯдтъе,dispartiañ
6786,verlassen::V,laehpedh,lezel
6787,verlassen::V,guodet,lezel
6788,verlassen::V,guođđit,lezel
6789,verlassen::V,hilgođ,lezel
6790,verlassen::V,kyeđđiđ,lezel
6791,verlassen::V,kue´đđed,lezel
6792,verlassen::V,сӯһпъе,lezel
6793,retten::V,gorredidh,saveteiñ
6794,retten::V,gádjot,saveteiñ
6795,retten::V,gádjut,saveteiñ
6796,retten::V,kááijuđ,saveteiñ
6797,retten::V,piä'luštiđ,saveteiñ
6798,retten::V,ka´jjeed,saveteiñ
6799,retten::V,вуаннче,saveteiñ
6800,bewachen::V,geehtedh,mesa
6801,bewachen::V,váktit,mesa
6802,bewachen::V,fáktet,mesa
6803,bewachen::V,vahtiđ,mesa
6804,bewachen::V,värddjed,mesa
6805,bewachen::V,va´httjed,mesa
6806,bewachen::V,пынне,mesa
6807,bewachen::V,ка̄рвуллэ,mesa
6808,schützen::V,vaarjelidh,diwall
6809,schützen::V,suoddjit,diwall
6810,schützen::V,suodjalit,diwall
6811,schützen::V,suddjet,diwall
6812,schützen::V,varjâliđ,diwall
6813,schützen::V,suâided,diwall
6814,schützen::V,varjjled,diwall
6815,schützen::V,пынне,diwall
6816,verteidigen::V,vaarjelidh,difenn
6817,verteidigen::V,bælostit,difenn
6818,verteidigen::V,bealuštit,difenn
6819,verteidigen::V,čuollat,difenn
6820,verteidigen::V,piä'luštiđ,difenn
6821,verteidigen::V,peälšted,difenn
6822,verteidigen::V,пэ̄лль мэ̄ннэ,difenn
6823,sich schlagen::V,dåarodh,lopañ
6824,sich schlagen::V,tjoelestidh,lopañ
6825,sich schlagen::V,doarrot,lopañ
6826,sich schlagen::V,doarrut,lopañ
6827,sich schlagen::V,tuárruđ,lopañ
6828,sich schlagen::V,tuärrad,lopañ
6829,sich schlagen::V,туаррэ,lopañ
6830,schießen::V,vuetjedh,
6831,schießen::V,skööhtedh,
6832,schießen::V,vuohtjet,
6833,schießen::V,báhčit,
6834,schießen::V,pääččiđ,
6835,schießen::V,pää´ččed,
6836,schießen::V,ря̄хшкхэ,
6837,siegen::V,vïtnedh,trec'hiñ
6838,siegen::V,vuojttet,trec'hiñ
6839,siegen::V,vuoitit,trec'hiñ
6840,siegen::V,vyei'ttiđ,trec'hiñ
6841,siegen::V,vuei´tted,trec'hiñ
6842,siegen::V,вуэйхьтэ,trec'hiñ
6843,ärgern::V,måarahtehtedh,hegasiñ
6844,ärgern::V,suhttadit,hegasiñ
6845,ärgern::V,hárdit,hegasiñ
6846,ärgern::V,piä'ṿuttiđ,hegasiñ
6847,ärgern::V,âsseed,hegasiñ
6848,ärgern::V,се̄нтхэ,hegasiñ
6849,schlagen::V,håasedh,skeiñ
