,Concept_ID,se,mhr
6269,ansehen::V,gïehtjed,эскера́ш
6270,ansehen::V,ájttsat,эскера́ш
6271,ansehen::V,geahččat,эскера́ш
6272,ansehen::V,keččâđ,эскера́ш
6273,ansehen::V,ǩiččâd,эскера́ш
6274,ansehen::V,кӣххче,эскера́ш
6275,hören::V,govledh,кола́ш
6276,hören::V,gullat,кола́ш
6277,hören::V,gullat,кола́ш
6278,hören::V,kuullâđ,кола́ш
6279,hören::V,kuullâd,кола́ш
6280,hören::V,куллэ,кола́ш
6281,zuhören::V,goltelidh,колышта́ш
6282,zuhören::V,gullut,колышта́ш
6283,zuhören::V,liehket,колышта́ш
6284,zuhören::V,guldalit,колышта́ш
6285,zuhören::V,kuldâliđ,колышта́ш
6286,zuhören::V,kuvddled,колышта́ш
6287,zuhören::V,куллэ,колышта́ш
6288,probieren::V,damtedh,тамла́ш
6289,probieren::V,smååhkedh,тамла́ш
6290,probieren::V,smáhkkut,тамла́ш
6291,probieren::V,geahččalit,тамла́ш
6292,probieren::V,njaddeđ,тамла́ш
6293,probieren::V,keččalistiđ,тамла́ш
6294,probieren::V,njâ´dded,тамла́ш
6295,probieren::V,кӣхчле,тамла́ш
6296,riechen::V,hepsedh,ӱпшынча́ш
6297,riechen::V,hapsijdit,ӱпшынча́ш
6298,riechen::V,háisut,ӱпшынча́ш
6299,riechen::V,apseđ,ӱпшынча́ш
6300,riechen::V,â´ppsed,ӱпшынча́ш
6301,riechen::V,аппьсе,ӱпшынча́ш
6302,fühlen::V,damtedh,шижа́ш
6303,fühlen::V,dåbddåt,шижа́ш
6304,fühlen::V,dovdat,шижа́ш
6305,fühlen::V,tubdâđ,шижа́ш
6306,fühlen::V,tobddâd,шижа́ш
6307,fühlen::V,куллэ,шижа́ш
6308,fühlen::V,туссвэ,шижа́ш
6309,fühlen::V,то̄ммтэ,шижа́ш
6310,scheinen::V,vååjnedh,чуча́ш
6311,scheinen::V,lijkkut,чуча́ш
6312,scheinen::V,oidnot,чуча́ш
6313,scheinen::V,dovdot,чуча́ш
6314,scheinen::V,va'ikkutiđ,чуча́ш
6315,scheinen::V,vaikkted,чуча́ш
6316,scheinen::V,ыдтӭ,чуча́ш
6317,zu sehen sein::V,vååjnedh,коя́ш
6318,zu sehen sein::V,vuojnnut,коя́ш
6319,zu sehen sein::V,oidnot,коя́ш
6320,zu sehen sein::V,oinuđ,коя́ш
6321,zu sehen sein::V,kue´stted,коя́ш
6322,zu sehen sein::V,кӯсстъе,коя́ш
6323,zu sehen sein::V,кӯссьтэ,коя́ш
6324,vernehmen::V,govledh,кола́ш
6325,vernehmen::V,gullat,кола́ш
6326,vernehmen::V,gullat,кола́ш
6327,vernehmen::V,kuullâđ,кола́ш
6328,vernehmen::V,kuullâd,кола́ш
6329,vernehmen::V,кулсэ,кола́ш
6330,frieren::V,gåalodh,кылма́ш
6331,frieren::V,goallot,кылма́ш
6332,frieren::V,goallut,кылма́ш
6333,frieren::V,kolmuđ,кылма́ш
6334,frieren::V,kõlmmstõõllâd,кылма́ш
6335,frieren::V,калльме,кылма́ш
6336,tun::V,darjodh,ышта́ш
6337,tun::V,barggat,ышта́ш
6338,tun::V,dahkat,ышта́ш
6339,tun::V,porgâđ,ышта́ш
6340,tun::V,raajjâd,ышта́ш
6341,tun::V,лыххкэ,ышта́ш
6342,können::V,maehtedh,мошта́ш
6343,können::V,ååjmedidh,мошта́ш
6344,können::V,buktet,мошта́ш
6345,können::V,veadjit,мошта́ш
6346,können::V,vaijeeđ,мошта́ш
6347,können::V,mä´tted,мошта́ш
6348,können::V,vuei´tted,мошта́ш
6349,können::V,вуэййе,мошта́ш
6350,können::V,ма̄ххьтэ,мошта́ш
6351,wollen::V,sïjhtedh,тӱна́ш
6352,wollen::V,sihtat,тӱна́ш
6353,wollen::V,hálijdit,тӱна́ш
6354,wollen::V,dáhttut,тӱна́ш
6355,wollen::V,háliidit,тӱна́ш
6356,wollen::V,halijdiđ,тӱна́ш
6357,wollen::V,tättad,тӱна́ш
6358,wollen::V,туввэ,тӱна́ш
6359,wollen::V,та̄ххтэ,тӱна́ш
6360,anfangen::V,aelkedh,тӱҥала́ш
6361,anfangen::V,álgadit,тӱҥала́ш
6362,anfangen::V,-goahtet,тӱҥала́ш
6363,anfangen::V,álgit,тӱҥала́ш
6364,anfangen::V,älgiđ,тӱҥала́ш
6365,anfangen::V,a'lgâttiđ,тӱҥала́ш
6366,anfangen::V,aalǥted,тӱҥала́ш
6367,anfangen::V,олкхэ,тӱҥала́ш
6368,anfangen::V,о̄а̄лкхэ,тӱҥала́ш
6369,beenden::V,orrijidh,пытара́ш
6370,beenden::V,låhpadit,пытара́ш
6371,beenden::V,hiejttet,пытара́ш
6372,beenden::V,loahpahit,пытара́ш
6373,beenden::V,luoppâđ,пытара́ш
6374,beenden::V,looppted,пытара́ш
6375,beenden::V,луэппьтэ,пытара́ш
6376,aufhören::V,sluvhtedh,чарна́ш
6377,aufhören::V,hiejttet,чарна́ш
6378,aufhören::V,heaitit,чарна́ш
6379,aufhören::V,šluhttet,чарна́ш
6380,aufhören::V,joskâđ,чарна́ш
6381,aufhören::V,jõskkâd,чарна́ш
6382,aufhören::V,puu´tted,чарна́ш
6383,aufhören::V,е̄сскэ,чарна́ш
6384,gelingen::V,lyhkestidh,сай лекта́ш
6385,gelingen::V,vuorbástuvvat,сай лекта́ш
6386,gelingen::V,lihkustuvvat,сай лекта́ш
6387,gelingen::V,lukkuđ,сай лекта́ш
6388,gelingen::V,o´nnsted,сай лекта́ш
6389,gelingen::V,выййтэ,сай лекта́ш
6390,geraten::V,sååjhtedh,лекта́ш
6391,geraten::V,gevvat,лекта́ш
6392,geraten::V,gártat,лекта́ш
6393,geraten::V,šaddat,лекта́ш
6394,geraten::V,latkiitiiđ,лекта́ш
6395,geraten::V,suuijâđ,лекта́ш
6396,geraten::V,šõddâd,лекта́ш
6397,geraten::V,оччтэдтэ,лекта́ш
6398,geraten::V,очендэдтэ,лекта́ш
6399,öffnen::V,rïhpestidh,поча́ш
6400,öffnen::V,rahpat,поча́ш
6401,öffnen::V,rabádit,поча́ш
6402,öffnen::V,rahpat,поча́ш
6403,öffnen::V,ávustiđ,поча́ш
6404,öffnen::V,čuáv'diđ,поча́ш
6405,öffnen::V,riččâd,поча́ш
6406,öffnen::V,ää´veed,поча́ш
6407,öffnen::V,čåu´dded,поча́ш
6408,öffnen::V,а̄вьдэ,поча́ш
6409,schließen::V,steegkedh,петыра́ш
6410,schließen::V,dahppat,петыра́ш
6411,schließen::V,gokčat,петыра́ш
6412,schließen::V,kiddiđ,петыра́ш
6413,schließen::V,toppâđ,петыра́ш
6414,schließen::V,kä´tted,петыра́ш
6415,schließen::V,тэ̄ффкэ,петыра́ш
6416,schließen::V,ка̄ххьтэ,петыра́ш
6417,stellen::V,bïejedh,шында́ш
6418,stellen::V,biejadit,шында́ш
6419,stellen::V,bidjat,шында́ш
6420,stellen::V,asâttiđ,шында́ш
6421,stellen::V,piijjâd,шында́ш
6422,stellen::V,cää´ǩǩed,шында́ш
6423,stellen::V,пыййе,шында́ш
6424,setzen::V,bïejedh,шында́ш
6425,setzen::V,biejadit,шында́ш
6426,setzen::V,bidjat,шында́ш
6427,setzen::V,i'štâttiđ,шында́ш
6428,setzen::V,piijjâd,шында́ш
6429,setzen::V,пыййе,шында́ш
6430,legen::V,bïejedh,опта́ш
6431,legen::V,bïejedh,пышта́ш
6432,legen::V,biedjat,опта́ш
6433,legen::V,biedjat,пышта́ш
6434,legen::V,biejadit,опта́ш
6435,legen::V,biejadit,пышта́ш
6436,legen::V,bidjat,опта́ш
6437,legen::V,bidjat,пышта́ш
6438,legen::V,asâttiđ,опта́ш
6439,legen::V,asâttiđ,пышта́ш
6440,legen::V,piijjâd,опта́ш
6441,legen::V,piijjâd,пышта́ш
6442,legen::V,пыййе,опта́ш
6443,legen::V,пыййе,пышта́ш
6444,berühren::V,gaajesjidh,тӱка́ш
6445,berühren::V,duohttat,тӱка́ш
6446,berühren::V,giehtadit,тӱка́ш
6447,berühren::V,guoskat,тӱка́ш
6448,berühren::V,guoskkahit,тӱка́ш
6449,berühren::V,kuos'kâđ,тӱка́ш
6450,berühren::V,kuo'skâttiđ,тӱка́ш
6451,berühren::V,nja'vhâstiđ,тӱка́ш
6452,berühren::V,kuõskted,тӱка́ш
6453,berühren::V,njaauksted,тӱка́ш
6454,berühren::V,кӯсскэ,тӱка́ш
6455,berühren::V,лыксаххьтэ,тӱка́ш
6456,verbinden::V,ektiedidh,пида́ш
6457,verbinden::V,gårredidh,пида́ш
6458,verbinden::V,tjadnat,пида́ш
6459,verbinden::V,ovttastahttit,пида́ш
6460,verbinden::V,o'vtâstittiđ,пида́ш
6461,verbinden::V,lahteđ,пида́ш
6462,verbinden::V,lâ´htted,пида́ш
6463,verbinden::V,чӯллмдэ,пида́ш
6464,bedecken::V,gaptjedh,леведа́ш
6465,bedecken::V,jávvet,леведа́ш
6466,bedecken::V,gåbttjåt,леведа́ш
6467,bedecken::V,gokčat,леведа́ш
6468,bedecken::V,luáv'diđ,леведа́ш
6469,bedecken::V,kä´tted,леведа́ш
6470,bedecken::V,tu´vdded,леведа́ш
6471,bedecken::V,аййдэ,леведа́ш
6472,bedecken::V,тэ̄ффкэ,леведа́ш
6473,bedecken::V,ка̄ххьтэ,леведа́ш
6474,aufhängen::V,gævnjodh,сака́ш
6475,aufhängen::V,gæhtsasjidh,сака́ш
6476,aufhängen::V,gahtsot,сака́ш
6477,aufhängen::V,gatsostit,сака́ш
6478,aufhängen::V,heŋget,сака́ш
6479,aufhängen::V,heŋgiđ,сака́ш
6480,aufhängen::V,he'ŋgâstiđ,сака́ш
6481,aufhängen::V,kååccad,сака́ш
6482,aufhängen::V,коадсэ,сака́ш
6483,anzünden::V,tsïhkijehtedh,чӱкта́ш
6484,anzünden::V,buollidit,чӱкта́ш
6485,anzünden::V,tsahkkidit,чӱкта́ш
6486,anzünden::V,cahkkedit,чӱкта́ш
6487,anzünden::V,cokkiittiđ,чӱкта́ш
6488,anzünden::V,cõ´ǩǩted,чӱкта́ш
6489,anzünden::V,puâl'lted,чӱкта́ш
6490,anzünden::V,пуэллхэ,чӱкта́ш
6491,aufheben::V,bijjiedidh,нӧлтала́ш
6492,aufheben::V,låpptit,нӧлтала́ш
6493,aufheben::V,bajidit,нӧлтала́ш
6494,aufheben::V,pajediđ,нӧлтала́ш
6495,aufheben::V,pââi´ded,нӧлтала́ш
6496,aufheben::V,пайнэ,нӧлтала́ш
6497,zurücklassen::V,laehpedh,кода́ш
6498,zurücklassen::V,guodet,кода́ш
6499,zurücklassen::V,guođđit,кода́ш
6500,zurücklassen::V,kyeđđiḋ,кода́ш
6501,zurücklassen::V,kue´đđed,кода́ш
6502,zurücklassen::V,кӯдтӭ,кода́ш
6503,verlieren::V,dassedh,йомдара́ш
6504,verlieren::V,biestedh,йомдара́ш
6505,verlieren::V,masset,йомдара́ш
6506,verlieren::V,láhppet,йомдара́ш
6507,verlieren::V,láhppit,йомдара́ш
6508,verlieren::V,läppiđ,йомдара́ш
6509,verlieren::V,monâttiđ,йомдара́ш
6510,verlieren::V,lä´pped,йомдара́ш
6511,verlieren::V,rââ´ppted,йомдара́ш
6512,verlieren::V,ка̄дхэ,йомдара́ш
6513,verlieren::V,кӯдтъе,йомдара́ш
6514,fallen lassen::V,gahtjehtidh,воза́ш
6515,fallen lassen::V,luojttet,воза́ш
6516,fallen lassen::V,luojttalit,воза́ш
6517,fallen lassen::V,gahčahit,воза́ш
6518,fallen lassen::V,lyeš'tiđ,воза́ш
6519,fallen lassen::V,kočâttiđ,воза́ш
6520,fallen lassen::V,rõpsted,воза́ш
6521,fallen lassen::V,kõõččted,воза́ш
6522,fallen lassen::V,ёҏтэ,воза́ш
6523,fallen lassen::V,кэчхэ,воза́ш
6524,machen::V,daajhtodh,ышта́ш
6525,machen::V,dahkat,ышта́ш
6526,machen::V,dahkat,ышта́ш
6527,machen::V,rähtiđ,ышта́ш
6528,machen::V,raajjâd,ышта́ш
6529,machen::V,tue´j'jeed,ышта́ш
6530,machen::V,тӯййше,ышта́ш
6531,machen::V,ӣллькье,ышта́ш
6532,herstellen::V,skaepiedidh,ямдыла́ш
6533,herstellen::V,buvtadit,ямдыла́ш
6534,herstellen::V,dudjot,ямдыла́ш
6535,herstellen::V,a'mnâstiđ,ямдыла́ш
6536,herstellen::V,va'lmâštiđ,ямдыла́ш
6537,herstellen::V,vaalmšted,ямдыла́ш
6538,herstellen::V,лыххкэ,ямдыла́ш
6539,herstellen::V,ӣллькье,ямдыла́ш
6540,bauen::V,bigkedh,чоҥа́ш
6541,bauen::V,biggit,чоҥа́ш
6542,bauen::V,ráhkadit,чоҥа́ш
6543,bauen::V,huksiđ,чоҥа́ш
6544,bauen::V,raajjâd,чоҥа́ш
6545,bauen::V,тӯййше,чоҥа́ш
6546,reparieren::V,davvodh,ачала́ш
6547,reparieren::V,divvot,ачала́ш
6548,reparieren::V,divvut,ачала́ш
6549,reparieren::V,tivvoođ,ачала́ш
6550,reparieren::V,čihtâđ,ачала́ш
6551,reparieren::V,teevvad,ачала́ш
6552,reparieren::V,чиннэ,ачала́ш
6553,verbessern::V,bueriedidh,саемда́ш
6554,verbessern::V,báredit,саемда́ш
6555,verbessern::V,buoredit,саемда́ш
6556,verbessern::V,buoridit,саемда́ш
6557,verbessern::V,pye'rediđ,саемда́ш
6558,verbessern::V,pue´reed,саемда́ш
6559,verbessern::V,шӣгнэ,саемда́ш
6560,ändern::V,jeatjahtehtedh,весемда́ш
6561,ändern::V,rievddadit,весемда́ш
6562,ändern::V,muhttit,весемда́ш
6563,ändern::V,molsut,весемда́ш
6564,ändern::V,mutteđ,весемда́ш
6565,ändern::V,mu´tted,весемда́ш
6566,ändern::V,вуайхе,весемда́ш
6567,ändern::V,ка̄вьсе,весемда́ш
6568,graben::V,berkedh,кӱнча́ш
6569,graben::V,kroehkedh,кӱнча́ш
6570,graben::V,bállet,кӱнча́ш
6571,graben::V,goaivut,кӱнча́ш
6572,graben::V,roggat,кӱнча́ш
6573,graben::V,kuái'vuđ,кӱнча́ш
6574,graben::V,rääppad,кӱнча́ш
6575,graben::V,kuäivvad,кӱнча́ш
6576,graben::V,ра̄бпэ,кӱнча́ш
6577,graben::V,куаййве,кӱнча́ш
6578,beugen::V,sojjedidh,пӱгырта́ш
6579,beugen::V,såjådit,пӱгырта́ш
6580,beugen::V,sojahit,пӱгырта́ш
6581,beugen::V,sujâttiđ,пӱгырта́ш
6582,beugen::V,kå´mrded,пӱгырта́ш
6583,beugen::V,njikklõõttâd,пӱгырта́ш
6584,beugen::V,сойхьтэ,пӱгырта́ш
6585,beugen::V,то̄а̄ххкэ,пӱгырта́ш
6586,beugen::V,нигклаххьтэ,пӱгырта́ш
6587,biegen::V,sojjehtidh,лывырта́ш
6588,biegen::V,såjådit,лывырта́ш
6589,biegen::V,niejddet,лывырта́ш
6590,biegen::V,sojahit,лывырта́ш
6591,biegen::V,čipteđ,лывырта́ш
6592,biegen::V,soojted,лывырта́ш
6593,biegen::V,сойхьтэ,лывырта́ш
6594,drehen::V,jårrehtidh,пӱтыра́ш
6595,drehen::V,bådnjåt,пӱтыра́ш
6596,drehen::V,botnjat,пӱтыра́ш
6597,drehen::V,jurâttiđ,пӱтыра́ш
6598,drehen::V,jåårǥlâ´tted,пӱтыра́ш
6599,drehen::V,чоӊӊтэ,пӱтыра́ш
6600,wenden::V,jarkelidh,ирала́ш
6601,wenden::V,jårggålit,ирала́ш
6602,wenden::V,jorgalit,ирала́ш
6603,wenden::V,jurgâliđ,ирала́ш
6604,wenden::V,jåårǥlâ´tted,ирала́ш
6605,wenden::V,вӣррлаххътэ,ирала́ш
6606,wenden::V,ка̄вьсе,ирала́ш
6607,umdrehen::V,jarkedh,савырала́ш
6608,umdrehen::V,måttsåstit,савырала́ш
6609,umdrehen::V,botnjat,савырала́ш
6610,umdrehen::V,jorgođ,савырала́ш
6611,umdrehen::V,jårǥsted,савырала́ш
6612,umdrehen::V,коамьхе,савырала́ш
6613,umdrehen::V,калльтлэ,савырала́ш
6614,heben::V,luknjedh,нӧлта́ш
6615,heben::V,baavhkestidh,нӧлта́ш
6616,heben::V,bajedit,нӧлта́ш
6617,heben::V,loktet,нӧлта́ш
6618,heben::V,bajidit,нӧлта́ш
6619,heben::V,pajediđ,нӧлта́ш
6620,heben::V,kokkiđ,нӧлта́ш
6621,heben::V,kaggâd,нӧлта́ш
6622,heben::V,pââ´jeed,нӧлта́ш
6623,heben::V,пайнэ,нӧлта́ш
6624,heben::V,пайнэллэ,нӧлта́ш
6625,hochheben::V,lutnjedh,нӧлта́ш
6626,hochheben::V,låggŋit,нӧлта́ш
6627,hochheben::V,loktet,нӧлта́ш
6628,hochheben::V,pajediđ,нӧлта́ш
6629,hochheben::V,kuåstteed,нӧлта́ш
6630,hochheben::V,пайнэ,нӧлта́ш
6631,ergreifen::V,fihkelidh,руалта́ш
6632,ergreifen::V,sårjjot,руалта́ш
6633,ergreifen::V,doahppit,руалта́ш
6634,ergreifen::V,fáhtet,руалта́ш
6635,ergreifen::V,tuáppuđ,руалта́ш
6636,ergreifen::V,poppâ´tted,руалта́ш
6637,ergreifen::V,каццсе,руалта́ш
6638,ergreifen::V,туэрркэ,руалта́ш
6639,ergreifen::V,ро̄а̄ппчье,руалта́ш
6640,halten::V,steeredh,куча́ш
6641,halten::V,utniedidh,куча́ш
6642,halten::V,anedit,куча́ш
6643,halten::V,adnalit,куча́ш
6644,halten::V,doallat,куча́ш
6645,halten::V,toollâd,куча́ш
6646,halten::V,tue´rjjeed,куча́ш
6647,halten::V,туаррье,куча́ш
6648,drücken::V,dïelkestidh,иша́ш
6649,drücken::V,dïelkestidh,темда́ш
6650,drücken::V,dieddet,иша́ш
6651,drücken::V,dieddet,темда́ш
6652,drücken::V,deaddit,иша́ш
6653,drücken::V,deaddit,темда́ш
6654,drücken::V,čárvet,иша́ш
6655,drücken::V,čárvet,темда́ш
6656,drücken::V,čárvuđ,иша́ш
6657,drücken::V,čárvuđ,темда́ш
6658,drücken::V,čärvvad,иша́ш
6659,drücken::V,čärvvad,темда́ш
6660,drücken::V,teä´d'ded,иша́ш
6661,drücken::V,teä´d'ded,темда́ш
6662,drücken::V,пе̄ррэ,иша́ш
6663,drücken::V,пе̄ррэ,темда́ш
6664,drücken::V,ра̄ппче,иша́ш
6665,drücken::V,ра̄ппче,темда́ш
6666,schieben::V,vuetjedh,шӱкала́ш
6667,schieben::V,sjáhtjat,шӱкала́ш
6668,schieben::V,cáhkit,шӱкала́ш
6669,schieben::V,cuggâđ,шӱкала́ш
6670,schieben::V,oi´ǧǧeed,шӱкала́ш
6671,schieben::V,оййкье,шӱкала́ш
6672,kratzen::V,våhtsodh,удыра́ш
6673,kratzen::V,skreepedh,удыра́ш
6674,kratzen::V,ruohkkat,удыра́ш
6675,kratzen::V,ruohkastit,удыра́ш
6676,kratzen::V,gazzut,удыра́ш
6677,kratzen::V,kazzođ,удыра́ш
6678,kratzen::V,võckkâd,удыра́ш
6679,kratzen::V,кышшкэ,удыра́ш
6680,kratzen::V,каххьце,удыра́ш
6681,lecken::V,njåalodh,нула́ш
6682,lecken::V,njoallot,нула́ш
6683,lecken::V,njolodit,нула́ш
6684,lecken::V,njuálluđ,нула́ш
6685,lecken::V,njuällad,нула́ш
6686,lecken::V,нюаллэ,нула́ш
6687,beißen::V,gaektjedh,пура́ш
6688,beißen::V,gássket,пура́ш
6689,beißen::V,gáskestit,пура́ш
6690,beißen::V,gáskit,пура́ш
6691,beißen::V,käskiđ,пура́ш
6692,beißen::V,kä´cǩǩed,пура́ш
6693,beißen::V,ка̄ццьке,пура́ш
6694,abreißen::V,bïhkedh,кӱрла́ш
6695,abreißen::V,gajkkot,кӱрла́ш
6696,abreißen::V,gaikkihit,кӱрла́ш
6697,abreißen::V,roottâđ,кӱрла́ш
6698,abreißen::V,ra´šǩǩeed,кӱрла́ш
6699,abreißen::V,rååttad,кӱрла́ш
6700,abreißen::V,ро̄дтҍе,кӱрла́ш
6701,abreißen::V,пӯттҍкье,кӱрла́ш
6702,abschneiden::V,tjoehpestidh,пӱчка́ш
6703,abschneiden::V,jallat,пӱчка́ш
6704,abschneiden::V,čuohppat,пӱчка́ш
6705,abschneiden::V,jogâldiđ,пӱчка́ш
6706,abschneiden::V,geerelidh,пӱчка́ш
6707,abschneiden::V,е̄дтэ,пӱчка́ш
6708,abschneiden::V,е̄дтлэ,пӱчка́ш
6709,binden::V,gårredidh,кылда́ш
6710,binden::V,tjadnat,кылда́ш
6711,binden::V,gárrat,кылда́ш
6712,binden::V,čoonnâđ,кылда́ш
6713,binden::V,čõõnnâd,кылда́ш
6714,binden::V,čuõlmmâd,кылда́ш
6715,binden::V,ко̄ррэ,кылда́ш
6716,binden::V,чӯллмдэ,кылда́ш
6717,binden::V,ко̄а̄ррэ,кылда́ш
6718,stecken::V,rïjtedh,шуралта́ш
6719,stecken::V,tsævkkat,шуралта́ш
6720,stecken::V,cáhkit,шуралта́ш
6721,stecken::V,cuggâđ,шуралта́ш
6722,stecken::V,čuõ´ǧ'ǧeed,шуралта́ш
6723,stecken::V,чогксэ,шуралта́ш
6724,stecken::V,це̄ӈькхэ,шуралта́ш
6725,brechen::V,dåajodh,тодышта́ш
6726,brechen::V,tsåapkodh,тодышта́ш
6727,brechen::V,doaddjut,тодышта́ш
6728,brechen::V,cuvket,тодышта́ш
6729,brechen::V,moorrâđ,тодышта́ш
6730,brechen::V,mu´rdded,тодышта́ш
6731,brechen::V,муррьтэ,тодышта́ш
6732,klopfen::V,beenghkedh,кыра́ш
6733,klopfen::V,goalkkalit,кыра́ш
6734,klopfen::V,tsábbmet,кыра́ш
6735,klopfen::V,goalkit,кыра́ш
6736,klopfen::V,skoalkit,кыра́ш
6737,klopfen::V,skuá'lkuttiđ,кыра́ш
6738,klopfen::V,kuälkted,кыра́ш
6739,klopfen::V,та̄гкэ,кыра́ш
6740,hauen::V,beenghkedh,тӱя́ш
6741,hauen::V,tjuollat,тӱя́ш
6742,hauen::V,čuollat,тӱя́ш
6743,hauen::V,čurmâđ,тӱя́ш
6744,hauen::V,čâ´cǩǩed,тӱя́ш
6745,hauen::V,та̄гкэ,тӱя́ш
6746,hauen::V,ва̄сстэ,тӱя́ш
6747,kleben::V,njamkedh,клеитла́ш
6748,kleben::V,dædnjodit,клеитла́ш
6749,kleben::V,liibmet,клеитла́ш
6750,kleben::V,taṃadiđ,клеитла́ш
6751,kleben::V,li´jmmjed,клеитла́ш
6752,kleben::V,нямхэ,клеитла́ш
6753,reiben::V,daanjedh,йыга́ш
6754,reiben::V,daanjedh,туржала́ш
6755,reiben::V,ruvvit,йыга́ш
6756,reiben::V,ruvvit,туржала́ш
6757,reiben::V,ruvvet,йыга́ш
6758,reiben::V,ruvvet,туржала́ш
6759,reiben::V,fiärruđ,йыга́ш
6760,reiben::V,fiärruđ,туржала́ш
6761,reiben::V,heârrad,йыга́ш
6762,reiben::V,heârrad,туржала́ш
6763,reiben::V,ru´vvjed,йыга́ш
6764,reiben::V,ru´vvjed,туржала́ш
6765,reiben::V,е̄ррэ,йыга́ш
6766,reiben::V,е̄ррэ,туржала́ш
6767,streichen::V,daejdedh,шӱра́ш
6768,streichen::V,badtjadidh,шӱра́ш
6769,streichen::V,vuojddat,шӱра́ш
6770,streichen::V,málet,шӱра́ш
6771,streichen::V,njuohtat,шӱра́ш
6772,streichen::V,njuottâđ,шӱра́ш
6773,streichen::V,puák'suđ,шӱра́ш
6774,streichen::V,påhssad,шӱра́ш
6775,streichen::V,мо̄а̄шшэ,шӱра́ш
6776,schleifen::V,slijhpedh,шума́ш
6777,schleifen::V,slijhpedh,яна́ш
6778,schleifen::V,sadjet,шума́ш
6779,schleifen::V,sadjet,яна́ш
6780,schleifen::V,sadjit,шума́ш
6781,schleifen::V,sadjit,яна́ш
6782,schleifen::V,šliipet,шума́ш
6783,schleifen::V,šliipet,яна́ш
6784,schleifen::V,saijeeđ,шума́ш
6785,schleifen::V,saijeeđ,яна́ш
6786,schleifen::V,sââjjad,шума́ш
6787,schleifen::V,sââjjad,яна́ш
6788,schleifen::V,tabǯsted,шума́ш
6789,schleifen::V,tabǯsted,яна́ш
6790,schleifen::V,то̄а̄мчсе,шума́ш
6791,schleifen::V,то̄а̄мчсе,яна́ш
6792,schneiden::V,bietskedh,пӱчка́ш
6793,schneiden::V,suoddat,пӱчка́ш
6794,schneiden::V,tjuohppat,пӱчка́ш
6795,schneiden::V,biesskedit,пӱчка́ш
6796,schneiden::V,čuohppat,пӱчка́ш
6797,schneiden::V,čuop'pâđ,пӱчка́ш
6798,schneiden::V,čuõp'pâd,пӱчка́ш
6799,schneiden::V,е̄дтэ,пӱчка́ш
6800,schneiden::V,пе̄ррэ,пӱчка́ш
6801,schneiden::V,чӯххпэ,пӱчка́ш
6802,rütteln::V,firredh,рӱза́ш
6803,rütteln::V,doargestit,рӱза́ш
6804,rütteln::V,šluvgit,рӱза́ш
6805,rütteln::V,pušteđ,рӱза́ш
6806,rütteln::V,pu´štted,рӱза́ш
6807,rütteln::V,пушшьтэ,рӱза́ш
6808,schütteln::V,firredh,почка́ш
6809,schütteln::V,sjavnnjet,почка́ш
6810,schütteln::V,sillnat,почка́ш
6811,schütteln::V,skullhet,почка́ш
6812,schütteln::V,salkalit,почка́ш
6813,schütteln::V,pušteđ,почка́ш
6814,schütteln::V,pu´štted,почка́ш
6815,schütteln::V,пушшьтэ,почка́ш
6816,schwenken::V,svinhtedh,рӱза́ш
6817,schwenken::V,svikkastit,рӱза́ш
6818,schwenken::V,šlivgut,рӱза́ш
6819,schwenken::V,hiä'iluttiđ,рӱза́ш
6820,schwenken::V,heeilted,рӱза́ш
6821,schwenken::V,маххъе,рӱза́ш
6822,schütten::V,gurhkedh,опта́ш
6823,schütten::V,hállit,опта́ш
6824,schütten::V,liejkkit,опта́ш
6825,schütten::V,leškiđ,опта́ш
6826,schütten::V,virâttiđ,опта́ш
6827,schütten::V,väällad,опта́ш
6828,schütten::V,ва̄ллэ,опта́ш
6829,füllen::V,dievhtedh,тема́ш
6830,füllen::V,dievddet,тема́ш
6831,füllen::V,deavdit,тема́ш
6832,füllen::V,tevdiđ,тема́ш
6833,füllen::V,tiudded,тема́ш
6834,füllen::V,тӣввтэ,тема́ш
6835,einwickeln::V,gïesedh,вӱдыла́ш
6836,einwickeln::V,giessat,вӱдыла́ш
6837,einwickeln::V,gárrat,вӱдыла́ш
6838,einwickeln::V,giessat,вӱдыла́ш
6839,einwickeln::V,gurpat,вӱдыла́ш
6840,einwickeln::V,kiessâđ,вӱдыла́ш
6841,einwickeln::V,ǩiõssâd,вӱдыла́ш
6842,einwickeln::V,кӣссэ,вӱдыла́ш
6843,tragen::V,guedtedh,нумала́ш
6844,tragen::V,guoddet,нумала́ш
6845,tragen::V,guoddit,нумала́ш
6846,tragen::V,kyed'diđ,нумала́ш
6847,tragen::V,kue´d'ded,нумала́ш
6848,tragen::V,кӯннҌтэ,нумала́ш
6849,schleppen::V,fatnehtidh,шӱдыра́ш
6850,schleppen::V,sliehpit,шӱдыра́ш
6851,schleppen::V,feastit,шӱдыра́ш
6852,schleppen::V,vie'šidiđ,шӱдыра́ш
6853,schleppen::V,hinnađ,шӱдыра́ш
6854,schleppen::V,nje´ʒʒed,шӱдыра́ш
6855,schleppen::V,чуввкэ,шӱдыра́ш
6856,ziehen::V,giesedh,шупша́ш
6857,ziehen::V,giesset,шупша́ш
6858,ziehen::V,geassit,шупша́ш
6859,ziehen::V,keessiđ,шупша́ш
6860,ziehen::V,ǩie´ssed,шупша́ш
6861,ziehen::V,ке̄ссе,шупша́ш
