,Concept_ID,se,ka
667,Schaum::N,suptâ,დორბლი
668,Schaum::N,soptt,ქაფი
669,Schaum::N,soptt,დორბლი
670,Schaum::N,со̄ппт,ქაფი
671,Schaum::N,со̄ппт,დორბლი
672,Schmutz::N,haaskoe,ჭუჭყი
673,Schmutz::N,haaskoe,ტალახი
674,Schmutz::N,duolvva,ჭუჭყი
675,Schmutz::N,duolvva,ტალახი
676,Schmutz::N,duolva,ჭუჭყი
677,Schmutz::N,duolva,ტალახი
678,Schmutz::N,durdi,ჭუჭყი
679,Schmutz::N,durdi,ტალახი
680,Schmutz::N,stänži,ჭუჭყი
681,Schmutz::N,stänži,ტალახი
682,Schmutz::N,sähss,ჭუჭყი
683,Schmutz::N,sähss,ტალახი
684,Schmutz::N,са̄ккьс,ჭუჭყი
685,Schmutz::N,са̄ккьс,ტალახი
686,Schmutz::N,не̄шшь,ჭუჭყი
687,Schmutz::N,не̄шшь,ტალახი
688,See::N,jaevrie,ტბა
689,See::N,jávrre,ტბა
690,See::N,jávri,ტბა
691,See::N,jävri,ტბა
692,See::N,jâu´rr,ტბა
693,See::N,я̄ввьр,ტბა
694,Sumpf::N,pluevie,ჭაობი
695,Sumpf::N,áhpe,ჭაობი
696,Sumpf::N,sæmssa,ჭაობი
697,Sumpf::N,jeaggi,ჭაობი
698,Sumpf::N,jeggi,ჭაობი
699,Sumpf::N,jeä´ǧ'ǧ,ჭაობი
700,Sumpf::N,ла̄ммьп,ჭაობი
701,Moor::N,pluevie,ტორფნარი
702,Moor::N,jiegge,ტორფნარი
703,Moor::N,suotnju,ტორფნარი
704,Moor::N,karrii,ტორფნარი
705,Moor::N,kä´rev,ტორფნარი
706,Moor::N,veättaǩ,ტორფნარი
707,Moor::N,ла̄ммьп,ტორფნარი
708,Wiese::N,ïentje,ველი
709,Wiese::N,ïentje,მდელო
710,Wiese::N,giedde,ველი
711,Wiese::N,giedde,მდელო
712,Wiese::N,gieddi,ველი
713,Wiese::N,gieddi,მდელო
714,Wiese::N,nijtto,ველი
715,Wiese::N,nijtto,მდელო
716,Wiese::N,пуэшенҍ,ველი
717,Wiese::N,пуэшенҍ,მდელო
718,Wald::N,skåake,ტყე
719,Wald::N,skåajje,ტყე
720,Wald::N,miehtsie,ტყე
721,Wald::N,vuovdde,ტყე
722,Wald::N,miehttse,ტყე
723,Wald::N,vuovdi,ტყე
724,Wald::N,meahcci,ტყე
725,Wald::N,mecci,ტყე
726,Wald::N,vyemi,ტყე
727,Wald::N,vue´mm,ტყე
728,Wald::N,meä´c'c,ტყე
729,Wald::N,ля̄ммт,ტყე
730,Hügel::N,deava,ბორცვი
731,Hügel::N,dievvá,ბორცვი
732,Hügel::N,dievvá,ბორცვი
733,Hügel::N,čummâ,ბორცვი
734,Hügel::N,pä´rcc,ბორცვი
735,Hügel::N,teä´rmm,ბორცვი
736,Hügel::N,ка̄ннҌт,ბორცვი
737,Anhöhe::N,deava,მაღლობი
738,Anhöhe::N,jalladahke,მაღლობი
739,Anhöhe::N,dievásj,მაღლობი
740,Anhöhe::N,aláš,მაღლობი
741,Anhöhe::N,luohkká,მაღლობი
742,Anhöhe::N,tiävá,მაღლობი
743,Anhöhe::N,poorááš,მაღლობი
744,Anhöhe::N,ču´lpp,მაღლობი
745,Anhöhe::N,škâu´ŋŋ,მაღლობი
746,Anhöhe::N,ка̄ннҌт,მაღლობი
747,Berg::N,bïerje,მთა
748,Berg::N,várre,მთა
749,Berg::N,várri,მთა
750,Berg::N,vääṛi,მთა
751,Berg::N,vää´rr,მთა
752,Berg::N,те̄ррьм,მთა
753,Gipfel::N,dalvese,მწვერვალი
754,Gipfel::N,tjåhkkå,მწვერვალი
755,Gipfel::N,čohkka,მწვერვალი
756,Gipfel::N,čokke,მწვერვალი
757,Gipfel::N,čå´ǩǩ,მწვერვალი
758,Gipfel::N,ла̄ддҍв,მწვერვალი
759,Höhle::N,beajoe,მღვიმე
760,Höhle::N,beajoe,გამოქვებული
761,Höhle::N,rájgge,მღვიმე
762,Höhle::N,rájgge,გამოქვებული
763,Höhle::N,sluoggo,მღვიმე
764,Höhle::N,sluoggo,გამოქვებული
765,Höhle::N,biedju,მღვიმე
766,Höhle::N,biedju,გამოქვებული
767,Höhle::N,kuovđâšm,მღვიმე
768,Höhle::N,kuovđâšm,გამოქვებული
769,Höhle::N,skuõrr,მღვიმე
770,Höhle::N,skuõrr,გამოქვებული
771,Höhle::N,вуэӈӈк,მღვიმე
772,Höhle::N,вуэӈӈк,გამოქვებული
773,Abhang::N,boelte,ფერდობი
774,Abhang::N,brijrie,ფერდობი
775,Abhang::N,bállte,ფერდობი
776,Abhang::N,vielti,ფერდობი
777,Abhang::N,luohkká,ფერდობი
778,Abhang::N,viel'tti,ფერდობი
779,Abhang::N,vie´ltt,ფერდობი
780,Abhang::N,луэххк,ფერდობი
781,Quelle::N,aajege,წყარო
782,Quelle::N,aajege,სათავე
783,Quelle::N,gaaltije,წყარო
784,Quelle::N,gaaltije,სათავე
785,Quelle::N,ája,წყარო
786,Quelle::N,ája,სათავე
787,Quelle::N,ája,წყარო
788,Quelle::N,ája,სათავე
789,Quelle::N,gáldu,წყარო
790,Quelle::N,gáldu,სათავე
791,Quelle::N,aajâ,წყარო
792,Quelle::N,aajâ,სათავე
793,Quelle::N,käldee,წყარო
794,Quelle::N,käldee,სათავე
795,Quelle::N,lädd,წყარო
796,Quelle::N,lädd,სათავე
797,Quelle::N,käivv,წყარო
798,Quelle::N,käivv,სათავე
799,Quelle::N,ка̄ййв,წყარო
800,Quelle::N,ка̄ййв,სათავე
801,Bach::N,johketje,რუ
802,Bach::N,johketje,ნაკადული
803,Bach::N,jåhkå,რუ
804,Bach::N,jåhkå,ნაკადული
805,Bach::N,jågåsj,რუ
806,Bach::N,jågåsj,ნაკადული
807,Bach::N,jogaš,რუ
808,Bach::N,jogaš,ნაკადული
809,Bach::N,aajâ,რუ
810,Bach::N,aajâ,ნაკადული
811,Bach::N,vuäjj,რუ
812,Bach::N,vuäjj,ნაკადული
813,Bach::N,вуэйй,რუ
814,Bach::N,вуэйй,ნაკადული
815,Fluss::N,johke,მდინარე
816,Fluss::N,ædno,მდინარე
817,Fluss::N,jåhkå,მდინარე
818,Fluss::N,johka,მდინარე
819,Fluss::N,juuhâ,მდინარე
820,Fluss::N,jokk,მდინარე
821,Fluss::N,jeänn,მდინარე
822,Fluss::N,ё̄гк,მდინარე
823,Ufer::N,beala,კიდე
824,Ufer::N,beala,ნაპირი
825,Ufer::N,gádde,კიდე
826,Ufer::N,gádde,ნაპირი
827,Ufer::N,gáddi,კიდე
828,Ufer::N,gáddi,ნაპირი
829,Ufer::N,riddo,კიდე
830,Ufer::N,riddo,ნაპირი
831,Ufer::N,redd,კიდე
832,Ufer::N,redd,ნაპირი
833,Ufer::N,рыннт,კიდე
834,Ufer::N,рыннт,ნაპირი
835,Küste::N,mïere,ნაპირი
836,Küste::N,gaedtie,ნაპირი
837,Küste::N,merragádde,ნაპირი
838,Küste::N,merraguovllo,ნაპირი
839,Küste::N,gáddi,ნაპირი
840,Küste::N,riddo,ნაპირი
841,Küste::N,miârr'redd,ნაპირი
842,Küste::N,рыннт,ნაპირი
843,Festland::N,gaedtie,ხმელეთი
844,Festland::N,gádde,ხმელეთი
845,Festland::N,nannán,ხმელეთი
846,Festland::N,kušknjâs,ხმელეთი
847,Festland::N,eennâm,ხმელეთი
848,Festland::N,jânnam,ხმელეთი
849,Festland::N,ма̄ннтэр,ხმელეთი
850,Meer::N,mearoe,ზღვა
851,Meer::N,merra,ზღვა
852,Meer::N,nuorre,ზღვა
853,Meer::N,áhpi,ზღვა
854,Meer::N,mearra,ზღვა
855,Meer::N,meeṛâ,ზღვა
856,Meer::N,miârr,ზღვა
857,Meer::N,ме̄рр,ზღვა
858,Bucht::N,loekte,ყურე
859,Bucht::N,oagge,ყურე
860,Bucht::N,luokta,ყურე
861,Bucht::N,luokta,ყურე
862,Bucht::N,čuáj̣á,ყურე
863,Bucht::N,luhtt,ყურე
864,Bucht::N,вӯнн,ყურე
865,Bucht::N,лӯххт,ყურე
866,Insel::N,sååle,კუნძული
867,Insel::N,suoloj,კუნძული
868,Insel::N,suolu,კუნძული
869,Insel::N,suálui,კუნძული
870,Insel::N,suâl,კუნძული
871,Insel::N,суэл,კუნძული
872,Blume::N,rïesege,ყვავილი
873,Blume::N,giedjek,ყვავილი
874,Blume::N,rássi,ყვავილი
875,Blume::N,kukká,ყვავილი
876,Blume::N,heä´rvvrää´ss,ყვავილი
877,Blume::N,ывьнэнч,ყვავილი
878,Gras::N,kraesie,ბალახი
879,Gras::N,rásse,ბალახი
880,Gras::N,rássi,ბალახი
881,Gras::N,rääsi,ბალახი
882,Gras::N,rää´ss,ბალახი
883,Gras::N,ра̄ссь,ბალახი
884,Wurzel::N,roehtse,ძირი
885,Wurzel::N,roehtse,ფესვი
886,Wurzel::N,ruohttsa,ძირი
887,Wurzel::N,ruohttsa,ფესვი
888,Wurzel::N,ruohtas,ძირი
889,Wurzel::N,ruohtas,ფესვი
890,Wurzel::N,veedis,ძირი
891,Wurzel::N,veedis,ფესვი
892,Wurzel::N,vue´ddes,ძირი
893,Wurzel::N,vue´ddes,ფესვი
894,Wurzel::N,вуэнҍтэсь,ძირი
895,Wurzel::N,вуэнҍтэсь,ფესვი
896,Baum::N,moere,ხე
897,Baum::N,muorra,ხე
898,Baum::N,muorra,ხე
899,Baum::N,muoṛâ,ხე
900,Baum::N,muõrr,ხე
901,Baum::N,мӯрр,ხე
902,Stamm::N,ståamhpe,ტანი
903,Stamm::N,mátta,ტანი
904,Stamm::N,galda,ტანი
905,Stamm::N,ruŋgo,ტანი
906,Stamm::N,stokk,ტანი
907,Stamm::N,мӯрр,ტანი
908,Stamm::N,кэ̄ллт,ტანი
909,Rinde::N,gïrre,ქერქი
910,Rinde::N,baarhkoe,ქერქი
911,Rinde::N,bárkko,ქერქი
912,Rinde::N,ostu,ქერქი
913,Rinde::N,bárku,ქერქი
914,Rinde::N,korrâ,ქერქი
915,Rinde::N,kõrr,ქერქი
916,Rinde::N,pärkk,ქერქი
917,Rinde::N,кэ̄рр,ქერქი
918,Rinde::N,па̄ҏҏк,ქერქი
919,Ast::N,åeksie,ტოტი
920,Ast::N,oakse,ტოტი
921,Ast::N,oaksi,ტოტი
922,Ast::N,uák'si,ტოტი
923,Ast::N,å´hss,ტოტი
924,Ast::N,вуэккьс,ტოტი
925,Zweig::N,åeksie,შტო
926,Zweig::N,oakse,შტო
927,Zweig::N,rissi,შტო
928,Zweig::N,syeṛi,შტო
929,Zweig::N,sue´rr,შტო
930,Zweig::N,рыссе,შტო
931,Blatt::N,plienie,ფოთოლი
932,Blatt::N,lassta,ფოთოლი
933,Blatt::N,lasta,ფოთოლი
934,Blatt::N,lostâ,ფოთოლი
935,Blatt::N,lõstt,ფოთოლი
936,Blatt::N,лэ̄сст,ფოთოლი
937,Birke::N,såekie,არყი
938,Birke::N,soahke,არყი
939,Birke::N,soahki,არყი
940,Birke::N,suáhi,არყი
941,Birke::N,suâ´ǩǩ,არყი
942,Birke::N,пе̄ссьмӯрр,არყი
943,Kiefer[Baum]::N,bietsie,ფიჭვი
944,Kiefer[Baum]::N,hájkka,ფიჭვი
945,Kiefer[Baum]::N,biehtse,ფიჭვი
946,Kiefer[Baum]::N,beahci,ფიჭვი
947,Kiefer[Baum]::N,peeci,ფიჭვი
948,Kiefer[Baum]::N,pie´cc,ფიჭვი
949,Kiefer[Baum]::N,пе̄дзь,ფიჭვი
950,Weide[Baum]::N,saalje,ტირიფი
951,Weide[Baum]::N,sállja,ტირიფი
952,Weide[Baum]::N,sieđga,ტირიფი
953,Weide[Baum]::N,puájui,ტირიფი
954,Weide[Baum]::N,puäi,ტირიფი
955,Weide[Baum]::N,пуай,ტირიფი
956,Tanne::N,goese,ნაძვი
957,Tanne::N,guossa,ნაძვი
958,Tanne::N,guossa,ნაძვი
959,Tanne::N,kuosâ,ნაძვი
960,Tanne::N,kuõss,ნაძვი
961,Tanne::N,кӯсс,ნაძვი
962,Horn::N,tjåervie,რქა
963,Horn::N,tjoarvve,რქა
964,Horn::N,čoarvi,რქა
965,Horn::N,čuár'vi,რქა
966,Horn::N,čuä´rvv,რქა
967,Horn::N,чуэррьв,რქა
968,Feder::N,badtse,ფრთა
969,Feder::N,dålgge,ფრთა
970,Feder::N,bozza,ფრთა
971,Feder::N,puzzâ,ფრთა
972,Feder::N,tolge,ფრთა
973,Feder::N,poʒʒ,ფრთა
974,Feder::N,по̄ннц,ფრთა
975,Fell::N,njaltja,ტყავი
976,Fell::N,duollje,ტყავი
977,Fell::N,náhkki,ტყავი
978,Fell::N,dorkkas,ტყავი
979,Fell::N,turkkâ,ტყავი
980,Fell::N,tyel'ji,ტყავი
981,Fell::N,nähki,ტყავი
982,Fell::N,torkk,ტყავი
983,Fell::N,čåu´dd,ტყავი
984,Fell::N,tue´l'lj,ტყავი
985,Fell::N,тӯлльй,ტყავი
986,Flügel::N,såaja,ფრთა
987,Flügel::N,såajoe,ფრთა
988,Flügel::N,soadje,ფრთა
989,Flügel::N,soadji,ფრთა
990,Flügel::N,suáj̣á,ფრთა
991,Flügel::N,suäjj,ფრთა
992,Flügel::N,суэйй,ფრთა
993,Klaue::N,gadtse,კლანჭი
994,Klaue::N,guober,კლანჭი
995,Klaue::N,gazza,კლანჭი
996,Klaue::N,kozzâ,კლანჭი
997,Klaue::N,kõʒʒ,კლანჭი
998,Klaue::N,кэ̄ннц,კლანჭი
999,Kralle::N,gadtse,ტორი
1000,Kralle::N,gadtsa,ტორი
1001,Kralle::N,gazza,ტორი
1002,Kralle::N,kozzâ,ტორი
1003,Kralle::N,kõʒʒ,ტორი
1004,Kralle::N,ке̄бпель,ტორი
1005,Schwanz::N,siejpie,კუდი
1006,Schwanz::N,siejbbe,კუდი
1007,Schwanz::N,bađuš,კუდი
1008,Schwanz::N,seaibi,კუდი
1009,Schwanz::N,seibi,კუდი
1010,Schwanz::N,sei´bb,კუდი
1011,Schwanz::N,piä´cciǩ,კუდი
1012,Schwanz::N,пиджь,კუდი
1013,Schwanz::N,се̄ййп,კუდი
1014,Schwanz::N,пе̄цехь,კუდი
1015,Ei::N,munnie,კვერცხი
1016,Ei::N,månne,კვერცხი
1017,Ei::N,monni,კვერცხი
1018,Ei::N,maṇe,კვერცხი
1019,Ei::N,mââ´nn,კვერცხი
1020,Ei::N,маннҍ,კვერცხი
1021,Nest::N,biesie,ბუდე
1022,Nest::N,biesse,ბუდე
1023,Nest::N,beassi,ბუდე
1024,Nest::N,peesi,ბუდე
1025,Nest::N,piervâl,ბუდე
1026,Nest::N,piä´ss,ბუდე
1027,Nest::N,пе̄ссь,ბუდე
1028,Bau::N,biesie,სორო
1029,Bau::N,biedjo,სორო
1030,Bau::N,liesso,სორო
1031,Bau::N,biedju,სორო
1032,Bau::N,piäju,სორო
1033,Bau::N,вуэӈӈк,სორო
1034,Tier::N,juvre,ნადირი
1035,Tier::N,juvre,ცხოველი
1036,Tier::N,udos,ნადირი
1037,Tier::N,udos,ცხოველი
1038,Tier::N,divrre,ნადირი
1039,Tier::N,divrre,ცხოველი
1040,Tier::N,luohtok,ნადირი
1041,Tier::N,luohtok,ცხოველი
1042,Tier::N,ealli,ნადირი
1043,Tier::N,ealli,ცხოველი
1044,Tier::N,ellee,ნადირი
1045,Tier::N,ellee,ცხოველი
1046,Tier::N,jie´lli,ნადირი
1047,Tier::N,jie´lli,ცხოველი
1048,Tier::N,жыва,ნადირი
1049,Tier::N,жыва,ცხოველი
1050,Herde::N,dåehkie,ფარა
1051,Herde::N,ællo,ფარა
1052,Herde::N,fuovva,ფარა
1053,Herde::N,doahkki,ფარა
1054,Herde::N,čagge,ფარა
1055,Herde::N,tukk,ფარა
1056,Herde::N,vâ´lvv,ფარა
1057,Herde::N,чуэз,ფარა
1058,Herde::N,чӣгар,ფარა
1059,Kuh::N,govse,ფური
1060,Kuh::N,govse,ძროხა
1061,Kuh::N,gussa,ფური
1062,Kuh::N,gussa,ძროხა
1063,Kuh::N,gussa,ფური
1064,Kuh::N,gussa,ძროხა
1065,Kuh::N,kussâ,ფური
1066,Kuh::N,kussâ,ძროხა
1067,Kuh::N,kuss,ფური
1068,Kuh::N,kuss,ძროხა
1069,Kuh::N,лӣххьм,ფური
1070,Kuh::N,лӣххьм,ძროხა
1071,Bulle::N,vuaksa,ხარი
1072,Bulle::N,vuoksá,ხარი
1073,Bulle::N,heargi,ხარი
1074,Bulle::N,vuák'sá,ხარი
1075,Bulle::N,ergi,ხარი
1076,Bulle::N,vuâhss,ხარი
1077,Bulle::N,е̄ррьк,ხარი
1078,Pferd::N,hierkie,რაში
1079,Pferd::N,hierkie,ცხენი
1080,Pferd::N,råsse,რაში
1081,Pferd::N,råsse,ცხენი
1082,Pferd::N,hæssta,რაში
1083,Pferd::N,hæssta,ცხენი
1084,Pferd::N,heavuš,რაში
1085,Pferd::N,heavuš,ცხენი
1086,Pferd::N,hiävuš,რაში
1087,Pferd::N,hiävuš,ცხენი
1088,Pferd::N,heävaš,რაში
1089,Pferd::N,heävaš,ცხენი
1090,Pferd::N,ро̄ссь,რაში
1091,Pferd::N,ро̄ссь,ცხენი
1092,Schaf::N,sïrve,ცხვარი
1093,Schaf::N,sávttsa,ცხვარი
1094,Schaf::N,sávza,ცხვარი
1095,Schaf::N,savzâ,ცხვარი
1096,Schaf::N,sauʒʒ,ცხვარი
1097,Schaf::N,ла̄мьпесь,ცხვარი
1098,Schwein::N,snurke,ღორი
1099,Schwein::N,svijnne,ღორი
1100,Schwein::N,spiidni,ღორი
1101,Schwein::N,šahe,ღორი
1102,Schwein::N,šââ´ǩǩ,ღორი
1103,Schwein::N,ша̄гкь,ღორი
1104,Hund::N,bïenje,ძაღლი
1105,Hund::N,bena,ძაღლი
1106,Hund::N,beana,ძაღლი
1107,Hund::N,peenuv,ძაღლი
1108,Hund::N,piânnai,ძაღლი
1109,Hund::N,пе̄ннэ,ძაღლი
1110,Katze::N,gaahtoe,კატა
1111,Katze::N,gáhtto,კატა
1112,Katze::N,bussá,კატა
1113,Katze::N,kissá,კატა
1114,Katze::N,kaass,კატა
1115,Katze::N,ко̄а̄сс,კატა
1116,Bär::N,gumsie,დათვი
1117,Bär::N,biernna,დათვი
1118,Bär::N,guovža,დათვი
1119,Bär::N,bierdna,დათვი
1120,Bär::N,kuob'žâ,დათვი
1121,Bär::N,kue´bǯǯ,დათვი
1122,Bär::N,та̄лл,დათვი
1123,Eichhörnchen::N,åeruve,ციყვი
1124,Eichhörnchen::N,oarre,ციყვი
1125,Eichhörnchen::N,oarri,ციყვი
1126,Eichhörnchen::N,uár'ree,ციყვი
1127,Eichhörnchen::N,vuä´r'rev,ციყვი
1128,Eichhörnchen::N,вуэррев,ციყვი
1129,Elch::N,ïelje,ცხენ-ირემი
1130,Elch::N,ællja,ცხენ-ირემი
1131,Elch::N,sarvva,ცხენ-ირემი
1132,Elch::N,ealga,ცხენ-ირემი
1133,Elch::N,sorvâ,ცხენ-ირემი
1134,Elch::N,sõrvv,ცხენ-ირემი
1135,Elch::N,сэ̄ррв,ცხენ-ირემი
1136,Fuchs::N,riepie,მელა
1137,Fuchs::N,riebij,მელა
1138,Fuchs::N,rieban,მელა
1139,Fuchs::N,riemnjis,მელა
