,Concept_ID,az,lv
2217,fallen lassen::V,düşürmək,уськӧдны
2218,fallen lassen::V,düşürmək,nomest
2219,machen::V,etmək,вӧчны
2220,machen::V,etmək,лӧсьӧдны
2221,machen::V,etmək,darīt
2222,herstellen::V,istehsal etmək,лӧсьӧдны
2223,herstellen::V,istehsal etmək,ražot
2224,herstellen::V,istehsal etmək,izgatavot
2225,bauen::V,tikmək,лэптыны
2226,bauen::V,tikmək,celt
2227,bauen::V,tikmək,būvēt
2228,reparieren::V,təmir etmək,дзоньтавны
2229,reparieren::V,təmir etmək,labot
2230,reparieren::V,təmir etmək,remontēt
2231,verbessern::V,düzəltmək,бурмӧдны
2232,verbessern::V,düzəltmək,labot
2233,verbessern::V,düzəltmək,izlabot
2234,ändern::V,dəyişdirmək,вежны
2235,ändern::V,dəyişdirmək,mainīt
2236,graben::V,qazımaq,кодйыны
2237,graben::V,qazımaq,rakt
2238,beugen::V,əymək,куснявны
2239,beugen::V,əymək,liekt
2240,biegen::V,bükmək,куснявны
2241,biegen::V,bükmək,liekt
2242,drehen::V,döndərmək,бергӧдлыны
2243,drehen::V,döndərmək,griezt
2244,wenden::V,çevirmək,бергӧдны
2245,wenden::V,çevirmək,apgriezt
2246,umdrehen::V,çevirmək,бергӧдны
2247,umdrehen::V,çevirmək,apgriezt
2248,heben::V,qaldırmaq,лэптыны
2249,heben::V,qaldırmaq,celt
2250,heben::V,qaldırmaq,cilāt
2251,heben::V,qaldırmaq,pacelt
2252,hochheben::V,qaldırmaq,кыпӧдны
2253,hochheben::V,qaldırmaq,pacelt
2254,ergreifen::V,tutmaq,кутны
2255,ergreifen::V,tutmaq,paķert
2256,ergreifen::V,tutmaq,satvert
2257,halten::V,saxlamaq,кутны
2258,halten::V,saxlamaq,turēt
2259,halten::V,saxlamaq,saturēt
2260,drücken::V,sıxmaq,личкыны
2261,drücken::V,sıxmaq,топӧдны
2262,drücken::V,sıxmaq,spiest
2263,schieben::V,sürmək,ӧтдортны
2264,schieben::V,sürmək,йӧткыштны
2265,schieben::V,sürmək,stumt
2266,kratzen::V,qaşımaq,гуджӧдны
2267,kratzen::V,qaşımaq,kasīt
2268,kratzen::V,qaşımaq,skrāpēt
2269,lecken::V,yalamaq,нювны
2270,lecken::V,yalamaq,lakt
2271,lecken::V,yalamaq,laizīt
2272,beißen::V,dişləmək,курччыны
2273,beißen::V,dişləmək,kost
2274,abreißen::V,qoparmaq,орӧдны
2275,abreißen::V,qoparmaq,atraut
2276,abreißen::V,qoparmaq,atplēst
2277,abschneiden::V,ayırmaq,вундавны
2278,abschneiden::V,ayırmaq,nogriezt
2279,binden::V,bağlamaq,гӧрддзавны
2280,binden::V,bağlamaq,кӧртавны
2281,binden::V,bağlamaq,siet
2282,binden::V,bağlamaq,aptīt
2283,stecken::V,soxmaq,сюйны
2284,stecken::V,soxmaq,bāzt
2285,stecken::V,soxmaq,spraust
2286,brechen::V,qırmaq,чегны
2287,brechen::V,qırmaq,lauzt
2288,brechen::V,qırmaq,lauzīt
2289,klopfen::V,sındırmaq,камгыны
2290,klopfen::V,sındırmaq,klauvēt
2291,hauen::V,vurmaq,нӧйнты
2292,hauen::V,vurmaq,кучкыны
2293,hauen::V,vurmaq,cirst
2294,hauen::V,vurmaq,dauzīt
2295,kleben::V,apışdırmaq,лемавны
2296,kleben::V,apışdırmaq,ляскавны
2297,kleben::V,apışdırmaq,līmēt
2298,kleben::V,apışdırmaq,lipināt
2299,reiben::V,ovmaq,тільны
2300,reiben::V,ovmaq,зыравны
2301,reiben::V,ovmaq,rīvēt
2302,reiben::V,ovmaq,berzēt
2303,streichen::V,sürtmək,мавтны
2304,streichen::V,sürtmək,ziest
2305,streichen::V,sürtmək,triept
2306,schleifen::V,bülövləmək,кеслыны
2307,schleifen::V,bülövləmək,trīt
2308,schleifen::V,bülövləmək,asināt
2309,schneiden::V,kəsmək,шырны
2310,schneiden::V,kəsmək,griezt
2311,schneiden::V,kəsmək,sagriezt
2312,rütteln::V,sirkələmək,легӧдны
2313,rütteln::V,sirkələmək,катлӧдлыны
2314,rütteln::V,sirkələmək,kratīt
2315,rütteln::V,sirkələmək,purināt
2316,schütteln::V,çalxalamaq,тракӧдны
2317,schütteln::V,çalxalamaq,kratīt
2318,schwenken::V,yelləmək,ӧвтны
2319,schwenken::V,yelləmək,шенасьны
2320,schwenken::V,yelləmək,vēzēt
2321,schwenken::V,yelləmək,vēcināt
2322,schütten::V,tökmək,кисьтны
2323,schütten::V,tökmək,bērt
2324,füllen::V,doldurmaq,тыртны
2325,füllen::V,doldurmaq,pildīt
2326,füllen::V,doldurmaq,piepildīt
2327,einwickeln::V,sarımaq,тубыртны
2328,einwickeln::V,sarımaq,ietīt
2329,tragen::V,daşımaq,нуны
2330,tragen::V,daşımaq,nest
2331,schleppen::V,sürükləmək,кыскавны
2332,schleppen::V,sürükləmək,stiept
2333,schleppen::V,sürükləmək,staipīt
2334,ziehen::V,çəkmək,кыскыны
2335,ziehen::V,çəkmək,vilkt
2336,aufbewahren::V,gizlətmək,видзны
2337,aufbewahren::V,gizlətmək,glabāt
2338,aufbewahren::V,gizlətmək,uzglabāt
2339,werfen::V,atmaq,чӧвтны
2340,werfen::V,atmaq,шыбитны
2341,werfen::V,atmaq,mest
2342,werfen::V,atmaq,sviest
2343,fangen::V,tutmaq,кутны
2344,fangen::V,tutmaq,ķert
2345,fangen::V,tutmaq,uzķert
2346,packen::V,yaxalamaq,босьтны
2347,packen::V,yaxalamaq,paķert
2348,packen::V,yaxalamaq,satvert
2349,verstecken::V,gizlətmək,дзебны
2350,verstecken::V,gizlətmək,slēpt
2351,verstecken::V,gizlətmək,noglabāt
2352,teilen::V,bölmək,юкны
2353,teilen::V,bölmək,dalīt
2354,schicken::V,yollamaq,ыстыны
2355,schicken::V,yollamaq,sūtīt
2356,schicken::V,yollamaq,atsūtīt
2357,schicken::V,göndərmək,ыстыны
2358,schicken::V,göndərmək,sūtīt
2359,schicken::V,göndərmək,atsūtīt
2360,bringen::V,gətirmək,вайны
2361,bringen::V,gətirmək,atvest
2362,hinzufügen::V,əlavə etmək,содтыны
2363,hinzufügen::V,əlavə etmək,pievienot
2364,bekommen::V,almaq,босьтны
2365,bekommen::V,almaq,dabūt
2366,bekommen::V,əldə etmək,босьтны
2367,bekommen::V,əldə etmək,dabūt
2368,erhalten::V,almaq,босьтны
2369,erhalten::V,almaq,saņemt
2370,nehmen::V,almaq,босьтны
2371,nehmen::V,almaq,ņemt
2372,nehmen::V,almaq,paņemt
2373,wählen::V,seçmək,бӧрйыны
2374,wählen::V,seçmək,ievēlēt
2375,auswählen::V,arımaq,бӧрйыны
2376,auswählen::V,arımaq,izvēlēt
2377,bewahren::V,qorumaq,видзны
2378,bewahren::V,qorumaq,saglabāt
2379,behindern::V,mane olmaq,конйӧдлыны
2380,behindern::V,mane olmaq,джӧмдӧдны
2381,behindern::V,mane olmaq,kavēt
2382,behindern::V,mane olmaq,aizkavēt
2383,verderben::V,pozmaq,тшыкӧдны
2384,verderben::V,pozmaq,sabojāt
2385,beschädigen::V,zədələmək,тшыкӧдны
2386,beschädigen::V,zədələmək,bojāt
2387,beschädigen::V,zədələmək,maitāt
2388,zerbrechen::V,qırmaq,жуглыны
2389,zerbrechen::V,qırmaq,salauzt
2390,zerbrechen::V,qırmaq,sadauzīt
2391,zerbrechen::V,sındırmaq,жуглыны
2392,zerbrechen::V,sındırmaq,salauzt
2393,zerbrechen::V,sındırmaq,sadauzīt
2394,zerreißen::V,yırtmaq,орӧдны
2395,zerreißen::V,yırtmaq,pārraut
2396,zerstören::V,dağıtmaq,жугӧдны
2397,zerstören::V,dağıtmaq,кисьтны
2398,zerstören::V,dağıtmaq,косявны
2399,zerstören::V,dağıtmaq,graut
2400,zerstören::V,dağıtmaq,sagraut
2401,verbrennen::V,yandırmaq,сотны
2402,verbrennen::V,yandırmaq,сотчыны
2403,verbrennen::V,yandırmaq,dedzināt
2404,verbrennen::V,yandırmaq,sadedzināt
2405,geben::V,vermək,сетны
2406,geben::V,vermək,dot
2407,geben::V,vermək,padot
2408,reichen::V,uzatmaq,сетны
2409,reichen::V,uzatmaq,padot
2410,reichen::V,uzatmaq,sniegt
2411,schenken::V,vermək,козьнавны
2412,schenken::V,vermək,dāvāt
2413,schenken::V,vermək,dāvināt
2414,versprechen::V,vəd vermək,кыв сетны
2415,versprechen::V,vəd vermək,solīt
2416,versprechen::V,vəd vermək,apsolīt
2417,wünschen::V,arzulamaq,кӧсйыны
2418,wünschen::V,arzulamaq,vēlēt
2419,wünschen::V,arzulamaq,novēlēt
2420,loben::V,tərifləmək,ошкыны
2421,loben::V,tərifləmək,lielīt
2422,küssen::V,öpmək,окавны
2423,küssen::V,öpmək,bučot
2424,küssen::V,öpmək,skūpstīt
2425,wiegen::V,tərpətmək,гудрӧдлыны
2426,wiegen::V,tərpətmək,šūpot
2427,zudecken::V,örtmək,веввттьыны
2428,zudecken::V,örtmək,apklāt
2429,zudecken::V,örtmək,aizsegt
2430,wecken::V,oyatmaq,садьмӧдны
2431,wecken::V,oyatmaq,чуксавны
2432,wecken::V,oyatmaq,modināt
2433,zeigen::V,göstərmək,петкӧдлыны
2434,zeigen::V,göstərmək,rādīt
2435,führen::V,rəhbərlik etmək,нуӧдны
2436,führen::V,rəhbərlik etmək,vadīt
2437,lehren::V,öyrətmək,велӧдны
2438,lehren::V,öyrətmək,mācīt
2439,lehren::V,öyrətmək,iemācīt
2440,unterrichten::V,öyrətmək,велӧдны
2441,unterrichten::V,öyrətmək,apmācīt
2442,unterrichten::V,dərs vermək,велӧдны
2443,unterrichten::V,dərs vermək,apmācīt
2444,aufziehen::V,tərbiyə etmək,быдтыны
2445,aufziehen::V,tərbiyə etmək,uzaudzināt
2446,leiten::V,idarə etmək,веськӧдлыны
2447,leiten::V,idarə etmək,vadīt
2448,leiten::V,idarə etmək,pārzināt
2449,antreiben::V,bizləmək,тэрмӧдны
2450,antreiben::V,bizləmək,urdīt
2451,antreiben::V,bizləmək,mudināt
2452,lassen::V,-tırmaq,тшӧктыны
2453,lassen::V,-tırmaq,ļaut
2454,einladen::V,dəvət etmək,корны
2455,einladen::V,dəvət etmək,ielūgt
2456,einladen::V,dəvət etmək,aicināt
2457,vereinigen::V,birləşdirmək,ӧтувтны
2458,vereinigen::V,birləşdirmək,котыртны
2459,vereinigen::V,birləşdirmək,vienot
2460,vereinigen::V,birləşdirmək,apvienot
2461,besuchen::V,baş çəkmək,волыны
2462,besuchen::V,baş çəkmək,ветлыны
2463,besuchen::V,baş çəkmək,apciemot
2464,besuchen::V,ziyarət etmək,волыны
2465,besuchen::V,ziyarət etmək,ветлыны
2466,besuchen::V,ziyarət etmək,apciemot
2467,treffen::V,rastlaşmaq,вочаӧдны
2468,treffen::V,rastlaşmaq,паныдавны
2469,treffen::V,rastlaşmaq,satikt
2470,treffen::V,rastlaşmaq,sastapt
2471,treffen::V,rast gəlmək,вочаӧдны
2472,treffen::V,rast gəlmək,паныдавны
2473,treffen::V,rast gəlmək,satikt
2474,treffen::V,rast gəlmək,sastapt
2475,sich versammeln::V,toplanmaq,лӧсьӧдчыны
2476,sich versammeln::V,toplanmaq,salasīties
2477,sich versammeln::V,toplanmaq,sapulcēties
2478,spielen::V,oynamaq,ворсны
2479,spielen::V,oynamaq,spēlēt
2480,spielen::V,oynamaq,spēlēties
2481,singen::V,oxumaq,сьывны
2482,singen::V,oxumaq,dziedāt
2483,tanzen::V,oynamaq,йӧктыны
2484,tanzen::V,oynamaq,diet
2485,tanzen::V,oynamaq,dejot
2486,tanzen::V,oynamaq,dancot
2487,tanzen::V,rəqs etmək,йӧктыны
2488,tanzen::V,rəqs etmək,diet
2489,tanzen::V,rəqs etmək,dejot
2490,tanzen::V,rəqs etmək,dancot
2491,sich trennen::V,ayrılmaq,торйӧдчыны
2492,sich trennen::V,ayrılmaq,šķirties
2493,sich trennen::V,ayrılmaq,izšķirties
2494,verlassen::V,tərk etmək,эновтны
2495,verlassen::V,tərk etmək,atstāt
2496,retten::V,xilas etmək,видзны
2497,retten::V,xilas etmək,мездыны
2498,retten::V,xilas etmək,glābt
2499,bewachen::V,gözətmək,видзны
2500,bewachen::V,gözətmək,sargāt
2501,schützen::V,qorumaq,видзны
2502,schützen::V,qorumaq,pasargāt
2503,schützen::V,qorumaq,aizsargāt
2504,verteidigen::V,qorumaq,дорйыны
2505,verteidigen::V,qorumaq,aizstāvēt
2506,sich schlagen::V,döyüşmək,косясьны
2507,sich schlagen::V,döyüşmək,kauties
2508,sich schlagen::V,döyüşmək,izkauties
2509,schießen::V,atmaq,лыйны
2510,schießen::V,atmaq,šaut
2511,schießen::V,atmaq,šaudīt
2512,schießen::V,atəş açmaq,лыйны
2513,schießen::V,atəş açmaq,šaut
2514,schießen::V,atəş açmaq,šaudīt
2515,siegen::V,yenmək,вермыны
2516,siegen::V,yenmək,uzvarēt
2517,ärgern::V,acışdırmaq,лӧгӧдны
2518,ärgern::V,acışdırmaq,лёкмӧдны
2519,ärgern::V,acışdırmaq,скӧрмӧдны
2520,ärgern::V,acışdırmaq,sadusmot
2521,schlagen::V,döymək,вартны
2522,schlagen::V,döymək,sist
2523,schlagen::V,döymək,triekt
2524,treten::V,təpmək,лёгны
2525,treten::V,təpmək,майкны
2526,treten::V,təpmək,mīt
2527,treten::V,təpmək,paspert
2528,stechen::V,soxmaq,бышткыны
2529,stechen::V,soxmaq,durt
2530,stoßen::V,itələmək,тойлыны
2531,stoßen::V,itələmək,йӧткавны
2532,stoßen::V,itələmək,grūst
2533,stehlen::V,çalmaq,гусявны
2534,stehlen::V,çalmaq,zagt
2535,stehlen::V,oğurlamaq,гусявны
2536,stehlen::V,oğurlamaq,zagt
2537,stören::V,pozmaq,падмӧдны
2538,stören::V,pozmaq,traucēt
2539,belästigen::V,narahat etmək,дӧзмӧдны
2540,belästigen::V,narahat etmək,apgrūtināt
2541,verbergen::V,gizləmək,дзебны
2542,verbergen::V,gizləmək,сайӧдны
2543,verbergen::V,gizləmək,slēpt
2544,verbergen::V,gizləmək,paslēpt
2545,täuschen::V,aldatmaq,пӧръявны
2546,täuschen::V,aldatmaq,ылӧдны
2547,täuschen::V,aldatmaq,mānīt
2548,täuschen::V,aldatmaq,maldināt
2549,betrügen::V,aldatmaq,сӧрны
2550,betrügen::V,aldatmaq,krāpt
2551,betrügen::V,aldatmaq,apkrāpt
2552,töten::V,öldürmək,вины
2553,töten::V,öldürmək,nāvēt
2554,töten::V,öldürmək,nogalināt
2555,wohnen::V,yaşamaq,овны
2556,wohnen::V,yaşamaq,dzīvot
2557,arbeiten::V,işləmək,уджавны
2558,arbeiten::V,işləmək,strādāt
2559,arbeiten::V,işləmək,darboties
2560,arbeiten::V,çalışmaq,уджавны
2561,arbeiten::V,çalışmaq,strādāt
2562,arbeiten::V,çalışmaq,darboties
2563,sammeln::V,yığmaq,чукӧртны
2564,sammeln::V,yığmaq,vākt
2565,sammeln::V,toplamaq,чукӧртны
2566,sammeln::V,toplamaq,vākt
2567,pflücken::V,qoparmaq,вотны
2568,pflücken::V,qoparmaq,ӧктыны
2569,pflücken::V,qoparmaq,raut
2570,pflücken::V,qoparmaq,plūkt
2571,jagen::V,ovlamaq,кыйсьыны
2572,jagen::V,ovlamaq,medīt
2573,fischen::V,balıq tutmaq,чери кыйны
2574,fischen::V,balıq tutmaq,zvejot
2575,fassen::V,tutmaq,кутны
2576,fassen::V,tutmaq,saķert
2577,hüten::V,güdmək,видзны
2578,hüten::V,güdmək,йирӧдны
2579,hüten::V,güdmək,ganīt
2580,treiben::V,haylamaq,вӧтлыны
2581,treiben::V,haylamaq,dzīt
2582,anbinden::V,bağlamaq,домавны
2583,anbinden::V,bağlamaq,piesiet
2584,anbinden::V,bağlamaq,piesaistīt
2585,füttern::V,bəsləmək,вердны
2586,füttern::V,bəsləmək,barot
2587,melken::V,sağmaq,лысьтыны
2588,melken::V,sağmaq,slaukt
2589,hacken::V,yarmaq,керавны
2590,hacken::V,yarmaq,kapāt
2591,gießen::V,sulamaq,киськавны
2592,gießen::V,sulamaq,liet
2593,gießen::V,sulamaq,laistīt
2594,reifen::V,dəymək,кисьмыны
2595,reifen::V,dəymək,briest
2596,zubereiten::V,bişirmək,дасьтыны
2597,zubereiten::V,bişirmək,taisīt
2598,zubereiten::V,bişirmək,gatavot
2599,kochen::V,qaynatmaq,пуны
2600,kochen::V,qaynatmaq,vārīt
2601,backen::V,bişirmək,пӧжавны
2602,backen::V,bişirmək,cept
2603,braten::V,qızartmaq,пражитны
2604,braten::V,qızartmaq,cept
2605,braten::V,qızartmaq,cepināt
2606,umrühren::V,qarışdırmaq,сорлавны
2607,umrühren::V,qarışdırmaq,maisīt
2608,umrühren::V,qarışdırmaq,apmaisīt
2609,stricken::V,hörmək,кӧртны
2610,stricken::V,hörmək,adīt
2611,nähen::V,tikmək,вурны
2612,nähen::V,tikmək,šūt
2613,färben::V,boyamaq,мичӧдны
2614,färben::V,boyamaq,краситны
2615,färben::V,boyamaq,krāsot
2616,färben::V,boyamaq,nokrāsot
2617,reinigen::V,təmizləmək,весавны
2618,reinigen::V,təmizləmək,tīrīt
2619,reinigen::V,təmizləmək,attīrīt
2620,waschen::V,yumaq,мыськыны
2621,waschen::V,yumaq,mazgāt
2622,abwischen::V,silmək,чышкыны
2623,abwischen::V,silmək,noslaucīt
2624,spülen::V,çalxamaq,пожъявны
2625,spülen::V,çalxamaq,skalot
2626,fegen::V,süpürmək,чышкыны
2627,fegen::V,süpürmək,slaucīt
2628,kehren::V,süpürmək,чышкыны
2629,kehren::V,süpürmək,mēzt
2630,baden::V,çimmək,купайтчыны
2631,baden::V,çimmək,peldēties
2632,sich waschen::V,yuyunmaq,мыссьыны
2633,sich waschen::V,yuyunmaq,mazgāties
2634,ausziehen::V,soyunmaq,пӧрччӧдны
2635,ausziehen::V,soyunmaq,noģērbt
2636,anziehen::V,geymək,кӧмавны
2637,anziehen::V,geymək,пасьтавны
2638,anziehen::V,geymək,uzvilkt
2639,sich anziehen::V,geyinmək,пасьтасьны
2640,sich anziehen::V,geyinmək,apģērbties
2641,kämmen::V,daramaq,сынавны
2642,kämmen::V,daramaq,sukāt
2643,schmücken::V,bəzəmək,мичмӧдны
2644,schmücken::V,bəzəmək,rotāt
2645,schmücken::V,bəzəmək,greznot
2646,sagen::V,demək,шуны
2647,sagen::V,demək,висьтавны
2648,sagen::V,demək,teikt
2649,sagen::V,söymek,шуны
2650,sagen::V,söymek,висьтавны
2651,sagen::V,söymek,teikt
2652,sprechen::V,danışmaq,сёрнитны
2653,sprechen::V,danışmaq,runāt
2654,reden::V,danışmaq,сёрнитны
2655,reden::V,danışmaq,norunāt
2656,sich unterhalten::V,söhbət etmək,сёрнитны
2657,sich unterhalten::V,söhbət etmək,варовитны
2658,sich unterhalten::V,söhbət etmək,sarunāties
2659,fragen::V,soruşmaq,юавны
2660,fragen::V,soruşmaq,jautāt
2661,bitten::V,diləmək,корны
2662,bitten::V,diləmək,lūgt
2663,bitten::V,diləmək,prasīt
2664,bitten::V,xahiş etmək,корны
2665,bitten::V,xahiş etmək,lūgt
2666,bitten::V,xahiş etmək,prasīt
2667,erzählen::V,bəhs etmək,висьтавны
2668,erzählen::V,bəhs etmək,stāstīt
2669,mitteilen::V,bildirmək,юӧртны
2670,mitteilen::V,bildirmək,висьтавны
2671,mitteilen::V,bildirmək,pavēstīt
2672,nennen::V,adlandırmaq,шуны
2673,nennen::V,adlandırmaq,ним сетны
2674,nennen::V,adlandırmaq,saukt
2675,rufen::V,çağırmaq,корны
2676,rufen::V,çağırmaq,saukt
2677,prahlen::V,öyünmək,ошйысьны
2678,prahlen::V,öyünmək,lielīties
2679,übersetzen::V,tərcümə etmək,вуджӧдны
2680,übersetzen::V,tərcümə etmək,tulkot
2681,übersetzen::V,tərcümə etmək,pārtulkot
2682,denken::V,düşünmək,мӧвпавны
2683,denken::V,düşünmək,domāt
2684,denken::V,fikirləşmək,мӧвпавны
2685,denken::V,fikirləşmək,domāt
2686,glauben::V,inanmaq,эскыны
2687,glauben::V,inanmaq,ticēt
2688,bemerken::V,qeyd etmək,казявны
2689,bemerken::V,qeyd etmək,ievērot
2690,bemerken::V,qeyd etmək,ieraudzīt
2691,erkennen::V,tanımaq,тӧдмавны
2692,erkennen::V,tanımaq,pazīt
2693,erkennen::V,tanımaq,atpazīt
2694,begreifen::V,anlamaq,вежӧртны
2695,begreifen::V,anlamaq,гӧгӧрвоны
2696,begreifen::V,anlamaq,jēgt
2697,begreifen::V,anlamaq,apjēgt
2698,verstehen::V,duymaq,вежӧртны
2699,verstehen::V,duymaq,гӧгӧрвоны
2700,verstehen::V,duymaq,saprast
2701,lernen::V,öyrənmək,вeлöдчыны
2702,lernen::V,öyrənmək,mācīties
2703,wissen::V,bilmək,тӧдны
2704,wissen::V,bilmək,zināt
2705,sich erinnern an::V,xatırlamaq,казьтывны
2706,sich erinnern an::V,xatırlamaq,дум вылӧ уськӧдны
2707,sich erinnern an::V,xatırlamaq,atminēties
2708,vergessen::V,unutmaq,вунӧдны
2709,vergessen::V,unutmaq,mirst
2710,vergessen::V,unutmaq,aizmirst
2711,messen::V,ölçmək,муртавны
2712,messen::V,ölçmək,mērīt
2713,zählen::V,saymaq,лыддьыны
2714,zählen::V,saymaq,skaitīt
2715,rechnen::V,hesablamaq,лыддьыны
2716,rechnen::V,hesablamaq,rēķināt
2717,lesen::V,oxumaq,лыддьыны
2718,lesen::V,oxumaq,lasīt
2719,malen::V,şəkil çəkmək,серпасавны
2720,malen::V,şəkil çəkmək,gleznot
2721,zeichnen::V,cızmaq,серпасавны
2722,zeichnen::V,cızmaq,zīmēt
2723,schreiben::V,yazmaq,гижны
2724,schreiben::V,yazmaq,rakstīt
2725,besitzen::V,yiyələnmək,лоны
2726,besitzen::V,yiyələnmək,piederēt
2727,besitzen::V,malik olmaq,лоны
2728,besitzen::V,malik olmaq,piederēt
2729,kaufen::V,satın almaq,ньӧбны
2730,kaufen::V,satın almaq,pirkt
2731,verkaufen::V,satmaq,вузавны
2732,verkaufen::V,satmaq,pārdot
2733,bezahlen::V,ödəmək,мынтыны
2734,bezahlen::V,ödəmək,мынтысьны
2735,bezahlen::V,ödəmək,apmaksāt
2736,zahlen::V,ödəmək,мынтыны
2737,zahlen::V,ödəmək,maksāt
2738,beherrschen::V,idarə etmək,ас улын кутны
2739,beherrschen::V,idarə etmək,valdīt
2740,ertragen::V,dözmək,пыкны
2741,ertragen::V,dözmək,лэптыны
2742,ertragen::V,dözmək,panest
2743,ertragen::V,dözmək,paciest
