,Concept_ID,se,pl
6512,reparieren::V,tivvoođ,naprawiać
6513,reparieren::V,čihtâđ,naprawiać
6514,reparieren::V,teevvad,naprawiać
6515,reparieren::V,чиннэ,naprawiać
6516,verbessern::V,bueriedidh,ulepszyć
6517,verbessern::V,báredit,ulepszyć
6518,verbessern::V,buoredit,ulepszyć
6519,verbessern::V,buoridit,ulepszyć
6520,verbessern::V,pye'rediđ,ulepszyć
6521,verbessern::V,pue´reed,ulepszyć
6522,verbessern::V,шӣгнэ,ulepszyć
6523,ändern::V,jeatjahtehtedh,zmienić
6524,ändern::V,rievddadit,zmienić
6525,ändern::V,muhttit,zmienić
6526,ändern::V,molsut,zmienić
6527,ändern::V,mutteđ,zmienić
6528,ändern::V,mu´tted,zmienić
6529,ändern::V,вуайхе,zmienić
6530,ändern::V,ка̄вьсе,zmienić
6531,graben::V,berkedh,kopać
6532,graben::V,kroehkedh,kopać
6533,graben::V,bállet,kopać
6534,graben::V,goaivut,kopać
6535,graben::V,roggat,kopać
6536,graben::V,kuái'vuđ,kopać
6537,graben::V,rääppad,kopać
6538,graben::V,kuäivvad,kopać
6539,graben::V,ра̄бпэ,kopać
6540,graben::V,куаййве,kopać
6541,beugen::V,sojjedidh,zagiąć
6542,beugen::V,såjådit,zagiąć
6543,beugen::V,sojahit,zagiąć
6544,beugen::V,sujâttiđ,zagiąć
6545,beugen::V,kå´mrded,zagiąć
6546,beugen::V,njikklõõttâd,zagiąć
6547,beugen::V,сойхьтэ,zagiąć
6548,beugen::V,то̄а̄ххкэ,zagiąć
6549,beugen::V,нигклаххьтэ,zagiąć
6550,biegen::V,sojjehtidh,zgiąć
6551,biegen::V,såjådit,zgiąć
6552,biegen::V,niejddet,zgiąć
6553,biegen::V,sojahit,zgiąć
6554,biegen::V,čipteđ,zgiąć
6555,biegen::V,soojted,zgiąć
6556,biegen::V,сойхьтэ,zgiąć
6557,drehen::V,jårrehtidh,obracać
6558,drehen::V,bådnjåt,obracać
6559,drehen::V,botnjat,obracać
6560,drehen::V,jurâttiđ,obracać
6561,drehen::V,jåårǥlâ´tted,obracać
6562,drehen::V,чоӊӊтэ,obracać
6563,wenden::V,jarkelidh,obrocić
6564,wenden::V,jårggålit,obrocić
6565,wenden::V,jorgalit,obrocić
6566,wenden::V,jurgâliđ,obrocić
6567,wenden::V,jåårǥlâ´tted,obrocić
6568,wenden::V,вӣррлаххътэ,obrocić
6569,wenden::V,ка̄вьсе,obrocić
6570,umdrehen::V,jarkedh,obrocić
6571,umdrehen::V,måttsåstit,obrocić
6572,umdrehen::V,botnjat,obrocić
6573,umdrehen::V,jorgođ,obrocić
6574,umdrehen::V,jårǥsted,obrocić
6575,umdrehen::V,коамьхе,obrocić
6576,umdrehen::V,калльтлэ,obrocić
6577,heben::V,luknjedh,podnosić
6578,heben::V,baavhkestidh,podnosić
6579,heben::V,bajedit,podnosić
6580,heben::V,loktet,podnosić
6581,heben::V,bajidit,podnosić
6582,heben::V,pajediđ,podnosić
6583,heben::V,kokkiđ,podnosić
6584,heben::V,kaggâd,podnosić
6585,heben::V,pââ´jeed,podnosić
6586,heben::V,пайнэ,podnosić
6587,heben::V,пайнэллэ,podnosić
6588,hochheben::V,lutnjedh,podnieść
6589,hochheben::V,låggŋit,podnieść
6590,hochheben::V,loktet,podnieść
6591,hochheben::V,pajediđ,podnieść
6592,hochheben::V,kuåstteed,podnieść
6593,hochheben::V,пайнэ,podnieść
6594,ergreifen::V,fihkelidh,chwycić
6595,ergreifen::V,sårjjot,chwycić
6596,ergreifen::V,doahppit,chwycić
6597,ergreifen::V,fáhtet,chwycić
6598,ergreifen::V,tuáppuđ,chwycić
6599,ergreifen::V,poppâ´tted,chwycić
6600,ergreifen::V,каццсе,chwycić
6601,ergreifen::V,туэрркэ,chwycić
6602,ergreifen::V,ро̄а̄ппчье,chwycić
6603,halten::V,steeredh,trzymać
6604,halten::V,utniedidh,trzymać
6605,halten::V,anedit,trzymać
6606,halten::V,adnalit,trzymać
6607,halten::V,doallat,trzymać
6608,halten::V,toollâd,trzymać
6609,halten::V,tue´rjjeed,trzymać
6610,halten::V,туаррье,trzymać
6611,drücken::V,dïelkestidh,naciskać
6612,drücken::V,dieddet,naciskać
6613,drücken::V,deaddit,naciskać
6614,drücken::V,čárvet,naciskać
6615,drücken::V,čárvuđ,naciskać
6616,drücken::V,čärvvad,naciskać
6617,drücken::V,teä´d'ded,naciskać
6618,drücken::V,пе̄ррэ,naciskać
6619,drücken::V,ра̄ппче,naciskać
6620,schieben::V,vuetjedh,pchać
6621,schieben::V,vuetjedh,posuwać
6622,schieben::V,sjáhtjat,pchać
6623,schieben::V,sjáhtjat,posuwać
6624,schieben::V,cáhkit,pchać
6625,schieben::V,cáhkit,posuwać
6626,schieben::V,cuggâđ,pchać
6627,schieben::V,cuggâđ,posuwać
6628,schieben::V,oi´ǧǧeed,pchać
6629,schieben::V,oi´ǧǧeed,posuwać
6630,schieben::V,оййкье,pchać
6631,schieben::V,оййкье,posuwać
6632,kratzen::V,våhtsodh,drapać
6633,kratzen::V,skreepedh,drapać
6634,kratzen::V,ruohkkat,drapać
6635,kratzen::V,ruohkastit,drapać
6636,kratzen::V,gazzut,drapać
6637,kratzen::V,kazzođ,drapać
6638,kratzen::V,võckkâd,drapać
6639,kratzen::V,кышшкэ,drapać
6640,kratzen::V,каххьце,drapać
6641,lecken::V,njåalodh,lizać
6642,lecken::V,njoallot,lizać
6643,lecken::V,njolodit,lizać
6644,lecken::V,njuálluđ,lizać
6645,lecken::V,njuällad,lizać
6646,lecken::V,нюаллэ,lizać
6647,beißen::V,gaektjedh,kąsać
6648,beißen::V,gássket,kąsać
6649,beißen::V,gáskestit,kąsać
6650,beißen::V,gáskit,kąsać
6651,beißen::V,käskiđ,kąsać
6652,beißen::V,kä´cǩǩed,kąsać
6653,beißen::V,ка̄ццьке,kąsać
6654,abreißen::V,bïhkedh,oderwać
6655,abreißen::V,gajkkot,oderwać
6656,abreißen::V,gaikkihit,oderwać
6657,abreißen::V,roottâđ,oderwać
6658,abreißen::V,ra´šǩǩeed,oderwać
6659,abreißen::V,rååttad,oderwać
6660,abreißen::V,ро̄дтҍе,oderwać
6661,abreißen::V,пӯттҍкье,oderwać
6662,abschneiden::V,tjoehpestidh,odciąć
6663,abschneiden::V,jallat,odciąć
6664,abschneiden::V,čuohppat,odciąć
6665,abschneiden::V,jogâldiđ,odciąć
6666,abschneiden::V,geerelidh,odciąć
6667,abschneiden::V,е̄дтэ,odciąć
6668,abschneiden::V,е̄дтлэ,odciąć
6669,binden::V,gårredidh,wiązać
6670,binden::V,tjadnat,wiązać
6671,binden::V,gárrat,wiązać
6672,binden::V,čoonnâđ,wiązać
6673,binden::V,čõõnnâd,wiązać
6674,binden::V,čuõlmmâd,wiązać
6675,binden::V,ко̄ррэ,wiązać
6676,binden::V,чӯллмдэ,wiązać
6677,binden::V,ко̄а̄ррэ,wiązać
6678,stecken::V,rïjtedh,wetknąć
6679,stecken::V,tsævkkat,wetknąć
6680,stecken::V,cáhkit,wetknąć
6681,stecken::V,cuggâđ,wetknąć
6682,stecken::V,čuõ´ǧ'ǧeed,wetknąć
6683,stecken::V,чогксэ,wetknąć
6684,stecken::V,це̄ӈькхэ,wetknąć
6685,brechen::V,dåajodh,złamać
6686,brechen::V,tsåapkodh,złamać
6687,brechen::V,doaddjut,złamać
6688,brechen::V,cuvket,złamać
6689,brechen::V,moorrâđ,złamać
6690,brechen::V,mu´rdded,złamać
6691,brechen::V,муррьтэ,złamać
6692,klopfen::V,beenghkedh,pukać
6693,klopfen::V,beenghkedh,stukać
6694,klopfen::V,goalkkalit,pukać
6695,klopfen::V,goalkkalit,stukać
6696,klopfen::V,tsábbmet,pukać
6697,klopfen::V,tsábbmet,stukać
6698,klopfen::V,goalkit,pukać
6699,klopfen::V,goalkit,stukać
6700,klopfen::V,skoalkit,pukać
6701,klopfen::V,skoalkit,stukać
6702,klopfen::V,skuá'lkuttiđ,pukać
6703,klopfen::V,skuá'lkuttiđ,stukać
6704,klopfen::V,kuälkted,pukać
6705,klopfen::V,kuälkted,stukać
6706,klopfen::V,та̄гкэ,pukać
6707,klopfen::V,та̄гкэ,stukać
6708,hauen::V,beenghkedh,bić
6709,hauen::V,tjuollat,bić
6710,hauen::V,čuollat,bić
6711,hauen::V,čurmâđ,bić
6712,hauen::V,čâ´cǩǩed,bić
6713,hauen::V,та̄гкэ,bić
6714,hauen::V,ва̄сстэ,bić
6715,kleben::V,njamkedh,kleić
6716,kleben::V,dædnjodit,kleić
6717,kleben::V,liibmet,kleić
6718,kleben::V,taṃadiđ,kleić
6719,kleben::V,li´jmmjed,kleić
6720,kleben::V,нямхэ,kleić
6721,reiben::V,daanjedh,trzeć
6722,reiben::V,ruvvit,trzeć
6723,reiben::V,ruvvet,trzeć
6724,reiben::V,fiärruđ,trzeć
6725,reiben::V,heârrad,trzeć
6726,reiben::V,ru´vvjed,trzeć
6727,reiben::V,е̄ррэ,trzeć
6728,streichen::V,daejdedh,smarować
6729,streichen::V,badtjadidh,smarować
6730,streichen::V,vuojddat,smarować
6731,streichen::V,málet,smarować
6732,streichen::V,njuohtat,smarować
6733,streichen::V,njuottâđ,smarować
6734,streichen::V,puák'suđ,smarować
6735,streichen::V,påhssad,smarować
6736,streichen::V,мо̄а̄шшэ,smarować
6737,schleifen::V,slijhpedh,ostrzyć
6738,schleifen::V,sadjet,ostrzyć
6739,schleifen::V,sadjit,ostrzyć
6740,schleifen::V,šliipet,ostrzyć
6741,schleifen::V,saijeeđ,ostrzyć
6742,schleifen::V,sââjjad,ostrzyć
6743,schleifen::V,tabǯsted,ostrzyć
6744,schleifen::V,то̄а̄мчсе,ostrzyć
6745,schneiden::V,bietskedh,ciąć
6746,schneiden::V,bietskedh,krajać
6747,schneiden::V,suoddat,ciąć
6748,schneiden::V,suoddat,krajać
6749,schneiden::V,tjuohppat,ciąć
6750,schneiden::V,tjuohppat,krajać
6751,schneiden::V,biesskedit,ciąć
6752,schneiden::V,biesskedit,krajać
6753,schneiden::V,čuohppat,ciąć
6754,schneiden::V,čuohppat,krajać
6755,schneiden::V,čuop'pâđ,ciąć
6756,schneiden::V,čuop'pâđ,krajać
6757,schneiden::V,čuõp'pâd,ciąć
6758,schneiden::V,čuõp'pâd,krajać
6759,schneiden::V,е̄дтэ,ciąć
6760,schneiden::V,е̄дтэ,krajać
6761,schneiden::V,пе̄ррэ,ciąć
6762,schneiden::V,пе̄ррэ,krajać
6763,schneiden::V,чӯххпэ,ciąć
6764,schneiden::V,чӯххпэ,krajać
6765,rütteln::V,firredh,trząść
6766,rütteln::V,doargestit,trząść
6767,rütteln::V,šluvgit,trząść
6768,rütteln::V,pušteđ,trząść
6769,rütteln::V,pu´štted,trząść
6770,rütteln::V,пушшьтэ,trząść
6771,schütteln::V,firredh,trząść
6772,schütteln::V,sjavnnjet,trząść
6773,schütteln::V,sillnat,trząść
6774,schütteln::V,skullhet,trząść
6775,schütteln::V,salkalit,trząść
6776,schütteln::V,pušteđ,trząść
6777,schütteln::V,pu´štted,trząść
6778,schütteln::V,пушшьтэ,trząść
6779,schwenken::V,svinhtedh,machać
6780,schwenken::V,svikkastit,machać
6781,schwenken::V,šlivgut,machać
6782,schwenken::V,hiä'iluttiđ,machać
6783,schwenken::V,heeilted,machać
6784,schwenken::V,маххъе,machać
6785,schütten::V,gurhkedh,nasypać
6786,schütten::V,hállit,nasypać
6787,schütten::V,liejkkit,nasypać
6788,schütten::V,leškiđ,nasypać
6789,schütten::V,virâttiđ,nasypać
6790,schütten::V,väällad,nasypać
6791,schütten::V,ва̄ллэ,nasypać
6792,füllen::V,dievhtedh,napełnić
6793,füllen::V,dievddet,napełnić
6794,füllen::V,deavdit,napełnić
6795,füllen::V,tevdiđ,napełnić
6796,füllen::V,tiudded,napełnić
6797,füllen::V,тӣввтэ,napełnić
6798,einwickeln::V,gïesedh,zawinąć
6799,einwickeln::V,giessat,zawinąć
6800,einwickeln::V,gárrat,zawinąć
6801,einwickeln::V,giessat,zawinąć
6802,einwickeln::V,gurpat,zawinąć
6803,einwickeln::V,kiessâđ,zawinąć
6804,einwickeln::V,ǩiõssâd,zawinąć
6805,einwickeln::V,кӣссэ,zawinąć
6806,tragen::V,guedtedh,nieść
6807,tragen::V,guoddet,nieść
6808,tragen::V,guoddit,nieść
6809,tragen::V,kyed'diđ,nieść
6810,tragen::V,kue´d'ded,nieść
6811,tragen::V,кӯннҌтэ,nieść
6812,schleppen::V,fatnehtidh,wlec
6813,schleppen::V,sliehpit,wlec
6814,schleppen::V,feastit,wlec
6815,schleppen::V,vie'šidiđ,wlec
6816,schleppen::V,hinnađ,wlec
6817,schleppen::V,nje´ʒʒed,wlec
6818,schleppen::V,чуввкэ,wlec
6819,ziehen::V,giesedh,ciągnąć
6820,ziehen::V,giesset,ciągnąć
6821,ziehen::V,geassit,ciągnąć
6822,ziehen::V,keessiđ,ciągnąć
6823,ziehen::V,ǩie´ssed,ciągnąć
6824,ziehen::V,ке̄ссе,ciągnąć
6825,aufbewahren::V,vöörhkedh,przechowywać
6826,aufbewahren::V,vuorkkit,przechowywać
6827,aufbewahren::V,seailluhit,przechowywać
6828,aufbewahren::V,siä'iluttiđ,przechowywać
6829,aufbewahren::V,seeilted,przechowywać
6830,aufbewahren::V,рӯкнэ,przechowywać
6831,werfen::V,slampestidh,rzucać
6832,werfen::V,bálkkot,rzucać
6833,werfen::V,suhppet,rzucać
6834,werfen::V,šlivgiđ,rzucać
6835,werfen::V,čeâǥǥted,rzucać
6836,werfen::V,суэххпэ,rzucać
6837,fangen::V,bivtedh,łowić
6838,fangen::V,giddit,łowić
6839,fangen::V,bivdit,łowić
6840,fangen::V,toppiđ,łowić
6841,fangen::V,tää´vted,łowić
6842,fangen::V,та̄бпэ,łowić
6843,fangen::V,со̄а̄гкэ,łowić
6844,packen::V,doerelidh,chwycić
6845,packen::V,kreemsedh,chwycić
6846,packen::V,doahppit,chwycić
6847,packen::V,doahput,chwycić
6848,packen::V,tuáppuđ,chwycić
6849,packen::V,ká'ivâstiđ,chwycić
6850,packen::V,tää´vted,chwycić
6851,packen::V,каццсе,chwycić
6852,packen::V,туэрркэ,chwycić
6853,packen::V,ро̄а̄ппчье,chwycić
6854,verstecken::V,tjïekedh,ukryć
6855,verstecken::V,tjïekedh,schować
6856,verstecken::V,tjiehkat,ukryć
6857,verstecken::V,tjiehkat,schować
6858,verstecken::V,čiehkat,ukryć
6859,verstecken::V,čiehkat,schować
6860,verstecken::V,čieḥâđ,ukryć
6861,verstecken::V,čieḥâđ,schować
6862,verstecken::V,peittad,ukryć
6863,verstecken::V,peittad,schować
6864,verstecken::V,пе̄йхьтэ,ukryć
6865,verstecken::V,пе̄йхьтэ,schować
6866,teilen::V,juekedh,podzielić
6867,teilen::V,juohket,podzielić
6868,teilen::V,juohkit,podzielić
6869,teilen::V,jyeḥiđ,podzielić
6870,teilen::V,jue´ǩǩed,podzielić
6871,teilen::V,ю̄гке,podzielić
6872,teilen::V,ра̄ттҍке,podzielić
6873,schicken::V,saadtodh,posyłać
6874,schicken::V,sáddit,posyłać
6875,schicken::V,sáddet,posyłać
6876,schicken::V,vuo'lgâttiđ,posyłać
6877,schicken::V,vuõltteed,posyłać
6878,schicken::V,вӯлкхэ,posyłać
6879,bringen::V,buektedh,przynieść
6880,bringen::V,doalvvot,przynieść
6881,bringen::V,buktit,przynieść
6882,bringen::V,tuál'vuđ,przynieść
6883,bringen::V,pu´htted,przynieść
6884,bringen::V,пыххьтэ,przynieść
6885,hinzufügen::V,dievhtedh,dodać
6886,hinzufügen::V,duoddit,dodać
6887,hinzufügen::V,lasedit,dodać
6888,hinzufügen::V,lasihit,dodać
6889,hinzufügen::V,lasettiđ,dodać
6890,hinzufügen::V,lââ´zzted,dodać
6891,hinzufügen::V,лажьхе,dodać
6892,bekommen::V,åadtjodh,dostać
6893,bekommen::V,åttjudit,dostać
6894,bekommen::V,oažžut,dostać
6895,bekommen::V,juksâđ,dostać
6896,bekommen::V,uáž'žuđ,dostać
6897,bekommen::V,vuäǯ'ǯâd,dostać
6898,bekommen::V,вуаннче,dostać
6899,erhalten::V,åadtjodh,otrzymać
6900,erhalten::V,oadtjot,otrzymać
6901,erhalten::V,oažžut,otrzymać
6902,erhalten::V,uáž'žuđ,otrzymać
6903,erhalten::V,vuäǯ'ǯâd,otrzymać
6904,erhalten::V,ва̄лльтэ,otrzymać
6905,nehmen::V,vaeltedh,wziąć
6906,nehmen::V,válldet,wziąć
6907,nehmen::V,váldit,wziąć
6908,nehmen::V,väldiđ,wziąć
6909,nehmen::V,vä´ldded,wziąć
6910,nehmen::V,ва̄лльтэ,wziąć
6911,wählen::V,veeljedh,wybrać
6912,wählen::V,válljit,wybrać
6913,wählen::V,válljet,wybrać
6914,wählen::V,valjiđ,wybrać
6915,wählen::V,vaalšed,wybrać
6916,wählen::V,va´lljeed,wybrać
6917,wählen::V,воалшэ,wybrać
6918,auswählen::V,veeljedh,wybrać
6919,auswählen::V,tjuolldet,wybrać
6920,auswählen::V,válljet,wybrać
6921,auswählen::V,valjiđ,wybrać
6922,auswählen::V,vaalšed,wybrać
6923,auswählen::V,va´lljeed,wybrać
6924,auswählen::V,воалшэ,wybrać
6925,bewahren::V,vaarjelidh,zachować
6926,bewahren::V,bisodit,zachować
6927,bewahren::V,várjjalit,zachować
6928,bewahren::V,seailluhit,zachować
6929,bewahren::V,varjâliđ,zachować
6930,bewahren::V,varjjled,zachować
6931,bewahren::V,ӣшшьтэ,zachować
6932,bewahren::V,во̄а̄ррьдэ,zachować
6933,behindern::V,hööptdeh,utrudnić
6934,behindern::V,hööptdeh,przeszkadzać
6935,behindern::V,hieredit,utrudnić
6936,behindern::V,hieredit,przeszkadzać
6937,behindern::V,muhttet,utrudnić
6938,behindern::V,muhttet,przeszkadzać
6939,behindern::V,eastadit,utrudnić
6940,behindern::V,eastadit,przeszkadzać
6941,behindern::V,estiđ,utrudnić
6942,behindern::V,estiđ,przeszkadzać
6943,behindern::V,coggâđ,utrudnić
6944,behindern::V,coggâđ,przeszkadzać
6945,behindern::V,hettiđ,utrudnić
6946,behindern::V,hettiđ,przeszkadzać
6947,behindern::V,cõggâd,utrudnić
6948,behindern::V,cõggâd,przeszkadzać
6949,behindern::V,е̄кхэллэ,utrudnić
6950,behindern::V,е̄кхэллэ,przeszkadzać
6951,verderben::V,biejstedh,zepsuć
6952,verderben::V,spedjat,zepsuć
6953,verderben::V,billistit,zepsuć
6954,verderben::V,pillediđ,zepsuć
6955,verderben::V,tårmmad,zepsuć
6956,verderben::V,pe´llsted,zepsuć
6957,verderben::V,тоаррмэ,zepsuć
6958,verderben::V,ма̄ййкэ,zepsuć
6959,beschädigen::V,fæjloedidh,uszkodzić
6960,beschädigen::V,vahágahttet,uszkodzić
6961,beschädigen::V,bilidit,uszkodzić
6962,beschädigen::V,vahâgittiđ,uszkodzić
6963,beschädigen::V,pä´rtteed,uszkodzić
6964,beschädigen::V,муррьтэ,uszkodzić
6965,zerbrechen::V,tsööpkedh,złamać
6966,zerbrechen::V,doadjet,złamać
6967,zerbrechen::V,cuvket,złamać
6968,zerbrechen::V,cuov'kkiđ,złamać
6969,zerbrechen::V,muårrâd,złamać
6970,zerbrechen::V,cu´vǩǩeed,złamać
6971,zerbrechen::V,муррьтэ,złamać
6972,zerreißen::V,gejhkielidh,drzeć
6973,zerreißen::V,gejhkielidh,rozdzierać
6974,zerreißen::V,gajkudit,drzeć
6975,zerreißen::V,gajkudit,rozdzierać
6976,zerreißen::V,gaikkodit,drzeć
6977,zerreißen::V,gaikkodit,rozdzierać
6978,zerreißen::V,ráisket,drzeć
6979,zerreißen::V,ráisket,rozdzierać
6980,zerreißen::V,kiškođ,drzeć
6981,zerreißen::V,kiškođ,rozdzierać
6982,zerreißen::V,ra´šǩǩeed,drzeć
6983,zerreißen::V,ra´šǩǩeed,rozdzierać
6984,zerreißen::V,пуатткэ,drzeć
6985,zerreißen::V,пуатткэ,rozdzierać
6986,zerstören::V,eerjedh,zniszczyć
6987,zerstören::V,biejsstet,zniszczyć
6988,zerstören::V,håhkkidit,zniszczyć
6989,zerstören::V,heavahit,zniszczyć
6990,zerstören::V,duš'šadit,zniszczyć
6991,zerstören::V,bilidit,zniszczyć
6992,zerstören::V,hevâttiđ,zniszczyć
6993,zerstören::V,hiâvted,zniszczyć
6994,zerstören::V,ёҏтэ,zniszczyć
6995,verbrennen::V,båeltedh,spalić
6996,verbrennen::V,boalldet,spalić
6997,verbrennen::V,boaldit,spalić
6998,verbrennen::V,puál'diđ,spalić
6999,verbrennen::V,puä´ldded,spalić
7000,verbrennen::V,пуэлльтэ,spalić
7001,geben::V,vedtedh,dać
7002,geben::V,vaddet,dać
7003,geben::V,addit,dać
7004,geben::V,addliđ,dać
7005,geben::V,ä´n,dać
7006,geben::V,аннҍтэ,dać
7007,reichen::V,geelkedh,podać
7008,reichen::V,lagádit,podać
7009,reichen::V,geiget,podać
7010,reichen::V,keigiđ,podać
7011,reichen::V,vuõiggâ´stted,podać
7012,reichen::V,аннҍтэ,podać
7013,schenken::V,vedtedh,darować
7014,schenken::V,vaddet,darować
7015,schenken::V,skeaŋkut,darować
7016,schenken::V,skeŋket,darować
7017,schenken::V,skeŋkkiđ,darować
7018,schenken::V,sǩiâŋkkâd,darować
7019,schenken::V,ла̄ххе,darować
7020,versprechen::V,luhpiedidh,obiecać
7021,versprechen::V,jáhttet,obiecać
7022,versprechen::V,lohpidit,obiecać
7023,versprechen::V,lopediđ,obiecać
7024,versprechen::V,lå´ppeed,obiecać
7025,versprechen::V,о̄а̄шштҍе,obiecać
7026,wünschen::V,lahkoehtidh,życzyć
7027,wünschen::V,sávvat,życzyć
7028,wünschen::V,sávadit,życzyć
7029,wünschen::V,doaivvuhit,życzyć
7030,wünschen::V,tuá'ivuttiđ,życzyć
7031,wünschen::V,tuâivvad,życzyć
7032,wünschen::V,туввэ,życzyć
7033,loben::V,girmedh,chwalić
7034,loben::V,májnnot,chwalić
7035,loben::V,rámmpot,chwalić
7036,loben::V,máidnut,chwalić
7037,loben::V,rámidit,chwalić
7038,loben::V,rammuđ,chwalić
7039,loben::V,rämidiđ,chwalić
7040,loben::V,ââ´leed,chwalić
7041,loben::V,ǩei´tted,chwalić
7042,loben::V,кыйта,chwalić
7043,küssen::V,tjånnahtidh,całować
7044,küssen::V,tjuvliestidh,całować
7045,küssen::V,tjullit,całować
7046,küssen::V,tjulestit,całować
7047,küssen::V,cum'mát,całować
7048,küssen::V,cummistit,całować
7049,küssen::V,cummâliđ,całować
7050,küssen::V,cu´mmsted,całować
7051,küssen::V,cu´mmstõõllâd,całować
7052,küssen::V,нӣссэ,całować
7053,wiegen::V,sjammadidh,kołysać
7054,wiegen::V,vuohttot,kołysać
7055,wiegen::V,vuohtudit,kołysać
7056,wiegen::V,vuohttut,kołysać
7057,wiegen::V,vuát'tuđ,kołysać
7058,wiegen::V,nuäkkad,kołysać
7059,wiegen::V,suâibted,kołysać
7060,wiegen::V,нуагкэ,kołysać
7061,zudecken::V,gaptjedh,przykryć
7062,zudecken::V,loavddet,przykryć
7063,zudecken::V,gokčat,przykryć
7064,zudecken::V,luáv'diđ,przykryć
7065,zudecken::V,kä´tted,przykryć
7066,zudecken::V,ка̄ххьтэ,przykryć
7067,wecken::V,gåaskodh,zbudzić
7068,wecken::V,båktet,zbudzić
7069,wecken::V,boktit,zbudzić
7070,wecken::V,rávkat,zbudzić
7071,wecken::V,cuvnâđ,zbudzić
7072,wecken::V,counnâd,zbudzić
7073,wecken::V,цо̄ввнэ,zbudzić
7074,zeigen::V,vuesiehtidh,pokazać
7075,zeigen::V,vuosedit,pokazać
7076,zeigen::V,giejgget,pokazać
7077,zeigen::V,čájehit,pokazać
7078,zeigen::V,čäittiđ,pokazać
7079,zeigen::V,čujottiđ,pokazać
7080,zeigen::V,čuäi´ted,pokazać
7081,zeigen::V,вӯзьхе,pokazać
7082,führen::V,steeredh,wieść
7083,führen::V,steeredh,prowadzić
7084,führen::V,doalvvot,wieść
7085,führen::V,doalvvot,prowadzić
7086,führen::V,láidet,wieść
7087,führen::V,láidet,prowadzić
7088,führen::V,jođettiđ,wieść
7089,führen::V,jođettiđ,prowadzić
7090,führen::V,jåå´đted,wieść
7091,führen::V,jåå´đted,prowadzić
7092,führen::V,выгкэ,wieść
7093,führen::V,выгкэ,prowadzić
7094,lehren::V,ööhpehtidh,uczyć
7095,lehren::V,åhpadit,uczyć
7096,lehren::V,oahpahit,uczyć
7097,lehren::V,máttááttiđ,uczyć
7098,lehren::V,mätt'ted,uczyć
7099,lehren::V,vuä´ppsted,uczyć
7100,lehren::V,ма̄тҍха,uczyć
7101,unterrichten::V,ööhpehtidh,nauczać
7102,unterrichten::V,lågådit,nauczać
7103,unterrichten::V,åhpadit,nauczać
7104,unterrichten::V,oahpahit,nauczać
7105,unterrichten::V,škovliđ,nauczać
7106,unterrichten::V,máttááttiđ,nauczać
7107,unterrichten::V,mätt'ted,nauczać
7108,unterrichten::V,vuä´ppsted,nauczać
7109,unterrichten::V,ма̄тҍха,nauczać
7110,aufziehen::V,eeledh,wychować
7111,aufziehen::V,bajedit,wychować
7112,aufziehen::V,biebmat,wychować
7113,aufziehen::V,pajaskeessiđ,wychować
7114,aufziehen::V,šoddâdiđ,wychować
7115,aufziehen::V,šõddeed,wychować
7116,aufziehen::V,peâm'mad,wychować
7117,aufziehen::V,вуэпьсе,wychować
7118,leiten::V,lijrehtidh,kierować
7119,leiten::V,lájddit,kierować
7120,leiten::V,oatsodit,kierować
7121,leiten::V,jođihit,kierować
7122,leiten::V,stivriđ,kierować
7123,leiten::V,hovdiđ,kierować
7124,leiten::V,jåå´đted,kierować
7125,leiten::V,выгкэ,kierować
7126,leiten::V,вӯййкье,kierować
7127,antreiben::V,eadtjoestidh,popędzić
7128,antreiben::V,hasodit,popędzić
7129,antreiben::V,hállsjedit,popędzić
7130,antreiben::V,gevret,popędzić
7131,antreiben::V,rássat,popędzić
7132,antreiben::V,kušottiđ,popędzić
7133,antreiben::V,huá'puttiđ,popędzić
7134,antreiben::V,rääskted,popędzić
7135,antreiben::V,hõškkled,popędzić
7136,antreiben::V,ёадҌхе,popędzić
7137,lassen::V,baajedh,zostawić
7138,lassen::V,-ahttet,zostawić
7139,lassen::V,diktit,zostawić
7140,lassen::V,-ttiđ,zostawić
7141,lassen::V,ä´n,zostawić
7142,lassen::V,па̄ххкэ,zostawić
7143,einladen::V,bööredh,zaprosić
7144,einladen::V,bivddit,zaprosić
7145,einladen::V,gåhttjot,zaprosić
7146,einladen::V,bovdet,zaprosić
7147,einladen::V,koččođ,zaprosić
7148,einladen::V,kåččad,zaprosić
7149,einladen::V,коаххче,zaprosić
7150,vereinigen::V,iktedidh,zjednoczyć
7151,vereinigen::V,aktidit,zjednoczyć
7152,vereinigen::V,ovttastahttit,zjednoczyć
7153,vereinigen::V,o'vtâstittiđ,zjednoczyć
7154,vereinigen::V,õhtteed,zjednoczyć
7155,vereinigen::V,э̄хтхэ,zjednoczyć
7156,besuchen::V,åahpodh,odwiedzić
7157,besuchen::V,goevlelidh,odwiedzić
7158,besuchen::V,guossit,odwiedzić
7159,besuchen::V,gal'let,odwiedzić
7160,besuchen::V,fitnat,odwiedzić
7161,besuchen::V,kolliđ,odwiedzić
7162,besuchen::V,kõ´ll'jed,odwiedzić
7163,besuchen::V,по̄дтлэ,odwiedzić
7164,besuchen::V,во̄тэдтэ,odwiedzić
7165,besuchen::V,во̄а̄ррдэ,odwiedzić
7166,treffen::V,dieviedidh,trafić
7167,treffen::V,dieviedidh,spotkać
7168,treffen::V,iejvvit,trafić
