,Concept_ID,mhr,lv
1423,taub::A,соҥгыра́,пельтӧм
1424,taub::A,соҥгыра́,kurls
1425,kräftig::A,куа́тле,вынйӧра
1426,kräftig::A,куа́тле,spēcīgs
1427,stark::A,вия́н,ён
1428,stark::A,вия́н,вына
1429,stark::A,вия́н,stiprs
1430,schwach::A,а́лдыме,жеб
1431,schwach::A,а́лдыме,vājš
1432,fett::A,коя́,госа
1433,fett::A,коя́,brangs
1434,schlank::A,йоштката́,веськыд
1435,schlank::A,йоштката́,slaids
1436,schlank::A,яжу́,веськыд
1437,schlank::A,яжу́,slaids
1438,hübsch::A,чеве́р,мича
1439,hübsch::A,чеве́р,лӧсьыд
1440,hübsch::A,чеве́р,glīts
1441,böse::A,шы́де,лёк
1442,böse::A,шы́де,ļauns
1443,böse::A,шы́де,negants
1444,dumm::A,аҥыра́,йӧй
1445,dumm::A,аҥыра́,вежӧртӧм
1446,dumm::A,аҥыра́,stulbs
1447,dumm::A,аҥыра́,muļķīgs
1448,faul::A,його,дыш
1449,faul::A,його,slinks
1450,fleißig::A,ты́ршыше,зільысь
1451,fleißig::A,ты́ршыше,čakls
1452,fleißig::A,ты́ршыше,cītīgs
1453,geizig::A,чаҥга́,топыд
1454,geizig::A,чаҥга́,skops
1455,geizig::A,чаҥга́,sīksts
1456,klug::A,уша́н,юра
1457,klug::A,уша́н,вежӧра
1458,klug::A,уша́н,gudrs
1459,geschickt::A,уста́,кипода
1460,geschickt::A,уста́,кужысь
1461,geschickt::A,уста́,manīgs
1462,lieb::A,ала́л,муса
1463,lieb::A,ала́л,мича
1464,lieb::A,ала́л,лӧсьыд
1465,lieb::A,ала́л,mīļš
1466,lustig::A,весела́,кыпыд
1467,lustig::A,весела́,jautrs
1468,sanft::A,ны́жылге,мелі
1469,sanft::A,ны́жылге,liegs
1470,hungrig::A,шу́жышо,тшыг
1471,hungrig::A,шу́жышо,izsalcis
1472,krank::A,че́рле,висьысь
1473,krank::A,че́рле,slims
1474,nackt::A,чарама́т,пасьтӧм
1475,nackt::A,чарама́т,pliks
1476,traurig::A,ойга́н,гажтӧм
1477,traurig::A,ойга́н,bēdīgs
1478,traurig::A,ойга́н,skumīgs
1479,lebendig::A,и́лыше,ловъя
1480,lebendig::A,и́лыше,dzīvs
1481,gut::A,сай,бур
1482,gut::A,сай,labs
1483,schlecht::A,уда́,лёк
1484,schlecht::A,уда́,омӧль
1485,schlecht::A,уда́,slikts
1486,schlecht::A,шӱ́кшӧ,лёк
1487,schlecht::A,шӱ́кшӧ,омӧль
1488,schlecht::A,шӱ́кшӧ,slikts
1489,richtig::A,чы́нле,инӧд
1490,richtig::A,чы́нле,riktīgs
1491,schlimm::A,аля́к,омӧль
1492,schlimm::A,аля́к,туйтӧм
1493,schlimm::A,аля́к,nelāgs
1494,schlimm::A,аля́к,nejauks
1495,schlimm::A,тыра́н,омӧль
1496,schlimm::A,тыра́н,туйтӧм
1497,schlimm::A,тыра́н,nelāgs
1498,schlimm::A,тыра́н,nejauks
1499,wahr::A,чы́нле,абу ылӧг
1500,wahr::A,чы́нле,īsts
1501,wahr::A,чы́нле,patiess
1502,wahr::A,настоя́щий,абу ылӧг
1503,wahr::A,настоя́щий,īsts
1504,wahr::A,настоя́щий,patiess
1505,alt::A,то́што,важ
1506,alt::A,то́што,sens
1507,alt::A,то́што,vęcs
1508,neu::A,у,выль
1509,neu::A,у,jauns
1510,ehemalig::A,о́нчычсо,вӧвлӧм
1511,ehemalig::A,о́нчычсо,bijušais
1512,ehemalig::A,онда́кысе,вӧвлӧм
1513,ehemalig::A,онда́кысе,bijušais
1514,alt[Lebewesen]::A,шо́нто,пӧрысь
1515,alt[Lebewesen]::A,шо́нто,vecs
1516,jung::A,са́мырык,том
1517,jung::A,са́мырык,jauns
1518,arm::A,нужна́,гӧль
1519,arm::A,нужна́,nabags
1520,reich::A,поя́н,озыр
1521,reich::A,поя́н,bagāts
1522,bekannt::A,па́лыме,тӧдса
1523,bekannt::A,па́лыме,zināms
1524,bekannt::A,па́лыме,pazīstams
1525,berühmt::A,лӱ́млӧ,нималан
1526,berühmt::A,лӱ́млӧ,кывсян
1527,berühmt::A,лӱ́млӧ,slavens
1528,fremd::A,йот,йӧз
1529,fremd::A,йот,svešs
1530,verschieden::A,тӱ́рлӧ,абу ӧткодь
1531,verschieden::A,тӱ́рлӧ,разнӧй
1532,verschieden::A,тӱ́рлӧ,dažāds
1533,nah::A,ли́шыл,матыс
1534,nah::A,ли́шыл,tuvs
1535,fern::A,тора́,ылі
1536,fern::A,тора́,tāls
1537,fern::A,мӱ́ндыр,ылі
1538,fern::A,мӱ́ндыр,tāls
1539,linker::A,шола́,шуйга
1540,linker::A,шола́,kreisais
1541,rechter::A,пурла́,веськыд
1542,rechter::A,пурла́,labais
1543,anderer::A,вес,мукӧд
1544,anderer::A,вес,otrs
1545,anderer::A,мо́ло,мукӧд
1546,anderer::A,мо́ло,otrs
1547,erster::A,и́кымше,медводдза
1548,erster::A,и́кымше,pirmais
1549,zweiter::A,ко́кымшо,мӧд
1550,zweiter::A,ко́кымшо,otrais
1551,dritter::A,ку́мшо,коймӧд
1552,dritter::A,ку́мшо,trešais
1553,letzter::A,пыта́ртыш,бӧръя
1554,letzter::A,пыта́ртыш,beidzamais
1555,allein::ADV,шкет,ӧтка
1556,allein::ADV,шкет,viens pats
1557,auf einmal::ADV,икана́ште,ӧтпырйӧ
1558,auf einmal::ADV,икана́ште,reizē
1559,zusammen::ADV,пырля́,тшӧтш
1560,zusammen::ADV,пырля́,kopā
1561,zusammen::ADV,пырля́,vienviet
1562,lange::ADV,кужу́н,дыр
1563,lange::ADV,кужу́н,ilgi
1564,plötzlich::ADV,кенета́,друг
1565,plötzlich::ADV,кенета́,pēkšņi
1566,sofort::ADV,кызыта́к,дзик пыр
1567,sofort::ADV,кызыта́к,tūlīt
1568,später::ADV,варара́к,сэсся
1569,später::ADV,варара́к,vēlāk
1570,jetzt::ADV,ы́нде,ӧні
1571,jetzt::ADV,ы́нде,tagad
1572,jetzt::ADV,кы́зыт,ӧні
1573,jetzt::ADV,кы́зыт,tagad
1574,heute::ADV,та́че,талун
1575,heute::ADV,та́че,šodien
1576,morgen::ADV,эрла́,аски
1577,morgen::ADV,эрла́,rīt
1578,bald::ADV,вашке́,регыд
1579,bald::ADV,вашке́,drīz
1580,dann::ADV,вара́,бӧрын
1581,dann::ADV,вара́,бӧрти
1582,dann::ADV,вара́,tad
1583,gestern::ADV,теҥге́че,тӧнлун
1584,gestern::ADV,теҥге́че,vakar
1585,einst::ADV,икана́,ӧтчыд
1586,einst::ADV,икана́,ӧтпыр
1587,einst::ADV,икана́,citreiz
1588,damals::ADV,туна́м,сэки
1589,damals::ADV,туна́м,toreiz
1590,danach::ADV,вара́,сэсся
1591,danach::ADV,вара́,pēc tam
1592,vorher::ADV,о́нчыч,войдӧр
1593,vorher::ADV,о́нчыч,iepriekš
1594,vorher::ADV,о́нчыч,pirms tam
1595,zuerst::ADV,онда́к,войдӧр
1596,zuerst::ADV,онда́к,vis'pirms
1597,einmal::ADV,икана́,ӧтчыдысь
1598,einmal::ADV,икана́,reiz
1599,einmal::ADV,икана́,vienreiz
1600,manchmal::ADV,ка́шын,корсюрӧ
1601,manchmal::ADV,ка́шын,dažkārt
1602,manchmal::ADV,кокла́н,корсюрӧ
1603,manchmal::ADV,кокла́н,dažkārt
1604,oft::ADV,чӱ́чкыдын,тшӧкыда
1605,oft::ADV,чӱ́чкыдын,bieži
1606,immer::ADV,эре́,век
1607,immer::ADV,эре́,allaž
1608,immer::ADV,эре́,vien'mēr
1609,immer::ADV,ту́тыш,век
1610,immer::ADV,ту́тыш,allaž
1611,immer::ADV,ту́тыш,vien'mēr
1612,niemals::ADV,ок нигуна́м,оз некор
1613,niemals::ADV,ок нигуна́м,nemūžam
1614,hier::ADV,ты́ште,со
1615,hier::ADV,ты́ште,тонӧ
1616,hier::ADV,ты́ште,te
1617,hier::ADV,ты́ште,šeit
1618,hierhin::ADV,ты́шке,татчӧ
1619,hierhin::ADV,ты́шке,талань
1620,hierhin::ADV,ты́шке,šurp
1621,hierhin::ADV,ты́шке,uz šejieni
1622,hierhin::ADV,тыш,татчӧ
1623,hierhin::ADV,тыш,талань
1624,hierhin::ADV,тыш,šurp
1625,hierhin::ADV,тыш,uz šejieni
1626,von hier::ADV,тыше́ч,тасянь
1627,von hier::ADV,тыше́ч,no šejienes
1628,von hier::ADV,тыве́ч,тасянь
1629,von hier::ADV,тыве́ч,no šejienes
1630,dort::ADV,ту́што,сэні
1631,dort::ADV,ту́што,tur
1632,dorthin::ADV,туш,сэтчӧ
1633,dorthin::ADV,туш,turp
1634,dorthin::ADV,туш,uz turieni
1635,dorthin::ADV,ту́шко,сэтчӧ
1636,dorthin::ADV,ту́шко,turp
1637,dorthin::ADV,ту́шко,uz turieni
1638,geradeaus::ADV,вик,веськыда
1639,geradeaus::ADV,вик,taisni uz priekšu
1640,vorwärts::ADV,о́нчыко,водзӧ
1641,vorwärts::ADV,о́нчыко,uz priekšu
1642,rückwärts::ADV,шеҥге́к,бӧрӧ
1643,rückwärts::ADV,шеҥге́к,atmuguriski
1644,zurück::ADV,мӧҥге́ш,бӧр
1645,zurück::ADV,мӧҥге́ш,atpakāļ
1646,unten::ADV,ӱ́лнӧ,улын
1647,unten::ADV,ӱ́лнӧ,уліын
1648,unten::ADV,ӱ́лнӧ,lejā
1649,unten::ADV,ӱ́лнӧ,apakšā
1650,unten::ADV,йыма́лне,улын
1651,unten::ADV,йыма́лне,уліын
1652,unten::ADV,йыма́лне,lejā
1653,unten::ADV,йыма́лне,apakšā
1654,hinab::ADV,йыма́к,улӧ
1655,hinab::ADV,йыма́к,увлан
1656,hinab::ADV,йыма́к,uz leju
1657,oben::ADV,кӱ́шнӧ,вылын
1658,oben::ADV,кӱ́шнӧ,выліын
1659,oben::ADV,кӱ́шнӧ,virsū
1660,oben::ADV,ӱмба́лне,вылын
1661,oben::ADV,ӱмба́лне,выліын
1662,oben::ADV,ӱмба́лне,virsū
1663,hinauf::ADV,кӱ́ш,выліӧ
1664,hinauf::ADV,кӱ́ш,augšā
1665,hinauf::ADV,кӱ́ш,uz augšu
1666,hinauf::ADV,кӱ́шкӧ,выліӧ
1667,hinauf::ADV,кӱ́шкӧ,augšā
1668,hinauf::ADV,кӱ́шкӧ,uz augšu
1669,überall::ADV,чыла́ вере́,быдлаын
1670,überall::ADV,чыла́ вере́,visur
1671,nicht::ADV,ок,oз
1672,nicht::ADV,ок,ne
1673,nicht::ADV,о́геш,oз
1674,nicht::ADV,о́геш,ne
1675,ein wenig::ADV,изи́ш,неуна
1676,ein wenig::ADV,изи́ш,drusku
1677,kaum::ADV,пыкше́,мырдэм
1678,kaum::ADV,пыкше́,diezin vai
1679,sehr::ADV,чот,зэв
1680,sehr::ADV,чот,ļoti
1681,sehr::ADV,чот,gaužām
1682,so::ADV,тыге́,тадз
1683,so::ADV,тыге́,сідз
1684,so::ADV,тыге́,tā
1685,so::ADV,тыге́,tik
1686,noch::ADV,а́ле,на
1687,noch::ADV,а́ле,нӧшта
1688,noch::ADV,а́ле,vēl
1689,nur::ADV,гына́,куш
1690,nur::ADV,гына́,сӧмын
1691,nur::ADV,гына́,vien
1692,nur::ADV,гына́,tikai
1693,schon::ADV,ы́нде,нин
1694,schon::ADV,ы́нде,jau
1695,wieder::ADV,ада́к,бара
1696,wieder::ADV,ада́к,atkal
1697,vergebens::ADV,ара́м,весьшӧрӧ
1698,vergebens::ADV,ара́м,velti
1699,vor::PRP,о́нчыч,водзын
1700,vor::PRP,о́нчыч,priekš
1701,hinter::PRP,шеҥге́лне,бӧрнын
1702,hinter::PRP,шеҥге́лне,aiz
1703,unter::PRP,йыма́лне,улын
1704,unter::PRP,йыма́лне,zem
1705,durch::PRP,вошт,пыр
1706,durch::PRP,вошт,пырыс
1707,durch::PRP,вошт,caur
1708,durch::PRP,вошт,cauri
1709,neben::PRP,вокте́н,бердын
1710,neben::PRP,вокте́н,līdzās
1711,zwischen::PRP,кокла́ште,костын
1712,zwischen::PRP,кокла́ште,starp
1713,wegen::PRP,верч,вӧсна
1714,wegen::PRP,верч,pēc
1715,dies::PRN,ти́де,тайӧ
1716,dies::PRN,ти́де,šis
1717,das::PRN,са́де,ciйö
1718,das::PRN,са́де,tas
1719,alles::PRN,чыла́,став
1720,alles::PRN,чыла́,viss
1721,ich::PRN,мый,ме
1722,ich::PRN,мый,es
1723,du::PRN,тый,тэ
1724,du::PRN,тый,tu
1725,er::PRN,ту́до,сійӧ
1726,er::PRN,ту́до,viņš
1727,wir::PRN,ме,ми
1728,wir::PRN,ме,mēs
1729,ihr::PRN,те,тi
1730,ihr::PRN,те,jūs
1731,sie::PRN,ну́но,найö
1732,sie::PRN,ну́но,viņi
1733,sie::PRN,ну́но,viņas
1734,was::FPRN,мо,мый
1735,was::FPRN,мо,kas
1736,wer::FPRN,кӧ,код
1737,wer::FPRN,кӧ,kas
1738,wo::FADV,куша́н,кыті
1739,wo::FADV,куша́н,kur
1740,wohin::FADV,куш,кытчӧ
1741,wohin::FADV,куш,kurp
1742,wohin::FADV,куш,uz kurieni
1743,wohin::FADV,ку́шко,кытчӧ
1744,wohin::FADV,ку́шко,kurp
1745,wohin::FADV,ку́шко,uz kurieni
1746,wie::FADV,кузе́,кыдзи
1747,wie::FADV,кузе́,kā
1748,warum::FADV,мо,мыйла
1749,warum::FADV,мо,kāpēc
1750,warum::FADV,мола́н,мыйла
1751,warum::FADV,мола́н,kāpēc
1752,wieviel::FNUM,куна́р,кымын
1753,wieviel::FNUM,куна́р,cik
1754,eins::NUM,ик,ӧтик
1755,eins::NUM,ик,viens
1756,zwei::NUM,ко́кыт,кык
1757,zwei::NUM,ко́кыт,divi
1758,drei::NUM,кум,куим
1759,drei::NUM,кум,trīs
1760,vier::NUM,ныл,нель
1761,vier::NUM,ныл,četri
1762,fünf::NUM,вич,вит
1763,fünf::NUM,вич,pieci
1764,sechs::NUM,куд,квайт
1765,sechs::NUM,куд,seši
1766,sieben::NUM,шым,сизим
1767,sieben::NUM,шым,septiņi
1768,acht::NUM,канда́ш,кӧкъямыс
1769,acht::NUM,канда́ш,astoņi
1770,neun::NUM,инде́ш,ӧкмыс
1771,neun::NUM,инде́ш,deviņi
1772,zehn::NUM,лу,дас
1773,zehn::NUM,лу,desmit
1774,elf::NUM,лати́к,дас ӧтик
1775,elf::NUM,лати́к,vienpadsmit
1776,zwölf::NUM,латко́к,дас кык
1777,zwölf::NUM,латко́к,divpadsmit
1778,zwanzig::NUM,ко́ло,кызь
1779,zwanzig::NUM,ко́ло,divdesmit
1780,dreißig::NUM,ку́мло,комын
1781,dreißig::NUM,ку́мло,trīsdesmit
1782,vierzig::NUM,ны́лле,нелямын
1783,vierzig::NUM,ны́лле,četrdesmit
1784,fünfzig::NUM,ви́тле,ветымын
1785,fünfzig::NUM,ви́тле,piecdesmit
1786,sechzig::NUM,ку́дло,квайтымын
1787,sechzig::NUM,ку́дло,sešdesmit
1788,siebzig::NUM,шы́мле,сизимдас
1789,siebzig::NUM,шы́мле,septiņdesmit
1790,achtzig::NUM,канда́шле,кӧкъямысдас
1791,achtzig::NUM,канда́шле,astoņdesmit
1792,neunzig::NUM,инде́шле,ӧкмысдас
1793,neunzig::NUM,инде́шле,deviņdesmit
1794,hundert::NUM,шӱ́дӧ,сё
1795,hundert::NUM,шӱ́дӧ,simt
1796,tausend::NUM,тӱже́м,сюрс
1797,tausend::NUM,тӱже́м,tūkstoš
1798,und::CNJ,да,и
1799,und::CNJ,да,un
1800,und::CNJ,ден,и
1801,und::CNJ,ден,un
1802,oder::CNJ,я,либӧ
1803,oder::CNJ,я,jeb
1804,oder::CNJ,а́ле,либӧ
1805,oder::CNJ,а́ле,jeb
1806,stehen::V,шога́ш,сулавны
1807,stehen::V,шога́ш,stāvēt
1808,sitzen::V,шинча́ш,пукавны
1809,sitzen::V,шинча́ш,sēdēt
1810,liegen::V,кия́ш,куйлыны
1811,liegen::V,кия́ш,gulēt
1812,hängen::V,кеча́ш,ӧшавны
1813,hängen::V,кеча́ш,karāties
1814,werden::V,лия́ш,лоны
1815,werden::V,лия́ш,tapt
1816,passieren::V,лия́ш,лоны
1817,passieren::V,лия́ш,notikt
1818,beginnen::V,тӱҥгала́ш,кутчысьны
1819,beginnen::V,тӱҥгала́ш,кутны
1820,beginnen::V,тӱҥгала́ш,sākties
1821,enden::V,пыта́ш,помасьны
1822,enden::V,пыта́ш,beigties
1823,wechseln::V,вашталта́ш,вежсьыны
1824,wechseln::V,вашталта́ш,mainīties
1825,aufgehen[Sonne]::V,лекта́ш,петны
1826,aufgehen[Sonne]::V,лекта́ш,lēkt
1827,aufgehen[Sonne]::V,лекта́ш,uzlēkt
1828,untergehen[Sonne]::V,шинча́ш,пуксьыны
1829,untergehen[Sonne]::V,шинча́ш,noiet
1830,untergehen[Sonne]::V,шинча́ш,rietēt
1831,scheinen[Sonne]::V,волгалта́ш,югъявны
1832,scheinen[Sonne]::V,волгалта́ш,югвидзны
1833,scheinen[Sonne]::V,волгалта́ш,spīdēt
1834,donnern::V,кӱдырта́ш,гымавны
1835,donnern::V,кӱдырта́ш,dārdēt
1836,donnern::V,сургалта́ш,гымавны
1837,donnern::V,сургалта́ш,dārdēt
1838,wehen::V,пуа́ш,пӧльтны
1839,wehen::V,пуа́ш,pūst
1840,strömen::V,шийалтара́ш,киссьыны
1841,strömen::V,шийалтара́ш,līt
1842,strömen::V,шийалтара́ш,plūst
1843,fließen::V,йога́ш,визувтны
1844,fließen::V,йога́ш,tecēt
1845,sich drehen::V,пӧрда́ш,бергавны
1846,sich drehen::V,пӧрда́ш,grozīties
1847,schwanken::V,лӱҥга́ш,легны
1848,schwanken::V,лӱҥга́ш,лайкъявны
1849,schwanken::V,лӱҥга́ш,līgoties
1850,schwanken::V,лӱҥга́ш,grīļoties
1851,schwanken::V,тайныла́ш,легны
1852,schwanken::V,тайныла́ш,лайкъявны
1853,schwanken::V,тайныла́ш,līgoties
1854,schwanken::V,тайныла́ш,grīļoties
1855,schwingen::V,рӱпшалта́ш,лайкъявны
1856,schwingen::V,рӱпшалта́ш,люллявны
1857,schwingen::V,рӱпшалта́ш,vēzēties
1858,fallen::V,воза́ш,усьны
1859,fallen::V,воза́ш,krist
1860,fallen::V,йӧрла́ш,усьны
1861,fallen::V,йӧрла́ш,krist
1862,brennen::V,йӱла́ш,сотчыны
1863,brennen::V,йӱла́ш,degt
1864,rauchen::V,шикша́ш,тшынӧдны
1865,rauchen::V,шикша́ш,dūmot
1866,regnen::V,йӱра́ш,зэрны
1867,regnen::V,йӱра́ш,līt
1868,gefrieren::V,кылма́ш,кынмыны
1869,gefrieren::V,кылма́ш,sasalt
1870,gefrieren::V,ияҥа́ш,кынмыны
1871,gefrieren::V,ияҥа́ш,sasalt
1872,tauen::V,шула́ш,сывны
1873,tauen::V,шула́ш,kust
1874,schmelzen::V,лева́ш,сывны
1875,schmelzen::V,лева́ш,kust
1876,schmelzen::V,лева́ш,nokust
1877,trocknen::V,кошка́ш,косьмыны
1878,trocknen::V,кошка́ш,žūt
1879,trocknen::V,кошка́ш,kaltēties
1880,sieden::V,шола́ш,пуны
1881,sieden::V,шола́ш,virt
1882,sieden::V,шола́ш,vārīties
1883,faulen::V,шӱя́ш,сісьмыны
1884,faulen::V,шӱя́ш,pūt
1885,faulen::V,шӱя́ш,trudēt
1886,verfaulen::V,шӱйы́н шуа́ш,сісьмыны
1887,verfaulen::V,шӱйы́н шуа́ш,sapūt
1888,verfaulen::V,шӱйы́н шуа́ш,satrūdēt
1889,reißen::V,кӱрла́ш,орны
1890,reißen::V,кӱрла́ш,plīst
1891,reißen::V,кӱрла́ш,satrūkt
1892,versinken::V,пуре́н кая́ш,вӧйны
1893,versinken::V,пуре́н кая́ш,grimt
1894,versinken::V,пуре́н кая́ш,nogrimt
1895,vergehen::V,эрте́н кая́ш,кольны
1896,vergehen::V,эрте́н кая́ш,ордйыны
1897,vergehen::V,эрте́н кая́ш,paiet
1898,erscheinen::V,толы́н лекта́ш,петкӧдчыны
1899,erscheinen::V,толы́н лекта́ш,parādīties
1900,verschwinden::V,йома́ш,бырны
1901,verschwinden::V,йома́ш,nozust
1902,sinken::V,пуча́ш,вӧйны
1903,sinken::V,пуча́ш,kristies
1904,abnehmen::V,пуча́ш,чинны
1905,abnehmen::V,пуча́ш,noplakt
1906,abnehmen::V,пуча́ш,mazināties
1907,zunehmen::V,шукема́ш,содны
1908,zunehmen::V,шукема́ш,ыдждыны
1909,zunehmen::V,шукема́ш,pieaugt
1910,zunehmen::V,шукема́ш,pieņemties
1911,steigen::V,нӧлталта́ш,лыбны
1912,steigen::V,нӧлталта́ш,kāpt
1913,wachsen::V,кушка́ш,быдмыны
1914,wachsen::V,кушка́ш,augt
1915,glänzen::V,йылгыжа́ш,югъявны
1916,glänzen::V,йылгыжа́ш,дзирдавны
1917,glänzen::V,йылгыжа́ш,zaigot
1918,glänzen::V,йылгыжа́ш,laistīties
1919,funkeln::V,чолга́ш,югъявны
1920,funkeln::V,чолга́ш,дзирдавны
1921,funkeln::V,чолга́ш,mirdzēt
1922,funkeln::V,чолга́ш,dzirkstēt
1923,lärmen::V,рӱшка́ш,жувгыны
1924,lärmen::V,рӱшка́ш,ыугыны
1925,lärmen::V,рӱшка́ш,шумитны
1926,lärmen::V,рӱшка́ш,ālēties
1927,lärmen::V,рӱшка́ш,trokšņot
1928,läuten::V,мура́ш,жургыны
1929,läuten::V,мура́ш,zvanīt
1930,klingeln::V,йыҥгырта́ш,звӧнитны
1931,klingeln::V,йыҥгырта́ш,zvanīt
1932,klirren::V,чылдыртата́ш,гольскöдчыны
1933,klirren::V,чылдыртата́ш,tinkšķēt
1934,klirren::V,чылдыртата́ш,džinkstēt
1935,brausen::V,лӱшка́ш,буавны
1936,brausen::V,лӱшка́ш,krākt
1937,brausen::V,лӱшка́ш,brāzmot
1938,rauschen::V,лыжга́ш,кышакывны
1939,rauschen::V,лыжга́ш,šalkt
1940,klingen::V,йоҥга́ш,шыавны
1941,klingen::V,йоҥга́ш,юргыны
1942,klingen::V,йоҥга́ш,skanēt
1943,klingen::V,йоҥга́ш,izklausīties
1944,bellen::V,опта́ш,увтны
1945,bellen::V,опта́ш,riet
1946,heulen::V,урмыжа́ш,омлявны
1947,heulen::V,урмыжа́ш,вурзавны
1948,heulen::V,урмыжа́ш,kaukt
1949,heulen::V,урмыжа́ш,gaudot
1950,blasen::V,пуала́ш,пӧльтны
1951,blasen::V,пуала́ш,pūst
1952,pfeifen::V,шӱ́шкаш,шутьлявны
1953,pfeifen::V,шӱ́шкаш,svilpt
1954,pfeifen::V,шӱ́шкаш,svilpot
1955,schreien::V,кычкыра́ш,горзыны
1956,schreien::V,кычкыра́ш,brēkt
1957,schreien::V,кычкыра́ш,kliegt
1958,stöhnen::V,йыҥыса́ш,ымзыны
1959,stöhnen::V,йыҥыса́ш,vaidēt
1960,zittern::V,чытыра́ш,тіравны
1961,zittern::V,чытыра́ш,drebēt
1962,leben::V,ила́ш,овны
1963,leben::V,ила́ш,dzīvot
1964,geboren werden::V,шоча́ш,чужны
1965,geboren werden::V,шоча́ш,dzimt
1966,atmen::V,шӱла́ш,кашкыны
1967,atmen::V,шӱла́ш,пошиктыны
1968,atmen::V,шӱла́ш,elpot
1969,trinken::V,йӱа́ш,юны
1970,trinken::V,йӱа́ш,dzert
1971,essen::V,кочка́ш,сёйны
1972,essen::V,кочка́ш,ēst
1973,schlucken::V,нела́ш,ньылавны
1974,schlucken::V,нела́ш,rīt
1975,müde werden::V,ноя́ш,мудзны
1976,müde werden::V,ноя́ш,nokust
1977,einschlafen::V,мале́н колта́ш,ланьтны
1978,einschlafen::V,мале́н колта́ш,унмовсьны
1979,einschlafen::V,мале́н колта́ш,iemigt
1980,einschlafen::V,мале́н колта́ш,aizmigt
1981,schlafen::V,мала́ш,узьны
1982,schlafen::V,мала́ш,gulēt
1983,aufwachen::V,помыжалта́ш,садьмыны
1984,aufwachen::V,помыжалта́ш,mosties
1985,aufstehen::V,кынела́ш,чеччыны
1986,aufstehen::V,кынела́ш,celties
1987,sich erholen::V,кана́ш,шойччыны
1988,sich erholen::V,кана́ш,atžirgt
1989,sich erholen::V,кана́ш,atpūsties
1990,krank werden::V,черлане́н воза́ш,висьмыны
1991,krank werden::V,черлане́н воза́ш,sasirgt
1992,krank sein::V,черлане́н кия́ш,висьны
1993,krank sein::V,черлане́н кия́ш,slimot
1994,schmerzen::V,коршта́ш,висьны
1995,schmerzen::V,коршта́ш,sāpēt
1996,schmerzen::V,коршта́ш,smelgt
1997,husten::V,кокыра́ш,кызны
1998,husten::V,кокыра́ш,klepot
1999,genesen::V,тӱрла́ш,бурдны
2000,genesen::V,тӱрла́ш,veseļoties
2001,genesen::V,тазаҥа́ш,бурдны
2002,genesen::V,тазаҥа́ш,veseļoties
2003,sterben::V,кола́ш,кувны
2004,sterben::V,кола́ш,mirt
2005,sterben::V,кола́ш,nomirt
2006,umkommen::V,вуй йома́ш,кувны
2007,umkommen::V,вуй йома́ш,apsprāgt
2008,umkommen::V,вуй йома́ш,aiziet bojā
2009,sich bewegen::V,кошта́ш,вӧрзьыны
2010,sich bewegen::V,кошта́ш,virzīties
2011,sich rühren::V,тарвана́ш,вӧрны
2012,sich rühren::V,тарвана́ш,вӧрӧдчыны
2013,sich rühren::V,тарвана́ш,sagrozīties
2014,sich erheben::V,кынела́ш,сувтны
2015,sich erheben::V,кынела́ш,piecelties
2016,sich setzen::V,шинча́ш,пуксьыны
2017,sich setzen::V,шинча́ш,sēsties
2018,hinfallen::V,йӧрла́ш,усьны
2019,hinfallen::V,йӧрла́ш,sabirt
2020,hinfallen::V,йӧрла́ш,pakrist
2021,laufen::V,кошта́ш,мyнны
2022,laufen::V,кошта́ш,iet
2023,laufen::V,кошта́ш,skraidīt
2024,schreiten::V,ошкыла́ш,восьлавны
2025,schreiten::V,ошкыла́ш,soļot
2026,spazierengehen::V,гуля́яш,гуляйтны
2027,spazierengehen::V,гуля́яш,staigāt
2028,spazierengehen::V,гуля́яш,pastaigāties
2029,eilen::V,вашка́ш,тэрмасьны
2030,eilen::V,вашка́ш,traukt
2031,sich beeilen::V,вашкешта́ш,тэрмасьны
2032,sich beeilen::V,вашкешта́ш,steigties
2033,sich beeilen::V,вашкешта́ш,pasteigties
2034,sausen::V,юлтка́ш,тӧвзьыны
2035,sausen::V,юлтка́ш,drāzt
2036,sausen::V,юлтка́ш,brāzties
2037,rennen::V,куржтала́ш,котӧртны
2038,rennen::V,куржтала́ш,skriet
2039,springen::V,тӧршта́ш,чеччавны
2040,springen::V,тӧршта́ш,lēkt
2041,klettern::V,кӱза́ш,кышасьны
2042,klettern::V,кӱза́ш,кавшасьны
2043,klettern::V,кӱза́ш,kāpt
2044,klettern::V,кӱза́ш,rāpties
2045,schaukeln::V,лӱҥгалта́ш,гычасьны
2046,schaukeln::V,лӱҥгалта́ш,šūpoties
2047,schaukeln::V,лӱҥгалта́ш,zvalstīties
2048,kriechen::V,нушка́ш,кыссьыны
2049,kriechen::V,нушка́ш,līst
2050,kriechen::V,нушка́ш,rāpot
2051,schwimmen::V,ия́ш,уявны
2052,schwimmen::V,ия́ш,peldēt
2053,tauchen::V,шуҥгалта́ш,сунавны
2054,tauchen::V,шуҥгалта́ш,gremdēties
2055,rudern::V,удыра́ш,пелысасьны
2056,rudern::V,удыра́ш,airēt
2057,rudern::V,удыра́ш,irties
2058,fahren::V,кудала́ш,мунны
2059,fahren::V,кудала́ш,braukt
2060,fliegen::V,чоҥешта́ш,лэбны
2061,fliegen::V,чоҥешта́ш,lidot
