,Concept_ID,se,uk
2802,Band::N,ля̄ӊӊт,стрічка
2803,Kamm::N,gaampe,гребінець
2804,Kamm::N,rájdam,гребінець
2805,Kamm::N,tjåhkom,гребінець
2806,Kamm::N,čohkun,гребінець
2807,Kamm::N,čohhoom,гребінець
2808,Kamm::N,čååǥǥam,гребінець
2809,Kamm::N,чоагкь,гребінець
2810,Spiegel::N,guelmiedahke,дзеркало
2811,Spiegel::N,spiedjil,дзеркало
2812,Spiegel::N,speajal,дзеркало
2813,Spiegel::N,speeijal,дзеркало
2814,Spiegel::N,suei´mkar,дзеркало
2815,Spiegel::N,кыффкэмка̄ррь,дзеркало
2816,Spiegel::N,зе̄ркал,дзеркало
2817,Riemen::N,györtenje,ремінь
2818,Riemen::N,rájppe,ремінь
2819,Riemen::N,garttsa,ремінь
2820,Riemen::N,lávži,ремінь
2821,Riemen::N,läbži,ремінь
2822,Riemen::N,läbǯǯ,ремінь
2823,Riemen::N,ре̄ммь,ремінь
2824,Schnur::N,gurrie,вірьовка
2825,Schnur::N,gáras,вірьовка
2826,Schnur::N,garca,вірьовка
2827,Schnur::N,orrâ,вірьовка
2828,Schnur::N,nue´rr,вірьовка
2829,Schnur::N,нӯррь,вірьовка
2830,Leine::N,baante,шворка
2831,Leine::N,gájnno,шворка
2832,Leine::N,báddi,шворка
2833,Leine::N,oarra,шворка
2834,Leine::N,läbži,шворка
2835,Leine::N,läbǯǯ,шворка
2836,Leine::N,ла̄ммч,шворка
2837,Decke::N,gaptjese,ковдра
2838,Decke::N,rádno,ковдра
2839,Decke::N,gåbtjås,ковдра
2840,Decke::N,tæhppin,ковдра
2841,Decke::N,govččas,ковдра
2842,Decke::N,loovdâ,ковдра
2843,Decke::N,räänn,ковдра
2844,Decke::N,ра̄нн,ковдра
2845,Kissen::N,nalhke,подушка
2846,Kissen::N,guoddá,подушка
2847,Kissen::N,oajvevuolle,подушка
2848,Kissen::N,guoddá,подушка
2849,Kissen::N,bolsttar,подушка
2850,Kissen::N,polster,подушка
2851,Kissen::N,pee´ren,подушка
2852,Kissen::N,pooddâšǩ,подушка
2853,Kissen::N,по̄дэшк,подушка
2854,Tuch::N,tyjje,хустка
2855,Tuch::N,tyddja,хустка
2856,Tuch::N,gådo,хустка
2857,Tuch::N,liidni,хустка
2858,Tuch::N,läđđee,хустка
2859,Tuch::N,re´ppiǩ,хустка
2860,Tuch::N,ree´ppiǩ,хустка
2861,Tuch::N,ребпехь,хустка
2862,Handtuch::N,njaamelijnie,рушник
2863,Handtuch::N,sigárdahka,рушник
2864,Handtuch::N,sihkaldat,рушник
2865,Handtuch::N,siholdâs,рушник
2866,Handtuch::N,seekkldõs,рушник
2867,Handtuch::N,u´tree´lniǩ,рушник
2868,Handtuch::N,отеральнэхьк,рушник
2869,Kraft::N,faamoe,сила
2870,Kraft::N,fábmo,сила
2871,Kraft::N,fápmu,сила
2872,Kraft::N,fááṃu,сила
2873,Kraft::N,viõkk,сила
2874,Kraft::N,вӣгк,сила
2875,Stärke::N,vieksiesvoete,сила
2876,Stärke::N,gievrrudahka,сила
2877,Stärke::N,gievrrodus,сила
2878,Stärke::N,veahka,сила
2879,Stärke::N,vuoibmi,сила
2880,Stärke::N,viek'sâvuotâ,сила
2881,Stärke::N,viõkk,сила
2882,Stärke::N,са̄м,сила
2883,Stärke::N,вӣгк,сила
2884,Gesundheit::N,healsoe,здоров’я
2885,Gesundheit::N,starne,здоров’я
2886,Gesundheit::N,hælsso,здоров’я
2887,Gesundheit::N,varresvuohta,здоров’я
2888,Gesundheit::N,dearvvasvuohta,здоров’я
2889,Gesundheit::N,tie'rvâsvuotâ,здоров’я
2890,Gesundheit::N,tiõrvâsvuõtt,здоров’я
2891,Gesundheit::N,тӣрвасвӯдт,здоров’я
2892,Krankheit::N,skïemtjelasse,хвороба
2893,Krankheit::N,skihpudahka,хвороба
2894,Krankheit::N,dávdda,хвороба
2895,Krankheit::N,vihke,хвороба
2896,Krankheit::N,dávda,хвороба
2897,Krankheit::N,tavdâ,хвороба
2898,Krankheit::N,puá'cuvuotâ,хвороба
2899,Krankheit::N,kõpp,хвороба
2900,Krankheit::N,puõccmoš,хвороба
2901,Krankheit::N,кэ̄бп,хвороба
2902,Schmerz::N,haerhpie,біль
2903,Schmerz::N,bávtjas,біль
2904,Schmerz::N,bávčča,біль
2905,Schmerz::N,tuške,біль
2906,Schmerz::N,poovčâs,біль
2907,Schmerz::N,tå´sǩǩ,біль
2908,Schmerz::N,кэ̄бп,біль
2909,Wunde::N,saejrie,рана
2910,Wunde::N,hávve,рана
2911,Wunde::N,hávvi,рана
2912,Wunde::N,hävvi,рана
2913,Wunde::N,hää´vv,рана
2914,Wunde::N,ра̄ӊӊҍ,рана
2915,Fieber::N,vaejlie,гарячка
2916,Fieber::N,fiebar,гарячка
2917,Fieber::N,báhkkadávda,гарячка
2918,Fieber::N,žaar,гарячка
2919,Fieber::N,жоарр,гарячка
2920,Arznei::N,daalhkesh,ліки
2921,Arznei::N,dálkas,ліки
2922,Arznei::N,dálkkas,ліки
2923,Arznei::N,taalhâs,ліки
2924,Arznei::N,lekittâs,ліки
2925,Arznei::N,taalkâs,ліки
2926,Arznei::N,лоаддв,ліки
2927,Brücke::N,pruvvie,міст
2928,Brücke::N,råvve,міст
2929,Brücke::N,šaldi,міст
2930,Brücke::N,šalde,міст
2931,Brücke::N,mostt,міст
2932,Brücke::N,мо̄сст,міст
2933,Brunnen::N,prutnie,колодязь
2934,Brunnen::N,ruddne,колодязь
2935,Brunnen::N,gáivo,колодязь
2936,Brunnen::N,káivu,колодязь
2937,Brunnen::N,käivv,колодязь
2938,Brunnen::N,ка̄ййв,колодязь
2939,Weide::N,gåatome,пасовище
2940,Weide::N,guohtom,пасовище
2941,Weide::N,guohtun,пасовище
2942,Weide::N,kuátu,пасовище
2943,Weide::N,luátu,пасовище
2944,Weide::N,та̄нтар,пасовище
2945,Pfad::N,baalka,стежка
2946,Pfad::N,bálges,стежка
2947,Pfad::N,bálggis,стежка
2948,Pfad::N,päälgis,стежка
2949,Pfad::N,pää´ljes,стежка
2950,Pfad::N,поалкас,стежка
2951,Weg::N,geajnoe,шлях
2952,Weg::N,geajnoe,дорога
2953,Weg::N,gæjnno,шлях
2954,Weg::N,gæjnno,дорога
2955,Weg::N,væddja,шлях
2956,Weg::N,væddja,дорога
2957,Weg::N,geaidnu,шлях
2958,Weg::N,geaidnu,дорога
2959,Weg::N,luod'dâ,шлях
2960,Weg::N,luod'dâ,дорога
2961,Weg::N,čuâǥǥas,шлях
2962,Weg::N,čuâǥǥas,дорога
2963,Weg::N,чуэкас,шлях
2964,Weg::N,чуэкас,дорога
2965,Straße::N,geajnoe,вулиця
2966,Straße::N,joene,вулиця
2967,Straße::N,gahttun,вулиця
2968,Straße::N,geaidnu,вулиця
2969,Straße::N,maađij,вулиця
2970,Straße::N,uu´lec,вулиця
2971,Straße::N,чуэкас,вулиця
2972,Dorf::N,sïjte,село
2973,Dorf::N,bájkke,село
2974,Dorf::N,gilli,село
2975,Dorf::N,sijdâ,село
2976,Dorf::N,sijdd,село
2977,Dorf::N,сыййт,село
2978,Stadt::N,staare,місто
2979,Stadt::N,sjeltie,місто
2980,Stadt::N,stáda,місто
2981,Stadt::N,gávpot,місто
2982,Stadt::N,kaavpug,місто
2983,Stadt::N,lâ´nn,місто
2984,Stadt::N,gåårad,місто
2985,Stadt::N,ланнҍ,місто
2986,Brief::N,prievie,лист
2987,Brief::N,girjje,лист
2988,Brief::N,reive,лист
2989,Brief::N,kirje,лист
2990,Brief::N,ǩe´rjj,лист
2991,Brief::N,кыррьй,лист
2992,Buch::N,gærja,книга
2993,Buch::N,gærja,книжка
2994,Buch::N,girjje,книга
2995,Buch::N,girjje,книжка
2996,Buch::N,girji,книга
2997,Buch::N,girji,книжка
2998,Buch::N,kirje,книга
2999,Buch::N,kirje,книжка
3000,Buch::N,ǩe´rjj,книга
3001,Buch::N,ǩe´rjj,книжка
3002,Buch::N,кыррьй,книга
3003,Buch::N,кыррьй,книжка
3004,Buchstabe::N,baakoe,буква
3005,Buchstabe::N,baakoe,літера
3006,Buchstabe::N,bokstávva,буква
3007,Buchstabe::N,bokstávva,літера
3008,Buchstabe::N,bustávva,буква
3009,Buchstabe::N,bustávva,літера
3010,Buchstabe::N,puustav,буква
3011,Buchstabe::N,puustav,літера
3012,Buchstabe::N,bukva,буква
3013,Buchstabe::N,bukva,літера
3014,Buchstabe::N,буква,буква
3015,Buchstabe::N,буква,літера
3016,Zeitung::N,plaerie,газета
3017,Zeitung::N,avijssa,газета
3018,Zeitung::N,bláđđi,газета
3019,Zeitung::N,aavis,газета
3020,Zeitung::N,listt,газета
3021,Zeitung::N,ga´zaat,газета
3022,Zeitung::N,газет,газета
3023,Leben::N,hïegke,життя
3024,Leben::N,hægga,життя
3025,Leben::N,iellem,життя
3026,Leben::N,viessom,життя
3027,Leben::N,eallin,життя
3028,Leben::N,eellim,життя
3029,Leben::N,jie´llem,життя
3030,Leben::N,я̄лл,життя
3031,Tod::N,jaame,смерть
3032,Tod::N,jábmem,смерть
3033,Tod::N,jápmin,смерть
3034,Tod::N,jäämmim,смерть
3035,Tod::N,så´rmm,смерть
3036,Tod::N,jää´mmem,смерть
3037,Tod::N,соаррьм,смерть
3038,Grab::N,gaelmie,могила
3039,Grab::N,ráhpo,могила
3040,Grab::N,hávdde,могила
3041,Grab::N,hávdi,могила
3042,Grab::N,hävdi,могила
3043,Grab::N,äu´dd,могила
3044,Grab::N,ка̄лльм,могила
3045,Kirche::N,gærhkoe,церква
3046,Kirche::N,girkko,церква
3047,Kirche::N,girku,церква
3048,Kirche::N,kirkko,церква
3049,Kirche::N,ceerkav,церква
3050,Kirche::N,цэ̄ркав,церква
3051,Sünde::N,sådtoe,гріх
3052,Sünde::N,suddo,гріх
3053,Sünde::N,suddu,гріх
3054,Sünde::N,suddo,гріх
3055,Sünde::N,reä´ǩ'ǩ,гріх
3056,Gott::N,jupmele,бог
3057,Gott::N,jubmel,бог
3058,Gott::N,ipmil,бог
3059,Gott::N,immeel,бог
3060,Gott::N,e´mmel,бог
3061,Gott::N,иммель,бог
3062,Arbeiter::N,barkije,робітник
3063,Arbeiter::N,barggoulmusj,робітник
3064,Arbeiter::N,bargi,робітник
3065,Arbeiter::N,pargee,робітник
3066,Arbeiter::N,reâugglaž,робітник
3067,Arbeiter::N,лыххкэй,робітник
3068,Chef::N,åvtehke,хазяїн
3069,Chef::N,oajvve,хазяїн
3070,Chef::N,hoavda,хазяїн
3071,Chef::N,hovdâ,хазяїн
3072,Chef::N,uái'vi,хазяїн
3073,Chef::N,ä´ttem,хазяїн
3074,Chef::N,vuei´vvooumaž,хазяїн
3075,Chef::N,выгкэй,хазяїн
3076,Chef::N,вӯййкьей,хазяїн
3077,Chef::N,вуэййв,хазяїн
3078,Meister::N,ööhpehtæjja,умілець
3079,Meister::N,åhpadiddje,умілець
3080,Meister::N,čeahppi,умілець
3081,Meister::N,meašttir,умілець
3082,Meister::N,miäš'tár,умілець
3083,Meister::N,määstär,умілець
3084,Meister::N,че̄ххьп,умілець
3085,Arzt::N,dåaktere,лікар
3086,Arzt::N,dåktår,лікар
3087,Arzt::N,dálkudiddje,лікар
3088,Arzt::N,doavttir,лікар
3089,Arzt::N,tuáh'tár,лікар
3090,Arzt::N,dåhttar,лікар
3091,Arzt::N,лыххцэй,лікар
3092,Lehrer::N,lohkehtæjja,вчитель
3093,Lehrer::N,skåvlik,вчитель
3094,Lehrer::N,åjpadiddje,вчитель
3095,Lehrer::N,oahpaheaddji,вчитель
3096,Lehrer::N,máttááttijjee,вчитель
3097,Lehrer::N,u´čtee´l,вчитель
3098,Lehrer::N,mätt'teei,вчитель
3099,Lehrer::N,уххцэй,вчитель
3100,Geld::N,vierhtie,гроші
3101,Geld::N,ruhta,гроші
3102,Geld::N,biednik,гроші
3103,Geld::N,ruhta,гроші
3104,Geld::N,ruttâ,гроші
3105,Geld::N,teä´ǧ'ǧ,гроші
3106,Geld::N,те̄ӈӈьк,гроші
3107,Geschäft::N,åesie,заняття
3108,Geschäft::N,oases,заняття
3109,Geschäft::N,gávpi,заняття
3110,Geschäft::N,kävppi,заняття
3111,Geschäft::N,haandâl,заняття
3112,Geschäft::N,kaupp,заняття
3113,Geschäft::N,ро̄бэт,заняття
3114,Laden::N,bovre,магазин
3115,Laden::N,bovre,крамниця
3116,Laden::N,oases,магазин
3117,Laden::N,oases,крамниця
3118,Laden::N,rámbuvdda,магазин
3119,Laden::N,rámbuvdda,крамниця
3120,Laden::N,gávpi,магазин
3121,Laden::N,gávpi,крамниця
3122,Laden::N,puvdâ,магазин
3123,Laden::N,puvdâ,крамниця
3124,Laden::N,kävppi,магазин
3125,Laden::N,kävppi,крамниця
3126,Laden::N,kaupp,магазин
3127,Laden::N,kaupp,крамниця
3128,Laden::N,ла̄ффьк,магазин
3129,Laden::N,ла̄ффьк,крамниця
3130,Preis::N,åasa,ціна
3131,Preis::N,hadde,ціна
3132,Preis::N,haddi,ціна
3133,Preis::N,hadde,ціна
3134,Preis::N,hâ´dd,ціна
3135,Preis::N,а̄ррв,ціна
3136,Ware::N,vaaroe,товар
3137,Ware::N,várro,товар
3138,Ware::N,gálvvo,товар
3139,Ware::N,gálvu,товар
3140,Ware::N,kálvu,товар
3141,Ware::N,täävvir,товар
3142,Ware::N,kälvv,товар
3143,Ware::N,tä´vver,товар
3144,Ware::N,та̄вяр,товар
3145,Nutzen::N,aevhkie,вигода
3146,Nutzen::N,aevhkie,користь
3147,Nutzen::N,ávkke,вигода
3148,Nutzen::N,ávkke,користь
3149,Nutzen::N,ávki,вигода
3150,Nutzen::N,ávki,користь
3151,Nutzen::N,ävkki,вигода
3152,Nutzen::N,ävkki,користь
3153,Nutzen::N,äu´ǩǩ,вигода
3154,Nutzen::N,äu´ǩǩ,користь
3155,Nutzen::N,то̄ӆӆк ,вигода
3156,Nutzen::N,то̄ӆӆк ,користь
3157,Reichtum::N,ræjhkoesvoete,багатство
3158,Reichtum::N,boanndudahka,багатство
3159,Reichtum::N,rikkisvuohta,багатство
3160,Reichtum::N,riggodat,багатство
3161,Reichtum::N,riggodâh,багатство
3162,Reichtum::N,ree´ǧǧesvuõtt,багатство
3163,Reichtum::N,ва̄птэквӯдт,багатство
3164,Welt::N,veartene,світ
3165,Welt::N,værált,світ
3166,Welt::N,ilmme,світ
3167,Welt::N,máilbmi,світ
3168,Welt::N,maailm,світ
3169,Welt::N,maai´lm,світ
3170,Welt::N,jânnamkå´dd,світ
3171,Welt::N,э̄ллманнт,світ
3172,Land::N,laante,країна
3173,Land::N,eatneme,країна
3174,Land::N,lánnda,країна
3175,Land::N,eanan,країна
3176,Land::N,eennâm,країна
3177,Land::N,mädd,країна
3178,Land::N,jânnam,країна
3179,Land::N,ланнҍ,країна
3180,Land::N,е̄ммьне,країна
3181,Staat::N,staate,держава
3182,Staat::N,stáhtta,держава
3183,Staat::N,rijkka,держава
3184,Staat::N,stáhta,держава
3185,Staat::N,staatâ,держава
3186,Staat::N,riikk,держава
3187,Staat::N,ланнҍ,держава
3188,Staat::N,государствэ,держава
3189,König::N,gånka,король
3190,König::N,gånågis,король
3191,König::N,gonagas,король
3192,König::N,kunâgâs,король
3193,König::N,caarr,король
3194,König::N,koonǥõs,король
3195,König::N,цоарр,король
3196,Macht::N,faamoe,влада
3197,Macht::N,fábmo,влада
3198,Macht::N,fábmogisvuohta,влада
3199,Macht::N,fápmu,влада
3200,Macht::N,väldi,влада
3201,Macht::N,vä´ldd,влада
3202,Macht::N,воаллт,влада
3203,Grenze::N,raajoe,кордон
3204,Grenze::N,rádjá,кордон
3205,Grenze::N,mierre,кордон
3206,Grenze::N,rádji,кордон
3207,Grenze::N,rääji,кордон
3208,Grenze::N,raajj,кордон
3209,Grenze::N,ре̄ввьн,кордон
3210,Krieg::N,dåara,війна
3211,Krieg::N,soahte,війна
3212,Krieg::N,soahti,війна
3213,Krieg::N,suáti,війна
3214,Krieg::N,väi´nn,війна
3215,Krieg::N,туарр,війна
3216,Feind::N,gertele,ворог
3217,Feind::N,vasjulasj,ворог
3218,Feind::N,vašálaš,ворог
3219,Feind::N,vajalâš,ворог
3220,Feind::N,vâjjeeja,ворог
3221,Feind::N,вэресь,ворог
3222,Kampf::N,gæmhpome,бій
3223,Kampf::N,gæmhpome,боротьба
3224,Kampf::N,doarro,бій
3225,Kampf::N,doarro,боротьба
3226,Kampf::N,oajbbom,бій
3227,Kampf::N,oajbbom,боротьба
3228,Kampf::N,rahtjamus,бій
3229,Kampf::N,rahtjamus,боротьба
3230,Kampf::N,doarru,бій
3231,Kampf::N,doarru,боротьба
3232,Kampf::N,vuostelasvuohta,бій
3233,Kampf::N,vuostelasvuohta,боротьба
3234,Kampf::N,tuáṛi,бій
3235,Kampf::N,tuáṛi,боротьба
3236,Kampf::N,tuärrmõš,бій
3237,Kampf::N,tuärrmõš,боротьба
3238,Kampf::N,вуаййпмушш,бій
3239,Kampf::N,вуаййпмушш,боротьба
3240,Bogen[Waffe]::N,joeksi,лук
3241,Bogen[Waffe]::N,juoksa,лук
3242,Bogen[Waffe]::N,dávgi,лук
3243,Bogen[Waffe]::N,tävgi,лук
3244,Bogen[Waffe]::N,johss,лук
3245,Bogen[Waffe]::N,ю̄ккс,лук
3246,Pfeil::N,njoele,стріла
3247,Pfeil::N,sådde,стріла
3248,Pfeil::N,njuolla,стріла
3249,Pfeil::N,njuolla,стріла
3250,Pfeil::N,njuoḷâ,стріла
3251,Pfeil::N,njuõll,стріла
3252,Pfeil::N,ню̄лл,стріла
3253,Gewehr::N,röövre,рушниця
3254,Gewehr::N,röövre,гвинтівка
3255,Gewehr::N,birsso,рушниця
3256,Gewehr::N,birsso,гвинтівка
3257,Gewehr::N,bissu,рушниця
3258,Gewehr::N,bissu,гвинтівка
3259,Gewehr::N,pisso,рушниця
3260,Gewehr::N,pisso,гвинтівка
3261,Gewehr::N,pess,рушниця
3262,Gewehr::N,pess,гвинтівка
3263,Gewehr::N,пысс,рушниця
3264,Gewehr::N,пысс,гвинтівка
3265,Fehler::N,fiejlie,помилка
3266,Fehler::N,vihke,помилка
3267,Fehler::N,boastovuohta,помилка
3268,Fehler::N,vihki,помилка
3269,Fehler::N,vearri,помилка
3270,Fehler::N,vahe,помилка
3271,Fehler::N,feilâ,помилка
3272,Fehler::N,vie´rr,помилка
3273,Fehler::N,се̄гкь,помилка
3274,Fehler::N,ся̄гкнэхк,помилка
3275,Lüge::N,slogne,брехня
3276,Lüge::N,slaarve,брехня
3277,Lüge::N,gieles,брехня
3278,Lüge::N,gielis,брехня
3279,Lüge::N,kie'les,брехня
3280,Lüge::N,ǩee´lesvuõtt,брехня
3281,Lüge::N,ке̄лсэллмушш,брехня
3282,Schaden::N,skaara,шкода
3283,Schaden::N,skaara,збиток
3284,Schaden::N,vahák,шкода
3285,Schaden::N,vahák,збиток
3286,Schaden::N,skádá,шкода
3287,Schaden::N,skádá,збиток
3288,Schaden::N,vahát,шкода
3289,Schaden::N,vahát,збиток
3290,Schaden::N,vaahâg,шкода
3291,Schaden::N,vaahâg,збиток
3292,Schaden::N,påå´mh,шкода
3293,Schaden::N,påå´mh,збиток
3294,Schaden::N,ря̄хкхэмушш,шкода
3295,Schaden::N,ря̄хкхэмушш,збиток
3296,Unglück::N,goerpe,нещастя
3297,Unglück::N,vuorbedisvuohta,нещастя
3298,Unglück::N,sårmme,нещастя
3299,Unglück::N,lihkohisvuohta,нещастя
3300,Unglück::N,uá'sittemesvuotâ,нещастя
3301,Unglück::N,pärtti,нещастя
3302,Unglück::N,påå´mh,нещастя
3303,Unglück::N,пӣдтҍ,нещастя
3304,Schuld::N,skåltoe,провина
3305,Schuld::N,suddo,провина
3306,Schuld::N,áššálašvuohta,провина
3307,Schuld::N,sivalašvuohta,провина
3308,Schuld::N,váddu,провина
3309,Schuld::N,vie´rr,провина
3310,Schuld::N,ве̄ррь,провина
3311,Alter::N,aaltere,вік
3312,Alter::N,aaltere,літа
3313,Alter::N,áldar,вік
3314,Alter::N,áldar,літа
3315,Alter::N,ahki,вік
3316,Alter::N,ahki,літа
3317,Alter::N,ahe,вік
3318,Alter::N,ahe,літа
3319,Alter::N,ââ´ǩǩ,вік
3320,Alter::N,ââ´ǩǩ,літа
3321,Alter::N,ыгь,вік
3322,Alter::N,ыгь,літа
3323,Schluss::N,nåhkeme,кінець
3324,Schluss::N,giehtje,кінець
3325,Schluss::N,loahppa,кінець
3326,Schluss::N,loppâ,кінець
3327,Schluss::N,lopp,кінець
3328,Schluss::N,ке̄джь,кінець
3329,Zeit::N,aejkie,час
3330,Zeit::N,baaletje,час
3331,Zeit::N,ájgge,час
3332,Zeit::N,áigi,час
3333,Zeit::N,äigi,час
3334,Zeit::N,âi´ǧǧ,час
3335,Zeit::N,а̄ййк,час
