,Concept_ID,el,se
1072,Ei::N,αβγό,маннҍ
1073,Nest::N,φωλιά,biesie
1074,Nest::N,φωλιά,biesse
1075,Nest::N,φωλιά,beassi
1076,Nest::N,φωλιά,peesi
1077,Nest::N,φωλιά,piervâl
1078,Nest::N,φωλιά,piä´ss
1079,Nest::N,φωλιά,пе̄ссь
1080,Bau::N,φωλιά,biesie
1081,Bau::N,φωλιά,biedjo
1082,Bau::N,φωλιά,liesso
1083,Bau::N,φωλιά,biedju
1084,Bau::N,φωλιά,piäju
1085,Bau::N,φωλιά,вуэӈӈк
1086,Tier::N,ζώο,juvre
1087,Tier::N,ζώο,udos
1088,Tier::N,ζώο,divrre
1089,Tier::N,ζώο,luohtok
1090,Tier::N,ζώο,ealli
1091,Tier::N,ζώο,ellee
1092,Tier::N,ζώο,jie´lli
1093,Tier::N,ζώο,жыва
1094,Herde::N,κοπάδι,dåehkie
1095,Herde::N,κοπάδι,ællo
1096,Herde::N,κοπάδι,fuovva
1097,Herde::N,κοπάδι,doahkki
1098,Herde::N,κοπάδι,čagge
1099,Herde::N,κοπάδι,tukk
1100,Herde::N,κοπάδι,vâ´lvv
1101,Herde::N,κοπάδι,чуэз
1102,Herde::N,κοπάδι,чӣгар
1103,Kuh::N,αγελάδα,govse
1104,Kuh::N,αγελάδα,gussa
1105,Kuh::N,αγελάδα,gussa
1106,Kuh::N,αγελάδα,kussâ
1107,Kuh::N,αγελάδα,kuss
1108,Kuh::N,αγελάδα,лӣххьм
1109,Bulle::N,ταύρος,vuaksa
1110,Bulle::N,ταύρος,vuoksá
1111,Bulle::N,ταύρος,heargi
1112,Bulle::N,ταύρος,vuák'sá
1113,Bulle::N,ταύρος,ergi
1114,Bulle::N,ταύρος,vuâhss
1115,Bulle::N,ταύρος,е̄ррьк
1116,Pferd::N,άλογο,hierkie
1117,Pferd::N,άλογο,råsse
1118,Pferd::N,άλογο,hæssta
1119,Pferd::N,άλογο,heavuš
1120,Pferd::N,άλογο,hiävuš
1121,Pferd::N,άλογο,heävaš
1122,Pferd::N,άλογο,ро̄ссь
1123,Schaf::N,πρόβατο,sïrve
1124,Schaf::N,πρόβατο,sávttsa
1125,Schaf::N,πρόβατο,sávza
1126,Schaf::N,πρόβατο,savzâ
1127,Schaf::N,πρόβατο,sauʒʒ
1128,Schaf::N,πρόβατο,ла̄мьпесь
1129,Schwein::N,γουρούνι,snurke
1130,Schwein::N,γουρούνι,svijnne
1131,Schwein::N,γουρούνι,spiidni
1132,Schwein::N,γουρούνι,šahe
1133,Schwein::N,γουρούνι,šââ´ǩǩ
1134,Schwein::N,γουρούνι,ша̄гкь
1135,Hund::N,σκυλί,bïenje
1136,Hund::N,σκυλί,bena
1137,Hund::N,σκυλί,beana
1138,Hund::N,σκυλί,peenuv
1139,Hund::N,σκυλί,piânnai
1140,Hund::N,σκυλί,пе̄ннэ
1141,Hund::N,σκύλος,bïenje
1142,Hund::N,σκύλος,bena
1143,Hund::N,σκύλος,beana
1144,Hund::N,σκύλος,peenuv
1145,Hund::N,σκύλος,piânnai
1146,Hund::N,σκύλος,пе̄ннэ
1147,Katze::N,γάτα,gaahtoe
1148,Katze::N,γάτα,gáhtto
1149,Katze::N,γάτα,bussá
1150,Katze::N,γάτα,kissá
1151,Katze::N,γάτα,kaass
1152,Katze::N,γάτα,ко̄а̄сс
1153,Bär::N,άρκτος,gumsie
1154,Bär::N,άρκτος,biernna
1155,Bär::N,άρκτος,guovža
1156,Bär::N,άρκτος,bierdna
1157,Bär::N,άρκτος,kuob'žâ
1158,Bär::N,άρκτος,kue´bǯǯ
1159,Bär::N,άρκτος,та̄лл
1160,Bär::N,αρκούδα,gumsie
1161,Bär::N,αρκούδα,biernna
1162,Bär::N,αρκούδα,guovža
1163,Bär::N,αρκούδα,bierdna
1164,Bär::N,αρκούδα,kuob'žâ
1165,Bär::N,αρκούδα,kue´bǯǯ
1166,Bär::N,αρκούδα,та̄лл
1167,Eichhörnchen::N,βερβερίτσα,åeruve
1168,Eichhörnchen::N,βερβερίτσα,oarre
1169,Eichhörnchen::N,βερβερίτσα,oarri
1170,Eichhörnchen::N,βερβερίτσα,uár'ree
1171,Eichhörnchen::N,βερβερίτσα,vuä´r'rev
1172,Eichhörnchen::N,βερβερίτσα,вуэррев
1173,Elch::N,άλκη,ïelje
1174,Elch::N,άλκη,ællja
1175,Elch::N,άλκη,sarvva
1176,Elch::N,άλκη,ealga
1177,Elch::N,άλκη,sorvâ
1178,Elch::N,άλκη,sõrvv
1179,Elch::N,άλκη,сэ̄ррв
1180,Fuchs::N,αλεπού,riepie
1181,Fuchs::N,αλεπού,riebij
1182,Fuchs::N,αλεπού,rieban
1183,Fuchs::N,αλεπού,riemnjis
1184,Fuchs::N,αλεπού,rie´mjj
1185,Fuchs::N,αλεπού,рӣммьн
1186,Hase::N,λαγός,njåemele
1187,Hase::N,λαγός,njoammel
1188,Hase::N,λαγός,njoammil
1189,Hase::N,λαγός,njuámmil
1190,Hase::N,λαγός,njue´m'mel
1191,Hase::N,λαγός,нюэммель
1192,Maus::N,ποντικός,snjeara
1193,Maus::N,ποντικός,snjierrá
1194,Maus::N,ποντικός,sáhpán
1195,Maus::N,ποντικός,säplig
1196,Maus::N,ποντικός,sä´ppli
1197,Maus::N,ποντικός,са̄хпьлинк
1198,Wolf::N,λύκος,sïejpe
1199,Wolf::N,λύκος,stálppe
1200,Wolf::N,λύκος,stáhkke
1201,Wolf::N,λύκος,ruomas
1202,Wolf::N,λύκος,kumpe
1203,Wolf::N,λύκος,návdi
1204,Wolf::N,λύκος,kumppi
1205,Wolf::N,λύκος,ku´mpp
1206,Wolf::N,λύκος,pââ´ldes
1207,Wolf::N,λύκος,чиррм
1208,Wolf::N,λύκος,пальтӭсь
1209,Vogel::N,πουλί,ledtie
1210,Vogel::N,πουλί,lådde
1211,Vogel::N,πουλί,loddi
1212,Vogel::N,πουλί,lodde
1213,Vogel::N,πουλί,lå´dd
1214,Vogel::N,πουλί,лоаннҍт
1215,Schwarm::N,σμήνος,dåehkie
1216,Schwarm::N,σμήνος,doahkke
1217,Schwarm::N,σμήνος,doahkki
1218,Schwarm::N,σμήνος,tuák'ki
1219,Schwarm::N,σμήνος,parvv
1220,Schwarm::N,σμήνος,туххк
1221,Huhn::N,κότα,vöönhtse
1222,Huhn::N,κότα,vuonntsá
1223,Huhn::N,κότα,vuonccis
1224,Huhn::N,κότα,kääṇi
1225,Huhn::N,κότα,kää´nn
1226,Huhn::N,κότα,ка̄ннҌ
1227,Huhn::N,όρνιθα,vöönhtse
1228,Huhn::N,όρνιθα,vuonntsá
1229,Huhn::N,όρνιθα,vuonccis
1230,Huhn::N,όρνιθα,kääṇi
1231,Huhn::N,όρνιθα,kää´nn
1232,Huhn::N,όρνιθα,ка̄ннҌ
1233,Hahn::N,πετεινός,deere
1234,Hahn::N,πετεινός,hádna
1235,Hahn::N,πετεινός,åresvuonntsá
1236,Hahn::N,πετεινός,vuonccis
1237,Hahn::N,πετεινός,kääṇi
1238,Hahn::N,πετεινός,åå´reskää´nn
1239,Hahn::N,πετεινός,пе̄ттэх
1240,Gans::N,χήνα,gaase
1241,Gans::N,χήνα,gássa
1242,Gans::N,χήνα,čuonji
1243,Gans::N,χήνα,čuá'njá
1244,Gans::N,χήνα,čue´nj
1245,Gans::N,χήνα,чуэнь
1246,Adler::N,αετός,aarhtse
1247,Adler::N,αετός,goasskem
1248,Adler::N,αετός,goaskin
1249,Adler::N,αετός,kuás'kim
1250,Adler::N,αετός,kuä´cǩǩem
1251,Adler::N,αετός,куэцькем
1252,Ente::N,πάπια,tjååtsele
1253,Ente::N,πάπια,vuojatjis
1254,Ente::N,πάπια,čáhceloddi
1255,Ente::N,πάπια,vuonjâč
1256,Ente::N,πάπια,vuõnjâč
1257,Ente::N,πάπια,ча̄дзьлоаннҍт
1258,Eule::N,κουκουβάγια,snjågloe
1259,Eule::N,κουκουβάγια,skunjok
1260,Eule::N,κουκουβάγια,skuolfi
1261,Eule::N,κουκουβάγια,ijjâlodde
1262,Eule::N,κουκουβάγια,iiđsaž
1263,Eule::N,κουκουβάγια,кунньлоаннҍт
1264,Eule::N,κουκουβάγια,чӯзэм вуэһпэй
1265,Kranich::N,γερανός,goerke
1266,Kranich::N,γερανός,guorgga
1267,Kranich::N,γερανός,guorga
1268,Kranich::N,γερανός,kuor'gâ
1269,Kranich::N,γερανός,kuõrgg
1270,Kranich::N,γερανός,кӯррк
1271,Krähe::N,καρακάξα,voerhtje
1272,Krähe::N,καρακάξα,gárránis
1273,Krähe::N,καρακάξα,vuoratjis
1274,Krähe::N,καρακάξα,vuoražas
1275,Krähe::N,καρακάξα,vuorččis
1276,Krähe::N,καρακάξα,vuorâč
1277,Krähe::N,καρακάξα,vuõrâč
1278,Krähe::N,καρακάξα,вӯрэч
1279,Kuckuck::N,κούκος,gïeke
1280,Kuckuck::N,κούκος,giehka
1281,Kuckuck::N,κούκος,giehka
1282,Kuckuck::N,κούκος,kiehâ
1283,Kuckuck::N,κούκος,ǩiõkk
1284,Kuckuck::N,κούκος,кӣгк
