,Concept_ID,ady,se
4123,rechter::A,джабгъу,olgeš
4124,rechter::A,джабгъу,uál'gis
4125,rechter::A,джабгъу,vuõiǥâs
4126,rechter::A,джабгъу,вуэлькесь
4127,anderer::A,нэмы́кӏ,jeatjebe
4128,anderer::A,нэмы́кӏ,nubbe
4129,anderer::A,нэмы́кӏ,eará
4130,anderer::A,нэмы́кӏ,nubbi
4131,anderer::A,нэмы́кӏ,nubbe
4132,anderer::A,нэмы́кӏ,nu´bb
4133,anderer::A,нэмы́кӏ,jee´res
4134,anderer::A,нэмы́кӏ,мудта
4135,anderer::A,нэмы́кӏ,е̄ресь
4136,erster::A,апэр,voestes
4137,erster::A,апэр,vuostasj
4138,erster::A,апэр,vuosttaš
4139,erster::A,апэр,vuos'muš
4140,erster::A,апэр,vuõs's
4141,erster::A,апэр,õõu´dmõs
4142,erster::A,апэр,авьтмусс
4143,zweiter::A,я́тӏонэр,mubpie
4144,zweiter::A,я́тӏонэр,nubbe
4145,zweiter::A,я́тӏонэр,nubbi
4146,zweiter::A,я́тӏонэр,nubbe
4147,zweiter::A,я́тӏонэр,nu´bb
4148,zweiter::A,я́тӏонэр,ныммьп
4149,dritter::A,ящэнэр,gåalmede
4150,dritter::A,ящэнэр,goalmát
4151,dritter::A,ящэнэр,goalmmát
4152,dritter::A,ящэнэр,kuálmád
4153,dritter::A,ящэнэр,kuälmad
4154,dritter::A,ящэнэр,кӯа̄ллмант
4155,letzter::A,аужыр,minngemes
4156,letzter::A,аужыр,maŋemus
4157,letzter::A,аужыр,maŋimus
4158,letzter::A,аужыр,majemuš
4159,letzter::A,аужыр,mââi´mõs
4160,letzter::A,аужыр,маӈьмусс
4161,allein::ADV,зы,oktegh
4162,allein::ADV,зы,oktegimse
4163,allein::ADV,зы,oktebisnie
4164,allein::ADV,зы,aktu
4165,allein::ADV,зы,okto
4166,allein::ADV,зы,ohtuu
4167,allein::ADV,зы,õhttu
4168,allein::ADV,зы,о̄ххтэ
4169,auf einmal::ADV,ардэдэм,avtatrajes
4170,auf einmal::ADV,ардэдэм,hávális
4171,auf einmal::ADV,ардэдэм,hávil
4172,auf einmal::ADV,ардэдэм,tove
4173,auf einmal::ADV,ардэдэм,аххтан
4174,auf einmal::ADV,асыхьатым,avtatrajes
4175,auf einmal::ADV,асыхьатым,hávális
4176,auf einmal::ADV,асыхьатым,hávil
4177,auf einmal::ADV,асыхьатым,tove
4178,auf einmal::ADV,асыхьатым,аххтан
4179,zusammen::ADV,зэгъусэхэ́у,ektine
4180,zusammen::ADV,зэгъусэхэ́у,ektesne
4181,zusammen::ADV,зэгъусэхэ́у,tjåenghkesne
4182,zusammen::ADV,зэгъусэхэ́у,siegen
4183,zusammen::ADV,зэгъусэхэ́у,oktan
4184,zusammen::ADV,зэгъусэхэ́у,ovttas
4185,zusammen::ADV,зэгъусэхэ́у,čoahkis
4186,zusammen::ADV,зэгъусэхэ́у,oovtâst
4187,zusammen::ADV,зэгъусэхэ́у,õõutsââ´jest
4188,zusammen::ADV,зэгъусэхэ́у,аххтан
4189,zusammen::ADV,зэгъусэхэ́у,эфтэсьт
4190,lange::ADV,бэрэ́,guhkiem
4191,lange::ADV,бэрэ́,guhkev
4192,lange::ADV,бэрэ́,mælggadav
4193,lange::ADV,бэрэ́,guhká
4194,lange::ADV,бэрэ́,kuhe
4195,lange::ADV,бэрэ́,kuhháá
4196,lange::ADV,бэрэ́,kuu´ǩǩ
4197,lange::ADV,бэрэ́,кугкь
4198,plötzlich::ADV,зэкӏэм,faahketji
4199,plötzlich::ADV,зэкӏэм,hæhkkat
4200,plötzlich::ADV,зэкӏэм,fáhkkestaga
4201,plötzlich::ADV,зэкӏэм,fakkist
4202,plötzlich::ADV,зэкӏэм,kruu´ta
4203,plötzlich::ADV,зэкӏэм,а̄йнханна
4204,sofort::ADV,ардэдэм,dallegh
4205,sofort::ADV,ардэдэм,dalá
4206,sofort::ADV,ардэдэм,dalánagi
4207,sofort::ADV,ардэдэм,dakkavide
4208,sofort::ADV,ардэдэм,dakkaviđe
4209,sofort::ADV,ардэдэм,tállán
4210,sofort::ADV,ардэдэм,naraaz
4211,sofort::ADV,ардэдэм,атть
4212,sofort::ADV,асыхьатым,dallegh
4213,sofort::ADV,асыхьатым,dalá
4214,sofort::ADV,асыхьатым,dalánagi
4215,sofort::ADV,асыхьатым,dakkavide
4216,sofort::ADV,асыхьатым,dakkaviđe
4217,sofort::ADV,асыхьатым,tállán
4218,sofort::ADV,асыхьатым,naraaz
4219,sofort::ADV,асыхьатым,атть
4220,später::ADV,нэужым,mænngan 
4221,später::ADV,нэужым,maŋŋebut
4222,später::ADV,нэужым,maŋŋel
4223,später::ADV,нэужым,maŋ̣eláá
4224,später::ADV,нэужым,mâ´ŋŋlakast
4225,später::ADV,нэужым,маӈӈа
4226,jetzt::ADV,джы,daelie
4227,jetzt::ADV,джы,dal
4228,jetzt::ADV,джы,dal
4229,jetzt::ADV,джы,tääl
4230,jetzt::ADV,джы,ââ´n
4231,jetzt::ADV,джы,атть
4232,heute::ADV,непэ́,daenbien
4233,heute::ADV,непэ́,uddni
4234,heute::ADV,непэ́,odne
4235,heute::ADV,непэ́,onne
4236,heute::ADV,непэ́,tä´bbe
4237,heute::ADV,непэ́,та̄ррьм
4238,morgen::ADV,неу́щы,jirreden
4239,morgen::ADV,неу́щы,idet
4240,morgen::ADV,неу́щы,ihttin
4241,morgen::ADV,неу́щы,itten
4242,morgen::ADV,неу́щы,jâđđa
4243,morgen::ADV,неу́щы,янта
4244,bald::ADV,псынкӏэу,varke
4245,bald::ADV,псынкӏэу,ruvva
4246,bald::ADV,псынкӏэу,farga
4247,bald::ADV,псынкӏэу,vorgâ
4248,bald::ADV,псынкӏэу,sõrgg
4249,bald::ADV,псынкӏэу,вэхтэнне
4250,dann::ADV,нэужым,die
4251,dann::ADV,нэужым,dalloj
4252,dann::ADV,нэужым,de
4253,dann::ADV,нэужым,te
4254,dann::ADV,нэужым,de
4255,dann::ADV,нэужым,teä
4256,dann::ADV,нэужым,â´tte
4257,dann::ADV,нэужым,те
4258,gestern::ADV,тыгъуа́с,jååktan
4259,gestern::ADV,тыгъуа́с,iektu
4260,gestern::ADV,тыгъуа́с,ikte
4261,gestern::ADV,тыгъуа́с,jieh't
4262,gestern::ADV,тыгъуа́с,jåhtta
4263,gestern::ADV,тыгъуа́с,яххта
4264,einst::ADV,зэгорэ́м,dejpeli
4265,einst::ADV,зэгорэ́м,åvdebut
4266,einst::ADV,зэгорэ́м,áigi
4267,einst::ADV,зэгорэ́м,dolin
4268,einst::ADV,зэгорэ́м,tovle
4269,einst::ADV,зэгорэ́м,tuu´l
4270,einst::ADV,зэгорэ́м,э̄ххьтэшьт
4271,damals::ADV,армэ,aejkien
4272,damals::ADV,армэ,dalloj
4273,damals::ADV,армэ,dalle
4274,damals::ADV,армэ,talle
4275,damals::ADV,армэ,te´l
4276,damals::ADV,армэ,teä´l
4277,damals::ADV,армэ,танна
4278,damals::ADV,ащыгъум,aejkien
4279,damals::ADV,ащыгъум,dalloj
4280,damals::ADV,ащыгъум,dalle
4281,damals::ADV,ащыгъум,talle
4282,damals::ADV,ащыгъум,te´l
4283,damals::ADV,ащыгъум,teä´l
4284,damals::ADV,ащыгъум,танна
4285,danach::ADV,нэужым,mïnngesne
4286,danach::ADV,нэужым,dan maŋŋela
4287,danach::ADV,нэужым,maŋŋil
4288,danach::ADV,нэужым,das maŋŋá
4289,danach::ADV,нэужым,maŋ̣a
4290,danach::ADV,нэужым,mâ´ŋŋlest
4291,danach::ADV,нэужым,маӈӈа
4292,vorher::ADV,нахьыпэм,aarebi
4293,vorher::ADV,нахьыпэм,åvddål
4294,vorher::ADV,нахьыпэм,árat
4295,vorher::ADV,нахьыпэм,ovdâl
4296,vorher::ADV,нахьыпэм,ouddâl
4297,vorher::ADV,нахьыпэм,а̄йка
4298,einmal::ADV,зэ,ikth
4299,einmal::ADV,зэ,akti
4300,einmal::ADV,зэ,okte
4301,einmal::ADV,зэ,ohtii
4302,einmal::ADV,зэ,kojo
4303,einmal::ADV,зэ,måttmešt
4304,einmal::ADV,зэ,э̄фт вэ̄рр
4305,oft::ADV,бэрэ,daamtaj
4306,oft::ADV,бэрэ,álu
4307,oft::ADV,бэрэ,ábaj
4308,oft::ADV,бэрэ,dájvvá
4309,oft::ADV,бэрэ,dávjá
4310,oft::ADV,бэрэ,távjá
4311,oft::ADV,бэрэ,täujja
4312,oft::ADV,бэрэ,то̄а̄ййв
4313,immer::ADV,ренэ́у,iktesth
4314,immer::ADV,ренэ́у,eejnegen
4315,immer::ADV,ренэ́у,agev
4316,immer::ADV,ренэ́у,álo
4317,immer::ADV,ренэ́у,ain
4318,immer::ADV,ренэ́у,ovttuu
4319,immer::ADV,ренэ́у,pâi
4320,immer::ADV,ренэ́у,пай
4321,dort::ADV,модэ,dagkoe
4322,dort::ADV,модэ,dale
4323,dort::ADV,модэ,dakko
4324,dort::ADV,модэ,tuo
4325,dort::ADV,модэ,tovben
4326,dort::ADV,модэ,to´ben
4327,dort::ADV,модэ,тёллэ
4328,dort::ADV,модэ,тамьпе
4329,dorthin::ADV,модэ́,dahkoe
4330,dorthin::ADV,модэ́,dåhku
4331,dorthin::ADV,модэ́,dohko
4332,dorthin::ADV,модэ́,diehko
4333,dorthin::ADV,модэ́,tuohu
4334,dorthin::ADV,модэ́,tok
4335,dorthin::ADV,модэ́,tok-aa
4336,dorthin::ADV,модэ́,то̄гэ
4337,geradeaus::ADV,занкӏэу,njuolgga
4338,geradeaus::ADV,занкӏэу,njuolga
4339,geradeaus::ADV,занкӏэу,njuol'gist
4340,geradeaus::ADV,занкӏэу,vuoi'gist
4341,geradeaus::ADV,занкӏэу,vui´jǧǧest
4342,geradeaus::ADV,занкӏэу,вӯййкесьт
4343,vorwärts::ADV,ыпэкӏэ,fraamme
4344,vorwärts::ADV,ыпэкӏэ,åvddån
4345,vorwärts::ADV,ыпэкӏэ,ovddas
4346,vorwärts::ADV,ыпэкӏэ,oovdâs
4347,vorwärts::ADV,ыпэкӏэ,ooudâs
4348,vorwärts::ADV,ыпэкӏэ,ooudårra
4349,vorwärts::ADV,ыпэкӏэ,эвтэс
4350,rückwärts::ADV,ыужыкӏэ́,mænngese
4351,rückwärts::ADV,ыужыкӏэ́,ruoptobadáj
4352,rückwärts::ADV,ыужыкӏэ́,maŋás
4353,rückwärts::ADV,ыужыкӏэ́,majaskulij
4354,rückwärts::ADV,ыужыкӏэ́,mââjas
4355,rückwärts::ADV,ыужыкӏэ́,mâ´ŋŋla
4356,rückwärts::ADV,ыужыкӏэ́,мо̄а̄з
4357,rückwärts::ADV,ыужыкӏэ́,мо̄а̄ст
4358,zurück::ADV,ыужыкӏэ́,bååstede
4359,zurück::ADV,ыужыкӏэ́,ruoptus
4360,zurück::ADV,ыужыкӏэ́,maŋus
4361,zurück::ADV,ыужыкӏэ́,ruoktot
4362,zurück::ADV,ыужыкӏэ́,maassâd
4363,zurück::ADV,ыужыкӏэ́,vä´st
4364,zurück::ADV,ыужыкӏэ́,mååusat
4365,zurück::ADV,ыужыкӏэ́,мо̄а̄з
4366,zurück::ADV,ыужыкӏэ́,мо̄а̄ст
4367,unten::ADV,ычӏэкӏэ́,vuelnie
4368,unten::ADV,ычӏэкӏэ́,vuollen
4369,unten::ADV,ычӏэкӏэ́,vuollin
4370,unten::ADV,ычӏэкӏэ́,vyellin
4371,unten::ADV,ычӏэкӏэ́,vue´llen
4372,unten::ADV,ычӏэкӏэ́,вӯлльн
4373,hinab::ADV,ычӏэгъы́,våålese
4374,hinab::ADV,ычӏэгъы́,vuolus
4375,hinab::ADV,ычӏэгъы́,vulos
4376,hinab::ADV,ычӏэгъы́,vuá'lás
4377,hinab::ADV,ычӏэгъы́,vuâlas
4378,hinab::ADV,ычӏэгъы́,валас
4379,hinab::ADV,ычӏэкӏэ́,våålese
4380,hinab::ADV,ычӏэкӏэ́,vuolus
4381,hinab::ADV,ычӏэкӏэ́,vulos
4382,hinab::ADV,ычӏэкӏэ́,vuá'lás
4383,hinab::ADV,ычӏэкӏэ́,vuâlas
4384,hinab::ADV,ычӏэкӏэ́,валас
4385,oben::ADV,ышъхьагъы,bijjene
4386,oben::ADV,ышъхьагъы,baddjen
4387,oben::ADV,ышъхьагъы,badjin
4388,oben::ADV,ышъхьагъы,paijeen
4389,oben::ADV,ышъхьагъы,pâ´jjen
4390,oben::ADV,ышъхьагъы,tunââ´lmest
4391,oben::ADV,ышъхьагъы,пайенҍ
4392,hinauf::ADV,ышъхьагъыкӏэ,bæjjese
4393,hinauf::ADV,ышъхьагъыкӏэ,bajás
4394,hinauf::ADV,ышъхьагъыкӏэ,bajás
4395,hinauf::ADV,ышъхьагъыкӏэ,pajas
4396,hinauf::ADV,ышъхьагъыкӏэ,pââjas
4397,hinauf::ADV,ышъхьагъыкӏэ,пайяс
4398,überall::ADV,тыди́,gaajhkene lehkesne
4399,überall::ADV,тыди́,juohkka sajen
4400,überall::ADV,тыди́,juohke sajis
4401,überall::ADV,тыди́,jya'hisaajeest
4402,überall::ADV,тыди́,vee´zz
4403,überall::ADV,тыди́,pukvee´zz
4404,überall::ADV,тыди́,пугквесь
4405,überall::ADV,тыдэкӏи́,gaajhkene lehkesne
4406,überall::ADV,тыдэкӏи́,juohkka sajen
4407,überall::ADV,тыдэкӏи́,juohke sajis
4408,überall::ADV,тыдэкӏи́,jya'hisaajeest
4409,überall::ADV,тыдэкӏи́,vee´zz
4410,überall::ADV,тыдэкӏи́,pukvee´zz
4411,überall::ADV,тыдэкӏи́,пугквесь
4412,nicht::ADV,-п,ij
4413,nicht::ADV,-п,ij
4414,nicht::ADV,-п,ii
4415,nicht::ADV,-п,ij
4416,nicht::ADV,-п,ij
4417,nicht::ADV,-п,эйй
4418,nicht::ADV,мы-,ij
4419,nicht::ADV,мы-,ij
4420,nicht::ADV,мы-,ii
4421,nicht::ADV,мы-,ij
4422,nicht::ADV,мы-,ij
4423,nicht::ADV,мы-,эйй
4424,ein wenig::ADV,тӏэкӏу,ånnetje
4425,ein wenig::ADV,тӏэкӏу,ahtjetje
4426,ein wenig::ADV,тӏэкӏу,binná
4427,ein wenig::ADV,тӏэкӏу,veahá
4428,ein wenig::ADV,тӏэкӏу,ucánjii
4429,ein wenig::ADV,тӏэкӏу,occanj
4430,ein wenig::ADV,тӏэкӏу,simmna
4431,ein wenig::ADV,тӏэкӏу,сада
4432,ein wenig::ADV,тӏэкӏу,садаматта
4433,kaum::ADV,къоды́й,jallan
4434,kaum::ADV,къоды́й,vánet
4435,kaum::ADV,къоды́й,báljo
4436,kaum::ADV,къоды́й,illá
4437,kaum::ADV,къоды́й,illvaa
4438,kaum::ADV,къоды́й,мале
4439,kaum::ADV,къоды́й,элэлэ
4440,sehr::ADV,дэд,sagk
4441,sehr::ADV,дэд,riek
4442,sehr::ADV,дэд,sieldes
4443,sehr::ADV,дэд,hui
4444,sehr::ADV,дэд,ollu
4445,sehr::ADV,дэд,čuuvtij
4446,sehr::ADV,дэд,sami
4447,sehr::ADV,дэд,čuu´t
4448,sehr::ADV,дэд,пэре
4449,sehr::ADV,дэд,чофта
4450,so::ADV,ащ фэд,numhtie
4451,so::ADV,ащ фэд,nav
4452,so::ADV,ащ фэд,nuov
4453,so::ADV,ащ фэд,nåv
4454,so::ADV,ащ фэд,nu
4455,so::ADV,ащ фэд,näävt
4456,so::ADV,ащ фэд,de
4457,so::ADV,ащ фэд,nu´t
4458,so::ADV,ащ фэд,nääi´t
4459,so::ADV,ащ фэд,те̄льнэ
4460,so::ADV,мыщ фэд,numhtie
4461,so::ADV,мыщ фэд,nav
4462,so::ADV,мыщ фэд,nuov
4463,so::ADV,мыщ фэд,nåv
4464,so::ADV,мыщ фэд,nu
4465,so::ADV,мыщ фэд,näävt
4466,so::ADV,мыщ фэд,de
4467,so::ADV,мыщ фэд,nu´t
4468,so::ADV,мыщ фэд,nääi´t
4469,so::ADV,мыщ фэд,те̄льнэ
4470,so::ADV,джащ фэд,numhtie
4471,so::ADV,джащ фэд,nav
4472,so::ADV,джащ фэд,nuov
4473,so::ADV,джащ фэд,nåv
4474,so::ADV,джащ фэд,nu
4475,so::ADV,джащ фэд,näävt
4476,so::ADV,джащ фэд,de
4477,so::ADV,джащ фэд,nu´t
4478,so::ADV,джащ фэд,nääi´t
4479,so::ADV,джащ фэд,те̄льнэ
4480,noch::ADV,джыри,annje
4481,noch::ADV,джыри,ájn
4482,noch::ADV,джыри,vilá
4483,noch::ADV,джыри,ain
4484,noch::ADV,джыри,vela
4485,noch::ADV,джыри,võl
4486,noch::ADV,джыри,veâl
4487,noch::ADV,джыри,вя̄л
4488,nur::ADV,ныӏэ́п,ajve
4489,nur::ADV,ныӏэ́п,barre
4490,nur::ADV,ныӏэ́п,dåssjå
4491,nur::ADV,ныӏэ́п,dušše
4492,nur::ADV,ныӏэ́п,váá
4493,nur::ADV,ныӏэ́п,pâi
4494,nur::ADV,ныӏэ́п,leša
4495,nur::ADV,ныӏэ́п,tåå´lǩ
4496,nur::ADV,ныӏэ́п,лэша
4497,nur::ADV,ныӏэ́п,лышшэ
4498,wieder::ADV,джыри,vihth
4499,wieder::ADV,джыри,aajmoen
4500,wieder::ADV,джыри,vas
4501,wieder::ADV,джыри,ådåsis
4502,wieder::ADV,джыри,fas
4503,wieder::ADV,джыри,vuot
4504,wieder::ADV,джыри,vest
4505,wieder::ADV,джыри,däs
4506,wieder::ADV,джыри,e´pet
4507,wieder::ADV,джыри,аввта
4508,wieder::ADV,джыри,о̄дтсэ
4509,vergebens::ADV,пкӏэнчъэ́у,dåssjåj
4510,vergebens::ADV,пкӏэнчъэ́у,duššás
4511,vergebens::ADV,пкӏэнчъэ́у,tušás
4512,vergebens::ADV,пкӏэнчъэ́у,jääutai
4513,vergebens::ADV,пкӏэнчъэ́у,пусьтэльт
4514,vor::PRP,пашъхьэ́,åvteste
4515,vor::PRP,пашъхьэ́,ålggolin
4516,vor::PRP,пашъхьэ́,ovddas
4517,vor::PRP,пашъхьэ́,oovdâst
4518,vor::PRP,пашъхьэ́,ooudâst
4519,vor::PRP,пашъхьэ́,авьтэмьбе̄лльт
4520,hinter::PRP,кӏы́б,duekesne
4521,hinter::PRP,кӏы́б,duogen
4522,hinter::PRP,кӏы́б,maŋŋelin
4523,hinter::PRP,кӏы́б,maŋil
4524,hinter::PRP,кӏы́б,duogás
4525,hinter::PRP,кӏы́б,tyeḥin
4526,hinter::PRP,кӏы́б,tue´ǩǩen
4527,hinter::PRP,кӏы́б,маӈельт
4528,unter::PRP,чӏэ-,nuelesne
4529,unter::PRP,чӏэ-,vuolen
4530,unter::PRP,чӏэ-,vuolde
4531,unter::PRP,чӏэ-,vyel'ni
4532,unter::PRP,чӏэ-,vue´llen
4533,unter::PRP,чӏэ-,вӯлльнҍ
4534,durch::PRP,пхыры-,vieken
4535,durch::PRP,пхыры-,tjadá
4536,durch::PRP,пхыры-,-rájge
4537,durch::PRP,пхыры-,čađa
4538,durch::PRP,пхыры-,čoođâ
4539,durch::PRP,пхыры-,čõõđ
4540,durch::PRP,пхыры-,pääi´ǩ
4541,durch::PRP,пхыры-,че̄д
4542,neben::PRP,дэжь,baaltese
4543,neben::PRP,дэжь,báldan
4544,neben::PRP,дэжь,bálddas
4545,neben::PRP,дэжь,paaldâst
4546,neben::PRP,дэжь,paaldâst
4547,neben::PRP,дэжь,поалльтэ
4548,zwischen::PRP,азыфа́гу,gaskesne
4549,zwischen::PRP,азыфа́гу,gasska
4550,zwischen::PRP,азыфа́гу,gaskkas
4551,zwischen::PRP,азыфа́гу,kooskâst
4552,zwischen::PRP,азыфа́гу,kâskka
4553,zwischen::PRP,азыфа́гу,кэскэсьт
4554,zwischen::PRP,азыфа́гу,кэ̄скэль
4555,wegen::PRP,къы-,dïete
4556,wegen::PRP,къы-,gaevhtieh
4557,wegen::PRP,къы-,diehti
4558,wegen::PRP,къы-,dihte
4559,wegen::PRP,къы-,geažil
4560,wegen::PRP,къы-,tet
4561,wegen::PRP,къы-,diõtt
4562,wegen::PRP,къы-,ǩeäč'ča
4563,wegen::PRP,къы-,гуэйке
4564,dies::PRN,ар,dihte
4565,dies::PRN,ар,dát
4566,dies::PRN,ар,dát
4567,dies::PRN,ар,táát
4568,dies::PRN,ар,tät
4569,dies::PRN,ар,tiett-aa
4570,dies::PRN,ар,тэдт
4571,das::PRN,а,dohte
4572,das::PRN,а,dat
4573,das::PRN,а,dat
4574,das::PRN,а,tot
4575,das::PRN,а,tõt
4576,das::PRN,а,тудт
4577,das::PRN,мо,dohte
4578,das::PRN,мо,dat
4579,das::PRN,мо,dat
4580,das::PRN,мо,tot
4581,das::PRN,мо,tõt
4582,das::PRN,мо,тудт
4583,alles::PRN,зэкӏэ́,gaajhke
4584,alles::PRN,зэкӏэ́,gájkka
4585,alles::PRN,зэкӏэ́,buot
4586,alles::PRN,зэкӏэ́,puoh
4587,alles::PRN,зэкӏэ́,puk
4588,alles::PRN,зэкӏэ́,пугк
4589,ich::PRN,сэ,manne
4590,ich::PRN,сэ,mån
4591,ich::PRN,сэ,månnå
4592,ich::PRN,сэ,mun
4593,ich::PRN,сэ,mun
4594,ich::PRN,сэ,munnâ
4595,ich::PRN,сэ,mon
4596,ich::PRN,сэ,мунн
4597,du::PRN,о,datne
4598,du::PRN,о,dån
4599,du::PRN,о,don
4600,du::PRN,о,tun
4601,du::PRN,о,ton
4602,du::PRN,о,то̄нн
4603,er::PRN,ар,dïhte
4604,er::PRN,ар,sån
4605,er::PRN,ар,son
4606,er::PRN,ар,sun
4607,er::PRN,ар,son
4608,er::PRN,ар,со̄нн
4609,wir::PRN,тэ,mijjieh
4610,wir::PRN,тэ,mij
4611,wir::PRN,тэ,mii
4612,wir::PRN,тэ,mij
4613,wir::PRN,тэ,mij
4614,wir::PRN,тэ,мыйй
4615,ihr::PRN,шъо,dijjie
4616,ihr::PRN,шъо,dij
4617,ihr::PRN,шъо,dii
4618,ihr::PRN,шъо,tij
4619,ihr::PRN,шъо,tij
4620,ihr::PRN,шъо,тыйй
4621,sie::PRN,ахэр,dah
4622,sie::PRN,ахэр,sij
4623,sie::PRN,ахэр,sii
4624,sie::PRN,ахэр,sij
4625,sie::PRN,ахэр,sij
4626,sie::PRN,ахэр,сыйй
4627,was::FPRN,сыд,mij
4628,was::FPRN,сыд,mij
4629,was::FPRN,сыд,mii
4630,was::FPRN,сыд,mii
4631,was::FPRN,сыд,mii
4632,was::FPRN,сыд,мӣ
4633,wer::FPRN,хэт,gie
4634,wer::FPRN,хэт,guhti
4635,wer::FPRN,хэт,gii
4636,wer::FPRN,хэт,guhte
4637,wer::FPRN,хэт,kii
4638,wer::FPRN,хэт,ǩii
4639,wer::FPRN,хэт,kåå´tt
4640,wer::FPRN,хэт,ке̄
4641,wo::FADV,тыдэ́,gusnie
4642,wo::FADV,тыдэ́,gånnå
4643,wo::FADV,тыдэ́,gos
4644,wo::FADV,тыдэ́,kost
4645,wo::FADV,тыдэ́,ko´st
4646,wo::FADV,тыдэ́,касьт
4647,wohin::FADV,тыдэ́,gogka
4648,wohin::FADV,тыдэ́,gåsi
4649,wohin::FADV,тыдэ́,gosa
4650,wohin::FADV,тыдэ́,kuus
4651,wohin::FADV,тыдэ́,koozz
4652,wohin::FADV,тыдэ́,ко̄з
4653,wie::FADV,сыдэущтэ́у,guktie
4654,wie::FADV,сыдэущтэ́у,gumhtie
4655,wie::FADV,сыдэущтэ́у,gåktu
4656,wie::FADV,сыдэущтэ́у,mot
4657,wie::FADV,сыдэущтэ́у,mahte
4658,wie::FADV,сыдэущтэ́у,mä´htt
4659,wie::FADV,сыдэущтэ́у,ко̄ххт
4660,warum::FADV,сыд пае́,man
4661,warum::FADV,сыд пае́,manen
4662,warum::FADV,сыд пае́,manne
4663,warum::FADV,сыд пае́,mane
4664,warum::FADV,сыд пае́,mondiet
4665,warum::FADV,сыд пае́,mõõzz
4666,warum::FADV,сыд пае́,mää´nn
4667,warum::FADV,сыд пае́,мэ̄йт
4668,warum::FADV,сыд пае́,мэ̄ннгуэйке
4669,wieviel::FNUM,тхьапш,man jeenje
4670,wieviel::FNUM,тхьапш,makta
4671,wieviel::FNUM,тхьапш,olugo
4672,wieviel::FNUM,тхьапш,kalle
4673,wieviel::FNUM,тхьапш,kâ´ll
4674,wieviel::FNUM,тхьапш,мэ̄ннве̄рьт
4675,wieviel::FNUM,тхьапш,мэ̄нлянчверьт
4676,wieviel::FNUM,сыд фэди́з,man jeenje
4677,wieviel::FNUM,сыд фэди́з,makta
4678,wieviel::FNUM,сыд фэди́з,olugo
4679,wieviel::FNUM,сыд фэди́з,kalle
4680,wieviel::FNUM,сыд фэди́з,kâ´ll
4681,wieviel::FNUM,сыд фэди́з,мэ̄ннве̄рьт
4682,wieviel::FNUM,сыд фэди́з,мэ̄нлянчверьт
4683,eins::NUM,зы,akte
4684,eins::NUM,зы,akta
4685,eins::NUM,зы,okta
4686,eins::NUM,зы,ohtâ
4687,eins::NUM,зы,õhtt
4688,eins::NUM,зы,э̄ххт
4689,eins::NUM,зы,о̄ххтэ
4690,zwei::NUM,тӏу,göökte
4691,zwei::NUM,тӏу,guokta
4692,zwei::NUM,тӏу,guokte
4693,zwei::NUM,тӏу,kyeh'ti
4694,zwei::NUM,тӏу,kuõ´htt
4695,zwei::NUM,тӏу,кӯххт
4696,drei::NUM,щы,golme
4697,drei::NUM,щы,gålmmå
4698,drei::NUM,щы,golbma
4699,drei::NUM,щы,kulmâ
4700,drei::NUM,щы,koumm
4701,drei::NUM,щы,ко̄ллм
4702,vier::NUM,плӏы,njieljie
4703,vier::NUM,плӏы,niellja
4704,vier::NUM,плӏы,njeallje
4705,vier::NUM,плӏы,nelji
4706,vier::NUM,плӏы,nellj
4707,vier::NUM,плӏы,не̄лльй
4708,fünf::NUM,тфы,vïjhte
4709,fünf::NUM,тфы,vihtta
4710,fünf::NUM,тфы,vihtta
4711,fünf::NUM,тфы,vittâ
4712,fünf::NUM,тфы,vitt
4713,fünf::NUM,тфы,выдт
4714,sechs::NUM,хы,govhte
4715,sechs::NUM,хы,guhtta
4716,sechs::NUM,хы,guhtta
4717,sechs::NUM,хы,kuttâ
4718,sechs::NUM,хы,kutt
4719,sechs::NUM,хы,кудт
4720,sieben::NUM,блы,tjïjhtje
4721,sieben::NUM,блы,giehtja
4722,sieben::NUM,блы,čieža
4723,sieben::NUM,блы,čiččâm
4724,sieben::NUM,блы,čiččâm
4725,sieben::NUM,блы,кыджемь
4726,acht::NUM,и,gaektsie
4727,acht::NUM,и,gáktsa
4728,acht::NUM,и,gávcci
4729,acht::NUM,и,käävci
4730,acht::NUM,и,kääu´c
4731,acht::NUM,и,ка̄ххц
4732,neun::NUM,бгъу,uktsie
4733,neun::NUM,бгъу,aktse
4734,neun::NUM,бгъу,ovcci
4735,neun::NUM,бгъу,oovce
4736,neun::NUM,бгъу,å´hcc
4737,neun::NUM,бгъу,аххц
4738,zehn::NUM,пшӏы,luhkie
4739,zehn::NUM,пшӏы,låhke
4740,zehn::NUM,пшӏы,lågev
4741,zehn::NUM,пшӏы,logi
4742,zehn::NUM,пшӏы,loṿe
4743,zehn::NUM,пшӏы,lååi
4744,zehn::NUM,пшӏы,лоагкь
4745,elf::NUM,пшӏыкӏузы́,luhkieakte
4746,elf::NUM,пшӏыкӏузы́,lågenanakta
4747,elf::NUM,пшӏыкӏузы́,oktanuppelohkái
4748,elf::NUM,пшӏыкӏузы́,ohtnubáloh
4749,elf::NUM,пшӏыкӏузы́,õtmlo
4750,elf::NUM,пшӏыкӏузы́,õhttmlo
4751,elf::NUM,пшӏыкӏузы́,э̄ххтэмплоагкь
