,Concept_ID,sv,lv
2344,drücken::V,trycka,личкыны
2345,drücken::V,trycka,топӧдны
2346,drücken::V,trycka,spiest
2347,schieben::V,skjuta,ӧтдортны
2348,schieben::V,skjuta,йӧткыштны
2349,schieben::V,skjuta,stumt
2350,kratzen::V,riva,гуджӧдны
2351,kratzen::V,riva,kasīt
2352,kratzen::V,riva,skrāpēt
2353,kratzen::V,skrapa,гуджӧдны
2354,kratzen::V,skrapa,kasīt
2355,kratzen::V,skrapa,skrāpēt
2356,lecken::V,slicka,нювны
2357,lecken::V,slicka,lakt
2358,lecken::V,slicka,laizīt
2359,beißen::V,bita,курччыны
2360,beißen::V,bita,kost
2361,abreißen::V,slita_av,орӧдны
2362,abreißen::V,slita_av,atraut
2363,abreißen::V,slita_av,atplēst
2364,abreißen::V,riva_av,орӧдны
2365,abreißen::V,riva_av,atraut
2366,abreißen::V,riva_av,atplēst
2367,abschneiden::V,skära av,вундавны
2368,abschneiden::V,skära av,nogriezt
2369,binden::V,binda,гӧрддзавны
2370,binden::V,binda,кӧртавны
2371,binden::V,binda,siet
2372,binden::V,binda,aptīt
2373,stecken::V,sticka,сюйны
2374,stecken::V,sticka,bāzt
2375,stecken::V,sticka,spraust
2376,brechen::V,bryta,чегны
2377,brechen::V,bryta,lauzt
2378,brechen::V,bryta,lauzīt
2379,brechen::V,brista,чегны
2380,brechen::V,brista,lauzt
2381,brechen::V,brista,lauzīt
2382,klopfen::V,banka,камгыны
2383,klopfen::V,banka,klauvēt
2384,klopfen::V,klappa,камгыны
2385,klopfen::V,klappa,klauvēt
2386,hauen::V,hugga,нӧйнты
2387,hauen::V,hugga,кучкыны
2388,hauen::V,hugga,cirst
2389,hauen::V,hugga,dauzīt
2390,kleben::V,klistra,лемавны
2391,kleben::V,klistra,ляскавны
2392,kleben::V,klistra,līmēt
2393,kleben::V,klistra,lipināt
2394,reiben::V,gnida,тільны
2395,reiben::V,gnida,зыравны
2396,reiben::V,gnida,rīvēt
2397,reiben::V,gnida,berzēt
2398,streichen::V,smörja,мавтны
2399,streichen::V,smörja,ziest
2400,streichen::V,smörja,triept
2401,schleifen::V,slipa,кеслыны
2402,schleifen::V,slipa,trīt
2403,schleifen::V,slipa,asināt
2404,schneiden::V,skära,шырны
2405,schneiden::V,skära,griezt
2406,schneiden::V,skära,sagriezt
2407,schneiden::V,klippa,шырны
2408,schneiden::V,klippa,griezt
2409,schneiden::V,klippa,sagriezt
2410,rütteln::V,skaka,легӧдны
2411,rütteln::V,skaka,катлӧдлыны
2412,rütteln::V,skaka,kratīt
2413,rütteln::V,skaka,purināt
2414,schütteln::V,rista,тракӧдны
2415,schütteln::V,rista,kratīt
2416,schwenken::V,svänga,ӧвтны
2417,schwenken::V,svänga,шенасьны
2418,schwenken::V,svänga,vēzēt
2419,schwenken::V,svänga,vēcināt
2420,schütten::V,hälla,кисьтны
2421,schütten::V,hälla,bērt
2422,füllen::V,fylla,тыртны
2423,füllen::V,fylla,pildīt
2424,füllen::V,fylla,piepildīt
2425,einwickeln::V,slå in,тубыртны
2426,einwickeln::V,slå in,ietīt
2427,einwickeln::V,veckla in,тубыртны
2428,einwickeln::V,veckla in,ietīt
2429,tragen::V,bära,нуны
2430,tragen::V,bära,nest
2431,schleppen::V,släpa,кыскавны
2432,schleppen::V,släpa,stiept
2433,schleppen::V,släpa,staipīt
2434,ziehen::V,dra,кыскыны
2435,ziehen::V,dra,vilkt
2436,aufbewahren::V,förvara,видзны
2437,aufbewahren::V,förvara,glabāt
2438,aufbewahren::V,förvara,uzglabāt
2439,aufbewahren::V,ta vara på,видзны
2440,aufbewahren::V,ta vara på,glabāt
2441,aufbewahren::V,ta vara på,uzglabāt
2442,werfen::V,kasta,чӧвтны
2443,werfen::V,kasta,шыбитны
2444,werfen::V,kasta,mest
2445,werfen::V,kasta,sviest
2446,fangen::V,fånga,кутны
2447,fangen::V,fånga,ķert
2448,fangen::V,fånga,uzķert
2449,packen::V,gripa,босьтны
2450,packen::V,gripa,paķert
2451,packen::V,gripa,satvert
2452,packen::V,gripa tag,босьтны
2453,packen::V,gripa tag,paķert
2454,packen::V,gripa tag,satvert
2455,verstecken::V,gömma,дзебны
2456,verstecken::V,gömma,slēpt
2457,verstecken::V,gömma,noglabāt
2458,teilen::V,dela,юкны
2459,teilen::V,dela,dalīt
2460,schicken::V,skicka,ыстыны
2461,schicken::V,skicka,sūtīt
2462,schicken::V,skicka,atsūtīt
2463,bringen::V,bringa,вайны
2464,bringen::V,bringa,atvest
2465,hinzufügen::V,tillägga,содтыны
2466,hinzufügen::V,tillägga,pievienot
2467,bekommen::V,få,босьтны
2468,bekommen::V,få,dabūt
2469,bekommen::V,erhålla,босьтны
2470,bekommen::V,erhålla,dabūt
2471,erhalten::V,få,босьтны
2472,erhalten::V,få,saņemt
2473,erhalten::V,erhålla,босьтны
2474,erhalten::V,erhålla,saņemt
2475,nehmen::V,ta,босьтны
2476,nehmen::V,ta,ņemt
2477,nehmen::V,ta,paņemt
2478,nehmen::V,taga,босьтны
2479,nehmen::V,taga,ņemt
2480,nehmen::V,taga,paņemt
2481,wählen::V,välja,бӧрйыны
2482,wählen::V,välja,ievēlēt
2483,auswählen::V,utvälja,бӧрйыны
2484,auswählen::V,utvälja,izvēlēt
2485,bewahren::V,bevara,видзны
2486,bewahren::V,bevara,saglabāt
2487,behindern::V,hindra,конйӧдлыны
2488,behindern::V,hindra,джӧмдӧдны
2489,behindern::V,hindra,kavēt
2490,behindern::V,hindra,aizkavēt
2491,behindern::V,förhindra,конйӧдлыны
2492,behindern::V,förhindra,джӧмдӧдны
2493,behindern::V,förhindra,kavēt
2494,behindern::V,förhindra,aizkavēt
2495,verderben::V,förstöra,тшыкӧдны
2496,verderben::V,förstöra,sabojāt
2497,beschädigen::V,skada,тшыкӧдны
2498,beschädigen::V,skada,bojāt
2499,beschädigen::V,skada,maitāt
2500,zerbrechen::V,bryta isär,жуглыны
2501,zerbrechen::V,bryta isär,salauzt
2502,zerbrechen::V,bryta isär,sadauzīt
2503,zerbrechen::V,bryta sönder,жуглыны
2504,zerbrechen::V,bryta sönder,salauzt
2505,zerbrechen::V,bryta sönder,sadauzīt
2506,zerreißen::V,riva sönder,орӧдны
2507,zerreißen::V,riva sönder,pārraut
2508,zerreißen::V,slita sönder,орӧдны
2509,zerreißen::V,slita sönder,pārraut
2510,zerstören::V,förstöra,жугӧдны
2511,zerstören::V,förstöra,кисьтны
2512,zerstören::V,förstöra,косявны
2513,zerstören::V,förstöra,graut
2514,zerstören::V,förstöra,sagraut
2515,verbrennen::V,bränna,сотны
2516,verbrennen::V,bränna,сотчыны
2517,verbrennen::V,bränna,dedzināt
2518,verbrennen::V,bränna,sadedzināt
2519,verbrennen::V,bränna upp,сотны
2520,verbrennen::V,bränna upp,сотчыны
2521,verbrennen::V,bränna upp,dedzināt
2522,verbrennen::V,bränna upp,sadedzināt
2523,geben::V,ge,сетны
2524,geben::V,ge,dot
2525,geben::V,ge,padot
2526,reichen::V,räcka,сетны
2527,reichen::V,räcka,padot
2528,reichen::V,räcka,sniegt
2529,schenken::V,skänka,козьнавны
2530,schenken::V,skänka,dāvāt
2531,schenken::V,skänka,dāvināt
2532,versprechen::V,lova,кыв сетны
2533,versprechen::V,lova,solīt
2534,versprechen::V,lova,apsolīt
2535,wünschen::V,önska,кӧсйыны
2536,wünschen::V,önska,vēlēt
2537,wünschen::V,önska,novēlēt
2538,loben::V,lova,ошкыны
2539,loben::V,lova,lielīt
2540,loben::V,beröma,ошкыны
2541,loben::V,beröma,lielīt
2542,küssen::V,pussa,окавны
2543,küssen::V,pussa,bučot
2544,küssen::V,pussa,skūpstīt
2545,wiegen::V,vagga,гудрӧдлыны
2546,wiegen::V,vagga,šūpot
2547,zudecken::V,täcka,веввттьыны
2548,zudecken::V,täcka,apklāt
2549,zudecken::V,täcka,aizsegt
2550,wecken::V,väcka,садьмӧдны
2551,wecken::V,väcka,чуксавны
2552,wecken::V,väcka,modināt
2553,zeigen::V,visa,петкӧдлыны
2554,zeigen::V,visa,rādīt
2555,führen::V,föra,нуӧдны
2556,führen::V,föra,vadīt
2557,lehren::V,lära,велӧдны
2558,lehren::V,lära,mācīt
2559,lehren::V,lära,iemācīt
2560,unterrichten::V,undervisa,велӧдны
2561,unterrichten::V,undervisa,apmācīt
2562,aufziehen::V,uppfostra,быдтыны
2563,aufziehen::V,uppfostra,uzaudzināt
2564,leiten::V,leda,веськӧдлыны
2565,leiten::V,leda,vadīt
2566,leiten::V,leda,pārzināt
2567,antreiben::V,driva på,тэрмӧдны
2568,antreiben::V,driva på,urdīt
2569,antreiben::V,driva på,mudināt
2570,lassen::V,få att,тшӧктыны
2571,lassen::V,få att,ļaut
2572,einladen::V,bjuda,корны
2573,einladen::V,bjuda,ielūgt
2574,einladen::V,bjuda,aicināt
2575,einladen::V,inbjuda,корны
2576,einladen::V,inbjuda,ielūgt
2577,einladen::V,inbjuda,aicināt
2578,vereinigen::V,förena,ӧтувтны
2579,vereinigen::V,förena,котыртны
2580,vereinigen::V,förena,vienot
2581,vereinigen::V,förena,apvienot
2582,besuchen::V,besöka,волыны
2583,besuchen::V,besöka,ветлыны
2584,besuchen::V,besöka,apciemot
2585,treffen::V,möta,вочаӧдны
2586,treffen::V,möta,паныдавны
2587,treffen::V,möta,satikt
2588,treffen::V,möta,sastapt
2589,treffen::V,träffa,вочаӧдны
2590,treffen::V,träffa,паныдавны
2591,treffen::V,träffa,satikt
2592,treffen::V,träffa,sastapt
2593,sich versammeln::V,församla sig,лӧсьӧдчыны
2594,sich versammeln::V,församla sig,salasīties
2595,sich versammeln::V,församla sig,sapulcēties
2596,spielen::V,leka,ворсны
2597,spielen::V,leka,spēlēt
2598,spielen::V,leka,spēlēties
2599,spielen::V,spela,ворсны
2600,spielen::V,spela,spēlēt
2601,spielen::V,spela,spēlēties
2602,singen::V,sjunga,сьывны
2603,singen::V,sjunga,dziedāt
2604,tanzen::V,dansa,йӧктыны
2605,tanzen::V,dansa,diet
2606,tanzen::V,dansa,dejot
2607,tanzen::V,dansa,dancot
2608,sich trennen::V,skiljas,торйӧдчыны
2609,sich trennen::V,skiljas,šķirties
2610,sich trennen::V,skiljas,izšķirties
2611,verlassen::V,lämna,эновтны
2612,verlassen::V,lämna,atstāt
2613,verlassen::V,överge,эновтны
2614,verlassen::V,överge,atstāt
2615,retten::V,rädda,видзны
2616,retten::V,rädda,мездыны
2617,retten::V,rädda,glābt
2618,bewachen::V,bevaka,видзны
2619,bewachen::V,bevaka,sargāt
2620,schützen::V,skydda,видзны
2621,schützen::V,skydda,pasargāt
2622,schützen::V,skydda,aizsargāt
2623,schützen::V,beskydda,видзны
2624,schützen::V,beskydda,pasargāt
2625,schützen::V,beskydda,aizsargāt
2626,verteidigen::V,försvara,дорйыны
2627,verteidigen::V,försvara,aizstāvēt
2628,sich schlagen::V,slåss,косясьны
2629,sich schlagen::V,slåss,kauties
2630,sich schlagen::V,slåss,izkauties
2631,schießen::V,skjuta,лыйны
2632,schießen::V,skjuta,šaut
2633,schießen::V,skjuta,šaudīt
2634,siegen::V,segra,вермыны
2635,siegen::V,segra,uzvarēt
2636,ärgern::V,förarga,лӧгӧдны
2637,ärgern::V,förarga,лёкмӧдны
2638,ärgern::V,förarga,скӧрмӧдны
2639,ärgern::V,förarga,sadusmot
2640,schlagen::V,slå,вартны
2641,schlagen::V,slå,sist
2642,schlagen::V,slå,triekt
2643,treten::V,sparka,лёгны
2644,treten::V,sparka,майкны
2645,treten::V,sparka,mīt
2646,treten::V,sparka,paspert
2647,stechen::V,sticka,бышткыны
2648,stechen::V,sticka,durt
2649,stoßen::V,stöta,тойлыны
2650,stoßen::V,stöta,йӧткавны
2651,stoßen::V,stöta,grūst
2652,stehlen::V,stjäla,гусявны
2653,stehlen::V,stjäla,zagt
2654,stören::V,störa,падмӧдны
2655,stören::V,störa,traucēt
2656,belästigen::V,genera,дӧзмӧдны
2657,belästigen::V,genera,apgrūtināt
2658,belästigen::V,besvära,дӧзмӧдны
2659,belästigen::V,besvära,apgrūtināt
2660,verbergen::V,dölja,дзебны
2661,verbergen::V,dölja,сайӧдны
2662,verbergen::V,dölja,slēpt
2663,verbergen::V,dölja,paslēpt
2664,täuschen::V,vilseleda,пӧръявны
2665,täuschen::V,vilseleda,ылӧдны
2666,täuschen::V,vilseleda,mānīt
2667,täuschen::V,vilseleda,maldināt
2668,betrügen::V,bedra,сӧрны
2669,betrügen::V,bedra,krāpt
2670,betrügen::V,bedra,apkrāpt
2671,töten::V,döda,вины
2672,töten::V,döda,nāvēt
2673,töten::V,döda,nogalināt
2674,wohnen::V,bo,овны
2675,wohnen::V,bo,dzīvot
2676,arbeiten::V,arbeta,уджавны
2677,arbeiten::V,arbeta,strādāt
2678,arbeiten::V,arbeta,darboties
2679,sammeln::V,samla,чукӧртны
2680,sammeln::V,samla,vākt
2681,pflücken::V,plocka,вотны
2682,pflücken::V,plocka,ӧктыны
2683,pflücken::V,plocka,raut
2684,pflücken::V,plocka,plūkt
2685,jagen::V,jaga,кыйсьыны
2686,jagen::V,jaga,medīt
2687,fischen::V,fiska,чери кыйны
2688,fischen::V,fiska,zvejot
2689,fassen::V,fånga,кутны
2690,fassen::V,fånga,saķert
2691,hüten::V,vakta,видзны
2692,hüten::V,vakta,йирӧдны
2693,hüten::V,vakta,ganīt
2694,treiben::V,driva,вӧтлыны
2695,treiben::V,driva,dzīt
2696,anbinden::V,binda fast,домавны
2697,anbinden::V,binda fast,piesiet
2698,anbinden::V,binda fast,piesaistīt
2699,füttern::V,fodra,вердны
2700,füttern::V,fodra,barot
2701,melken::V,mjölka,лысьтыны
2702,melken::V,mjölka,slaukt
2703,hacken::V,hacka,керавны
2704,hacken::V,hacka,kapāt
2705,gießen::V,hälla,киськавны
2706,gießen::V,hälla,liet
2707,gießen::V,hälla,laistīt
2708,gießen::V,vattna,киськавны
2709,gießen::V,vattna,liet
2710,gießen::V,vattna,laistīt
2711,reifen::V,mogna,кисьмыны
2712,reifen::V,mogna,briest
2713,zubereiten::V,tillaga,дасьтыны
2714,zubereiten::V,tillaga,taisīt
2715,zubereiten::V,tillaga,gatavot
2716,zubereiten::V,tillreda,дасьтыны
2717,zubereiten::V,tillreda,taisīt
2718,zubereiten::V,tillreda,gatavot
2719,kochen::V,koka,пуны
2720,kochen::V,koka,vārīt
2721,backen::V,baka,пӧжавны
2722,backen::V,baka,cept
2723,braten::V,steka,пражитны
2724,braten::V,steka,cept
2725,braten::V,steka,cepināt
2726,umrühren::V,röra om,сорлавны
2727,umrühren::V,röra om,maisīt
2728,umrühren::V,röra om,apmaisīt
2729,stricken::V,sticka,кӧртны
2730,stricken::V,sticka,adīt
2731,nähen::V,sy,вурны
2732,nähen::V,sy,šūt
2733,färben::V,färga,мичӧдны
2734,färben::V,färga,краситны
2735,färben::V,färga,krāsot
2736,färben::V,färga,nokrāsot
2737,reinigen::V,rensa,весавны
2738,reinigen::V,rensa,tīrīt
2739,reinigen::V,rensa,attīrīt
2740,reinigen::V,rengöra,весавны
2741,reinigen::V,rengöra,tīrīt
2742,reinigen::V,rengöra,attīrīt
2743,waschen::V,tvätta,мыськыны
2744,waschen::V,tvätta,mazgāt
2745,abwischen::V,torka av,чышкыны
2746,abwischen::V,torka av,noslaucīt
2747,spülen::V,spola,пожъявны
2748,spülen::V,spola,skalot
2749,spülen::V,skölja,пожъявны
2750,spülen::V,skölja,skalot
2751,fegen::V,feja,чышкыны
2752,fegen::V,feja,slaucīt
2753,kehren::V,sopa,чышкыны
2754,kehren::V,sopa,mēzt
2755,baden::V,bada,купайтчыны
2756,baden::V,bada,peldēties
2757,sich waschen::V,tvätta sig,мыссьыны
2758,sich waschen::V,tvätta sig,mazgāties
2759,ausziehen::V,ta av,пӧрччӧдны
2760,ausziehen::V,ta av,noģērbt
2761,anziehen::V,ta på,кӧмавны
2762,anziehen::V,ta på,пасьтавны
2763,anziehen::V,ta på,uzvilkt
2764,sich anziehen::V,klä på sig,пасьтасьны
2765,sich anziehen::V,klä på sig,apģērbties
2766,kämmen::V,kamma,сынавны
2767,kämmen::V,kamma,sukāt
2768,schmücken::V,pynta,мичмӧдны
2769,schmücken::V,pynta,rotāt
2770,schmücken::V,pynta,greznot
2771,schmücken::V,smycka,мичмӧдны
2772,schmücken::V,smycka,rotāt
2773,schmücken::V,smycka,greznot
2774,sagen::V,säga,шуны
2775,sagen::V,säga,висьтавны
2776,sagen::V,säga,teikt
2777,sprechen::V,tala,сёрнитны
2778,sprechen::V,tala,runāt
2779,reden::V,tala,сёрнитны
2780,reden::V,tala,norunāt
2781,reden::V,prata,сёрнитны
2782,reden::V,prata,norunāt
2783,sich unterhalten::V,prata,сёрнитны
2784,sich unterhalten::V,prata,варовитны
2785,sich unterhalten::V,prata,sarunāties
2786,fragen::V,fråga,юавны
2787,fragen::V,fråga,jautāt
2788,fragen::V,spörja,юавны
2789,fragen::V,spörja,jautāt
2790,bitten::V,be,корны
2791,bitten::V,be,lūgt
2792,bitten::V,be,prasīt
2793,erzählen::V,berätta,висьтавны
2794,erzählen::V,berätta,stāstīt
2795,mitteilen::V,meddela,юӧртны
2796,mitteilen::V,meddela,висьтавны
2797,mitteilen::V,meddela,pavēstīt
2798,nennen::V,kalla,шуны
2799,nennen::V,kalla,ним сетны
2800,nennen::V,kalla,saukt
2801,rufen::V,ropa,корны
2802,rufen::V,ropa,saukt
2803,prahlen::V,pråla,ошйысьны
2804,prahlen::V,pråla,lielīties
2805,prahlen::V,skryta,ошйысьны
2806,prahlen::V,skryta,lielīties
2807,übersetzen::V,tolka,вуджӧдны
2808,übersetzen::V,tolka,tulkot
2809,übersetzen::V,tolka,pārtulkot
2810,übersetzen::V,översätta,вуджӧдны
2811,übersetzen::V,översätta,tulkot
2812,übersetzen::V,översätta,pārtulkot
2813,denken::V,tänka,мӧвпавны
2814,denken::V,tänka,domāt
2815,glauben::V,tro,эскыны
2816,glauben::V,tro,ticēt
2817,bemerken::V,uppmärksamma,казявны
2818,bemerken::V,uppmärksamma,ievērot
2819,bemerken::V,uppmärksamma,ieraudzīt
2820,bemerken::V,lägga märke till,казявны
2821,bemerken::V,lägga märke till,ievērot
2822,bemerken::V,lägga märke till,ieraudzīt
2823,erkennen::V,känna igen,тӧдмавны
2824,erkennen::V,känna igen,pazīt
2825,erkennen::V,känna igen,atpazīt
2826,begreifen::V,begripa,вежӧртны
2827,begreifen::V,begripa,гӧгӧрвоны
2828,begreifen::V,begripa,jēgt
2829,begreifen::V,begripa,apjēgt
2830,verstehen::V,förstå,вежӧртны
2831,verstehen::V,förstå,гӧгӧрвоны
2832,verstehen::V,förstå,saprast
2833,lernen::V,lära sig,вeлöдчыны
2834,lernen::V,lära sig,mācīties
2835,wissen::V,veta,тӧдны
2836,wissen::V,veta,zināt
2837,sich erinnern an::V,minnas,казьтывны
2838,sich erinnern an::V,minnas,дум вылӧ уськӧдны
2839,sich erinnern an::V,minnas,atminēties
2840,sich erinnern an::V,komma ihåg,казьтывны
2841,sich erinnern an::V,komma ihåg,дум вылӧ уськӧдны
2842,sich erinnern an::V,komma ihåg,atminēties
2843,vergessen::V,glömma,вунӧдны
2844,vergessen::V,glömma,mirst
2845,vergessen::V,glömma,aizmirst
2846,messen::V,mäta,муртавны
2847,messen::V,mäta,mērīt
2848,zählen::V,räkna,лыддьыны
2849,zählen::V,räkna,skaitīt
2850,rechnen::V,räkna,лыддьыны
2851,rechnen::V,räkna,rēķināt
2852,lesen::V,läsa,лыддьыны
2853,lesen::V,läsa,lasīt
2854,malen::V,måla,серпасавны
2855,malen::V,måla,gleznot
2856,zeichnen::V,teckna,серпасавны
2857,zeichnen::V,teckna,zīmēt
2858,schreiben::V,skriva,гижны
2859,schreiben::V,skriva,rakstīt
2860,besitzen::V,äga,лоны
2861,besitzen::V,äga,piederēt
2862,besitzen::V,besitta,лоны
2863,besitzen::V,besitta,piederēt
2864,kaufen::V,köpa,ньӧбны
2865,kaufen::V,köpa,pirkt
2866,verkaufen::V,sälja,вузавны
2867,verkaufen::V,sälja,pārdot
2868,bezahlen::V,betala,мынтыны
2869,bezahlen::V,betala,мынтысьны
2870,bezahlen::V,betala,apmaksāt
2871,zahlen::V,betala,мынтыны
2872,zahlen::V,betala,maksāt
2873,beherrschen::V,behärska,ас улын кутны
2874,beherrschen::V,behärska,valdīt
2875,ertragen::V,tåla,пыкны
2876,ertragen::V,tåla,лэптыны
2877,ertragen::V,tåla,panest
2878,ertragen::V,tåla,paciest
2879,ertragen::V,uthärda,пыкны
2880,ertragen::V,uthärda,лэптыны
2881,ertragen::V,uthärda,panest
2882,ertragen::V,uthärda,paciest
