,Concept_ID,se,no
753,Höhle::N,вуэӈӈк,hule
754,Abhang::N,boelte,li
755,Abhang::N,boelte,skråning
756,Abhang::N,brijrie,li
757,Abhang::N,brijrie,skråning
758,Abhang::N,bállte,li
759,Abhang::N,bállte,skråning
760,Abhang::N,vielti,li
761,Abhang::N,vielti,skråning
762,Abhang::N,luohkká,li
763,Abhang::N,luohkká,skråning
764,Abhang::N,viel'tti,li
765,Abhang::N,viel'tti,skråning
766,Abhang::N,vie´ltt,li
767,Abhang::N,vie´ltt,skråning
768,Abhang::N,луэххк,li
769,Abhang::N,луэххк,skråning
770,Quelle::N,aajege,kilde
771,Quelle::N,gaaltije,kilde
772,Quelle::N,ája,kilde
773,Quelle::N,ája,kilde
774,Quelle::N,gáldu,kilde
775,Quelle::N,aajâ,kilde
776,Quelle::N,käldee,kilde
777,Quelle::N,lädd,kilde
778,Quelle::N,käivv,kilde
779,Quelle::N,ка̄ййв,kilde
780,Bach::N,johketje,bekk
781,Bach::N,jåhkå,bekk
782,Bach::N,jågåsj,bekk
783,Bach::N,jogaš,bekk
784,Bach::N,aajâ,bekk
785,Bach::N,vuäjj,bekk
786,Bach::N,вуэйй,bekk
787,Fluss::N,johke,elv
788,Fluss::N,ædno,elv
789,Fluss::N,jåhkå,elv
790,Fluss::N,johka,elv
791,Fluss::N,juuhâ,elv
792,Fluss::N,jokk,elv
793,Fluss::N,jeänn,elv
794,Fluss::N,ё̄гк,elv
795,Ufer::N,beala,bredd
796,Ufer::N,gádde,bredd
797,Ufer::N,gáddi,bredd
798,Ufer::N,riddo,bredd
799,Ufer::N,redd,bredd
800,Ufer::N,рыннт,bredd
801,Küste::N,mïere,kyst
802,Küste::N,gaedtie,kyst
803,Küste::N,merragádde,kyst
804,Küste::N,merraguovllo,kyst
805,Küste::N,gáddi,kyst
806,Küste::N,riddo,kyst
807,Küste::N,miârr'redd,kyst
808,Küste::N,рыннт,kyst
809,Festland::N,gaedtie,fastland
810,Festland::N,gádde,fastland
811,Festland::N,nannán,fastland
812,Festland::N,kušknjâs,fastland
813,Festland::N,eennâm,fastland
814,Festland::N,jânnam,fastland
815,Festland::N,ма̄ннтэр,fastland
816,Meer::N,mearoe,hav
817,Meer::N,merra,hav
818,Meer::N,nuorre,hav
819,Meer::N,áhpi,hav
820,Meer::N,mearra,hav
821,Meer::N,meeṛâ,hav
822,Meer::N,miârr,hav
823,Meer::N,ме̄рр,hav
824,Bucht::N,loekte,bukt
825,Bucht::N,oagge,bukt
826,Bucht::N,luokta,bukt
827,Bucht::N,luokta,bukt
828,Bucht::N,čuáj̣á,bukt
829,Bucht::N,luhtt,bukt
830,Bucht::N,вӯнн,bukt
831,Bucht::N,лӯххт,bukt
832,Insel::N,sååle,øy
833,Insel::N,suoloj,øy
834,Insel::N,suolu,øy
835,Insel::N,suálui,øy
836,Insel::N,suâl,øy
837,Insel::N,суэл,øy
838,Blume::N,rïesege,blomst
839,Blume::N,giedjek,blomst
840,Blume::N,rássi,blomst
841,Blume::N,kukká,blomst
842,Blume::N,heä´rvvrää´ss,blomst
843,Blume::N,ывьнэнч,blomst
844,Gras::N,kraesie,gress
845,Gras::N,rásse,gress
846,Gras::N,rássi,gress
847,Gras::N,rääsi,gress
848,Gras::N,rää´ss,gress
849,Gras::N,ра̄ссь,gress
850,Wurzel::N,roehtse,rot
851,Wurzel::N,ruohttsa,rot
852,Wurzel::N,ruohtas,rot
853,Wurzel::N,veedis,rot
854,Wurzel::N,vue´ddes,rot
855,Wurzel::N,вуэнҍтэсь,rot
856,Baum::N,moere,tre
857,Baum::N,muorra,tre
858,Baum::N,muorra,tre
859,Baum::N,muoṛâ,tre
860,Baum::N,muõrr,tre
861,Baum::N,мӯрр,tre
862,Stamm::N,ståamhpe,stamme
863,Stamm::N,mátta,stamme
864,Stamm::N,galda,stamme
865,Stamm::N,ruŋgo,stamme
866,Stamm::N,stokk,stamme
867,Stamm::N,мӯрр,stamme
868,Stamm::N,кэ̄ллт,stamme
869,Rinde::N,gïrre,bark
870,Rinde::N,baarhkoe,bark
871,Rinde::N,bárkko,bark
872,Rinde::N,ostu,bark
873,Rinde::N,bárku,bark
874,Rinde::N,korrâ,bark
875,Rinde::N,kõrr,bark
876,Rinde::N,pärkk,bark
877,Rinde::N,кэ̄рр,bark
878,Rinde::N,па̄ҏҏк,bark
879,Ast::N,åeksie,gren
880,Ast::N,oakse,gren
881,Ast::N,oaksi,gren
882,Ast::N,uák'si,gren
883,Ast::N,å´hss,gren
884,Ast::N,вуэккьс,gren
885,Zweig::N,åeksie,kvist
886,Zweig::N,oakse,kvist
887,Zweig::N,rissi,kvist
888,Zweig::N,syeṛi,kvist
889,Zweig::N,sue´rr,kvist
890,Zweig::N,рыссе,kvist
891,Blatt::N,plienie,blad
892,Blatt::N,lassta,blad
893,Blatt::N,lasta,blad
894,Blatt::N,lostâ,blad
895,Blatt::N,lõstt,blad
896,Blatt::N,лэ̄сст,blad
897,Birke::N,såekie,bjørk
898,Birke::N,soahke,bjørk
899,Birke::N,soahki,bjørk
900,Birke::N,suáhi,bjørk
901,Birke::N,suâ´ǩǩ,bjørk
902,Birke::N,пе̄ссьмӯрр,bjørk
903,Kiefer[Baum]::N,bietsie,furu
904,Kiefer[Baum]::N,hájkka,furu
905,Kiefer[Baum]::N,biehtse,furu
906,Kiefer[Baum]::N,beahci,furu
907,Kiefer[Baum]::N,peeci,furu
908,Kiefer[Baum]::N,pie´cc,furu
909,Kiefer[Baum]::N,пе̄дзь,furu
910,Weide[Baum]::N,saalje,selje
911,Weide[Baum]::N,saalje,piletre
912,Weide[Baum]::N,sállja,selje
913,Weide[Baum]::N,sállja,piletre
914,Weide[Baum]::N,sieđga,selje
915,Weide[Baum]::N,sieđga,piletre
916,Weide[Baum]::N,puájui,selje
917,Weide[Baum]::N,puájui,piletre
918,Weide[Baum]::N,puäi,selje
919,Weide[Baum]::N,puäi,piletre
920,Weide[Baum]::N,пуай,selje
921,Weide[Baum]::N,пуай,piletre
922,Tanne::N,goese,gran
923,Tanne::N,guossa,gran
924,Tanne::N,guossa,gran
925,Tanne::N,kuosâ,gran
926,Tanne::N,kuõss,gran
927,Tanne::N,кӯсс,gran
928,Horn::N,tjåervie,horn
929,Horn::N,tjoarvve,horn
930,Horn::N,čoarvi,horn
931,Horn::N,čuár'vi,horn
932,Horn::N,čuä´rvv,horn
933,Horn::N,чуэррьв,horn
934,Feder::N,badtse,fjær
935,Feder::N,dålgge,fjær
936,Feder::N,bozza,fjær
937,Feder::N,puzzâ,fjær
938,Feder::N,tolge,fjær
939,Feder::N,poʒʒ,fjær
940,Feder::N,по̄ннц,fjær
941,Fell::N,njaltja,skinn
942,Fell::N,duollje,skinn
943,Fell::N,náhkki,skinn
944,Fell::N,dorkkas,skinn
945,Fell::N,turkkâ,skinn
946,Fell::N,tyel'ji,skinn
947,Fell::N,nähki,skinn
948,Fell::N,torkk,skinn
949,Fell::N,čåu´dd,skinn
950,Fell::N,tue´l'lj,skinn
951,Fell::N,тӯлльй,skinn
952,Flügel::N,såaja,vinge
953,Flügel::N,såajoe,vinge
954,Flügel::N,soadje,vinge
955,Flügel::N,soadji,vinge
956,Flügel::N,suáj̣á,vinge
957,Flügel::N,suäjj,vinge
958,Flügel::N,суэйй,vinge
959,Klaue::N,gadtse,klauv
960,Klaue::N,guober,klauv
961,Klaue::N,gazza,klauv
962,Klaue::N,kozzâ,klauv
963,Klaue::N,kõʒʒ,klauv
964,Klaue::N,кэ̄ннц,klauv
965,Kralle::N,gadtse,klo
966,Kralle::N,gadtsa,klo
967,Kralle::N,gazza,klo
968,Kralle::N,kozzâ,klo
969,Kralle::N,kõʒʒ,klo
970,Kralle::N,ке̄бпель,klo
971,Schwanz::N,siejpie,hale
972,Schwanz::N,siejbbe,hale
973,Schwanz::N,bađuš,hale
974,Schwanz::N,seaibi,hale
975,Schwanz::N,seibi,hale
976,Schwanz::N,sei´bb,hale
977,Schwanz::N,piä´cciǩ,hale
978,Schwanz::N,пиджь,hale
979,Schwanz::N,се̄ййп,hale
980,Schwanz::N,пе̄цехь,hale
981,Ei::N,munnie,egg
982,Ei::N,månne,egg
983,Ei::N,monni,egg
984,Ei::N,maṇe,egg
985,Ei::N,mââ´nn,egg
986,Ei::N,маннҍ,egg
987,Nest::N,biesie,rede
988,Nest::N,biesse,rede
989,Nest::N,beassi,rede
990,Nest::N,peesi,rede
991,Nest::N,piervâl,rede
992,Nest::N,piä´ss,rede
993,Nest::N,пе̄ссь,rede
994,Bau::N,biesie,hi
995,Bau::N,biedjo,hi
996,Bau::N,liesso,hi
997,Bau::N,biedju,hi
998,Bau::N,piäju,hi
999,Bau::N,вуэӈӈк,hi
1000,Tier::N,juvre,dyr
1001,Tier::N,udos,dyr
1002,Tier::N,divrre,dyr
1003,Tier::N,luohtok,dyr
1004,Tier::N,ealli,dyr
1005,Tier::N,ellee,dyr
1006,Tier::N,jie´lli,dyr
1007,Tier::N,жыва,dyr
1008,Herde::N,dåehkie,flokk
1009,Herde::N,ællo,flokk
1010,Herde::N,fuovva,flokk
1011,Herde::N,doahkki,flokk
1012,Herde::N,čagge,flokk
1013,Herde::N,tukk,flokk
1014,Herde::N,vâ´lvv,flokk
1015,Herde::N,чуэз,flokk
1016,Herde::N,чӣгар,flokk
1017,Kuh::N,govse,ku
1018,Kuh::N,gussa,ku
1019,Kuh::N,gussa,ku
1020,Kuh::N,kussâ,ku
1021,Kuh::N,kuss,ku
1022,Kuh::N,лӣххьм,ku
1023,Bulle::N,vuaksa,tyr
1024,Bulle::N,vuoksá,tyr
1025,Bulle::N,heargi,tyr
1026,Bulle::N,vuák'sá,tyr
1027,Bulle::N,ergi,tyr
1028,Bulle::N,vuâhss,tyr
1029,Bulle::N,е̄ррьк,tyr
1030,Pferd::N,hierkie,hest
1031,Pferd::N,råsse,hest
1032,Pferd::N,hæssta,hest
1033,Pferd::N,heavuš,hest
1034,Pferd::N,hiävuš,hest
1035,Pferd::N,heävaš,hest
1036,Pferd::N,ро̄ссь,hest
1037,Schaf::N,sïrve,får
1038,Schaf::N,sávttsa,får
1039,Schaf::N,sávza,får
1040,Schaf::N,savzâ,får
1041,Schaf::N,sauʒʒ,får
1042,Schaf::N,ла̄мьпесь,får
1043,Schwein::N,snurke,gris
1044,Schwein::N,svijnne,gris
1045,Schwein::N,spiidni,gris
1046,Schwein::N,šahe,gris
1047,Schwein::N,šââ´ǩǩ,gris
1048,Schwein::N,ша̄гкь,gris
1049,Hund::N,bïenje,hund
1050,Hund::N,bena,hund
1051,Hund::N,beana,hund
1052,Hund::N,peenuv,hund
1053,Hund::N,piânnai,hund
1054,Hund::N,пе̄ннэ,hund
1055,Katze::N,gaahtoe,katt
1056,Katze::N,gáhtto,katt
1057,Katze::N,bussá,katt
1058,Katze::N,kissá,katt
1059,Katze::N,kaass,katt
1060,Katze::N,ко̄а̄сс,katt
1061,Bär::N,gumsie,bjørn
1062,Bär::N,biernna,bjørn
1063,Bär::N,guovža,bjørn
1064,Bär::N,bierdna,bjørn
1065,Bär::N,kuob'žâ,bjørn
1066,Bär::N,kue´bǯǯ,bjørn
1067,Bär::N,та̄лл,bjørn
1068,Eichhörnchen::N,åeruve,ekorn
1069,Eichhörnchen::N,oarre,ekorn
1070,Eichhörnchen::N,oarri,ekorn
1071,Eichhörnchen::N,uár'ree,ekorn
1072,Eichhörnchen::N,vuä´r'rev,ekorn
1073,Eichhörnchen::N,вуэррев,ekorn
1074,Elch::N,ïelje,elg
1075,Elch::N,ællja,elg
1076,Elch::N,sarvva,elg
1077,Elch::N,ealga,elg
1078,Elch::N,sorvâ,elg
1079,Elch::N,sõrvv,elg
1080,Elch::N,сэ̄ррв,elg
1081,Fuchs::N,riepie,rev
1082,Fuchs::N,riebij,rev
1083,Fuchs::N,rieban,rev
1084,Fuchs::N,riemnjis,rev
1085,Fuchs::N,rie´mjj,rev
1086,Fuchs::N,рӣммьн,rev
1087,Hase::N,njåemele,hare
1088,Hase::N,njoammel,hare
1089,Hase::N,njoammil,hare
1090,Hase::N,njuámmil,hare
1091,Hase::N,njue´m'mel,hare
1092,Hase::N,нюэммель,hare
1093,Maus::N,snjeara,mus
1094,Maus::N,snjierrá,mus
1095,Maus::N,sáhpán,mus
1096,Maus::N,säplig,mus
1097,Maus::N,sä´ppli,mus
1098,Maus::N,са̄хпьлинк,mus
1099,Wolf::N,sïejpe,ulv
1100,Wolf::N,sïejpe,varg
1101,Wolf::N,stálppe,ulv
1102,Wolf::N,stálppe,varg
1103,Wolf::N,stáhkke,ulv
1104,Wolf::N,stáhkke,varg
1105,Wolf::N,ruomas,ulv
1106,Wolf::N,ruomas,varg
1107,Wolf::N,kumpe,ulv
1108,Wolf::N,kumpe,varg
1109,Wolf::N,návdi,ulv
1110,Wolf::N,návdi,varg
1111,Wolf::N,kumppi,ulv
1112,Wolf::N,kumppi,varg
1113,Wolf::N,ku´mpp,ulv
1114,Wolf::N,ku´mpp,varg
1115,Wolf::N,pââ´ldes,ulv
1116,Wolf::N,pââ´ldes,varg
1117,Wolf::N,чиррм,ulv
1118,Wolf::N,чиррм,varg
1119,Wolf::N,пальтӭсь,ulv
1120,Wolf::N,пальтӭсь,varg
1121,Vogel::N,ledtie,fugl
1122,Vogel::N,lådde,fugl
1123,Vogel::N,loddi,fugl
1124,Vogel::N,lodde,fugl
1125,Vogel::N,lå´dd,fugl
1126,Vogel::N,лоаннҍт,fugl
1127,Schwarm::N,dåehkie,sverm
1128,Schwarm::N,doahkke,sverm
1129,Schwarm::N,doahkki,sverm
1130,Schwarm::N,tuák'ki,sverm
1131,Schwarm::N,parvv,sverm
1132,Schwarm::N,туххк,sverm
1133,Huhn::N,vöönhtse,høne
1134,Huhn::N,vuonntsá,høne
1135,Huhn::N,vuonccis,høne
1136,Huhn::N,kääṇi,høne
1137,Huhn::N,kää´nn,høne
1138,Huhn::N,ка̄ннҌ,høne
1139,Hahn::N,deere,hane
1140,Hahn::N,hádna,hane
1141,Hahn::N,åresvuonntsá,hane
1142,Hahn::N,vuonccis,hane
1143,Hahn::N,kääṇi,hane
1144,Hahn::N,åå´reskää´nn,hane
1145,Hahn::N,пе̄ттэх,hane
1146,Gans::N,gaase,gås
1147,Gans::N,gássa,gås
1148,Gans::N,čuonji,gås
1149,Gans::N,čuá'njá,gås
1150,Gans::N,čue´nj,gås
1151,Gans::N,чуэнь,gås
1152,Adler::N,aarhtse,ørn
1153,Adler::N,goasskem,ørn
1154,Adler::N,goaskin,ørn
1155,Adler::N,kuás'kim,ørn
1156,Adler::N,kuä´cǩǩem,ørn
1157,Adler::N,куэцькем,ørn
1158,Ente::N,tjååtsele,and
1159,Ente::N,vuojatjis,and
1160,Ente::N,čáhceloddi,and
1161,Ente::N,vuonjâč,and
1162,Ente::N,vuõnjâč,and
1163,Ente::N,ча̄дзьлоаннҍт,and
1164,Eule::N,snjågloe,ugle
1165,Eule::N,skunjok,ugle
1166,Eule::N,skuolfi,ugle
1167,Eule::N,ijjâlodde,ugle
1168,Eule::N,iiđsaž,ugle
1169,Eule::N,кунньлоаннҍт,ugle
1170,Eule::N,чӯзэм вуэһпэй,ugle
1171,Kranich::N,goerke,trane
1172,Kranich::N,guorgga,trane
1173,Kranich::N,guorga,trane
1174,Kranich::N,kuor'gâ,trane
1175,Kranich::N,kuõrgg,trane
1176,Kranich::N,кӯррк,trane
1177,Krähe::N,voerhtje,kråke
1178,Krähe::N,gárránis,kråke
1179,Krähe::N,vuoratjis,kråke
1180,Krähe::N,vuoražas,kråke
1181,Krähe::N,vuorččis,kråke
1182,Krähe::N,vuorâč,kråke
1183,Krähe::N,vuõrâč,kråke
1184,Krähe::N,вӯрэч,kråke
1185,Kuckuck::N,gïeke,gjøk
1186,Kuckuck::N,giehka,gjøk
1187,Kuckuck::N,giehka,gjøk
1188,Kuckuck::N,kiehâ,gjøk
1189,Kuckuck::N,ǩiõkk,gjøk
1190,Kuckuck::N,кӣгк,gjøk
1191,Schwan::N,njoktje,svane
1192,Schwan::N,snjuktja,svane
1193,Schwan::N,njukča,svane
1194,Schwan::N,njuhčâ,svane
1195,Schwan::N,njuhčč,svane
1196,Schwan::N,нюххч,svane
1197,Fisch::N,guelie,fisk
1198,Fisch::N,guolle,fisk
1199,Fisch::N,guolli,fisk
1200,Fisch::N,kyeḷi,fisk
1201,Fisch::N,kue´ll,fisk
1202,Fisch::N,кӯлль,fisk
1203,Barsch::N,sihtege,abbor
1204,Barsch::N,vuoskun,abbor
1205,Barsch::N,vuoskku,abbor
1206,Barsch::N,vuásku,abbor
1207,Barsch::N,vuâsk,abbor
1208,Barsch::N,вуэсск,abbor
1209,Hecht::N,haavke,gjedde
1210,Hecht::N,hávgga,gjedde
1211,Hecht::N,hávga,gjedde
1212,Hecht::N,puško,gjedde
1213,Hecht::N,nu´ǩǩeš,gjedde
1214,Hecht::N,ныгкешь,gjedde
1215,Schlange[Tier]::N,gïermesje,orm
1216,Schlange[Tier]::N,gïermesje,slange
1217,Schlange[Tier]::N,germaj,orm
1218,Schlange[Tier]::N,germaj,slange
1219,Schlange[Tier]::N,gearpmaš,orm
1220,Schlange[Tier]::N,gearpmaš,slange
1221,Schlange[Tier]::N,kyev'đi,orm
1222,Schlange[Tier]::N,kyev'đi,slange
1223,Schlange[Tier]::N,ku´vdd,orm
1224,Schlange[Tier]::N,ku´vdd,slange
1225,Schlange[Tier]::N,кӯввьт,orm
1226,Schlange[Tier]::N,кӯввьт,slange
1227,Wurm::N,mietie,orm
1228,Wurm::N,mietie,mark
1229,Wurm::N,maarhke,orm
1230,Wurm::N,maarhke,mark
1231,Wurm::N,mádo,orm
1232,Wurm::N,mádo,mark
1233,Wurm::N,máhtu,orm
1234,Wurm::N,máhtu,mark
1235,Wurm::N,máátu,orm
1236,Wurm::N,máátu,mark
1237,Wurm::N,määtt,orm
1238,Wurm::N,määtt,mark
1239,Wurm::N,ма̄дт,orm
1240,Wurm::N,ма̄дт,mark
1241,Spinne::N,hievnie,edderkopp
1242,Spinne::N,hievnne,edderkopp
1243,Spinne::N,heavdni,edderkopp
1244,Spinne::N,evni,edderkopp
1245,Spinne::N,eeunaž,edderkopp
1246,Spinne::N,о̄а̄з,edderkopp
1247,Ameise::N,garhke,maur
1248,Ameise::N,gårkkå,maur
1249,Ameise::N,gotka,maur
1250,Ameise::N,kutkâ,maur
1251,Ameise::N,kotkk,maur
1252,Ameise::N,ко̄ттк,maur
1253,Laus::N,dihkie,lus
1254,Laus::N,dihkke,lus
1255,Laus::N,dihkki,lus
1256,Laus::N,tikke,lus
1257,Laus::N,te´ǩǩ,lus
1258,Laus::N,тыһкь,lus
1259,Mücke::N,tjoejhke,mygg
1260,Mücke::N,tjuojkka,mygg
1261,Mücke::N,čuoika,mygg
1262,Mücke::N,čuoš'kâ,mygg
1263,Mücke::N,čuõškk,mygg
1264,Mücke::N,чӯшшк,mygg
1265,Fliege::N,tjoere,flue
1266,Fliege::N,boerege,flue
1267,Fliege::N,tjuruk,flue
1268,Fliege::N,čuru,flue
1269,Fliege::N,kiärpáš,flue
1270,Fliege::N,čuâr,flue
1271,Fliege::N,čuâras,flue
1272,Fliege::N,чуэраш,flue
1273,Schmetterling::N,biejjielåbloe,sommerfugl
1274,Schmetterling::N,biejvvelådde,sommerfugl
1275,Schmetterling::N,beaiveloddi,sommerfugl
1276,Schmetterling::N,piäi'vááloddááš,sommerfugl
1277,Schmetterling::N,ä´llbaž,sommerfugl
1278,Schmetterling::N,pei´vvlå´dd,sommerfugl
1279,Schmetterling::N,а̄лльп,sommerfugl
1280,Beere::N,muerjie,bær
1281,Beere::N,muorjje,bær
1282,Beere::N,muorji,bær
1283,Beere::N,myer'ji,bær
1284,Beere::N,mue´rjj,bær
1285,Beere::N,мӯррьй,bær
1286,Apfel::N,æbpla,eple
1287,Apfel::N,ehpal,eple
1288,Apfel::N,eppel,eple
1289,Apfel::N,eahppel,eple
1290,Apfel::N,я̄блэк,eple
1291,Pilz::N,goebpere,sopp
1292,Pilz::N,guoppar,sopp
1293,Pilz::N,guoppar,sopp
1294,Pilz::N,kuobâr,sopp
1295,Pilz::N,kuõbbâr,sopp
1296,Pilz::N,кӯмпар,sopp
1297,Zwiebel::N,lööke,løk
1298,Zwiebel::N,løhkka,løk
1299,Zwiebel::N,lávki,løk
1300,Zwiebel::N,luukk,løk
1301,Zwiebel::N,луквець,løk
1302,Saat::N,saajoe,sæd
1303,Saat::N,sádjo,sæd
1304,Saat::N,siepman,sæd
1305,Saat::N,siemâ,sæd
1306,Saat::N,siõm,sæd
1307,Saat::N,се̄м,sæd
1308,Korn::N,gernie,korn
1309,Korn::N,gårnnetjalmme,korn
1310,Korn::N,gordni,korn
1311,Korn::N,jiṿe,korn
1312,Korn::N,ле̄ййп,korn
1313,Heu::N,suejnieh,høy
1314,Heu::N,ájvve,høy
1315,Heu::N,suoidni,høy
1316,Heu::N,syei'ni,høy
1317,Heu::N,suei´nn,høy
1318,Heu::N,сӯййн,høy
1319,Schale::N,gïrre,skall
1320,Schale::N,garra,skall
1321,Schale::N,skádne,skall
1322,Schale::N,garra,skall
1323,Schale::N,korrâ,skall
1324,Schale::N,kõrr,skall
1325,Schale::N,ю̄дтҍ,skall
1326,Grube::N,haevtie,grop
1327,Grube::N,rågge,grop
1328,Grube::N,gohpi,grop
1329,Grube::N,roggi,grop
1330,Grube::N,kyep'pi,grop
1331,Grube::N,rogge,grop
1332,Grube::N,rå´ǧǧ,grop
1333,Grube::N,kåå´pp,grop
1334,Grube::N,коабпь,grop
1335,Falle::N,barta,felle
1336,Falle::N,ruevtie,felle
1337,Falle::N,gillar,felle
1338,Falle::N,ruovdde,felle
1339,Falle::N,rihtá,felle
1340,Falle::N,báhcahat,felle
1341,Falle::N,ká'skástâh,felle
1342,Falle::N,ää´ǧǧes,felle
1343,Falle::N,кӣлл,felle
1344,Falle::N,ше̄шшь,felle
1345,Schlinge::N,latjka,snare
1346,Schlinge::N,gieras,snare
1347,Schlinge::N,mohkki,snare
1348,Schlinge::N,kieḷâ,snare
1349,Schlinge::N,ǩiõll,snare
1350,Schlinge::N,ää´ǧǧes,snare
1351,Schlinge::N,кӣлл,snare
1352,Schlinge::N,ше̄шшь,snare
1353,Spur::N,gïeje,spor
1354,Spur::N,luodda,spor
1355,Spur::N,joavnes,spor
1356,Spur::N,luodda,spor
1357,Spur::N,luod'dâ,spor
1358,Spur::N,ǩiõjj,spor
1359,Spur::N,кӣйй,spor
1360,Asche::N,govne,aske
1361,Asche::N,gudna,aske
1362,Asche::N,gutna,aske
1363,Asche::N,kunnâ,aske
1364,Asche::N,kunn,aske
1365,Asche::N,кунн,aske
1366,Dreck::N,haaskoe,møkk
1367,Dreck::N,haaskoe,skitt
1368,Dreck::N,lænjok,møkk
1369,Dreck::N,lænjok,skitt
1370,Dreck::N,baška,møkk
1371,Dreck::N,baška,skitt
1372,Dreck::N,duova,møkk
1373,Dreck::N,duova,skitt
1374,Dreck::N,durdi,møkk
1375,Dreck::N,durdi,skitt
1376,Dreck::N,tuol'vâ,møkk
1377,Dreck::N,tuol'vâ,skitt
1378,Dreck::N,sähss,møkk
1379,Dreck::N,sähss,skitt
1380,Dreck::N,са̄ккьс,møkk
1381,Dreck::N,са̄ккьс,skitt
1382,Eisen::N,ruevtie,jern
1383,Eisen::N,ruovdde,jern
1384,Eisen::N,ruovdi,jern
1385,Eisen::N,ryev'di,jern
1386,Eisen::N,ru´vdd,jern
1387,Eisen::N,рӯввьт,jern
1388,Gold::N,gullie,gull
1389,Gold::N,gålle,gull
1390,Gold::N,golli,gull
1391,Gold::N,kolle,gull
1392,Gold::N,kå´ll,gull
1393,Gold::N,коалль,gull
1394,Silber::N,sïlpe,sølv
1395,Silber::N,silbba,sølv
1396,Silber::N,silba,sølv
1397,Silber::N,silbâ,sølv
1398,Silber::N,silbb,sølv
1399,Silber::N,сыллп,sølv
1400,Kohle::N,tjïrre,kol
1401,Kohle::N,tjïrre,kull
1402,Kohle::N,tjahta,kol
1403,Kohle::N,tjahta,kull
1404,Kohle::N,čitna,kol
1405,Kohle::N,čitna,kull
1406,Kohle::N,illâ,kol
1407,Kohle::N,illâ,kull
1408,Kohle::N,čiđđâ,kol
1409,Kohle::N,čiđđâ,kull
1410,Kohle::N,ill,kol
1411,Kohle::N,ill,kull
1412,Kohle::N,ылл,kol
1413,Kohle::N,ылл,kull
1414,Glas::N,klaase,glass
1415,Glas::N,glássa,glass
1416,Glas::N,lássa,glass
1417,Glas::N,laasâ,glass
1418,Glas::N,steehl,glass
1419,Glas::N,сте̄клэ,glass
1420,Lehm::N,laejrie,leire
1421,Lehm::N,lænnjgá,leire
1422,Lehm::N,láirá,leire
1423,Lehm::N,njaajâ,leire
1424,Lehm::N,saavv,leire
1425,Lehm::N,чуййв,leire
1426,Lehm::N,чуввьй,leire
1427,Sand::N,saedtie,sand
1428,Sand::N,sáttoj,sand
1429,Sand::N,tjievrra,sand
1430,Sand::N,sáttu,sand
1431,Sand::N,čunoi,sand
1432,Sand::N,vuõddâs,sand
1433,Sand::N,вӯнтас,sand
1434,Mensch::N,almetje,menneske
1435,Mensch::N,ulmusj,menneske
1436,Mensch::N,olmmoš,menneske
1437,Mensch::N,olmooš,menneske
1438,Mensch::N,ooumâž,menneske
1439,Mensch::N,олма,menneske
1440,Mann::N,ålma,mann
1441,Mann::N,ålmåj,mann
1442,Mann::N,olmmái,mann
1443,Mann::N,a'lmai,mann
1444,Mann::N,åålm,mann
1445,Mann::N,ка̄ллесь,mann
1446,Frau::N,nyjsene,kvinne
1447,Frau::N,nissun,kvinne
1448,Frau::N,nisu,kvinne
1449,Frau::N,nissoon,kvinne
1450,Frau::N,neezzan,kvinne
1451,Frau::N,нызан,kvinne
1452,Kind::N,maana,barn
1453,Kind::N,mánná,barn
1454,Kind::N,mánná,barn
1455,Kind::N,pärni,barn
1456,Kind::N,páárnáš,barn
1457,Kind::N,pä´rnn,barn
1458,Kind::N,päärnaž,barn
1459,Kind::N,па̄ррьн,barn
1460,Kind::N,па̄рнэнч,barn
1461,Junge::N,påajke,gutt
1462,Junge::N,baernie,gutt
1463,Junge::N,birek,gutt
1464,Junge::N,báhttja,gutt
1465,Junge::N,gánda,gutt
1466,Junge::N,bárdni,gutt
1467,Junge::N,alge,gutt
1468,Junge::N,â´lǧǧ,gutt
1469,Junge::N,pä´rnn,gutt
1470,Junge::N,па̄ррьн,gutt
1471,Junge::N,па̄ррьшя,gutt
1472,Mädchen::N,nïejte,pike
1473,Mädchen::N,nïejte,jente
1474,Mädchen::N,niejdda,pike
1475,Mädchen::N,niejdda,jente
1476,Mädchen::N,nieida,pike
1477,Mädchen::N,nieida,jente
1478,Mädchen::N,niei'dâ,pike
1479,Mädchen::N,niei'dâ,jente
1480,Mädchen::N,nijdd,pike
1481,Mädchen::N,nijdd,jente
1482,Mädchen::N,нӣйта,pike
1483,Mädchen::N,нӣйта,jente
1484,Familie::N,fuelhkie,familie
1485,Familie::N,beraj,familie
1486,Familie::N,fuolkke,familie
1487,Familie::N,famillja,familie
1488,Familie::N,bearaš,familie
1489,Familie::N,peerâ,familie
1490,Familie::N,piâr,familie
1491,Familie::N,пӣрас,familie
1492,Großvater::N,aajja,bestefar
1493,Großvater::N,áddjá,bestefar
1494,Großvater::N,áddjá,bestefar
1495,Großvater::N,äijih,bestefar
1496,Großvater::N,ä´jj,bestefar
1497,Großvater::N,а̄йя,bestefar
1498,Großmutter::N,aahka,bestemor
1499,Großmutter::N,áhkko,bestemor
1500,Großmutter::N,áhkku,bestemor
1501,Großmutter::N,ákku,bestemor
1502,Großmutter::N,äkk,bestemor
1503,Großmutter::N,ä´ǩǩ,bestemor
