,Concept_ID,lv,udm
2216,tun::V,керны,карыны
2217,tun::V,darīt,карыны
2218,können::V,кужны,быгатыны
2219,können::V,prast,быгатыны
2220,wollen::V,кӧсйыны,потыны
2221,wollen::V,gribēt,потыны
2222,anfangen::V,заводитны,кутскыны
2223,anfangen::V,пондыны,кутскыны
2224,anfangen::V,sākt,кутскыны
2225,anfangen::V,iesākt,кутскыны
2226,beenden::V,помавны,быдтыны
2227,beenden::V,помавны,быдэстыны
2228,beenden::V,beigt,быдтыны
2229,beenden::V,beigt,быдэстыны
2230,beenden::V,pabeigt,быдтыны
2231,beenden::V,pabeigt,быдэстыны
2232,aufhören::V,дугӧдны,дугдыны
2233,aufhören::V,pārtraukt,дугдыны
2234,gelingen::V,артмыны,быгатыны
2235,gelingen::V,артмыны,луыны
2236,gelingen::V,izdoties,быгатыны
2237,gelingen::V,izdoties,луыны
2238,geraten::V,сюрны,лэсяны
2239,geraten::V,веськавны,лэсяны
2240,geraten::V,veikties,лэсяны
2241,öffnen::V,восьтыны,усьтыны
2242,öffnen::V,atvērt,усьтыны
2243,öffnen::V,attaisīt,усьтыны
2244,schließen::V,пӧдлавны,пытсаны
2245,schließen::V,slēgt,пытсаны
2246,schließen::V,aizvērt,пытсаны
2247,schließen::V,aiztaisīt,пытсаны
2248,stellen::V,сувтӧдны,пуктыны
2249,stellen::V,likt,пуктыны
2250,stellen::V,nolikt,пуктыны
2251,setzen::V,пуксьӧдны,пуктыны
2252,setzen::V,sēdināt,пуктыны
2253,legen::V,пуктыны,поныны
2254,legen::V,likt,поныны
2255,berühren::V,вӧрзьӧдны,исаны
2256,berühren::V,инмӧдчывны,исаны
2257,berühren::V,skart,исаны
2258,berühren::V,aizskart,исаны
2259,verbinden::V,йитны,герӟаны
2260,verbinden::V,saistīt,герӟаны
2261,verbinden::V,savienot,герӟаны
2262,bedecken::V,вевттьыны,пытсаны
2263,bedecken::V,apsegt,пытсаны
2264,bedecken::V,pārsegt,пытсаны
2265,aufhängen::V,ӧшӧдны,ошыны
2266,aufhängen::V,джагӧдны,ошыны
2267,aufhängen::V,uzkārt,ошыны
2268,anzünden::V,ӧзтыны,ӝуатыны
2269,anzünden::V,aizdegt,ӝуатыны
2270,anzünden::V,aizdedzināt,ӝуатыны
2271,aufheben::V,чеччӧдны,ӝутыны
2272,aufheben::V,сувтӧдны,ӝутыны
2273,aufheben::V,pacelt,ӝутыны
2274,zurücklassen::V,кольны,кельтыны
2275,zurücklassen::V,atstāt,кельтыны
2276,verlieren::V,воштыны,ыштыны
2277,verlieren::V,zaudēt,ыштыны
2278,verlieren::V,pazaudēt,ыштыны
2279,fallen lassen::V,уськӧдны,уськытыны
2280,fallen lassen::V,nomest,уськытыны
2281,machen::V,вӧчны,лэсьтыны
2282,machen::V,лӧсьӧдны,лэсьтыны
2283,machen::V,darīt,лэсьтыны
2284,herstellen::V,лӧсьӧдны,лэсьтыны
2285,herstellen::V,ražot,лэсьтыны
2286,herstellen::V,izgatavot,лэсьтыны
2287,bauen::V,лэптыны,пуктыны
2288,bauen::V,celt,пуктыны
2289,bauen::V,būvēt,пуктыны
2290,reparieren::V,дзоньтавны,тупатыны
2291,reparieren::V,labot,тупатыны
2292,reparieren::V,remontēt,тупатыны
2293,verbessern::V,бурмӧдны,умоятыны
2294,verbessern::V,labot,умоятыны
2295,verbessern::V,izlabot,умоятыны
2296,ändern::V,вежны,воштыны
2297,ändern::V,mainīt,воштыны
2298,graben::V,кодйыны,копаны
2299,graben::V,rakt,копаны
2300,beugen::V,куснявны,губыртыны
2301,beugen::V,liekt,губыртыны
2302,biegen::V,куснявны,куасаны
2303,biegen::V,liekt,куасаны
2304,drehen::V,бергӧдлыны,бергатыны
2305,drehen::V,griezt,бергатыны
2306,wenden::V,бергӧдны,берыктыны
2307,wenden::V,apgriezt,берыктыны
2308,umdrehen::V,бергӧдны,берыктыны
2309,umdrehen::V,apgriezt,берыктыны
2310,heben::V,лэптыны,ӝутыны
2311,heben::V,celt,ӝутыны
2312,heben::V,cilāt,ӝутыны
2313,heben::V,pacelt,ӝутыны
2314,hochheben::V,кыпӧдны,ӝутъяны
2315,hochheben::V,pacelt,ӝутъяны
2316,ergreifen::V,кутны,кутыны
2317,ergreifen::V,кутны,кырмыны
2318,ergreifen::V,paķert,кутыны
2319,ergreifen::V,paķert,кырмыны
2320,ergreifen::V,satvert,кутыны
2321,ergreifen::V,satvert,кырмыны
2322,halten::V,кутны,возьыны
2323,halten::V,turēt,возьыны
2324,halten::V,saturēt,возьыны
2325,drücken::V,личкыны,зӥбыны
2326,drücken::V,личкыны,пачкатыны
2327,drücken::V,топӧдны,зӥбыны
2328,drücken::V,топӧдны,пачкатыны
2329,drücken::V,spiest,зӥбыны
2330,drücken::V,spiest,пачкатыны
2331,schieben::V,ӧтдортны,донганы
2332,schieben::V,йӧткыштны,донганы
2333,schieben::V,stumt,донганы
2334,kratzen::V,гуджӧдны,вуштыны
2335,kratzen::V,kasīt,вуштыны
2336,kratzen::V,skrāpēt,вуштыны
2337,lecken::V,нювны,нюлыны
2338,lecken::V,lakt,нюлыны
2339,lecken::V,laizīt,нюлыны
2340,beißen::V,курччыны,куртчыны
2341,beißen::V,kost,куртчыны
2342,abreißen::V,орӧдны,ишкалтыны
2343,abreißen::V,atraut,ишкалтыны
2344,abreißen::V,atplēst,ишкалтыны
2345,abschneiden::V,вундавны,шорыны
2346,abschneiden::V,вундавны,вандыны
2347,abschneiden::V,nogriezt,шорыны
2348,abschneiden::V,nogriezt,вандыны
2349,binden::V,гӧрддзавны,керттыны
2350,binden::V,кӧртавны,керттыны
2351,binden::V,siet,керттыны
2352,binden::V,aptīt,керттыны
2353,stecken::V,сюйны,мертчытыны
2354,stecken::V,bāzt,мертчытыны
2355,stecken::V,spraust,мертчытыны
2356,brechen::V,чегны,тӥяны
2357,brechen::V,lauzt,тӥяны
2358,brechen::V,lauzīt,тӥяны
2359,klopfen::V,камгыны,йыганы
2360,klopfen::V,камгыны,шарккетыны
2361,klopfen::V,klauvēt,йыганы
2362,klopfen::V,klauvēt,шарккетыны
2363,hauen::V,нӧйнты,жугыны
2364,hauen::V,нӧйнты,тышканы
2365,hauen::V,кучкыны,жугыны
2366,hauen::V,кучкыны,тышканы
2367,hauen::V,cirst,жугыны
2368,hauen::V,cirst,тышканы
2369,hauen::V,dauzīt,жугыны
2370,hauen::V,dauzīt,тышканы
2371,kleben::V,лемавны,лякыны
2372,kleben::V,ляскавны,лякыны
2373,kleben::V,līmēt,лякыны
2374,kleben::V,lipināt,лякыны
2375,reiben::V,тільны,зыраны
2376,reiben::V,тільны,вуштыны
2377,reiben::V,зыравны,зыраны
2378,reiben::V,зыравны,вуштыны
2379,reiben::V,rīvēt,зыраны
2380,reiben::V,rīvēt,вуштыны
2381,reiben::V,berzēt,зыраны
2382,reiben::V,berzēt,вуштыны
2383,streichen::V,мавтны,зыраны
2384,streichen::V,ziest,зыраны
2385,streichen::V,triept,зыраны
2386,schleifen::V,кеслыны,шерыны
2387,schleifen::V,trīt,шерыны
2388,schleifen::V,asināt,шерыны
2389,schneiden::V,шырны,вандыны
2390,schneiden::V,griezt,вандыны
2391,schneiden::V,sagriezt,вандыны
2392,rütteln::V,легӧдны,зуркатыны
2393,rütteln::V,катлӧдлыны,зуркатыны
2394,rütteln::V,kratīt,зуркатыны
2395,rütteln::V,purināt,зуркатыны
2396,schütteln::V,тракӧдны,куалекъятыны
2397,schütteln::V,kratīt,куалекъятыны
2398,schwenken::V,ӧвтны,шонаны
2399,schwenken::V,шенасьны,шонаны
2400,schwenken::V,vēzēt,шонаны
2401,schwenken::V,vēcināt,шонаны
2402,schütten::V,кисьтны,лэзьыны
2403,schütten::V,bērt,лэзьыны
2404,füllen::V,тыртны,тырмытыны
2405,füllen::V,pildīt,тырмытыны
2406,füllen::V,piepildīt,тырмытыны
2407,einwickeln::V,тубыртны,биньыны
2408,einwickeln::V,ietīt,биньыны
2409,tragen::V,нуны,нуыны
2410,tragen::V,nest,нуыны
2411,schleppen::V,кыскавны,кыскыны
2412,schleppen::V,stiept,кыскыны
2413,schleppen::V,staipīt,кыскыны
2414,ziehen::V,кыскыны,кыскыны
2415,ziehen::V,vilkt,кыскыны
2416,aufbewahren::V,видзны,возьыны
2417,aufbewahren::V,glabāt,возьыны
2418,aufbewahren::V,uzglabāt,возьыны
2419,werfen::V,чӧвтны,куяны
2420,werfen::V,чӧвтны,лэзяны
2421,werfen::V,шыбитны,куяны
2422,werfen::V,шыбитны,лэзяны
2423,werfen::V,mest,куяны
2424,werfen::V,mest,лэзяны
2425,werfen::V,sviest,куяны
2426,werfen::V,sviest,лэзяны
2427,fangen::V,кутны,кутыны
2428,fangen::V,ķert,кутыны
2429,fangen::V,uzķert,кутыны
2430,packen::V,босьтны,кутыны
2431,packen::V,босьтны,кырмыны
2432,packen::V,paķert,кутыны
2433,packen::V,paķert,кырмыны
2434,packen::V,satvert,кутыны
2435,packen::V,satvert,кырмыны
2436,verstecken::V,дзебны,ватыны
2437,verstecken::V,slēpt,ватыны
2438,verstecken::V,noglabāt,ватыны
2439,teilen::V,юкны,люкыны
2440,teilen::V,dalīt,люкыны
2441,schicken::V,ыстыны,ыстыны
2442,schicken::V,sūtīt,ыстыны
2443,schicken::V,atsūtīt,ыстыны
2444,bringen::V,вайны,вайыны
2445,bringen::V,atvest,вайыны
2446,hinzufügen::V,содтыны,ватсаны
2447,hinzufügen::V,pievienot,ватсаны
2448,bekommen::V,босьтны,басьтыны
2449,bekommen::V,dabūt,басьтыны
2450,erhalten::V,босьтны,басьтыны
2451,erhalten::V,saņemt,басьтыны
2452,nehmen::V,босьтны,кутыны
2453,nehmen::V,босьтны,басьтыны
2454,nehmen::V,ņemt,кутыны
2455,nehmen::V,ņemt,басьтыны
2456,nehmen::V,paņemt,кутыны
2457,nehmen::V,paņemt,басьтыны
2458,wählen::V,бӧрйыны,бырйыны
2459,wählen::V,ievēlēt,бырйыны
2460,auswählen::V,бӧрйыны,бырйыны
2461,auswählen::V,izvēlēt,бырйыны
2462,bewahren::V,видзны,возьыны
2463,bewahren::V,saglabāt,возьыны
2464,behindern::V,конйӧдлыны,могӟытыны
2465,behindern::V,джӧмдӧдны,могӟытыны
2466,behindern::V,kavēt,могӟытыны
2467,behindern::V,aizkavēt,могӟытыны
2468,verderben::V,тшыкӧдны,сӧрыны
2469,verderben::V,sabojāt,сӧрыны
2470,beschädigen::V,тшыкӧдны,урод лэсьтыны
2471,beschädigen::V,bojāt,урод лэсьтыны
2472,beschädigen::V,maitāt,урод лэсьтыны
2473,zerbrechen::V,жуглыны,сӧрыны
2474,zerbrechen::V,salauzt,сӧрыны
2475,zerbrechen::V,sadauzīt,сӧрыны
2476,zerreißen::V,орӧдны,кесяны
2477,zerreißen::V,pārraut,кесяны
2478,zerstören::V,жугӧдны,куашкатыны
2479,zerstören::V,кисьтны,куашкатыны
2480,zerstören::V,косявны,куашкатыны
2481,zerstören::V,graut,куашкатыны
2482,zerstören::V,sagraut,куашкатыны
2483,verbrennen::V,сотны,сутыны
2484,verbrennen::V,сотчыны,сутыны
2485,verbrennen::V,dedzināt,сутыны
2486,verbrennen::V,sadedzināt,сутыны
2487,geben::V,сетны,сётыны
2488,geben::V,dot,сётыны
2489,geben::V,padot,сётыны
2490,reichen::V,сетны,сётыны
2491,reichen::V,padot,сётыны
2492,reichen::V,sniegt,сётыны
2493,schenken::V,козьнавны,кузьманы
2494,schenken::V,dāvāt,кузьманы
2495,schenken::V,dāvināt,кузьманы
2496,versprechen::V,кыв сетны,кыл сётыны
2497,versprechen::V,solīt,кыл сётыны
2498,versprechen::V,apsolīt,кыл сётыны
2499,wünschen::V,кӧсйыны,сӥзьыны
2500,wünschen::V,vēlēt,сӥзьыны
2501,wünschen::V,novēlēt,сӥзьыны
2502,loben::V,ошкыны,ушъяны
2503,loben::V,lielīt,ушъяны
2504,küssen::V,окавны,чупаны
2505,küssen::V,bučot,чупаны
2506,küssen::V,skūpstīt,чупаны
2507,wiegen::V,гудрӧдлыны,веттаны
2508,wiegen::V,гудрӧдлыны,лэйкатыны
2509,wiegen::V,šūpot,веттаны
2510,wiegen::V,šūpot,лэйкатыны
2511,zudecken::V,веввттьыны,шобыртыны
2512,zudecken::V,apklāt,шобыртыны
2513,zudecken::V,aizsegt,шобыртыны
2514,wecken::V,садьмӧдны,сайкатыны
2515,wecken::V,чуксавны,сайкатыны
2516,wecken::V,modināt,сайкатыны
2517,zeigen::V,петкӧдлыны,возьматыны
2518,zeigen::V,rādīt,возьматыны
2519,führen::V,нуӧдны,нуыны
2520,führen::V,vadīt,нуыны
2521,lehren::V,велӧдны,дышетыны
2522,lehren::V,mācīt,дышетыны
2523,lehren::V,iemācīt,дышетыны
2524,unterrichten::V,велӧдны,дышетыны
2525,unterrichten::V,apmācīt,дышетыны
2526,aufziehen::V,быдтыны,будэтыны
2527,aufziehen::V,uzaudzināt,будэтыны
2528,leiten::V,веськӧдлыны,кивалтыны
2529,leiten::V,vadīt,кивалтыны
2530,leiten::V,pārzināt,кивалтыны
2531,antreiben::V,тэрмӧдны,дыртытыны
2532,antreiben::V,urdīt,дыртытыны
2533,antreiben::V,mudināt,дыртытыны
2534,lassen::V,тшӧктыны,-ытыны
2535,lassen::V,ļaut,-ытыны
2536,einladen::V,корны,ӧтьыны
2537,einladen::V,ielūgt,ӧтьыны
2538,einladen::V,aicināt,ӧтьыны
2539,vereinigen::V,ӧтувтны,огазеяны
2540,vereinigen::V,котыртны,огазеяны
2541,vereinigen::V,vienot,огазеяны
2542,vereinigen::V,apvienot,огазеяны
2543,besuchen::V,волыны,адӟыськыны
2544,besuchen::V,ветлыны,адӟыськыны
2545,besuchen::V,apciemot,адӟыськыны
2546,treffen::V,вочаӧдны,пумитаны
2547,treffen::V,паныдавны,пумитаны
2548,treffen::V,satikt,пумитаны
2549,treffen::V,sastapt,пумитаны
2550,sich versammeln::V,лӧсьӧдчыны,люкаськыны
2551,sich versammeln::V,salasīties,люкаськыны
2552,sich versammeln::V,sapulcēties,люкаськыны
2553,spielen::V,ворсны,шудыны
2554,spielen::V,spēlēt,шудыны
2555,spielen::V,spēlēties,шудыны
2556,singen::V,сьывны,кырӟаны
2557,singen::V,dziedāt,кырӟаны
2558,tanzen::V,йӧктыны,эктыны
2559,tanzen::V,diet,эктыны
2560,tanzen::V,dejot,эктыны
2561,tanzen::V,dancot,эктыны
2562,sich trennen::V,торйӧдчыны,люкиськыны
2563,sich trennen::V,šķirties,люкиськыны
2564,sich trennen::V,izšķirties,люкиськыны
2565,verlassen::V,эновтны,куштыны
2566,verlassen::V,atstāt,куштыны
2567,retten::V,видзны,утьыны
2568,retten::V,мездыны,утьыны
2569,retten::V,glābt,утьыны
2570,bewachen::V,видзны,возьманы
2571,bewachen::V,sargāt,возьманы
2572,schützen::V,видзны,утялтыны
2573,schützen::V,pasargāt,утялтыны
2574,schützen::V,aizsargāt,утялтыны
2575,verteidigen::V,дорйыны,возьманы
2576,verteidigen::V,aizstāvēt,возьманы
2577,sich schlagen::V,косясьны,жугиськыны
2578,sich schlagen::V,kauties,жугиськыны
2579,sich schlagen::V,izkauties,жугиськыны
2580,schießen::V,лыйны,ыбылӥськны
2581,schießen::V,šaut,ыбылӥськны
2582,schießen::V,šaudīt,ыбылӥськны
2583,siegen::V,вермыны,вормыны
2584,siegen::V,uzvarēt,вормыны
2585,ärgern::V,лӧгӧдны,вожпоттыны
2586,ärgern::V,лёкмӧдны,вожпоттыны
2587,ärgern::V,скӧрмӧдны,вожпоттыны
2588,ärgern::V,sadusmot,вожпоттыны
2589,schlagen::V,вартны,жуккыны
2590,schlagen::V,sist,жуккыны
2591,schlagen::V,triekt,жуккыны
2592,treten::V,лёгны,лёганы
2593,treten::V,майкны,лёганы
2594,treten::V,mīt,лёганы
2595,treten::V,paspert,лёганы
2596,stechen::V,бышткыны,бышкалтыны
2597,stechen::V,durt,бышкалтыны
2598,stoßen::V,тойлыны,донгыны
2599,stoßen::V,йӧткавны,донгыны
2600,stoßen::V,grūst,донгыны
2601,stehlen::V,гусявны,вораны
2602,stehlen::V,гусявны,лушканы
2603,stehlen::V,zagt,вораны
2604,stehlen::V,zagt,лушканы
2605,stören::V,падмӧдны,люкетыны
2606,stören::V,traucēt,люкетыны
2607,belästigen::V,дӧзмӧдны,акыльтыны
2608,belästigen::V,дӧзмӧдны,вукылмыны
2609,belästigen::V,apgrūtināt,акыльтыны
2610,belästigen::V,apgrūtināt,вукылмыны
2611,verbergen::V,дзебны,ватыны
2612,verbergen::V,сайӧдны,ватыны
2613,verbergen::V,slēpt,ватыны
2614,verbergen::V,paslēpt,ватыны
2615,täuschen::V,пӧръявны,алданы
2616,täuschen::V,ылӧдны,алданы
2617,täuschen::V,mānīt,алданы
2618,täuschen::V,maldināt,алданы
2619,betrügen::V,сӧрны,пӧяны
2620,betrügen::V,krāpt,пӧяны
2621,betrügen::V,apkrāpt,пӧяны
2622,töten::V,вины,виыны
2623,töten::V,nāvēt,виыны
2624,töten::V,nogalināt,виыны
2625,wohnen::V,овны,улыны
2626,wohnen::V,dzīvot,улыны
2627,arbeiten::V,уджавны,ужаны
2628,arbeiten::V,strādāt,ужаны
2629,arbeiten::V,darboties,ужаны
2630,sammeln::V,чукӧртны,бичаны
2631,sammeln::V,vākt,бичаны
2632,pflücken::V,вотны,ишкыны
2633,pflücken::V,ӧктыны,ишкыны
2634,pflücken::V,raut,ишкыны
2635,pflücken::V,plūkt,ишкыны
2636,jagen::V,кыйсьыны,пӧйшураны
2637,jagen::V,medīt,пӧйшураны
2638,fischen::V,чери кыйны,чорыганы
2639,fischen::V,zvejot,чорыганы
2640,fassen::V,кутны,кутыны
2641,fassen::V,saķert,кутыны
2642,hüten::V,видзны,возьманы
2643,hüten::V,йирӧдны,возьманы
2644,hüten::V,ganīt,возьманы
2645,treiben::V,вӧтлыны,улляны
2646,treiben::V,dzīt,улляны
2647,anbinden::V,домавны,думыны
2648,anbinden::V,piesiet,думыны
2649,anbinden::V,piesaistīt,думыны
2650,füttern::V,вердны,сюдыны
2651,füttern::V,barot,сюдыны
2652,melken::V,лысьтыны,кыскыны
2653,melken::V,slaukt,кыскыны
2654,hacken::V,керавны,кораны
2655,hacken::V,kapāt,кораны
2656,gießen::V,киськавны,киськаны
2657,gießen::V,liet,киськаны
2658,gießen::V,laistīt,киськаны
2659,reifen::V,кисьмыны,вуыны
2660,reifen::V,кисьмыны,кисьманы
2661,reifen::V,briest,вуыны
2662,reifen::V,briest,кисьманы
2663,zubereiten::V,дасьтыны,лесьтыны
2664,zubereiten::V,taisīt,лесьтыны
2665,zubereiten::V,gatavot,лесьтыны
2666,kochen::V,пуны,пӧзьтыны
2667,kochen::V,vārīt,пӧзьтыны
2668,backen::V,пӧжавны,пыжыны
2669,backen::V,cept,пыжыны
2670,braten::V,пражитны,пыжыны
2671,braten::V,cept,пыжыны
2672,braten::V,cepināt,пыжыны
2673,umrühren::V,сорлавны,сураны
2674,umrühren::V,maisīt,сураны
2675,umrühren::V,apmaisīt,сураны
2676,stricken::V,кӧртны,керттыны
2677,stricken::V,adīt,керттыны
2678,nähen::V,вурны,вурыны
2679,nähen::V,šūt,вурыны
2680,färben::V,мичӧдны,буяны
2681,färben::V,краситны,буяны
2682,färben::V,krāsot,буяны
2683,färben::V,nokrāsot,буяны
2684,reinigen::V,весавны,сузяны
2685,reinigen::V,tīrīt,сузяны
2686,reinigen::V,attīrīt,сузяны
2687,waschen::V,мыськыны,мисьтаськыны
2688,waschen::V,mazgāt,мисьтаськыны
2689,abwischen::V,чышкыны,ӵушылыны
2690,abwischen::V,noslaucīt,ӵушылыны
2691,spülen::V,пожъявны,гылъяны
2692,spülen::V,skalot,гылъяны
2693,fegen::V,чышкыны,ӵужыны
2694,fegen::V,slaucīt,ӵужыны
2695,kehren::V,чышкыны,ӵужыны
2696,kehren::V,mēzt,ӵужыны
2697,baden::V,купайтчыны,пыласькыны
2698,baden::V,peldēties,пыласькыны
2699,sich waschen::V,мыссьыны,пыласькыны
2700,sich waschen::V,mazgāties,пыласькыны
2701,ausziehen::V,пӧрччӧдны,кыльыны
2702,ausziehen::V,noģērbt,кыльыны
2703,anziehen::V,кӧмавны,дӥсяны
2704,anziehen::V,пасьтавны,дӥсяны
2705,anziehen::V,uzvilkt,дӥсяны
2706,sich anziehen::V,пасьтасьны,дӥсьяськыны
2707,sich anziehen::V,apģērbties,дӥсьяськыны
2708,kämmen::V,сынавны,сынаны
2709,kämmen::V,sukāt,сынаны
2710,schmücken::V,мичмӧдны,чеберъяны
2711,schmücken::V,rotāt,чеберъяны
2712,schmücken::V,greznot,чеберъяны
2713,sagen::V,шуны,шуыны
2714,sagen::V,шуны,вераны
2715,sagen::V,висьтавны,шуыны
2716,sagen::V,висьтавны,вераны
2717,sagen::V,teikt,шуыны
2718,sagen::V,teikt,вераны
2719,sprechen::V,сёрнитны,вераськыны
2720,sprechen::V,runāt,вераськыны
2721,reden::V,сёрнитны,вераськыны
2722,reden::V,norunāt,вераськыны
2723,sich unterhalten::V,сёрнитны,вераськыны
2724,sich unterhalten::V,варовитны,вераськыны
2725,sich unterhalten::V,sarunāties,вераськыны
2726,fragen::V,юавны,юаны
2727,fragen::V,jautāt,юаны
2728,bitten::V,корны,курыны
2729,bitten::V,lūgt,курыны
2730,bitten::V,prasīt,курыны
2731,erzählen::V,висьтавны,вераны
2732,erzählen::V,висьтавны,мадьыны
2733,erzählen::V,stāstīt,вераны
2734,erzählen::V,stāstīt,мадьыны
2735,mitteilen::V,юӧртны,ивортыны
2736,mitteilen::V,висьтавны,ивортыны
2737,mitteilen::V,pavēstīt,ивортыны
2738,nennen::V,шуны,шуыны
2739,nennen::V,ним сетны,шуыны
2740,nennen::V,saukt,шуыны
2741,rufen::V,корны,ӧтьыны
2742,rufen::V,saukt,ӧтьыны
2743,prahlen::V,ошйысьны,ушъяськыны
2744,prahlen::V,lielīties,ушъяськыны
2745,übersetzen::V,вуджӧдны,берыктыны
2746,übersetzen::V,tulkot,берыктыны
2747,übersetzen::V,pārtulkot,берыктыны
2748,denken::V,мӧвпавны,малпаны
2749,denken::V,domāt,малпаны
2750,glauben::V,эскыны,оскыны
2751,glauben::V,ticēt,оскыны
2752,bemerken::V,казявны,адӟыны
2753,bemerken::V,ievērot,адӟыны
2754,bemerken::V,ieraudzīt,адӟыны
2755,erkennen::V,тӧдмавны,тодыны
2756,erkennen::V,pazīt,тодыны
2757,erkennen::V,atpazīt,тодыны
2758,begreifen::V,вежӧртны,валаны
2759,begreifen::V,гӧгӧрвоны,валаны
2760,begreifen::V,jēgt,валаны
2761,begreifen::V,apjēgt,валаны
2762,verstehen::V,вежӧртны,валаны
2763,verstehen::V,гӧгӧрвоны,валаны
2764,verstehen::V,saprast,валаны
2765,lernen::V,вeлöдчыны,дышетскыны
2766,lernen::V,mācīties,дышетскыны
2767,wissen::V,тӧдны,тодыны
2768,wissen::V,zināt,тодыны
2769,sich erinnern an::V,казьтывны,тодэ вайыны
2770,sich erinnern an::V,дум вылӧ уськӧдны,тодэ вайыны
2771,sich erinnern an::V,atminēties,тодэ вайыны
2772,vergessen::V,вунӧдны,вунэтыны
2773,vergessen::V,mirst,вунэтыны
2774,vergessen::V,aizmirst,вунэтыны
2775,messen::V,муртавны,мертаны
2776,messen::V,mērīt,мертаны
2777,zählen::V,лыддьыны,лыдъяны
2778,zählen::V,skaitīt,лыдъяны
2779,rechnen::V,лыддьыны,лыдъяны
2780,rechnen::V,rēķināt,лыдъяны
2781,lesen::V,лыддьыны,лыдӟыны
2782,lesen::V,lasīt,лыдӟыны
2783,malen::V,серпасавны,суреданы
2784,malen::V,gleznot,суреданы
2785,zeichnen::V,серпасавны,суреданы
2786,zeichnen::V,zīmēt,суреданы
2787,schreiben::V,гижны,гожъяны
2788,schreiben::V,rakstīt,гожъяны
2789,besitzen::V,лоны,луыны
2790,besitzen::V,piederēt,луыны
2791,kaufen::V,ньӧбны,басьтыны
2792,kaufen::V,pirkt,басьтыны
2793,verkaufen::V,вузавны,вузаны
2794,verkaufen::V,pārdot,вузаны
2795,bezahlen::V,мынтыны,тырыны
2796,bezahlen::V,мынтысьны,тырыны
2797,bezahlen::V,apmaksāt,тырыны
2798,zahlen::V,мынтыны,тырыны
2799,zahlen::V,maksāt,тырыны
2800,beherrschen::V,ас улын кутны,кузёяськыны
2801,beherrschen::V,valdīt,кузёяськыны
2802,ertragen::V,пыкны,чиданы
2803,ertragen::V,лэптыны,чиданы
2804,ertragen::V,panest,чиданы
2805,ertragen::V,paciest,чиданы
