,Concept_ID,se,te
3665,dunkel::A,sjævnnjat,చీకటియైన
3666,dunkel::A,seavdnjat,చీకటియైన
3667,dunkel::A,sevŋâd,చీకటియైన
3668,dunkel::A,seu´nnjed,చీకటియైన
3669,dunkel::A,се̄ввьнесь,చీకటియైన
3670,schwarz::A,tjeehpes,నల్లని
3671,schwarz::A,tjáhppat,నల్లని
3672,schwarz::A,čáhppes,నల్లని
3673,schwarz::A,čappâd,నల్లని
3674,schwarz::A,čappâd,నల్లని
3675,schwarz::A,чо̄а̄хпесь,నల్లని
3676,weiß::A,veelkes,తెలుపు
3677,weiß::A,bedjat,తెలుపు
3678,weiß::A,vielggat,తెలుపు
3679,weiß::A,vielgat,తెలుపు
3680,weiß::A,viel'gâd,తెలుపు
3681,weiß::A,viõlggâd,తెలుపు
3682,weiß::A,вӣллькесь,తెలుపు
3683,rot::A,rööpses,ఎఱ్ఱని
3684,rot::A,ruoppsat,ఎఱ్ఱని
3685,rot::A,ruoksat,ఎఱ్ఱని
3686,rot::A,ruop'sâd,ఎఱ్ఱని
3687,rot::A,ruõpssâd,ఎఱ్ఱని
3688,rot::A,рӯппсесь,ఎఱ్ఱని
3689,gelb::A,viskes,పసుపు పచ్చ
3690,gelb::A,visská,పసుపు పచ్చ
3691,gelb::A,fiskes,పసుపు పచ్చ
3692,gelb::A,viskâd,పసుపు పచ్చ
3693,gelb::A,viskkâd,పసుపు పచ్చ
3694,gelb::A,руччк'сь,పసుపు పచ్చ
3695,blau::A,plaave,నీలవర్ణము
3696,blau::A,alek,నీలవర్ణము
3697,blau::A,lahtte,నీలవర్ణము
3698,blau::A,alit,నీలవర్ణము
3699,blau::A,čuov'jâd,నీలవర్ణము
3700,blau::A,ââ´liǩ,నీలవర్ణము
3701,blau::A,алехь,నీలవర్ణము
3702,grün::A,kruana,ఆకుపచ్చని
3703,grün::A,kroenes,ఆకుపచ్చని
3704,grün::A,ruodná,ఆకుపచ్చని
3705,grün::A,ruoná,ఆకుపచ్చని
3706,grün::A,ruonas,ఆకుపచ్చని
3707,grün::A,ruánáá,ఆకుపచ్చని
3708,grün::A,ruânn,ఆకుపచ్చని
3709,grün::A,ruõnâs,ఆకుపచ్చని
3710,grün::A,руэнн,ఆకుపచ్చని
3711,grau::A,kraevies,నెరిసిన
3712,grau::A,rávuk,నెరిసిన
3713,grau::A,rávvat,నెరిసిన
3714,grau::A,ránis,నెరిసిన
3715,grau::A,räänis,నెరిసిన
3716,grau::A,rää´nes,నెరిసిన
3717,grau::A,кӯввесь,నెరిసిన
3718,billig::A,aelpies,చౌకయైన
3719,billig::A,liehties,చౌకయైన
3720,billig::A,álbbe,చౌకయైన
3721,billig::A,hálbi,చౌకయైన
3722,billig::A,hälbi,చౌకయైన
3723,billig::A,hä´lbb,చౌకయైన
3724,billig::A,вӯгас,చౌకయైన
3725,billig::A,вӯгкесь,చౌకయైన
3726,teuer::A,dovres,వెలపొడుగైన
3727,teuer::A,divras,వెలపొడుగైన
3728,teuer::A,divrras,వెలపొడుగైన
3729,teuer::A,tiivrâs,వెలపొడుగైన
3730,teuer::A,kaallâš,వెలపొడుగైన
3731,teuer::A,ко̄а̄ллэш,వెలపొడుగైన
3732,wertvoll::A,aarvoes,విలుప్తెన
3733,wertvoll::A,árvulasj,విలుప్తెన
3734,wertvoll::A,árvvolaš,విలుప్తెన
3735,wertvoll::A,tiivrâs,విలుప్తెన
3736,wertvoll::A,kaallâš,విలుప్తెన
3737,wertvoll::A,а̄ррвъесь,విలుప్తెన
3738,wertvoll::A,ко̄а̄ллшэсь,విలుప్తెన
3739,blind::A,tjelmehts,గ్రుడ్డి
3740,blind::A,tjalmedibme,గ్రుడ్డి
3741,blind::A,čalmmeheapme,గ్రుడ్డి
3742,blind::A,čuovggaheapme,గ్రుడ్డి
3743,blind::A,šoohâd,గ్రుడ్డి
3744,blind::A,ča'lmettem,గ్రుడ్డి
3745,blind::A,čââ´lmte´m,గ్రుడ్డి
3746,blind::A,чальмхем,గ్రుడ్డి
3747,taub::A,bieljehts,చెవిటి
3748,taub::A,bieljedibme,చెవిటి
3749,taub::A,bealjeheapmi,చెవిటి
3750,taub::A,pel'jittem,చెవిటి
3751,taub::A,pee´lljte´m,చెవిటి
3752,taub::A,пе̄лльйхем,చెవిటి
3753,taub::A,кулхэмесь,చెవిటి
3754,taub::A,кулнаххьтэм,చెవిటి
3755,kräftig::A,veaksehks,శక్తి గల
3756,kräftig::A,gievrra,శక్తి గల
3757,kräftig::A,gievra,శక్తి గల
3758,kräftig::A,viek'sâ,శక్తి గల
3759,kräftig::A,viõhss,శక్తి గల
3760,kräftig::A,вӣгкъесь,శక్తి గల
3761,kräftig::A,тоаввсамусс,శక్తి గల
3762,stark::A,raavtehtje,బలమైన
3763,stark::A,nanos,బలమైన
3764,stark::A,gievrra,బలమైన
3765,stark::A,kievra,బలమైన
3766,stark::A,nanus,బలమైన
3767,stark::A,viek'sâ,బలమైన
3768,stark::A,raavâs,బలమైన
3769,stark::A,роавас,బలమైన
3770,schwach::A,dåsmoes,బలహీనమైన
3771,schwach::A,fámodibme,బలహీనమైన
3772,schwach::A,fámoheapme,బలహీనమైన
3773,schwach::A,njuoras,బలహీనమైన
3774,schwach::A,hiäju,బలహీనమైన
3775,schwach::A,njuorâs,బలహీనమైన
3776,schwach::A,rââ´šš,బలహీనమైన
3777,schwach::A,njuõrâs,బలహీనమైన
3778,schwach::A,рашшь,బలహీనమైన
3779,schwach::A,ражесь,బలహీనమైన
3780,schwach::A,са̄мхэм,బలహీనమైన
3781,fett::A,buajtehks,క్రొవ్విన
3782,fett::A,buojdák,క్రొవ్విన
3783,fett::A,buoidi,క్రొవ్విన
3784,fett::A,puáidáh,క్రొవ్విన
3785,fett::A,pueidaǥ,క్రొవ్విన
3786,fett::A,пуййт,క్రొవ్విన
3787,schlank::A,siegkies,సన్నని
3788,schlank::A,bievrek,సన్నని
3789,schlank::A,njuorro,సన్నని
3790,schlank::A,seaggi,సన్నని
3791,schlank::A,šoođbâs,సన్నని
3792,schlank::A,seä´ǧ'ǧ,సన్నని
3793,schlank::A,се̄ӈькесь,సన్నని
3794,hübsch::A,faavroes,సాగప్తెన
3795,hübsch::A,fávrro,సాగప్తెన
3796,hübsch::A,fávru,సాగప్తెన
3797,hübsch::A,muččâd,సాగప్తెన
3798,hübsch::A,mooččâd,సాగప్తెన
3799,hübsch::A,мо̄джесь,సాగప్తెన
3800,böse::A,vesties,చెడ్డ
3801,böse::A,bahá,చెడ్డ
3802,böse::A,bahá,చెడ్డ
3803,böse::A,paa,చెడ్డ
3804,böse::A,ilbâd,చెడ్డ
3805,böse::A,paas,చెడ్డ
3806,böse::A,ilbbâd,చెడ్డ
3807,böse::A,поасс,చెడ్డ
3808,böse::A,кэ̄рряй,చెడ్డ
3809,dumm::A,gåffoeh,తెలివిలేని
3810,dumm::A,jalla,తెలివిలేని
3811,dumm::A,doavki,తెలివిలేని
3812,dumm::A,tuhme,తెలివిలేని
3813,dumm::A,tu´hmm,తెలివిలేని
3814,dumm::A,о̄менэш,తెలివిలేని
3815,dumm::A,то̄ӆӆкхем,తెలివిలేని
3816,faul::A,aeblehts,సోమరియైన
3817,faul::A,lájkke,సోమరియైన
3818,faul::A,láiki,సోమరియైన
3819,faul::A,läški,సోమరియైన
3820,faul::A,lä´šǩǩ,సోమరియైన
3821,faul::A,ла̄шькесь,సోమరియైన
3822,fleißig::A,rudtjege,శ్రద్దగల
3823,fleißig::A,vïssjeles,శ్రద్దగల
3824,fleißig::A,vissjal,శ్రద్దగల
3825,fleißig::A,viššal,శ్రద్దగల
3826,fleißig::A,doaimmalaš,శ్రద్దగల
3827,fleißig::A,viššâl,శ్రద్దగల
3828,fleißig::A,re´ttev,శ్రద్దగల
3829,geizig::A,saejkies,పిసినారియైన
3830,geizig::A,hánes,పిసినారియైన
3831,geizig::A,gáhcci,పిసినారియైన
3832,geizig::A,gárži,పిసినారియైన
3833,geizig::A,käcci,పిసినారియైన
3834,geizig::A,häänis,పిసినారియైన
3835,geizig::A,kä´cc,పిసినారియైన
3836,geizig::A,сыннҍ,పిసినారియైన
3837,geizig::A,скухьпесь,పిసినారియైన
3838,klug::A,vihtehks,తెలివిగల
3839,klug::A,vijses,తెలివిగల
3840,klug::A,jiermmá,తెలివిగల
3841,klug::A,fihtolaš,తెలివిగల
3842,klug::A,jiä'rmálâš,తెలివిగల
3843,klug::A,hitrai,తెలివిగల
3844,klug::A,то̄ӆӆкэш,తెలివిగల
3845,klug::A,вӣллвэсь,తెలివిగల
3846,geschickt::A,tjiehpies,నిపుణతగల
3847,geschickt::A,tjiehppe,నిపుణతగల
3848,geschickt::A,čeahppi,నిపుణతగల
3849,geschickt::A,čeppi,నిపుణతగల
3850,geschickt::A,čeä´p'p,నిపుణతగల
3851,geschickt::A,чепесь,నిపుణతగల
3852,lieb::A,boerehks,ప్రియమైన
3853,lieb::A,lådje,ప్రియమైన
3854,lieb::A,gieres,ప్రియమైన
3855,lieb::A,ráhkis,ప్రియమైన
3856,lieb::A,láđis,ప్రియమైన
3857,lieb::A,räähis,ప్రియమైన
3858,lieb::A,pue´rr,ప్రియమైన
3859,lieb::A,rää´ǩǩes,ప్రియమైన
3860,lieb::A,мӣлса,ప్రియమైన
3861,lustig::A,lustes,ఉల్లాసము గల
3862,lustig::A,suohtas,ఉల్లాసము గల
3863,lustig::A,hávski,ఉల్లాసము గల
3864,lustig::A,hitruu,ఉల్లాసము గల
3865,lustig::A,iilooš,ఉల్లాసము గల
3866,lustig::A,hää´sǩ,ఉల్లాసము గల
3867,lustig::A,viä´s'sel,ఉల్లాసము గల
3868,lustig::A,руэняс,ఉల్లాసము గల
3869,sanft::A,lïemkeds,సాధువైన
3870,sanft::A,lines,సాధువైన
3871,sanft::A,lágŋet,సాధువైన
3872,sanft::A,linis,సాధువైన
3873,sanft::A,láđis,సాధువైన
3874,sanft::A,liägus,సాధువైన
3875,sanft::A,pivvâl,సాధువైన
3876,sanft::A,heä´nn,సాధువైన
3877,sanft::A,э̄йвсесь,సాధువైన
3878,krank::A,skïemtje,వ్యాధిగల
3879,krank::A,skibás,వ్యాధిగల
3880,krank::A,buohcci,వ్యాధిగల
3881,krank::A,pyec'cee,వ్యాధిగల
3882,krank::A,puõcci,వ్యాధిగల
3883,krank::A,panntiõrvas,వ్యాధిగల
3884,krank::A,кэ̄бп,వ్యాధిగల
3885,nackt::A,båadtsoeh,దిగంబరమైన
3886,nackt::A,rihtso,దిగంబరమైన
3887,nackt::A,álás,దిగంబరమైన
3888,nackt::A,pie'tittem,దిగంబరమైన
3889,nackt::A,piät'táá,దిగంబరమైన
3890,nackt::A,päälljas,దిగంబరమైన
3891,nackt::A,пефта,దిగంబరమైన
3892,nackt::A,па̄льяс,దిగంబరమైన
3893,traurig::A,håjnoes,విచారముగల
3894,traurig::A,suohtas,విచారముగల
3895,traurig::A,hådje,విచారముగల
3896,traurig::A,ahkit,విచారముగల
3897,traurig::A,ahheev,విచారముగల
3898,traurig::A,â´ǩǩed,విచారముగల
3899,traurig::A,чуэввесь,విచారముగల
3900,lebendig::A,jielije,ప్రాణముతో నున్న
3901,lebendig::A,viesso,ప్రాణముతో నున్న
3902,lebendig::A,ealli,ప్రాణముతో నున్న
3903,lebendig::A,eeleev,ప్రాణముతో నున్న
3904,lebendig::A,jie´lli,ప్రాణముతో నున్న
3905,lebendig::A,е̄лльгденҍ,ప్రాణముతో నున్న
3906,gut::A,buerie,మంచి
3907,gut::A,buorre,మంచి
3908,gut::A,buorre,మంచి
3909,gut::A,pyeṛi,మంచి
3910,gut::A,šiõǥǥ,మంచి
3911,gut::A,pue´rr,మంచి
3912,gut::A,шувв,మంచి
3913,gut::A,пуррь,మంచి
3914,schlecht::A,nåake,చెడ్డ
3915,schlecht::A,skraape,చెడ్డ
3916,schlecht::A,mådtan,చెడ్డ
3917,schlecht::A,nievrre,చెడ్డ
3918,schlecht::A,headju,చెడ్డ
3919,schlecht::A,heittot,చెడ్డ
3920,schlecht::A,hyeṇi,చెడ్డ
3921,schlecht::A,niev'ri,చెడ్డ
3922,schlecht::A,hue´nn,చెడ్డ
3923,schlecht::A,нюэссь,చెడ్డ
3924,schlecht::A,ню̄э̄зесь,చెడ్డ
3925,richtig::A,rïekte,సరియైన
3926,richtig::A,duolla,సరియైన
3927,richtig::A,rievtes,సరియైన
3928,richtig::A,riekta,సరియైన
3929,richtig::A,vuoi'gâ,సరియైన
3930,richtig::A,vuõiǥâs,సరియైన
3931,richtig::A,вӯййк,సరియైన
3932,richtig::A,вӯйкэсс,సరియైన
3933,schlimm::A,nåake,అసహ్యమైన
3934,schlimm::A,bahá,అసహ్యమైన
3935,schlimm::A,vearrái,అసహ్యమైన
3936,schlimm::A,niev'ri,అసహ్యమైన
3937,schlimm::A,neu´rr,అసహ్యమైన
3938,schlimm::A,ню̄э̄зесь,అసహ్యమైన
3939,wahr::A,saetnies,నిజమైన
3940,wahr::A,sádnes,నిజమైన
3941,wahr::A,duohta,నిజమైన
3942,wahr::A,tuotâ,నిజమైన
3943,wahr::A,tuõtt,నిజమైన
3944,wahr::A,вӯйкас,నిజమైన
3945,alt::A,båeries,ముసలి
3946,alt::A,oames,ముసలి
3947,alt::A,boaris,ముసలి
3948,alt::A,uámis,ముసలి
3949,alt::A,vuä´mes,ముసలి
3950,alt::A,вуэммь,ముసలి
3951,neu::A,orre,క్రొత్త
3952,neu::A,ådås,క్రొత్త
3953,neu::A,ođas,క్రొత్త
3954,neu::A,uuđâs,క్రొత్త
3955,neu::A,oođâs,క్రొత్త
3956,neu::A,о̄дт,క్రొత్త
3957,ehemalig::A,evtebe,పూర్వపు
3958,ehemalig::A,åvdep,పూర్వపు
3959,ehemalig::A,dološ,పూర్వపు
3960,ehemalig::A,oovdiš,పూర్వపు
3961,ehemalig::A,tuâl'jõž,పూర్వపు
3962,ehemalig::A,туллъя,పూర్వపు
3963,ehemalig::A,э̄ввтлэсь,పూర్వపు
3964,alt[Lebewesen]::A,voeres,ముసలి
3965,alt[Lebewesen]::A,vuoras,ముసలి
3966,alt[Lebewesen]::A,boares,ముసలి
3967,alt[Lebewesen]::A,vuoras,ముసలి
3968,alt[Lebewesen]::A,puáris,ముసలి
3969,alt[Lebewesen]::A,puä´res,ముసలి
3970,alt[Lebewesen]::A,пуэресь,ముసలి
3971,jung::A,noere,పసి
3972,jung::A,nuorra,పసి
3973,jung::A,nuorra,పసి
3974,jung::A,nuoṛâ,పసి
3975,jung::A,nuõrr,పసి
3976,jung::A,нӯрр,పసి
3977,arm::A,giefies,బీద
3978,arm::A,hædjo,బీద
3979,arm::A,geafi,బీద
3980,arm::A,kevhi,బీద
3981,arm::A,ǩeeu´h,బీద
3982,arm::A,ва̄йваш,బీద
3983,reich::A,ræjhkoes,ధనవంతుడైన
3984,reich::A,boanndá,ధనవంతుడైన
3985,reich::A,rikkis,ధనవంతుడైన
3986,reich::A,riges,ధనవంతుడైన
3987,reich::A,ree´ǧǧes,ధనవంతుడైన
3988,reich::A,ва̄птэк,ధనవంతుడైన
3989,bekannt::A,åehpies,తెలిసిన
3990,bekannt::A,oahpes,తెలిసిన
3991,bekannt::A,dieđus,తెలిసిన
3992,bekannt::A,uápis,తెలిసిన
3993,bekannt::A,tuubdâs,తెలిసిన
3994,bekannt::A,toobdâs,తెలిసిన
3995,bekannt::A,томтас,తెలిసిన
3996,berühmt::A,byögke,ప్రపిద్దికెక్కివ
3997,berühmt::A,mihtos,ప్రపిద్దికెక్కివ
3998,berühmt::A,beakkán,ప్రపిద్దికెక్కివ
3999,berühmt::A,beakkálmas,ప్రపిద్దికెక్కివ
4000,berühmt::A,mááinuh,ప్రపిద్దికెక్కివ
4001,berühmt::A,peeggâlm,ప్రపిద్దికెక్కివ
4002,berühmt::A,snäätnai,ప్రపిద్దికెక్కివ
4003,berühmt::A,куллъей,ప్రపిద్దికెక్కివ
4004,fremd::A,ammes,అన్యమైన
4005,fremd::A,amás,అన్యమైన
4006,fremd::A,vieres,అన్యమైన
4007,fremd::A,amas,అన్యమైన
4008,fremd::A,vie'res,అన్యమైన
4009,fremd::A,puigâ,అన్యమైన
4010,fremd::A,vee´res,అన్యమైన
4011,fremd::A,е̄ххк,అన్యమైన
4012,fremd::A,вӣресь,అన్యమైన
4013,verschieden::A,ovmese,భేదమైన
4014,verschieden::A,moattelágásj,భేదమైన
4015,verschieden::A,iesjgeŋgalágásj,భేదమైన
4016,verschieden::A,eará,భేదమైన
4017,verschieden::A,eresláván,భేదమైన
4018,verschieden::A,jee´res,భేదమైన
4019,verschieden::A,jee´resnallšem,భేదమైన
4020,verschieden::A,югке,భేదమైన
4021,verschieden::A,югкеналшэм,భేదమైన
4022,nah::A,gietskies,దగ్గఱనున్న
4023,nah::A,lahka,దగ్గఱనున్న
4024,nah::A,lagas,దగ్గఱనున్న
4025,nah::A,a'ldemuš,దగ్గఱనున్న
4026,nah::A,âlddlõs,దగ్గఱనున్న
4027,nah::A,альтэсь,దగ్గఱనున్న
4028,fern::A,gahkese,దూరమందున్న
4029,fern::A,guhkken,దూరమందున్న
4030,fern::A,gáiddus,దూరమందున్న
4031,fern::A,kuhás,దూరమందున్న
4032,fern::A,ku´ǩes,దూరమందున్న
4033,fern::A,туммплэсь,దూరమందున్న
4034,linker::A,gårroeh,ఎడమప్రక్కగ
4035,linker::A,gåro,ఎడమప్రక్కగ
4036,linker::A,gurut,ఎడమప్రక్కగ
4037,linker::A,čižet,ఎడమప్రక్కగ
4038,linker::A,či´ǯǯ,ఎడమప్రక్కగ
4039,linker::A,чинч,ఎడమప్రక్కగ
4040,rechter::A,åelkies,కుడి
4041,rechter::A,oalges,కుడి
4042,rechter::A,olgeš,కుడి
4043,rechter::A,uál'gis,కుడి
4044,rechter::A,vuõiǥâs,కుడి
4045,rechter::A,вуэлькесь,కుడి
4046,anderer::A,jeatjebe,వేఱ్తెన
4047,anderer::A,nubbe,వేఱ్తెన
4048,anderer::A,eará,వేఱ్తెన
4049,anderer::A,nubbi,వేఱ్తెన
4050,anderer::A,nubbe,వేఱ్తెన
4051,anderer::A,nu´bb,వేఱ్తెన
4052,anderer::A,jee´res,వేఱ్తెన
4053,anderer::A,мудта,వేఱ్తెన
4054,anderer::A,е̄ресь,వేఱ్తెన
4055,erster::A,voestes,మొదటి
4056,erster::A,vuostasj,మొదటి
4057,erster::A,vuosttaš,మొదటి
4058,erster::A,vuos'muš,మొదటి
4059,erster::A,vuõs's,మొదటి
4060,erster::A,õõu´dmõs,మొదటి
4061,erster::A,авьтмусс,మొదటి
4062,zweiter::A,mubpie,రెండన
4063,zweiter::A,nubbe,రెండన
4064,zweiter::A,nubbi,రెండన
4065,zweiter::A,nubbe,రెండన
4066,zweiter::A,nu´bb,రెండన
4067,zweiter::A,ныммьп,రెండన
4068,dritter::A,gåalmede,మూడో
4069,dritter::A,goalmát,మూడో
4070,dritter::A,goalmmát,మూడో
4071,dritter::A,kuálmád,మూడో
4072,dritter::A,kuälmad,మూడో
4073,dritter::A,кӯа̄ллмант,మూడో
4074,letzter::A,minngemes,కడపటి
4075,letzter::A,maŋemus,కడపటి
4076,letzter::A,maŋimus,కడపటి
4077,letzter::A,majemuš,కడపటి
4078,letzter::A,mââi´mõs,కడపటి
4079,letzter::A,маӈьмусс,కడపటి
4080,allein::ADV,oktegh,ఒంటిగా
4081,allein::ADV,oktegimse,ఒంటిగా
4082,allein::ADV,oktebisnie,ఒంటిగా
4083,allein::ADV,aktu,ఒంటిగా
4084,allein::ADV,okto,ఒంటిగా
4085,allein::ADV,ohtuu,ఒంటిగా
4086,allein::ADV,õhttu,ఒంటిగా
4087,allein::ADV,о̄ххтэ,ఒంటిగా
4088,zusammen::ADV,ektine,కలిసి
4089,zusammen::ADV,ektesne,కలిసి
4090,zusammen::ADV,tjåenghkesne,కలిసి
4091,zusammen::ADV,siegen,కలిసి
4092,zusammen::ADV,oktan,కలిసి
4093,zusammen::ADV,ovttas,కలిసి
4094,zusammen::ADV,čoahkis,కలిసి
4095,zusammen::ADV,oovtâst,కలిసి
4096,zusammen::ADV,õõutsââ´jest,కలిసి
4097,zusammen::ADV,аххтан,కలిసి
4098,zusammen::ADV,эфтэсьт,కలిసి
4099,lange::ADV,guhkiem,బహుకాలము
4100,lange::ADV,guhkev,బహుకాలము
4101,lange::ADV,mælggadav,బహుకాలము
4102,lange::ADV,guhká,బహుకాలము
4103,lange::ADV,kuhe,బహుకాలము
4104,lange::ADV,kuhháá,బహుకాలము
4105,lange::ADV,kuu´ǩǩ,బహుకాలము
4106,lange::ADV,кугкь,బహుకాలము
4107,plötzlich::ADV,faahketji,హరాత్తుగ
4108,plötzlich::ADV,hæhkkat,హరాత్తుగ
4109,plötzlich::ADV,fáhkkestaga,హరాత్తుగ
4110,plötzlich::ADV,fakkist,హరాత్తుగ
4111,plötzlich::ADV,kruu´ta,హరాత్తుగ
4112,plötzlich::ADV,а̄йнханна,హరాత్తుగ
4113,sofort::ADV,dallegh,తక్షణము
4114,sofort::ADV,dalá,తక్షణము
4115,sofort::ADV,dalánagi,తక్షణము
4116,sofort::ADV,dakkavide,తక్షణము
4117,sofort::ADV,dakkaviđe,తక్షణము
4118,sofort::ADV,tállán,తక్షణము
4119,sofort::ADV,naraaz,తక్షణము
4120,sofort::ADV,атть,తక్షణము
4121,später::ADV,mænngan ,ఇటీవలి
4122,später::ADV,maŋŋebut,ఇటీవలి
4123,später::ADV,maŋŋel,ఇటీవలి
4124,später::ADV,maŋ̣eláá,ఇటీవలి
4125,später::ADV,mâ´ŋŋlakast,ఇటీవలి
4126,später::ADV,маӈӈа,ఇటీవలి
4127,jetzt::ADV,daelie,ఇప్పుడు
4128,jetzt::ADV,dal,ఇప్పుడు
4129,jetzt::ADV,dal,ఇప్పుడు
4130,jetzt::ADV,tääl,ఇప్పుడు
4131,jetzt::ADV,ââ´n,ఇప్పుడు
4132,jetzt::ADV,атть,ఇప్పుడు
4133,heute::ADV,daenbien,నేడు
4134,heute::ADV,uddni,నేడు
4135,heute::ADV,odne,నేడు
4136,heute::ADV,onne,నేడు
4137,heute::ADV,tä´bbe,నేడు
4138,heute::ADV,та̄ррьм,నేడు
4139,morgen::ADV,jirreden,ఱేపు
4140,morgen::ADV,idet,ఱేపు
4141,morgen::ADV,ihttin,ఱేపు
4142,morgen::ADV,itten,ఱేపు
4143,morgen::ADV,jâđđa,ఱేపు
4144,morgen::ADV,янта,ఱేపు
4145,bald::ADV,varke,శీఘ్రముగ
4146,bald::ADV,ruvva,శీఘ్రముగ
4147,bald::ADV,farga,శీఘ్రముగ
4148,bald::ADV,vorgâ,శీఘ్రముగ
4149,bald::ADV,sõrgg,శీఘ్రముగ
4150,bald::ADV,вэхтэнне,శీఘ్రముగ
4151,dann::ADV,die,అప్పుడు
4152,dann::ADV,dalloj,అప్పుడు
4153,dann::ADV,de,అప్పుడు
4154,dann::ADV,te,అప్పుడు
4155,dann::ADV,de,అప్పుడు
4156,dann::ADV,teä,అప్పుడు
4157,dann::ADV,â´tte,అప్పుడు
4158,dann::ADV,те,అప్పుడు
4159,gestern::ADV,jååktan,నిన్నటి దినము
4160,gestern::ADV,iektu,నిన్నటి దినము
4161,gestern::ADV,ikte,నిన్నటి దినము
4162,gestern::ADV,jieh't,నిన్నటి దినము
4163,gestern::ADV,jåhtta,నిన్నటి దినము
4164,gestern::ADV,яххта,నిన్నటి దినము
4165,einst::ADV,dejpeli,పూర్వమొకప్పుడు
4166,einst::ADV,åvdebut,పూర్వమొకప్పుడు
4167,einst::ADV,áigi,పూర్వమొకప్పుడు
4168,einst::ADV,dolin,పూర్వమొకప్పుడు
4169,einst::ADV,tovle,పూర్వమొకప్పుడు
4170,einst::ADV,tuu´l,పూర్వమొకప్పుడు
4171,einst::ADV,э̄ххьтэшьт,పూర్వమొకప్పుడు
4172,damals::ADV,aejkien,అప్పుడు
4173,damals::ADV,dalloj,అప్పుడు
4174,damals::ADV,dalle,అప్పుడు
4175,damals::ADV,talle,అప్పుడు
4176,damals::ADV,te´l,అప్పుడు
4177,damals::ADV,teä´l,అప్పుడు
4178,damals::ADV,танна,అప్పుడు
4179,danach::ADV,mïnngesne,అప్పుడు
4180,danach::ADV,dan maŋŋela,అప్పుడు
4181,danach::ADV,maŋŋil,అప్పుడు
4182,danach::ADV,das maŋŋá,అప్పుడు
4183,danach::ADV,maŋ̣a,అప్పుడు
4184,danach::ADV,mâ´ŋŋlest,అప్పుడు
4185,danach::ADV,маӈӈа,అప్పుడు
4186,vorher::ADV,aarebi,ఎదుట
4187,vorher::ADV,åvddål,ఎదుట
4188,vorher::ADV,árat,ఎదుట
4189,vorher::ADV,ovdâl,ఎదుట
4190,vorher::ADV,ouddâl,ఎదుట
4191,vorher::ADV,а̄йка,ఎదుట
4192,zuerst::ADV,voestegh,మొదటిలో
4193,zuerst::ADV,álgon,మొదటిలో
4194,zuerst::ADV,vuos,మొదటిలో
4195,zuerst::ADV,vuohččan,మొదటిలో
4196,zuerst::ADV,vuoč'čin,మొదటిలో
4197,zuerst::ADV,vuõ´ste,మొదటిలో
4198,zuerst::ADV,vuõs'smõõssân,మొదటిలో
4199,zuerst::ADV,э̄ввтла,మొదటిలో
4200,zuerst::ADV,э̄ввтэль,మొదటిలో
4201,einmal::ADV,ikth,ఒకసారి
4202,einmal::ADV,akti,ఒకసారి
4203,einmal::ADV,okte,ఒకసారి
4204,einmal::ADV,ohtii,ఒకసారి
4205,einmal::ADV,kojo,ఒకసారి
4206,einmal::ADV,måttmešt,ఒకసారి
4207,einmal::ADV,э̄фт вэ̄рр,ఒకసారి
4208,manchmal::ADV,muvhtene,అప్పటప్పటికి
4209,manchmal::ADV,muhttijn,అప్పటప్పటికి
4210,manchmal::ADV,duolla dálla,అప్పటప్పటికి
4211,manchmal::ADV,muhtumin,అప్పటప్పటికి
4212,manchmal::ADV,kuásnii,అప్పటప్పటికి
4213,manchmal::ADV,måttmešt,అప్పటప్పటికి
4214,manchmal::ADV,kuä´ss-ne,అప్పటప్పటికి
4215,manchmal::ADV,мудта вэ̄р,అప్పటప్పటికి
4216,oft::ADV,daamtaj,తఱచుగా
4217,oft::ADV,álu,తఱచుగా
4218,oft::ADV,ábaj,తఱచుగా
4219,oft::ADV,dájvvá,తఱచుగా
4220,oft::ADV,dávjá,తఱచుగా
4221,oft::ADV,távjá,తఱచుగా
4222,oft::ADV,täujja,తఱచుగా
4223,oft::ADV,то̄а̄ййв,తఱచుగా
4224,immer::ADV,iktesth,ఎల్లప్పుడు
4225,immer::ADV,eejnegen,ఎల్లప్పుడు
4226,immer::ADV,agev,ఎల్లప్పుడు
4227,immer::ADV,álo,ఎల్లప్పుడు
4228,immer::ADV,ain,ఎల్లప్పుడు
4229,immer::ADV,ovttuu,ఎల్లప్పుడు
4230,immer::ADV,pâi,ఎల్లప్పుడు
4231,immer::ADV,пай,ఎల్లప్పుడు
4232,niemals::ADV,ij gåessie,ఎప్పుడునులేదు
4233,niemals::ADV,ij goassak,ఎప్పుడునులేదు
4234,niemals::ADV,ij ihkenis,ఎప్పుడునులేదు
4235,niemals::ADV,ii goassege,ఎప్పుడునులేదు
4236,niemals::ADV,ij kuás'sin,ఎప్పుడునులేదు
4237,niemals::ADV,ij ni kuä´ss,ఎప్పుడునులేదు
4238,niemals::ADV,эйй никуэссь,ఎప్పుడునులేదు
4239,hier::ADV,daagkoe,ఇక్కడ
4240,hier::ADV,dála,ఇక్కడ
4241,hier::ADV,dánna,ఇక్కడ
4242,hier::ADV,dá,ఇక్కడ
4243,hier::ADV,dás,ఇక్కడ
4244,hier::ADV,taa,ఇక్కడ
4245,hier::ADV,tää,ఇక్కడ
4246,hier::ADV,ta´ltte,ఇక్కడ
