,Concept_ID,ta,se
1988,Länge::N,நீளம்,kukkodâh
1989,Länge::N,நீளம்,õllâdvuõtt
1990,Länge::N,நீளம்,куххьквӯдт
1991,Höhe::N,உயரம்,jalloe
1992,Höhe::N,உயரம்,jalladahke
1993,Höhe::N,உயரம்,alludahka
1994,Höhe::N,உயரம்,allatvuohta
1995,Höhe::N,உயரம்,allodat
1996,Höhe::N,உயரம்,aḷodâh
1997,Höhe::N,உயரம்,âlladvuõtt
1998,Höhe::N,உயரம்,э̄ллвӯдт
1999,Gewicht::N,எடை,leavloe
2000,Gewicht::N,எடை,dædda
2001,Gewicht::N,எடை,låssudahka
2002,Gewicht::N,எடை,deaddu
2003,Gewicht::N,எடை,tiäd'du
2004,Gewicht::N,எடை,teäd'd
2005,Gewicht::N,எடை,тя̄ннт
2006,Gewicht::N,எடை,вӣссь
2007,Menge::N,தொகை,mierie
2008,Menge::N,தொகை,ållo
2009,Menge::N,தொகை,mearri
2010,Menge::N,தொகை,doahkki
2011,Menge::N,தொகை,meeṛi
2012,Menge::N,தொகை,tukk
2013,Menge::N,தொகை,mie´rr
2014,Menge::N,தொகை,туххк
2015,Menge::N,தொகை,ла̄ннҍт
2016,Haufen::N,குவியல்,deava
2017,Haufen::N,குவியல்,håevkie
2018,Haufen::N,குவியல்,hårre
2019,Haufen::N,குவியல்,látna
2020,Haufen::N,குவியல்,laaṇâ
2021,Haufen::N,குவியல்,laađđ
2022,Haufen::N,குவியல்,поанн
2023,Reihe::N,வரிசை,raajroe
2024,Reihe::N,வரிசை,rájddo
2025,Reihe::N,வரிசை,gurgadas
2026,Reihe::N,வரிசை,kuáḷus
2027,Reihe::N,வரிசை,riâd'd
2028,Reihe::N,வரிசை,по̄ллт
2029,Boot::N,படகு,vïnhtse
2030,Boot::N,படகு,vanás
2031,Boot::N,படகு,vanntsa
2032,Boot::N,படகு,fanas
2033,Boot::N,படகு,voonâs
2034,Boot::N,படகு,käärbis
2035,Boot::N,படகு,võõnâs
2036,Boot::N,படகு,вэнс
2037,Ruder::N,துடுப்பு,aajroe
2038,Ruder::N,துடுப்பு,ájrro
2039,Ruder::N,துடுப்பு,áiru
2040,Ruder::N,துடுப்பு,áiru
2041,Ruder::N,துடுப்பு,äirr
2042,Ruder::N,துடுப்பு,а̄ррьй
2043,Schlitten::N,சகடையிலா வண்டி,slærra
2044,Schlitten::N,சகடையிலா வண்டி,tjïelhke
2045,Schlitten::N,சகடையிலா வண்டி,gieris
2046,Schlitten::N,சகடையிலா வண்டி,tjielkká
2047,Schlitten::N,சகடையிலா வண்டி,gielká
2048,Schlitten::N,சகடையிலா வண்டி,kiäl'kká
2049,Schlitten::N,சகடையிலா வண்டி,saan
2050,Schlitten::N,சகடையிலா வண்டி,ǩeâlkk
2051,Schlitten::N,சகடையிலா வண்டி,со̄а̄н
2052,Ski::N,பனிச் சறுக்கல்,treavka
2053,Ski::N,பனிச் சறுக்கல்,sabek
2054,Ski::N,பனிச் சறுக்கல்,sabet
2055,Ski::N,பனிச் சறுக்கல்,saaveeh
2056,Ski::N,பனிச் சறுக்கல்,koolâs
2057,Ski::N,பனிச் சறுக்கல்,коаллас
2058,Ski::N,பனிச் சறுக்கல்,са̄вехь
2059,Lagerfeuer::N,மூட்டம்,dålle
2060,Lagerfeuer::N,மூட்டம்,sajijdållå
2061,Lagerfeuer::N,மூட்டம்,dolla
2062,Lagerfeuer::N,மூட்டம்,tullâ
2063,Lagerfeuer::N,மூட்டம்,toll
2064,Lagerfeuer::N,மூட்டம்,то̄лл
2065,Last::N,பாரம்,maajsoe
2066,Last::N,பாரம்,noade
2067,Last::N,பாரம்,guorbmi
2068,Last::N,பாரம்,kye'rmi
2069,Last::N,பாரம்,nue´đđ
2070,Last::N,பாரம்,kue´rmm
2071,Last::N,பாரம்,нуэдът
2072,Gang::N,நடை,vaedtseme
2073,Gang::N,நடை,mannulahka
2074,Gang::N,நடை,johtu
2075,Gang::N,நடை,jotteem
2076,Gang::N,நடை,joto
2077,Gang::N,நடை,jäl'lmõš
2078,Gang::N,நடை,ёадтмушш
2079,Gang::N,நடை,ёадтҌмушш
2080,Schritt::N,காலடி,sïlle
2081,Schritt::N,காலடி,lávkke
2082,Schritt::N,காலடி,lávki
2083,Schritt::N,காலடி,lävkki
2084,Schritt::N,காலடி,läu´ǩǩ
2085,Schritt::N,காலடி,ла̄ффьк
2086,Norden::N,வடக்கு,noerhte
2087,Norden::N,வடக்கு,nuortta
2088,Norden::N,வடக்கு,davvi
2089,Norden::N,வடக்கு,taṿe
2090,Norden::N,வடக்கு,tâ´vv
2091,Norden::N,வடக்கு,таввял
2092,Süden::N,தெற்கு,åarjel
2093,Süden::N,தெற்கு,oarjje
2094,Süden::N,தெற்கு,lulli
2095,Süden::N,தெற்கு,mäddi
2096,Süden::N,தெற்கு,kesipieg'gâ
2097,Süden::N,தெற்கு,saujj
2098,Süden::N,தெற்கு,со̄а̄ййв
2099,Westen::N,மேற்கு திசை,jillie
2100,Westen::N,மேற்கு திசை,alle
2101,Westen::N,மேற்கு திசை,oarji
2102,Westen::N,மேற்கு திசை,uár'ji
2103,Westen::N,மேற்கு திசை,viõstâr
2104,Westen::N,மேற்கு திசை,вуэрьял
2105,Osten::N,கிழக்கு,luvlie
2106,Osten::N,கிழக்கு,lulle
2107,Osten::N,கிழக்கு,nuorta
2108,Osten::N,கிழக்கு,nuor'ttâ
2109,Osten::N,கிழக்கு,nuõrti
2110,Osten::N,கிழக்கு,нуҏҏьт
2111,Holz::N,மரக்கட்டை,moere
2112,Holz::N,மரக்கட்டை,muorra
2113,Holz::N,மரக்கட்டை,muorra
2114,Holz::N,மரக்கட்டை,muoṛâ
2115,Holz::N,மரக்கட்டை,muõrr
2116,Holz::N,மரக்கட்டை,мӯрр
2117,Brett::N,பலகை,fealloe
2118,Brett::N,பலகை,fiello
2119,Brett::N,பலகை,lávdi
2120,Brett::N,பலகை,lyev'di
2121,Brett::N,பலகை,lu´vdd
2122,Brett::N,பலகை,лаййт
2123,Platte::N,பலகம்,spaagkoe
2124,Platte::N,பலகம்,skierro
2125,Platte::N,பலகம்,skearru
2126,Platte::N,பலகம்,ráptu
2127,Platte::N,பலகம்,ка̄ррьт
2128,Stütze::N,அடைப்புகன்,dovtege
2129,Stütze::N,அடைப்புகன்,dåarjege
2130,Stütze::N,அடைப்புகன்,tsagge
2131,Stütze::N,அடைப்புகன்,nihta
2132,Stütze::N,அடைப்புகன்,duvdda
2133,Stütze::N,அடைப்புகன்,caggi
2134,Stütze::N,அடைப்புகன்,cagge
2135,Stütze::N,அடைப்புகன்,cõgldõk
2136,Stütze::N,அடைப்புகன்,стуэлльп
2137,Stange::N,கம்பம்,staavra
2138,Stange::N,கம்பம்,stággo
2139,Stange::N,கம்பம்,hålggå
2140,Stange::N,கம்பம்,stávrá
2141,Stange::N,கம்பம்,stággu
2142,Stange::N,கம்பம்,čuálgui
2143,Stange::N,கம்பம்,kaŋgg
2144,Stange::N,கம்பம்,кэ̄ллт
2145,Stange::N,கம்பம்,пе̄лльк
2146,Stock::N,குச்சி,galte
2147,Stock::N,குச்சி,klåbpoe
2148,Stock::N,குச்சி,soabbe
2149,Stock::N,குச்சி,soabbi
2150,Stock::N,குச்சி,suáb'bi
2151,Stock::N,குச்சி,suä´b'b
2152,Stock::N,குச்சி,суэммьп
2153,Stab::N,கம்பு,klaahka
2154,Stab::N,கம்பு,soabbe
2155,Stab::N,கம்பு,soabbi
2156,Stab::N,கம்பு,suáb'bi
2157,Stab::N,கம்பு,suä´b'b
2158,Stab::N,கம்பு,суэммьп
2159,Rohr::N,குழாய்,gïrse
2160,Rohr::N,குழாய்,båhttså
2161,Rohr::N,குழாய்,bohcci
2162,Rohr::N,குழாய்,poccee
2163,Rohr::N,குழாய்,puu´lčiǩ
2164,Rohr::N,குழாய்,туррьп
2165,Haus::N,வீடு,ståapoe
2166,Haus::N,வீடு,goahte
2167,Haus::N,வீடு,stohpu
2168,Haus::N,வீடு,tááḷu
2169,Haus::N,வீடு,tääll
2170,Haus::N,வீடு,пэ̄ҏҏт
2171,Heim::N,வீடு,hïejme
2172,Heim::N,வீடு,viesso
2173,Heim::N,வீடு,ruoktu
2174,Heim::N,வீடு,päikki
2175,Heim::N,வீடு,päi´ǩǩ
2176,Heim::N,வீடு,пэ̄ҏҏт
2177,Ofen::N,அடுப்பு,vuebnie
2178,Ofen::N,அடுப்பு,vuodná
2179,Ofen::N,அடுப்பு,vuobnne
2180,Ofen::N,அடுப்பு,uvdna
2181,Ofen::N,அடுப்பு,uvnâ
2182,Ofen::N,அடுப்பு,ǩiiuǥân
2183,Ofen::N,அடுப்பு,пе̄ххц
2184,Ofen::N,அடுப்பு,кыввкан
2185,Fußboden::N,தரை,guelpie
2186,Fußboden::N,தரை,guolbbe
2187,Fußboden::N,தரை,láhtti
2188,Fußboden::N,தரை,šalde
2189,Fußboden::N,தரை,šâ´ldd
2190,Fußboden::N,தரை,шалльт
2191,Tisch::N,மேசை,buertie
2192,Tisch::N,மேசை,bievdde
2193,Tisch::N,மேசை,beavdi
2194,Tisch::N,மேசை,pevdi
2195,Tisch::N,மேசை,på´rdd
2196,Tisch::N,மேசை,stue´ll
2197,Tisch::N,மேசை,туэлль
2198,Stuhl::N,நாற்காலி,stovle
2199,Stuhl::N,நாற்காலி,ståvllå
2200,Stuhl::N,நாற்காலி,stuollu
2201,Stuhl::N,நாற்காலி,stovli
2202,Stuhl::N,நாற்காலி,stuu´l
2203,Stuhl::N,நாற்காலி,стула
2204,Wiege::N,தொட்டில்,gïerhkeme
2205,Wiege::N,தொட்டில்,vuoggo
2206,Wiege::N,தொட்டில்,geaŧŧu
2207,Wiege::N,தொட்டில்,geaktu
2208,Wiege::N,தொட்டில்,gietkka
2209,Wiege::N,தொட்டில்,kiäh'tu
2210,Wiege::N,தொட்டில்,vogga
2211,Wiege::N,தொட்டில்,кӣткэм
2212,Bett::N,படுக்கை,seangkoe
2213,Bett::N,படுக்கை,sæŋŋga
2214,Bett::N,படுக்கை,seaŋga
2215,Bett::N,படுக்கை,seŋgâ
2216,Bett::N,படுக்கை,sââ´jj
2217,Bett::N,படுக்கை,вуэдтӭмсайй
2218,Regal::N,அலமாரி,hælla
2219,Regal::N,அலமாரி,hilldo
2220,Regal::N,அலமாரி,hildu
2221,Regal::N,அலமாரி,ildee
2222,Regal::N,அலமாரி,i´lddi
2223,Regal::N,அலமாரி,ылльтэ
2224,Kiste::N,பெட்டி,aeskie
2225,Kiste::N,பெட்டி,kássa
2226,Kiste::N,பெட்டி,kássa
2227,Kiste::N,பெட்டி,árkku
2228,Kiste::N,பெட்டி,ču´ǩǩ
2229,Kiste::N,பெட்டி,чуххьк
2230,Fenster::N,சாளரம்,klaase
2231,Fenster::N,சாளரம்,vinndek
2232,Fenster::N,சாளரம்,láse
2233,Fenster::N,சாளரம்,laasâ
2234,Fenster::N,சாளரம்,ikkân
2235,Fenster::N,சாளரம்,эххкан
2236,Tür::N,கதவு,okse
2237,Tür::N,கதவு,uksa
2238,Tür::N,கதவு,uksa
2239,Tür::N,கதவு,uksâ
2240,Tür::N,கதவு,uhss
2241,Tür::N,கதவு,уккс
2242,Tor::N,வாசற்கதவு,okse
2243,Tor::N,வாசற்கதவு,pårttå
2244,Tor::N,வாசற்கதவு,uksa
2245,Tor::N,வாசற்கதவு,poarta
2246,Tor::N,வாசற்கதவு,porttâ
2247,Tor::N,வாசற்கதவு,uustõk
2248,Tor::N,வாசற்கதவு,čuâlluhss
2249,Tor::N,வாசற்கதவு,уккс
2250,Zaun::N,வேலி,haakene
2251,Zaun::N,வேலி,jerra
2252,Zaun::N,வேலி,gárdde
2253,Zaun::N,வேலி,áidi
2254,Zaun::N,வேலி,äiđi
2255,Zaun::N,வேலி,äidd
2256,Zaun::N,வேலி,čuâll
2257,Zaun::N,வேலி,а̄ййт
2258,Dach::N,கூரை,rehpie
2259,Dach::N,கூரை,dæhkko
2260,Dach::N,கூரை,gáhttu
2261,Dach::N,கூரை,káttu
2262,Dach::N,கூரை,laakk
2263,Dach::N,கூரை,пэ̄ҏҏтэ̄ля
2264,Dach::N,கூரை,кры̄ша
2265,Leiter::N,ஏணி,raajtere
2266,Leiter::N,ஏணி,tjajmos
2267,Leiter::N,ஏணி,boagos
2268,Leiter::N,ஏணி,ráidalas
2269,Leiter::N,ஏணி,raidlâs
2270,Leiter::N,ஏணி,лествец
2271,Besen::N,விளக்குமாறு,saehpie
2272,Besen::N,விளக்குமாறு,gaerpene
2273,Besen::N,விளக்குமாறு,njáman
2274,Besen::N,விளக்குமாறு,luvdá
2275,Besen::N,விளக்குமாறு,luvdá
2276,Besen::N,விளக்குமாறு,västt
2277,Besen::N,விளக்குமாறு,ва̄сст
2278,Spaten::N,மண்வெட்டி,gåajvoe
2279,Spaten::N,மண்வெட்டி,spádá
2280,Spaten::N,மண்வெட்டி,goajvvo
2281,Spaten::N,மண்வெட்டி,goaivu
2282,Spaten::N,மண்வெட்டி,kuái'vu
2283,Spaten::N,மண்வெட்டி,kuäivv
2284,Spaten::N,மண்வெட்டி,куаййв
2285,Schaufel::N,அடிதண்டா,gåajvoe
2286,Schaufel::N,அடிதண்டா,gåjvun
2287,Schaufel::N,அடிதண்டா,goajvvo
2288,Schaufel::N,அடிதண்டா,goaivu
2289,Schaufel::N,அடிதண்டா,kuái'vu
2290,Schaufel::N,அடிதண்டா,kuäivv
2291,Schaufel::N,அடிதண்டா,куаййв
2292,Gabel::N,முட்கரண்டி,tjåagka
2293,Gabel::N,முட்கரண்டி,gáffil
2294,Gabel::N,முட்கரண்டி,káffal
2295,Gabel::N,முட்கரண்டி,kaahvâl
2296,Gabel::N,முட்கரண்டி,velkk
2297,Gabel::N,முட்கரண்டி,а̄лльс
2298,Löffel::N,கரண்டி,buste
2299,Löffel::N,கரண்டி,bassti
2300,Löffel::N,கரண்டி,baste
2301,Löffel::N,கரண்டி,pastem
2302,Löffel::N,கரண்டி,pâ´sttem
2303,Löffel::N,கரண்டி,пасьтэмь
2304,Messer::N,கத்தி,nejpie
2305,Messer::N,கத்தி,nijbbe
2306,Messer::N,கத்தி,niibi
2307,Messer::N,கத்தி,nijbe
2308,Messer::N,கத்தி,nei´bb
2309,Messer::N,கத்தி,ныййп
2310,Nagel::N,ஆணி,spæjhkere
2311,Nagel::N,ஆணி,spiger
2312,Nagel::N,ஆணி,návlle
2313,Nagel::N,ஆணி,spiikkár
2314,Nagel::N,ஆணி,spijkkár
2315,Nagel::N,ஆணி,näu´ll
2316,Nagel::N,ஆணி,на̄ввьл
2317,Netz::N,வலை,viermie
2318,Netz::N,வலை,viermme
2319,Netz::N,வலை,næhtta
2320,Netz::N,வலை,fierbmi
2321,Netz::N,வலை,viermi
2322,Netz::N,வலை,säi´mm
2323,Netz::N,வலை,нӯжхьт
2324,Haken::N,கொக்கி,kruehkie
2325,Haken::N,கொக்கி,ruohkke
2326,Haken::N,கொக்கி,vagge
2327,Haken::N,கொக்கி,roahkki
2328,Haken::N,கொக்கி,faggi
2329,Haken::N,கொக்கி,kuák'ki
2330,Haken::N,கொக்கி,kuä´ǩ'ǩ
2331,Haken::N,கொக்கி,ва̄ӈӈк
2332,Haken::N,கொக்கி,куэххьк
2333,Griff::N,கைப்பிடி,rehpie
2334,Griff::N,கைப்பிடி,taatje
2335,Griff::N,கைப்பிடி,gavlla
2336,Griff::N,கைப்பிடி,guottáldahka
2337,Griff::N,கைப்பிடி,geavja
2338,Griff::N,கைப்பிடி,novdâ
2339,Griff::N,கைப்பிடி,nõđđ
2340,Griff::N,கைப்பிடி,kå´ǧǧ
2341,Griff::N,கைப்பிடி,нэ̄дт
2342,Schloss::N,பூட்டு,laesie
2343,Schloss::N,பூட்டு,lássa
2344,Schloss::N,பூட்டு,lohkka
2345,Schloss::N,பூட்டு,lukkâ
2346,Schloss::N,பூட்டு,lokk
2347,Schloss::N,பூட்டு,ло̄ххк
2348,Bild::N,படம்,guvvie
2349,Bild::N,படம்,gåvvå
2350,Bild::N,படம்,govva
2351,Bild::N,படம்,koṿe
2352,Bild::N,படம்,kartt
2353,Bild::N,படம்,картина
2354,Figur::N,எண்ணிக்கை,guvvie
2355,Figur::N,எண்ணிக்கை,gåvos
2356,Figur::N,எண்ணிக்கை,figuvrra
2357,Figur::N,எண்ணிக்கை,figuvra
2358,Figur::N,எண்ணிக்கை,kovos
2359,Figur::N,எண்ணிக்கை,kuâŋas
2360,Puppe::N,பொம்மை,dåahka
2361,Puppe::N,பொம்மை,dåhkko
2362,Puppe::N,பொம்மை,doahkko
2363,Puppe::N,பொம்மை,dohkká
2364,Puppe::N,பொம்மை,duhkká
2365,Puppe::N,பொம்மை,kuuhlaž
2366,Puppe::N,பொம்மை,кукла
2367,Beutel::N,பை,voessetje
2368,Beutel::N,பை,påvsså
2369,Beutel::N,பை,seahkaš
2370,Beutel::N,பை,bursa
2371,Beutel::N,பை,guhkkár
2372,Beutel::N,பை,čooṿâs
2373,Beutel::N,பை,siâk'k
2374,Beutel::N,பை,kå´ššel
2375,Beutel::N,பை,ве̄ҏҏц
2376,Bündel::N,பொதி,paantje
2377,Bündel::N,பொதி,buduk
2378,Bündel::N,பொதி,gurppe
2379,Bündel::N,பொதி,gihppu
2380,Bündel::N,பொதி,kiäs'tu
2381,Bündel::N,பொதி,šnâpp
2382,Bündel::N,பொதி,пуччк
2383,Tasche::N,பை,veaskoe
2384,Tasche::N,பை,væssko
2385,Tasche::N,பை,lávkka
2386,Tasche::N,பை,lávka
2387,Tasche::N,பை,seahkka
2388,Tasche::N,பை,lavkkâ
2389,Tasche::N,பை,laukk
2390,Tasche::N,பை,суӎӎьк
2391,Tasche::N,பை,ло̄а̄ффк
2392,Eimer::N,வாளி,bæhtoe
2393,Eimer::N,வாளி,skiello
2394,Eimer::N,வாளி,skállu
2395,Eimer::N,வாளி,eebir
2396,Eimer::N,வாளி,skääll
2397,Eimer::N,வாளி,е̄мьперь
2398,Deckel::N,உறை,luehkie
2399,Deckel::N,உறை,låhkke
2400,Deckel::N,உறை,lohkki
2401,Deckel::N,உறை,lokke
2402,Deckel::N,உறை,lå´ǩǩ
2403,Deckel::N,உறை,ко̄а̄ххтнэсс
2404,Geschirr::N,பாத்திரம்,lihtie
2405,Geschirr::N,பாத்திரம்,lihte
2406,Geschirr::N,பாத்திரம்,lihtit
2407,Geschirr::N,பாத்திரம்,litte
2408,Geschirr::N,பாத்திரம்,kärldõk
2409,Geschirr::N,பாத்திரம்,ка̄ррь
2410,Sack::N,பை,voesse
2411,Sack::N,பை,vuossa
2412,Sack::N,பை,seahkka
2413,Sack::N,பை,sekkâ
2414,Sack::N,பை,siâk'k
2415,Sack::N,பை,ве̄ҏҏц
2416,Tasse::N,கிண்ணம்,guksie
