,Concept_ID,ga,se
738,Moor::N,móinteán,karrii
739,Moor::N,móinteán,kä´rev
740,Moor::N,móinteán,veättaǩ
741,Moor::N,móinteán,ла̄ммьп
742,Wiese::N,cluain,ïentje
743,Wiese::N,cluain,giedde
744,Wiese::N,cluain,gieddi
745,Wiese::N,cluain,nijtto
746,Wiese::N,cluain,пуэшенҍ
747,Wiese::N,móinéar,ïentje
748,Wiese::N,móinéar,giedde
749,Wiese::N,móinéar,gieddi
750,Wiese::N,móinéar,nijtto
751,Wiese::N,móinéar,пуэшенҍ
752,Wald::N,coill,skåake
753,Wald::N,coill,skåajje
754,Wald::N,coill,miehtsie
755,Wald::N,coill,vuovdde
756,Wald::N,coill,miehttse
757,Wald::N,coill,vuovdi
758,Wald::N,coill,meahcci
759,Wald::N,coill,mecci
760,Wald::N,coill,vyemi
761,Wald::N,coill,vue´mm
762,Wald::N,coill,meä´c'c
763,Wald::N,coill,ля̄ммт
764,Wald::N,foraois,skåake
765,Wald::N,foraois,skåajje
766,Wald::N,foraois,miehtsie
767,Wald::N,foraois,vuovdde
768,Wald::N,foraois,miehttse
769,Wald::N,foraois,vuovdi
770,Wald::N,foraois,meahcci
771,Wald::N,foraois,mecci
772,Wald::N,foraois,vyemi
773,Wald::N,foraois,vue´mm
774,Wald::N,foraois,meä´c'c
775,Wald::N,foraois,ля̄ммт
776,Hügel::N,ard,deava
777,Hügel::N,ard,dievvá
778,Hügel::N,ard,dievvá
779,Hügel::N,ard,čummâ
780,Hügel::N,ard,pä´rcc
781,Hügel::N,ard,teä´rmm
782,Hügel::N,ard,ка̄ннҌт
783,Anhöhe::N,ard,deava
784,Anhöhe::N,ard,jalladahke
785,Anhöhe::N,ard,dievásj
786,Anhöhe::N,ard,aláš
787,Anhöhe::N,ard,luohkká
788,Anhöhe::N,ard,tiävá
789,Anhöhe::N,ard,poorááš
790,Anhöhe::N,ard,ču´lpp
791,Anhöhe::N,ard,škâu´ŋŋ
792,Anhöhe::N,ard,ка̄ннҌт
793,Anhöhe::N,ardán,deava
794,Anhöhe::N,ardán,jalladahke
795,Anhöhe::N,ardán,dievásj
796,Anhöhe::N,ardán,aláš
797,Anhöhe::N,ardán,luohkká
798,Anhöhe::N,ardán,tiävá
799,Anhöhe::N,ardán,poorááš
800,Anhöhe::N,ardán,ču´lpp
801,Anhöhe::N,ardán,škâu´ŋŋ
802,Anhöhe::N,ardán,ка̄ннҌт
803,Berg::N,sliabh,bïerje
804,Berg::N,sliabh,várre
805,Berg::N,sliabh,várri
806,Berg::N,sliabh,vääṛi
807,Berg::N,sliabh,vää´rr
808,Berg::N,sliabh,те̄ррьм
809,Gipfel::N,barr,dalvese
810,Gipfel::N,barr,tjåhkkå
811,Gipfel::N,barr,čohkka
812,Gipfel::N,barr,čokke
813,Gipfel::N,barr,čå´ǩǩ
814,Gipfel::N,barr,ла̄ддҍв
815,Gipfel::N,mullach,dalvese
816,Gipfel::N,mullach,tjåhkkå
817,Gipfel::N,mullach,čohkka
818,Gipfel::N,mullach,čokke
819,Gipfel::N,mullach,čå´ǩǩ
820,Gipfel::N,mullach,ла̄ддҍв
821,Höhle::N,uaimh,beajoe
822,Höhle::N,uaimh,rájgge
823,Höhle::N,uaimh,sluoggo
824,Höhle::N,uaimh,biedju
825,Höhle::N,uaimh,kuovđâšm
826,Höhle::N,uaimh,skuõrr
827,Höhle::N,uaimh,вуэӈӈк
828,Höhle::N,pluais,beajoe
829,Höhle::N,pluais,rájgge
830,Höhle::N,pluais,sluoggo
831,Höhle::N,pluais,biedju
832,Höhle::N,pluais,kuovđâšm
833,Höhle::N,pluais,skuõrr
834,Höhle::N,pluais,вуэӈӈк
835,Abhang::N,fána,boelte
836,Abhang::N,fána,brijrie
837,Abhang::N,fána,bállte
838,Abhang::N,fána,vielti
839,Abhang::N,fána,luohkká
840,Abhang::N,fána,viel'tti
841,Abhang::N,fána,vie´ltt
842,Abhang::N,fána,луэххк
843,Quelle::N,foinse,aajege
844,Quelle::N,foinse,gaaltije
845,Quelle::N,foinse,ája
846,Quelle::N,foinse,ája
847,Quelle::N,foinse,gáldu
848,Quelle::N,foinse,aajâ
849,Quelle::N,foinse,käldee
850,Quelle::N,foinse,lädd
851,Quelle::N,foinse,käivv
852,Quelle::N,foinse,ка̄ййв
853,Bach::N,sruthán,johketje
854,Bach::N,sruthán,jåhkå
855,Bach::N,sruthán,jågåsj
856,Bach::N,sruthán,jogaš
857,Bach::N,sruthán,aajâ
858,Bach::N,sruthán,vuäjj
859,Bach::N,sruthán,вуэйй
860,Fluss::N,abhainn,johke
861,Fluss::N,abhainn,ædno
862,Fluss::N,abhainn,jåhkå
863,Fluss::N,abhainn,johka
864,Fluss::N,abhainn,juuhâ
865,Fluss::N,abhainn,jokk
866,Fluss::N,abhainn,jeänn
867,Fluss::N,abhainn,ё̄гк
868,Ufer::N,bruach,beala
869,Ufer::N,bruach,gádde
870,Ufer::N,bruach,gáddi
871,Ufer::N,bruach,riddo
872,Ufer::N,bruach,redd
873,Ufer::N,bruach,рыннт
874,Küste::N,cósta,mïere
875,Küste::N,cósta,gaedtie
876,Küste::N,cósta,merragádde
877,Küste::N,cósta,merraguovllo
878,Küste::N,cósta,gáddi
879,Küste::N,cósta,riddo
880,Küste::N,cósta,miârr'redd
881,Küste::N,cósta,рыннт
882,Küste::N,cladach,mïere
883,Küste::N,cladach,gaedtie
884,Küste::N,cladach,merragádde
885,Küste::N,cladach,merraguovllo
886,Küste::N,cladach,gáddi
887,Küste::N,cladach,riddo
888,Küste::N,cladach,miârr'redd
889,Küste::N,cladach,рыннт
890,Festland::N,míntír,gaedtie
891,Festland::N,míntír,gádde
892,Festland::N,míntír,nannán
893,Festland::N,míntír,kušknjâs
894,Festland::N,míntír,eennâm
895,Festland::N,míntír,jânnam
896,Festland::N,míntír,ма̄ннтэр
897,Meer::N,muir,mearoe
898,Meer::N,muir,merra
899,Meer::N,muir,nuorre
900,Meer::N,muir,áhpi
901,Meer::N,muir,mearra
902,Meer::N,muir,meeṛâ
903,Meer::N,muir,miârr
904,Meer::N,muir,ме̄рр
905,Meer::N,farraige,mearoe
906,Meer::N,farraige,merra
907,Meer::N,farraige,nuorre
908,Meer::N,farraige,áhpi
909,Meer::N,farraige,mearra
910,Meer::N,farraige,meeṛâ
911,Meer::N,farraige,miârr
912,Meer::N,farraige,ме̄рр
913,Bucht::N,bá,loekte
914,Bucht::N,bá,oagge
915,Bucht::N,bá,luokta
916,Bucht::N,bá,luokta
917,Bucht::N,bá,čuáj̣á
918,Bucht::N,bá,luhtt
919,Bucht::N,bá,вӯнн
920,Bucht::N,bá,лӯххт
921,Bucht::N,cuan,loekte
922,Bucht::N,cuan,oagge
923,Bucht::N,cuan,luokta
924,Bucht::N,cuan,luokta
925,Bucht::N,cuan,čuáj̣á
926,Bucht::N,cuan,luhtt
927,Bucht::N,cuan,вӯнн
928,Bucht::N,cuan,лӯххт
929,Insel::N,inis,sååle
930,Insel::N,inis,suoloj
931,Insel::N,inis,suolu
932,Insel::N,inis,suálui
933,Insel::N,inis,suâl
934,Insel::N,inis,суэл
935,Insel::N,oileán,sååle
936,Insel::N,oileán,suoloj
937,Insel::N,oileán,suolu
938,Insel::N,oileán,suálui
939,Insel::N,oileán,suâl
940,Insel::N,oileán,суэл
941,Blume::N,bláth,rïesege
942,Blume::N,bláth,giedjek
943,Blume::N,bláth,rássi
944,Blume::N,bláth,kukká
945,Blume::N,bláth,heä´rvvrää´ss
946,Blume::N,bláth,ывьнэнч
947,Gras::N,féar,kraesie
948,Gras::N,féar,rásse
949,Gras::N,féar,rássi
950,Gras::N,féar,rääsi
951,Gras::N,féar,rää´ss
952,Gras::N,féar,ра̄ссь
953,Wurzel::N,rúta,roehtse
954,Wurzel::N,rúta,ruohttsa
955,Wurzel::N,rúta,ruohtas
956,Wurzel::N,rúta,veedis
957,Wurzel::N,rúta,vue´ddes
958,Wurzel::N,rúta,вуэнҍтэсь
959,Wurzel::N,fréamh,roehtse
960,Wurzel::N,fréamh,ruohttsa
961,Wurzel::N,fréamh,ruohtas
962,Wurzel::N,fréamh,veedis
963,Wurzel::N,fréamh,vue´ddes
964,Wurzel::N,fréamh,вуэнҍтэсь
965,Baum::N,crann,moere
966,Baum::N,crann,muorra
967,Baum::N,crann,muorra
968,Baum::N,crann,muoṛâ
969,Baum::N,crann,muõrr
970,Baum::N,crann,мӯрр
971,Stamm::N,stoc,ståamhpe
972,Stamm::N,stoc,mátta
973,Stamm::N,stoc,galda
974,Stamm::N,stoc,ruŋgo
975,Stamm::N,stoc,stokk
976,Stamm::N,stoc,мӯрр
977,Stamm::N,stoc,кэ̄ллт
978,Stamm::N,tamhan,ståamhpe
979,Stamm::N,tamhan,mátta
980,Stamm::N,tamhan,galda
981,Stamm::N,tamhan,ruŋgo
982,Stamm::N,tamhan,stokk
983,Stamm::N,tamhan,мӯрр
984,Stamm::N,tamhan,кэ̄ллт
985,Rinde::N,coirt,gïrre
986,Rinde::N,coirt,baarhkoe
987,Rinde::N,coirt,bárkko
988,Rinde::N,coirt,ostu
989,Rinde::N,coirt,bárku
990,Rinde::N,coirt,korrâ
991,Rinde::N,coirt,kõrr
992,Rinde::N,coirt,pärkk
993,Rinde::N,coirt,кэ̄рр
994,Rinde::N,coirt,па̄ҏҏк
995,Rinde::N,craiceann,gïrre
996,Rinde::N,craiceann,baarhkoe
997,Rinde::N,craiceann,bárkko
998,Rinde::N,craiceann,ostu
999,Rinde::N,craiceann,bárku
1000,Rinde::N,craiceann,korrâ
1001,Rinde::N,craiceann,kõrr
1002,Rinde::N,craiceann,pärkk
1003,Rinde::N,craiceann,кэ̄рр
1004,Rinde::N,craiceann,па̄ҏҏк
1005,Ast::N,géag,åeksie
1006,Ast::N,géag,oakse
1007,Ast::N,géag,oaksi
1008,Ast::N,géag,uák'si
1009,Ast::N,géag,å´hss
1010,Ast::N,géag,вуэккьс
1011,Zweig::N,géag,åeksie
1012,Zweig::N,géag,oakse
1013,Zweig::N,géag,rissi
1014,Zweig::N,géag,syeṛi
1015,Zweig::N,géag,sue´rr
1016,Zweig::N,géag,рыссе
1017,Zweig::N,craobh,åeksie
1018,Zweig::N,craobh,oakse
1019,Zweig::N,craobh,rissi
1020,Zweig::N,craobh,syeṛi
1021,Zweig::N,craobh,sue´rr
1022,Zweig::N,craobh,рыссе
1023,Blatt::N,duille,plienie
1024,Blatt::N,duille,lassta
1025,Blatt::N,duille,lasta
1026,Blatt::N,duille,lostâ
1027,Blatt::N,duille,lõstt
1028,Blatt::N,duille,лэ̄сст
1029,Blatt::N,duilleog,plienie
1030,Blatt::N,duilleog,lassta
1031,Blatt::N,duilleog,lasta
1032,Blatt::N,duilleog,lostâ
1033,Blatt::N,duilleog,lõstt
1034,Blatt::N,duilleog,лэ̄сст
1035,Birke::N,beith,såekie
1036,Birke::N,beith,soahke
1037,Birke::N,beith,soahki
1038,Birke::N,beith,suáhi
1039,Birke::N,beith,suâ´ǩǩ
1040,Birke::N,beith,пе̄ссьмӯрр
1041,Birke::N,crann beithe,såekie
1042,Birke::N,crann beithe,soahke
1043,Birke::N,crann beithe,soahki
1044,Birke::N,crann beithe,suáhi
1045,Birke::N,crann beithe,suâ´ǩǩ
1046,Birke::N,crann beithe,пе̄ссьмӯрр
1047,Kiefer[Baum]::N,péine,bietsie
1048,Kiefer[Baum]::N,péine,hájkka
1049,Kiefer[Baum]::N,péine,biehtse
1050,Kiefer[Baum]::N,péine,beahci
1051,Kiefer[Baum]::N,péine,peeci
1052,Kiefer[Baum]::N,péine,pie´cc
1053,Kiefer[Baum]::N,péine,пе̄дзь
1054,Weide[Baum]::N,saileach,saalje
1055,Weide[Baum]::N,saileach,sállja
1056,Weide[Baum]::N,saileach,sieđga
1057,Weide[Baum]::N,saileach,puájui
1058,Weide[Baum]::N,saileach,puäi
1059,Weide[Baum]::N,saileach,пуай
1060,Tanne::N,giúis,goese
1061,Tanne::N,giúis,guossa
1062,Tanne::N,giúis,guossa
1063,Tanne::N,giúis,kuosâ
1064,Tanne::N,giúis,kuõss
1065,Tanne::N,giúis,кӯсс
1066,Horn::N,adharc,tjåervie
1067,Horn::N,adharc,tjoarvve
1068,Horn::N,adharc,čoarvi
1069,Horn::N,adharc,čuár'vi
1070,Horn::N,adharc,čuä´rvv
1071,Horn::N,adharc,чуэррьв
1072,Feder::N,cleite,badtse
1073,Feder::N,cleite,dålgge
1074,Feder::N,cleite,bozza
1075,Feder::N,cleite,puzzâ
1076,Feder::N,cleite,tolge
1077,Feder::N,cleite,poʒʒ
1078,Feder::N,cleite,по̄ннц
1079,Fell::N,clúmh,njaltja
1080,Fell::N,clúmh,duollje
1081,Fell::N,clúmh,náhkki
1082,Fell::N,clúmh,dorkkas
1083,Fell::N,clúmh,turkkâ
1084,Fell::N,clúmh,tyel'ji
1085,Fell::N,clúmh,nähki
1086,Fell::N,clúmh,torkk
1087,Fell::N,clúmh,čåu´dd
1088,Fell::N,clúmh,tue´l'lj
1089,Fell::N,clúmh,тӯлльй
1090,Flügel::N,eite,såaja
1091,Flügel::N,eite,såajoe
1092,Flügel::N,eite,soadje
1093,Flügel::N,eite,soadji
1094,Flügel::N,eite,suáj̣á
1095,Flügel::N,eite,suäjj
1096,Flügel::N,eite,суэйй
1097,Flügel::N,sciathán,såaja
1098,Flügel::N,sciathán,såajoe
1099,Flügel::N,sciathán,soadje
1100,Flügel::N,sciathán,soadji
1101,Flügel::N,sciathán,suáj̣á
1102,Flügel::N,sciathán,suäjj
1103,Flügel::N,sciathán,суэйй
1104,Klaue::N,crúb,gadtse
1105,Klaue::N,crúb,guober
1106,Klaue::N,crúb,gazza
1107,Klaue::N,crúb,kozzâ
1108,Klaue::N,crúb,kõʒʒ
1109,Klaue::N,crúb,кэ̄ннц
1110,Klaue::N,crobh,gadtse
1111,Klaue::N,crobh,guober
1112,Klaue::N,crobh,gazza
1113,Klaue::N,crobh,kozzâ
1114,Klaue::N,crobh,kõʒʒ
1115,Klaue::N,crobh,кэ̄ннц
1116,Kralle::N,crobh,gadtse
1117,Kralle::N,crobh,gadtsa
1118,Kralle::N,crobh,gazza
1119,Kralle::N,crobh,kozzâ
1120,Kralle::N,crobh,kõʒʒ
1121,Kralle::N,crobh,ке̄бпель
1122,Schwanz::N,eireaball,siejpie
1123,Schwanz::N,eireaball,siejbbe
1124,Schwanz::N,eireaball,bađuš
1125,Schwanz::N,eireaball,seaibi
1126,Schwanz::N,eireaball,seibi
1127,Schwanz::N,eireaball,sei´bb
1128,Schwanz::N,eireaball,piä´cciǩ
1129,Schwanz::N,eireaball,пиджь
1130,Schwanz::N,eireaball,се̄ййп
1131,Schwanz::N,eireaball,пе̄цехь
1132,Ei::N,ubh,munnie
1133,Ei::N,ubh,månne
1134,Ei::N,ubh,monni
1135,Ei::N,ubh,maṇe
1136,Ei::N,ubh,mââ´nn
1137,Ei::N,ubh,маннҍ
1138,Nest::N,nead,biesie
1139,Nest::N,nead,biesse
1140,Nest::N,nead,beassi
1141,Nest::N,nead,peesi
1142,Nest::N,nead,piervâl
1143,Nest::N,nead,piä´ss
1144,Nest::N,nead,пе̄ссь
1145,Bau::N,brocais,biesie
1146,Bau::N,brocais,biedjo
1147,Bau::N,brocais,liesso
1148,Bau::N,brocais,biedju
1149,Bau::N,brocais,piäju
1150,Bau::N,brocais,вуэӈӈк
1151,Tier::N,ainmhí,juvre
1152,Tier::N,ainmhí,udos
1153,Tier::N,ainmhí,divrre
1154,Tier::N,ainmhí,luohtok
1155,Tier::N,ainmhí,ealli
1156,Tier::N,ainmhí,ellee
1157,Tier::N,ainmhí,jie´lli
1158,Tier::N,ainmhí,жыва
1159,Tier::N,beithíoch,juvre
1160,Tier::N,beithíoch,udos
1161,Tier::N,beithíoch,divrre
1162,Tier::N,beithíoch,luohtok
1163,Tier::N,beithíoch,ealli
1164,Tier::N,beithíoch,ellee
1165,Tier::N,beithíoch,jie´lli
1166,Tier::N,beithíoch,жыва
1167,Herde::N,tréad,dåehkie
1168,Herde::N,tréad,ællo
1169,Herde::N,tréad,fuovva
1170,Herde::N,tréad,doahkki
1171,Herde::N,tréad,čagge
1172,Herde::N,tréad,tukk
1173,Herde::N,tréad,vâ´lvv
1174,Herde::N,tréad,чуэз
1175,Herde::N,tréad,чӣгар
1176,Kuh::N,bó,govse
1177,Kuh::N,bó,gussa
1178,Kuh::N,bó,gussa
1179,Kuh::N,bó,kussâ
1180,Kuh::N,bó,kuss
1181,Kuh::N,bó,лӣххьм
1182,Bulle::N,tarbh,vuaksa
1183,Bulle::N,tarbh,vuoksá
1184,Bulle::N,tarbh,heargi
1185,Bulle::N,tarbh,vuák'sá
1186,Bulle::N,tarbh,ergi
1187,Bulle::N,tarbh,vuâhss
1188,Bulle::N,tarbh,е̄ррьк
1189,Pferd::N,each,hierkie
1190,Pferd::N,each,råsse
1191,Pferd::N,each,hæssta
1192,Pferd::N,each,heavuš
1193,Pferd::N,each,hiävuš
1194,Pferd::N,each,heävaš
1195,Pferd::N,each,ро̄ссь
1196,Pferd::N,capall,hierkie
1197,Pferd::N,capall,råsse
1198,Pferd::N,capall,hæssta
1199,Pferd::N,capall,heavuš
1200,Pferd::N,capall,hiävuš
1201,Pferd::N,capall,heävaš
1202,Pferd::N,capall,ро̄ссь
1203,Schaf::N,caora,sïrve
1204,Schaf::N,caora,sávttsa
1205,Schaf::N,caora,sávza
1206,Schaf::N,caora,savzâ
1207,Schaf::N,caora,sauʒʒ
1208,Schaf::N,caora,ла̄мьпесь
1209,Schwein::N,muc,snurke
1210,Schwein::N,muc,svijnne
1211,Schwein::N,muc,spiidni
1212,Schwein::N,muc,šahe
1213,Schwein::N,muc,šââ´ǩǩ
1214,Schwein::N,muc,ша̄гкь
1215,Hund::N,madra,bïenje
1216,Hund::N,madra,bena
1217,Hund::N,madra,beana
1218,Hund::N,madra,peenuv
1219,Hund::N,madra,piânnai
1220,Hund::N,madra,пе̄ннэ
1221,Katze::N,cat,gaahtoe
1222,Katze::N,cat,gáhtto
1223,Katze::N,cat,bussá
1224,Katze::N,cat,kissá
1225,Katze::N,cat,kaass
1226,Katze::N,cat,ко̄а̄сс
1227,Bär::N,béar,gumsie
1228,Bär::N,béar,biernna
1229,Bär::N,béar,guovža
1230,Bär::N,béar,bierdna
1231,Bär::N,béar,kuob'žâ
1232,Bär::N,béar,kue´bǯǯ
1233,Bär::N,béar,та̄лл
1234,Eichhörnchen::N,iora,åeruve
1235,Eichhörnchen::N,iora,oarre
1236,Eichhörnchen::N,iora,oarri
1237,Eichhörnchen::N,iora,uár'ree
1238,Eichhörnchen::N,iora,vuä´r'rev
1239,Eichhörnchen::N,iora,вуэррев
1240,Elch::N,eilc,ïelje
1241,Elch::N,eilc,ællja
1242,Elch::N,eilc,sarvva
1243,Elch::N,eilc,ealga
1244,Elch::N,eilc,sorvâ
1245,Elch::N,eilc,sõrvv
1246,Elch::N,eilc,сэ̄ррв
1247,Fuchs::N,sionnach,riepie
1248,Fuchs::N,sionnach,riebij
1249,Fuchs::N,sionnach,rieban
1250,Fuchs::N,sionnach,riemnjis
1251,Fuchs::N,sionnach,rie´mjj
1252,Fuchs::N,sionnach,рӣммьн
1253,Fuchs::N,madra rua,riepie
1254,Fuchs::N,madra rua,riebij
1255,Fuchs::N,madra rua,rieban
1256,Fuchs::N,madra rua,riemnjis
1257,Fuchs::N,madra rua,rie´mjj
1258,Fuchs::N,madra rua,рӣммьн
1259,Hase::N,giorria,njåemele
1260,Hase::N,giorria,njoammel
1261,Hase::N,giorria,njoammil
1262,Hase::N,giorria,njuámmil
1263,Hase::N,giorria,njue´m'mel
1264,Hase::N,giorria,нюэммель
1265,Maus::N,luch,snjeara
1266,Maus::N,luch,snjierrá
1267,Maus::N,luch,sáhpán
1268,Maus::N,luch,säplig
1269,Maus::N,luch,sä´ppli
1270,Maus::N,luch,са̄хпьлинк
1271,Wolf::N,mac tíre,sïejpe
1272,Wolf::N,mac tíre,stálppe
1273,Wolf::N,mac tíre,stáhkke
1274,Wolf::N,mac tíre,ruomas
1275,Wolf::N,mac tíre,kumpe
1276,Wolf::N,mac tíre,návdi
1277,Wolf::N,mac tíre,kumppi
1278,Wolf::N,mac tíre,ku´mpp
1279,Wolf::N,mac tíre,pââ´ldes
1280,Wolf::N,mac tíre,чиррм
1281,Wolf::N,mac tíre,пальтӭсь
1282,Vogel::N,éan,ledtie
1283,Vogel::N,éan,lådde
1284,Vogel::N,éan,loddi
1285,Vogel::N,éan,lodde
1286,Vogel::N,éan,lå´dd
1287,Vogel::N,éan,лоаннҍт
1288,Schwarm::N,saithe,dåehkie
1289,Schwarm::N,saithe,doahkke
1290,Schwarm::N,saithe,doahkki
1291,Schwarm::N,saithe,tuák'ki
1292,Schwarm::N,saithe,parvv
1293,Schwarm::N,saithe,туххк
1294,Huhn::N,cearc,vöönhtse
1295,Huhn::N,cearc,vuonntsá
1296,Huhn::N,cearc,vuonccis
1297,Huhn::N,cearc,kääṇi
1298,Huhn::N,cearc,kää´nn
1299,Huhn::N,cearc,ка̄ннҌ
1300,Hahn::N,coileach,deere
1301,Hahn::N,coileach,hádna
1302,Hahn::N,coileach,åresvuonntsá
1303,Hahn::N,coileach,vuonccis
1304,Hahn::N,coileach,kääṇi
1305,Hahn::N,coileach,åå´reskää´nn
1306,Hahn::N,coileach,пе̄ттэх
1307,Gans::N,gé,gaase
1308,Gans::N,gé,gássa
1309,Gans::N,gé,čuonji
1310,Gans::N,gé,čuá'njá
1311,Gans::N,gé,čue´nj
1312,Gans::N,gé,чуэнь
1313,Adler::N,iolar,aarhtse
1314,Adler::N,iolar,goasskem
1315,Adler::N,iolar,goaskin
1316,Adler::N,iolar,kuás'kim
1317,Adler::N,iolar,kuä´cǩǩem
1318,Adler::N,iolar,куэцькем
1319,Ente::N,lacha,tjååtsele
1320,Ente::N,lacha,vuojatjis
1321,Ente::N,lacha,čáhceloddi
1322,Ente::N,lacha,vuonjâč
1323,Ente::N,lacha,vuõnjâč
1324,Ente::N,lacha,ча̄дзьлоаннҍт
1325,Eule::N,ulchabhán,snjågloe
1326,Eule::N,ulchabhán,skunjok
1327,Eule::N,ulchabhán,skuolfi
1328,Eule::N,ulchabhán,ijjâlodde
1329,Eule::N,ulchabhán,iiđsaž
1330,Eule::N,ulchabhán,кунньлоаннҍт
1331,Eule::N,ulchabhán,чӯзэм вуэһпэй
1332,Kranich::N,grús,goerke
1333,Kranich::N,grús,guorgga
1334,Kranich::N,grús,guorga
1335,Kranich::N,grús,kuor'gâ
1336,Kranich::N,grús,kuõrgg
1337,Kranich::N,grús,кӯррк
1338,Krähe::N,caróg,voerhtje
1339,Krähe::N,caróg,gárránis
1340,Krähe::N,caróg,vuoratjis
1341,Krähe::N,caróg,vuoražas
1342,Krähe::N,caróg,vuorččis
1343,Krähe::N,caróg,vuorâč
1344,Krähe::N,caróg,vuõrâč
1345,Krähe::N,caróg,вӯрэч
1346,Krähe::N,préachán,voerhtje
1347,Krähe::N,préachán,gárránis
1348,Krähe::N,préachán,vuoratjis
1349,Krähe::N,préachán,vuoražas
1350,Krähe::N,préachán,vuorččis
1351,Krähe::N,préachán,vuorâč
1352,Krähe::N,préachán,vuõrâč
1353,Krähe::N,préachán,вӯрэч
1354,Kuckuck::N,cuach,gïeke
1355,Kuckuck::N,cuach,giehka
1356,Kuckuck::N,cuach,giehka
1357,Kuckuck::N,cuach,kiehâ
1358,Kuckuck::N,cuach,ǩiõkk
1359,Kuckuck::N,cuach,кӣгк
1360,Schwan::N,eala,njoktje
1361,Schwan::N,eala,snjuktja
1362,Schwan::N,eala,njukča
1363,Schwan::N,eala,njuhčâ
1364,Schwan::N,eala,njuhčč
1365,Schwan::N,eala,нюххч
1366,Fisch::N,iasc,guelie
1367,Fisch::N,iasc,guolle
1368,Fisch::N,iasc,guolli
1369,Fisch::N,iasc,kyeḷi
1370,Fisch::N,iasc,kue´ll
1371,Fisch::N,iasc,кӯлль
1372,Barsch::N,péirse,sihtege
1373,Barsch::N,péirse,vuoskun
1374,Barsch::N,péirse,vuoskku
1375,Barsch::N,péirse,vuásku
1376,Barsch::N,péirse,vuâsk
1377,Barsch::N,péirse,вуэсск
1378,Hecht::N,liús,haavke
1379,Hecht::N,liús,hávgga
1380,Hecht::N,liús,hávga
1381,Hecht::N,liús,puško
1382,Hecht::N,liús,nu´ǩǩeš
1383,Hecht::N,liús,ныгкешь
1384,Schlange[Tier]::N,nathair,gïermesje
1385,Schlange[Tier]::N,nathair,germaj
1386,Schlange[Tier]::N,nathair,gearpmaš
1387,Schlange[Tier]::N,nathair,kyev'đi
1388,Schlange[Tier]::N,nathair,ku´vdd
1389,Schlange[Tier]::N,nathair,кӯввьт
1390,Wurm::N,péist,mietie
1391,Wurm::N,péist,maarhke
1392,Wurm::N,péist,mádo
1393,Wurm::N,péist,máhtu
1394,Wurm::N,péist,máátu
1395,Wurm::N,péist,määtt
1396,Wurm::N,péist,ма̄дт
1397,Spinne::N,damhán alla,hievnie
1398,Spinne::N,damhán alla,hievnne
1399,Spinne::N,damhán alla,heavdni
1400,Spinne::N,damhán alla,evni
1401,Spinne::N,damhán alla,eeunaž
1402,Spinne::N,damhán alla,о̄а̄з
1403,Ameise::N,seangán,garhke
1404,Ameise::N,seangán,gårkkå
1405,Ameise::N,seangán,gotka
1406,Ameise::N,seangán,kutkâ
1407,Ameise::N,seangán,kotkk
1408,Ameise::N,seangán,ко̄ттк
1409,Laus::N,míol,dihkie
1410,Laus::N,míol,dihkke
1411,Laus::N,míol,dihkki
1412,Laus::N,míol,tikke
1413,Laus::N,míol,te´ǩǩ
1414,Laus::N,míol,тыһкь
1415,Mücke::N,muiscít,tjoejhke
1416,Mücke::N,muiscít,tjuojkka
1417,Mücke::N,muiscít,čuoika
1418,Mücke::N,muiscít,čuoš'kâ
1419,Mücke::N,muiscít,čuõškk
1420,Mücke::N,muiscít,чӯшшк
1421,Mücke::N,corrmhíol,tjoejhke
1422,Mücke::N,corrmhíol,tjuojkka
1423,Mücke::N,corrmhíol,čuoika
1424,Mücke::N,corrmhíol,čuoš'kâ
1425,Mücke::N,corrmhíol,čuõškk
1426,Mücke::N,corrmhíol,чӯшшк
1427,Fliege::N,cuil,tjoere
1428,Fliege::N,cuil,boerege
1429,Fliege::N,cuil,tjuruk
1430,Fliege::N,cuil,čuru
1431,Fliege::N,cuil,kiärpáš
1432,Fliege::N,cuil,čuâr
1433,Fliege::N,cuil,čuâras
1434,Fliege::N,cuil,чуэраш
1435,Fliege::N,cuileog,tjoere
1436,Fliege::N,cuileog,boerege
1437,Fliege::N,cuileog,tjuruk
1438,Fliege::N,cuileog,čuru
1439,Fliege::N,cuileog,kiärpáš
1440,Fliege::N,cuileog,čuâr
1441,Fliege::N,cuileog,čuâras
1442,Fliege::N,cuileog,чуэраш
1443,Schmetterling::N,féileacán,biejjielåbloe
1444,Schmetterling::N,féileacán,biejvvelådde
1445,Schmetterling::N,féileacán,beaiveloddi
1446,Schmetterling::N,féileacán,piäi'vááloddááš
1447,Schmetterling::N,féileacán,ä´llbaž
1448,Schmetterling::N,féileacán,pei´vvlå´dd
1449,Schmetterling::N,féileacán,а̄лльп
1450,Beere::N,caor,muerjie
1451,Beere::N,caor,muorjje
1452,Beere::N,caor,muorji
1453,Beere::N,caor,myer'ji
1454,Beere::N,caor,mue´rjj
1455,Beere::N,caor,мӯррьй
1456,Apfel::N,úll,æbpla
1457,Apfel::N,úll,ehpal
1458,Apfel::N,úll,eppel
1459,Apfel::N,úll,eahppel
1460,Apfel::N,úll,я̄блэк
1461,Pilz::N,beacán,goebpere
1462,Pilz::N,beacán,guoppar
1463,Pilz::N,beacán,guoppar
1464,Pilz::N,beacán,kuobâr
