,Concept_ID,lez,se
4184,sanft::A,милайим,э̄йвсесь
4185,hungrig::A,гишин,nælggomin
4186,hungrig::A,гишин,nealggas
4187,hungrig::A,гишин,neälǥlaž
4188,hungrig::A,гишин,не̄лльк
4189,krank::A,кефсуз,skïemtje
4190,krank::A,кефсуз,skibás
4191,krank::A,кефсуз,buohcci
4192,krank::A,кефсуз,pyec'cee
4193,krank::A,кефсуз,puõcci
4194,krank::A,кефсуз,panntiõrvas
4195,krank::A,кефсуз,кэ̄бп
4196,nackt::A,кьецӏил,båadtsoeh
4197,nackt::A,кьецӏил,rihtso
4198,nackt::A,кьецӏил,álás
4199,nackt::A,кьецӏил,pie'tittem
4200,nackt::A,кьецӏил,piät'táá
4201,nackt::A,кьецӏил,päälljas
4202,nackt::A,кьецӏил,пефта
4203,nackt::A,кьецӏил,па̄льяс
4204,traurig::A,пашман,håjnoes
4205,traurig::A,пашман,suohtas
4206,traurig::A,пашман,hådje
4207,traurig::A,пашман,ahkit
4208,traurig::A,пашман,ahheev
4209,traurig::A,пашман,â´ǩǩed
4210,traurig::A,пашман,чуэввесь
4211,lebendig::A,ччан алай,jielije
4212,lebendig::A,ччан алай,viesso
4213,lebendig::A,ччан алай,ealli
4214,lebendig::A,ччан алай,eeleev
4215,lebendig::A,ччан алай,jie´lli
4216,lebendig::A,ччан алай,е̄лльгденҍ
4217,gut::A,хъсан,buerie
4218,gut::A,хъсан,buorre
4219,gut::A,хъсан,buorre
4220,gut::A,хъсан,pyeṛi
4221,gut::A,хъсан,šiõǥǥ
4222,gut::A,хъсан,pue´rr
4223,gut::A,хъсан,шувв
4224,gut::A,хъсан,пуррь
4225,gut::A,вижевай,buerie
4226,gut::A,вижевай,buorre
4227,gut::A,вижевай,buorre
4228,gut::A,вижевай,pyeṛi
4229,gut::A,вижевай,šiõǥǥ
4230,gut::A,вижевай,pue´rr
4231,gut::A,вижевай,шувв
4232,gut::A,вижевай,пуррь
4233,schlecht::A,пис,nåake
4234,schlecht::A,пис,skraape
4235,schlecht::A,пис,mådtan
4236,schlecht::A,пис,nievrre
4237,schlecht::A,пис,headju
4238,schlecht::A,пис,heittot
4239,schlecht::A,пис,hyeṇi
4240,schlecht::A,пис,niev'ri
4241,schlecht::A,пис,hue´nn
4242,schlecht::A,пис,нюэссь
4243,schlecht::A,пис,ню̄э̄зесь
4244,richtig::A,дуьз,rïekte
4245,richtig::A,дуьз,duolla
4246,richtig::A,дуьз,rievtes
4247,richtig::A,дуьз,riekta
4248,richtig::A,дуьз,vuoi'gâ
4249,richtig::A,дуьз,vuõiǥâs
4250,richtig::A,дуьз,вӯййк
4251,richtig::A,дуьз,вӯйкэсс
4252,schlimm::A,нифретлу,nåake
4253,schlimm::A,нифретлу,bahá
4254,schlimm::A,нифретлу,vearrái
4255,schlimm::A,нифретлу,niev'ri
4256,schlimm::A,нифретлу,neu´rr
4257,schlimm::A,нифретлу,ню̄э̄зесь
4258,wahr::A,гьакъикъи,saetnies
4259,wahr::A,гьакъикъи,sádnes
4260,wahr::A,гьакъикъи,duohta
4261,wahr::A,гьакъикъи,tuotâ
4262,wahr::A,гьакъикъи,tuõtt
4263,wahr::A,гьакъикъи,вӯйкас
4264,alt::A,эски,båeries
4265,alt::A,эски,oames
4266,alt::A,эски,boaris
4267,alt::A,эски,uámis
4268,alt::A,эски,vuä´mes
4269,alt::A,эски,вуэммь
4270,alt::A,куьгьне,båeries
4271,alt::A,куьгьне,oames
4272,alt::A,куьгьне,boaris
4273,alt::A,куьгьне,uámis
4274,alt::A,куьгьне,vuä´mes
4275,alt::A,куьгьне,вуэммь
4276,neu::A,цӏийи,orre
4277,neu::A,цӏийи,ådås
4278,neu::A,цӏийи,ođas
4279,neu::A,цӏийи,uuđâs
4280,neu::A,цӏийи,oođâs
4281,neu::A,цӏийи,о̄дт
4282,ehemalig::A,виликан,evtebe
4283,ehemalig::A,виликан,åvdep
4284,ehemalig::A,виликан,dološ
4285,ehemalig::A,виликан,oovdiš
4286,ehemalig::A,виликан,tuâl'jõž
4287,ehemalig::A,виликан,туллъя
4288,ehemalig::A,виликан,э̄ввтлэсь
4289,alt[Lebewesen]::A,кьуьзуь,voeres
4290,alt[Lebewesen]::A,кьуьзуь,vuoras
4291,alt[Lebewesen]::A,кьуьзуь,boares
4292,alt[Lebewesen]::A,кьуьзуь,vuoras
4293,alt[Lebewesen]::A,кьуьзуь,puáris
4294,alt[Lebewesen]::A,кьуьзуь,puä´res
4295,alt[Lebewesen]::A,кьуьзуь,пуэресь
4296,jung::A,жегьил,noere
4297,jung::A,жегьил,nuorra
4298,jung::A,жегьил,nuorra
4299,jung::A,жегьил,nuoṛâ
4300,jung::A,жегьил,nuõrr
4301,jung::A,жегьил,нӯрр
4302,arm::A,кесиб,giefies
4303,arm::A,кесиб,hædjo
4304,arm::A,кесиб,geafi
4305,arm::A,кесиб,kevhi
4306,arm::A,кесиб,ǩeeu´h
4307,arm::A,кесиб,ва̄йваш
4308,reich::A,девлетлу,ræjhkoes
4309,reich::A,девлетлу,boanndá
4310,reich::A,девлетлу,rikkis
4311,reich::A,девлетлу,riges
4312,reich::A,девлетлу,ree´ǧǧes
4313,reich::A,девлетлу,ва̄птэк
4314,bekannt::A,чидай,åehpies
4315,bekannt::A,чидай,oahpes
4316,bekannt::A,чидай,dieđus
4317,bekannt::A,чидай,uápis
4318,bekannt::A,чидай,tuubdâs
4319,bekannt::A,чидай,toobdâs
4320,bekannt::A,чидай,томтас
4321,berühmt::A,машгьур,byögke
4322,berühmt::A,машгьур,mihtos
4323,berühmt::A,машгьур,beakkán
4324,berühmt::A,машгьур,beakkálmas
4325,berühmt::A,машгьур,mááinuh
4326,berühmt::A,машгьур,peeggâlm
4327,berühmt::A,машгьур,snäätnai
4328,berühmt::A,машгьур,куллъей
4329,fremd::A,ччара,ammes
4330,fremd::A,ччара,amás
4331,fremd::A,ччара,vieres
4332,fremd::A,ччара,amas
4333,fremd::A,ччара,vie'res
4334,fremd::A,ччара,puigâ
4335,fremd::A,ччара,vee´res
4336,fremd::A,ччара,е̄ххк
4337,fremd::A,ччара,вӣресь
4338,verschieden::A,жуьреба-жуьре,ovmese
4339,verschieden::A,жуьреба-жуьре,moattelágásj
4340,verschieden::A,жуьреба-жуьре,iesjgeŋgalágásj
4341,verschieden::A,жуьреба-жуьре,eará
4342,verschieden::A,жуьреба-жуьре,eresláván
4343,verschieden::A,жуьреба-жуьре,jee´res
4344,verschieden::A,жуьреба-жуьре,jee´resnallšem
4345,verschieden::A,жуьреба-жуьре,югке
4346,verschieden::A,жуьреба-жуьре,югкеналшэм
4347,nah::A,мукьвал,gietskies
4348,nah::A,мукьвал,lahka
4349,nah::A,мукьвал,lagas
4350,nah::A,мукьвал,a'ldemuš
4351,nah::A,мукьвал,âlddlõs
4352,nah::A,мукьвал,альтэсь
4353,fern::A,яргъал,gahkese
4354,fern::A,яргъал,guhkken
4355,fern::A,яргъал,gáiddus
4356,fern::A,яргъал,kuhás
4357,fern::A,яргъал,ku´ǩes
4358,fern::A,яргъал,туммплэсь
4359,linker::A,чапла,gårroeh
4360,linker::A,чапла,gåro
4361,linker::A,чапла,gurut
4362,linker::A,чапла,čižet
4363,linker::A,чапла,či´ǯǯ
4364,linker::A,чапла,чинч
4365,rechter::A,эрчӏи,åelkies
4366,rechter::A,эрчӏи,oalges
4367,rechter::A,эрчӏи,olgeš
4368,rechter::A,эрчӏи,uál'gis
4369,rechter::A,эрчӏи,vuõiǥâs
4370,rechter::A,эрчӏи,вуэлькесь
4371,anderer::A,маса,jeatjebe
4372,anderer::A,маса,nubbe
4373,anderer::A,маса,eará
4374,anderer::A,маса,nubbi
4375,anderer::A,маса,nubbe
4376,anderer::A,маса,nu´bb
4377,anderer::A,маса,jee´res
4378,anderer::A,маса,мудта
4379,anderer::A,маса,е̄ресь
4380,anderer::A,муькуь,jeatjebe
4381,anderer::A,муькуь,nubbe
4382,anderer::A,муькуь,eará
4383,anderer::A,муькуь,nubbi
4384,anderer::A,муькуь,nubbe
4385,anderer::A,муькуь,nu´bb
4386,anderer::A,муькуь,jee´res
4387,anderer::A,муькуь,мудта
4388,anderer::A,муькуь,е̄ресь
4389,erster::A,сад лагьай,voestes
4390,erster::A,сад лагьай,vuostasj
4391,erster::A,сад лагьай,vuosttaš
4392,erster::A,сад лагьай,vuos'muš
4393,erster::A,сад лагьай,vuõs's
4394,erster::A,сад лагьай,õõu´dmõs
4395,erster::A,сад лагьай,авьтмусс
4396,zweiter::A,кьвед лагьай,mubpie
4397,zweiter::A,кьвед лагьай,nubbe
4398,zweiter::A,кьвед лагьай,nubbi
4399,zweiter::A,кьвед лагьай,nubbe
4400,zweiter::A,кьвед лагьай,nu´bb
4401,zweiter::A,кьвед лагьай,ныммьп
4402,dritter::A,пуд лагьай,gåalmede
4403,dritter::A,пуд лагьай,goalmát
4404,dritter::A,пуд лагьай,goalmmát
4405,dritter::A,пуд лагьай,kuálmád
4406,dritter::A,пуд лагьай,kuälmad
4407,dritter::A,пуд лагьай,кӯа̄ллмант
4408,letzter::A,эхиримжи,minngemes
4409,letzter::A,эхиримжи,maŋemus
4410,letzter::A,эхиримжи,maŋimus
4411,letzter::A,эхиримжи,majemuš
4412,letzter::A,эхиримжи,mââi´mõs
4413,letzter::A,эхиримжи,маӈьмусс
4414,allein::ADV,кьилди,oktegh
4415,allein::ADV,кьилди,oktegimse
4416,allein::ADV,кьилди,oktebisnie
4417,allein::ADV,кьилди,aktu
4418,allein::ADV,кьилди,okto
4419,allein::ADV,кьилди,ohtuu
4420,allein::ADV,кьилди,õhttu
4421,allein::ADV,кьилди,о̄ххтэ
4422,zusammen::ADV,санал,ektine
4423,zusammen::ADV,санал,ektesne
4424,zusammen::ADV,санал,tjåenghkesne
4425,zusammen::ADV,санал,siegen
4426,zusammen::ADV,санал,oktan
4427,zusammen::ADV,санал,ovttas
4428,zusammen::ADV,санал,čoahkis
4429,zusammen::ADV,санал,oovtâst
4430,zusammen::ADV,санал,õõutsââ´jest
4431,zusammen::ADV,санал,аххтан
4432,zusammen::ADV,санал,эфтэсьт
4433,lange::ADV,яргъалди,guhkiem
4434,lange::ADV,яргъалди,guhkev
4435,lange::ADV,яргъалди,mælggadav
4436,lange::ADV,яргъалди,guhká
4437,lange::ADV,яргъалди,kuhe
4438,lange::ADV,яргъалди,kuhháá
4439,lange::ADV,яргъалди,kuu´ǩǩ
4440,lange::ADV,яргъалди,кугкь
4441,plötzlich::ADV,садлагьана,faahketji
4442,plötzlich::ADV,садлагьана,hæhkkat
4443,plötzlich::ADV,садлагьана,fáhkkestaga
4444,plötzlich::ADV,садлагьана,fakkist
4445,plötzlich::ADV,садлагьана,kruu´ta
4446,plötzlich::ADV,садлагьана,а̄йнханна
4447,sofort::ADV,гьасятда,dallegh
4448,sofort::ADV,гьасятда,dalá
4449,sofort::ADV,гьасятда,dalánagi
4450,sofort::ADV,гьасятда,dakkavide
4451,sofort::ADV,гьасятда,dakkaviđe
4452,sofort::ADV,гьасятда,tállán
4453,sofort::ADV,гьасятда,naraaz
4454,sofort::ADV,гьасятда,атть
4455,später::ADV,гуьгъуьнлай,mænngan 
4456,später::ADV,гуьгъуьнлай,maŋŋebut
4457,später::ADV,гуьгъуьнлай,maŋŋel
4458,später::ADV,гуьгъуьнлай,maŋ̣eláá
4459,später::ADV,гуьгъуьнлай,mâ´ŋŋlakast
4460,später::ADV,гуьгъуьнлай,маӈӈа
4461,jetzt::ADV,гила,daelie
4462,jetzt::ADV,гила,dal
4463,jetzt::ADV,гила,dal
4464,jetzt::ADV,гила,tääl
4465,jetzt::ADV,гила,ââ´n
4466,jetzt::ADV,гила,атть
4467,heute::ADV,къе,daenbien
4468,heute::ADV,къе,uddni
4469,heute::ADV,къе,odne
4470,heute::ADV,къе,onne
4471,heute::ADV,къе,tä´bbe
4472,heute::ADV,къе,та̄ррьм
4473,morgen::ADV,пака,jirreden
4474,morgen::ADV,пака,idet
4475,morgen::ADV,пака,ihttin
4476,morgen::ADV,пака,itten
4477,morgen::ADV,пака,jâđđa
4478,morgen::ADV,пака,янта
4479,bald::ADV,мукьва,varke
4480,bald::ADV,мукьва,ruvva
4481,bald::ADV,мукьва,farga
4482,bald::ADV,мукьва,vorgâ
4483,bald::ADV,мукьва,sõrgg
4484,bald::ADV,мукьва,вэхтэнне
4485,bald::ADV,мукьвара,varke
4486,bald::ADV,мукьвара,ruvva
4487,bald::ADV,мукьвара,farga
4488,bald::ADV,мукьвара,vorgâ
4489,bald::ADV,мукьвара,sõrgg
4490,bald::ADV,мукьвара,вэхтэнне
4491,dann::ADV,ахпа,die
4492,dann::ADV,ахпа,dalloj
4493,dann::ADV,ахпа,de
4494,dann::ADV,ахпа,te
4495,dann::ADV,ахпа,de
4496,dann::ADV,ахпа,teä
4497,dann::ADV,ахпа,â´tte
4498,dann::ADV,ахпа,те
4499,gestern::ADV,накь,jååktan
4500,gestern::ADV,накь,iektu
4501,gestern::ADV,накь,ikte
4502,gestern::ADV,накь,jieh't
4503,gestern::ADV,накь,jåhtta
4504,gestern::ADV,накь,яххта
4505,einst::ADV,садра,dejpeli
4506,einst::ADV,садра,åvdebut
4507,einst::ADV,садра,áigi
4508,einst::ADV,садра,dolin
4509,einst::ADV,садра,tovle
4510,einst::ADV,садра,tuu´l
4511,einst::ADV,садра,э̄ххьтэшьт
4512,damals::ADV,а чӏавуз,aejkien
4513,damals::ADV,а чӏавуз,dalloj
4514,damals::ADV,а чӏавуз,dalle
4515,damals::ADV,а чӏавуз,talle
4516,damals::ADV,а чӏавуз,te´l
4517,damals::ADV,а чӏавуз,teä´l
4518,damals::ADV,а чӏавуз,танна
4519,danach::ADV,ахпа,mïnngesne
4520,danach::ADV,ахпа,dan maŋŋela
4521,danach::ADV,ахпа,maŋŋil
4522,danach::ADV,ахпа,das maŋŋá
4523,danach::ADV,ахпа,maŋ̣a
4524,danach::ADV,ахпа,mâ´ŋŋlest
4525,danach::ADV,ахпа,маӈӈа
4526,vorher::ADV,вилик,aarebi
4527,vorher::ADV,вилик,åvddål
4528,vorher::ADV,вилик,árat
4529,vorher::ADV,вилик,ovdâl
4530,vorher::ADV,вилик,ouddâl
4531,vorher::ADV,вилик,а̄йка
4532,zuerst::ADV,сифте,voestegh
4533,zuerst::ADV,сифте,álgon
4534,zuerst::ADV,сифте,vuos
4535,zuerst::ADV,сифте,vuohččan
4536,zuerst::ADV,сифте,vuoč'čin
4537,zuerst::ADV,сифте,vuõ´ste
4538,zuerst::ADV,сифте,vuõs'smõõssân
4539,zuerst::ADV,сифте,э̄ввтла
4540,zuerst::ADV,сифте,э̄ввтэль
4541,einmal::ADV,садра,ikth
4542,einmal::ADV,садра,akti
4543,einmal::ADV,садра,okte
4544,einmal::ADV,садра,ohtii
4545,einmal::ADV,садра,kojo
4546,einmal::ADV,садра,måttmešt
4547,einmal::ADV,садра,э̄фт вэ̄рр
4548,manchmal::ADV,гагь-гагь,muvhtene
4549,manchmal::ADV,гагь-гагь,muhttijn
4550,manchmal::ADV,гагь-гагь,duolla dálla
4551,manchmal::ADV,гагь-гагь,muhtumin
4552,manchmal::ADV,гагь-гагь,kuásnii
4553,manchmal::ADV,гагь-гагь,måttmešt
4554,manchmal::ADV,гагь-гагь,kuä´ss-ne
4555,manchmal::ADV,гагь-гагь,мудта вэ̄р
4556,oft::ADV,гзаф вахтара,daamtaj
4557,oft::ADV,гзаф вахтара,álu
4558,oft::ADV,гзаф вахтара,ábaj
4559,oft::ADV,гзаф вахтара,dájvvá
4560,oft::ADV,гзаф вахтара,dávjá
4561,oft::ADV,гзаф вахтара,távjá
4562,oft::ADV,гзаф вахтара,täujja
4563,oft::ADV,гзаф вахтара,то̄а̄ййв
4564,immer::ADV,гьамиша,iktesth
4565,immer::ADV,гьамиша,eejnegen
4566,immer::ADV,гьамиша,agev
4567,immer::ADV,гьамиша,álo
4568,immer::ADV,гьамиша,ain
4569,immer::ADV,гьамиша,ovttuu
4570,immer::ADV,гьамиша,pâi
4571,immer::ADV,гьамиша,пай
4572,niemals::ADV,са чӏавузни,ij gåessie
4573,niemals::ADV,са чӏавузни,ij goassak
4574,niemals::ADV,са чӏавузни,ij ihkenis
4575,niemals::ADV,са чӏавузни,ii goassege
4576,niemals::ADV,са чӏавузни,ij kuás'sin
4577,niemals::ADV,са чӏавузни,ij ni kuä´ss
4578,niemals::ADV,са чӏавузни,эйй никуэссь
4579,niemals::ADV,са вахтундани,ij gåessie
4580,niemals::ADV,са вахтундани,ij goassak
4581,niemals::ADV,са вахтундани,ij ihkenis
4582,niemals::ADV,са вахтундани,ii goassege
4583,niemals::ADV,са вахтундани,ij kuás'sin
4584,niemals::ADV,са вахтундани,ij ni kuä´ss
4585,niemals::ADV,са вахтундани,эйй никуэссь
4586,hier::ADV,ина,daagkoe
4587,hier::ADV,ина,dála
4588,hier::ADV,ина,dánna
4589,hier::ADV,ина,dá
4590,hier::ADV,ина,dás
4591,hier::ADV,ина,taa
4592,hier::ADV,ина,tää
4593,hier::ADV,ина,ta´ltte
4594,hier::ADV,ина,тала
4595,hier::ADV,ина,тэста
4596,hierhin::ADV,иниз,diekie
4597,hierhin::ADV,иниз,dási
4598,hierhin::ADV,иниз,diehki
4599,hierhin::ADV,иниз,deike
4600,hierhin::ADV,иниз,teehi
4601,hierhin::ADV,иниз,tii´ǩ
4602,hierhin::ADV,иниз,тӣге
4603,von hier::ADV,инай,daebpede
4604,von hier::ADV,инай,dássta
4605,von hier::ADV,инай,dáppelt
4606,von hier::ADV,инай,dáppe
4607,von hier::ADV,инай,tástán
4608,von hier::ADV,инай,tääiǥ
4609,von hier::ADV,инай,tääi´ben
4610,von hier::ADV,инай,тэста
4611,dort::ADV,ана,dagkoe
4612,dort::ADV,ана,dale
4613,dort::ADV,ана,dakko
4614,dort::ADV,ана,tuo
4615,dort::ADV,ана,tovben
4616,dort::ADV,ана,to´ben
4617,dort::ADV,ана,тёллэ
4618,dort::ADV,ана,тамьпе
4619,dorthin::ADV,аниз,dahkoe
4620,dorthin::ADV,аниз,dåhku
4621,dorthin::ADV,аниз,dohko
4622,dorthin::ADV,аниз,diehko
4623,dorthin::ADV,аниз,tuohu
4624,dorthin::ADV,аниз,tok
4625,dorthin::ADV,аниз,tok-aa
4626,dorthin::ADV,аниз,то̄гэ
4627,geradeaus::ADV,дуьз,njuolgga
4628,geradeaus::ADV,дуьз,njuolga
4629,geradeaus::ADV,дуьз,njuol'gist
4630,geradeaus::ADV,дуьз,vuoi'gist
4631,geradeaus::ADV,дуьз,vui´jǧǧest
4632,geradeaus::ADV,дуьз,вӯййкесьт
4633,vorwärts::ADV,вилик,fraamme
4634,vorwärts::ADV,вилик,åvddån
4635,vorwärts::ADV,вилик,ovddas
4636,vorwärts::ADV,вилик,oovdâs
4637,vorwärts::ADV,вилик,ooudâs
4638,vorwärts::ADV,вилик,ooudårra
4639,vorwärts::ADV,вилик,эвтэс
4640,vorwärts::ADV,виликди,fraamme
4641,vorwärts::ADV,виликди,åvddån
4642,vorwärts::ADV,виликди,ovddas
4643,vorwärts::ADV,виликди,oovdâs
4644,vorwärts::ADV,виликди,ooudâs
4645,vorwärts::ADV,виликди,ooudårra
4646,vorwärts::ADV,виликди,эвтэс
4647,rückwärts::ADV,кьулухъ,mænngese
4648,rückwärts::ADV,кьулухъ,ruoptobadáj
4649,rückwärts::ADV,кьулухъ,maŋás
4650,rückwärts::ADV,кьулухъ,majaskulij
4651,rückwärts::ADV,кьулухъ,mââjas
4652,rückwärts::ADV,кьулухъ,mâ´ŋŋla
4653,rückwärts::ADV,кьулухъ,мо̄а̄з
4654,rückwärts::ADV,кьулухъ,мо̄а̄ст
4655,unten::ADV,агъада,vuelnie
4656,unten::ADV,агъада,vuollen
4657,unten::ADV,агъада,vuollin
4658,unten::ADV,агъада,vyellin
4659,unten::ADV,агъада,vue´llen
4660,unten::ADV,агъада,вӯлльн
4661,hinab::ADV,агъуз,våålese
4662,hinab::ADV,агъуз,vuolus
4663,hinab::ADV,агъуз,vulos
4664,hinab::ADV,агъуз,vuá'lás
4665,hinab::ADV,агъуз,vuâlas
4666,hinab::ADV,агъуз,валас
4667,oben::ADV,винел,bijjene
4668,oben::ADV,винел,baddjen
4669,oben::ADV,винел,badjin
4670,oben::ADV,винел,paijeen
4671,oben::ADV,винел,pâ´jjen
4672,oben::ADV,винел,tunââ´lmest
4673,oben::ADV,винел,пайенҍ
4674,hinauf::ADV,виниз,bæjjese
4675,hinauf::ADV,виниз,bajás
4676,hinauf::ADV,виниз,bajás
4677,hinauf::ADV,виниз,pajas
4678,hinauf::ADV,виниз,pââjas
4679,hinauf::ADV,виниз,пайяс
4680,überall::ADV,вирина,gaajhkene lehkesne
4681,überall::ADV,вирина,juohkka sajen
4682,überall::ADV,вирина,juohke sajis
4683,überall::ADV,вирина,jya'hisaajeest
4684,überall::ADV,вирина,vee´zz
4685,überall::ADV,вирина,pukvee´zz
4686,überall::ADV,вирина,пугквесь
4687,nicht::ADV,ваъ,ij
4688,nicht::ADV,ваъ,ij
4689,nicht::ADV,ваъ,ii
4690,nicht::ADV,ваъ,ij
4691,nicht::ADV,ваъ,ij
4692,nicht::ADV,ваъ,эйй
4693,ein wenig::ADV,са тӏимил,ånnetje
4694,ein wenig::ADV,са тӏимил,ahtjetje
4695,ein wenig::ADV,са тӏимил,binná
4696,ein wenig::ADV,са тӏимил,veahá
4697,ein wenig::ADV,са тӏимил,ucánjii
4698,ein wenig::ADV,са тӏимил,occanj
4699,ein wenig::ADV,са тӏимил,simmna
4700,ein wenig::ADV,са тӏимил,сада
4701,ein wenig::ADV,са тӏимил,садаматта
4702,kaum::ADV,жизви,jallan
4703,kaum::ADV,жизви,vánet
4704,kaum::ADV,жизви,báljo
4705,kaum::ADV,жизви,illá
4706,kaum::ADV,жизви,illvaa
4707,kaum::ADV,жизви,мале
4708,kaum::ADV,жизви,элэлэ
4709,sehr::ADV,лап,sagk
4710,sehr::ADV,лап,riek
4711,sehr::ADV,лап,sieldes
4712,sehr::ADV,лап,hui
4713,sehr::ADV,лап,ollu
4714,sehr::ADV,лап,čuuvtij
4715,sehr::ADV,лап,sami
4716,sehr::ADV,лап,čuu´t
4717,sehr::ADV,лап,пэре
4718,sehr::ADV,лап,чофта
4719,so::ADV,икӏ,numhtie
4720,so::ADV,икӏ,nav
4721,so::ADV,икӏ,nuov
4722,so::ADV,икӏ,nåv
4723,so::ADV,икӏ,nu
4724,so::ADV,икӏ,näävt
4725,so::ADV,икӏ,de
4726,so::ADV,икӏ,nu´t
4727,so::ADV,икӏ,nääi´t
4728,so::ADV,икӏ,те̄льнэ
4729,noch::ADV,гьеле,annje
4730,noch::ADV,гьеле,ájn
4731,noch::ADV,гьеле,vilá
4732,noch::ADV,гьеле,ain
4733,noch::ADV,гьеле,vela
4734,noch::ADV,гьеле,võl
4735,noch::ADV,гьеле,veâl
4736,noch::ADV,гьеле,вя̄л
4737,nur::ADV,анжах,ajve
4738,nur::ADV,анжах,barre
4739,nur::ADV,анжах,dåssjå
4740,nur::ADV,анжах,dušše
4741,nur::ADV,анжах,váá
4742,nur::ADV,анжах,pâi
4743,nur::ADV,анжах,leša
4744,nur::ADV,анжах,tåå´lǩ
4745,nur::ADV,анжах,лэша
4746,nur::ADV,анжах,лышшэ
4747,schon::ADV,хъувуна,joe
4748,schon::ADV,хъувуна,juo
4749,schon::ADV,хъувуна,juo
4750,schon::ADV,хъувуна,juo
4751,schon::ADV,хъувуна,ju´n
4752,schon::ADV,хъувуна,ё
4753,schon::ADV,мадни дардиз,joe
4754,schon::ADV,мадни дардиз,juo
4755,schon::ADV,мадни дардиз,juo
4756,schon::ADV,мадни дардиз,juo
4757,schon::ADV,мадни дардиз,ju´n
4758,schon::ADV,мадни дардиз,ё
4759,schon::ADV,мадни гуьтӏуьз,joe
4760,schon::ADV,мадни гуьтӏуьз,juo
4761,schon::ADV,мадни гуьтӏуьз,juo
4762,schon::ADV,мадни гуьтӏуьз,juo
4763,schon::ADV,мадни гуьтӏуьз,ju´n
4764,schon::ADV,мадни гуьтӏуьз,ё
4765,schon::ADV,мадни гуьтӏуь я,joe
4766,schon::ADV,мадни гуьтӏуь я,juo
4767,schon::ADV,мадни гуьтӏуь я,juo
4768,schon::ADV,мадни гуьтӏуь я,juo
4769,schon::ADV,мадни гуьтӏуь я,ju´n
4770,schon::ADV,мадни гуьтӏуь я,ё
4771,vergebens::ADV,нагьакь,dåssjåj
4772,vergebens::ADV,нагьакь,duššás
4773,vergebens::ADV,нагьакь,tušás
4774,vergebens::ADV,нагьакь,jääutai
4775,vergebens::ADV,нагьакь,пусьтэльт
4776,vergebens::ADV,нагьакьа,dåssjåj
4777,vergebens::ADV,нагьакьа,duššás
4778,vergebens::ADV,нагьакьа,tušás
4779,vergebens::ADV,нагьакьа,jääutai
4780,vergebens::ADV,нагьакьа,пусьтэльт
4781,vor::PRP,вилик,åvteste
4782,vor::PRP,вилик,ålggolin
4783,vor::PRP,вилик,ovddas
4784,vor::PRP,вилик,oovdâst
4785,vor::PRP,вилик,ooudâst
4786,vor::PRP,вилик,авьтэмьбе̄лльт
4787,hinter::PRP,кьулухъ,duekesne
4788,hinter::PRP,кьулухъ,duogen
4789,hinter::PRP,кьулухъ,maŋŋelin
4790,hinter::PRP,кьулухъ,maŋil
4791,hinter::PRP,кьулухъ,duogás
4792,hinter::PRP,кьулухъ,tyeḥin
4793,hinter::PRP,кьулухъ,tue´ǩǩen
4794,hinter::PRP,кьулухъ,маӈельт
4795,unter::PRP,кӏаник,nuelesne
4796,unter::PRP,кӏаник,vuolen
4797,unter::PRP,кӏаник,vuolde
4798,unter::PRP,кӏаник,vyel'ni
4799,unter::PRP,кӏаник,vue´llen
4800,unter::PRP,кӏаник,вӯлльнҍ
4801,durch::PRP,арадай,vieken
4802,durch::PRP,арадай,tjadá
4803,durch::PRP,арадай,-rájge
4804,durch::PRP,арадай,čađa
4805,durch::PRP,арадай,čoođâ
4806,durch::PRP,арадай,čõõđ
4807,durch::PRP,арадай,pääi´ǩ
4808,durch::PRP,арадай,че̄д
4809,durch::PRP,-кай хкатна,vieken
4810,durch::PRP,-кай хкатна,tjadá
4811,durch::PRP,-кай хкатна,-rájge
4812,durch::PRP,-кай хкатна,čađa
4813,durch::PRP,-кай хкатна,čoođâ
4814,durch::PRP,-кай хкатна,čõõđ
4815,durch::PRP,-кай хкатна,pääi´ǩ
4816,durch::PRP,-кай хкатна,че̄д
4817,neben::PRP,патав,baaltese
4818,neben::PRP,патав,báldan
4819,neben::PRP,патав,bálddas
4820,neben::PRP,патав,paaldâst
4821,neben::PRP,патав,paaldâst
4822,neben::PRP,патав,поалльтэ
4823,neben::PRP,мукьув,baaltese
4824,neben::PRP,мукьув,báldan
4825,neben::PRP,мукьув,bálddas
4826,neben::PRP,мукьув,paaldâst
4827,neben::PRP,мукьув,paaldâst
4828,neben::PRP,мукьув,поалльтэ
4829,zwischen::PRP,ара,gaskesne
4830,zwischen::PRP,ара,gasska
4831,zwischen::PRP,ара,gaskkas
4832,zwischen::PRP,ара,kooskâst
4833,zwischen::PRP,ара,kâskka
4834,zwischen::PRP,ара,кэскэсьт
4835,zwischen::PRP,ара,кэ̄скэль
4836,zwischen::PRP,арада,gaskesne
4837,zwischen::PRP,арада,gasska
4838,zwischen::PRP,арада,gaskkas
4839,zwischen::PRP,арада,kooskâst
4840,zwischen::PRP,арада,kâskka
4841,zwischen::PRP,арада,кэскэсьт
4842,zwischen::PRP,арада,кэ̄скэль
4843,wegen::PRP,гъиляй,dïete
4844,wegen::PRP,гъиляй,gaevhtieh
4845,wegen::PRP,гъиляй,diehti
4846,wegen::PRP,гъиляй,dihte
