,Concept_ID,lv,lez
2191,herstellen::V,ražot,расун
2192,herstellen::V,izgatavot,расун
2193,bauen::V,лэптыны,туькӏуьрун
2194,bauen::V,celt,туькӏуьрун
2195,bauen::V,būvēt,туькӏуьрун
2196,reparieren::V,дзоньтавны,расун
2197,reparieren::V,labot,расун
2198,reparieren::V,remontēt,расун
2199,verbessern::V,бурмӧдны,хъсанрун
2200,verbessern::V,labot,хъсанрун
2201,verbessern::V,izlabot,хъсанрун
2202,ändern::V,вежны,табдил авун
2203,ändern::V,mainīt,табдил авун
2204,graben::V,кодйыны,эгъуьнун
2205,graben::V,rakt,эгъуьнун
2206,beugen::V,куснявны,акӏажарун
2207,beugen::V,куснявны,кангур авун
2208,beugen::V,liekt,акӏажарун
2209,beugen::V,liekt,кангур авун
2210,biegen::V,куснявны,патахъарун
2211,biegen::V,liekt,патахъарун
2212,drehen::V,бергӧдлыны,алчударун
2213,drehen::V,griezt,алчударун
2214,wenden::V,бергӧдны,
2215,wenden::V,apgriezt,
2216,umdrehen::V,бергӧдны,элкъуьрун
2217,umdrehen::V,apgriezt,элкъуьрун
2218,heben::V,лэптыны,хкажун
2219,heben::V,celt,хкажун
2220,heben::V,cilāt,хкажун
2221,heben::V,pacelt,хкажун
2222,hochheben::V,кыпӧдны,хкажун
2223,hochheben::V,pacelt,хкажун
2224,ergreifen::V,кутны,агалчна кьун
2225,ergreifen::V,paķert,агалчна кьун
2226,ergreifen::V,satvert,агалчна кьун
2227,halten::V,кутны,кьун
2228,halten::V,turēt,кьун
2229,halten::V,saturēt,кьун
2230,drücken::V,личкыны,чуькьуьн
2231,drücken::V,топӧдны,чуькьуьн
2232,drücken::V,spiest,чуькьуьн
2233,schieben::V,ӧтдортны,хуртӏ гун
2234,schieben::V,йӧткыштны,хуртӏ гун
2235,schieben::V,stumt,хуртӏ гун
2236,kratzen::V,гуджӧдны,къадгъунун
2237,kratzen::V,kasīt,къадгъунун
2238,kratzen::V,skrāpēt,къадгъунун
2239,lecken::V,нювны,мез гун
2240,lecken::V,lakt,мез гун
2241,lecken::V,laizīt,мез гун
2242,beißen::V,курччыны,кӏасун
2243,beißen::V,kost,кӏасун
2244,abreißen::V,орӧдны,галудун
2245,abreißen::V,atraut,галудун
2246,abreißen::V,atplēst,галудун
2247,abschneiden::V,вундавны,атӏун
2248,abschneiden::V,nogriezt,атӏун
2249,binden::V,гӧрддзавны,
2250,binden::V,кӧртавны,
2251,binden::V,siet,
2252,binden::V,aptīt,
2253,stecken::V,сюйны,сухун
2254,stecken::V,bāzt,сухун
2255,stecken::V,spraust,сухун
2256,brechen::V,чегны,хун
2257,brechen::V,чегны,кукӏварун
2258,brechen::V,lauzt,хун
2259,brechen::V,lauzt,кукӏварун
2260,brechen::V,lauzīt,хун
2261,brechen::V,lauzīt,кукӏварун
2262,klopfen::V,камгыны,тахъ-тахъ авун
2263,klopfen::V,klauvēt,тахъ-тахъ авун
2264,hauen::V,нӧйнты,ягъун
2265,hauen::V,кучкыны,ягъун
2266,hauen::V,cirst,ягъун
2267,hauen::V,dauzīt,ягъун
2268,kleben::V,лемавны,алкӏурун
2269,kleben::V,лемавны,кукӏурун
2270,kleben::V,ляскавны,алкӏурун
2271,kleben::V,ляскавны,кукӏурун
2272,kleben::V,līmēt,алкӏурун
2273,kleben::V,līmēt,кукӏурун
2274,kleben::V,lipināt,алкӏурун
2275,kleben::V,lipināt,кукӏурун
2276,reiben::V,тільны,тӏушунун
2277,reiben::V,зыравны,тӏушунун
2278,reiben::V,rīvēt,тӏушунун
2279,reiben::V,berzēt,тӏушунун
2280,streichen::V,мавтны,алтадун
2281,streichen::V,ziest,алтадун
2282,streichen::V,triept,алтадун
2283,schleifen::V,кеслыны,кӏвенкӏв авун
2284,schleifen::V,trīt,кӏвенкӏв авун
2285,schleifen::V,asināt,кӏвенкӏв авун
2286,schneiden::V,шырны,атӏун
2287,schneiden::V,griezt,атӏун
2288,schneiden::V,sagriezt,атӏун
2289,rütteln::V,легӧдны,къарсурун
2290,rütteln::V,катлӧдлыны,къарсурун
2291,rütteln::V,kratīt,къарсурун
2292,rütteln::V,purināt,къарсурун
2293,schütteln::V,тракӧдны,къарсурун
2294,schütteln::V,kratīt,къарсурун
2295,schwenken::V,ӧвтны,элягъун
2296,schwenken::V,ӧвтны,галтадун
2297,schwenken::V,шенасьны,элягъун
2298,schwenken::V,шенасьны,галтадун
2299,schwenken::V,vēzēt,элягъун
2300,schwenken::V,vēzēt,галтадун
2301,schwenken::V,vēcināt,элягъун
2302,schwenken::V,vēcināt,галтадун
2303,schütten::V,кисьтны,цун
2304,schütten::V,bērt,цун
2305,füllen::V,тыртны,ацӏурун
2306,füllen::V,pildīt,ацӏурун
2307,füllen::V,piepildīt,ацӏурун
2308,einwickeln::V,тубыртны,кутун
2309,einwickeln::V,тубыртны,элкъуьрун
2310,einwickeln::V,ietīt,кутун
2311,einwickeln::V,ietīt,элкъуьрун
2312,tragen::V,нуны,тухун
2313,tragen::V,nest,тухун
2314,schleppen::V,кыскавны,галчӏурун
2315,schleppen::V,stiept,галчӏурун
2316,schleppen::V,staipīt,галчӏурун
2317,ziehen::V,кыскыны,ялун
2318,ziehen::V,кыскыны,чӏугун
2319,ziehen::V,vilkt,ялун
2320,ziehen::V,vilkt,чӏугун
2321,aufbewahren::V,видзны,хуьн
2322,aufbewahren::V,glabāt,хуьн
2323,aufbewahren::V,uzglabāt,хуьн
2324,werfen::V,чӧвтны,гадрун
2325,werfen::V,шыбитны,гадрун
2326,werfen::V,mest,гадрун
2327,werfen::V,sviest,гадрун
2328,fangen::V,кутны,кьун
2329,fangen::V,ķert,кьун
2330,fangen::V,uzķert,кьун
2331,packen::V,босьтны,кьун
2332,packen::V,paķert,кьун
2333,packen::V,satvert,кьун
2334,verstecken::V,дзебны,кӏевун
2335,verstecken::V,slēpt,кӏевун
2336,verstecken::V,noglabāt,кӏевун
2337,teilen::V,юкны,паюн
2338,teilen::V,dalīt,паюн
2339,schicken::V,ыстыны,ракъурун
2340,schicken::V,sūtīt,ракъурун
2341,schicken::V,atsūtīt,ракъурун
2342,bringen::V,вайны,гъун
2343,bringen::V,atvest,гъун
2344,hinzufügen::V,содтыны,алава авун
2345,hinzufügen::V,pievienot,алава авун
2346,bekommen::V,босьтны,къачун
2347,bekommen::V,босьтны,жугъурун
2348,bekommen::V,dabūt,къачун
2349,bekommen::V,dabūt,жугъурун
2350,erhalten::V,босьтны,къачун
2351,erhalten::V,saņemt,къачун
2352,nehmen::V,босьтны,къачун
2353,nehmen::V,ņemt,къачун
2354,nehmen::V,paņemt,къачун
2355,wählen::V,бӧрйыны,хкягъун
2356,wählen::V,ievēlēt,хкягъун
2357,auswählen::V,бӧрйыны,хкягъун
2358,auswählen::V,izvēlēt,хкягъун
2359,bewahren::V,видзны,хуьн
2360,bewahren::V,saglabāt,хуьн
2361,behindern::V,конйӧдлыны,манийвал авун
2362,behindern::V,джӧмдӧдны,манийвал авун
2363,behindern::V,kavēt,манийвал авун
2364,behindern::V,aizkavēt,манийвал авун
2365,verderben::V,тшыкӧдны,чӏурун
2366,verderben::V,sabojāt,чӏурун
2367,beschädigen::V,тшыкӧдны,нукьсанвал гун
2368,beschädigen::V,bojāt,нукьсанвал гун
2369,beschädigen::V,maitāt,нукьсанвал гун
2370,zerbrechen::V,жуглыны,хун
2371,zerbrechen::V,salauzt,хун
2372,zerbrechen::V,sadauzīt,хун
2373,zerreißen::V,орӧдны,къазунун
2374,zerreißen::V,pārraut,къазунун
2375,zerstören::V,жугӧдны,чӏурун
2376,zerstören::V,жугӧдны,барбатӏун
2377,zerstören::V,кисьтны,чӏурун
2378,zerstören::V,кисьтны,барбатӏун
2379,zerstören::V,косявны,чӏурун
2380,zerstören::V,косявны,барбатӏун
2381,zerstören::V,graut,чӏурун
2382,zerstören::V,graut,барбатӏун
2383,zerstören::V,sagraut,чӏурун
2384,zerstören::V,sagraut,барбатӏун
2385,verbrennen::V,сотны,ккун
2386,verbrennen::V,сотчыны,ккун
2387,verbrennen::V,dedzināt,ккун
2388,verbrennen::V,sadedzināt,ккун
2389,geben::V,сетны,гун
2390,geben::V,dot,гун
2391,geben::V,padot,гун
2392,reichen::V,сетны,вугун
2393,reichen::V,сетны,гун
2394,reichen::V,padot,вугун
2395,reichen::V,padot,гун
2396,reichen::V,sniegt,вугун
2397,reichen::V,sniegt,гун
2398,schenken::V,козьнавны,пишкеш авун
2399,schenken::V,dāvāt,пишкеш авун
2400,schenken::V,dāvināt,пишкеш авун
2401,versprechen::V,кыв сетны,гаф гун
2402,versprechen::V,solīt,гаф гун
2403,versprechen::V,apsolīt,гаф гун
2404,wünschen::V,кӧсйыны,дуьа авун
2405,wünschen::V,vēlēt,дуьа авун
2406,wünschen::V,novēlēt,дуьа авун
2407,loben::V,ошкыны,тариф авун
2408,loben::V,lielīt,тариф авун
2409,küssen::V,окавны,темен гун
2410,küssen::V,bučot,темен гун
2411,küssen::V,skūpstīt,темен гун
2412,wiegen::V,гудрӧдлыны,эчӏягъун
2413,wiegen::V,šūpot,эчӏягъун
2414,zudecken::V,веввттьыны,гьалдун
2415,zudecken::V,apklāt,гьалдун
2416,zudecken::V,aizsegt,гьалдун
2417,wecken::V,садьмӧдны,ахварай авудун
2418,wecken::V,чуксавны,ахварай авудун
2419,wecken::V,modināt,ахварай авудун
2420,zeigen::V,петкӧдлыны,къалурун
2421,zeigen::V,rādīt,къалурун
2422,führen::V,нуӧдны,тухун
2423,führen::V,vadīt,тухун
2424,lehren::V,велӧдны,кӏелиз тун
2425,lehren::V,mācīt,кӏелиз тун
2426,lehren::V,iemācīt,кӏелиз тун
2427,unterrichten::V,велӧдны,тарс гун
2428,unterrichten::V,apmācīt,тарс гун
2429,aufziehen::V,быдтыны,тербия гун
2430,aufziehen::V,быдтыны,тербияламишун
2431,aufziehen::V,uzaudzināt,тербия гун
2432,aufziehen::V,uzaudzināt,тербияламишун
2433,leiten::V,веськӧдлыны,идара авун
2434,leiten::V,vadīt,идара авун
2435,leiten::V,pārzināt,идара авун
2436,antreiben::V,тэрмӧдны,тади кутун
2437,antreiben::V,urdīt,тади кутун
2438,antreiben::V,mudināt,тади кутун
2439,lassen::V,тшӧктыны,
2440,lassen::V,ļaut,
2441,einladen::V,корны,теклиф авун
2442,einladen::V,ielūgt,теклиф авун
2443,einladen::V,aicināt,теклиф авун
2444,vereinigen::V,ӧтувтны,сад авун
2445,vereinigen::V,котыртны,сад авун
2446,vereinigen::V,vienot,сад авун
2447,vereinigen::V,apvienot,сад авун
2448,besuchen::V,волыны,кьилив атун
2449,besuchen::V,ветлыны,кьилив атун
2450,besuchen::V,apciemot,кьилив атун
2451,treffen::V,вочаӧдны,гьалтун
2452,treffen::V,паныдавны,гьалтун
2453,treffen::V,satikt,гьалтун
2454,treffen::V,sastapt,гьалтун
2455,sich versammeln::V,лӧсьӧдчыны,алтӏушун
2456,sich versammeln::V,salasīties,алтӏушун
2457,sich versammeln::V,sapulcēties,алтӏушун
2458,spielen::V,ворсны,къугъун
2459,spielen::V,spēlēt,къугъун
2460,spielen::V,spēlēties,къугъун
2461,singen::V,сьывны,лугьун
2462,singen::V,сьывны,мани лугьун
2463,singen::V,dziedāt,лугьун
2464,singen::V,dziedāt,мани лугьун
2465,tanzen::V,йӧктыны,кьуьл авун
2466,tanzen::V,diet,кьуьл авун
2467,tanzen::V,dejot,кьуьл авун
2468,tanzen::V,dancot,кьуьл авун
2469,sich trennen::V,торйӧдчыны,къакъатун
2470,sich trennen::V,šķirties,къакъатун
2471,sich trennen::V,izšķirties,къакъатун
2472,verlassen::V,эновтны,гъил къачун
2473,verlassen::V,atstāt,гъил къачун
2474,retten::V,видзны,къутармишун
2475,retten::V,мездыны,къутармишун
2476,retten::V,glābt,къутармишун
2477,bewachen::V,видзны,хуьн
2478,bewachen::V,sargāt,хуьн
2479,schützen::V,видзны,хуьн
2480,schützen::V,pasargāt,хуьн
2481,schützen::V,aizsargāt,хуьн
2482,verteidigen::V,дорйыны,хуьн
2483,verteidigen::V,aizstāvēt,хуьн
2484,sich schlagen::V,косясьны,кукӏун
2485,sich schlagen::V,kauties,кукӏун
2486,sich schlagen::V,izkauties,кукӏун
2487,schießen::V,лыйны,акъатун
2488,schießen::V,šaut,акъатун
2489,schießen::V,šaudīt,акъатун
2490,siegen::V,вермыны,гъалиб хьун
2491,siegen::V,uzvarēt,гъалиб хьун
2492,ärgern::V,лӧгӧдны,хъел гъун
2493,ärgern::V,лӧгӧдны,хъел кутун
2494,ärgern::V,лёкмӧдны,хъел гъун
2495,ärgern::V,лёкмӧдны,хъел кутун
2496,ärgern::V,скӧрмӧдны,хъел гъун
2497,ärgern::V,скӧрмӧдны,хъел кутун
2498,ärgern::V,sadusmot,хъел гъун
2499,ärgern::V,sadusmot,хъел кутун
2500,schlagen::V,вартны,ягъун
2501,schlagen::V,вартны,галукьарун
2502,schlagen::V,sist,ягъун
2503,schlagen::V,sist,галукьарун
2504,schlagen::V,triekt,ягъун
2505,schlagen::V,triekt,галукьарун
2506,treten::V,лёгны,кьуьл къекъягъун
2507,treten::V,лёгны,кьуьл эцягъун
2508,treten::V,майкны,кьуьл къекъягъун
2509,treten::V,майкны,кьуьл эцягъун
2510,treten::V,mīt,кьуьл къекъягъун
2511,treten::V,mīt,кьуьл эцягъун
2512,treten::V,paspert,кьуьл къекъягъун
2513,treten::V,paspert,кьуьл эцягъун
2514,stechen::V,бышткыны,акьадарун
2515,stechen::V,durt,акьадарун
2516,stoßen::V,тойлыны,эцягъун
2517,stoßen::V,йӧткавны,эцягъун
2518,stoßen::V,grūst,эцягъун
2519,stehlen::V,гусявны,чуьнуьхун
2520,stehlen::V,zagt,чуьнуьхун
2521,stören::V,падмӧдны,хкуьрун
2522,stören::V,traucēt,хкуьрун
2523,belästigen::V,дӧзмӧдны,хкуьрун
2524,belästigen::V,дӧзмӧдны,азият гун
2525,belästigen::V,apgrūtināt,хкуьрун
2526,belästigen::V,apgrūtināt,азият гун
2527,verbergen::V,дзебны,далдаламишун
2528,verbergen::V,сайӧдны,далдаламишун
2529,verbergen::V,slēpt,далдаламишун
2530,verbergen::V,paslēpt,далдаламишун
2531,täuschen::V,пӧръявны,алцурарун
2532,täuschen::V,пӧръявны,алцуррун
2533,täuschen::V,ылӧдны,алцурарун
2534,täuschen::V,ылӧдны,алцуррун
2535,täuschen::V,mānīt,алцурарун
2536,täuschen::V,mānīt,алцуррун
2537,täuschen::V,maldināt,алцурарун
2538,täuschen::V,maldināt,алцуррун
2539,betrügen::V,сӧрны,алцурарун
2540,betrügen::V,сӧрны,гьарамзадавал авун
2541,betrügen::V,krāpt,алцурарун
2542,betrügen::V,krāpt,гьарамзадавал авун
2543,betrügen::V,apkrāpt,алцурарун
2544,betrügen::V,apkrāpt,гьарамзадавал авун
2545,töten::V,вины,яна кьин
2546,töten::V,nāvēt,яна кьин
2547,töten::V,nogalināt,яна кьин
2548,wohnen::V,овны,дуланмиш хьун
2549,wohnen::V,dzīvot,дуланмиш хьун
2550,arbeiten::V,уджавны,кӏвалахун
2551,arbeiten::V,уджавны,кӏвалах авун
2552,arbeiten::V,strādāt,кӏвалахун
2553,arbeiten::V,strādāt,кӏвалах авун
2554,arbeiten::V,darboties,кӏвалахун
2555,arbeiten::V,darboties,кӏвалах авун
2556,sammeln::V,чукӧртны,кӏватӏун
2557,sammeln::V,vākt,кӏватӏун
2558,pflücken::V,вотны,атӏун
2559,pflücken::V,ӧктыны,атӏун
2560,pflücken::V,raut,атӏун
2561,pflücken::V,plūkt,атӏун
2562,jagen::V,кыйсьыны,гъуьрч авун
2563,jagen::V,medīt,гъуьрч авун
2564,fischen::V,чери кыйны,гъетер кьун
2565,fischen::V,zvejot,гъетер кьун
2566,fassen::V,кутны,кьун
2567,fassen::V,saķert,кьун
2568,hüten::V,видзны,чӏура хуьн
2569,hüten::V,йирӧдны,чӏура хуьн
2570,hüten::V,ganīt,чӏура хуьн
2571,treiben::V,вӧтлыны,гьалун
2572,treiben::V,dzīt,гьалун
2573,anbinden::V,домавны,акалун
2574,anbinden::V,piesiet,акалун
2575,anbinden::V,piesaistīt,акалун
2576,füttern::V,вердны,ем гун
2577,füttern::V,barot,ем гун
2578,melken::V,лысьтыны,ацун
2579,melken::V,slaukt,ацун
2580,hacken::V,керавны,куьткуьнун
2581,hacken::V,kapāt,куьткуьнун
2582,gießen::V,киськавны,яд гун
2583,gießen::V,liet,яд гун
2584,gießen::V,laistīt,яд гун
2585,reifen::V,кисьмыны,чурун
2586,reifen::V,кисьмыны,агакьун
2587,reifen::V,briest,чурун
2588,reifen::V,briest,агакьун
2589,zubereiten::V,дасьтыны,гьазурун
2590,zubereiten::V,taisīt,гьазурун
2591,zubereiten::V,gatavot,гьазурун
2592,kochen::V,пуны,ругун
2593,kochen::V,vārīt,ругун
2594,backen::V,пӧжавны,чурун
2595,backen::V,cept,чурун
2596,braten::V,пражитны,чурун
2597,braten::V,cept,чурун
2598,braten::V,cepināt,чурун
2599,umrühren::V,сорлавны,какадарун
2600,umrühren::V,maisīt,какадарун
2601,umrühren::V,apmaisīt,какадарун
2602,stricken::V,кӧртны,хурун
2603,stricken::V,adīt,хурун
2604,nähen::V,вурны,цун
2605,nähen::V,šūt,цун
2606,färben::V,мичӧдны,шир ягъун
2607,färben::V,краситны,шир ягъун
2608,färben::V,krāsot,шир ягъун
2609,färben::V,nokrāsot,шир ягъун
2610,reinigen::V,весавны,михьун
2611,reinigen::V,tīrīt,михьун
2612,reinigen::V,attīrīt,михьун
2613,waschen::V,мыськыны,чуьхуьн
2614,waschen::V,mazgāt,чуьхуьн
2615,abwischen::V,чышкыны,гуьцӏун
2616,abwischen::V,noslaucīt,гуьцӏун
2617,spülen::V,пожъявны,экъуьрун
2618,spülen::V,skalot,экъуьрун
2619,fegen::V,чышкыны,шуткун
2620,fegen::V,slaucīt,шуткун
2621,kehren::V,чышкыны,кул алтадун
2622,kehren::V,mēzt,кул алтадун
2623,baden::V,купайтчыны,эхъуьн
2624,baden::V,peldēties,эхъуьн
2625,sich waschen::V,мыссьыны,жендек чуьхуьн
2626,sich waschen::V,mazgāties,жендек чуьхуьн
2627,ausziehen::V,пӧрччӧдны,хутӏунун
2628,ausziehen::V,пӧрччӧдны,галудун
2629,ausziehen::V,noģērbt,хутӏунун
2630,ausziehen::V,noģērbt,галудун
2631,anziehen::V,кӧмавны,алукӏун
2632,anziehen::V,пасьтавны,алукӏун
2633,anziehen::V,uzvilkt,алукӏун
2634,sich anziehen::V,пасьтасьны,алукӏун
2635,sich anziehen::V,пасьтасьны,парталар алукӏун
2636,sich anziehen::V,apģērbties,алукӏун
2637,sich anziehen::V,apģērbties,парталар алукӏун
2638,kämmen::V,сынавны,эвягъун
2639,kämmen::V,sukāt,эвягъун
2640,schmücken::V,мичмӧдны,безетмишун
2641,schmücken::V,мичмӧдны,гуьрчегарун
2642,schmücken::V,rotāt,безетмишун
2643,schmücken::V,rotāt,гуьрчегарун
2644,schmücken::V,greznot,безетмишун
2645,schmücken::V,greznot,гуьрчегарун
2646,sagen::V,шуны,лугьун
2647,sagen::V,висьтавны,лугьун
2648,sagen::V,teikt,лугьун
2649,sprechen::V,сёрнитны,рахун
2650,sprechen::V,runāt,рахун
2651,reden::V,сёрнитны,рахун
2652,reden::V,norunāt,рахун
2653,sich unterhalten::V,сёрнитны,ихтилат авун
2654,sich unterhalten::V,варовитны,ихтилат авун
2655,sich unterhalten::V,sarunāties,ихтилат авун
2656,fragen::V,юавны,жузун
2657,fragen::V,jautāt,жузун
2658,bitten::V,корны,тӏалабун
2659,bitten::V,lūgt,тӏалабун
2660,bitten::V,prasīt,тӏалабун
2661,erzählen::V,висьтавны,ахъаюн
2662,erzählen::V,stāstīt,ахъаюн
2663,mitteilen::V,юӧртны,хабар гун
2664,mitteilen::V,висьтавны,хабар гун
2665,mitteilen::V,pavēstīt,хабар гун
2666,nennen::V,шуны,тӏвар гун
2667,nennen::V,ним сетны,тӏвар гун
2668,nennen::V,saukt,тӏвар гун
2669,rufen::V,корны,эверун
2670,rufen::V,saukt,эверун
2671,prahlen::V,ошйысьны,яцӏу гафар авун
2672,prahlen::V,lielīties,яцӏу гафар авун
2673,übersetzen::V,вуджӧдны,таржума авун
2674,übersetzen::V,вуджӧдны,гафладун
2675,übersetzen::V,tulkot,таржума авун
2676,übersetzen::V,tulkot,гафладун
2677,übersetzen::V,pārtulkot,таржума авун
2678,übersetzen::V,pārtulkot,гафладун
2679,denken::V,мӧвпавны,фикир авун
2680,denken::V,domāt,фикир авун
2681,glauben::V,эскыны,агъун
2682,glauben::V,ticēt,агъун
2683,bemerken::V,казявны,фикир гун
2684,bemerken::V,ievērot,фикир гун
2685,bemerken::V,ieraudzīt,фикир гун
2686,erkennen::V,тӧдмавны,
2687,erkennen::V,pazīt,
2688,erkennen::V,atpazīt,
2689,begreifen::V,вежӧртны,гъавурда акьун
2690,begreifen::V,гӧгӧрвоны,гъавурда акьун
2691,begreifen::V,jēgt,гъавурда акьун
2692,begreifen::V,apjēgt,гъавурда акьун
2693,verstehen::V,вежӧртны,
2694,verstehen::V,гӧгӧрвоны,
2695,verstehen::V,saprast,
2696,lernen::V,вeлöдчыны,кӏелун
2697,lernen::V,mācīties,кӏелун
2698,wissen::V,тӧдны,чир хьун
2699,wissen::V,тӧдны,чирхьун
2700,wissen::V,zināt,чир хьун
2701,wissen::V,zināt,чирхьун
2702,sich erinnern an::V,казьтывны,рикӏел хуьн
2703,sich erinnern an::V,дум вылӧ уськӧдны,рикӏел хуьн
2704,sich erinnern an::V,atminēties,рикӏел хуьн
2705,vergessen::V,вунӧдны,рикӏелай фин
2706,vergessen::V,вунӧдны,рикӏелай алатун
2707,vergessen::V,mirst,рикӏелай фин
2708,vergessen::V,mirst,рикӏелай алатун
2709,vergessen::V,aizmirst,рикӏелай фин
2710,vergessen::V,aizmirst,рикӏелай алатун
2711,messen::V,муртавны,алцумун
2712,messen::V,mērīt,алцумун
2713,zählen::V,лыддьыны,гьисабун
2714,zählen::V,skaitīt,гьисабун
2715,rechnen::V,лыддьыны,гьисабун
2716,rechnen::V,rēķināt,гьисабун
2717,lesen::V,лыддьыны,кӏелун
2718,lesen::V,lasīt,кӏелун
2719,malen::V,серпасавны,кхьин
2720,malen::V,серпасавны,шикилар чӏугун
2721,malen::V,gleznot,кхьин
2722,malen::V,gleznot,шикилар чӏугун
2723,zeichnen::V,серпасавны,чӏугун
2724,zeichnen::V,zīmēt,чӏугун
2725,schreiben::V,гижны,кхьин
2726,schreiben::V,rakstīt,кхьин
2727,besitzen::V,лоны,иеси хьун
2728,besitzen::V,piederēt,иеси хьун
2729,kaufen::V,ньӧбны,къачун
2730,kaufen::V,ньӧбны,маса къачун
2731,kaufen::V,pirkt,къачун
2732,kaufen::V,pirkt,маса къачун
2733,verkaufen::V,вузавны,гун
2734,verkaufen::V,вузавны,маса гун
2735,verkaufen::V,pārdot,гун
2736,verkaufen::V,pārdot,маса гун
2737,bezahlen::V,мынтыны,къимет гун
2738,bezahlen::V,мынтыны,эвезда авун
2739,bezahlen::V,мынтыны,гьакъи агакьрун
2740,bezahlen::V,мынтысьны,къимет гун
2741,bezahlen::V,мынтысьны,эвезда авун
2742,bezahlen::V,мынтысьны,гьакъи агакьрун
2743,bezahlen::V,apmaksāt,къимет гун
2744,bezahlen::V,apmaksāt,эвезда авун
2745,bezahlen::V,apmaksāt,гьакъи агакьрун
2746,zahlen::V,мынтыны,къимет гун
2747,zahlen::V,мынтыны,эвезда авун
2748,zahlen::V,мынтыны,гьакъи агакьрун
2749,zahlen::V,maksāt,къимет гун
2750,zahlen::V,maksāt,эвезда авун
2751,zahlen::V,maksāt,гьакъи агакьрун
2752,beherrschen::V,ас улын кутны,иеси хьун
2753,beherrschen::V,valdīt,иеси хьун
2754,ertragen::V,пыкны,таб гун
2755,ertragen::V,лэптыны,таб гун
2756,ertragen::V,panest,таб гун
2757,ertragen::V,paciest,таб гун
