,Concept_ID,cv,se
659,Moor::N,торфлӑ шурлӑх,karrii
660,Moor::N,торфлӑ шурлӑх,kä´rev
661,Moor::N,торфлӑ шурлӑх,veättaǩ
662,Moor::N,торфлӑ шурлӑх,ла̄ммьп
663,Wiese::N,улӑх,ïentje
664,Wiese::N,улӑх,giedde
665,Wiese::N,улӑх,gieddi
666,Wiese::N,улӑх,nijtto
667,Wiese::N,улӑх,пуэшенҍ
668,Wiese::N,ҫаран,ïentje
669,Wiese::N,ҫаран,giedde
670,Wiese::N,ҫаран,gieddi
671,Wiese::N,ҫаран,nijtto
672,Wiese::N,ҫаран,пуэшенҍ
673,Wald::N,вӑрман,skåake
674,Wald::N,вӑрман,skåajje
675,Wald::N,вӑрман,miehtsie
676,Wald::N,вӑрман,vuovdde
677,Wald::N,вӑрман,miehttse
678,Wald::N,вӑрман,vuovdi
679,Wald::N,вӑрман,meahcci
680,Wald::N,вӑрман,mecci
681,Wald::N,вӑрман,vyemi
682,Wald::N,вӑрман,vue´mm
683,Wald::N,вӑрман,meä´c'c
684,Wald::N,вӑрман,ля̄ммт
685,Hügel::N,сӑрт,deava
686,Hügel::N,сӑрт,dievvá
687,Hügel::N,сӑрт,dievvá
688,Hügel::N,сӑрт,čummâ
689,Hügel::N,сӑрт,pä´rcc
690,Hügel::N,сӑрт,teä´rmm
691,Hügel::N,сӑрт,ка̄ннҌт
692,Hügel::N,тӗмеске,deava
693,Hügel::N,тӗмеске,dievvá
694,Hügel::N,тӗмеске,dievvá
695,Hügel::N,тӗмеске,čummâ
696,Hügel::N,тӗмеске,pä´rcc
697,Hügel::N,тӗмеске,teä´rmm
698,Hügel::N,тӗмеске,ка̄ннҌт
699,Anhöhe::N,сӑрт,deava
700,Anhöhe::N,сӑрт,jalladahke
701,Anhöhe::N,сӑрт,dievásj
702,Anhöhe::N,сӑрт,aláš
703,Anhöhe::N,сӑрт,luohkká
704,Anhöhe::N,сӑрт,tiävá
705,Anhöhe::N,сӑрт,poorááš
706,Anhöhe::N,сӑрт,ču´lpp
707,Anhöhe::N,сӑрт,škâu´ŋŋ
708,Anhöhe::N,сӑрт,ка̄ннҌт
709,Berg::N,ту,bïerje
710,Berg::N,ту,várre
711,Berg::N,ту,várri
712,Berg::N,ту,vääṛi
713,Berg::N,ту,vää´rr
714,Berg::N,ту,те̄ррьм
715,Gipfel::N,тӳпе,dalvese
716,Gipfel::N,тӳпе,tjåhkkå
717,Gipfel::N,тӳпе,čohkka
718,Gipfel::N,тӳпе,čokke
719,Gipfel::N,тӳпе,čå´ǩǩ
720,Gipfel::N,тӳпе,ла̄ддҍв
721,Höhle::N,ҫӗр хӑвӑлӗ,beajoe
722,Höhle::N,ҫӗр хӑвӑлӗ,rájgge
723,Höhle::N,ҫӗр хӑвӑлӗ,sluoggo
724,Höhle::N,ҫӗр хӑвӑлӗ,biedju
725,Höhle::N,ҫӗр хӑвӑлӗ,kuovđâšm
726,Höhle::N,ҫӗр хӑвӑлӗ,skuõrr
727,Höhle::N,ҫӗр хӑвӑлӗ,вуэӈӈк
728,Abhang::N,тӑвайкки,boelte
729,Abhang::N,тӑвайкки,brijrie
730,Abhang::N,тӑвайкки,bállte
731,Abhang::N,тӑвайкки,vielti
732,Abhang::N,тӑвайкки,luohkká
733,Abhang::N,тӑвайкки,viel'tti
734,Abhang::N,тӑвайкки,vie´ltt
735,Abhang::N,тӑвайкки,луэххк
736,Quelle::N,ҫӑл куҫ,aajege
737,Quelle::N,ҫӑл куҫ,gaaltije
738,Quelle::N,ҫӑл куҫ,ája
739,Quelle::N,ҫӑл куҫ,ája
740,Quelle::N,ҫӑл куҫ,gáldu
741,Quelle::N,ҫӑл куҫ,aajâ
742,Quelle::N,ҫӑл куҫ,käldee
743,Quelle::N,ҫӑл куҫ,lädd
744,Quelle::N,ҫӑл куҫ,käivv
745,Quelle::N,ҫӑл куҫ,ка̄ййв
746,Bach::N,пӗчӗк шыв,johketje
747,Bach::N,пӗчӗк шыв,jåhkå
748,Bach::N,пӗчӗк шыв,jågåsj
749,Bach::N,пӗчӗк шыв,jogaš
750,Bach::N,пӗчӗк шыв,aajâ
751,Bach::N,пӗчӗк шыв,vuäjj
752,Bach::N,пӗчӗк шыв,вуэйй
753,Fluss::N,юхан шыв,johke
754,Fluss::N,юхан шыв,ædno
755,Fluss::N,юхан шыв,jåhkå
756,Fluss::N,юхан шыв,johka
757,Fluss::N,юхан шыв,juuhâ
758,Fluss::N,юхан шыв,jokk
759,Fluss::N,юхан шыв,jeänn
760,Fluss::N,юхан шыв,ё̄гк
761,Ufer::N,ҫыран,beala
762,Ufer::N,ҫыран,gádde
763,Ufer::N,ҫыран,gáddi
764,Ufer::N,ҫыран,riddo
765,Ufer::N,ҫыран,redd
766,Ufer::N,ҫыран,рыннт
767,Küste::N,тинӗс ҫыранӗ,mïere
768,Küste::N,тинӗс ҫыранӗ,gaedtie
769,Küste::N,тинӗс ҫыранӗ,merragádde
770,Küste::N,тинӗс ҫыранӗ,merraguovllo
771,Küste::N,тинӗс ҫыранӗ,gáddi
772,Küste::N,тинӗс ҫыранӗ,riddo
773,Küste::N,тинӗс ҫыранӗ,miârr'redd
774,Küste::N,тинӗс ҫыранӗ,рыннт
775,Festland::N,тип ҫӗр,gaedtie
776,Festland::N,тип ҫӗр,gádde
777,Festland::N,тип ҫӗр,nannán
778,Festland::N,тип ҫӗр,kušknjâs
779,Festland::N,тип ҫӗр,eennâm
780,Festland::N,тип ҫӗр,jânnam
781,Festland::N,тип ҫӗр,ма̄ннтэр
782,Meer::N,тинӗс,mearoe
783,Meer::N,тинӗс,merra
784,Meer::N,тинӗс,nuorre
785,Meer::N,тинӗс,áhpi
786,Meer::N,тинӗс,mearra
787,Meer::N,тинӗс,meeṛâ
788,Meer::N,тинӗс,miârr
789,Meer::N,тинӗс,ме̄рр
790,Bucht::N,тинӗс кукӑрӗ,loekte
791,Bucht::N,тинӗс кукӑрӗ,oagge
792,Bucht::N,тинӗс кукӑрӗ,luokta
793,Bucht::N,тинӗс кукӑрӗ,luokta
794,Bucht::N,тинӗс кукӑрӗ,čuáj̣á
795,Bucht::N,тинӗс кукӑрӗ,luhtt
796,Bucht::N,тинӗс кукӑрӗ,вӯнн
797,Bucht::N,тинӗс кукӑрӗ,лӯххт
798,Insel::N,утрав,sååle
799,Insel::N,утрав,suoloj
800,Insel::N,утрав,suolu
801,Insel::N,утрав,suálui
802,Insel::N,утрав,suâl
803,Insel::N,утрав,суэл
804,Blume::N,чечек,rïesege
805,Blume::N,чечек,giedjek
806,Blume::N,чечек,rássi
807,Blume::N,чечек,kukká
808,Blume::N,чечек,heä´rvvrää´ss
809,Blume::N,чечек,ывьнэнч
810,Gras::N,курӑк,kraesie
811,Gras::N,курӑк,rásse
812,Gras::N,курӑк,rássi
813,Gras::N,курӑк,rääsi
814,Gras::N,курӑк,rää´ss
815,Gras::N,курӑк,ра̄ссь
816,Wurzel::N,тымар,roehtse
817,Wurzel::N,тымар,ruohttsa
818,Wurzel::N,тымар,ruohtas
819,Wurzel::N,тымар,veedis
820,Wurzel::N,тымар,vue´ddes
821,Wurzel::N,тымар,вуэнҍтэсь
822,Baum::N,йывӑҫ,moere
823,Baum::N,йывӑҫ,muorra
824,Baum::N,йывӑҫ,muorra
825,Baum::N,йывӑҫ,muoṛâ
826,Baum::N,йывӑҫ,muõrr
827,Baum::N,йывӑҫ,мӯрр
828,Stamm::N,вулӑ,ståamhpe
829,Stamm::N,вулӑ,mátta
830,Stamm::N,вулӑ,galda
831,Stamm::N,вулӑ,ruŋgo
832,Stamm::N,вулӑ,stokk
833,Stamm::N,вулӑ,мӯрр
834,Stamm::N,вулӑ,кэ̄ллт
835,Rinde::N,хуйӑр,gïrre
836,Rinde::N,хуйӑр,baarhkoe
837,Rinde::N,хуйӑр,bárkko
838,Rinde::N,хуйӑр,ostu
839,Rinde::N,хуйӑр,bárku
840,Rinde::N,хуйӑр,korrâ
841,Rinde::N,хуйӑр,kõrr
842,Rinde::N,хуйӑр,pärkk
843,Rinde::N,хуйӑр,кэ̄рр
844,Rinde::N,хуйӑр,па̄ҏҏк
845,Ast::N,турат,åeksie
846,Ast::N,турат,oakse
847,Ast::N,турат,oaksi
848,Ast::N,турат,uák'si
849,Ast::N,турат,å´hss
850,Ast::N,турат,вуэккьс
851,Zweig::N,турат,åeksie
852,Zweig::N,турат,oakse
853,Zweig::N,турат,rissi
854,Zweig::N,турат,syeṛi
855,Zweig::N,турат,sue´rr
856,Zweig::N,турат,рыссе
857,Blatt::N,ҫулҫӑ,plienie
858,Blatt::N,ҫулҫӑ,lassta
859,Blatt::N,ҫулҫӑ,lasta
860,Blatt::N,ҫулҫӑ,lostâ
861,Blatt::N,ҫулҫӑ,lõstt
862,Blatt::N,ҫулҫӑ,лэ̄сст
863,Birke::N,хурӑн,såekie
864,Birke::N,хурӑн,soahke
865,Birke::N,хурӑн,soahki
866,Birke::N,хурӑн,suáhi
867,Birke::N,хурӑн,suâ´ǩǩ
868,Birke::N,хурӑн,пе̄ссьмӯрр
869,Kiefer[Baum]::N,хыр,bietsie
870,Kiefer[Baum]::N,хыр,hájkka
871,Kiefer[Baum]::N,хыр,biehtse
872,Kiefer[Baum]::N,хыр,beahci
873,Kiefer[Baum]::N,хыр,peeci
874,Kiefer[Baum]::N,хыр,pie´cc
875,Kiefer[Baum]::N,хыр,пе̄дзь
876,Weide[Baum]::N,хӑва,saalje
877,Weide[Baum]::N,хӑва,sállja
878,Weide[Baum]::N,хӑва,sieđga
879,Weide[Baum]::N,хӑва,puájui
880,Weide[Baum]::N,хӑва,puäi
881,Weide[Baum]::N,хӑва,пуай
882,Tanne::N,чӑрӑш,goese
883,Tanne::N,чӑрӑш,guossa
884,Tanne::N,чӑрӑш,guossa
885,Tanne::N,чӑрӑш,kuosâ
886,Tanne::N,чӑрӑш,kuõss
887,Tanne::N,чӑрӑш,кӯсс
888,Horn::N,мӑйрака,tjåervie
889,Horn::N,мӑйрака,tjoarvve
890,Horn::N,мӑйрака,čoarvi
891,Horn::N,мӑйрака,čuár'vi
892,Horn::N,мӑйрака,čuä´rvv
893,Horn::N,мӑйрака,чуэррьв
894,Feder::N,тӗк,badtse
895,Feder::N,тӗк,dålgge
896,Feder::N,тӗк,bozza
897,Feder::N,тӗк,puzzâ
898,Feder::N,тӗк,tolge
899,Feder::N,тӗк,poʒʒ
900,Feder::N,тӗк,по̄ннц
901,Fell::N,ҫӑм,njaltja
902,Fell::N,ҫӑм,duollje
903,Fell::N,ҫӑм,náhkki
904,Fell::N,ҫӑм,dorkkas
905,Fell::N,ҫӑм,turkkâ
906,Fell::N,ҫӑм,tyel'ji
907,Fell::N,ҫӑм,nähki
908,Fell::N,ҫӑм,torkk
909,Fell::N,ҫӑм,čåu´dd
910,Fell::N,ҫӑм,tue´l'lj
911,Fell::N,ҫӑм,тӯлльй
912,Flügel::N,ҫунат,såaja
913,Flügel::N,ҫунат,såajoe
914,Flügel::N,ҫунат,soadje
915,Flügel::N,ҫунат,soadji
916,Flügel::N,ҫунат,suáj̣á
917,Flügel::N,ҫунат,suäjj
918,Flügel::N,ҫунат,суэйй
919,Klaue::N,чӗрне,gadtse
920,Klaue::N,чӗрне,guober
921,Klaue::N,чӗрне,gazza
922,Klaue::N,чӗрне,kozzâ
923,Klaue::N,чӗрне,kõʒʒ
924,Klaue::N,чӗрне,кэ̄ннц
925,Kralle::N,ура,gadtse
926,Kralle::N,ура,gadtsa
927,Kralle::N,ура,gazza
928,Kralle::N,ура,kozzâ
929,Kralle::N,ура,kõʒʒ
930,Kralle::N,ура,ке̄бпель
931,Schwanz::N,хӳре,siejpie
932,Schwanz::N,хӳре,siejbbe
933,Schwanz::N,хӳре,bađuš
934,Schwanz::N,хӳре,seaibi
935,Schwanz::N,хӳре,seibi
936,Schwanz::N,хӳре,sei´bb
937,Schwanz::N,хӳре,piä´cciǩ
938,Schwanz::N,хӳре,пиджь
939,Schwanz::N,хӳре,се̄ййп
940,Schwanz::N,хӳре,пе̄цехь
941,Ei::N,ҫӑмарта,munnie
942,Ei::N,ҫӑмарта,månne
943,Ei::N,ҫӑмарта,monni
944,Ei::N,ҫӑмарта,maṇe
945,Ei::N,ҫӑмарта,mââ´nn
946,Ei::N,ҫӑмарта,маннҍ
947,Nest::N,йӑва,biesie
948,Nest::N,йӑва,biesse
949,Nest::N,йӑва,beassi
950,Nest::N,йӑва,peesi
951,Nest::N,йӑва,piervâl
952,Nest::N,йӑва,piä´ss
953,Nest::N,йӑва,пе̄ссь
954,Bau::N,йӗнӗ,biesie
955,Bau::N,йӗнӗ,biedjo
956,Bau::N,йӗнӗ,liesso
957,Bau::N,йӗнӗ,biedju
958,Bau::N,йӗнӗ,piäju
959,Bau::N,йӗнӗ,вуэӈӈк
960,Tier::N,выльӑх,juvre
961,Tier::N,выльӑх,udos
962,Tier::N,выльӑх,divrre
963,Tier::N,выльӑх,luohtok
964,Tier::N,выльӑх,ealli
965,Tier::N,выльӑх,ellee
966,Tier::N,выльӑх,jie´lli
967,Tier::N,выльӑх,жыва
968,Herde::N,кӗтӳ,dåehkie
969,Herde::N,кӗтӳ,ællo
970,Herde::N,кӗтӳ,fuovva
971,Herde::N,кӗтӳ,doahkki
972,Herde::N,кӗтӳ,čagge
973,Herde::N,кӗтӳ,tukk
974,Herde::N,кӗтӳ,vâ´lvv
975,Herde::N,кӗтӳ,чуэз
976,Herde::N,кӗтӳ,чӣгар
977,Kuh::N,ӗне,govse
978,Kuh::N,ӗне,gussa
979,Kuh::N,ӗне,gussa
980,Kuh::N,ӗне,kussâ
981,Kuh::N,ӗне,kuss
982,Kuh::N,ӗне,лӣххьм
983,Bulle::N,вӑкӑр,vuaksa
984,Bulle::N,вӑкӑр,vuoksá
985,Bulle::N,вӑкӑр,heargi
986,Bulle::N,вӑкӑр,vuák'sá
987,Bulle::N,вӑкӑр,ergi
988,Bulle::N,вӑкӑр,vuâhss
989,Bulle::N,вӑкӑр,е̄ррьк
990,Pferd::N,лаша,hierkie
991,Pferd::N,лаша,råsse
992,Pferd::N,лаша,hæssta
993,Pferd::N,лаша,heavuš
994,Pferd::N,лаша,hiävuš
995,Pferd::N,лаша,heävaš
996,Pferd::N,лаша,ро̄ссь
997,Schaf::N,сурӑх,sïrve
998,Schaf::N,сурӑх,sávttsa
999,Schaf::N,сурӑх,sávza
1000,Schaf::N,сурӑх,savzâ
1001,Schaf::N,сурӑх,sauʒʒ
1002,Schaf::N,сурӑх,ла̄мьпесь
1003,Schwein::N,сысна,snurke
1004,Schwein::N,сысна,svijnne
1005,Schwein::N,сысна,spiidni
1006,Schwein::N,сысна,šahe
1007,Schwein::N,сысна,šââ´ǩǩ
1008,Schwein::N,сысна,ша̄гкь
1009,Hund::N,йытӑ,bïenje
1010,Hund::N,йытӑ,bena
1011,Hund::N,йытӑ,beana
1012,Hund::N,йытӑ,peenuv
1013,Hund::N,йытӑ,piânnai
1014,Hund::N,йытӑ,пе̄ннэ
1015,Katze::N,кушак,gaahtoe
1016,Katze::N,кушак,gáhtto
1017,Katze::N,кушак,bussá
1018,Katze::N,кушак,kissá
1019,Katze::N,кушак,kaass
1020,Katze::N,кушак,ко̄а̄сс
1021,Bär::N,упа,gumsie
1022,Bär::N,упа,biernna
1023,Bär::N,упа,guovža
1024,Bär::N,упа,bierdna
1025,Bär::N,упа,kuob'žâ
1026,Bär::N,упа,kue´bǯǯ
1027,Bär::N,упа,та̄лл
1028,Eichhörnchen::N,пакша,åeruve
1029,Eichhörnchen::N,пакша,oarre
1030,Eichhörnchen::N,пакша,oarri
1031,Eichhörnchen::N,пакша,uár'ree
1032,Eichhörnchen::N,пакша,vuä´r'rev
1033,Eichhörnchen::N,пакша,вуэррев
1034,Elch::N,пӑши,ïelje
1035,Elch::N,пӑши,ællja
1036,Elch::N,пӑши,sarvva
1037,Elch::N,пӑши,ealga
1038,Elch::N,пӑши,sorvâ
1039,Elch::N,пӑши,sõrvv
1040,Elch::N,пӑши,сэ̄ррв
1041,Fuchs::N,тилӗ,riepie
1042,Fuchs::N,тилӗ,riebij
1043,Fuchs::N,тилӗ,rieban
1044,Fuchs::N,тилӗ,riemnjis
1045,Fuchs::N,тилӗ,rie´mjj
1046,Fuchs::N,тилӗ,рӣммьн
1047,Hase::N,куян,njåemele
1048,Hase::N,куян,njoammel
1049,Hase::N,куян,njoammil
1050,Hase::N,куян,njuámmil
1051,Hase::N,куян,njue´m'mel
1052,Hase::N,куян,нюэммель
1053,Hase::N,мулкач,njåemele
1054,Hase::N,мулкач,njoammel
1055,Hase::N,мулкач,njoammil
1056,Hase::N,мулкач,njuámmil
1057,Hase::N,мулкач,njue´m'mel
1058,Hase::N,мулкач,нюэммель
1059,Maus::N,шӑши,snjeara
1060,Maus::N,шӑши,snjierrá
1061,Maus::N,шӑши,sáhpán
1062,Maus::N,шӑши,säplig
1063,Maus::N,шӑши,sä´ppli
1064,Maus::N,шӑши,са̄хпьлинк
1065,Wolf::N,кашкӑр,sïejpe
1066,Wolf::N,кашкӑр,stálppe
1067,Wolf::N,кашкӑр,stáhkke
1068,Wolf::N,кашкӑр,ruomas
1069,Wolf::N,кашкӑр,kumpe
1070,Wolf::N,кашкӑр,návdi
1071,Wolf::N,кашкӑр,kumppi
1072,Wolf::N,кашкӑр,ku´mpp
1073,Wolf::N,кашкӑр,pââ´ldes
1074,Wolf::N,кашкӑр,чиррм
1075,Wolf::N,кашкӑр,пальтӭсь
1076,Vogel::N,кайӑк,ledtie
1077,Vogel::N,кайӑк,lådde
1078,Vogel::N,кайӑк,loddi
1079,Vogel::N,кайӑк,lodde
1080,Vogel::N,кайӑк,lå´dd
1081,Vogel::N,кайӑк,лоаннҍт
1082,Vogel::N,вӗҫен кайӑк,ledtie
1083,Vogel::N,вӗҫен кайӑк,lådde
1084,Vogel::N,вӗҫен кайӑк,loddi
1085,Vogel::N,вӗҫен кайӑк,lodde
1086,Vogel::N,вӗҫен кайӑк,lå´dd
1087,Vogel::N,вӗҫен кайӑк,лоаннҍт
1088,Schwarm::N,ушкӑн,dåehkie
1089,Schwarm::N,ушкӑн,doahkke
1090,Schwarm::N,ушкӑн,doahkki
1091,Schwarm::N,ушкӑн,tuák'ki
1092,Schwarm::N,ушкӑн,parvv
1093,Schwarm::N,ушкӑн,туххк
1094,Huhn::N,чӑх,vöönhtse
1095,Huhn::N,чӑх,vuonntsá
1096,Huhn::N,чӑх,vuonccis
1097,Huhn::N,чӑх,kääṇi
1098,Huhn::N,чӑх,kää´nn
1099,Huhn::N,чӑх,ка̄ннҌ
1100,Huhn::N,чӑхӑ,vöönhtse
1101,Huhn::N,чӑхӑ,vuonntsá
1102,Huhn::N,чӑхӑ,vuonccis
1103,Huhn::N,чӑхӑ,kääṇi
1104,Huhn::N,чӑхӑ,kää´nn
1105,Huhn::N,чӑхӑ,ка̄ннҌ
1106,Hahn::N,автан,deere
1107,Hahn::N,автан,hádna
1108,Hahn::N,автан,åresvuonntsá
1109,Hahn::N,автан,vuonccis
1110,Hahn::N,автан,kääṇi
1111,Hahn::N,автан,åå´reskää´nn
1112,Hahn::N,автан,пе̄ттэх
1113,Gans::N,хур,gaase
1114,Gans::N,хур,gássa
1115,Gans::N,хур,čuonji
1116,Gans::N,хур,čuá'njá
1117,Gans::N,хур,čue´nj
1118,Gans::N,хур,чуэнь
1119,Adler::N,ӑмӑрт кайӑк,aarhtse
1120,Adler::N,ӑмӑрт кайӑк,goasskem
1121,Adler::N,ӑмӑрт кайӑк,goaskin
1122,Adler::N,ӑмӑрт кайӑк,kuás'kim
1123,Adler::N,ӑмӑрт кайӑк,kuä´cǩǩem
1124,Adler::N,ӑмӑрт кайӑк,куэцькем
1125,Ente::N,кӑвакал,tjååtsele
1126,Ente::N,кӑвакал,vuojatjis
1127,Ente::N,кӑвакал,čáhceloddi
1128,Ente::N,кӑвакал,vuonjâč
1129,Ente::N,кӑвакал,vuõnjâč
1130,Ente::N,кӑвакал,ча̄дзьлоаннҍт
1131,Eule::N,тӑмана,snjågloe
1132,Eule::N,тӑмана,skunjok
1133,Eule::N,тӑмана,skuolfi
1134,Eule::N,тӑмана,ijjâlodde
1135,Eule::N,тӑмана,iiđsaž
1136,Eule::N,тӑмана,кунньлоаннҍт
1137,Eule::N,тӑмана,чӯзэм вуэһпэй
1138,Kranich::N,тӑрна,goerke
1139,Kranich::N,тӑрна,guorgga
1140,Kranich::N,тӑрна,guorga
1141,Kranich::N,тӑрна,kuor'gâ
1142,Kranich::N,тӑрна,kuõrgg
1143,Kranich::N,тӑрна,кӯррк
1144,Krähe::N,ула курак,voerhtje
1145,Krähe::N,ула курак,gárránis
1146,Krähe::N,ула курак,vuoratjis
1147,Krähe::N,ула курак,vuoražas
1148,Krähe::N,ула курак,vuorččis
1149,Krähe::N,ула курак,vuorâč
1150,Krähe::N,ула курак,vuõrâč
1151,Krähe::N,ула курак,вӯрэч
1152,Kuckuck::N,куккук,gïeke
1153,Kuckuck::N,куккук,giehka
1154,Kuckuck::N,куккук,giehka
1155,Kuckuck::N,куккук,kiehâ
1156,Kuckuck::N,куккук,ǩiõkk
1157,Kuckuck::N,куккук,кӣгк
1158,Schwan::N,акӑш,njoktje
1159,Schwan::N,акӑш,snjuktja
1160,Schwan::N,акӑш,njukča
1161,Schwan::N,акӑш,njuhčâ
1162,Schwan::N,акӑш,njuhčč
1163,Schwan::N,акӑш,нюххч
1164,Fisch::N,пулӑ,guelie
1165,Fisch::N,пулӑ,guolle
1166,Fisch::N,пулӑ,guolli
1167,Fisch::N,пулӑ,kyeḷi
1168,Fisch::N,пулӑ,kue´ll
1169,Fisch::N,пулӑ,кӯлль
1170,Barsch::N,уланкӑ,sihtege
1171,Barsch::N,уланкӑ,vuoskun
1172,Barsch::N,уланкӑ,vuoskku
1173,Barsch::N,уланкӑ,vuásku
1174,Barsch::N,уланкӑ,vuâsk
1175,Barsch::N,уланкӑ,вуэсск
1176,Hecht::N,ҫӑрттан,haavke
1177,Hecht::N,ҫӑрттан,hávgga
1178,Hecht::N,ҫӑрттан,hávga
1179,Hecht::N,ҫӑрттан,puško
1180,Hecht::N,ҫӑрттан,nu´ǩǩeš
1181,Hecht::N,ҫӑрттан,ныгкешь
1182,Schlange[Tier]::N,ҫӗлен,gïermesje
1183,Schlange[Tier]::N,ҫӗлен,germaj
1184,Schlange[Tier]::N,ҫӗлен,gearpmaš
1185,Schlange[Tier]::N,ҫӗлен,kyev'đi
1186,Schlange[Tier]::N,ҫӗлен,ku´vdd
1187,Schlange[Tier]::N,ҫӗлен,кӯввьт
1188,Wurm::N,ӑман,mietie
1189,Wurm::N,ӑман,maarhke
1190,Wurm::N,ӑман,mádo
1191,Wurm::N,ӑман,máhtu
1192,Wurm::N,ӑман,máátu
1193,Wurm::N,ӑман,määtt
1194,Wurm::N,ӑман,ма̄дт
1195,Spinne::N,эрешмен,hievnie
1196,Spinne::N,эрешмен,hievnne
1197,Spinne::N,эрешмен,heavdni
1198,Spinne::N,эрешмен,evni
1199,Spinne::N,эрешмен,eeunaž
1200,Spinne::N,эрешмен,о̄а̄з
1201,Ameise::N,кӑткӑ,garhke
1202,Ameise::N,кӑткӑ,gårkkå
1203,Ameise::N,кӑткӑ,gotka
1204,Ameise::N,кӑткӑ,kutkâ
1205,Ameise::N,кӑткӑ,kotkk
1206,Ameise::N,кӑткӑ,ко̄ттк
1207,Laus::N,пыйтӑ,dihkie
1208,Laus::N,пыйтӑ,dihkke
1209,Laus::N,пыйтӑ,dihkki
1210,Laus::N,пыйтӑ,tikke
1211,Laus::N,пыйтӑ,te´ǩǩ
1212,Laus::N,пыйтӑ,тыһкь
1213,Mücke::N,вӑрӑм туна,tjoejhke
1214,Mücke::N,вӑрӑм туна,tjuojkka
1215,Mücke::N,вӑрӑм туна,čuoika
1216,Mücke::N,вӑрӑм туна,čuoš'kâ
1217,Mücke::N,вӑрӑм туна,čuõškk
1218,Mücke::N,вӑрӑм туна,чӯшшк
1219,Fliege::N,шӑна,tjoere
1220,Fliege::N,шӑна,boerege
1221,Fliege::N,шӑна,tjuruk
1222,Fliege::N,шӑна,čuru
1223,Fliege::N,шӑна,kiärpáš
1224,Fliege::N,шӑна,čuâr
1225,Fliege::N,шӑна,čuâras
1226,Fliege::N,шӑна,чуэраш
1227,Schmetterling::N,лӗпӗш,biejjielåbloe
1228,Schmetterling::N,лӗпӗш,biejvvelådde
1229,Schmetterling::N,лӗпӗш,beaiveloddi
1230,Schmetterling::N,лӗпӗш,piäi'vááloddááš
1231,Schmetterling::N,лӗпӗш,ä´llbaž
1232,Schmetterling::N,лӗпӗш,pei´vvlå´dd
1233,Schmetterling::N,лӗпӗш,а̄лльп
1234,Beere::N,ҫырла,muerjie
1235,Beere::N,ҫырла,muorjje
1236,Beere::N,ҫырла,muorji
1237,Beere::N,ҫырла,myer'ji
1238,Beere::N,ҫырла,mue´rjj
1239,Beere::N,ҫырла,мӯррьй
1240,Apfel::N,улма,æbpla
1241,Apfel::N,улма,ehpal
1242,Apfel::N,улма,eppel
1243,Apfel::N,улма,eahppel
1244,Apfel::N,улма,я̄блэк
1245,Apfel::N,пан улми,æbpla
1246,Apfel::N,пан улми,ehpal
1247,Apfel::N,пан улми,eppel
1248,Apfel::N,пан улми,eahppel
1249,Apfel::N,пан улми,я̄блэк
1250,Pilz::N,кӑмпа,goebpere
1251,Pilz::N,кӑмпа,guoppar
1252,Pilz::N,кӑмпа,guoppar
1253,Pilz::N,кӑмпа,kuobâr
1254,Pilz::N,кӑмпа,kuõbbâr
1255,Pilz::N,кӑмпа,кӯмпар
1256,Zwiebel::N,сухан,lööke
1257,Zwiebel::N,сухан,løhkka
1258,Zwiebel::N,сухан,lávki
1259,Zwiebel::N,сухан,luukk
1260,Zwiebel::N,сухан,луквець
1261,Saat::N,вӑрӑ,saajoe
1262,Saat::N,вӑрӑ,sádjo
1263,Saat::N,вӑрӑ,siepman
1264,Saat::N,вӑрӑ,siemâ
1265,Saat::N,вӑрӑ,siõm
1266,Saat::N,вӑрӑ,се̄м
1267,Korn::N,тӗшӗ,gernie
1268,Korn::N,тӗшӗ,gårnnetjalmme
1269,Korn::N,тӗшӗ,gordni
1270,Korn::N,тӗшӗ,jiṿe
1271,Korn::N,тӗшӗ,ле̄ййп
1272,Korn::N,пӗрчӗ,gernie
1273,Korn::N,пӗрчӗ,gårnnetjalmme
1274,Korn::N,пӗрчӗ,gordni
1275,Korn::N,пӗрчӗ,jiṿe
1276,Korn::N,пӗрчӗ,ле̄ййп
1277,Heu::N,утӑ,suejnieh
1278,Heu::N,утӑ,ájvve
1279,Heu::N,утӑ,suoidni
1280,Heu::N,утӑ,syei'ni
1281,Heu::N,утӑ,suei´nn
1282,Heu::N,утӑ,сӯййн
1283,Schale::N,хупӑ,gïrre
1284,Schale::N,хупӑ,garra
1285,Schale::N,хупӑ,skádne
1286,Schale::N,хупӑ,garra
1287,Schale::N,хупӑ,korrâ
1288,Schale::N,хупӑ,kõrr
1289,Schale::N,хупӑ,ю̄дтҍ
1290,Grube::N,шӑтӑк,haevtie
1291,Grube::N,шӑтӑк,rågge
1292,Grube::N,шӑтӑк,gohpi
1293,Grube::N,шӑтӑк,roggi
1294,Grube::N,шӑтӑк,kyep'pi
1295,Grube::N,шӑтӑк,rogge
1296,Grube::N,шӑтӑк,rå´ǧǧ
1297,Grube::N,шӑтӑк,kåå´pp
1298,Grube::N,шӑтӑк,коабпь
1299,Falle::N,тапӑ,barta
1300,Falle::N,тапӑ,ruevtie
1301,Falle::N,тапӑ,gillar
1302,Falle::N,тапӑ,ruovdde
1303,Falle::N,тапӑ,rihtá
1304,Falle::N,тапӑ,báhcahat
1305,Falle::N,тапӑ,ká'skástâh
