,Concept_ID,lv,sq
2243,scheinen::V,likties,ndriçoj
2244,zu sehen sein::V,тыдавны,dukem
2245,zu sehen sein::V,parādīties,dukem
2246,vernehmen::V,кывны,dëgjoj
2247,vernehmen::V,saklausīt,dëgjoj
2248,frieren::V,кынмыны,mërdhij
2249,frieren::V,salt,mërdhij
2250,tun::V,керны,bëj
2251,tun::V,darīt,bëj
2252,können::V,кужны,mund
2253,können::V,prast,mund
2254,wollen::V,кӧсйыны,dua
2255,wollen::V,кӧсйыны,dëshiroj
2256,wollen::V,gribēt,dua
2257,wollen::V,gribēt,dëshiroj
2258,anfangen::V,заводитны,filloj
2259,anfangen::V,пондыны,filloj
2260,anfangen::V,sākt,filloj
2261,anfangen::V,iesākt,filloj
2262,beenden::V,помавны,kryej
2263,beenden::V,помавны,mbaroj
2264,beenden::V,beigt,kryej
2265,beenden::V,beigt,mbaroj
2266,beenden::V,pabeigt,kryej
2267,beenden::V,pabeigt,mbaroj
2268,aufhören::V,дугӧдны,pushoj
2269,aufhören::V,pārtraukt,pushoj
2270,gelingen::V,артмыны,më shkon mbarë
2271,gelingen::V,izdoties,më shkon mbarë
2272,geraten::V,сюрны,del
2273,geraten::V,веськавны,del
2274,geraten::V,veikties,del
2275,öffnen::V,восьтыны,hap
2276,öffnen::V,atvērt,hap
2277,öffnen::V,attaisīt,hap
2278,schließen::V,пӧдлавны,mbyll
2279,schließen::V,slēgt,mbyll
2280,schließen::V,aizvērt,mbyll
2281,schließen::V,aiztaisīt,mbyll
2282,stellen::V,сувтӧдны,vë
2283,stellen::V,likt,vë
2284,stellen::V,nolikt,vë
2285,setzen::V,пуксьӧдны,vë
2286,setzen::V,sēdināt,vë
2287,legen::V,пуктыны,vë
2288,legen::V,likt,vë
2289,berühren::V,вӧрзьӧдны,rrok
2290,berühren::V,инмӧдчывны,rrok
2291,berühren::V,skart,rrok
2292,berühren::V,aizskart,rrok
2293,verbinden::V,йитны,bashkoj
2294,verbinden::V,saistīt,bashkoj
2295,verbinden::V,savienot,bashkoj
2296,bedecken::V,вевттьыны,mbuloj
2297,bedecken::V,apsegt,mbuloj
2298,bedecken::V,pārsegt,mbuloj
2299,aufhängen::V,ӧшӧдны,var
2300,aufhängen::V,джагӧдны,var
2301,aufhängen::V,uzkārt,var
2302,anzünden::V,ӧзтыны,ndez
2303,anzünden::V,aizdegt,ndez
2304,anzünden::V,aizdedzināt,ndez
2305,aufheben::V,чеччӧдны,ngre
2306,aufheben::V,сувтӧдны,ngre
2307,aufheben::V,pacelt,ngre
2308,zurücklassen::V,кольны,lë pas
2309,zurücklassen::V,atstāt,lë pas
2310,verlieren::V,воштыны,humb
2311,verlieren::V,zaudēt,humb
2312,verlieren::V,pazaudēt,humb
2313,fallen lassen::V,уськӧдны,lëshoj
2314,fallen lassen::V,nomest,lëshoj
2315,machen::V,вӧчны,bëj
2316,machen::V,лӧсьӧдны,bëj
2317,machen::V,darīt,bëj
2318,herstellen::V,лӧсьӧдны,prodhoj
2319,herstellen::V,ražot,prodhoj
2320,herstellen::V,izgatavot,prodhoj
2321,bauen::V,лэптыны,ndërtoj
2322,bauen::V,celt,ndërtoj
2323,bauen::V,būvēt,ndërtoj
2324,reparieren::V,дзоньтавны,ndreq
2325,reparieren::V,дзоньтавны,meremetoj
2326,reparieren::V,labot,ndreq
2327,reparieren::V,labot,meremetoj
2328,reparieren::V,remontēt,ndreq
2329,reparieren::V,remontēt,meremetoj
2330,verbessern::V,бурмӧдны,përmirësoj
2331,verbessern::V,labot,përmirësoj
2332,verbessern::V,izlabot,përmirësoj
2333,ändern::V,вежны,ndërroj
2334,ändern::V,mainīt,ndërroj
2335,graben::V,кодйыны,gërmoj
2336,graben::V,rakt,gërmoj
2337,beugen::V,куснявны,kërrus
2338,beugen::V,liekt,kërrus
2339,biegen::V,куснявны,përkul
2340,biegen::V,liekt,përkul
2341,drehen::V,бергӧдлыны,dredh
2342,drehen::V,бергӧдлыны,rrotulloj
2343,drehen::V,griezt,dredh
2344,drehen::V,griezt,rrotulloj
2345,wenden::V,бергӧдны,kthej
2346,wenden::V,apgriezt,kthej
2347,umdrehen::V,бергӧдны,kthej
2348,umdrehen::V,apgriezt,kthej
2349,heben::V,лэптыны,ngre
2350,heben::V,celt,ngre
2351,heben::V,cilāt,ngre
2352,heben::V,pacelt,ngre
2353,hochheben::V,кыпӧдны,ngre
2354,hochheben::V,pacelt,ngre
2355,ergreifen::V,кутны,rrëmbej
2356,ergreifen::V,paķert,rrëmbej
2357,ergreifen::V,satvert,rrëmbej
2358,halten::V,кутны,mbaj
2359,halten::V,turēt,mbaj
2360,halten::V,saturēt,mbaj
2361,drücken::V,личкыны,shtyp
2362,drücken::V,топӧдны,shtyp
2363,drücken::V,spiest,shtyp
2364,schieben::V,ӧтдортны,shtyj
2365,schieben::V,йӧткыштны,shtyj
2366,schieben::V,stumt,shtyj
2367,kratzen::V,гуджӧдны,kruaj
2368,kratzen::V,гуджӧдны,gërvisht
2369,kratzen::V,kasīt,kruaj
2370,kratzen::V,kasīt,gërvisht
2371,kratzen::V,skrāpēt,kruaj
2372,kratzen::V,skrāpēt,gërvisht
2373,lecken::V,нювны,lëpij
2374,lecken::V,lakt,lëpij
2375,lecken::V,laizīt,lëpij
2376,beißen::V,курччыны,kafshoj
2377,beißen::V,kost,kafshoj
2378,abreißen::V,орӧдны,shkëpus
2379,abreißen::V,atraut,shkëpus
2380,abreißen::V,atplēst,shkëpus
2381,abschneiden::V,вундавны,cungoj
2382,abschneiden::V,nogriezt,cungoj
2383,binden::V,гӧрддзавны,lidh
2384,binden::V,кӧртавны,lidh
2385,binden::V,siet,lidh
2386,binden::V,aptīt,lidh
2387,stecken::V,сюйны,fus
2388,stecken::V,сюйны,ngul
2389,stecken::V,bāzt,fus
2390,stecken::V,bāzt,ngul
2391,stecken::V,spraust,fus
2392,stecken::V,spraust,ngul
2393,brechen::V,чегны,thyej
2394,brechen::V,lauzt,thyej
2395,brechen::V,lauzīt,thyej
2396,klopfen::V,камгыны,trokas
2397,klopfen::V,klauvēt,trokas
2398,hauen::V,нӧйнты,godas
2399,hauen::V,кучкыны,godas
2400,hauen::V,cirst,godas
2401,hauen::V,dauzīt,godas
2402,kleben::V,лемавны,ngjis
2403,kleben::V,ляскавны,ngjis
2404,kleben::V,līmēt,ngjis
2405,kleben::V,lipināt,ngjis
2406,reiben::V,тільны,fërkoj
2407,reiben::V,зыравны,fërkoj
2408,reiben::V,rīvēt,fërkoj
2409,reiben::V,berzēt,fërkoj
2410,streichen::V,мавтны,lyej
2411,streichen::V,ziest,lyej
2412,streichen::V,triept,lyej
2413,schleifen::V,кеслыны,mpreh
2414,schleifen::V,trīt,mpreh
2415,schleifen::V,asināt,mpreh
2416,schneiden::V,шырны,pres
2417,schneiden::V,griezt,pres
2418,schneiden::V,sagriezt,pres
2419,rütteln::V,легӧдны,shkund
2420,rütteln::V,катлӧдлыны,shkund
2421,rütteln::V,kratīt,shkund
2422,rütteln::V,purināt,shkund
2423,schütteln::V,тракӧдны,lëkund
2424,schütteln::V,kratīt,lëkund
2425,schwenken::V,ӧвтны,valëvit
2426,schwenken::V,шенасьны,valëvit
2427,schwenken::V,vēzēt,valëvit
2428,schwenken::V,vēcināt,valëvit
2429,schütten::V,кисьтны,mbush
2430,schütten::V,bērt,mbush
2431,füllen::V,тыртны,mbush
2432,füllen::V,pildīt,mbush
2433,füllen::V,piepildīt,mbush
2434,einwickeln::V,тубыртны,mbështjell
2435,einwickeln::V,ietīt,mbështjell
2436,tragen::V,нуны,mbaj
2437,tragen::V,нуны,mbart
2438,tragen::V,nest,mbaj
2439,tragen::V,nest,mbart
2440,schleppen::V,кыскавны,heq
2441,schleppen::V,кыскавны,zhgërryej
2442,schleppen::V,stiept,heq
2443,schleppen::V,stiept,zhgërryej
2444,schleppen::V,staipīt,heq
2445,schleppen::V,staipīt,zhgërryej
2446,ziehen::V,кыскыны,tërheq
2447,ziehen::V,vilkt,tërheq
2448,aufbewahren::V,видзны,ruaj
2449,aufbewahren::V,glabāt,ruaj
2450,aufbewahren::V,uzglabāt,ruaj
2451,werfen::V,чӧвтны,hedh
2452,werfen::V,шыбитны,hedh
2453,werfen::V,mest,hedh
2454,werfen::V,sviest,hedh
2455,fangen::V,кутны,kap
2456,fangen::V,ķert,kap
2457,fangen::V,uzķert,kap
2458,packen::V,босьтны,rrëmbej
2459,packen::V,paķert,rrëmbej
2460,packen::V,satvert,rrëmbej
2461,verstecken::V,дзебны,fsheh
2462,verstecken::V,slēpt,fsheh
2463,verstecken::V,noglabāt,fsheh
2464,teilen::V,юкны,ndaj
2465,teilen::V,dalīt,ndaj
2466,schicken::V,ыстыны,dërgoj
2467,schicken::V,sūtīt,dërgoj
2468,schicken::V,atsūtīt,dërgoj
2469,bringen::V,вайны,sjell
2470,bringen::V,atvest,sjell
2471,hinzufügen::V,содтыны,shtoj
2472,hinzufügen::V,pievienot,shtoj
2473,bekommen::V,босьтны,kap
2474,bekommen::V,dabūt,kap
2475,erhalten::V,босьтны,marr
2476,erhalten::V,saņemt,marr
2477,nehmen::V,босьтны,marr
2478,nehmen::V,ņemt,marr
2479,nehmen::V,paņemt,marr
2480,wählen::V,бӧрйыны,zgjedh
2481,wählen::V,ievēlēt,zgjedh
2482,auswählen::V,бӧрйыны,përzgjedh
2483,auswählen::V,izvēlēt,përzgjedh
2484,bewahren::V,видзны,ruaj
2485,bewahren::V,saglabāt,ruaj
2486,behindern::V,конйӧдлыны,pengoj
2487,behindern::V,джӧмдӧдны,pengoj
2488,behindern::V,kavēt,pengoj
2489,behindern::V,aizkavēt,pengoj
2490,verderben::V,тшыкӧдны,prish
2491,verderben::V,sabojāt,prish
2492,beschädigen::V,тшыкӧдны,dëmtoj
2493,beschädigen::V,bojāt,dëmtoj
2494,beschädigen::V,maitāt,dëmtoj
2495,zerbrechen::V,жуглыны,thyej
2496,zerbrechen::V,salauzt,thyej
2497,zerbrechen::V,sadauzīt,thyej
2498,zerreißen::V,орӧдны,çjerr
2499,zerreißen::V,орӧдны,zheloj
2500,zerreißen::V,pārraut,çjerr
2501,zerreißen::V,pārraut,zheloj
2502,zerstören::V,жугӧдны,prish
2503,zerstören::V,жугӧдны,shkatërroj
2504,zerstören::V,кисьтны,prish
2505,zerstören::V,кисьтны,shkatërroj
2506,zerstören::V,косявны,prish
2507,zerstören::V,косявны,shkatërroj
2508,zerstören::V,graut,prish
2509,zerstören::V,graut,shkatërroj
2510,zerstören::V,sagraut,prish
2511,zerstören::V,sagraut,shkatërroj
2512,verbrennen::V,сотны,djeg
2513,verbrennen::V,сотчыны,djeg
2514,verbrennen::V,dedzināt,djeg
2515,verbrennen::V,sadedzināt,djeg
2516,geben::V,сетны,jap
2517,geben::V,dot,jap
2518,geben::V,padot,jap
2519,reichen::V,сетны,jap
2520,reichen::V,padot,jap
2521,reichen::V,sniegt,jap
2522,schenken::V,козьнавны,fal
2523,schenken::V,козьнавны,dhuroj
2524,schenken::V,dāvāt,fal
2525,schenken::V,dāvāt,dhuroj
2526,schenken::V,dāvināt,fal
2527,schenken::V,dāvināt,dhuroj
2528,versprechen::V,кыв сетны,premtoj
2529,versprechen::V,solīt,premtoj
2530,versprechen::V,apsolīt,premtoj
2531,wünschen::V,кӧсйыны,uroj
2532,wünschen::V,vēlēt,uroj
2533,wünschen::V,novēlēt,uroj
2534,loben::V,ошкыны,lëvdoj
2535,loben::V,ошкыны,lavdëroj
2536,loben::V,lielīt,lëvdoj
2537,loben::V,lielīt,lavdëroj
2538,küssen::V,окавны,puth
2539,küssen::V,bučot,puth
2540,küssen::V,skūpstīt,puth
2541,wiegen::V,гудрӧдлыны,tund
2542,wiegen::V,šūpot,tund
2543,zudecken::V,веввттьыны,mbuloj
2544,zudecken::V,apklāt,mbuloj
2545,zudecken::V,aizsegt,mbuloj
2546,wecken::V,садьмӧдны,zgjoj
2547,wecken::V,чуксавны,zgjoj
2548,wecken::V,modināt,zgjoj
2549,zeigen::V,петкӧдлыны,dëftej
2550,zeigen::V,rādīt,dëftej
2551,führen::V,нуӧдны,çoj
2552,führen::V,vadīt,çoj
2553,lehren::V,велӧдны,arsej
2554,lehren::V,mācīt,arsej
2555,lehren::V,iemācīt,arsej
2556,unterrichten::V,велӧдны,arsimoj
2557,unterrichten::V,apmācīt,arsimoj
2558,aufziehen::V,быдтыны,rris
2559,aufziehen::V,uzaudzināt,rris
2560,leiten::V,веськӧдлыны,udhëheq
2561,leiten::V,vadīt,udhëheq
2562,leiten::V,pārzināt,udhëheq
2563,antreiben::V,тэрмӧдны,nxis
2564,antreiben::V,urdīt,nxis
2565,antreiben::V,mudināt,nxis
2566,lassen::V,тшӧктыны,detyroj
2567,lassen::V,ļaut,detyroj
2568,einladen::V,корны,ftoj
2569,einladen::V,ielūgt,ftoj
2570,einladen::V,aicināt,ftoj
2571,vereinigen::V,ӧтувтны,bashkoj
2572,vereinigen::V,котыртны,bashkoj
2573,vereinigen::V,vienot,bashkoj
2574,vereinigen::V,apvienot,bashkoj
2575,besuchen::V,волыны,vizitoj
2576,besuchen::V,ветлыны,vizitoj
2577,besuchen::V,apciemot,vizitoj
2578,treffen::V,вочаӧдны,ndesh
2579,treffen::V,паныдавны,ndesh
2580,treffen::V,satikt,ndesh
2581,treffen::V,sastapt,ndesh
2582,sich versammeln::V,лӧсьӧдчыны,tubohem
2583,sich versammeln::V,salasīties,tubohem
2584,sich versammeln::V,sapulcēties,tubohem
2585,spielen::V,ворсны,loz
2586,spielen::V,ворсны,luaj
2587,spielen::V,spēlēt,loz
2588,spielen::V,spēlēt,luaj
2589,spielen::V,spēlēties,loz
2590,spielen::V,spēlēties,luaj
2591,singen::V,сьывны,këndoj
2592,singen::V,dziedāt,këndoj
2593,tanzen::V,йӧктыны,kërcej
2594,tanzen::V,йӧктыны,vallëzoj
2595,tanzen::V,diet,kërcej
2596,tanzen::V,diet,vallëzoj
2597,tanzen::V,dejot,kërcej
2598,tanzen::V,dejot,vallëzoj
2599,tanzen::V,dancot,kërcej
2600,tanzen::V,dancot,vallëzoj
2601,sich trennen::V,торйӧдчыны,ndahem
2602,sich trennen::V,šķirties,ndahem
2603,sich trennen::V,izšķirties,ndahem
2604,verlassen::V,эновтны,braktis
2605,verlassen::V,atstāt,braktis
2606,retten::V,видзны,shpëtoj
2607,retten::V,мездыны,shpëtoj
2608,retten::V,glābt,shpëtoj
2609,bewachen::V,видзны,ruaj
2610,bewachen::V,sargāt,ruaj
2611,schützen::V,видзны,ruaj
2612,schützen::V,видзны,mbroj
2613,schützen::V,pasargāt,ruaj
2614,schützen::V,pasargāt,mbroj
2615,schützen::V,aizsargāt,ruaj
2616,schützen::V,aizsargāt,mbroj
2617,verteidigen::V,дорйыны,mbroj
2618,verteidigen::V,aizstāvēt,mbroj
2619,sich schlagen::V,косясьны,zihem
2620,sich schlagen::V,kauties,zihem
2621,sich schlagen::V,izkauties,zihem
2622,schießen::V,лыйны,shtie
2623,schießen::V,šaut,shtie
2624,schießen::V,šaudīt,shtie
2625,siegen::V,вермыны,fitoj
2626,siegen::V,вермыны,ngadhënjej
2627,siegen::V,uzvarēt,fitoj
2628,siegen::V,uzvarēt,ngadhënjej
2629,ärgern::V,лӧгӧдны,zemëroj
2630,ärgern::V,лёкмӧдны,zemëroj
2631,ärgern::V,скӧрмӧдны,zemëroj
2632,ärgern::V,sadusmot,zemëroj
2633,schlagen::V,вартны,rrah
2634,schlagen::V,вартны,godas
2635,schlagen::V,sist,rrah
2636,schlagen::V,sist,godas
2637,schlagen::V,triekt,rrah
2638,schlagen::V,triekt,godas
2639,treten::V,лёгны,shtyj
2640,treten::V,лёгны,shtyj më këmbë
2641,treten::V,майкны,shtyj
2642,treten::V,майкны,shtyj më këmbë
2643,treten::V,mīt,shtyj
2644,treten::V,mīt,shtyj më këmbë
2645,treten::V,paspert,shtyj
2646,treten::V,paspert,shtyj më këmbë
2647,stechen::V,бышткыны,ther
2648,stechen::V,бышткыны,shpoj
2649,stechen::V,durt,ther
2650,stechen::V,durt,shpoj
2651,stoßen::V,тойлыны,shtyj
2652,stoßen::V,йӧткавны,shtyj
2653,stoßen::V,grūst,shtyj
2654,stehlen::V,гусявны,vjedh
2655,stehlen::V,zagt,vjedh
2656,stören::V,падмӧдны,pengoj
2657,stören::V,traucēt,pengoj
2658,belästigen::V,дӧзмӧдны,bezdis
2659,belästigen::V,apgrūtināt,bezdis
2660,verbergen::V,дзебны,fsheh
2661,verbergen::V,сайӧдны,fsheh
2662,verbergen::V,slēpt,fsheh
2663,verbergen::V,paslēpt,fsheh
2664,täuschen::V,пӧръявны,mashtroj
2665,täuschen::V,ылӧдны,mashtroj
2666,täuschen::V,mānīt,mashtroj
2667,täuschen::V,maldināt,mashtroj
2668,betrügen::V,сӧрны,kobis
2669,betrügen::V,krāpt,kobis
2670,betrügen::V,apkrāpt,kobis
2671,töten::V,вины,vras
2672,töten::V,nāvēt,vras
2673,töten::V,nogalināt,vras
2674,wohnen::V,овны,banoj
2675,wohnen::V,dzīvot,banoj
2676,arbeiten::V,уджавны,punoj
2677,arbeiten::V,уджавны,vardoj
2678,arbeiten::V,strādāt,punoj
2679,arbeiten::V,strādāt,vardoj
2680,arbeiten::V,darboties,punoj
2681,arbeiten::V,darboties,vardoj
2682,sammeln::V,чукӧртны,mbledh
2683,sammeln::V,чукӧртны,grumbulloj
2684,sammeln::V,vākt,mbledh
2685,sammeln::V,vākt,grumbulloj
2686,pflücken::V,вотны,vjel
2687,pflücken::V,вотны,mbledh
2688,pflücken::V,ӧктыны,vjel
2689,pflücken::V,ӧктыны,mbledh
2690,pflücken::V,raut,vjel
2691,pflücken::V,raut,mbledh
2692,pflücken::V,plūkt,vjel
2693,pflücken::V,plūkt,mbledh
2694,jagen::V,кыйсьыны,gjuaj
2695,jagen::V,medīt,gjuaj
2696,fischen::V,чери кыйны,peshkoj
2697,fischen::V,чери кыйны,gjuaj peshk
2698,fischen::V,zvejot,peshkoj
2699,fischen::V,zvejot,gjuaj peshk
2700,fassen::V,кутны,zë
2701,fassen::V,saķert,zë
2702,hüten::V,видзны,kullos
2703,hüten::V,йирӧдны,kullos
2704,hüten::V,ganīt,kullos
2705,treiben::V,вӧтлыны,vë përpara
2706,treiben::V,dzīt,vë përpara
2707,anbinden::V,домавны,lidh
2708,anbinden::V,piesiet,lidh
2709,anbinden::V,piesaistīt,lidh
2710,füttern::V,вердны,grazhdoj
2711,füttern::V,barot,grazhdoj
2712,melken::V,лысьтыны,mjel
2713,melken::V,slaukt,mjel
2714,hacken::V,керавны,grij
2715,hacken::V,kapāt,grij
2716,gießen::V,киськавны,ujis
2717,gießen::V,liet,ujis
2718,gießen::V,laistīt,ujis
2719,reifen::V,кисьмыны,piqem
2720,reifen::V,briest,piqem
2721,zubereiten::V,дасьтыны,gatuaj
2722,zubereiten::V,taisīt,gatuaj
2723,zubereiten::V,gatavot,gatuaj
2724,kochen::V,пуны,ziej
2725,kochen::V,vārīt,ziej
2726,backen::V,пӧжавны,pjek
2727,backen::V,пӧжавны,furroj
2728,backen::V,cept,pjek
2729,backen::V,cept,furroj
2730,braten::V,пражитны,fërgoj
2731,braten::V,пражитны,tiganis
2732,braten::V,cept,fërgoj
2733,braten::V,cept,tiganis
2734,braten::V,cepināt,fërgoj
2735,braten::V,cepināt,tiganis
2736,umrühren::V,сорлавны,trazoj
2737,umrühren::V,maisīt,trazoj
2738,umrühren::V,apmaisīt,trazoj
2739,stricken::V,кӧртны,thur
2740,stricken::V,adīt,thur
2741,nähen::V,вурны,qep
2742,nähen::V,šūt,qep
2743,färben::V,мичӧдны,ngjyej
2744,färben::V,мичӧдны,bojatis
2745,färben::V,краситны,ngjyej
2746,färben::V,краситны,bojatis
2747,färben::V,krāsot,ngjyej
2748,färben::V,krāsot,bojatis
2749,färben::V,nokrāsot,ngjyej
2750,färben::V,nokrāsot,bojatis
2751,reinigen::V,весавны,qëroj
2752,reinigen::V,весавны,pastroj
2753,reinigen::V,tīrīt,qëroj
2754,reinigen::V,tīrīt,pastroj
2755,reinigen::V,attīrīt,qëroj
2756,reinigen::V,attīrīt,pastroj
2757,waschen::V,мыськыны,laj
2758,waschen::V,мыськыны,finjos
2759,waschen::V,mazgāt,laj
2760,waschen::V,mazgāt,finjos
2761,abwischen::V,чышкыны,fshij
2762,abwischen::V,noslaucīt,fshij
2763,spülen::V,пожъявны,kulloj
2764,spülen::V,skalot,kulloj
2765,fegen::V,чышкыны,fshij
2766,fegen::V,slaucīt,fshij
2767,kehren::V,чышкыны,fshij
2768,kehren::V,mēzt,fshij
2769,baden::V,купайтчыны,lahem
2770,baden::V,peldēties,lahem
2771,sich waschen::V,мыссьыны,lahem
2772,sich waschen::V,mazgāties,lahem
2773,ausziehen::V,пӧрччӧдны,heq
2774,ausziehen::V,пӧрччӧдны,zbath
2775,ausziehen::V,noģērbt,heq
2776,ausziehen::V,noģērbt,zbath
2777,anziehen::V,кӧмавны,vesh
2778,anziehen::V,кӧмавны,mbath
2779,anziehen::V,пасьтавны,vesh
2780,anziehen::V,пасьтавны,mbath
2781,anziehen::V,uzvilkt,vesh
2782,anziehen::V,uzvilkt,mbath
2783,sich anziehen::V,пасьтасьны,vishem
2784,sich anziehen::V,apģērbties,vishem
2785,kämmen::V,сынавны,kreh
2786,kämmen::V,sukāt,kreh
2787,schmücken::V,мичмӧдны,hijeshoj
2788,schmücken::V,rotāt,hijeshoj
2789,schmücken::V,greznot,hijeshoj
2790,sagen::V,шуны,them
2791,sagen::V,висьтавны,them
2792,sagen::V,teikt,them
2793,sprechen::V,сёрнитны,flas
2794,sprechen::V,runāt,flas
2795,reden::V,сёрнитны,fjalos
2796,reden::V,сёрнитны,fjalëtoj
2797,reden::V,norunāt,fjalos
2798,reden::V,norunāt,fjalëtoj
2799,sich unterhalten::V,сёрнитны,bisedoj
2800,sich unterhalten::V,варовитны,bisedoj
2801,sich unterhalten::V,sarunāties,bisedoj
2802,fragen::V,юавны,pyes
2803,fragen::V,jautāt,pyes
2804,bitten::V,корны,lus
2805,bitten::V,корны,lutem
2806,bitten::V,lūgt,lus
2807,bitten::V,lūgt,lutem
2808,bitten::V,prasīt,lus
2809,bitten::V,prasīt,lutem
2810,erzählen::V,висьтавны,rrëfej
2811,erzählen::V,stāstīt,rrëfej
2812,mitteilen::V,юӧртны,kumtoj
2813,mitteilen::V,висьтавны,kumtoj
2814,mitteilen::V,pavēstīt,kumtoj
2815,nennen::V,шуны,quaj
2816,nennen::V,ним сетны,quaj
2817,nennen::V,saukt,quaj
2818,rufen::V,корны,thërras
2819,rufen::V,saukt,thërras
2820,prahlen::V,ошйысьны,mburrem
2821,prahlen::V,ошйысьны,kapardisem
2822,prahlen::V,lielīties,mburrem
2823,prahlen::V,lielīties,kapardisem
2824,übersetzen::V,вуджӧдны,përkthej
2825,übersetzen::V,tulkot,përkthej
2826,übersetzen::V,pārtulkot,përkthej
2827,denken::V,мӧвпавны,mendoj
2828,denken::V,domāt,mendoj
2829,glauben::V,эскыны,besoj
2830,glauben::V,ticēt,besoj
2831,bemerken::V,казявны,vërej
2832,bemerken::V,ievērot,vërej
2833,bemerken::V,ieraudzīt,vërej
2834,erkennen::V,тӧдмавны,njoh
2835,erkennen::V,тӧдмавны,shquaj
2836,erkennen::V,pazīt,njoh
2837,erkennen::V,pazīt,shquaj
2838,erkennen::V,atpazīt,njoh
2839,erkennen::V,atpazīt,shquaj
2840,begreifen::V,вежӧртны,marr vesh
2841,begreifen::V,гӧгӧрвоны,marr vesh
2842,begreifen::V,jēgt,marr vesh
2843,begreifen::V,apjēgt,marr vesh
2844,verstehen::V,вежӧртны,marr vesh
2845,verstehen::V,гӧгӧрвоны,marr vesh
2846,verstehen::V,saprast,marr vesh
2847,lernen::V,вeлöдчыны,mësoj
2848,lernen::V,mācīties,mësoj
2849,wissen::V,тӧдны,di
2850,wissen::V,zināt,di
2851,sich erinnern an::V,казьтывны,kujtoj
2852,sich erinnern an::V,дум вылӧ уськӧдны,kujtoj
2853,sich erinnern an::V,atminēties,kujtoj
2854,vergessen::V,вунӧдны,harroj
2855,vergessen::V,mirst,harroj
2856,vergessen::V,aizmirst,harroj
2857,messen::V,муртавны,mas
2858,messen::V,mērīt,mas
2859,zählen::V,лыддьыны,njeh
2860,zählen::V,skaitīt,njeh
2861,rechnen::V,лыддьыны,llogaris
2862,rechnen::V,rēķināt,llogaris
2863,lesen::V,лыддьыны,lexoj
2864,lesen::V,лыддьыны,këndoj
2865,lesen::V,lasīt,lexoj
2866,lesen::V,lasīt,këndoj
2867,malen::V,серпасавны,lyej
2868,malen::V,gleznot,lyej
2869,zeichnen::V,серпасавны,vizatoj
2870,zeichnen::V,zīmēt,vizatoj
2871,schreiben::V,гижны,shkruaj
2872,schreiben::V,rakstīt,shkruaj
2873,besitzen::V,лоны,kam
2874,besitzen::V,piederēt,kam
2875,kaufen::V,ньӧбны,blej
2876,kaufen::V,pirkt,blej
2877,verkaufen::V,вузавны,shes
2878,verkaufen::V,pārdot,shes
2879,bezahlen::V,мынтыны,paguaj
2880,bezahlen::V,мынтысьны,paguaj
2881,bezahlen::V,apmaksāt,paguaj
2882,zahlen::V,мынтыны,paguaj
2883,zahlen::V,maksāt,paguaj
2884,beherrschen::V,ас улын кутны,zotëroj
2885,beherrschen::V,valdīt,zotëroj
2886,ertragen::V,пыкны,duroj
2887,ertragen::V,лэптыны,duroj
2888,ertragen::V,panest,duroj
2889,ertragen::V,paciest,duroj
