,Concept_ID,ku,lv
2247,rütteln::V,hejandin,purināt
2248,schütteln::V,daweşîn,тракӧдны
2249,schütteln::V,daweşîn,kratīt
2250,schwenken::V,têwdan,ӧвтны
2251,schwenken::V,têwdan,шенасьны
2252,schwenken::V,têwdan,vēzēt
2253,schwenken::V,têwdan,vēcināt
2254,schütten::V,rijandin,кисьтны
2255,schütten::V,rijandin,bērt
2256,füllen::V,dagirtin,тыртны
2257,füllen::V,dagirtin,pildīt
2258,füllen::V,dagirtin,piepildīt
2259,einwickeln::V,pêçandin,тубыртны
2260,einwickeln::V,pêçandin,ietīt
2261,tragen::V,kişandin,нуны
2262,tragen::V,kişandin,nest
2263,tragen::V,rajtin,нуны
2264,tragen::V,rajtin,nest
2265,schleppen::V,kişandin,кыскавны
2266,schleppen::V,kişandin,stiept
2267,schleppen::V,kişandin,staipīt
2268,ziehen::V,kişandin,кыскыны
2269,ziehen::V,kişandin,vilkt
2270,aufbewahren::V,hilandin,видзны
2271,aufbewahren::V,hilandin,glabāt
2272,aufbewahren::V,hilandin,uzglabāt
2273,werfen::V,avêtin,чӧвтны
2274,werfen::V,avêtin,шыбитны
2275,werfen::V,avêtin,mest
2276,werfen::V,avêtin,sviest
2277,fangen::V,sem kirin,кутны
2278,fangen::V,sem kirin,ķert
2279,fangen::V,sem kirin,uzķert
2280,fangen::V,girtin,кутны
2281,fangen::V,girtin,ķert
2282,fangen::V,girtin,uzķert
2283,packen::V,pê girtin,босьтны
2284,packen::V,pê girtin,paķert
2285,packen::V,pê girtin,satvert
2286,verstecken::V,hîlanin,дзебны
2287,verstecken::V,hîlanin,slēpt
2288,verstecken::V,hîlanin,noglabāt
2289,teilen::V,parvekirin,юкны
2290,teilen::V,parvekirin,dalīt
2291,schicken::V,şandin,ыстыны
2292,schicken::V,şandin,sūtīt
2293,schicken::V,şandin,atsūtīt
2294,bringen::V,anîn,вайны
2295,bringen::V,anîn,atvest
2296,bringen::V,birin,вайны
2297,bringen::V,birin,atvest
2298,hinzufügen::V,dan ser,содтыны
2299,hinzufügen::V,dan ser,pievienot
2300,hinzufügen::V,li tiştekî zêde kirin,содтыны
2301,hinzufügen::V,li tiştekî zêde kirin,pievienot
2302,bekommen::V,standin,босьтны
2303,bekommen::V,standin,dabūt
2304,erhalten::V,standin,босьтны
2305,erhalten::V,standin,saņemt
2306,nehmen::V,girtin,босьтны
2307,nehmen::V,girtin,ņemt
2308,nehmen::V,girtin,paņemt
2309,wählen::V,ray dan,бӧрйыны
2310,wählen::V,ray dan,ievēlēt
2311,auswählen::V,bijartin,бӧрйыны
2312,auswählen::V,bijartin,izvēlēt
2313,bewahren::V,rê li ber girtin,видзны
2314,bewahren::V,rê li ber girtin,saglabāt
2315,bewahren::V,lê xwedî derketin,видзны
2316,bewahren::V,lê xwedî derketin,saglabāt
2317,behindern::V,bara wi,конйӧдлыны
2318,behindern::V,bara wi,джӧмдӧдны
2319,behindern::V,bara wi,kavēt
2320,behindern::V,bara wi,aizkavēt
2321,verderben::V,heram bûn,тшыкӧдны
2322,verderben::V,heram bûn,sabojāt
2323,beschädigen::V,xerab kirin,тшыкӧдны
2324,beschädigen::V,xerab kirin,bojāt
2325,beschädigen::V,xerab kirin,maitāt
2326,zerbrechen::V,şikênandin,жуглыны
2327,zerbrechen::V,şikênandin,salauzt
2328,zerbrechen::V,şikênandin,sadauzīt
2329,zerbrechen::V,perçe kirin,жуглыны
2330,zerbrechen::V,perçe kirin,salauzt
2331,zerbrechen::V,perçe kirin,sadauzīt
2332,zerreißen::V,qelişandin,орӧдны
2333,zerreißen::V,qelişandin,pārraut
2334,zerstören::V,hilşandin,жугӧдны
2335,zerstören::V,hilşandin,кисьтны
2336,zerstören::V,hilşandin,косявны
2337,zerstören::V,hilşandin,graut
2338,zerstören::V,hilşandin,sagraut
2339,verbrennen::V,şewitandin,сотны
2340,verbrennen::V,şewitandin,сотчыны
2341,verbrennen::V,şewitandin,dedzināt
2342,verbrennen::V,şewitandin,sadedzināt
2343,geben::V,dan,сетны
2344,geben::V,dan,dot
2345,geben::V,dan,padot
2346,geben::V,dayin,сетны
2347,geben::V,dayin,dot
2348,geben::V,dayin,padot
2349,reichen::V,besbûn,сетны
2350,reichen::V,besbûn,padot
2351,reichen::V,besbûn,sniegt
2352,reichen::V,têrkirin,сетны
2353,reichen::V,têrkirin,padot
2354,reichen::V,têrkirin,sniegt
2355,schenken::V,diyarî kirin,козьнавны
2356,schenken::V,diyarî kirin,dāvāt
2357,schenken::V,diyarî kirin,dāvināt
2358,versprechen::V,soz dan,кыв сетны
2359,versprechen::V,soz dan,solīt
2360,versprechen::V,soz dan,apsolīt
2361,wünschen::V,dil kirin,кӧсйыны
2362,wünschen::V,dil kirin,vēlēt
2363,wünschen::V,dil kirin,novēlēt
2364,loben::V,pesinandin,ошкыны
2365,loben::V,pesinandin,lielīt
2366,küssen::V,maçkirin,окавны
2367,küssen::V,maçkirin,bučot
2368,küssen::V,maçkirin,skūpstīt
2369,wiegen::V,lorandin,гудрӧдлыны
2370,wiegen::V,lorandin,šūpot
2371,wiegen::V,wezinandin,гудрӧдлыны
2372,wiegen::V,wezinandin,šūpot
2373,zudecken::V,nixumandin,веввттьыны
2374,zudecken::V,nixumandin,apklāt
2375,zudecken::V,nixumandin,aizsegt
2376,wecken::V,bixwe hesandin,садьмӧдны
2377,wecken::V,bixwe hesandin,чуксавны
2378,wecken::V,bixwe hesandin,modināt
2379,zeigen::V,şanîdan,петкӧдлыны
2380,zeigen::V,şanîdan,rādīt
2381,führen::V,raber kirin,нуӧдны
2382,führen::V,raber kirin,vadīt
2383,lehren::V,hîn kirin,велӧдны
2384,lehren::V,hîn kirin,mācīt
2385,lehren::V,hîn kirin,iemācīt
2386,unterrichten::V,ders dan,велӧдны
2387,unterrichten::V,ders dan,apmācīt
2388,aufziehen::V,mesinkirin,быдтыны
2389,aufziehen::V,mesinkirin,uzaudzināt
2390,leiten::V,rêberî kirin,веськӧдлыны
2391,leiten::V,rêberî kirin,vadīt
2392,leiten::V,rêberî kirin,pārzināt
2393,antreiben::V,bezandin,тэрмӧдны
2394,antreiben::V,bezandin,urdīt
2395,antreiben::V,bezandin,mudināt
2396,lassen::V,berdan,тшӧктыны
2397,lassen::V,berdan,ļaut
2398,lassen::V,hiştin,тшӧктыны
2399,lassen::V,hiştin,ļaut
2400,einladen::V,dawet kirin,корны
2401,einladen::V,dawet kirin,ielūgt
2402,einladen::V,dawet kirin,aicināt
2403,vereinigen::V,bi yek kirin,ӧтувтны
2404,vereinigen::V,bi yek kirin,котыртны
2405,vereinigen::V,bi yek kirin,vienot
2406,vereinigen::V,bi yek kirin,apvienot
2407,besuchen::V,mêvan bûn,волыны
2408,besuchen::V,mêvan bûn,ветлыны
2409,besuchen::V,mêvan bûn,apciemot
2410,treffen::V,rast hatin,вочаӧдны
2411,treffen::V,rast hatin,паныдавны
2412,treffen::V,rast hatin,satikt
2413,treffen::V,rast hatin,sastapt
2414,sich versammeln::V,li hev çivîn,лӧсьӧдчыны
2415,sich versammeln::V,li hev çivîn,salasīties
2416,sich versammeln::V,li hev çivîn,sapulcēties
2417,spielen::V,listin,ворсны
2418,spielen::V,listin,spēlēt
2419,spielen::V,listin,spēlēties
2420,singen::V,stran,сьывны
2421,singen::V,stran,dziedāt
2422,tanzen::V,reqisîn,йӧктыны
2423,tanzen::V,reqisîn,diet
2424,tanzen::V,reqisîn,dejot
2425,tanzen::V,reqisîn,dancot
2426,sich trennen::V,hew berdan,торйӧдчыны
2427,sich trennen::V,hew berdan,šķirties
2428,sich trennen::V,hew berdan,izšķirties
2429,verlassen::V,tanê hişt,эновтны
2430,verlassen::V,tanê hişt,atstāt
2431,verlassen::V,bêkes,эновтны
2432,verlassen::V,bêkes,atstāt
2433,retten::V,rihakirin,видзны
2434,retten::V,rihakirin,мездыны
2435,retten::V,rihakirin,glābt
2436,bewachen::V,raçavkirin,видзны
2437,bewachen::V,raçavkirin,sargāt
2438,schützen::V,hemet kirin,видзны
2439,schützen::V,hemet kirin,pasargāt
2440,schützen::V,hemet kirin,aizsargāt
2441,verteidigen::V,paraztin,дорйыны
2442,verteidigen::V,paraztin,aizstāvēt
2443,sich schlagen::V,li hev bezîn,косясьны
2444,sich schlagen::V,li hev bezîn,kauties
2445,sich schlagen::V,li hev bezîn,izkauties
2446,schießen::V,agir kirin,лыйны
2447,schießen::V,agir kirin,šaut
2448,schießen::V,agir kirin,šaudīt
2449,siegen::V,biser ketin,вермыны
2450,siegen::V,biser ketin,uzvarēt
2451,ärgern::V,xeyirandin,лӧгӧдны
2452,ärgern::V,xeyirandin,лёкмӧдны
2453,ärgern::V,xeyirandin,скӧрмӧдны
2454,ärgern::V,xeyirandin,sadusmot
2455,schlagen::V,lêdan,вартны
2456,schlagen::V,lêdan,sist
2457,schlagen::V,lêdan,triekt
2458,schlagen::V,lêxistin,вартны
2459,schlagen::V,lêxistin,sist
2460,schlagen::V,lêxistin,triekt
2461,treten::V,têlekirin,лёгны
2462,treten::V,têlekirin,майкны
2463,treten::V,têlekirin,mīt
2464,treten::V,têlekirin,paspert
2465,stechen::V,têrekirin,бышткыны
2466,stechen::V,têrekirin,durt
2467,stoßen::V,lêketin,тойлыны
2468,stoßen::V,lêketin,йӧткавны
2469,stoßen::V,lêketin,grūst
2470,stehlen::V,dizîn,гусявны
2471,stehlen::V,dizîn,zagt
2472,stehlen::V,dizî birin,гусявны
2473,stehlen::V,dizî birin,zagt
2474,stören::V,aciz kirin,падмӧдны
2475,stören::V,aciz kirin,traucēt
2476,belästigen::V,li tela yeki ketin,дӧзмӧдны
2477,belästigen::V,li tela yeki ketin,apgrūtināt
2478,verbergen::V,veşartin,дзебны
2479,verbergen::V,veşartin,сайӧдны
2480,verbergen::V,veşartin,slēpt
2481,verbergen::V,veşartin,paslēpt
2482,verbergen::V,kemîndanîn,дзебны
2483,verbergen::V,kemîndanîn,сайӧдны
2484,verbergen::V,kemîndanîn,slēpt
2485,verbergen::V,kemîndanîn,paslēpt
2486,täuschen::V,xapandin,пӧръявны
2487,täuschen::V,xapandin,ылӧдны
2488,täuschen::V,xapandin,mānīt
2489,täuschen::V,xapandin,maldināt
2490,täuschen::V,lê zexeli kirin,пӧръявны
2491,täuschen::V,lê zexeli kirin,ылӧдны
2492,täuschen::V,lê zexeli kirin,mānīt
2493,täuschen::V,lê zexeli kirin,maldināt
2494,betrügen::V,xapandin,сӧрны
2495,betrügen::V,xapandin,krāpt
2496,betrügen::V,xapandin,apkrāpt
2497,töten::V,kûştin,вины
2498,töten::V,kûştin,nāvēt
2499,töten::V,kûştin,nogalināt
2500,wohnen::V,rûniştin,овны
2501,wohnen::V,rûniştin,dzīvot
2502,arbeiten::V,kar kirin,уджавны
2503,arbeiten::V,kar kirin,strādāt
2504,arbeiten::V,kar kirin,darboties
2505,arbeiten::V,şêxulin,уджавны
2506,arbeiten::V,şêxulin,strādāt
2507,arbeiten::V,şêxulin,darboties
2508,sammeln::V,komkirin,чукӧртны
2509,sammeln::V,komkirin,vākt
2510,pflücken::V,çinîn,вотны
2511,pflücken::V,çinîn,ӧктыны
2512,pflücken::V,çinîn,raut
2513,pflücken::V,çinîn,plūkt
2514,jagen::V,nêçîr kirin,кыйсьыны
2515,jagen::V,nêçîr kirin,medīt
2516,fischen::V,masî girtin,чери кыйны
2517,fischen::V,masî girtin,zvejot
2518,fassen::V,pê girtin,кутны
2519,fassen::V,pê girtin,saķert
2520,fassen::V,sêm kirin,кутны
2521,fassen::V,sêm kirin,saķert
2522,hüten::V,hei jê man,видзны
2523,hüten::V,hei jê man,йирӧдны
2524,hüten::V,hei jê man,ganīt
2525,treiben::V,bêherandin,вӧтлыны
2526,treiben::V,bêherandin,dzīt
2527,anbinden::V,tewilandin,домавны
2528,anbinden::V,tewilandin,piesiet
2529,anbinden::V,tewilandin,piesaistīt
2530,füttern::V,xwarine dan lê,вердны
2531,füttern::V,xwarine dan lê,barot
2532,melken::V,dotin,лысьтыны
2533,melken::V,dotin,slaukt
2534,hacken::V,kolandin,керавны
2535,hacken::V,kolandin,kapāt
2536,gießen::V,av dan,киськавны
2537,gießen::V,av dan,liet
2538,gießen::V,av dan,laistīt
2539,reifen::V,kemilîn,кисьмыны
2540,reifen::V,kemilîn,briest
2541,zubereiten::V,çe kirin,дасьтыны
2542,zubereiten::V,çe kirin,taisīt
2543,zubereiten::V,çe kirin,gatavot
2544,kochen::V,xwarin çe kirin,пуны
2545,kochen::V,xwarin çe kirin,vārīt
2546,kochen::V,kelandin,пуны
2547,kochen::V,kelandin,vārīt
2548,backen::V,pijandin,пӧжавны
2549,backen::V,pijandin,cept
2550,braten::V,qelandin,пражитны
2551,braten::V,qelandin,cept
2552,braten::V,qelandin,cepināt
2553,braten::V,sor kirin,пражитны
2554,braten::V,sor kirin,cept
2555,braten::V,sor kirin,cepināt
2556,umrühren::V,têvdan,сорлавны
2557,umrühren::V,têvdan,maisīt
2558,umrühren::V,têvdan,apmaisīt
2559,stricken::V,hûnan,кӧртны
2560,stricken::V,hûnan,adīt
2561,nähen::V,kêl kirin,вурны
2562,nähen::V,kêl kirin,šūt
2563,färben::V,boyax kirin,мичӧдны
2564,färben::V,boyax kirin,краситны
2565,färben::V,boyax kirin,krāsot
2566,färben::V,boyax kirin,nokrāsot
2567,reinigen::V,paqijkirin,весавны
2568,reinigen::V,paqijkirin,tīrīt
2569,reinigen::V,paqijkirin,attīrīt
2570,waschen::V,şuştin,мыськыны
2571,waschen::V,şuştin,mazgāt
2572,abwischen::V,pakîj kirin,чышкыны
2573,abwischen::V,pakîj kirin,noslaucīt
2574,spülen::V,şuştin,пожъявны
2575,spülen::V,şuştin,skalot
2576,fegen::V,maliştin,чышкыны
2577,fegen::V,maliştin,slaucīt
2578,kehren::V,maliştin,чышкыны
2579,kehren::V,maliştin,mēzt
2580,baden::V,serîşûştin,купайтчыны
2581,baden::V,serîşûştin,peldēties
2582,sich waschen::V,serîşûştin,мыссьыны
2583,sich waschen::V,serîşûştin,mazgāties
2584,ausziehen::V,jê kirin,пӧрччӧдны
2585,ausziehen::V,jê kirin,noģērbt
2586,anziehen::V,pê kirin,кӧмавны
2587,anziehen::V,pê kirin,пасьтавны
2588,anziehen::V,pê kirin,uzvilkt
2589,sich anziehen::V,xwe kirin,пасьтасьны
2590,sich anziehen::V,xwe kirin,apģērbties
2591,kämmen::V,şeh kirin,сынавны
2592,kämmen::V,şeh kirin,sukāt
2593,schmücken::V,xemilandin,мичмӧдны
2594,schmücken::V,xemilandin,rotāt
2595,schmücken::V,xemilandin,greznot
2596,sagen::V,gotin,шуны
2597,sagen::V,gotin,висьтавны
2598,sagen::V,gotin,teikt
2599,sagen::V,peyivîn,шуны
2600,sagen::V,peyivîn,висьтавны
2601,sagen::V,peyivîn,teikt
2602,sprechen::V,peyivîn,сёрнитны
2603,sprechen::V,peyivîn,runāt
2604,reden::V,axaftin,сёрнитны
2605,reden::V,axaftin,norunāt
2606,sich unterhalten::V,hev biştaxilin,сёрнитны
2607,sich unterhalten::V,hev biştaxilin,варовитны
2608,sich unterhalten::V,hev biştaxilin,sarunāties
2609,fragen::V,pirsîn,юавны
2610,fragen::V,pirsîn,jautāt
2611,fragen::V,pirs kirin,юавны
2612,fragen::V,pirs kirin,jautāt
2613,bitten::V,tika kirin,корны
2614,bitten::V,tika kirin,lūgt
2615,bitten::V,tika kirin,prasīt
2616,erzählen::V,behs kirin,висьтавны
2617,erzählen::V,behs kirin,stāstīt
2618,mitteilen::V,vegotin,юӧртны
2619,mitteilen::V,vegotin,висьтавны
2620,mitteilen::V,vegotin,pavēstīt
2621,nennen::V,bi nav kirin,шуны
2622,nennen::V,bi nav kirin,ним сетны
2623,nennen::V,bi nav kirin,saukt
2624,rufen::V,bakirin,корны
2625,rufen::V,bakirin,saukt
2626,prahlen::V,pesnê xwe dan,ошйысьны
2627,prahlen::V,pesnê xwe dan,lielīties
2628,übersetzen::V,qulibandin,вуджӧдны
2629,übersetzen::V,qulibandin,tulkot
2630,übersetzen::V,qulibandin,pārtulkot
2631,übersetzen::V,derbas kirin,вуджӧдны
2632,übersetzen::V,derbas kirin,tulkot
2633,übersetzen::V,derbas kirin,pārtulkot
2634,denken::V,fikirîn,мӧвпавны
2635,denken::V,fikirîn,domāt
2636,glauben::V,bawer bûn,эскыны
2637,glauben::V,bawer bûn,ticēt
2638,bemerken::V,bala xwe dan,казявны
2639,bemerken::V,bala xwe dan,ievērot
2640,bemerken::V,bala xwe dan,ieraudzīt
2641,bemerken::V,çac lê ketin,казявны
2642,bemerken::V,çac lê ketin,ievērot
2643,bemerken::V,çac lê ketin,ieraudzīt
2644,erkennen::V,pêhesîn,тӧдмавны
2645,erkennen::V,pêhesîn,pazīt
2646,erkennen::V,pêhesîn,atpazīt
2647,begreifen::V,fêmkirin,вежӧртны
2648,begreifen::V,fêmkirin,гӧгӧрвоны
2649,begreifen::V,fêmkirin,jēgt
2650,begreifen::V,fêmkirin,apjēgt
2651,verstehen::V,fêmkirin,вежӧртны
2652,verstehen::V,fêmkirin,гӧгӧрвоны
2653,verstehen::V,fêmkirin,saprast
2654,lernen::V,halmandin,вeлöдчыны
2655,lernen::V,halmandin,mācīties
2656,lernen::V,fêrbun,вeлöдчыны
2657,lernen::V,fêrbun,mācīties
2658,wissen::V,zanîn,тӧдны
2659,wissen::V,zanîn,zināt
2660,sich erinnern an::V,bir bûn,казьтывны
2661,sich erinnern an::V,bir bûn,дум вылӧ уськӧдны
2662,sich erinnern an::V,bir bûn,atminēties
2663,vergessen::V,ji bir kirin,вунӧдны
2664,vergessen::V,ji bir kirin,mirst
2665,vergessen::V,ji bir kirin,aizmirst
2666,messen::V,pê kanîn,муртавны
2667,messen::V,pê kanîn,mērīt
2668,zählen::V,hejmardin,лыддьыны
2669,zählen::V,hejmardin,skaitīt
2670,rechnen::V,hesibandin,лыддьыны
2671,rechnen::V,hesibandin,rēķināt
2672,lesen::V,xwendin,лыддьыны
2673,lesen::V,xwendin,lasīt
2674,malen::V,rengandin,серпасавны
2675,malen::V,rengandin,gleznot
2676,malen::V,boyax kirin,серпасавны
2677,malen::V,boyax kirin,gleznot
2678,zeichnen::V,işaret kirin,серпасавны
2679,zeichnen::V,işaret kirin,zīmēt
2680,schreiben::V,nivîsandin,гижны
2681,schreiben::V,nivîsandin,rakstīt
2682,besitzen::V,hebûn,лоны
2683,besitzen::V,hebûn,piederēt
2684,kaufen::V,kirîn,ньӧбны
2685,kaufen::V,kirîn,pirkt
2686,verkaufen::V,firotin,вузавны
2687,verkaufen::V,firotin,pārdot
2688,bezahlen::V,pere dan,мынтыны
2689,bezahlen::V,pere dan,мынтысьны
2690,bezahlen::V,pere dan,apmaksāt
2691,zahlen::V,pere dan,мынтыны
2692,zahlen::V,pere dan,maksāt
2693,zahlen::V,dayin,мынтыны
2694,zahlen::V,dayin,maksāt
2695,beherrschen::V,zebt kirin,ас улын кутны
2696,beherrschen::V,zebt kirin,valdīt
2697,beherrschen::V,hukim kirin,ас улын кутны
2698,beherrschen::V,hukim kirin,valdīt
2699,ertragen::V,bihêzkirin,пыкны
2700,ertragen::V,bihêzkirin,лэптыны
2701,ertragen::V,bihêzkirin,panest
2702,ertragen::V,bihêzkirin,paciest
