,Concept_ID,ru,se
6051,graben::V,копать,kroehkedh
6052,graben::V,копать,bállet
6053,graben::V,копать,goaivut
6054,graben::V,копать,roggat
6055,graben::V,копать,kuái'vuđ
6056,graben::V,копать,rääppad
6057,graben::V,копать,kuäivvad
6058,graben::V,копать,ра̄бпэ
6059,graben::V,копать,куаййве
6060,beugen::V,согнуть,sojjedidh
6061,beugen::V,согнуть,såjådit
6062,beugen::V,согнуть,sojahit
6063,beugen::V,согнуть,sujâttiđ
6064,beugen::V,согнуть,kå´mrded
6065,beugen::V,согнуть,njikklõõttâd
6066,beugen::V,согнуть,сойхьтэ
6067,beugen::V,согнуть,то̄а̄ххкэ
6068,beugen::V,согнуть,нигклаххьтэ
6069,biegen::V,погнуть,sojjehtidh
6070,biegen::V,погнуть,såjådit
6071,biegen::V,погнуть,niejddet
6072,biegen::V,погнуть,sojahit
6073,biegen::V,погнуть,čipteđ
6074,biegen::V,погнуть,soojted
6075,biegen::V,погнуть,сойхьтэ
6076,drehen::V,вертеть,jårrehtidh
6077,drehen::V,вертеть,bådnjåt
6078,drehen::V,вертеть,botnjat
6079,drehen::V,вертеть,jurâttiđ
6080,drehen::V,вертеть,jåårǥlâ´tted
6081,drehen::V,вертеть,чоӊӊтэ
6082,wenden::V,повернуть,jarkelidh
6083,wenden::V,повернуть,jårggålit
6084,wenden::V,повернуть,jorgalit
6085,wenden::V,повернуть,jurgâliđ
6086,wenden::V,повернуть,jåårǥlâ´tted
6087,wenden::V,повернуть,вӣррлаххътэ
6088,wenden::V,повернуть,ка̄вьсе
6089,umdrehen::V,перевернуть,jarkedh
6090,umdrehen::V,перевернуть,måttsåstit
6091,umdrehen::V,перевернуть,botnjat
6092,umdrehen::V,перевернуть,jorgođ
6093,umdrehen::V,перевернуть,jårǥsted
6094,umdrehen::V,перевернуть,коамьхе
6095,umdrehen::V,перевернуть,калльтлэ
6096,heben::V,поднимать,luknjedh
6097,heben::V,поднимать,baavhkestidh
6098,heben::V,поднимать,bajedit
6099,heben::V,поднимать,loktet
6100,heben::V,поднимать,bajidit
6101,heben::V,поднимать,pajediđ
6102,heben::V,поднимать,kokkiđ
6103,heben::V,поднимать,kaggâd
6104,heben::V,поднимать,pââ´jeed
6105,heben::V,поднимать,пайнэ
6106,heben::V,поднимать,пайнэллэ
6107,hochheben::V,поднять,lutnjedh
6108,hochheben::V,поднять,låggŋit
6109,hochheben::V,поднять,loktet
6110,hochheben::V,поднять,pajediđ
6111,hochheben::V,поднять,kuåstteed
6112,hochheben::V,поднять,пайнэ
6113,ergreifen::V,схватить,fihkelidh
6114,ergreifen::V,схватить,sårjjot
6115,ergreifen::V,схватить,doahppit
6116,ergreifen::V,схватить,fáhtet
6117,ergreifen::V,схватить,tuáppuđ
6118,ergreifen::V,схватить,poppâ´tted
6119,ergreifen::V,схватить,каццсе
6120,ergreifen::V,схватить,туэрркэ
6121,ergreifen::V,схватить,ро̄а̄ппчье
6122,halten::V,держать,steeredh
6123,halten::V,держать,utniedidh
6124,halten::V,держать,anedit
6125,halten::V,держать,adnalit
6126,halten::V,держать,doallat
6127,halten::V,держать,toollâd
6128,halten::V,держать,tue´rjjeed
6129,halten::V,держать,туаррье
6130,drücken::V,нажимать,dïelkestidh
6131,drücken::V,нажимать,dieddet
6132,drücken::V,нажимать,deaddit
6133,drücken::V,нажимать,čárvet
6134,drücken::V,нажимать,čárvuđ
6135,drücken::V,нажимать,čärvvad
6136,drücken::V,нажимать,teä´d'ded
6137,drücken::V,нажимать,пе̄ррэ
6138,drücken::V,нажимать,ра̄ппче
6139,schieben::V,толкать,vuetjedh
6140,schieben::V,толкать,sjáhtjat
6141,schieben::V,толкать,cáhkit
6142,schieben::V,толкать,cuggâđ
6143,schieben::V,толкать,oi´ǧǧeed
6144,schieben::V,толкать,оййкье
6145,kratzen::V,скрести,våhtsodh
6146,kratzen::V,скрести,skreepedh
6147,kratzen::V,скрести,ruohkkat
6148,kratzen::V,скрести,ruohkastit
6149,kratzen::V,скрести,gazzut
6150,kratzen::V,скрести,kazzođ
6151,kratzen::V,скрести,võckkâd
6152,kratzen::V,скрести,кышшкэ
6153,kratzen::V,скрести,каххьце
6154,lecken::V,лизать,njåalodh
6155,lecken::V,лизать,njoallot
6156,lecken::V,лизать,njolodit
6157,lecken::V,лизать,njuálluđ
6158,lecken::V,лизать,njuällad
6159,lecken::V,лизать,нюаллэ
6160,beißen::V,кусать,gaektjedh
6161,beißen::V,кусать,gássket
6162,beißen::V,кусать,gáskestit
6163,beißen::V,кусать,gáskit
6164,beißen::V,кусать,käskiđ
6165,beißen::V,кусать,kä´cǩǩed
6166,beißen::V,кусать,ка̄ццьке
6167,abreißen::V,оторвать,bïhkedh
6168,abreißen::V,оторвать,gajkkot
6169,abreißen::V,оторвать,gaikkihit
6170,abreißen::V,оторвать,roottâđ
6171,abreißen::V,оторвать,ra´šǩǩeed
6172,abreißen::V,оторвать,rååttad
6173,abreißen::V,оторвать,ро̄дтҍе
6174,abreißen::V,оторвать,пӯттҍкье
6175,abschneiden::V,отрезать,tjoehpestidh
6176,abschneiden::V,отрезать,jallat
6177,abschneiden::V,отрезать,čuohppat
6178,abschneiden::V,отрезать,jogâldiđ
6179,abschneiden::V,отрезать,geerelidh
6180,abschneiden::V,отрезать,е̄дтэ
6181,abschneiden::V,отрезать,е̄дтлэ
6182,binden::V,вязать,gårredidh
6183,binden::V,вязать,tjadnat
6184,binden::V,вязать,gárrat
6185,binden::V,вязать,čoonnâđ
6186,binden::V,вязать,čõõnnâd
6187,binden::V,вязать,čuõlmmâd
6188,binden::V,вязать,ко̄ррэ
6189,binden::V,вязать,чӯллмдэ
6190,binden::V,вязать,ко̄а̄ррэ
6191,stecken::V,воткнуть,rïjtedh
6192,stecken::V,воткнуть,tsævkkat
6193,stecken::V,воткнуть,cáhkit
6194,stecken::V,воткнуть,cuggâđ
6195,stecken::V,воткнуть,čuõ´ǧ'ǧeed
6196,stecken::V,воткнуть,чогксэ
6197,stecken::V,воткнуть,це̄ӈькхэ
6198,brechen::V,сломать,dåajodh
6199,brechen::V,сломать,tsåapkodh
6200,brechen::V,сломать,doaddjut
6201,brechen::V,сломать,cuvket
6202,brechen::V,сломать,moorrâđ
6203,brechen::V,сломать,mu´rdded
6204,brechen::V,сломать,муррьтэ
6205,klopfen::V,стучать,beenghkedh
6206,klopfen::V,стучать,goalkkalit
6207,klopfen::V,стучать,tsábbmet
6208,klopfen::V,стучать,goalkit
6209,klopfen::V,стучать,skoalkit
6210,klopfen::V,стучать,skuá'lkuttiđ
6211,klopfen::V,стучать,kuälkted
6212,klopfen::V,стучать,та̄гкэ
6213,hauen::V,бить,beenghkedh
6214,hauen::V,бить,tjuollat
6215,hauen::V,бить,čuollat
6216,hauen::V,бить,čurmâđ
6217,hauen::V,бить,čâ´cǩǩed
6218,hauen::V,бить,та̄гкэ
6219,hauen::V,бить,ва̄сстэ
6220,kleben::V,клеить,njamkedh
6221,kleben::V,клеить,dædnjodit
6222,kleben::V,клеить,liibmet
6223,kleben::V,клеить,taṃadiđ
6224,kleben::V,клеить,li´jmmjed
6225,kleben::V,клеить,нямхэ
6226,reiben::V,тереть,daanjedh
6227,reiben::V,тереть,ruvvit
6228,reiben::V,тереть,ruvvet
6229,reiben::V,тереть,fiärruđ
6230,reiben::V,тереть,heârrad
6231,reiben::V,тереть,ru´vvjed
6232,reiben::V,тереть,е̄ррэ
6233,streichen::V,намазать,daejdedh
6234,streichen::V,намазать,badtjadidh
6235,streichen::V,намазать,vuojddat
6236,streichen::V,намазать,málet
6237,streichen::V,намазать,njuohtat
6238,streichen::V,намазать,njuottâđ
6239,streichen::V,намазать,puák'suđ
6240,streichen::V,намазать,påhssad
6241,streichen::V,намазать,мо̄а̄шшэ
6242,schleifen::V,точить,slijhpedh
6243,schleifen::V,точить,sadjet
6244,schleifen::V,точить,sadjit
6245,schleifen::V,точить,šliipet
6246,schleifen::V,точить,saijeeđ
6247,schleifen::V,точить,sââjjad
6248,schleifen::V,точить,tabǯsted
6249,schleifen::V,точить,то̄а̄мчсе
6250,schneiden::V,резать,bietskedh
6251,schneiden::V,резать,suoddat
6252,schneiden::V,резать,tjuohppat
6253,schneiden::V,резать,biesskedit
6254,schneiden::V,резать,čuohppat
6255,schneiden::V,резать,čuop'pâđ
6256,schneiden::V,резать,čuõp'pâd
6257,schneiden::V,резать,е̄дтэ
6258,schneiden::V,резать,пе̄ррэ
6259,schneiden::V,резать,чӯххпэ
6260,rütteln::V,шатать,firredh
6261,rütteln::V,шатать,doargestit
6262,rütteln::V,шатать,šluvgit
6263,rütteln::V,шатать,pušteđ
6264,rütteln::V,шатать,pu´štted
6265,rütteln::V,шатать,пушшьтэ
6266,schütteln::V,трясти,firredh
6267,schütteln::V,трясти,sjavnnjet
6268,schütteln::V,трясти,sillnat
6269,schütteln::V,трясти,skullhet
6270,schütteln::V,трясти,salkalit
6271,schütteln::V,трясти,pušteđ
6272,schütteln::V,трясти,pu´štted
6273,schütteln::V,трясти,пушшьтэ
6274,schwenken::V,махать,svinhtedh
6275,schwenken::V,махать,svikkastit
6276,schwenken::V,махать,šlivgut
6277,schwenken::V,махать,hiä'iluttiđ
6278,schwenken::V,махать,heeilted
6279,schwenken::V,махать,маххъе
6280,schütten::V,налить,gurhkedh
6281,schütten::V,налить,hállit
6282,schütten::V,налить,liejkkit
6283,schütten::V,налить,leškiđ
6284,schütten::V,налить,virâttiđ
6285,schütten::V,налить,väällad
6286,schütten::V,налить,ва̄ллэ
6287,füllen::V,наполнить,dievhtedh
6288,füllen::V,наполнить,dievddet
6289,füllen::V,наполнить,deavdit
6290,füllen::V,наполнить,tevdiđ
6291,füllen::V,наполнить,tiudded
6292,füllen::V,наполнить,тӣввтэ
6293,einwickeln::V,завернуть,gïesedh
6294,einwickeln::V,завернуть,giessat
6295,einwickeln::V,завернуть,gárrat
6296,einwickeln::V,завернуть,giessat
6297,einwickeln::V,завернуть,gurpat
6298,einwickeln::V,завернуть,kiessâđ
6299,einwickeln::V,завернуть,ǩiõssâd
6300,einwickeln::V,завернуть,кӣссэ
6301,tragen::V,нести,guedtedh
6302,tragen::V,нести,guoddet
6303,tragen::V,нести,guoddit
6304,tragen::V,нести,kyed'diđ
6305,tragen::V,нести,kue´d'ded
6306,tragen::V,нести,кӯннҌтэ
6307,schleppen::V,тащить,fatnehtidh
6308,schleppen::V,тащить,sliehpit
6309,schleppen::V,тащить,feastit
6310,schleppen::V,тащить,vie'šidiđ
6311,schleppen::V,тащить,hinnađ
6312,schleppen::V,тащить,nje´ʒʒed
6313,schleppen::V,тащить,чуввкэ
6314,ziehen::V,тянуть,giesedh
6315,ziehen::V,тянуть,giesset
6316,ziehen::V,тянуть,geassit
6317,ziehen::V,тянуть,keessiđ
6318,ziehen::V,тянуть,ǩie´ssed
6319,ziehen::V,тянуть,ке̄ссе
6320,aufbewahren::V,хранить,vöörhkedh
6321,aufbewahren::V,хранить,vuorkkit
6322,aufbewahren::V,хранить,seailluhit
6323,aufbewahren::V,хранить,siä'iluttiđ
6324,aufbewahren::V,хранить,seeilted
6325,aufbewahren::V,хранить,рӯкнэ
6326,werfen::V,бросать,slampestidh
6327,werfen::V,бросать,bálkkot
6328,werfen::V,бросать,suhppet
6329,werfen::V,бросать,šlivgiđ
6330,werfen::V,бросать,čeâǥǥted
6331,werfen::V,бросать,суэххпэ
6332,fangen::V,ловить,bivtedh
6333,fangen::V,ловить,giddit
6334,fangen::V,ловить,bivdit
6335,fangen::V,ловить,toppiđ
6336,fangen::V,ловить,tää´vted
6337,fangen::V,ловить,та̄бпэ
6338,fangen::V,ловить,со̄а̄гкэ
6339,packen::V,схватить,doerelidh
6340,packen::V,схватить,kreemsedh
6341,packen::V,схватить,doahppit
6342,packen::V,схватить,doahput
6343,packen::V,схватить,tuáppuđ
6344,packen::V,схватить,ká'ivâstiđ
6345,packen::V,схватить,tää´vted
6346,packen::V,схватить,каццсе
6347,packen::V,схватить,туэрркэ
6348,packen::V,схватить,ро̄а̄ппчье
6349,verstecken::V,спрятать,tjïekedh
6350,verstecken::V,спрятать,tjiehkat
6351,verstecken::V,спрятать,čiehkat
6352,verstecken::V,спрятать,čieḥâđ
6353,verstecken::V,спрятать,peittad
6354,verstecken::V,спрятать,пе̄йхьтэ
6355,teilen::V,разделить,juekedh
6356,teilen::V,разделить,juohket
6357,teilen::V,разделить,juohkit
6358,teilen::V,разделить,jyeḥiđ
6359,teilen::V,разделить,jue´ǩǩed
6360,teilen::V,разделить,ю̄гке
6361,teilen::V,разделить,ра̄ттҍке
6362,schicken::V,посылать,saadtodh
6363,schicken::V,посылать,sáddit
6364,schicken::V,посылать,sáddet
6365,schicken::V,посылать,vuo'lgâttiđ
6366,schicken::V,посылать,vuõltteed
6367,schicken::V,посылать,вӯлкхэ
6368,bringen::V,принести,buektedh
6369,bringen::V,принести,doalvvot
6370,bringen::V,принести,buktit
6371,bringen::V,принести,tuál'vuđ
6372,bringen::V,принести,pu´htted
6373,bringen::V,принести,пыххьтэ
6374,hinzufügen::V,добавить,dievhtedh
6375,hinzufügen::V,добавить,duoddit
6376,hinzufügen::V,добавить,lasedit
6377,hinzufügen::V,добавить,lasihit
6378,hinzufügen::V,добавить,lasettiđ
6379,hinzufügen::V,добавить,lââ´zzted
6380,hinzufügen::V,добавить,лажьхе
6381,bekommen::V,достать,åadtjodh
6382,bekommen::V,достать,åttjudit
6383,bekommen::V,достать,oažžut
6384,bekommen::V,достать,juksâđ
6385,bekommen::V,достать,uáž'žuđ
6386,bekommen::V,достать,vuäǯ'ǯâd
6387,bekommen::V,достать,вуаннче
6388,erhalten::V,получить,åadtjodh
6389,erhalten::V,получить,oadtjot
6390,erhalten::V,получить,oažžut
6391,erhalten::V,получить,uáž'žuđ
6392,erhalten::V,получить,vuäǯ'ǯâd
6393,erhalten::V,получить,ва̄лльтэ
6394,nehmen::V,взять,vaeltedh
6395,nehmen::V,взять,válldet
6396,nehmen::V,взять,váldit
6397,nehmen::V,взять,väldiđ
6398,nehmen::V,взять,vä´ldded
6399,nehmen::V,взять,ва̄лльтэ
6400,wählen::V,выбрать,veeljedh
6401,wählen::V,выбрать,válljit
6402,wählen::V,выбрать,válljet
6403,wählen::V,выбрать,valjiđ
6404,wählen::V,выбрать,vaalšed
6405,wählen::V,выбрать,va´lljeed
6406,wählen::V,выбрать,воалшэ
6407,auswählen::V,отобрать,veeljedh
6408,auswählen::V,отобрать,tjuolldet
6409,auswählen::V,отобрать,válljet
6410,auswählen::V,отобрать,valjiđ
6411,auswählen::V,отобрать,vaalšed
6412,auswählen::V,отобрать,va´lljeed
6413,auswählen::V,отобрать,воалшэ
6414,bewahren::V,сохранить,vaarjelidh
6415,bewahren::V,сохранить,bisodit
6416,bewahren::V,сохранить,várjjalit
6417,bewahren::V,сохранить,seailluhit
6418,bewahren::V,сохранить,varjâliđ
6419,bewahren::V,сохранить,varjjled
6420,bewahren::V,сохранить,ӣшшьтэ
6421,bewahren::V,сохранить,во̄а̄ррьдэ
6422,behindern::V,препятствовать,hööptdeh
6423,behindern::V,препятствовать,hieredit
6424,behindern::V,препятствовать,muhttet
6425,behindern::V,препятствовать,eastadit
6426,behindern::V,препятствовать,estiđ
6427,behindern::V,препятствовать,coggâđ
6428,behindern::V,препятствовать,hettiđ
6429,behindern::V,препятствовать,cõggâd
6430,behindern::V,препятствовать,е̄кхэллэ
6431,verderben::V,испортить,biejstedh
6432,verderben::V,испортить,spedjat
6433,verderben::V,испортить,billistit
6434,verderben::V,испортить,pillediđ
6435,verderben::V,испортить,tårmmad
6436,verderben::V,испортить,pe´llsted
6437,verderben::V,испортить,тоаррмэ
6438,verderben::V,испортить,ма̄ййкэ
6439,beschädigen::V,повредить,fæjloedidh
6440,beschädigen::V,повредить,vahágahttet
6441,beschädigen::V,повредить,bilidit
6442,beschädigen::V,повредить,vahâgittiđ
6443,beschädigen::V,повредить,pä´rtteed
6444,beschädigen::V,повредить,муррьтэ
6445,zerbrechen::V,разбить,tsööpkedh
6446,zerbrechen::V,разбить,doadjet
6447,zerbrechen::V,разбить,cuvket
6448,zerbrechen::V,разбить,cuov'kkiđ
6449,zerbrechen::V,разбить,muårrâd
6450,zerbrechen::V,разбить,cu´vǩǩeed
6451,zerbrechen::V,разбить,муррьтэ
6452,zerreißen::V,разорвать,gejhkielidh
6453,zerreißen::V,разорвать,gajkudit
6454,zerreißen::V,разорвать,gaikkodit
6455,zerreißen::V,разорвать,ráisket
6456,zerreißen::V,разорвать,kiškođ
6457,zerreißen::V,разорвать,ra´šǩǩeed
6458,zerreißen::V,разорвать,пуатткэ
6459,zerstören::V,разрушить,eerjedh
6460,zerstören::V,разрушить,biejsstet
6461,zerstören::V,разрушить,håhkkidit
6462,zerstören::V,разрушить,heavahit
6463,zerstören::V,разрушить,duš'šadit
6464,zerstören::V,разрушить,bilidit
6465,zerstören::V,разрушить,hevâttiđ
6466,zerstören::V,разрушить,hiâvted
6467,zerstören::V,разрушить,ёҏтэ
6468,verbrennen::V,сжечь,båeltedh
6469,verbrennen::V,сжечь,boalldet
6470,verbrennen::V,сжечь,boaldit
6471,verbrennen::V,сжечь,puál'diđ
6472,verbrennen::V,сжечь,puä´ldded
6473,verbrennen::V,сжечь,пуэлльтэ
6474,geben::V,дать,vedtedh
6475,geben::V,дать,vaddet
6476,geben::V,дать,addit
6477,geben::V,дать,addliđ
6478,geben::V,дать,ä´n
6479,geben::V,дать,аннҍтэ
6480,reichen::V,передать,geelkedh
6481,reichen::V,передать,lagádit
6482,reichen::V,передать,geiget
6483,reichen::V,передать,keigiđ
6484,reichen::V,передать,vuõiggâ´stted
6485,reichen::V,передать,аннҍтэ
6486,schenken::V,дарить,vedtedh
6487,schenken::V,дарить,vaddet
6488,schenken::V,дарить,skeaŋkut
6489,schenken::V,дарить,skeŋket
6490,schenken::V,дарить,skeŋkkiđ
6491,schenken::V,дарить,sǩiâŋkkâd
6492,schenken::V,дарить,ла̄ххе
6493,versprechen::V,обещать,luhpiedidh
6494,versprechen::V,обещать,jáhttet
6495,versprechen::V,обещать,lohpidit
6496,versprechen::V,обещать,lopediđ
6497,versprechen::V,обещать,lå´ppeed
6498,versprechen::V,обещать,о̄а̄шштҍе
6499,wünschen::V,желать,lahkoehtidh
6500,wünschen::V,желать,sávvat
6501,wünschen::V,желать,sávadit
6502,wünschen::V,желать,doaivvuhit
6503,wünschen::V,желать,tuá'ivuttiđ
6504,wünschen::V,желать,tuâivvad
6505,wünschen::V,желать,туввэ
6506,loben::V,хвалить,girmedh
6507,loben::V,хвалить,májnnot
6508,loben::V,хвалить,rámmpot
6509,loben::V,хвалить,máidnut
6510,loben::V,хвалить,rámidit
6511,loben::V,хвалить,rammuđ
6512,loben::V,хвалить,rämidiđ
6513,loben::V,хвалить,ââ´leed
6514,loben::V,хвалить,ǩei´tted
6515,loben::V,хвалить,кыйта
6516,küssen::V,целовать,tjånnahtidh
6517,küssen::V,целовать,tjuvliestidh
6518,küssen::V,целовать,tjullit
6519,küssen::V,целовать,tjulestit
6520,küssen::V,целовать,cum'mát
6521,küssen::V,целовать,cummistit
6522,küssen::V,целовать,cummâliđ
6523,küssen::V,целовать,cu´mmsted
6524,küssen::V,целовать,cu´mmstõõllâd
6525,küssen::V,целовать,нӣссэ
6526,wiegen::V,качать,sjammadidh
6527,wiegen::V,качать,vuohttot
6528,wiegen::V,качать,vuohtudit
6529,wiegen::V,качать,vuohttut
6530,wiegen::V,качать,vuát'tuđ
6531,wiegen::V,качать,nuäkkad
6532,wiegen::V,качать,suâibted
6533,wiegen::V,качать,нуагкэ
6534,zudecken::V,накрыть,gaptjedh
6535,zudecken::V,накрыть,loavddet
6536,zudecken::V,накрыть,gokčat
6537,zudecken::V,накрыть,luáv'diđ
6538,zudecken::V,накрыть,kä´tted
6539,zudecken::V,накрыть,ка̄ххьтэ
6540,wecken::V,разбудить,gåaskodh
6541,wecken::V,разбудить,båktet
6542,wecken::V,разбудить,boktit
6543,wecken::V,разбудить,rávkat
6544,wecken::V,разбудить,cuvnâđ
6545,wecken::V,разбудить,counnâd
6546,wecken::V,разбудить,цо̄ввнэ
6547,zeigen::V,показать,vuesiehtidh
6548,zeigen::V,показать,vuosedit
6549,zeigen::V,показать,giejgget
6550,zeigen::V,показать,čájehit
6551,zeigen::V,показать,čäittiđ
6552,zeigen::V,показать,čujottiđ
6553,zeigen::V,показать,čuäi´ted
6554,zeigen::V,показать,вӯзьхе
6555,führen::V,вести,steeredh
6556,führen::V,вести,doalvvot
6557,führen::V,вести,láidet
6558,führen::V,вести,jođettiđ
6559,führen::V,вести,jåå´đted
6560,führen::V,вести,выгкэ
6561,lehren::V,учить,ööhpehtidh
6562,lehren::V,учить,åhpadit
6563,lehren::V,учить,oahpahit
6564,lehren::V,учить,máttááttiđ
6565,lehren::V,учить,mätt'ted
6566,lehren::V,учить,vuä´ppsted
6567,lehren::V,учить,ма̄тҍха
6568,unterrichten::V,преподавать,ööhpehtidh
6569,unterrichten::V,преподавать,lågådit
6570,unterrichten::V,преподавать,åhpadit
6571,unterrichten::V,преподавать,oahpahit
6572,unterrichten::V,преподавать,škovliđ
6573,unterrichten::V,преподавать,máttááttiđ
6574,unterrichten::V,преподавать,mätt'ted
6575,unterrichten::V,преподавать,vuä´ppsted
6576,unterrichten::V,преподавать,ма̄тҍха
6577,aufziehen::V,воспитать,eeledh
6578,aufziehen::V,воспитать,bajedit
6579,aufziehen::V,воспитать,biebmat
6580,aufziehen::V,воспитать,pajaskeessiđ
6581,aufziehen::V,воспитать,šoddâdiđ
6582,aufziehen::V,воспитать,šõddeed
6583,aufziehen::V,воспитать,peâm'mad
6584,aufziehen::V,воспитать,вуэпьсе
6585,leiten::V,руководить,lijrehtidh
6586,leiten::V,руководить,lájddit
6587,leiten::V,руководить,oatsodit
6588,leiten::V,руководить,jođihit
6589,leiten::V,руководить,stivriđ
6590,leiten::V,руководить,hovdiđ
6591,leiten::V,руководить,jåå´đted
6592,leiten::V,руководить,выгкэ
6593,leiten::V,руководить,вӯййкье
6594,antreiben::V,подгонять,eadtjoestidh
6595,antreiben::V,подгонять,hasodit
6596,antreiben::V,подгонять,hállsjedit
6597,antreiben::V,подгонять,gevret
6598,antreiben::V,подгонять,rássat
6599,antreiben::V,подгонять,kušottiđ
6600,antreiben::V,подгонять,huá'puttiđ
6601,antreiben::V,подгонять,rääskted
6602,antreiben::V,подгонять,hõškkled
6603,antreiben::V,подгонять,ёадҌхе
6604,lassen::V,заставить,baajedh
6605,lassen::V,заставить,-ahttet
6606,lassen::V,заставить,diktit
6607,lassen::V,заставить,-ttiđ
6608,lassen::V,заставить,ä´n
6609,lassen::V,заставить,па̄ххкэ
6610,einladen::V,пригласить,bööredh
6611,einladen::V,пригласить,bivddit
6612,einladen::V,пригласить,gåhttjot
6613,einladen::V,пригласить,bovdet
6614,einladen::V,пригласить,koččođ
6615,einladen::V,пригласить,kåččad
6616,einladen::V,пригласить,коаххче
6617,vereinigen::V,объединить,iktedidh
6618,vereinigen::V,объединить,aktidit
6619,vereinigen::V,объединить,ovttastahttit
6620,vereinigen::V,объединить,o'vtâstittiđ
6621,vereinigen::V,объединить,õhtteed
6622,vereinigen::V,объединить,э̄хтхэ
6623,besuchen::V,посетить,åahpodh
6624,besuchen::V,посетить,goevlelidh
6625,besuchen::V,посетить,guossit
6626,besuchen::V,посетить,gal'let
6627,besuchen::V,посетить,fitnat
6628,besuchen::V,посетить,kolliđ
6629,besuchen::V,посетить,kõ´ll'jed
6630,besuchen::V,посетить,по̄дтлэ
6631,besuchen::V,посетить,во̄тэдтэ
6632,besuchen::V,посетить,во̄а̄ррдэ
6633,treffen::V,встретить,dieviedidh
6634,treffen::V,встретить,iejvvit
6635,treffen::V,встретить,deaivat
6636,treffen::V,встретить,staaviđ
6637,treffen::V,встретить,teividiđ
6638,treffen::V,встретить,o´ddjõõttâd
6639,treffen::V,встретить,вуэсстлэ
6640,sich versammeln::V,собраться,gaavnedidh
6641,sich versammeln::V,собраться,tjoaggut
6642,sich versammeln::V,собраться,čoahkkanit
6643,sich versammeln::V,собраться,čokkâniđ
6644,sich versammeln::V,собраться,nurâdâttâđ
6645,sich versammeln::V,собраться,noorõõttâd
6646,sich versammeln::V,собраться,вӯллклэ
6647,spielen::V,играть,rïdtjedh
6648,spielen::V,играть,lustedalledh
6649,spielen::V,играть,ståhkat
6650,spielen::V,играть,stuvssit
6651,spielen::V,играть,speallat
6652,spielen::V,играть,le'ihâšiđ
6653,spielen::V,играть,siõrrâd
6654,spielen::V,играть,speâllad
6655,spielen::V,играть,сӣррэ
6656,singen::V,петь,laavlodh
6657,singen::V,петь,lávllot
6658,singen::V,петь,lávlut
6659,singen::V,петь,lávluđ
6660,singen::V,петь,läullad
6661,singen::V,петь,ла̄ввлэ
6662,tanzen::V,плясать,daanhtsodh
6663,tanzen::V,плясать,dánssat
6664,tanzen::V,плясать,gærssulit
6665,tanzen::V,плясать,dánset
6666,tanzen::V,плясать,tánssáđ
6667,tanzen::V,плясать,ta´nssjed
6668,tanzen::V,плясать,pleäs'sjed
6669,tanzen::V,плясать,нюччке
6670,tanzen::V,плясать,пляссъе
6671,tanzen::V,танцевать,daanhtsodh
6672,tanzen::V,танцевать,dánssat
6673,tanzen::V,танцевать,gærssulit
6674,tanzen::V,танцевать,dánset
6675,tanzen::V,танцевать,tánssáđ
6676,tanzen::V,танцевать,ta´nssjed
6677,tanzen::V,танцевать,pleäs'sjed
6678,tanzen::V,танцевать,нюччке
6679,tanzen::V,танцевать,пляссъе
6680,sich trennen::V,расстаться,jååkedidh
6681,sich trennen::V,расстаться,sirrat
6682,sich trennen::V,расстаться,sirádit
6683,sich trennen::V,расстаться,earránit
6684,sich trennen::V,расстаться,ratkuđ
6685,sich trennen::V,расстаться,rätkkjed
6686,sich trennen::V,расстаться,кӯдтъе
6687,verlassen::V,покинуть,laehpedh
6688,verlassen::V,покинуть,guodet
6689,verlassen::V,покинуть,guođđit
6690,verlassen::V,покинуть,hilgođ
6691,verlassen::V,покинуть,kyeđđiđ
6692,verlassen::V,покинуть,kue´đđed
6693,verlassen::V,покинуть,сӯһпъе
6694,retten::V,спасти,gorredidh
6695,retten::V,спасти,gádjot
6696,retten::V,спасти,gádjut
6697,retten::V,спасти,kááijuđ
6698,retten::V,спасти,piä'luštiđ
6699,retten::V,спасти,ka´jjeed
6700,retten::V,спасти,вуаннче
6701,bewachen::V,охранять,geehtedh
6702,bewachen::V,охранять,váktit
6703,bewachen::V,охранять,fáktet
6704,bewachen::V,охранять,vahtiđ
6705,bewachen::V,охранять,värddjed
6706,bewachen::V,охранять,va´httjed
6707,bewachen::V,охранять,пынне
6708,bewachen::V,охранять,ка̄рвуллэ
6709,schützen::V,уберегать,vaarjelidh
6710,schützen::V,уберегать,suoddjit
6711,schützen::V,уберегать,suodjalit
6712,schützen::V,уберегать,suddjet
6713,schützen::V,уберегать,varjâliđ
6714,schützen::V,уберегать,suâided
6715,schützen::V,уберегать,varjjled
6716,schützen::V,уберегать,пынне
6717,verteidigen::V,защитить,vaarjelidh
6718,verteidigen::V,защитить,bælostit
6719,verteidigen::V,защитить,bealuštit
6720,verteidigen::V,защитить,čuollat
6721,verteidigen::V,защитить,piä'luštiđ
6722,verteidigen::V,защитить,peälšted
6723,verteidigen::V,защитить,пэ̄лль мэ̄ннэ
6724,sich schlagen::V,драться,dåarodh
6725,sich schlagen::V,драться,tjoelestidh
6726,sich schlagen::V,драться,doarrot
6727,sich schlagen::V,драться,doarrut
6728,sich schlagen::V,драться,tuárruđ
6729,sich schlagen::V,драться,tuärrad
6730,sich schlagen::V,драться,туаррэ
6731,schießen::V,стрелять,vuetjedh
