,Concept_ID,se,sq
6898,umdrehen::V,botnjat,kthej
6899,umdrehen::V,jorgođ,kthej
6900,umdrehen::V,jårǥsted,kthej
6901,umdrehen::V,коамьхе,kthej
6902,umdrehen::V,калльтлэ,kthej
6903,heben::V,luknjedh,ngre
6904,heben::V,baavhkestidh,ngre
6905,heben::V,bajedit,ngre
6906,heben::V,loktet,ngre
6907,heben::V,bajidit,ngre
6908,heben::V,pajediđ,ngre
6909,heben::V,kokkiđ,ngre
6910,heben::V,kaggâd,ngre
6911,heben::V,pââ´jeed,ngre
6912,heben::V,пайнэ,ngre
6913,heben::V,пайнэллэ,ngre
6914,hochheben::V,lutnjedh,ngre
6915,hochheben::V,låggŋit,ngre
6916,hochheben::V,loktet,ngre
6917,hochheben::V,pajediđ,ngre
6918,hochheben::V,kuåstteed,ngre
6919,hochheben::V,пайнэ,ngre
6920,ergreifen::V,fihkelidh,rrëmbej
6921,ergreifen::V,sårjjot,rrëmbej
6922,ergreifen::V,doahppit,rrëmbej
6923,ergreifen::V,fáhtet,rrëmbej
6924,ergreifen::V,tuáppuđ,rrëmbej
6925,ergreifen::V,poppâ´tted,rrëmbej
6926,ergreifen::V,каццсе,rrëmbej
6927,ergreifen::V,туэрркэ,rrëmbej
6928,ergreifen::V,ро̄а̄ппчье,rrëmbej
6929,halten::V,steeredh,mbaj
6930,halten::V,utniedidh,mbaj
6931,halten::V,anedit,mbaj
6932,halten::V,adnalit,mbaj
6933,halten::V,doallat,mbaj
6934,halten::V,toollâd,mbaj
6935,halten::V,tue´rjjeed,mbaj
6936,halten::V,туаррье,mbaj
6937,drücken::V,dïelkestidh,shtyp
6938,drücken::V,dieddet,shtyp
6939,drücken::V,deaddit,shtyp
6940,drücken::V,čárvet,shtyp
6941,drücken::V,čárvuđ,shtyp
6942,drücken::V,čärvvad,shtyp
6943,drücken::V,teä´d'ded,shtyp
6944,drücken::V,пе̄ррэ,shtyp
6945,drücken::V,ра̄ппче,shtyp
6946,schieben::V,vuetjedh,shtyj
6947,schieben::V,sjáhtjat,shtyj
6948,schieben::V,cáhkit,shtyj
6949,schieben::V,cuggâđ,shtyj
6950,schieben::V,oi´ǧǧeed,shtyj
6951,schieben::V,оййкье,shtyj
6952,kratzen::V,våhtsodh,kruaj
6953,kratzen::V,våhtsodh,gërvisht
6954,kratzen::V,skreepedh,kruaj
6955,kratzen::V,skreepedh,gërvisht
6956,kratzen::V,ruohkkat,kruaj
6957,kratzen::V,ruohkkat,gërvisht
6958,kratzen::V,ruohkastit,kruaj
6959,kratzen::V,ruohkastit,gërvisht
6960,kratzen::V,gazzut,kruaj
6961,kratzen::V,gazzut,gërvisht
6962,kratzen::V,kazzođ,kruaj
6963,kratzen::V,kazzođ,gërvisht
6964,kratzen::V,võckkâd,kruaj
6965,kratzen::V,võckkâd,gërvisht
6966,kratzen::V,кышшкэ,kruaj
6967,kratzen::V,кышшкэ,gërvisht
6968,kratzen::V,каххьце,kruaj
6969,kratzen::V,каххьце,gërvisht
6970,lecken::V,njåalodh,lëpij
6971,lecken::V,njoallot,lëpij
6972,lecken::V,njolodit,lëpij
6973,lecken::V,njuálluđ,lëpij
6974,lecken::V,njuällad,lëpij
6975,lecken::V,нюаллэ,lëpij
6976,beißen::V,gaektjedh,kafshoj
6977,beißen::V,gássket,kafshoj
6978,beißen::V,gáskestit,kafshoj
6979,beißen::V,gáskit,kafshoj
6980,beißen::V,käskiđ,kafshoj
6981,beißen::V,kä´cǩǩed,kafshoj
6982,beißen::V,ка̄ццьке,kafshoj
6983,abreißen::V,bïhkedh,shkëpus
6984,abreißen::V,gajkkot,shkëpus
6985,abreißen::V,gaikkihit,shkëpus
6986,abreißen::V,roottâđ,shkëpus
6987,abreißen::V,ra´šǩǩeed,shkëpus
6988,abreißen::V,rååttad,shkëpus
6989,abreißen::V,ро̄дтҍе,shkëpus
6990,abreißen::V,пӯттҍкье,shkëpus
6991,abschneiden::V,tjoehpestidh,cungoj
6992,abschneiden::V,jallat,cungoj
6993,abschneiden::V,čuohppat,cungoj
6994,abschneiden::V,jogâldiđ,cungoj
6995,abschneiden::V,geerelidh,cungoj
6996,abschneiden::V,е̄дтэ,cungoj
6997,abschneiden::V,е̄дтлэ,cungoj
6998,binden::V,gårredidh,lidh
6999,binden::V,tjadnat,lidh
7000,binden::V,gárrat,lidh
7001,binden::V,čoonnâđ,lidh
7002,binden::V,čõõnnâd,lidh
7003,binden::V,čuõlmmâd,lidh
7004,binden::V,ко̄ррэ,lidh
7005,binden::V,чӯллмдэ,lidh
7006,binden::V,ко̄а̄ррэ,lidh
7007,stecken::V,rïjtedh,fus
7008,stecken::V,rïjtedh,ngul
7009,stecken::V,tsævkkat,fus
7010,stecken::V,tsævkkat,ngul
7011,stecken::V,cáhkit,fus
7012,stecken::V,cáhkit,ngul
7013,stecken::V,cuggâđ,fus
7014,stecken::V,cuggâđ,ngul
7015,stecken::V,čuõ´ǧ'ǧeed,fus
7016,stecken::V,čuõ´ǧ'ǧeed,ngul
7017,stecken::V,чогксэ,fus
7018,stecken::V,чогксэ,ngul
7019,stecken::V,це̄ӈькхэ,fus
7020,stecken::V,це̄ӈькхэ,ngul
7021,brechen::V,dåajodh,thyej
7022,brechen::V,tsåapkodh,thyej
7023,brechen::V,doaddjut,thyej
7024,brechen::V,cuvket,thyej
7025,brechen::V,moorrâđ,thyej
7026,brechen::V,mu´rdded,thyej
7027,brechen::V,муррьтэ,thyej
7028,klopfen::V,beenghkedh,trokas
7029,klopfen::V,goalkkalit,trokas
7030,klopfen::V,tsábbmet,trokas
7031,klopfen::V,goalkit,trokas
7032,klopfen::V,skoalkit,trokas
7033,klopfen::V,skuá'lkuttiđ,trokas
7034,klopfen::V,kuälkted,trokas
7035,klopfen::V,та̄гкэ,trokas
7036,hauen::V,beenghkedh,godas
7037,hauen::V,tjuollat,godas
7038,hauen::V,čuollat,godas
7039,hauen::V,čurmâđ,godas
7040,hauen::V,čâ´cǩǩed,godas
7041,hauen::V,та̄гкэ,godas
7042,hauen::V,ва̄сстэ,godas
7043,kleben::V,njamkedh,ngjis
7044,kleben::V,dædnjodit,ngjis
7045,kleben::V,liibmet,ngjis
7046,kleben::V,taṃadiđ,ngjis
7047,kleben::V,li´jmmjed,ngjis
7048,kleben::V,нямхэ,ngjis
7049,reiben::V,daanjedh,fërkoj
7050,reiben::V,ruvvit,fërkoj
7051,reiben::V,ruvvet,fërkoj
7052,reiben::V,fiärruđ,fërkoj
7053,reiben::V,heârrad,fërkoj
7054,reiben::V,ru´vvjed,fërkoj
7055,reiben::V,е̄ррэ,fërkoj
7056,streichen::V,daejdedh,lyej
7057,streichen::V,badtjadidh,lyej
7058,streichen::V,vuojddat,lyej
7059,streichen::V,málet,lyej
7060,streichen::V,njuohtat,lyej
7061,streichen::V,njuottâđ,lyej
7062,streichen::V,puák'suđ,lyej
7063,streichen::V,påhssad,lyej
7064,streichen::V,мо̄а̄шшэ,lyej
7065,schleifen::V,slijhpedh,mpreh
7066,schleifen::V,sadjet,mpreh
7067,schleifen::V,sadjit,mpreh
7068,schleifen::V,šliipet,mpreh
7069,schleifen::V,saijeeđ,mpreh
7070,schleifen::V,sââjjad,mpreh
7071,schleifen::V,tabǯsted,mpreh
7072,schleifen::V,то̄а̄мчсе,mpreh
7073,schneiden::V,bietskedh,pres
7074,schneiden::V,suoddat,pres
7075,schneiden::V,tjuohppat,pres
7076,schneiden::V,biesskedit,pres
7077,schneiden::V,čuohppat,pres
7078,schneiden::V,čuop'pâđ,pres
7079,schneiden::V,čuõp'pâd,pres
7080,schneiden::V,е̄дтэ,pres
7081,schneiden::V,пе̄ррэ,pres
7082,schneiden::V,чӯххпэ,pres
7083,rütteln::V,firredh,shkund
7084,rütteln::V,doargestit,shkund
7085,rütteln::V,šluvgit,shkund
7086,rütteln::V,pušteđ,shkund
7087,rütteln::V,pu´štted,shkund
7088,rütteln::V,пушшьтэ,shkund
7089,schütteln::V,firredh,lëkund
7090,schütteln::V,sjavnnjet,lëkund
7091,schütteln::V,sillnat,lëkund
7092,schütteln::V,skullhet,lëkund
7093,schütteln::V,salkalit,lëkund
7094,schütteln::V,pušteđ,lëkund
7095,schütteln::V,pu´štted,lëkund
7096,schütteln::V,пушшьтэ,lëkund
7097,schwenken::V,svinhtedh,valëvit
7098,schwenken::V,svikkastit,valëvit
7099,schwenken::V,šlivgut,valëvit
7100,schwenken::V,hiä'iluttiđ,valëvit
7101,schwenken::V,heeilted,valëvit
7102,schwenken::V,маххъе,valëvit
7103,schütten::V,gurhkedh,mbush
7104,schütten::V,hállit,mbush
7105,schütten::V,liejkkit,mbush
7106,schütten::V,leškiđ,mbush
7107,schütten::V,virâttiđ,mbush
7108,schütten::V,väällad,mbush
7109,schütten::V,ва̄ллэ,mbush
7110,füllen::V,dievhtedh,mbush
7111,füllen::V,dievddet,mbush
7112,füllen::V,deavdit,mbush
7113,füllen::V,tevdiđ,mbush
7114,füllen::V,tiudded,mbush
7115,füllen::V,тӣввтэ,mbush
7116,einwickeln::V,gïesedh,mbështjell
7117,einwickeln::V,giessat,mbështjell
7118,einwickeln::V,gárrat,mbështjell
7119,einwickeln::V,giessat,mbështjell
7120,einwickeln::V,gurpat,mbështjell
7121,einwickeln::V,kiessâđ,mbështjell
7122,einwickeln::V,ǩiõssâd,mbështjell
7123,einwickeln::V,кӣссэ,mbështjell
7124,tragen::V,guedtedh,mbaj
7125,tragen::V,guedtedh,mbart
7126,tragen::V,guoddet,mbaj
7127,tragen::V,guoddet,mbart
7128,tragen::V,guoddit,mbaj
7129,tragen::V,guoddit,mbart
7130,tragen::V,kyed'diđ,mbaj
7131,tragen::V,kyed'diđ,mbart
7132,tragen::V,kue´d'ded,mbaj
7133,tragen::V,kue´d'ded,mbart
7134,tragen::V,кӯннҌтэ,mbaj
7135,tragen::V,кӯннҌтэ,mbart
7136,schleppen::V,fatnehtidh,heq
7137,schleppen::V,fatnehtidh,zhgërryej
7138,schleppen::V,sliehpit,heq
7139,schleppen::V,sliehpit,zhgërryej
7140,schleppen::V,feastit,heq
7141,schleppen::V,feastit,zhgërryej
7142,schleppen::V,vie'šidiđ,heq
7143,schleppen::V,vie'šidiđ,zhgërryej
7144,schleppen::V,hinnađ,heq
7145,schleppen::V,hinnađ,zhgërryej
7146,schleppen::V,nje´ʒʒed,heq
7147,schleppen::V,nje´ʒʒed,zhgërryej
7148,schleppen::V,чуввкэ,heq
7149,schleppen::V,чуввкэ,zhgërryej
7150,ziehen::V,giesedh,tërheq
7151,ziehen::V,giesset,tërheq
7152,ziehen::V,geassit,tërheq
7153,ziehen::V,keessiđ,tërheq
7154,ziehen::V,ǩie´ssed,tërheq
7155,ziehen::V,ке̄ссе,tërheq
7156,aufbewahren::V,vöörhkedh,ruaj
7157,aufbewahren::V,vuorkkit,ruaj
7158,aufbewahren::V,seailluhit,ruaj
7159,aufbewahren::V,siä'iluttiđ,ruaj
7160,aufbewahren::V,seeilted,ruaj
7161,aufbewahren::V,рӯкнэ,ruaj
7162,werfen::V,slampestidh,hedh
7163,werfen::V,bálkkot,hedh
7164,werfen::V,suhppet,hedh
7165,werfen::V,šlivgiđ,hedh
7166,werfen::V,čeâǥǥted,hedh
7167,werfen::V,суэххпэ,hedh
7168,fangen::V,bivtedh,kap
7169,fangen::V,giddit,kap
7170,fangen::V,bivdit,kap
7171,fangen::V,toppiđ,kap
7172,fangen::V,tää´vted,kap
7173,fangen::V,та̄бпэ,kap
7174,fangen::V,со̄а̄гкэ,kap
7175,packen::V,doerelidh,rrëmbej
7176,packen::V,kreemsedh,rrëmbej
7177,packen::V,doahppit,rrëmbej
7178,packen::V,doahput,rrëmbej
7179,packen::V,tuáppuđ,rrëmbej
7180,packen::V,ká'ivâstiđ,rrëmbej
7181,packen::V,tää´vted,rrëmbej
7182,packen::V,каццсе,rrëmbej
7183,packen::V,туэрркэ,rrëmbej
7184,packen::V,ро̄а̄ппчье,rrëmbej
7185,verstecken::V,tjïekedh,fsheh
7186,verstecken::V,tjiehkat,fsheh
7187,verstecken::V,čiehkat,fsheh
7188,verstecken::V,čieḥâđ,fsheh
7189,verstecken::V,peittad,fsheh
7190,verstecken::V,пе̄йхьтэ,fsheh
7191,teilen::V,juekedh,ndaj
7192,teilen::V,juohket,ndaj
7193,teilen::V,juohkit,ndaj
7194,teilen::V,jyeḥiđ,ndaj
7195,teilen::V,jue´ǩǩed,ndaj
7196,teilen::V,ю̄гке,ndaj
7197,teilen::V,ра̄ттҍке,ndaj
7198,schicken::V,saadtodh,dërgoj
7199,schicken::V,sáddit,dërgoj
7200,schicken::V,sáddet,dërgoj
7201,schicken::V,vuo'lgâttiđ,dërgoj
7202,schicken::V,vuõltteed,dërgoj
7203,schicken::V,вӯлкхэ,dërgoj
7204,bringen::V,buektedh,sjell
7205,bringen::V,doalvvot,sjell
7206,bringen::V,buktit,sjell
7207,bringen::V,tuál'vuđ,sjell
7208,bringen::V,pu´htted,sjell
7209,bringen::V,пыххьтэ,sjell
7210,hinzufügen::V,dievhtedh,shtoj
7211,hinzufügen::V,duoddit,shtoj
7212,hinzufügen::V,lasedit,shtoj
7213,hinzufügen::V,lasihit,shtoj
7214,hinzufügen::V,lasettiđ,shtoj
7215,hinzufügen::V,lââ´zzted,shtoj
7216,hinzufügen::V,лажьхе,shtoj
7217,bekommen::V,åadtjodh,kap
7218,bekommen::V,åttjudit,kap
7219,bekommen::V,oažžut,kap
7220,bekommen::V,juksâđ,kap
7221,bekommen::V,uáž'žuđ,kap
7222,bekommen::V,vuäǯ'ǯâd,kap
7223,bekommen::V,вуаннче,kap
7224,erhalten::V,åadtjodh,marr
7225,erhalten::V,oadtjot,marr
7226,erhalten::V,oažžut,marr
7227,erhalten::V,uáž'žuđ,marr
7228,erhalten::V,vuäǯ'ǯâd,marr
7229,erhalten::V,ва̄лльтэ,marr
7230,nehmen::V,vaeltedh,marr
7231,nehmen::V,válldet,marr
7232,nehmen::V,váldit,marr
7233,nehmen::V,väldiđ,marr
7234,nehmen::V,vä´ldded,marr
7235,nehmen::V,ва̄лльтэ,marr
7236,wählen::V,veeljedh,zgjedh
7237,wählen::V,válljit,zgjedh
7238,wählen::V,válljet,zgjedh
7239,wählen::V,valjiđ,zgjedh
7240,wählen::V,vaalšed,zgjedh
7241,wählen::V,va´lljeed,zgjedh
7242,wählen::V,воалшэ,zgjedh
7243,auswählen::V,veeljedh,përzgjedh
7244,auswählen::V,tjuolldet,përzgjedh
7245,auswählen::V,válljet,përzgjedh
7246,auswählen::V,valjiđ,përzgjedh
7247,auswählen::V,vaalšed,përzgjedh
7248,auswählen::V,va´lljeed,përzgjedh
7249,auswählen::V,воалшэ,përzgjedh
7250,bewahren::V,vaarjelidh,ruaj
7251,bewahren::V,bisodit,ruaj
7252,bewahren::V,várjjalit,ruaj
7253,bewahren::V,seailluhit,ruaj
7254,bewahren::V,varjâliđ,ruaj
7255,bewahren::V,varjjled,ruaj
7256,bewahren::V,ӣшшьтэ,ruaj
7257,bewahren::V,во̄а̄ррьдэ,ruaj
7258,behindern::V,hööptdeh,pengoj
7259,behindern::V,hieredit,pengoj
7260,behindern::V,muhttet,pengoj
7261,behindern::V,eastadit,pengoj
7262,behindern::V,estiđ,pengoj
7263,behindern::V,coggâđ,pengoj
7264,behindern::V,hettiđ,pengoj
7265,behindern::V,cõggâd,pengoj
7266,behindern::V,е̄кхэллэ,pengoj
7267,verderben::V,biejstedh,prish
7268,verderben::V,spedjat,prish
7269,verderben::V,billistit,prish
7270,verderben::V,pillediđ,prish
7271,verderben::V,tårmmad,prish
7272,verderben::V,pe´llsted,prish
7273,verderben::V,тоаррмэ,prish
7274,verderben::V,ма̄ййкэ,prish
7275,beschädigen::V,fæjloedidh,dëmtoj
7276,beschädigen::V,vahágahttet,dëmtoj
7277,beschädigen::V,bilidit,dëmtoj
7278,beschädigen::V,vahâgittiđ,dëmtoj
7279,beschädigen::V,pä´rtteed,dëmtoj
7280,beschädigen::V,муррьтэ,dëmtoj
7281,zerbrechen::V,tsööpkedh,thyej
7282,zerbrechen::V,doadjet,thyej
7283,zerbrechen::V,cuvket,thyej
7284,zerbrechen::V,cuov'kkiđ,thyej
7285,zerbrechen::V,muårrâd,thyej
7286,zerbrechen::V,cu´vǩǩeed,thyej
7287,zerbrechen::V,муррьтэ,thyej
7288,zerreißen::V,gejhkielidh,çjerr
7289,zerreißen::V,gejhkielidh,zheloj
7290,zerreißen::V,gajkudit,çjerr
7291,zerreißen::V,gajkudit,zheloj
7292,zerreißen::V,gaikkodit,çjerr
7293,zerreißen::V,gaikkodit,zheloj
7294,zerreißen::V,ráisket,çjerr
7295,zerreißen::V,ráisket,zheloj
7296,zerreißen::V,kiškođ,çjerr
7297,zerreißen::V,kiškođ,zheloj
7298,zerreißen::V,ra´šǩǩeed,çjerr
7299,zerreißen::V,ra´šǩǩeed,zheloj
7300,zerreißen::V,пуатткэ,çjerr
7301,zerreißen::V,пуатткэ,zheloj
7302,zerstören::V,eerjedh,prish
7303,zerstören::V,eerjedh,shkatërroj
7304,zerstören::V,biejsstet,prish
7305,zerstören::V,biejsstet,shkatërroj
7306,zerstören::V,håhkkidit,prish
7307,zerstören::V,håhkkidit,shkatërroj
7308,zerstören::V,heavahit,prish
7309,zerstören::V,heavahit,shkatërroj
7310,zerstören::V,duš'šadit,prish
7311,zerstören::V,duš'šadit,shkatërroj
7312,zerstören::V,bilidit,prish
7313,zerstören::V,bilidit,shkatërroj
7314,zerstören::V,hevâttiđ,prish
7315,zerstören::V,hevâttiđ,shkatërroj
7316,zerstören::V,hiâvted,prish
7317,zerstören::V,hiâvted,shkatërroj
7318,zerstören::V,ёҏтэ,prish
7319,zerstören::V,ёҏтэ,shkatërroj
7320,verbrennen::V,båeltedh,djeg
7321,verbrennen::V,boalldet,djeg
7322,verbrennen::V,boaldit,djeg
7323,verbrennen::V,puál'diđ,djeg
7324,verbrennen::V,puä´ldded,djeg
7325,verbrennen::V,пуэлльтэ,djeg
7326,geben::V,vedtedh,jap
7327,geben::V,vaddet,jap
7328,geben::V,addit,jap
7329,geben::V,addliđ,jap
7330,geben::V,ä´n,jap
7331,geben::V,аннҍтэ,jap
7332,reichen::V,geelkedh,jap
7333,reichen::V,lagádit,jap
7334,reichen::V,geiget,jap
7335,reichen::V,keigiđ,jap
7336,reichen::V,vuõiggâ´stted,jap
7337,reichen::V,аннҍтэ,jap
7338,schenken::V,vedtedh,fal
7339,schenken::V,vedtedh,dhuroj
7340,schenken::V,vaddet,fal
7341,schenken::V,vaddet,dhuroj
7342,schenken::V,skeaŋkut,fal
7343,schenken::V,skeaŋkut,dhuroj
7344,schenken::V,skeŋket,fal
7345,schenken::V,skeŋket,dhuroj
7346,schenken::V,skeŋkkiđ,fal
7347,schenken::V,skeŋkkiđ,dhuroj
7348,schenken::V,sǩiâŋkkâd,fal
7349,schenken::V,sǩiâŋkkâd,dhuroj
7350,schenken::V,ла̄ххе,fal
7351,schenken::V,ла̄ххе,dhuroj
7352,versprechen::V,luhpiedidh,premtoj
7353,versprechen::V,jáhttet,premtoj
7354,versprechen::V,lohpidit,premtoj
7355,versprechen::V,lopediđ,premtoj
7356,versprechen::V,lå´ppeed,premtoj
7357,versprechen::V,о̄а̄шштҍе,premtoj
7358,wünschen::V,lahkoehtidh,uroj
7359,wünschen::V,sávvat,uroj
7360,wünschen::V,sávadit,uroj
7361,wünschen::V,doaivvuhit,uroj
7362,wünschen::V,tuá'ivuttiđ,uroj
7363,wünschen::V,tuâivvad,uroj
7364,wünschen::V,туввэ,uroj
7365,loben::V,girmedh,lëvdoj
7366,loben::V,girmedh,lavdëroj
7367,loben::V,májnnot,lëvdoj
7368,loben::V,májnnot,lavdëroj
7369,loben::V,rámmpot,lëvdoj
7370,loben::V,rámmpot,lavdëroj
7371,loben::V,máidnut,lëvdoj
7372,loben::V,máidnut,lavdëroj
7373,loben::V,rámidit,lëvdoj
7374,loben::V,rámidit,lavdëroj
7375,loben::V,rammuđ,lëvdoj
7376,loben::V,rammuđ,lavdëroj
7377,loben::V,rämidiđ,lëvdoj
7378,loben::V,rämidiđ,lavdëroj
7379,loben::V,ââ´leed,lëvdoj
7380,loben::V,ââ´leed,lavdëroj
7381,loben::V,ǩei´tted,lëvdoj
7382,loben::V,ǩei´tted,lavdëroj
7383,loben::V,кыйта,lëvdoj
7384,loben::V,кыйта,lavdëroj
7385,küssen::V,tjånnahtidh,puth
7386,küssen::V,tjuvliestidh,puth
7387,küssen::V,tjullit,puth
7388,küssen::V,tjulestit,puth
7389,küssen::V,cum'mát,puth
7390,küssen::V,cummistit,puth
7391,küssen::V,cummâliđ,puth
7392,küssen::V,cu´mmsted,puth
7393,küssen::V,cu´mmstõõllâd,puth
7394,küssen::V,нӣссэ,puth
7395,wiegen::V,sjammadidh,tund
7396,wiegen::V,vuohttot,tund
7397,wiegen::V,vuohtudit,tund
7398,wiegen::V,vuohttut,tund
7399,wiegen::V,vuát'tuđ,tund
7400,wiegen::V,nuäkkad,tund
7401,wiegen::V,suâibted,tund
7402,wiegen::V,нуагкэ,tund
7403,zudecken::V,gaptjedh,mbuloj
7404,zudecken::V,loavddet,mbuloj
7405,zudecken::V,gokčat,mbuloj
7406,zudecken::V,luáv'diđ,mbuloj
7407,zudecken::V,kä´tted,mbuloj
7408,zudecken::V,ка̄ххьтэ,mbuloj
7409,wecken::V,gåaskodh,zgjoj
7410,wecken::V,båktet,zgjoj
7411,wecken::V,boktit,zgjoj
7412,wecken::V,rávkat,zgjoj
7413,wecken::V,cuvnâđ,zgjoj
7414,wecken::V,counnâd,zgjoj
7415,wecken::V,цо̄ввнэ,zgjoj
7416,zeigen::V,vuesiehtidh,dëftej
7417,zeigen::V,vuosedit,dëftej
7418,zeigen::V,giejgget,dëftej
7419,zeigen::V,čájehit,dëftej
7420,zeigen::V,čäittiđ,dëftej
7421,zeigen::V,čujottiđ,dëftej
7422,zeigen::V,čuäi´ted,dëftej
7423,zeigen::V,вӯзьхе,dëftej
7424,führen::V,steeredh,çoj
7425,führen::V,doalvvot,çoj
7426,führen::V,láidet,çoj
7427,führen::V,jođettiđ,çoj
7428,führen::V,jåå´đted,çoj
7429,führen::V,выгкэ,çoj
7430,lehren::V,ööhpehtidh,arsej
7431,lehren::V,åhpadit,arsej
7432,lehren::V,oahpahit,arsej
7433,lehren::V,máttááttiđ,arsej
7434,lehren::V,mätt'ted,arsej
7435,lehren::V,vuä´ppsted,arsej
7436,lehren::V,ма̄тҍха,arsej
7437,unterrichten::V,ööhpehtidh,arsimoj
7438,unterrichten::V,lågådit,arsimoj
7439,unterrichten::V,åhpadit,arsimoj
7440,unterrichten::V,oahpahit,arsimoj
7441,unterrichten::V,škovliđ,arsimoj
7442,unterrichten::V,máttááttiđ,arsimoj
7443,unterrichten::V,mätt'ted,arsimoj
7444,unterrichten::V,vuä´ppsted,arsimoj
7445,unterrichten::V,ма̄тҍха,arsimoj
7446,aufziehen::V,eeledh,rris
7447,aufziehen::V,bajedit,rris
7448,aufziehen::V,biebmat,rris
7449,aufziehen::V,pajaskeessiđ,rris
7450,aufziehen::V,šoddâdiđ,rris
7451,aufziehen::V,šõddeed,rris
7452,aufziehen::V,peâm'mad,rris
7453,aufziehen::V,вуэпьсе,rris
7454,leiten::V,lijrehtidh,udhëheq
7455,leiten::V,lájddit,udhëheq
7456,leiten::V,oatsodit,udhëheq
7457,leiten::V,jođihit,udhëheq
7458,leiten::V,stivriđ,udhëheq
7459,leiten::V,hovdiđ,udhëheq
7460,leiten::V,jåå´đted,udhëheq
7461,leiten::V,выгкэ,udhëheq
7462,leiten::V,вӯййкье,udhëheq
7463,antreiben::V,eadtjoestidh,nxis
7464,antreiben::V,hasodit,nxis
7465,antreiben::V,hállsjedit,nxis
7466,antreiben::V,gevret,nxis
7467,antreiben::V,rássat,nxis
7468,antreiben::V,kušottiđ,nxis
7469,antreiben::V,huá'puttiđ,nxis
7470,antreiben::V,rääskted,nxis
7471,antreiben::V,hõškkled,nxis
7472,antreiben::V,ёадҌхе,nxis
7473,lassen::V,baajedh,detyroj
7474,lassen::V,-ahttet,detyroj
7475,lassen::V,diktit,detyroj
7476,lassen::V,-ttiđ,detyroj
7477,lassen::V,ä´n,detyroj
7478,lassen::V,па̄ххкэ,detyroj
7479,einladen::V,bööredh,ftoj
7480,einladen::V,bivddit,ftoj
7481,einladen::V,gåhttjot,ftoj
7482,einladen::V,bovdet,ftoj
7483,einladen::V,koččođ,ftoj
7484,einladen::V,kåččad,ftoj
7485,einladen::V,коаххче,ftoj
7486,vereinigen::V,iktedidh,bashkoj
7487,vereinigen::V,aktidit,bashkoj
7488,vereinigen::V,ovttastahttit,bashkoj
7489,vereinigen::V,o'vtâstittiđ,bashkoj
7490,vereinigen::V,õhtteed,bashkoj
7491,vereinigen::V,э̄хтхэ,bashkoj
7492,besuchen::V,åahpodh,vizitoj
7493,besuchen::V,goevlelidh,vizitoj
7494,besuchen::V,guossit,vizitoj
7495,besuchen::V,gal'let,vizitoj
7496,besuchen::V,fitnat,vizitoj
7497,besuchen::V,kolliđ,vizitoj
7498,besuchen::V,kõ´ll'jed,vizitoj
7499,besuchen::V,по̄дтлэ,vizitoj
7500,besuchen::V,во̄тэдтэ,vizitoj
7501,besuchen::V,во̄а̄ррдэ,vizitoj
7502,treffen::V,dieviedidh,ndesh
7503,treffen::V,iejvvit,ndesh
7504,treffen::V,deaivat,ndesh
7505,treffen::V,staaviđ,ndesh
7506,treffen::V,teividiđ,ndesh
7507,treffen::V,o´ddjõõttâd,ndesh
7508,treffen::V,вуэсстлэ,ndesh
7509,sich versammeln::V,gaavnedidh,tubohem
7510,sich versammeln::V,tjoaggut,tubohem
7511,sich versammeln::V,čoahkkanit,tubohem
7512,sich versammeln::V,čokkâniđ,tubohem
7513,sich versammeln::V,nurâdâttâđ,tubohem
7514,sich versammeln::V,noorõõttâd,tubohem
7515,sich versammeln::V,вӯллклэ,tubohem
7516,spielen::V,rïdtjedh,loz
7517,spielen::V,rïdtjedh,luaj
7518,spielen::V,lustedalledh,loz
7519,spielen::V,lustedalledh,luaj
7520,spielen::V,ståhkat,loz
7521,spielen::V,ståhkat,luaj
7522,spielen::V,stuvssit,loz
7523,spielen::V,stuvssit,luaj
7524,spielen::V,speallat,loz
7525,spielen::V,speallat,luaj
7526,spielen::V,le'ihâšiđ,loz
7527,spielen::V,le'ihâšiđ,luaj
7528,spielen::V,siõrrâd,loz
7529,spielen::V,siõrrâd,luaj
7530,spielen::V,speâllad,loz
7531,spielen::V,speâllad,luaj
7532,spielen::V,сӣррэ,loz
7533,spielen::V,сӣррэ,luaj
7534,singen::V,laavlodh,këndoj
7535,singen::V,lávllot,këndoj
7536,singen::V,lávlut,këndoj
7537,singen::V,lávluđ,këndoj
7538,singen::V,läullad,këndoj
7539,singen::V,ла̄ввлэ,këndoj
7540,tanzen::V,daanhtsodh,kërcej
7541,tanzen::V,daanhtsodh,vallëzoj
7542,tanzen::V,dánssat,kërcej
7543,tanzen::V,dánssat,vallëzoj
7544,tanzen::V,gærssulit,kërcej
7545,tanzen::V,gærssulit,vallëzoj
7546,tanzen::V,dánset,kërcej
7547,tanzen::V,dánset,vallëzoj
7548,tanzen::V,tánssáđ,kërcej
7549,tanzen::V,tánssáđ,vallëzoj
7550,tanzen::V,ta´nssjed,kërcej
7551,tanzen::V,ta´nssjed,vallëzoj
7552,tanzen::V,pleäs'sjed,kërcej
7553,tanzen::V,pleäs'sjed,vallëzoj
7554,tanzen::V,нюччке,kërcej
7555,tanzen::V,нюччке,vallëzoj
7556,tanzen::V,пляссъе,kërcej
7557,tanzen::V,пляссъе,vallëzoj
7558,sich trennen::V,jååkedidh,ndahem
