,Concept_ID,mn,se
6968,anhalten::V,зогсох,ganugit
6969,anhalten::V,зогсох,ganudit
6970,anhalten::V,зогсох,bissehit
6971,anhalten::V,зогсох,čuoččahit
6972,anhalten::V,зогсох,orostiđ
6973,anhalten::V,зогсох,årsted
6974,anhalten::V,зогсох,есскэ
6975,hineingehen::V,орох,tjaangedh
6976,hineingehen::V,орох,tjagkedidh
6977,hineingehen::V,орох,tjágŋat
6978,hineingehen::V,орох,čákŋat
6979,hineingehen::V,орох,čaaŋŋâđ
6980,hineingehen::V,орох,čaaŋŋâd
6981,hineingehen::V,орох,суаӈӈэ
6982,eintreten::V,орох,tjaangedh
6983,eintreten::V,орох,tjagkedidh
6984,eintreten::V,орох,tjágŋat
6985,eintreten::V,орох,čákŋat
6986,eintreten::V,орох,loaidat
6987,eintreten::V,орох,čaaŋŋâđ
6988,eintreten::V,орох,čaaŋŋâd
6989,eintreten::V,орох,суаӈӈэ
6990,kommen::V,ирэх,båetedh
6991,kommen::V,ирэх,boahtet
6992,kommen::V,ирэх,boahtit
6993,kommen::V,ирэх,puáttiđ
6994,kommen::V,ирэх,pue´tted
6995,kommen::V,ирэх,пуэдтӭ
6996,ankommen::V,хүрэх,båetedh
6997,ankommen::V,хүрэх,jåvsådit
6998,ankommen::V,хүрэх,boahtit
6999,ankommen::V,хүрэх,buvttehit
7000,ankommen::V,хүрэх,pye'vtittiđ
7001,ankommen::V,хүрэх,pue´tted
7002,ankommen::V,хүрэх,пуэдтӭ
7003,zurückkommen::V,харих,deavhkedh
7004,zurückkommen::V,харих,máhttsat
7005,zurückkommen::V,харих,máhccat
7006,zurückkommen::V,харих,mäcciđ
7007,zurückkommen::V,харих,mä´cced
7008,zurückkommen::V,харих,ма̄ххьце
7009,zurückkommen::V,буцаж ирэх,deavhkedh
7010,zurückkommen::V,буцаж ирэх,máhttsat
7011,zurückkommen::V,буцаж ирэх,máhccat
7012,zurückkommen::V,буцаж ирэх,mäcciđ
7013,zurückkommen::V,буцаж ирэх,mä´cced
7014,zurückkommen::V,буцаж ирэх,ма̄ххьце
7015,bleiben::V,үлдэх,årrodh
7016,bleiben::V,үлдэх,årrot
7017,bleiben::V,үлдэх,bissot
7018,bleiben::V,үлдэх,sjaddat
7019,bleiben::V,үлдэх,báhcit
7020,bleiben::V,үлдэх,pissoođ
7021,bleiben::V,үлдэх,pääcciđ
7022,bleiben::V,үлдэх,pää´cced
7023,bleiben::V,үлдэх,kuâđ'đjed
7024,bleiben::V,үлдэх,кӯдтъе
7025,warten::V,хүлээх,vuertedh
7026,warten::V,хүлээх,vuorddet
7027,warten::V,хүлээх,vuordit
7028,warten::V,хүлээх,vyer'diđ
7029,warten::V,хүлээх,vue´rdded
7030,warten::V,хүлээх,вӯррьтэ
7031,erwarten::V,хүлээх,vuertedh
7032,erwarten::V,хүлээх,vuorddet
7033,erwarten::V,хүлээх,vuordit
7034,erwarten::V,хүлээх,vyer'diđ
7035,erwarten::V,хүлээх,näärved
7036,erwarten::V,хүлээх,vue´rdded
7037,erwarten::V,хүлээх,вӯррьтэ
7038,erwarten::V,хүлээх,вӯрьтсэллэ
7039,suchen::V,эрэх,ohtsedh
7040,suchen::V,эрэх,åhtsåt
7041,suchen::V,эрэх,ohcat
7042,suchen::V,эрэх,uuccâđ
7043,suchen::V,эрэх,ooccâd
7044,suchen::V,эрэх,о̄дзэ
7045,suchen::V,бэдрэх,ohtsedh
7046,suchen::V,бэдрэх,åhtsåt
7047,suchen::V,бэдрэх,ohcat
7048,suchen::V,бэдрэх,uuccâđ
7049,suchen::V,бэдрэх,ooccâd
7050,suchen::V,бэдрэх,о̄дзэ
7051,finden::V,олох,gaavnedh
7052,finden::V,олох,gávnnat
7053,finden::V,олох,gávdnat
7054,finden::V,олох,gávnnahit
7055,finden::V,олох,kavnâđ
7056,finden::V,олох,kaunnâd
7057,finden::V,олох,ко̄а̄внэ
7058,versuchen::V,оролдох,pryövedh
7059,versuchen::V,оролдох,fryöjstedh
7060,versuchen::V,оролдох,gæhttjalit
7061,versuchen::V,оролдох,geahččalit
7062,versuchen::V,оролдох,hilttiđ
7063,versuchen::V,оролдох,ǩiččled
7064,versuchen::V,оролдох,кӣхчле
7065,vorbereiten::V,бэлтгэх,gárvedit
7066,vorbereiten::V,бэлтгэх,gárvvidit
7067,vorbereiten::V,бэлтгэх,válmmastit
7068,vorbereiten::V,бэлтгэх,stellet
7069,vorbereiten::V,бэлтгэх,va'lmâštiđ
7070,vorbereiten::V,бэлтгэх,vaalmšted
7071,vorbereiten::V,бэлтгэх,valmšted
7072,vorbereiten::V,бэлтгэх,во̄а̄лмшэ
7073,lieben::V,янаглах,iehtsedh
7074,lieben::V,янаглах,iehttset
7075,lieben::V,янаглах,ráhkistit
7076,lieben::V,янаглах,rähistiđ
7077,lieben::V,янаглах,rä´ǩsted
7078,lieben::V,янаглах,шо̄а̄бпшэ
7079,mögen::V,таалах,lyjhkedh
7080,mögen::V,таалах,lijkkut
7081,mögen::V,таалах,liikot
7082,mögen::V,таалах,lijkkuđ
7083,mögen::V,таалах,tu´ǩǩeed
7084,mögen::V,таалах,шо̄а̄бпшэ
7085,lachen::V,инээх,mæjtasjidh
7086,lachen::V,инээх,föörhkedidh
7087,lachen::V,инээх,tjajmmat
7088,lachen::V,инээх,čaibmat
7089,lachen::V,инээх,boagustit
7090,lachen::V,инээх,povvâstiđ
7091,lachen::V,инээх,påǥsted
7092,lachen::V,инээх,сыйнэ
7093,lachen::V,инээх,сӣййнэ
7094,rühren::V,сэтгэл уяруулах,doehtedh
7095,rühren::V,сэтгэл уяруулах,njuoradit
7096,rühren::V,сэтгэл уяруулах,lihkahit
7097,rühren::V,сэтгэл уяруулах,lihâttiđ
7098,rühren::V,сэтгэл уяруулах,likktõõllâd
7099,rühren::V,сэтгэл уяруулах,лыксаххьтэ
7100,weinen::V,уйлах,tjearodh
7101,weinen::V,уйлах,tjierrot
7102,weinen::V,уйлах,čierrut
7103,weinen::V,уйлах,čiärruđ
7104,weinen::V,уйлах,reäkkad
7105,weinen::V,уйлах,ря̄гкэ
7106,weinen::V,уйлах,лӯйхьке
7107,schimpfen::V,хараах,skïelledh
7108,schimpfen::V,хараах,bielkket
7109,schimpfen::V,хараах,bealkit
7110,schimpfen::V,хараах,pelkkiđ
7111,schimpfen::V,хараах,kaddled
7112,schimpfen::V,хараах,о̄а̄ҏҏтэ
7113,sich ärgern::V,уурлах,måarahtovvedh
7114,sich ärgern::V,уурлах,suhttat
7115,sich ärgern::V,уурлах,suhttat
7116,sich ärgern::V,уурлах,suttâđ
7117,sich ärgern::V,уурлах,iäd'duđ
7118,sich ärgern::V,уурлах,suttâd
7119,sich ärgern::V,уурлах,се̄ннтэ
7120,sich fürchten::V,айх,bïlledh
7121,sich fürchten::V,айх,repkiestidh
7122,sich fürchten::V,айх,ballat
7123,sich fürchten::V,айх,ballat
7124,sich fürchten::V,айх,poollâđ
7125,sich fürchten::V,айх,põõllâd
7126,sich fürchten::V,айх,пэллэ
7127,fürchten::V,айх,bïlledh
7128,fürchten::V,айх,ballat
7129,fürchten::V,айх,ballat
7130,fürchten::V,айх,poollâđ
7131,fürchten::V,айх,põõllâd
7132,fürchten::V,айх,пэллэ
7133,fliehen::V,зугтах,baataridh
7134,fliehen::V,зугтах,paahkanadtedh
7135,fliehen::V,зугтах,báhtarit
7136,fliehen::V,зугтах,báhtarit
7137,fliehen::V,зугтах,patâriđ
7138,fliehen::V,зугтах,čõ´ǩǩeed
7139,fliehen::V,зугтах,по̄а̄ччке
7140,fliehen::V,гүйж очих,baataridh
7141,fliehen::V,гүйж очих,paahkanadtedh
7142,fliehen::V,гүйж очих,báhtarit
7143,fliehen::V,гүйж очих,báhtarit
7144,fliehen::V,гүйж очих,patâriđ
7145,fliehen::V,гүйж очих,čõ´ǩǩeed
7146,fliehen::V,гүйж очих,по̄а̄ччке
7147,flüchten::V,оргох,tsåvvalidh
7148,flüchten::V,оргох,báhtarit
7149,flüchten::V,оргох,gárgidit
7150,flüchten::V,оргох,kárgáđ
7151,flüchten::V,оргох,uiddâd
7152,flüchten::V,оргох,по̄а̄ччке
7153,sehen::V,үзэх,vuejnedh
7154,sehen::V,үзэх,vuojnnet
7155,sehen::V,үзэх,oaidnít
7156,sehen::V,үзэх,uái'niđ
7157,sehen::V,үзэх,vuei´nned
7158,sehen::V,үзэх,уййнэ
7159,anschauen::V,харах,aalpesidh
7160,anschauen::V,харах,vaarjedidh
7161,anschauen::V,харах,gehtjadit
7162,anschauen::V,харах,geahččat
7163,anschauen::V,харах,keččâđ
7164,anschauen::V,харах,ǩiččâd
7165,anschauen::V,харах,выльшхе
7166,ansehen::V,харах,gïehtjed
7167,ansehen::V,харах,ájttsat
7168,ansehen::V,харах,geahččat
7169,ansehen::V,харах,keččâđ
7170,ansehen::V,харах,ǩiččâd
7171,ansehen::V,харах,кӣххче
7172,hören::V,дуулах,govledh
7173,hören::V,дуулах,gullat
7174,hören::V,дуулах,gullat
7175,hören::V,дуулах,kuullâđ
7176,hören::V,дуулах,kuullâd
7177,hören::V,дуулах,куллэ
7178,zuhören::V,чагнах,goltelidh
7179,zuhören::V,чагнах,gullut
7180,zuhören::V,чагнах,liehket
7181,zuhören::V,чагнах,guldalit
7182,zuhören::V,чагнах,kuldâliđ
7183,zuhören::V,чагнах,kuvddled
7184,zuhören::V,чагнах,куллэ
7185,probieren::V,амсаж үзэх,damtedh
7186,probieren::V,амсаж үзэх,smååhkedh
7187,probieren::V,амсаж үзэх,smáhkkut
7188,probieren::V,амсаж үзэх,geahččalit
7189,probieren::V,амсаж үзэх,njaddeđ
7190,probieren::V,амсаж үзэх,keččalistiđ
7191,probieren::V,амсаж үзэх,njâ´dded
7192,probieren::V,амсаж үзэх,кӣхчле
7193,riechen::V,үнэрлэх,hepsedh
7194,riechen::V,үнэрлэх,hapsijdit
7195,riechen::V,үнэрлэх,háisut
7196,riechen::V,үнэрлэх,apseđ
7197,riechen::V,үнэрлэх,â´ppsed
7198,riechen::V,үнэрлэх,аппьсе
7199,fühlen::V,мэдрэх,damtedh
7200,fühlen::V,мэдрэх,dåbddåt
7201,fühlen::V,мэдрэх,dovdat
7202,fühlen::V,мэдрэх,tubdâđ
7203,fühlen::V,мэдрэх,tobddâd
7204,fühlen::V,мэдрэх,куллэ
7205,fühlen::V,мэдрэх,туссвэ
7206,fühlen::V,мэдрэх,то̄ммтэ
7207,scheinen::V,шиг үзэгдэх,vååjnedh
7208,scheinen::V,шиг үзэгдэх,lijkkut
7209,scheinen::V,шиг үзэгдэх,oidnot
7210,scheinen::V,шиг үзэгдэх,dovdot
7211,scheinen::V,шиг үзэгдэх,va'ikkutiđ
7212,scheinen::V,шиг үзэгдэх,vaikkted
7213,scheinen::V,шиг үзэгдэх,ыдтӭ
7214,zu sehen sein::V,үзэгдэх,vååjnedh
7215,zu sehen sein::V,үзэгдэх,vuojnnut
7216,zu sehen sein::V,үзэгдэх,oidnot
7217,zu sehen sein::V,үзэгдэх,oinuđ
7218,zu sehen sein::V,үзэгдэх,kue´stted
7219,zu sehen sein::V,үзэгдэх,кӯсстъе
7220,zu sehen sein::V,үзэгдэх,кӯссьтэ
7221,zu sehen sein::V,харагдах,vååjnedh
7222,zu sehen sein::V,харагдах,vuojnnut
7223,zu sehen sein::V,харагдах,oidnot
7224,zu sehen sein::V,харагдах,oinuđ
7225,zu sehen sein::V,харагдах,kue´stted
7226,zu sehen sein::V,харагдах,кӯсстъе
7227,zu sehen sein::V,харагдах,кӯссьтэ
7228,vernehmen::V,дуулах,govledh
7229,vernehmen::V,дуулах,gullat
7230,vernehmen::V,дуулах,gullat
7231,vernehmen::V,дуулах,kuullâđ
7232,vernehmen::V,дуулах,kuullâd
7233,vernehmen::V,дуулах,кулсэ
7234,frieren::V,даарах,gåalodh
7235,frieren::V,даарах,goallot
7236,frieren::V,даарах,goallut
7237,frieren::V,даарах,kolmuđ
7238,frieren::V,даарах,kõlmmstõõllâd
7239,frieren::V,даарах,калльме
7240,tun::V,хийх,darjodh
7241,tun::V,хийх,barggat
7242,tun::V,хийх,dahkat
7243,tun::V,хийх,porgâđ
7244,tun::V,хийх,raajjâd
7245,tun::V,хийх,лыххкэ
7246,tun::V,үйлдэх,darjodh
7247,tun::V,үйлдэх,barggat
7248,tun::V,үйлдэх,dahkat
7249,tun::V,үйлдэх,porgâđ
7250,tun::V,үйлдэх,raajjâd
7251,tun::V,үйлдэх,лыххкэ
7252,können::V,болох,maehtedh
7253,können::V,болох,ååjmedidh
7254,können::V,болох,buktet
7255,können::V,болох,veadjit
7256,können::V,болох,vaijeeđ
7257,können::V,болох,mä´tted
7258,können::V,болох,vuei´tted
7259,können::V,болох,вуэййе
7260,können::V,болох,ма̄ххьтэ
7261,wollen::V,хүсэх,sïjhtedh
7262,wollen::V,хүсэх,sihtat
7263,wollen::V,хүсэх,hálijdit
7264,wollen::V,хүсэх,dáhttut
7265,wollen::V,хүсэх,háliidit
7266,wollen::V,хүсэх,halijdiđ
7267,wollen::V,хүсэх,tättad
7268,wollen::V,хүсэх,туввэ
7269,wollen::V,хүсэх,та̄ххтэ
7270,anfangen::V,эхлэх,aelkedh
7271,anfangen::V,эхлэх,álgadit
7272,anfangen::V,эхлэх,-goahtet
7273,anfangen::V,эхлэх,álgit
7274,anfangen::V,эхлэх,älgiđ
7275,anfangen::V,эхлэх,a'lgâttiđ
7276,anfangen::V,эхлэх,aalǥted
7277,anfangen::V,эхлэх,олкхэ
7278,anfangen::V,эхлэх,о̄а̄лкхэ
7279,beenden::V,дуусгах,orrijidh
7280,beenden::V,дуусгах,låhpadit
7281,beenden::V,дуусгах,hiejttet
7282,beenden::V,дуусгах,loahpahit
7283,beenden::V,дуусгах,luoppâđ
7284,beenden::V,дуусгах,looppted
7285,beenden::V,дуусгах,луэппьтэ
7286,aufhören::V,болих,sluvhtedh
7287,aufhören::V,болих,hiejttet
7288,aufhören::V,болих,heaitit
7289,aufhören::V,болих,šluhttet
7290,aufhören::V,болих,joskâđ
7291,aufhören::V,болих,jõskkâd
7292,aufhören::V,болих,puu´tted
7293,aufhören::V,болих,е̄сскэ
7294,aufhören::V,зогсох,sluvhtedh
7295,aufhören::V,зогсох,hiejttet
7296,aufhören::V,зогсох,heaitit
7297,aufhören::V,зогсох,šluhttet
7298,aufhören::V,зогсох,joskâđ
7299,aufhören::V,зогсох,jõskkâd
7300,aufhören::V,зогсох,puu´tted
7301,aufhören::V,зогсох,е̄сскэ
7302,gelingen::V,бүтэх,lyhkestidh
7303,gelingen::V,бүтэх,vuorbástuvvat
7304,gelingen::V,бүтэх,lihkustuvvat
7305,gelingen::V,бүтэх,lukkuđ
7306,gelingen::V,бүтэх,o´nnsted
7307,gelingen::V,бүтэх,выййтэ
7308,geraten::V,илрэх,sååjhtedh
7309,geraten::V,илрэх,gevvat
7310,geraten::V,илрэх,gártat
7311,geraten::V,илрэх,šaddat
7312,geraten::V,илрэх,latkiitiiđ
7313,geraten::V,илрэх,suuijâđ
7314,geraten::V,илрэх,šõddâd
7315,geraten::V,илрэх,оччтэдтэ
7316,geraten::V,илрэх,очендэдтэ
7317,öffnen::V,нээх,rïhpestidh
7318,öffnen::V,нээх,rahpat
7319,öffnen::V,нээх,rabádit
7320,öffnen::V,нээх,rahpat
7321,öffnen::V,нээх,ávustiđ
7322,öffnen::V,нээх,čuáv'diđ
7323,öffnen::V,нээх,riččâd
7324,öffnen::V,нээх,ää´veed
7325,öffnen::V,нээх,čåu´dded
7326,öffnen::V,нээх,а̄вьдэ
7327,öffnen::V,тайлах,rïhpestidh
7328,öffnen::V,тайлах,rahpat
7329,öffnen::V,тайлах,rabádit
7330,öffnen::V,тайлах,rahpat
7331,öffnen::V,тайлах,ávustiđ
7332,öffnen::V,тайлах,čuáv'diđ
7333,öffnen::V,тайлах,riččâd
7334,öffnen::V,тайлах,ää´veed
7335,öffnen::V,тайлах,čåu´dded
7336,öffnen::V,тайлах,а̄вьдэ
7337,schließen::V,хаах,steegkedh
7338,schließen::V,хаах,dahppat
7339,schließen::V,хаах,gokčat
7340,schließen::V,хаах,kiddiđ
7341,schließen::V,хаах,toppâđ
7342,schließen::V,хаах,kä´tted
7343,schließen::V,хаах,тэ̄ффкэ
7344,schließen::V,хаах,ка̄ххьтэ
7345,stellen::V,тавих,bïejedh
7346,stellen::V,тавих,biejadit
7347,stellen::V,тавих,bidjat
7348,stellen::V,тавих,asâttiđ
7349,stellen::V,тавих,piijjâd
7350,stellen::V,тавих,cää´ǩǩed
7351,stellen::V,тавих,пыййе
7352,stellen::V,босгох,bïejedh
7353,stellen::V,босгох,biejadit
7354,stellen::V,босгох,bidjat
7355,stellen::V,босгох,asâttiđ
7356,stellen::V,босгох,piijjâd
7357,stellen::V,босгох,cää´ǩǩed
7358,stellen::V,босгох,пыййе
7359,setzen::V,суулгах,bïejedh
7360,setzen::V,суулгах,biejadit
7361,setzen::V,суулгах,bidjat
7362,setzen::V,суулгах,i'štâttiđ
7363,setzen::V,суулгах,piijjâd
7364,setzen::V,суулгах,пыййе
7365,legen::V,хийх,bïejedh
7366,legen::V,хийх,biedjat
7367,legen::V,хийх,biejadit
7368,legen::V,хийх,bidjat
7369,legen::V,хийх,asâttiđ
7370,legen::V,хийх,piijjâd
7371,legen::V,хийх,пыййе
7372,legen::V,тавих,bïejedh
7373,legen::V,тавих,biedjat
7374,legen::V,тавих,biejadit
7375,legen::V,тавих,bidjat
7376,legen::V,тавих,asâttiđ
7377,legen::V,тавих,piijjâd
7378,legen::V,тавих,пыййе
7379,berühren::V,шүргэх,gaajesjidh
7380,berühren::V,шүргэх,duohttat
7381,berühren::V,шүргэх,giehtadit
7382,berühren::V,шүргэх,guoskat
7383,berühren::V,шүргэх,guoskkahit
7384,berühren::V,шүргэх,kuos'kâđ
7385,berühren::V,шүргэх,kuo'skâttiđ
7386,berühren::V,шүргэх,nja'vhâstiđ
7387,berühren::V,шүргэх,kuõskted
7388,berühren::V,шүргэх,njaauksted
7389,berühren::V,шүргэх,кӯсскэ
7390,berühren::V,шүргэх,лыксаххьтэ
7391,verbinden::V,залгах,ektiedidh
7392,verbinden::V,залгах,gårredidh
7393,verbinden::V,залгах,tjadnat
7394,verbinden::V,залгах,ovttastahttit
7395,verbinden::V,залгах,o'vtâstittiđ
7396,verbinden::V,залгах,lahteđ
7397,verbinden::V,залгах,lâ´htted
7398,verbinden::V,залгах,чӯллмдэ
7399,bedecken::V,бүрэх,gaptjedh
7400,bedecken::V,бүрэх,jávvet
7401,bedecken::V,бүрэх,gåbttjåt
7402,bedecken::V,бүрэх,gokčat
7403,bedecken::V,бүрэх,luáv'diđ
7404,bedecken::V,бүрэх,kä´tted
7405,bedecken::V,бүрэх,tu´vdded
7406,bedecken::V,бүрэх,аййдэ
7407,bedecken::V,бүрэх,тэ̄ффкэ
7408,bedecken::V,бүрэх,ка̄ххьтэ
7409,aufhängen::V,өлгөх,gævnjodh
7410,aufhängen::V,өлгөх,gæhtsasjidh
7411,aufhängen::V,өлгөх,gahtsot
7412,aufhängen::V,өлгөх,gatsostit
7413,aufhängen::V,өлгөх,heŋget
7414,aufhängen::V,өлгөх,heŋgiđ
7415,aufhängen::V,өлгөх,he'ŋgâstiđ
7416,aufhängen::V,өлгөх,kååccad
7417,aufhängen::V,өлгөх,коадсэ
7418,aufhängen::V,дүүжлэх,gævnjodh
7419,aufhängen::V,дүүжлэх,gæhtsasjidh
7420,aufhängen::V,дүүжлэх,gahtsot
7421,aufhängen::V,дүүжлэх,gatsostit
7422,aufhängen::V,дүүжлэх,heŋget
7423,aufhängen::V,дүүжлэх,heŋgiđ
7424,aufhängen::V,дүүжлэх,he'ŋgâstiđ
7425,aufhängen::V,дүүжлэх,kååccad
7426,aufhängen::V,дүүжлэх,коадсэ
7427,anzünden::V,асаах,tsïhkijehtedh
7428,anzünden::V,асаах,buollidit
7429,anzünden::V,асаах,tsahkkidit
7430,anzünden::V,асаах,cahkkedit
7431,anzünden::V,асаах,cokkiittiđ
7432,anzünden::V,асаах,cõ´ǩǩted
7433,anzünden::V,асаах,puâl'lted
7434,anzünden::V,асаах,пуэллхэ
7435,anzünden::V,ноцоох,tsïhkijehtedh
7436,anzünden::V,ноцоох,buollidit
7437,anzünden::V,ноцоох,tsahkkidit
7438,anzünden::V,ноцоох,cahkkedit
7439,anzünden::V,ноцоох,cokkiittiđ
7440,anzünden::V,ноцоох,cõ´ǩǩted
7441,anzünden::V,ноцоох,puâl'lted
7442,anzünden::V,ноцоох,пуэллхэ
7443,aufheben::V,өргөх,bijjiedidh
7444,aufheben::V,өргөх,låpptit
7445,aufheben::V,өргөх,bajidit
7446,aufheben::V,өргөх,pajediđ
7447,aufheben::V,өргөх,pââi´ded
7448,aufheben::V,өргөх,пайнэ
7449,zurücklassen::V,орхих,laehpedh
7450,zurücklassen::V,орхих,guodet
7451,zurücklassen::V,орхих,guođđit
7452,zurücklassen::V,орхих,kyeđđiḋ
7453,zurücklassen::V,орхих,kue´đđed
7454,zurücklassen::V,орхих,кӯдтӭ
7455,zurücklassen::V,үлдээх,laehpedh
7456,zurücklassen::V,үлдээх,guodet
7457,zurücklassen::V,үлдээх,guođđit
7458,zurücklassen::V,үлдээх,kyeđđiḋ
7459,zurücklassen::V,үлдээх,kue´đđed
7460,zurücklassen::V,үлдээх,кӯдтӭ
7461,verlieren::V,гээх,dassedh
7462,verlieren::V,гээх,biestedh
7463,verlieren::V,гээх,masset
7464,verlieren::V,гээх,láhppet
7465,verlieren::V,гээх,láhppit
7466,verlieren::V,гээх,läppiđ
7467,verlieren::V,гээх,monâttiđ
7468,verlieren::V,гээх,lä´pped
7469,verlieren::V,гээх,rââ´ppted
7470,verlieren::V,гээх,ка̄дхэ
7471,verlieren::V,гээх,кӯдтъе
7472,fallen lassen::V,унагах,gahtjehtidh
7473,fallen lassen::V,унагах,luojttet
7474,fallen lassen::V,унагах,luojttalit
7475,fallen lassen::V,унагах,gahčahit
7476,fallen lassen::V,унагах,lyeš'tiđ
7477,fallen lassen::V,унагах,kočâttiđ
7478,fallen lassen::V,унагах,rõpsted
7479,fallen lassen::V,унагах,kõõččted
7480,fallen lassen::V,унагах,ёҏтэ
7481,fallen lassen::V,унагах,кэчхэ
7482,machen::V,хийх,daajhtodh
7483,machen::V,хийх,dahkat
7484,machen::V,хийх,dahkat
7485,machen::V,хийх,rähtiđ
7486,machen::V,хийх,raajjâd
7487,machen::V,хийх,tue´j'jeed
7488,machen::V,хийх,тӯййше
7489,machen::V,хийх,ӣллькье
7490,machen::V,гаргах,daajhtodh
7491,machen::V,гаргах,dahkat
7492,machen::V,гаргах,dahkat
7493,machen::V,гаргах,rähtiđ
7494,machen::V,гаргах,raajjâd
7495,machen::V,гаргах,tue´j'jeed
7496,machen::V,гаргах,тӯййше
7497,machen::V,гаргах,ӣллькье
7498,herstellen::V,бүтээх,skaepiedidh
7499,herstellen::V,бүтээх,buvtadit
7500,herstellen::V,бүтээх,dudjot
7501,herstellen::V,бүтээх,a'mnâstiđ
7502,herstellen::V,бүтээх,va'lmâštiđ
7503,herstellen::V,бүтээх,vaalmšted
7504,herstellen::V,бүтээх,лыххкэ
7505,herstellen::V,бүтээх,ӣллькье
7506,bauen::V,барих,bigkedh
7507,bauen::V,барих,biggit
7508,bauen::V,барих,ráhkadit
7509,bauen::V,барих,huksiđ
7510,bauen::V,барих,raajjâd
7511,bauen::V,барих,тӯййше
7512,reparieren::V,засах,davvodh
7513,reparieren::V,засах,divvot
7514,reparieren::V,засах,divvut
7515,reparieren::V,засах,tivvoođ
7516,reparieren::V,засах,čihtâđ
7517,reparieren::V,засах,teevvad
7518,reparieren::V,засах,чиннэ
7519,reparieren::V,сэлбэх,davvodh
7520,reparieren::V,сэлбэх,divvot
7521,reparieren::V,сэлбэх,divvut
7522,reparieren::V,сэлбэх,tivvoođ
7523,reparieren::V,сэлбэх,čihtâđ
7524,reparieren::V,сэлбэх,teevvad
7525,reparieren::V,сэлбэх,чиннэ
7526,verbessern::V,засах,bueriedidh
7527,verbessern::V,засах,báredit
7528,verbessern::V,засах,buoredit
7529,verbessern::V,засах,buoridit
7530,verbessern::V,засах,pye'rediđ
7531,verbessern::V,засах,pue´reed
7532,verbessern::V,засах,шӣгнэ
7533,verbessern::V,сайжруулах,bueriedidh
7534,verbessern::V,сайжруулах,báredit
7535,verbessern::V,сайжруулах,buoredit
7536,verbessern::V,сайжруулах,buoridit
7537,verbessern::V,сайжруулах,pye'rediđ
7538,verbessern::V,сайжруулах,pue´reed
7539,verbessern::V,сайжруулах,шӣгнэ
7540,ändern::V,өөрчлөх,jeatjahtehtedh
7541,ändern::V,өөрчлөх,rievddadit
7542,ändern::V,өөрчлөх,muhttit
7543,ändern::V,өөрчлөх,molsut
7544,ändern::V,өөрчлөх,mutteđ
7545,ändern::V,өөрчлөх,mu´tted
7546,ändern::V,өөрчлөх,вуайхе
7547,ändern::V,өөрчлөх,ка̄вьсе
7548,graben::V,малтах,berkedh
7549,graben::V,малтах,kroehkedh
7550,graben::V,малтах,bállet
7551,graben::V,малтах,goaivut
7552,graben::V,малтах,roggat
7553,graben::V,малтах,kuái'vuđ
7554,graben::V,малтах,rääppad
7555,graben::V,малтах,kuäivvad
7556,graben::V,малтах,ра̄бпэ
7557,graben::V,малтах,куаййве
7558,beugen::V,бөгтийлгөх,sojjedidh
7559,beugen::V,бөгтийлгөх,såjådit
7560,beugen::V,бөгтийлгөх,sojahit
7561,beugen::V,бөгтийлгөх,sujâttiđ
7562,beugen::V,бөгтийлгөх,kå´mrded
7563,beugen::V,бөгтийлгөх,njikklõõttâd
7564,beugen::V,бөгтийлгөх,сойхьтэ
7565,beugen::V,бөгтийлгөх,то̄а̄ххкэ
7566,beugen::V,бөгтийлгөх,нигклаххьтэ
7567,biegen::V,матах,sojjehtidh
7568,biegen::V,матах,såjådit
7569,biegen::V,матах,niejddet
7570,biegen::V,матах,sojahit
7571,biegen::V,матах,čipteđ
7572,biegen::V,матах,soojted
7573,biegen::V,матах,сойхьтэ
7574,biegen::V,муруйлгах,sojjehtidh
7575,biegen::V,муруйлгах,såjådit
7576,biegen::V,муруйлгах,niejddet
7577,biegen::V,муруйлгах,sojahit
7578,biegen::V,муруйлгах,čipteđ
7579,biegen::V,муруйлгах,soojted
7580,biegen::V,муруйлгах,сойхьтэ
7581,drehen::V,эргүүлэх,jårrehtidh
7582,drehen::V,эргүүлэх,bådnjåt
7583,drehen::V,эргүүлэх,botnjat
7584,drehen::V,эргүүлэх,jurâttiđ
7585,drehen::V,эргүүлэх,jåårǥlâ´tted
7586,drehen::V,эргүүлэх,чоӊӊтэ
7587,wenden::V,эргүүлэх,jarkelidh
7588,wenden::V,эргүүлэх,jårggålit
7589,wenden::V,эргүүлэх,jorgalit
7590,wenden::V,эргүүлэх,jurgâliđ
7591,wenden::V,эргүүлэх,jåårǥlâ´tted
7592,wenden::V,эргүүлэх,вӣррлаххътэ
7593,wenden::V,эргүүлэх,ка̄вьсе
7594,umdrehen::V,хөрвүүлэх,jarkedh
7595,umdrehen::V,хөрвүүлэх,måttsåstit
7596,umdrehen::V,хөрвүүлэх,botnjat
7597,umdrehen::V,хөрвүүлэх,jorgođ
7598,umdrehen::V,хөрвүүлэх,jårǥsted
7599,umdrehen::V,хөрвүүлэх,коамьхе
7600,umdrehen::V,хөрвүүлэх,калльтлэ
7601,heben::V,өргөх,luknjedh
7602,heben::V,өргөх,baavhkestidh
7603,heben::V,өргөх,bajedit
7604,heben::V,өргөх,loktet
7605,heben::V,өргөх,bajidit
7606,heben::V,өргөх,pajediđ
7607,heben::V,өргөх,kokkiđ
7608,heben::V,өргөх,kaggâd
