,Concept_ID,lv,mrj
2718,umrühren::V,сорлавны,намалаш
2719,umrühren::V,maisīt,намалаш
2720,umrühren::V,apmaisīt,намалаш
2721,stricken::V,кӧртны,пидӓш
2722,stricken::V,adīt,пидӓш
2723,nähen::V,вурны,ыргаш
2724,nähen::V,šūt,ыргаш
2725,färben::V,мичӧдны,пидӓш
2726,färben::V,краситны,пидӓш
2727,färben::V,krāsot,пидӓш
2728,färben::V,nokrāsot,пидӓш
2729,reinigen::V,весавны,чиӓлтӓш
2730,reinigen::V,tīrīt,чиӓлтӓш
2731,reinigen::V,attīrīt,чиӓлтӓш
2732,waschen::V,мыськыны,мышкаш
2733,waschen::V,mazgāt,мышкаш
2734,abwischen::V,чышкыны,ӹштӓш
2735,abwischen::V,noslaucīt,ӹштӓш
2736,spülen::V,пожъявны,шӱӓлтӓш
2737,spülen::V,skalot,шӱӓлтӓш
2738,fegen::V,чышкыны,ӹштӓш
2739,fegen::V,slaucīt,ӹштӓш
2740,kehren::V,чышкыны,ӹштӓш
2741,kehren::V,mēzt,ӹштӓш
2742,baden::V,купайтчыны,нӱштӹлӓш
2743,baden::V,peldēties,нӱштӹлӓш
2744,sich waschen::V,мыссьыны,мышкылташ
2745,sich waschen::V,mazgāties,мышкылташ
2746,ausziehen::V,пӧрччӧдны,кыдашаш
2747,ausziehen::V,noģērbt,кыдашаш
2748,anziehen::V,кӧмавны,чиӓш
2749,anziehen::V,пасьтавны,чиӓш
2750,anziehen::V,uzvilkt,чиӓш
2751,sich anziehen::V,пасьтасьны,чиӓш
2752,sich anziehen::V,apģērbties,чиӓш
2753,kämmen::V,сынавны,шерӓш
2754,kämmen::V,sukāt,шерӓш
2755,schmücken::V,мичмӧдны,цеверемдӓш
2756,schmücken::V,rotāt,цеверемдӓш
2757,schmücken::V,greznot,цеверемдӓш
2758,sagen::V,шуны,манаш
2759,sagen::V,шуны,келесӓш
2760,sagen::V,висьтавны,манаш
2761,sagen::V,висьтавны,келесӓш
2762,sagen::V,teikt,манаш
2763,sagen::V,teikt,келесӓш
2764,sprechen::V,сёрнитны,манаш
2765,sprechen::V,runāt,манаш
2766,reden::V,сёрнитны,шайышташ
2767,reden::V,norunāt,шайышташ
2768,sich unterhalten::V,сёрнитны,хытыраш
2769,sich unterhalten::V,сёрнитны,хытыргаш
2770,sich unterhalten::V,варовитны,хытыраш
2771,sich unterhalten::V,варовитны,хытыргаш
2772,sich unterhalten::V,sarunāties,хытыраш
2773,sich unterhalten::V,sarunāties,хытыргаш
2774,fragen::V,юавны,ядаш
2775,fragen::V,jautāt,ядаш
2776,bitten::V,корны,ядаш
2777,bitten::V,lūgt,ядаш
2778,bitten::V,prasīt,ядаш
2779,erzählen::V,висьтавны,келесӓш
2780,erzählen::V,stāstīt,келесӓш
2781,mitteilen::V,юӧртны,попаш
2782,mitteilen::V,юӧртны,увертӓш
2783,mitteilen::V,юӧртны,увертӓрӓш
2784,mitteilen::V,висьтавны,попаш
2785,mitteilen::V,висьтавны,увертӓш
2786,mitteilen::V,висьтавны,увертӓрӓш
2787,mitteilen::V,pavēstīt,попаш
2788,mitteilen::V,pavēstīt,увертӓш
2789,mitteilen::V,pavēstīt,увертӓрӓш
2790,nennen::V,шуны,лӹмдӓш
2791,nennen::V,ним сетны,лӹмдӓш
2792,nennen::V,saukt,лӹмдӓш
2793,rufen::V,корны,ӱжӓш
2794,rufen::V,saukt,ӱжӓш
2795,prahlen::V,ошйысьны,хайзаш
2796,prahlen::V,ошйысьны,шаргаланаш
2797,prahlen::V,lielīties,хайзаш
2798,prahlen::V,lielīties,шаргаланаш
2799,übersetzen::V,вуджӧдны,вашташ
2800,übersetzen::V,tulkot,вашташ
2801,übersetzen::V,pārtulkot,вашташ
2802,denken::V,мӧвпавны,машанаш
2803,denken::V,domāt,машанаш
2804,glauben::V,эскыны,ӹнянӓш
2805,glauben::V,ticēt,ӹнянӓш
2806,bemerken::V,казявны,цаклаш
2807,bemerken::V,ievērot,цаклаш
2808,bemerken::V,ieraudzīt,цаклаш
2809,erkennen::V,тӧдмавны,пӓлӓш
2810,erkennen::V,pazīt,пӓлӓш
2811,erkennen::V,atpazīt,пӓлӓш
2812,begreifen::V,вежӧртны,ынгылаш
2813,begreifen::V,гӧгӧрвоны,ынгылаш
2814,begreifen::V,jēgt,ынгылаш
2815,begreifen::V,apjēgt,ынгылаш
2816,verstehen::V,вежӧртны,ынгылаш
2817,verstehen::V,гӧгӧрвоны,ынгылаш
2818,verstehen::V,saprast,ынгылаш
2819,lernen::V,вeлöдчыны,тыменяш
2820,lernen::V,mācīties,тыменяш
2821,wissen::V,тӧдны,пӓлӓш
2822,wissen::V,zināt,пӓлӓш
2823,sich erinnern an::V,казьтывны,ышештӓрӓш
2824,sich erinnern an::V,дум вылӧ уськӧдны,ышештӓрӓш
2825,sich erinnern an::V,atminēties,ышештӓрӓш
2826,vergessen::V,вунӧдны,монден кодаш
2827,vergessen::V,mirst,монден кодаш
2828,vergessen::V,aizmirst,монден кодаш
2829,messen::V,муртавны,висӓш
2830,messen::V,mērīt,висӓш
2831,zählen::V,лыддьыны,шотаяш
2832,zählen::V,skaitīt,шотаяш
2833,rechnen::V,лыддьыны,шотаяш
2834,rechnen::V,rēķināt,шотаяш
2835,lesen::V,лыддьыны,лыдаш
2836,lesen::V,lasīt,лыдаш
2837,malen::V,серпасавны,рисуяш
2838,malen::V,gleznot,рисуяш
2839,zeichnen::V,серпасавны,ыдырка́лаш
2840,zeichnen::V,zīmēt,ыдырка́лаш
2841,schreiben::V,гижны,вазаш
2842,schreiben::V,rakstīt,вазаш
2843,besitzen::V,лоны,кы́чаш
2844,besitzen::V,piederēt,кы́чаш
2845,kaufen::V,ньӧбны,нӓлӓш
2846,kaufen::V,pirkt,нӓлӓш
2847,verkaufen::V,вузавны,выжалаш
2848,verkaufen::V,pārdot,выжалаш
2849,bezahlen::V,мынтыны,тӱлӓш
2850,bezahlen::V,мынтысьны,тӱлӓш
2851,bezahlen::V,apmaksāt,тӱлӓш
2852,zahlen::V,мынтыны,тӱлӓш
2853,zahlen::V,maksāt,тӱлӓш
2854,beherrschen::V,ас улын кутны,кы́чаш
2855,beherrschen::V,valdīt,кы́чаш
2856,ertragen::V,пыкны,цӹтӓш
2857,ertragen::V,лэптыны,цӹтӓш
2858,ertragen::V,panest,цӹтӓш
2859,ertragen::V,paciest,цӹтӓш
