,Concept_ID,eu,lv
1567,grau::A,urdin,руд
1568,grau::A,urdin,pelēks
1569,grau::A,urdinabar,руд
1570,grau::A,urdinabar,pelēks
1571,bunt::A,koloretsu,сера
1572,bunt::A,koloretsu,raibs
1573,bunt::A,koloretsu,krāsains
1574,billig::A,merke,донтӧг
1575,billig::A,merke,lēts
1576,teuer::A,garesti,дона
1577,teuer::A,garesti,dārgs
1578,wertvoll::A,baliotsu,дона
1579,wertvoll::A,baliotsu,vērtīgs
1580,blind::A,itsu,синтӧм
1581,blind::A,itsu,akls
1582,taub::A,gor,пельтӧм
1583,taub::A,gor,kurls
1584,kräftig::A,kementsu,вынйӧра
1585,kräftig::A,kementsu,spēcīgs
1586,stark::A,bizkor,ён
1587,stark::A,bizkor,вына
1588,stark::A,bizkor,stiprs
1589,stark::A,indartsu,ён
1590,stark::A,indartsu,вына
1591,stark::A,indartsu,stiprs
1592,schwach::A,ahul,жеб
1593,schwach::A,ahul,vājš
1594,schwach::A,indargabe,жеб
1595,schwach::A,indargabe,vājš
1596,fett::A,gizen,госа
1597,fett::A,gizen,brangs
1598,schlank::A,lerden,веськыд
1599,schlank::A,lerden,slaids
1600,hübsch::A,polit,мича
1601,hübsch::A,polit,лӧсьыд
1602,hübsch::A,polit,glīts
1603,böse::A,tzar,лёк
1604,böse::A,tzar,ļauns
1605,böse::A,tzar,negants
1606,böse::A,gaizto,лёк
1607,böse::A,gaizto,ļauns
1608,böse::A,gaizto,negants
1609,dumm::A,lelo,йӧй
1610,dumm::A,lelo,вежӧртӧм
1611,dumm::A,lelo,stulbs
1612,dumm::A,lelo,muļķīgs
1613,dumm::A,pello,йӧй
1614,dumm::A,pello,вежӧртӧм
1615,dumm::A,pello,stulbs
1616,dumm::A,pello,muļķīgs
1617,faul::A,nagi,дыш
1618,faul::A,nagi,slinks
1619,faul::A,alfer,дыш
1620,faul::A,alfer,slinks
1621,fleißig::A,maratz,зільысь
1622,fleißig::A,maratz,čakls
1623,fleißig::A,maratz,cītīgs
1624,fleißig::A,lanzale,зільысь
1625,fleißig::A,lanzale,čakls
1626,fleißig::A,lanzale,cītīgs
1627,geizig::A,zeken,топыд
1628,geizig::A,zeken,skops
1629,geizig::A,zeken,sīksts
1630,geizig::A,zikoitz,топыд
1631,geizig::A,zikoitz,skops
1632,geizig::A,zikoitz,sīksts
1633,klug::A,zuhur,юра
1634,klug::A,zuhur,вежӧра
1635,klug::A,zuhur,gudrs
1636,geschickt::A,trebe,кипода
1637,geschickt::A,trebe,кужысь
1638,geschickt::A,trebe,manīgs
1639,geschickt::A,antzetsu,кипода
1640,geschickt::A,antzetsu,кужысь
1641,geschickt::A,antzetsu,manīgs
1642,lieb::A,maite,муса
1643,lieb::A,maite,мича
1644,lieb::A,maite,лӧсьыд
1645,lieb::A,maite,mīļš
1646,lieb::A,laztan,муса
1647,lieb::A,laztan,мича
1648,lieb::A,laztan,лӧсьыд
1649,lieb::A,laztan,mīļš
1650,lustig::A,alaitsu,кыпыд
1651,lustig::A,alaitsu,jautrs
1652,sanft::A,eme,мелі
1653,sanft::A,eme,liegs
1654,sanft::A,ezti,мелі
1655,sanft::A,ezti,liegs
1656,hungrig::A,gose,тшыг
1657,hungrig::A,gose,izsalcis
1658,krank::A,eri,висьысь
1659,krank::A,eri,slims
1660,krank::A,gaixo,висьысь
1661,krank::A,gaixo,slims
1662,nackt::A,biluzi,пасьтӧм
1663,nackt::A,biluzi,pliks
1664,traurig::A,itun,гажтӧм
1665,traurig::A,itun,bēdīgs
1666,traurig::A,itun,skumīgs
1667,traurig::A,betilun,гажтӧм
1668,traurig::A,betilun,bēdīgs
1669,traurig::A,betilun,skumīgs
1670,lebendig::A,bizirik,ловъя
1671,lebendig::A,bizirik,dzīvs
1672,gut::A,on,бур
1673,gut::A,on,labs
1674,schlecht::A,txar,лёк
1675,schlecht::A,txar,омӧль
1676,schlecht::A,txar,slikts
1677,richtig::A,zuzen,инӧд
1678,richtig::A,zuzen,riktīgs
1679,schlimm::A,larri,омӧль
1680,schlimm::A,larri,туйтӧм
1681,schlimm::A,larri,nelāgs
1682,schlimm::A,larri,nejauks
1683,wahr::A,egiazko,абу ылӧг
1684,wahr::A,egiazko,īsts
1685,wahr::A,egiazko,patiess
1686,alt::A,zahar,важ
1687,alt::A,zahar,sens
1688,alt::A,zahar,vęcs
1689,neu::A,berri,выль
1690,neu::A,berri,jauns
1691,ehemalig::A,lehengo,вӧвлӧм
1692,ehemalig::A,lehengo,bijušais
1693,alt[Lebewesen]::A,adindun,пӧрысь
1694,alt[Lebewesen]::A,adindun,vecs
1695,jung::A,gazte,том
1696,jung::A,gazte,jauns
1697,arm::A,txiro,гӧль
1698,arm::A,txiro,nabags
1699,arm::A,behartsu,гӧль
1700,arm::A,behartsu,nabags
1701,reich::A,dirudun,озыр
1702,reich::A,dirudun,bagāts
1703,bekannt::A,ezagun,тӧдса
1704,bekannt::A,ezagun,zināms
1705,bekannt::A,ezagun,pazīstams
1706,berühmt::A,entzun,нималан
1707,berühmt::A,entzun,кывсян
1708,berühmt::A,entzun,slavens
1709,berühmt::A,ospetsu,нималан
1710,berühmt::A,ospetsu,кывсян
1711,berühmt::A,ospetsu,slavens
1712,fremd::A,arrotz,йӧз
1713,fremd::A,arrotz,svešs
1714,verschieden::A,ezberdin,абу ӧткодь
1715,verschieden::A,ezberdin,разнӧй
1716,verschieden::A,ezberdin,dažāds
1717,verschieden::A,desberdin,абу ӧткодь
1718,verschieden::A,desberdin,разнӧй
1719,verschieden::A,desberdin,dažāds
1720,nah::A,hurre,матыс
1721,nah::A,hurre,tuvs
1722,nah::A,hurbil,матыс
1723,nah::A,hurbil,tuvs
1724,fern::A,urrun,ылі
1725,fern::A,urrun,tāls
1726,linker::A,ezker,шуйга
1727,linker::A,ezker,kreisais
1728,rechter::A,eskuin,веськыд
1729,rechter::A,eskuin,labais
1730,anderer::A,beste,мукӧд
1731,anderer::A,beste,otrs
1732,erster::A,lehen,медводдза
1733,erster::A,lehen,pirmais
1734,erster::A,aurren,медводдза
1735,erster::A,aurren,pirmais
1736,zweiter::A,bigarren,мӧд
1737,zweiter::A,bigarren,otrais
1738,dritter::A,hirugarren,коймӧд
1739,dritter::A,hirugarren,trešais
1740,letzter::A,azken,бӧръя
1741,letzter::A,azken,beidzamais
1742,letzter::A,hondar,бӧръя
1743,letzter::A,hondar,beidzamais
1744,allein::ADV,bakarrik,ӧтка
1745,allein::ADV,bakarrik,viens pats
1746,auf einmal::ADV,batera,ӧтпырйӧ
1747,auf einmal::ADV,batera,reizē
1748,zusammen::ADV,elkarrekin,тшӧтш
1749,zusammen::ADV,elkarrekin,kopā
1750,zusammen::ADV,elkarrekin,vienviet
1751,lange::ADV,luzaro,дыр
1752,lange::ADV,luzaro,ilgi
1753,plötzlich::ADV,bat-batean,друг
1754,plötzlich::ADV,bat-batean,pēkšņi
1755,sofort::ADV,berehala,дзик пыр
1756,sofort::ADV,berehala,tūlīt
1757,später::ADV,gero,сэсся
1758,später::ADV,gero,vēlāk
1759,jetzt::ADV,orain,ӧні
1760,jetzt::ADV,orain,tagad
1761,heute::ADV,gaur,талун
1762,heute::ADV,gaur,šodien
1763,morgen::ADV,bihar,аски
1764,morgen::ADV,bihar,rīt
1765,bald::ADV,aurki,регыд
1766,bald::ADV,aurki,drīz
1767,bald::ADV,laster,регыд
1768,bald::ADV,laster,drīz
1769,dann::ADV,ondoren,бӧрын
1770,dann::ADV,ondoren,бӧрти
1771,dann::ADV,ondoren,tad
1772,gestern::ADV,atzo,тӧнлун
1773,gestern::ADV,atzo,vakar
1774,einst::ADV,antzina,ӧтчыд
1775,einst::ADV,antzina,ӧтпыр
1776,einst::ADV,antzina,citreiz
1777,damals::ADV,orduan,сэки
1778,damals::ADV,orduan,toreiz
1779,danach::ADV,gerora,сэсся
1780,danach::ADV,gerora,pēc tam
1781,danach::ADV,ondoren,сэсся
1782,danach::ADV,ondoren,pēc tam
1783,vorher::ADV,lehenago,войдӧр
1784,vorher::ADV,lehenago,iepriekš
1785,vorher::ADV,lehenago,pirms tam
1786,zuerst::ADV,aurrena,войдӧр
1787,zuerst::ADV,aurrena,vis'pirms
1788,zuerst::ADV,lehenbizi,войдӧр
1789,zuerst::ADV,lehenbizi,vis'pirms
1790,einmal::ADV,behin,ӧтчыдысь
1791,einmal::ADV,behin,reiz
1792,einmal::ADV,behin,vienreiz
1793,einmal::ADV,aldi bat,ӧтчыдысь
1794,einmal::ADV,aldi bat,reiz
1795,einmal::ADV,aldi bat,vienreiz
1796,manchmal::ADV,batzuetan,корсюрӧ
1797,manchmal::ADV,batzuetan,dažkārt
1798,manchmal::ADV,zenbaitetan,корсюрӧ
1799,manchmal::ADV,zenbaitetan,dažkārt
1800,oft::ADV,maiz,тшӧкыда
1801,oft::ADV,maiz,bieži
1802,oft::ADV,askotan,тшӧкыда
1803,oft::ADV,askotan,bieži
1804,immer::ADV,beti,век
1805,immer::ADV,beti,allaž
1806,immer::ADV,beti,vien'mēr
1807,niemals::ADV,inoiz ez,оз некор
1808,niemals::ADV,inoiz ez,nemūžam
1809,niemals::ADV,sekula ez,оз некор
1810,niemals::ADV,sekula ez,nemūžam
1811,hier::ADV,hemen,со
1812,hier::ADV,hemen,тонӧ
1813,hier::ADV,hemen,te
1814,hier::ADV,hemen,šeit
1815,hierhin::ADV,hona,татчӧ
1816,hierhin::ADV,hona,талань
1817,hierhin::ADV,hona,šurp
1818,hierhin::ADV,hona,uz šejieni
1819,von hier::ADV,hemendik,тасянь
1820,von hier::ADV,hemendik,no šejienes
1821,von hier::ADV,honetatik,тасянь
1822,von hier::ADV,honetatik,no šejienes
1823,dort::ADV,han,сэні
1824,dort::ADV,han,tur
1825,dorthin::ADV,hara,сэтчӧ
1826,dorthin::ADV,hara,turp
1827,dorthin::ADV,hara,uz turieni
1828,geradeaus::ADV,artez,веськыда
1829,geradeaus::ADV,artez,taisni uz priekšu
1830,vorwärts::ADV,aurrera,водзӧ
1831,vorwärts::ADV,aurrera,uz priekšu
1832,rückwärts::ADV,atzera,бӧрӧ
1833,rückwärts::ADV,atzera,atmuguriski
1834,rückwärts::ADV,atzerantz,бӧрӧ
1835,rückwärts::ADV,atzerantz,atmuguriski
1836,zurück::ADV,atzera,бӧр
1837,zurück::ADV,atzera,atpakāļ
1838,unten::ADV,behean,улын
1839,unten::ADV,behean,уліын
1840,unten::ADV,behean,lejā
1841,unten::ADV,behean,apakšā
1842,hinab::ADV,behera,улӧ
1843,hinab::ADV,behera,увлан
1844,hinab::ADV,behera,uz leju
1845,hinab::ADV,beherantz,улӧ
1846,hinab::ADV,beherantz,увлан
1847,hinab::ADV,beherantz,uz leju
1848,oben::ADV,goian,вылын
1849,oben::ADV,goian,выліын
1850,oben::ADV,goian,virsū
1851,hinauf::ADV,gora,выліӧ
1852,hinauf::ADV,gora,augšā
1853,hinauf::ADV,gora,uz augšu
1854,hinauf::ADV,gorantz,выліӧ
1855,hinauf::ADV,gorantz,augšā
1856,hinauf::ADV,gorantz,uz augšu
1857,überall::ADV,edonon,быдлаын
1858,überall::ADV,edonon,visur
1859,nicht::ADV,ez,oз
1860,nicht::ADV,ez,ne
1861,ein wenig::ADV,apur bat,неуна
1862,ein wenig::ADV,apur bat,drusku
1863,ein wenig::ADV,pixka bat,неуна
1864,ein wenig::ADV,pixka bat,drusku
1865,kaum::ADV,ozta,мырдэм
1866,kaum::ADV,ozta,diezin vai
1867,kaum::ADV,nekez,мырдэм
1868,kaum::ADV,nekez,diezin vai
1869,sehr::ADV,oso,зэв
1870,sehr::ADV,oso,ļoti
1871,sehr::ADV,oso,gaužām
1872,so::ADV,hala,тадз
1873,so::ADV,hala,сідз
1874,so::ADV,hala,tā
1875,so::ADV,hala,tik
1876,so::ADV,honela,тадз
1877,so::ADV,honela,сідз
1878,so::ADV,honela,tā
1879,so::ADV,honela,tik
1880,noch::ADV,oraindik,на
1881,noch::ADV,oraindik,нӧшта
1882,noch::ADV,oraindik,vēl
1883,nur::ADV,bakarrik,куш
1884,nur::ADV,bakarrik,сӧмын
1885,nur::ADV,bakarrik,vien
1886,nur::ADV,bakarrik,tikai
1887,schon::ADV,ja,нин
1888,schon::ADV,ja,jau
1889,schon::ADV,jada,нин
1890,schon::ADV,jada,jau
1891,wieder::ADV,berriro,бара
1892,wieder::ADV,berriro,atkal
1893,vergebens::ADV,alferrik,весьшӧрӧ
1894,vergebens::ADV,alferrik,velti
1895,vor::PRP,aurrean,водзын
1896,vor::PRP,aurrean,priekš
1897,hinter::PRP,ostean,бӧрнын
1898,hinter::PRP,ostean,aiz
1899,hinter::PRP,gibelean,бӧрнын
1900,hinter::PRP,gibelean,aiz
1901,unter::PRP,pean,улын
1902,unter::PRP,pean,zem
1903,unter::PRP,azpian,улын
1904,unter::PRP,azpian,zem
1905,durch::PRP,zehar,пыр
1906,durch::PRP,zehar,пырыс
1907,durch::PRP,zehar,caur
1908,durch::PRP,zehar,cauri
1909,neben::PRP,ondoan,бердын
1910,neben::PRP,ondoan,līdzās
1911,neben::PRP,aldamenean,бердын
1912,neben::PRP,aldamenean,līdzās
1913,zwischen::PRP,artean,костын
1914,zwischen::PRP,artean,starp
1915,wegen::PRP,-gatik,вӧсна
1916,wegen::PRP,-gatik,pēc
1917,dies::PRN,hau,тайӧ
1918,dies::PRN,hau,šis
1919,das::PRN,hura,ciйö
1920,das::PRN,hura,tas
1921,alles::PRN,dena,став
1922,alles::PRN,dena,viss
1923,ich::PRN,ni,ме
1924,ich::PRN,ni,es
1925,du::PRN,zu,тэ
1926,du::PRN,zu,tu
1927,er::PRN,bera,сійӧ
1928,er::PRN,bera,viņš
1929,wir::PRN,gu,ми
1930,wir::PRN,gu,mēs
1931,ihr::PRN,zuek,тi
1932,ihr::PRN,zuek,jūs
1933,sie::PRN,berak,найö
1934,sie::PRN,berak,viņi
1935,sie::PRN,berak,viņas
1936,was::FPRN,zer,мый
1937,was::FPRN,zer,kas
1938,wer::FPRN,nor,код
1939,wer::FPRN,nor,kas
1940,wo::FADV,non,кыті
1941,wo::FADV,non,kur
1942,wohin::FADV,nora,кытчӧ
1943,wohin::FADV,nora,kurp
1944,wohin::FADV,nora,uz kurieni
1945,wie::FADV,nola,кыдзи
1946,wie::FADV,nola,kā
1947,wie::FADV,zelan,кыдзи
1948,wie::FADV,zelan,kā
1949,warum::FADV,zeren,мыйла
1950,warum::FADV,zeren,kāpēc
1951,warum::FADV,zergatik,мыйла
1952,warum::FADV,zergatik,kāpēc
1953,wieviel::FNUM,zenbat,кымын
1954,wieviel::FNUM,zenbat,cik
1955,eins::NUM,bat,ӧтик
1956,eins::NUM,bat,viens
1957,zwei::NUM,bi,кык
1958,zwei::NUM,bi,divi
1959,zwei::NUM,biga,кык
1960,zwei::NUM,biga,divi
1961,drei::NUM,hiru,куим
1962,drei::NUM,hiru,trīs
1963,vier::NUM,lau,нель
1964,vier::NUM,lau,četri
1965,fünf::NUM,bost,вит
1966,fünf::NUM,bost,pieci
1967,sechs::NUM,sei,квайт
1968,sechs::NUM,sei,seši
1969,sieben::NUM,zazpi,сизим
1970,sieben::NUM,zazpi,septiņi
1971,acht::NUM,zortzi,кӧкъямыс
1972,acht::NUM,zortzi,astoņi
1973,neun::NUM,bederatzi,ӧкмыс
1974,neun::NUM,bederatzi,deviņi
1975,zehn::NUM,hamar,дас
1976,zehn::NUM,hamar,desmit
1977,elf::NUM,hamaika,дас ӧтик
1978,elf::NUM,hamaika,vienpadsmit
1979,zwölf::NUM,hamabi,дас кык
1980,zwölf::NUM,hamabi,divpadsmit
1981,zwanzig::NUM,hogei,кызь
1982,zwanzig::NUM,hogei,divdesmit
1983,dreißig::NUM,hogeita hamar,комын
1984,dreißig::NUM,hogeita hamar,trīsdesmit
1985,vierzig::NUM,berrogei,нелямын
1986,vierzig::NUM,berrogei,četrdesmit
1987,fünfzig::NUM,berrogeita hamar,ветымын
1988,fünfzig::NUM,berrogeita hamar,piecdesmit
1989,sechzig::NUM,hirurogei,квайтымын
1990,sechzig::NUM,hirurogei,sešdesmit
1991,siebzig::NUM,hirurogeita hamar,сизимдас
1992,siebzig::NUM,hirurogeita hamar,septiņdesmit
1993,achtzig::NUM,laurogei,кӧкъямысдас
1994,achtzig::NUM,laurogei,astoņdesmit
1995,neunzig::NUM,laurogeita hamar,ӧкмысдас
1996,neunzig::NUM,laurogeita hamar,deviņdesmit
1997,hundert::NUM,ehun,сё
1998,hundert::NUM,ehun,simt
1999,tausend::NUM,mila,сюрс
2000,tausend::NUM,mila,tūkstoš
2001,und::CNJ,eta,и
2002,und::CNJ,eta,un
2003,oder::CNJ,edo,либӧ
2004,oder::CNJ,edo,jeb
2005,stehen::V,zutik egon,сулавны
2006,stehen::V,zutik egon,stāvēt
2007,sitzen::V,eserita egon,пукавны
2008,sitzen::V,eserita egon,sēdēt
2009,liegen::V,etzan,куйлыны
2010,liegen::V,etzan,gulēt
2011,hängen::V,eskegita egon,ӧшавны
2012,hängen::V,eskegita egon,karāties
2013,hängen::V,zintzilik egon,ӧшавны
2014,hängen::V,zintzilik egon,karāties
2015,werden::V,bihurtu,лоны
2016,werden::V,bihurtu,tapt
2017,werden::V,bilakatu,лоны
2018,werden::V,bilakatu,tapt
2019,passieren::V,pasatu,лоны
2020,passieren::V,pasatu,notikt
2021,passieren::V,gertatu,лоны
2022,passieren::V,gertatu,notikt
2023,beginnen::V,hasi,кутчысьны
2024,beginnen::V,hasi,кутны
2025,beginnen::V,hasi,sākties
2026,enden::V,bukatu,помасьны
2027,enden::V,bukatu,beigties
2028,wechseln::V,aldatu,вежсьыны
2029,wechseln::V,aldatu,mainīties
2030,aufgehen[Sonne]::V,ilki,петны
2031,aufgehen[Sonne]::V,ilki,lēkt
2032,aufgehen[Sonne]::V,ilki,uzlēkt
2033,aufgehen[Sonne]::V,sortu,петны
2034,aufgehen[Sonne]::V,sortu,lēkt
2035,aufgehen[Sonne]::V,sortu,uzlēkt
2036,untergehen[Sonne]::V,sartu,пуксьыны
2037,untergehen[Sonne]::V,sartu,noiet
2038,untergehen[Sonne]::V,sartu,rietēt
2039,scheinen[Sonne]::V,eguzkia egon,югъявны
2040,scheinen[Sonne]::V,eguzkia egon,югвидзны
2041,scheinen[Sonne]::V,eguzkia egon,spīdēt
2042,donnern::V,trumoia jo,гымавны
2043,donnern::V,trumoia jo,dārdēt
2044,wehen::V,haizea ibili,пӧльтны
2045,wehen::V,haizea ibili,pūst
2046,strömen::V,zorrotadaka isuri,киссьыны
2047,strömen::V,zorrotadaka isuri,līt
2048,strömen::V,zorrotadaka isuri,plūst
2049,fließen::V,isuri,визувтны
2050,fließen::V,isuri,tecēt
2051,sich drehen::V,biratu,бергавны
2052,sich drehen::V,biratu,grozīties
2053,schwanken::V,zabuka ibili,легны
2054,schwanken::V,zabuka ibili,лайкъявны
2055,schwanken::V,zabuka ibili,līgoties
2056,schwanken::V,zabuka ibili,grīļoties
2057,schwingen::V,kulunkatu,лайкъявны
2058,schwingen::V,kulunkatu,люллявны
2059,schwingen::V,kulunkatu,vēzēties
2060,fallen::V,erori,усьны
2061,fallen::V,erori,krist
2062,brennen::V,sutan egon,сотчыны
2063,brennen::V,sutan egon,degt
2064,rauchen::V,kea bota,тшынӧдны
2065,rauchen::V,kea bota,dūmot
2066,regnen::V,euria ari izan,зэрны
2067,regnen::V,euria ari izan,līt
2068,gefrieren::V,izoztu,кынмыны
2069,gefrieren::V,izoztu,sasalt
2070,gefrieren::V,hormatu,кынмыны
2071,gefrieren::V,hormatu,sasalt
2072,tauen::V,gesaldu,сывны
2073,tauen::V,gesaldu,kust
2074,schmelzen::V,urtu,сывны
2075,schmelzen::V,urtu,kust
2076,schmelzen::V,urtu,nokust
2077,trocknen::V,idortu,косьмыны
2078,trocknen::V,idortu,žūt
2079,trocknen::V,idortu,kaltēties
2080,trocknen::V,lehortu,косьмыны
2081,trocknen::V,lehortu,žūt
2082,trocknen::V,lehortu,kaltēties
2083,sieden::V,irakin,пуны
2084,sieden::V,irakin,virt
2085,sieden::V,irakin,vārīties
2086,faulen::V,hirotu,сісьмыны
2087,faulen::V,hirotu,pūt
2088,faulen::V,hirotu,trudēt
2089,faulen::V,usteldu,сісьмыны
2090,faulen::V,usteldu,pūt
2091,faulen::V,usteldu,trudēt
2092,verfaulen::V,hirotu,сісьмыны
2093,verfaulen::V,hirotu,sapūt
2094,verfaulen::V,hirotu,satrūdēt
2095,verfaulen::V,usteldu,сісьмыны
2096,verfaulen::V,usteldu,sapūt
2097,verfaulen::V,usteldu,satrūdēt
2098,reißen::V,eten,орны
2099,reißen::V,eten,plīst
2100,reißen::V,eten,satrūkt
2101,reißen::V,tarrat egin,орны
2102,reißen::V,tarrat egin,plīst
2103,reißen::V,tarrat egin,satrūkt
2104,versinken::V,urperatu,вӧйны
2105,versinken::V,urperatu,grimt
2106,versinken::V,urperatu,nogrimt
2107,vergehen::V,iragan,кольны
2108,vergehen::V,iragan,ордйыны
2109,vergehen::V,iragan,paiet
2110,erscheinen::V,agertu,петкӧдчыны
2111,erscheinen::V,agertu,parādīties
2112,verschwinden::V,desagertu,бырны
2113,verschwinden::V,desagertu,nozust
2114,sinken::V,beheititu,вӧйны
2115,sinken::V,beheititu,kristies
2116,abnehmen::V,gutxitu,чинны
2117,abnehmen::V,gutxitu,noplakt
2118,abnehmen::V,gutxitu,mazināties
2119,abnehmen::V,beheratu,чинны
2120,abnehmen::V,beheratu,noplakt
2121,abnehmen::V,beheratu,mazināties
2122,zunehmen::V,gora egin,содны
2123,zunehmen::V,gora egin,ыдждыны
2124,zunehmen::V,gora egin,pieaugt
2125,zunehmen::V,gora egin,pieņemties
2126,steigen::V,igo,лыбны
2127,steigen::V,igo,kāpt
2128,wachsen::V,hazi,быдмыны
2129,wachsen::V,hazi,augt
2130,glänzen::V,distiratu,югъявны
2131,glänzen::V,distiratu,дзирдавны
2132,glänzen::V,distiratu,zaigot
2133,glänzen::V,distiratu,laistīties
2134,funkeln::V,izarniatu,югъявны
2135,funkeln::V,izarniatu,дзирдавны
2136,funkeln::V,izarniatu,mirdzēt
2137,funkeln::V,izarniatu,dzirkstēt
2138,lärmen::V,zarata atera,жувгыны
2139,lärmen::V,zarata atera,ыугыны
2140,lärmen::V,zarata atera,шумитны
2141,lärmen::V,zarata atera,ālēties
2142,lärmen::V,zarata atera,trokšņot
2143,läuten::V,jo,жургыны
2144,läuten::V,jo,zvanīt
2145,läuten::V,hots egin,жургыны
2146,läuten::V,hots egin,zvanīt
2147,klingeln::V,txirrina jo,звӧнитны
2148,klingeln::V,txirrina jo,zvanīt
2149,klirren::V,tintin egin,гольскöдчыны
2150,klirren::V,tintin egin,tinkšķēt
2151,klirren::V,tintin egin,džinkstēt
2152,brausen::V,marru egin,буавны
2153,brausen::V,marru egin,krākt
2154,brausen::V,marru egin,brāzmot
2155,rauschen::V,fir-fir egin,кышакывны
2156,rauschen::V,fir-fir egin,šalkt
2157,klingen::V,soinu egin,шыавны
2158,klingen::V,soinu egin,юргыны
2159,klingen::V,soinu egin,skanēt
2160,klingen::V,soinu egin,izklausīties
2161,bellen::V,zaunkatu,увтны
2162,bellen::V,zaunkatu,riet
2163,heulen::V,ulu egin,омлявны
2164,heulen::V,ulu egin,вурзавны
2165,heulen::V,ulu egin,kaukt
2166,heulen::V,ulu egin,gaudot
2167,heulen::V,uhuri egin,омлявны
2168,heulen::V,uhuri egin,вурзавны
2169,heulen::V,uhuri egin,kaukt
2170,heulen::V,uhuri egin,gaudot
2171,blasen::V,ufa egin,пӧльтны
2172,blasen::V,ufa egin,pūst
2173,blasen::V,putz egin,пӧльтны
2174,blasen::V,putz egin,pūst
2175,pfeifen::V,txistu egin,шутьлявны
2176,pfeifen::V,txistu egin,svilpt
2177,pfeifen::V,txistu egin,svilpot
2178,schreien::V,oihu egin,горзыны
2179,schreien::V,oihu egin,brēkt
2180,schreien::V,oihu egin,kliegt
2181,schreien::V,garrasi egin,горзыны
2182,schreien::V,garrasi egin,brēkt
2183,schreien::V,garrasi egin,kliegt
2184,stöhnen::V,intziri egin,ымзыны
2185,stöhnen::V,intziri egin,vaidēt
2186,zittern::V,ikara egin,тіравны
2187,zittern::V,ikara egin,drebēt
2188,zittern::V,dar-dar egin,тіравны
2189,zittern::V,dar-dar egin,drebēt
2190,leben::V,bizi izan,овны
2191,leben::V,bizi izan,dzīvot
2192,geboren werden::V,jaio,чужны
2193,geboren werden::V,jaio,dzimt
2194,atmen::V,hats egin,кашкыны
2195,atmen::V,hats egin,пошиктыны
2196,atmen::V,hats egin,elpot
2197,atmen::V,arnasa egin,кашкыны
2198,atmen::V,arnasa egin,пошиктыны
2199,atmen::V,arnasa egin,elpot
2200,trinken::V,edan,юны
2201,trinken::V,edan,dzert
2202,essen::V,jan,сёйны
2203,essen::V,jan,ēst
2204,schlucken::V,irentsi,ньылавны
2205,schlucken::V,irentsi,rīt
2206,müde werden::V,unatu,мудзны
2207,müde werden::V,unatu,nokust
2208,müde werden::V,nekatu,мудзны
2209,müde werden::V,nekatu,nokust
2210,einschlafen::V,lokartu,ланьтны
2211,einschlafen::V,lokartu,унмовсьны
2212,einschlafen::V,lokartu,iemigt
2213,einschlafen::V,lokartu,aizmigt
2214,schlafen::V,lo egin,узьны
2215,schlafen::V,lo egin,gulēt
2216,aufwachen::V,esnatu,садьмыны
2217,aufwachen::V,esnatu,mosties
2218,aufwachen::V,atzarri,садьмыны
2219,aufwachen::V,atzarri,mosties
2220,aufstehen::V,jaiki,чеччыны
2221,aufstehen::V,jaiki,celties
2222,sich erholen::V,atseden egin,шойччыны
2223,sich erholen::V,atseden egin,atžirgt
2224,sich erholen::V,atseden egin,atpūsties
2225,krank werden::V,gaixotu,висьмыны
2226,krank werden::V,gaixotu,sasirgt
2227,krank sein::V,eri izan,висьны
2228,krank sein::V,eri izan,slimot
2229,krank sein::V,gaixo izan,висьны
2230,krank sein::V,gaixo izan,slimot
2231,schmerzen::V,min egin,висьны
2232,schmerzen::V,min egin,sāpēt
2233,schmerzen::V,min egin,smelgt
2234,husten::V,eztul egin,кызны
2235,husten::V,eztul egin,klepot
2236,genesen::V,osatu,бурдны
2237,genesen::V,osatu,veseļoties
2238,sterben::V,hil,кувны
2239,sterben::V,hil,mirt
2240,sterben::V,hil,nomirt
2241,sterben::V,zendu,кувны
2242,sterben::V,zendu,mirt
2243,sterben::V,zendu,nomirt
2244,umkommen::V,istripuz hil,кувны
2245,umkommen::V,istripuz hil,apsprāgt
2246,umkommen::V,istripuz hil,aiziet bojā
2247,sich bewegen::V,higitu,вӧрзьыны
2248,sich bewegen::V,higitu,virzīties
2249,sich rühren::V,zirkin egin,вӧрны
2250,sich rühren::V,zirkin egin,вӧрӧдчыны
2251,sich rühren::V,zirkin egin,sagrozīties
2252,sich erheben::V,zutitu,сувтны
2253,sich erheben::V,zutitu,piecelties
2254,sich erheben::V,altxatu,сувтны
2255,sich erheben::V,altxatu,piecelties
2256,sich setzen::V,eseri,пуксьыны
2257,sich setzen::V,eseri,sēsties
2258,sich setzen::V,jesarri,пуксьыны
2259,sich setzen::V,jesarri,sēsties
2260,hinfallen::V,erori,усьны
2261,hinfallen::V,erori,sabirt
2262,hinfallen::V,erori,pakrist
2263,laufen::V,ibili,мyнны
2264,laufen::V,ibili,iet
2265,laufen::V,ibili,skraidīt
2266,schreiten::V,oinkatu,восьлавны
2267,schreiten::V,oinkatu,soļot
2268,spazierengehen::V,paseatu,гуляйтны
2269,spazierengehen::V,paseatu,staigāt
2270,spazierengehen::V,paseatu,pastaigāties
2271,spazierengehen::V,ostera bat egin,гуляйтны
2272,spazierengehen::V,ostera bat egin,staigāt
2273,spazierengehen::V,ostera bat egin,pastaigāties
