,Concept_ID,lv,av
2741,erzählen::V,висьтавны,бицине
2742,erzählen::V,stāstīt,бицине
2743,mitteilen::V,юӧртны,лъазабизе
2744,mitteilen::V,висьтавны,лъазабизе
2745,mitteilen::V,pavēstīt,лъазабизе
2746,nennen::V,шуны,цӏар лъезе
2747,nennen::V,ним сетны,цӏар лъезе
2748,nennen::V,saukt,цӏар лъезе
2749,rufen::V,корны,ахӏизе
2750,rufen::V,saukt,ахӏизе
2751,prahlen::V,ошйысьны,беццаризе
2752,prahlen::V,lielīties,беццаризе
2753,übersetzen::V,вуджӧдны,буссинабизе
2754,übersetzen::V,tulkot,буссинабизе
2755,übersetzen::V,pārtulkot,буссинабизе
2756,denken::V,мӧвпавны,ургъизе
2757,denken::V,domāt,ургъизе
2758,glauben::V,эскыны,божизе
2759,glauben::V,ticēt,божизе
2760,bemerken::V,казявны,берречӏчӏизе
2761,bemerken::V,ievērot,берречӏчӏизе
2762,bemerken::V,ieraudzīt,берречӏчӏизе
2763,erkennen::V,тӧдмавны,лъазе
2764,erkennen::V,тӧдмавны,батӏаго бахъизе
2765,erkennen::V,pazīt,лъазе
2766,erkennen::V,pazīt,батӏаго бахъизе
2767,erkennen::V,atpazīt,лъазе
2768,erkennen::V,atpazīt,батӏаго бахъизе
2769,begreifen::V,вежӧртны,бичӏчӏизе
2770,begreifen::V,гӧгӧрвоны,бичӏчӏизе
2771,begreifen::V,jēgt,бичӏчӏизе
2772,begreifen::V,apjēgt,бичӏчӏизе
2773,verstehen::V,вежӧртны,
2774,verstehen::V,гӧгӧрвоны,
2775,verstehen::V,saprast,
2776,lernen::V,вeлöдчыны,цӏализе
2777,lernen::V,mācīties,цӏализе
2778,wissen::V,тӧдны,лъазе
2779,wissen::V,zināt,лъазе
2780,sich erinnern an::V,казьтывны,ракӏалде щвезе
2781,sich erinnern an::V,дум вылӧ уськӧдны,ракӏалде щвезе
2782,sich erinnern an::V,atminēties,ракӏалде щвезе
2783,vergessen::V,вунӧдны,кӏочене
2784,vergessen::V,mirst,кӏочене
2785,vergessen::V,aizmirst,кӏочене
2786,messen::V,муртавны,борцине
2787,messen::V,mērīt,борцине
2788,zählen::V,лыддьыны,рикӏкӏине
2789,zählen::V,skaitīt,рикӏкӏине
2790,rechnen::V,лыддьыны,рикӏкӏине
2791,rechnen::V,rēķināt,рикӏкӏине
2792,lesen::V,лыддьыны,цӏализе
2793,lesen::V,lasīt,цӏализе
2794,malen::V,серпасавны,бахъизе
2795,malen::V,gleznot,бахъизе
2796,zeichnen::V,серпасавны,бахъизе
2797,zeichnen::V,zīmēt,бахъизе
2798,schreiben::V,гижны,хъвазе
2799,schreiben::V,rakstīt,хъвазе
2800,besitzen::V,лоны,щвезе
2801,besitzen::V,лоны,бу́кӏине
2802,besitzen::V,piederēt,щвезе
2803,besitzen::V,piederēt,бу́кӏине
2804,kaufen::V,ньӧбны,босизе
2805,kaufen::V,pirkt,босизе
2806,verkaufen::V,вузавны,бичизе
2807,verkaufen::V,pārdot,бичизе
2808,bezahlen::V,мынтыны,кьезе
2809,bezahlen::V,мынтысьны,кьезе
2810,bezahlen::V,apmaksāt,кьезе
2811,zahlen::V,мынтыны,кьезе
2812,zahlen::V,maksāt,кьезе
2813,beherrschen::V,ас улын кутны,
2814,beherrschen::V,valdīt,
2815,ertragen::V,пыкны,баччизе
2816,ertragen::V,лэптыны,баччизе
2817,ertragen::V,panest,баччизе
2818,ertragen::V,paciest,баччизе
