,Concept_ID,lv,kk
2236,schlafen::V,gulēt,ұйықтау
2237,aufwachen::V,садьмыны,ояну
2238,aufwachen::V,mosties,ояну
2239,aufstehen::V,чеччыны,ояну
2240,aufstehen::V,celties,ояну
2241,sich erholen::V,шойччыны,тынығу
2242,sich erholen::V,atžirgt,тынығу
2243,sich erholen::V,atpūsties,тынығу
2244,krank werden::V,висьмыны,кеселдену
2245,krank werden::V,висьмыны,сырқаттану
2246,krank werden::V,висьмыны,ауырып қалу
2247,krank werden::V,висьмыны,ауыра бастау
2248,krank werden::V,висьмыны,кеселге ұшырау
2249,krank werden::V,висьмыны,сырқаттанып қалу
2250,krank werden::V,sasirgt,кеселдену
2251,krank werden::V,sasirgt,сырқаттану
2252,krank werden::V,sasirgt,ауырып қалу
2253,krank werden::V,sasirgt,ауыра бастау
2254,krank werden::V,sasirgt,кеселге ұшырау
2255,krank werden::V,sasirgt,сырқаттанып қалу
2256,krank sein::V,висьны,ауыру
2257,krank sein::V,висьны,сырқаттану
2258,krank sein::V,slimot,ауыру
2259,krank sein::V,slimot,сырқаттану
2260,schmerzen::V,висьны,ауырады
2261,schmerzen::V,sāpēt,ауырады
2262,schmerzen::V,smelgt,ауырады
2263,husten::V,кызны,жөтелу
2264,husten::V,klepot,жөтелу
2265,genesen::V,бурдны,айығу
2266,genesen::V,veseļoties,айығу
2267,sterben::V,кувны,өлу
2268,sterben::V,кувны,қайтыс
2269,sterben::V,кувны,жантапсыру
2270,sterben::V,mirt,өлу
2271,sterben::V,mirt,қайтыс
2272,sterben::V,mirt,жантапсыру
2273,sterben::V,nomirt,өлу
2274,sterben::V,nomirt,қайтыс
2275,sterben::V,nomirt,жантапсыру
2276,umkommen::V,кувны,өлу
2277,umkommen::V,кувны,қаза табу
2278,umkommen::V,apsprāgt,өлу
2279,umkommen::V,apsprāgt,қаза табу
2280,umkommen::V,aiziet bojā,өлу
2281,umkommen::V,aiziet bojā,қаза табу
2282,sich bewegen::V,вӧрзьыны,жылжу
2283,sich bewegen::V,virzīties,жылжу
2284,sich rühren::V,вӧрны,қыбырлау
2285,sich rühren::V,вӧрӧдчыны,қыбырлау
2286,sich rühren::V,sagrozīties,қыбырлау
2287,sich erheben::V,сувтны,тұру
2288,sich erheben::V,piecelties,тұру
2289,sich setzen::V,пуксьыны,отыру
2290,sich setzen::V,sēsties,отыру
2291,hinfallen::V,усьны,жығылу
2292,hinfallen::V,sabirt,жығылу
2293,hinfallen::V,pakrist,жығылу
2294,laufen::V,мyнны,жояу жүру
2295,laufen::V,iet,жояу жүру
2296,laufen::V,skraidīt,жояу жүру
2297,schreiten::V,восьлавны,кадамдау
2298,schreiten::V,soļot,кадамдау
2299,spazierengehen::V,гуляйтны,қыдыру
2300,spazierengehen::V,staigāt,қыдыру
2301,spazierengehen::V,pastaigāties,қыдыру
2302,eilen::V,тэрмасьны,асығу
2303,eilen::V,тэрмасьны,жеделдену
2304,eilen::V,тэрмасьны,жедепдеу
2305,eilen::V,traukt,асығу
2306,eilen::V,traukt,жеделдену
2307,eilen::V,traukt,жедепдеу
2308,sich beeilen::V,тэрмасьны,асығу
2309,sich beeilen::V,тэрмасьны,жеделдену
2310,sich beeilen::V,steigties,асығу
2311,sich beeilen::V,steigties,жеделдену
2312,sich beeilen::V,pasteigties,асығу
2313,sich beeilen::V,pasteigties,жеделдену
2314,sausen::V,тӧвзьыны,заулау
2315,sausen::V,drāzt,заулау
2316,sausen::V,brāzties,заулау
2317,rennen::V,котӧртны,жүгіру
2318,rennen::V,skriet,жүгіру
2319,springen::V,чеччавны,секіру
2320,springen::V,lēkt,секіру
2321,klettern::V,кышасьны,өрмелеп шығу
2322,klettern::V,кавшасьны,өрмелеп шығу
2323,klettern::V,kāpt,өрмелеп шығу
2324,klettern::V,rāpties,өрмелеп шығу
2325,schaukeln::V,гычасьны,тербелу
2326,schaukeln::V,šūpoties,тербелу
2327,schaukeln::V,zvalstīties,тербелу
2328,kriechen::V,кыссьыны,еңбектеу
2329,kriechen::V,līst,еңбектеу
2330,kriechen::V,rāpot,еңбектеу
2331,schwimmen::V,уявны,жүзу
2332,schwimmen::V,уявны,малту
2333,schwimmen::V,уявны,қалықтау
2334,schwimmen::V,peldēt,жүзу
2335,schwimmen::V,peldēt,малту
2336,schwimmen::V,peldēt,қалықтау
2337,tauchen::V,сунавны,сүңгу
2338,tauchen::V,gremdēties,сүңгу
2339,rudern::V,пелысасьны,есу
2340,rudern::V,airēt,есу
2341,rudern::V,irties,есу
2342,fahren::V,мунны,бару
2343,fahren::V,braukt,бару
2344,fliegen::V,лэбны,ұшу
2345,fliegen::V,lidot,ұшу
2346,fliegen::V,laisties,ұшу
2347,gehen::V,мyнны,бару
2348,gehen::V,iet,бару
2349,weggehen::V,мунавны,кету
2350,weggehen::V,aiziet,кету
2351,abfahren::V,мӧдӧдчыны,жөнелу
2352,abfahren::V,atiet,жөнелу
2353,abfahren::V,aizbraukt,жөнелу
2354,anhalten::V,джӧмдыны,тоқтау
2355,anhalten::V,apstāties,тоқтау
2356,hineingehen::V,пырны,кіру
2357,hineingehen::V,ieiet,кіру
2358,eintreten::V,пырны,ену
2359,eintreten::V,ienākt,ену
2360,kommen::V,воны,жету
2361,kommen::V,локны,жету
2362,kommen::V,nākt,жету
2363,ankommen::V,воны,келу
2364,ankommen::V,локны,келу
2365,ankommen::V,nonākt,келу
2366,ankommen::V,ierasties,келу
2367,zurückkommen::V,косны,қайту
2368,zurückkommen::V,бергӧдчыны,қайту
2369,zurückkommen::V,atgriezties,қайту
2370,bleiben::V,кольны,қалу
2371,bleiben::V,palikt,қалу
2372,warten::V,виччысьны,тосу
2373,warten::V,gaidīt,тосу
2374,erwarten::V,виччысьны,күту
2375,erwarten::V,sagaidīt,күту
2376,suchen::V,корсьны,іздеу
2377,suchen::V,meklēt,іздеу
2378,finden::V,казявны,табу
2379,finden::V,rast,табу
2380,finden::V,atrast,табу
2381,versuchen::V,заводитчывны,талпыну
2382,versuchen::V,mēģināt,талпыну
2383,vorbereiten::V,дасьтыны,әзірлеу
2384,vorbereiten::V,gatavot,әзірлеу
2385,vorbereiten::V,sagatavot,әзірлеу
2386,lieben::V,радейтны,сүю
2387,lieben::V,mīlēt,сүю
2388,mögen::V,радейтны,жарату
2389,mögen::V,радейтны,жақсы_көру
2390,mögen::V,gribēties,жарату
2391,mögen::V,gribēties,жақсы_көру
2392,lachen::V,серавны,күлу
2393,lachen::V,серавны,күлісу
2394,lachen::V,серавлыны,күлу
2395,lachen::V,серавлыны,күлісу
2396,lachen::V,smiet,күлу
2397,lachen::V,smiet,күлісу
2398,lachen::V,smieties,күлу
2399,lachen::V,smieties,күлісу
2400,rühren::V,нормӧдны,көңілін бұзу
2401,rühren::V,aizgrābt,көңілін бұзу
2402,weinen::V,бӧрдны,жылау
2403,weinen::V,raudāt,жылау
2404,schimpfen::V,видчыны,ақырып-бақыру
2405,schimpfen::V,rāties,ақырып-бақыру
2406,schimpfen::V,lamāties,ақырып-бақыру
2407,sich ärgern::V,скӧравны,ашулану
2408,sich ärgern::V,īgt,ашулану
2409,sich ärgern::V,pukoties,ашулану
2410,sich ärgern::V,dusmoties,ашулану
2411,sich fürchten::V,повны,сескену
2412,sich fürchten::V,bīties,сескену
2413,sich fürchten::V,baidīties,сескену
2414,fürchten::V,повны,қауіптену
2415,fürchten::V,повны,сақсыну
2416,fürchten::V,baidīties no,қауіптену
2417,fürchten::V,baidīties no,сақсыну
2418,fliehen::V,пышйыны,қашу
2419,fliehen::V,пышйыны,қашып кету
2420,fliehen::V,bēgt,қашу
2421,fliehen::V,bēgt,қашып кету
2422,flüchten::V,пышйыны,қашу
2423,flüchten::V,пышйыны,қашып кету
2424,flüchten::V,aizbēgt,қашу
2425,flüchten::V,aizbēgt,қашып кету
2426,sehen::V,аддзыны,көру
2427,sehen::V,redzēt,көру
2428,anschauen::V,видзӧдны,назар салу
2429,anschauen::V,paraudzīties,назар салу
2430,ansehen::V,видзӧдны,тамашалау
2431,ansehen::V,aplūkot,тамашалау
2432,hören::V,кывны,есту
2433,hören::V,dzirdēt,есту
2434,zuhören::V,кывзыны,тыңдау
2435,zuhören::V,кывзыны,құлақ қою
2436,zuhören::V,klausīties,тыңдау
2437,zuhören::V,klausīties,құлақ қою
2438,probieren::V,видлыны,тату
2439,probieren::V,видлыны,дәм тату
2440,probieren::V,nogaršot,тату
2441,probieren::V,nogaršot,дәм тату
2442,riechen::V,чушкыны,иіскеу
2443,riechen::V,ost,иіскеу
2444,riechen::V,ostīt,иіскеу
2445,fühlen::V,вежӧртны,сезу
2446,fühlen::V,вежӧртны,сезіну
2447,fühlen::V,гӧгӧрвоны,сезу
2448,fühlen::V,гӧгӧрвоны,сезіну
2449,fühlen::V,just,сезу
2450,fühlen::V,just,сезіну
2451,fühlen::V,izjust,сезу
2452,fühlen::V,izjust,сезіну
2453,scheinen::V,кажитчыны,болып көріну
2454,scheinen::V,šķist,болып көріну
2455,scheinen::V,likties,болып көріну
2456,zu sehen sein::V,тыдавны,көріну
2457,zu sehen sein::V,parādīties,көріну
2458,vernehmen::V,кывны,есту
2459,vernehmen::V,кывны,есітіп қалу
2460,vernehmen::V,saklausīt,есту
2461,vernehmen::V,saklausīt,есітіп қалу
2462,frieren::V,кынмыны,тоңу
2463,frieren::V,кынмыны,жаурау
2464,frieren::V,salt,тоңу
2465,frieren::V,salt,жаурау
2466,tun::V,керны,ету
2467,tun::V,керны,істеу
2468,tun::V,darīt,ету
2469,tun::V,darīt,істеу
2470,können::V,кужны,білу
2471,können::V,prast,білу
2472,wollen::V,кӧсйыны,қалау
2473,wollen::V,gribēt,қалау
2474,anfangen::V,заводитны,бастау
2475,anfangen::V,пондыны,бастау
2476,anfangen::V,sākt,бастау
2477,anfangen::V,iesākt,бастау
2478,beenden::V,помавны,бітіру
2479,beenden::V,помавны,адақтау
2480,beenden::V,помавны,тамамдау
2481,beenden::V,помавны,аяқтап шығу
2482,beenden::V,beigt,бітіру
2483,beenden::V,beigt,адақтау
2484,beenden::V,beigt,тамамдау
2485,beenden::V,beigt,аяқтап шығу
2486,beenden::V,pabeigt,бітіру
2487,beenden::V,pabeigt,адақтау
2488,beenden::V,pabeigt,тамамдау
2489,beenden::V,pabeigt,аяқтап шығу
2490,aufhören::V,дугӧдны,доғару
2491,aufhören::V,pārtraukt,доғару
2492,gelingen::V,артмыны,жолы түсу
2493,gelingen::V,izdoties,жолы түсу
2494,geraten::V,сюрны,калу
2495,geraten::V,веськавны,калу
2496,geraten::V,veikties,калу
2497,öffnen::V,восьтыны,ашу
2498,öffnen::V,восьтыны,ашып қою
2499,öffnen::V,atvērt,ашу
2500,öffnen::V,atvērt,ашып қою
2501,öffnen::V,attaisīt,ашу
2502,öffnen::V,attaisīt,ашып қою
2503,schließen::V,пӧдлавны,жабу
2504,schließen::V,slēgt,жабу
2505,schließen::V,aizvērt,жабу
2506,schließen::V,aiztaisīt,жабу
2507,stellen::V,сувтӧдны,қою
2508,stellen::V,сувтӧдны,қойдыру
2509,stellen::V,likt,қою
2510,stellen::V,likt,қойдыру
2511,stellen::V,nolikt,қою
2512,stellen::V,nolikt,қойдыру
2513,setzen::V,пуксьӧдны,отырғызу
2514,setzen::V,sēdināt,отырғызу
2515,legen::V,пуктыны,салу
2516,legen::V,пуктыны,калау
2517,legen::V,likt,салу
2518,legen::V,likt,калау
2519,berühren::V,вӧрзьӧдны,тию
2520,berühren::V,инмӧдчывны,тию
2521,berühren::V,skart,тию
2522,berühren::V,aizskart,тию
2523,verbinden::V,йитны,байлап алу
2524,verbinden::V,йитны,сабақтастыру
2525,verbinden::V,saistīt,байлап алу
2526,verbinden::V,saistīt,сабақтастыру
2527,verbinden::V,savienot,байлап алу
2528,verbinden::V,savienot,сабақтастыру
2529,bedecken::V,вевттьыны,бүркеу
2530,bedecken::V,apsegt,бүркеу
2531,bedecken::V,pārsegt,бүркеу
2532,aufhängen::V,ӧшӧдны,ілу
2533,aufhängen::V,ӧшӧдны,асып қою
2534,aufhängen::V,джагӧдны,ілу
2535,aufhängen::V,джагӧдны,асып қою
2536,aufhängen::V,uzkārt,ілу
2537,aufhängen::V,uzkārt,асып қою
2538,anzünden::V,ӧзтыны,тұтату
2539,anzünden::V,aizdegt,тұтату
2540,anzünden::V,aizdedzināt,тұтату
2541,aufheben::V,чеччӧдны,көтеру
2542,aufheben::V,сувтӧдны,көтеру
2543,aufheben::V,pacelt,көтеру
2544,zurücklassen::V,кольны,қалдыру
2545,zurücklassen::V,atstāt,қалдыру
2546,verlieren::V,воштыны,жоғалту
2547,verlieren::V,zaudēt,жоғалту
2548,verlieren::V,pazaudēt,жоғалту
2549,fallen lassen::V,уськӧдны,құлатып алу
2550,fallen lassen::V,уськӧдны,қолдан түсіріп алу
2551,fallen lassen::V,nomest,құлатып алу
2552,fallen lassen::V,nomest,қолдан түсіріп алу
2553,machen::V,вӧчны,ету
2554,machen::V,вӧчны,жасау
2555,machen::V,вӧчны,жасап шығару
2556,machen::V,лӧсьӧдны,ету
2557,machen::V,лӧсьӧдны,жасау
2558,machen::V,лӧсьӧдны,жасап шығару
2559,machen::V,darīt,ету
2560,machen::V,darīt,жасау
2561,machen::V,darīt,жасап шығару
2562,herstellen::V,лӧсьӧдны,жасап шығару
2563,herstellen::V,ražot,жасап шығару
2564,herstellen::V,izgatavot,жасап шығару
2565,bauen::V,лэптыны,тұрғызу
2566,bauen::V,celt,тұрғызу
2567,bauen::V,būvēt,тұрғызу
2568,reparieren::V,дзоньтавны,оңдау
2569,reparieren::V,labot,оңдау
2570,reparieren::V,remontēt,оңдау
2571,verbessern::V,бурмӧдны,дұрыстау
2572,verbessern::V,labot,дұрыстау
2573,verbessern::V,izlabot,дұрыстау
2574,ändern::V,вежны,өзгерту
2575,ändern::V,mainīt,өзгерту
2576,graben::V,кодйыны,үңгу
2577,graben::V,rakt,үңгу
2578,beugen::V,куснявны,буғу
2579,beugen::V,liekt,буғу
2580,biegen::V,куснявны,ию
2581,biegen::V,куснявны,майыстыру
2582,biegen::V,liekt,ию
2583,biegen::V,liekt,майыстыру
2584,drehen::V,бергӧдлыны,айналдыру
2585,drehen::V,griezt,айналдыру
2586,wenden::V,бергӧдны,екінші жағын айналдыру
2587,wenden::V,apgriezt,екінші жағын айналдыру
2588,umdrehen::V,бергӧдны,бұру
2589,umdrehen::V,apgriezt,бұру
2590,heben::V,лэптыны,көтеру
2591,heben::V,celt,көтеру
2592,heben::V,cilāt,көтеру
2593,heben::V,pacelt,көтеру
2594,hochheben::V,кыпӧдны,жоғарылату
2595,hochheben::V,кыпӧдны,көтеру
2596,hochheben::V,pacelt,жоғарылату
2597,hochheben::V,pacelt,көтеру
2598,ergreifen::V,кутны,бас_салу
2599,ergreifen::V,кутны,шап_беріп_ұстап_алу
2600,ergreifen::V,кутны,шап_беру
2601,ergreifen::V,кутны,шап_ете_түсу
2602,ergreifen::V,paķert,бас_салу
2603,ergreifen::V,paķert,шап_беріп_ұстап_алу
2604,ergreifen::V,paķert,шап_беру
2605,ergreifen::V,paķert,шап_ете_түсу
2606,ergreifen::V,satvert,бас_салу
2607,ergreifen::V,satvert,шап_беріп_ұстап_алу
2608,ergreifen::V,satvert,шап_беру
2609,ergreifen::V,satvert,шап_ете_түсу
2610,halten::V,кутны,тұту
2611,halten::V,кутны,ұстау
2612,halten::V,turēt,тұту
2613,halten::V,turēt,ұстау
2614,halten::V,saturēt,тұту
2615,halten::V,saturēt,ұстау
2616,drücken::V,личкыны,басу
2617,drücken::V,топӧдны,басу
2618,drücken::V,spiest,басу
2619,schieben::V,ӧтдортны,итеру
2620,schieben::V,йӧткыштны,итеру
2621,schieben::V,stumt,итеру
2622,kratzen::V,гуджӧдны,қыру
2623,kratzen::V,kasīt,қыру
2624,kratzen::V,skrāpēt,қыру
2625,lecken::V,нювны,жалау
2626,lecken::V,lakt,жалау
2627,lecken::V,laizīt,жалау
2628,beißen::V,курччыны,қабу
2629,beißen::V,курччыны,тістеу
2630,beißen::V,курччыны,қауып алу
2631,beißen::V,kost,қабу
2632,beißen::V,kost,тістеу
2633,beißen::V,kost,қауып алу
2634,abreißen::V,орӧдны,үзу
2635,abreißen::V,atraut,үзу
2636,abreißen::V,atplēst,үзу
2637,abschneiden::V,вундавны,қырқу
2638,abschneiden::V,nogriezt,қырқу
2639,binden::V,гӧрддзавны,байланыстыру
2640,binden::V,гӧрддзавны,байлап_алу
2641,binden::V,гӧрддзавны,байластыру
2642,binden::V,гӧрддзавны,байлау
2643,binden::V,гӧрддзавны,буу
2644,binden::V,гӧрддзавны,матау
2645,binden::V,гӧрддзавны,сабақтастыру
2646,binden::V,гӧрддзавны,ұштастыру
2647,binden::V,кӧртавны,байланыстыру
2648,binden::V,кӧртавны,байлап_алу
2649,binden::V,кӧртавны,байластыру
2650,binden::V,кӧртавны,байлау
2651,binden::V,кӧртавны,буу
2652,binden::V,кӧртавны,матау
2653,binden::V,кӧртавны,сабақтастыру
2654,binden::V,кӧртавны,ұштастыру
2655,binden::V,siet,байланыстыру
2656,binden::V,siet,байлап_алу
2657,binden::V,siet,байластыру
2658,binden::V,siet,байлау
2659,binden::V,siet,буу
2660,binden::V,siet,матау
2661,binden::V,siet,сабақтастыру
2662,binden::V,siet,ұштастыру
2663,binden::V,aptīt,байланыстыру
2664,binden::V,aptīt,байлап_алу
2665,binden::V,aptīt,байластыру
2666,binden::V,aptīt,байлау
2667,binden::V,aptīt,буу
2668,binden::V,aptīt,матау
2669,binden::V,aptīt,сабақтастыру
2670,binden::V,aptīt,ұштастыру
2671,stecken::V,сюйны,сұғу
2672,stecken::V,bāzt,сұғу
2673,stecken::V,spraust,сұғу
2674,brechen::V,чегны,сындыру
2675,brechen::V,lauzt,сындыру
2676,brechen::V,lauzīt,сындыру
2677,klopfen::V,камгыны,қағу
2678,klopfen::V,klauvēt,қағу
2679,hauen::V,нӧйнты,соғу
2680,hauen::V,кучкыны,соғу
2681,hauen::V,cirst,соғу
2682,hauen::V,dauzīt,соғу
2683,kleben::V,лемавны,желімдеу
2684,kleben::V,ляскавны,желімдеу
2685,kleben::V,līmēt,желімдеу
2686,kleben::V,lipināt,желімдеу
2687,reiben::V,тільны,үйкеу
2688,reiben::V,зыравны,үйкеу
2689,reiben::V,rīvēt,үйкеу
2690,reiben::V,berzēt,үйкеу
2691,streichen::V,мавтны,сүйкеу
2692,streichen::V,ziest,сүйкеу
2693,streichen::V,triept,сүйкеу
2694,schleifen::V,кеслыны,егеу
2695,schleifen::V,кеслыны,қайрау
2696,schleifen::V,кеслыны,егеулеу
2697,schleifen::V,trīt,егеу
2698,schleifen::V,trīt,қайрау
2699,schleifen::V,trīt,егеулеу
2700,schleifen::V,asināt,егеу
2701,schleifen::V,asināt,қайрау
2702,schleifen::V,asināt,егеулеу
2703,schneiden::V,шырны,кесу
2704,schneiden::V,griezt,кесу
2705,schneiden::V,sagriezt,кесу
2706,rütteln::V,легӧдны,қозғау
2707,rütteln::V,легӧдны,жұлмалау
2708,rütteln::V,катлӧдлыны,қозғау
2709,rütteln::V,катлӧдлыны,жұлмалау
2710,rütteln::V,kratīt,қозғау
2711,rütteln::V,kratīt,жұлмалау
2712,rütteln::V,purināt,қозғау
2713,rütteln::V,purināt,жұлмалау
2714,schütteln::V,тракӧдны,дірілдету
2715,schütteln::V,тракӧдны,селкілдету
2716,schütteln::V,kratīt,дірілдету
2717,schütteln::V,kratīt,селкілдету
2718,schwenken::V,ӧвтны,бұлғау
2719,schwenken::V,ӧвтны,сермеу
2720,schwenken::V,шенасьны,бұлғау
2721,schwenken::V,шенасьны,сермеу
2722,schwenken::V,vēzēt,бұлғау
2723,schwenken::V,vēzēt,сермеу
2724,schwenken::V,vēcināt,бұлғау
2725,schwenken::V,vēcināt,сермеу
2726,schütten::V,кисьтны,құю
2727,schütten::V,bērt,құю
2728,füllen::V,тыртны,толтыру
2729,füllen::V,pildīt,толтыру
2730,füllen::V,piepildīt,толтыру
2731,einwickeln::V,тубыртны,орау
2732,einwickeln::V,ietīt,орау
2733,tragen::V,нуны,алып жүру
2734,tragen::V,nest,алып жүру
2735,schleppen::V,кыскавны,тарту
2736,schleppen::V,stiept,тарту
2737,schleppen::V,staipīt,тарту
2738,ziehen::V,кыскыны,тарту
2739,ziehen::V,vilkt,тарту
2740,aufbewahren::V,видзны,сақтау
2741,aufbewahren::V,glabāt,сақтау
2742,aufbewahren::V,uzglabāt,сақтау
2743,werfen::V,чӧвтны,лақтыру
2744,werfen::V,шыбитны,лақтыру
2745,werfen::V,mest,лақтыру
2746,werfen::V,sviest,лақтыру
2747,fangen::V,кутны,қармау
2748,fangen::V,кутны,қағып алу
2749,fangen::V,ķert,қармау
2750,fangen::V,ķert,қағып алу
2751,fangen::V,uzķert,қармау
2752,fangen::V,uzķert,қағып алу
2753,packen::V,босьтны,шап беру
2754,packen::V,босьтны,шап ете түсу
2755,packen::V,босьтны,шап беріп ұстап алу
2756,packen::V,paķert,шап беру
2757,packen::V,paķert,шап ете түсу
2758,packen::V,paķert,шап беріп ұстап алу
2759,packen::V,satvert,шап беру
2760,packen::V,satvert,шап ете түсу
2761,packen::V,satvert,шап беріп ұстап алу
2762,verstecken::V,дзебны,тығу
2763,verstecken::V,дзебны,жасыру
2764,verstecken::V,slēpt,тығу
2765,verstecken::V,slēpt,жасыру
2766,verstecken::V,noglabāt,тығу
2767,verstecken::V,noglabāt,жасыру
2768,teilen::V,юкны,бөлу
2769,teilen::V,dalīt,бөлу
2770,schicken::V,ыстыны,жіберу
2771,schicken::V,sūtīt,жіберу
2772,schicken::V,atsūtīt,жіберу
2773,bringen::V,вайны,әкелу
2774,bringen::V,вайны,алып келу
2775,bringen::V,atvest,әкелу
2776,bringen::V,atvest,алып келу
2777,hinzufügen::V,содтыны,қосу
2778,hinzufügen::V,содтыны,үстеу
2779,hinzufügen::V,pievienot,қосу
2780,hinzufügen::V,pievienot,үстеу
2781,bekommen::V,босьтны,алу
2782,bekommen::V,dabūt,алу
2783,erhalten::V,босьтны,алмақ
2784,erhalten::V,saņemt,алмақ
2785,nehmen::V,босьтны,алу
2786,nehmen::V,босьтны,алмақ
2787,nehmen::V,ņemt,алу
2788,nehmen::V,ņemt,алмақ
2789,nehmen::V,paņemt,алу
2790,nehmen::V,paņemt,алмақ
2791,wählen::V,бӧрйыны,таңдау
2792,wählen::V,ievēlēt,таңдау
2793,auswählen::V,бӧрйыны,екшеу
2794,auswählen::V,бӧрйыны,саралау
2795,auswählen::V,бӧрйыны,сұрыптау
2796,auswählen::V,бӧрйыны,сайлап алу
2797,auswählen::V,izvēlēt,екшеу
2798,auswählen::V,izvēlēt,саралау
2799,auswählen::V,izvēlēt,сұрыптау
2800,auswählen::V,izvēlēt,сайлап алу
2801,bewahren::V,видзны,сақтау
2802,bewahren::V,saglabāt,сақтау
2803,behindern::V,конйӧдлыны,оралғы болу
2804,behindern::V,джӧмдӧдны,оралғы болу
2805,behindern::V,kavēt,оралғы болу
2806,behindern::V,aizkavēt,оралғы болу
2807,verderben::V,тшыкӧдны,бүлдіру
2808,verderben::V,sabojāt,бүлдіру
2809,beschädigen::V,тшыкӧдны,бұзу
2810,beschädigen::V,bojāt,бұзу
2811,beschädigen::V,maitāt,бұзу
2812,zerbrechen::V,жуглыны,уату
2813,zerbrechen::V,salauzt,уату
2814,zerbrechen::V,sadauzīt,уату
2815,zerreißen::V,орӧдны,жырту
2816,zerreißen::V,pārraut,жырту
2817,zerstören::V,жугӧдны,қирату
2818,zerstören::V,жугӧдны,талқандау
2819,zerstören::V,кисьтны,қирату
2820,zerstören::V,кисьтны,талқандау
2821,zerstören::V,косявны,қирату
2822,zerstören::V,косявны,талқандау
2823,zerstören::V,graut,қирату
2824,zerstören::V,graut,талқандау
2825,zerstören::V,sagraut,қирату
2826,zerstören::V,sagraut,талқандау
2827,verbrennen::V,сотны,өртеу
2828,verbrennen::V,сотны,жандыру
2829,verbrennen::V,сотны,өртеп жіберу
2830,verbrennen::V,сотны,жандырып жіберу
2831,verbrennen::V,сотчыны,өртеу
2832,verbrennen::V,сотчыны,жандыру
2833,verbrennen::V,сотчыны,өртеп жіберу
2834,verbrennen::V,сотчыны,жандырып жіберу
2835,verbrennen::V,dedzināt,өртеу
2836,verbrennen::V,dedzināt,жандыру
2837,verbrennen::V,dedzināt,өртеп жіберу
2838,verbrennen::V,dedzināt,жандырып жіберу
2839,verbrennen::V,sadedzināt,өртеу
2840,verbrennen::V,sadedzināt,жандыру
2841,verbrennen::V,sadedzināt,өртеп жіберу
2842,verbrennen::V,sadedzināt,жандырып жіберу
2843,geben::V,сетны,беру
2844,geben::V,dot,беру
2845,geben::V,padot,беру
2846,reichen::V,сетны,беру
2847,reichen::V,padot,беру
2848,reichen::V,sniegt,беру
2849,schenken::V,козьнавны,тарту
2850,schenken::V,dāvāt,тарту
2851,schenken::V,dāvināt,тарту
2852,versprechen::V,кыв сетны,уәде беру
2853,versprechen::V,solīt,уәде беру
2854,versprechen::V,apsolīt,уәде беру
2855,wünschen::V,кӧсйыны,тілеу
2856,wünschen::V,vēlēt,тілеу
2857,wünschen::V,novēlēt,тілеу
2858,loben::V,ошкыны,мақтау
2859,loben::V,ошкыны,дәріптеу
2860,loben::V,lielīt,мақтау
2861,loben::V,lielīt,дәріптеу
2862,küssen::V,окавны,сүю
2863,küssen::V,bučot,сүю
2864,küssen::V,skūpstīt,сүю
2865,wiegen::V,гудрӧдлыны,тербеу
2866,wiegen::V,šūpot,тербеу
2867,zudecken::V,веввттьыны,бүркеу
2868,zudecken::V,apklāt,бүркеу
2869,zudecken::V,aizsegt,бүркеу
2870,wecken::V,садьмӧдны,ояту
2871,wecken::V,чуксавны,ояту
2872,wecken::V,modināt,ояту
2873,zeigen::V,петкӧдлыны,көрсету
2874,zeigen::V,rādīt,көрсету
2875,führen::V,нуӧдны,ерту
2876,führen::V,нуӧдны,жетектеу
2877,führen::V,vadīt,ерту
2878,führen::V,vadīt,жетектеу
2879,lehren::V,велӧдны,оқыту
2880,lehren::V,mācīt,оқыту
2881,lehren::V,iemācīt,оқыту
2882,unterrichten::V,велӧдны,оқыту
2883,unterrichten::V,apmācīt,оқыту
2884,aufziehen::V,быдтыны,бағу
2885,aufziehen::V,uzaudzināt,бағу
2886,leiten::V,веськӧдлыны,басқару
2887,leiten::V,веськӧдлыны,жетекшілік ету
2888,leiten::V,vadīt,басқару
2889,leiten::V,vadīt,жетекшілік ету
2890,leiten::V,pārzināt,басқару
2891,leiten::V,pārzināt,жетекшілік ету
2892,antreiben::V,тэрмӧдны,асықтыру
2893,antreiben::V,urdīt,асықтыру
2894,antreiben::V,mudināt,асықтыру
2895,lassen::V,тшӧктыны,-ткізу
2896,lassen::V,тшӧктыны,мәжбүр ету
2897,lassen::V,ļaut,-ткізу
2898,lassen::V,ļaut,мәжбүр ету
2899,einladen::V,корны,шақыру
2900,einladen::V,ielūgt,шақыру
2901,einladen::V,aicināt,шақыру
2902,vereinigen::V,ӧтувтны,біріктіру
2903,vereinigen::V,ӧтувтны,біріктіріп қою
2904,vereinigen::V,котыртны,біріктіру
2905,vereinigen::V,котыртны,біріктіріп қою
2906,vereinigen::V,vienot,біріктіру
2907,vereinigen::V,vienot,біріктіріп қою
2908,vereinigen::V,apvienot,біріктіру
2909,vereinigen::V,apvienot,біріктіріп қою
2910,besuchen::V,волыны,кіріп шығу
2911,besuchen::V,волыны,барып шығу
2912,besuchen::V,ветлыны,кіріп шығу
2913,besuchen::V,ветлыны,барып шығу
2914,besuchen::V,apciemot,кіріп шығу
2915,besuchen::V,apciemot,барып шығу
2916,treffen::V,вочаӧдны,кездесу
2917,treffen::V,паныдавны,кездесу
2918,treffen::V,satikt,кездесу
