,Concept_ID,lv,fa
2852,reinigen::V,attīrīt,پاک کردن
2853,reinigen::V,attīrīt,تمیز کردن
2854,waschen::V,мыськыны,شستن
2855,waschen::V,mazgāt,شستن
2856,abwischen::V,чышкыны,زدودن
2857,abwischen::V,noslaucīt,زدودن
2858,spülen::V,пожъявны,شستن
2859,spülen::V,skalot,شستن
2860,fegen::V,чышкыны,جارو کردن
2861,fegen::V,slaucīt,جارو کردن
2862,kehren::V,чышкыны,جارو کردن
2863,kehren::V,mēzt,جارو کردن
2864,baden::V,купайтчыны,شنا کردن
2865,baden::V,купайтчыны,حمام کردن
2866,baden::V,peldēties,شنا کردن
2867,baden::V,peldēties,حمام کردن
2868,sich waschen::V,мыссьыны,شستشو کردن
2869,sich waschen::V,mazgāties,شستشو کردن
2870,ausziehen::V,пӧрччӧдны,درآوردن
2871,ausziehen::V,noģērbt,درآوردن
2872,anziehen::V,кӧмавны,پوشیدن
2873,anziehen::V,пасьтавны,پوشیدن
2874,anziehen::V,uzvilkt,پوشیدن
2875,sich anziehen::V,пасьтасьны,لباس پوشیدن
2876,sich anziehen::V,apģērbties,لباس پوشیدن
2877,kämmen::V,сынавны,شانه زدن
2878,kämmen::V,sukāt,شانه زدن
2879,schmücken::V,мичмӧдны,زینت دادن
2880,schmücken::V,rotāt,زینت دادن
2881,schmücken::V,greznot,زینت دادن
2882,sagen::V,шуны,گفتن
2883,sagen::V,висьтавны,گفتن
2884,sagen::V,teikt,گفتن
2885,sprechen::V,сёрнитны,حرف زدن
2886,sprechen::V,сёрнитны,صحبت کردن
2887,sprechen::V,runāt,حرف زدن
2888,sprechen::V,runāt,صحبت کردن
2889,reden::V,сёрнитны,حرف زدن
2890,reden::V,сёрнитны,صحبت کردن
2891,reden::V,norunāt,حرف زدن
2892,reden::V,norunāt,صحبت کردن
2893,sich unterhalten::V,сёрнитны,گپ زدن
2894,sich unterhalten::V,варовитны,گپ زدن
2895,sich unterhalten::V,sarunāties,گپ زدن
2896,fragen::V,юавны,پرسیدن
2897,fragen::V,юавны,سؤال کردن
2898,fragen::V,jautāt,پرسیدن
2899,fragen::V,jautāt,سؤال کردن
2900,bitten::V,корны,خواهش کردن
2901,bitten::V,корны,درخواست کردن
2902,bitten::V,lūgt,خواهش کردن
2903,bitten::V,lūgt,درخواست کردن
2904,bitten::V,prasīt,خواهش کردن
2905,bitten::V,prasīt,درخواست کردن
2906,erzählen::V,висьтавны,نقل کردن
2907,erzählen::V,висьтавны,حکایت کردن
2908,erzählen::V,stāstīt,نقل کردن
2909,erzählen::V,stāstīt,حکایت کردن
2910,mitteilen::V,юӧртны,خبر دادن
2911,mitteilen::V,висьтавны,خبر دادن
2912,mitteilen::V,pavēstīt,خبر دادن
2913,nennen::V,шуны,نامیدن
2914,nennen::V,ним сетны,نامیدن
2915,nennen::V,saukt,نامیدن
2916,rufen::V,корны,صدا کردن
2917,rufen::V,saukt,صدا کردن
2918,prahlen::V,ошйысьны,پز آمدن
2919,prahlen::V,lielīties,پز آمدن
2920,übersetzen::V,вуджӧдны,ترجمه کردن
2921,übersetzen::V,tulkot,ترجمه کردن
2922,übersetzen::V,pārtulkot,ترجمه کردن
2923,denken::V,мӧвпавны,فکر کردن
2924,denken::V,domāt,فکر کردن
2925,glauben::V,эскыны,باور کردن
2926,glauben::V,эскыны,عقیده داشتن
2927,glauben::V,ticēt,باور کردن
2928,glauben::V,ticēt,عقیده داشتن
2929,bemerken::V,казявны,متوجه شدن
2930,bemerken::V,ievērot,متوجه شدن
2931,bemerken::V,ieraudzīt,متوجه شدن
2932,erkennen::V,тӧдмавны,شناختن
2933,erkennen::V,тӧдмавны,تشخیص دادن
2934,erkennen::V,pazīt,شناختن
2935,erkennen::V,pazīt,تشخیص دادن
2936,erkennen::V,atpazīt,شناختن
2937,erkennen::V,atpazīt,تشخیص دادن
2938,begreifen::V,вежӧртны,فهمیدن
2939,begreifen::V,вежӧртны,درک کردن
2940,begreifen::V,гӧгӧрвоны,فهمیدن
2941,begreifen::V,гӧгӧрвоны,درک کردن
2942,begreifen::V,jēgt,فهمیدن
2943,begreifen::V,jēgt,درک کردن
2944,begreifen::V,apjēgt,فهمیدن
2945,begreifen::V,apjēgt,درک کردن
2946,verstehen::V,вежӧртны,فهمیدن
2947,verstehen::V,гӧгӧрвоны,فهمیدن
2948,verstehen::V,saprast,فهمیدن
2949,lernen::V,вeлöдчыны,آموختن
2950,lernen::V,вeлöдчыны,یاد گرفتن
2951,lernen::V,mācīties,آموختن
2952,lernen::V,mācīties,یاد گرفتن
2953,wissen::V,тӧдны,دانستن
2954,wissen::V,zināt,دانستن
2955,sich erinnern an::V,казьтывны,به یاد آوردن
2956,sich erinnern an::V,дум вылӧ уськӧдны,به یاد آوردن
2957,sich erinnern an::V,atminēties,به یاد آوردن
2958,vergessen::V,вунӧдны,فراموش کردن
2959,vergessen::V,mirst,فراموش کردن
2960,vergessen::V,aizmirst,فراموش کردن
2961,messen::V,муртавны,اندازه گرفتن
2962,messen::V,mērīt,اندازه گرفتن
2963,zählen::V,лыддьыны,شمردن
2964,zählen::V,skaitīt,شمردن
2965,rechnen::V,лыддьыны,حساب کردن
2966,rechnen::V,rēķināt,حساب کردن
2967,lesen::V,лыддьыны,خواندن
2968,lesen::V,lasīt,خواندن
2969,malen::V,серпасавны,نقاشی کردن
2970,malen::V,gleznot,نقاشی کردن
2971,zeichnen::V,серпасавны,کشیدن
2972,zeichnen::V,серпасавны,رسم کردن
2973,zeichnen::V,zīmēt,کشیدن
2974,zeichnen::V,zīmēt,رسم کردن
2975,schreiben::V,гижны,نوشتن
2976,schreiben::V,rakstīt,نوشتن
2977,besitzen::V,лоны,داشتن
2978,besitzen::V,piederēt,داشتن
2979,kaufen::V,ньӧбны,خریدن
2980,kaufen::V,ньӧбны,خرید کردن
2981,kaufen::V,pirkt,خریدن
2982,kaufen::V,pirkt,خرید کردن
2983,verkaufen::V,вузавны,فروختن
2984,verkaufen::V,pārdot,فروختن
2985,bezahlen::V,мынтыны,پرداختن
2986,bezahlen::V,мынтысьны,پرداختن
2987,bezahlen::V,apmaksāt,پرداختن
2988,zahlen::V,мынтыны,پرداخت کردن
2989,zahlen::V,maksāt,پرداخت کردن
2990,beherrschen::V,ас улын кутны,مسلط بودن
2991,beherrschen::V,valdīt,مسلط بودن
2992,ertragen::V,пыкны,تحمل کردن
2993,ertragen::V,лэптыны,تحمل کردن
2994,ertragen::V,panest,تحمل کردن
2995,ertragen::V,paciest,تحمل کردن
