,Concept_ID,ca,se
4652,sofort::ADV,de seguida,dakkavide
4653,sofort::ADV,de seguida,dakkaviđe
4654,sofort::ADV,de seguida,tállán
4655,sofort::ADV,de seguida,naraaz
4656,sofort::ADV,de seguida,атть
4657,später::ADV,més tard,mænngan 
4658,später::ADV,més tard,maŋŋebut
4659,später::ADV,més tard,maŋŋel
4660,später::ADV,més tard,maŋ̣eláá
4661,später::ADV,més tard,mâ´ŋŋlakast
4662,später::ADV,més tard,маӈӈа
4663,jetzt::ADV,ara,daelie
4664,jetzt::ADV,ara,dal
4665,jetzt::ADV,ara,dal
4666,jetzt::ADV,ara,tääl
4667,jetzt::ADV,ara,ââ´n
4668,jetzt::ADV,ara,атть
4669,heute::ADV,avūi,daenbien
4670,heute::ADV,avūi,uddni
4671,heute::ADV,avūi,odne
4672,heute::ADV,avūi,onne
4673,heute::ADV,avūi,tä´bbe
4674,heute::ADV,avūi,та̄ррьм
4675,morgen::ADV,demà,jirreden
4676,morgen::ADV,demà,idet
4677,morgen::ADV,demà,ihttin
4678,morgen::ADV,demà,itten
4679,morgen::ADV,demà,jâđđa
4680,morgen::ADV,demà,янта
4681,bald::ADV,aviāt,varke
4682,bald::ADV,aviāt,ruvva
4683,bald::ADV,aviāt,farga
4684,bald::ADV,aviāt,vorgâ
4685,bald::ADV,aviāt,sõrgg
4686,bald::ADV,aviāt,вэхтэнне
4687,dann::ADV,després,die
4688,dann::ADV,després,dalloj
4689,dann::ADV,després,de
4690,dann::ADV,després,te
4691,dann::ADV,després,de
4692,dann::ADV,després,teä
4693,dann::ADV,després,â´tte
4694,dann::ADV,després,те
4695,gestern::ADV,ahir,jååktan
4696,gestern::ADV,ahir,iektu
4697,gestern::ADV,ahir,ikte
4698,gestern::ADV,ahir,jieh't
4699,gestern::ADV,ahir,jåhtta
4700,gestern::ADV,ahir,яххта
4701,einst::ADV,anteriorment,dejpeli
4702,einst::ADV,anteriorment,åvdebut
4703,einst::ADV,anteriorment,áigi
4704,einst::ADV,anteriorment,dolin
4705,einst::ADV,anteriorment,tovle
4706,einst::ADV,anteriorment,tuu´l
4707,einst::ADV,anteriorment,э̄ххьтэшьт
4708,damals::ADV,llavōrs,aejkien
4709,damals::ADV,llavōrs,dalloj
4710,damals::ADV,llavōrs,dalle
4711,damals::ADV,llavōrs,talle
4712,damals::ADV,llavōrs,te´l
4713,damals::ADV,llavōrs,teä´l
4714,damals::ADV,llavōrs,танна
4715,damals::ADV,aleshores,aejkien
4716,damals::ADV,aleshores,dalloj
4717,damals::ADV,aleshores,dalle
4718,damals::ADV,aleshores,talle
4719,damals::ADV,aleshores,te´l
4720,damals::ADV,aleshores,teä´l
4721,damals::ADV,aleshores,танна
4722,danach::ADV,després,mïnngesne
4723,danach::ADV,després,dan maŋŋela
4724,danach::ADV,després,maŋŋil
4725,danach::ADV,després,das maŋŋá
4726,danach::ADV,després,maŋ̣a
4727,danach::ADV,després,mâ´ŋŋlest
4728,danach::ADV,després,маӈӈа
4729,vorher::ADV,abāns,aarebi
4730,vorher::ADV,abāns,åvddål
4731,vorher::ADV,abāns,árat
4732,vorher::ADV,abāns,ovdâl
4733,vorher::ADV,abāns,ouddâl
4734,vorher::ADV,abāns,а̄йка
4735,zuerst::ADV,primer,voestegh
4736,zuerst::ADV,primer,álgon
4737,zuerst::ADV,primer,vuos
4738,zuerst::ADV,primer,vuohččan
4739,zuerst::ADV,primer,vuoč'čin
4740,zuerst::ADV,primer,vuõ´ste
4741,zuerst::ADV,primer,vuõs'smõõssân
4742,zuerst::ADV,primer,э̄ввтла
4743,zuerst::ADV,primer,э̄ввтэль
4744,einmal::ADV,una vegada,ikth
4745,einmal::ADV,una vegada,akti
4746,einmal::ADV,una vegada,okte
4747,einmal::ADV,una vegada,ohtii
4748,einmal::ADV,una vegada,kojo
4749,einmal::ADV,una vegada,måttmešt
4750,einmal::ADV,una vegada,э̄фт вэ̄рр
4751,manchmal::ADV,de vegades,muvhtene
4752,manchmal::ADV,de vegades,muhttijn
4753,manchmal::ADV,de vegades,duolla dálla
4754,manchmal::ADV,de vegades,muhtumin
4755,manchmal::ADV,de vegades,kuásnii
4756,manchmal::ADV,de vegades,måttmešt
4757,manchmal::ADV,de vegades,kuä´ss-ne
4758,manchmal::ADV,de vegades,мудта вэ̄р
4759,oft::ADV,sovint,daamtaj
4760,oft::ADV,sovint,álu
4761,oft::ADV,sovint,ábaj
4762,oft::ADV,sovint,dájvvá
4763,oft::ADV,sovint,dávjá
4764,oft::ADV,sovint,távjá
4765,oft::ADV,sovint,täujja
4766,oft::ADV,sovint,то̄а̄ййв
4767,immer::ADV,sempre,iktesth
4768,immer::ADV,sempre,eejnegen
4769,immer::ADV,sempre,agev
4770,immer::ADV,sempre,álo
4771,immer::ADV,sempre,ain
4772,immer::ADV,sempre,ovttuu
4773,immer::ADV,sempre,pâi
4774,immer::ADV,sempre,пай
4775,niemals::ADV,no ... mai,ij gåessie
4776,niemals::ADV,no ... mai,ij goassak
4777,niemals::ADV,no ... mai,ij ihkenis
4778,niemals::ADV,no ... mai,ii goassege
4779,niemals::ADV,no ... mai,ij kuás'sin
4780,niemals::ADV,no ... mai,ij ni kuä´ss
4781,niemals::ADV,no ... mai,эйй никуэссь
4782,hier::ADV,aquí,daagkoe
4783,hier::ADV,aquí,dála
4784,hier::ADV,aquí,dánna
4785,hier::ADV,aquí,dá
4786,hier::ADV,aquí,dás
4787,hier::ADV,aquí,taa
4788,hier::ADV,aquí,tää
4789,hier::ADV,aquí,ta´ltte
4790,hier::ADV,aquí,тала
4791,hier::ADV,aquí,тэста
4792,hierhin::ADV,per aquí,diekie
4793,hierhin::ADV,per aquí,dási
4794,hierhin::ADV,per aquí,diehki
4795,hierhin::ADV,per aquí,deike
4796,hierhin::ADV,per aquí,teehi
4797,hierhin::ADV,per aquí,tii´ǩ
4798,hierhin::ADV,per aquí,тӣге
4799,von hier::ADV,des d'aquí,daebpede
4800,von hier::ADV,des d'aquí,dássta
4801,von hier::ADV,des d'aquí,dáppelt
4802,von hier::ADV,des d'aquí,dáppe
4803,von hier::ADV,des d'aquí,tástán
4804,von hier::ADV,des d'aquí,tääiǥ
4805,von hier::ADV,des d'aquí,tääi´ben
4806,von hier::ADV,des d'aquí,тэста
4807,dort::ADV,allí,dagkoe
4808,dort::ADV,allí,dale
4809,dort::ADV,allí,dakko
4810,dort::ADV,allí,tuo
4811,dort::ADV,allí,tovben
4812,dort::ADV,allí,to´ben
4813,dort::ADV,allí,тёллэ
4814,dort::ADV,allí,тамьпе
4815,dorthin::ADV,hi,dahkoe
4816,dorthin::ADV,hi,dåhku
4817,dorthin::ADV,hi,dohko
4818,dorthin::ADV,hi,diehko
4819,dorthin::ADV,hi,tuohu
4820,dorthin::ADV,hi,tok
4821,dorthin::ADV,hi,tok-aa
4822,dorthin::ADV,hi,то̄гэ
4823,geradeaus::ADV,tot dret,njuolgga
4824,geradeaus::ADV,tot dret,njuolga
4825,geradeaus::ADV,tot dret,njuol'gist
4826,geradeaus::ADV,tot dret,vuoi'gist
4827,geradeaus::ADV,tot dret,vui´jǧǧest
4828,geradeaus::ADV,tot dret,вӯййкесьт
4829,vorwärts::ADV,endavānt,fraamme
4830,vorwärts::ADV,endavānt,åvddån
4831,vorwärts::ADV,endavānt,ovddas
4832,vorwärts::ADV,endavānt,oovdâs
4833,vorwärts::ADV,endavānt,ooudâs
4834,vorwärts::ADV,endavānt,ooudårra
4835,vorwärts::ADV,endavānt,эвтэс
4836,rückwärts::ADV,endarrera,mænngese
4837,rückwärts::ADV,endarrera,ruoptobadáj
4838,rückwärts::ADV,endarrera,maŋás
4839,rückwärts::ADV,endarrera,majaskulij
4840,rückwärts::ADV,endarrera,mââjas
4841,rückwärts::ADV,endarrera,mâ´ŋŋla
4842,rückwärts::ADV,endarrera,мо̄а̄з
4843,rückwärts::ADV,endarrera,мо̄а̄ст
4844,zurück::ADV,darrere,bååstede
4845,zurück::ADV,darrere,ruoptus
4846,zurück::ADV,darrere,maŋus
4847,zurück::ADV,darrere,ruoktot
4848,zurück::ADV,darrere,maassâd
4849,zurück::ADV,darrere,vä´st
4850,zurück::ADV,darrere,mååusat
4851,zurück::ADV,darrere,мо̄а̄з
4852,zurück::ADV,darrere,мо̄а̄ст
4853,unten::ADV,a baix,vuelnie
4854,unten::ADV,a baix,vuollen
4855,unten::ADV,a baix,vuollin
4856,unten::ADV,a baix,vyellin
4857,unten::ADV,a baix,vue´llen
4858,unten::ADV,a baix,вӯлльн
4859,hinab::ADV,cap avall,våålese
4860,hinab::ADV,cap avall,vuolus
4861,hinab::ADV,cap avall,vulos
4862,hinab::ADV,cap avall,vuá'lás
4863,hinab::ADV,cap avall,vuâlas
4864,hinab::ADV,cap avall,валас
4865,oben::ADV,dalt,bijjene
4866,oben::ADV,dalt,baddjen
4867,oben::ADV,dalt,badjin
4868,oben::ADV,dalt,paijeen
4869,oben::ADV,dalt,pâ´jjen
4870,oben::ADV,dalt,tunââ´lmest
4871,oben::ADV,dalt,пайенҍ
4872,hinauf::ADV,cap amunt,bæjjese
4873,hinauf::ADV,cap amunt,bajás
4874,hinauf::ADV,cap amunt,bajás
4875,hinauf::ADV,cap amunt,pajas
4876,hinauf::ADV,cap amunt,pââjas
4877,hinauf::ADV,cap amunt,пайяс
4878,überall::ADV,pertot,gaajhkene lehkesne
4879,überall::ADV,pertot,juohkka sajen
4880,überall::ADV,pertot,juohke sajis
4881,überall::ADV,pertot,jya'hisaajeest
4882,überall::ADV,pertot,vee´zz
4883,überall::ADV,pertot,pukvee´zz
4884,überall::ADV,pertot,пугквесь
4885,überall::ADV,per tot arreu,gaajhkene lehkesne
4886,überall::ADV,per tot arreu,juohkka sajen
4887,überall::ADV,per tot arreu,juohke sajis
4888,überall::ADV,per tot arreu,jya'hisaajeest
4889,überall::ADV,per tot arreu,vee´zz
4890,überall::ADV,per tot arreu,pukvee´zz
4891,überall::ADV,per tot arreu,пугквесь
4892,nicht::ADV,no,ij
4893,nicht::ADV,no,ij
4894,nicht::ADV,no,ii
4895,nicht::ADV,no,ij
4896,nicht::ADV,no,ij
4897,nicht::ADV,no,эйй
4898,ein wenig::ADV,una mica,ånnetje
4899,ein wenig::ADV,una mica,ahtjetje
4900,ein wenig::ADV,una mica,binná
4901,ein wenig::ADV,una mica,veahá
4902,ein wenig::ADV,una mica,ucánjii
4903,ein wenig::ADV,una mica,occanj
4904,ein wenig::ADV,una mica,simmna
4905,ein wenig::ADV,una mica,сада
4906,ein wenig::ADV,una mica,садаматта
4907,kaum::ADV,a penes,jallan
4908,kaum::ADV,a penes,vánet
4909,kaum::ADV,a penes,báljo
4910,kaum::ADV,a penes,illá
4911,kaum::ADV,a penes,illvaa
4912,kaum::ADV,a penes,мале
4913,kaum::ADV,a penes,элэлэ
4914,sehr::ADV,molt,sagk
4915,sehr::ADV,molt,riek
4916,sehr::ADV,molt,sieldes
4917,sehr::ADV,molt,hui
4918,sehr::ADV,molt,ollu
4919,sehr::ADV,molt,čuuvtij
4920,sehr::ADV,molt,sami
4921,sehr::ADV,molt,čuu´t
4922,sehr::ADV,molt,пэре
4923,sehr::ADV,molt,чофта
4924,so::ADV,així,numhtie
4925,so::ADV,així,nav
4926,so::ADV,així,nuov
4927,so::ADV,així,nåv
4928,so::ADV,així,nu
4929,so::ADV,així,näävt
4930,so::ADV,així,de
4931,so::ADV,així,nu´t
4932,so::ADV,així,nääi´t
4933,so::ADV,així,те̄льнэ
4934,noch::ADV,encara,annje
4935,noch::ADV,encara,ájn
4936,noch::ADV,encara,vilá
4937,noch::ADV,encara,ain
4938,noch::ADV,encara,vela
4939,noch::ADV,encara,võl
4940,noch::ADV,encara,veâl
4941,noch::ADV,encara,вя̄л
4942,nur::ADV,només,ajve
4943,nur::ADV,només,barre
4944,nur::ADV,només,dåssjå
4945,nur::ADV,només,dušše
4946,nur::ADV,només,váá
4947,nur::ADV,només,pâi
4948,nur::ADV,només,leša
4949,nur::ADV,només,tåå´lǩ
4950,nur::ADV,només,лэша
4951,nur::ADV,només,лышшэ
4952,schon::ADV,ja,joe
4953,schon::ADV,ja,juo
4954,schon::ADV,ja,juo
4955,schon::ADV,ja,juo
4956,schon::ADV,ja,ju´n
4957,schon::ADV,ja,ё
4958,wieder::ADV,de nou,vihth
4959,wieder::ADV,de nou,aajmoen
4960,wieder::ADV,de nou,vas
4961,wieder::ADV,de nou,ådåsis
4962,wieder::ADV,de nou,fas
4963,wieder::ADV,de nou,vuot
4964,wieder::ADV,de nou,vest
4965,wieder::ADV,de nou,däs
4966,wieder::ADV,de nou,e´pet
4967,wieder::ADV,de nou,аввта
4968,wieder::ADV,de nou,о̄дтсэ
4969,vergebens::ADV,en va,dåssjåj
4970,vergebens::ADV,en va,duššás
4971,vergebens::ADV,en va,tušás
4972,vergebens::ADV,en va,jääutai
4973,vergebens::ADV,en va,пусьтэльт
4974,vor::PRP,davānt,åvteste
4975,vor::PRP,davānt,ålggolin
4976,vor::PRP,davānt,ovddas
4977,vor::PRP,davānt,oovdâst
4978,vor::PRP,davānt,ooudâst
4979,vor::PRP,davānt,авьтэмьбе̄лльт
4980,vor::PRP,enfront de,åvteste
4981,vor::PRP,enfront de,ålggolin
4982,vor::PRP,enfront de,ovddas
4983,vor::PRP,enfront de,oovdâst
4984,vor::PRP,enfront de,ooudâst
4985,vor::PRP,enfront de,авьтэмьбе̄лльт
4986,hinter::PRP,darrera,duekesne
4987,hinter::PRP,darrera,duogen
4988,hinter::PRP,darrera,maŋŋelin
4989,hinter::PRP,darrera,maŋil
4990,hinter::PRP,darrera,duogás
4991,hinter::PRP,darrera,tyeḥin
4992,hinter::PRP,darrera,tue´ǩǩen
4993,hinter::PRP,darrera,маӈельт
4994,unter::PRP,sota,nuelesne
4995,unter::PRP,sota,vuolen
4996,unter::PRP,sota,vuolde
4997,unter::PRP,sota,vyel'ni
4998,unter::PRP,sota,vue´llen
4999,unter::PRP,sota,вӯлльнҍ
5000,durch::PRP,per,vieken
5001,durch::PRP,per,tjadá
5002,durch::PRP,per,-rájge
5003,durch::PRP,per,čađa
5004,durch::PRP,per,čoođâ
5005,durch::PRP,per,čõõđ
5006,durch::PRP,per,pääi´ǩ
5007,durch::PRP,per,че̄д
5008,neben::PRP,al costāt de,baaltese
5009,neben::PRP,al costāt de,báldan
5010,neben::PRP,al costāt de,bálddas
5011,neben::PRP,al costāt de,paaldâst
5012,neben::PRP,al costāt de,paaldâst
5013,neben::PRP,al costāt de,поалльтэ
5014,zwischen::PRP,entre,gaskesne
5015,zwischen::PRP,entre,gasska
5016,zwischen::PRP,entre,gaskkas
5017,zwischen::PRP,entre,kooskâst
5018,zwischen::PRP,entre,kâskka
5019,zwischen::PRP,entre,кэскэсьт
5020,zwischen::PRP,entre,кэ̄скэль
5021,wegen::PRP,a causa de,dïete
5022,wegen::PRP,a causa de,gaevhtieh
5023,wegen::PRP,a causa de,diehti
5024,wegen::PRP,a causa de,dihte
5025,wegen::PRP,a causa de,geažil
5026,wegen::PRP,a causa de,tet
5027,wegen::PRP,a causa de,diõtt
5028,wegen::PRP,a causa de,ǩeäč'ča
5029,wegen::PRP,a causa de,гуэйке
5030,dies::PRN,aquest,dihte
5031,dies::PRN,aquest,dát
5032,dies::PRN,aquest,dát
5033,dies::PRN,aquest,táát
5034,dies::PRN,aquest,tät
5035,dies::PRN,aquest,tiett-aa
5036,dies::PRN,aquest,тэдт
5037,das::PRN,això,dohte
5038,das::PRN,això,dat
5039,das::PRN,això,dat
5040,das::PRN,això,tot
5041,das::PRN,això,tõt
5042,das::PRN,això,тудт
5043,alles::PRN,tot,gaajhke
5044,alles::PRN,tot,gájkka
5045,alles::PRN,tot,buot
5046,alles::PRN,tot,puoh
5047,alles::PRN,tot,puk
5048,alles::PRN,tot,пугк
5049,ich::PRN,jo,manne
5050,ich::PRN,jo,mån
5051,ich::PRN,jo,månnå
5052,ich::PRN,jo,mun
5053,ich::PRN,jo,mun
5054,ich::PRN,jo,munnâ
5055,ich::PRN,jo,mon
5056,ich::PRN,jo,мунн
5057,du::PRN,tu,datne
5058,du::PRN,tu,dån
5059,du::PRN,tu,don
5060,du::PRN,tu,tun
5061,du::PRN,tu,ton
5062,du::PRN,tu,то̄нн
5063,er::PRN,ell,dïhte
5064,er::PRN,ell,sån
5065,er::PRN,ell,son
5066,er::PRN,ell,sun
5067,er::PRN,ell,son
5068,er::PRN,ell,со̄нн
5069,wir::PRN,nosaltres,mijjieh
5070,wir::PRN,nosaltres,mij
5071,wir::PRN,nosaltres,mii
5072,wir::PRN,nosaltres,mij
5073,wir::PRN,nosaltres,mij
5074,wir::PRN,nosaltres,мыйй
5075,ihr::PRN,vosaltres,dijjie
5076,ihr::PRN,vosaltres,dij
5077,ihr::PRN,vosaltres,dii
5078,ihr::PRN,vosaltres,tij
5079,ihr::PRN,vosaltres,tij
5080,ihr::PRN,vosaltres,тыйй
5081,sie::PRN,ells,dah
5082,sie::PRN,ells,sij
5083,sie::PRN,ells,sii
5084,sie::PRN,ells,sij
5085,sie::PRN,ells,sij
5086,sie::PRN,ells,сыйй
5087,sie::PRN,elles,dah
5088,sie::PRN,elles,sij
5089,sie::PRN,elles,sii
5090,sie::PRN,elles,sij
5091,sie::PRN,elles,sij
5092,sie::PRN,elles,сыйй
5093,was::FPRN,què,mij
5094,was::FPRN,què,mij
5095,was::FPRN,què,mii
5096,was::FPRN,què,mii
5097,was::FPRN,què,mii
5098,was::FPRN,què,мӣ
5099,wer::FPRN,qui,gie
5100,wer::FPRN,qui,guhti
5101,wer::FPRN,qui,gii
5102,wer::FPRN,qui,guhte
5103,wer::FPRN,qui,kii
5104,wer::FPRN,qui,ǩii
5105,wer::FPRN,qui,kåå´tt
5106,wer::FPRN,qui,ке̄
5107,wo::FADV,on,gusnie
5108,wo::FADV,on,gånnå
5109,wo::FADV,on,gos
5110,wo::FADV,on,kost
5111,wo::FADV,on,ko´st
5112,wo::FADV,on,касьт
5113,wohin::FADV,cap a on,gogka
5114,wohin::FADV,cap a on,gåsi
5115,wohin::FADV,cap a on,gosa
5116,wohin::FADV,cap a on,kuus
5117,wohin::FADV,cap a on,koozz
5118,wohin::FADV,cap a on,ко̄з
5119,wie::FADV,com,guktie
5120,wie::FADV,com,gumhtie
5121,wie::FADV,com,gåktu
5122,wie::FADV,com,mot
5123,wie::FADV,com,mahte
5124,wie::FADV,com,mä´htt
5125,wie::FADV,com,ко̄ххт
5126,warum::FADV,per què,man
5127,warum::FADV,per què,manen
5128,warum::FADV,per què,manne
5129,warum::FADV,per què,mane
5130,warum::FADV,per què,mondiet
5131,warum::FADV,per què,mõõzz
5132,warum::FADV,per què,mää´nn
5133,warum::FADV,per què,мэ̄йт
5134,warum::FADV,per què,мэ̄ннгуэйке
5135,wieviel::FNUM,quant,man jeenje
5136,wieviel::FNUM,quant,makta
5137,wieviel::FNUM,quant,olugo
5138,wieviel::FNUM,quant,kalle
5139,wieviel::FNUM,quant,kâ´ll
5140,wieviel::FNUM,quant,мэ̄ннве̄рьт
5141,wieviel::FNUM,quant,мэ̄нлянчверьт
5142,eins::NUM,u,akte
5143,eins::NUM,u,akta
5144,eins::NUM,u,okta
5145,eins::NUM,u,ohtâ
5146,eins::NUM,u,õhtt
5147,eins::NUM,u,э̄ххт
5148,eins::NUM,u,о̄ххтэ
5149,zwei::NUM,dos,göökte
5150,zwei::NUM,dos,guokta
5151,zwei::NUM,dos,guokte
5152,zwei::NUM,dos,kyeh'ti
5153,zwei::NUM,dos,kuõ´htt
5154,zwei::NUM,dos,кӯххт
5155,drei::NUM,tres,golme
5156,drei::NUM,tres,gålmmå
5157,drei::NUM,tres,golbma
5158,drei::NUM,tres,kulmâ
5159,drei::NUM,tres,koumm
5160,drei::NUM,tres,ко̄ллм
5161,vier::NUM,quatre,njieljie
5162,vier::NUM,quatre,niellja
5163,vier::NUM,quatre,njeallje
5164,vier::NUM,quatre,nelji
5165,vier::NUM,quatre,nellj
5166,vier::NUM,quatre,не̄лльй
5167,fünf::NUM,cinc,vïjhte
5168,fünf::NUM,cinc,vihtta
5169,fünf::NUM,cinc,vihtta
5170,fünf::NUM,cinc,vittâ
5171,fünf::NUM,cinc,vitt
5172,fünf::NUM,cinc,выдт
5173,sechs::NUM,sis,govhte
5174,sechs::NUM,sis,guhtta
5175,sechs::NUM,sis,guhtta
5176,sechs::NUM,sis,kuttâ
5177,sechs::NUM,sis,kutt
5178,sechs::NUM,sis,кудт
5179,sieben::NUM,set,tjïjhtje
5180,sieben::NUM,set,giehtja
5181,sieben::NUM,set,čieža
5182,sieben::NUM,set,čiččâm
5183,sieben::NUM,set,čiččâm
5184,sieben::NUM,set,кыджемь
5185,acht::NUM,vuit,gaektsie
5186,acht::NUM,vuit,gáktsa
5187,acht::NUM,vuit,gávcci
5188,acht::NUM,vuit,käävci
5189,acht::NUM,vuit,kääu´c
5190,acht::NUM,vuit,ка̄ххц
5191,neun::NUM,nou,uktsie
5192,neun::NUM,nou,aktse
5193,neun::NUM,nou,ovcci
5194,neun::NUM,nou,oovce
5195,neun::NUM,nou,å´hcc
5196,neun::NUM,nou,аххц
5197,zehn::NUM,deu,luhkie
5198,zehn::NUM,deu,låhke
5199,zehn::NUM,deu,lågev
5200,zehn::NUM,deu,logi
5201,zehn::NUM,deu,loṿe
5202,zehn::NUM,deu,lååi
5203,zehn::NUM,deu,лоагкь
5204,elf::NUM,onze,luhkieakte
5205,elf::NUM,onze,lågenanakta
5206,elf::NUM,onze,oktanuppelohkái
5207,elf::NUM,onze,ohtnubáloh
5208,elf::NUM,onze,õtmlo
5209,elf::NUM,onze,õhttmlo
5210,elf::NUM,onze,э̄ххтэмплоагкь
5211,zwölf::NUM,dotze,luhkiegöökte
5212,zwölf::NUM,dotze,lågenanguokta
5213,zwölf::NUM,dotze,guoktenuppelohkái
5214,zwölf::NUM,dotze,kyeh'tnubáloh
5215,zwölf::NUM,dotze,kuâtmlo
5216,zwölf::NUM,dotze,kuâhttmlo
5217,zwölf::NUM,dotze,кӯххтэмплоагкь
5218,zwanzig::NUM,vint,göökteluhkie
5219,zwanzig::NUM,vint,guoktalåhke
5220,zwanzig::NUM,vint,guoktelogi
5221,zwanzig::NUM,vint,kyeh'tilov
5222,zwanzig::NUM,vint,kuâhttlo
5223,zwanzig::NUM,vint,кӯххтлоагкь
5224,dreißig::NUM,trenta,golmeluhkie
5225,dreißig::NUM,trenta,gålmmålåhke
5226,dreißig::NUM,trenta,golbmalogi
5227,dreißig::NUM,trenta,kulmâlov
5228,dreißig::NUM,trenta,koummlo
5229,dreißig::NUM,trenta,ко̄ллмлоагкь
5230,vierzig::NUM,quaranta,njieljieluhkie
5231,vierzig::NUM,quaranta,nielljalåhke
5232,vierzig::NUM,quaranta,njealljelogi
5233,vierzig::NUM,quaranta,neljilov
5234,vierzig::NUM,quaranta,nelljlo
5235,vierzig::NUM,quaranta,не̄лльйлоагкь
5236,fünfzig::NUM,cinquanta,vïjhteluhkie
5237,fünfzig::NUM,cinquanta,vihttalåhke
5238,fünfzig::NUM,cinquanta,vihttalogi
5239,fünfzig::NUM,cinquanta,vittâlov
5240,fünfzig::NUM,cinquanta,vittlo
5241,fünfzig::NUM,cinquanta,выдтлоагкъ
5242,sechzig::NUM,seixanta,govhteluhkie
5243,sechzig::NUM,seixanta,guhttalåhke
5244,sechzig::NUM,seixanta,guhttalogi
5245,sechzig::NUM,seixanta,kuttâlov
5246,sechzig::NUM,seixanta,kuttlo
5247,sechzig::NUM,seixanta,кудтлоагкь
5248,siebzig::NUM,setanta,tjïjhtjeluhkie
5249,siebzig::NUM,setanta,gietjavlåhke
5250,siebzig::NUM,setanta,čiežalogi
5251,siebzig::NUM,setanta,čiččâmlov
5252,siebzig::NUM,setanta,čičmlo
5253,siebzig::NUM,setanta,кыджемьлоагкь
5254,achtzig::NUM,vuitanta,gaektsieluhkie
5255,achtzig::NUM,vuitanta,gáktsalåhke
5256,achtzig::NUM,vuitanta,gávccilogi
5257,achtzig::NUM,vuitanta,kähcilov
5258,achtzig::NUM,vuitanta,kä´hcclo
5259,achtzig::NUM,vuitanta,ка̄ххцлоагкь
5260,neunzig::NUM,noranta,uktsieluhkie
5261,neunzig::NUM,noranta,aktselåhke
5262,neunzig::NUM,noranta,ovccilogi
5263,neunzig::NUM,noranta,ohcelov
5264,neunzig::NUM,noranta,å´hcclo
5265,neunzig::NUM,noranta,аххцлоагкь
5266,hundert::NUM,cent,tjuetie
5267,hundert::NUM,cent,tjuohte
5268,hundert::NUM,cent,čuođi
5269,hundert::NUM,cent,čyeti
5270,hundert::NUM,cent,čue´tt
5271,hundert::NUM,cent,чӯдть
5272,tausend::NUM,mil,tåvsene
5273,tausend::NUM,mil,stoeretjuetie
5274,tausend::NUM,mil,tuvsán
5275,tausend::NUM,mil,duhát
5276,tausend::NUM,mil,duhát
5277,tausend::NUM,mil,tuhháát
5278,tausend::NUM,mil,dohat
5279,tausend::NUM,mil,то̄а̄фант
5280,und::CNJ,i,jïh
5281,und::CNJ,i,ja
5282,und::CNJ,i,ja
5283,und::CNJ,i,já
5284,und::CNJ,i,di
5285,und::CNJ,i,я
5286,und::CNJ,i,да
5287,und::CNJ,i,де
5288,oder::CNJ,o,jallh
5289,oder::CNJ,o,jali
5290,oder::CNJ,o,dahje
5291,oder::CNJ,o,adai
5292,oder::CNJ,o,avi
5293,oder::CNJ,o,le´be
5294,oder::CNJ,o,элэ
5295,oder::CNJ,o,вай
5296,stehen::V,estar de peu,tjåadtjodh
5297,stehen::V,estar de peu,seajsasjidh
5298,stehen::V,estar de peu,tjuodtjot
5299,stehen::V,estar de peu,čuožžut
5300,stehen::V,estar de peu,cuáp'cuđ
5301,stehen::V,estar de peu,čuâǯ'ǯad
5302,stehen::V,estar de peu,чуэннче
5303,sitzen::V,seure,tjahkasjidh
5304,sitzen::V,seure,tjåhkkåhit
5305,sitzen::V,seure,čohkkát
5306,sitzen::V,seure,čokkáđ
5307,sitzen::V,seure,išttâd åårrad
5308,sitzen::V,seure,ышштэ
5309,liegen::V,jeure,gaajranidh
5310,liegen::V,jeure,vellahit
5311,liegen::V,jeure,veallát
5312,liegen::V,jeure,viäl'láđ
5313,liegen::V,jeure,liâššâd
5314,liegen::V,jeure,ле̄шшэ
5315,hängen::V,penjar,gævnjasjidh
5316,hängen::V,penjar,gahtsahit
5317,hängen::V,penjar,heaŋgát
5318,hängen::V,penjar,hiäŋ'gáđ
5319,hängen::V,penjar,sorččad
5320,hängen::V,penjar,ла̄бпэ
5321,werden::V,fer-se,sjïdtedh
5322,werden::V,fer-se,sjaddat
5323,werden::V,fer-se,beassat
5324,werden::V,fer-se,šoddâđ
5325,werden::V,fer-se,šõddâd
5326,werden::V,fer-se,шэ̄ннтэ
5327,werden::V,posar-se,sjïdtedh
5328,werden::V,posar-se,sjaddat
5329,werden::V,posar-se,beassat
5330,werden::V,posar-se,šoddâđ
5331,werden::V,posar-se,šõddâd
5332,werden::V,posar-se,шэ̄ннтэ
5333,passieren::V,succeir,vaasedh
5334,passieren::V,succeir,sjaddat
5335,passieren::V,succeir,dáhpáduvvat
5336,passieren::V,succeir,vássit
5337,passieren::V,succeir,dáhpáhuvvat
5338,passieren::V,succeir,šoddâđ
5339,passieren::V,succeir,šõddâd
5340,passieren::V,succeir,шэ̄ннтэ
5341,passieren::V,succeir,тагсэ
5342,beginnen::V,iniciar-se,aelkedh
5343,beginnen::V,iniciar-se,álgget
5344,beginnen::V,iniciar-se,álggahit
5345,beginnen::V,iniciar-se,älgiđ
5346,beginnen::V,iniciar-se,ä´lǧǧed
5347,beginnen::V,iniciar-se,о̄а̄лкхуввэ
5348,beginnen::V,iniciar-se,о̄а̄лкхэднэ
