,Concept_ID,vep,lv
2287,drücken::V,painda,топӧдны
2288,drücken::V,painda,spiest
2289,schieben::V,žigutada,ӧтдортны
2290,schieben::V,žigutada,йӧткыштны
2291,schieben::V,žigutada,stumt
2292,kratzen::V,künstä,гуджӧдны
2293,kratzen::V,künstä,kasīt
2294,kratzen::V,künstä,skrāpēt
2295,lecken::V,nolda,нювны
2296,lecken::V,nolda,lakt
2297,lecken::V,nolda,laizīt
2298,beißen::V,purda,курччыны
2299,beißen::V,purda,kost
2300,beißen::V,hambastada,курччыны
2301,beißen::V,hambastada,kost
2302,abreißen::V,ratketa,орӧдны
2303,abreißen::V,ratketa,atraut
2304,abreißen::V,ratketa,atplēst
2305,abschneiden::V,čapata,вундавны
2306,abschneiden::V,čapata,nogriezt
2307,abschneiden::V,leikata,вундавны
2308,abschneiden::V,leikata,nogriezt
2309,binden::V,sidoda,гӧрддзавны
2310,binden::V,sidoda,кӧртавны
2311,binden::V,sidoda,siet
2312,binden::V,sidoda,aptīt
2313,stecken::V,čokaita,сюйны
2314,stecken::V,čokaita,bāzt
2315,stecken::V,čokaita,spraust
2316,brechen::V,katkaita,чегны
2317,brechen::V,katkaita,lauzt
2318,brechen::V,katkaita,lauzīt
2319,klopfen::V,kolkotada,камгыны
2320,klopfen::V,kolkotada,klauvēt
2321,hauen::V,löda,нӧйнты
2322,hauen::V,löda,кучкыны
2323,hauen::V,löda,cirst
2324,hauen::V,löda,dauzīt
2325,kleben::V,klejata,лемавны
2326,kleben::V,klejata,ляскавны
2327,kleben::V,klejata,līmēt
2328,kleben::V,klejata,lipināt
2329,reiben::V,hosta,тільны
2330,reiben::V,hosta,зыравны
2331,reiben::V,hosta,rīvēt
2332,reiben::V,hosta,berzēt
2333,reiben::V,törkita,тільны
2334,reiben::V,törkita,зыравны
2335,reiben::V,törkita,rīvēt
2336,reiben::V,törkita,berzēt
2337,reiben::V,jorotada,тільны
2338,reiben::V,jorotada,зыравны
2339,reiben::V,jorotada,rīvēt
2340,reiben::V,jorotada,berzēt
2341,streichen::V,voita,мавтны
2342,streichen::V,voita,ziest
2343,streichen::V,voita,triept
2344,schleifen::V,hijoida,кеслыны
2345,schleifen::V,hijoida,trīt
2346,schleifen::V,hijoida,asināt
2347,schleifen::V,teravzoitta,кеслыны
2348,schleifen::V,teravzoitta,trīt
2349,schleifen::V,teravzoitta,asināt
2350,schneiden::V,leikata,шырны
2351,schneiden::V,leikata,griezt
2352,schneiden::V,leikata,sagriezt
2353,rütteln::V,heilutada,легӧдны
2354,rütteln::V,heilutada,катлӧдлыны
2355,rütteln::V,heilutada,kratīt
2356,rütteln::V,heilutada,purināt
2357,schütteln::V,pudištada,тракӧдны
2358,schütteln::V,pudištada,kratīt
2359,schwenken::V,maihutada,ӧвтны
2360,schwenken::V,maihutada,шенасьны
2361,schwenken::V,maihutada,vēzēt
2362,schwenken::V,maihutada,vēcināt
2363,schütten::V,valada,кисьтны
2364,schütten::V,valada,bērt
2365,füllen::V,täutta,тыртны
2366,füllen::V,täutta,pildīt
2367,füllen::V,täutta,piepildīt
2368,einwickeln::V,kärdä,тубыртны
2369,einwickeln::V,kärdä,ietīt
2370,tragen::V,kantta,нуны
2371,tragen::V,kantta,nest
2372,tragen::V,kandišta,нуны
2373,tragen::V,kandišta,nest
2374,schleppen::V,vedätada,кыскавны
2375,schleppen::V,vedätada,stiept
2376,schleppen::V,vedätada,staipīt
2377,ziehen::V,vedada,кыскыны
2378,ziehen::V,vedada,vilkt
2379,aufbewahren::V,kaita,видзны
2380,aufbewahren::V,kaita,glabāt
2381,aufbewahren::V,kaita,uzglabāt
2382,werfen::V,čuta,чӧвтны
2383,werfen::V,čuta,шыбитны
2384,werfen::V,čuta,mest
2385,werfen::V,čuta,sviest
2386,werfen::V,tactä,чӧвтны
2387,werfen::V,tactä,шыбитны
2388,werfen::V,tactä,mest
2389,werfen::V,tactä,sviest
2390,fangen::V,püta,кутны
2391,fangen::V,püta,ķert
2392,fangen::V,püta,uzķert
2393,packen::V,tabata,босьтны
2394,packen::V,tabata,paķert
2395,packen::V,tabata,satvert
2396,verstecken::V,peitta,дзебны
2397,verstecken::V,peitta,slēpt
2398,verstecken::V,peitta,noglabāt
2399,teilen::V,jagada,юкны
2400,teilen::V,jagada,dalīt
2401,schicken::V,oigeta,ыстыны
2402,schicken::V,oigeta,sūtīt
2403,schicken::V,oigeta,atsūtīt
2404,bringen::V,veda,вайны
2405,bringen::V,veda,atvest
2406,hinzufügen::V,ližata,содтыны
2407,hinzufügen::V,ližata,pievienot
2408,bekommen::V,sada,босьтны
2409,bekommen::V,sada,dabūt
2410,erhalten::V,sada,босьтны
2411,erhalten::V,sada,saņemt
2412,nehmen::V,otta,босьтны
2413,nehmen::V,otta,ņemt
2414,nehmen::V,otta,paņemt
2415,wählen::V,valita,бӧрйыны
2416,wählen::V,valita,ievēlēt
2417,auswählen::V,valita,бӧрйыны
2418,auswählen::V,valita,izvēlēt
2419,bewahren::V,kaita,видзны
2420,bewahren::V,kaita,saglabāt
2421,behindern::V,telustada,конйӧдлыны
2422,behindern::V,telustada,джӧмдӧдны
2423,behindern::V,telustada,kavēt
2424,behindern::V,telustada,aizkavēt
2425,verderben::V,travida,тшыкӧдны
2426,verderben::V,travida,sabojāt
2427,beschädigen::V,satatada,тшыкӧдны
2428,beschädigen::V,satatada,bojāt
2429,beschädigen::V,satatada,maitāt
2430,zerbrechen::V,mureta,жуглыны
2431,zerbrechen::V,mureta,salauzt
2432,zerbrechen::V,mureta,sadauzīt
2433,zerreißen::V,rebitada,орӧдны
2434,zerreißen::V,rebitada,pārraut
2435,zerstören::V,mureta,жугӧдны
2436,zerstören::V,mureta,кисьтны
2437,zerstören::V,mureta,косявны
2438,zerstören::V,mureta,graut
2439,zerstören::V,mureta,sagraut
2440,verbrennen::V,poltta,сотны
2441,verbrennen::V,poltta,сотчыны
2442,verbrennen::V,poltta,dedzināt
2443,verbrennen::V,poltta,sadedzināt
2444,geben::V,antta,сетны
2445,geben::V,antta,dot
2446,geben::V,antta,padot
2447,reichen::V,antta,сетны
2448,reichen::V,antta,padot
2449,reichen::V,antta,sniegt
2450,schenken::V,lahjoita,козьнавны
2451,schenken::V,lahjoita,dāvāt
2452,schenken::V,lahjoita,dāvināt
2453,versprechen::V,toivotada,кыв сетны
2454,versprechen::V,toivotada,solīt
2455,versprechen::V,toivotada,apsolīt
2456,wünschen::V,toivotada,кӧсйыны
2457,wünschen::V,toivotada,vēlēt
2458,wünschen::V,toivotada,novēlēt
2459,loben::V,kitta,ошкыны
2460,loben::V,kitta,lielīt
2461,küssen::V,tervehtada,окавны
2462,küssen::V,tervehtada,bučot
2463,küssen::V,tervehtada,skūpstīt
2464,wiegen::V,likutada,гудрӧдлыны
2465,wiegen::V,likutada,šūpot
2466,zudecken::V,katta,веввттьыны
2467,zudecken::V,katta,apklāt
2468,zudecken::V,katta,aizsegt
2469,wecken::V,noustatada,садьмӧдны
2470,wecken::V,noustatada,чуксавны
2471,wecken::V,noustatada,modināt
2472,zeigen::V,ozutada,петкӧдлыны
2473,zeigen::V,ozutada,rādīt
2474,führen::V,astutada,нуӧдны
2475,führen::V,astutada,vadīt
2476,lehren::V,opeta,велӧдны
2477,lehren::V,opeta,mācīt
2478,lehren::V,opeta,iemācīt
2479,unterrichten::V,opeta,велӧдны
2480,unterrichten::V,opeta,apmācīt
2481,aufziehen::V,kazvatada,быдтыны
2482,aufziehen::V,kazvatada,uzaudzināt
2483,leiten::V,ohjata,веськӧдлыны
2484,leiten::V,ohjata,vadīt
2485,leiten::V,ohjata,pārzināt
2486,antreiben::V,rigehtoitta,тэрмӧдны
2487,antreiben::V,rigehtoitta,urdīt
2488,antreiben::V,rigehtoitta,mudināt
2489,lassen::V,käskta,тшӧктыны
2490,lassen::V,käskta,ļaut
2491,einladen::V,kucta,корны
2492,einladen::V,kucta,ielūgt
2493,einladen::V,kucta,aicināt
2494,vereinigen::V,ühtenzoitta,ӧтувтны
2495,vereinigen::V,ühtenzoitta,котыртны
2496,vereinigen::V,ühtenzoitta,vienot
2497,vereinigen::V,ühtenzoitta,apvienot
2498,besuchen::V,rižada,волыны
2499,besuchen::V,rižada,ветлыны
2500,besuchen::V,rižada,apciemot
2501,treffen::V,vastata,вочаӧдны
2502,treffen::V,vastata,паныдавны
2503,treffen::V,vastata,satikt
2504,treffen::V,vastata,sastapt
2505,sich versammeln::V,kägeta,лӧсьӧдчыны
2506,sich versammeln::V,kägeta,salasīties
2507,sich versammeln::V,kägeta,sapulcēties
2508,sich versammeln::V,sätas,лӧсьӧдчыны
2509,sich versammeln::V,sätas,salasīties
2510,sich versammeln::V,sätas,sapulcēties
2511,spielen::V,väta,ворсны
2512,spielen::V,väta,spēlēt
2513,spielen::V,väta,spēlēties
2514,singen::V,pajatada,сьывны
2515,singen::V,pajatada,dziedāt
2516,tanzen::V,kargaita,йӧктыны
2517,tanzen::V,kargaita,diet
2518,tanzen::V,kargaita,dejot
2519,tanzen::V,kargaita,dancot
2520,sich trennen::V,erigata,торйӧдчыны
2521,sich trennen::V,erigata,šķirties
2522,sich trennen::V,erigata,izšķirties
2523,verlassen::V,jätta,эновтны
2524,verlassen::V,jätta,atstāt
2525,retten::V,päzutada,видзны
2526,retten::V,päzutada,мездыны
2527,retten::V,päzutada,glābt
2528,bewachen::V,varjoita,видзны
2529,bewachen::V,varjoita,sargāt
2530,schützen::V,kaita,видзны
2531,schützen::V,kaita,pasargāt
2532,schützen::V,kaita,aizsargāt
2533,verteidigen::V,kaita,дорйыны
2534,verteidigen::V,kaita,aizstāvēt
2535,sich schlagen::V,torata,косясьны
2536,sich schlagen::V,torata,kauties
2537,sich schlagen::V,torata,izkauties
2538,schießen::V,ampta,лыйны
2539,schießen::V,ampta,šaut
2540,schießen::V,ampta,šaudīt
2541,siegen::V,vägestada,вермыны
2542,siegen::V,vägestada,uzvarēt
2543,ärgern::V,verdutada,лӧгӧдны
2544,ärgern::V,verdutada,лёкмӧдны
2545,ärgern::V,verdutada,скӧрмӧдны
2546,ärgern::V,verdutada,sadusmot
2547,ärgern::V,rändütada,лӧгӧдны
2548,ärgern::V,rändütada,лёкмӧдны
2549,ärgern::V,rändütada,скӧрмӧдны
2550,ärgern::V,rändütada,sadusmot
2551,schlagen::V,löda,вартны
2552,schlagen::V,löda,sist
2553,schlagen::V,löda,triekt
2554,schlagen::V,iškta,вартны
2555,schlagen::V,iškta,sist
2556,schlagen::V,iškta,triekt
2557,treten::V,peksta,лёгны
2558,treten::V,peksta,майкны
2559,treten::V,peksta,mīt
2560,treten::V,peksta,paspert
2561,treten::V,topsta,лёгны
2562,treten::V,topsta,майкны
2563,treten::V,topsta,mīt
2564,treten::V,topsta,paspert
2565,stechen::V,pystiä,бышткыны
2566,stechen::V,pystiä,durt
2567,stoßen::V,iškta,тойлыны
2568,stoßen::V,iškta,йӧткавны
2569,stoßen::V,iškta,grūst
2570,stoßen::V,pudištada,тойлыны
2571,stoßen::V,pudištada,йӧткавны
2572,stoßen::V,pudištada,grūst
2573,stehlen::V,vargastada,гусявны
2574,stehlen::V,vargastada,zagt
2575,stören::V,keskustada,падмӧдны
2576,stören::V,keskustada,traucēt
2577,belästigen::V,tartuteldas,дӧзмӧдны
2578,belästigen::V,tartuteldas,apgrūtināt
2579,verbergen::V,katelda,дзебны
2580,verbergen::V,katelda,сайӧдны
2581,verbergen::V,katelda,slēpt
2582,verbergen::V,katelda,paslēpt
2583,täuschen::V,manitada,пӧръявны
2584,täuschen::V,manitada,ылӧдны
2585,täuschen::V,manitada,mānīt
2586,täuschen::V,manitada,maldināt
2587,betrügen::V,manitada,сӧрны
2588,betrügen::V,manitada,krāpt
2589,betrügen::V,manitada,apkrāpt
2590,töten::V,rikta,вины
2591,töten::V,rikta,nāvēt
2592,töten::V,rikta,nogalināt
2593,töten::V,surmita,вины
2594,töten::V,surmita,nāvēt
2595,töten::V,surmita,nogalināt
2596,wohnen::V,eläda,овны
2597,wohnen::V,eläda,dzīvot
2598,arbeiten::V,rata,уджавны
2599,arbeiten::V,rata,strādāt
2600,arbeiten::V,rata,darboties
2601,sammeln::V,kogota,чукӧртны
2602,sammeln::V,kogota,vākt
2603,pflücken::V,poimda,вотны
2604,pflücken::V,poimda,ӧктыны
2605,pflücken::V,poimda,raut
2606,pflücken::V,poimda,plūkt
2607,jagen::V,mecata,кыйсьыны
2608,jagen::V,mecata,medīt
2609,fischen::V,kalatada,чери кыйны
2610,fischen::V,kalatada,zvejot
2611,fassen::V,tabata,кутны
2612,fassen::V,tabata,saķert
2613,hüten::V,paimeta,видзны
2614,hüten::V,paimeta,йирӧдны
2615,hüten::V,paimeta,ganīt
2616,treiben::V,ajada,вӧтлыны
2617,treiben::V,ajada,dzīt
2618,anbinden::V,küttestada,домавны
2619,anbinden::V,küttestada,piesiet
2620,anbinden::V,küttestada,piesaistīt
2621,anbinden::V,sidoda,домавны
2622,anbinden::V,sidoda,piesiet
2623,anbinden::V,sidoda,piesaistīt
2624,füttern::V,sötta,вердны
2625,füttern::V,sötta,barot
2626,melken::V,lüpsta,лысьтыны
2627,melken::V,lüpsta,slaukt
2628,hacken::V,sauda,керавны
2629,hacken::V,sauda,kapāt
2630,gießen::V,valada,киськавны
2631,gießen::V,valada,liet
2632,gießen::V,valada,laistīt
2633,reifen::V,küpseta,кисьмыны
2634,reifen::V,küpseta,briest
2635,zubereiten::V,vaumištada,дасьтыны
2636,zubereiten::V,vaumištada,taisīt
2637,zubereiten::V,vaumištada,gatavot
2638,kochen::V,keitta,пуны
2639,kochen::V,keitta,vārīt
2640,backen::V,paštta,пӧжавны
2641,backen::V,paštta,cept
2642,braten::V,žarda,пражитны
2643,braten::V,žarda,cept
2644,braten::V,žarda,cepināt
2645,umrühren::V,segoitada,сорлавны
2646,umrühren::V,segoitada,maisīt
2647,umrühren::V,segoitada,apmaisīt
2648,stricken::V,kudoda,кӧртны
2649,stricken::V,kudoda,adīt
2650,nähen::V,ombelta,вурны
2651,nähen::V,ombelta,šūt
2652,färben::V,mujutada,мичӧдны
2653,färben::V,mujutada,краситны
2654,färben::V,mujutada,krāsot
2655,färben::V,mujutada,nokrāsot
2656,reinigen::V,puhtastada,весавны
2657,reinigen::V,puhtastada,tīrīt
2658,reinigen::V,puhtastada,attīrīt
2659,waschen::V,pesta,мыськыны
2660,waschen::V,pesta,mazgāt
2661,abwischen::V,pühktä,чышкыны
2662,abwischen::V,pühktä,noslaucīt
2663,spülen::V,huhtoida,пожъявны
2664,spülen::V,huhtoida,skalot
2665,fegen::V,pühkta,чышкыны
2666,fegen::V,pühkta,slaucīt
2667,kehren::V,uhoita,чышкыны
2668,kehren::V,uhoita,mēzt
2669,baden::V,kül'ptäs,купайтчыны
2670,baden::V,kül'ptäs,peldēties
2671,sich waschen::V,pestas,мыссьыны
2672,sich waschen::V,pestas,mazgāties
2673,ausziehen::V,riičta,пӧрччӧдны
2674,ausziehen::V,riičta,noģērbt
2675,ausziehen::V,rušta,пӧрччӧдны
2676,ausziehen::V,rušta,noģērbt
2677,anziehen::V,panda päle,кӧмавны
2678,anziehen::V,panda päle,пасьтавны
2679,anziehen::V,panda päle,uzvilkt
2680,anziehen::V,panda kädehe,кӧмавны
2681,anziehen::V,panda kädehe,пасьтавны
2682,anziehen::V,panda kädehe,uzvilkt
2683,anziehen::V,panda jaugha,кӧмавны
2684,anziehen::V,panda jaugha,пасьтавны
2685,anziehen::V,panda jaugha,uzvilkt
2686,sich anziehen::V,sobdas,пасьтасьны
2687,sich anziehen::V,sobdas,apģērbties
2688,kämmen::V,harjata,сынавны
2689,kämmen::V,harjata,sukāt
2690,schmücken::V,čomitada,мичмӧдны
2691,schmücken::V,čomitada,rotāt
2692,schmücken::V,čomitada,greznot
2693,sagen::V,sanuda,шуны
2694,sagen::V,sanuda,висьтавны
2695,sagen::V,sanuda,teikt
2696,sprechen::V,pagišta,сёрнитны
2697,sprechen::V,pagišta,runāt
2698,reden::V,pagišta,сёрнитны
2699,reden::V,pagišta,norunāt
2700,sich unterhalten::V,lodaita,сёрнитны
2701,sich unterhalten::V,lodaita,варовитны
2702,sich unterhalten::V,lodaita,sarunāties
2703,fragen::V,küzuda,юавны
2704,fragen::V,küzuda,jautāt
2705,bitten::V,pakita,корны
2706,bitten::V,pakita,lūgt
2707,bitten::V,pakita,prasīt
2708,erzählen::V,sanuda,висьтавны
2709,erzählen::V,sanuda,stāstīt
2710,erzählen::V,starinoita,висьтавны
2711,erzählen::V,starinoita,stāstīt
2712,mitteilen::V,tedotada,юӧртны
2713,mitteilen::V,tedotada,висьтавны
2714,mitteilen::V,tedotada,pavēstīt
2715,nennen::V,nimitada,шуны
2716,nennen::V,nimitada,ним сетны
2717,nennen::V,nimitada,saukt
2718,rufen::V,kucta,корны
2719,rufen::V,kucta,saukt
2720,prahlen::V,kittäs,ошйысьны
2721,prahlen::V,kittäs,lielīties
2722,übersetzen::V,käta,вуджӧдны
2723,übersetzen::V,käta,tulkot
2724,übersetzen::V,käta,pārtulkot
2725,denken::V,meletada,мӧвпавны
2726,denken::V,meletada,domāt
2727,glauben::V,uskta,эскыны
2728,glauben::V,uskta,ticēt
2729,bemerken::V,homaita,казявны
2730,bemerken::V,homaita,ievērot
2731,bemerken::V,homaita,ieraudzīt
2732,erkennen::V,tundištada,тӧдмавны
2733,erkennen::V,tundištada,pazīt
2734,erkennen::V,tundištada,atpazīt
2735,begreifen::V,tabata,вежӧртны
2736,begreifen::V,tabata,гӧгӧрвоны
2737,begreifen::V,tabata,jēgt
2738,begreifen::V,tabata,apjēgt
2739,verstehen::V,el'geta,вежӧртны
2740,verstehen::V,el'geta,гӧгӧрвоны
2741,verstehen::V,el'geta,saprast
2742,verstehen::V,toimetada,вежӧртны
2743,verstehen::V,toimetada,гӧгӧрвоны
2744,verstehen::V,toimetada,saprast
2745,lernen::V,opetas,вeлöдчыны
2746,lernen::V,opetas,mācīties
2747,wissen::V,teta,тӧдны
2748,wissen::V,teta,zināt
2749,sich erinnern an::V,johtutada,казьтывны
2750,sich erinnern an::V,johtutada,дум вылӧ уськӧдны
2751,sich erinnern an::V,johtutada,atminēties
2752,vergessen::V,unohtada,вунӧдны
2753,vergessen::V,unohtada,mirst
2754,vergessen::V,unohtada,aizmirst
2755,messen::V,märita,муртавны
2756,messen::V,märita,mērīt
2757,zählen::V,lugeda,лыддьыны
2758,zählen::V,lugeda,skaitīt
2759,rechnen::V,lugeda,лыддьыны
2760,rechnen::V,lugeda,rēķināt
2761,lesen::V,lugeda,лыддьыны
2762,lesen::V,lugeda,lasīt
2763,malen::V,pirta,серпасавны
2764,malen::V,pirta,gleznot
2765,zeichnen::V,pirta,серпасавны
2766,zeichnen::V,pirta,zīmēt
2767,schreiben::V,kirjutada,гижны
2768,schreiben::V,kirjutada,rakstīt
2769,besitzen::V,omištada,лоны
2770,besitzen::V,omištada,piederēt
2771,kaufen::V,ostta,ньӧбны
2772,kaufen::V,ostta,pirkt
2773,verkaufen::V,möda,вузавны
2774,verkaufen::V,möda,pārdot
2775,bezahlen::V,maksta,мынтыны
2776,bezahlen::V,maksta,мынтысьны
2777,bezahlen::V,maksta,apmaksāt
2778,zahlen::V,maksta,мынтыны
2779,zahlen::V,maksta,maksāt
2780,beherrschen::V,valdoita,ас улын кутны
2781,beherrschen::V,valdoita,valdīt
2782,ertragen::V,tirpta,пыкны
2783,ertragen::V,tirpta,лэптыны
2784,ertragen::V,tirpta,panest
2785,ertragen::V,tirpta,paciest
