,Concept_ID,vep,se
6527,berühren::V,käziduda,kuos'kâđ
6528,berühren::V,käziduda,kuo'skâttiđ
6529,berühren::V,käziduda,nja'vhâstiđ
6530,berühren::V,käziduda,kuõskted
6531,berühren::V,käziduda,njaauksted
6532,berühren::V,käziduda,кӯсскэ
6533,berühren::V,käziduda,лыксаххьтэ
6534,verbinden::V,ühtenzoitta,ektiedidh
6535,verbinden::V,ühtenzoitta,gårredidh
6536,verbinden::V,ühtenzoitta,tjadnat
6537,verbinden::V,ühtenzoitta,ovttastahttit
6538,verbinden::V,ühtenzoitta,o'vtâstittiđ
6539,verbinden::V,ühtenzoitta,lahteđ
6540,verbinden::V,ühtenzoitta,lâ´htted
6541,verbinden::V,ühtenzoitta,чӯллмдэ
6542,bedecken::V,katta,gaptjedh
6543,bedecken::V,katta,jávvet
6544,bedecken::V,katta,gåbttjåt
6545,bedecken::V,katta,gokčat
6546,bedecken::V,katta,luáv'diđ
6547,bedecken::V,katta,kä´tted
6548,bedecken::V,katta,tu´vdded
6549,bedecken::V,katta,аййдэ
6550,bedecken::V,katta,тэ̄ффкэ
6551,bedecken::V,katta,ка̄ххьтэ
6552,bedecken::V,peitta,gaptjedh
6553,bedecken::V,peitta,jávvet
6554,bedecken::V,peitta,gåbttjåt
6555,bedecken::V,peitta,gokčat
6556,bedecken::V,peitta,luáv'diđ
6557,bedecken::V,peitta,kä´tted
6558,bedecken::V,peitta,tu´vdded
6559,bedecken::V,peitta,аййдэ
6560,bedecken::V,peitta,тэ̄ффкэ
6561,bedecken::V,peitta,ка̄ххьтэ
6562,aufhängen::V,riputada,gævnjodh
6563,aufhängen::V,riputada,gæhtsasjidh
6564,aufhängen::V,riputada,gahtsot
6565,aufhängen::V,riputada,gatsostit
6566,aufhängen::V,riputada,heŋget
6567,aufhängen::V,riputada,heŋgiđ
6568,aufhängen::V,riputada,he'ŋgâstiđ
6569,aufhängen::V,riputada,kååccad
6570,aufhängen::V,riputada,коадсэ
6571,anzünden::V,sütutada,tsïhkijehtedh
6572,anzünden::V,sütutada,buollidit
6573,anzünden::V,sütutada,tsahkkidit
6574,anzünden::V,sütutada,cahkkedit
6575,anzünden::V,sütutada,cokkiittiđ
6576,anzünden::V,sütutada,cõ´ǩǩted
6577,anzünden::V,sütutada,puâl'lted
6578,anzünden::V,sütutada,пуэллхэ
6579,aufheben::V,leta,bijjiedidh
6580,aufheben::V,leta,låpptit
6581,aufheben::V,leta,bajidit
6582,aufheben::V,leta,pajediđ
6583,aufheben::V,leta,pââi´ded
6584,aufheben::V,leta,пайнэ
6585,zurücklassen::V,jätta,laehpedh
6586,zurücklassen::V,jätta,guodet
6587,zurücklassen::V,jätta,guođđit
6588,zurücklassen::V,jätta,kyeđđiḋ
6589,zurücklassen::V,jätta,kue´đđed
6590,zurücklassen::V,jätta,кӯдтӭ
6591,verlieren::V,kadotada,dassedh
6592,verlieren::V,kadotada,biestedh
6593,verlieren::V,kadotada,masset
6594,verlieren::V,kadotada,láhppet
6595,verlieren::V,kadotada,láhppit
6596,verlieren::V,kadotada,läppiđ
6597,verlieren::V,kadotada,monâttiđ
6598,verlieren::V,kadotada,lä´pped
6599,verlieren::V,kadotada,rââ´ppted
6600,verlieren::V,kadotada,ка̄дхэ
6601,verlieren::V,kadotada,кӯдтъе
6602,fallen lassen::V,kirbotada,gahtjehtidh
6603,fallen lassen::V,kirbotada,luojttet
6604,fallen lassen::V,kirbotada,luojttalit
6605,fallen lassen::V,kirbotada,gahčahit
6606,fallen lassen::V,kirbotada,lyeš'tiđ
6607,fallen lassen::V,kirbotada,kočâttiđ
6608,fallen lassen::V,kirbotada,rõpsted
6609,fallen lassen::V,kirbotada,kõõččted
6610,fallen lassen::V,kirbotada,ёҏтэ
6611,fallen lassen::V,kirbotada,кэчхэ
6612,machen::V,säta,daajhtodh
6613,machen::V,säta,dahkat
6614,machen::V,säta,dahkat
6615,machen::V,säta,rähtiđ
6616,machen::V,säta,raajjâd
6617,machen::V,säta,tue´j'jeed
6618,machen::V,säta,тӯййше
6619,machen::V,säta,ӣллькье
6620,machen::V,tehta,daajhtodh
6621,machen::V,tehta,dahkat
6622,machen::V,tehta,dahkat
6623,machen::V,tehta,rähtiđ
6624,machen::V,tehta,raajjâd
6625,machen::V,tehta,tue´j'jeed
6626,machen::V,tehta,тӯййше
6627,machen::V,tehta,ӣллькье
6628,herstellen::V,tehta,skaepiedidh
6629,herstellen::V,tehta,buvtadit
6630,herstellen::V,tehta,dudjot
6631,herstellen::V,tehta,a'mnâstiđ
6632,herstellen::V,tehta,va'lmâštiđ
6633,herstellen::V,tehta,vaalmšted
6634,herstellen::V,tehta,лыххкэ
6635,herstellen::V,tehta,ӣллькье
6636,bauen::V,leta,bigkedh
6637,bauen::V,leta,biggit
6638,bauen::V,leta,ráhkadit
6639,bauen::V,leta,huksiđ
6640,bauen::V,leta,raajjâd
6641,bauen::V,leta,тӯййше
6642,bauen::V,sauda,bigkedh
6643,bauen::V,sauda,biggit
6644,bauen::V,sauda,ráhkadit
6645,bauen::V,sauda,huksiđ
6646,bauen::V,sauda,raajjâd
6647,bauen::V,sauda,тӯййше
6648,reparieren::V,koheta,davvodh
6649,reparieren::V,koheta,divvot
6650,reparieren::V,koheta,divvut
6651,reparieren::V,koheta,tivvoođ
6652,reparieren::V,koheta,čihtâđ
6653,reparieren::V,koheta,teevvad
6654,reparieren::V,koheta,чиннэ
6655,verbessern::V,paremboita,bueriedidh
6656,verbessern::V,paremboita,báredit
6657,verbessern::V,paremboita,buoredit
6658,verbessern::V,paremboita,buoridit
6659,verbessern::V,paremboita,pye'rediđ
6660,verbessern::V,paremboita,pue´reed
6661,verbessern::V,paremboita,шӣгнэ
6662,ändern::V,vajehtada,jeatjahtehtedh
6663,ändern::V,vajehtada,rievddadit
6664,ändern::V,vajehtada,muhttit
6665,ändern::V,vajehtada,molsut
6666,ändern::V,vajehtada,mutteđ
6667,ändern::V,vajehtada,mu´tted
6668,ändern::V,vajehtada,вуайхе
6669,ändern::V,vajehtada,ка̄вьсе
6670,graben::V,kaida,berkedh
6671,graben::V,kaida,kroehkedh
6672,graben::V,kaida,bállet
6673,graben::V,kaida,goaivut
6674,graben::V,kaida,roggat
6675,graben::V,kaida,kuái'vuđ
6676,graben::V,kaida,rääppad
6677,graben::V,kaida,kuäivvad
6678,graben::V,kaida,ра̄бпэ
6679,graben::V,kaida,куаййве
6680,graben::V,čongoida,berkedh
6681,graben::V,čongoida,kroehkedh
6682,graben::V,čongoida,bállet
6683,graben::V,čongoida,goaivut
6684,graben::V,čongoida,roggat
6685,graben::V,čongoida,kuái'vuđ
6686,graben::V,čongoida,rääppad
6687,graben::V,čongoida,kuäivvad
6688,graben::V,čongoida,ра̄бпэ
6689,graben::V,čongoida,куаййве
6690,beugen::V,koverta,sojjedidh
6691,beugen::V,koverta,såjådit
6692,beugen::V,koverta,sojahit
6693,beugen::V,koverta,sujâttiđ
6694,beugen::V,koverta,kå´mrded
6695,beugen::V,koverta,njikklõõttâd
6696,beugen::V,koverta,сойхьтэ
6697,beugen::V,koverta,то̄а̄ххкэ
6698,beugen::V,koverta,нигклаххьтэ
6699,biegen::V,painda,sojjehtidh
6700,biegen::V,painda,såjådit
6701,biegen::V,painda,niejddet
6702,biegen::V,painda,sojahit
6703,biegen::V,painda,čipteđ
6704,biegen::V,painda,soojted
6705,biegen::V,painda,сойхьтэ
6706,drehen::V,punotada,jårrehtidh
6707,drehen::V,punotada,bådnjåt
6708,drehen::V,punotada,botnjat
6709,drehen::V,punotada,jurâttiđ
6710,drehen::V,punotada,jåårǥlâ´tted
6711,drehen::V,punotada,чоӊӊтэ
6712,wenden::V,käta,jarkelidh
6713,wenden::V,käta,jårggålit
6714,wenden::V,käta,jorgalit
6715,wenden::V,käta,jurgâliđ
6716,wenden::V,käta,jåårǥlâ´tted
6717,wenden::V,käta,вӣррлаххътэ
6718,wenden::V,käta,ка̄вьсе
6719,wenden::V,kärauta,jarkelidh
6720,wenden::V,kärauta,jårggålit
6721,wenden::V,kärauta,jorgalit
6722,wenden::V,kärauta,jurgâliđ
6723,wenden::V,kärauta,jåårǥlâ´tted
6724,wenden::V,kärauta,вӣррлаххътэ
6725,wenden::V,kärauta,ка̄вьсе
6726,umdrehen::V,käta,jarkedh
6727,umdrehen::V,käta,måttsåstit
6728,umdrehen::V,käta,botnjat
6729,umdrehen::V,käta,jorgođ
6730,umdrehen::V,käta,jårǥsted
6731,umdrehen::V,käta,коамьхе
6732,umdrehen::V,käta,калльтлэ
6733,heben::V,leta,luknjedh
6734,heben::V,leta,baavhkestidh
6735,heben::V,leta,bajedit
6736,heben::V,leta,loktet
6737,heben::V,leta,bajidit
6738,heben::V,leta,pajediđ
6739,heben::V,leta,kokkiđ
6740,heben::V,leta,kaggâd
6741,heben::V,leta,pââ´jeed
6742,heben::V,leta,пайнэ
6743,heben::V,leta,пайнэллэ
6744,hochheben::V,libutada,lutnjedh
6745,hochheben::V,libutada,låggŋit
6746,hochheben::V,libutada,loktet
6747,hochheben::V,libutada,pajediđ
6748,hochheben::V,libutada,kuåstteed
6749,hochheben::V,libutada,пайнэ
6750,ergreifen::V,tabata,fihkelidh
6751,ergreifen::V,tabata,sårjjot
6752,ergreifen::V,tabata,doahppit
6753,ergreifen::V,tabata,fáhtet
6754,ergreifen::V,tabata,tuáppuđ
6755,ergreifen::V,tabata,poppâ´tted
6756,ergreifen::V,tabata,каццсе
6757,ergreifen::V,tabata,туэрркэ
6758,ergreifen::V,tabata,ро̄а̄ппчье
6759,halten::V,pidada,steeredh
6760,halten::V,pidada,utniedidh
6761,halten::V,pidada,anedit
6762,halten::V,pidada,adnalit
6763,halten::V,pidada,doallat
6764,halten::V,pidada,toollâd
6765,halten::V,pidada,tue´rjjeed
6766,halten::V,pidada,туаррье
6767,drücken::V,painda,dïelkestidh
6768,drücken::V,painda,dieddet
6769,drücken::V,painda,deaddit
6770,drücken::V,painda,čárvet
6771,drücken::V,painda,čárvuđ
6772,drücken::V,painda,čärvvad
6773,drücken::V,painda,teä´d'ded
6774,drücken::V,painda,пе̄ррэ
6775,drücken::V,painda,ра̄ппче
6776,schieben::V,žigutada,vuetjedh
6777,schieben::V,žigutada,sjáhtjat
6778,schieben::V,žigutada,cáhkit
6779,schieben::V,žigutada,cuggâđ
6780,schieben::V,žigutada,oi´ǧǧeed
6781,schieben::V,žigutada,оййкье
6782,kratzen::V,künstä,våhtsodh
6783,kratzen::V,künstä,skreepedh
6784,kratzen::V,künstä,ruohkkat
6785,kratzen::V,künstä,ruohkastit
6786,kratzen::V,künstä,gazzut
6787,kratzen::V,künstä,kazzođ
6788,kratzen::V,künstä,võckkâd
6789,kratzen::V,künstä,кышшкэ
6790,kratzen::V,künstä,каххьце
6791,lecken::V,nolda,njåalodh
6792,lecken::V,nolda,njoallot
6793,lecken::V,nolda,njolodit
6794,lecken::V,nolda,njuálluđ
6795,lecken::V,nolda,njuällad
6796,lecken::V,nolda,нюаллэ
6797,beißen::V,purda,gaektjedh
6798,beißen::V,purda,gássket
6799,beißen::V,purda,gáskestit
6800,beißen::V,purda,gáskit
6801,beißen::V,purda,käskiđ
6802,beißen::V,purda,kä´cǩǩed
6803,beißen::V,purda,ка̄ццьке
6804,beißen::V,hambastada,gaektjedh
6805,beißen::V,hambastada,gássket
6806,beißen::V,hambastada,gáskestit
6807,beißen::V,hambastada,gáskit
6808,beißen::V,hambastada,käskiđ
6809,beißen::V,hambastada,kä´cǩǩed
6810,beißen::V,hambastada,ка̄ццьке
6811,abreißen::V,ratketa,bïhkedh
6812,abreißen::V,ratketa,gajkkot
6813,abreißen::V,ratketa,gaikkihit
6814,abreißen::V,ratketa,roottâđ
6815,abreißen::V,ratketa,ra´šǩǩeed
6816,abreißen::V,ratketa,rååttad
6817,abreißen::V,ratketa,ро̄дтҍе
6818,abreißen::V,ratketa,пӯттҍкье
6819,abschneiden::V,čapata,tjoehpestidh
6820,abschneiden::V,čapata,jallat
6821,abschneiden::V,čapata,čuohppat
6822,abschneiden::V,čapata,jogâldiđ
6823,abschneiden::V,čapata,geerelidh
6824,abschneiden::V,čapata,е̄дтэ
6825,abschneiden::V,čapata,е̄дтлэ
6826,abschneiden::V,leikata,tjoehpestidh
6827,abschneiden::V,leikata,jallat
6828,abschneiden::V,leikata,čuohppat
6829,abschneiden::V,leikata,jogâldiđ
6830,abschneiden::V,leikata,geerelidh
6831,abschneiden::V,leikata,е̄дтэ
6832,abschneiden::V,leikata,е̄дтлэ
6833,binden::V,sidoda,gårredidh
6834,binden::V,sidoda,tjadnat
6835,binden::V,sidoda,gárrat
6836,binden::V,sidoda,čoonnâđ
6837,binden::V,sidoda,čõõnnâd
6838,binden::V,sidoda,čuõlmmâd
6839,binden::V,sidoda,ко̄ррэ
6840,binden::V,sidoda,чӯллмдэ
6841,binden::V,sidoda,ко̄а̄ррэ
6842,stecken::V,čokaita,rïjtedh
6843,stecken::V,čokaita,tsævkkat
6844,stecken::V,čokaita,cáhkit
6845,stecken::V,čokaita,cuggâđ
6846,stecken::V,čokaita,čuõ´ǧ'ǧeed
6847,stecken::V,čokaita,чогксэ
6848,stecken::V,čokaita,це̄ӈькхэ
6849,brechen::V,katkaita,dåajodh
6850,brechen::V,katkaita,tsåapkodh
6851,brechen::V,katkaita,doaddjut
6852,brechen::V,katkaita,cuvket
6853,brechen::V,katkaita,moorrâđ
6854,brechen::V,katkaita,mu´rdded
6855,brechen::V,katkaita,муррьтэ
6856,klopfen::V,kolkotada,beenghkedh
6857,klopfen::V,kolkotada,goalkkalit
6858,klopfen::V,kolkotada,tsábbmet
6859,klopfen::V,kolkotada,goalkit
6860,klopfen::V,kolkotada,skoalkit
6861,klopfen::V,kolkotada,skuá'lkuttiđ
6862,klopfen::V,kolkotada,kuälkted
6863,klopfen::V,kolkotada,та̄гкэ
6864,hauen::V,löda,beenghkedh
6865,hauen::V,löda,tjuollat
6866,hauen::V,löda,čuollat
6867,hauen::V,löda,čurmâđ
6868,hauen::V,löda,čâ´cǩǩed
6869,hauen::V,löda,та̄гкэ
6870,hauen::V,löda,ва̄сстэ
6871,kleben::V,klejata,njamkedh
6872,kleben::V,klejata,dædnjodit
6873,kleben::V,klejata,liibmet
6874,kleben::V,klejata,taṃadiđ
6875,kleben::V,klejata,li´jmmjed
6876,kleben::V,klejata,нямхэ
6877,reiben::V,hosta,daanjedh
6878,reiben::V,hosta,ruvvit
6879,reiben::V,hosta,ruvvet
6880,reiben::V,hosta,fiärruđ
6881,reiben::V,hosta,heârrad
6882,reiben::V,hosta,ru´vvjed
6883,reiben::V,hosta,е̄ррэ
6884,reiben::V,törkita,daanjedh
6885,reiben::V,törkita,ruvvit
6886,reiben::V,törkita,ruvvet
6887,reiben::V,törkita,fiärruđ
6888,reiben::V,törkita,heârrad
6889,reiben::V,törkita,ru´vvjed
6890,reiben::V,törkita,е̄ррэ
6891,reiben::V,jorotada,daanjedh
6892,reiben::V,jorotada,ruvvit
6893,reiben::V,jorotada,ruvvet
6894,reiben::V,jorotada,fiärruđ
6895,reiben::V,jorotada,heârrad
6896,reiben::V,jorotada,ru´vvjed
6897,reiben::V,jorotada,е̄ррэ
6898,streichen::V,voita,daejdedh
6899,streichen::V,voita,badtjadidh
6900,streichen::V,voita,vuojddat
6901,streichen::V,voita,málet
6902,streichen::V,voita,njuohtat
6903,streichen::V,voita,njuottâđ
6904,streichen::V,voita,puák'suđ
6905,streichen::V,voita,påhssad
6906,streichen::V,voita,мо̄а̄шшэ
6907,schleifen::V,hijoida,slijhpedh
6908,schleifen::V,hijoida,sadjet
6909,schleifen::V,hijoida,sadjit
6910,schleifen::V,hijoida,šliipet
6911,schleifen::V,hijoida,saijeeđ
6912,schleifen::V,hijoida,sââjjad
6913,schleifen::V,hijoida,tabǯsted
6914,schleifen::V,hijoida,то̄а̄мчсе
6915,schleifen::V,teravzoitta,slijhpedh
6916,schleifen::V,teravzoitta,sadjet
6917,schleifen::V,teravzoitta,sadjit
6918,schleifen::V,teravzoitta,šliipet
6919,schleifen::V,teravzoitta,saijeeđ
6920,schleifen::V,teravzoitta,sââjjad
6921,schleifen::V,teravzoitta,tabǯsted
6922,schleifen::V,teravzoitta,то̄а̄мчсе
6923,schneiden::V,leikata,bietskedh
6924,schneiden::V,leikata,suoddat
6925,schneiden::V,leikata,tjuohppat
6926,schneiden::V,leikata,biesskedit
6927,schneiden::V,leikata,čuohppat
6928,schneiden::V,leikata,čuop'pâđ
6929,schneiden::V,leikata,čuõp'pâd
6930,schneiden::V,leikata,е̄дтэ
6931,schneiden::V,leikata,пе̄ррэ
6932,schneiden::V,leikata,чӯххпэ
6933,rütteln::V,heilutada,firredh
6934,rütteln::V,heilutada,doargestit
6935,rütteln::V,heilutada,šluvgit
6936,rütteln::V,heilutada,pušteđ
6937,rütteln::V,heilutada,pu´štted
6938,rütteln::V,heilutada,пушшьтэ
6939,schütteln::V,pudištada,firredh
6940,schütteln::V,pudištada,sjavnnjet
6941,schütteln::V,pudištada,sillnat
6942,schütteln::V,pudištada,skullhet
6943,schütteln::V,pudištada,salkalit
6944,schütteln::V,pudištada,pušteđ
6945,schütteln::V,pudištada,pu´štted
6946,schütteln::V,pudištada,пушшьтэ
6947,schwenken::V,maihutada,svinhtedh
6948,schwenken::V,maihutada,svikkastit
6949,schwenken::V,maihutada,šlivgut
6950,schwenken::V,maihutada,hiä'iluttiđ
6951,schwenken::V,maihutada,heeilted
6952,schwenken::V,maihutada,маххъе
6953,schütten::V,valada,gurhkedh
6954,schütten::V,valada,hállit
6955,schütten::V,valada,liejkkit
6956,schütten::V,valada,leškiđ
6957,schütten::V,valada,virâttiđ
6958,schütten::V,valada,väällad
6959,schütten::V,valada,ва̄ллэ
6960,füllen::V,täutta,dievhtedh
6961,füllen::V,täutta,dievddet
6962,füllen::V,täutta,deavdit
6963,füllen::V,täutta,tevdiđ
6964,füllen::V,täutta,tiudded
6965,füllen::V,täutta,тӣввтэ
6966,einwickeln::V,kärdä,gïesedh
6967,einwickeln::V,kärdä,giessat
6968,einwickeln::V,kärdä,gárrat
6969,einwickeln::V,kärdä,giessat
6970,einwickeln::V,kärdä,gurpat
6971,einwickeln::V,kärdä,kiessâđ
6972,einwickeln::V,kärdä,ǩiõssâd
6973,einwickeln::V,kärdä,кӣссэ
6974,tragen::V,kantta,guedtedh
6975,tragen::V,kantta,guoddet
6976,tragen::V,kantta,guoddit
6977,tragen::V,kantta,kyed'diđ
6978,tragen::V,kantta,kue´d'ded
6979,tragen::V,kantta,кӯннҌтэ
6980,tragen::V,kandišta,guedtedh
6981,tragen::V,kandišta,guoddet
6982,tragen::V,kandišta,guoddit
6983,tragen::V,kandišta,kyed'diđ
6984,tragen::V,kandišta,kue´d'ded
6985,tragen::V,kandišta,кӯннҌтэ
6986,schleppen::V,vedätada,fatnehtidh
6987,schleppen::V,vedätada,sliehpit
6988,schleppen::V,vedätada,feastit
6989,schleppen::V,vedätada,vie'šidiđ
6990,schleppen::V,vedätada,hinnađ
6991,schleppen::V,vedätada,nje´ʒʒed
6992,schleppen::V,vedätada,чуввкэ
6993,ziehen::V,vedada,giesedh
6994,ziehen::V,vedada,giesset
6995,ziehen::V,vedada,geassit
6996,ziehen::V,vedada,keessiđ
6997,ziehen::V,vedada,ǩie´ssed
6998,ziehen::V,vedada,ке̄ссе
6999,aufbewahren::V,kaita,vöörhkedh
7000,aufbewahren::V,kaita,vuorkkit
7001,aufbewahren::V,kaita,seailluhit
7002,aufbewahren::V,kaita,siä'iluttiđ
7003,aufbewahren::V,kaita,seeilted
7004,aufbewahren::V,kaita,рӯкнэ
7005,werfen::V,čuta,slampestidh
7006,werfen::V,čuta,bálkkot
7007,werfen::V,čuta,suhppet
7008,werfen::V,čuta,šlivgiđ
7009,werfen::V,čuta,čeâǥǥted
7010,werfen::V,čuta,суэххпэ
7011,werfen::V,tactä,slampestidh
7012,werfen::V,tactä,bálkkot
7013,werfen::V,tactä,suhppet
7014,werfen::V,tactä,šlivgiđ
7015,werfen::V,tactä,čeâǥǥted
7016,werfen::V,tactä,суэххпэ
7017,fangen::V,püta,bivtedh
7018,fangen::V,püta,giddit
7019,fangen::V,püta,bivdit
7020,fangen::V,püta,toppiđ
7021,fangen::V,püta,tää´vted
7022,fangen::V,püta,та̄бпэ
7023,fangen::V,püta,со̄а̄гкэ
7024,packen::V,tabata,doerelidh
7025,packen::V,tabata,kreemsedh
7026,packen::V,tabata,doahppit
7027,packen::V,tabata,doahput
7028,packen::V,tabata,tuáppuđ
7029,packen::V,tabata,ká'ivâstiđ
7030,packen::V,tabata,tää´vted
7031,packen::V,tabata,каццсе
7032,packen::V,tabata,туэрркэ
7033,packen::V,tabata,ро̄а̄ппчье
7034,verstecken::V,peitta,tjïekedh
7035,verstecken::V,peitta,tjiehkat
7036,verstecken::V,peitta,čiehkat
7037,verstecken::V,peitta,čieḥâđ
7038,verstecken::V,peitta,peittad
7039,verstecken::V,peitta,пе̄йхьтэ
7040,teilen::V,jagada,juekedh
7041,teilen::V,jagada,juohket
7042,teilen::V,jagada,juohkit
7043,teilen::V,jagada,jyeḥiđ
7044,teilen::V,jagada,jue´ǩǩed
7045,teilen::V,jagada,ю̄гке
7046,teilen::V,jagada,ра̄ттҍке
7047,schicken::V,oigeta,saadtodh
7048,schicken::V,oigeta,sáddit
7049,schicken::V,oigeta,sáddet
7050,schicken::V,oigeta,vuo'lgâttiđ
7051,schicken::V,oigeta,vuõltteed
7052,schicken::V,oigeta,вӯлкхэ
7053,bringen::V,veda,buektedh
7054,bringen::V,veda,doalvvot
7055,bringen::V,veda,buktit
7056,bringen::V,veda,tuál'vuđ
7057,bringen::V,veda,pu´htted
7058,bringen::V,veda,пыххьтэ
7059,hinzufügen::V,ližata,dievhtedh
7060,hinzufügen::V,ližata,duoddit
7061,hinzufügen::V,ližata,lasedit
7062,hinzufügen::V,ližata,lasihit
7063,hinzufügen::V,ližata,lasettiđ
7064,hinzufügen::V,ližata,lââ´zzted
7065,hinzufügen::V,ližata,лажьхе
7066,bekommen::V,sada,åadtjodh
7067,bekommen::V,sada,åttjudit
7068,bekommen::V,sada,oažžut
7069,bekommen::V,sada,juksâđ
7070,bekommen::V,sada,uáž'žuđ
7071,bekommen::V,sada,vuäǯ'ǯâd
7072,bekommen::V,sada,вуаннче
7073,erhalten::V,sada,åadtjodh
7074,erhalten::V,sada,oadtjot
7075,erhalten::V,sada,oažžut
7076,erhalten::V,sada,uáž'žuđ
7077,erhalten::V,sada,vuäǯ'ǯâd
7078,erhalten::V,sada,ва̄лльтэ
7079,nehmen::V,otta,vaeltedh
7080,nehmen::V,otta,válldet
7081,nehmen::V,otta,váldit
7082,nehmen::V,otta,väldiđ
7083,nehmen::V,otta,vä´ldded
7084,nehmen::V,otta,ва̄лльтэ
7085,wählen::V,valita,veeljedh
7086,wählen::V,valita,válljit
7087,wählen::V,valita,válljet
7088,wählen::V,valita,valjiđ
7089,wählen::V,valita,vaalšed
7090,wählen::V,valita,va´lljeed
7091,wählen::V,valita,воалшэ
7092,auswählen::V,valita,veeljedh
7093,auswählen::V,valita,tjuolldet
7094,auswählen::V,valita,válljet
7095,auswählen::V,valita,valjiđ
7096,auswählen::V,valita,vaalšed
7097,auswählen::V,valita,va´lljeed
7098,auswählen::V,valita,воалшэ
7099,bewahren::V,kaita,vaarjelidh
7100,bewahren::V,kaita,bisodit
7101,bewahren::V,kaita,várjjalit
7102,bewahren::V,kaita,seailluhit
7103,bewahren::V,kaita,varjâliđ
7104,bewahren::V,kaita,varjjled
7105,bewahren::V,kaita,ӣшшьтэ
7106,bewahren::V,kaita,во̄а̄ррьдэ
7107,behindern::V,telustada,hööptdeh
7108,behindern::V,telustada,hieredit
7109,behindern::V,telustada,muhttet
7110,behindern::V,telustada,eastadit
7111,behindern::V,telustada,estiđ
7112,behindern::V,telustada,coggâđ
7113,behindern::V,telustada,hettiđ
7114,behindern::V,telustada,cõggâd
7115,behindern::V,telustada,е̄кхэллэ
7116,verderben::V,travida,biejstedh
7117,verderben::V,travida,spedjat
7118,verderben::V,travida,billistit
7119,verderben::V,travida,pillediđ
7120,verderben::V,travida,tårmmad
7121,verderben::V,travida,pe´llsted
7122,verderben::V,travida,тоаррмэ
7123,verderben::V,travida,ма̄ййкэ
7124,beschädigen::V,satatada,fæjloedidh
7125,beschädigen::V,satatada,vahágahttet
7126,beschädigen::V,satatada,bilidit
7127,beschädigen::V,satatada,vahâgittiđ
7128,beschädigen::V,satatada,pä´rtteed
7129,beschädigen::V,satatada,муррьтэ
7130,zerbrechen::V,mureta,tsööpkedh
7131,zerbrechen::V,mureta,doadjet
7132,zerbrechen::V,mureta,cuvket
7133,zerbrechen::V,mureta,cuov'kkiđ
7134,zerbrechen::V,mureta,muårrâd
7135,zerbrechen::V,mureta,cu´vǩǩeed
7136,zerbrechen::V,mureta,муррьтэ
7137,zerreißen::V,rebitada,gejhkielidh
7138,zerreißen::V,rebitada,gajkudit
7139,zerreißen::V,rebitada,gaikkodit
7140,zerreißen::V,rebitada,ráisket
7141,zerreißen::V,rebitada,kiškođ
7142,zerreißen::V,rebitada,ra´šǩǩeed
7143,zerreißen::V,rebitada,пуатткэ
7144,zerstören::V,mureta,eerjedh
7145,zerstören::V,mureta,biejsstet
7146,zerstören::V,mureta,håhkkidit
7147,zerstören::V,mureta,heavahit
7148,zerstören::V,mureta,duš'šadit
7149,zerstören::V,mureta,bilidit
7150,zerstören::V,mureta,hevâttiđ
7151,zerstören::V,mureta,hiâvted
7152,zerstören::V,mureta,ёҏтэ
7153,verbrennen::V,poltta,båeltedh
7154,verbrennen::V,poltta,boalldet
7155,verbrennen::V,poltta,boaldit
7156,verbrennen::V,poltta,puál'diđ
7157,verbrennen::V,poltta,puä´ldded
7158,verbrennen::V,poltta,пуэлльтэ
7159,geben::V,antta,vedtedh
7160,geben::V,antta,vaddet
7161,geben::V,antta,addit
7162,geben::V,antta,addliđ
7163,geben::V,antta,ä´n
7164,geben::V,antta,аннҍтэ
7165,reichen::V,antta,geelkedh
7166,reichen::V,antta,lagádit
7167,reichen::V,antta,geiget
7168,reichen::V,antta,keigiđ
7169,reichen::V,antta,vuõiggâ´stted
7170,reichen::V,antta,аннҍтэ
7171,schenken::V,lahjoita,vedtedh
7172,schenken::V,lahjoita,vaddet
7173,schenken::V,lahjoita,skeaŋkut
7174,schenken::V,lahjoita,skeŋket
7175,schenken::V,lahjoita,skeŋkkiđ
7176,schenken::V,lahjoita,sǩiâŋkkâd
7177,schenken::V,lahjoita,ла̄ххе
7178,versprechen::V,toivotada,luhpiedidh
7179,versprechen::V,toivotada,jáhttet
7180,versprechen::V,toivotada,lohpidit
7181,versprechen::V,toivotada,lopediđ
7182,versprechen::V,toivotada,lå´ppeed
7183,versprechen::V,toivotada,о̄а̄шштҍе
7184,wünschen::V,toivotada,lahkoehtidh
7185,wünschen::V,toivotada,sávvat
7186,wünschen::V,toivotada,sávadit
7187,wünschen::V,toivotada,doaivvuhit
7188,wünschen::V,toivotada,tuá'ivuttiđ
7189,wünschen::V,toivotada,tuâivvad
7190,wünschen::V,toivotada,туввэ
7191,loben::V,kitta,girmedh
7192,loben::V,kitta,májnnot
7193,loben::V,kitta,rámmpot
7194,loben::V,kitta,máidnut
7195,loben::V,kitta,rámidit
7196,loben::V,kitta,rammuđ
7197,loben::V,kitta,rämidiđ
7198,loben::V,kitta,ââ´leed
7199,loben::V,kitta,ǩei´tted
7200,loben::V,kitta,кыйта
7201,küssen::V,tervehtada,tjånnahtidh
7202,küssen::V,tervehtada,tjuvliestidh
7203,küssen::V,tervehtada,tjullit
7204,küssen::V,tervehtada,tjulestit
7205,küssen::V,tervehtada,cum'mát
