,Concept_ID,lv,mhr
2062,fliegen::V,laisties,чоҥешта́ш
2063,gehen::V,мyнны,кая́ш
2064,gehen::V,iet,кая́ш
2065,weggehen::V,мунавны,кораҥа́ш
2066,weggehen::V,aiziet,кораҥа́ш
2067,abfahren::V,мӧдӧдчыны,лекта́ш
2068,abfahren::V,atiet,лекта́ш
2069,abfahren::V,aizbraukt,лекта́ш
2070,anhalten::V,джӧмдыны,чарна́ш
2071,anhalten::V,apstāties,чарна́ш
2072,hineingehen::V,пырны,пура́ш
2073,hineingehen::V,ieiet,пура́ш
2074,eintreten::V,пырны,пура́ш
2075,eintreten::V,ienākt,пура́ш
2076,kommen::V,воны,тола́ш
2077,kommen::V,локны,тола́ш
2078,kommen::V,nākt,тола́ш
2079,ankommen::V,воны,шуа́ш
2080,ankommen::V,локны,шуа́ш
2081,ankommen::V,nonākt,шуа́ш
2082,ankommen::V,ierasties,шуа́ш
2083,zurückkommen::V,косны,пӧртыла́ш
2084,zurückkommen::V,бергӧдчыны,пӧртыла́ш
2085,zurückkommen::V,atgriezties,пӧртыла́ш
2086,bleiben::V,кольны,кода́ш
2087,bleiben::V,palikt,кода́ш
2088,warten::V,виччысьны,вуча́ш
2089,warten::V,gaidīt,вуча́ш
2090,erwarten::V,виччысьны,вуча́ш
2091,erwarten::V,sagaidīt,вуча́ш
2092,suchen::V,корсьны,кычала́ш
2093,suchen::V,meklēt,кычала́ш
2094,finden::V,казявны,муа́ш
2095,finden::V,rast,муа́ш
2096,finden::V,atrast,муа́ш
2097,versuchen::V,заводитчывны,толаша́ш
2098,versuchen::V,mēģināt,толаша́ш
2099,vorbereiten::V,дасьтыны,ямдыла́ш
2100,vorbereiten::V,gatavot,ямдыла́ш
2101,vorbereiten::V,sagatavot,ямдыла́ш
2102,lieben::V,радейтны,йӧрата́ш
2103,lieben::V,mīlēt,йӧрата́ш
2104,mögen::V,радейтны,йӧрата́ш
2105,mögen::V,gribēties,йӧрата́ш
2106,lachen::V,серавны,воштыла́ш
2107,lachen::V,серавлыны,воштыла́ш
2108,lachen::V,smiet,воштыла́ш
2109,lachen::V,smieties,воштыла́ш
2110,rühren::V,нормӧдны,ку́мыл тарвата́ш
2111,rühren::V,aizgrābt,ку́мыл тарвата́ш
2112,weinen::V,бӧрдны,шорта́ш
2113,weinen::V,raudāt,шорта́ш
2114,schimpfen::V,видчыны,каргаша́ш
2115,schimpfen::V,rāties,каргаша́ш
2116,schimpfen::V,lamāties,каргаша́ш
2117,sich ärgern::V,скӧравны,сыра́ш
2118,sich ärgern::V,īgt,сыра́ш
2119,sich ärgern::V,pukoties,сыра́ш
2120,sich ärgern::V,dusmoties,сыра́ш
2121,sich fürchten::V,повны,лӱда́ш
2122,sich fürchten::V,bīties,лӱда́ш
2123,sich fürchten::V,baidīties,лӱда́ш
2124,fürchten::V,повны,лӱда́ш
2125,fürchten::V,baidīties no,лӱда́ш
2126,fliehen::V,пышйыны,куржа́ш
2127,fliehen::V,bēgt,куржа́ш
2128,flüchten::V,пышйыны,куржа́ш
2129,flüchten::V,aizbēgt,куржа́ш
2130,sehen::V,аддзыны,ужа́ш
2131,sehen::V,redzēt,ужа́ш
2132,anschauen::V,видзӧдны,онча́ш
2133,anschauen::V,paraudzīties,онча́ш
2134,ansehen::V,видзӧдны,эскера́ш
2135,ansehen::V,aplūkot,эскера́ш
2136,hören::V,кывны,кола́ш
2137,hören::V,dzirdēt,кола́ш
2138,zuhören::V,кывзыны,колышта́ш
2139,zuhören::V,klausīties,колышта́ш
2140,probieren::V,видлыны,тамла́ш
2141,probieren::V,nogaršot,тамла́ш
2142,riechen::V,чушкыны,ӱпшынча́ш
2143,riechen::V,ost,ӱпшынча́ш
2144,riechen::V,ostīt,ӱпшынча́ш
2145,fühlen::V,вежӧртны,шижа́ш
2146,fühlen::V,гӧгӧрвоны,шижа́ш
2147,fühlen::V,just,шижа́ш
2148,fühlen::V,izjust,шижа́ш
2149,scheinen::V,кажитчыны,чуча́ш
2150,scheinen::V,šķist,чуча́ш
2151,scheinen::V,likties,чуча́ш
2152,zu sehen sein::V,тыдавны,коя́ш
2153,zu sehen sein::V,parādīties,коя́ш
2154,vernehmen::V,кывны,кола́ш
2155,vernehmen::V,saklausīt,кола́ш
2156,frieren::V,кынмыны,кылма́ш
2157,frieren::V,salt,кылма́ш
2158,tun::V,керны,ышта́ш
2159,tun::V,darīt,ышта́ш
2160,können::V,кужны,мошта́ш
2161,können::V,prast,мошта́ш
2162,wollen::V,кӧсйыны,тӱна́ш
2163,wollen::V,gribēt,тӱна́ш
2164,anfangen::V,заводитны,тӱҥала́ш
2165,anfangen::V,пондыны,тӱҥала́ш
2166,anfangen::V,sākt,тӱҥала́ш
2167,anfangen::V,iesākt,тӱҥала́ш
2168,beenden::V,помавны,пытара́ш
2169,beenden::V,beigt,пытара́ш
2170,beenden::V,pabeigt,пытара́ш
2171,aufhören::V,дугӧдны,чарна́ш
2172,aufhören::V,pārtraukt,чарна́ш
2173,gelingen::V,артмыны,сай лекта́ш
2174,gelingen::V,izdoties,сай лекта́ш
2175,geraten::V,сюрны,лекта́ш
2176,geraten::V,веськавны,лекта́ш
2177,geraten::V,veikties,лекта́ш
2178,öffnen::V,восьтыны,поча́ш
2179,öffnen::V,atvērt,поча́ш
2180,öffnen::V,attaisīt,поча́ш
2181,schließen::V,пӧдлавны,петыра́ш
2182,schließen::V,slēgt,петыра́ш
2183,schließen::V,aizvērt,петыра́ш
2184,schließen::V,aiztaisīt,петыра́ш
2185,stellen::V,сувтӧдны,шында́ш
2186,stellen::V,likt,шында́ш
2187,stellen::V,nolikt,шында́ш
2188,setzen::V,пуксьӧдны,шында́ш
2189,setzen::V,sēdināt,шында́ш
2190,legen::V,пуктыны,опта́ш
2191,legen::V,пуктыны,пышта́ш
2192,legen::V,likt,опта́ш
2193,legen::V,likt,пышта́ш
2194,berühren::V,вӧрзьӧдны,тӱка́ш
2195,berühren::V,инмӧдчывны,тӱка́ш
2196,berühren::V,skart,тӱка́ш
2197,berühren::V,aizskart,тӱка́ш
2198,verbinden::V,йитны,пида́ш
2199,verbinden::V,saistīt,пида́ш
2200,verbinden::V,savienot,пида́ш
2201,bedecken::V,вевттьыны,леведа́ш
2202,bedecken::V,apsegt,леведа́ш
2203,bedecken::V,pārsegt,леведа́ш
2204,aufhängen::V,ӧшӧдны,сака́ш
2205,aufhängen::V,джагӧдны,сака́ш
2206,aufhängen::V,uzkārt,сака́ш
2207,anzünden::V,ӧзтыны,чӱкта́ш
2208,anzünden::V,aizdegt,чӱкта́ш
2209,anzünden::V,aizdedzināt,чӱкта́ш
2210,aufheben::V,чеччӧдны,нӧлтала́ш
2211,aufheben::V,сувтӧдны,нӧлтала́ш
2212,aufheben::V,pacelt,нӧлтала́ш
2213,zurücklassen::V,кольны,кода́ш
2214,zurücklassen::V,atstāt,кода́ш
2215,verlieren::V,воштыны,йомдара́ш
2216,verlieren::V,zaudēt,йомдара́ш
2217,verlieren::V,pazaudēt,йомдара́ш
2218,fallen lassen::V,уськӧдны,воза́ш
2219,fallen lassen::V,nomest,воза́ш
2220,machen::V,вӧчны,ышта́ш
2221,machen::V,лӧсьӧдны,ышта́ш
2222,machen::V,darīt,ышта́ш
2223,herstellen::V,лӧсьӧдны,ямдыла́ш
2224,herstellen::V,ražot,ямдыла́ш
2225,herstellen::V,izgatavot,ямдыла́ш
2226,bauen::V,лэптыны,чоҥа́ш
2227,bauen::V,celt,чоҥа́ш
2228,bauen::V,būvēt,чоҥа́ш
2229,reparieren::V,дзоньтавны,ачала́ш
2230,reparieren::V,labot,ачала́ш
2231,reparieren::V,remontēt,ачала́ш
2232,verbessern::V,бурмӧдны,саемда́ш
2233,verbessern::V,labot,саемда́ш
2234,verbessern::V,izlabot,саемда́ш
2235,ändern::V,вежны,весемда́ш
2236,ändern::V,mainīt,весемда́ш
2237,graben::V,кодйыны,кӱнча́ш
2238,graben::V,rakt,кӱнча́ш
2239,beugen::V,куснявны,пӱгырта́ш
2240,beugen::V,liekt,пӱгырта́ш
2241,biegen::V,куснявны,лывырта́ш
2242,biegen::V,liekt,лывырта́ш
2243,drehen::V,бергӧдлыны,пӱтыра́ш
2244,drehen::V,griezt,пӱтыра́ш
2245,wenden::V,бергӧдны,ирала́ш
2246,wenden::V,apgriezt,ирала́ш
2247,umdrehen::V,бергӧдны,савырала́ш
2248,umdrehen::V,apgriezt,савырала́ш
2249,heben::V,лэптыны,нӧлта́ш
2250,heben::V,celt,нӧлта́ш
2251,heben::V,cilāt,нӧлта́ш
2252,heben::V,pacelt,нӧлта́ш
2253,hochheben::V,кыпӧдны,нӧлта́ш
2254,hochheben::V,pacelt,нӧлта́ш
2255,ergreifen::V,кутны,руалта́ш
2256,ergreifen::V,paķert,руалта́ш
2257,ergreifen::V,satvert,руалта́ш
2258,halten::V,кутны,куча́ш
2259,halten::V,turēt,куча́ш
2260,halten::V,saturēt,куча́ш
2261,drücken::V,личкыны,иша́ш
2262,drücken::V,личкыны,темда́ш
2263,drücken::V,топӧдны,иша́ш
2264,drücken::V,топӧдны,темда́ш
2265,drücken::V,spiest,иша́ш
2266,drücken::V,spiest,темда́ш
2267,schieben::V,ӧтдортны,шӱкала́ш
2268,schieben::V,йӧткыштны,шӱкала́ш
2269,schieben::V,stumt,шӱкала́ш
2270,kratzen::V,гуджӧдны,удыра́ш
2271,kratzen::V,kasīt,удыра́ш
2272,kratzen::V,skrāpēt,удыра́ш
2273,lecken::V,нювны,нула́ш
2274,lecken::V,lakt,нула́ш
2275,lecken::V,laizīt,нула́ш
2276,beißen::V,курччыны,пура́ш
2277,beißen::V,kost,пура́ш
2278,abreißen::V,орӧдны,кӱрла́ш
2279,abreißen::V,atraut,кӱрла́ш
2280,abreißen::V,atplēst,кӱрла́ш
2281,abschneiden::V,вундавны,пӱчка́ш
2282,abschneiden::V,nogriezt,пӱчка́ш
2283,binden::V,гӧрддзавны,кылда́ш
2284,binden::V,кӧртавны,кылда́ш
2285,binden::V,siet,кылда́ш
2286,binden::V,aptīt,кылда́ш
2287,stecken::V,сюйны,шуралта́ш
2288,stecken::V,bāzt,шуралта́ш
2289,stecken::V,spraust,шуралта́ш
2290,brechen::V,чегны,тодышта́ш
2291,brechen::V,lauzt,тодышта́ш
2292,brechen::V,lauzīt,тодышта́ш
2293,klopfen::V,камгыны,кыра́ш
2294,klopfen::V,klauvēt,кыра́ш
2295,hauen::V,нӧйнты,тӱя́ш
2296,hauen::V,кучкыны,тӱя́ш
2297,hauen::V,cirst,тӱя́ш
2298,hauen::V,dauzīt,тӱя́ш
2299,kleben::V,лемавны,клеитла́ш
2300,kleben::V,ляскавны,клеитла́ш
2301,kleben::V,līmēt,клеитла́ш
2302,kleben::V,lipināt,клеитла́ш
2303,reiben::V,тільны,йыга́ш
2304,reiben::V,тільны,туржала́ш
2305,reiben::V,зыравны,йыга́ш
2306,reiben::V,зыравны,туржала́ш
2307,reiben::V,rīvēt,йыга́ш
2308,reiben::V,rīvēt,туржала́ш
2309,reiben::V,berzēt,йыга́ш
2310,reiben::V,berzēt,туржала́ш
2311,streichen::V,мавтны,шӱра́ш
2312,streichen::V,ziest,шӱра́ш
2313,streichen::V,triept,шӱра́ш
2314,schleifen::V,кеслыны,шума́ш
2315,schleifen::V,кеслыны,яна́ш
2316,schleifen::V,trīt,шума́ш
2317,schleifen::V,trīt,яна́ш
2318,schleifen::V,asināt,шума́ш
2319,schleifen::V,asināt,яна́ш
2320,schneiden::V,шырны,пӱчка́ш
2321,schneiden::V,griezt,пӱчка́ш
2322,schneiden::V,sagriezt,пӱчка́ш
2323,rütteln::V,легӧдны,рӱза́ш
2324,rütteln::V,катлӧдлыны,рӱза́ш
2325,rütteln::V,kratīt,рӱза́ш
2326,rütteln::V,purināt,рӱза́ш
2327,schütteln::V,тракӧдны,почка́ш
2328,schütteln::V,kratīt,почка́ш
2329,schwenken::V,ӧвтны,рӱза́ш
2330,schwenken::V,шенасьны,рӱза́ш
2331,schwenken::V,vēzēt,рӱза́ш
2332,schwenken::V,vēcināt,рӱза́ш
2333,schütten::V,кисьтны,опта́ш
2334,schütten::V,bērt,опта́ш
2335,füllen::V,тыртны,тема́ш
2336,füllen::V,pildīt,тема́ш
2337,füllen::V,piepildīt,тема́ш
2338,einwickeln::V,тубыртны,вӱдыла́ш
2339,einwickeln::V,ietīt,вӱдыла́ш
2340,tragen::V,нуны,нумала́ш
2341,tragen::V,nest,нумала́ш
2342,schleppen::V,кыскавны,шӱдыра́ш
2343,schleppen::V,stiept,шӱдыра́ш
2344,schleppen::V,staipīt,шӱдыра́ш
2345,ziehen::V,кыскыны,шупша́ш
2346,ziehen::V,vilkt,шупша́ш
2347,aufbewahren::V,видзны,арала́ш
2348,aufbewahren::V,glabāt,арала́ш
2349,aufbewahren::V,uzglabāt,арала́ш
2350,werfen::V,чӧвтны,шуа́ш
2351,werfen::V,чӧвтны,кышка́ш
2352,werfen::V,шыбитны,шуа́ш
2353,werfen::V,шыбитны,кышка́ш
2354,werfen::V,mest,шуа́ш
2355,werfen::V,mest,кышка́ш
2356,werfen::V,sviest,шуа́ш
2357,werfen::V,sviest,кышка́ш
2358,fangen::V,кутны,куча́ш
2359,fangen::V,ķert,куча́ш
2360,fangen::V,uzķert,куча́ш
2361,packen::V,босьтны,руалта́ш
2362,packen::V,paķert,руалта́ш
2363,packen::V,satvert,руалта́ш
2364,verstecken::V,дзебны,тоя́ш
2365,verstecken::V,slēpt,тоя́ш
2366,verstecken::V,noglabāt,тоя́ш
2367,teilen::V,юкны,пӧла́ш
2368,teilen::V,dalīt,пӧла́ш
2369,schicken::V,ыстыны,колта́ш
2370,schicken::V,sūtīt,колта́ш
2371,schicken::V,atsūtīt,колта́ш
2372,bringen::V,вайны,конда́ш
2373,bringen::V,atvest,конда́ш
2374,hinzufügen::V,содтыны,ешара́ш
2375,hinzufügen::V,pievienot,ешара́ш
2376,bekommen::V,босьтны,нала́ш
2377,bekommen::V,dabūt,нала́ш
2378,erhalten::V,босьтны,нала́ш
2379,erhalten::V,saņemt,нала́ш
2380,nehmen::V,босьтны,нала́ш
2381,nehmen::V,ņemt,нала́ш
2382,nehmen::V,paņemt,нала́ш
2383,wählen::V,бӧрйыны,сайла́ш
2384,wählen::V,ievēlēt,сайла́ш
2385,auswählen::V,бӧрйыны,таҥгла́ш
2386,auswählen::V,izvēlēt,таҥгла́ш
2387,bewahren::V,видзны,сакла́ш
2388,bewahren::V,saglabāt,сакла́ш
2389,behindern::V,конйӧдлыны,чаракла́ш
2390,behindern::V,джӧмдӧдны,чаракла́ш
2391,behindern::V,kavēt,чаракла́ш
2392,behindern::V,aizkavēt,чаракла́ш
2393,verderben::V,тшыкӧдны,пужа́ш
2394,verderben::V,sabojāt,пужа́ш
2395,beschädigen::V,тшыкӧдны,пужа́ш
2396,beschädigen::V,bojāt,пужа́ш
2397,beschädigen::V,maitāt,пужа́ш
2398,zerbrechen::V,жуглыны,пудырта́ш
2399,zerbrechen::V,salauzt,пудырта́ш
2400,zerbrechen::V,sadauzīt,пудырта́ш
2401,zerreißen::V,орӧдны,кӱрла́ш
2402,zerreißen::V,pārraut,кӱрла́ш
2403,zerstören::V,жугӧдны,шалата́ш
2404,zerstören::V,кисьтны,шалата́ш
2405,zerstören::V,косявны,шалата́ш
2406,zerstören::V,graut,шалата́ш
2407,zerstören::V,sagraut,шалата́ш
2408,verbrennen::V,сотны,йӱлата́ш
2409,verbrennen::V,сотчыны,йӱлата́ш
2410,verbrennen::V,dedzināt,йӱлата́ш
2411,verbrennen::V,sadedzināt,йӱлата́ш
2412,geben::V,сетны,пуа́ш
2413,geben::V,dot,пуа́ш
2414,geben::V,padot,пуа́ш
2415,reichen::V,сетны,пуа́ш
2416,reichen::V,padot,пуа́ш
2417,reichen::V,sniegt,пуа́ш
2418,schenken::V,козьнавны,пӧлекла́ш
2419,schenken::V,dāvāt,пӧлекла́ш
2420,schenken::V,dāvināt,пӧлекла́ш
2421,versprechen::V,кыв сетны,сӧра́ш
2422,versprechen::V,solīt,сӧра́ш
2423,versprechen::V,apsolīt,сӧра́ш
2424,wünschen::V,кӧсйыны,тылана́ш
2425,wünschen::V,vēlēt,тылана́ш
2426,wünschen::V,novēlēt,тылана́ш
2427,loben::V,ошкыны,мокта́ш
2428,loben::V,lielīt,мокта́ш
2429,küssen::V,окавны,шупшала́ш
2430,küssen::V,bučot,шупшала́ш
2431,küssen::V,skūpstīt,шупшала́ш
2432,wiegen::V,гудрӧдлыны,рӱпша́ш
2433,wiegen::V,šūpot,рӱпша́ш
2434,zudecken::V,веввттьыны,леведа́ш
2435,zudecken::V,apklāt,леведа́ш
2436,zudecken::V,aizsegt,леведа́ш
2437,wecken::V,садьмӧдны,помыжалтара́ш
2438,wecken::V,чуксавны,помыжалтара́ш
2439,wecken::V,modināt,помыжалтара́ш
2440,zeigen::V,петкӧдлыны,ончыкта́ш
2441,zeigen::V,rādīt,ончыкта́ш
2442,führen::V,нуӧдны,вӱда́ш
2443,führen::V,vadīt,вӱда́ш
2444,lehren::V,велӧдны,туныкта́ш
2445,lehren::V,mācīt,туныкта́ш
2446,lehren::V,iemācīt,туныкта́ш
2447,unterrichten::V,велӧдны,туныкта́ш
2448,unterrichten::V,apmācīt,туныкта́ш
2449,aufziehen::V,быдтыны,орышта́ш
2450,aufziehen::V,uzaudzināt,орышта́ш
2451,leiten::V,веськӧдлыны,вӱда́ш
2452,leiten::V,веськӧдлыны,вуйлата́ш
2453,leiten::V,vadīt,вӱда́ш
2454,leiten::V,vadīt,вуйлата́ш
2455,leiten::V,pārzināt,вӱда́ш
2456,leiten::V,pārzināt,вуйлата́ш
2457,antreiben::V,тэрмӧдны,поктыла́ш
2458,antreiben::V,urdīt,поктыла́ш
2459,antreiben::V,mudināt,поктыла́ш
2460,lassen::V,тшӧктыны,-та́ш
2461,lassen::V,ļaut,-та́ш
2462,einladen::V,корны,ӱжа́ш
2463,einladen::V,ielūgt,ӱжа́ш
2464,einladen::V,aicināt,ӱжа́ш
2465,vereinigen::V,ӧтувтны,иктешла́ш
2466,vereinigen::V,котыртны,иктешла́ш
2467,vereinigen::V,vienot,иктешла́ш
2468,vereinigen::V,apvienot,иктешла́ш
2469,besuchen::V,волыны,то́лын кая́ш
2470,besuchen::V,ветлыны,то́лын кая́ш
2471,besuchen::V,apciemot,то́лын кая́ш
2472,treffen::V,вочаӧдны,вашлия́ш
2473,treffen::V,паныдавны,вашлия́ш
2474,treffen::V,satikt,вашлия́ш
2475,treffen::V,sastapt,вашлия́ш
2476,sich versammeln::V,лӧсьӧдчыны,погына́ш
2477,sich versammeln::V,лӧсьӧдчыны,чумырга́ш
2478,sich versammeln::V,salasīties,погына́ш
2479,sich versammeln::V,salasīties,чумырга́ш
2480,sich versammeln::V,sapulcēties,погына́ш
2481,sich versammeln::V,sapulcēties,чумырга́ш
2482,spielen::V,ворсны,мода́ш
2483,spielen::V,spēlēt,мода́ш
2484,spielen::V,spēlēties,мода́ш
2485,singen::V,сьывны,мура́ш
2486,singen::V,dziedāt,мура́ш
2487,tanzen::V,йӧктыны,кушта́ш
2488,tanzen::V,diet,кушта́ш
2489,tanzen::V,dejot,кушта́ш
2490,tanzen::V,dancot,кушта́ш
2491,sich trennen::V,торйӧдчыны,ойырла́ш
2492,sich trennen::V,šķirties,ойырла́ш
2493,sich trennen::V,izšķirties,ойырла́ш
2494,verlassen::V,эновтны,кудалта́ш
2495,verlassen::V,atstāt,кудалта́ш
2496,retten::V,видзны,утара́ш
2497,retten::V,мездыны,утара́ш
2498,retten::V,glābt,утара́ш
2499,bewachen::V,видзны,орола́ш
2500,bewachen::V,sargāt,орола́ш
2501,schützen::V,видзны,арала́ш
2502,schützen::V,pasargāt,арала́ш
2503,schützen::V,aizsargāt,арала́ш
2504,verteidigen::V,дорйыны,арала́ш
2505,verteidigen::V,aizstāvēt,арала́ш
2506,sich schlagen::V,косясьны,кредала́ш
2507,sich schlagen::V,kauties,кредала́ш
2508,sich schlagen::V,izkauties,кредала́ш
2509,schießen::V,лыйны,лӱя́ш
2510,schießen::V,šaut,лӱя́ш
2511,schießen::V,šaudīt,лӱя́ш
2512,siegen::V,вермыны,сеҥа́ш
2513,siegen::V,uzvarēt,сеҥа́ш
2514,ärgern::V,лӧгӧдны,сырыкта́ш
2515,ärgern::V,лёкмӧдны,сырыкта́ш
2516,ärgern::V,скӧрмӧдны,сырыкта́ш
2517,ärgern::V,sadusmot,сырыкта́ш
2518,schlagen::V,вартны,пера́ш
2519,schlagen::V,sist,пера́ш
2520,schlagen::V,triekt,пера́ш
2521,treten::V,лёгны,тошка́ш
2522,treten::V,майкны,тошка́ш
2523,treten::V,mīt,тошка́ш
2524,treten::V,paspert,тошка́ш
2525,stechen::V,бышткыны,кера́ш
2526,stechen::V,durt,кера́ш
2527,stoßen::V,тойлыны,шӱкала́ш
2528,stoßen::V,йӧткавны,шӱкала́ш
2529,stoßen::V,grūst,шӱкала́ш
2530,stehlen::V,гусявны,шолышта́ш
2531,stehlen::V,zagt,шолышта́ш
2532,stören::V,падмӧдны,мешая́ш
2533,stören::V,traucēt,мешая́ш
2534,belästigen::V,дӧзмӧдны,толаштара́ш
2535,belästigen::V,apgrūtināt,толаштара́ш
2536,verbergen::V,дзебны,шылта́ш
2537,verbergen::V,сайӧдны,шылта́ш
2538,verbergen::V,slēpt,шылта́ш
2539,verbergen::V,paslēpt,шылта́ш
2540,täuschen::V,пӧръявны,ондала́ш
2541,täuschen::V,ылӧдны,ондала́ш
2542,täuschen::V,mānīt,ондала́ш
2543,täuschen::V,maldināt,ондала́ш
2544,betrügen::V,сӧрны,ондала́ш
2545,betrügen::V,krāpt,ондала́ш
2546,betrügen::V,apkrāpt,ондала́ш
2547,töten::V,вины,пушта́ш
2548,töten::V,nāvēt,пушта́ш
2549,töten::V,nogalināt,пушта́ш
2550,wohnen::V,овны,ила́ш
2551,wohnen::V,dzīvot,ила́ш
2552,arbeiten::V,уджавны,пашалана́ш
2553,arbeiten::V,уджавны,паша́м ышта́ш
2554,arbeiten::V,strādāt,пашалана́ш
2555,arbeiten::V,strādāt,паша́м ышта́ш
2556,arbeiten::V,darboties,пашалана́ш
2557,arbeiten::V,darboties,паша́м ышта́ш
2558,sammeln::V,чукӧртны,пога́ш
2559,sammeln::V,vākt,пога́ш
2560,pflücken::V,вотны,кӱра́ш
2561,pflücken::V,ӧктыны,кӱра́ш
2562,pflücken::V,raut,кӱра́ш
2563,pflücken::V,plūkt,кӱра́ш
2564,jagen::V,кыйсьыны,сонарла́ш
2565,jagen::V,medīt,сонарла́ш
2566,fischen::V,чери кыйны,кол куча́ш
2567,fischen::V,zvejot,кол куча́ш
2568,fassen::V,кутны,куча́ш
2569,fassen::V,saķert,куча́ш
2570,hüten::V,видзны,кӱта́ш
2571,hüten::V,йирӧдны,кӱта́ш
2572,hüten::V,ganīt,кӱта́ш
2573,treiben::V,вӧтлыны,покта́ш
2574,treiben::V,dzīt,покта́ш
2575,anbinden::V,домавны,йолышта́ш
2576,anbinden::V,piesiet,йолышта́ш
2577,anbinden::V,piesaistīt,йолышта́ш
2578,füttern::V,вердны,пукша́ш
2579,füttern::V,barot,пукша́ш
2580,melken::V,лысьтыны,лӱшта́ш
2581,melken::V,slaukt,лӱшта́ш
2582,hacken::V,керавны,руа́ш
2583,hacken::V,kapāt,руа́ш
2584,gießen::V,киськавны,шава́ш
2585,gießen::V,liet,шава́ш
2586,gießen::V,laistīt,шава́ш
2587,reifen::V,кисьмыны,кӱа́ш
2588,reifen::V,briest,кӱа́ш
2589,zubereiten::V,дасьтыны,ямдыла́ш
2590,zubereiten::V,taisīt,ямдыла́ш
2591,zubereiten::V,gatavot,ямдыла́ш
2592,kochen::V,пуны,шолта́ш
2593,kochen::V,vārīt,шолта́ш
2594,backen::V,пӧжавны,кӱкташ
2595,backen::V,cept,кӱкташ
2596,braten::V,пражитны,пуштыла́ш
2597,braten::V,пражитны,жаритла́ш
2598,braten::V,cept,пуштыла́ш
2599,braten::V,cept,жаритла́ш
2600,braten::V,cepināt,пуштыла́ш
2601,braten::V,cepināt,жаритла́ш
2602,umrühren::V,сорлавны,луга́ш
2603,umrühren::V,maisīt,луга́ш
2604,umrühren::V,apmaisīt,луга́ш
2605,stricken::V,кӧртны,пида́ш
2606,stricken::V,adīt,пида́ш
2607,nähen::V,вурны,урга́ш
2608,nähen::V,šūt,урга́ш
2609,färben::V,мичӧдны,чиялта́ш
2610,färben::V,краситны,чиялта́ш
2611,färben::V,krāsot,чиялта́ш
2612,färben::V,nokrāsot,чиялта́ш
2613,reinigen::V,весавны,эрыкта́ш
2614,reinigen::V,tīrīt,эрыкта́ш
2615,reinigen::V,attīrīt,эрыкта́ш
2616,waschen::V,мыськыны,мушка́ш
2617,waschen::V,mazgāt,мушка́ш
2618,abwischen::V,чышкыны,ӱшта́ш
2619,abwischen::V,noslaucīt,ӱшта́ш
2620,spülen::V,пожъявны,шӱалта́ш
2621,spülen::V,skalot,шӱалта́ш
2622,fegen::V,чышкыны,ӱшта́ш
2623,fegen::V,slaucīt,ӱшта́ш
2624,kehren::V,чышкыны,ӱшта́ш
2625,kehren::V,mēzt,ӱшта́ш
2626,baden::V,купайтчыны,йӱштыла́ш
2627,baden::V,peldēties,йӱштыла́ш
2628,sich waschen::V,мыссьыны,мушкылта́ш
2629,sich waschen::V,mazgāties,мушкылта́ш
2630,ausziehen::V,пӧрччӧдны,кудаша́ш
2631,ausziehen::V,noģērbt,кудаша́ш
2632,anziehen::V,кӧмавны,чия́ш
2633,anziehen::V,пасьтавны,чия́ш
2634,anziehen::V,uzvilkt,чия́ш
2635,sich anziehen::V,пасьтасьны,чия́ш
2636,sich anziehen::V,apģērbties,чия́ш
2637,kämmen::V,сынавны,шера́ш
2638,kämmen::V,sukāt,шера́ш
2639,schmücken::V,мичмӧдны,тӱзата́ш
2640,schmücken::V,мичмӧдны,чеверта́ш
2641,schmücken::V,rotāt,тӱзата́ш
2642,schmücken::V,rotāt,чеверта́ш
2643,schmücken::V,greznot,тӱзата́ш
2644,schmücken::V,greznot,чеверта́ш
2645,sagen::V,шуны,ойла́ш
2646,sagen::V,шуны,каласа́ш
2647,sagen::V,висьтавны,ойла́ш
2648,sagen::V,висьтавны,каласа́ш
2649,sagen::V,teikt,ойла́ш
2650,sagen::V,teikt,каласа́ш
2651,sprechen::V,сёрнитны,кутыра́ш
2652,sprechen::V,runāt,кутыра́ш
2653,reden::V,сёрнитны,мутлана́ш
2654,reden::V,norunāt,мутлана́ш
2655,sich unterhalten::V,сёрнитны,кутыра́ш
2656,sich unterhalten::V,варовитны,кутыра́ш
2657,sich unterhalten::V,sarunāties,кутыра́ш
2658,fragen::V,юавны,йода́ш
2659,fragen::V,jautāt,йода́ш
2660,bitten::V,корны,йода́ш
2661,bitten::V,lūgt,йода́ш
2662,bitten::V,prasīt,йода́ш
2663,erzählen::V,висьтавны,ойла́ш
2664,erzählen::V,stāstīt,ойла́ш
2665,mitteilen::V,юӧртны,увертара́ш
2666,mitteilen::V,висьтавны,увертара́ш
2667,mitteilen::V,pavēstīt,увертара́ш
2668,nennen::V,шуны,лӱмда́ш
2669,nennen::V,ним сетны,лӱмда́ш
2670,nennen::V,saukt,лӱмда́ш
2671,rufen::V,корны,ӱжа́ш
2672,rufen::V,saukt,ӱжа́ш
2673,prahlen::V,ошйысьны,моктана́ш
2674,prahlen::V,lielīties,моктана́ш
2675,übersetzen::V,вуджӧдны,кусара́ш
2676,übersetzen::V,tulkot,кусара́ш
2677,übersetzen::V,pārtulkot,кусара́ш
2678,denken::V,мӧвпавны,шона́ш
2679,denken::V,domāt,шона́ш
2680,glauben::V,эскыны,ӱшана́ш
