,Concept_ID,se,ja
6420,kratzen::V,skreepedh,引っ掻く
6421,kratzen::V,ruohkkat,引っ掻く
6422,kratzen::V,ruohkastit,引っ掻く
6423,kratzen::V,gazzut,引っ掻く
6424,kratzen::V,kazzođ,引っ掻く
6425,kratzen::V,võckkâd,引っ掻く
6426,kratzen::V,кышшкэ,引っ掻く
6427,kratzen::V,каххьце,引っ掻く
6428,lecken::V,njåalodh,なめる
6429,lecken::V,njoallot,なめる
6430,lecken::V,njolodit,なめる
6431,lecken::V,njuálluđ,なめる
6432,lecken::V,njuällad,なめる
6433,lecken::V,нюаллэ,なめる
6434,beißen::V,gaektjedh,噛む
6435,beißen::V,gássket,噛む
6436,beißen::V,gáskestit,噛む
6437,beißen::V,gáskit,噛む
6438,beißen::V,käskiđ,噛む
6439,beißen::V,kä´cǩǩed,噛む
6440,beißen::V,ка̄ццьке,噛む
6441,abreißen::V,bïhkedh,剝ぎ取る
6442,abreißen::V,gajkkot,剝ぎ取る
6443,abreißen::V,gaikkihit,剝ぎ取る
6444,abreißen::V,roottâđ,剝ぎ取る
6445,abreißen::V,ra´šǩǩeed,剝ぎ取る
6446,abreißen::V,rååttad,剝ぎ取る
6447,abreißen::V,ро̄дтҍе,剝ぎ取る
6448,abreißen::V,пӯттҍкье,剝ぎ取る
6449,abschneiden::V,tjoehpestidh,切り取る
6450,abschneiden::V,jallat,切り取る
6451,abschneiden::V,čuohppat,切り取る
6452,abschneiden::V,jogâldiđ,切り取る
6453,abschneiden::V,geerelidh,切り取る
6454,abschneiden::V,е̄дтэ,切り取る
6455,abschneiden::V,е̄дтлэ,切り取る
6456,binden::V,gårredidh,縛る
6457,binden::V,tjadnat,縛る
6458,binden::V,gárrat,縛る
6459,binden::V,čoonnâđ,縛る
6460,binden::V,čõõnnâd,縛る
6461,binden::V,čuõlmmâd,縛る
6462,binden::V,ко̄ррэ,縛る
6463,binden::V,чӯллмдэ,縛る
6464,binden::V,ко̄а̄ррэ,縛る
6465,stecken::V,rïjtedh,差し込む
6466,stecken::V,tsævkkat,差し込む
6467,stecken::V,cáhkit,差し込む
6468,stecken::V,cuggâđ,差し込む
6469,stecken::V,čuõ´ǧ'ǧeed,差し込む
6470,stecken::V,чогксэ,差し込む
6471,stecken::V,це̄ӈькхэ,差し込む
6472,brechen::V,dåajodh,破る
6473,brechen::V,tsåapkodh,破る
6474,brechen::V,doaddjut,破る
6475,brechen::V,cuvket,破る
6476,brechen::V,moorrâđ,破る
6477,brechen::V,mu´rdded,破る
6478,brechen::V,муррьтэ,破る
6479,klopfen::V,beenghkedh,とんとん叩く
6480,klopfen::V,goalkkalit,とんとん叩く
6481,klopfen::V,tsábbmet,とんとん叩く
6482,klopfen::V,goalkit,とんとん叩く
6483,klopfen::V,skoalkit,とんとん叩く
6484,klopfen::V,skuá'lkuttiđ,とんとん叩く
6485,klopfen::V,kuälkted,とんとん叩く
6486,klopfen::V,та̄гкэ,とんとん叩く
6487,hauen::V,beenghkedh,叩く
6488,hauen::V,tjuollat,叩く
6489,hauen::V,čuollat,叩く
6490,hauen::V,čurmâđ,叩く
6491,hauen::V,čâ´cǩǩed,叩く
6492,hauen::V,та̄гкэ,叩く
6493,hauen::V,ва̄сстэ,叩く
6494,kleben::V,njamkedh,貼る
6495,kleben::V,njamkedh,くっ付ける
6496,kleben::V,dædnjodit,貼る
6497,kleben::V,dædnjodit,くっ付ける
6498,kleben::V,liibmet,貼る
6499,kleben::V,liibmet,くっ付ける
6500,kleben::V,taṃadiđ,貼る
6501,kleben::V,taṃadiđ,くっ付ける
6502,kleben::V,li´jmmjed,貼る
6503,kleben::V,li´jmmjed,くっ付ける
6504,kleben::V,нямхэ,貼る
6505,kleben::V,нямхэ,くっ付ける
6506,reiben::V,daanjedh,擦る
6507,reiben::V,ruvvit,擦る
6508,reiben::V,ruvvet,擦る
6509,reiben::V,fiärruđ,擦る
6510,reiben::V,heârrad,擦る
6511,reiben::V,ru´vvjed,擦る
6512,reiben::V,е̄ррэ,擦る
6513,streichen::V,daejdedh,塗る
6514,streichen::V,badtjadidh,塗る
6515,streichen::V,vuojddat,塗る
6516,streichen::V,málet,塗る
6517,streichen::V,njuohtat,塗る
6518,streichen::V,njuottâđ,塗る
6519,streichen::V,puák'suđ,塗る
6520,streichen::V,påhssad,塗る
6521,streichen::V,мо̄а̄шшэ,塗る
6522,schleifen::V,slijhpedh,研ぐ
6523,schleifen::V,sadjet,研ぐ
6524,schleifen::V,sadjit,研ぐ
6525,schleifen::V,šliipet,研ぐ
6526,schleifen::V,saijeeđ,研ぐ
6527,schleifen::V,sââjjad,研ぐ
6528,schleifen::V,tabǯsted,研ぐ
6529,schleifen::V,то̄а̄мчсе,研ぐ
6530,schneiden::V,bietskedh,切る
6531,schneiden::V,suoddat,切る
6532,schneiden::V,tjuohppat,切る
6533,schneiden::V,biesskedit,切る
6534,schneiden::V,čuohppat,切る
6535,schneiden::V,čuop'pâđ,切る
6536,schneiden::V,čuõp'pâd,切る
6537,schneiden::V,е̄дтэ,切る
6538,schneiden::V,пе̄ррэ,切る
6539,schneiden::V,чӯххпэ,切る
6540,rütteln::V,firredh,揺さぶる
6541,rütteln::V,doargestit,揺さぶる
6542,rütteln::V,šluvgit,揺さぶる
6543,rütteln::V,pušteđ,揺さぶる
6544,rütteln::V,pu´štted,揺さぶる
6545,rütteln::V,пушшьтэ,揺さぶる
6546,schütteln::V,firredh,振る
6547,schütteln::V,firredh,揺さぶる
6548,schütteln::V,sjavnnjet,振る
6549,schütteln::V,sjavnnjet,揺さぶる
6550,schütteln::V,sillnat,振る
6551,schütteln::V,sillnat,揺さぶる
6552,schütteln::V,skullhet,振る
6553,schütteln::V,skullhet,揺さぶる
6554,schütteln::V,salkalit,振る
6555,schütteln::V,salkalit,揺さぶる
6556,schütteln::V,pušteđ,振る
6557,schütteln::V,pušteđ,揺さぶる
6558,schütteln::V,pu´štted,振る
6559,schütteln::V,pu´štted,揺さぶる
6560,schütteln::V,пушшьтэ,振る
6561,schütteln::V,пушшьтэ,揺さぶる
6562,schwenken::V,svinhtedh,振る
6563,schwenken::V,svikkastit,振る
6564,schwenken::V,šlivgut,振る
6565,schwenken::V,hiä'iluttiđ,振る
6566,schwenken::V,heeilted,振る
6567,schwenken::V,маххъе,振る
6568,schütten::V,gurhkedh,注ぐ
6569,schütten::V,hállit,注ぐ
6570,schütten::V,liejkkit,注ぐ
6571,schütten::V,leškiđ,注ぐ
6572,schütten::V,virâttiđ,注ぐ
6573,schütten::V,väällad,注ぐ
6574,schütten::V,ва̄ллэ,注ぐ
6575,füllen::V,dievhtedh,いっぱいにする
6576,füllen::V,dievddet,いっぱいにする
6577,füllen::V,deavdit,いっぱいにする
6578,füllen::V,tevdiđ,いっぱいにする
6579,füllen::V,tiudded,いっぱいにする
6580,füllen::V,тӣввтэ,いっぱいにする
6581,einwickeln::V,gïesedh,包む
6582,einwickeln::V,giessat,包む
6583,einwickeln::V,gárrat,包む
6584,einwickeln::V,giessat,包む
6585,einwickeln::V,gurpat,包む
6586,einwickeln::V,kiessâđ,包む
6587,einwickeln::V,ǩiõssâd,包む
6588,einwickeln::V,кӣссэ,包む
6589,tragen::V,guedtedh,運ぶ
6590,tragen::V,guoddet,運ぶ
6591,tragen::V,guoddit,運ぶ
6592,tragen::V,kyed'diđ,運ぶ
6593,tragen::V,kue´d'ded,運ぶ
6594,tragen::V,кӯннҌтэ,運ぶ
6595,schleppen::V,fatnehtidh,引きずる
6596,schleppen::V,sliehpit,引きずる
6597,schleppen::V,feastit,引きずる
6598,schleppen::V,vie'šidiđ,引きずる
6599,schleppen::V,hinnađ,引きずる
6600,schleppen::V,nje´ʒʒed,引きずる
6601,schleppen::V,чуввкэ,引きずる
6602,ziehen::V,giesedh,引く
6603,ziehen::V,giesset,引く
6604,ziehen::V,geassit,引く
6605,ziehen::V,keessiđ,引く
6606,ziehen::V,ǩie´ssed,引く
6607,ziehen::V,ке̄ссе,引く
6608,aufbewahren::V,vöörhkedh,預かる
6609,aufbewahren::V,vuorkkit,預かる
6610,aufbewahren::V,seailluhit,預かる
6611,aufbewahren::V,siä'iluttiđ,預かる
6612,aufbewahren::V,seeilted,預かる
6613,aufbewahren::V,рӯкнэ,預かる
6614,werfen::V,slampestidh,投げる
6615,werfen::V,bálkkot,投げる
6616,werfen::V,suhppet,投げる
6617,werfen::V,šlivgiđ,投げる
6618,werfen::V,čeâǥǥted,投げる
6619,werfen::V,суэххпэ,投げる
6620,fangen::V,bivtedh,受ける
6621,fangen::V,giddit,受ける
6622,fangen::V,bivdit,受ける
6623,fangen::V,toppiđ,受ける
6624,fangen::V,tää´vted,受ける
6625,fangen::V,та̄бпэ,受ける
6626,fangen::V,со̄а̄гкэ,受ける
6627,packen::V,doerelidh,掴む
6628,packen::V,kreemsedh,掴む
6629,packen::V,doahppit,掴む
6630,packen::V,doahput,掴む
6631,packen::V,tuáppuđ,掴む
6632,packen::V,ká'ivâstiđ,掴む
6633,packen::V,tää´vted,掴む
6634,packen::V,каццсе,掴む
6635,packen::V,туэрркэ,掴む
6636,packen::V,ро̄а̄ппчье,掴む
6637,verstecken::V,tjïekedh,隠す
6638,verstecken::V,tjiehkat,隠す
6639,verstecken::V,čiehkat,隠す
6640,verstecken::V,čieḥâđ,隠す
6641,verstecken::V,peittad,隠す
6642,verstecken::V,пе̄йхьтэ,隠す
6643,teilen::V,juekedh,分ける
6644,teilen::V,juohket,分ける
6645,teilen::V,juohkit,分ける
6646,teilen::V,jyeḥiđ,分ける
6647,teilen::V,jue´ǩǩed,分ける
6648,teilen::V,ю̄гке,分ける
6649,teilen::V,ра̄ттҍке,分ける
6650,schicken::V,saadtodh,送る
6651,schicken::V,sáddit,送る
6652,schicken::V,sáddet,送る
6653,schicken::V,vuo'lgâttiđ,送る
6654,schicken::V,vuõltteed,送る
6655,schicken::V,вӯлкхэ,送る
6656,bringen::V,buektedh,持って行く
6657,bringen::V,doalvvot,持って行く
6658,bringen::V,buktit,持って行く
6659,bringen::V,tuál'vuđ,持って行く
6660,bringen::V,pu´htted,持って行く
6661,bringen::V,пыххьтэ,持って行く
6662,hinzufügen::V,dievhtedh,加える
6663,hinzufügen::V,duoddit,加える
6664,hinzufügen::V,lasedit,加える
6665,hinzufügen::V,lasihit,加える
6666,hinzufügen::V,lasettiđ,加える
6667,hinzufügen::V,lââ´zzted,加える
6668,hinzufügen::V,лажьхе,加える
6669,bekommen::V,åadtjodh,得る
6670,bekommen::V,åttjudit,得る
6671,bekommen::V,oažžut,得る
6672,bekommen::V,juksâđ,得る
6673,bekommen::V,uáž'žuđ,得る
6674,bekommen::V,vuäǯ'ǯâd,得る
6675,bekommen::V,вуаннче,得る
6676,erhalten::V,åadtjodh,受ける
6677,erhalten::V,oadtjot,受ける
6678,erhalten::V,oažžut,受ける
6679,erhalten::V,uáž'žuđ,受ける
6680,erhalten::V,vuäǯ'ǯâd,受ける
6681,erhalten::V,ва̄лльтэ,受ける
6682,nehmen::V,vaeltedh,取る
6683,nehmen::V,válldet,取る
6684,nehmen::V,váldit,取る
6685,nehmen::V,väldiđ,取る
6686,nehmen::V,vä´ldded,取る
6687,nehmen::V,ва̄лльтэ,取る
6688,wählen::V,veeljedh,選ぶ
6689,wählen::V,válljit,選ぶ
6690,wählen::V,válljet,選ぶ
6691,wählen::V,valjiđ,選ぶ
6692,wählen::V,vaalšed,選ぶ
6693,wählen::V,va´lljeed,選ぶ
6694,wählen::V,воалшэ,選ぶ
6695,auswählen::V,veeljedh,選ぶ
6696,auswählen::V,tjuolldet,選ぶ
6697,auswählen::V,válljet,選ぶ
6698,auswählen::V,valjiđ,選ぶ
6699,auswählen::V,vaalšed,選ぶ
6700,auswählen::V,va´lljeed,選ぶ
6701,auswählen::V,воалшэ,選ぶ
6702,bewahren::V,vaarjelidh,保存する
6703,bewahren::V,bisodit,保存する
6704,bewahren::V,várjjalit,保存する
6705,bewahren::V,seailluhit,保存する
6706,bewahren::V,varjâliđ,保存する
6707,bewahren::V,varjjled,保存する
6708,bewahren::V,ӣшшьтэ,保存する
6709,bewahren::V,во̄а̄ррьдэ,保存する
6710,behindern::V,hööptdeh,妨害する
6711,behindern::V,hieredit,妨害する
6712,behindern::V,muhttet,妨害する
6713,behindern::V,eastadit,妨害する
6714,behindern::V,estiđ,妨害する
6715,behindern::V,coggâđ,妨害する
6716,behindern::V,hettiđ,妨害する
6717,behindern::V,cõggâd,妨害する
6718,behindern::V,е̄кхэллэ,妨害する
6719,verderben::V,biejstedh,台無しにする
6720,verderben::V,spedjat,台無しにする
6721,verderben::V,billistit,台無しにする
6722,verderben::V,pillediđ,台無しにする
6723,verderben::V,tårmmad,台無しにする
6724,verderben::V,pe´llsted,台無しにする
6725,verderben::V,тоаррмэ,台無しにする
6726,verderben::V,ма̄ййкэ,台無しにする
6727,beschädigen::V,fæjloedidh,損傷する
6728,beschädigen::V,vahágahttet,損傷する
6729,beschädigen::V,bilidit,損傷する
6730,beschädigen::V,vahâgittiđ,損傷する
6731,beschädigen::V,pä´rtteed,損傷する
6732,beschädigen::V,муррьтэ,損傷する
6733,zerbrechen::V,tsööpkedh,割る
6734,zerbrechen::V,doadjet,割る
6735,zerbrechen::V,cuvket,割る
6736,zerbrechen::V,cuov'kkiđ,割る
6737,zerbrechen::V,muårrâd,割る
6738,zerbrechen::V,cu´vǩǩeed,割る
6739,zerbrechen::V,муррьтэ,割る
6740,zerreißen::V,gejhkielidh,引き裂く
6741,zerreißen::V,gajkudit,引き裂く
6742,zerreißen::V,gaikkodit,引き裂く
6743,zerreißen::V,ráisket,引き裂く
6744,zerreißen::V,kiškođ,引き裂く
6745,zerreißen::V,ra´šǩǩeed,引き裂く
6746,zerreißen::V,пуатткэ,引き裂く
6747,zerstören::V,eerjedh,破壊する
6748,zerstören::V,biejsstet,破壊する
6749,zerstören::V,håhkkidit,破壊する
6750,zerstören::V,heavahit,破壊する
6751,zerstören::V,duš'šadit,破壊する
6752,zerstören::V,bilidit,破壊する
6753,zerstören::V,hevâttiđ,破壊する
6754,zerstören::V,hiâvted,破壊する
6755,zerstören::V,ёҏтэ,破壊する
6756,verbrennen::V,båeltedh,焼く
6757,verbrennen::V,boalldet,焼く
6758,verbrennen::V,boaldit,焼く
6759,verbrennen::V,puál'diđ,焼く
6760,verbrennen::V,puä´ldded,焼く
6761,verbrennen::V,пуэлльтэ,焼く
6762,geben::V,vedtedh,上げる
6763,geben::V,vaddet,上げる
6764,geben::V,addit,上げる
6765,geben::V,addliđ,上げる
6766,geben::V,ä´n,上げる
6767,geben::V,аннҍтэ,上げる
6768,reichen::V,geelkedh,渡す
6769,reichen::V,lagádit,渡す
6770,reichen::V,geiget,渡す
6771,reichen::V,keigiđ,渡す
6772,reichen::V,vuõiggâ´stted,渡す
6773,reichen::V,аннҍтэ,渡す
6774,schenken::V,vedtedh,贈る
6775,schenken::V,vaddet,贈る
6776,schenken::V,skeaŋkut,贈る
6777,schenken::V,skeŋket,贈る
6778,schenken::V,skeŋkkiđ,贈る
6779,schenken::V,sǩiâŋkkâd,贈る
6780,schenken::V,ла̄ххе,贈る
6781,versprechen::V,luhpiedidh,約束する
6782,versprechen::V,jáhttet,約束する
6783,versprechen::V,lohpidit,約束する
6784,versprechen::V,lopediđ,約束する
6785,versprechen::V,lå´ppeed,約束する
6786,versprechen::V,о̄а̄шштҍе,約束する
6787,wünschen::V,lahkoehtidh,望む
6788,wünschen::V,sávvat,望む
6789,wünschen::V,sávadit,望む
6790,wünschen::V,doaivvuhit,望む
6791,wünschen::V,tuá'ivuttiđ,望む
6792,wünschen::V,tuâivvad,望む
6793,wünschen::V,туввэ,望む
6794,loben::V,girmedh,褒める
6795,loben::V,májnnot,褒める
6796,loben::V,rámmpot,褒める
6797,loben::V,máidnut,褒める
6798,loben::V,rámidit,褒める
6799,loben::V,rammuđ,褒める
6800,loben::V,rämidiđ,褒める
6801,loben::V,ââ´leed,褒める
6802,loben::V,ǩei´tted,褒める
6803,loben::V,кыйта,褒める
6804,küssen::V,tjånnahtidh,キスする
6805,küssen::V,tjuvliestidh,キスする
6806,küssen::V,tjullit,キスする
6807,küssen::V,tjulestit,キスする
6808,küssen::V,cum'mát,キスする
6809,küssen::V,cummistit,キスする
6810,küssen::V,cummâliđ,キスする
6811,küssen::V,cu´mmsted,キスする
6812,küssen::V,cu´mmstõõllâd,キスする
6813,küssen::V,нӣссэ,キスする
6814,wiegen::V,sjammadidh,揺する
6815,wiegen::V,vuohttot,揺する
6816,wiegen::V,vuohtudit,揺する
6817,wiegen::V,vuohttut,揺する
6818,wiegen::V,vuát'tuđ,揺する
6819,wiegen::V,nuäkkad,揺する
6820,wiegen::V,suâibted,揺する
6821,wiegen::V,нуагкэ,揺する
6822,zudecken::V,gaptjedh,覆う
6823,zudecken::V,loavddet,覆う
6824,zudecken::V,gokčat,覆う
6825,zudecken::V,luáv'diđ,覆う
6826,zudecken::V,kä´tted,覆う
6827,zudecken::V,ка̄ххьтэ,覆う
6828,wecken::V,gåaskodh,起こす
6829,wecken::V,båktet,起こす
6830,wecken::V,boktit,起こす
6831,wecken::V,rávkat,起こす
6832,wecken::V,cuvnâđ,起こす
6833,wecken::V,counnâd,起こす
6834,wecken::V,цо̄ввнэ,起こす
6835,zeigen::V,vuesiehtidh,見せる
6836,zeigen::V,vuosedit,見せる
6837,zeigen::V,giejgget,見せる
6838,zeigen::V,čájehit,見せる
6839,zeigen::V,čäittiđ,見せる
6840,zeigen::V,čujottiđ,見せる
6841,zeigen::V,čuäi´ted,見せる
6842,zeigen::V,вӯзьхе,見せる
6843,führen::V,steeredh,案内する
6844,führen::V,doalvvot,案内する
6845,führen::V,láidet,案内する
6846,führen::V,jođettiđ,案内する
6847,führen::V,jåå´đted,案内する
6848,führen::V,выгкэ,案内する
6849,lehren::V,ööhpehtidh,教える
6850,lehren::V,åhpadit,教える
6851,lehren::V,oahpahit,教える
6852,lehren::V,máttááttiđ,教える
6853,lehren::V,mätt'ted,教える
6854,lehren::V,vuä´ppsted,教える
6855,lehren::V,ма̄тҍха,教える
6856,unterrichten::V,ööhpehtidh,通知する
6857,unterrichten::V,lågådit,通知する
6858,unterrichten::V,åhpadit,通知する
6859,unterrichten::V,oahpahit,通知する
6860,unterrichten::V,škovliđ,通知する
6861,unterrichten::V,máttááttiđ,通知する
6862,unterrichten::V,mätt'ted,通知する
6863,unterrichten::V,vuä´ppsted,通知する
6864,unterrichten::V,ма̄тҍха,通知する
6865,aufziehen::V,eeledh,育てる
6866,aufziehen::V,bajedit,育てる
6867,aufziehen::V,biebmat,育てる
6868,aufziehen::V,pajaskeessiđ,育てる
6869,aufziehen::V,šoddâdiđ,育てる
6870,aufziehen::V,šõddeed,育てる
6871,aufziehen::V,peâm'mad,育てる
6872,aufziehen::V,вуэпьсе,育てる
6873,leiten::V,lijrehtidh,導く
6874,leiten::V,lájddit,導く
6875,leiten::V,oatsodit,導く
6876,leiten::V,jođihit,導く
6877,leiten::V,stivriđ,導く
6878,leiten::V,hovdiđ,導く
6879,leiten::V,jåå´đted,導く
6880,leiten::V,выгкэ,導く
6881,leiten::V,вӯййкье,導く
6882,antreiben::V,eadtjoestidh,励ます
6883,antreiben::V,hasodit,励ます
6884,antreiben::V,hállsjedit,励ます
6885,antreiben::V,gevret,励ます
6886,antreiben::V,rássat,励ます
6887,antreiben::V,kušottiđ,励ます
6888,antreiben::V,huá'puttiđ,励ます
6889,antreiben::V,rääskted,励ます
6890,antreiben::V,hõškkled,励ます
6891,antreiben::V,ёадҌхе,励ます
6892,lassen::V,baajedh,～させる
6893,lassen::V,-ahttet,～させる
6894,lassen::V,diktit,～させる
6895,lassen::V,-ttiđ,～させる
6896,lassen::V,ä´n,～させる
6897,lassen::V,па̄ххкэ,～させる
6898,einladen::V,bööredh,誘う
6899,einladen::V,bööredh,招待する
6900,einladen::V,bivddit,誘う
6901,einladen::V,bivddit,招待する
6902,einladen::V,gåhttjot,誘う
6903,einladen::V,gåhttjot,招待する
6904,einladen::V,bovdet,誘う
6905,einladen::V,bovdet,招待する
6906,einladen::V,koččođ,誘う
6907,einladen::V,koččođ,招待する
6908,einladen::V,kåččad,誘う
6909,einladen::V,kåččad,招待する
6910,einladen::V,коаххче,誘う
6911,einladen::V,коаххче,招待する
6912,vereinigen::V,iktedidh,一つにする
6913,vereinigen::V,aktidit,一つにする
6914,vereinigen::V,ovttastahttit,一つにする
6915,vereinigen::V,o'vtâstittiđ,一つにする
6916,vereinigen::V,õhtteed,一つにする
6917,vereinigen::V,э̄хтхэ,一つにする
6918,besuchen::V,åahpodh,訪ねる
6919,besuchen::V,goevlelidh,訪ねる
6920,besuchen::V,guossit,訪ねる
6921,besuchen::V,gal'let,訪ねる
6922,besuchen::V,fitnat,訪ねる
6923,besuchen::V,kolliđ,訪ねる
6924,besuchen::V,kõ´ll'jed,訪ねる
6925,besuchen::V,по̄дтлэ,訪ねる
6926,besuchen::V,во̄тэдтэ,訪ねる
6927,besuchen::V,во̄а̄ррдэ,訪ねる
6928,treffen::V,dieviedidh,出会う
6929,treffen::V,iejvvit,出会う
6930,treffen::V,deaivat,出会う
6931,treffen::V,staaviđ,出会う
6932,treffen::V,teividiđ,出会う
6933,treffen::V,o´ddjõõttâd,出会う
6934,treffen::V,вуэсстлэ,出会う
6935,sich versammeln::V,gaavnedidh,集まる
6936,sich versammeln::V,tjoaggut,集まる
6937,sich versammeln::V,čoahkkanit,集まる
6938,sich versammeln::V,čokkâniđ,集まる
6939,sich versammeln::V,nurâdâttâđ,集まる
6940,sich versammeln::V,noorõõttâd,集まる
6941,sich versammeln::V,вӯллклэ,集まる
6942,spielen::V,rïdtjedh,遊ぶ
6943,spielen::V,lustedalledh,遊ぶ
6944,spielen::V,ståhkat,遊ぶ
6945,spielen::V,stuvssit,遊ぶ
6946,spielen::V,speallat,遊ぶ
6947,spielen::V,le'ihâšiđ,遊ぶ
6948,spielen::V,siõrrâd,遊ぶ
6949,spielen::V,speâllad,遊ぶ
6950,spielen::V,сӣррэ,遊ぶ
6951,singen::V,laavlodh,歌う
6952,singen::V,lávllot,歌う
6953,singen::V,lávlut,歌う
6954,singen::V,lávluđ,歌う
6955,singen::V,läullad,歌う
6956,singen::V,ла̄ввлэ,歌う
6957,tanzen::V,daanhtsodh,踊る
6958,tanzen::V,dánssat,踊る
6959,tanzen::V,gærssulit,踊る
6960,tanzen::V,dánset,踊る
6961,tanzen::V,tánssáđ,踊る
6962,tanzen::V,ta´nssjed,踊る
6963,tanzen::V,pleäs'sjed,踊る
6964,tanzen::V,нюччке,踊る
6965,tanzen::V,пляссъе,踊る
6966,sich trennen::V,jååkedidh,別れる
6967,sich trennen::V,sirrat,別れる
6968,sich trennen::V,sirádit,別れる
6969,sich trennen::V,earránit,別れる
6970,sich trennen::V,ratkuđ,別れる
6971,sich trennen::V,rätkkjed,別れる
6972,sich trennen::V,кӯдтъе,別れる
6973,verlassen::V,laehpedh,別れる
6974,verlassen::V,guodet,別れる
6975,verlassen::V,guođđit,別れる
6976,verlassen::V,hilgođ,別れる
6977,verlassen::V,kyeđđiđ,別れる
6978,verlassen::V,kue´đđed,別れる
6979,verlassen::V,сӯһпъе,別れる
6980,retten::V,gorredidh,救う
6981,retten::V,gorredidh,助ける
6982,retten::V,gádjot,救う
6983,retten::V,gádjot,助ける
6984,retten::V,gádjut,救う
6985,retten::V,gádjut,助ける
6986,retten::V,kááijuđ,救う
6987,retten::V,kááijuđ,助ける
6988,retten::V,piä'luštiđ,救う
6989,retten::V,piä'luštiđ,助ける
6990,retten::V,ka´jjeed,救う
6991,retten::V,ka´jjeed,助ける
6992,retten::V,вуаннче,救う
6993,retten::V,вуаннче,助ける
6994,bewachen::V,geehtedh,見張る
6995,bewachen::V,geehtedh,軽微する
6996,bewachen::V,váktit,見張る
6997,bewachen::V,váktit,軽微する
6998,bewachen::V,fáktet,見張る
6999,bewachen::V,fáktet,軽微する
7000,bewachen::V,vahtiđ,見張る
7001,bewachen::V,vahtiđ,軽微する
7002,bewachen::V,värddjed,見張る
7003,bewachen::V,värddjed,軽微する
7004,bewachen::V,va´httjed,見張る
7005,bewachen::V,va´httjed,軽微する
7006,bewachen::V,пынне,見張る
7007,bewachen::V,пынне,軽微する
7008,bewachen::V,ка̄рвуллэ,見張る
7009,bewachen::V,ка̄рвуллэ,軽微する
7010,schützen::V,vaarjelidh,保護する
7011,schützen::V,suoddjit,保護する
7012,schützen::V,suodjalit,保護する
7013,schützen::V,suddjet,保護する
7014,schützen::V,varjâliđ,保護する
7015,schützen::V,suâided,保護する
7016,schützen::V,varjjled,保護する
7017,schützen::V,пынне,保護する
7018,verteidigen::V,vaarjelidh,守る
7019,verteidigen::V,bælostit,守る
7020,verteidigen::V,bealuštit,守る
7021,verteidigen::V,čuollat,守る
7022,verteidigen::V,piä'luštiđ,守る
7023,verteidigen::V,peälšted,守る
7024,verteidigen::V,пэ̄лль мэ̄ннэ,守る
7025,sich schlagen::V,dåarodh,殴る
7026,sich schlagen::V,tjoelestidh,殴る
7027,sich schlagen::V,doarrot,殴る
7028,sich schlagen::V,doarrut,殴る
7029,sich schlagen::V,tuárruđ,殴る
7030,sich schlagen::V,tuärrad,殴る
7031,sich schlagen::V,туаррэ,殴る
7032,schießen::V,vuetjedh,撃つ
7033,schießen::V,skööhtedh,撃つ
7034,schießen::V,vuohtjet,撃つ
7035,schießen::V,báhčit,撃つ
7036,schießen::V,pääččiđ,撃つ
7037,schießen::V,pää´ččed,撃つ
7038,schießen::V,ря̄хшкхэ,撃つ
7039,siegen::V,vïtnedh,勝つ
7040,siegen::V,vuojttet,勝つ
7041,siegen::V,vuoitit,勝つ
7042,siegen::V,vyei'ttiđ,勝つ
7043,siegen::V,vuei´tted,勝つ
7044,siegen::V,вуэйхьтэ,勝つ
7045,ärgern::V,måarahtehtedh,怒らせる
7046,ärgern::V,suhttadit,怒らせる
7047,ärgern::V,hárdit,怒らせる
7048,ärgern::V,piä'ṿuttiđ,怒らせる
7049,ärgern::V,âsseed,怒らせる
7050,ärgern::V,се̄нтхэ,怒らせる
7051,schlagen::V,håasedh,殴る
7052,schlagen::V,laekedh,殴る
7053,schlagen::V,tsábbmet,殴る
7054,schlagen::V,tjassket,殴る
7055,schlagen::V,huškut,殴る
7056,schlagen::V,časkeđ,殴る
7057,schlagen::V,čâ´cǩǩed,殴る
7058,schlagen::V,та̄гкэ,殴る
7059,schlagen::V,ва̄сстэ,殴る
7060,treten::V,tjïektjedh,蹴る
7061,treten::V,tjiektjat,蹴る
7062,treten::V,čiekčat,蹴る
7063,treten::V,čieh'čâđ,蹴る
7064,treten::V,tanccâđ,蹴る
7065,treten::V,tanccâd,蹴る
7066,treten::V,то̄ппцэ,蹴る
7067,stechen::V,baskedh,突く
7068,stechen::V,tjuoggit,突く
7069,stechen::V,čuoggut,突く
7070,stechen::V,čuog'giđ,突く
7071,stechen::V,čuõ´ǧ'ǧeed,突く
7072,stechen::V,чо̄ххкэ,突く
7073,stoßen::V,nehkiehtidh,突く
7074,stoßen::V,nårddådit,突く
7075,stoßen::V,nordadit,突く
7076,stoßen::V,nutkâliđ,突く
7077,stoßen::V,oi´ǧǧeed,突く
7078,stoßen::V,оййкье,突く
7079,stoßen::V,тоалкъе,突く
7080,stehlen::V,sualadidh,盗る
7081,stehlen::V,suoládit,盗る
7082,stehlen::V,suoládit,盗る
7083,stehlen::V,suá'ládiđ,盗る
7084,stehlen::V,suâleed,盗る
7085,stehlen::V,суэлнэ,盗る
7086,stören::V,stööredh,構う
7087,stören::V,hearaldehtedh,構う
7088,stören::V,massit,構う
7089,stören::V,sjuddit,構う
7090,stören::V,heađuštit,構う
7091,stören::V,hettiđ,構う
