,Concept_ID,es,se
6432,eintreten::V,entrar,tjaangedh
6433,eintreten::V,entrar,tjagkedidh
6434,eintreten::V,entrar,tjágŋat
6435,eintreten::V,entrar,čákŋat
6436,eintreten::V,entrar,loaidat
6437,eintreten::V,entrar,čaaŋŋâđ
6438,eintreten::V,entrar,čaaŋŋâd
6439,eintreten::V,entrar,суаӈӈэ
6440,kommen::V,venir,båetedh
6441,kommen::V,venir,boahtet
6442,kommen::V,venir,boahtit
6443,kommen::V,venir,puáttiđ
6444,kommen::V,venir,pue´tted
6445,kommen::V,venir,пуэдтӭ
6446,ankommen::V,llegar,båetedh
6447,ankommen::V,llegar,jåvsådit
6448,ankommen::V,llegar,boahtit
6449,ankommen::V,llegar,buvttehit
6450,ankommen::V,llegar,pye'vtittiđ
6451,ankommen::V,llegar,pue´tted
6452,ankommen::V,llegar,пуэдтӭ
6453,zurückkommen::V,volver,deavhkedh
6454,zurückkommen::V,volver,máhttsat
6455,zurückkommen::V,volver,máhccat
6456,zurückkommen::V,volver,mäcciđ
6457,zurückkommen::V,volver,mä´cced
6458,zurückkommen::V,volver,ма̄ххьце
6459,zurückkommen::V,regresar,deavhkedh
6460,zurückkommen::V,regresar,máhttsat
6461,zurückkommen::V,regresar,máhccat
6462,zurückkommen::V,regresar,mäcciđ
6463,zurückkommen::V,regresar,mä´cced
6464,zurückkommen::V,regresar,ма̄ххьце
6465,bleiben::V,quedarse,årrodh
6466,bleiben::V,quedarse,årrot
6467,bleiben::V,quedarse,bissot
6468,bleiben::V,quedarse,sjaddat
6469,bleiben::V,quedarse,báhcit
6470,bleiben::V,quedarse,pissoođ
6471,bleiben::V,quedarse,pääcciđ
6472,bleiben::V,quedarse,pää´cced
6473,bleiben::V,quedarse,kuâđ'đjed
6474,bleiben::V,quedarse,кӯдтъе
6475,warten::V,esperar,vuertedh
6476,warten::V,esperar,vuorddet
6477,warten::V,esperar,vuordit
6478,warten::V,esperar,vyer'diđ
6479,warten::V,esperar,vue´rdded
6480,warten::V,esperar,вӯррьтэ
6481,erwarten::V,esperar,vuertedh
6482,erwarten::V,esperar,vuorddet
6483,erwarten::V,esperar,vuordit
6484,erwarten::V,esperar,vyer'diđ
6485,erwarten::V,esperar,näärved
6486,erwarten::V,esperar,vue´rdded
6487,erwarten::V,esperar,вӯррьтэ
6488,erwarten::V,esperar,вӯрьтсэллэ
6489,suchen::V,buscar,ohtsedh
6490,suchen::V,buscar,åhtsåt
6491,suchen::V,buscar,ohcat
6492,suchen::V,buscar,uuccâđ
6493,suchen::V,buscar,ooccâd
6494,suchen::V,buscar,о̄дзэ
6495,finden::V,hallar,gaavnedh
6496,finden::V,hallar,gávnnat
6497,finden::V,hallar,gávdnat
6498,finden::V,hallar,gávnnahit
6499,finden::V,hallar,kavnâđ
6500,finden::V,hallar,kaunnâd
6501,finden::V,hallar,ко̄а̄внэ
6502,finden::V,encontrar,gaavnedh
6503,finden::V,encontrar,gávnnat
6504,finden::V,encontrar,gávdnat
6505,finden::V,encontrar,gávnnahit
6506,finden::V,encontrar,kavnâđ
6507,finden::V,encontrar,kaunnâd
6508,finden::V,encontrar,ко̄а̄внэ
6509,versuchen::V,intentar,pryövedh
6510,versuchen::V,intentar,fryöjstedh
6511,versuchen::V,intentar,gæhttjalit
6512,versuchen::V,intentar,geahččalit
6513,versuchen::V,intentar,hilttiđ
6514,versuchen::V,intentar,ǩiččled
6515,versuchen::V,intentar,кӣхчле
6516,vorbereiten::V,preparar,gárvedit
6517,vorbereiten::V,preparar,gárvvidit
6518,vorbereiten::V,preparar,válmmastit
6519,vorbereiten::V,preparar,stellet
6520,vorbereiten::V,preparar,va'lmâštiđ
6521,vorbereiten::V,preparar,vaalmšted
6522,vorbereiten::V,preparar,valmšted
6523,vorbereiten::V,preparar,во̄а̄лмшэ
6524,lieben::V,amar,iehtsedh
6525,lieben::V,amar,iehttset
6526,lieben::V,amar,ráhkistit
6527,lieben::V,amar,rähistiđ
6528,lieben::V,amar,rä´ǩsted
6529,lieben::V,amar,шо̄а̄бпшэ
6530,lieben::V,querer,iehtsedh
6531,lieben::V,querer,iehttset
6532,lieben::V,querer,ráhkistit
6533,lieben::V,querer,rähistiđ
6534,lieben::V,querer,rä´ǩsted
6535,lieben::V,querer,шо̄а̄бпшэ
6536,mögen::V,querer,lyjhkedh
6537,mögen::V,querer,lijkkut
6538,mögen::V,querer,liikot
6539,mögen::V,querer,lijkkuđ
6540,mögen::V,querer,tu´ǩǩeed
6541,mögen::V,querer,шо̄а̄бпшэ
6542,lachen::V,reír,mæjtasjidh
6543,lachen::V,reír,föörhkedidh
6544,lachen::V,reír,tjajmmat
6545,lachen::V,reír,čaibmat
6546,lachen::V,reír,boagustit
6547,lachen::V,reír,povvâstiđ
6548,lachen::V,reír,påǥsted
6549,lachen::V,reír,сыйнэ
6550,lachen::V,reír,сӣййнэ
6551,rühren::V,conmover,doehtedh
6552,rühren::V,conmover,njuoradit
6553,rühren::V,conmover,lihkahit
6554,rühren::V,conmover,lihâttiđ
6555,rühren::V,conmover,likktõõllâd
6556,rühren::V,conmover,лыксаххьтэ
6557,weinen::V,llorar,tjearodh
6558,weinen::V,llorar,tjierrot
6559,weinen::V,llorar,čierrut
6560,weinen::V,llorar,čiärruđ
6561,weinen::V,llorar,reäkkad
6562,weinen::V,llorar,ря̄гкэ
6563,weinen::V,llorar,лӯйхьке
6564,schimpfen::V,regañar,skïelledh
6565,schimpfen::V,regañar,bielkket
6566,schimpfen::V,regañar,bealkit
6567,schimpfen::V,regañar,pelkkiđ
6568,schimpfen::V,regañar,kaddled
6569,schimpfen::V,regañar,о̄а̄ҏҏтэ
6570,sich ärgern::V,enfadarse,måarahtovvedh
6571,sich ärgern::V,enfadarse,suhttat
6572,sich ärgern::V,enfadarse,suhttat
6573,sich ärgern::V,enfadarse,suttâđ
6574,sich ärgern::V,enfadarse,iäd'duđ
6575,sich ärgern::V,enfadarse,suttâd
6576,sich ärgern::V,enfadarse,се̄ннтэ
6577,sich fürchten::V,tener miedo,bïlledh
6578,sich fürchten::V,tener miedo,repkiestidh
6579,sich fürchten::V,tener miedo,ballat
6580,sich fürchten::V,tener miedo,ballat
6581,sich fürchten::V,tener miedo,poollâđ
6582,sich fürchten::V,tener miedo,põõllâd
6583,sich fürchten::V,tener miedo,пэллэ
6584,fürchten::V,temer,bïlledh
6585,fürchten::V,temer,ballat
6586,fürchten::V,temer,ballat
6587,fürchten::V,temer,poollâđ
6588,fürchten::V,temer,põõllâd
6589,fürchten::V,temer,пэллэ
6590,fürchten::V,tener miedo a,bïlledh
6591,fürchten::V,tener miedo a,ballat
6592,fürchten::V,tener miedo a,ballat
6593,fürchten::V,tener miedo a,poollâđ
6594,fürchten::V,tener miedo a,põõllâd
6595,fürchten::V,tener miedo a,пэллэ
6596,fliehen::V,huir,baataridh
6597,fliehen::V,huir,paahkanadtedh
6598,fliehen::V,huir,báhtarit
6599,fliehen::V,huir,báhtarit
6600,fliehen::V,huir,patâriđ
6601,fliehen::V,huir,čõ´ǩǩeed
6602,fliehen::V,huir,по̄а̄ччке
6603,flüchten::V,escaparse,tsåvvalidh
6604,flüchten::V,escaparse,báhtarit
6605,flüchten::V,escaparse,gárgidit
6606,flüchten::V,escaparse,kárgáđ
6607,flüchten::V,escaparse,uiddâd
6608,flüchten::V,escaparse,по̄а̄ччке
6609,sehen::V,ver,vuejnedh
6610,sehen::V,ver,vuojnnet
6611,sehen::V,ver,oaidnít
6612,sehen::V,ver,uái'niđ
6613,sehen::V,ver,vuei´nned
6614,sehen::V,ver,уййнэ
6615,anschauen::V,mirar,aalpesidh
6616,anschauen::V,mirar,vaarjedidh
6617,anschauen::V,mirar,gehtjadit
6618,anschauen::V,mirar,geahččat
6619,anschauen::V,mirar,keččâđ
6620,anschauen::V,mirar,ǩiččâd
6621,anschauen::V,mirar,выльшхе
6622,ansehen::V,mirar,gïehtjed
6623,ansehen::V,mirar,ájttsat
6624,ansehen::V,mirar,geahččat
6625,ansehen::V,mirar,keččâđ
6626,ansehen::V,mirar,ǩiččâd
6627,ansehen::V,mirar,кӣххче
6628,hören::V,oír,govledh
6629,hören::V,oír,gullat
6630,hören::V,oír,gullat
6631,hören::V,oír,kuullâđ
6632,hören::V,oír,kuullâd
6633,hören::V,oír,куллэ
6634,zuhören::V,escuchar,goltelidh
6635,zuhören::V,escuchar,gullut
6636,zuhören::V,escuchar,liehket
6637,zuhören::V,escuchar,guldalit
6638,zuhören::V,escuchar,kuldâliđ
6639,zuhören::V,escuchar,kuvddled
6640,zuhören::V,escuchar,куллэ
6641,probieren::V,probar,damtedh
6642,probieren::V,probar,smååhkedh
6643,probieren::V,probar,smáhkkut
6644,probieren::V,probar,geahččalit
6645,probieren::V,probar,njaddeđ
6646,probieren::V,probar,keččalistiđ
6647,probieren::V,probar,njâ´dded
6648,probieren::V,probar,кӣхчле
6649,probieren::V,degustar,damtedh
6650,probieren::V,degustar,smååhkedh
6651,probieren::V,degustar,smáhkkut
6652,probieren::V,degustar,geahččalit
6653,probieren::V,degustar,njaddeđ
6654,probieren::V,degustar,keččalistiđ
6655,probieren::V,degustar,njâ´dded
6656,probieren::V,degustar,кӣхчле
6657,riechen::V,oler,hepsedh
6658,riechen::V,oler,hapsijdit
6659,riechen::V,oler,háisut
6660,riechen::V,oler,apseđ
6661,riechen::V,oler,â´ppsed
6662,riechen::V,oler,аппьсе
6663,fühlen::V,sentir,damtedh
6664,fühlen::V,sentir,dåbddåt
6665,fühlen::V,sentir,dovdat
6666,fühlen::V,sentir,tubdâđ
6667,fühlen::V,sentir,tobddâd
6668,fühlen::V,sentir,куллэ
6669,fühlen::V,sentir,туссвэ
6670,fühlen::V,sentir,то̄ммтэ
6671,scheinen::V,parecer,vååjnedh
6672,scheinen::V,parecer,lijkkut
6673,scheinen::V,parecer,oidnot
6674,scheinen::V,parecer,dovdot
6675,scheinen::V,parecer,va'ikkutiđ
6676,scheinen::V,parecer,vaikkted
6677,scheinen::V,parecer,ыдтӭ
6678,zu sehen sein::V,poder verse,vååjnedh
6679,zu sehen sein::V,poder verse,vuojnnut
6680,zu sehen sein::V,poder verse,oidnot
6681,zu sehen sein::V,poder verse,oinuđ
6682,zu sehen sein::V,poder verse,kue´stted
6683,zu sehen sein::V,poder verse,кӯсстъе
6684,zu sehen sein::V,poder verse,кӯссьтэ
6685,vernehmen::V,oír,govledh
6686,vernehmen::V,oír,gullat
6687,vernehmen::V,oír,gullat
6688,vernehmen::V,oír,kuullâđ
6689,vernehmen::V,oír,kuullâd
6690,vernehmen::V,oír,кулсэ
6691,vernehmen::V,percibir,govledh
6692,vernehmen::V,percibir,gullat
6693,vernehmen::V,percibir,gullat
6694,vernehmen::V,percibir,kuullâđ
6695,vernehmen::V,percibir,kuullâd
6696,vernehmen::V,percibir,кулсэ
6697,frieren::V,tener frío,gåalodh
6698,frieren::V,tener frío,goallot
6699,frieren::V,tener frío,goallut
6700,frieren::V,tener frío,kolmuđ
6701,frieren::V,tener frío,kõlmmstõõllâd
6702,frieren::V,tener frío,калльме
6703,tun::V,hacer,darjodh
6704,tun::V,hacer,barggat
6705,tun::V,hacer,dahkat
6706,tun::V,hacer,porgâđ
6707,tun::V,hacer,raajjâd
6708,tun::V,hacer,лыххкэ
6709,können::V,poder,maehtedh
6710,können::V,poder,ååjmedidh
6711,können::V,poder,buktet
6712,können::V,poder,veadjit
6713,können::V,poder,vaijeeđ
6714,können::V,poder,mä´tted
6715,können::V,poder,vuei´tted
6716,können::V,poder,вуэййе
6717,können::V,poder,ма̄ххьтэ
6718,wollen::V,querer,sïjhtedh
6719,wollen::V,querer,sihtat
6720,wollen::V,querer,hálijdit
6721,wollen::V,querer,dáhttut
6722,wollen::V,querer,háliidit
6723,wollen::V,querer,halijdiđ
6724,wollen::V,querer,tättad
6725,wollen::V,querer,туввэ
6726,wollen::V,querer,та̄ххтэ
6727,anfangen::V,iniciar,aelkedh
6728,anfangen::V,iniciar,álgadit
6729,anfangen::V,iniciar,-goahtet
6730,anfangen::V,iniciar,álgit
6731,anfangen::V,iniciar,älgiđ
6732,anfangen::V,iniciar,a'lgâttiđ
6733,anfangen::V,iniciar,aalǥted
6734,anfangen::V,iniciar,олкхэ
6735,anfangen::V,iniciar,о̄а̄лкхэ
6736,beenden::V,acabar,orrijidh
6737,beenden::V,acabar,låhpadit
6738,beenden::V,acabar,hiejttet
6739,beenden::V,acabar,loahpahit
6740,beenden::V,acabar,luoppâđ
6741,beenden::V,acabar,looppted
6742,beenden::V,acabar,луэппьтэ
6743,beenden::V,terminar,orrijidh
6744,beenden::V,terminar,låhpadit
6745,beenden::V,terminar,hiejttet
6746,beenden::V,terminar,loahpahit
6747,beenden::V,terminar,luoppâđ
6748,beenden::V,terminar,looppted
6749,beenden::V,terminar,луэппьтэ
6750,aufhören::V,cesar,sluvhtedh
6751,aufhören::V,cesar,hiejttet
6752,aufhören::V,cesar,heaitit
6753,aufhören::V,cesar,šluhttet
6754,aufhören::V,cesar,joskâđ
6755,aufhören::V,cesar,jõskkâd
6756,aufhören::V,cesar,puu´tted
6757,aufhören::V,cesar,е̄сскэ
6758,gelingen::V,salir bien,lyhkestidh
6759,gelingen::V,salir bien,vuorbástuvvat
6760,gelingen::V,salir bien,lihkustuvvat
6761,gelingen::V,salir bien,lukkuđ
6762,gelingen::V,salir bien,o´nnsted
6763,gelingen::V,salir bien,выййтэ
6764,geraten::V,salir,sååjhtedh
6765,geraten::V,salir,gevvat
6766,geraten::V,salir,gártat
6767,geraten::V,salir,šaddat
6768,geraten::V,salir,latkiitiiđ
6769,geraten::V,salir,suuijâđ
6770,geraten::V,salir,šõddâd
6771,geraten::V,salir,оччтэдтэ
6772,geraten::V,salir,очендэдтэ
6773,geraten::V,dar resultado,sååjhtedh
6774,geraten::V,dar resultado,gevvat
6775,geraten::V,dar resultado,gártat
6776,geraten::V,dar resultado,šaddat
6777,geraten::V,dar resultado,latkiitiiđ
6778,geraten::V,dar resultado,suuijâđ
6779,geraten::V,dar resultado,šõddâd
6780,geraten::V,dar resultado,оччтэдтэ
6781,geraten::V,dar resultado,очендэдтэ
6782,öffnen::V,abrir,rïhpestidh
6783,öffnen::V,abrir,rahpat
6784,öffnen::V,abrir,rabádit
6785,öffnen::V,abrir,rahpat
6786,öffnen::V,abrir,ávustiđ
6787,öffnen::V,abrir,čuáv'diđ
6788,öffnen::V,abrir,riččâd
6789,öffnen::V,abrir,ää´veed
6790,öffnen::V,abrir,čåu´dded
6791,öffnen::V,abrir,а̄вьдэ
6792,schließen::V,cerrar,steegkedh
6793,schließen::V,cerrar,dahppat
6794,schließen::V,cerrar,gokčat
6795,schließen::V,cerrar,kiddiđ
6796,schließen::V,cerrar,toppâđ
6797,schließen::V,cerrar,kä´tted
6798,schließen::V,cerrar,тэ̄ффкэ
6799,schließen::V,cerrar,ка̄ххьтэ
6800,stellen::V,poner,bïejedh
6801,stellen::V,poner,biejadit
6802,stellen::V,poner,bidjat
6803,stellen::V,poner,asâttiđ
6804,stellen::V,poner,piijjâd
6805,stellen::V,poner,cää´ǩǩed
6806,stellen::V,poner,пыййе
6807,stellen::V,colocar,bïejedh
6808,stellen::V,colocar,biejadit
6809,stellen::V,colocar,bidjat
6810,stellen::V,colocar,asâttiđ
6811,stellen::V,colocar,piijjâd
6812,stellen::V,colocar,cää´ǩǩed
6813,stellen::V,colocar,пыййе
6814,setzen::V,poner,bïejedh
6815,setzen::V,poner,biejadit
6816,setzen::V,poner,bidjat
6817,setzen::V,poner,i'štâttiđ
6818,setzen::V,poner,piijjâd
6819,setzen::V,poner,пыййе
6820,setzen::V,colocar,bïejedh
6821,setzen::V,colocar,biejadit
6822,setzen::V,colocar,bidjat
6823,setzen::V,colocar,i'štâttiđ
6824,setzen::V,colocar,piijjâd
6825,setzen::V,colocar,пыййе
6826,legen::V,poner,bïejedh
6827,legen::V,poner,biedjat
6828,legen::V,poner,biejadit
6829,legen::V,poner,bidjat
6830,legen::V,poner,asâttiđ
6831,legen::V,poner,piijjâd
6832,legen::V,poner,пыййе
6833,berühren::V,tocar,gaajesjidh
6834,berühren::V,tocar,duohttat
6835,berühren::V,tocar,giehtadit
6836,berühren::V,tocar,guoskat
6837,berühren::V,tocar,guoskkahit
6838,berühren::V,tocar,kuos'kâđ
6839,berühren::V,tocar,kuo'skâttiđ
6840,berühren::V,tocar,nja'vhâstiđ
6841,berühren::V,tocar,kuõskted
6842,berühren::V,tocar,njaauksted
6843,berühren::V,tocar,кӯсскэ
6844,berühren::V,tocar,лыксаххьтэ
6845,verbinden::V,unir,ektiedidh
6846,verbinden::V,unir,gårredidh
6847,verbinden::V,unir,tjadnat
6848,verbinden::V,unir,ovttastahttit
6849,verbinden::V,unir,o'vtâstittiđ
6850,verbinden::V,unir,lahteđ
6851,verbinden::V,unir,lâ´htted
6852,verbinden::V,unir,чӯллмдэ
6853,verbinden::V,juntar,ektiedidh
6854,verbinden::V,juntar,gårredidh
6855,verbinden::V,juntar,tjadnat
6856,verbinden::V,juntar,ovttastahttit
6857,verbinden::V,juntar,o'vtâstittiđ
6858,verbinden::V,juntar,lahteđ
6859,verbinden::V,juntar,lâ´htted
6860,verbinden::V,juntar,чӯллмдэ
6861,bedecken::V,tapar,gaptjedh
6862,bedecken::V,tapar,jávvet
6863,bedecken::V,tapar,gåbttjåt
6864,bedecken::V,tapar,gokčat
6865,bedecken::V,tapar,luáv'diđ
6866,bedecken::V,tapar,kä´tted
6867,bedecken::V,tapar,tu´vdded
6868,bedecken::V,tapar,аййдэ
6869,bedecken::V,tapar,тэ̄ффкэ
6870,bedecken::V,tapar,ка̄ххьтэ
6871,bedecken::V,cubrir,gaptjedh
6872,bedecken::V,cubrir,jávvet
6873,bedecken::V,cubrir,gåbttjåt
6874,bedecken::V,cubrir,gokčat
6875,bedecken::V,cubrir,luáv'diđ
6876,bedecken::V,cubrir,kä´tted
6877,bedecken::V,cubrir,tu´vdded
6878,bedecken::V,cubrir,аййдэ
6879,bedecken::V,cubrir,тэ̄ффкэ
6880,bedecken::V,cubrir,ка̄ххьтэ
6881,aufhängen::V,colgar,gævnjodh
6882,aufhängen::V,colgar,gæhtsasjidh
6883,aufhängen::V,colgar,gahtsot
6884,aufhängen::V,colgar,gatsostit
6885,aufhängen::V,colgar,heŋget
6886,aufhängen::V,colgar,heŋgiđ
6887,aufhängen::V,colgar,he'ŋgâstiđ
6888,aufhängen::V,colgar,kååccad
6889,aufhängen::V,colgar,коадсэ
6890,anzünden::V,encender,tsïhkijehtedh
6891,anzünden::V,encender,buollidit
6892,anzünden::V,encender,tsahkkidit
6893,anzünden::V,encender,cahkkedit
6894,anzünden::V,encender,cokkiittiđ
6895,anzünden::V,encender,cõ´ǩǩted
6896,anzünden::V,encender,puâl'lted
6897,anzünden::V,encender,пуэллхэ
6898,aufheben::V,recoger,bijjiedidh
6899,aufheben::V,recoger,låpptit
6900,aufheben::V,recoger,bajidit
6901,aufheben::V,recoger,pajediđ
6902,aufheben::V,recoger,pââi´ded
6903,aufheben::V,recoger,пайнэ
6904,zurücklassen::V,dejar,laehpedh
6905,zurücklassen::V,dejar,guodet
6906,zurücklassen::V,dejar,guođđit
6907,zurücklassen::V,dejar,kyeđđiḋ
6908,zurücklassen::V,dejar,kue´đđed
6909,zurücklassen::V,dejar,кӯдтӭ
6910,verlieren::V,perder,dassedh
6911,verlieren::V,perder,biestedh
6912,verlieren::V,perder,masset
6913,verlieren::V,perder,láhppet
6914,verlieren::V,perder,láhppit
6915,verlieren::V,perder,läppiđ
6916,verlieren::V,perder,monâttiđ
6917,verlieren::V,perder,lä´pped
6918,verlieren::V,perder,rââ´ppted
6919,verlieren::V,perder,ка̄дхэ
6920,verlieren::V,perder,кӯдтъе
6921,fallen lassen::V,dejar caer,gahtjehtidh
6922,fallen lassen::V,dejar caer,luojttet
6923,fallen lassen::V,dejar caer,luojttalit
6924,fallen lassen::V,dejar caer,gahčahit
6925,fallen lassen::V,dejar caer,lyeš'tiđ
6926,fallen lassen::V,dejar caer,kočâttiđ
6927,fallen lassen::V,dejar caer,rõpsted
6928,fallen lassen::V,dejar caer,kõõččted
6929,fallen lassen::V,dejar caer,ёҏтэ
6930,fallen lassen::V,dejar caer,кэчхэ
6931,machen::V,hacer,daajhtodh
6932,machen::V,hacer,dahkat
6933,machen::V,hacer,dahkat
6934,machen::V,hacer,rähtiđ
6935,machen::V,hacer,raajjâd
6936,machen::V,hacer,tue´j'jeed
6937,machen::V,hacer,тӯййше
6938,machen::V,hacer,ӣллькье
6939,herstellen::V,fabricar,skaepiedidh
6940,herstellen::V,fabricar,buvtadit
6941,herstellen::V,fabricar,dudjot
6942,herstellen::V,fabricar,a'mnâstiđ
6943,herstellen::V,fabricar,va'lmâštiđ
6944,herstellen::V,fabricar,vaalmšted
6945,herstellen::V,fabricar,лыххкэ
6946,herstellen::V,fabricar,ӣллькье
6947,bauen::V,construir,bigkedh
6948,bauen::V,construir,biggit
6949,bauen::V,construir,ráhkadit
6950,bauen::V,construir,huksiđ
6951,bauen::V,construir,raajjâd
6952,bauen::V,construir,тӯййше
6953,reparieren::V,reparar,davvodh
6954,reparieren::V,reparar,divvot
6955,reparieren::V,reparar,divvut
6956,reparieren::V,reparar,tivvoođ
6957,reparieren::V,reparar,čihtâđ
6958,reparieren::V,reparar,teevvad
6959,reparieren::V,reparar,чиннэ
6960,verbessern::V,mejorar,bueriedidh
6961,verbessern::V,mejorar,báredit
6962,verbessern::V,mejorar,buoredit
6963,verbessern::V,mejorar,buoridit
6964,verbessern::V,mejorar,pye'rediđ
6965,verbessern::V,mejorar,pue´reed
6966,verbessern::V,mejorar,шӣгнэ
6967,ändern::V,mudar,jeatjahtehtedh
6968,ändern::V,mudar,rievddadit
6969,ändern::V,mudar,muhttit
6970,ändern::V,mudar,molsut
6971,ändern::V,mudar,mutteđ
6972,ändern::V,mudar,mu´tted
6973,ändern::V,mudar,вуайхе
6974,ändern::V,mudar,ка̄вьсе
6975,ändern::V,modificar,jeatjahtehtedh
6976,ändern::V,modificar,rievddadit
6977,ändern::V,modificar,muhttit
6978,ändern::V,modificar,molsut
6979,ändern::V,modificar,mutteđ
6980,ändern::V,modificar,mu´tted
6981,ändern::V,modificar,вуайхе
6982,ändern::V,modificar,ка̄вьсе
6983,graben::V,cavar,berkedh
6984,graben::V,cavar,kroehkedh
6985,graben::V,cavar,bállet
6986,graben::V,cavar,goaivut
6987,graben::V,cavar,roggat
6988,graben::V,cavar,kuái'vuđ
6989,graben::V,cavar,rääppad
6990,graben::V,cavar,kuäivvad
6991,graben::V,cavar,ра̄бпэ
6992,graben::V,cavar,куаййве
6993,beugen::V,doblar,sojjedidh
6994,beugen::V,doblar,såjådit
6995,beugen::V,doblar,sojahit
6996,beugen::V,doblar,sujâttiđ
6997,beugen::V,doblar,kå´mrded
6998,beugen::V,doblar,njikklõõttâd
6999,beugen::V,doblar,сойхьтэ
7000,beugen::V,doblar,то̄а̄ххкэ
7001,beugen::V,doblar,нигклаххьтэ
7002,beugen::V,inclinar,sojjedidh
7003,beugen::V,inclinar,såjådit
7004,beugen::V,inclinar,sojahit
7005,beugen::V,inclinar,sujâttiđ
7006,beugen::V,inclinar,kå´mrded
7007,beugen::V,inclinar,njikklõõttâd
7008,beugen::V,inclinar,сойхьтэ
7009,beugen::V,inclinar,то̄а̄ххкэ
7010,beugen::V,inclinar,нигклаххьтэ
7011,biegen::V,doblar,sojjehtidh
7012,biegen::V,doblar,såjådit
7013,biegen::V,doblar,niejddet
7014,biegen::V,doblar,sojahit
7015,biegen::V,doblar,čipteđ
7016,biegen::V,doblar,soojted
7017,biegen::V,doblar,сойхьтэ
7018,drehen::V,volver,jårrehtidh
7019,drehen::V,volver,bådnjåt
7020,drehen::V,volver,botnjat
7021,drehen::V,volver,jurâttiđ
7022,drehen::V,volver,jåårǥlâ´tted
7023,drehen::V,volver,чоӊӊтэ
7024,drehen::V,hacer girar,jårrehtidh
7025,drehen::V,hacer girar,bådnjåt
7026,drehen::V,hacer girar,botnjat
7027,drehen::V,hacer girar,jurâttiđ
7028,drehen::V,hacer girar,jåårǥlâ´tted
7029,drehen::V,hacer girar,чоӊӊтэ
7030,wenden::V,volver,jarkelidh
7031,wenden::V,volver,jårggålit
7032,wenden::V,volver,jorgalit
7033,wenden::V,volver,jurgâliđ
7034,wenden::V,volver,jåårǥlâ´tted
7035,wenden::V,volver,вӣррлаххътэ
7036,wenden::V,volver,ка̄вьсе
7037,umdrehen::V,revolver,jarkedh
7038,umdrehen::V,revolver,måttsåstit
7039,umdrehen::V,revolver,botnjat
7040,umdrehen::V,revolver,jorgođ
7041,umdrehen::V,revolver,jårǥsted
7042,umdrehen::V,revolver,коамьхе
7043,umdrehen::V,revolver,калльтлэ
7044,heben::V,levantar,luknjedh
7045,heben::V,levantar,baavhkestidh
7046,heben::V,levantar,bajedit
7047,heben::V,levantar,loktet
7048,heben::V,levantar,bajidit
7049,heben::V,levantar,pajediđ
7050,heben::V,levantar,kokkiđ
7051,heben::V,levantar,kaggâd
7052,heben::V,levantar,pââ´jeed
7053,heben::V,levantar,пайнэ
7054,heben::V,levantar,пайнэллэ
7055,hochheben::V,alzar,lutnjedh
7056,hochheben::V,alzar,låggŋit
7057,hochheben::V,alzar,loktet
7058,hochheben::V,alzar,pajediđ
7059,hochheben::V,alzar,kuåstteed
7060,hochheben::V,alzar,пайнэ
7061,ergreifen::V,coger,fihkelidh
7062,ergreifen::V,coger,sårjjot
7063,ergreifen::V,coger,doahppit
7064,ergreifen::V,coger,fáhtet
7065,ergreifen::V,coger,tuáppuđ
7066,ergreifen::V,coger,poppâ´tted
7067,ergreifen::V,coger,каццсе
7068,ergreifen::V,coger,туэрркэ
7069,ergreifen::V,coger,ро̄а̄ппчье
7070,halten::V,tener,steeredh
7071,halten::V,tener,utniedidh
7072,halten::V,tener,anedit
7073,halten::V,tener,adnalit
7074,halten::V,tener,doallat
7075,halten::V,tener,toollâd
7076,halten::V,tener,tue´rjjeed
7077,halten::V,tener,туаррье
7078,drücken::V,apretar,dïelkestidh
7079,drücken::V,apretar,dieddet
7080,drücken::V,apretar,deaddit
7081,drücken::V,apretar,čárvet
7082,drücken::V,apretar,čárvuđ
7083,drücken::V,apretar,čärvvad
7084,drücken::V,apretar,teä´d'ded
7085,drücken::V,apretar,пе̄ррэ
7086,drücken::V,apretar,ра̄ппче
7087,schieben::V,empujar,vuetjedh
7088,schieben::V,empujar,sjáhtjat
7089,schieben::V,empujar,cáhkit
7090,schieben::V,empujar,cuggâđ
7091,schieben::V,empujar,oi´ǧǧeed
7092,schieben::V,empujar,оййкье
7093,kratzen::V,rascar,våhtsodh
7094,kratzen::V,rascar,skreepedh
7095,kratzen::V,rascar,ruohkkat
7096,kratzen::V,rascar,ruohkastit
7097,kratzen::V,rascar,gazzut
7098,kratzen::V,rascar,kazzođ
7099,kratzen::V,rascar,võckkâd
7100,kratzen::V,rascar,кышшкэ
7101,kratzen::V,rascar,каххьце
7102,lecken::V,lamer,njåalodh
7103,lecken::V,lamer,njoallot
7104,lecken::V,lamer,njolodit
7105,lecken::V,lamer,njuálluđ
7106,lecken::V,lamer,njuällad
7107,lecken::V,lamer,нюаллэ
7108,beißen::V,morder,gaektjedh
7109,beißen::V,morder,gássket
7110,beißen::V,morder,gáskestit
7111,beißen::V,morder,gáskit
7112,beißen::V,morder,käskiđ
7113,beißen::V,morder,kä´cǩǩed
7114,beißen::V,morder,ка̄ццьке
7115,abreißen::V,arrancar,bïhkedh
7116,abreißen::V,arrancar,gajkkot
7117,abreißen::V,arrancar,gaikkihit
7118,abreißen::V,arrancar,roottâđ
7119,abreißen::V,arrancar,ra´šǩǩeed
