,Concept_ID,ta,lv
1945,aufhören::V,நிறுத்து,pārtraukt
1946,gelingen::V,வெற்றி,артмыны
1947,gelingen::V,வெற்றி,izdoties
1948,geraten::V,ஏற்படுத்து,сюрны
1949,geraten::V,ஏற்படுத்து,веськавны
1950,geraten::V,ஏற்படுத்து,veikties
1951,öffnen::V,திற,восьтыны
1952,öffnen::V,திற,atvērt
1953,öffnen::V,திற,attaisīt
1954,schließen::V,மூடு,пӧдлавны
1955,schließen::V,மூடு,slēgt
1956,schließen::V,மூடு,aizvērt
1957,schließen::V,மூடு,aiztaisīt
1958,stellen::V,வை,сувтӧдны
1959,stellen::V,வை,likt
1960,stellen::V,வை,nolikt
1961,setzen::V,வை,пуксьӧдны
1962,setzen::V,வை,sēdināt
1963,legen::V,பரப்பி வை,пуктыны
1964,legen::V,பரப்பி வை,likt
1965,berühren::V,பதி,вӧрзьӧдны
1966,berühren::V,பதி,инмӧдчывны
1967,berühren::V,பதி,skart
1968,berühren::V,பதி,aizskart
1969,verbinden::V,சேர்,йитны
1970,verbinden::V,சேர்,saistīt
1971,verbinden::V,சேர்,savienot
1972,bedecken::V,உறைபோடு,вевттьыны
1973,bedecken::V,உறைபோடு,apsegt
1974,bedecken::V,உறைபோடு,pārsegt
1975,aufhängen::V,தொங்கவிடு,ӧшӧдны
1976,aufhängen::V,தொங்கவிடு,джагӧдны
1977,aufhängen::V,தொங்கவிடு,uzkārt
1978,anzünden::V,எரியூட்டு,ӧзтыны
1979,anzünden::V,எரியூட்டு,aizdegt
1980,anzünden::V,எரியூட்டு,aizdedzināt
1981,aufheben::V,பொறுக்கி எடு,чеччӧдны
1982,aufheben::V,பொறுக்கி எடு,сувтӧдны
1983,aufheben::V,பொறுக்கி எடு,pacelt
1984,zurücklassen::V,விட்டுச் செல்,кольны
1985,zurücklassen::V,விட்டுச் செல்,atstāt
1986,verlieren::V,இழ,воштыны
1987,verlieren::V,இழ,zaudēt
1988,verlieren::V,இழ,pazaudēt
1989,fallen lassen::V,அளவில் குறைவு,уськӧдны
1990,fallen lassen::V,அளவில் குறைவு,nomest
1991,machen::V,தயார்செய்,вӧчны
1992,machen::V,தயார்செய்,лӧсьӧдны
1993,machen::V,தயார்செய்,darīt
1994,herstellen::V,உற்பத்தி செய்,лӧсьӧдны
1995,herstellen::V,உற்பத்தி செய்,ražot
1996,herstellen::V,உற்பத்தி செய்,izgatavot
1997,bauen::V,கட்டு,лэптыны
1998,bauen::V,கட்டு,celt
1999,bauen::V,கட்டு,būvēt
2000,reparieren::V,பழுது பார்,дзоньтавны
2001,reparieren::V,பழுது பார்,labot
2002,reparieren::V,பழுது பார்,remontēt
2003,verbessern::V,மேம்படுத்து,бурмӧдны
2004,verbessern::V,மேம்படுத்து,labot
2005,verbessern::V,மேம்படுத்து,izlabot
2006,ändern::V,மாற்றி அமை,вежны
2007,ändern::V,மாற்றி அமை,mainīt
2008,graben::V,குழி வெட்டு,кодйыны
2009,graben::V,குழி வெட்டு,rakt
2010,beugen::V,வனை,куснявны
2011,beugen::V,வனை,liekt
2012,biegen::V,வனை,куснявны
2013,biegen::V,வனை,liekt
2014,drehen::V,சுழல்,бергӧдлыны
2015,drehen::V,சுழல்,griezt
2016,wenden::V,குடைகவிழு,бергӧдны
2017,wenden::V,குடைகவிழு,apgriezt
2018,umdrehen::V,சுற்றும் முற்றும் பார்,бергӧдны
2019,umdrehen::V,சுற்றும் முற்றும் பார்,apgriezt
2020,heben::V,தூக்கு,лэптыны
2021,heben::V,தூக்கு,celt
2022,heben::V,தூக்கு,cilāt
2023,heben::V,தூக்கு,pacelt
2024,hochheben::V,தூக்கு,кыпӧдны
2025,hochheben::V,தூக்கு,pacelt
2026,ergreifen::V,பறி,кутны
2027,ergreifen::V,பறி,paķert
2028,ergreifen::V,பறி,satvert
2029,halten::V,பிடித்துக் கொள்,кутны
2030,halten::V,பிடித்துக் கொள்,turēt
2031,halten::V,பிடித்துக் கொள்,saturēt
2032,drücken::V,அழுத்து,личкыны
2033,drücken::V,அழுத்து,топӧдны
2034,drücken::V,அழுத்து,spiest
2035,schieben::V,தள்ளு,ӧтдортны
2036,schieben::V,தள்ளு,йӧткыштны
2037,schieben::V,தள்ளு,stumt
2038,kratzen::V,கீறு,гуджӧдны
2039,kratzen::V,கீறு,kasīt
2040,kratzen::V,கீறு,skrāpēt
2041,lecken::V,நக்கு,нювны
2042,lecken::V,நக்கு,lakt
2043,lecken::V,நக்கு,laizīt
2044,beißen::V,கடி,курччыны
2045,beißen::V,கடி,kost
2046,abreißen::V,கிழி,орӧдны
2047,abreißen::V,கிழி,atraut
2048,abreißen::V,கிழி,atplēst
2049,abschneiden::V,வெட்டி எடு,вундавны
2050,abschneiden::V,வெட்டி எடு,nogriezt
2051,binden::V,கட்டு,гӧрддзавны
2052,binden::V,கட்டு,кӧртавны
2053,binden::V,கட்டு,siet
2054,binden::V,கட்டு,aptīt
2055,stecken::V,பதிய வை,сюйны
2056,stecken::V,பதிய வை,bāzt
2057,stecken::V,பதிய வை,spraust
2058,brechen::V,உடை,чегны
2059,brechen::V,உடை,lauzt
2060,brechen::V,உடை,lauzīt
2061,klopfen::V,தட்டு,камгыны
2062,klopfen::V,தட்டு,klauvēt
2063,hauen::V,அடி,нӧйнты
2064,hauen::V,அடி,кучкыны
2065,hauen::V,அடி,cirst
2066,hauen::V,அடி,dauzīt
2067,kleben::V,ஒட்டு,лемавны
2068,kleben::V,ஒட்டு,ляскавны
2069,kleben::V,ஒட்டு,līmēt
2070,kleben::V,ஒட்டு,lipināt
2071,reiben::V,தேய்,тільны
2072,reiben::V,தேய்,зыравны
2073,reiben::V,தேய்,rīvēt
2074,reiben::V,தேய்,berzēt
2075,streichen::V,பரவச்செய்,мавтны
2076,streichen::V,பரவச்செய்,ziest
2077,streichen::V,பரவச்செய்,triept
2078,schleifen::V,அரை,кеслыны
2079,schleifen::V,அரை,trīt
2080,schleifen::V,அரை,asināt
2081,schneiden::V,துண்டாக்கு,шырны
2082,schneiden::V,துண்டாக்கு,griezt
2083,schneiden::V,துண்டாக்கு,sagriezt
2084,rütteln::V,மெல்ல தள்ளு,легӧдны
2085,rütteln::V,மெல்ல தள்ளு,катлӧдлыны
2086,rütteln::V,மெல்ல தள்ளு,kratīt
2087,rütteln::V,மெல்ல தள்ளு,purināt
2088,schütteln::V,குலுக்கு,тракӧдны
2089,schütteln::V,குலுக்கு,kratīt
2090,schwenken::V,ஊஞ்சலாடு,ӧвтны
2091,schwenken::V,ஊஞ்சலாடு,шенасьны
2092,schwenken::V,ஊஞ்சலாடு,vēzēt
2093,schwenken::V,ஊஞ்சலாடு,vēcināt
2094,schütten::V,ஊற்று,кисьтны
2095,schütten::V,ஊற்று,bērt
2096,füllen::V,நிரப்பு,тыртны
2097,füllen::V,நிரப்பு,pildīt
2098,füllen::V,நிரப்பு,piepildīt
2099,einwickeln::V,சுற்று,тубыртны
2100,einwickeln::V,சுற்று,ietīt
2101,tragen::V,எடுத்துச் செல்,нуны
2102,tragen::V,எடுத்துச் செல்,nest
2103,schleppen::V,இழுத்துச் செல்,кыскавны
2104,schleppen::V,இழுத்துச் செல்,stiept
2105,schleppen::V,இழுத்துச் செல்,staipīt
2106,ziehen::V,இழு,кыскыны
2107,ziehen::V,இழு,vilkt
2108,aufbewahren::V,வைத்துக் கொள்,видзны
2109,aufbewahren::V,வைத்துக் கொள்,glabāt
2110,aufbewahren::V,வைத்துக் கொள்,uzglabāt
2111,werfen::V,வீசி எறி,чӧвтны
2112,werfen::V,வீசி எறி,шыбитны
2113,werfen::V,வீசி எறி,mest
2114,werfen::V,வீசி எறி,sviest
2115,fangen::V,பிடி,кутны
2116,fangen::V,பிடி,ķert
2117,fangen::V,பிடி,uzķert
2118,packen::V,பிடித்துக்கொள்,босьтны
2119,packen::V,பிடித்துக்கொள்,paķert
2120,packen::V,பிடித்துக்கொள்,satvert
2121,verstecken::V,மறை,дзебны
2122,verstecken::V,மறை,slēpt
2123,verstecken::V,மறை,noglabāt
2124,teilen::V,பாகங்களாகப் பிரி,юкны
2125,teilen::V,பாகங்களாகப் பிரி,dalīt
2126,schicken::V,அனுப்பு,ыстыны
2127,schicken::V,அனுப்பு,sūtīt
2128,schicken::V,அனுப்பு,atsūtīt
2129,bringen::V,கொண்டு வா,вайны
2130,bringen::V,கொண்டு வா,atvest
2131,hinzufügen::V,சேர்,содтыны
2132,hinzufügen::V,சேர்,pievienot
2133,bekommen::V,பெறு,босьтны
2134,bekommen::V,பெறு,dabūt
2135,erhalten::V,பெறு,босьтны
2136,erhalten::V,பெறு,saņemt
2137,nehmen::V,எடு,босьтны
2138,nehmen::V,எடு,ņemt
2139,nehmen::V,எடு,paņemt
2140,wählen::V,தேர்ந்தெடு,бӧрйыны
2141,wählen::V,தேர்ந்தெடு,ievēlēt
2142,auswählen::V,தேர்ல்தெடு,бӧрйыны
2143,auswählen::V,தேர்ல்தெடு,izvēlēt
2144,bewahren::V,கெடாது பேணு,видзны
2145,bewahren::V,கெடாது பேணு,saglabāt
2146,behindern::V,தடங்கல் செய்,конйӧдлыны
2147,behindern::V,தடங்கல் செய்,джӧмдӧдны
2148,behindern::V,தடங்கல் செய்,kavēt
2149,behindern::V,தடங்கல் செய்,aizkavēt
2150,verderben::V,நாசமாக்கு,тшыкӧдны
2151,verderben::V,நாசமாக்கு,sabojāt
2152,beschädigen::V,சேதப்படுத்து,тшыкӧдны
2153,beschädigen::V,சேதப்படுத்து,bojāt
2154,beschädigen::V,சேதப்படுத்து,maitāt
2155,zerbrechen::V,உடை,жуглыны
2156,zerbrechen::V,உடை,salauzt
2157,zerbrechen::V,உடை,sadauzīt
2158,zerreißen::V,கிழி,орӧдны
2159,zerreißen::V,கிழி,pārraut
2160,zerstören::V,அழி,жугӧдны
2161,zerstören::V,அழி,кисьтны
2162,zerstören::V,அழி,косявны
2163,zerstören::V,அழி,graut
2164,zerstören::V,அழி,sagraut
2165,verbrennen::V,எரியூட்டு,сотны
2166,verbrennen::V,எரியூட்டு,сотчыны
2167,verbrennen::V,எரியூட்டு,dedzināt
2168,verbrennen::V,எரியூட்டு,sadedzināt
2169,geben::V,கொடு,сетны
2170,geben::V,கொடு,dot
2171,geben::V,கொடு,padot
2172,reichen::V,வழங்கு,сетны
2173,reichen::V,வழங்கு,padot
2174,reichen::V,வழங்கு,sniegt
2175,schenken::V,மொயத்தல்,козьнавны
2176,schenken::V,மொயத்தல்,dāvāt
2177,schenken::V,மொயத்தல்,dāvināt
2178,versprechen::V,உறுதியளி,кыв сетны
2179,versprechen::V,உறுதியளி,solīt
2180,versprechen::V,உறுதியளி,apsolīt
2181,wünschen::V,ஆசைப்படு,кӧсйыны
2182,wünschen::V,ஆசைப்படு,vēlēt
2183,wünschen::V,ஆசைப்படு,novēlēt
2184,loben::V,புகழ்ச்சி கூறு,ошкыны
2185,loben::V,புகழ்ச்சி கூறு,lielīt
2186,küssen::V,முத்தமிடு,окавны
2187,küssen::V,முத்தமிடு,bučot
2188,küssen::V,முத்தமிடு,skūpstīt
2189,wiegen::V,ஆட்டுத்தல்,гудрӧдлыны
2190,wiegen::V,ஆட்டுத்தல்,šūpot
2191,zudecken::V,உறைபோடு,веввттьыны
2192,zudecken::V,உறைபோடு,apklāt
2193,zudecken::V,உறைபோடு,aizsegt
2194,wecken::V,எழுப்பு,садьмӧдны
2195,wecken::V,எழுப்பு,чуксавны
2196,wecken::V,எழுப்பு,modināt
2197,zeigen::V,காட்டு,петкӧдлыны
2198,zeigen::V,காட்டு,rādīt
2199,führen::V,வழிகாட்டி,нуӧдны
2200,führen::V,வழிகாட்டி,vadīt
2201,lehren::V,சொல்லிக் கொடு,велӧдны
2202,lehren::V,சொல்லிக் கொடு,mācīt
2203,lehren::V,சொல்லிக் கொடு,iemācīt
2204,unterrichten::V,அறிவுரை கூறு,велӧдны
2205,unterrichten::V,அறிவுரை கூறு,apmācīt
2206,aufziehen::V,வளர்,быдтыны
2207,aufziehen::V,வளர்,uzaudzināt
2208,leiten::V,அழைத்துச் செல்,веськӧдлыны
2209,leiten::V,அழைத்துச் செல்,vadīt
2210,leiten::V,அழைத்துச் செல்,pārzināt
2211,antreiben::V,தூண்டு,тэрмӧдны
2212,antreiben::V,தூண்டு,urdīt
2213,antreiben::V,தூண்டு,mudināt
2214,lassen::V,விடு,тшӧктыны
2215,lassen::V,விடு,ļaut
2216,einladen::V,அழை,корны
2217,einladen::V,அழை,ielūgt
2218,einladen::V,அழை,aicināt
2219,vereinigen::V,ஒன்றாகச் சேர்,ӧтувтны
2220,vereinigen::V,ஒன்றாகச் சேர்,котыртны
2221,vereinigen::V,ஒன்றாகச் சேர்,vienot
2222,vereinigen::V,ஒன்றாகச் சேர்,apvienot
2223,besuchen::V,வருகை புரி,волыны
2224,besuchen::V,வருகை புரி,ветлыны
2225,besuchen::V,வருகை புரி,apciemot
2226,treffen::V,சந்தி,вочаӧдны
2227,treffen::V,சந்தி,паныдавны
2228,treffen::V,சந்தி,satikt
2229,treffen::V,சந்தி,sastapt
2230,sich versammeln::V,தொகுப்பு,лӧсьӧдчыны
2231,sich versammeln::V,தொகுப்பு,salasīties
2232,sich versammeln::V,தொகுப்பு,sapulcēties
2233,spielen::V,விளையாடு,ворсны
2234,spielen::V,விளையாடு,spēlēt
2235,spielen::V,விளையாடு,spēlēties
2236,singen::V,பாடு,сьывны
2237,singen::V,பாடு,dziedāt
2238,tanzen::V,நடனமாடு,йӧктыны
2239,tanzen::V,நடனமாடு,diet
2240,tanzen::V,நடனமாடு,dejot
2241,tanzen::V,நடனமாடு,dancot
2242,sich trennen::V,தனிப்படடுத்து,торйӧдчыны
2243,sich trennen::V,தனிப்படடுத்து,šķirties
2244,sich trennen::V,தனிப்படடுத்து,izšķirties
2245,verlassen::V,கைவிடு,эновтны
2246,verlassen::V,கைவிடு,atstāt
2247,retten::V,காப்பாற்று,видзны
2248,retten::V,காப்பாற்று,мездыны
2249,retten::V,காப்பாற்று,glābt
2250,bewachen::V,காவல் செய்,видзны
2251,bewachen::V,காவல் செய்,sargāt
2252,schützen::V,பாதுகாப்பு செய்,видзны
2253,schützen::V,பாதுகாப்பு செய்,pasargāt
2254,schützen::V,பாதுகாப்பு செய்,aizsargāt
2255,verteidigen::V,எதிர்த்து நில்,дорйыны
2256,verteidigen::V,எதிர்த்து நில்,aizstāvēt
2257,sich schlagen::V,பூசலிடு,косясьны
2258,sich schlagen::V,பூசலிடு,kauties
2259,sich schlagen::V,பூசலிடு,izkauties
2260,schießen::V,சுட்டுக் கொல்,лыйны
2261,schießen::V,சுட்டுக் கொல்,šaut
2262,schießen::V,சுட்டுக் கொல்,šaudīt
2263,siegen::V,வெற்றி பெறு,вермыны
2264,siegen::V,வெற்றி பெறு,uzvarēt
2265,ärgern::V,எரிச்சலூட்டு,лӧгӧдны
2266,ärgern::V,எரிச்சலூட்டு,лёкмӧдны
2267,ärgern::V,எரிச்சலூட்டு,скӧрмӧдны
2268,ärgern::V,எரிச்சலூட்டு,sadusmot
2269,schlagen::V,அடி,вартны
2270,schlagen::V,அடி,sist
2271,schlagen::V,அடி,triekt
2272,treten::V,உதை,лёгны
2273,treten::V,உதை,майкны
2274,treten::V,உதை,mīt
2275,treten::V,உதை,paspert
2276,stechen::V,கொட்டு,бышткыны
2277,stechen::V,கொட்டு,durt
2278,stoßen::V,நெருக்கு,тойлыны
2279,stoßen::V,நெருக்கு,йӧткавны
2280,stoßen::V,நெருக்கு,grūst
2281,stehlen::V,திருடு,гусявны
2282,stehlen::V,திருடு,zagt
2283,stören::V,தொல்லைகொடு,падмӧдны
2284,stören::V,தொல்லைகொடு,traucēt
2285,belästigen::V,தொல்லை கொடு,дӧзмӧдны
2286,belästigen::V,தொல்லை கொடு,apgrūtināt
2287,verbergen::V,மறை,дзебны
2288,verbergen::V,மறை,сайӧдны
2289,verbergen::V,மறை,slēpt
2290,verbergen::V,மறை,paslēpt
2291,täuschen::V,ஏமாற்று,пӧръявны
2292,täuschen::V,ஏமாற்று,ылӧдны
2293,täuschen::V,ஏமாற்று,mānīt
2294,täuschen::V,ஏமாற்று,maldināt
2295,betrügen::V,ஏமாற்று,сӧрны
2296,betrügen::V,ஏமாற்று,krāpt
2297,betrügen::V,ஏமாற்று,apkrāpt
2298,töten::V,கொல்,вины
2299,töten::V,கொல்,nāvēt
2300,töten::V,கொல்,nogalināt
2301,wohnen::V,தங்கியிரு,овны
2302,wohnen::V,தங்கியிரு,dzīvot
2303,arbeiten::V,வேலை செய்,уджавны
2304,arbeiten::V,வேலை செய்,strādāt
2305,arbeiten::V,வேலை செய்,darboties
2306,sammeln::V,ஒன்றுசேர்,чукӧртны
2307,sammeln::V,ஒன்றுசேர்,vākt
2308,pflücken::V,கொய்து எடு,вотны
2309,pflücken::V,கொய்து எடு,ӧктыны
2310,pflücken::V,கொய்து எடு,raut
2311,pflücken::V,கொய்து எடு,plūkt
2312,jagen::V,வேட்டையாடு,кыйсьыны
2313,jagen::V,வேட்டையாடு,medīt
2314,fischen::V,மீன் பிடி,чери кыйны
2315,fischen::V,மீன் பிடி,zvejot
2316,fassen::V,பிடி,кутны
2317,fassen::V,பிடி,saķert
2318,hüten::V,காவல் செய்,видзны
2319,hüten::V,காவல் செய்,йирӧдны
2320,hüten::V,காவல் செய்,ganīt
2321,treiben::V,ஓட்டு,вӧтлыны
2322,treiben::V,ஓட்டு,dzīt
2323,anbinden::V,கட்டு,домавны
2324,anbinden::V,கட்டு,piesiet
2325,anbinden::V,கட்டு,piesaistīt
2326,füttern::V,உணவளி,вердны
2327,füttern::V,உணவளி,barot
2328,melken::V,பால் கற,лысьтыны
2329,melken::V,பால் கற,slaukt
2330,hacken::V,வெட்டி எடு,керавны
2331,hacken::V,வெட்டி எடு,kapāt
2332,gießen::V,நீர்ப் பாய்ச்சு,киськавны
2333,gießen::V,நீர்ப் பாய்ச்சு,liet
2334,gießen::V,நீர்ப் பாய்ச்சு,laistīt
2335,reifen::V,பழு,кисьмыны
2336,reifen::V,பழு,briest
2337,zubereiten::V,சமையல் செய்,дасьтыны
2338,zubereiten::V,சமையல் செய்,taisīt
2339,zubereiten::V,சமையல் செய்,gatavot
2340,kochen::V,வேகவை,пуны
2341,kochen::V,வேகவை,vārīt
2342,backen::V,வெப்பத்தில் வாட்டு,пӧжавны
2343,backen::V,வெப்பத்தில் வாட்டு,cept
2344,braten::V,பொரியச் செய்,пражитны
2345,braten::V,பொரியச் செய்,cept
2346,braten::V,பொரியச் செய்,cepināt
2347,umrühren::V,கலக்கு,сорлавны
2348,umrühren::V,கலக்கு,maisīt
2349,umrühren::V,கலக்கு,apmaisīt
2350,stricken::V,பின்னியிழை,кӧртны
2351,stricken::V,பின்னியிழை,adīt
2352,nähen::V,தையல் வேலை செய்,вурны
2353,nähen::V,தையல் வேலை செய்,šūt
2354,färben::V,வண்ணம் பெறச் செய்,мичӧдны
2355,färben::V,வண்ணம் பெறச் செய்,краситны
2356,färben::V,வண்ணம் பெறச் செய்,krāsot
2357,färben::V,வண்ணம் பெறச் செய்,nokrāsot
2358,reinigen::V,சுத்தம் செய்,весавны
2359,reinigen::V,சுத்தம் செய்,tīrīt
2360,reinigen::V,சுத்தம் செய்,attīrīt
2361,waschen::V,கழுவு,мыськыны
2362,waschen::V,கழுவு,mazgāt
2363,abwischen::V,துடை,чышкыны
2364,abwischen::V,துடை,noslaucīt
2365,spülen::V,அலசு,пожъявны
2366,spülen::V,அலசு,skalot
2367,fegen::V,பெறுக்கு,чышкыны
2368,fegen::V,பெறுக்கு,slaucīt
2369,kehren::V,பெறுக்கு,чышкыны
2370,kehren::V,பெறுக்கு,mēzt
2371,baden::V,குளி,купайтчыны
2372,baden::V,குளி,peldēties
2373,sich waschen::V,கழுவு,мыссьыны
2374,sich waschen::V,கழுவு,mazgāties
2375,ausziehen::V,கழற்று,пӧрччӧдны
2376,ausziehen::V,கழற்று,noģērbt
2377,anziehen::V,புனைதல்,кӧмавны
2378,anziehen::V,புனைதல்,пасьтавны
2379,anziehen::V,புனைதல்,uzvilkt
2380,sich anziehen::V,உடுத்துதல்,пасьтасьны
2381,sich anziehen::V,உடுத்துதல்,apģērbties
2382,kämmen::V,தலை வாரிக் கொள்,сынавны
2383,kämmen::V,தலை வாரிக் கொள்,sukāt
2384,schmücken::V,அழகுபடுத்து,мичмӧдны
2385,schmücken::V,அழகுபடுத்து,rotāt
2386,schmücken::V,அழகுபடுத்து,greznot
2387,sagen::V,சொல்,шуны
2388,sagen::V,சொல்,висьтавны
2389,sagen::V,சொல்,teikt
2390,sprechen::V,பேசு,сёрнитны
2391,sprechen::V,பேசு,runāt
2392,reden::V,பெசு,сёрнитны
2393,reden::V,பெசு,norunāt
2394,sich unterhalten::V,இயல்பாக பேசிக்கொண்டிரு,сёрнитны
2395,sich unterhalten::V,இயல்பாக பேசிக்கொண்டிரு,варовитны
2396,sich unterhalten::V,இயல்பாக பேசிக்கொண்டிரு,sarunāties
2397,fragen::V,கேள்,юавны
2398,fragen::V,கேள்,jautāt
2399,bitten::V,வேண்டு,корны
2400,bitten::V,வேண்டு,lūgt
2401,bitten::V,வேண்டு,prasīt
2402,erzählen::V,சொல்,висьтавны
2403,erzählen::V,சொல்,stāstīt
2404,mitteilen::V,சொல்,юӧртны
2405,mitteilen::V,சொல்,висьтавны
2406,mitteilen::V,சொல்,pavēstīt
2407,nennen::V,பெயரிடுதல்,шуны
2408,nennen::V,பெயரிடுதல்,ним сетны
2409,nennen::V,பெயரிடுதல்,saukt
2410,rufen::V,கூச்சலிடு,корны
2411,rufen::V,கூச்சலிடு,saukt
2412,prahlen::V,தற்பெருமை பேசு,ошйысьны
2413,prahlen::V,தற்பெருமை பேசு,lielīties
2414,übersetzen::V,மொழிபெயர்ப்பு செய்,вуджӧдны
2415,übersetzen::V,மொழிபெயர்ப்பு செய்,tulkot
2416,übersetzen::V,மொழிபெயர்ப்பு செய்,pārtulkot
2417,denken::V,யோசி,мӧвпавны
2418,denken::V,யோசி,domāt
2419,glauben::V,நம்பு,эскыны
2420,glauben::V,நம்பு,ticēt
2421,bemerken::V,கவனி,казявны
2422,bemerken::V,கவனி,ievērot
2423,bemerken::V,கவனி,ieraudzīt
2424,erkennen::V,அடையாளம் கண்டுகொள்,тӧдмавны
2425,erkennen::V,அடையாளம் கண்டுகொள்,pazīt
2426,erkennen::V,அடையாளம் கண்டுகொள்,atpazīt
2427,begreifen::V,பற்றிக்கொள்,вежӧртны
2428,begreifen::V,பற்றிக்கொள்,гӧгӧрвоны
2429,begreifen::V,பற்றிக்கொள்,jēgt
2430,begreifen::V,பற்றிக்கொள்,apjēgt
2431,verstehen::V,புரிந்து கொள்,вежӧртны
2432,verstehen::V,புரிந்து கொள்,гӧгӧрвоны
2433,verstehen::V,புரிந்து கொள்,saprast
2434,lernen::V,கற்றுக்கொள்,вeлöдчыны
2435,lernen::V,கற்றுக்கொள்,mācīties
2436,wissen::V,தெரிந்திரு,тӧдны
2437,wissen::V,தெரிந்திரு,zināt
2438,sich erinnern an::V,நினைவு கூர்,казьтывны
2439,sich erinnern an::V,நினைவு கூர்,дум вылӧ уськӧдны
2440,sich erinnern an::V,நினைவு கூர்,atminēties
2441,vergessen::V,மற,вунӧдны
2442,vergessen::V,மற,mirst
2443,vergessen::V,மற,aizmirst
2444,messen::V,அளவிடு,муртавны
2445,messen::V,அளவிடு,mērīt
2446,zählen::V,எண்ணு,лыддьыны
2447,zählen::V,எண்ணு,skaitīt
2448,rechnen::V,கணக்கிடு,лыддьыны
2449,rechnen::V,கணக்கிடு,rēķināt
2450,lesen::V,படி,лыддьыны
2451,lesen::V,படி,lasīt
2452,malen::V,வண்ணச்சித்திரம்,серпасавны
2453,malen::V,வண்ணச்சித்திரம்,gleznot
2454,zeichnen::V,வரை,серпасавны
2455,zeichnen::V,வரை,zīmēt
2456,schreiben::V,எழுது,гижны
2457,schreiben::V,எழுது,rakstīt
2458,besitzen::V,உடைமையாகக் கொண்டிரு,лоны
2459,besitzen::V,உடைமையாகக் கொண்டிரு,piederēt
2460,kaufen::V,வாங்கு,ньӧбны
2461,kaufen::V,வாங்கு,pirkt
2462,verkaufen::V,விற்பனை செய்,вузавны
2463,verkaufen::V,விற்பனை செய்,pārdot
2464,bezahlen::V,இறுத்தல்,мынтыны
2465,bezahlen::V,இறுத்தல்,мынтысьны
2466,bezahlen::V,இறுத்தல்,apmaksāt
2467,zahlen::V,பணம் செலுத்து,мынтыны
2468,zahlen::V,பணம் செலுத்து,maksāt
2469,beherrschen::V,ஆட்சிசெய்,ас улын кутны
2470,beherrschen::V,ஆட்சிசெய்,valdīt
2471,ertragen::V,தாங்கு,пыкны
2472,ertragen::V,தாங்கு,лэптыны
2473,ertragen::V,தாங்கு,panest
2474,ertragen::V,தாங்கு,paciest
