,Concept_ID,se,kn
5925,drehen::V,bådnjåt,ತಿರುಗು
5926,drehen::V,botnjat,ತಿರುಗು
5927,drehen::V,jurâttiđ,ತಿರುಗು
5928,drehen::V,jåårǥlâ´tted,ತಿರುಗು
5929,drehen::V,чоӊӊтэ,ತಿರುಗು
5930,wenden::V,jarkelidh,ತಿರುಗು
5931,wenden::V,jårggålit,ತಿರುಗು
5932,wenden::V,jorgalit,ತಿರುಗು
5933,wenden::V,jurgâliđ,ತಿರುಗು
5934,wenden::V,jåårǥlâ´tted,ತಿರುಗು
5935,wenden::V,вӣррлаххътэ,ತಿರುಗು
5936,wenden::V,ка̄вьсе,ತಿರುಗು
5937,umdrehen::V,jarkedh,ತಿರುಗಿಸು
5938,umdrehen::V,måttsåstit,ತಿರುಗಿಸು
5939,umdrehen::V,botnjat,ತಿರುಗಿಸು
5940,umdrehen::V,jorgođ,ತಿರುಗಿಸು
5941,umdrehen::V,jårǥsted,ತಿರುಗಿಸು
5942,umdrehen::V,коамьхе,ತಿರುಗಿಸು
5943,umdrehen::V,калльтлэ,ತಿರುಗಿಸು
5944,heben::V,luknjedh,ಎತ್ತು
5945,heben::V,baavhkestidh,ಎತ್ತು
5946,heben::V,bajedit,ಎತ್ತು
5947,heben::V,loktet,ಎತ್ತು
5948,heben::V,bajidit,ಎತ್ತು
5949,heben::V,pajediđ,ಎತ್ತು
5950,heben::V,kokkiđ,ಎತ್ತು
5951,heben::V,kaggâd,ಎತ್ತು
5952,heben::V,pââ´jeed,ಎತ್ತು
5953,heben::V,пайнэ,ಎತ್ತು
5954,heben::V,пайнэллэ,ಎತ್ತು
5955,hochheben::V,lutnjedh,ಎತ್ತು
5956,hochheben::V,låggŋit,ಎತ್ತು
5957,hochheben::V,loktet,ಎತ್ತು
5958,hochheben::V,pajediđ,ಎತ್ತು
5959,hochheben::V,kuåstteed,ಎತ್ತು
5960,hochheben::V,пайнэ,ಎತ್ತು
5961,ergreifen::V,fihkelidh,ಆಕ್ರಮಿಸು
5962,ergreifen::V,sårjjot,ಆಕ್ರಮಿಸು
5963,ergreifen::V,doahppit,ಆಕ್ರಮಿಸು
5964,ergreifen::V,fáhtet,ಆಕ್ರಮಿಸು
5965,ergreifen::V,tuáppuđ,ಆಕ್ರಮಿಸು
5966,ergreifen::V,poppâ´tted,ಆಕ್ರಮಿಸು
5967,ergreifen::V,каццсе,ಆಕ್ರಮಿಸು
5968,ergreifen::V,туэрркэ,ಆಕ್ರಮಿಸು
5969,ergreifen::V,ро̄а̄ппчье,ಆಕ್ರಮಿಸು
5970,halten::V,steeredh,ಹಿಡಿ
5971,halten::V,utniedidh,ಹಿಡಿ
5972,halten::V,anedit,ಹಿಡಿ
5973,halten::V,adnalit,ಹಿಡಿ
5974,halten::V,doallat,ಹಿಡಿ
5975,halten::V,toollâd,ಹಿಡಿ
5976,halten::V,tue´rjjeed,ಹಿಡಿ
5977,halten::V,туаррье,ಹಿಡಿ
5978,drücken::V,dïelkestidh,ಒತ್ತು
5979,drücken::V,dieddet,ಒತ್ತು
5980,drücken::V,deaddit,ಒತ್ತು
5981,drücken::V,čárvet,ಒತ್ತು
5982,drücken::V,čárvuđ,ಒತ್ತು
5983,drücken::V,čärvvad,ಒತ್ತು
5984,drücken::V,teä´d'ded,ಒತ್ತು
5985,drücken::V,пе̄ррэ,ಒತ್ತು
5986,drücken::V,ра̄ппче,ಒತ್ತು
5987,schieben::V,vuetjedh,ನೂಕು
5988,schieben::V,sjáhtjat,ನೂಕು
5989,schieben::V,cáhkit,ನೂಕು
5990,schieben::V,cuggâđ,ನೂಕು
5991,schieben::V,oi´ǧǧeed,ನೂಕು
5992,schieben::V,оййкье,ನೂಕು
5993,kratzen::V,våhtsodh,ತರಚಿಕೊಳ್ಳು
5994,kratzen::V,skreepedh,ತರಚಿಕೊಳ್ಳು
5995,kratzen::V,ruohkkat,ತರಚಿಕೊಳ್ಳು
5996,kratzen::V,ruohkastit,ತರಚಿಕೊಳ್ಳು
5997,kratzen::V,gazzut,ತರಚಿಕೊಳ್ಳು
5998,kratzen::V,kazzođ,ತರಚಿಕೊಳ್ಳು
5999,kratzen::V,võckkâd,ತರಚಿಕೊಳ್ಳು
6000,kratzen::V,кышшкэ,ತರಚಿಕೊಳ್ಳು
6001,kratzen::V,каххьце,ತರಚಿಕೊಳ್ಳು
6002,lecken::V,njåalodh,ನೆಕ್ಕು
6003,lecken::V,njoallot,ನೆಕ್ಕು
6004,lecken::V,njolodit,ನೆಕ್ಕು
6005,lecken::V,njuálluđ,ನೆಕ್ಕು
6006,lecken::V,njuällad,ನೆಕ್ಕು
6007,lecken::V,нюаллэ,ನೆಕ್ಕು
6008,beißen::V,gaektjedh,ಕಚ್ಚು
6009,beißen::V,gássket,ಕಚ್ಚು
6010,beißen::V,gáskestit,ಕಚ್ಚು
6011,beißen::V,gáskit,ಕಚ್ಚು
6012,beißen::V,käskiđ,ಕಚ್ಚು
6013,beißen::V,kä´cǩǩed,ಕಚ್ಚು
6014,beißen::V,ка̄ццьке,ಕಚ್ಚು
6015,abreißen::V,bïhkedh,ಹರಿ
6016,abreißen::V,gajkkot,ಹರಿ
6017,abreißen::V,gaikkihit,ಹರಿ
6018,abreißen::V,roottâđ,ಹರಿ
6019,abreißen::V,ra´šǩǩeed,ಹರಿ
6020,abreißen::V,rååttad,ಹರಿ
6021,abreißen::V,ро̄дтҍе,ಹರಿ
6022,abreißen::V,пӯттҍкье,ಹರಿ
6023,abschneiden::V,tjoehpestidh,ಕತ್ತರಿಸು
6024,abschneiden::V,jallat,ಕತ್ತರಿಸು
6025,abschneiden::V,čuohppat,ಕತ್ತರಿಸು
6026,abschneiden::V,jogâldiđ,ಕತ್ತರಿಸು
6027,abschneiden::V,geerelidh,ಕತ್ತರಿಸು
6028,abschneiden::V,е̄дтэ,ಕತ್ತರಿಸು
6029,abschneiden::V,е̄дтлэ,ಕತ್ತರಿಸು
6030,binden::V,gårredidh,ಕಟ್ಟು
6031,binden::V,tjadnat,ಕಟ್ಟು
6032,binden::V,gárrat,ಕಟ್ಟು
6033,binden::V,čoonnâđ,ಕಟ್ಟು
6034,binden::V,čõõnnâd,ಕಟ್ಟು
6035,binden::V,čuõlmmâd,ಕಟ್ಟು
6036,binden::V,ко̄ррэ,ಕಟ್ಟು
6037,binden::V,чӯллмдэ,ಕಟ್ಟು
6038,binden::V,ко̄а̄ррэ,ಕಟ್ಟು
6039,stecken::V,rïjtedh,ಸಿಕ್ಕಿಸು
6040,stecken::V,tsævkkat,ಸಿಕ್ಕಿಸು
6041,stecken::V,cáhkit,ಸಿಕ್ಕಿಸು
6042,stecken::V,cuggâđ,ಸಿಕ್ಕಿಸು
6043,stecken::V,čuõ´ǧ'ǧeed,ಸಿಕ್ಕಿಸು
6044,stecken::V,чогксэ,ಸಿಕ್ಕಿಸು
6045,stecken::V,це̄ӈькхэ,ಸಿಕ್ಕಿಸು
6046,brechen::V,dåajodh,ಮುರಿ
6047,brechen::V,tsåapkodh,ಮುರಿ
6048,brechen::V,doaddjut,ಮುರಿ
6049,brechen::V,cuvket,ಮುರಿ
6050,brechen::V,moorrâđ,ಮುರಿ
6051,brechen::V,mu´rdded,ಮುರಿ
6052,brechen::V,муррьтэ,ಮುರಿ
6053,klopfen::V,beenghkedh,ತಟ್ಟು
6054,klopfen::V,goalkkalit,ತಟ್ಟು
6055,klopfen::V,tsábbmet,ತಟ್ಟು
6056,klopfen::V,goalkit,ತಟ್ಟು
6057,klopfen::V,skoalkit,ತಟ್ಟು
6058,klopfen::V,skuá'lkuttiđ,ತಟ್ಟು
6059,klopfen::V,kuälkted,ತಟ್ಟು
6060,klopfen::V,та̄гкэ,ತಟ್ಟು
6061,hauen::V,beenghkedh,ಹೊಡೆ
6062,hauen::V,tjuollat,ಹೊಡೆ
6063,hauen::V,čuollat,ಹೊಡೆ
6064,hauen::V,čurmâđ,ಹೊಡೆ
6065,hauen::V,čâ´cǩǩed,ಹೊಡೆ
6066,hauen::V,та̄гкэ,ಹೊಡೆ
6067,hauen::V,ва̄сстэ,ಹೊಡೆ
6068,kleben::V,njamkedh,ಅಂಟಿಸು
6069,kleben::V,dædnjodit,ಅಂಟಿಸು
6070,kleben::V,liibmet,ಅಂಟಿಸು
6071,kleben::V,taṃadiđ,ಅಂಟಿಸು
6072,kleben::V,li´jmmjed,ಅಂಟಿಸು
6073,kleben::V,нямхэ,ಅಂಟಿಸು
6074,reiben::V,daanjedh,ಉಜ್ಜು
6075,reiben::V,ruvvit,ಉಜ್ಜು
6076,reiben::V,ruvvet,ಉಜ್ಜು
6077,reiben::V,fiärruđ,ಉಜ್ಜು
6078,reiben::V,heârrad,ಉಜ್ಜು
6079,reiben::V,ru´vvjed,ಉಜ್ಜು
6080,reiben::V,е̄ррэ,ಉಜ್ಜು
6081,streichen::V,daejdedh,ಹರಡು
6082,streichen::V,badtjadidh,ಹರಡು
6083,streichen::V,vuojddat,ಹರಡು
6084,streichen::V,málet,ಹರಡು
6085,streichen::V,njuohtat,ಹರಡು
6086,streichen::V,njuottâđ,ಹರಡು
6087,streichen::V,puák'suđ,ಹರಡು
6088,streichen::V,påhssad,ಹರಡು
6089,streichen::V,мо̄а̄шшэ,ಹರಡು
6090,schleifen::V,slijhpedh,ಮಸೆ
6091,schleifen::V,sadjet,ಮಸೆ
6092,schleifen::V,sadjit,ಮಸೆ
6093,schleifen::V,šliipet,ಮಸೆ
6094,schleifen::V,saijeeđ,ಮಸೆ
6095,schleifen::V,sââjjad,ಮಸೆ
6096,schleifen::V,tabǯsted,ಮಸೆ
6097,schleifen::V,то̄а̄мчсе,ಮಸೆ
6098,schneiden::V,bietskedh,ಕತ್ತರಿಸು
6099,schneiden::V,suoddat,ಕತ್ತರಿಸು
6100,schneiden::V,tjuohppat,ಕತ್ತರಿಸು
6101,schneiden::V,biesskedit,ಕತ್ತರಿಸು
6102,schneiden::V,čuohppat,ಕತ್ತರಿಸು
6103,schneiden::V,čuop'pâđ,ಕತ್ತರಿಸು
6104,schneiden::V,čuõp'pâd,ಕತ್ತರಿಸು
6105,schneiden::V,е̄дтэ,ಕತ್ತರಿಸು
6106,schneiden::V,пе̄ррэ,ಕತ್ತರಿಸು
6107,schneiden::V,чӯххпэ,ಕತ್ತರಿಸು
6108,rütteln::V,firredh,ಕುಲುಕಿಸು
6109,rütteln::V,doargestit,ಕುಲುಕಿಸು
6110,rütteln::V,šluvgit,ಕುಲುಕಿಸು
6111,rütteln::V,pušteđ,ಕುಲುಕಿಸು
6112,rütteln::V,pu´štted,ಕುಲುಕಿಸು
6113,rütteln::V,пушшьтэ,ಕುಲುಕಿಸು
6114,schütteln::V,firredh,ಅಲುಗಿಸು
6115,schütteln::V,sjavnnjet,ಅಲುಗಿಸು
6116,schütteln::V,sillnat,ಅಲುಗಿಸು
6117,schütteln::V,skullhet,ಅಲುಗಿಸು
6118,schütteln::V,salkalit,ಅಲುಗಿಸು
6119,schütteln::V,pušteđ,ಅಲುಗಿಸು
6120,schütteln::V,pu´štted,ಅಲುಗಿಸು
6121,schütteln::V,пушшьтэ,ಅಲುಗಿಸು
6122,schwenken::V,svinhtedh,ತೂಗಾಡು
6123,schwenken::V,svikkastit,ತೂಗಾಡು
6124,schwenken::V,šlivgut,ತೂಗಾಡು
6125,schwenken::V,hiä'iluttiđ,ತೂಗಾಡು
6126,schwenken::V,heeilted,ತೂಗಾಡು
6127,schwenken::V,маххъе,ತೂಗಾಡು
6128,schütten::V,gurhkedh,ಎರೆ
6129,schütten::V,hállit,ಎರೆ
6130,schütten::V,liejkkit,ಎರೆ
6131,schütten::V,leškiđ,ಎರೆ
6132,schütten::V,virâttiđ,ಎರೆ
6133,schütten::V,väällad,ಎರೆ
6134,schütten::V,ва̄ллэ,ಎರೆ
6135,füllen::V,dievhtedh,ತುಂಬಿಸು
6136,füllen::V,dievddet,ತುಂಬಿಸು
6137,füllen::V,deavdit,ತುಂಬಿಸು
6138,füllen::V,tevdiđ,ತುಂಬಿಸು
6139,füllen::V,tiudded,ತುಂಬಿಸು
6140,füllen::V,тӣввтэ,ತುಂಬಿಸು
6141,einwickeln::V,gïesedh,ಹೊದಿಸು
6142,einwickeln::V,giessat,ಹೊದಿಸು
6143,einwickeln::V,gárrat,ಹೊದಿಸು
6144,einwickeln::V,giessat,ಹೊದಿಸು
6145,einwickeln::V,gurpat,ಹೊದಿಸು
6146,einwickeln::V,kiessâđ,ಹೊದಿಸು
6147,einwickeln::V,ǩiõssâd,ಹೊದಿಸು
6148,einwickeln::V,кӣссэ,ಹೊದಿಸು
6149,tragen::V,guedtedh,ಹೊರು
6150,tragen::V,guoddet,ಹೊರು
6151,tragen::V,guoddit,ಹೊರು
6152,tragen::V,kyed'diđ,ಹೊರು
6153,tragen::V,kue´d'ded,ಹೊರು
6154,tragen::V,кӯннҌтэ,ಹೊರು
6155,schleppen::V,fatnehtidh,ಜಗ್ಗು
6156,schleppen::V,sliehpit,ಜಗ್ಗು
6157,schleppen::V,feastit,ಜಗ್ಗು
6158,schleppen::V,vie'šidiđ,ಜಗ್ಗು
6159,schleppen::V,hinnađ,ಜಗ್ಗು
6160,schleppen::V,nje´ʒʒed,ಜಗ್ಗು
6161,schleppen::V,чуввкэ,ಜಗ್ಗು
6162,ziehen::V,giesedh,ಎಳೆ
6163,ziehen::V,giesset,ಎಳೆ
6164,ziehen::V,geassit,ಎಳೆ
6165,ziehen::V,keessiđ,ಎಳೆ
6166,ziehen::V,ǩie´ssed,ಎಳೆ
6167,ziehen::V,ке̄ссе,ಎಳೆ
6168,aufbewahren::V,vöörhkedh,ಇಟ್ಟುಕೊ
6169,aufbewahren::V,vuorkkit,ಇಟ್ಟುಕೊ
6170,aufbewahren::V,seailluhit,ಇಟ್ಟುಕೊ
6171,aufbewahren::V,siä'iluttiđ,ಇಟ್ಟುಕೊ
6172,aufbewahren::V,seeilted,ಇಟ್ಟುಕೊ
6173,aufbewahren::V,рӯкнэ,ಇಟ್ಟುಕೊ
6174,werfen::V,slampestidh,ಎಸೆ
6175,werfen::V,bálkkot,ಎಸೆ
6176,werfen::V,suhppet,ಎಸೆ
6177,werfen::V,šlivgiđ,ಎಸೆ
6178,werfen::V,čeâǥǥted,ಎಸೆ
6179,werfen::V,суэххпэ,ಎಸೆ
6180,fangen::V,bivtedh,ಹಿಡಿ
6181,fangen::V,giddit,ಹಿಡಿ
6182,fangen::V,bivdit,ಹಿಡಿ
6183,fangen::V,toppiđ,ಹಿಡಿ
6184,fangen::V,tää´vted,ಹಿಡಿ
6185,fangen::V,та̄бпэ,ಹಿಡಿ
6186,fangen::V,со̄а̄гкэ,ಹಿಡಿ
6187,packen::V,doerelidh,ಸೆಳೆ
6188,packen::V,kreemsedh,ಸೆಳೆ
6189,packen::V,doahppit,ಸೆಳೆ
6190,packen::V,doahput,ಸೆಳೆ
6191,packen::V,tuáppuđ,ಸೆಳೆ
6192,packen::V,ká'ivâstiđ,ಸೆಳೆ
6193,packen::V,tää´vted,ಸೆಳೆ
6194,packen::V,каццсе,ಸೆಳೆ
6195,packen::V,туэрркэ,ಸೆಳೆ
6196,packen::V,ро̄а̄ппчье,ಸೆಳೆ
6197,verstecken::V,tjïekedh,ಮುಚ್ಚಿಡು
6198,verstecken::V,tjiehkat,ಮುಚ್ಚಿಡು
6199,verstecken::V,čiehkat,ಮುಚ್ಚಿಡು
6200,verstecken::V,čieḥâđ,ಮುಚ್ಚಿಡು
6201,verstecken::V,peittad,ಮುಚ್ಚಿಡು
6202,verstecken::V,пе̄йхьтэ,ಮುಚ್ಚಿಡು
6203,teilen::V,juekedh,ವಿಭಜಿಸು
6204,teilen::V,juohket,ವಿಭಜಿಸು
6205,teilen::V,juohkit,ವಿಭಜಿಸು
6206,teilen::V,jyeḥiđ,ವಿಭಜಿಸು
6207,teilen::V,jue´ǩǩed,ವಿಭಜಿಸು
6208,teilen::V,ю̄гке,ವಿಭಜಿಸು
6209,teilen::V,ра̄ттҍке,ವಿಭಜಿಸು
6210,schicken::V,saadtodh,ಕಳುಹಿಸು
6211,schicken::V,sáddit,ಕಳುಹಿಸು
6212,schicken::V,sáddet,ಕಳುಹಿಸು
6213,schicken::V,vuo'lgâttiđ,ಕಳುಹಿಸು
6214,schicken::V,vuõltteed,ಕಳುಹಿಸು
6215,schicken::V,вӯлкхэ,ಕಳುಹಿಸು
6216,bringen::V,buektedh,ತರು
6217,bringen::V,doalvvot,ತರು
6218,bringen::V,buktit,ತರು
6219,bringen::V,tuál'vuđ,ತರು
6220,bringen::V,pu´htted,ತರು
6221,bringen::V,пыххьтэ,ತರು
6222,hinzufügen::V,dievhtedh,ಕೂಡಿಸು
6223,hinzufügen::V,duoddit,ಕೂಡಿಸು
6224,hinzufügen::V,lasedit,ಕೂಡಿಸು
6225,hinzufügen::V,lasihit,ಕೂಡಿಸು
6226,hinzufügen::V,lasettiđ,ಕೂಡಿಸು
6227,hinzufügen::V,lââ´zzted,ಕೂಡಿಸು
6228,hinzufügen::V,лажьхе,ಕೂಡಿಸು
6229,bekommen::V,åadtjodh,ಸಂಪಾದಿಸು
6230,bekommen::V,åttjudit,ಸಂಪಾದಿಸು
6231,bekommen::V,oažžut,ಸಂಪಾದಿಸು
6232,bekommen::V,juksâđ,ಸಂಪಾದಿಸು
6233,bekommen::V,uáž'žuđ,ಸಂಪಾದಿಸು
6234,bekommen::V,vuäǯ'ǯâd,ಸಂಪಾದಿಸು
6235,bekommen::V,вуаннче,ಸಂಪಾದಿಸು
6236,erhalten::V,åadtjodh,ಪಡೆ
6237,erhalten::V,oadtjot,ಪಡೆ
6238,erhalten::V,oažžut,ಪಡೆ
6239,erhalten::V,uáž'žuđ,ಪಡೆ
6240,erhalten::V,vuäǯ'ǯâd,ಪಡೆ
6241,erhalten::V,ва̄лльтэ,ಪಡೆ
6242,nehmen::V,vaeltedh,ಹಿಡಿ
6243,nehmen::V,válldet,ಹಿಡಿ
6244,nehmen::V,váldit,ಹಿಡಿ
6245,nehmen::V,väldiđ,ಹಿಡಿ
6246,nehmen::V,vä´ldded,ಹಿಡಿ
6247,nehmen::V,ва̄лльтэ,ಹಿಡಿ
6248,wählen::V,veeljedh,ಆರಿಸು
6249,wählen::V,válljit,ಆರಿಸು
6250,wählen::V,válljet,ಆರಿಸು
6251,wählen::V,valjiđ,ಆರಿಸು
6252,wählen::V,vaalšed,ಆರಿಸು
6253,wählen::V,va´lljeed,ಆರಿಸು
6254,wählen::V,воалшэ,ಆರಿಸು
6255,auswählen::V,veeljedh,ಆಯಿ
6256,auswählen::V,tjuolldet,ಆಯಿ
6257,auswählen::V,válljet,ಆಯಿ
6258,auswählen::V,valjiđ,ಆಯಿ
6259,auswählen::V,vaalšed,ಆಯಿ
6260,auswählen::V,va´lljeed,ಆಯಿ
6261,auswählen::V,воалшэ,ಆಯಿ
6262,bewahren::V,vaarjelidh,ರಕ್ಷಿಸಿಡು
6263,bewahren::V,bisodit,ರಕ್ಷಿಸಿಡು
6264,bewahren::V,várjjalit,ರಕ್ಷಿಸಿಡು
6265,bewahren::V,seailluhit,ರಕ್ಷಿಸಿಡು
6266,bewahren::V,varjâliđ,ರಕ್ಷಿಸಿಡು
6267,bewahren::V,varjjled,ರಕ್ಷಿಸಿಡು
6268,bewahren::V,ӣшшьтэ,ರಕ್ಷಿಸಿಡು
6269,bewahren::V,во̄а̄ррьдэ,ರಕ್ಷಿಸಿಡು
6270,behindern::V,hööptdeh,ಅಡ್ಡಿಮಾಡು
6271,behindern::V,hieredit,ಅಡ್ಡಿಮಾಡು
6272,behindern::V,muhttet,ಅಡ್ಡಿಮಾಡು
6273,behindern::V,eastadit,ಅಡ್ಡಿಮಾಡು
6274,behindern::V,estiđ,ಅಡ್ಡಿಮಾಡು
6275,behindern::V,coggâđ,ಅಡ್ಡಿಮಾಡು
6276,behindern::V,hettiđ,ಅಡ್ಡಿಮಾಡು
6277,behindern::V,cõggâd,ಅಡ್ಡಿಮಾಡು
6278,behindern::V,е̄кхэллэ,ಅಡ್ಡಿಮಾಡು
6279,verderben::V,biejstedh,ಕೆಡಿಸು
6280,verderben::V,spedjat,ಕೆಡಿಸು
6281,verderben::V,billistit,ಕೆಡಿಸು
6282,verderben::V,pillediđ,ಕೆಡಿಸು
6283,verderben::V,tårmmad,ಕೆಡಿಸು
6284,verderben::V,pe´llsted,ಕೆಡಿಸು
6285,verderben::V,тоаррмэ,ಕೆಡಿಸು
6286,verderben::V,ма̄ййкэ,ಕೆಡಿಸು
6287,beschädigen::V,fæjloedidh,ಹಾಳುಮಾಡು
6288,beschädigen::V,vahágahttet,ಹಾಳುಮಾಡು
6289,beschädigen::V,bilidit,ಹಾಳುಮಾಡು
6290,beschädigen::V,vahâgittiđ,ಹಾಳುಮಾಡು
6291,beschädigen::V,pä´rtteed,ಹಾಳುಮಾಡು
6292,beschädigen::V,муррьтэ,ಹಾಳುಮಾಡು
6293,zerbrechen::V,tsööpkedh,ಮುರಿ
6294,zerbrechen::V,doadjet,ಮುರಿ
6295,zerbrechen::V,cuvket,ಮುರಿ
6296,zerbrechen::V,cuov'kkiđ,ಮುರಿ
6297,zerbrechen::V,muårrâd,ಮುರಿ
6298,zerbrechen::V,cu´vǩǩeed,ಮುರಿ
6299,zerbrechen::V,муррьтэ,ಮುರಿ
6300,zerreißen::V,gejhkielidh,ಸೀಳು
6301,zerreißen::V,gajkudit,ಸೀಳು
6302,zerreißen::V,gaikkodit,ಸೀಳು
6303,zerreißen::V,ráisket,ಸೀಳು
6304,zerreißen::V,kiškođ,ಸೀಳು
6305,zerreißen::V,ra´šǩǩeed,ಸೀಳು
6306,zerreißen::V,пуатткэ,ಸೀಳು
6307,zerstören::V,eerjedh,ಅಳಿಸು
6308,zerstören::V,biejsstet,ಅಳಿಸು
6309,zerstören::V,håhkkidit,ಅಳಿಸು
6310,zerstören::V,heavahit,ಅಳಿಸು
6311,zerstören::V,duš'šadit,ಅಳಿಸು
6312,zerstören::V,bilidit,ಅಳಿಸು
6313,zerstören::V,hevâttiđ,ಅಳಿಸು
6314,zerstören::V,hiâvted,ಅಳಿಸು
6315,zerstören::V,ёҏтэ,ಅಳಿಸು
6316,verbrennen::V,båeltedh,ಸುಡು
6317,verbrennen::V,boalldet,ಸುಡು
6318,verbrennen::V,boaldit,ಸುಡು
6319,verbrennen::V,puál'diđ,ಸುಡು
6320,verbrennen::V,puä´ldded,ಸುಡು
6321,verbrennen::V,пуэлльтэ,ಸುಡು
6322,geben::V,vedtedh,ಕೊಡು
6323,geben::V,vaddet,ಕೊಡು
6324,geben::V,addit,ಕೊಡು
6325,geben::V,addliđ,ಕೊಡು
6326,geben::V,ä´n,ಕೊಡು
6327,geben::V,аннҍтэ,ಕೊಡು
6328,reichen::V,geelkedh,ಕೊಡು
6329,reichen::V,lagádit,ಕೊಡು
6330,reichen::V,geiget,ಕೊಡು
6331,reichen::V,keigiđ,ಕೊಡು
6332,reichen::V,vuõiggâ´stted,ಕೊಡು
6333,reichen::V,аннҍтэ,ಕೊಡು
6334,schenken::V,vedtedh,ಅರ್ಪಿಸು
6335,schenken::V,vaddet,ಅರ್ಪಿಸು
6336,schenken::V,skeaŋkut,ಅರ್ಪಿಸು
6337,schenken::V,skeŋket,ಅರ್ಪಿಸು
6338,schenken::V,skeŋkkiđ,ಅರ್ಪಿಸು
6339,schenken::V,sǩiâŋkkâd,ಅರ್ಪಿಸು
6340,schenken::V,ла̄ххе,ಅರ್ಪಿಸು
6341,versprechen::V,luhpiedidh,ವಾಗ್ದಾನಮಾಡು
6342,versprechen::V,jáhttet,ವಾಗ್ದಾನಮಾಡು
6343,versprechen::V,lohpidit,ವಾಗ್ದಾನಮಾಡು
6344,versprechen::V,lopediđ,ವಾಗ್ದಾನಮಾಡು
6345,versprechen::V,lå´ppeed,ವಾಗ್ದಾನಮಾಡು
6346,versprechen::V,о̄а̄шштҍе,ವಾಗ್ದಾನಮಾಡು
6347,wünschen::V,lahkoehtidh,ಬಯಸು
6348,wünschen::V,sávvat,ಬಯಸು
6349,wünschen::V,sávadit,ಬಯಸು
6350,wünschen::V,doaivvuhit,ಬಯಸು
6351,wünschen::V,tuá'ivuttiđ,ಬಯಸು
6352,wünschen::V,tuâivvad,ಬಯಸು
6353,wünschen::V,туввэ,ಬಯಸು
6354,loben::V,girmedh,ಹೊಗಳು
6355,loben::V,májnnot,ಹೊಗಳು
6356,loben::V,rámmpot,ಹೊಗಳು
6357,loben::V,máidnut,ಹೊಗಳು
6358,loben::V,rámidit,ಹೊಗಳು
6359,loben::V,rammuđ,ಹೊಗಳು
6360,loben::V,rämidiđ,ಹೊಗಳು
6361,loben::V,ââ´leed,ಹೊಗಳು
6362,loben::V,ǩei´tted,ಹೊಗಳು
6363,loben::V,кыйта,ಹೊಗಳು
6364,küssen::V,tjånnahtidh,ಚುಂಬಿಸು
6365,küssen::V,tjuvliestidh,ಚುಂಬಿಸು
6366,küssen::V,tjullit,ಚುಂಬಿಸು
6367,küssen::V,tjulestit,ಚುಂಬಿಸು
6368,küssen::V,cum'mát,ಚುಂಬಿಸು
6369,küssen::V,cummistit,ಚುಂಬಿಸು
6370,küssen::V,cummâliđ,ಚುಂಬಿಸು
6371,küssen::V,cu´mmsted,ಚುಂಬಿಸು
6372,küssen::V,cu´mmstõõllâd,ಚುಂಬಿಸು
6373,küssen::V,нӣссэ,ಚುಂಬಿಸು
6374,wiegen::V,sjammadidh,ತೂಗು
6375,wiegen::V,vuohttot,ತೂಗು
6376,wiegen::V,vuohtudit,ತೂಗು
6377,wiegen::V,vuohttut,ತೂಗು
6378,wiegen::V,vuát'tuđ,ತೂಗು
6379,wiegen::V,nuäkkad,ತೂಗು
6380,wiegen::V,suâibted,ತೂಗು
6381,wiegen::V,нуагкэ,ತೂಗು
6382,zudecken::V,gaptjedh,ಹಾಸು
6383,zudecken::V,loavddet,ಹಾಸು
6384,zudecken::V,gokčat,ಹಾಸು
6385,zudecken::V,luáv'diđ,ಹಾಸು
6386,zudecken::V,kä´tted,ಹಾಸು
6387,zudecken::V,ка̄ххьтэ,ಹಾಸು
6388,wecken::V,gåaskodh,ಎಬ್ಬಿಸು
6389,wecken::V,båktet,ಎಬ್ಬಿಸು
6390,wecken::V,boktit,ಎಬ್ಬಿಸು
6391,wecken::V,rávkat,ಎಬ್ಬಿಸು
6392,wecken::V,cuvnâđ,ಎಬ್ಬಿಸು
6393,wecken::V,counnâd,ಎಬ್ಬಿಸು
6394,wecken::V,цо̄ввнэ,ಎಬ್ಬಿಸು
6395,zeigen::V,vuesiehtidh,ತೋರಿಸು
6396,zeigen::V,vuosedit,ತೋರಿಸು
6397,zeigen::V,giejgget,ತೋರಿಸು
6398,zeigen::V,čájehit,ತೋರಿಸು
6399,zeigen::V,čäittiđ,ತೋರಿಸು
6400,zeigen::V,čujottiđ,ತೋರಿಸು
6401,zeigen::V,čuäi´ted,ತೋರಿಸು
6402,zeigen::V,вӯзьхе,ತೋರಿಸು
6403,führen::V,steeredh,ದಾರಿತೋರಿಸು
6404,führen::V,doalvvot,ದಾರಿತೋರಿಸು
6405,führen::V,láidet,ದಾರಿತೋರಿಸು
6406,führen::V,jođettiđ,ದಾರಿತೋರಿಸು
6407,führen::V,jåå´đted,ದಾರಿತೋರಿಸು
6408,führen::V,выгкэ,ದಾರಿತೋರಿಸು
6409,lehren::V,ööhpehtidh,ಕಲಿಸು
6410,lehren::V,åhpadit,ಕಲಿಸು
6411,lehren::V,oahpahit,ಕಲಿಸು
6412,lehren::V,máttááttiđ,ಕಲಿಸು
6413,lehren::V,mätt'ted,ಕಲಿಸು
6414,lehren::V,vuä´ppsted,ಕಲಿಸು
6415,lehren::V,ма̄тҍха,ಕಲಿಸು
