,Concept_ID,se,xal
6256,scheinen::V,vaikkted,миниһәр болхла
6257,scheinen::V,vaikkted,болад бәәх
6258,scheinen::V,ыдтӭ,болҗ медгдх
6259,scheinen::V,ыдтӭ,миниһәр болхла
6260,scheinen::V,ыдтӭ,болад бәәх
6261,zu sehen sein::V,vååjnedh,үзгдх
6262,zu sehen sein::V,vuojnnut,үзгдх
6263,zu sehen sein::V,oidnot,үзгдх
6264,zu sehen sein::V,oinuđ,үзгдх
6265,zu sehen sein::V,kue´stted,үзгдх
6266,zu sehen sein::V,кӯсстъе,үзгдх
6267,zu sehen sein::V,кӯссьтэ,үзгдх
6268,vernehmen::V,govledh,соңсх
6269,vernehmen::V,gullat,соңсх
6270,vernehmen::V,gullat,соңсх
6271,vernehmen::V,kuullâđ,соңсх
6272,vernehmen::V,kuullâd,соңсх
6273,vernehmen::V,кулсэ,соңсх
6274,frieren::V,gåalodh,даарх
6275,frieren::V,goallot,даарх
6276,frieren::V,goallut,даарх
6277,frieren::V,kolmuđ,даарх
6278,frieren::V,kõlmmstõõllâd,даарх
6279,frieren::V,калльме,даарх
6280,tun::V,darjodh,кех
6281,tun::V,barggat,кех
6282,tun::V,dahkat,кех
6283,tun::V,porgâđ,кех
6284,tun::V,raajjâd,кех
6285,tun::V,лыххкэ,кех
6286,können::V,maehtedh,чадх
6287,können::V,ååjmedidh,чадх
6288,können::V,buktet,чадх
6289,können::V,veadjit,чадх
6290,können::V,vaijeeđ,чадх
6291,können::V,mä´tted,чадх
6292,können::V,vuei´tted,чадх
6293,können::V,вуэййе,чадх
6294,können::V,ма̄ххьтэ,чадх
6295,wollen::V,sïjhtedh,дурлх
6296,wollen::V,sihtat,дурлх
6297,wollen::V,hálijdit,дурлх
6298,wollen::V,dáhttut,дурлх
6299,wollen::V,háliidit,дурлх
6300,wollen::V,halijdiđ,дурлх
6301,wollen::V,tättad,дурлх
6302,wollen::V,туввэ,дурлх
6303,wollen::V,та̄ххтэ,дурлх
6304,anfangen::V,aelkedh,эклх
6305,anfangen::V,álgadit,эклх
6306,anfangen::V,-goahtet,эклх
6307,anfangen::V,álgit,эклх
6308,anfangen::V,älgiđ,эклх
6309,anfangen::V,a'lgâttiđ,эклх
6310,anfangen::V,aalǥted,эклх
6311,anfangen::V,олкхэ,эклх
6312,anfangen::V,о̄а̄лкхэ,эклх
6313,beenden::V,orrijidh,дуусх
6314,beenden::V,låhpadit,дуусх
6315,beenden::V,hiejttet,дуусх
6316,beenden::V,loahpahit,дуусх
6317,beenden::V,luoppâđ,дуусх
6318,beenden::V,looppted,дуусх
6319,beenden::V,луэппьтэ,дуусх
6320,aufhören::V,sluvhtedh,уурх
6321,aufhören::V,hiejttet,уурх
6322,aufhören::V,heaitit,уурх
6323,aufhören::V,šluhttet,уурх
6324,aufhören::V,joskâđ,уурх
6325,aufhören::V,jõskkâd,уурх
6326,aufhören::V,puu´tted,уурх
6327,aufhören::V,е̄сскэ,уурх
6328,gelingen::V,lyhkestidh,бүтх
6329,gelingen::V,lyhkestidh,күцәх
6330,gelingen::V,vuorbástuvvat,бүтх
6331,gelingen::V,vuorbástuvvat,күцәх
6332,gelingen::V,lihkustuvvat,бүтх
6333,gelingen::V,lihkustuvvat,күцәх
6334,gelingen::V,lukkuđ,бүтх
6335,gelingen::V,lukkuđ,күцәх
6336,gelingen::V,o´nnsted,бүтх
6337,gelingen::V,o´nnsted,күцәх
6338,gelingen::V,выййтэ,бүтх
6339,gelingen::V,выййтэ,күцәх
6340,geraten::V,sååjhtedh,болх
6341,geraten::V,gevvat,болх
6342,geraten::V,gártat,болх
6343,geraten::V,šaddat,болх
6344,geraten::V,latkiitiiđ,болх
6345,geraten::V,suuijâđ,болх
6346,geraten::V,šõddâd,болх
6347,geraten::V,оччтэдтэ,болх
6348,geraten::V,очендэдтэ,болх
6349,öffnen::V,rïhpestidh,секх
6350,öffnen::V,rahpat,секх
6351,öffnen::V,rabádit,секх
6352,öffnen::V,rahpat,секх
6353,öffnen::V,ávustiđ,секх
6354,öffnen::V,čuáv'diđ,секх
6355,öffnen::V,riččâd,секх
6356,öffnen::V,ää´veed,секх
6357,öffnen::V,čåu´dded,секх
6358,öffnen::V,а̄вьдэ,секх
6359,schließen::V,steegkedh,хаах
6360,schließen::V,dahppat,хаах
6361,schließen::V,gokčat,хаах
6362,schließen::V,kiddiđ,хаах
6363,schließen::V,toppâđ,хаах
6364,schließen::V,kä´tted,хаах
6365,schließen::V,тэ̄ффкэ,хаах
6366,schließen::V,ка̄ххьтэ,хаах
6367,stellen::V,bïejedh,тәвх
6368,stellen::V,biejadit,тәвх
6369,stellen::V,bidjat,тәвх
6370,stellen::V,asâttiđ,тәвх
6371,stellen::V,piijjâd,тәвх
6372,stellen::V,cää´ǩǩed,тәвх
6373,stellen::V,пыййе,тәвх
6374,setzen::V,bïejedh,суулһх
6375,setzen::V,biejadit,суулһх
6376,setzen::V,bidjat,суулһх
6377,setzen::V,i'štâttiđ,суулһх
6378,setzen::V,piijjâd,суулһх
6379,setzen::V,пыййе,суулһх
6380,legen::V,bïejedh,тәвх
6381,legen::V,biedjat,тәвх
6382,legen::V,biejadit,тәвх
6383,legen::V,bidjat,тәвх
6384,legen::V,asâttiđ,тәвх
6385,legen::V,piijjâd,тәвх
6386,legen::V,пыййе,тәвх
6387,berühren::V,gaajesjidh,көндәх
6388,berühren::V,duohttat,көндәх
6389,berühren::V,giehtadit,көндәх
6390,berühren::V,guoskat,көндәх
6391,berühren::V,guoskkahit,көндәх
6392,berühren::V,kuos'kâđ,көндәх
6393,berühren::V,kuo'skâttiđ,көндәх
6394,berühren::V,nja'vhâstiđ,көндәх
6395,berühren::V,kuõskted,көндәх
6396,berühren::V,njaauksted,көндәх
6397,berühren::V,кӯсскэ,көндәх
6398,berühren::V,лыксаххьтэ,көндәх
6399,verbinden::V,ektiedidh,боох
6400,verbinden::V,gårredidh,боох
6401,verbinden::V,tjadnat,боох
6402,verbinden::V,ovttastahttit,боох
6403,verbinden::V,o'vtâstittiđ,боох
6404,verbinden::V,lahteđ,боох
6405,verbinden::V,lâ´htted,боох
6406,verbinden::V,чӯллмдэ,боох
6407,bedecken::V,gaptjedh,хучх
6408,bedecken::V,gaptjedh,бүркх
6409,bedecken::V,jávvet,хучх
6410,bedecken::V,jávvet,бүркх
6411,bedecken::V,gåbttjåt,хучх
6412,bedecken::V,gåbttjåt,бүркх
6413,bedecken::V,gokčat,хучх
6414,bedecken::V,gokčat,бүркх
6415,bedecken::V,luáv'diđ,хучх
6416,bedecken::V,luáv'diđ,бүркх
6417,bedecken::V,kä´tted,хучх
6418,bedecken::V,kä´tted,бүркх
6419,bedecken::V,tu´vdded,хучх
6420,bedecken::V,tu´vdded,бүркх
6421,bedecken::V,аййдэ,хучх
6422,bedecken::V,аййдэ,бүркх
6423,bedecken::V,тэ̄ффкэ,хучх
6424,bedecken::V,тэ̄ффкэ,бүркх
6425,bedecken::V,ка̄ххьтэ,хучх
6426,bedecken::V,ка̄ххьтэ,бүркх
6427,aufhängen::V,gævnjodh,өлгх
6428,aufhängen::V,gæhtsasjidh,өлгх
6429,aufhängen::V,gahtsot,өлгх
6430,aufhängen::V,gatsostit,өлгх
6431,aufhängen::V,heŋget,өлгх
6432,aufhängen::V,heŋgiđ,өлгх
6433,aufhängen::V,he'ŋgâstiđ,өлгх
6434,aufhängen::V,kååccad,өлгх
6435,aufhängen::V,коадсэ,өлгх
6436,anzünden::V,tsïhkijehtedh,асах
6437,anzünden::V,tsïhkijehtedh,шатах
6438,anzünden::V,buollidit,асах
6439,anzünden::V,buollidit,шатах
6440,anzünden::V,tsahkkidit,асах
6441,anzünden::V,tsahkkidit,шатах
6442,anzünden::V,cahkkedit,асах
6443,anzünden::V,cahkkedit,шатах
6444,anzünden::V,cokkiittiđ,асах
6445,anzünden::V,cokkiittiđ,шатах
6446,anzünden::V,cõ´ǩǩted,асах
6447,anzünden::V,cõ´ǩǩted,шатах
6448,anzünden::V,puâl'lted,асах
6449,anzünden::V,puâl'lted,шатах
6450,anzünden::V,пуэллхэ,асах
6451,anzünden::V,пуэллхэ,шатах
6452,aufheben::V,bijjiedidh,өөдән өргх
6453,aufheben::V,låpptit,өөдән өргх
6454,aufheben::V,bajidit,өөдән өргх
6455,aufheben::V,pajediđ,өөдән өргх
6456,aufheben::V,pââi´ded,өөдән өргх
6457,aufheben::V,пайнэ,өөдән өргх
6458,zurücklassen::V,laehpedh,үлдәх
6459,zurücklassen::V,guodet,үлдәх
6460,zurücklassen::V,guođđit,үлдәх
6461,zurücklassen::V,kyeđđiḋ,үлдәх
6462,zurücklassen::V,kue´đđed,үлдәх
6463,zurücklassen::V,кӯдтӭ,үлдәх
6464,verlieren::V,dassedh,геех
6465,verlieren::V,biestedh,геех
6466,verlieren::V,masset,геех
6467,verlieren::V,láhppet,геех
6468,verlieren::V,láhppit,геех
6469,verlieren::V,läppiđ,геех
6470,verlieren::V,monâttiđ,геех
6471,verlieren::V,lä´pped,геех
6472,verlieren::V,rââ´ppted,геех
6473,verlieren::V,ка̄дхэ,геех
6474,verlieren::V,кӯдтъе,геех
6475,fallen lassen::V,gahtjehtidh,алдх
6476,fallen lassen::V,luojttet,алдх
6477,fallen lassen::V,luojttalit,алдх
6478,fallen lassen::V,gahčahit,алдх
6479,fallen lassen::V,lyeš'tiđ,алдх
6480,fallen lassen::V,kočâttiđ,алдх
6481,fallen lassen::V,rõpsted,алдх
6482,fallen lassen::V,kõõččted,алдх
6483,fallen lassen::V,ёҏтэ,алдх
6484,fallen lassen::V,кэчхэ,алдх
6485,machen::V,daajhtodh,кех
6486,machen::V,dahkat,кех
6487,machen::V,dahkat,кех
6488,machen::V,rähtiđ,кех
6489,machen::V,raajjâd,кех
6490,machen::V,tue´j'jeed,кех
6491,machen::V,тӯййше,кех
6492,machen::V,ӣллькье,кех
6493,herstellen::V,skaepiedidh,кех
6494,herstellen::V,buvtadit,кех
6495,herstellen::V,dudjot,кех
6496,herstellen::V,a'mnâstiđ,кех
6497,herstellen::V,va'lmâštiđ,кех
6498,herstellen::V,vaalmšted,кех
6499,herstellen::V,лыххкэ,кех
6500,herstellen::V,ӣллькье,кех
6501,bauen::V,bigkedh,тосхх
6502,bauen::V,biggit,тосхх
6503,bauen::V,ráhkadit,тосхх
6504,bauen::V,huksiđ,тосхх
6505,bauen::V,raajjâd,тосхх
6506,bauen::V,тӯййше,тосхх
6507,reparieren::V,davvodh,ясх
6508,reparieren::V,divvot,ясх
6509,reparieren::V,divvut,ясх
6510,reparieren::V,tivvoođ,ясх
6511,reparieren::V,čihtâđ,ясх
6512,reparieren::V,teevvad,ясх
6513,reparieren::V,чиннэ,ясх
6514,verbessern::V,bueriedidh,сәәрүлх
6515,verbessern::V,báredit,сәәрүлх
6516,verbessern::V,buoredit,сәәрүлх
6517,verbessern::V,buoridit,сәәрүлх
6518,verbessern::V,pye'rediđ,сәәрүлх
6519,verbessern::V,pue´reed,сәәрүлх
6520,verbessern::V,шӣгнэ,сәәрүлх
6521,ändern::V,jeatjahtehtedh,хүврәх
6522,ändern::V,rievddadit,хүврәх
6523,ändern::V,muhttit,хүврәх
6524,ändern::V,molsut,хүврәх
6525,ändern::V,mutteđ,хүврәх
6526,ändern::V,mu´tted,хүврәх
6527,ändern::V,вуайхе,хүврәх
6528,ändern::V,ка̄вьсе,хүврәх
6529,graben::V,berkedh,малтх
6530,graben::V,kroehkedh,малтх
6531,graben::V,bállet,малтх
6532,graben::V,goaivut,малтх
6533,graben::V,roggat,малтх
6534,graben::V,kuái'vuđ,малтх
6535,graben::V,rääppad,малтх
6536,graben::V,kuäivvad,малтх
6537,graben::V,ра̄бпэ,малтх
6538,graben::V,куаййве,малтх
6539,beugen::V,sojjedidh,нуһлх
6540,beugen::V,såjådit,нуһлх
6541,beugen::V,sojahit,нуһлх
6542,beugen::V,sujâttiđ,нуһлх
6543,beugen::V,kå´mrded,нуһлх
6544,beugen::V,njikklõõttâd,нуһлх
6545,beugen::V,сойхьтэ,нуһлх
6546,beugen::V,то̄а̄ххкэ,нуһлх
6547,beugen::V,нигклаххьтэ,нуһлх
6548,biegen::V,sojjehtidh,матилһх
6549,biegen::V,såjådit,матилһх
6550,biegen::V,niejddet,матилһх
6551,biegen::V,sojahit,матилһх
6552,biegen::V,čipteđ,матилһх
6553,biegen::V,soojted,матилһх
6554,biegen::V,сойхьтэ,матилһх
6555,drehen::V,jårrehtidh,эргүлх
6556,drehen::V,bådnjåt,эргүлх
6557,drehen::V,botnjat,эргүлх
6558,drehen::V,jurâttiđ,эргүлх
6559,drehen::V,jåårǥlâ´tted,эргүлх
6560,drehen::V,чоӊӊтэ,эргүлх
6561,wenden::V,jarkelidh,көмрх
6562,wenden::V,jarkelidh,эргүлх
6563,wenden::V,jårggålit,көмрх
6564,wenden::V,jårggålit,эргүлх
6565,wenden::V,jorgalit,көмрх
6566,wenden::V,jorgalit,эргүлх
6567,wenden::V,jurgâliđ,көмрх
6568,wenden::V,jurgâliđ,эргүлх
6569,wenden::V,jåårǥlâ´tted,көмрх
6570,wenden::V,jåårǥlâ´tted,эргүлх
6571,wenden::V,вӣррлаххътэ,көмрх
6572,wenden::V,вӣррлаххътэ,эргүлх
6573,wenden::V,ка̄вьсе,көмрх
6574,wenden::V,ка̄вьсе,эргүлх
6575,umdrehen::V,jarkedh,эргүлх
6576,umdrehen::V,måttsåstit,эргүлх
6577,umdrehen::V,botnjat,эргүлх
6578,umdrehen::V,jorgođ,эргүлх
6579,umdrehen::V,jårǥsted,эргүлх
6580,umdrehen::V,коамьхе,эргүлх
6581,umdrehen::V,калльтлэ,эргүлх
6582,heben::V,luknjedh,өргх
6583,heben::V,luknjedh,деер өргх
6584,heben::V,baavhkestidh,өргх
6585,heben::V,baavhkestidh,деер өргх
6586,heben::V,bajedit,өргх
6587,heben::V,bajedit,деер өргх
6588,heben::V,loktet,өргх
6589,heben::V,loktet,деер өргх
6590,heben::V,bajidit,өргх
6591,heben::V,bajidit,деер өргх
6592,heben::V,pajediđ,өргх
6593,heben::V,pajediđ,деер өргх
6594,heben::V,kokkiđ,өргх
6595,heben::V,kokkiđ,деер өргх
6596,heben::V,kaggâd,өргх
6597,heben::V,kaggâd,деер өргх
6598,heben::V,pââ´jeed,өргх
6599,heben::V,pââ´jeed,деер өргх
6600,heben::V,пайнэ,өргх
6601,heben::V,пайнэ,деер өргх
6602,heben::V,пайнэллэ,өргх
6603,heben::V,пайнэллэ,деер өргх
6604,hochheben::V,lutnjedh,өргх
6605,hochheben::V,låggŋit,өргх
6606,hochheben::V,loktet,өргх
6607,hochheben::V,pajediđ,өргх
6608,hochheben::V,kuåstteed,өргх
6609,hochheben::V,пайнэ,өргх
6610,ergreifen::V,fihkelidh,бәрх
6611,ergreifen::V,sårjjot,бәрх
6612,ergreifen::V,doahppit,бәрх
6613,ergreifen::V,fáhtet,бәрх
6614,ergreifen::V,tuáppuđ,бәрх
6615,ergreifen::V,poppâ´tted,бәрх
6616,ergreifen::V,каццсе,бәрх
6617,ergreifen::V,туэрркэ,бәрх
6618,ergreifen::V,ро̄а̄ппчье,бәрх
6619,halten::V,steeredh,бәрх
6620,halten::V,utniedidh,бәрх
6621,halten::V,anedit,бәрх
6622,halten::V,adnalit,бәрх
6623,halten::V,doallat,бәрх
6624,halten::V,toollâd,бәрх
6625,halten::V,tue´rjjeed,бәрх
6626,halten::V,туаррье,бәрх
6627,drücken::V,dïelkestidh,шахх
6628,drücken::V,dieddet,шахх
6629,drücken::V,deaddit,шахх
6630,drücken::V,čárvet,шахх
6631,drücken::V,čárvuđ,шахх
6632,drücken::V,čärvvad,шахх
6633,drücken::V,teä´d'ded,шахх
6634,drücken::V,пе̄ррэ,шахх
6635,drücken::V,ра̄ппче,шахх
6636,schieben::V,vuetjedh,түлкх
6637,schieben::V,sjáhtjat,түлкх
6638,schieben::V,cáhkit,түлкх
6639,schieben::V,cuggâđ,түлкх
6640,schieben::V,oi´ǧǧeed,түлкх
6641,schieben::V,оййкье,түлкх
6642,kratzen::V,våhtsodh,мааҗх
6643,kratzen::V,skreepedh,мааҗх
6644,kratzen::V,ruohkkat,мааҗх
6645,kratzen::V,ruohkastit,мааҗх
6646,kratzen::V,gazzut,мааҗх
6647,kratzen::V,kazzođ,мааҗх
6648,kratzen::V,võckkâd,мааҗх
6649,kratzen::V,кышшкэ,мааҗх
6650,kratzen::V,каххьце,мааҗх
6651,lecken::V,njåalodh,долах
6652,lecken::V,njoallot,долах
6653,lecken::V,njolodit,долах
6654,lecken::V,njuálluđ,долах
6655,lecken::V,njuällad,долах
6656,lecken::V,нюаллэ,долах
6657,beißen::V,gaektjedh,хазх
6658,beißen::V,gássket,хазх
6659,beißen::V,gáskestit,хазх
6660,beißen::V,gáskit,хазх
6661,beißen::V,käskiđ,хазх
6662,beißen::V,kä´cǩǩed,хазх
6663,beißen::V,ка̄ццьке,хазх
6664,abreißen::V,bïhkedh,таслх
6665,abreißen::V,gajkkot,таслх
6666,abreißen::V,gaikkihit,таслх
6667,abreißen::V,roottâđ,таслх
6668,abreißen::V,ra´šǩǩeed,таслх
6669,abreißen::V,rååttad,таслх
6670,abreißen::V,ро̄дтҍе,таслх
6671,abreißen::V,пӯттҍкье,таслх
6672,abschneiden::V,tjoehpestidh,тәәрх
6673,abschneiden::V,jallat,тәәрх
6674,abschneiden::V,čuohppat,тәәрх
6675,abschneiden::V,jogâldiđ,тәәрх
6676,abschneiden::V,geerelidh,тәәрх
6677,abschneiden::V,е̄дтэ,тәәрх
6678,abschneiden::V,е̄дтлэ,тәәрх
6679,binden::V,gårredidh,боох
6680,binden::V,tjadnat,боох
6681,binden::V,gárrat,боох
6682,binden::V,čoonnâđ,боох
6683,binden::V,čõõnnâd,боох
6684,binden::V,čuõlmmâd,боох
6685,binden::V,ко̄ррэ,боох
6686,binden::V,чӯллмдэ,боох
6687,binden::V,ко̄а̄ррэ,боох
6688,stecken::V,rïjtedh,шаах
6689,stecken::V,rïjtedh,хатхх
6690,stecken::V,tsævkkat,шаах
6691,stecken::V,tsævkkat,хатхх
6692,stecken::V,cáhkit,шаах
6693,stecken::V,cáhkit,хатхх
6694,stecken::V,cuggâđ,шаах
6695,stecken::V,cuggâđ,хатхх
6696,stecken::V,čuõ´ǧ'ǧeed,шаах
6697,stecken::V,čuõ´ǧ'ǧeed,хатхх
6698,stecken::V,чогксэ,шаах
6699,stecken::V,чогксэ,хатхх
6700,stecken::V,це̄ӈькхэ,шаах
6701,stecken::V,це̄ӈькхэ,хатхх
6702,brechen::V,dåajodh,хамхлх
6703,brechen::V,tsåapkodh,хамхлх
6704,brechen::V,doaddjut,хамхлх
6705,brechen::V,cuvket,хамхлх
6706,brechen::V,moorrâđ,хамхлх
6707,brechen::V,mu´rdded,хамхлх
6708,brechen::V,муррьтэ,хамхлх
6709,klopfen::V,beenghkedh,цокх
6710,klopfen::V,goalkkalit,цокх
6711,klopfen::V,tsábbmet,цокх
6712,klopfen::V,goalkit,цокх
6713,klopfen::V,skoalkit,цокх
6714,klopfen::V,skuá'lkuttiđ,цокх
6715,klopfen::V,kuälkted,цокх
6716,klopfen::V,та̄гкэ,цокх
6717,hauen::V,beenghkedh,цокх
6718,hauen::V,tjuollat,цокх
6719,hauen::V,čuollat,цокх
6720,hauen::V,čurmâđ,цокх
6721,hauen::V,čâ´cǩǩed,цокх
6722,hauen::V,та̄гкэ,цокх
6723,hauen::V,ва̄сстэ,цокх
6724,kleben::V,njamkedh,наах
6725,kleben::V,dædnjodit,наах
6726,kleben::V,liibmet,наах
6727,kleben::V,taṃadiđ,наах
6728,kleben::V,li´jmmjed,наах
6729,kleben::V,нямхэ,наах
6730,reiben::V,daanjedh,зүлгх
6731,reiben::V,ruvvit,зүлгх
6732,reiben::V,ruvvet,зүлгх
6733,reiben::V,fiärruđ,зүлгх
6734,reiben::V,heârrad,зүлгх
6735,reiben::V,ru´vvjed,зүлгх
6736,reiben::V,е̄ррэ,зүлгх
6737,streichen::V,daejdedh,наах
6738,streichen::V,daejdedh,лашх
6739,streichen::V,daejdedh,түркх
6740,streichen::V,badtjadidh,наах
6741,streichen::V,badtjadidh,лашх
6742,streichen::V,badtjadidh,түркх
6743,streichen::V,vuojddat,наах
6744,streichen::V,vuojddat,лашх
6745,streichen::V,vuojddat,түркх
6746,streichen::V,málet,наах
6747,streichen::V,málet,лашх
6748,streichen::V,málet,түркх
6749,streichen::V,njuohtat,наах
6750,streichen::V,njuohtat,лашх
6751,streichen::V,njuohtat,түркх
6752,streichen::V,njuottâđ,наах
6753,streichen::V,njuottâđ,лашх
6754,streichen::V,njuottâđ,түркх
6755,streichen::V,puák'suđ,наах
6756,streichen::V,puák'suđ,лашх
6757,streichen::V,puák'suđ,түркх
6758,streichen::V,påhssad,наах
6759,streichen::V,påhssad,лашх
6760,streichen::V,påhssad,түркх
6761,streichen::V,мо̄а̄шшэ,наах
6762,streichen::V,мо̄а̄шшэ,лашх
6763,streichen::V,мо̄а̄шшэ,түркх
6764,schleifen::V,slijhpedh,хурцлх
6765,schleifen::V,sadjet,хурцлх
6766,schleifen::V,sadjit,хурцлх
6767,schleifen::V,šliipet,хурцлх
6768,schleifen::V,saijeeđ,хурцлх
6769,schleifen::V,sââjjad,хурцлх
6770,schleifen::V,tabǯsted,хурцлх
6771,schleifen::V,то̄а̄мчсе,хурцлх
6772,schneiden::V,bietskedh,хәәчлх
6773,schneiden::V,suoddat,хәәчлх
6774,schneiden::V,tjuohppat,хәәчлх
6775,schneiden::V,biesskedit,хәәчлх
6776,schneiden::V,čuohppat,хәәчлх
6777,schneiden::V,čuop'pâđ,хәәчлх
6778,schneiden::V,čuõp'pâd,хәәчлх
6779,schneiden::V,е̄дтэ,хәәчлх
6780,schneiden::V,пе̄ррэ,хәәчлх
6781,schneiden::V,чӯххпэ,хәәчлх
6782,rütteln::V,firredh,дәәвлүлх
6783,rütteln::V,doargestit,дәәвлүлх
6784,rütteln::V,šluvgit,дәәвлүлх
6785,rütteln::V,pušteđ,дәәвлүлх
6786,rütteln::V,pu´štted,дәәвлүлх
6787,rütteln::V,пушшьтэ,дәәвлүлх
6788,schütteln::V,firredh,сегсрх
6789,schütteln::V,sjavnnjet,сегсрх
6790,schütteln::V,sillnat,сегсрх
6791,schütteln::V,skullhet,сегсрх
6792,schütteln::V,salkalit,сегсрх
6793,schütteln::V,pušteđ,сегсрх
6794,schütteln::V,pu´štted,сегсрх
6795,schütteln::V,пушшьтэ,сегсрх
6796,schwenken::V,svinhtedh,дайлх
6797,schwenken::V,svikkastit,дайлх
6798,schwenken::V,šlivgut,дайлх
6799,schwenken::V,hiä'iluttiđ,дайлх
6800,schwenken::V,heeilted,дайлх
6801,schwenken::V,маххъе,дайлх
6802,schütten::V,gurhkedh,кех
6803,schütten::V,hállit,кех
6804,schütten::V,liejkkit,кех
6805,schütten::V,leškiđ,кех
6806,schütten::V,virâttiđ,кех
6807,schütten::V,väällad,кех
6808,schütten::V,ва̄ллэ,кех
6809,füllen::V,dievhtedh,дүүргх
6810,füllen::V,dievddet,дүүргх
6811,füllen::V,deavdit,дүүргх
6812,füllen::V,tevdiđ,дүүргх
6813,füllen::V,tiudded,дүүргх
6814,füllen::V,тӣввтэ,дүүргх
6815,einwickeln::V,gïesedh,орах
6816,einwickeln::V,giessat,орах
6817,einwickeln::V,gárrat,орах
6818,einwickeln::V,giessat,орах
6819,einwickeln::V,gurpat,орах
6820,einwickeln::V,kiessâđ,орах
6821,einwickeln::V,ǩiõssâd,орах
6822,einwickeln::V,кӣссэ,орах
6823,tragen::V,guedtedh,зөөх
6824,tragen::V,guoddet,зөөх
6825,tragen::V,guoddit,зөөх
6826,tragen::V,kyed'diđ,зөөх
6827,tragen::V,kue´d'ded,зөөх
6828,tragen::V,кӯннҌтэ,зөөх
6829,schleppen::V,fatnehtidh,чирх
6830,schleppen::V,sliehpit,чирх
6831,schleppen::V,feastit,чирх
6832,schleppen::V,vie'šidiđ,чирх
6833,schleppen::V,hinnađ,чирх
6834,schleppen::V,nje´ʒʒed,чирх
6835,schleppen::V,чуввкэ,чирх
6836,ziehen::V,giesedh,татх
6837,ziehen::V,giesset,татх
6838,ziehen::V,geassit,татх
6839,ziehen::V,keessiđ,татх
6840,ziehen::V,ǩie´ssed,татх
6841,ziehen::V,ке̄ссе,татх
6842,aufbewahren::V,vöörhkedh,хадһлх
6843,aufbewahren::V,vuorkkit,хадһлх
6844,aufbewahren::V,seailluhit,хадһлх
6845,aufbewahren::V,siä'iluttiđ,хадһлх
6846,aufbewahren::V,seeilted,хадһлх
6847,aufbewahren::V,рӯкнэ,хадһлх
6848,werfen::V,slampestidh,хайх
6849,werfen::V,bálkkot,хайх
6850,werfen::V,suhppet,хайх
6851,werfen::V,šlivgiđ,хайх
6852,werfen::V,čeâǥǥted,хайх
6853,werfen::V,суэххпэ,хайх
6854,fangen::V,bivtedh,бәрх
6855,fangen::V,bivtedh,хавлх
6856,fangen::V,giddit,бәрх
6857,fangen::V,giddit,хавлх
6858,fangen::V,bivdit,бәрх
6859,fangen::V,bivdit,хавлх
6860,fangen::V,toppiđ,бәрх
6861,fangen::V,toppiđ,хавлх
6862,fangen::V,tää´vted,бәрх
6863,fangen::V,tää´vted,хавлх
6864,fangen::V,та̄бпэ,бәрх
6865,fangen::V,та̄бпэ,хавлх
6866,fangen::V,со̄а̄гкэ,бәрх
6867,fangen::V,со̄а̄гкэ,хавлх
6868,packen::V,doerelidh,бәрх
6869,packen::V,kreemsedh,бәрх
6870,packen::V,doahppit,бәрх
6871,packen::V,doahput,бәрх
6872,packen::V,tuáppuđ,бәрх
6873,packen::V,ká'ivâstiđ,бәрх
6874,packen::V,tää´vted,бәрх
6875,packen::V,каццсе,бәрх
6876,packen::V,туэрркэ,бәрх
6877,packen::V,ро̄а̄ппчье,бәрх
6878,verstecken::V,tjïekedh,дүрх
6879,verstecken::V,tjïekedh,бултулх
6880,verstecken::V,tjiehkat,дүрх
6881,verstecken::V,tjiehkat,бултулх
6882,verstecken::V,čiehkat,дүрх
6883,verstecken::V,čiehkat,бултулх
6884,verstecken::V,čieḥâđ,дүрх
6885,verstecken::V,čieḥâđ,бултулх
6886,verstecken::V,peittad,дүрх
6887,verstecken::V,peittad,бултулх
6888,verstecken::V,пе̄йхьтэ,дүрх
6889,verstecken::V,пе̄йхьтэ,бултулх
6890,teilen::V,juekedh,хувах
6891,teilen::V,juohket,хувах
6892,teilen::V,juohkit,хувах
6893,teilen::V,jyeḥiđ,хувах
6894,teilen::V,jue´ǩǩed,хувах
6895,teilen::V,ю̄гке,хувах
6896,teilen::V,ра̄ттҍке,хувах
6897,schicken::V,saadtodh,илгәх
6898,schicken::V,sáddit,илгәх
6899,schicken::V,sáddet,илгәх
6900,schicken::V,vuo'lgâttiđ,илгәх
6901,schicken::V,vuõltteed,илгәх
6902,schicken::V,вӯлкхэ,илгәх
6903,bringen::V,buektedh,авч ирх
6904,bringen::V,doalvvot,авч ирх
6905,bringen::V,buktit,авч ирх
6906,bringen::V,tuál'vuđ,авч ирх
6907,bringen::V,pu´htted,авч ирх
6908,bringen::V,пыххьтэ,авч ирх
6909,hinzufügen::V,dievhtedh,немх
6910,hinzufügen::V,duoddit,немх
6911,hinzufügen::V,lasedit,немх
6912,hinzufügen::V,lasihit,немх
6913,hinzufügen::V,lasettiđ,немх
6914,hinzufügen::V,lââ´zzted,немх
6915,hinzufügen::V,лажьхе,немх
6916,bekommen::V,åadtjodh,авх
6917,bekommen::V,åttjudit,авх
6918,bekommen::V,oažžut,авх
6919,bekommen::V,juksâđ,авх
6920,bekommen::V,uáž'žuđ,авх
6921,bekommen::V,vuäǯ'ǯâd,авх
