,Concept_ID,mrj,lv
2094,schreiten::V,ашкедӓш,восьлавны
2095,schreiten::V,ашкедӓш,soļot
2096,spazierengehen::V,мадын кашташ,гуляйтны
2097,spazierengehen::V,мадын кашташ,staigāt
2098,spazierengehen::V,мадын кашташ,pastaigāties
2099,eilen::V,вӓшкӓш,тэрмасьны
2100,eilen::V,вӓшкӓш,traukt
2101,sich beeilen::V,вӓшкӓш,тэрмасьны
2102,sich beeilen::V,вӓшкӓш,steigties
2103,sich beeilen::V,вӓшкӓш,pasteigties
2104,sich beeilen::V,талашаш,тэрмасьны
2105,sich beeilen::V,талашаш,steigties
2106,sich beeilen::V,талашаш,pasteigties
2107,sausen::V,хойхаланаш,тӧвзьыны
2108,sausen::V,хойхаланаш,drāzt
2109,sausen::V,хойхаланаш,brāzties
2110,sausen::V,хояш,тӧвзьыны
2111,sausen::V,хояш,drāzt
2112,sausen::V,хояш,brāzties
2113,rennen::V,кыргыжаш,котӧртны
2114,rennen::V,кыргыжаш,skriet
2115,springen::V,тӹршештӓш,чеччавны
2116,springen::V,тӹршештӓш,lēkt
2117,klettern::V,ку́заш,кышасьны
2118,klettern::V,ку́заш,кавшасьны
2119,klettern::V,ку́заш,kāpt
2120,klettern::V,ку́заш,rāpties
2121,schaukeln::V,лыпшалташ,гычасьны
2122,schaukeln::V,лыпшалташ,šūpoties
2123,schaukeln::V,лыпшалташ,zvalstīties
2124,kriechen::V,авалянаш,кыссьыны
2125,kriechen::V,авалянаш,līst
2126,kriechen::V,авалянаш,rāpot
2127,kriechen::V,ньыжиклӓш,кыссьыны
2128,kriechen::V,ньыжиклӓш,līst
2129,kriechen::V,ньыжиклӓш,rāpot
2130,schwimmen::V,илӓш,уявны
2131,schwimmen::V,илӓш,peldēt
2132,tauchen::V,цымаш,сунавны
2133,tauchen::V,цымаш,gremdēties
2134,rudern::V,шуалташ,пелысасьны
2135,rudern::V,шуалташ,airēt
2136,rudern::V,шуалташ,irties
2137,fahren::V,кеӓш,мунны
2138,fahren::V,кеӓш,braukt
2139,fliegen::V,чонгештӓш,лэбны
2140,fliegen::V,чонгештӓш,lidot
2141,fliegen::V,чонгештӓш,laisties
2142,gehen::V,кеӓш,мyнны
2143,gehen::V,кеӓш,iet
2144,weggehen::V,кеӓш,мунавны
2145,weggehen::V,кеӓш,aiziet
2146,abfahren::V,кеӓш,мӧдӧдчыны
2147,abfahren::V,кеӓш,atiet
2148,abfahren::V,кеӓш,aizbraukt
2149,anhalten::V,цӓрнӓш,джӧмдыны
2150,anhalten::V,цӓрнӓш,apstāties
2151,hineingehen::V,пыраш,пырны
2152,hineingehen::V,пыраш,ieiet
2153,eintreten::V,пыраш,пырны
2154,eintreten::V,пыраш,ienākt
2155,kommen::V,толаш,воны
2156,kommen::V,толаш,локны
2157,kommen::V,толаш,nākt
2158,ankommen::V,шоаш,воны
2159,ankommen::V,шоаш,локны
2160,ankommen::V,шоаш,nonākt
2161,ankommen::V,шоаш,ierasties
2162,zurückkommen::V,пöртӹлӓш,косны
2163,zurückkommen::V,пöртӹлӓш,бергӧдчыны
2164,zurückkommen::V,пöртӹлӓш,atgriezties
2165,bleiben::V,кодаш,кольны
2166,bleiben::V,кодаш,palikt
2167,warten::V,вычаш,виччысьны
2168,warten::V,вычаш,gaidīt
2169,erwarten::V,вычаш,виччысьны
2170,erwarten::V,вычаш,sagaidīt
2171,suchen::V,кӹчӓлӓш,корсьны
2172,suchen::V,кӹчӓлӓш,meklēt
2173,finden::V,моаш,казявны
2174,finden::V,моаш,rast
2175,finden::V,моаш,atrast
2176,versuchen::V,путаяш,заводитчывны
2177,versuchen::V,путаяш,mēģināt
2178,versuchen::V,цацаш,заводитчывны
2179,versuchen::V,цацаш,mēģināt
2180,vorbereiten::V,поспейӹктӓш,дасьтыны
2181,vorbereiten::V,поспейӹктӓш,gatavot
2182,vorbereiten::V,поспейӹктӓш,sagatavot
2183,lieben::V,яраташ,радейтны
2184,lieben::V,яраташ,mīlēt
2185,mögen::V,яраташ,радейтны
2186,mögen::V,яраташ,gribēties
2187,lachen::V,ваштылаш,серавны
2188,lachen::V,ваштылаш,серавлыны
2189,lachen::V,ваштылаш,smiet
2190,lachen::V,ваштылаш,smieties
2191,rühren::V,тӓрвӓтӓш,нормӧдны
2192,rühren::V,тӓрвӓтӓш,aizgrābt
2193,weinen::V,мӓгӹрӓш,бӧрдны
2194,weinen::V,мӓгӹрӓш,raudāt
2195,schimpfen::V,свырседӓлӓш,видчыны
2196,schimpfen::V,свырседӓлӓш,rāties
2197,schimpfen::V,свырседӓлӓш,lamāties
2198,sich ärgern::V,шӹдешкӓш,скӧравны
2199,sich ärgern::V,шӹдешкӓш,īgt
2200,sich ärgern::V,шӹдешкӓш,pukoties
2201,sich ärgern::V,шӹдешкӓш,dusmoties
2202,sich fürchten::V,лӱдӓш,повны
2203,sich fürchten::V,лӱдӓш,bīties
2204,sich fürchten::V,лӱдӓш,baidīties
2205,fürchten::V,лӱдӓш,повны
2206,fürchten::V,лӱдӓш,baidīties no
2207,fliehen::V,кыргыжаш,пышйыны
2208,fliehen::V,кыргыжаш,bēgt
2209,flüchten::V,кыргыж шӹлӓш,пышйыны
2210,flüchten::V,кыргыж шӹлӓш,aizbēgt
2211,sehen::V,ужаш,аддзыны
2212,sehen::V,ужаш,redzēt
2213,anschauen::V,анжалаш,видзӧдны
2214,anschauen::V,анжалаш,paraudzīties
2215,ansehen::V,анжаш,видзӧдны
2216,ansehen::V,анжаш,aplūkot
2217,hören::V,колаш,кывны
2218,hören::V,колаш,dzirdēt
2219,zuhören::V,колышташ,кывзыны
2220,zuhören::V,колышташ,klausīties
2221,probieren::V,тотештӓш,видлыны
2222,probieren::V,тотештӓш,nogaršot
2223,probieren::V,подыл анжаш,видлыны
2224,probieren::V,подыл анжаш,nogaršot
2225,riechen::V,ӱпшӹнзӓш,чушкыны
2226,riechen::V,ӱпшӹнзӓш,ost
2227,riechen::V,ӱпшӹнзӓш,ostīt
2228,fühlen::V,шижӓш,вежӧртны
2229,fühlen::V,шижӓш,гӧгӧрвоны
2230,fühlen::V,шижӓш,just
2231,fühlen::V,шижӓш,izjust
2232,scheinen::V,каяш,кажитчыны
2233,scheinen::V,каяш,šķist
2234,scheinen::V,каяш,likties
2235,zu sehen sein::V,каяш,тыдавны
2236,zu sehen sein::V,каяш,parādīties
2237,vernehmen::V,колын колташ,кывны
2238,vernehmen::V,колын колташ,saklausīt
2239,frieren::V,кӹлмаш,кынмыны
2240,frieren::V,кӹлмаш,salt
2241,frieren::V,тӹнгӹргӓш,кынмыны
2242,frieren::V,тӹнгӹргӓш,salt
2243,tun::V,ӹштӓш,керны
2244,tun::V,ӹштӓш,darīt
2245,können::V,кердӓш,кужны
2246,können::V,кердӓш,prast
2247,wollen::V,жалаяш,кӧсйыны
2248,wollen::V,жалаяш,gribēt
2249,anfangen::V,тӹнгӓлӓш,заводитны
2250,anfangen::V,тӹнгӓлӓш,пондыны
2251,anfangen::V,тӹнгӓлӓш,sākt
2252,anfangen::V,тӹнгӓлӓш,iesākt
2253,beenden::V,пӹтӓрӓш,помавны
2254,beenden::V,пӹтӓрӓш,beigt
2255,beenden::V,пӹтӓрӓш,pabeigt
2256,aufhören::V,цӓрнӓш,дугӧдны
2257,aufhören::V,цӓрнӓш,pārtraukt
2258,gelingen::V,цӓш лиӓш,артмыны
2259,gelingen::V,цӓш лиӓш,izdoties
2260,geraten::V,лиӓш,сюрны
2261,geraten::V,лиӓш,веськавны
2262,geraten::V,лиӓш,veikties
2263,öffnen::V,пачаш,восьтыны
2264,öffnen::V,пачаш,atvērt
2265,öffnen::V,пачаш,attaisīt
2266,schließen::V,чӱчӓш,пӧдлавны
2267,schließen::V,чӱчӓш,slēgt
2268,schließen::V,чӱчӓш,aizvērt
2269,schließen::V,чӱчӓш,aiztaisīt
2270,stellen::V,шӹндӓш,сувтӧдны
2271,stellen::V,шӹндӓш,likt
2272,stellen::V,шӹндӓш,nolikt
2273,setzen::V,шӹндӓш,пуксьӧдны
2274,setzen::V,шӹндӓш,sēdināt
2275,legen::V,опташ,пуктыны
2276,legen::V,опташ,likt
2277,legen::V,пиштӓш,пуктыны
2278,legen::V,пиштӓш,likt
2279,berühren::V,тӹкӓлӓш,вӧрзьӧдны
2280,berühren::V,тӹкӓлӓш,инмӧдчывны
2281,berühren::V,тӹкӓлӓш,skart
2282,berühren::V,тӹкӓлӓш,aizskart
2283,verbinden::V,пидӓш,йитны
2284,verbinden::V,пидӓш,saistīt
2285,verbinden::V,пидӓш,savienot
2286,bedecken::V,леведӓш,вевттьыны
2287,bedecken::V,леведӓш,apsegt
2288,bedecken::V,леведӓш,pārsegt
2289,aufhängen::V,сӓкӓш,ӧшӧдны
2290,aufhängen::V,сӓкӓш,джагӧдны
2291,aufhängen::V,сӓкӓш,uzkārt
2292,anzünden::V,чӱктӓш,ӧзтыны
2293,anzünden::V,чӱктӓш,aizdegt
2294,anzünden::V,чӱктӓш,aizdedzināt
2295,aufheben::V,кузыкташ,чеччӧдны
2296,aufheben::V,кузыкташ,сувтӧдны
2297,aufheben::V,кузыкташ,pacelt
2298,zurücklassen::V,кодаш,кольны
2299,zurücklassen::V,кодаш,atstāt
2300,verlieren::V,ямдаш,воштыны
2301,verlieren::V,ямдаш,zaudēt
2302,verlieren::V,ямдаш,pazaudēt
2303,fallen lassen::V,кенвацтараш,уськӧдны
2304,fallen lassen::V,кенвацтараш,nomest
2305,machen::V,ӹштӓш,вӧчны
2306,machen::V,ӹштӓш,лӧсьӧдны
2307,machen::V,ӹштӓш,darīt
2308,herstellen::V,йӓмдӹлӓш,лӧсьӧдны
2309,herstellen::V,йӓмдӹлӓш,ražot
2310,herstellen::V,йӓмдӹлӓш,izgatavot
2311,bauen::V,ӹштӓш,лэптыны
2312,bauen::V,ӹштӓш,celt
2313,bauen::V,ӹштӓш,būvēt
2314,reparieren::V,чиняш,дзоньтавны
2315,reparieren::V,чиняш,labot
2316,reparieren::V,чиняш,remontēt
2317,reparieren::V,алалаш,дзоньтавны
2318,reparieren::V,алалаш,labot
2319,reparieren::V,алалаш,remontēt
2320,verbessern::V,яжоэмден шӹндӓш,бурмӧдны
2321,verbessern::V,яжоэмден шӹндӓш,labot
2322,verbessern::V,яжоэмден шӹндӓш,izlabot
2323,ändern::V,вашталташ,вежны
2324,ändern::V,вашталташ,mainīt
2325,graben::V,капаяш,кодйыны
2326,graben::V,капаяш,rakt
2327,beugen::V,лывырташ,куснявны
2328,beugen::V,лывырташ,liekt
2329,beugen::V,каклярташ,куснявны
2330,beugen::V,каклярташ,liekt
2331,biegen::V,лывырташ,куснявны
2332,biegen::V,лывырташ,liekt
2333,drehen::V,сӓрӓш,бергӧдлыны
2334,drehen::V,сӓрӓш,griezt
2335,drehen::V,сӓрӹкӓлӓш,бергӧдлыны
2336,drehen::V,сӓрӹкӓлӓш,griezt
2337,wenden::V,сӓрӓлӓш,бергӧдны
2338,wenden::V,сӓрӓлӓш,apgriezt
2339,umdrehen::V,сӓрӓлӓш,бергӧдны
2340,umdrehen::V,сӓрӓлӓш,apgriezt
2341,heben::V,лӱктӓш,лэптыны
2342,heben::V,лӱктӓш,celt
2343,heben::V,лӱктӓш,cilāt
2344,heben::V,лӱктӓш,pacelt
2345,hochheben::V,кузыкташ,кыпӧдны
2346,hochheben::V,кузыкташ,pacelt
2347,ergreifen::V,хватяш,кутны
2348,ergreifen::V,хватяш,paķert
2349,ergreifen::V,хватяш,satvert
2350,halten::V,кычаш,кутны
2351,halten::V,кычаш,turēt
2352,halten::V,кычаш,saturēt
2353,drücken::V,темдӓш,личкыны
2354,drücken::V,темдӓш,топӧдны
2355,drücken::V,темдӓш,spiest
2356,schieben::V,шӹкӓш,ӧтдортны
2357,schieben::V,шӹкӓш,йӧткыштны
2358,schieben::V,шӹкӓш,stumt
2359,kratzen::V,нӹжӓш,гуджӧдны
2360,kratzen::V,нӹжӓш,kasīt
2361,kratzen::V,нӹжӓш,skrāpēt
2362,lecken::V,нылаш,нювны
2363,lecken::V,нылаш,lakt
2364,lecken::V,нылаш,laizīt
2365,beißen::V,пыралаш,курччыны
2366,beißen::V,пыралаш,kost
2367,abreißen::V,кӹрӓш,орӧдны
2368,abreißen::V,кӹрӓш,atraut
2369,abreißen::V,кӹрӓш,atplēst
2370,abreißen::V,кышкед нӓлӓш,орӧдны
2371,abreißen::V,кышкед нӓлӓш,atraut
2372,abreißen::V,кышкед нӓлӓш,atplēst
2373,abschneiden::V,шулаш,вундавны
2374,abschneiden::V,шулаш,nogriezt
2375,abschneiden::V,лаштыклаш,вундавны
2376,abschneiden::V,лаштыклаш,nogriezt
2377,binden::V,пидӓш,гӧрддзавны
2378,binden::V,пидӓш,кӧртавны
2379,binden::V,пидӓш,siet
2380,binden::V,пидӓш,aptīt
2381,stecken::V,шыралаш,сюйны
2382,stecken::V,шыралаш,bāzt
2383,stecken::V,шыралаш,spraust
2384,brechen::V,тодылаш,чегны
2385,brechen::V,тодылаш,lauzt
2386,brechen::V,тодылаш,lauzīt
2387,brechen::V,пыдырташ,чегны
2388,brechen::V,пыдырташ,lauzt
2389,brechen::V,пыдырташ,lauzīt
2390,klopfen::V,рушткаш,камгыны
2391,klopfen::V,рушткаш,klauvēt
2392,hauen::V,шелӹштӓш,нӧйнты
2393,hauen::V,шелӹштӓш,кучкыны
2394,hauen::V,шелӹштӓш,cirst
2395,hauen::V,шелӹштӓш,dauzīt
2396,kleben::V,клейӓш,лемавны
2397,kleben::V,клейӓш,ляскавны
2398,kleben::V,клейӓш,līmēt
2399,kleben::V,клейӓш,lipināt
2400,reiben::V,нӹжӓш,тільны
2401,reiben::V,нӹжӓш,зыравны
2402,reiben::V,нӹжӓш,rīvēt
2403,reiben::V,нӹжӓш,berzēt
2404,streichen::V,шӹрӓш,мавтны
2405,streichen::V,шӹрӓш,ziest
2406,streichen::V,шӹрӓш,triept
2407,schleifen::V,шымаш,кеслыны
2408,schleifen::V,шымаш,trīt
2409,schleifen::V,шымаш,asināt
2410,schneiden::V,пӹчкӓш,шырны
2411,schneiden::V,пӹчкӓш,griezt
2412,schneiden::V,пӹчкӓш,sagriezt
2413,rütteln::V,мыльгыкташ,легӧдны
2414,rütteln::V,мыльгыкташ,катлӧдлыны
2415,rütteln::V,мыльгыкташ,kratīt
2416,rütteln::V,мыльгыкташ,purināt
2417,schütteln::V,цӹтӹртӓш,тракӧдны
2418,schütteln::V,цӹтӹртӓш,kratīt
2419,schütteln::V,мыльгыкташ,тракӧдны
2420,schütteln::V,мыльгыкташ,kratīt
2421,schwenken::V,машыяш,ӧвтны
2422,schwenken::V,машыяш,шенасьны
2423,schwenken::V,машыяш,vēzēt
2424,schwenken::V,машыяш,vēcināt
2425,schütten::V,опталаш,кисьтны
2426,schütten::V,опталаш,bērt
2427,füllen::V,темӓш,тыртны
2428,füllen::V,темӓш,pildīt
2429,füllen::V,темӓш,piepildīt
2430,einwickeln::V,пӹтӹрӓ́лӓш,тубыртны
2431,einwickeln::V,пӹтӹрӓ́лӓш,ietīt
2432,tragen::V,намалаш,нуны
2433,tragen::V,намалаш,nest
2434,schleppen::V,шӹдӹрӓш,кыскавны
2435,schleppen::V,шӹдӹрӓш,stiept
2436,schleppen::V,шӹдӹрӓш,staipīt
2437,ziehen::V,шыпшаш,кыскыны
2438,ziehen::V,шыпшаш,vilkt
2439,aufbewahren::V,перегӓш,видзны
2440,aufbewahren::V,перегӓш,glabāt
2441,aufbewahren::V,перегӓш,uzglabāt
2442,werfen::V,кӹшкӓш,чӧвтны
2443,werfen::V,кӹшкӓш,шыбитны
2444,werfen::V,кӹшкӓш,mest
2445,werfen::V,кӹшкӓш,sviest
2446,fangen::V,кычаш,кутны
2447,fangen::V,кычаш,ķert
2448,fangen::V,кычаш,uzķert
2449,packen::V,хватяш,босьтны
2450,packen::V,хватяш,paķert
2451,packen::V,хватяш,satvert
2452,verstecken::V,шӹлтӓш,дзебны
2453,verstecken::V,шӹлтӓш,slēpt
2454,verstecken::V,шӹлтӓш,noglabāt
2455,teilen::V,пайылаш,юкны
2456,teilen::V,пайылаш,dalīt
2457,schicken::V,колташ,ыстыны
2458,schicken::V,колташ,sūtīt
2459,schicken::V,колташ,atsūtīt
2460,bringen::V,кандаш,вайны
2461,bringen::V,кандаш,atvest
2462,bekommen::V,лыкташ,босьтны
2463,bekommen::V,лыкташ,dabūt
2464,erhalten::V,получаяш,босьтны
2465,erhalten::V,получаяш,saņemt
2466,nehmen::V,налаш,босьтны
2467,nehmen::V,налаш,ņemt
2468,nehmen::V,налаш,paņemt
2469,wählen::V,айыраш,бӧрйыны
2470,wählen::V,айыраш,ievēlēt
2471,auswählen::V,айыраш,бӧрйыны
2472,auswählen::V,айыраш,izvēlēt
2473,bewahren::V,перегӓш,видзны
2474,bewahren::V,перегӓш,saglabāt
2475,behindern::V,мешӓйӓш,конйӧдлыны
2476,behindern::V,мешӓйӓш,джӧмдӧдны
2477,behindern::V,мешӓйӓш,kavēt
2478,behindern::V,мешӓйӓш,aizkavēt
2479,verderben::V,портяш,тшыкӧдны
2480,verderben::V,портяш,sabojāt
2481,beschädigen::V,шушырташ,тшыкӧдны
2482,beschädigen::V,шушырташ,bojāt
2483,beschädigen::V,шушырташ,maitāt
2484,zerbrechen::V,пыдырташ,жуглыны
2485,zerbrechen::V,пыдырташ,salauzt
2486,zerbrechen::V,пыдырташ,sadauzīt
2487,zerreißen::V,кӹрӓш,орӧдны
2488,zerreißen::V,кӹрӓш,pārraut
2489,zerstören::V,шӓлӓтӓш,жугӧдны
2490,zerstören::V,шӓлӓтӓш,кисьтны
2491,zerstören::V,шӓлӓтӓш,косявны
2492,zerstören::V,шӓлӓтӓш,graut
2493,zerstören::V,шӓлӓтӓш,sagraut
2494,verbrennen::V,йылаташ,сотны
2495,verbrennen::V,йылаташ,сотчыны
2496,verbrennen::V,йылаташ,dedzināt
2497,verbrennen::V,йылаташ,sadedzināt
2498,verbrennen::V,йылалташ,сотны
2499,verbrennen::V,йылалташ,сотчыны
2500,verbrennen::V,йылалташ,dedzināt
2501,verbrennen::V,йылалташ,sadedzināt
2502,geben::V,пуаш,сетны
2503,geben::V,пуаш,dot
2504,geben::V,пуаш,padot
2505,reichen::V,пуаш,сетны
2506,reichen::V,пуаш,padot
2507,reichen::V,пуаш,sniegt
2508,schenken::V,подараш,козьнавны
2509,schenken::V,подараш,dāvāt
2510,schenken::V,подараш,dāvināt
2511,versprechen::V,сöрӓш,кыв сетны
2512,versprechen::V,сöрӓш,solīt
2513,versprechen::V,сöрӓш,apsolīt
2514,wünschen::V,жалаяш,кӧсйыны
2515,wünschen::V,жалаяш,vēlēt
2516,wünschen::V,жалаяш,novēlēt
2517,loben::V,хваляш,ошкыны
2518,loben::V,хваляш,lielīt
2519,küssen::V,шышшалаш,окавны
2520,küssen::V,шышшалаш,bučot
2521,küssen::V,шышшалаш,skūpstīt
2522,wiegen::V,лӱнгӓлтӓш,гудрӧдлыны
2523,wiegen::V,лӱнгӓлтӓш,šūpot
2524,zudecken::V,пиштӓш,веввттьыны
2525,zudecken::V,пиштӓш,apklāt
2526,zudecken::V,пиштӓш,aizsegt
2527,wecken::V,понгыжалтараш,садьмӧдны
2528,wecken::V,понгыжалтараш,чуксавны
2529,wecken::V,понгыжалтараш,modināt
2530,zeigen::V,анжыкташ,петкӧдлыны
2531,zeigen::V,анжыкташ,rādīt
2532,führen::V,видӓш,нуӧдны
2533,führen::V,видӓш,vadīt
2534,lehren::V,тымдаш,велӧдны
2535,lehren::V,тымдаш,mācīt
2536,lehren::V,тымдаш,iemācīt
2537,unterrichten::V,тымдаш,велӧдны
2538,unterrichten::V,тымдаш,apmācīt
2539,aufziehen::V,кушташ,быдтыны
2540,aufziehen::V,кушташ,uzaudzināt
2541,leiten::V,видӓш,веськӧдлыны
2542,leiten::V,видӓш,vadīt
2543,leiten::V,видӓш,pārzināt
2544,leiten::V,вуйлаташ,веськӧдлыны
2545,leiten::V,вуйлаташ,vadīt
2546,leiten::V,вуйлаташ,pārzināt
2547,leiten::V,вуйлалташ,веськӧдлыны
2548,leiten::V,вуйлалташ,vadīt
2549,leiten::V,вуйлалташ,pārzināt
2550,antreiben::V,талаштараш,тэрмӧдны
2551,antreiben::V,талаштараш,urdīt
2552,antreiben::V,талаштараш,mudināt
2553,lassen::V,-ыкт,тшӧктыны
2554,lassen::V,-ыкт,ļaut
2555,einladen::V,ӱжӓш,корны
2556,einladen::V,ӱжӓш,ielūgt
2557,einladen::V,ӱжӓш,aicināt
2558,vereinigen::V,иктештӓш,ӧтувтны
2559,vereinigen::V,иктештӓш,котыртны
2560,vereinigen::V,иктештӓш,vienot
2561,vereinigen::V,иктештӓш,apvienot
2562,besuchen::V,толаш,волыны
2563,besuchen::V,толаш,ветлыны
2564,besuchen::V,толаш,apciemot
2565,treffen::V,вӓшлиӓш,вочаӧдны
2566,treffen::V,вӓшлиӓш,паныдавны
2567,treffen::V,вӓшлиӓш,satikt
2568,treffen::V,вӓшлиӓш,sastapt
2569,treffen::V,вӓшлиӓлтӓш,вочаӧдны
2570,treffen::V,вӓшлиӓлтӓш,паныдавны
2571,treffen::V,вӓшлиӓлтӓш,satikt
2572,treffen::V,вӓшлиӓлтӓш,sastapt
2573,sich versammeln::V,цымыргаш,лӧсьӧдчыны
2574,sich versammeln::V,цымыргаш,salasīties
2575,sich versammeln::V,цымыргаш,sapulcēties
2576,spielen::V,мадаш,ворсны
2577,spielen::V,мадаш,spēlēt
2578,spielen::V,мадаш,spēlēties
2579,singen::V,мыраш,сьывны
2580,singen::V,мыраш,dziedāt
2581,tanzen::V,кушташ,йӧктыны
2582,tanzen::V,кушташ,diet
2583,tanzen::V,кушташ,dejot
2584,tanzen::V,кушташ,dancot
2585,sich trennen::V,айырлаш,торйӧдчыны
2586,sich trennen::V,айырлаш,šķirties
2587,sich trennen::V,айырлаш,izšķirties
2588,verlassen::V,шуаш,эновтны
2589,verlassen::V,шуаш,atstāt
2590,retten::V,ытараш,видзны
2591,retten::V,ытараш,мездыны
2592,retten::V,ытараш,glābt
2593,bewachen::V,оролаш,видзны
2594,bewachen::V,оролаш,sargāt
2595,schützen::V,перегӓш,видзны
2596,schützen::V,перегӓш,pasargāt
2597,schützen::V,перегӓш,aizsargāt
2598,verteidigen::V,перегӓш,дорйыны
2599,verteidigen::V,перегӓш,aizstāvēt
2600,sich schlagen::V,шидӓлӓш,косясьны
2601,sich schlagen::V,шидӓлӓш,kauties
2602,sich schlagen::V,шидӓлӓш,izkauties
2603,sich schlagen::V,шиэдӓлӓш,косясьны
2604,sich schlagen::V,шиэдӓлӓш,kauties
2605,sich schlagen::V,шиэдӓлӓш,izkauties
2606,schießen::V,лӱӓш,лыйны
2607,schießen::V,лӱӓш,šaut
2608,schießen::V,лӱӓш,šaudīt
2609,siegen::V,сӹнгӓш,вермыны
2610,siegen::V,сӹнгӓш,uzvarēt
2611,ärgern::V,шӹдештӓрӓш,лӧгӧдны
2612,ärgern::V,шӹдештӓрӓш,лёкмӧдны
2613,ärgern::V,шӹдештӓрӓш,скӧрмӧдны
2614,ärgern::V,шӹдештӓрӓш,sadusmot
2615,schlagen::V,пӓрен колташ,вартны
2616,schlagen::V,пӓрен колташ,sist
2617,schlagen::V,пӓрен колташ,triekt
2618,schlagen::V,хӹрӹктен колташ,вартны
2619,schlagen::V,хӹрӹктен колташ,sist
2620,schlagen::V,хӹрӹктен колташ,triekt
2621,treten::V,чымаш,лёгны
2622,treten::V,чымаш,майкны
2623,treten::V,чымаш,mīt
2624,treten::V,чымаш,paspert
2625,stechen::V,пышкылаш,бышткыны
2626,stechen::V,пышкылаш,durt
2627,stoßen::V,шыркедӓш,тойлыны
2628,stoßen::V,шыркедӓш,йӧткавны
2629,stoßen::V,шыркедӓш,grūst
2630,stehlen::V,шолышт толаш,гусявны
2631,stehlen::V,шолышт толаш,zagt
2632,stören::V,ӓрештӹлӓш,падмӧдны
2633,stören::V,ӓрештӹлӓш,traucēt
2634,belästigen::V,кӓньӹсӹрлӓндӓрӓш,дӧзмӧдны
2635,belästigen::V,кӓньӹсӹрлӓндӓрӓш,apgrūtināt
2636,belästigen::V,шытырланыкташ,дӧзмӧдны
2637,belästigen::V,шытырланыкташ,apgrūtināt
2638,verbergen::V,шӹлтӓш,дзебны
2639,verbergen::V,шӹлтӓш,сайӧдны
2640,verbergen::V,шӹлтӓш,slēpt
2641,verbergen::V,шӹлтӓш,paslēpt
2642,täuschen::V,алталаш,пӧръявны
2643,täuschen::V,алталаш,ылӧдны
2644,täuschen::V,алталаш,mānīt
2645,täuschen::V,алталаш,maldināt
2646,täuschen::V,аталаш,пӧръявны
2647,täuschen::V,аталаш,ылӧдны
2648,täuschen::V,аталаш,mānīt
2649,täuschen::V,аталаш,maldināt
2650,betrügen::V,мошеньӹчӓйӓш,сӧрны
2651,betrügen::V,мошеньӹчӓйӓш,krāpt
2652,betrügen::V,мошеньӹчӓйӓш,apkrāpt
2653,töten::V,пуштын шуаш,вины
2654,töten::V,пуштын шуаш,nāvēt
2655,töten::V,пуштын шуаш,nogalināt
2656,wohnen::V,ӹлӓш,овны
2657,wohnen::V,ӹлӓш,dzīvot
2658,arbeiten::V,пӓшӓлӓш,уджавны
2659,arbeiten::V,пӓшӓлӓш,strādāt
2660,arbeiten::V,пӓшӓлӓш,darboties
2661,arbeiten::V,ровотаяш,уджавны
2662,arbeiten::V,ровотаяш,strādāt
2663,arbeiten::V,ровотаяш,darboties
2664,sammeln::V,погаш,чукӧртны
2665,sammeln::V,погаш,vākt
2666,pflücken::V,кӹрӓш,вотны
2667,pflücken::V,кӹрӓш,ӧктыны
2668,pflücken::V,кӹрӓш,raut
2669,pflücken::V,кӹрӓш,plūkt
2670,jagen::V,охотничӓйӓш,кыйсьыны
2671,jagen::V,охотничӓйӓш,medīt
2672,fischen::V,кол кычаш,чери кыйны
2673,fischen::V,кол кычаш,zvejot
2674,fassen::V,кычаш,кутны
2675,fassen::V,кычаш,saķert
2676,hüten::V,кӹтӓш,видзны
2677,hüten::V,кӹтӓш,йирӧдны
2678,hüten::V,кӹтӓш,ganīt
2679,treiben::V,шуруяш,вӧтлыны
2680,treiben::V,шуруяш,dzīt
2681,anbinden::V,ялшташ,домавны
2682,anbinden::V,ялшташ,piesiet
2683,anbinden::V,ялшташ,piesaistīt
2684,anbinden::V,ялышташ,домавны
2685,anbinden::V,ялышташ,piesiet
2686,anbinden::V,ялышташ,piesaistīt
2687,füttern::V,пукшаш,вердны
2688,füttern::V,пукшаш,barot
2689,melken::V,шыпшылаш,лысьтыны
2690,melken::V,шыпшылаш,slaukt
2691,hacken::V,роаш,керавны
2692,hacken::V,роаш,kapāt
2693,gießen::V,шӓвӓш,киськавны
2694,gießen::V,шӓвӓш,liet
2695,gießen::V,шӓвӓш,laistīt
2696,reifen::V,кӱӓш,кисьмыны
2697,reifen::V,кӱӓш,briest
2698,reifen::V,поспейӓш,кисьмыны
2699,reifen::V,поспейӓш,briest
2700,zubereiten::V,йӓмдӹлӓш,дасьтыны
2701,zubereiten::V,йӓмдӹлӓш,taisīt
2702,zubereiten::V,йӓмдӹлӓш,gatavot
2703,kochen::V,шолташ,пуны
2704,kochen::V,шолташ,vārīt
2705,backen::V,кӱктӓш,пӧжавны
2706,backen::V,кӱктӓш,cept
2707,braten::V,жӓрӓш,пражитны
2708,braten::V,жӓрӓш,cept
2709,braten::V,жӓрӓш,cepināt
2710,umrühren::V,намалаш,сорлавны
2711,umrühren::V,намалаш,maisīt
2712,umrühren::V,намалаш,apmaisīt
2713,stricken::V,пидӓш,кӧртны
2714,stricken::V,пидӓш,adīt
2715,nähen::V,ыргаш,вурны
