,Concept_ID,hi,hi
2049,sich ärgern::V,नाराज़ होना,नाराज़ होना
2050,sich fürchten::V,डरना,डरना
2051,sich fürchten::V,डरना,भय खाना
2052,sich fürchten::V,भय खाना,डरना
2053,sich fürchten::V,भय खाना,भय खाना
2054,fürchten::V,डरना से,डरना से
2055,fürchten::V,डरना से,भय खाना से
2056,fürchten::V,भय खाना से,डरना से
2057,fürchten::V,भय खाना से,भय खाना से
2058,fliehen::V,भागना,भागना
2059,flüchten::V,निकल भागना,निकल भागना
2060,sehen::V,देखना,देखना
2061,anschauen::V,देखना,देखना
2062,ansehen::V,दृष्टि डालना पर,दृष्टि डालना पर
2063,hören::V,सुनना,सुनना
2064,zuhören::V,सुनना,सुनना
2065,probieren::V,चखना,चखना
2066,riechen::V,सूँघना,सूँघना
2067,fühlen::V,महसूस करना,महसूस करना
2068,scheinen::V,लगना,लगना
2069,zu sehen sein::V,दिखाई देना,दिखाई देना
2070,vernehmen::V,सुनना,सुनना
2071,frieren::V,ठंड लगना,ठंड लगना
2072,frieren::V,ठंड लगना,सर्दी लगना
2073,frieren::V,सर्दी लगना,ठंड लगना
2074,frieren::V,सर्दी लगना,सर्दी लगना
2075,tun::V,करना,करना
2076,können::V,सकना,सकना
2077,können::V,सकना,जानना
2078,können::V,जानना,सकना
2079,können::V,जानना,जानना
2080,wollen::V,चाहना,चाहना
2081,anfangen::V,शुरू करना,शुरू करना
2082,beenden::V,ख़त्म करना,ख़त्म करना
2083,beenden::V,ख़त्म करना,समाप्त करना
2084,beenden::V,समाप्त करना,ख़त्म करना
2085,beenden::V,समाप्त करना,समाप्त करना
2086,aufhören::V,बंद जाना,बंद जाना
2087,aufhören::V,बंद जाना,समाप्त जाना
2088,aufhören::V,समाप्त जाना,बंद जाना
2089,aufhören::V,समाप्त जाना,समाप्त जाना
2090,gelingen::V,बनना,बनना
2091,gelingen::V,बनना,अच्छा होना
2092,gelingen::V,अच्छा होना,बनना
2093,gelingen::V,अच्छा होना,अच्छा होना
2094,geraten::V,बन पड़ना,बन पड़ना
2095,öffnen::V,खोलना,खोलना
2096,schließen::V,बंद करना,बंद करना
2097,stellen::V,रखना,रखना
2098,setzen::V,रखना,रखना
2099,setzen::V,रखना,बिठाना
2100,setzen::V,बिठाना,रखना
2101,setzen::V,बिठाना,बिठाना
2102,legen::V,रखना,रखना
2103,legen::V,रखना,लिटाना
2104,legen::V,लिटाना,रखना
2105,legen::V,लिटाना,लिटाना
2106,berühren::V,छूना,छूना
2107,berühren::V,छूना,स्पर्श करना
2108,berühren::V,स्पर्श करना,छूना
2109,berühren::V,स्पर्श करना,स्पर्श करना
2110,verbinden::V,बाँधना,बाँधना
2111,bedecken::V,ढकना,ढकना
2112,aufhängen::V,लटकाना,लटकाना
2113,anzünden::V,जलाना,जलाना
2114,aufheben::V,उठाना,उठाना
2115,zurücklassen::V,पीछे छोड़ना,पीछे छोड़ना
2116,verlieren::V,खोना,खोना
2117,verlieren::V,खोना,गँवाना
2118,verlieren::V,गँवाना,खोना
2119,verlieren::V,गँवाना,गँवाना
2120,fallen lassen::V,गिराना,गिराना
2121,machen::V,करना,करना
2122,machen::V,करना,बनाना
2123,machen::V,बनाना,करना
2124,machen::V,बनाना,बनाना
2125,herstellen::V,बनाना,बनाना
2126,herstellen::V,बनाना,तैयार करना
2127,herstellen::V,तैयार करना,बनाना
2128,herstellen::V,तैयार करना,तैयार करना
2129,bauen::V,बनाना,बनाना
2130,bauen::V,बनाना,निर्माण करना
2131,bauen::V,निर्माण करना,बनाना
2132,bauen::V,निर्माण करना,निर्माण करना
2133,reparieren::V,मरम्मत करना,मरम्मत करना
2134,verbessern::V,सुधारना,सुधारना
2135,ändern::V,बदलना,बदलना
2136,ändern::V,बदलना,परीवर्तन करना
2137,ändern::V,परीवर्तन करना,बदलना
2138,ändern::V,परीवर्तन करना,परीवर्तन करना
2139,graben::V,खोदना,खोदना
2140,beugen::V,झुकाना,झुकाना
2141,biegen::V,झुकाना,झुकाना
2142,drehen::V,फेरना,फेरना
2143,drehen::V,फेरना,घुमाना
2144,drehen::V,घुमाना,फेरना
2145,drehen::V,घुमाना,घुमाना
2146,wenden::V,पलटना,पलटना
2147,wenden::V,पलटना,मोड़ना
2148,wenden::V,मोड़ना,पलटना
2149,wenden::V,मोड़ना,मोड़ना
2150,umdrehen::V,घुमाना,घुमाना
2151,heben::V,उठाना,उठाना
2152,heben::V,उठाना,ऊँचा करना
2153,heben::V,ऊँचा करना,उठाना
2154,heben::V,ऊँचा करना,ऊँचा करना
2155,hochheben::V,उठाना,उठाना
2156,hochheben::V,उठाना,ऊपर को उठाना
2157,hochheben::V,ऊपर को उठाना,उठाना
2158,hochheben::V,ऊपर को उठाना,ऊपर को उठाना
2159,ergreifen::V,पकड़ना,पकड़ना
2160,ergreifen::V,पकड़ना,हाथ में लेना
2161,ergreifen::V,हाथ में लेना,पकड़ना
2162,ergreifen::V,हाथ में लेना,हाथ में लेना
2163,halten::V,धरना,धरना
2164,halten::V,धरना,पकड़ना
2165,halten::V,पकड़ना,धरना
2166,halten::V,पकड़ना,पकड़ना
2167,drücken::V,दबाना,दबाना
2168,schieben::V,सरकाना,सरकाना
2169,schieben::V,सरकाना,खिसकाना
2170,schieben::V,खिसकाना,सरकाना
2171,schieben::V,खिसकाना,खिसकाना
2172,kratzen::V,खुरचना,खुरचना
2173,kratzen::V,खुरचना,खुजलाना
2174,kratzen::V,खुजलाना,खुरचना
2175,kratzen::V,खुजलाना,खुजलाना
2176,lecken::V,चाटना,चाटना
2177,beißen::V,काटना,काटना
2178,abreißen::V,तोड़ना,तोड़ना
2179,abschneiden::V,काट करना,काट करना
2180,binden::V,बाँधना,बाँधना
2181,stecken::V,खोंसना,खोंसना
2182,brechen::V,तोड़ना,तोड़ना
2183,klopfen::V,खटखटाना,खटखटाना
2184,hauen::V,ठोकना,ठोकना
2185,kleben::V,चिपकाना,चिपकाना
2186,reiben::V,घिसना,घिसना
2187,reiben::V,घिसना,रगड़ना
2188,reiben::V,रगड़ना,घिसना
2189,reiben::V,रगड़ना,रगड़ना
2190,streichen::V,लगाना,लगाना
2191,schleifen::V,तेज़ करना,तेज़ करना
2192,schneiden::V,कतरना,कतरना
2193,rütteln::V,झकझोरना,झकझोरना
2194,schütteln::V,हिलाना,हिलाना
2195,schwenken::V,घुमाना,घुमाना
2196,schütten::V,उँडेलना,उँडेलना
2197,füllen::V,भरना,भरना
2198,füllen::V,भरना,ठूसना
2199,füllen::V,ठूसना,भरना
2200,füllen::V,ठूसना,ठूसना
2201,einwickeln::V,लपेटना,लपेटना
2202,tragen::V,ढोना,ढोना
2203,schleppen::V,घसीटना,घसीटना
2204,ziehen::V,खींचना,खींचना
2205,aufbewahren::V,रखना,रखना
2206,werfen::V,फेंकना,फेंकना
2207,fangen::V,पकड़ना,पकड़ना
2208,packen::V,पकड़ना,पकड़ना
2209,verstecken::V,छिपाना,छिपाना
2210,teilen::V,बाँटना,बाँटना
2211,schicken::V,भेजना,भेजना
2212,bringen::V,लाना,लाना
2213,hinzufügen::V,जोड़ना,जोड़ना
2214,bekommen::V,पाना,पाना
2215,erhalten::V,पाना,पाना
2216,erhalten::V,पाना,मिलना
2217,erhalten::V,मिलना,पाना
2218,erhalten::V,मिलना,मिलना
2219,nehmen::V,लेना,लेना
2220,wählen::V,चुनना,चुनना
2221,auswählen::V,चुनना,चुनना
2222,bewahren::V,बनाए रखना,बनाए रखना
2223,behindern::V,रोकना,रोकना
2224,verderben::V,ख़राब करना,ख़राब करना
2225,beschädigen::V,नुक़सान पहुँचाना,नुक़सान पहुँचाना
2226,zerbrechen::V,तोड़ना,तोड़ना
2227,zerreißen::V,तोड़ना,तोड़ना
2228,zerstören::V,नष्ट करना,नष्ट करना
2229,zerstören::V,नष्ट करना,बरबाद करना
2230,zerstören::V,बरबाद करना,नष्ट करना
2231,zerstören::V,बरबाद करना,बरबाद करना
2232,verbrennen::V,जलाना,जलाना
2233,geben::V,देना,देना
2234,reichen::V,थमाना,थमाना
2235,schenken::V,भेंट देना,भेंट देना
2236,versprechen::V,वादा करना,वादा करना
2237,wünschen::V,कामना करना,कामना करना
2238,loben::V,तारीफ़ करना,तारीफ़ करना
2239,küssen::V,चूमना,चूमना
2240,wiegen::V,झुलाना,झुलाना
2241,zudecken::V,ढकना,ढकना
2242,wecken::V,जगाना,जगाना
2243,zeigen::V,दिखाना,दिखाना
2244,führen::V,रास्ता दिखाना,रास्ता दिखाना
2245,lehren::V,पढ़ाना,पढ़ाना
2246,unterrichten::V,सिखाना,सिखाना
2247,aufziehen::V,पालना,पालना
2248,leiten::V,संचालन करना,संचालन करना
2249,antreiben::V,हड़बड़ाना,हड़बड़ाना
2250,lassen::V,-आना,-आना
2251,lassen::V,-आना,कराना
2252,lassen::V,कराना,-आना
2253,lassen::V,कराना,कराना
2254,einladen::V,बुलाना,बुलाना
2255,vereinigen::V,मिलाना,मिलाना
2256,vereinigen::V,मिलाना,संयुक्त करना
2257,vereinigen::V,संयुक्त करना,मिलाना
2258,vereinigen::V,संयुक्त करना,संयुक्त करना
2259,besuchen::V,मिलना से,मिलना से
2260,besuchen::V,मिलना से,मिलने जाना से
2261,besuchen::V,मिलने जाना से,मिलना से
2262,besuchen::V,मिलने जाना से,मिलने जाना से
2263,treffen::V,मिलना,मिलना
2264,sich versammeln::V,इकट्ठा होना,इकट्ठा होना
2265,spielen::V,खेलना,खेलना
2266,singen::V,गाना,गाना
2267,tanzen::V,नाचना,नाचना
2268,sich trennen::V,अलग होना,अलग होना
2269,verlassen::V,छोड़ना,छोड़ना
2270,retten::V,बचाना,बचाना
2271,bewachen::V,आँख रखना पर,आँख रखना पर
2272,schützen::V,रक्षा करना,रक्षा करना
2273,verteidigen::V,रक्षा करना,रक्षा करना
2274,sich schlagen::V,हाथापाई करना,हाथापाई करना
2275,schießen::V,गोली मारना,गोली मारना
2276,siegen::V,जीतना,जीतना
2277,siegen::V,जीतना,विजय पाना
2278,siegen::V,विजय पाना,जीतना
2279,siegen::V,विजय पाना,विजय पाना
2280,ärgern::V,चिढ़ाना,चिढ़ाना
2281,schlagen::V,मारना,मारना
2282,treten::V,ठोकर मारना,ठोकर मारना
2283,stechen::V,भेदना,भेदना
2284,stechen::V,भेदना,भोंकना
2285,stechen::V,भोंकना,भेदना
2286,stechen::V,भोंकना,भोंकना
2287,stoßen::V,धक्का देना,धक्का देना
2288,stoßen::V,धक्का देना,झटका देना
2289,stoßen::V,झटका देना,धक्का देना
2290,stoßen::V,झटका देना,झटका देना
2291,stehlen::V,चोरी करना,चोरी करना
2292,stören::V,बुरा लगना,बुरा लगना
2293,belästigen::V,तंग करना,तंग करना
2294,verbergen::V,लुकाना,लुकाना
2295,täuschen::V,धोखा देना,धोखा देना
2296,betrügen::V,धोखा देना,धोखा देना
2297,töten::V,मारना,मारना
2298,töten::V,मारना,मार डालना
2299,töten::V,मार डालना,मारना
2300,töten::V,मार डालना,मार डालना
2301,wohnen::V,रहना,रहना
2302,arbeiten::V,काम करना,काम करना
2303,sammeln::V,जमा करना,जमा करना
2304,pflücken::V,चुनना,चुनना
2305,pflücken::V,चुनना,तोड़ना
2306,pflücken::V,तोड़ना,चुनना
2307,pflücken::V,तोड़ना,तोड़ना
2308,jagen::V,आखेट करना,आखेट करना
2309,jagen::V,आखेट करना,शिकार करना
2310,jagen::V,शिकार करना,आखेट करना
2311,jagen::V,शिकार करना,शिकार करना
2312,fischen::V,मछली पकड़ना,मछली पकड़ना
2313,fassen::V,पकड़ना,पकड़ना
2314,hüten::V,चराना,चराना
2315,treiben::V,हाँकना,हाँकना
2316,anbinden::V,बाँधना,बाँधना
2317,füttern::V,खिलाना,खिलाना
2318,melken::V,दुहना,दुहना
2319,hacken::V,काटना,काटना
2320,gießen::V,सींचना,सींचना
2321,reifen::V,पकना,पकना
2322,zubereiten::V,पकाना,पकाना
2323,kochen::V,पकाना,पकाना
2324,kochen::V,पकाना,राँधना
2325,kochen::V,राँधना,पकाना
2326,kochen::V,राँधना,राँधना
2327,backen::V,पकाना,पकाना
2328,braten::V,तलना,तलना
2329,braten::V,तलना,भूनना
2330,braten::V,भूनना,तलना
2331,braten::V,भूनना,भूनना
2332,umrühren::V,फेंटना,फेंटना
2333,stricken::V,बुनना,बुनना
2334,nähen::V,सीना,सीना
2335,färben::V,रँगना,रँगना
2336,reinigen::V,साफ़ करना,साफ़ करना
2337,reinigen::V,साफ़ करना,शुद्ध करना
2338,reinigen::V,शुद्ध करना,साफ़ करना
2339,reinigen::V,शुद्ध करना,शुद्ध करना
2340,waschen::V,धोना,धोना
2341,abwischen::V,पोंछ्ना,पोंछ्ना
2342,spülen::V,माँजना,माँजना
2343,spülen::V,माँजना,खँगालना
2344,spülen::V,खँगालना,माँजना
2345,spülen::V,खँगालना,खँगालना
2346,fegen::V,बुहारना,बुहारना
2347,kehren::V,झाड़ना,झाड़ना
2348,baden::V,स्नान करना,स्नान करना
2349,sich waschen::V,नहाना,नहाना
2350,sich waschen::V,नहाना,हाथ-मुँह धोना
2351,sich waschen::V,हाथ-मुँह धोना,नहाना
2352,sich waschen::V,हाथ-मुँह धोना,हाथ-मुँह धोना
2353,ausziehen::V,उतारना,उतारना
2354,anziehen::V,पहनना,पहनना
2355,sich anziehen::V,कपड़े पहनना,कपड़े पहनना
2356,kämmen::V,कंघी करना,कंघी करना
2357,schmücken::V,सजाना,सजाना
2358,schmücken::V,सजाना,सँवारना
2359,schmücken::V,सँवारना,सजाना
2360,schmücken::V,सँवारना,सँवारना
2361,sagen::V,कहना,कहना
2362,sagen::V,कहना,बताना
2363,sagen::V,बताना,कहना
2364,sagen::V,बताना,बताना
2365,sprechen::V,बोलना,बोलना
2366,reden::V,बोलना,बोलना
2367,reden::V,बोलना,बात करना
2368,reden::V,बात करना,बोलना
2369,reden::V,बात करना,बात करना
2370,sich unterhalten::V,बात करना,बात करना
2371,sich unterhalten::V,बात करना,बातचीत करना
2372,sich unterhalten::V,बातचीत करना,बात करना
2373,sich unterhalten::V,बातचीत करना,बातचीत करना
2374,fragen::V,पूछ्ना,पूछ्ना
2375,fragen::V,पूछ्ना,प्रश्न करना
2376,fragen::V,प्रश्न करना,पूछ्ना
2377,fragen::V,प्रश्न करना,प्रश्न करना
2378,bitten::V,माँगना से,माँगना से
2379,erzählen::V,बताना,बताना
2380,mitteilen::V,ख़बर देना,ख़बर देना
2381,mitteilen::V,ख़बर देना,सूचना देना
2382,mitteilen::V,सूचना देना,ख़बर देना
2383,mitteilen::V,सूचना देना,सूचना देना
2384,nennen::V,नाम देना,नाम देना
2385,rufen::V,बुलाना,बुलाना
2386,prahlen::V,शेख़ी बघारना,शेख़ी बघारना
2387,übersetzen::V,अनुवाद करना,अनुवाद करना
2388,denken::V,सोचना,सोचना
2389,glauben::V,विश्वास करना,विश्वास करना
2390,bemerken::V,ध्यान देना पर,ध्यान देना पर
2391,erkennen::V,पहचानना,पहचानना
2392,begreifen::V,समझना,समझना
2393,verstehen::V,सुनना,सुनना
2394,lernen::V,पढ़ना,पढ़ना
2395,wissen::V,जानना,जानना
2396,wissen::V,जानना,मालूम होना
2397,wissen::V,मालूम होना,जानना
2398,wissen::V,मालूम होना,मालूम होना
2399,sich erinnern an::V,याद करना,याद करना
2400,vergessen::V,भूलना,भूलना
2401,vergessen::V,भूलना,बिसारना
2402,vergessen::V,बिसारना,भूलना
2403,vergessen::V,बिसारना,बिसारना
2404,messen::V,नापना,नापना
2405,zählen::V,गिनना,गिनना
2406,rechnen::V,गणना करना,गणना करना
2407,rechnen::V,गणना करना,हिसाब करना
2408,rechnen::V,हिसाब करना,गणना करना
2409,rechnen::V,हिसाब करना,हिसाब करना
2410,lesen::V,पढ़ना,पढ़ना
2411,malen::V,कींचना,कींचना
2412,zeichnen::V,चित्र कींचना,चित्र कींचना
2413,schreiben::V,लिखना,लिखना
2414,besitzen::V,मालिक होना,मालिक होना
2415,besitzen::V,मालिक होना,स्वामी होना
2416,besitzen::V,स्वामी होना,मालिक होना
2417,besitzen::V,स्वामी होना,स्वामी होना
2418,kaufen::V,ख़रीदना,ख़रीदना
2419,verkaufen::V,बेचना,बेचना
2420,bezahlen::V,चुकाना,चुकाना
2421,bezahlen::V,चुकाना,अदा करना
2422,bezahlen::V,अदा करना,चुकाना
2423,bezahlen::V,अदा करना,अदा करना
2424,zahlen::V,अदा करना,अदा करना
2425,beherrschen::V,शासन करना पर,शासन करना पर
2426,ertragen::V,सहना,सहना
