,Concept_ID,mhr,se
665,Sumpf::N,лӱ́кӧ,jeggi
666,Sumpf::N,лӱ́кӧ,jeä´ǧ'ǧ
667,Sumpf::N,лӱ́кӧ,ла̄ммьп
668,Moor::N,куп,pluevie
669,Moor::N,куп,jiegge
670,Moor::N,куп,suotnju
671,Moor::N,куп,karrii
672,Moor::N,куп,kä´rev
673,Moor::N,куп,veättaǩ
674,Moor::N,куп,ла̄ммьп
675,Wiese::N,о́лык,ïentje
676,Wiese::N,о́лык,giedde
677,Wiese::N,о́лык,gieddi
678,Wiese::N,о́лык,nijtto
679,Wiese::N,о́лык,пуэшенҍ
680,Wald::N,чодыра́,skåake
681,Wald::N,чодыра́,skåajje
682,Wald::N,чодыра́,miehtsie
683,Wald::N,чодыра́,vuovdde
684,Wald::N,чодыра́,miehttse
685,Wald::N,чодыра́,vuovdi
686,Wald::N,чодыра́,meahcci
687,Wald::N,чодыра́,mecci
688,Wald::N,чодыра́,vyemi
689,Wald::N,чодыра́,vue´mm
690,Wald::N,чодыра́,meä´c'c
691,Wald::N,чодыра́,ля̄ммт
692,Hügel::N,арка́,deava
693,Hügel::N,арка́,dievvá
694,Hügel::N,арка́,dievvá
695,Hügel::N,арка́,čummâ
696,Hügel::N,арка́,pä´rcc
697,Hügel::N,арка́,teä´rmm
698,Hügel::N,арка́,ка̄ннҌт
699,Anhöhe::N,тӧва́,deava
700,Anhöhe::N,тӧва́,jalladahke
701,Anhöhe::N,тӧва́,dievásj
702,Anhöhe::N,тӧва́,aláš
703,Anhöhe::N,тӧва́,luohkká
704,Anhöhe::N,тӧва́,tiävá
705,Anhöhe::N,тӧва́,poorááš
706,Anhöhe::N,тӧва́,ču´lpp
707,Anhöhe::N,тӧва́,škâu´ŋŋ
708,Anhöhe::N,тӧва́,ка̄ннҌт
709,Anhöhe::N,кӱкшака́,deava
710,Anhöhe::N,кӱкшака́,jalladahke
711,Anhöhe::N,кӱкшака́,dievásj
712,Anhöhe::N,кӱкшака́,aláš
713,Anhöhe::N,кӱкшака́,luohkká
714,Anhöhe::N,кӱкшака́,tiävá
715,Anhöhe::N,кӱкшака́,poorááš
716,Anhöhe::N,кӱкшака́,ču´lpp
717,Anhöhe::N,кӱкшака́,škâu´ŋŋ
718,Anhöhe::N,кӱкшака́,ка̄ннҌт
719,Berg::N,ку́рык,bïerje
720,Berg::N,ку́рык,várre
721,Berg::N,ку́рык,várri
722,Berg::N,ку́рык,vääṛi
723,Berg::N,ку́рык,vää´rr
724,Berg::N,ку́рык,те̄ррьм
725,Gipfel::N,чаҥга́,dalvese
726,Gipfel::N,чаҥга́,tjåhkkå
727,Gipfel::N,чаҥга́,čohkka
728,Gipfel::N,чаҥга́,čokke
729,Gipfel::N,чаҥга́,čå´ǩǩ
730,Gipfel::N,чаҥга́,ла̄ддҍв
731,Gipfel::N,курыкву́й,dalvese
732,Gipfel::N,курыкву́й,tjåhkkå
733,Gipfel::N,курыкву́й,čohkka
734,Gipfel::N,курыкву́й,čokke
735,Gipfel::N,курыкву́й,čå´ǩǩ
736,Gipfel::N,курыкву́й,ла̄ддҍв
737,Höhle::N,пеще́р,beajoe
738,Höhle::N,пеще́р,rájgge
739,Höhle::N,пеще́р,sluoggo
740,Höhle::N,пеще́р,biedju
741,Höhle::N,пеще́р,kuovđâšm
742,Höhle::N,пеще́р,skuõrr
743,Höhle::N,пеще́р,вуэӈӈк
744,Höhle::N,курыкпо́мыш,beajoe
745,Höhle::N,курыкпо́мыш,rájgge
746,Höhle::N,курыкпо́мыш,sluoggo
747,Höhle::N,курыкпо́мыш,biedju
748,Höhle::N,курыкпо́мыш,kuovđâšm
749,Höhle::N,курыкпо́мыш,skuõrr
750,Höhle::N,курыкпо́мыш,вуэӈӈк
751,Abhang::N,та́йыл,boelte
752,Abhang::N,та́йыл,brijrie
753,Abhang::N,та́йыл,bállte
754,Abhang::N,та́йыл,vielti
755,Abhang::N,та́йыл,luohkká
756,Abhang::N,та́йыл,viel'tti
757,Abhang::N,та́йыл,vie´ltt
758,Abhang::N,та́йыл,луэххк
759,Quelle::N,важ,aajege
760,Quelle::N,важ,gaaltije
761,Quelle::N,важ,ája
762,Quelle::N,важ,ája
763,Quelle::N,важ,gáldu
764,Quelle::N,важ,aajâ
765,Quelle::N,важ,käldee
766,Quelle::N,важ,lädd
767,Quelle::N,важ,käivv
768,Quelle::N,важ,ка̄ййв
769,Quelle::N,вӱдшинча́,aajege
770,Quelle::N,вӱдшинча́,gaaltije
771,Quelle::N,вӱдшинча́,ája
772,Quelle::N,вӱдшинча́,ája
773,Quelle::N,вӱдшинча́,gáldu
774,Quelle::N,вӱдшинча́,aajâ
775,Quelle::N,вӱдшинча́,käldee
776,Quelle::N,вӱдшинча́,lädd
777,Quelle::N,вӱдшинча́,käivv
778,Quelle::N,вӱдшинча́,ка̄ййв
779,Bach::N,изэҥе́р,johketje
780,Bach::N,изэҥе́р,jåhkå
781,Bach::N,изэҥе́р,jågåsj
782,Bach::N,изэҥе́р,jogaš
783,Bach::N,изэҥе́р,aajâ
784,Bach::N,изэҥе́р,vuäjj
785,Bach::N,изэҥе́р,вуэйй
786,Fluss::N,эҥе́р,johke
787,Fluss::N,эҥе́р,ædno
788,Fluss::N,эҥе́р,jåhkå
789,Fluss::N,эҥе́р,johka
790,Fluss::N,эҥе́р,juuhâ
791,Fluss::N,эҥе́р,jokk
792,Fluss::N,эҥе́р,jeänn
793,Fluss::N,эҥе́р,ё̄гк
794,Ufer::N,сер,beala
795,Ufer::N,сер,gádde
796,Ufer::N,сер,gáddi
797,Ufer::N,сер,riddo
798,Ufer::N,сер,redd
799,Ufer::N,сер,рыннт
800,Küste::N,вӱдтӱ́р,mïere
801,Küste::N,вӱдтӱ́р,gaedtie
802,Küste::N,вӱдтӱ́р,merragádde
803,Küste::N,вӱдтӱ́р,merraguovllo
804,Küste::N,вӱдтӱ́р,gáddi
805,Küste::N,вӱдтӱ́р,riddo
806,Küste::N,вӱдтӱ́р,miârr'redd
807,Küste::N,вӱдтӱ́р,рыннт
808,Festland::N,мла́нде,gaedtie
809,Festland::N,мла́нде,gádde
810,Festland::N,мла́нде,nannán
811,Festland::N,мла́нде,kušknjâs
812,Festland::N,мла́нде,eennâm
813,Festland::N,мла́нде,jânnam
814,Festland::N,мла́нде,ма̄ннтэр
815,Meer::N,те́ҥыз,mearoe
816,Meer::N,те́ҥыз,merra
817,Meer::N,те́ҥыз,nuorre
818,Meer::N,те́ҥыз,áhpi
819,Meer::N,те́ҥыз,mearra
820,Meer::N,те́ҥыз,meeṛâ
821,Meer::N,те́ҥыз,miârr
822,Meer::N,те́ҥыз,ме̄рр
823,Bucht::N,икса́,loekte
824,Bucht::N,икса́,oagge
825,Bucht::N,икса́,luokta
826,Bucht::N,икса́,luokta
827,Bucht::N,икса́,čuáj̣á
828,Bucht::N,икса́,luhtt
829,Bucht::N,икса́,вӯнн
830,Bucht::N,икса́,лӯххт
831,Insel::N,отро́,sååle
832,Insel::N,отро́,suoloj
833,Insel::N,отро́,suolu
834,Insel::N,отро́,suálui
835,Insel::N,отро́,suâl
836,Insel::N,отро́,суэл
837,Blume::N,пеле́дыш,rïesege
838,Blume::N,пеле́дыш,giedjek
839,Blume::N,пеле́дыш,rássi
840,Blume::N,пеле́дыш,kukká
841,Blume::N,пеле́дыш,heä´rvvrää´ss
842,Blume::N,пеле́дыш,ывьнэнч
843,Gras::N,шу́до,kraesie
844,Gras::N,шу́до,rásse
845,Gras::N,шу́до,rássi
846,Gras::N,шу́до,rääsi
847,Gras::N,шу́до,rää´ss
848,Gras::N,шу́до,ра̄ссь
849,Wurzel::N,вож,roehtse
850,Wurzel::N,вож,ruohttsa
851,Wurzel::N,вож,ruohtas
852,Wurzel::N,вож,veedis
853,Wurzel::N,вож,vue´ddes
854,Wurzel::N,вож,вуэнҍтэсь
855,Baum::N,пуше́ҥге,moere
856,Baum::N,пуше́ҥге,muorra
857,Baum::N,пуше́ҥге,muorra
858,Baum::N,пуше́ҥге,muoṛâ
859,Baum::N,пуше́ҥге,muõrr
860,Baum::N,пуше́ҥге,мӯрр
861,Stamm::N,йы́тыр,ståamhpe
862,Stamm::N,йы́тыр,mátta
863,Stamm::N,йы́тыр,galda
864,Stamm::N,йы́тыр,ruŋgo
865,Stamm::N,йы́тыр,stokk
866,Stamm::N,йы́тыр,мӯрр
867,Stamm::N,йы́тыр,кэ̄ллт
868,Rinde::N,шӱм,gïrre
869,Rinde::N,шӱм,baarhkoe
870,Rinde::N,шӱм,bárkko
871,Rinde::N,шӱм,ostu
872,Rinde::N,шӱм,bárku
873,Rinde::N,шӱм,korrâ
874,Rinde::N,шӱм,kõrr
875,Rinde::N,шӱм,pärkk
876,Rinde::N,шӱм,кэ̄рр
877,Rinde::N,шӱм,па̄ҏҏк
878,Ast::N,укш,åeksie
879,Ast::N,укш,oakse
880,Ast::N,укш,oaksi
881,Ast::N,укш,uák'si
882,Ast::N,укш,å´hss
883,Ast::N,укш,вуэккьс
884,Zweig::N,торма́к,åeksie
885,Zweig::N,торма́к,oakse
886,Zweig::N,торма́к,rissi
887,Zweig::N,торма́к,syeṛi
888,Zweig::N,торма́к,sue´rr
889,Zweig::N,торма́к,рыссе
890,Blatt::N,лышта́ш,plienie
891,Blatt::N,лышта́ш,lassta
892,Blatt::N,лышта́ш,lasta
893,Blatt::N,лышта́ш,lostâ
894,Blatt::N,лышта́ш,lõstt
895,Blatt::N,лышта́ш,лэ̄сст
896,Birke::N,куэ́,såekie
897,Birke::N,куэ́,soahke
898,Birke::N,куэ́,soahki
899,Birke::N,куэ́,suáhi
900,Birke::N,куэ́,suâ´ǩǩ
901,Birke::N,куэ́,пе̄ссьмӯрр
902,Kiefer[Baum]::N,пӱ́нчӧ,bietsie
903,Kiefer[Baum]::N,пӱ́нчӧ,hájkka
904,Kiefer[Baum]::N,пӱ́нчӧ,biehtse
905,Kiefer[Baum]::N,пӱ́нчӧ,beahci
906,Kiefer[Baum]::N,пӱ́нчӧ,peeci
907,Kiefer[Baum]::N,пӱ́нчӧ,pie´cc
908,Kiefer[Baum]::N,пӱ́нчӧ,пе̄дзь
909,Weide[Baum]::N,уа́,saalje
910,Weide[Baum]::N,уа́,sállja
911,Weide[Baum]::N,уа́,sieđga
912,Weide[Baum]::N,уа́,puájui
913,Weide[Baum]::N,уа́,puäi
914,Weide[Baum]::N,уа́,пуай
915,Tanne::N,кож,goese
916,Tanne::N,кож,guossa
917,Tanne::N,кож,guossa
918,Tanne::N,кож,kuosâ
919,Tanne::N,кож,kuõss
920,Tanne::N,кож,кӯсс
921,Horn::N,шур,tjåervie
922,Horn::N,шур,tjoarvve
923,Horn::N,шур,čoarvi
924,Horn::N,шур,čuár'vi
925,Horn::N,шур,čuä´rvv
926,Horn::N,шур,чуэррьв
927,Feder::N,пы́стыл,badtse
928,Feder::N,пы́стыл,dålgge
929,Feder::N,пы́стыл,bozza
930,Feder::N,пы́стыл,puzzâ
931,Feder::N,пы́стыл,tolge
932,Feder::N,пы́стыл,poʒʒ
933,Feder::N,пы́стыл,по̄ннц
934,Fell::N,кова́ште,njaltja
935,Fell::N,кова́ште,duollje
936,Fell::N,кова́ште,náhkki
937,Fell::N,кова́ште,dorkkas
938,Fell::N,кова́ште,turkkâ
939,Fell::N,кова́ште,tyel'ji
940,Fell::N,кова́ште,nähki
941,Fell::N,кова́ште,torkk
942,Fell::N,кова́ште,čåu´dd
943,Fell::N,кова́ште,tue´l'lj
944,Fell::N,кова́ште,тӯлльй
945,Flügel::N,шу́лдыр,såaja
946,Flügel::N,шу́лдыр,såajoe
947,Flügel::N,шу́лдыр,soadje
948,Flügel::N,шу́лдыр,soadji
949,Flügel::N,шу́лдыр,suáj̣á
950,Flügel::N,шу́лдыр,suäjj
951,Flügel::N,шу́лдыр,суэйй
952,Klaue::N,кӱч,gadtse
953,Klaue::N,кӱч,guober
954,Klaue::N,кӱч,gazza
955,Klaue::N,кӱч,kozzâ
956,Klaue::N,кӱч,kõʒʒ
957,Klaue::N,кӱч,кэ̄ннц
958,Kralle::N,ла́па,gadtse
959,Kralle::N,ла́па,gadtsa
960,Kralle::N,ла́па,gazza
961,Kralle::N,ла́па,kozzâ
962,Kralle::N,ла́па,kõʒʒ
963,Kralle::N,ла́па,ке̄бпель
964,Kralle::N,копа́,gadtse
965,Kralle::N,копа́,gadtsa
966,Kralle::N,копа́,gazza
967,Kralle::N,копа́,kozzâ
968,Kralle::N,копа́,kõʒʒ
969,Kralle::N,копа́,ке̄бпель
970,Schwanz::N,поч,siejpie
971,Schwanz::N,поч,siejbbe
972,Schwanz::N,поч,bađuš
973,Schwanz::N,поч,seaibi
974,Schwanz::N,поч,seibi
975,Schwanz::N,поч,sei´bb
976,Schwanz::N,поч,piä´cciǩ
977,Schwanz::N,поч,пиджь
978,Schwanz::N,поч,се̄ййп
979,Schwanz::N,поч,пе̄цехь
980,Ei::N,му́но,munnie
981,Ei::N,му́но,månne
982,Ei::N,му́но,monni
983,Ei::N,му́но,maṇe
984,Ei::N,му́но,mââ´nn
985,Ei::N,му́но,маннҍ
986,Nest::N,пыжа́ш,biesie
987,Nest::N,пыжа́ш,biesse
988,Nest::N,пыжа́ш,beassi
989,Nest::N,пыжа́ш,peesi
990,Nest::N,пыжа́ш,piervâl
991,Nest::N,пыжа́ш,piä´ss
992,Nest::N,пыжа́ш,пе̄ссь
993,Bau::N,пыжа́ш,biesie
994,Bau::N,пыжа́ш,biedjo
995,Bau::N,пыжа́ш,liesso
996,Bau::N,пыжа́ш,biedju
997,Bau::N,пыжа́ш,piäju
998,Bau::N,пыжа́ш,вуэӈӈк
999,Tier::N,я́нлык,juvre
1000,Tier::N,я́нлык,udos
1001,Tier::N,я́нлык,divrre
1002,Tier::N,я́нлык,luohtok
1003,Tier::N,я́нлык,ealli
1004,Tier::N,я́нлык,ellee
1005,Tier::N,я́нлык,jie´lli
1006,Tier::N,я́нлык,жыва
1007,Tier::N,живо́тный,juvre
1008,Tier::N,живо́тный,udos
1009,Tier::N,живо́тный,divrre
1010,Tier::N,живо́тный,luohtok
1011,Tier::N,живо́тный,ealli
1012,Tier::N,живо́тный,ellee
1013,Tier::N,живо́тный,jie´lli
1014,Tier::N,живо́тный,жыва
1015,Herde::N,кӱ́тӱ,dåehkie
1016,Herde::N,кӱ́тӱ,ællo
1017,Herde::N,кӱ́тӱ,fuovva
1018,Herde::N,кӱ́тӱ,doahkki
1019,Herde::N,кӱ́тӱ,čagge
1020,Herde::N,кӱ́тӱ,tukk
1021,Herde::N,кӱ́тӱ,vâ´lvv
1022,Herde::N,кӱ́тӱ,чуэз
1023,Herde::N,кӱ́тӱ,чӣгар
1024,Herde::N,тӱшка́,dåehkie
1025,Herde::N,тӱшка́,ællo
1026,Herde::N,тӱшка́,fuovva
1027,Herde::N,тӱшка́,doahkki
1028,Herde::N,тӱшка́,čagge
1029,Herde::N,тӱшка́,tukk
1030,Herde::N,тӱшка́,vâ´lvv
1031,Herde::N,тӱшка́,чуэз
1032,Herde::N,тӱшка́,чӣгар
1033,Kuh::N,ушка́л,govse
1034,Kuh::N,ушка́л,gussa
1035,Kuh::N,ушка́л,gussa
1036,Kuh::N,ушка́л,kussâ
1037,Kuh::N,ушка́л,kuss
1038,Kuh::N,ушка́л,лӣххьм
1039,Bulle::N,ӱ́шкыж,vuaksa
1040,Bulle::N,ӱ́шкыж,vuoksá
1041,Bulle::N,ӱ́шкыж,heargi
1042,Bulle::N,ӱ́шкыж,vuák'sá
1043,Bulle::N,ӱ́шкыж,ergi
1044,Bulle::N,ӱ́шкыж,vuâhss
1045,Bulle::N,ӱ́шкыж,е̄ррьк
1046,Pferd::N,и́мне,hierkie
1047,Pferd::N,и́мне,råsse
1048,Pferd::N,и́мне,hæssta
1049,Pferd::N,и́мне,heavuš
1050,Pferd::N,и́мне,hiävuš
1051,Pferd::N,и́мне,heävaš
1052,Pferd::N,и́мне,ро̄ссь
1053,Schaf::N,шо́рык,sïrve
1054,Schaf::N,шо́рык,sávttsa
1055,Schaf::N,шо́рык,sávza
1056,Schaf::N,шо́рык,savzâ
1057,Schaf::N,шо́рык,sauʒʒ
1058,Schaf::N,шо́рык,ла̄мьпесь
1059,Schwein::N,сӧсна́,snurke
1060,Schwein::N,сӧсна́,svijnne
1061,Schwein::N,сӧсна́,spiidni
1062,Schwein::N,сӧсна́,šahe
1063,Schwein::N,сӧсна́,šââ´ǩǩ
1064,Schwein::N,сӧсна́,ша̄гкь
1065,Hund::N,пий,bïenje
1066,Hund::N,пий,bena
1067,Hund::N,пий,beana
1068,Hund::N,пий,peenuv
1069,Hund::N,пий,piânnai
1070,Hund::N,пий,пе̄ннэ
1071,Katze::N,пы́рыс,gaahtoe
1072,Katze::N,пы́рыс,gáhtto
1073,Katze::N,пы́рыс,bussá
1074,Katze::N,пы́рыс,kissá
1075,Katze::N,пы́рыс,kaass
1076,Katze::N,пы́рыс,ко̄а̄сс
1077,Bär::N,маска́,gumsie
1078,Bär::N,маска́,biernna
1079,Bär::N,маска́,guovža
1080,Bär::N,маска́,bierdna
1081,Bär::N,маска́,kuob'žâ
1082,Bär::N,маска́,kue´bǯǯ
1083,Bär::N,маска́,та̄лл
1084,Eichhörnchen::N,ур,åeruve
1085,Eichhörnchen::N,ур,oarre
1086,Eichhörnchen::N,ур,oarri
1087,Eichhörnchen::N,ур,uár'ree
1088,Eichhörnchen::N,ур,vuä´r'rev
1089,Eichhörnchen::N,ур,вуэррев
1090,Elch::N,шо́рдо,ïelje
1091,Elch::N,шо́рдо,ællja
1092,Elch::N,шо́рдо,sarvva
1093,Elch::N,шо́рдо,ealga
1094,Elch::N,шо́рдо,sorvâ
1095,Elch::N,шо́рдо,sõrvv
1096,Elch::N,шо́рдо,сэ̄ррв
1097,Fuchs::N,ры́выж,riepie
1098,Fuchs::N,ры́выж,riebij
1099,Fuchs::N,ры́выж,rieban
1100,Fuchs::N,ры́выж,riemnjis
1101,Fuchs::N,ры́выж,rie´mjj
1102,Fuchs::N,ры́выж,рӣммьн
1103,Hase::N,мера́ҥ,njåemele
1104,Hase::N,мера́ҥ,njoammel
1105,Hase::N,мера́ҥ,njoammil
1106,Hase::N,мера́ҥ,njuámmil
1107,Hase::N,мера́ҥ,njue´m'mel
1108,Hase::N,мера́ҥ,нюэммель
1109,Maus::N,коля́,snjeara
1110,Maus::N,коля́,snjierrá
1111,Maus::N,коля́,sáhpán
1112,Maus::N,коля́,säplig
1113,Maus::N,коля́,sä´ppli
1114,Maus::N,коля́,са̄хпьлинк
1115,Wolf::N,пи́ре,sïejpe
1116,Wolf::N,пи́ре,stálppe
1117,Wolf::N,пи́ре,stáhkke
1118,Wolf::N,пи́ре,ruomas
1119,Wolf::N,пи́ре,kumpe
1120,Wolf::N,пи́ре,návdi
1121,Wolf::N,пи́ре,kumppi
1122,Wolf::N,пи́ре,ku´mpp
1123,Wolf::N,пи́ре,pââ´ldes
1124,Wolf::N,пи́ре,чиррм
1125,Wolf::N,пи́ре,пальтӭсь
1126,Vogel::N,ка́йык,ledtie
1127,Vogel::N,ка́йык,lådde
1128,Vogel::N,ка́йык,loddi
1129,Vogel::N,ка́йык,lodde
1130,Vogel::N,ка́йык,lå´dd
1131,Vogel::N,ка́йык,лоаннҍт
1132,Schwarm::N,каша́к,dåehkie
1133,Schwarm::N,каша́к,doahkke
1134,Schwarm::N,каша́к,doahkki
1135,Schwarm::N,каша́к,tuák'ki
1136,Schwarm::N,каша́к,parvv
1137,Schwarm::N,каша́к,туххк
1138,Huhn::N,чы́ве,vöönhtse
1139,Huhn::N,чы́ве,vuonntsá
1140,Huhn::N,чы́ве,vuonccis
1141,Huhn::N,чы́ве,kääṇi
1142,Huhn::N,чы́ве,kää´nn
1143,Huhn::N,чы́ве,ка̄ннҌ
1144,Hahn::N,агыта́н,deere
1145,Hahn::N,агыта́н,hádna
1146,Hahn::N,агыта́н,åresvuonntsá
1147,Hahn::N,агыта́н,vuonccis
1148,Hahn::N,агыта́н,kääṇi
1149,Hahn::N,агыта́н,åå´reskää´nn
1150,Hahn::N,агыта́н,пе̄ттэх
1151,Gans::N,ко́мбо,gaase
1152,Gans::N,ко́мбо,gássa
1153,Gans::N,ко́мбо,čuonji
1154,Gans::N,ко́мбо,čuá'njá
1155,Gans::N,ко́мбо,čue´nj
1156,Gans::N,ко́мбо,чуэнь
1157,Adler::N,карагу́ш,aarhtse
1158,Adler::N,карагу́ш,goasskem
1159,Adler::N,карагу́ш,goaskin
1160,Adler::N,карагу́ш,kuás'kim
1161,Adler::N,карагу́ш,kuä´cǩǩem
1162,Adler::N,карагу́ш,куэцькем
1163,Ente::N,лу́до,tjååtsele
1164,Ente::N,лу́до,vuojatjis
1165,Ente::N,лу́до,čáhceloddi
1166,Ente::N,лу́до,vuonjâč
1167,Ente::N,лу́до,vuõnjâč
1168,Ente::N,лу́до,ча̄дзьлоаннҍт
1169,Eule::N,тумна́,snjågloe
1170,Eule::N,тумна́,skunjok
1171,Eule::N,тумна́,skuolfi
1172,Eule::N,тумна́,ijjâlodde
1173,Eule::N,тумна́,iiđsaž
1174,Eule::N,тумна́,кунньлоаннҍт
1175,Eule::N,тумна́,чӯзэм вуэһпэй
1176,Kranich::N,турня́,goerke
1177,Kranich::N,турня́,guorgga
1178,Kranich::N,турня́,guorga
1179,Kranich::N,турня́,kuor'gâ
1180,Kranich::N,турня́,kuõrgg
1181,Kranich::N,турня́,кӯррк
1182,Krähe::N,кора́к,voerhtje
1183,Krähe::N,кора́к,gárránis
1184,Krähe::N,кора́к,vuoratjis
1185,Krähe::N,кора́к,vuoražas
1186,Krähe::N,кора́к,vuorččis
1187,Krähe::N,кора́к,vuorâč
1188,Krähe::N,кора́к,vuõrâč
1189,Krähe::N,кора́к,вӯрэч
1190,Kuckuck::N,куку́,gïeke
1191,Kuckuck::N,куку́,giehka
1192,Kuckuck::N,куку́,giehka
1193,Kuckuck::N,куку́,kiehâ
1194,Kuckuck::N,куку́,ǩiõkk
1195,Kuckuck::N,куку́,кӣгк
1196,Schwan::N,йӱ́ксӧ,njoktje
1197,Schwan::N,йӱ́ксӧ,snjuktja
1198,Schwan::N,йӱ́ксӧ,njukča
1199,Schwan::N,йӱ́ксӧ,njuhčâ
1200,Schwan::N,йӱ́ксӧ,njuhčč
1201,Schwan::N,йӱ́ксӧ,нюххч
1202,Fisch::N,кол,guelie
1203,Fisch::N,кол,guolle
1204,Fisch::N,кол,guolli
1205,Fisch::N,кол,kyeḷi
1206,Fisch::N,кол,kue´ll
1207,Fisch::N,кол,кӯлль
1208,Barsch::N,ола́ҥге,sihtege
1209,Barsch::N,ола́ҥге,vuoskun
1210,Barsch::N,ола́ҥге,vuoskku
1211,Barsch::N,ола́ҥге,vuásku
1212,Barsch::N,ола́ҥге,vuâsk
1213,Barsch::N,ола́ҥге,вуэсск
1214,Hecht::N,нуж,haavke
1215,Hecht::N,нуж,hávgga
1216,Hecht::N,нуж,hávga
1217,Hecht::N,нуж,puško
1218,Hecht::N,нуж,nu´ǩǩeš
1219,Hecht::N,нуж,ныгкешь
1220,Hecht::N,чорта́н,haavke
1221,Hecht::N,чорта́н,hávgga
1222,Hecht::N,чорта́н,hávga
1223,Hecht::N,чорта́н,puško
1224,Hecht::N,чорта́н,nu´ǩǩeš
1225,Hecht::N,чорта́н,ныгкешь
1226,Schlange[Tier]::N,ки́шке,gïermesje
1227,Schlange[Tier]::N,ки́шке,germaj
1228,Schlange[Tier]::N,ки́шке,gearpmaš
1229,Schlange[Tier]::N,ки́шке,kyev'đi
1230,Schlange[Tier]::N,ки́шке,ku´vdd
1231,Schlange[Tier]::N,ки́шке,кӯввьт
1232,Wurm::N,шукш,mietie
1233,Wurm::N,шукш,maarhke
1234,Wurm::N,шукш,mádo
1235,Wurm::N,шукш,máhtu
1236,Wurm::N,шукш,máátu
1237,Wurm::N,шукш,määtt
1238,Wurm::N,шукш,ма̄дт
1239,Spinne::N,эҥыре́мыш,hievnie
1240,Spinne::N,эҥыре́мыш,hievnne
1241,Spinne::N,эҥыре́мыш,heavdni
1242,Spinne::N,эҥыре́мыш,evni
1243,Spinne::N,эҥыре́мыш,eeunaž
1244,Spinne::N,эҥыре́мыш,о̄а̄з
1245,Ameise::N,ку́тко,garhke
1246,Ameise::N,ку́тко,gårkkå
1247,Ameise::N,ку́тко,gotka
1248,Ameise::N,ку́тко,kutkâ
1249,Ameise::N,ку́тко,kotkk
1250,Ameise::N,ку́тко,ко̄ттк
1251,Laus::N,тий,dihkie
1252,Laus::N,тий,dihkke
1253,Laus::N,тий,dihkki
1254,Laus::N,тий,tikke
1255,Laus::N,тий,te´ǩǩ
1256,Laus::N,тий,тыһкь
1257,Mücke::N,шыҥа́,tjoejhke
1258,Mücke::N,шыҥа́,tjuojkka
1259,Mücke::N,шыҥа́,čuoika
1260,Mücke::N,шыҥа́,čuoš'kâ
1261,Mücke::N,шыҥа́,čuõškk
1262,Mücke::N,шыҥа́,чӯшшк
1263,Fliege::N,ка́рме,tjoere
1264,Fliege::N,ка́рме,boerege
1265,Fliege::N,ка́рме,tjuruk
1266,Fliege::N,ка́рме,čuru
1267,Fliege::N,ка́рме,kiärpáš
1268,Fliege::N,ка́рме,čuâr
1269,Fliege::N,ка́рме,čuâras
1270,Fliege::N,ка́рме,чуэраш
1271,Schmetterling::N,лы́ве,biejjielåbloe
1272,Schmetterling::N,лы́ве,biejvvelådde
1273,Schmetterling::N,лы́ве,beaiveloddi
1274,Schmetterling::N,лы́ве,piäi'vááloddááš
1275,Schmetterling::N,лы́ве,ä´llbaž
1276,Schmetterling::N,лы́ве,pei´vvlå´dd
1277,Schmetterling::N,лы́ве,а̄лльп
1278,Beere::N,мӧр,muerjie
1279,Beere::N,мӧр,muorjje
1280,Beere::N,мӧр,muorji
1281,Beere::N,мӧр,myer'ji
1282,Beere::N,мӧр,mue´rjj
1283,Beere::N,мӧр,мӯррьй
1284,Apfel::N,олма́,æbpla
1285,Apfel::N,олма́,ehpal
1286,Apfel::N,олма́,eppel
1287,Apfel::N,олма́,eahppel
1288,Apfel::N,олма́,я̄блэк
1289,Pilz::N,по́ҥго,goebpere
