,Concept_ID,ce,se
712,Bach::N,татол,johketje
713,Bach::N,татол,jåhkå
714,Bach::N,татол,jågåsj
715,Bach::N,татол,jogaš
716,Bach::N,татол,aajâ
717,Bach::N,татол,vuäjj
718,Bach::N,татол,вуэйй
719,Fluss::N,хи,johke
720,Fluss::N,хи,ædno
721,Fluss::N,хи,jåhkå
722,Fluss::N,хи,johka
723,Fluss::N,хи,juuhâ
724,Fluss::N,хи,jokk
725,Fluss::N,хи,jeänn
726,Fluss::N,хи,ё̄гк
727,Ufer::N,хийист,beala
728,Ufer::N,хийист,gádde
729,Ufer::N,хийист,gáddi
730,Ufer::N,хийист,riddo
731,Ufer::N,хийист,redd
732,Ufer::N,хийист,рыннт
733,Küste::N,йист,mïere
734,Küste::N,йист,gaedtie
735,Küste::N,йист,merragádde
736,Küste::N,йист,merraguovllo
737,Küste::N,йист,gáddi
738,Küste::N,йист,riddo
739,Küste::N,йист,miârr'redd
740,Küste::N,йист,рыннт
741,Festland::N,латта,gaedtie
742,Festland::N,латта,gádde
743,Festland::N,латта,nannán
744,Festland::N,латта,kušknjâs
745,Festland::N,латта,eennâm
746,Festland::N,латта,jânnam
747,Festland::N,латта,ма̄ннтэр
748,Meer::N,xӏорд,mearoe
749,Meer::N,xӏорд,merra
750,Meer::N,xӏорд,nuorre
751,Meer::N,xӏорд,áhpi
752,Meer::N,xӏорд,mearra
753,Meer::N,xӏорд,meeṛâ
754,Meer::N,xӏорд,miârr
755,Meer::N,xӏорд,ме̄рр
756,Bucht::N,чож,loekte
757,Bucht::N,чож,oagge
758,Bucht::N,чож,luokta
759,Bucht::N,чож,luokta
760,Bucht::N,чож,čuáj̣á
761,Bucht::N,чож,luhtt
762,Bucht::N,чож,вӯнн
763,Bucht::N,чож,лӯххт
764,Insel::N,гӏайре,sååle
765,Insel::N,гӏайре,suoloj
766,Insel::N,гӏайре,suolu
767,Insel::N,гӏайре,suálui
768,Insel::N,гӏайре,suâl
769,Insel::N,гӏайре,суэл
770,Blume::N,зезаг,rïesege
771,Blume::N,зезаг,giedjek
772,Blume::N,зезаг,rássi
773,Blume::N,зезаг,kukká
774,Blume::N,зезаг,heä´rvvrää´ss
775,Blume::N,зезаг,ывьнэнч
776,Gras::N,буц,kraesie
777,Gras::N,буц,rásse
778,Gras::N,буц,rássi
779,Gras::N,буц,rääsi
780,Gras::N,буц,rää´ss
781,Gras::N,буц,ра̄ссь
782,Wurzel::N,орам,roehtse
783,Wurzel::N,орам,ruohttsa
784,Wurzel::N,орам,ruohtas
785,Wurzel::N,орам,veedis
786,Wurzel::N,орам,vue´ddes
787,Wurzel::N,орам,вуэнҍтэсь
788,Baum::N,дитт,moere
789,Baum::N,дитт,muorra
790,Baum::N,дитт,muorra
791,Baum::N,дитт,muoṛâ
792,Baum::N,дитт,muõrr
793,Baum::N,дитт,мӯрр
794,Stamm::N,гӏад,ståamhpe
795,Stamm::N,гӏад,mátta
796,Stamm::N,гӏад,galda
797,Stamm::N,гӏад,ruŋgo
798,Stamm::N,гӏад,stokk
799,Stamm::N,гӏад,мӯрр
800,Stamm::N,гӏад,кэ̄ллт
801,Stamm::N,тайпа,ståamhpe
802,Stamm::N,тайпа,mátta
803,Stamm::N,тайпа,galda
804,Stamm::N,тайпа,ruŋgo
805,Stamm::N,тайпа,stokk
806,Stamm::N,тайпа,мӯрр
807,Stamm::N,тайпа,кэ̄ллт
808,Rinde::N,кевстиг,gïrre
809,Rinde::N,кевстиг,baarhkoe
810,Rinde::N,кевстиг,bárkko
811,Rinde::N,кевстиг,ostu
812,Rinde::N,кевстиг,bárku
813,Rinde::N,кевстиг,korrâ
814,Rinde::N,кевстиг,kõrr
815,Rinde::N,кевстиг,pärkk
816,Rinde::N,кевстиг,кэ̄рр
817,Rinde::N,кевстиг,па̄ҏҏк
818,Ast::N,га,åeksie
819,Ast::N,га,oakse
820,Ast::N,га,oaksi
821,Ast::N,га,uák'si
822,Ast::N,га,å´hss
823,Ast::N,га,вуэккьс
824,Zweig::N,га,åeksie
825,Zweig::N,га,oakse
826,Zweig::N,га,rissi
827,Zweig::N,га,syeṛi
828,Zweig::N,га,sue´rr
829,Zweig::N,га,рыссе
830,Blatt::N,гӏа,plienie
831,Blatt::N,гӏа,lassta
832,Blatt::N,гӏа,lasta
833,Blatt::N,гӏа,lostâ
834,Blatt::N,гӏа,lõstt
835,Blatt::N,гӏа,лэ̄сст
836,Birke::N,дакх,såekie
837,Birke::N,дакх,soahke
838,Birke::N,дакх,soahki
839,Birke::N,дакх,suáhi
840,Birke::N,дакх,suâ´ǩǩ
841,Birke::N,дакх,пе̄ссьмӯрр
842,Kiefer[Baum]::N,бага,bietsie
843,Kiefer[Baum]::N,бага,hájkka
844,Kiefer[Baum]::N,бага,biehtse
845,Kiefer[Baum]::N,бага,beahci
846,Kiefer[Baum]::N,бага,peeci
847,Kiefer[Baum]::N,бага,pie´cc
848,Kiefer[Baum]::N,бага,пе̄дзь
849,Weide[Baum]::N,дак,saalje
850,Weide[Baum]::N,дак,sállja
851,Weide[Baum]::N,дак,sieđga
852,Weide[Baum]::N,дак,puájui
853,Weide[Baum]::N,дак,puäi
854,Weide[Baum]::N,дак,пуай
855,Tanne::N,база,goese
856,Tanne::N,база,guossa
857,Tanne::N,база,guossa
858,Tanne::N,база,kuosâ
859,Tanne::N,база,kuõss
860,Tanne::N,база,кӯсс
861,Horn::N,маӏа,tjåervie
862,Horn::N,маӏа,tjoarvve
863,Horn::N,маӏа,čoarvi
864,Horn::N,маӏа,čuár'vi
865,Horn::N,маӏа,čuä´rvv
866,Horn::N,маӏа,чуэррьв
867,Feder::N,пелаг,badtse
868,Feder::N,пелаг,dålgge
869,Feder::N,пелаг,bozza
870,Feder::N,пелаг,puzzâ
871,Feder::N,пелаг,tolge
872,Feder::N,пелаг,poʒʒ
873,Feder::N,пелаг,по̄ннц
874,Fell::N,цӏока,njaltja
875,Fell::N,цӏока,duollje
876,Fell::N,цӏока,náhkki
877,Fell::N,цӏока,dorkkas
878,Fell::N,цӏока,turkkâ
879,Fell::N,цӏока,tyel'ji
880,Fell::N,цӏока,nähki
881,Fell::N,цӏока,torkk
882,Fell::N,цӏока,čåu´dd
883,Fell::N,цӏока,tue´l'lj
884,Fell::N,цӏока,тӯлльй
885,Flügel::N,тӏам,såaja
886,Flügel::N,тӏам,såajoe
887,Flügel::N,тӏам,soadje
888,Flügel::N,тӏам,soadji
889,Flügel::N,тӏам,suáj̣á
890,Flügel::N,тӏам,suäjj
891,Flügel::N,тӏам,суэйй
892,Klaue::N,мӏара,gadtse
893,Klaue::N,мӏара,guober
894,Klaue::N,мӏара,gazza
895,Klaue::N,мӏара,kozzâ
896,Klaue::N,мӏара,kõʒʒ
897,Klaue::N,мӏара,кэ̄ннц
898,Kralle::N,тlод,gadtse
899,Kralle::N,тlод,gadtsa
900,Kralle::N,тlод,gazza
901,Kralle::N,тlод,kozzâ
902,Kralle::N,тlод,kõʒʒ
903,Kralle::N,тlод,ке̄бпель
904,Schwanz::N,цӏога,siejpie
905,Schwanz::N,цӏога,siejbbe
906,Schwanz::N,цӏога,bađuš
907,Schwanz::N,цӏога,seaibi
908,Schwanz::N,цӏога,seibi
909,Schwanz::N,цӏога,sei´bb
910,Schwanz::N,цӏога,piä´cciǩ
911,Schwanz::N,цӏога,пиджь
912,Schwanz::N,цӏога,се̄ййп
913,Schwanz::N,цӏога,пе̄цехь
914,Ei::N,xӏoa,munnie
915,Ei::N,xӏoa,månne
916,Ei::N,xӏoa,monni
917,Ei::N,xӏoa,maṇe
918,Ei::N,xӏoa,mââ´nn
919,Ei::N,xӏoa,маннҍ
920,Nest::N,бен,biesie
921,Nest::N,бен,biesse
922,Nest::N,бен,beassi
923,Nest::N,бен,peesi
924,Nest::N,бен,piervâl
925,Nest::N,бен,piä´ss
926,Nest::N,бен,пе̄ссь
927,Bau::N,lуьрг,biesie
928,Bau::N,lуьрг,biedjo
929,Bau::N,lуьрг,liesso
930,Bau::N,lуьрг,biedju
931,Bau::N,lуьрг,piäju
932,Bau::N,lуьрг,вуэӈӈк
933,Tier::N,дийнат,juvre
934,Tier::N,дийнат,udos
935,Tier::N,дийнат,divrre
936,Tier::N,дийнат,luohtok
937,Tier::N,дийнат,ealli
938,Tier::N,дийнат,ellee
939,Tier::N,дийнат,jie´lli
940,Tier::N,дийнат,жыва
941,Herde::N,жа,dåehkie
942,Herde::N,жа,ællo
943,Herde::N,жа,fuovva
944,Herde::N,жа,doahkki
945,Herde::N,жа,čagge
946,Herde::N,жа,tukk
947,Herde::N,жа,vâ´lvv
948,Herde::N,жа,чуэз
949,Herde::N,жа,чӣгар
950,Kuh::N,етт,govse
951,Kuh::N,етт,gussa
952,Kuh::N,етт,gussa
953,Kuh::N,етт,kussâ
954,Kuh::N,етт,kuss
955,Kuh::N,етт,лӣххьм
956,Bulle::N,сту,vuaksa
957,Bulle::N,сту,vuoksá
958,Bulle::N,сту,heargi
959,Bulle::N,сту,vuák'sá
960,Bulle::N,сту,ergi
961,Bulle::N,сту,vuâhss
962,Bulle::N,сту,е̄ррьк
963,Pferd::N,говр,hierkie
964,Pferd::N,говр,råsse
965,Pferd::N,говр,hæssta
966,Pferd::N,говр,heavuš
967,Pferd::N,говр,hiävuš
968,Pferd::N,говр,heävaš
969,Pferd::N,говр,ро̄ссь
970,Schaf::N,жий,sïrve
971,Schaf::N,жий,sávttsa
972,Schaf::N,жий,sávza
973,Schaf::N,жий,savzâ
974,Schaf::N,жий,sauʒʒ
975,Schaf::N,жий,ла̄мьпесь
976,Schaf::N,уьстагӏ,sïrve
977,Schaf::N,уьстагӏ,sávttsa
978,Schaf::N,уьстагӏ,sávza
979,Schaf::N,уьстагӏ,savzâ
980,Schaf::N,уьстагӏ,sauʒʒ
981,Schaf::N,уьстагӏ,ла̄мьпесь
982,Schwein::N,хьакха,snurke
983,Schwein::N,хьакха,svijnne
984,Schwein::N,хьакха,spiidni
985,Schwein::N,хьакха,šahe
986,Schwein::N,хьакха,šââ´ǩǩ
987,Schwein::N,хьакха,ша̄гкь
988,Hund::N,жӏаьла,bïenje
989,Hund::N,жӏаьла,bena
990,Hund::N,жӏаьла,beana
991,Hund::N,жӏаьла,peenuv
992,Hund::N,жӏаьла,piânnai
993,Hund::N,жӏаьла,пе̄ннэ
994,Katze::N,цициг,gaahtoe
995,Katze::N,цициг,gáhtto
996,Katze::N,цициг,bussá
997,Katze::N,цициг,kissá
998,Katze::N,цициг,kaass
999,Katze::N,цициг,ко̄а̄сс
1000,Bär::N,ча,gumsie
1001,Bär::N,ча,biernna
1002,Bär::N,ча,guovža
1003,Bär::N,ча,bierdna
1004,Bär::N,ча,kuob'žâ
1005,Bär::N,ча,kue´bǯǯ
1006,Bär::N,ча,та̄лл
1007,Eichhörnchen::N,тарсал,åeruve
1008,Eichhörnchen::N,тарсал,oarre
1009,Eichhörnchen::N,тарсал,oarri
1010,Eichhörnchen::N,тарсал,uár'ree
1011,Eichhörnchen::N,тарсал,vuä´r'rev
1012,Eichhörnchen::N,тарсал,вуэррев
1013,Elch::N,сай,ïelje
1014,Elch::N,сай,ællja
1015,Elch::N,сай,sarvva
1016,Elch::N,сай,ealga
1017,Elch::N,сай,sorvâ
1018,Elch::N,сай,sõrvv
1019,Elch::N,сай,сэ̄ррв
1020,Fuchs::N,цхьогал,riepie
1021,Fuchs::N,цхьогал,riebij
1022,Fuchs::N,цхьогал,rieban
1023,Fuchs::N,цхьогал,riemnjis
1024,Fuchs::N,цхьогал,rie´mjj
1025,Fuchs::N,цхьогал,рӣммьн
1026,Hase::N,пхьагал,njåemele
1027,Hase::N,пхьагал,njoammel
1028,Hase::N,пхьагал,njoammil
1029,Hase::N,пхьагал,njuámmil
1030,Hase::N,пхьагал,njue´m'mel
1031,Hase::N,пхьагал,нюэммель
1032,Maus::N,дахка,snjeara
1033,Maus::N,дахка,snjierrá
1034,Maus::N,дахка,sáhpán
1035,Maus::N,дахка,säplig
1036,Maus::N,дахка,sä´ppli
1037,Maus::N,дахка,са̄хпьлинк
1038,Wolf::N,борз,sïejpe
1039,Wolf::N,борз,stálppe
1040,Wolf::N,борз,stáhkke
1041,Wolf::N,борз,ruomas
1042,Wolf::N,борз,kumpe
1043,Wolf::N,борз,návdi
1044,Wolf::N,борз,kumppi
1045,Wolf::N,борз,ku´mpp
1046,Wolf::N,борз,pââ´ldes
1047,Wolf::N,борз,чиррм
1048,Wolf::N,борз,пальтӭсь
1049,Vogel::N,олхазар,ledtie
1050,Vogel::N,олхазар,lådde
1051,Vogel::N,олхазар,loddi
1052,Vogel::N,олхазар,lodde
1053,Vogel::N,олхазар,lå´dd
1054,Vogel::N,олхазар,лоаннҍт
1055,Huhn::N,котам,vöönhtse
1056,Huhn::N,котам,vuonntsá
1057,Huhn::N,котам,vuonccis
1058,Huhn::N,котам,kääṇi
1059,Huhn::N,котам,kää´nn
1060,Huhn::N,котам,ка̄ннҌ
1061,Hahn::N,нӏаьна,deere
1062,Hahn::N,нӏаьна,hádna
1063,Hahn::N,нӏаьна,åresvuonntsá
1064,Hahn::N,нӏаьна,vuonccis
1065,Hahn::N,нӏаьна,kääṇi
1066,Hahn::N,нӏаьна,åå´reskää´nn
1067,Hahn::N,нӏаьна,пе̄ттэх
1068,Hahn::N,боргӏал,deere
1069,Hahn::N,боргӏал,hádna
1070,Hahn::N,боргӏал,åresvuonntsá
1071,Hahn::N,боргӏал,vuonccis
1072,Hahn::N,боргӏал,kääṇi
1073,Hahn::N,боргӏал,åå´reskää´nn
1074,Hahn::N,боргӏал,пе̄ттэх
1075,Gans::N,гӏаз,gaase
1076,Gans::N,гӏаз,gássa
1077,Gans::N,гӏаз,čuonji
1078,Gans::N,гӏаз,čuá'njá
1079,Gans::N,гӏаз,čue´nj
1080,Gans::N,гӏаз,чуэнь
1081,Adler::N,aьрзу,aarhtse
1082,Adler::N,aьрзу,goasskem
1083,Adler::N,aьрзу,goaskin
1084,Adler::N,aьрзу,kuás'kim
1085,Adler::N,aьрзу,kuä´cǩǩem
1086,Adler::N,aьрзу,куэцькем
1087,Ente::N,бад,tjååtsele
1088,Ente::N,бад,vuojatjis
1089,Ente::N,бад,čáhceloddi
1090,Ente::N,бад,vuonjâč
1091,Ente::N,бад,vuõnjâč
1092,Ente::N,бад,ча̄дзьлоаннҍт
1093,Eule::N,бухӏа,snjågloe
1094,Eule::N,бухӏа,skunjok
1095,Eule::N,бухӏа,skuolfi
1096,Eule::N,бухӏа,ijjâlodde
1097,Eule::N,бухӏа,iiđsaž
1098,Eule::N,бухӏа,кунньлоаннҍт
1099,Eule::N,бухӏа,чӯзэм вуэһпэй
1100,Kranich::N,гӏаргӏули,goerke
1101,Kranich::N,гӏаргӏули,guorgga
1102,Kranich::N,гӏаргӏули,guorga
1103,Kranich::N,гӏаргӏули,kuor'gâ
1104,Kranich::N,гӏаргӏули,kuõrgg
1105,Kranich::N,гӏаргӏули,кӯррк
1106,Krähe::N,къиг,voerhtje
1107,Krähe::N,къиг,gárránis
1108,Krähe::N,къиг,vuoratjis
1109,Krähe::N,къиг,vuoražas
1110,Krähe::N,къиг,vuorččis
1111,Krähe::N,къиг,vuorâč
1112,Krähe::N,къиг,vuõrâč
1113,Krähe::N,къиг,вӯрэч
1114,Kuckuck::N,aттйокх,gïeke
1115,Kuckuck::N,aттйокх,giehka
1116,Kuckuck::N,aттйокх,giehka
1117,Kuckuck::N,aттйокх,kiehâ
1118,Kuckuck::N,aттйокх,ǩiõkk
1119,Kuckuck::N,aттйокх,кӣгк
1120,Schwan::N,гӏургӏаз,njoktje
1121,Schwan::N,гӏургӏаз,snjuktja
1122,Schwan::N,гӏургӏаз,njukča
1123,Schwan::N,гӏургӏаз,njuhčâ
1124,Schwan::N,гӏургӏаз,njuhčč
1125,Schwan::N,гӏургӏаз,нюххч
1126,Fisch::N,чӏара,guelie
1127,Fisch::N,чӏара,guolle
1128,Fisch::N,чӏара,guolli
1129,Fisch::N,чӏара,kyeḷi
1130,Fisch::N,чӏара,kue´ll
1131,Fisch::N,чӏара,кӯлль
1132,Barsch::N,окунь,sihtege
1133,Barsch::N,окунь,vuoskun
1134,Barsch::N,окунь,vuoskku
1135,Barsch::N,окунь,vuásku
1136,Barsch::N,окунь,vuâsk
1137,Barsch::N,окунь,вуэсск
1138,Hecht::N,гӏазкхийн чӏара,haavke
1139,Hecht::N,гӏазкхийн чӏара,hávgga
1140,Hecht::N,гӏазкхийн чӏара,hávga
1141,Hecht::N,гӏазкхийн чӏара,puško
1142,Hecht::N,гӏазкхийн чӏара,nu´ǩǩeš
1143,Hecht::N,гӏазкхийн чӏара,ныгкешь
1144,Schlange[Tier]::N,лаьхьа,gïermesje
1145,Schlange[Tier]::N,лаьхьа,germaj
1146,Schlange[Tier]::N,лаьхьа,gearpmaš
1147,Schlange[Tier]::N,лаьхьа,kyev'đi
1148,Schlange[Tier]::N,лаьхьа,ku´vdd
1149,Schlange[Tier]::N,лаьхьа,кӯввьт
1150,Wurm::N,нӏаьна,mietie
1151,Wurm::N,нӏаьна,maarhke
1152,Wurm::N,нӏаьна,mádo
1153,Wurm::N,нӏаьна,máhtu
1154,Wurm::N,нӏаьна,máátu
1155,Wurm::N,нӏаьна,määtt
1156,Wurm::N,нӏаьна,ма̄дт
1157,Spinne::N,гезг,hievnie
1158,Spinne::N,гезг,hievnne
1159,Spinne::N,гезг,heavdni
1160,Spinne::N,гезг,evni
1161,Spinne::N,гезг,eeunaž
1162,Spinne::N,гезг,о̄а̄з
1163,Ameise::N,зингат,garhke
1164,Ameise::N,зингат,gårkkå
1165,Ameise::N,зингат,gotka
1166,Ameise::N,зингат,kutkâ
1167,Ameise::N,зингат,kotkk
1168,Ameise::N,зингат,ко̄ттк
1169,Laus::N,меза,dihkie
1170,Laus::N,меза,dihkke
1171,Laus::N,меза,dihkki
1172,Laus::N,меза,tikke
1173,Laus::N,меза,te´ǩǩ
1174,Laus::N,меза,тыһкь
1175,Laus::N,гӏениг,dihkie
1176,Laus::N,гӏениг,dihkke
1177,Laus::N,гӏениг,dihkki
1178,Laus::N,гӏениг,tikke
1179,Laus::N,гӏениг,te´ǩǩ
1180,Laus::N,гӏениг,тыһкь
1181,Mücke::N,чуьрк,tjoejhke
1182,Mücke::N,чуьрк,tjuojkka
1183,Mücke::N,чуьрк,čuoika
1184,Mücke::N,чуьрк,čuoš'kâ
1185,Mücke::N,чуьрк,čuõškk
1186,Mücke::N,чуьрк,чӯшшк
1187,Fliege::N,моза,tjoere
1188,Fliege::N,моза,boerege
1189,Fliege::N,моза,tjuruk
1190,Fliege::N,моза,čuru
1191,Fliege::N,моза,kiärpáš
1192,Fliege::N,моза,čuâr
1193,Fliege::N,моза,čuâras
1194,Fliege::N,моза,чуэраш
1195,Schmetterling::N,полла,biejjielåbloe
1196,Schmetterling::N,полла,biejvvelådde
1197,Schmetterling::N,полла,beaiveloddi
1198,Schmetterling::N,полла,piäi'vááloddááš
1199,Schmetterling::N,полла,ä´llbaž
1200,Schmetterling::N,полла,pei´vvlå´dd
1201,Schmetterling::N,полла,а̄лльп
1202,Beere::N,цӏазам,muerjie
1203,Beere::N,цӏазам,muorjje
1204,Beere::N,цӏазам,muorji
1205,Beere::N,цӏазам,myer'ji
1206,Beere::N,цӏазам,mue´rjj
1207,Beere::N,цӏазам,мӯррьй
1208,Apfel::N,ӏаж,æbpla
1209,Apfel::N,ӏаж,ehpal
1210,Apfel::N,ӏаж,eppel
1211,Apfel::N,ӏаж,eahppel
1212,Apfel::N,ӏаж,я̄блэк
1213,Pilz::N,жӏаьлин нускал,goebpere
1214,Pilz::N,жӏаьлин нускал,guoppar
1215,Pilz::N,жӏаьлин нускал,guoppar
1216,Pilz::N,жӏаьлин нускал,kuobâr
1217,Pilz::N,жӏаьлин нускал,kuõbbâr
1218,Pilz::N,жӏаьлин нускал,кӯмпар
1219,Zwiebel::N,xох,lööke
1220,Zwiebel::N,xох,løhkka
1221,Zwiebel::N,xох,lávki
1222,Zwiebel::N,xох,luukk
1223,Zwiebel::N,xох,луквець
1224,Saat::N,чlу,saajoe
1225,Saat::N,чlу,sádjo
1226,Saat::N,чlу,siepman
1227,Saat::N,чlу,siemâ
1228,Saat::N,чlу,siõm
1229,Saat::N,чlу,се̄м
1230,Korn::N,буьртиг,gernie
1231,Korn::N,буьртиг,gårnnetjalmme
1232,Korn::N,буьртиг,gordni
1233,Korn::N,буьртиг,jiṿe
1234,Korn::N,буьртиг,ле̄ййп
1235,Heu::N,йол,suejnieh
1236,Heu::N,йол,ájvve
1237,Heu::N,йол,suoidni
1238,Heu::N,йол,syei'ni
1239,Heu::N,йол,suei´nn
1240,Heu::N,йол,сӯййн
1241,Schale::N,пардо,gïrre
1242,Schale::N,пардо,garra
1243,Schale::N,пардо,skádne
1244,Schale::N,пардо,garra
1245,Schale::N,пардо,korrâ
1246,Schale::N,пардо,kõrr
1247,Schale::N,пардо,ю̄дтҍ
1248,Grube::N,ор,haevtie
1249,Grube::N,ор,rågge
1250,Grube::N,ор,gohpi
1251,Grube::N,ор,roggi
1252,Grube::N,ор,kyep'pi
1253,Grube::N,ор,rogge
1254,Grube::N,ор,rå´ǧǧ
1255,Grube::N,ор,kåå´pp
1256,Grube::N,ор,коабпь
1257,Falle::N,кӏело,barta
1258,Falle::N,кӏело,ruevtie
1259,Falle::N,кӏело,gillar
1260,Falle::N,кӏело,ruovdde
1261,Falle::N,кӏело,rihtá
1262,Falle::N,кӏело,báhcahat
1263,Falle::N,кӏело,ká'skástâh
1264,Falle::N,кӏело,ää´ǧǧes
1265,Falle::N,кӏело,кӣлл
1266,Falle::N,кӏело,ше̄шшь
1267,Spur::N,лар,gïeje
1268,Spur::N,лар,luodda
1269,Spur::N,лар,joavnes
1270,Spur::N,лар,luodda
1271,Spur::N,лар,luod'dâ
1272,Spur::N,лар,ǩiõjj
1273,Spur::N,лар,кӣйй
1274,Asche::N,чим,govne
1275,Asche::N,чим,gudna
1276,Asche::N,чим,gutna
1277,Asche::N,чим,kunnâ
1278,Asche::N,чим,kunn
1279,Asche::N,чим,кунн
1280,Dreck::N,мода,haaskoe
1281,Dreck::N,мода,lænjok
1282,Dreck::N,мода,baška
1283,Dreck::N,мода,duova
1284,Dreck::N,мода,durdi
1285,Dreck::N,мода,tuol'vâ
1286,Dreck::N,мода,sähss
1287,Dreck::N,мода,са̄ккьс
1288,Eisen::N,эчиг,ruevtie
1289,Eisen::N,эчиг,ruovdde
1290,Eisen::N,эчиг,ruovdi
1291,Eisen::N,эчиг,ryev'di
1292,Eisen::N,эчиг,ru´vdd
1293,Eisen::N,эчиг,рӯввьт
1294,Gold::N,деши,gullie
1295,Gold::N,деши,gålle
1296,Gold::N,деши,golli
1297,Gold::N,деши,kolle
1298,Gold::N,деши,kå´ll
1299,Gold::N,деши,коалль
1300,Silber::N,дети,sïlpe
1301,Silber::N,дети,silbba
1302,Silber::N,дети,silba
1303,Silber::N,дети,silbâ
1304,Silber::N,дети,silbb
1305,Silber::N,дети,сыллп
1306,Kohle::N,кӏора,tjïrre
1307,Kohle::N,кӏора,tjahta
1308,Kohle::N,кӏора,čitna
1309,Kohle::N,кӏора,illâ
1310,Kohle::N,кӏора,čiđđâ
1311,Kohle::N,кӏора,ill
1312,Kohle::N,кӏора,ылл
1313,Glas::N,aнгали,klaase
1314,Glas::N,aнгали,glássa
1315,Glas::N,aнгали,lássa
1316,Glas::N,aнгали,laasâ
1317,Glas::N,aнгали,steehl
1318,Glas::N,aнгали,сте̄клэ
1319,Lehm::N,поппар,laejrie
1320,Lehm::N,поппар,lænnjgá
1321,Lehm::N,поппар,láirá
1322,Lehm::N,поппар,njaajâ
1323,Lehm::N,поппар,saavv
1324,Lehm::N,поппар,чуййв
1325,Lehm::N,поппар,чуввьй
1326,Sand::N,гӏум,saedtie
1327,Sand::N,гӏум,sáttoj
1328,Sand::N,гӏум,tjievrra
1329,Sand::N,гӏум,sáttu
1330,Sand::N,гӏум,čunoi
1331,Sand::N,гӏум,vuõddâs
1332,Sand::N,гӏум,вӯнтас
1333,Mensch::N,адам,almetje
1334,Mensch::N,адам,ulmusj
1335,Mensch::N,адам,olmmoš
1336,Mensch::N,адам,olmooš
1337,Mensch::N,адам,ooumâž
1338,Mensch::N,адам,олма
