,Concept_ID,lt,lv
2222,sich bewegen::V,pasijudinti,virzīties
2223,sich rühren::V,krutėti,вӧрны
2224,sich rühren::V,krutėti,вӧрӧдчыны
2225,sich rühren::V,krutėti,sagrozīties
2226,sich erheben::V,pakilti,сувтны
2227,sich erheben::V,pakilti,piecelties
2228,sich erheben::V,atsikelti,сувтны
2229,sich erheben::V,atsikelti,piecelties
2230,sich setzen::V,sėstis,пуксьыны
2231,sich setzen::V,sėstis,sēsties
2232,sich setzen::V,atsisėsti,пуксьыны
2233,sich setzen::V,atsisėsti,sēsties
2234,hinfallen::V,parkristi,усьны
2235,hinfallen::V,parkristi,sabirt
2236,hinfallen::V,parkristi,pakrist
2237,hinfallen::V,pargriūti,усьны
2238,hinfallen::V,pargriūti,sabirt
2239,hinfallen::V,pargriūti,pakrist
2240,laufen::V,eiti,мyнны
2241,laufen::V,eiti,iet
2242,laufen::V,eiti,skraidīt
2243,schreiten::V,žengti,восьлавны
2244,schreiten::V,žengti,soļot
2245,schreiten::V,žingsniuoti,восьлавны
2246,schreiten::V,žingsniuoti,soļot
2247,spazierengehen::V,pasivaikščioti,гуляйтны
2248,spazierengehen::V,pasivaikščioti,staigāt
2249,spazierengehen::V,pasivaikščioti,pastaigāties
2250,eilen::V,skubėti,тэрмасьны
2251,eilen::V,skubėti,traukt
2252,sich beeilen::V,paskub́ėti,тэрмасьны
2253,sich beeilen::V,paskub́ėti,steigties
2254,sich beeilen::V,paskub́ėti,pasteigties
2255,sich beeilen::V,pasiskubinti,тэрмасьны
2256,sich beeilen::V,pasiskubinti,steigties
2257,sich beeilen::V,pasiskubinti,pasteigties
2258,sausen::V,dumti,тӧвзьыны
2259,sausen::V,dumti,drāzt
2260,sausen::V,dumti,brāzties
2261,sausen::V,lėkti,тӧвзьыны
2262,sausen::V,lėkti,drāzt
2263,sausen::V,lėkti,brāzties
2264,rennen::V,bėgti,котӧртны
2265,rennen::V,bėgti,skriet
2266,springen::V,šokti,чеччавны
2267,springen::V,šokti,lēkt
2268,klettern::V,kopti,кышасьны
2269,klettern::V,kopti,кавшасьны
2270,klettern::V,kopti,kāpt
2271,klettern::V,kopti,rāpties
2272,schaukeln::V,supti,гычасьны
2273,schaukeln::V,supti,šūpoties
2274,schaukeln::V,supti,zvalstīties
2275,schaukeln::V,linguoti,гычасьны
2276,schaukeln::V,linguoti,šūpoties
2277,schaukeln::V,linguoti,zvalstīties
2278,kriechen::V,ropoti,кыссьыны
2279,kriechen::V,ropoti,līst
2280,kriechen::V,ropoti,rāpot
2281,kriechen::V,šliaužti,кыссьыны
2282,kriechen::V,šliaužti,līst
2283,kriechen::V,šliaužti,rāpot
2284,schwimmen::V,plaukti,уявны
2285,schwimmen::V,plaukti,peldēt
2286,tauchen::V,nerti,сунавны
2287,tauchen::V,nerti,gremdēties
2288,rudern::V,irtis,пелысасьны
2289,rudern::V,irtis,airēt
2290,rudern::V,irtis,irties
2291,rudern::V,irkluoti,пелысасьны
2292,rudern::V,irkluoti,airēt
2293,rudern::V,irkluoti,irties
2294,fahren::V,važiuoti,мунны
2295,fahren::V,važiuoti,braukt
2296,fahren::V,važinėti,мунны
2297,fahren::V,važinėti,braukt
2298,fliegen::V,lėkti,лэбны
2299,fliegen::V,lėkti,lidot
2300,fliegen::V,lėkti,laisties
2301,fliegen::V,skristi,лэбны
2302,fliegen::V,skristi,lidot
2303,fliegen::V,skristi,laisties
2304,gehen::V,eiti,мyнны
2305,gehen::V,eiti,iet
2306,weggehen::V,išeiti,мунавны
2307,weggehen::V,išeiti,aiziet
2308,abfahren::V,išvykti,мӧдӧдчыны
2309,abfahren::V,išvykti,atiet
2310,abfahren::V,išvykti,aizbraukt
2311,abfahren::V,išvažiuoti,мӧдӧдчыны
2312,abfahren::V,išvažiuoti,atiet
2313,abfahren::V,išvažiuoti,aizbraukt
2314,anhalten::V,sustoti,джӧмдыны
2315,anhalten::V,sustoti,apstāties
2316,hineingehen::V,įeiti,пырны
2317,hineingehen::V,įeiti,ieiet
2318,eintreten::V,įžengti,пырны
2319,eintreten::V,įžengti,ienākt
2320,kommen::V,ateiti,воны
2321,kommen::V,ateiti,локны
2322,kommen::V,ateiti,nākt
2323,ankommen::V,ateiti,воны
2324,ankommen::V,ateiti,локны
2325,ankommen::V,ateiti,nonākt
2326,ankommen::V,ateiti,ierasties
2327,zurückkommen::V,grį̃žti,косны
2328,zurückkommen::V,grį̃žti,бергӧдчыны
2329,zurückkommen::V,grį̃žti,atgriezties
2330,zurückkommen::V,sugrį̃žti,косны
2331,zurückkommen::V,sugrį̃žti,бергӧдчыны
2332,zurückkommen::V,sugrį̃žti,atgriezties
2333,bleiben::V,likti,кольны
2334,bleiben::V,likti,palikt
2335,bleiben::V,pasilikti,кольны
2336,bleiben::V,pasilikti,palikt
2337,warten::V,laukti,виччысьны
2338,warten::V,laukti,gaidīt
2339,erwarten::V,laukti,виччысьны
2340,erwarten::V,laukti,sagaidīt
2341,suchen::V,ieškoti,корсьны
2342,suchen::V,ieškoti,meklēt
2343,finden::V,rasti,казявны
2344,finden::V,rasti,rast
2345,finden::V,rasti,atrast
2346,finden::V,surasti,казявны
2347,finden::V,surasti,rast
2348,finden::V,surasti,atrast
2349,versuchen::V,mėginti,заводитчывны
2350,versuchen::V,mėginti,mēģināt
2351,vorbereiten::V,rengti,дасьтыны
2352,vorbereiten::V,rengti,gatavot
2353,vorbereiten::V,rengti,sagatavot
2354,lieben::V,myĺėti,радейтны
2355,lieben::V,myĺėti,mīlēt
2356,mögen::V,ḿėgti,радейтны
2357,mögen::V,ḿėgti,gribēties
2358,mögen::V,patikti,радейтны
2359,mögen::V,patikti,gribēties
2360,lachen::V,juoktis,серавны
2361,lachen::V,juoktis,серавлыны
2362,lachen::V,juoktis,smiet
2363,lachen::V,juoktis,smieties
2364,rühren::V,jaudinti,нормӧдны
2365,rühren::V,jaudinti,aizgrābt
2366,rühren::V,graudinti,нормӧдны
2367,rühren::V,graudinti,aizgrābt
2368,weinen::V,verkti,бӧрдны
2369,weinen::V,verkti,raudāt
2370,schimpfen::V,bartis,видчыны
2371,schimpfen::V,bartis,rāties
2372,schimpfen::V,bartis,lamāties
2373,sich ärgern::V,pykti,скӧравны
2374,sich ärgern::V,pykti,īgt
2375,sich ärgern::V,pykti,pukoties
2376,sich ärgern::V,pykti,dusmoties
2377,sich ärgern::V,apmaudauti,скӧравны
2378,sich ärgern::V,apmaudauti,īgt
2379,sich ärgern::V,apmaudauti,pukoties
2380,sich ärgern::V,apmaudauti,dusmoties
2381,sich fürchten::V,bijoti,повны
2382,sich fürchten::V,bijoti,bīties
2383,sich fürchten::V,bijoti,baidīties
2384,sich fürchten::V,baimintis,повны
2385,sich fürchten::V,baimintis,bīties
2386,sich fürchten::V,baimintis,baidīties
2387,fürchten::V,bijoti,повны
2388,fürchten::V,bijoti,baidīties no
2389,fürchten::V,baimintis,повны
2390,fürchten::V,baimintis,baidīties no
2391,fliehen::V,bėgti,пышйыны
2392,fliehen::V,bėgti,bēgt
2393,fliehen::V,sprukti,пышйыны
2394,fliehen::V,sprukti,bēgt
2395,flüchten::V,pabėgti,пышйыны
2396,flüchten::V,pabėgti,aizbēgt
2397,sehen::V,žiūŕėti,аддзыны
2398,sehen::V,žiūŕėti,redzēt
2399,anschauen::V,žiūŕėti,видзӧдны
2400,anschauen::V,žiūŕėti,paraudzīties
2401,ansehen::V,žiūrėti į,видзӧдны
2402,ansehen::V,žiūrėti į,aplūkot
2403,ansehen::V,pažiūrėti į,видзӧдны
2404,ansehen::V,pažiūrėti į,aplūkot
2405,hören::V,girdėti,кывны
2406,hören::V,girdėti,dzirdēt
2407,zuhören::V,klausytis,кывзыны
2408,zuhören::V,klausytis,klausīties
2409,probieren::V,ragauti,видлыны
2410,probieren::V,ragauti,nogaršot
2411,probieren::V,paragauti,видлыны
2412,probieren::V,paragauti,nogaršot
2413,riechen::V,uosti,чушкыны
2414,riechen::V,uosti,ost
2415,riechen::V,uosti,ostīt
2416,riechen::V,užuosti,чушкыны
2417,riechen::V,užuosti,ost
2418,riechen::V,užuosti,ostīt
2419,fühlen::V,justi,вежӧртны
2420,fühlen::V,justi,гӧгӧрвоны
2421,fühlen::V,justi,just
2422,fühlen::V,justi,izjust
2423,fühlen::V,jausti,вежӧртны
2424,fühlen::V,jausti,гӧгӧрвоны
2425,fühlen::V,jausti,just
2426,fühlen::V,jausti,izjust
2427,fühlen::V,pajusti,вежӧртны
2428,fühlen::V,pajusti,гӧгӧрвоны
2429,fühlen::V,pajusti,just
2430,fühlen::V,pajusti,izjust
2431,scheinen::V,rodytis,кажитчыны
2432,scheinen::V,rodytis,šķist
2433,scheinen::V,rodytis,likties
2434,scheinen::V,atrodyti,кажитчыны
2435,scheinen::V,atrodyti,šķist
2436,scheinen::V,atrodyti,likties
2437,zu sehen sein::V,pasirodyti,тыдавны
2438,zu sehen sein::V,pasirodyti,parādīties
2439,vernehmen::V,išgirsti,кывны
2440,vernehmen::V,išgirsti,saklausīt
2441,frieren::V,šalti,кынмыны
2442,frieren::V,šalti,salt
2443,tun::V,daryti,керны
2444,tun::V,daryti,darīt
2445,können::V,galėti,кужны
2446,können::V,galėti,prast
2447,können::V,pajėgti,кужны
2448,können::V,pajėgti,prast
2449,wollen::V,norėti,кӧсйыны
2450,wollen::V,norėti,gribēt
2451,anfangen::V,pradėti,заводитны
2452,anfangen::V,pradėti,пондыны
2453,anfangen::V,pradėti,sākt
2454,anfangen::V,pradėti,iesākt
2455,anfangen::V,prasid́ėti,заводитны
2456,anfangen::V,prasid́ėti,пондыны
2457,anfangen::V,prasid́ėti,sākt
2458,anfangen::V,prasid́ėti,iesākt
2459,beenden::V,baigti,помавны
2460,beenden::V,baigti,beigt
2461,beenden::V,baigti,pabeigt
2462,beenden::V,užbaigti,помавны
2463,beenden::V,užbaigti,beigt
2464,beenden::V,užbaigti,pabeigt
2465,aufhören::V,liautis,дугӧдны
2466,aufhören::V,liautis,pārtraukt
2467,gelingen::V,pavykti,артмыны
2468,gelingen::V,pavykti,izdoties
2469,gelingen::V,pasisekti,артмыны
2470,gelingen::V,pasisekti,izdoties
2471,geraten::V,nusisekti,сюрны
2472,geraten::V,nusisekti,веськавны
2473,geraten::V,nusisekti,veikties
2474,öffnen::V,atverti,восьтыны
2475,öffnen::V,atverti,atvērt
2476,öffnen::V,atverti,attaisīt
2477,öffnen::V,atidaryti,восьтыны
2478,öffnen::V,atidaryti,atvērt
2479,öffnen::V,atidaryti,attaisīt
2480,schließen::V,uždaryti,пӧдлавны
2481,schließen::V,uždaryti,slēgt
2482,schließen::V,uždaryti,aizvērt
2483,schließen::V,uždaryti,aiztaisīt
2484,stellen::V,statyti,сувтӧдны
2485,stellen::V,statyti,likt
2486,stellen::V,statyti,nolikt
2487,stellen::V,pastatyti,сувтӧдны
2488,stellen::V,pastatyti,likt
2489,stellen::V,pastatyti,nolikt
2490,setzen::V,sodinti,пуксьӧдны
2491,setzen::V,sodinti,sēdināt
2492,setzen::V,pasodinti,пуксьӧдны
2493,setzen::V,pasodinti,sēdināt
2494,legen::V,dėti,пуктыны
2495,legen::V,dėti,likt
2496,legen::V,pad́ėti,пуктыны
2497,legen::V,pad́ėti,likt
2498,berühren::V,liesti,вӧрзьӧдны
2499,berühren::V,liesti,инмӧдчывны
2500,berühren::V,liesti,skart
2501,berühren::V,liesti,aizskart
2502,berühren::V,paliesti,вӧрзьӧдны
2503,berühren::V,paliesti,инмӧдчывны
2504,berühren::V,paliesti,skart
2505,berühren::V,paliesti,aizskart
2506,verbinden::V,jungti,йитны
2507,verbinden::V,jungti,saistīt
2508,verbinden::V,jungti,savienot
2509,verbinden::V,surišti,йитны
2510,verbinden::V,surišti,saistīt
2511,verbinden::V,surišti,savienot
2512,bedecken::V,uždengti,вевттьыны
2513,bedecken::V,uždengti,apsegt
2514,bedecken::V,uždengti,pārsegt
2515,aufhängen::V,pakarti,ӧшӧдны
2516,aufhängen::V,pakarti,джагӧдны
2517,aufhängen::V,pakarti,uzkārt
2518,aufhängen::V,pakabinti,ӧшӧдны
2519,aufhängen::V,pakabinti,джагӧдны
2520,aufhängen::V,pakabinti,uzkārt
2521,anzünden::V,padegti,ӧзтыны
2522,anzünden::V,padegti,aizdegt
2523,anzünden::V,padegti,aizdedzināt
2524,aufheben::V,pakelti,чеччӧдны
2525,aufheben::V,pakelti,сувтӧдны
2526,aufheben::V,pakelti,pacelt
2527,zurücklassen::V,palikti,кольны
2528,zurücklassen::V,palikti,atstāt
2529,verlieren::V,pamesti,воштыны
2530,verlieren::V,pamesti,zaudēt
2531,verlieren::V,pamesti,pazaudēt
2532,fallen lassen::V,atsisakyti,уськӧдны
2533,fallen lassen::V,atsisakyti,nomest
2534,machen::V,dirbti,вӧчны
2535,machen::V,dirbti,лӧсьӧдны
2536,machen::V,dirbti,darīt
2537,herstellen::V,gaminti,лӧсьӧдны
2538,herstellen::V,gaminti,ražot
2539,herstellen::V,gaminti,izgatavot
2540,bauen::V,statyti,лэптыны
2541,bauen::V,statyti,celt
2542,bauen::V,statyti,būvēt
2543,bauen::V,pastatyti,лэптыны
2544,bauen::V,pastatyti,celt
2545,bauen::V,pastatyti,būvēt
2546,reparieren::V,taisyti,дзоньтавны
2547,reparieren::V,taisyti,labot
2548,reparieren::V,taisyti,remontēt
2549,reparieren::V,remontuoti,дзоньтавны
2550,reparieren::V,remontuoti,labot
2551,reparieren::V,remontuoti,remontēt
2552,verbessern::V,gerinti,бурмӧдны
2553,verbessern::V,gerinti,labot
2554,verbessern::V,gerinti,izlabot
2555,verbessern::V,ištaisyti,бурмӧдны
2556,verbessern::V,ištaisyti,labot
2557,verbessern::V,ištaisyti,izlabot
2558,ändern::V,keisti,вежны
2559,ändern::V,keisti,mainīt
2560,ändern::V,pakeisti,вежны
2561,ändern::V,pakeisti,mainīt
2562,graben::V,kasti,кодйыны
2563,graben::V,kasti,rakt
2564,beugen::V,lenkti,куснявны
2565,beugen::V,lenkti,liekt
2566,beugen::V,palenkti,куснявны
2567,beugen::V,palenkti,liekt
2568,biegen::V,lenkti,куснявны
2569,biegen::V,lenkti,liekt
2570,biegen::V,palenkti,куснявны
2571,biegen::V,palenkti,liekt
2572,drehen::V,sukti,бергӧдлыны
2573,drehen::V,sukti,griezt
2574,wenden::V,kreipti,бергӧдны
2575,wenden::V,kreipti,apgriezt
2576,wenden::V,pakreipti,бергӧдны
2577,wenden::V,pakreipti,apgriezt
2578,umdrehen::V,sukti,бергӧдны
2579,umdrehen::V,sukti,apgriezt
2580,umdrehen::V,apversti,бергӧдны
2581,umdrehen::V,apversti,apgriezt
2582,heben::V,kelti,лэптыны
2583,heben::V,kelti,celt
2584,heben::V,kelti,cilāt
2585,heben::V,kelti,pacelt
2586,heben::V,pakelti,лэптыны
2587,heben::V,pakelti,celt
2588,heben::V,pakelti,cilāt
2589,heben::V,pakelti,pacelt
2590,hochheben::V,pakelti,кыпӧдны
2591,hochheben::V,pakelti,pacelt
2592,ergreifen::V,čiupti,кутны
2593,ergreifen::V,čiupti,paķert
2594,ergreifen::V,čiupti,satvert
2595,ergreifen::V,griebti,кутны
2596,ergreifen::V,griebti,paķert
2597,ergreifen::V,griebti,satvert
2598,halten::V,laikyti,кутны
2599,halten::V,laikyti,turēt
2600,halten::V,laikyti,saturēt
2601,halten::V,palaikyti,кутны
2602,halten::V,palaikyti,turēt
2603,halten::V,palaikyti,saturēt
2604,drücken::V,spausti,личкыны
2605,drücken::V,spausti,топӧдны
2606,drücken::V,spausti,spiest
2607,schieben::V,stumti,ӧтдортны
2608,schieben::V,stumti,йӧткыштны
2609,schieben::V,stumti,stumt
2610,kratzen::V,kasyti,гуджӧдны
2611,kratzen::V,kasyti,kasīt
2612,kratzen::V,kasyti,skrāpēt
2613,kratzen::V,grandyti,гуджӧдны
2614,kratzen::V,grandyti,kasīt
2615,kratzen::V,grandyti,skrāpēt
2616,lecken::V,laižyti,нювны
2617,lecken::V,laižyti,lakt
2618,lecken::V,laižyti,laizīt
2619,beißen::V,kandžioti,курччыны
2620,beißen::V,kandžioti,kost
2621,abreißen::V,nuplėšti,орӧдны
2622,abreißen::V,nuplėšti,atraut
2623,abreißen::V,nuplėšti,atplēst
2624,abschneiden::V,atpjauti,вундавны
2625,abschneiden::V,atpjauti,nogriezt
2626,abschneiden::V,atkirpti,вундавны
2627,abschneiden::V,atkirpti,nogriezt
2628,binden::V,rišti,гӧрддзавны
2629,binden::V,rišti,кӧртавны
2630,binden::V,rišti,siet
2631,binden::V,rišti,aptīt
2632,binden::V,surišti,гӧрддзавны
2633,binden::V,surišti,кӧртавны
2634,binden::V,surišti,siet
2635,binden::V,surišti,aptīt
2636,stecken::V,kišti,сюйны
2637,stecken::V,kišti,bāzt
2638,stecken::V,kišti,spraust
2639,stecken::V,įkišti,сюйны
2640,stecken::V,įkišti,bāzt
2641,stecken::V,įkišti,spraust
2642,brechen::V,lūžti,чегны
2643,brechen::V,lūžti,lauzt
2644,brechen::V,lūžti,lauzīt
2645,brechen::V,laužyti,чегны
2646,brechen::V,laužyti,lauzt
2647,brechen::V,laužyti,lauzīt
2648,klopfen::V,belsti,камгыны
2649,klopfen::V,belsti,klauvēt
2650,klopfen::V,barbenti,камгыны
2651,klopfen::V,barbenti,klauvēt
2652,hauen::V,mušti,нӧйнты
2653,hauen::V,mušti,кучкыны
2654,hauen::V,mušti,cirst
2655,hauen::V,mušti,dauzīt
2656,kleben::V,lipdyti,лемавны
2657,kleben::V,lipdyti,ляскавны
2658,kleben::V,lipdyti,līmēt
2659,kleben::V,lipdyti,lipināt
2660,kleben::V,klijuoti,лемавны
2661,kleben::V,klijuoti,ляскавны
2662,kleben::V,klijuoti,līmēt
2663,kleben::V,klijuoti,lipināt
2664,reiben::V,trinti,тільны
2665,reiben::V,trinti,зыравны
2666,reiben::V,trinti,rīvēt
2667,reiben::V,trinti,berzēt
2668,reiben::V,tarkuoti,тільны
2669,reiben::V,tarkuoti,зыравны
2670,reiben::V,tarkuoti,rīvēt
2671,reiben::V,tarkuoti,berzēt
2672,streichen::V,tepti,мавтны
2673,streichen::V,tepti,ziest
2674,streichen::V,tepti,triept
2675,streichen::V,užtepti,мавтны
2676,streichen::V,užtepti,ziest
2677,streichen::V,užtepti,triept
2678,schleifen::V,galą́sti,кеслыны
2679,schleifen::V,galą́sti,trīt
2680,schleifen::V,galą́sti,asināt
2681,schneiden::V,pjauti,шырны
2682,schneiden::V,pjauti,griezt
2683,schneiden::V,pjauti,sagriezt
2684,schneiden::V,kirpti,шырны
2685,schneiden::V,kirpti,griezt
2686,schneiden::V,kirpti,sagriezt
2687,rütteln::V,purtyti,легӧдны
2688,rütteln::V,purtyti,катлӧдлыны
2689,rütteln::V,purtyti,kratīt
2690,rütteln::V,purtyti,purināt
2691,schütteln::V,purtyti,тракӧдны
2692,schütteln::V,purtyti,kratīt
2693,schwenken::V,mojuoti,ӧвтны
2694,schwenken::V,mojuoti,шенасьны
2695,schwenken::V,mojuoti,vēzēt
2696,schwenken::V,mojuoti,vēcināt
2697,schütten::V,pilti,кисьтны
2698,schütten::V,pilti,bērt
2699,schütten::V,berti,кисьтны
2700,schütten::V,berti,bērt
2701,füllen::V,pildyti,тыртны
2702,füllen::V,pildyti,pildīt
2703,füllen::V,pildyti,piepildīt
2704,füllen::V,pripildyti,тыртны
2705,füllen::V,pripildyti,pildīt
2706,füllen::V,pripildyti,piepildīt
2707,einwickeln::V,įvynioti,тубыртны
2708,einwickeln::V,įvynioti,ietīt
2709,einwickeln::V,suvynioti,тубыртны
2710,einwickeln::V,suvynioti,ietīt
2711,tragen::V,nešti,нуны
2712,tragen::V,nešti,nest
2713,tragen::V,nešioti,нуны
2714,tragen::V,nešioti,nest
2715,schleppen::V,vilkti,кыскавны
2716,schleppen::V,vilkti,stiept
2717,schleppen::V,vilkti,staipīt
2718,ziehen::V,tempti,кыскыны
2719,ziehen::V,tempti,vilkt
2720,aufbewahren::V,laikyti,видзны
2721,aufbewahren::V,laikyti,glabāt
2722,aufbewahren::V,laikyti,uzglabāt
2723,werfen::V,mesti,чӧвтны
2724,werfen::V,mesti,шыбитны
2725,werfen::V,mesti,mest
2726,werfen::V,mesti,sviest
2727,werfen::V,sviesti,чӧвтны
2728,werfen::V,sviesti,шыбитны
2729,werfen::V,sviesti,mest
2730,werfen::V,sviesti,sviest
2731,fangen::V,sugauti,кутны
2732,fangen::V,sugauti,ķert
2733,fangen::V,sugauti,uzķert
2734,packen::V,čiupti,босьтны
2735,packen::V,čiupti,paķert
2736,packen::V,čiupti,satvert
2737,packen::V,griebti,босьтны
2738,packen::V,griebti,paķert
2739,packen::V,griebti,satvert
2740,verstecken::V,slėpti,дзебны
2741,verstecken::V,slėpti,slēpt
2742,verstecken::V,slėpti,noglabāt
2743,verstecken::V,slapstyti,дзебны
2744,verstecken::V,slapstyti,slēpt
2745,verstecken::V,slapstyti,noglabāt
2746,teilen::V,dalyti,юкны
2747,teilen::V,dalyti,dalīt
2748,teilen::V,padalyti,юкны
2749,teilen::V,padalyti,dalīt
2750,schicken::V,sių̃sti,ыстыны
2751,schicken::V,sių̃sti,sūtīt
2752,schicken::V,sių̃sti,atsūtīt
2753,schicken::V,pasių̃sti,ыстыны
2754,schicken::V,pasių̃sti,sūtīt
2755,schicken::V,pasių̃sti,atsūtīt
2756,bringen::V,atnešti,вайны
2757,bringen::V,atnešti,atvest
2758,hinzufügen::V,pridėti,содтыны
2759,hinzufügen::V,pridėti,pievienot
2760,bekommen::V,gauti,босьтны
2761,bekommen::V,gauti,dabūt
2762,erhalten::V,gauti,босьтны
2763,erhalten::V,gauti,saņemt
2764,nehmen::V,paimti,босьтны
2765,nehmen::V,paimti,ņemt
2766,nehmen::V,paimti,paņemt
2767,wählen::V,rinkti,бӧрйыны
2768,wählen::V,rinkti,ievēlēt
2769,wählen::V,išsirinkti,бӧрйыны
2770,wählen::V,išsirinkti,ievēlēt
2771,auswählen::V,išrinkti,бӧрйыны
2772,auswählen::V,išrinkti,izvēlēt
2773,bewahren::V,išsaugoti,видзны
2774,bewahren::V,išsaugoti,saglabāt
2775,behindern::V,trukdyti,конйӧдлыны
2776,behindern::V,trukdyti,джӧмдӧдны
2777,behindern::V,trukdyti,kavēt
2778,behindern::V,trukdyti,aizkavēt
2779,verderben::V,sugadinti,тшыкӧдны
2780,verderben::V,sugadinti,sabojāt
2781,beschädigen::V,žaloti,тшыкӧдны
2782,beschädigen::V,žaloti,bojāt
2783,beschädigen::V,žaloti,maitāt
2784,beschädigen::V,gadinti,тшыкӧдны
2785,beschädigen::V,gadinti,bojāt
2786,beschädigen::V,gadinti,maitāt
2787,zerbrechen::V,sukulti,жуглыны
2788,zerbrechen::V,sukulti,salauzt
2789,zerbrechen::V,sukulti,sadauzīt
2790,zerbrechen::V,sudaužyti,жуглыны
2791,zerbrechen::V,sudaužyti,salauzt
2792,zerbrechen::V,sudaužyti,sadauzīt
2793,zerreißen::V,perplėšti,орӧдны
2794,zerreißen::V,perplėšti,pārraut
2795,zerreißen::V,suplėšyti,орӧдны
2796,zerreißen::V,suplėšyti,pārraut
2797,zerstören::V,suardyti,жугӧдны
2798,zerstören::V,suardyti,кисьтны
2799,zerstören::V,suardyti,косявны
2800,zerstören::V,suardyti,graut
2801,zerstören::V,suardyti,sagraut
2802,zerstören::V,sugriauti,жугӧдны
2803,zerstören::V,sugriauti,кисьтны
2804,zerstören::V,sugriauti,косявны
2805,zerstören::V,sugriauti,graut
2806,zerstören::V,sugriauti,sagraut
2807,verbrennen::V,deginti,сотны
2808,verbrennen::V,deginti,сотчыны
2809,verbrennen::V,deginti,dedzināt
2810,verbrennen::V,deginti,sadedzināt
2811,verbrennen::V,sudeginti,сотны
2812,verbrennen::V,sudeginti,сотчыны
2813,verbrennen::V,sudeginti,dedzināt
2814,verbrennen::V,sudeginti,sadedzināt
2815,geben::V,duoti,сетны
2816,geben::V,duoti,dot
2817,geben::V,duoti,padot
2818,geben::V,paduoti,сетны
2819,geben::V,paduoti,dot
2820,geben::V,paduoti,padot
2821,reichen::V,paduoti,сетны
2822,reichen::V,paduoti,padot
2823,reichen::V,paduoti,sniegt
2824,schenken::V,dovanoti,козьнавны
2825,schenken::V,dovanoti,dāvāt
2826,schenken::V,dovanoti,dāvināt
2827,versprechen::V,žadėti,кыв сетны
2828,versprechen::V,žadėti,solīt
2829,versprechen::V,žadėti,apsolīt
2830,versprechen::V,pažadėti,кыв сетны
2831,versprechen::V,pažadėti,solīt
2832,versprechen::V,pažadėti,apsolīt
2833,wünschen::V,norėti,кӧсйыны
2834,wünschen::V,norėti,vēlēt
2835,wünschen::V,norėti,novēlēt
2836,wünschen::V,linḱėti,кӧсйыны
2837,wünschen::V,linḱėti,vēlēt
2838,wünschen::V,linḱėti,novēlēt
2839,loben::V,girti,ошкыны
2840,loben::V,girti,lielīt
2841,loben::V,pagirti,ошкыны
2842,loben::V,pagirti,lielīt
2843,küssen::V,bučiuoti,окавны
2844,küssen::V,bučiuoti,bučot
2845,küssen::V,bučiuoti,skūpstīt
2846,wiegen::V,supti,гудрӧдлыны
2847,wiegen::V,supti,šūpot
2848,zudecken::V,užkloti,веввттьыны
2849,zudecken::V,užkloti,apklāt
2850,zudecken::V,užkloti,aizsegt
2851,zudecken::V,uždengti,веввттьыны
2852,zudecken::V,uždengti,apklāt
2853,zudecken::V,uždengti,aizsegt
2854,wecken::V,žadinti,садьмӧдны
2855,wecken::V,žadinti,чуксавны
2856,wecken::V,žadinti,modināt
2857,zeigen::V,rodyti,петкӧдлыны
2858,zeigen::V,rodyti,rādīt
2859,führen::V,vesti,нуӧдны
2860,führen::V,vesti,vadīt
2861,führen::V,vadovauti,нуӧдны
2862,führen::V,vadovauti,vadīt
2863,lehren::V,mokyti,велӧдны
2864,lehren::V,mokyti,mācīt
2865,lehren::V,mokyti,iemācīt
2866,lehren::V,išmokyti,велӧдны
2867,lehren::V,išmokyti,mācīt
2868,lehren::V,išmokyti,iemācīt
2869,unterrichten::V,dėstyti,велӧдны
2870,unterrichten::V,dėstyti,apmācīt
2871,aufziehen::V,išauginti,быдтыны
2872,aufziehen::V,išauginti,uzaudzināt
2873,leiten::V,valdyti,веськӧдлыны
2874,leiten::V,valdyti,vadīt
2875,leiten::V,valdyti,pārzināt
2876,leiten::V,vadovauti,веськӧдлыны
2877,leiten::V,vadovauti,vadīt
2878,leiten::V,vadovauti,pārzināt
2879,antreiben::V,uiti,тэрмӧдны
2880,antreiben::V,uiti,urdīt
2881,antreiben::V,uiti,mudināt
2882,antreiben::V,raginti,тэрмӧдны
2883,antreiben::V,raginti,urdīt
2884,antreiben::V,raginti,mudināt
2885,antreiben::V,skubinti,тэрмӧдны
2886,antreiben::V,skubinti,urdīt
2887,antreiben::V,skubinti,mudināt
2888,lassen::V,paliepti,тшӧктыны
2889,lassen::V,paliepti,ļaut
2890,einladen::V,kviesti,корны
2891,einladen::V,kviesti,ielūgt
2892,einladen::V,kviesti,aicināt
2893,einladen::V,pakviesti,корны
2894,einladen::V,pakviesti,ielūgt
2895,einladen::V,pakviesti,aicināt
2896,vereinigen::V,sujungti,ӧтувтны
2897,vereinigen::V,sujungti,котыртны
2898,vereinigen::V,sujungti,vienot
2899,vereinigen::V,sujungti,apvienot
2900,vereinigen::V,suvienyti,ӧтувтны
2901,vereinigen::V,suvienyti,котыртны
2902,vereinigen::V,suvienyti,vienot
2903,vereinigen::V,suvienyti,apvienot
2904,besuchen::V,lankyti,волыны
2905,besuchen::V,lankyti,ветлыны
2906,besuchen::V,lankyti,apciemot
2907,besuchen::V,aplankyti,волыны
2908,besuchen::V,aplankyti,ветлыны
2909,besuchen::V,aplankyti,apciemot
