,Concept_ID,ab,se
6049,rennen::V,аҩра,kaččâđ
6050,rennen::V,аҩра,u´rččâd
6051,rennen::V,аҩра,вижьнэ
6052,springen::V,аҧара,njulhtjedh
6053,springen::V,аҧара,tjorkehtidh
6054,springen::V,аҧара,gahppat
6055,springen::V,аҧара,njuikut
6056,springen::V,аҧара,njuškođ
6057,springen::V,аҧара,čelliđ
6058,springen::V,аҧара,njoikkad
6059,springen::V,аҧара,njui´ǩǩeed
6060,springen::V,аҧара,нюччке
6061,klettern::V,ақəлара,goetsedh
6062,klettern::V,ақəлара,guohtsat
6063,klettern::V,ақəлара,goargŋut
6064,klettern::V,ақəлара,gorkŋodit
6065,klettern::V,ақəлара,kuár'ŋuđ
6066,klettern::V,ақəлара,kuärŋŋad
6067,klettern::V,ақəлара,куаррӈэ
6068,schaukeln::V,аҟəараҟəанҽара,sïlnedh
6069,schaukeln::V,аҟəараҟəанҽара,suvdostit
6070,schaukeln::V,аҟəараҟəанҽара,suhkat
6071,schaukeln::V,аҟəараҟəанҽара,suilođ
6072,schaukeln::V,аҟəараҟəанҽара,veälččad
6073,schaukeln::V,аҟəараҟəанҽара,сыййпе
6074,schaukeln::V,аҟəараҟəанҽара,суййпе
6075,kriechen::V,аҳəазара,kråapedh
6076,kriechen::V,аҳəазара,biehket
6077,kriechen::V,аҳəазара,beahkit
6078,kriechen::V,аҳəазара,peeḥiđ
6079,kriechen::V,аҳəазара,kuán'ttuđ
6080,kriechen::V,аҳəазара,piä´ǩǩed
6081,kriechen::V,аҳəазара,пе̄гке
6082,schwimmen::V,аӡсара,voejedh
6083,schwimmen::V,аӡсара,vuodjat
6084,schwimmen::V,аӡсара,vuodjat
6085,schwimmen::V,аӡсара,vuoijâđ
6086,schwimmen::V,аӡсара,vuõjjâd
6087,schwimmen::V,аӡсара,вӯййе
6088,tauchen::V,ахəӡааҵəира,tjarnedh
6089,tauchen::V,ахəӡааҵəира,tjummiestidh
6090,tauchen::V,ахəӡааҵəира,buoktjat
6091,tauchen::V,ахəӡааҵəира,buokčat
6092,tauchen::V,ахəӡааҵəира,puoh'čâđ
6093,tauchen::V,ахəӡааҵəира,čaaŋŋled
6094,tauchen::V,ахəӡааҵəира,чо̄а̄ӈӈэ
6095,rudern::V,аҵшьра,sovkedh
6096,rudern::V,аҵшьра,suhkat
6097,rudern::V,аҵшьра,ájrustit
6098,rudern::V,аҵшьра,suhkat
6099,rudern::V,аҵшьра,suvdeđ
6100,rudern::V,аҵшьра,suuḥâđ
6101,rudern::V,аҵшьра,suukkâd
6102,rudern::V,аҵшьра,сугкэ
6103,fahren::V,акала,vuelkedh
6104,fahren::V,акала,vuodjet
6105,fahren::V,акала,vuodjit
6106,fahren::V,акала,vyeijiđ
6107,fahren::V,акала,vue´jjad
6108,fahren::V,акала,выййе
6109,fliegen::V,аҧырра,haeliehtidh
6110,fliegen::V,аҧырра,háledit
6111,fliegen::V,аҧырра,girdde
6112,fliegen::V,аҧырра,girdit
6113,fliegen::V,аҧырра,kirdeđ
6114,fliegen::V,аҧырра,ǩe´rdded
6115,fliegen::V,аҧырра,кыррьтэ
6116,gehen::V,аиҭаҵра,juhtedh
6117,gehen::V,аиҭаҵра,vádtset
6118,gehen::V,аиҭаҵра,mannat
6119,gehen::V,аиҭаҵра,jotteeđ
6120,gehen::V,аиҭаҵра,mõõnnâd
6121,gehen::V,аиҭаҵра,jåå´tted
6122,gehen::V,аиҭаҵра,мэ̄ннэ
6123,gehen::V,аиҭаҵра,вӯлльке
6124,weggehen::V,ацара,vuelkedh
6125,weggehen::V,ацара,vuovvnot
6126,weggehen::V,ацара,vuolgit
6127,weggehen::V,ацара,vyel'giđ
6128,weggehen::V,ацара,võiddâd
6129,weggehen::V,ацара,vue´lǧǧed
6130,weggehen::V,ацара,уййтэ
6131,abfahren::V,адəықəлара,vuejedh
6132,abfahren::V,адəықəлара,vuolgget
6133,abfahren::V,адəықəлара,vuoddját
6134,abfahren::V,адəықəлара,vuo'lgâdiḋ
6135,abfahren::V,адəықəлара,vuõlggled
6136,abfahren::V,адəықəлара,выййле
6137,abfahren::V,ацара,vuejedh
6138,abfahren::V,ацара,vuolgget
6139,abfahren::V,ацара,vuoddját
6140,abfahren::V,ацара,vuo'lgâdiḋ
6141,abfahren::V,ацара,vuõlggled
6142,abfahren::V,ацара,выййле
6143,anhalten::V,ааныргылара,nelhkiehtidh
6144,anhalten::V,ааныргылара,tjöödtjestidh
6145,anhalten::V,ааныргылара,ganugit
6146,anhalten::V,ааныргылара,ganudit
6147,anhalten::V,ааныргылара,bissehit
6148,anhalten::V,ааныргылара,čuoččahit
6149,anhalten::V,ааныргылара,orostiđ
6150,anhalten::V,ааныргылара,årsted
6151,anhalten::V,ааныргылара,есскэ
6152,hineingehen::V,аҭалара,tjaangedh
6153,hineingehen::V,аҭалара,tjagkedidh
6154,hineingehen::V,аҭалара,tjágŋat
6155,hineingehen::V,аҭалара,čákŋat
6156,hineingehen::V,аҭалара,čaaŋŋâđ
6157,hineingehen::V,аҭалара,čaaŋŋâd
6158,hineingehen::V,аҭалара,суаӈӈэ
6159,eintreten::V,аҩналара,tjaangedh
6160,eintreten::V,аҩналара,tjagkedidh
6161,eintreten::V,аҩналара,tjágŋat
6162,eintreten::V,аҩналара,čákŋat
6163,eintreten::V,аҩналара,loaidat
6164,eintreten::V,аҩналара,čaaŋŋâđ
6165,eintreten::V,аҩналара,čaaŋŋâd
6166,eintreten::V,аҩналара,суаӈӈэ
6167,kommen::V,аара,båetedh
6168,kommen::V,аара,boahtet
6169,kommen::V,аара,boahtit
6170,kommen::V,аара,puáttiđ
6171,kommen::V,аара,pue´tted
6172,kommen::V,аара,пуэдтӭ
6173,kommen::V,ааира,båetedh
6174,kommen::V,ааира,boahtet
6175,kommen::V,ааира,boahtit
6176,kommen::V,ааира,puáttiđ
6177,kommen::V,ааира,pue´tted
6178,kommen::V,ааира,пуэдтӭ
6179,ankommen::V,ааира,båetedh
6180,ankommen::V,ааира,jåvsådit
6181,ankommen::V,ааира,boahtit
6182,ankommen::V,ааира,buvttehit
6183,ankommen::V,ааира,pye'vtittiđ
6184,ankommen::V,ааира,pue´tted
6185,ankommen::V,ааира,пуэдтӭ
6186,ankommen::V,аара,båetedh
6187,ankommen::V,аара,jåvsådit
6188,ankommen::V,аара,boahtit
6189,ankommen::V,аара,buvttehit
6190,ankommen::V,аара,pye'vtittiđ
6191,ankommen::V,аара,pue´tted
6192,ankommen::V,аара,пуэдтӭ
6193,ankommen::V,анеира,båetedh
6194,ankommen::V,анеира,jåvsådit
6195,ankommen::V,анеира,boahtit
6196,ankommen::V,анеира,buvttehit
6197,ankommen::V,анеира,pye'vtittiđ
6198,ankommen::V,анеира,pue´tted
6199,ankommen::V,анеира,пуэдтӭ
6200,zurückkommen::V,азыхынҳəра,deavhkedh
6201,zurückkommen::V,азыхынҳəра,máhttsat
6202,zurückkommen::V,азыхынҳəра,máhccat
6203,zurückkommen::V,азыхынҳəра,mäcciđ
6204,zurückkommen::V,азыхынҳəра,mä´cced
6205,zurückkommen::V,азыхынҳəра,ма̄ххьце
6206,bleiben::V,аанхара,årrodh
6207,bleiben::V,аанхара,årrot
6208,bleiben::V,аанхара,bissot
6209,bleiben::V,аанхара,sjaddat
6210,bleiben::V,аанхара,báhcit
6211,bleiben::V,аанхара,pissoođ
6212,bleiben::V,аанхара,pääcciđ
6213,bleiben::V,аанхара,pää´cced
6214,bleiben::V,аанхара,kuâđ'đjed
6215,bleiben::V,аанхара,кӯдтъе
6216,bleiben::V,анхара,årrodh
6217,bleiben::V,анхара,årrot
6218,bleiben::V,анхара,bissot
6219,bleiben::V,анхара,sjaddat
6220,bleiben::V,анхара,báhcit
6221,bleiben::V,анхара,pissoođ
6222,bleiben::V,анхара,pääcciđ
6223,bleiben::V,анхара,pää´cced
6224,bleiben::V,анхара,kuâđ'đjed
6225,bleiben::V,анхара,кӯдтъе
6226,bleiben::V,аангылара,årrodh
6227,bleiben::V,аангылара,årrot
6228,bleiben::V,аангылара,bissot
6229,bleiben::V,аангылара,sjaddat
6230,bleiben::V,аангылара,báhcit
6231,bleiben::V,аангылара,pissoođ
6232,bleiben::V,аангылара,pääcciđ
6233,bleiben::V,аангылара,pää´cced
6234,bleiben::V,аангылара,kuâđ'đjed
6235,bleiben::V,аангылара,кӯдтъе
6236,warten::V,азҧшзаара,vuertedh
6237,warten::V,азҧшзаара,vuorddet
6238,warten::V,азҧшзаара,vuordit
6239,warten::V,азҧшзаара,vyer'diđ
6240,warten::V,азҧшзаара,vue´rdded
6241,warten::V,азҧшзаара,вӯррьтэ
6242,erwarten::V,азҧшра,vuertedh
6243,erwarten::V,азҧшра,vuorddet
6244,erwarten::V,азҧшра,vuordit
6245,erwarten::V,азҧшра,vyer'diđ
6246,erwarten::V,азҧшра,näärved
6247,erwarten::V,азҧшра,vue´rdded
6248,erwarten::V,азҧшра,вӯррьтэ
6249,erwarten::V,азҧшра,вӯрьтсэллэ
6250,suchen::V,ашьҭазаара,ohtsedh
6251,suchen::V,ашьҭазаара,åhtsåt
6252,suchen::V,ашьҭазаара,ohcat
6253,suchen::V,ашьҭазаара,uuccâđ
6254,suchen::V,ашьҭазаара,ooccâd
6255,suchen::V,ашьҭазаара,о̄дзэ
6256,finden::V,аҧшаара,gaavnedh
6257,finden::V,аҧшаара,gávnnat
6258,finden::V,аҧшаара,gávdnat
6259,finden::V,аҧшаара,gávnnahit
6260,finden::V,аҧшаара,kavnâđ
6261,finden::V,аҧшаара,kaunnâd
6262,finden::V,аҧшаара,ко̄а̄внэ
6263,versuchen::V,аҽазкра,pryövedh
6264,versuchen::V,аҽазкра,fryöjstedh
6265,versuchen::V,аҽазкра,gæhttjalit
6266,versuchen::V,аҽазкра,geahččalit
6267,versuchen::V,аҽазкра,hilttiđ
6268,versuchen::V,аҽазкра,ǩiččled
6269,versuchen::V,аҽазкра,кӣхчле
6270,vorbereiten::V,армазеира,gárvedit
6271,vorbereiten::V,армазеира,gárvvidit
6272,vorbereiten::V,армазеира,válmmastit
6273,vorbereiten::V,армазеира,stellet
6274,vorbereiten::V,армазеира,va'lmâštiđ
6275,vorbereiten::V,армазеира,vaalmšted
6276,vorbereiten::V,армазеира,valmšted
6277,vorbereiten::V,армазеира,во̄а̄лмшэ
6278,lieben::V,абзиабара,iehtsedh
6279,lieben::V,абзиабара,iehttset
6280,lieben::V,абзиабара,ráhkistit
6281,lieben::V,абзиабара,rähistiđ
6282,lieben::V,абзиабара,rä´ǩsted
6283,lieben::V,абзиабара,шо̄а̄бпшэ
6284,mögen::V,агəаҧхара,lyjhkedh
6285,mögen::V,агəаҧхара,lijkkut
6286,mögen::V,агəаҧхара,liikot
6287,mögen::V,агəаҧхара,lijkkuđ
6288,mögen::V,агəаҧхара,tu´ǩǩeed
6289,mögen::V,агəаҧхара,шо̄а̄бпшэ
6290,lachen::V,аччара,mæjtasjidh
6291,lachen::V,аччара,föörhkedidh
6292,lachen::V,аччара,tjajmmat
6293,lachen::V,аччара,čaibmat
6294,lachen::V,аччара,boagustit
6295,lachen::V,аччара,povvâstiđ
6296,lachen::V,аччара,påǥsted
6297,lachen::V,аччара,сыйнэ
6298,lachen::V,аччара,сӣййнэ
6299,rühren::V,арҵəуара,doehtedh
6300,rühren::V,арҵəуара,njuoradit
6301,rühren::V,арҵəуара,lihkahit
6302,rühren::V,арҵəуара,lihâttiđ
6303,rühren::V,арҵəуара,likktõõllâd
6304,rühren::V,арҵəуара,лыксаххьтэ
6305,weinen::V,аҵəуара,tjearodh
6306,weinen::V,аҵəуара,tjierrot
6307,weinen::V,аҵəуара,čierrut
6308,weinen::V,аҵəуара,čiärruđ
6309,weinen::V,аҵəуара,reäkkad
6310,weinen::V,аҵəуара,ря̄гкэ
6311,weinen::V,аҵəуара,лӯйхьке
6312,schimpfen::V,ацəҳара,skïelledh
6313,schimpfen::V,ацəҳара,bielkket
6314,schimpfen::V,ацəҳара,bealkit
6315,schimpfen::V,ацəҳара,pelkkiđ
6316,schimpfen::V,ацəҳара,kaddled
6317,schimpfen::V,ацəҳара,о̄а̄ҏҏтэ
6318,sich ärgern::V,агəаара,måarahtovvedh
6319,sich ärgern::V,агəаара,suhttat
6320,sich ärgern::V,агəаара,suhttat
6321,sich ärgern::V,агəаара,suttâđ
6322,sich ärgern::V,агəаара,iäd'duđ
6323,sich ärgern::V,агəаара,suttâd
6324,sich ärgern::V,агəаара,се̄ннтэ
6325,sich fürchten::V,аӡыӡара,bïlledh
6326,sich fürchten::V,аӡыӡара,repkiestidh
6327,sich fürchten::V,аӡыӡара,ballat
6328,sich fürchten::V,аӡыӡара,ballat
6329,sich fürchten::V,аӡыӡара,poollâđ
6330,sich fürchten::V,аӡыӡара,põõllâd
6331,sich fürchten::V,аӡыӡара,пэллэ
6332,fürchten::V,ацəшəара,bïlledh
6333,fürchten::V,ацəшəара,ballat
6334,fürchten::V,ацəшəара,ballat
6335,fürchten::V,ацəшəара,poollâđ
6336,fürchten::V,ацəшəара,põõllâd
6337,fürchten::V,ацəшəара,пэллэ
6338,fliehen::V,абналара,baataridh
6339,fliehen::V,абналара,paahkanadtedh
6340,fliehen::V,абналара,báhtarit
6341,fliehen::V,абналара,báhtarit
6342,fliehen::V,абналара,patâriđ
6343,fliehen::V,абналара,čõ´ǩǩeed
6344,fliehen::V,абналара,по̄а̄ччке
6345,fliehen::V,ацəцара,baataridh
6346,fliehen::V,ацəцара,paahkanadtedh
6347,fliehen::V,ацəцара,báhtarit
6348,fliehen::V,ацəцара,báhtarit
6349,fliehen::V,ацəцара,patâriđ
6350,fliehen::V,ацəцара,čõ´ǩǩeed
6351,fliehen::V,ацəцара,по̄а̄ччке
6352,flüchten::V,абналара,tsåvvalidh
6353,flüchten::V,абналара,báhtarit
6354,flüchten::V,абналара,gárgidit
6355,flüchten::V,абналара,kárgáđ
6356,flüchten::V,абналара,uiddâd
6357,flüchten::V,абналара,по̄а̄ччке
6358,flüchten::V,ацəцара,tsåvvalidh
6359,flüchten::V,ацəцара,báhtarit
6360,flüchten::V,ацəцара,gárgidit
6361,flüchten::V,ацəцара,kárgáđ
6362,flüchten::V,ацəцара,uiddâd
6363,flüchten::V,ацəцара,по̄а̄ччке
6364,sehen::V,абара,vuejnedh
6365,sehen::V,абара,vuojnnet
6366,sehen::V,абара,oaidnít
6367,sehen::V,абара,uái'niđ
6368,sehen::V,абара,vuei´nned
6369,sehen::V,абара,уййнэ
6370,anschauen::V,ахəаҧшра,aalpesidh
6371,anschauen::V,ахəаҧшра,vaarjedidh
6372,anschauen::V,ахəаҧшра,gehtjadit
6373,anschauen::V,ахəаҧшра,geahččat
6374,anschauen::V,ахəаҧшра,keččâđ
6375,anschauen::V,ахəаҧшра,ǩiččâd
6376,anschauen::V,ахəаҧшра,выльшхе
6377,ansehen::V,ахəаҧшра,gïehtjed
6378,ansehen::V,ахəаҧшра,ájttsat
6379,ansehen::V,ахəаҧшра,geahččat
6380,ansehen::V,ахəаҧшра,keččâđ
6381,ansehen::V,ахəаҧшра,ǩiččâd
6382,ansehen::V,ахəаҧшра,кӣххче
6383,hören::V,аҳара,govledh
6384,hören::V,аҳара,gullat
6385,hören::V,аҳара,gullat
6386,hören::V,аҳара,kuullâđ
6387,hören::V,аҳара,kuullâd
6388,hören::V,аҳара,куллэ
6389,zuhören::V,азыӡырҩра,goltelidh
6390,zuhören::V,азыӡырҩра,gullut
6391,zuhören::V,азыӡырҩра,liehket
6392,zuhören::V,азыӡырҩра,guldalit
6393,zuhören::V,азыӡырҩра,kuldâliđ
6394,zuhören::V,азыӡырҩра,kuvddled
6395,zuhören::V,азыӡырҩра,куллэ
6396,probieren::V,аҧышəара,damtedh
6397,probieren::V,аҧышəара,smååhkedh
6398,probieren::V,аҧышəара,smáhkkut
6399,probieren::V,аҧышəара,geahččalit
6400,probieren::V,аҧышəара,njaddeđ
6401,probieren::V,аҧышəара,keččalistiđ
6402,probieren::V,аҧышəара,njâ´dded
6403,probieren::V,аҧышəара,кӣхчле
6404,riechen::V,афыҩра,hepsedh
6405,riechen::V,афыҩра,hapsijdit
6406,riechen::V,афыҩра,háisut
6407,riechen::V,афыҩра,apseđ
6408,riechen::V,афыҩра,â´ppsed
6409,riechen::V,афыҩра,аппьсе
6410,fühlen::V,анырра,damtedh
6411,fühlen::V,анырра,dåbddåt
6412,fühlen::V,анырра,dovdat
6413,fühlen::V,анырра,tubdâđ
6414,fühlen::V,анырра,tobddâd
6415,fühlen::V,анырра,куллэ
6416,fühlen::V,анырра,туссвэ
6417,fühlen::V,анырра,то̄ммтэ
6418,fühlen::V,ацәакырра,damtedh
6419,fühlen::V,ацәакырра,dåbddåt
6420,fühlen::V,ацәакырра,dovdat
6421,fühlen::V,ацәакырра,tubdâđ
6422,fühlen::V,ацәакырра,tobddâd
6423,fühlen::V,ацәакырра,куллэ
6424,fühlen::V,ацәакырра,туссвэ
6425,fühlen::V,ацәакырра,то̄ммтэ
6426,scheinen::V,шәа,vååjnedh
6427,scheinen::V,шәа,lijkkut
6428,scheinen::V,шәа,oidnot
6429,scheinen::V,шәа,dovdot
6430,scheinen::V,шәа,va'ikkutiđ
6431,scheinen::V,шәа,vaikkted
6432,scheinen::V,шәа,ыдтӭ
6433,scheinen::V,аацәырҵа,vååjnedh
6434,scheinen::V,аацәырҵа,lijkkut
6435,scheinen::V,аацәырҵа,oidnot
6436,scheinen::V,аацәырҵа,dovdot
6437,scheinen::V,аацәырҵа,va'ikkutiđ
6438,scheinen::V,аацәырҵа,vaikkted
6439,scheinen::V,аацәырҵа,ыдтӭ
6440,vernehmen::V,аҳара,govledh
6441,vernehmen::V,аҳара,gullat
6442,vernehmen::V,аҳара,gullat
6443,vernehmen::V,аҳара,kuullâđ
6444,vernehmen::V,аҳара,kuullâd
6445,vernehmen::V,аҳара,кулсэ
6446,frieren::V,ашəра,gåalodh
6447,frieren::V,ашəра,goallot
6448,frieren::V,ашəра,goallut
6449,frieren::V,ашəра,kolmuđ
6450,frieren::V,ашəра,kõlmmstõõllâd
6451,frieren::V,ашəра,калльме
6452,frieren::V,аҵаара,gåalodh
6453,frieren::V,аҵаара,goallot
6454,frieren::V,аҵаара,goallut
6455,frieren::V,аҵаара,kolmuđ
6456,frieren::V,аҵаара,kõlmmstõõllâd
6457,frieren::V,аҵаара,калльме
6458,tun::V,аҟаҵара,darjodh
6459,tun::V,аҟаҵара,barggat
6460,tun::V,аҟаҵара,dahkat
6461,tun::V,аҟаҵара,porgâđ
6462,tun::V,аҟаҵара,raajjâd
6463,tun::V,аҟаҵара,лыххкэ
6464,können::V,алшара,maehtedh
6465,können::V,алшара,ååjmedidh
6466,können::V,алшара,buktet
6467,können::V,алшара,veadjit
6468,können::V,алшара,vaijeeđ
6469,können::V,алшара,mä´tted
6470,können::V,алшара,vuei´tted
6471,können::V,алшара,вуэййе
6472,können::V,алшара,ма̄ххьтэ
6473,wollen::V,аҭахра,sïjhtedh
6474,wollen::V,аҭахра,sihtat
6475,wollen::V,аҭахра,hálijdit
6476,wollen::V,аҭахра,dáhttut
6477,wollen::V,аҭахра,háliidit
6478,wollen::V,аҭахра,halijdiđ
6479,wollen::V,аҭахра,tättad
6480,wollen::V,аҭахра,туввэ
6481,wollen::V,аҭахра,та̄ххтэ
6482,anfangen::V,алагара,aelkedh
6483,anfangen::V,алагара,álgadit
6484,anfangen::V,алагара,-goahtet
6485,anfangen::V,алагара,álgit
6486,anfangen::V,алагара,älgiđ
6487,anfangen::V,алагара,a'lgâttiđ
6488,anfangen::V,алагара,aalǥted
6489,anfangen::V,алагара,олкхэ
6490,anfangen::V,алагара,о̄а̄лкхэ
6491,beenden::V,алгара,orrijidh
6492,beenden::V,алгара,låhpadit
6493,beenden::V,алгара,hiejttet
6494,beenden::V,алгара,loahpahit
6495,beenden::V,алгара,luoppâđ
6496,beenden::V,алгара,looppted
6497,beenden::V,алгара,луэппьтэ
6498,aufhören::V,аҟəыҵра,sluvhtedh
6499,aufhören::V,аҟəыҵра,hiejttet
6500,aufhören::V,аҟəыҵра,heaitit
6501,aufhören::V,аҟəыҵра,šluhttet
6502,aufhören::V,аҟəыҵра,joskâđ
6503,aufhören::V,аҟəыҵра,jõskkâd
6504,aufhören::V,аҟəыҵра,puu´tted
6505,aufhören::V,аҟəыҵра,е̄сскэ
6506,gelingen::V,аура,lyhkestidh
6507,gelingen::V,аура,vuorbástuvvat
6508,gelingen::V,аура,lihkustuvvat
6509,gelingen::V,аура,lukkuđ
6510,gelingen::V,аура,o´nnsted
6511,gelingen::V,аура,выййтэ
6512,gelingen::V,аманшəалахара,lyhkestidh
6513,gelingen::V,аманшəалахара,vuorbástuvvat
6514,gelingen::V,аманшəалахара,lihkustuvvat
6515,gelingen::V,аманшəалахара,lukkuđ
6516,gelingen::V,аманшəалахара,o´nnsted
6517,gelingen::V,аманшəалахара,выййтэ
6518,gelingen::V,алҵра,lyhkestidh
6519,gelingen::V,алҵра,vuorbástuvvat
6520,gelingen::V,алҵра,lihkustuvvat
6521,gelingen::V,алҵра,lukkuđ
6522,gelingen::V,алҵра,o´nnsted
6523,gelingen::V,алҵра,выййтэ
6524,geraten::V,нзаарын,sååjhtedh
6525,geraten::V,нзаарын,gevvat
6526,geraten::V,нзаарын,gártat
6527,geraten::V,нзаарын,šaddat
6528,geraten::V,нзаарын,latkiitiiđ
6529,geraten::V,нзаарын,suuijâđ
6530,geraten::V,нзаарын,šõddâd
6531,geraten::V,нзаарын,оччтэдтэ
6532,geraten::V,нзаарын,очендэдтэ
6533,öffnen::V,аартра,rïhpestidh
6534,öffnen::V,аартра,rahpat
6535,öffnen::V,аартра,rabádit
6536,öffnen::V,аартра,rahpat
6537,öffnen::V,аартра,ávustiđ
6538,öffnen::V,аартра,čuáv'diđ
6539,öffnen::V,аартра,riččâd
6540,öffnen::V,аартра,ää´veed
6541,öffnen::V,аартра,čåu´dded
6542,öffnen::V,аартра,а̄вьдэ
6543,schließen::V,аркра,steegkedh
6544,schließen::V,аркра,dahppat
6545,schließen::V,аркра,gokčat
6546,schließen::V,аркра,kiddiđ
6547,schließen::V,аркра,toppâđ
6548,schließen::V,аркра,kä´tted
6549,schließen::V,аркра,тэ̄ффкэ
6550,schließen::V,аркра,ка̄ххьтэ
6551,stellen::V,аргылара,bïejedh
6552,stellen::V,аргылара,biejadit
6553,stellen::V,аргылара,bidjat
6554,stellen::V,аргылара,asâttiđ
6555,stellen::V,аргылара,piijjâd
6556,stellen::V,аргылара,cää´ǩǩed
6557,stellen::V,аргылара,пыййе
6558,setzen::V,артəара,bïejedh
6559,setzen::V,артəара,biejadit
6560,setzen::V,артəара,bidjat
6561,setzen::V,артəара,i'štâttiđ
6562,setzen::V,артəара,piijjâd
6563,setzen::V,артəара,пыййе
6564,legen::V,ақəҵара,bïejedh
6565,legen::V,ақəҵара,biedjat
6566,legen::V,ақəҵара,biejadit
6567,legen::V,ақəҵара,bidjat
6568,legen::V,ақəҵара,asâttiđ
6569,legen::V,ақəҵара,piijjâd
6570,legen::V,ақəҵара,пыййе
6571,berühren::V,акьысра,gaajesjidh
6572,berühren::V,акьысра,duohttat
6573,berühren::V,акьысра,giehtadit
6574,berühren::V,акьысра,guoskat
6575,berühren::V,акьысра,guoskkahit
6576,berühren::V,акьысра,kuos'kâđ
6577,berühren::V,акьысра,kuo'skâttiđ
6578,berühren::V,акьысра,nja'vhâstiđ
6579,berühren::V,акьысра,kuõskted
6580,berühren::V,акьысра,njaauksted
6581,berühren::V,акьысра,кӯсскэ
6582,berühren::V,акьысра,лыксаххьтэ
6583,berühren::V,алакьысра,gaajesjidh
6584,berühren::V,алакьысра,duohttat
6585,berühren::V,алакьысра,giehtadit
6586,berühren::V,алакьысра,guoskat
6587,berühren::V,алакьысра,guoskkahit
6588,berühren::V,алакьысра,kuos'kâđ
6589,berühren::V,алакьысра,kuo'skâttiđ
6590,berühren::V,алакьысра,nja'vhâstiđ
6591,berühren::V,алакьысра,kuõskted
6592,berühren::V,алакьысра,njaauksted
6593,berühren::V,алакьысра,кӯсскэ
6594,berühren::V,алакьысра,лыксаххьтэ
6595,verbinden::V,аҿаҳəара,ektiedidh
6596,verbinden::V,аҿаҳəара,gårredidh
6597,verbinden::V,аҿаҳəара,tjadnat
6598,verbinden::V,аҿаҳəара,ovttastahttit
6599,verbinden::V,аҿаҳəара,o'vtâstittiđ
6600,verbinden::V,аҿаҳəара,lahteđ
6601,verbinden::V,аҿаҳəара,lâ´htted
6602,verbinden::V,аҿаҳəара,чӯллмдэ
6603,bedecken::V,ақəршəра,gaptjedh
6604,bedecken::V,ақəршəра,jávvet
6605,bedecken::V,ақəршəра,gåbttjåt
6606,bedecken::V,ақəршəра,gokčat
6607,bedecken::V,ақəршəра,luáv'diđ
6608,bedecken::V,ақəршəра,kä´tted
6609,bedecken::V,ақəршəра,tu´vdded
6610,bedecken::V,ақəршəра,аййдэ
6611,bedecken::V,ақəршəра,тэ̄ффкэ
6612,bedecken::V,ақəршəра,ка̄ххьтэ
6613,aufhängen::V,акнаҳара,gævnjodh
6614,aufhängen::V,акнаҳара,gæhtsasjidh
6615,aufhängen::V,акнаҳара,gahtsot
6616,aufhängen::V,акнаҳара,gatsostit
6617,aufhängen::V,акнаҳара,heŋget
6618,aufhängen::V,акнаҳара,heŋgiđ
6619,aufhängen::V,акнаҳара,he'ŋgâstiđ
6620,aufhängen::V,акнаҳара,kååccad
6621,aufhängen::V,акнаҳара,коадсэ
6622,anzünden::V,аркра,tsïhkijehtedh
6623,anzünden::V,аркра,buollidit
6624,anzünden::V,аркра,tsahkkidit
6625,anzünden::V,аркра,cahkkedit
6626,anzünden::V,аркра,cokkiittiđ
6627,anzünden::V,аркра,cõ´ǩǩted
6628,anzünden::V,аркра,puâl'lted
6629,anzünden::V,аркра,пуэллхэ
6630,aufheben::V,ашьҭыхра,bijjiedidh
6631,aufheben::V,ашьҭыхра,låpptit
6632,aufheben::V,ашьҭыхра,bajidit
6633,aufheben::V,ашьҭыхра,pajediđ
6634,aufheben::V,ашьҭыхра,pââi´ded
6635,aufheben::V,ашьҭыхра,пайнэ
6636,zurücklassen::V,аныжьра,laehpedh
6637,zurücklassen::V,аныжьра,guodet
6638,zurücklassen::V,аныжьра,guođđit
6639,zurücklassen::V,аныжьра,kyeđđiḋ
6640,zurücklassen::V,аныжьра,kue´đđed
6641,zurücklassen::V,аныжьра,кӯдтӭ
6642,verlieren::V,ацəыӡра,dassedh
6643,verlieren::V,ацəыӡра,biestedh
6644,verlieren::V,ацəыӡра,masset
6645,verlieren::V,ацəыӡра,láhppet
6646,verlieren::V,ацəыӡра,láhppit
6647,verlieren::V,ацəыӡра,läppiđ
6648,verlieren::V,ацəыӡра,monâttiđ
6649,verlieren::V,ацəыӡра,lä´pped
6650,verlieren::V,ацəыӡра,rââ´ppted
6651,verlieren::V,ацəыӡра,ка̄дхэ
6652,verlieren::V,ацəыӡра,кӯдтъе
6653,fallen lassen::V,ацəкаҳара,gahtjehtidh
6654,fallen lassen::V,ацəкаҳара,luojttet
6655,fallen lassen::V,ацəкаҳара,luojttalit
6656,fallen lassen::V,ацəкаҳара,gahčahit
6657,fallen lassen::V,ацəкаҳара,lyeš'tiđ
6658,fallen lassen::V,ацəкаҳара,kočâttiđ
6659,fallen lassen::V,ацəкаҳара,rõpsted
6660,fallen lassen::V,ацəкаҳара,kõõččted
6661,fallen lassen::V,ацəкаҳара,ёҏтэ
6662,fallen lassen::V,ацəкаҳара,кэчхэ
6663,machen::V,ачаҧара,daajhtodh
6664,machen::V,ачаҧара,dahkat
6665,machen::V,ачаҧара,dahkat
6666,machen::V,ачаҧара,rähtiđ
6667,machen::V,ачаҧара,raajjâd
