,Concept_ID,lv,ja
2319,geben::V,сетны,上げる
2320,geben::V,dot,上げる
2321,geben::V,padot,上げる
2322,reichen::V,сетны,渡す
2323,reichen::V,padot,渡す
2324,reichen::V,sniegt,渡す
2325,schenken::V,козьнавны,贈る
2326,schenken::V,dāvāt,贈る
2327,schenken::V,dāvināt,贈る
2328,versprechen::V,кыв сетны,約束する
2329,versprechen::V,solīt,約束する
2330,versprechen::V,apsolīt,約束する
2331,wünschen::V,кӧсйыны,望む
2332,wünschen::V,vēlēt,望む
2333,wünschen::V,novēlēt,望む
2334,loben::V,ошкыны,褒める
2335,loben::V,lielīt,褒める
2336,küssen::V,окавны,キスする
2337,küssen::V,bučot,キスする
2338,küssen::V,skūpstīt,キスする
2339,wiegen::V,гудрӧдлыны,揺する
2340,wiegen::V,šūpot,揺する
2341,zudecken::V,веввттьыны,覆う
2342,zudecken::V,apklāt,覆う
2343,zudecken::V,aizsegt,覆う
2344,wecken::V,садьмӧдны,起こす
2345,wecken::V,чуксавны,起こす
2346,wecken::V,modināt,起こす
2347,zeigen::V,петкӧдлыны,見せる
2348,zeigen::V,rādīt,見せる
2349,führen::V,нуӧдны,案内する
2350,führen::V,vadīt,案内する
2351,lehren::V,велӧдны,教える
2352,lehren::V,mācīt,教える
2353,lehren::V,iemācīt,教える
2354,unterrichten::V,велӧдны,通知する
2355,unterrichten::V,apmācīt,通知する
2356,aufziehen::V,быдтыны,育てる
2357,aufziehen::V,uzaudzināt,育てる
2358,leiten::V,веськӧдлыны,導く
2359,leiten::V,vadīt,導く
2360,leiten::V,pārzināt,導く
2361,antreiben::V,тэрмӧдны,励ます
2362,antreiben::V,urdīt,励ます
2363,antreiben::V,mudināt,励ます
2364,lassen::V,тшӧктыны,～させる
2365,lassen::V,ļaut,～させる
2366,einladen::V,корны,誘う
2367,einladen::V,корны,招待する
2368,einladen::V,ielūgt,誘う
2369,einladen::V,ielūgt,招待する
2370,einladen::V,aicināt,誘う
2371,einladen::V,aicināt,招待する
2372,vereinigen::V,ӧтувтны,一つにする
2373,vereinigen::V,котыртны,一つにする
2374,vereinigen::V,vienot,一つにする
2375,vereinigen::V,apvienot,一つにする
2376,besuchen::V,волыны,訪ねる
2377,besuchen::V,ветлыны,訪ねる
2378,besuchen::V,apciemot,訪ねる
2379,treffen::V,вочаӧдны,出会う
2380,treffen::V,паныдавны,出会う
2381,treffen::V,satikt,出会う
2382,treffen::V,sastapt,出会う
2383,sich versammeln::V,лӧсьӧдчыны,集まる
2384,sich versammeln::V,salasīties,集まる
2385,sich versammeln::V,sapulcēties,集まる
2386,spielen::V,ворсны,遊ぶ
2387,spielen::V,spēlēt,遊ぶ
2388,spielen::V,spēlēties,遊ぶ
2389,singen::V,сьывны,歌う
2390,singen::V,dziedāt,歌う
2391,tanzen::V,йӧктыны,踊る
2392,tanzen::V,diet,踊る
2393,tanzen::V,dejot,踊る
2394,tanzen::V,dancot,踊る
2395,sich trennen::V,торйӧдчыны,別れる
2396,sich trennen::V,šķirties,別れる
2397,sich trennen::V,izšķirties,別れる
2398,verlassen::V,эновтны,別れる
2399,verlassen::V,atstāt,別れる
2400,retten::V,видзны,救う
2401,retten::V,видзны,助ける
2402,retten::V,мездыны,救う
2403,retten::V,мездыны,助ける
2404,retten::V,glābt,救う
2405,retten::V,glābt,助ける
2406,bewachen::V,видзны,見張る
2407,bewachen::V,видзны,軽微する
2408,bewachen::V,sargāt,見張る
2409,bewachen::V,sargāt,軽微する
2410,schützen::V,видзны,保護する
2411,schützen::V,pasargāt,保護する
2412,schützen::V,aizsargāt,保護する
2413,verteidigen::V,дорйыны,守る
2414,verteidigen::V,aizstāvēt,守る
2415,sich schlagen::V,косясьны,殴る
2416,sich schlagen::V,kauties,殴る
2417,sich schlagen::V,izkauties,殴る
2418,schießen::V,лыйны,撃つ
2419,schießen::V,šaut,撃つ
2420,schießen::V,šaudīt,撃つ
2421,siegen::V,вермыны,勝つ
2422,siegen::V,uzvarēt,勝つ
2423,ärgern::V,лӧгӧдны,怒らせる
2424,ärgern::V,лёкмӧдны,怒らせる
2425,ärgern::V,скӧрмӧдны,怒らせる
2426,ärgern::V,sadusmot,怒らせる
2427,schlagen::V,вартны,殴る
2428,schlagen::V,sist,殴る
2429,schlagen::V,triekt,殴る
2430,treten::V,лёгны,蹴る
2431,treten::V,майкны,蹴る
2432,treten::V,mīt,蹴る
2433,treten::V,paspert,蹴る
2434,stechen::V,бышткыны,突く
2435,stechen::V,durt,突く
2436,stoßen::V,тойлыны,突く
2437,stoßen::V,йӧткавны,突く
2438,stoßen::V,grūst,突く
2439,stehlen::V,гусявны,盗る
2440,stehlen::V,zagt,盗る
2441,stören::V,падмӧдны,構う
2442,stören::V,traucēt,構う
2443,belästigen::V,дӧзмӧдны,邪魔する
2444,belästigen::V,apgrūtināt,邪魔する
2445,verbergen::V,дзебны,隠す
2446,verbergen::V,сайӧдны,隠す
2447,verbergen::V,slēpt,隠す
2448,verbergen::V,paslēpt,隠す
2449,täuschen::V,пӧръявны,だます
2450,täuschen::V,ылӧдны,だます
2451,täuschen::V,mānīt,だます
2452,täuschen::V,maldināt,だます
2453,betrügen::V,сӧрны,だます
2454,betrügen::V,krāpt,だます
2455,betrügen::V,apkrāpt,だます
2456,töten::V,вины,殺す
2457,töten::V,nāvēt,殺す
2458,töten::V,nogalināt,殺す
2459,wohnen::V,овны,住む
2460,wohnen::V,dzīvot,住む
2461,arbeiten::V,уджавны,働く
2462,arbeiten::V,strādāt,働く
2463,arbeiten::V,darboties,働く
2464,sammeln::V,чукӧртны,集める
2465,sammeln::V,чукӧртны,収集する
2466,sammeln::V,vākt,集める
2467,sammeln::V,vākt,収集する
2468,pflücken::V,вотны,摘む
2469,pflücken::V,ӧктыны,摘む
2470,pflücken::V,raut,摘む
2471,pflücken::V,plūkt,摘む
2472,jagen::V,кыйсьыны,狩りをする
2473,jagen::V,medīt,狩りをする
2474,fischen::V,чери кыйны,釣る
2475,fischen::V,zvejot,釣る
2476,fassen::V,кутны,捕る
2477,fassen::V,saķert,捕る
2478,hüten::V,видзны,放牧する
2479,hüten::V,йирӧдны,放牧する
2480,hüten::V,ganīt,放牧する
2481,treiben::V,вӧтлыны,追う
2482,treiben::V,dzīt,追う
2483,anbinden::V,домавны,繋ぐ
2484,anbinden::V,piesiet,繋ぐ
2485,anbinden::V,piesaistīt,繋ぐ
2486,füttern::V,вердны,餌をやる
2487,füttern::V,barot,餌をやる
2488,melken::V,лысьтыны,搾乳する
2489,melken::V,slaukt,搾乳する
2490,hacken::V,керавны,刻む
2491,hacken::V,kapāt,刻む
2492,gießen::V,киськавны,水をやる
2493,gießen::V,liet,水をやる
2494,gießen::V,laistīt,水をやる
2495,reifen::V,кисьмыны,熟す
2496,reifen::V,briest,熟す
2497,zubereiten::V,дасьтыны,調理する
2498,zubereiten::V,taisīt,調理する
2499,zubereiten::V,gatavot,調理する
2500,kochen::V,пуны,煮る
2501,kochen::V,vārīt,煮る
2502,backen::V,пӧжавны,焼く
2503,backen::V,cept,焼く
2504,braten::V,пражитны,焼く
2505,braten::V,пражитны,炒める
2506,braten::V,cept,焼く
2507,braten::V,cept,炒める
2508,braten::V,cepināt,焼く
2509,braten::V,cepināt,炒める
2510,umrühren::V,сорлавны,混ぜる
2511,umrühren::V,maisīt,混ぜる
2512,umrühren::V,apmaisīt,混ぜる
2513,stricken::V,кӧртны,編む
2514,stricken::V,adīt,編む
2515,nähen::V,вурны,縫う
2516,nähen::V,šūt,縫う
2517,färben::V,мичӧдны,染める
2518,färben::V,краситны,染める
2519,färben::V,krāsot,染める
2520,färben::V,nokrāsot,染める
2521,reinigen::V,весавны,掃除する
2522,reinigen::V,tīrīt,掃除する
2523,reinigen::V,attīrīt,掃除する
2524,waschen::V,мыськыны,洗う
2525,waschen::V,мыськыны,洗濯する
2526,waschen::V,mazgāt,洗う
2527,waschen::V,mazgāt,洗濯する
2528,abwischen::V,чышкыны,拭く
2529,abwischen::V,noslaucīt,拭く
2530,spülen::V,пожъявны,洗う
2531,spülen::V,пожъявны,すすぐ
2532,spülen::V,skalot,洗う
2533,spülen::V,skalot,すすぐ
2534,fegen::V,чышкыны,掃除する
2535,fegen::V,slaucīt,掃除する
2536,kehren::V,чышкыны,掃く
2537,kehren::V,mēzt,掃く
2538,baden::V,купайтчыны,入浴する
2539,baden::V,peldēties,入浴する
2540,sich waschen::V,мыссьыны,洗う
2541,sich waschen::V,mazgāties,洗う
2542,ausziehen::V,пӧрччӧдны,脱ぐ
2543,ausziehen::V,noģērbt,脱ぐ
2544,anziehen::V,кӧмавны,着る
2545,anziehen::V,пасьтавны,着る
2546,anziehen::V,uzvilkt,着る
2547,sich anziehen::V,пасьтасьны,着る
2548,sich anziehen::V,apģērbties,着る
2549,kämmen::V,сынавны,梳く
2550,kämmen::V,sukāt,梳く
2551,schmücken::V,мичмӧдны,飾る
2552,schmücken::V,rotāt,飾る
2553,schmücken::V,greznot,飾る
2554,sagen::V,шуны,言う
2555,sagen::V,висьтавны,言う
2556,sagen::V,teikt,言う
2557,sprechen::V,сёрнитны,話す
2558,sprechen::V,runāt,話す
2559,reden::V,сёрнитны,話す
2560,reden::V,norunāt,話す
2561,sich unterhalten::V,сёрнитны,話をする
2562,sich unterhalten::V,варовитны,話をする
2563,sich unterhalten::V,sarunāties,話をする
2564,fragen::V,юавны,聞く
2565,fragen::V,jautāt,聞く
2566,bitten::V,корны,頼む
2567,bitten::V,корны,お願いする
2568,bitten::V,lūgt,頼む
2569,bitten::V,lūgt,お願いする
2570,bitten::V,prasīt,頼む
2571,bitten::V,prasīt,お願いする
2572,erzählen::V,висьтавны,物語る
2573,erzählen::V,stāstīt,物語る
2574,mitteilen::V,юӧртны,伝える
2575,mitteilen::V,висьтавны,伝える
2576,mitteilen::V,pavēstīt,伝える
2577,nennen::V,шуны,名づける
2578,nennen::V,ним сетны,名づける
2579,nennen::V,saukt,名づける
2580,rufen::V,корны,呼ぶ
2581,rufen::V,saukt,呼ぶ
2582,prahlen::V,ошйысьны,自慢する
2583,prahlen::V,lielīties,自慢する
2584,übersetzen::V,вуджӧдны,訳す
2585,übersetzen::V,tulkot,訳す
2586,übersetzen::V,pārtulkot,訳す
2587,denken::V,мӧвпавны,考える
2588,denken::V,domāt,考える
2589,glauben::V,эскыны,信じる
2590,glauben::V,ticēt,信じる
2591,bemerken::V,казявны,気が付く
2592,bemerken::V,ievērot,気が付く
2593,bemerken::V,ieraudzīt,気が付く
2594,erkennen::V,тӧдмавны,認識する
2595,erkennen::V,pazīt,認識する
2596,erkennen::V,atpazīt,認識する
2597,begreifen::V,вежӧртны,分かる
2598,begreifen::V,гӧгӧрвоны,分かる
2599,begreifen::V,jēgt,分かる
2600,begreifen::V,apjēgt,分かる
2601,verstehen::V,вежӧртны,聞き取る
2602,verstehen::V,гӧгӧрвоны,聞き取る
2603,verstehen::V,saprast,聞き取る
2604,lernen::V,вeлöдчыны,学ぶ
2605,lernen::V,вeлöдчыны,勉強する
2606,lernen::V,mācīties,学ぶ
2607,lernen::V,mācīties,勉強する
2608,wissen::V,тӧдны,知っている
2609,wissen::V,zināt,知っている
2610,sich erinnern an::V,казьтывны,思い出す
2611,sich erinnern an::V,дум вылӧ уськӧдны,思い出す
2612,sich erinnern an::V,atminēties,思い出す
2613,vergessen::V,вунӧдны,忘れる
2614,vergessen::V,mirst,忘れる
2615,vergessen::V,aizmirst,忘れる
2616,messen::V,муртавны,計る
2617,messen::V,муртавны,測定する
2618,messen::V,mērīt,計る
2619,messen::V,mērīt,測定する
2620,zählen::V,лыддьыны,数える
2621,zählen::V,skaitīt,数える
2622,rechnen::V,лыддьыны,計算する
2623,rechnen::V,rēķināt,計算する
2624,lesen::V,лыддьыны,読む
2625,lesen::V,lasīt,読む
2626,malen::V,серпасавны,描く
2627,malen::V,gleznot,描く
2628,zeichnen::V,серпасавны,写生する
2629,zeichnen::V,zīmēt,写生する
2630,schreiben::V,гижны,書く
2631,schreiben::V,rakstīt,書く
2632,besitzen::V,лоны,所持する
2633,besitzen::V,piederēt,所持する
2634,kaufen::V,ньӧбны,買う
2635,kaufen::V,pirkt,買う
2636,verkaufen::V,вузавны,売る
2637,verkaufen::V,pārdot,売る
2638,bezahlen::V,мынтыны,払う
2639,bezahlen::V,мынтысьны,払う
2640,bezahlen::V,apmaksāt,払う
2641,zahlen::V,мынтыны,支払う
2642,zahlen::V,maksāt,支払う
2643,beherrschen::V,ас улын кутны,支配する
2644,beherrschen::V,valdīt,支配する
2645,ertragen::V,пыкны,耐える
2646,ertragen::V,лэптыны,耐える
2647,ertragen::V,panest,耐える
2648,ertragen::V,paciest,耐える
