,Concept_ID,lv,uk
2303,verbrennen::V,dedzināt,спалити
2304,verbrennen::V,sadedzināt,спалити
2305,geben::V,сетны,дати
2306,geben::V,dot,дати
2307,geben::V,padot,дати
2308,reichen::V,сетны,передати
2309,reichen::V,padot,передати
2310,reichen::V,sniegt,передати
2311,schenken::V,козьнавны,дарувати
2312,schenken::V,dāvāt,дарувати
2313,schenken::V,dāvināt,дарувати
2314,versprechen::V,кыв сетны,обіцяти
2315,versprechen::V,solīt,обіцяти
2316,versprechen::V,apsolīt,обіцяти
2317,wünschen::V,кӧсйыны,бажати
2318,wünschen::V,vēlēt,бажати
2319,wünschen::V,novēlēt,бажати
2320,loben::V,ошкыны,хвалити
2321,loben::V,lielīt,хвалити
2322,küssen::V,окавны,цілувати
2323,küssen::V,bučot,цілувати
2324,küssen::V,skūpstīt,цілувати
2325,wiegen::V,гудрӧдлыны,качати
2326,wiegen::V,šūpot,качати
2327,zudecken::V,веввттьыны,накрити
2328,zudecken::V,apklāt,накрити
2329,zudecken::V,aizsegt,накрити
2330,wecken::V,садьмӧдны,розбудити
2331,wecken::V,чуксавны,розбудити
2332,wecken::V,modināt,розбудити
2333,zeigen::V,петкӧдлыны,показати
2334,zeigen::V,rādīt,показати
2335,führen::V,нуӧдны,вести
2336,führen::V,vadīt,вести
2337,lehren::V,велӧдны,вчити
2338,lehren::V,mācīt,вчити
2339,lehren::V,iemācīt,вчити
2340,unterrichten::V,велӧдны,викладати
2341,unterrichten::V,apmācīt,викладати
2342,aufziehen::V,быдтыны,виховати
2343,aufziehen::V,uzaudzināt,виховати
2344,leiten::V,веськӧдлыны,керувати
2345,leiten::V,vadīt,керувати
2346,leiten::V,pārzināt,керувати
2347,antreiben::V,тэрмӧдны,підганяти
2348,antreiben::V,urdīt,підганяти
2349,antreiben::V,mudināt,підганяти
2350,lassen::V,тшӧктыны,змусити
2351,lassen::V,ļaut,змусити
2352,einladen::V,корны,запросити
2353,einladen::V,ielūgt,запросити
2354,einladen::V,aicināt,запросити
2355,vereinigen::V,ӧтувтны,об’єднати
2356,vereinigen::V,котыртны,об’єднати
2357,vereinigen::V,vienot,об’єднати
2358,vereinigen::V,apvienot,об’єднати
2359,besuchen::V,волыны,завітати
2360,besuchen::V,волыны,відвідати
2361,besuchen::V,ветлыны,завітати
2362,besuchen::V,ветлыны,відвідати
2363,besuchen::V,apciemot,завітати
2364,besuchen::V,apciemot,відвідати
2365,treffen::V,вочаӧдны,зустріти
2366,treffen::V,паныдавны,зустріти
2367,treffen::V,satikt,зустріти
2368,treffen::V,sastapt,зустріти
2369,sich versammeln::V,лӧсьӧдчыны,зібратися
2370,sich versammeln::V,salasīties,зібратися
2371,sich versammeln::V,sapulcēties,зібратися
2372,spielen::V,ворсны,грати
2373,spielen::V,spēlēt,грати
2374,spielen::V,spēlēties,грати
2375,singen::V,сьывны,співати
2376,singen::V,dziedāt,співати
2377,tanzen::V,йӧктыны,танцювати
2378,tanzen::V,diet,танцювати
2379,tanzen::V,dejot,танцювати
2380,tanzen::V,dancot,танцювати
2381,sich trennen::V,торйӧдчыны,розлучитися
2382,sich trennen::V,šķirties,розлучитися
2383,sich trennen::V,izšķirties,розлучитися
2384,verlassen::V,эновтны,покинути
2385,verlassen::V,atstāt,покинути
2386,retten::V,видзны,врятувати
2387,retten::V,мездыны,врятувати
2388,retten::V,glābt,врятувати
2389,bewachen::V,видзны,охороняти
2390,bewachen::V,sargāt,охороняти
2391,schützen::V,видзны,уберігати
2392,schützen::V,pasargāt,уберігати
2393,schützen::V,aizsargāt,уберігати
2394,verteidigen::V,дорйыны,захистити
2395,verteidigen::V,aizstāvēt,захистити
2396,sich schlagen::V,косясьны,битися
2397,sich schlagen::V,косясьны,дратися
2398,sich schlagen::V,kauties,битися
2399,sich schlagen::V,kauties,дратися
2400,sich schlagen::V,izkauties,битися
2401,sich schlagen::V,izkauties,дратися
2402,schießen::V,лыйны,стріляти
2403,schießen::V,šaut,стріляти
2404,schießen::V,šaudīt,стріляти
2405,siegen::V,вермыны,перемогти
2406,siegen::V,uzvarēt,перемогти
2407,ärgern::V,лӧгӧдны,сердити
2408,ärgern::V,лёкмӧдны,сердити
2409,ärgern::V,скӧрмӧдны,сердити
2410,ärgern::V,sadusmot,сердити
2411,schlagen::V,вартны,ударити
2412,schlagen::V,sist,ударити
2413,schlagen::V,triekt,ударити
2414,treten::V,лёгны,штовхати
2415,treten::V,майкны,штовхати
2416,treten::V,mīt,штовхати
2417,treten::V,paspert,штовхати
2418,stechen::V,бышткыны,вколоти
2419,stechen::V,durt,вколоти
2420,stoßen::V,тойлыны,штовхнути
2421,stoßen::V,йӧткавны,штовхнути
2422,stoßen::V,grūst,штовхнути
2423,stehlen::V,гусявны,украсти
2424,stehlen::V,zagt,украсти
2425,stören::V,падмӧдны,перешкодити
2426,stören::V,traucēt,перешкодити
2427,belästigen::V,дӧзмӧдны,докучати
2428,belästigen::V,apgrūtināt,докучати
2429,verbergen::V,дзебны,сховати
2430,verbergen::V,сайӧдны,сховати
2431,verbergen::V,slēpt,сховати
2432,verbergen::V,paslēpt,сховати
2433,täuschen::V,пӧръявны,обдурити
2434,täuschen::V,ылӧдны,обдурити
2435,täuschen::V,mānīt,обдурити
2436,täuschen::V,maldināt,обдурити
2437,betrügen::V,сӧрны,зшахраювати
2438,betrügen::V,krāpt,зшахраювати
2439,betrügen::V,apkrāpt,зшахраювати
2440,töten::V,вины,убити
2441,töten::V,nāvēt,убити
2442,töten::V,nogalināt,убити
2443,wohnen::V,овны,жити
2444,wohnen::V,овны,мешкати
2445,wohnen::V,dzīvot,жити
2446,wohnen::V,dzīvot,мешкати
2447,arbeiten::V,уджавны,працювати
2448,arbeiten::V,strādāt,працювати
2449,arbeiten::V,darboties,працювати
2450,sammeln::V,чукӧртны,зібрати
2451,sammeln::V,vākt,зібрати
2452,pflücken::V,вотны,зривати
2453,pflücken::V,ӧктыны,зривати
2454,pflücken::V,raut,зривати
2455,pflücken::V,plūkt,зривати
2456,jagen::V,кыйсьыны,полювати
2457,jagen::V,medīt,полювати
2458,fischen::V,чери кыйны,рибалити
2459,fischen::V,zvejot,рибалити
2460,fassen::V,кутны,піймати
2461,fassen::V,saķert,піймати
2462,hüten::V,видзны,пасти
2463,hüten::V,йирӧдны,пасти
2464,hüten::V,ganīt,пасти
2465,treiben::V,вӧтлыны,гнати
2466,treiben::V,dzīt,гнати
2467,anbinden::V,домавны,прив’язати
2468,anbinden::V,piesiet,прив’язати
2469,anbinden::V,piesaistīt,прив’язати
2470,füttern::V,вердны,годувати
2471,füttern::V,вердны,харчувати
2472,füttern::V,barot,годувати
2473,füttern::V,barot,харчувати
2474,melken::V,лысьтыны,доїти
2475,melken::V,slaukt,доїти
2476,hacken::V,керавны,рубати
2477,hacken::V,kapāt,рубати
2478,gießen::V,киськавны,полити
2479,gießen::V,liet,полити
2480,gießen::V,laistīt,полити
2481,reifen::V,кисьмыны,дозріти
2482,reifen::V,briest,дозріти
2483,zubereiten::V,дасьтыны,зготовити
2484,zubereiten::V,дасьтыны,приготувати
2485,zubereiten::V,taisīt,зготовити
2486,zubereiten::V,taisīt,приготувати
2487,zubereiten::V,gatavot,зготовити
2488,zubereiten::V,gatavot,приготувати
2489,kochen::V,пуны,варити
2490,kochen::V,пуны,готувати
2491,kochen::V,vārīt,варити
2492,kochen::V,vārīt,готувати
2493,backen::V,пӧжавны,пекти
2494,backen::V,cept,пекти
2495,braten::V,пражитны,смажити
2496,braten::V,cept,смажити
2497,braten::V,cepināt,смажити
2498,umrühren::V,сорлавны,переміщати
2499,umrühren::V,maisīt,переміщати
2500,umrühren::V,apmaisīt,переміщати
2501,stricken::V,кӧртны,в’язати
2502,stricken::V,adīt,в’язати
2503,nähen::V,вурны,шити
2504,nähen::V,šūt,шити
2505,färben::V,мичӧдны,пофарбувати
2506,färben::V,краситны,пофарбувати
2507,färben::V,krāsot,пофарбувати
2508,färben::V,nokrāsot,пофарбувати
2509,reinigen::V,весавны,очистити
2510,reinigen::V,tīrīt,очистити
2511,reinigen::V,attīrīt,очистити
2512,waschen::V,мыськыны,мити
2513,waschen::V,mazgāt,мити
2514,abwischen::V,чышкыны,витерти
2515,abwischen::V,noslaucīt,витерти
2516,spülen::V,пожъявны,полоскати
2517,spülen::V,skalot,полоскати
2518,fegen::V,чышкыны,підмітати
2519,fegen::V,slaucīt,підмітати
2520,kehren::V,чышкыны,мести
2521,kehren::V,mēzt,мести
2522,baden::V,купайтчыны,купатися
2523,baden::V,peldēties,купатися
2524,sich waschen::V,мыссьыны,митися
2525,sich waschen::V,mazgāties,митися
2526,ausziehen::V,пӧрччӧдны,зняти
2527,ausziehen::V,noģērbt,зняти
2528,anziehen::V,кӧмавны,надіти
2529,anziehen::V,пасьтавны,надіти
2530,anziehen::V,uzvilkt,надіти
2531,sich anziehen::V,пасьтасьны,одягтися
2532,sich anziehen::V,пасьтасьны,одягнутися
2533,sich anziehen::V,apģērbties,одягтися
2534,sich anziehen::V,apģērbties,одягнутися
2535,kämmen::V,сынавны,зачесати
2536,kämmen::V,sukāt,зачесати
2537,schmücken::V,мичмӧдны,оздобити
2538,schmücken::V,rotāt,оздобити
2539,schmücken::V,greznot,оздобити
2540,sagen::V,шуны,сказати
2541,sagen::V,висьтавны,сказати
2542,sagen::V,teikt,сказати
2543,sprechen::V,сёрнитны,говорити
2544,sprechen::V,runāt,говорити
2545,reden::V,сёрнитны,розмовляти
2546,reden::V,norunāt,розмовляти
2547,sich unterhalten::V,сёрнитны,бесідувати
2548,sich unterhalten::V,варовитны,бесідувати
2549,sich unterhalten::V,sarunāties,бесідувати
2550,fragen::V,юавны,запитати
2551,fragen::V,jautāt,запитати
2552,bitten::V,корны,просити
2553,bitten::V,lūgt,просити
2554,bitten::V,prasīt,просити
2555,erzählen::V,висьтавны,розповісти
2556,erzählen::V,stāstīt,розповісти
2557,mitteilen::V,юӧртны,повідомити
2558,mitteilen::V,висьтавны,повідомити
2559,mitteilen::V,pavēstīt,повідомити
2560,nennen::V,шуны,назвати
2561,nennen::V,ним сетны,назвати
2562,nennen::V,saukt,назвати
2563,rufen::V,корны,кликати
2564,rufen::V,saukt,кликати
2565,prahlen::V,ошйысьны,хвалитися
2566,prahlen::V,lielīties,хвалитися
2567,übersetzen::V,вуджӧдны,перекласти
2568,übersetzen::V,tulkot,перекласти
2569,übersetzen::V,pārtulkot,перекласти
2570,denken::V,мӧвпавны,думати
2571,denken::V,мӧвпавны,мислити
2572,denken::V,domāt,думати
2573,denken::V,domāt,мислити
2574,glauben::V,эскыны,вірити
2575,glauben::V,ticēt,вірити
2576,bemerken::V,казявны,помітити
2577,bemerken::V,ievērot,помітити
2578,bemerken::V,ieraudzīt,помітити
2579,erkennen::V,тӧдмавны,пізнати
2580,erkennen::V,pazīt,пізнати
2581,erkennen::V,atpazīt,пізнати
2582,begreifen::V,вежӧртны,осягнути
2583,begreifen::V,гӧгӧрвоны,осягнути
2584,begreifen::V,jēgt,осягнути
2585,begreifen::V,apjēgt,осягнути
2586,verstehen::V,вежӧртны,почути
2587,verstehen::V,гӧгӧрвоны,почути
2588,verstehen::V,saprast,почути
2589,lernen::V,вeлöдчыны,навчатися
2590,lernen::V,mācīties,навчатися
2591,wissen::V,тӧдны,знати
2592,wissen::V,zināt,знати
2593,sich erinnern an::V,казьтывны,пам’ятати
2594,sich erinnern an::V,дум вылӧ уськӧдны,пам’ятати
2595,sich erinnern an::V,atminēties,пам’ятати
2596,vergessen::V,вунӧдны,забути
2597,vergessen::V,mirst,забути
2598,vergessen::V,aizmirst,забути
2599,messen::V,муртавны,міряти
2600,messen::V,mērīt,міряти
2601,zählen::V,лыддьыны,лічити
2602,zählen::V,skaitīt,лічити
2603,rechnen::V,лыддьыны,рахувати
2604,rechnen::V,rēķināt,рахувати
2605,lesen::V,лыддьыны,читати
2606,lesen::V,lasīt,читати
2607,malen::V,серпасавны,малювати
2608,malen::V,gleznot,малювати
2609,zeichnen::V,серпасавны,рисувати
2610,zeichnen::V,zīmēt,рисувати
2611,schreiben::V,гижны,писати
2612,schreiben::V,rakstīt,писати
2613,besitzen::V,лоны,мати
2614,besitzen::V,piederēt,мати
2615,kaufen::V,ньӧбны,купити
2616,kaufen::V,pirkt,купити
2617,verkaufen::V,вузавны,продати
2618,verkaufen::V,pārdot,продати
2619,bezahlen::V,мынтыны,заплатити
2620,bezahlen::V,мынтысьны,заплатити
2621,bezahlen::V,apmaksāt,заплатити
2622,zahlen::V,мынтыны,платити
2623,zahlen::V,maksāt,платити
2624,beherrschen::V,ас улын кутны,володіти
2625,beherrschen::V,valdīt,володіти
2626,ertragen::V,пыкны,витерпіти
2627,ertragen::V,лэптыны,витерпіти
2628,ertragen::V,panest,витерпіти
2629,ertragen::V,paciest,витерпіти
