,Concept_ID,udm,lv
2216,tun::V,карыны,керны
2217,tun::V,карыны,darīt
2218,können::V,быгатыны,кужны
2219,können::V,быгатыны,prast
2220,wollen::V,потыны,кӧсйыны
2221,wollen::V,потыны,gribēt
2222,anfangen::V,кутскыны,заводитны
2223,anfangen::V,кутскыны,пондыны
2224,anfangen::V,кутскыны,sākt
2225,anfangen::V,кутскыны,iesākt
2226,beenden::V,быдтыны,помавны
2227,beenden::V,быдтыны,beigt
2228,beenden::V,быдтыны,pabeigt
2229,beenden::V,быдэстыны,помавны
2230,beenden::V,быдэстыны,beigt
2231,beenden::V,быдэстыны,pabeigt
2232,aufhören::V,дугдыны,дугӧдны
2233,aufhören::V,дугдыны,pārtraukt
2234,gelingen::V,быгатыны,артмыны
2235,gelingen::V,быгатыны,izdoties
2236,gelingen::V,луыны,артмыны
2237,gelingen::V,луыны,izdoties
2238,geraten::V,лэсяны,сюрны
2239,geraten::V,лэсяны,веськавны
2240,geraten::V,лэсяны,veikties
2241,öffnen::V,усьтыны,восьтыны
2242,öffnen::V,усьтыны,atvērt
2243,öffnen::V,усьтыны,attaisīt
2244,schließen::V,пытсаны,пӧдлавны
2245,schließen::V,пытсаны,slēgt
2246,schließen::V,пытсаны,aizvērt
2247,schließen::V,пытсаны,aiztaisīt
2248,stellen::V,пуктыны,сувтӧдны
2249,stellen::V,пуктыны,likt
2250,stellen::V,пуктыны,nolikt
2251,setzen::V,пуктыны,пуксьӧдны
2252,setzen::V,пуктыны,sēdināt
2253,legen::V,поныны,пуктыны
2254,legen::V,поныны,likt
2255,berühren::V,исаны,вӧрзьӧдны
2256,berühren::V,исаны,инмӧдчывны
2257,berühren::V,исаны,skart
2258,berühren::V,исаны,aizskart
2259,verbinden::V,герӟаны,йитны
2260,verbinden::V,герӟаны,saistīt
2261,verbinden::V,герӟаны,savienot
2262,bedecken::V,пытсаны,вевттьыны
2263,bedecken::V,пытсаны,apsegt
2264,bedecken::V,пытсаны,pārsegt
2265,aufhängen::V,ошыны,ӧшӧдны
2266,aufhängen::V,ошыны,джагӧдны
2267,aufhängen::V,ошыны,uzkārt
2268,anzünden::V,ӝуатыны,ӧзтыны
2269,anzünden::V,ӝуатыны,aizdegt
2270,anzünden::V,ӝуатыны,aizdedzināt
2271,aufheben::V,ӝутыны,чеччӧдны
2272,aufheben::V,ӝутыны,сувтӧдны
2273,aufheben::V,ӝутыны,pacelt
2274,zurücklassen::V,кельтыны,кольны
2275,zurücklassen::V,кельтыны,atstāt
2276,verlieren::V,ыштыны,воштыны
2277,verlieren::V,ыштыны,zaudēt
2278,verlieren::V,ыштыны,pazaudēt
2279,fallen lassen::V,уськытыны,уськӧдны
2280,fallen lassen::V,уськытыны,nomest
2281,machen::V,лэсьтыны,вӧчны
2282,machen::V,лэсьтыны,лӧсьӧдны
2283,machen::V,лэсьтыны,darīt
2284,herstellen::V,лэсьтыны,лӧсьӧдны
2285,herstellen::V,лэсьтыны,ražot
2286,herstellen::V,лэсьтыны,izgatavot
2287,bauen::V,пуктыны,лэптыны
2288,bauen::V,пуктыны,celt
2289,bauen::V,пуктыны,būvēt
2290,reparieren::V,тупатыны,дзоньтавны
2291,reparieren::V,тупатыны,labot
2292,reparieren::V,тупатыны,remontēt
2293,verbessern::V,умоятыны,бурмӧдны
2294,verbessern::V,умоятыны,labot
2295,verbessern::V,умоятыны,izlabot
2296,ändern::V,воштыны,вежны
2297,ändern::V,воштыны,mainīt
2298,graben::V,копаны,кодйыны
2299,graben::V,копаны,rakt
2300,beugen::V,губыртыны,куснявны
2301,beugen::V,губыртыны,liekt
2302,biegen::V,куасаны,куснявны
2303,biegen::V,куасаны,liekt
2304,drehen::V,бергатыны,бергӧдлыны
2305,drehen::V,бергатыны,griezt
2306,wenden::V,берыктыны,бергӧдны
2307,wenden::V,берыктыны,apgriezt
2308,umdrehen::V,берыктыны,бергӧдны
2309,umdrehen::V,берыктыны,apgriezt
2310,heben::V,ӝутыны,лэптыны
2311,heben::V,ӝутыны,celt
2312,heben::V,ӝутыны,cilāt
2313,heben::V,ӝутыны,pacelt
2314,hochheben::V,ӝутъяны,кыпӧдны
2315,hochheben::V,ӝутъяны,pacelt
2316,ergreifen::V,кутыны,кутны
2317,ergreifen::V,кутыны,paķert
2318,ergreifen::V,кутыны,satvert
2319,ergreifen::V,кырмыны,кутны
2320,ergreifen::V,кырмыны,paķert
2321,ergreifen::V,кырмыны,satvert
2322,halten::V,возьыны,кутны
2323,halten::V,возьыны,turēt
2324,halten::V,возьыны,saturēt
2325,drücken::V,зӥбыны,личкыны
2326,drücken::V,зӥбыны,топӧдны
2327,drücken::V,зӥбыны,spiest
2328,drücken::V,пачкатыны,личкыны
2329,drücken::V,пачкатыны,топӧдны
2330,drücken::V,пачкатыны,spiest
2331,schieben::V,донганы,ӧтдортны
2332,schieben::V,донганы,йӧткыштны
2333,schieben::V,донганы,stumt
2334,kratzen::V,вуштыны,гуджӧдны
2335,kratzen::V,вуштыны,kasīt
2336,kratzen::V,вуштыны,skrāpēt
2337,lecken::V,нюлыны,нювны
2338,lecken::V,нюлыны,lakt
2339,lecken::V,нюлыны,laizīt
2340,beißen::V,куртчыны,курччыны
2341,beißen::V,куртчыны,kost
2342,abreißen::V,ишкалтыны,орӧдны
2343,abreißen::V,ишкалтыны,atraut
2344,abreißen::V,ишкалтыны,atplēst
2345,abschneiden::V,шорыны,вундавны
2346,abschneiden::V,шорыны,nogriezt
2347,abschneiden::V,вандыны,вундавны
2348,abschneiden::V,вандыны,nogriezt
2349,binden::V,керттыны,гӧрддзавны
2350,binden::V,керттыны,кӧртавны
2351,binden::V,керттыны,siet
2352,binden::V,керттыны,aptīt
2353,stecken::V,мертчытыны,сюйны
2354,stecken::V,мертчытыны,bāzt
2355,stecken::V,мертчытыны,spraust
2356,brechen::V,тӥяны,чегны
2357,brechen::V,тӥяны,lauzt
2358,brechen::V,тӥяны,lauzīt
2359,klopfen::V,йыганы,камгыны
2360,klopfen::V,йыганы,klauvēt
2361,klopfen::V,шарккетыны,камгыны
2362,klopfen::V,шарккетыны,klauvēt
2363,hauen::V,жугыны,нӧйнты
2364,hauen::V,жугыны,кучкыны
2365,hauen::V,жугыны,cirst
2366,hauen::V,жугыны,dauzīt
2367,hauen::V,тышканы,нӧйнты
2368,hauen::V,тышканы,кучкыны
2369,hauen::V,тышканы,cirst
2370,hauen::V,тышканы,dauzīt
2371,kleben::V,лякыны,лемавны
2372,kleben::V,лякыны,ляскавны
2373,kleben::V,лякыны,līmēt
2374,kleben::V,лякыны,lipināt
2375,reiben::V,зыраны,тільны
2376,reiben::V,зыраны,зыравны
2377,reiben::V,зыраны,rīvēt
2378,reiben::V,зыраны,berzēt
2379,reiben::V,вуштыны,тільны
2380,reiben::V,вуштыны,зыравны
2381,reiben::V,вуштыны,rīvēt
2382,reiben::V,вуштыны,berzēt
2383,streichen::V,зыраны,мавтны
2384,streichen::V,зыраны,ziest
2385,streichen::V,зыраны,triept
2386,schleifen::V,шерыны,кеслыны
2387,schleifen::V,шерыны,trīt
2388,schleifen::V,шерыны,asināt
2389,schneiden::V,вандыны,шырны
2390,schneiden::V,вандыны,griezt
2391,schneiden::V,вандыны,sagriezt
2392,rütteln::V,зуркатыны,легӧдны
2393,rütteln::V,зуркатыны,катлӧдлыны
2394,rütteln::V,зуркатыны,kratīt
2395,rütteln::V,зуркатыны,purināt
2396,schütteln::V,куалекъятыны,тракӧдны
2397,schütteln::V,куалекъятыны,kratīt
2398,schwenken::V,шонаны,ӧвтны
2399,schwenken::V,шонаны,шенасьны
2400,schwenken::V,шонаны,vēzēt
2401,schwenken::V,шонаны,vēcināt
2402,schütten::V,лэзьыны,кисьтны
2403,schütten::V,лэзьыны,bērt
2404,füllen::V,тырмытыны,тыртны
2405,füllen::V,тырмытыны,pildīt
2406,füllen::V,тырмытыны,piepildīt
2407,einwickeln::V,биньыны,тубыртны
2408,einwickeln::V,биньыны,ietīt
2409,tragen::V,нуыны,нуны
2410,tragen::V,нуыны,nest
2411,schleppen::V,кыскыны,кыскавны
2412,schleppen::V,кыскыны,stiept
2413,schleppen::V,кыскыны,staipīt
2414,ziehen::V,кыскыны,кыскыны
2415,ziehen::V,кыскыны,vilkt
2416,aufbewahren::V,возьыны,видзны
2417,aufbewahren::V,возьыны,glabāt
2418,aufbewahren::V,возьыны,uzglabāt
2419,werfen::V,куяны,чӧвтны
2420,werfen::V,куяны,шыбитны
2421,werfen::V,куяны,mest
2422,werfen::V,куяны,sviest
2423,werfen::V,лэзяны,чӧвтны
2424,werfen::V,лэзяны,шыбитны
2425,werfen::V,лэзяны,mest
2426,werfen::V,лэзяны,sviest
2427,fangen::V,кутыны,кутны
2428,fangen::V,кутыны,ķert
2429,fangen::V,кутыны,uzķert
2430,packen::V,кутыны,босьтны
2431,packen::V,кутыны,paķert
2432,packen::V,кутыны,satvert
2433,packen::V,кырмыны,босьтны
2434,packen::V,кырмыны,paķert
2435,packen::V,кырмыны,satvert
2436,verstecken::V,ватыны,дзебны
2437,verstecken::V,ватыны,slēpt
2438,verstecken::V,ватыны,noglabāt
2439,teilen::V,люкыны,юкны
2440,teilen::V,люкыны,dalīt
2441,schicken::V,ыстыны,ыстыны
2442,schicken::V,ыстыны,sūtīt
2443,schicken::V,ыстыны,atsūtīt
2444,bringen::V,вайыны,вайны
2445,bringen::V,вайыны,atvest
2446,hinzufügen::V,ватсаны,содтыны
2447,hinzufügen::V,ватсаны,pievienot
2448,bekommen::V,басьтыны,босьтны
2449,bekommen::V,басьтыны,dabūt
2450,erhalten::V,басьтыны,босьтны
2451,erhalten::V,басьтыны,saņemt
2452,nehmen::V,кутыны,босьтны
2453,nehmen::V,кутыны,ņemt
2454,nehmen::V,кутыны,paņemt
2455,nehmen::V,басьтыны,босьтны
2456,nehmen::V,басьтыны,ņemt
2457,nehmen::V,басьтыны,paņemt
2458,wählen::V,бырйыны,бӧрйыны
2459,wählen::V,бырйыны,ievēlēt
2460,auswählen::V,бырйыны,бӧрйыны
2461,auswählen::V,бырйыны,izvēlēt
2462,bewahren::V,возьыны,видзны
2463,bewahren::V,возьыны,saglabāt
2464,behindern::V,могӟытыны,конйӧдлыны
2465,behindern::V,могӟытыны,джӧмдӧдны
2466,behindern::V,могӟытыны,kavēt
2467,behindern::V,могӟытыны,aizkavēt
2468,verderben::V,сӧрыны,тшыкӧдны
2469,verderben::V,сӧрыны,sabojāt
2470,beschädigen::V,урод лэсьтыны,тшыкӧдны
2471,beschädigen::V,урод лэсьтыны,bojāt
2472,beschädigen::V,урод лэсьтыны,maitāt
2473,zerbrechen::V,сӧрыны,жуглыны
2474,zerbrechen::V,сӧрыны,salauzt
2475,zerbrechen::V,сӧрыны,sadauzīt
2476,zerreißen::V,кесяны,орӧдны
2477,zerreißen::V,кесяны,pārraut
2478,zerstören::V,куашкатыны,жугӧдны
2479,zerstören::V,куашкатыны,кисьтны
2480,zerstören::V,куашкатыны,косявны
2481,zerstören::V,куашкатыны,graut
2482,zerstören::V,куашкатыны,sagraut
2483,verbrennen::V,сутыны,сотны
2484,verbrennen::V,сутыны,сотчыны
2485,verbrennen::V,сутыны,dedzināt
2486,verbrennen::V,сутыны,sadedzināt
2487,geben::V,сётыны,сетны
2488,geben::V,сётыны,dot
2489,geben::V,сётыны,padot
2490,reichen::V,сётыны,сетны
2491,reichen::V,сётыны,padot
2492,reichen::V,сётыны,sniegt
2493,schenken::V,кузьманы,козьнавны
2494,schenken::V,кузьманы,dāvāt
2495,schenken::V,кузьманы,dāvināt
2496,versprechen::V,кыл сётыны,кыв сетны
2497,versprechen::V,кыл сётыны,solīt
2498,versprechen::V,кыл сётыны,apsolīt
2499,wünschen::V,сӥзьыны,кӧсйыны
2500,wünschen::V,сӥзьыны,vēlēt
2501,wünschen::V,сӥзьыны,novēlēt
2502,loben::V,ушъяны,ошкыны
2503,loben::V,ушъяны,lielīt
2504,küssen::V,чупаны,окавны
2505,küssen::V,чупаны,bučot
2506,küssen::V,чупаны,skūpstīt
2507,wiegen::V,веттаны,гудрӧдлыны
2508,wiegen::V,веттаны,šūpot
2509,wiegen::V,лэйкатыны,гудрӧдлыны
2510,wiegen::V,лэйкатыны,šūpot
2511,zudecken::V,шобыртыны,веввттьыны
2512,zudecken::V,шобыртыны,apklāt
2513,zudecken::V,шобыртыны,aizsegt
2514,wecken::V,сайкатыны,садьмӧдны
2515,wecken::V,сайкатыны,чуксавны
2516,wecken::V,сайкатыны,modināt
2517,zeigen::V,возьматыны,петкӧдлыны
2518,zeigen::V,возьматыны,rādīt
2519,führen::V,нуыны,нуӧдны
2520,führen::V,нуыны,vadīt
2521,lehren::V,дышетыны,велӧдны
2522,lehren::V,дышетыны,mācīt
2523,lehren::V,дышетыны,iemācīt
2524,unterrichten::V,дышетыны,велӧдны
2525,unterrichten::V,дышетыны,apmācīt
2526,aufziehen::V,будэтыны,быдтыны
2527,aufziehen::V,будэтыны,uzaudzināt
2528,leiten::V,кивалтыны,веськӧдлыны
2529,leiten::V,кивалтыны,vadīt
2530,leiten::V,кивалтыны,pārzināt
2531,antreiben::V,дыртытыны,тэрмӧдны
2532,antreiben::V,дыртытыны,urdīt
2533,antreiben::V,дыртытыны,mudināt
2534,lassen::V,-ытыны,тшӧктыны
2535,lassen::V,-ытыны,ļaut
2536,einladen::V,ӧтьыны,корны
2537,einladen::V,ӧтьыны,ielūgt
2538,einladen::V,ӧтьыны,aicināt
2539,vereinigen::V,огазеяны,ӧтувтны
2540,vereinigen::V,огазеяны,котыртны
2541,vereinigen::V,огазеяны,vienot
2542,vereinigen::V,огазеяны,apvienot
2543,besuchen::V,адӟыськыны,волыны
2544,besuchen::V,адӟыськыны,ветлыны
2545,besuchen::V,адӟыськыны,apciemot
2546,treffen::V,пумитаны,вочаӧдны
2547,treffen::V,пумитаны,паныдавны
2548,treffen::V,пумитаны,satikt
2549,treffen::V,пумитаны,sastapt
2550,sich versammeln::V,люкаськыны,лӧсьӧдчыны
2551,sich versammeln::V,люкаськыны,salasīties
2552,sich versammeln::V,люкаськыны,sapulcēties
2553,spielen::V,шудыны,ворсны
2554,spielen::V,шудыны,spēlēt
2555,spielen::V,шудыны,spēlēties
2556,singen::V,кырӟаны,сьывны
2557,singen::V,кырӟаны,dziedāt
2558,tanzen::V,эктыны,йӧктыны
2559,tanzen::V,эктыны,diet
2560,tanzen::V,эктыны,dejot
2561,tanzen::V,эктыны,dancot
2562,sich trennen::V,люкиськыны,торйӧдчыны
2563,sich trennen::V,люкиськыны,šķirties
2564,sich trennen::V,люкиськыны,izšķirties
2565,verlassen::V,куштыны,эновтны
2566,verlassen::V,куштыны,atstāt
2567,retten::V,утьыны,видзны
2568,retten::V,утьыны,мездыны
2569,retten::V,утьыны,glābt
2570,bewachen::V,возьманы,видзны
2571,bewachen::V,возьманы,sargāt
2572,schützen::V,утялтыны,видзны
2573,schützen::V,утялтыны,pasargāt
2574,schützen::V,утялтыны,aizsargāt
2575,verteidigen::V,возьманы,дорйыны
2576,verteidigen::V,возьманы,aizstāvēt
2577,sich schlagen::V,жугиськыны,косясьны
2578,sich schlagen::V,жугиськыны,kauties
2579,sich schlagen::V,жугиськыны,izkauties
2580,schießen::V,ыбылӥськны,лыйны
2581,schießen::V,ыбылӥськны,šaut
2582,schießen::V,ыбылӥськны,šaudīt
2583,siegen::V,вормыны,вермыны
2584,siegen::V,вормыны,uzvarēt
2585,ärgern::V,вожпоттыны,лӧгӧдны
2586,ärgern::V,вожпоттыны,лёкмӧдны
2587,ärgern::V,вожпоттыны,скӧрмӧдны
2588,ärgern::V,вожпоттыны,sadusmot
2589,schlagen::V,жуккыны,вартны
2590,schlagen::V,жуккыны,sist
2591,schlagen::V,жуккыны,triekt
2592,treten::V,лёганы,лёгны
2593,treten::V,лёганы,майкны
2594,treten::V,лёганы,mīt
2595,treten::V,лёганы,paspert
2596,stechen::V,бышкалтыны,бышткыны
2597,stechen::V,бышкалтыны,durt
2598,stoßen::V,донгыны,тойлыны
2599,stoßen::V,донгыны,йӧткавны
2600,stoßen::V,донгыны,grūst
2601,stehlen::V,вораны,гусявны
2602,stehlen::V,вораны,zagt
2603,stehlen::V,лушканы,гусявны
2604,stehlen::V,лушканы,zagt
2605,stören::V,люкетыны,падмӧдны
2606,stören::V,люкетыны,traucēt
2607,belästigen::V,акыльтыны,дӧзмӧдны
2608,belästigen::V,акыльтыны,apgrūtināt
2609,belästigen::V,вукылмыны,дӧзмӧдны
2610,belästigen::V,вукылмыны,apgrūtināt
2611,verbergen::V,ватыны,дзебны
2612,verbergen::V,ватыны,сайӧдны
2613,verbergen::V,ватыны,slēpt
2614,verbergen::V,ватыны,paslēpt
2615,täuschen::V,алданы,пӧръявны
2616,täuschen::V,алданы,ылӧдны
2617,täuschen::V,алданы,mānīt
2618,täuschen::V,алданы,maldināt
2619,betrügen::V,пӧяны,сӧрны
2620,betrügen::V,пӧяны,krāpt
2621,betrügen::V,пӧяны,apkrāpt
2622,töten::V,виыны,вины
2623,töten::V,виыны,nāvēt
2624,töten::V,виыны,nogalināt
2625,wohnen::V,улыны,овны
2626,wohnen::V,улыны,dzīvot
2627,arbeiten::V,ужаны,уджавны
2628,arbeiten::V,ужаны,strādāt
2629,arbeiten::V,ужаны,darboties
2630,sammeln::V,бичаны,чукӧртны
2631,sammeln::V,бичаны,vākt
2632,pflücken::V,ишкыны,вотны
2633,pflücken::V,ишкыны,ӧктыны
2634,pflücken::V,ишкыны,raut
2635,pflücken::V,ишкыны,plūkt
2636,jagen::V,пӧйшураны,кыйсьыны
2637,jagen::V,пӧйшураны,medīt
2638,fischen::V,чорыганы,чери кыйны
2639,fischen::V,чорыганы,zvejot
2640,fassen::V,кутыны,кутны
2641,fassen::V,кутыны,saķert
2642,hüten::V,возьманы,видзны
2643,hüten::V,возьманы,йирӧдны
2644,hüten::V,возьманы,ganīt
2645,treiben::V,улляны,вӧтлыны
2646,treiben::V,улляны,dzīt
2647,anbinden::V,думыны,домавны
2648,anbinden::V,думыны,piesiet
2649,anbinden::V,думыны,piesaistīt
2650,füttern::V,сюдыны,вердны
2651,füttern::V,сюдыны,barot
2652,melken::V,кыскыны,лысьтыны
2653,melken::V,кыскыны,slaukt
2654,hacken::V,кораны,керавны
2655,hacken::V,кораны,kapāt
2656,gießen::V,киськаны,киськавны
2657,gießen::V,киськаны,liet
2658,gießen::V,киськаны,laistīt
2659,reifen::V,вуыны,кисьмыны
2660,reifen::V,вуыны,briest
2661,reifen::V,кисьманы,кисьмыны
2662,reifen::V,кисьманы,briest
2663,zubereiten::V,лесьтыны,дасьтыны
2664,zubereiten::V,лесьтыны,taisīt
2665,zubereiten::V,лесьтыны,gatavot
2666,kochen::V,пӧзьтыны,пуны
2667,kochen::V,пӧзьтыны,vārīt
2668,backen::V,пыжыны,пӧжавны
2669,backen::V,пыжыны,cept
2670,braten::V,пыжыны,пражитны
2671,braten::V,пыжыны,cept
2672,braten::V,пыжыны,cepināt
2673,umrühren::V,сураны,сорлавны
2674,umrühren::V,сураны,maisīt
2675,umrühren::V,сураны,apmaisīt
2676,stricken::V,керттыны,кӧртны
2677,stricken::V,керттыны,adīt
2678,nähen::V,вурыны,вурны
2679,nähen::V,вурыны,šūt
2680,färben::V,буяны,мичӧдны
2681,färben::V,буяны,краситны
2682,färben::V,буяны,krāsot
2683,färben::V,буяны,nokrāsot
2684,reinigen::V,сузяны,весавны
2685,reinigen::V,сузяны,tīrīt
2686,reinigen::V,сузяны,attīrīt
2687,waschen::V,мисьтаськыны,мыськыны
2688,waschen::V,мисьтаськыны,mazgāt
2689,abwischen::V,ӵушылыны,чышкыны
2690,abwischen::V,ӵушылыны,noslaucīt
2691,spülen::V,гылъяны,пожъявны
2692,spülen::V,гылъяны,skalot
2693,fegen::V,ӵужыны,чышкыны
2694,fegen::V,ӵужыны,slaucīt
2695,kehren::V,ӵужыны,чышкыны
2696,kehren::V,ӵужыны,mēzt
2697,baden::V,пыласькыны,купайтчыны
2698,baden::V,пыласькыны,peldēties
2699,sich waschen::V,пыласькыны,мыссьыны
2700,sich waschen::V,пыласькыны,mazgāties
2701,ausziehen::V,кыльыны,пӧрччӧдны
2702,ausziehen::V,кыльыны,noģērbt
2703,anziehen::V,дӥсяны,кӧмавны
2704,anziehen::V,дӥсяны,пасьтавны
2705,anziehen::V,дӥсяны,uzvilkt
2706,sich anziehen::V,дӥсьяськыны,пасьтасьны
2707,sich anziehen::V,дӥсьяськыны,apģērbties
2708,kämmen::V,сынаны,сынавны
2709,kämmen::V,сынаны,sukāt
2710,schmücken::V,чеберъяны,мичмӧдны
2711,schmücken::V,чеберъяны,rotāt
2712,schmücken::V,чеберъяны,greznot
2713,sagen::V,шуыны,шуны
2714,sagen::V,шуыны,висьтавны
2715,sagen::V,шуыны,teikt
2716,sagen::V,вераны,шуны
2717,sagen::V,вераны,висьтавны
2718,sagen::V,вераны,teikt
2719,sprechen::V,вераськыны,сёрнитны
2720,sprechen::V,вераськыны,runāt
2721,reden::V,вераськыны,сёрнитны
2722,reden::V,вераськыны,norunāt
2723,sich unterhalten::V,вераськыны,сёрнитны
2724,sich unterhalten::V,вераськыны,варовитны
2725,sich unterhalten::V,вераськыны,sarunāties
2726,fragen::V,юаны,юавны
2727,fragen::V,юаны,jautāt
2728,bitten::V,курыны,корны
2729,bitten::V,курыны,lūgt
2730,bitten::V,курыны,prasīt
2731,erzählen::V,вераны,висьтавны
2732,erzählen::V,вераны,stāstīt
2733,erzählen::V,мадьыны,висьтавны
2734,erzählen::V,мадьыны,stāstīt
2735,mitteilen::V,ивортыны,юӧртны
2736,mitteilen::V,ивортыны,висьтавны
2737,mitteilen::V,ивортыны,pavēstīt
2738,nennen::V,шуыны,шуны
2739,nennen::V,шуыны,ним сетны
2740,nennen::V,шуыны,saukt
2741,rufen::V,ӧтьыны,корны
2742,rufen::V,ӧтьыны,saukt
2743,prahlen::V,ушъяськыны,ошйысьны
2744,prahlen::V,ушъяськыны,lielīties
2745,übersetzen::V,берыктыны,вуджӧдны
2746,übersetzen::V,берыктыны,tulkot
2747,übersetzen::V,берыктыны,pārtulkot
2748,denken::V,малпаны,мӧвпавны
2749,denken::V,малпаны,domāt
2750,glauben::V,оскыны,эскыны
2751,glauben::V,оскыны,ticēt
2752,bemerken::V,адӟыны,казявны
2753,bemerken::V,адӟыны,ievērot
2754,bemerken::V,адӟыны,ieraudzīt
2755,erkennen::V,тодыны,тӧдмавны
2756,erkennen::V,тодыны,pazīt
2757,erkennen::V,тодыны,atpazīt
2758,begreifen::V,валаны,вежӧртны
2759,begreifen::V,валаны,гӧгӧрвоны
2760,begreifen::V,валаны,jēgt
2761,begreifen::V,валаны,apjēgt
2762,verstehen::V,валаны,вежӧртны
2763,verstehen::V,валаны,гӧгӧрвоны
2764,verstehen::V,валаны,saprast
2765,lernen::V,дышетскыны,вeлöдчыны
2766,lernen::V,дышетскыны,mācīties
2767,wissen::V,тодыны,тӧдны
2768,wissen::V,тодыны,zināt
2769,sich erinnern an::V,тодэ вайыны,казьтывны
2770,sich erinnern an::V,тодэ вайыны,дум вылӧ уськӧдны
2771,sich erinnern an::V,тодэ вайыны,atminēties
2772,vergessen::V,вунэтыны,вунӧдны
2773,vergessen::V,вунэтыны,mirst
2774,vergessen::V,вунэтыны,aizmirst
2775,messen::V,мертаны,муртавны
2776,messen::V,мертаны,mērīt
2777,zählen::V,лыдъяны,лыддьыны
2778,zählen::V,лыдъяны,skaitīt
2779,rechnen::V,лыдъяны,лыддьыны
2780,rechnen::V,лыдъяны,rēķināt
2781,lesen::V,лыдӟыны,лыддьыны
2782,lesen::V,лыдӟыны,lasīt
2783,malen::V,суреданы,серпасавны
2784,malen::V,суреданы,gleznot
2785,zeichnen::V,суреданы,серпасавны
2786,zeichnen::V,суреданы,zīmēt
2787,schreiben::V,гожъяны,гижны
2788,schreiben::V,гожъяны,rakstīt
2789,besitzen::V,луыны,лоны
2790,besitzen::V,луыны,piederēt
2791,kaufen::V,басьтыны,ньӧбны
2792,kaufen::V,басьтыны,pirkt
2793,verkaufen::V,вузаны,вузавны
2794,verkaufen::V,вузаны,pārdot
2795,bezahlen::V,тырыны,мынтыны
2796,bezahlen::V,тырыны,мынтысьны
2797,bezahlen::V,тырыны,apmaksāt
2798,zahlen::V,тырыны,мынтыны
2799,zahlen::V,тырыны,maksāt
2800,beherrschen::V,кузёяськыны,ас улын кутны
2801,beherrschen::V,кузёяськыны,valdīt
2802,ertragen::V,чиданы,пыкны
2803,ertragen::V,чиданы,лэптыны
2804,ertragen::V,чиданы,panest
2805,ertragen::V,чиданы,paciest
