,Concept_ID,se,ro
6878,fahren::V,выййе,merge
6879,fliegen::V,haeliehtidh,zbura
6880,fliegen::V,háledit,zbura
6881,fliegen::V,girdde,zbura
6882,fliegen::V,girdit,zbura
6883,fliegen::V,kirdeđ,zbura
6884,fliegen::V,ǩe´rdded,zbura
6885,fliegen::V,кыррьтэ,zbura
6886,gehen::V,juhtedh,merge
6887,gehen::V,vádtset,merge
6888,gehen::V,mannat,merge
6889,gehen::V,jotteeđ,merge
6890,gehen::V,mõõnnâd,merge
6891,gehen::V,jåå´tted,merge
6892,gehen::V,мэ̄ннэ,merge
6893,gehen::V,вӯлльке,merge
6894,weggehen::V,vuelkedh,se duce
6895,weggehen::V,vuovvnot,se duce
6896,weggehen::V,vuolgit,se duce
6897,weggehen::V,vyel'giđ,se duce
6898,weggehen::V,võiddâd,se duce
6899,weggehen::V,vue´lǧǧed,se duce
6900,weggehen::V,уййтэ,se duce
6901,abfahren::V,vuejedh,pleca
6902,abfahren::V,vuolgget,pleca
6903,abfahren::V,vuoddját,pleca
6904,abfahren::V,vuo'lgâdiḋ,pleca
6905,abfahren::V,vuõlggled,pleca
6906,abfahren::V,выййле,pleca
6907,anhalten::V,nelhkiehtidh,se opri
6908,anhalten::V,tjöödtjestidh,se opri
6909,anhalten::V,ganugit,se opri
6910,anhalten::V,ganudit,se opri
6911,anhalten::V,bissehit,se opri
6912,anhalten::V,čuoččahit,se opri
6913,anhalten::V,orostiđ,se opri
6914,anhalten::V,årsted,se opri
6915,anhalten::V,есскэ,se opri
6916,hineingehen::V,tjaangedh,intra
6917,hineingehen::V,tjagkedidh,intra
6918,hineingehen::V,tjágŋat,intra
6919,hineingehen::V,čákŋat,intra
6920,hineingehen::V,čaaŋŋâđ,intra
6921,hineingehen::V,čaaŋŋâd,intra
6922,hineingehen::V,суаӈӈэ,intra
6923,eintreten::V,tjaangedh,intra
6924,eintreten::V,tjagkedidh,intra
6925,eintreten::V,tjágŋat,intra
6926,eintreten::V,čákŋat,intra
6927,eintreten::V,loaidat,intra
6928,eintreten::V,čaaŋŋâđ,intra
6929,eintreten::V,čaaŋŋâd,intra
6930,eintreten::V,суаӈӈэ,intra
6931,kommen::V,båetedh,veni
6932,kommen::V,boahtet,veni
6933,kommen::V,boahtit,veni
6934,kommen::V,puáttiđ,veni
6935,kommen::V,pue´tted,veni
6936,kommen::V,пуэдтӭ,veni
6937,ankommen::V,båetedh,sosi
6938,ankommen::V,båetedh,ajunge
6939,ankommen::V,jåvsådit,sosi
6940,ankommen::V,jåvsådit,ajunge
6941,ankommen::V,boahtit,sosi
6942,ankommen::V,boahtit,ajunge
6943,ankommen::V,buvttehit,sosi
6944,ankommen::V,buvttehit,ajunge
6945,ankommen::V,pye'vtittiđ,sosi
6946,ankommen::V,pye'vtittiđ,ajunge
6947,ankommen::V,pue´tted,sosi
6948,ankommen::V,pue´tted,ajunge
6949,ankommen::V,пуэдтӭ,sosi
6950,ankommen::V,пуэдтӭ,ajunge
6951,zurückkommen::V,deavhkedh,se întoarce
6952,zurückkommen::V,máhttsat,se întoarce
6953,zurückkommen::V,máhccat,se întoarce
6954,zurückkommen::V,mäcciđ,se întoarce
6955,zurückkommen::V,mä´cced,se întoarce
6956,zurückkommen::V,ма̄ххьце,se întoarce
6957,bleiben::V,årrodh,rămâne
6958,bleiben::V,årrot,rămâne
6959,bleiben::V,bissot,rămâne
6960,bleiben::V,sjaddat,rămâne
6961,bleiben::V,báhcit,rămâne
6962,bleiben::V,pissoođ,rămâne
6963,bleiben::V,pääcciđ,rămâne
6964,bleiben::V,pää´cced,rămâne
6965,bleiben::V,kuâđ'đjed,rămâne
6966,bleiben::V,кӯдтъе,rămâne
6967,warten::V,vuertedh,aștepta
6968,warten::V,vuorddet,aștepta
6969,warten::V,vuordit,aștepta
6970,warten::V,vyer'diđ,aștepta
6971,warten::V,vue´rdded,aștepta
6972,warten::V,вӯррьтэ,aștepta
6973,erwarten::V,vuertedh,aștepta
6974,erwarten::V,vuorddet,aștepta
6975,erwarten::V,vuordit,aștepta
6976,erwarten::V,vyer'diđ,aștepta
6977,erwarten::V,näärved,aștepta
6978,erwarten::V,vue´rdded,aștepta
6979,erwarten::V,вӯррьтэ,aștepta
6980,erwarten::V,вӯрьтсэллэ,aștepta
6981,suchen::V,ohtsedh,căuta
6982,suchen::V,åhtsåt,căuta
6983,suchen::V,ohcat,căuta
6984,suchen::V,uuccâđ,căuta
6985,suchen::V,ooccâd,căuta
6986,suchen::V,о̄дзэ,căuta
6987,finden::V,gaavnedh,găsi
6988,finden::V,gávnnat,găsi
6989,finden::V,gávdnat,găsi
6990,finden::V,gávnnahit,găsi
6991,finden::V,kavnâđ,găsi
6992,finden::V,kaunnâd,găsi
6993,finden::V,ко̄а̄внэ,găsi
6994,versuchen::V,pryövedh,încerca
6995,versuchen::V,fryöjstedh,încerca
6996,versuchen::V,gæhttjalit,încerca
6997,versuchen::V,geahččalit,încerca
6998,versuchen::V,hilttiđ,încerca
6999,versuchen::V,ǩiččled,încerca
7000,versuchen::V,кӣхчле,încerca
7001,lieben::V,iehtsedh,iubi
7002,lieben::V,iehttset,iubi
7003,lieben::V,ráhkistit,iubi
7004,lieben::V,rähistiđ,iubi
7005,lieben::V,rä´ǩsted,iubi
7006,lieben::V,шо̄а̄бпшэ,iubi
7007,mögen::V,lyjhkedh,plăcea a
7008,mögen::V,lijkkut,plăcea a
7009,mögen::V,liikot,plăcea a
7010,mögen::V,lijkkuđ,plăcea a
7011,mögen::V,tu´ǩǩeed,plăcea a
7012,mögen::V,шо̄а̄бпшэ,plăcea a
7013,lachen::V,mæjtasjidh,râde
7014,lachen::V,föörhkedidh,râde
7015,lachen::V,tjajmmat,râde
7016,lachen::V,čaibmat,râde
7017,lachen::V,boagustit,râde
7018,lachen::V,povvâstiđ,râde
7019,lachen::V,påǥsted,râde
7020,lachen::V,сыйнэ,râde
7021,lachen::V,сӣййнэ,râde
7022,rühren::V,doehtedh,mișca
7023,rühren::V,doehtedh,înduioșa
7024,rühren::V,njuoradit,mișca
7025,rühren::V,njuoradit,înduioșa
7026,rühren::V,lihkahit,mișca
7027,rühren::V,lihkahit,înduioșa
7028,rühren::V,lihâttiđ,mișca
7029,rühren::V,lihâttiđ,înduioșa
7030,rühren::V,likktõõllâd,mișca
7031,rühren::V,likktõõllâd,înduioșa
7032,rühren::V,лыксаххьтэ,mișca
7033,rühren::V,лыксаххьтэ,înduioșa
7034,weinen::V,tjearodh,plânge
7035,weinen::V,tjierrot,plânge
7036,weinen::V,čierrut,plânge
7037,weinen::V,čiärruđ,plânge
7038,weinen::V,reäkkad,plânge
7039,weinen::V,ря̄гкэ,plânge
7040,weinen::V,лӯйхьке,plânge
7041,schimpfen::V,skïelledh,înjura
7042,schimpfen::V,bielkket,înjura
7043,schimpfen::V,bealkit,înjura
7044,schimpfen::V,pelkkiđ,înjura
7045,schimpfen::V,kaddled,înjura
7046,schimpfen::V,о̄а̄ҏҏтэ,înjura
7047,sich ärgern::V,måarahtovvedh,se supăra
7048,sich ärgern::V,suhttat,se supăra
7049,sich ärgern::V,suhttat,se supăra
7050,sich ärgern::V,suttâđ,se supăra
7051,sich ärgern::V,iäd'duđ,se supăra
7052,sich ärgern::V,suttâd,se supăra
7053,sich ärgern::V,се̄ннтэ,se supăra
7054,sich fürchten::V,bïlledh,se teme
7055,sich fürchten::V,bïlledh,fi teamă a
7056,sich fürchten::V,repkiestidh,se teme
7057,sich fürchten::V,repkiestidh,fi teamă a
7058,sich fürchten::V,ballat,se teme
7059,sich fürchten::V,ballat,fi teamă a
7060,sich fürchten::V,ballat,se teme
7061,sich fürchten::V,ballat,fi teamă a
7062,sich fürchten::V,poollâđ,se teme
7063,sich fürchten::V,poollâđ,fi teamă a
7064,sich fürchten::V,põõllâd,se teme
7065,sich fürchten::V,põõllâd,fi teamă a
7066,sich fürchten::V,пэллэ,se teme
7067,sich fürchten::V,пэллэ,fi teamă a
7068,fürchten::V,bïlledh,se teme de
7069,fürchten::V,ballat,se teme de
7070,fürchten::V,ballat,se teme de
7071,fürchten::V,poollâđ,se teme de
7072,fürchten::V,põõllâd,se teme de
7073,fürchten::V,пэллэ,se teme de
7074,fliehen::V,baataridh,fugi
7075,fliehen::V,paahkanadtedh,fugi
7076,fliehen::V,báhtarit,fugi
7077,fliehen::V,báhtarit,fugi
7078,fliehen::V,patâriđ,fugi
7079,fliehen::V,čõ´ǩǩeed,fugi
7080,fliehen::V,по̄а̄ччке,fugi
7081,flüchten::V,tsåvvalidh,evada
7082,flüchten::V,báhtarit,evada
7083,flüchten::V,gárgidit,evada
7084,flüchten::V,kárgáđ,evada
7085,flüchten::V,uiddâd,evada
7086,flüchten::V,по̄а̄ччке,evada
7087,sehen::V,vuejnedh,vedea
7088,sehen::V,vuojnnet,vedea
7089,sehen::V,oaidnít,vedea
7090,sehen::V,uái'niđ,vedea
7091,sehen::V,vuei´nned,vedea
7092,sehen::V,уййнэ,vedea
7093,anschauen::V,aalpesidh,privi
7094,anschauen::V,vaarjedidh,privi
7095,anschauen::V,gehtjadit,privi
7096,anschauen::V,geahččat,privi
7097,anschauen::V,keččâđ,privi
7098,anschauen::V,ǩiččâd,privi
7099,anschauen::V,выльшхе,privi
7100,ansehen::V,gïehtjed,privi
7101,ansehen::V,ájttsat,privi
7102,ansehen::V,geahččat,privi
7103,ansehen::V,keččâđ,privi
7104,ansehen::V,ǩiččâd,privi
7105,ansehen::V,кӣххче,privi
7106,hören::V,govledh,auzi
7107,hören::V,gullat,auzi
7108,hören::V,gullat,auzi
7109,hören::V,kuullâđ,auzi
7110,hören::V,kuullâd,auzi
7111,hören::V,куллэ,auzi
7112,zuhören::V,goltelidh,asculta
7113,zuhören::V,gullut,asculta
7114,zuhören::V,liehket,asculta
7115,zuhören::V,guldalit,asculta
7116,zuhören::V,kuldâliđ,asculta
7117,zuhören::V,kuvddled,asculta
7118,zuhören::V,куллэ,asculta
7119,probieren::V,damtedh,gusta
7120,probieren::V,smååhkedh,gusta
7121,probieren::V,smáhkkut,gusta
7122,probieren::V,geahččalit,gusta
7123,probieren::V,njaddeđ,gusta
7124,probieren::V,keččalistiđ,gusta
7125,probieren::V,njâ´dded,gusta
7126,probieren::V,кӣхчле,gusta
7127,riechen::V,hepsedh,mirosi
7128,riechen::V,hapsijdit,mirosi
7129,riechen::V,háisut,mirosi
7130,riechen::V,apseđ,mirosi
7131,riechen::V,â´ppsed,mirosi
7132,riechen::V,аппьсе,mirosi
7133,fühlen::V,damtedh,simți
7134,fühlen::V,damtedh,resimți
7135,fühlen::V,dåbddåt,simți
7136,fühlen::V,dåbddåt,resimți
7137,fühlen::V,dovdat,simți
7138,fühlen::V,dovdat,resimți
7139,fühlen::V,tubdâđ,simți
7140,fühlen::V,tubdâđ,resimți
7141,fühlen::V,tobddâd,simți
7142,fühlen::V,tobddâd,resimți
7143,fühlen::V,куллэ,simți
7144,fühlen::V,куллэ,resimți
7145,fühlen::V,туссвэ,simți
7146,fühlen::V,туссвэ,resimți
7147,fühlen::V,то̄ммтэ,simți
7148,fühlen::V,то̄ммтэ,resimți
7149,scheinen::V,vååjnedh,părea
7150,scheinen::V,lijkkut,părea
7151,scheinen::V,oidnot,părea
7152,scheinen::V,dovdot,părea
7153,scheinen::V,va'ikkutiđ,părea
7154,scheinen::V,vaikkted,părea
7155,scheinen::V,ыдтӭ,părea
7156,zu sehen sein::V,vååjnedh,se vedea
7157,zu sehen sein::V,vuojnnut,se vedea
7158,zu sehen sein::V,oidnot,se vedea
7159,zu sehen sein::V,oinuđ,se vedea
7160,zu sehen sein::V,kue´stted,se vedea
7161,zu sehen sein::V,кӯсстъе,se vedea
7162,zu sehen sein::V,кӯссьтэ,se vedea
7163,vernehmen::V,govledh,auzi
7164,vernehmen::V,gullat,auzi
7165,vernehmen::V,gullat,auzi
7166,vernehmen::V,kuullâđ,auzi
7167,vernehmen::V,kuullâd,auzi
7168,vernehmen::V,кулсэ,auzi
7169,frieren::V,gåalodh,fi frig
7170,frieren::V,goallot,fi frig
7171,frieren::V,goallut,fi frig
7172,frieren::V,kolmuđ,fi frig
7173,frieren::V,kõlmmstõõllâd,fi frig
7174,frieren::V,калльме,fi frig
7175,tun::V,darjodh,face
7176,tun::V,barggat,face
7177,tun::V,dahkat,face
7178,tun::V,porgâđ,face
7179,tun::V,raajjâd,face
7180,tun::V,лыххкэ,face
7181,können::V,maehtedh,ști
7182,können::V,maehtedh,putea
7183,können::V,ååjmedidh,ști
7184,können::V,ååjmedidh,putea
7185,können::V,buktet,ști
7186,können::V,buktet,putea
7187,können::V,veadjit,ști
7188,können::V,veadjit,putea
7189,können::V,vaijeeđ,ști
7190,können::V,vaijeeđ,putea
7191,können::V,mä´tted,ști
7192,können::V,mä´tted,putea
7193,können::V,vuei´tted,ști
7194,können::V,vuei´tted,putea
7195,können::V,вуэййе,ști
7196,können::V,вуэййе,putea
7197,können::V,ма̄ххьтэ,ști
7198,können::V,ма̄ххьтэ,putea
7199,wollen::V,sïjhtedh,dori
7200,wollen::V,sihtat,dori
7201,wollen::V,hálijdit,dori
7202,wollen::V,dáhttut,dori
7203,wollen::V,háliidit,dori
7204,wollen::V,halijdiđ,dori
7205,wollen::V,tättad,dori
7206,wollen::V,туввэ,dori
7207,wollen::V,та̄ххтэ,dori
7208,anfangen::V,aelkedh,începe
7209,anfangen::V,álgadit,începe
7210,anfangen::V,-goahtet,începe
7211,anfangen::V,álgit,începe
7212,anfangen::V,älgiđ,începe
7213,anfangen::V,a'lgâttiđ,începe
7214,anfangen::V,aalǥted,începe
7215,anfangen::V,олкхэ,începe
7216,anfangen::V,о̄а̄лкхэ,începe
7217,beenden::V,orrijidh,sfârși
7218,beenden::V,orrijidh,termina
7219,beenden::V,låhpadit,sfârși
7220,beenden::V,låhpadit,termina
7221,beenden::V,hiejttet,sfârși
7222,beenden::V,hiejttet,termina
7223,beenden::V,loahpahit,sfârși
7224,beenden::V,loahpahit,termina
7225,beenden::V,luoppâđ,sfârși
7226,beenden::V,luoppâđ,termina
7227,beenden::V,looppted,sfârși
7228,beenden::V,looppted,termina
7229,beenden::V,луэппьтэ,sfârși
7230,beenden::V,луэппьтэ,termina
7231,aufhören::V,sluvhtedh,înceta
7232,aufhören::V,hiejttet,înceta
7233,aufhören::V,heaitit,înceta
7234,aufhören::V,šluhttet,înceta
7235,aufhören::V,joskâđ,înceta
7236,aufhören::V,jõskkâd,înceta
7237,aufhören::V,puu´tted,înceta
7238,aufhören::V,е̄сскэ,înceta
7239,gelingen::V,lyhkestidh,reuși
7240,gelingen::V,lyhkestidh,izbuti
7241,gelingen::V,vuorbástuvvat,reuși
7242,gelingen::V,vuorbástuvvat,izbuti
7243,gelingen::V,lihkustuvvat,reuși
7244,gelingen::V,lihkustuvvat,izbuti
7245,gelingen::V,lukkuđ,reuși
7246,gelingen::V,lukkuđ,izbuti
7247,gelingen::V,o´nnsted,reuși
7248,gelingen::V,o´nnsted,izbuti
7249,gelingen::V,выййтэ,reuși
7250,gelingen::V,выййтэ,izbuti
7251,geraten::V,sååjhtedh,reuși
7252,geraten::V,gevvat,reuși
7253,geraten::V,gártat,reuși
7254,geraten::V,šaddat,reuși
7255,geraten::V,latkiitiiđ,reuși
7256,geraten::V,suuijâđ,reuși
7257,geraten::V,šõddâd,reuși
7258,geraten::V,оччтэдтэ,reuși
7259,geraten::V,очендэдтэ,reuși
7260,öffnen::V,rïhpestidh,deschide
7261,öffnen::V,rahpat,deschide
7262,öffnen::V,rabádit,deschide
7263,öffnen::V,rahpat,deschide
7264,öffnen::V,ávustiđ,deschide
7265,öffnen::V,čuáv'diđ,deschide
7266,öffnen::V,riččâd,deschide
7267,öffnen::V,ää´veed,deschide
7268,öffnen::V,čåu´dded,deschide
7269,öffnen::V,а̄вьдэ,deschide
7270,schließen::V,steegkedh,închide
7271,schließen::V,dahppat,închide
7272,schließen::V,gokčat,închide
7273,schließen::V,kiddiđ,închide
7274,schließen::V,toppâđ,închide
7275,schließen::V,kä´tted,închide
7276,schließen::V,тэ̄ффкэ,închide
7277,schließen::V,ка̄ххьтэ,închide
7278,stellen::V,bïejedh,pune
7279,stellen::V,bïejedh,așeza
7280,stellen::V,biejadit,pune
7281,stellen::V,biejadit,așeza
7282,stellen::V,bidjat,pune
7283,stellen::V,bidjat,așeza
7284,stellen::V,asâttiđ,pune
7285,stellen::V,asâttiđ,așeza
7286,stellen::V,piijjâd,pune
7287,stellen::V,piijjâd,așeza
7288,stellen::V,cää´ǩǩed,pune
7289,stellen::V,cää´ǩǩed,așeza
7290,stellen::V,пыййе,pune
7291,stellen::V,пыййе,așeza
7292,setzen::V,bïejedh,pune
7293,setzen::V,bïejedh,așeza
7294,setzen::V,biejadit,pune
7295,setzen::V,biejadit,așeza
7296,setzen::V,bidjat,pune
7297,setzen::V,bidjat,așeza
7298,setzen::V,i'štâttiđ,pune
7299,setzen::V,i'štâttiđ,așeza
7300,setzen::V,piijjâd,pune
7301,setzen::V,piijjâd,așeza
7302,setzen::V,пыййе,pune
7303,setzen::V,пыййе,așeza
7304,legen::V,bïejedh,pune
7305,legen::V,biedjat,pune
7306,legen::V,biejadit,pune
7307,legen::V,bidjat,pune
7308,legen::V,asâttiđ,pune
7309,legen::V,piijjâd,pune
7310,legen::V,пыййе,pune
7311,berühren::V,gaajesjidh,atinge
7312,berühren::V,duohttat,atinge
7313,berühren::V,giehtadit,atinge
7314,berühren::V,guoskat,atinge
7315,berühren::V,guoskkahit,atinge
7316,berühren::V,kuos'kâđ,atinge
7317,berühren::V,kuo'skâttiđ,atinge
7318,berühren::V,nja'vhâstiđ,atinge
7319,berühren::V,kuõskted,atinge
7320,berühren::V,njaauksted,atinge
7321,berühren::V,кӯсскэ,atinge
7322,berühren::V,лыксаххьтэ,atinge
7323,verbinden::V,ektiedidh,lega
7324,verbinden::V,gårredidh,lega
7325,verbinden::V,tjadnat,lega
7326,verbinden::V,ovttastahttit,lega
7327,verbinden::V,o'vtâstittiđ,lega
7328,verbinden::V,lahteđ,lega
7329,verbinden::V,lâ´htted,lega
7330,verbinden::V,чӯллмдэ,lega
7331,bedecken::V,gaptjedh,acoperi
7332,bedecken::V,jávvet,acoperi
7333,bedecken::V,gåbttjåt,acoperi
7334,bedecken::V,gokčat,acoperi
7335,bedecken::V,luáv'diđ,acoperi
7336,bedecken::V,kä´tted,acoperi
7337,bedecken::V,tu´vdded,acoperi
7338,bedecken::V,аййдэ,acoperi
7339,bedecken::V,тэ̄ффкэ,acoperi
7340,bedecken::V,ка̄ххьтэ,acoperi
7341,aufhängen::V,gævnjodh,atârna
7342,aufhängen::V,gævnjodh,spânzura
7343,aufhängen::V,gæhtsasjidh,atârna
7344,aufhängen::V,gæhtsasjidh,spânzura
7345,aufhängen::V,gahtsot,atârna
7346,aufhängen::V,gahtsot,spânzura
7347,aufhängen::V,gatsostit,atârna
7348,aufhängen::V,gatsostit,spânzura
7349,aufhängen::V,heŋget,atârna
7350,aufhängen::V,heŋget,spânzura
7351,aufhängen::V,heŋgiđ,atârna
7352,aufhängen::V,heŋgiđ,spânzura
7353,aufhängen::V,he'ŋgâstiđ,atârna
7354,aufhängen::V,he'ŋgâstiđ,spânzura
7355,aufhängen::V,kååccad,atârna
7356,aufhängen::V,kååccad,spânzura
7357,aufhängen::V,коадсэ,atârna
7358,aufhängen::V,коадсэ,spânzura
7359,anzünden::V,tsïhkijehtedh,aprinde
7360,anzünden::V,buollidit,aprinde
7361,anzünden::V,tsahkkidit,aprinde
7362,anzünden::V,cahkkedit,aprinde
7363,anzünden::V,cokkiittiđ,aprinde
7364,anzünden::V,cõ´ǩǩted,aprinde
7365,anzünden::V,puâl'lted,aprinde
7366,anzünden::V,пуэллхэ,aprinde
7367,aufheben::V,bijjiedidh,ridica
7368,aufheben::V,bijjiedidh,lua de jos
7369,aufheben::V,låpptit,ridica
7370,aufheben::V,låpptit,lua de jos
7371,aufheben::V,bajidit,ridica
7372,aufheben::V,bajidit,lua de jos
7373,aufheben::V,pajediđ,ridica
7374,aufheben::V,pajediđ,lua de jos
7375,aufheben::V,pââi´ded,ridica
7376,aufheben::V,pââi´ded,lua de jos
7377,aufheben::V,пайнэ,ridica
7378,aufheben::V,пайнэ,lua de jos
7379,zurücklassen::V,laehpedh,lăsa
7380,zurücklassen::V,laehpedh,lăsa în urmă
7381,zurücklassen::V,guodet,lăsa
7382,zurücklassen::V,guodet,lăsa în urmă
7383,zurücklassen::V,guođđit,lăsa
7384,zurücklassen::V,guođđit,lăsa în urmă
7385,zurücklassen::V,kyeđđiḋ,lăsa
7386,zurücklassen::V,kyeđđiḋ,lăsa în urmă
7387,zurücklassen::V,kue´đđed,lăsa
7388,zurücklassen::V,kue´đđed,lăsa în urmă
7389,zurücklassen::V,кӯдтӭ,lăsa
7390,zurücklassen::V,кӯдтӭ,lăsa în urmă
7391,verlieren::V,dassedh,pierde
7392,verlieren::V,biestedh,pierde
7393,verlieren::V,masset,pierde
7394,verlieren::V,láhppet,pierde
7395,verlieren::V,láhppit,pierde
7396,verlieren::V,läppiđ,pierde
7397,verlieren::V,monâttiđ,pierde
7398,verlieren::V,lä´pped,pierde
7399,verlieren::V,rââ´ppted,pierde
7400,verlieren::V,ка̄дхэ,pierde
7401,verlieren::V,кӯдтъе,pierde
7402,fallen lassen::V,gahtjehtidh,scăpa
7403,fallen lassen::V,gahtjehtidh,arunca
7404,fallen lassen::V,luojttet,scăpa
7405,fallen lassen::V,luojttet,arunca
7406,fallen lassen::V,luojttalit,scăpa
7407,fallen lassen::V,luojttalit,arunca
7408,fallen lassen::V,gahčahit,scăpa
7409,fallen lassen::V,gahčahit,arunca
7410,fallen lassen::V,lyeš'tiđ,scăpa
7411,fallen lassen::V,lyeš'tiđ,arunca
7412,fallen lassen::V,kočâttiđ,scăpa
7413,fallen lassen::V,kočâttiđ,arunca
7414,fallen lassen::V,rõpsted,scăpa
7415,fallen lassen::V,rõpsted,arunca
7416,fallen lassen::V,kõõččted,scăpa
7417,fallen lassen::V,kõõččted,arunca
7418,fallen lassen::V,ёҏтэ,scăpa
7419,fallen lassen::V,ёҏтэ,arunca
7420,fallen lassen::V,кэчхэ,scăpa
7421,fallen lassen::V,кэчхэ,arunca
7422,machen::V,daajhtodh,face
7423,machen::V,dahkat,face
7424,machen::V,dahkat,face
7425,machen::V,rähtiđ,face
7426,machen::V,raajjâd,face
7427,machen::V,tue´j'jeed,face
7428,machen::V,тӯййше,face
7429,machen::V,ӣллькье,face
7430,herstellen::V,skaepiedidh,fabrica
7431,herstellen::V,skaepiedidh,confecționa
7432,herstellen::V,buvtadit,fabrica
7433,herstellen::V,buvtadit,confecționa
7434,herstellen::V,dudjot,fabrica
7435,herstellen::V,dudjot,confecționa
7436,herstellen::V,a'mnâstiđ,fabrica
7437,herstellen::V,a'mnâstiđ,confecționa
7438,herstellen::V,va'lmâštiđ,fabrica
7439,herstellen::V,va'lmâštiđ,confecționa
7440,herstellen::V,vaalmšted,fabrica
7441,herstellen::V,vaalmšted,confecționa
7442,herstellen::V,лыххкэ,fabrica
7443,herstellen::V,лыххкэ,confecționa
7444,herstellen::V,ӣллькье,fabrica
7445,herstellen::V,ӣллькье,confecționa
7446,bauen::V,bigkedh,clădi
7447,bauen::V,bigkedh,construi
7448,bauen::V,biggit,clădi
7449,bauen::V,biggit,construi
7450,bauen::V,ráhkadit,clădi
7451,bauen::V,ráhkadit,construi
7452,bauen::V,huksiđ,clădi
7453,bauen::V,huksiđ,construi
7454,bauen::V,raajjâd,clădi
7455,bauen::V,raajjâd,construi
7456,bauen::V,тӯййше,clădi
7457,bauen::V,тӯййше,construi
7458,reparieren::V,davvodh,repara
7459,reparieren::V,divvot,repara
7460,reparieren::V,divvut,repara
7461,reparieren::V,tivvoođ,repara
7462,reparieren::V,čihtâđ,repara
7463,reparieren::V,teevvad,repara
7464,reparieren::V,чиннэ,repara
7465,verbessern::V,bueriedidh,ameliora
7466,verbessern::V,bueriedidh,îmbunătăți
7467,verbessern::V,báredit,ameliora
7468,verbessern::V,báredit,îmbunătăți
7469,verbessern::V,buoredit,ameliora
7470,verbessern::V,buoredit,îmbunătăți
7471,verbessern::V,buoridit,ameliora
7472,verbessern::V,buoridit,îmbunătăți
7473,verbessern::V,pye'rediđ,ameliora
7474,verbessern::V,pye'rediđ,îmbunătăți
7475,verbessern::V,pue´reed,ameliora
7476,verbessern::V,pue´reed,îmbunătăți
7477,verbessern::V,шӣгнэ,ameliora
7478,verbessern::V,шӣгнэ,îmbunătăți
7479,ändern::V,jeatjahtehtedh,schimba
7480,ändern::V,jeatjahtehtedh,modifica
7481,ändern::V,rievddadit,schimba
7482,ändern::V,rievddadit,modifica
7483,ändern::V,muhttit,schimba
7484,ändern::V,muhttit,modifica
7485,ändern::V,molsut,schimba
7486,ändern::V,molsut,modifica
7487,ändern::V,mutteđ,schimba
7488,ändern::V,mutteđ,modifica
7489,ändern::V,mu´tted,schimba
7490,ändern::V,mu´tted,modifica
7491,ändern::V,вуайхе,schimba
7492,ändern::V,вуайхе,modifica
7493,ändern::V,ка̄вьсе,schimba
7494,ändern::V,ка̄вьсе,modifica
7495,graben::V,berkedh,săpa
7496,graben::V,kroehkedh,săpa
7497,graben::V,bállet,săpa
7498,graben::V,goaivut,săpa
7499,graben::V,roggat,săpa
7500,graben::V,kuái'vuđ,săpa
7501,graben::V,rääppad,săpa
7502,graben::V,kuäivvad,săpa
7503,graben::V,ра̄бпэ,săpa
7504,graben::V,куаййве,săpa
7505,beugen::V,sojjedidh,curba
7506,beugen::V,såjådit,curba
7507,beugen::V,sojahit,curba
7508,beugen::V,sujâttiđ,curba
7509,beugen::V,kå´mrded,curba
7510,beugen::V,njikklõõttâd,curba
7511,beugen::V,сойхьтэ,curba
7512,beugen::V,то̄а̄ххкэ,curba
7513,beugen::V,нигклаххьтэ,curba
7514,biegen::V,sojjehtidh,îndoi
7515,biegen::V,sojjehtidh,încovoia
7516,biegen::V,såjådit,îndoi
7517,biegen::V,såjådit,încovoia
7518,biegen::V,niejddet,îndoi
7519,biegen::V,niejddet,încovoia
7520,biegen::V,sojahit,îndoi
7521,biegen::V,sojahit,încovoia
7522,biegen::V,čipteđ,îndoi
7523,biegen::V,čipteđ,încovoia
7524,biegen::V,soojted,îndoi
7525,biegen::V,soojted,încovoia
7526,biegen::V,сойхьтэ,îndoi
7527,biegen::V,сойхьтэ,încovoia
7528,drehen::V,jårrehtidh,învârti
7529,drehen::V,bådnjåt,învârti
7530,drehen::V,botnjat,învârti
7531,drehen::V,jurâttiđ,învârti
7532,drehen::V,jåårǥlâ´tted,învârti
7533,drehen::V,чоӊӊтэ,învârti
7534,wenden::V,jarkelidh,întoarce
7535,wenden::V,jårggålit,întoarce
7536,wenden::V,jorgalit,întoarce
7537,wenden::V,jurgâliđ,întoarce
7538,wenden::V,jåårǥlâ´tted,întoarce
7539,wenden::V,вӣррлаххътэ,întoarce
7540,wenden::V,ка̄вьсе,întoarce
7541,umdrehen::V,jarkedh,învârti
7542,umdrehen::V,jarkedh,întoarce
7543,umdrehen::V,måttsåstit,învârti
7544,umdrehen::V,måttsåstit,întoarce
7545,umdrehen::V,botnjat,învârti
7546,umdrehen::V,botnjat,întoarce
7547,umdrehen::V,jorgođ,învârti
7548,umdrehen::V,jorgođ,întoarce
7549,umdrehen::V,jårǥsted,învârti
7550,umdrehen::V,jårǥsted,întoarce
7551,umdrehen::V,коамьхе,învârti
7552,umdrehen::V,коамьхе,întoarce
7553,umdrehen::V,калльтлэ,învârti
7554,umdrehen::V,калльтлэ,întoarce
7555,heben::V,luknjedh,ridica
7556,heben::V,baavhkestidh,ridica
7557,heben::V,bajedit,ridica
