,Concept_ID,lbe,kn
1031,wecken::V,чантӏ учин ан,ಎಬ್ಬಿಸು
1032,zeigen::V,ккаккан бан,ತೋರಿಸು
1033,führen::V,буцин,ದಾರಿತೋರಿಸು
1034,lehren::V,лахьхьин бан,ಕಲಿಸು
1035,lehren::V,лахьхьин буллан,ಕಲಿಸು
1036,unterrichten::V,дарс дишаван,ಬೋಧಿಸು
1037,aufziehen::V,хъуна ан,ಸಲಹು
1038,aufziehen::V,тарбия ан,ಸಲಹು
1039,leiten::V,каялувшиву дан,ಮುಂದಾಳಾಗಿರು 
1040,einladen::V,хъамалу оьвчин,ಆಹ್ವಾನಿಸು
1041,vereinigen::V,ца бан,ಒಂದಾಗು
1042,besuchen::V,ялун уххан,ಭೇಟಿಯಾಗು
1043,treffen::V,хьуна бакьин,ಸಂಧಿಸು
1044,sich versammeln::V,батӏин,ನೆರೆ
1045,spielen::V,тӏуркӏу тӏун,ಆಡು
1046,singen::V,балай тӏун,ಹಾಡು
1047,tanzen::V,къавтӏун,ಕುಣಿ
1048,sich trennen::V,ппив хьун,ಪ್ರತ್ಯೇಮಾಡು
1049,verlassen::V,увккун гьан,ಕಳೆ
1050,retten::V,ххассал бан,ರಕ್ಷಿಸು
1051,bewachen::V,къарал бан,ಕಾಪಾಡು
1052,schützen::V,ябан,ಸಂರಕ್ಷಿಸು
1053,verteidigen::V,буруччин,ಕಾಪಿಡು
1054,sich schlagen::V,биян,ಕಿತ್ತಾಟ
1055,schießen::V,битлан,ಎಸೆ
1056,siegen::V,ххув хьун,ಗೆಲ್ಲು
1057,siegen::V,ххувшаву ласун,ಗೆಲ್ಲು
1058,ärgern::V,ссибизан уллан,ರೇಗಿಸು
1059,schlagen::V,рищун,ಹೊಡೆ
1060,stechen::V,кьутӏин,ಚುಚ್ಚು
1061,stoßen::V,щун,ತಳ್ಳು
1062,stehlen::V,дацин,ಕದಿ
1063,stören::V,кьючин,ಕತಕು
1064,belästigen::V,бизар уллан,ತೊಂದರೆ
1065,verbergen::V,лабитан,ಮರೆಮಾಜು
1066,verbergen::V,кӏучӏ бан,ಮರೆಮಾಜು
1067,täuschen::V,хъяврин ан,ಠಕ್ಕಿಸು
1068,betrügen::V,аьикьин ан,ವಂಚಿಸು
1069,töten::V,ивчӏан,ಕೊಲ್ಲು
1070,wohnen::V,оьрму бутлан,ವಾಸಿಸು
1071,arbeiten::V,зун,ಕೆಲಸ ಮಾಡು
1072,sammeln::V,ттихӏин,ಸಂಚಯಿಸು
1073,sammeln::V,вив дишин,ಸಂಚಯಿಸು
1074,pflücken::V,риттун,ಬಿಡಿಸು
1075,jagen::V,авли занан,ಬೇಟೆಯಾಡು
1076,fischen::V,чавахъру бугьлан,ಮೀನು ಹಿಡಿ
1077,fassen::V,бугьан,ಹಿಡಿ
1078,hüten::V,урттуйн бакьлан,ಗುಂಪುಸೇರಿಸು
1079,treiben::V,дачин дуллан,ದಬ್ಬು
1080,treiben::V,лихъан буллан,ದಬ್ಬು
1081,anbinden::V,бахӏин,ಬಿಗಿ
1082,füttern::V,канаки буллан,ಮೇಯಿಸು
1083,melken::V,ттизин,ಹಾಲು ಕರೆ
1084,hacken::V,мюрш буллан,ತುಂಡರಿಸು
1085,hacken::V,мюрш бан,ತುಂಡರಿಸು
1086,gießen::V,щин дишин,ನೀರುಹಾಕು
1087,reifen::V,диян,ಕಳಿ
1088,zubereiten::V,хӏадур дан,ಅಡಿಗೆಮಾಡು
1089,zubereiten::V,хӏадур бан,ಅಡಿಗೆಮಾಡು
1090,kochen::V,шашан,ಅಡು
1091,kochen::V,шашан дуллан,ಅಡು
1092,backen::V,бишлан,ಬೇಯಿಸು
1093,backen::V,шахьлан,ಬೇಯಿಸು
1094,braten::V,цӏарайх дуллан,ಕರಿ
1095,umrühren::V,хӏала бан,ಕಲಕು
1096,stricken::V,щащлан,ಹೆಣೆ
1097,stricken::V,щащан,ಹೆಣೆ
1098,nähen::V,дуруххан,ಹೊಲಿ
1099,färben::V,ранг щун,ಬಣ್ಣ ಹತ್ತು
1100,reinigen::V,марцӏ бан,ಸ್ವಚ್ಛಮಾಡು
1101,waschen::V,шюшин,ತೊಳೆ
1102,abwischen::V,лишин,ಒರಸು
1103,spülen::V,вилаган,ಗಲಬರಿಸು
1104,fegen::V,башин,ಗುಡಿಸು
1105,kehren::V,бахьлан,ಗುಡಿಸು
1106,baden::V,щинавун учӏлан,ಸ್ನಾನಮಾಡು
1107,sich waschen::V,диссун,ತೊಳೆ
1108,sich waschen::V,лажин диссун,ತೊಳೆ
1109,sich waschen::V,лажин дислан,ತೊಳೆ
1110,sich waschen::V,биссун,ತೊಳೆ
1111,sich waschen::V,чурх бислан,ತೊಳೆ
1112,ausziehen::V,ликкан,ಬಿಚ್ಚು
1113,anziehen::V,лаххан,ಹಾಕು
1114,sich anziehen::V,янна лаххан,ಹಾಕು
1115,kämmen::V,ттарал дуккан,ಬಾಚು
1116,schmücken::V,чӏюлу бан,ಅಲಂಕರಿಸು
1117,sagen::V,учин,ಹೇಳು
1118,sprechen::V,гъалгъа тӏун,ನುಡಿ
1119,reden::V,гъалгъа тӏун,ನುಡಿ
1120,sich unterhalten::V,гъалгъа тӏун,ಹರಟೆ ಹೊಡಿ
1121,fragen::V,цӏуххин,ವಿಚಾರಿಸು
1122,bitten::V,тавакъю буллан,ಬೇಡು
1123,erzählen::V,хавар бусан,ಹೇಳು
1124,mitteilen::V,баян бан,ತಿಳಿಸು
1125,mitteilen::V,хавар бан,ತಿಳಿಸು
1126,nennen::V,цӏа дизан,ಹೆಸರಿಡು
1127,rufen::V,оьвтӏун,ಕರೆ
1128,prahlen::V,цӏа дуллан,ಜಂಬ ಕೊಚ್ಚು
1129,übersetzen::V,таржума бан,ಭಾಷಾಂತರಿಸು
1130,denken::V,пикри буллан,ಯೋಚಿಸು
1131,glauben::V,вих хьун,ನಂಬು
1132,bemerken::V,хӏисав хъун,ಗಮನಿಸು
1133,erkennen::V,увчӏин,ಗುರುತುಹಿಡಿ
1134,begreifen::V,бувчӏин,ಗ್ರಹಿಸು
1135,lernen::V,лахьлан,ಕಲಿ
1136,lernen::V,лахьхьин,ಕಲಿ
1137,wissen::V,кӏулну бикӏан,ಅರಿ
1138,wissen::V,хавар бикӏан,ಅರಿ
1139,sich erinnern an::V,дакӏнин бутан,ಜ್ಞಾಪಕವಿಟ್ಟುಕೊ
1140,vergessen::V,хъама битан,ಮರೆತುವಿಡು
1141,messen::V,дуцин дуллан,ಅಳೆ
1142,messen::V,дуцин дан,ಅಳೆ
1143,zählen::V,дуккин,ಗಣಿಸು
1144,rechnen::V,хӏисав дан,ಲೆಕ್ಕ ಹಾಕು
1145,lesen::V,ккалан,ಓದು
1146,malen::V,сурат дуллан,ಬಿಡಿಸು
1147,zeichnen::V,сурат дуллан,ಬಿಡಿಸು
1148,schreiben::V,чичин,ಬರೆ
1149,schreiben::V,чичлан,ಬರೆ
1150,besitzen::V,дуну икӏан,ಒಡೆಯನಾಗಿರು
1151,besitzen::V,дуну дикӏан,ಒಡೆಯನಾಗಿರು
1152,besitzen::V,заллуну икӏан,ಒಡೆಯನಾಗಿರು
1153,kaufen::V,машан ласун,ಕೊಳ್ಳು
1154,verkaufen::V,баххан,ಕೊಡು
1155,bezahlen::V,арцу дулун,ಬೆಲೆತೆರು
1156,bezahlen::V,багьа булун,ಬೆಲೆತೆರು
1157,zahlen::V,арцу дулун,ಹಣವನ್ನುಕೊಡು
1158,zahlen::V,багьа булун,ಹಣವನ್ನುಕೊಡು
1159,beherrschen::V,дуну икӏан,ಅಧಿಕಾರ ನಡೆಸು
1160,beherrschen::V,заллуну икӏан,ಅಧಿಕಾರ ನಡೆಸು
1161,ertragen::V,бухӏан,ಸಹಿಸು
1162,Leber::N,,ಯಕೃತ್ತು
1163,Moor::N,,ಬಂಜರು ಭೂಮಿ
1164,Anhöhe::N,,ದಿಬ್ಬ
1165,Bucht::N,,ಖಾರಿ
1166,Barsch::N,,ಪರ್ಚ್ ಮೀನು
1167,Hecht::N,,ಪೈಕ್ ಮೀನು
1168,Laus::N,,ಹೇನು
1169,Ruf::N,,ಕೂಗು
1170,Platz::N,,ಅಂತರ
1171,Kante::N,,ಅಂಚು
1172,Größe::N,,ಪ್ರಮಾಣ
1173,Menge::N,,ಮೊತ್ತ
1174,Figur::N,,ಆಕಾರ
1175,Tasche::N,,ಚೀಲ
1176,Öl::N,,ಎಣ್ಣೆ
1177,Schuh::N,,ಪಾದರಕ್ಷೆ
1178,Leine::N,,ಹಗ್ಗ
1179,König::N,,ರಾಜ
1180,fein::A,,ಕೋಮಲ
1181,auf einmal::ADV,,ಒಡನೆ
1182,bald::ADV,,ಬೇಗ
1183,einst::ADV,,ಪೂರ್ವದಲ್ಲಿ
1184,schon::ADV,,ಆಗಲೇ
1185,sie::PRN,,ಅವರು
1186,siebzig::NUM,,ಎಪ್ಪತ್ತು
1187,klirren::V,,ಕಿಣಿಕಿಣಿಸು
1188,heulen::V,,ಅರಚು
1189,rühren::V,,ಹೃದಯ ಸ್ಪರ್ಶಕ್ಕೆ
1190,zu sehen sein::V,,ಕಾಣಿಸು
1191,wollen::V,,ಬಯಸು
1192,geraten::V,,ಉತ್ಪತ್ತಿಮಾಡು
1193,kratzen::V,,ತರಚಿಕೊಳ್ಳು
1194,stecken::V,,ಸಿಕ್ಕಿಸು
1195,schleifen::V,,ಮಸೆ
1196,rütteln::V,,ಕುಲುಕಿಸು
1197,ziehen::V,,ಎಳೆ
1198,packen::V,,ಸೆಳೆ
1199,wünschen::V,,ಬಯಸು
1200,zudecken::V,,ಹಾಸು
1201,antreiben::V,,ಓಡಿಸು
1202,lassen::V,,ಮಾಡಲುಬಿಡು
1203,treten::V,,ಒದೆ
1204,verstehen::V,,ಅರ್ಥಮಾಡಿಕೊ
