,Concept_ID,se,mn
720,Sumpf::N,jeggi,намаг
721,Sumpf::N,jeggi,балчиг
722,Sumpf::N,jeä´ǧ'ǧ,намаг
723,Sumpf::N,jeä´ǧ'ǧ,балчиг
724,Sumpf::N,ла̄ммьп,намаг
725,Sumpf::N,ла̄ммьп,балчиг
726,Moor::N,pluevie,хүлрийн намаг
727,Moor::N,jiegge,хүлрийн намаг
728,Moor::N,suotnju,хүлрийн намаг
729,Moor::N,karrii,хүлрийн намаг
730,Moor::N,kä´rev,хүлрийн намаг
731,Moor::N,veättaǩ,хүлрийн намаг
732,Moor::N,ла̄ммьп,хүлрийн намаг
733,Wiese::N,ïentje,нуга
734,Wiese::N,giedde,нуга
735,Wiese::N,gieddi,нуга
736,Wiese::N,nijtto,нуга
737,Wiese::N,пуэшенҍ,нуга
738,Wald::N,skåake,ой
739,Wald::N,skåajje,ой
740,Wald::N,miehtsie,ой
741,Wald::N,vuovdde,ой
742,Wald::N,miehttse,ой
743,Wald::N,vuovdi,ой
744,Wald::N,meahcci,ой
745,Wald::N,mecci,ой
746,Wald::N,vyemi,ой
747,Wald::N,vue´mm,ой
748,Wald::N,meä´c'c,ой
749,Wald::N,ля̄ммт,ой
750,Hügel::N,deava,болдог
751,Hügel::N,dievvá,болдог
752,Hügel::N,dievvá,болдог
753,Hügel::N,čummâ,болдог
754,Hügel::N,pä´rcc,болдог
755,Hügel::N,teä´rmm,болдог
756,Hügel::N,ка̄ннҌт,болдог
757,Anhöhe::N,deava,гүвээ
758,Anhöhe::N,jalladahke,гүвээ
759,Anhöhe::N,dievásj,гүвээ
760,Anhöhe::N,aláš,гүвээ
761,Anhöhe::N,luohkká,гүвээ
762,Anhöhe::N,tiävá,гүвээ
763,Anhöhe::N,poorááš,гүвээ
764,Anhöhe::N,ču´lpp,гүвээ
765,Anhöhe::N,škâu´ŋŋ,гүвээ
766,Anhöhe::N,ка̄ннҌт,гүвээ
767,Berg::N,bïerje,уул
768,Berg::N,várre,уул
769,Berg::N,várri,уул
770,Berg::N,vääṛi,уул
771,Berg::N,vää´rr,уул
772,Berg::N,те̄ррьм,уул
773,Gipfel::N,dalvese,орой
774,Gipfel::N,dalvese,оргил
775,Gipfel::N,tjåhkkå,орой
776,Gipfel::N,tjåhkkå,оргил
777,Gipfel::N,čohkka,орой
778,Gipfel::N,čohkka,оргил
779,Gipfel::N,čokke,орой
780,Gipfel::N,čokke,оргил
781,Gipfel::N,čå´ǩǩ,орой
782,Gipfel::N,čå´ǩǩ,оргил
783,Gipfel::N,ла̄ддҍв,орой
784,Gipfel::N,ла̄ддҍв,оргил
785,Höhle::N,beajoe,агуй
786,Höhle::N,rájgge,агуй
787,Höhle::N,sluoggo,агуй
788,Höhle::N,biedju,агуй
789,Höhle::N,kuovđâšm,агуй
790,Höhle::N,skuõrr,агуй
791,Höhle::N,вуэӈӈк,агуй
792,Abhang::N,boelte,хүр
793,Abhang::N,brijrie,хүр
794,Abhang::N,bállte,хүр
795,Abhang::N,vielti,хүр
796,Abhang::N,luohkká,хүр
797,Abhang::N,viel'tti,хүр
798,Abhang::N,vie´ltt,хүр
799,Abhang::N,луэххк,хүр
800,Quelle::N,aajege,булаг
801,Quelle::N,gaaltije,булаг
802,Quelle::N,ája,булаг
803,Quelle::N,ája,булаг
804,Quelle::N,gáldu,булаг
805,Quelle::N,aajâ,булаг
806,Quelle::N,käldee,булаг
807,Quelle::N,lädd,булаг
808,Quelle::N,käivv,булаг
809,Quelle::N,ка̄ййв,булаг
810,Bach::N,johketje,горхи
811,Bach::N,jåhkå,горхи
812,Bach::N,jågåsj,горхи
813,Bach::N,jogaš,горхи
814,Bach::N,aajâ,горхи
815,Bach::N,vuäjj,горхи
816,Bach::N,вуэйй,горхи
817,Fluss::N,johke,гол
818,Fluss::N,johke,мөрөн
819,Fluss::N,ædno,гол
820,Fluss::N,ædno,мөрөн
821,Fluss::N,jåhkå,гол
822,Fluss::N,jåhkå,мөрөн
823,Fluss::N,johka,гол
824,Fluss::N,johka,мөрөн
825,Fluss::N,juuhâ,гол
826,Fluss::N,juuhâ,мөрөн
827,Fluss::N,jokk,гол
828,Fluss::N,jokk,мөрөн
829,Fluss::N,jeänn,гол
830,Fluss::N,jeänn,мөрөн
831,Fluss::N,ё̄гк,гол
832,Fluss::N,ё̄гк,мөрөн
833,Ufer::N,beala,эрэг
834,Ufer::N,gádde,эрэг
835,Ufer::N,gáddi,эрэг
836,Ufer::N,riddo,эрэг
837,Ufer::N,redd,эрэг
838,Ufer::N,рыннт,эрэг
839,Küste::N,mïere,эрэг
840,Küste::N,gaedtie,эрэг
841,Küste::N,merragádde,эрэг
842,Küste::N,merraguovllo,эрэг
843,Küste::N,gáddi,эрэг
844,Küste::N,riddo,эрэг
845,Küste::N,miârr'redd,эрэг
846,Küste::N,рыннт,эрэг
847,Festland::N,gaedtie,хуурай газар
848,Festland::N,gádde,хуурай газар
849,Festland::N,nannán,хуурай газар
850,Festland::N,kušknjâs,хуурай газар
851,Festland::N,eennâm,хуурай газар
852,Festland::N,jânnam,хуурай газар
853,Festland::N,ма̄ннтэр,хуурай газар
854,Meer::N,mearoe,далай
855,Meer::N,mearoe,тэнгис
856,Meer::N,merra,далай
857,Meer::N,merra,тэнгис
858,Meer::N,nuorre,далай
859,Meer::N,nuorre,тэнгис
860,Meer::N,áhpi,далай
861,Meer::N,áhpi,тэнгис
862,Meer::N,mearra,далай
863,Meer::N,mearra,тэнгис
864,Meer::N,meeṛâ,далай
865,Meer::N,meeṛâ,тэнгис
866,Meer::N,miârr,далай
867,Meer::N,miârr,тэнгис
868,Meer::N,ме̄рр,далай
869,Meer::N,ме̄рр,тэнгис
870,Bucht::N,loekte,булан
871,Bucht::N,loekte,далайн тохой
872,Bucht::N,oagge,булан
873,Bucht::N,oagge,далайн тохой
874,Bucht::N,luokta,булан
875,Bucht::N,luokta,далайн тохой
876,Bucht::N,luokta,булан
877,Bucht::N,luokta,далайн тохой
878,Bucht::N,čuáj̣á,булан
879,Bucht::N,čuáj̣á,далайн тохой
880,Bucht::N,luhtt,булан
881,Bucht::N,luhtt,далайн тохой
882,Bucht::N,вӯнн,булан
883,Bucht::N,вӯнн,далайн тохой
884,Bucht::N,лӯххт,булан
885,Bucht::N,лӯххт,далайн тохой
886,Insel::N,sååle,арал
887,Insel::N,suoloj,арал
888,Insel::N,suolu,арал
889,Insel::N,suálui,арал
890,Insel::N,suâl,арал
891,Insel::N,суэл,арал
892,Blume::N,rïesege,цэцэг
893,Blume::N,giedjek,цэцэг
894,Blume::N,rássi,цэцэг
895,Blume::N,kukká,цэцэг
896,Blume::N,heä´rvvrää´ss,цэцэг
897,Blume::N,ывьнэнч,цэцэг
898,Gras::N,kraesie,өвс
899,Gras::N,kraesie,ногоо
900,Gras::N,rásse,өвс
901,Gras::N,rásse,ногоо
902,Gras::N,rássi,өвс
903,Gras::N,rássi,ногоо
904,Gras::N,rääsi,өвс
905,Gras::N,rääsi,ногоо
906,Gras::N,rää´ss,өвс
907,Gras::N,rää´ss,ногоо
908,Gras::N,ра̄ссь,өвс
909,Gras::N,ра̄ссь,ногоо
910,Wurzel::N,roehtse,үндэс
911,Wurzel::N,ruohttsa,үндэс
912,Wurzel::N,ruohtas,үндэс
913,Wurzel::N,veedis,үндэс
914,Wurzel::N,vue´ddes,үндэс
915,Wurzel::N,вуэнҍтэсь,үндэс
916,Baum::N,moere,мод
917,Baum::N,muorra,мод
918,Baum::N,muorra,мод
919,Baum::N,muoṛâ,мод
920,Baum::N,muõrr,мод
921,Baum::N,мӯрр,мод
922,Stamm::N,ståamhpe,иш
923,Stamm::N,ståamhpe,гуалин
924,Stamm::N,mátta,иш
925,Stamm::N,mátta,гуалин
926,Stamm::N,galda,иш
927,Stamm::N,galda,гуалин
928,Stamm::N,ruŋgo,иш
929,Stamm::N,ruŋgo,гуалин
930,Stamm::N,stokk,иш
931,Stamm::N,stokk,гуалин
932,Stamm::N,мӯрр,иш
933,Stamm::N,мӯрр,гуалин
934,Stamm::N,кэ̄ллт,иш
935,Stamm::N,кэ̄ллт,гуалин
936,Rinde::N,gïrre,холтос
937,Rinde::N,baarhkoe,холтос
938,Rinde::N,bárkko,холтос
939,Rinde::N,ostu,холтос
940,Rinde::N,bárku,холтос
941,Rinde::N,korrâ,холтос
942,Rinde::N,kõrr,холтос
943,Rinde::N,pärkk,холтос
944,Rinde::N,кэ̄рр,холтос
945,Rinde::N,па̄ҏҏк,холтос
946,Ast::N,åeksie,гишүү
947,Ast::N,oakse,гишүү
948,Ast::N,oaksi,гишүү
949,Ast::N,uák'si,гишүү
950,Ast::N,å´hss,гишүү
951,Ast::N,вуэккьс,гишүү
952,Zweig::N,åeksie,салаа
953,Zweig::N,oakse,салаа
954,Zweig::N,rissi,салаа
955,Zweig::N,syeṛi,салаа
956,Zweig::N,sue´rr,салаа
957,Zweig::N,рыссе,салаа
958,Blatt::N,plienie,навч
959,Blatt::N,lassta,навч
960,Blatt::N,lasta,навч
961,Blatt::N,lostâ,навч
962,Blatt::N,lõstt,навч
963,Blatt::N,лэ̄сст,навч
964,Birke::N,såekie,хус
965,Birke::N,soahke,хус
966,Birke::N,soahki,хус
967,Birke::N,suáhi,хус
968,Birke::N,suâ´ǩǩ,хус
969,Birke::N,пе̄ссьмӯрр,хус
970,Kiefer[Baum]::N,bietsie,нарс
971,Kiefer[Baum]::N,hájkka,нарс
972,Kiefer[Baum]::N,biehtse,нарс
973,Kiefer[Baum]::N,beahci,нарс
974,Kiefer[Baum]::N,peeci,нарс
975,Kiefer[Baum]::N,pie´cc,нарс
976,Kiefer[Baum]::N,пе̄дзь,нарс
977,Weide[Baum]::N,saalje,уд
978,Weide[Baum]::N,saalje,бургас
979,Weide[Baum]::N,sállja,уд
980,Weide[Baum]::N,sállja,бургас
981,Weide[Baum]::N,sieđga,уд
982,Weide[Baum]::N,sieđga,бургас
983,Weide[Baum]::N,puájui,уд
984,Weide[Baum]::N,puájui,бургас
985,Weide[Baum]::N,puäi,уд
986,Weide[Baum]::N,puäi,бургас
987,Weide[Baum]::N,пуай,уд
988,Weide[Baum]::N,пуай,бургас
989,Tanne::N,goese,гачуур
990,Tanne::N,guossa,гачуур
991,Tanne::N,guossa,гачуур
992,Tanne::N,kuosâ,гачуур
993,Tanne::N,kuõss,гачуур
994,Tanne::N,кӯсс,гачуур
995,Horn::N,tjåervie,эвэр
996,Horn::N,tjoarvve,эвэр
997,Horn::N,čoarvi,эвэр
998,Horn::N,čuár'vi,эвэр
999,Horn::N,čuä´rvv,эвэр
1000,Horn::N,чуэррьв,эвэр
1001,Feder::N,badtse,өд
1002,Feder::N,dålgge,өд
1003,Feder::N,bozza,өд
1004,Feder::N,puzzâ,өд
1005,Feder::N,tolge,өд
1006,Feder::N,poʒʒ,өд
1007,Feder::N,по̄ннц,өд
1008,Fell::N,njaltja,арьс
1009,Fell::N,duollje,арьс
1010,Fell::N,náhkki,арьс
1011,Fell::N,dorkkas,арьс
1012,Fell::N,turkkâ,арьс
1013,Fell::N,tyel'ji,арьс
1014,Fell::N,nähki,арьс
1015,Fell::N,torkk,арьс
1016,Fell::N,čåu´dd,арьс
1017,Fell::N,tue´l'lj,арьс
1018,Fell::N,тӯлльй,арьс
1019,Flügel::N,såaja,жигүүр
1020,Flügel::N,såaja,далавч
1021,Flügel::N,såajoe,жигүүр
1022,Flügel::N,såajoe,далавч
1023,Flügel::N,soadje,жигүүр
1024,Flügel::N,soadje,далавч
1025,Flügel::N,soadji,жигүүр
1026,Flügel::N,soadji,далавч
1027,Flügel::N,suáj̣á,жигүүр
1028,Flügel::N,suáj̣á,далавч
1029,Flügel::N,suäjj,жигүүр
1030,Flügel::N,suäjj,далавч
1031,Flügel::N,суэйй,жигүүр
1032,Flügel::N,суэйй,далавч
1033,Klaue::N,gadtse,савар
1034,Klaue::N,gadtse,хумс
1035,Klaue::N,guober,савар
1036,Klaue::N,guober,хумс
1037,Klaue::N,gazza,савар
1038,Klaue::N,gazza,хумс
1039,Klaue::N,kozzâ,савар
1040,Klaue::N,kozzâ,хумс
1041,Klaue::N,kõʒʒ,савар
1042,Klaue::N,kõʒʒ,хумс
1043,Klaue::N,кэ̄ннц,савар
1044,Klaue::N,кэ̄ннц,хумс
1045,Kralle::N,gadtse,савар
1046,Kralle::N,gadtsa,савар
1047,Kralle::N,gazza,савар
1048,Kralle::N,kozzâ,савар
1049,Kralle::N,kõʒʒ,савар
1050,Kralle::N,ке̄бпель,савар
1051,Schwanz::N,siejpie,сүүл
1052,Schwanz::N,siejbbe,сүүл
1053,Schwanz::N,bađuš,сүүл
1054,Schwanz::N,seaibi,сүүл
1055,Schwanz::N,seibi,сүүл
1056,Schwanz::N,sei´bb,сүүл
1057,Schwanz::N,piä´cciǩ,сүүл
1058,Schwanz::N,пиджь,сүүл
1059,Schwanz::N,се̄ййп,сүүл
1060,Schwanz::N,пе̄цехь,сүүл
1061,Ei::N,munnie,өндөг
1062,Ei::N,månne,өндөг
1063,Ei::N,monni,өндөг
1064,Ei::N,maṇe,өндөг
1065,Ei::N,mââ´nn,өндөг
1066,Ei::N,маннҍ,өндөг
1067,Nest::N,biesie,үүр
1068,Nest::N,biesse,үүр
1069,Nest::N,beassi,үүр
1070,Nest::N,peesi,үүр
1071,Nest::N,piervâl,үүр
1072,Nest::N,piä´ss,үүр
1073,Nest::N,пе̄ссь,үүр
1074,Bau::N,biesie,нүх
1075,Bau::N,biesie,элүү
1076,Bau::N,biedjo,нүх
1077,Bau::N,biedjo,элүү
1078,Bau::N,liesso,нүх
1079,Bau::N,liesso,элүү
1080,Bau::N,biedju,нүх
1081,Bau::N,biedju,элүү
1082,Bau::N,piäju,нүх
1083,Bau::N,piäju,элүү
1084,Bau::N,вуэӈӈк,нүх
1085,Bau::N,вуэӈӈк,элүү
1086,Tier::N,juvre,амьтан
1087,Tier::N,juvre,адгуус
1088,Tier::N,udos,амьтан
1089,Tier::N,udos,адгуус
1090,Tier::N,divrre,амьтан
1091,Tier::N,divrre,адгуус
1092,Tier::N,luohtok,амьтан
1093,Tier::N,luohtok,адгуус
1094,Tier::N,ealli,амьтан
1095,Tier::N,ealli,адгуус
1096,Tier::N,ellee,амьтан
1097,Tier::N,ellee,адгуус
1098,Tier::N,jie´lli,амьтан
1099,Tier::N,jie´lli,адгуус
1100,Tier::N,жыва,амьтан
1101,Tier::N,жыва,адгуус
1102,Herde::N,dåehkie,сүрэг
1103,Herde::N,ællo,сүрэг
1104,Herde::N,fuovva,сүрэг
1105,Herde::N,doahkki,сүрэг
1106,Herde::N,čagge,сүрэг
1107,Herde::N,tukk,сүрэг
1108,Herde::N,vâ´lvv,сүрэг
1109,Herde::N,чуэз,сүрэг
1110,Herde::N,чӣгар,сүрэг
1111,Kuh::N,govse,үнээ
1112,Kuh::N,gussa,үнээ
1113,Kuh::N,gussa,үнээ
1114,Kuh::N,kussâ,үнээ
1115,Kuh::N,kuss,үнээ
1116,Kuh::N,лӣххьм,үнээ
1117,Bulle::N,vuaksa,бух
1118,Bulle::N,vuoksá,бух
1119,Bulle::N,heargi,бух
1120,Bulle::N,vuák'sá,бух
1121,Bulle::N,ergi,бух
1122,Bulle::N,vuâhss,бух
1123,Bulle::N,е̄ррьк,бух
1124,Pferd::N,hierkie,морь
1125,Pferd::N,hierkie,адуу
1126,Pferd::N,råsse,морь
1127,Pferd::N,råsse,адуу
1128,Pferd::N,hæssta,морь
1129,Pferd::N,hæssta,адуу
1130,Pferd::N,heavuš,морь
1131,Pferd::N,heavuš,адуу
1132,Pferd::N,hiävuš,морь
1133,Pferd::N,hiävuš,адуу
1134,Pferd::N,heävaš,морь
1135,Pferd::N,heävaš,адуу
1136,Pferd::N,ро̄ссь,морь
1137,Pferd::N,ро̄ссь,адуу
1138,Schaf::N,sïrve,хонь
1139,Schaf::N,sávttsa,хонь
1140,Schaf::N,sávza,хонь
1141,Schaf::N,savzâ,хонь
1142,Schaf::N,sauʒʒ,хонь
1143,Schaf::N,ла̄мьпесь,хонь
1144,Schwein::N,snurke,гахай
1145,Schwein::N,svijnne,гахай
1146,Schwein::N,spiidni,гахай
1147,Schwein::N,šahe,гахай
1148,Schwein::N,šââ´ǩǩ,гахай
1149,Schwein::N,ша̄гкь,гахай
1150,Hund::N,bïenje,нохой
1151,Hund::N,bena,нохой
1152,Hund::N,beana,нохой
1153,Hund::N,peenuv,нохой
1154,Hund::N,piânnai,нохой
1155,Hund::N,пе̄ннэ,нохой
1156,Katze::N,gaahtoe,муур
1157,Katze::N,gaahtoe,мигуй
1158,Katze::N,gáhtto,муур
1159,Katze::N,gáhtto,мигуй
1160,Katze::N,bussá,муур
1161,Katze::N,bussá,мигуй
1162,Katze::N,kissá,муур
1163,Katze::N,kissá,мигуй
1164,Katze::N,kaass,муур
1165,Katze::N,kaass,мигуй
1166,Katze::N,ко̄а̄сс,муур
1167,Katze::N,ко̄а̄сс,мигуй
1168,Bär::N,gumsie,баавгай
1169,Bär::N,biernna,баавгай
1170,Bär::N,guovža,баавгай
1171,Bär::N,bierdna,баавгай
1172,Bär::N,kuob'žâ,баавгай
1173,Bär::N,kue´bǯǯ,баавгай
1174,Bär::N,та̄лл,баавгай
1175,Eichhörnchen::N,åeruve,хэрэм
1176,Eichhörnchen::N,oarre,хэрэм
1177,Eichhörnchen::N,oarri,хэрэм
1178,Eichhörnchen::N,uár'ree,хэрэм
1179,Eichhörnchen::N,vuä´r'rev,хэрэм
1180,Eichhörnchen::N,вуэррев,хэрэм
1181,Elch::N,ïelje,хандгай
1182,Elch::N,ællja,хандгай
1183,Elch::N,sarvva,хандгай
1184,Elch::N,ealga,хандгай
1185,Elch::N,sorvâ,хандгай
1186,Elch::N,sõrvv,хандгай
1187,Elch::N,сэ̄ррв,хандгай
1188,Fuchs::N,riepie,үнэг
1189,Fuchs::N,riebij,үнэг
1190,Fuchs::N,rieban,үнэг
1191,Fuchs::N,riemnjis,үнэг
1192,Fuchs::N,rie´mjj,үнэг
1193,Fuchs::N,рӣммьн,үнэг
1194,Hase::N,njåemele,туулай
1195,Hase::N,njoammel,туулай
1196,Hase::N,njoammil,туулай
1197,Hase::N,njuámmil,туулай
1198,Hase::N,njue´m'mel,туулай
1199,Hase::N,нюэммель,туулай
1200,Maus::N,snjeara,хулгана
1201,Maus::N,snjierrá,хулгана
1202,Maus::N,sáhpán,хулгана
1203,Maus::N,säplig,хулгана
1204,Maus::N,sä´ppli,хулгана
1205,Maus::N,са̄хпьлинк,хулгана
1206,Wolf::N,sïejpe,чоно
1207,Wolf::N,stálppe,чоно
1208,Wolf::N,stáhkke,чоно
1209,Wolf::N,ruomas,чоно
1210,Wolf::N,kumpe,чоно
1211,Wolf::N,návdi,чоно
1212,Wolf::N,kumppi,чоно
1213,Wolf::N,ku´mpp,чоно
1214,Wolf::N,pââ´ldes,чоно
1215,Wolf::N,чиррм,чоно
1216,Wolf::N,пальтӭсь,чоно
1217,Vogel::N,ledtie,шувуу
1218,Vogel::N,lådde,шувуу
1219,Vogel::N,loddi,шувуу
1220,Vogel::N,lodde,шувуу
1221,Vogel::N,lå´dd,шувуу
1222,Vogel::N,лоаннҍт,шувуу
1223,Schwarm::N,dåehkie,сүрэг
1224,Schwarm::N,doahkke,сүрэг
1225,Schwarm::N,doahkki,сүрэг
1226,Schwarm::N,tuák'ki,сүрэг
1227,Schwarm::N,parvv,сүрэг
1228,Schwarm::N,туххк,сүрэг
1229,Huhn::N,vöönhtse,тахиа
1230,Huhn::N,vuonntsá,тахиа
1231,Huhn::N,vuonccis,тахиа
1232,Huhn::N,kääṇi,тахиа
1233,Huhn::N,kää´nn,тахиа
1234,Huhn::N,ка̄ннҌ,тахиа
1235,Hahn::N,deere,эр тахиа
1236,Hahn::N,hádna,эр тахиа
1237,Hahn::N,åresvuonntsá,эр тахиа
1238,Hahn::N,vuonccis,эр тахиа
1239,Hahn::N,kääṇi,эр тахиа
1240,Hahn::N,åå´reskää´nn,эр тахиа
1241,Hahn::N,пе̄ттэх,эр тахиа
1242,Gans::N,gaase,галуу
1243,Gans::N,gássa,галуу
1244,Gans::N,čuonji,галуу
1245,Gans::N,čuá'njá,галуу
1246,Gans::N,čue´nj,галуу
1247,Gans::N,чуэнь,галуу
1248,Adler::N,aarhtse,бүргэд
1249,Adler::N,goasskem,бүргэд
1250,Adler::N,goaskin,бүргэд
1251,Adler::N,kuás'kim,бүргэд
1252,Adler::N,kuä´cǩǩem,бүргэд
1253,Adler::N,куэцькем,бүргэд
1254,Ente::N,tjååtsele,нугас
1255,Ente::N,vuojatjis,нугас
1256,Ente::N,čáhceloddi,нугас
1257,Ente::N,vuonjâč,нугас
1258,Ente::N,vuõnjâč,нугас
1259,Ente::N,ча̄дзьлоаннҍт,нугас
1260,Eule::N,snjågloe,ууль
1261,Eule::N,skunjok,ууль
1262,Eule::N,skuolfi,ууль
1263,Eule::N,ijjâlodde,ууль
1264,Eule::N,iiđsaž,ууль
1265,Eule::N,кунньлоаннҍт,ууль
1266,Eule::N,чӯзэм вуэһпэй,ууль
1267,Kranich::N,goerke,тогоруу
1268,Kranich::N,guorgga,тогоруу
1269,Kranich::N,guorga,тогоруу
1270,Kranich::N,kuor'gâ,тогоруу
1271,Kranich::N,kuõrgg,тогоруу
1272,Kranich::N,кӯррк,тогоруу
1273,Krähe::N,voerhtje,хэрээ
1274,Krähe::N,gárránis,хэрээ
1275,Krähe::N,vuoratjis,хэрээ
1276,Krähe::N,vuoražas,хэрээ
1277,Krähe::N,vuorččis,хэрээ
1278,Krähe::N,vuorâč,хэрээ
1279,Krähe::N,vuõrâč,хэрээ
1280,Krähe::N,вӯрэч,хэрээ
1281,Kuckuck::N,gïeke,хөхөө
1282,Kuckuck::N,giehka,хөхөө
1283,Kuckuck::N,giehka,хөхөө
1284,Kuckuck::N,kiehâ,хөхөө
1285,Kuckuck::N,ǩiõkk,хөхөө
1286,Kuckuck::N,кӣгк,хөхөө
1287,Schwan::N,njoktje,хун
1288,Schwan::N,snjuktja,хун
1289,Schwan::N,njukča,хун
1290,Schwan::N,njuhčâ,хун
1291,Schwan::N,njuhčč,хун
1292,Schwan::N,нюххч,хун
1293,Fisch::N,guelie,загас
1294,Fisch::N,guolle,загас
1295,Fisch::N,guolli,загас
1296,Fisch::N,kyeḷi,загас
1297,Fisch::N,kue´ll,загас
1298,Fisch::N,кӯлль,загас
1299,Barsch::N,sihtege,алгана
1300,Barsch::N,vuoskun,алгана
1301,Barsch::N,vuoskku,алгана
1302,Barsch::N,vuásku,алгана
1303,Barsch::N,vuâsk,алгана
1304,Barsch::N,вуэсск,алгана
1305,Hecht::N,haavke,цурхай
1306,Hecht::N,hávgga,цурхай
1307,Hecht::N,hávga,цурхай
1308,Hecht::N,puško,цурхай
1309,Hecht::N,nu´ǩǩeš,цурхай
1310,Hecht::N,ныгкешь,цурхай
1311,Schlange[Tier]::N,gïermesje,могой
1312,Schlange[Tier]::N,germaj,могой
1313,Schlange[Tier]::N,gearpmaš,могой
1314,Schlange[Tier]::N,kyev'đi,могой
1315,Schlange[Tier]::N,ku´vdd,могой
1316,Schlange[Tier]::N,кӯввьт,могой
1317,Wurm::N,mietie,өт
1318,Wurm::N,mietie,хорхой
1319,Wurm::N,maarhke,өт
1320,Wurm::N,maarhke,хорхой
1321,Wurm::N,mádo,өт
1322,Wurm::N,mádo,хорхой
1323,Wurm::N,máhtu,өт
1324,Wurm::N,máhtu,хорхой
1325,Wurm::N,máátu,өт
1326,Wurm::N,máátu,хорхой
1327,Wurm::N,määtt,өт
1328,Wurm::N,määtt,хорхой
1329,Wurm::N,ма̄дт,өт
1330,Wurm::N,ма̄дт,хорхой
1331,Spinne::N,hievnie,аалз
1332,Spinne::N,hievnne,аалз
1333,Spinne::N,heavdni,аалз
1334,Spinne::N,evni,аалз
1335,Spinne::N,eeunaž,аалз
1336,Spinne::N,о̄а̄з,аалз
1337,Ameise::N,garhke,шоргоолж
1338,Ameise::N,gårkkå,шоргоолж
1339,Ameise::N,gotka,шоргоолж
1340,Ameise::N,kutkâ,шоргоолж
1341,Ameise::N,kotkk,шоргоолж
1342,Ameise::N,ко̄ттк,шоргоолж
1343,Laus::N,dihkie,бөөс
1344,Laus::N,dihkke,бөөс
1345,Laus::N,dihkki,бөөс
1346,Laus::N,tikke,бөөс
1347,Laus::N,te´ǩǩ,бөөс
1348,Laus::N,тыһкь,бөөс
