,Concept_ID,se,hu
6689,zuhören::V,kuldâliđ,hallgat
6690,zuhören::V,kuldâliđ,meghallgat
6691,zuhören::V,kuvddled,hallgat
6692,zuhören::V,kuvddled,meghallgat
6693,zuhören::V,куллэ,hallgat
6694,zuhören::V,куллэ,meghallgat
6695,probieren::V,damtedh,kóstol
6696,probieren::V,damtedh,megkóstol
6697,probieren::V,smååhkedh,kóstol
6698,probieren::V,smååhkedh,megkóstol
6699,probieren::V,smáhkkut,kóstol
6700,probieren::V,smáhkkut,megkóstol
6701,probieren::V,geahččalit,kóstol
6702,probieren::V,geahččalit,megkóstol
6703,probieren::V,njaddeđ,kóstol
6704,probieren::V,njaddeđ,megkóstol
6705,probieren::V,keččalistiđ,kóstol
6706,probieren::V,keččalistiđ,megkóstol
6707,probieren::V,njâ´dded,kóstol
6708,probieren::V,njâ´dded,megkóstol
6709,probieren::V,кӣхчле,kóstol
6710,probieren::V,кӣхчле,megkóstol
6711,riechen::V,hepsedh,szagol
6712,riechen::V,hapsijdit,szagol
6713,riechen::V,háisut,szagol
6714,riechen::V,apseđ,szagol
6715,riechen::V,â´ppsed,szagol
6716,riechen::V,аппьсе,szagol
6717,fühlen::V,damtedh,érez
6718,fühlen::V,dåbddåt,érez
6719,fühlen::V,dovdat,érez
6720,fühlen::V,tubdâđ,érez
6721,fühlen::V,tobddâd,érez
6722,fühlen::V,куллэ,érez
6723,fühlen::V,туссвэ,érez
6724,fühlen::V,то̄ммтэ,érez
6725,scheinen::V,vååjnedh,tűnik
6726,scheinen::V,vååjnedh,látszik
6727,scheinen::V,lijkkut,tűnik
6728,scheinen::V,lijkkut,látszik
6729,scheinen::V,oidnot,tűnik
6730,scheinen::V,oidnot,látszik
6731,scheinen::V,dovdot,tűnik
6732,scheinen::V,dovdot,látszik
6733,scheinen::V,va'ikkutiđ,tűnik
6734,scheinen::V,va'ikkutiđ,látszik
6735,scheinen::V,vaikkted,tűnik
6736,scheinen::V,vaikkted,látszik
6737,scheinen::V,ыдтӭ,tűnik
6738,scheinen::V,ыдтӭ,látszik
6739,zu sehen sein::V,vååjnedh,mutatkozik
6740,zu sehen sein::V,vuojnnut,mutatkozik
6741,zu sehen sein::V,oidnot,mutatkozik
6742,zu sehen sein::V,oinuđ,mutatkozik
6743,zu sehen sein::V,kue´stted,mutatkozik
6744,zu sehen sein::V,кӯсстъе,mutatkozik
6745,zu sehen sein::V,кӯссьтэ,mutatkozik
6746,vernehmen::V,govledh,hall
6747,vernehmen::V,gullat,hall
6748,vernehmen::V,gullat,hall
6749,vernehmen::V,kuullâđ,hall
6750,vernehmen::V,kuullâd,hall
6751,vernehmen::V,кулсэ,hall
6752,frieren::V,gåalodh,fázik
6753,frieren::V,goallot,fázik
6754,frieren::V,goallut,fázik
6755,frieren::V,kolmuđ,fázik
6756,frieren::V,kõlmmstõõllâd,fázik
6757,frieren::V,калльме,fázik
6758,tun::V,darjodh,csinál
6759,tun::V,darjodh,cselekszik
6760,tun::V,barggat,csinál
6761,tun::V,barggat,cselekszik
6762,tun::V,dahkat,csinál
6763,tun::V,dahkat,cselekszik
6764,tun::V,porgâđ,csinál
6765,tun::V,porgâđ,cselekszik
6766,tun::V,raajjâd,csinál
6767,tun::V,raajjâd,cselekszik
6768,tun::V,лыххкэ,csinál
6769,tun::V,лыххкэ,cselekszik
6770,können::V,maehtedh,tud
6771,können::V,ååjmedidh,tud
6772,können::V,buktet,tud
6773,können::V,veadjit,tud
6774,können::V,vaijeeđ,tud
6775,können::V,mä´tted,tud
6776,können::V,vuei´tted,tud
6777,können::V,вуэййе,tud
6778,können::V,ма̄ххьтэ,tud
6779,wollen::V,sïjhtedh,akar
6780,wollen::V,sihtat,akar
6781,wollen::V,hálijdit,akar
6782,wollen::V,dáhttut,akar
6783,wollen::V,háliidit,akar
6784,wollen::V,halijdiđ,akar
6785,wollen::V,tättad,akar
6786,wollen::V,туввэ,akar
6787,wollen::V,та̄ххтэ,akar
6788,anfangen::V,aelkedh,kezd
6789,anfangen::V,álgadit,kezd
6790,anfangen::V,-goahtet,kezd
6791,anfangen::V,álgit,kezd
6792,anfangen::V,älgiđ,kezd
6793,anfangen::V,a'lgâttiđ,kezd
6794,anfangen::V,aalǥted,kezd
6795,anfangen::V,олкхэ,kezd
6796,anfangen::V,о̄а̄лкхэ,kezd
6797,beenden::V,orrijidh,befejez
6798,beenden::V,låhpadit,befejez
6799,beenden::V,hiejttet,befejez
6800,beenden::V,loahpahit,befejez
6801,beenden::V,luoppâđ,befejez
6802,beenden::V,looppted,befejez
6803,beenden::V,луэппьтэ,befejez
6804,aufhören::V,sluvhtedh,megszűnik
6805,aufhören::V,hiejttet,megszűnik
6806,aufhören::V,heaitit,megszűnik
6807,aufhören::V,šluhttet,megszűnik
6808,aufhören::V,joskâđ,megszűnik
6809,aufhören::V,jõskkâd,megszűnik
6810,aufhören::V,puu´tted,megszűnik
6811,aufhören::V,е̄сскэ,megszűnik
6812,gelingen::V,lyhkestidh,sikerül
6813,gelingen::V,vuorbástuvvat,sikerül
6814,gelingen::V,lihkustuvvat,sikerül
6815,gelingen::V,lukkuđ,sikerül
6816,gelingen::V,o´nnsted,sikerül
6817,gelingen::V,выййтэ,sikerül
6818,geraten::V,sååjhtedh,kerül
6819,geraten::V,sååjhtedh,jut
6820,geraten::V,gevvat,kerül
6821,geraten::V,gevvat,jut
6822,geraten::V,gártat,kerül
6823,geraten::V,gártat,jut
6824,geraten::V,šaddat,kerül
6825,geraten::V,šaddat,jut
6826,geraten::V,latkiitiiđ,kerül
6827,geraten::V,latkiitiiđ,jut
6828,geraten::V,suuijâđ,kerül
6829,geraten::V,suuijâđ,jut
6830,geraten::V,šõddâd,kerül
6831,geraten::V,šõddâd,jut
6832,geraten::V,оччтэдтэ,kerül
6833,geraten::V,оччтэдтэ,jut
6834,geraten::V,очендэдтэ,kerül
6835,geraten::V,очендэдтэ,jut
6836,öffnen::V,rïhpestidh,nyit
6837,öffnen::V,rïhpestidh,kinyit
6838,öffnen::V,rahpat,nyit
6839,öffnen::V,rahpat,kinyit
6840,öffnen::V,rabádit,nyit
6841,öffnen::V,rabádit,kinyit
6842,öffnen::V,rahpat,nyit
6843,öffnen::V,rahpat,kinyit
6844,öffnen::V,ávustiđ,nyit
6845,öffnen::V,ávustiđ,kinyit
6846,öffnen::V,čuáv'diđ,nyit
6847,öffnen::V,čuáv'diđ,kinyit
6848,öffnen::V,riččâd,nyit
6849,öffnen::V,riččâd,kinyit
6850,öffnen::V,ää´veed,nyit
6851,öffnen::V,ää´veed,kinyit
6852,öffnen::V,čåu´dded,nyit
6853,öffnen::V,čåu´dded,kinyit
6854,öffnen::V,а̄вьдэ,nyit
6855,öffnen::V,а̄вьдэ,kinyit
6856,schließen::V,steegkedh,csuk
6857,schließen::V,steegkedh,becsuk
6858,schließen::V,dahppat,csuk
6859,schließen::V,dahppat,becsuk
6860,schließen::V,gokčat,csuk
6861,schließen::V,gokčat,becsuk
6862,schließen::V,kiddiđ,csuk
6863,schließen::V,kiddiđ,becsuk
6864,schließen::V,toppâđ,csuk
6865,schließen::V,toppâđ,becsuk
6866,schließen::V,kä´tted,csuk
6867,schließen::V,kä´tted,becsuk
6868,schließen::V,тэ̄ффкэ,csuk
6869,schließen::V,тэ̄ффкэ,becsuk
6870,schließen::V,ка̄ххьтэ,csuk
6871,schließen::V,ка̄ххьтэ,becsuk
6872,stellen::V,bïejedh,állít
6873,stellen::V,bïejedh,helyez
6874,stellen::V,biejadit,állít
6875,stellen::V,biejadit,helyez
6876,stellen::V,bidjat,állít
6877,stellen::V,bidjat,helyez
6878,stellen::V,asâttiđ,állít
6879,stellen::V,asâttiđ,helyez
6880,stellen::V,piijjâd,állít
6881,stellen::V,piijjâd,helyez
6882,stellen::V,cää´ǩǩed,állít
6883,stellen::V,cää´ǩǩed,helyez
6884,stellen::V,пыййе,állít
6885,stellen::V,пыййе,helyez
6886,setzen::V,bïejedh,ültet
6887,setzen::V,bïejedh,helyez
6888,setzen::V,biejadit,ültet
6889,setzen::V,biejadit,helyez
6890,setzen::V,bidjat,ültet
6891,setzen::V,bidjat,helyez
6892,setzen::V,i'štâttiđ,ültet
6893,setzen::V,i'štâttiđ,helyez
6894,setzen::V,piijjâd,ültet
6895,setzen::V,piijjâd,helyez
6896,setzen::V,пыййе,ültet
6897,setzen::V,пыййе,helyez
6898,legen::V,bïejedh,tesz
6899,legen::V,bïejedh,fektet
6900,legen::V,biedjat,tesz
6901,legen::V,biedjat,fektet
6902,legen::V,biejadit,tesz
6903,legen::V,biejadit,fektet
6904,legen::V,bidjat,tesz
6905,legen::V,bidjat,fektet
6906,legen::V,asâttiđ,tesz
6907,legen::V,asâttiđ,fektet
6908,legen::V,piijjâd,tesz
6909,legen::V,piijjâd,fektet
6910,legen::V,пыййе,tesz
6911,legen::V,пыййе,fektet
6912,berühren::V,gaajesjidh,érint
6913,berühren::V,duohttat,érint
6914,berühren::V,giehtadit,érint
6915,berühren::V,guoskat,érint
6916,berühren::V,guoskkahit,érint
6917,berühren::V,kuos'kâđ,érint
6918,berühren::V,kuo'skâttiđ,érint
6919,berühren::V,nja'vhâstiđ,érint
6920,berühren::V,kuõskted,érint
6921,berühren::V,njaauksted,érint
6922,berühren::V,кӯсскэ,érint
6923,berühren::V,лыксаххьтэ,érint
6924,verbinden::V,ektiedidh,beköt
6925,verbinden::V,ektiedidh,összeköt
6926,verbinden::V,gårredidh,beköt
6927,verbinden::V,gårredidh,összeköt
6928,verbinden::V,tjadnat,beköt
6929,verbinden::V,tjadnat,összeköt
6930,verbinden::V,ovttastahttit,beköt
6931,verbinden::V,ovttastahttit,összeköt
6932,verbinden::V,o'vtâstittiđ,beköt
6933,verbinden::V,o'vtâstittiđ,összeköt
6934,verbinden::V,lahteđ,beköt
6935,verbinden::V,lahteđ,összeköt
6936,verbinden::V,lâ´htted,beköt
6937,verbinden::V,lâ´htted,összeköt
6938,verbinden::V,чӯллмдэ,beköt
6939,verbinden::V,чӯллмдэ,összeköt
6940,bedecken::V,gaptjedh,betakar
6941,bedecken::V,gaptjedh,beborít
6942,bedecken::V,jávvet,betakar
6943,bedecken::V,jávvet,beborít
6944,bedecken::V,gåbttjåt,betakar
6945,bedecken::V,gåbttjåt,beborít
6946,bedecken::V,gokčat,betakar
6947,bedecken::V,gokčat,beborít
6948,bedecken::V,luáv'diđ,betakar
6949,bedecken::V,luáv'diđ,beborít
6950,bedecken::V,kä´tted,betakar
6951,bedecken::V,kä´tted,beborít
6952,bedecken::V,tu´vdded,betakar
6953,bedecken::V,tu´vdded,beborít
6954,bedecken::V,аййдэ,betakar
6955,bedecken::V,аййдэ,beborít
6956,bedecken::V,тэ̄ффкэ,betakar
6957,bedecken::V,тэ̄ффкэ,beborít
6958,bedecken::V,ка̄ххьтэ,betakar
6959,bedecken::V,ка̄ххьтэ,beborít
6960,aufhängen::V,gævnjodh,felakaszt
6961,aufhängen::V,gæhtsasjidh,felakaszt
6962,aufhängen::V,gahtsot,felakaszt
6963,aufhängen::V,gatsostit,felakaszt
6964,aufhängen::V,heŋget,felakaszt
6965,aufhängen::V,heŋgiđ,felakaszt
6966,aufhängen::V,he'ŋgâstiđ,felakaszt
6967,aufhängen::V,kååccad,felakaszt
6968,aufhängen::V,коадсэ,felakaszt
6969,anzünden::V,tsïhkijehtedh,gyújt
6970,anzünden::V,tsïhkijehtedh,meggyújt
6971,anzünden::V,buollidit,gyújt
6972,anzünden::V,buollidit,meggyújt
6973,anzünden::V,tsahkkidit,gyújt
6974,anzünden::V,tsahkkidit,meggyújt
6975,anzünden::V,cahkkedit,gyújt
6976,anzünden::V,cahkkedit,meggyújt
6977,anzünden::V,cokkiittiđ,gyújt
6978,anzünden::V,cokkiittiđ,meggyújt
6979,anzünden::V,cõ´ǩǩted,gyújt
6980,anzünden::V,cõ´ǩǩted,meggyújt
6981,anzünden::V,puâl'lted,gyújt
6982,anzünden::V,puâl'lted,meggyújt
6983,anzünden::V,пуэллхэ,gyújt
6984,anzünden::V,пуэллхэ,meggyújt
6985,aufheben::V,bijjiedidh,felemel
6986,aufheben::V,låpptit,felemel
6987,aufheben::V,bajidit,felemel
6988,aufheben::V,pajediđ,felemel
6989,aufheben::V,pââi´ded,felemel
6990,aufheben::V,пайнэ,felemel
6991,zurücklassen::V,laehpedh,hátrahagy
6992,zurücklassen::V,guodet,hátrahagy
6993,zurücklassen::V,guođđit,hátrahagy
6994,zurücklassen::V,kyeđđiḋ,hátrahagy
6995,zurücklassen::V,kue´đđed,hátrahagy
6996,zurücklassen::V,кӯдтӭ,hátrahagy
6997,verlieren::V,dassedh,veszít
6998,verlieren::V,dassedh,elveszít
6999,verlieren::V,biestedh,veszít
7000,verlieren::V,biestedh,elveszít
7001,verlieren::V,masset,veszít
7002,verlieren::V,masset,elveszít
7003,verlieren::V,láhppet,veszít
7004,verlieren::V,láhppet,elveszít
7005,verlieren::V,láhppit,veszít
7006,verlieren::V,láhppit,elveszít
7007,verlieren::V,läppiđ,veszít
7008,verlieren::V,läppiđ,elveszít
7009,verlieren::V,monâttiđ,veszít
7010,verlieren::V,monâttiđ,elveszít
7011,verlieren::V,lä´pped,veszít
7012,verlieren::V,lä´pped,elveszít
7013,verlieren::V,rââ´ppted,veszít
7014,verlieren::V,rââ´ppted,elveszít
7015,verlieren::V,ка̄дхэ,veszít
7016,verlieren::V,ка̄дхэ,elveszít
7017,verlieren::V,кӯдтъе,veszít
7018,verlieren::V,кӯдтъе,elveszít
7019,fallen lassen::V,gahtjehtidh,elejt
7020,fallen lassen::V,luojttet,elejt
7021,fallen lassen::V,luojttalit,elejt
7022,fallen lassen::V,gahčahit,elejt
7023,fallen lassen::V,lyeš'tiđ,elejt
7024,fallen lassen::V,kočâttiđ,elejt
7025,fallen lassen::V,rõpsted,elejt
7026,fallen lassen::V,kõõččted,elejt
7027,fallen lassen::V,ёҏтэ,elejt
7028,fallen lassen::V,кэчхэ,elejt
7029,machen::V,daajhtodh,tesz
7030,machen::V,daajhtodh,csinál
7031,machen::V,dahkat,tesz
7032,machen::V,dahkat,csinál
7033,machen::V,dahkat,tesz
7034,machen::V,dahkat,csinál
7035,machen::V,rähtiđ,tesz
7036,machen::V,rähtiđ,csinál
7037,machen::V,raajjâd,tesz
7038,machen::V,raajjâd,csinál
7039,machen::V,tue´j'jeed,tesz
7040,machen::V,tue´j'jeed,csinál
7041,machen::V,тӯййше,tesz
7042,machen::V,тӯййше,csinál
7043,machen::V,ӣллькье,tesz
7044,machen::V,ӣллькье,csinál
7045,herstellen::V,skaepiedidh,gyárt
7046,herstellen::V,skaepiedidh,előállít
7047,herstellen::V,buvtadit,gyárt
7048,herstellen::V,buvtadit,előállít
7049,herstellen::V,dudjot,gyárt
7050,herstellen::V,dudjot,előállít
7051,herstellen::V,a'mnâstiđ,gyárt
7052,herstellen::V,a'mnâstiđ,előállít
7053,herstellen::V,va'lmâštiđ,gyárt
7054,herstellen::V,va'lmâštiđ,előállít
7055,herstellen::V,vaalmšted,gyárt
7056,herstellen::V,vaalmšted,előállít
7057,herstellen::V,лыххкэ,gyárt
7058,herstellen::V,лыххкэ,előállít
7059,herstellen::V,ӣллькье,gyárt
7060,herstellen::V,ӣллькье,előállít
7061,bauen::V,bigkedh,épít
7062,bauen::V,biggit,épít
7063,bauen::V,ráhkadit,épít
7064,bauen::V,huksiđ,épít
7065,bauen::V,raajjâd,épít
7066,bauen::V,тӯййше,épít
7067,reparieren::V,davvodh,javít
7068,reparieren::V,davvodh,kijavít
7069,reparieren::V,davvodh,megjavít
7070,reparieren::V,divvot,javít
7071,reparieren::V,divvot,kijavít
7072,reparieren::V,divvot,megjavít
7073,reparieren::V,divvut,javít
7074,reparieren::V,divvut,kijavít
7075,reparieren::V,divvut,megjavít
7076,reparieren::V,tivvoođ,javít
7077,reparieren::V,tivvoođ,kijavít
7078,reparieren::V,tivvoođ,megjavít
7079,reparieren::V,čihtâđ,javít
7080,reparieren::V,čihtâđ,kijavít
7081,reparieren::V,čihtâđ,megjavít
7082,reparieren::V,teevvad,javít
7083,reparieren::V,teevvad,kijavít
7084,reparieren::V,teevvad,megjavít
7085,reparieren::V,чиннэ,javít
7086,reparieren::V,чиннэ,kijavít
7087,reparieren::V,чиннэ,megjavít
7088,verbessern::V,bueriedidh,megjavít
7089,verbessern::V,báredit,megjavít
7090,verbessern::V,buoredit,megjavít
7091,verbessern::V,buoridit,megjavít
7092,verbessern::V,pye'rediđ,megjavít
7093,verbessern::V,pue´reed,megjavít
7094,verbessern::V,шӣгнэ,megjavít
7095,ändern::V,jeatjahtehtedh,változtat
7096,ändern::V,jeatjahtehtedh,megváltoztat
7097,ändern::V,rievddadit,változtat
7098,ändern::V,rievddadit,megváltoztat
7099,ändern::V,muhttit,változtat
7100,ändern::V,muhttit,megváltoztat
7101,ändern::V,molsut,változtat
7102,ändern::V,molsut,megváltoztat
7103,ändern::V,mutteđ,változtat
7104,ändern::V,mutteđ,megváltoztat
7105,ändern::V,mu´tted,változtat
7106,ändern::V,mu´tted,megváltoztat
7107,ändern::V,вуайхе,változtat
7108,ändern::V,вуайхе,megváltoztat
7109,ändern::V,ка̄вьсе,változtat
7110,ändern::V,ка̄вьсе,megváltoztat
7111,graben::V,berkedh,ás
7112,graben::V,kroehkedh,ás
7113,graben::V,bállet,ás
7114,graben::V,goaivut,ás
7115,graben::V,roggat,ás
7116,graben::V,kuái'vuđ,ás
7117,graben::V,rääppad,ás
7118,graben::V,kuäivvad,ás
7119,graben::V,ра̄бпэ,ás
7120,graben::V,куаййве,ás
7121,beugen::V,sojjedidh,meghajt
7122,beugen::V,såjådit,meghajt
7123,beugen::V,sojahit,meghajt
7124,beugen::V,sujâttiđ,meghajt
7125,beugen::V,kå´mrded,meghajt
7126,beugen::V,njikklõõttâd,meghajt
7127,beugen::V,сойхьтэ,meghajt
7128,beugen::V,то̄а̄ххкэ,meghajt
7129,beugen::V,нигклаххьтэ,meghajt
7130,biegen::V,sojjehtidh,hajlít
7131,biegen::V,såjådit,hajlít
7132,biegen::V,niejddet,hajlít
7133,biegen::V,sojahit,hajlít
7134,biegen::V,čipteđ,hajlít
7135,biegen::V,soojted,hajlít
7136,biegen::V,сойхьтэ,hajlít
7137,drehen::V,jårrehtidh,forgat
7138,drehen::V,bådnjåt,forgat
7139,drehen::V,botnjat,forgat
7140,drehen::V,jurâttiđ,forgat
7141,drehen::V,jåårǥlâ´tted,forgat
7142,drehen::V,чоӊӊтэ,forgat
7143,wenden::V,jarkelidh,fordít
7144,wenden::V,jarkelidh,megfordít
7145,wenden::V,jårggålit,fordít
7146,wenden::V,jårggålit,megfordít
7147,wenden::V,jorgalit,fordít
7148,wenden::V,jorgalit,megfordít
7149,wenden::V,jurgâliđ,fordít
7150,wenden::V,jurgâliđ,megfordít
7151,wenden::V,jåårǥlâ´tted,fordít
7152,wenden::V,jåårǥlâ´tted,megfordít
7153,wenden::V,вӣррлаххътэ,fordít
7154,wenden::V,вӣррлаххътэ,megfordít
7155,wenden::V,ка̄вьсе,fordít
7156,wenden::V,ка̄вьсе,megfordít
7157,umdrehen::V,jarkedh,megfordít
7158,umdrehen::V,jarkedh,megforgat
7159,umdrehen::V,måttsåstit,megfordít
7160,umdrehen::V,måttsåstit,megforgat
7161,umdrehen::V,botnjat,megfordít
7162,umdrehen::V,botnjat,megforgat
7163,umdrehen::V,jorgođ,megfordít
7164,umdrehen::V,jorgođ,megforgat
7165,umdrehen::V,jårǥsted,megfordít
7166,umdrehen::V,jårǥsted,megforgat
7167,umdrehen::V,коамьхе,megfordít
7168,umdrehen::V,коамьхе,megforgat
7169,umdrehen::V,калльтлэ,megfordít
7170,umdrehen::V,калльтлэ,megforgat
7171,heben::V,luknjedh,emel
7172,heben::V,baavhkestidh,emel
7173,heben::V,bajedit,emel
7174,heben::V,loktet,emel
7175,heben::V,bajidit,emel
7176,heben::V,pajediđ,emel
7177,heben::V,kokkiđ,emel
7178,heben::V,kaggâd,emel
7179,heben::V,pââ´jeed,emel
7180,heben::V,пайнэ,emel
7181,heben::V,пайнэллэ,emel
7182,hochheben::V,lutnjedh,felemel
7183,hochheben::V,låggŋit,felemel
7184,hochheben::V,loktet,felemel
7185,hochheben::V,pajediđ,felemel
7186,hochheben::V,kuåstteed,felemel
7187,hochheben::V,пайнэ,felemel
7188,ergreifen::V,fihkelidh,megfog
7189,ergreifen::V,sårjjot,megfog
7190,ergreifen::V,doahppit,megfog
7191,ergreifen::V,fáhtet,megfog
7192,ergreifen::V,tuáppuđ,megfog
7193,ergreifen::V,poppâ´tted,megfog
7194,ergreifen::V,каццсе,megfog
7195,ergreifen::V,туэрркэ,megfog
7196,ergreifen::V,ро̄а̄ппчье,megfog
7197,halten::V,steeredh,tart
7198,halten::V,utniedidh,tart
7199,halten::V,anedit,tart
7200,halten::V,adnalit,tart
7201,halten::V,doallat,tart
7202,halten::V,toollâd,tart
7203,halten::V,tue´rjjeed,tart
7204,halten::V,туаррье,tart
7205,drücken::V,dïelkestidh,nyom
7206,drücken::V,dïelkestidh,megnyom
7207,drücken::V,dieddet,nyom
7208,drücken::V,dieddet,megnyom
7209,drücken::V,deaddit,nyom
7210,drücken::V,deaddit,megnyom
7211,drücken::V,čárvet,nyom
7212,drücken::V,čárvet,megnyom
7213,drücken::V,čárvuđ,nyom
7214,drücken::V,čárvuđ,megnyom
7215,drücken::V,čärvvad,nyom
7216,drücken::V,čärvvad,megnyom
7217,drücken::V,teä´d'ded,nyom
7218,drücken::V,teä´d'ded,megnyom
7219,drücken::V,пе̄ррэ,nyom
7220,drücken::V,пе̄ррэ,megnyom
7221,drücken::V,ра̄ппче,nyom
7222,drücken::V,ра̄ппче,megnyom
7223,schieben::V,vuetjedh,tol
7224,schieben::V,sjáhtjat,tol
7225,schieben::V,cáhkit,tol
7226,schieben::V,cuggâđ,tol
7227,schieben::V,oi´ǧǧeed,tol
7228,schieben::V,оййкье,tol
7229,kratzen::V,våhtsodh,vakar
7230,kratzen::V,skreepedh,vakar
7231,kratzen::V,ruohkkat,vakar
7232,kratzen::V,ruohkastit,vakar
7233,kratzen::V,gazzut,vakar
7234,kratzen::V,kazzođ,vakar
7235,kratzen::V,võckkâd,vakar
7236,kratzen::V,кышшкэ,vakar
7237,kratzen::V,каххьце,vakar
7238,lecken::V,njåalodh,nyal
7239,lecken::V,njoallot,nyal
7240,lecken::V,njolodit,nyal
7241,lecken::V,njuálluđ,nyal
7242,lecken::V,njuällad,nyal
7243,lecken::V,нюаллэ,nyal
7244,beißen::V,gaektjedh,harap
7245,beißen::V,gássket,harap
7246,beißen::V,gáskestit,harap
7247,beißen::V,gáskit,harap
7248,beißen::V,käskiđ,harap
7249,beißen::V,kä´cǩǩed,harap
7250,beißen::V,ка̄ццьке,harap
7251,abreißen::V,bïhkedh,letép
7252,abreißen::V,gajkkot,letép
7253,abreißen::V,gaikkihit,letép
7254,abreißen::V,roottâđ,letép
7255,abreißen::V,ra´šǩǩeed,letép
7256,abreißen::V,rååttad,letép
7257,abreißen::V,ро̄дтҍе,letép
7258,abreißen::V,пӯттҍкье,letép
7259,abschneiden::V,tjoehpestidh,levág
7260,abschneiden::V,jallat,levág
7261,abschneiden::V,čuohppat,levág
7262,abschneiden::V,jogâldiđ,levág
7263,abschneiden::V,geerelidh,levág
7264,abschneiden::V,е̄дтэ,levág
7265,abschneiden::V,е̄дтлэ,levág
7266,binden::V,gårredidh,köt
7267,binden::V,gårredidh,kötöz
7268,binden::V,tjadnat,köt
7269,binden::V,tjadnat,kötöz
7270,binden::V,gárrat,köt
7271,binden::V,gárrat,kötöz
7272,binden::V,čoonnâđ,köt
7273,binden::V,čoonnâđ,kötöz
7274,binden::V,čõõnnâd,köt
7275,binden::V,čõõnnâd,kötöz
7276,binden::V,čuõlmmâd,köt
7277,binden::V,čuõlmmâd,kötöz
7278,binden::V,ко̄ррэ,köt
7279,binden::V,ко̄ррэ,kötöz
7280,binden::V,чӯллмдэ,köt
7281,binden::V,чӯллмдэ,kötöz
7282,binden::V,ко̄а̄ррэ,köt
7283,binden::V,ко̄а̄ррэ,kötöz
7284,stecken::V,rïjtedh,dug
7285,stecken::V,tsævkkat,dug
7286,stecken::V,cáhkit,dug
7287,stecken::V,cuggâđ,dug
7288,stecken::V,čuõ´ǧ'ǧeed,dug
7289,stecken::V,чогксэ,dug
7290,stecken::V,це̄ӈькхэ,dug
7291,brechen::V,dåajodh,tör
7292,brechen::V,dåajodh,eltör
7293,brechen::V,tsåapkodh,tör
7294,brechen::V,tsåapkodh,eltör
7295,brechen::V,doaddjut,tör
7296,brechen::V,doaddjut,eltör
7297,brechen::V,cuvket,tör
7298,brechen::V,cuvket,eltör
7299,brechen::V,moorrâđ,tör
7300,brechen::V,moorrâđ,eltör
7301,brechen::V,mu´rdded,tör
7302,brechen::V,mu´rdded,eltör
7303,brechen::V,муррьтэ,tör
7304,brechen::V,муррьтэ,eltör
7305,klopfen::V,beenghkedh,kopogtat
7306,klopfen::V,goalkkalit,kopogtat
7307,klopfen::V,tsábbmet,kopogtat
7308,klopfen::V,goalkit,kopogtat
7309,klopfen::V,skoalkit,kopogtat
7310,klopfen::V,skuá'lkuttiđ,kopogtat
7311,klopfen::V,kuälkted,kopogtat
7312,klopfen::V,та̄гкэ,kopogtat
7313,hauen::V,beenghkedh,vág
7314,hauen::V,beenghkedh,levág
7315,hauen::V,tjuollat,vág
7316,hauen::V,tjuollat,levág
7317,hauen::V,čuollat,vág
7318,hauen::V,čuollat,levág
7319,hauen::V,čurmâđ,vág
7320,hauen::V,čurmâđ,levág
7321,hauen::V,čâ´cǩǩed,vág
7322,hauen::V,čâ´cǩǩed,levág
7323,hauen::V,та̄гкэ,vág
7324,hauen::V,та̄гкэ,levág
7325,hauen::V,ва̄сстэ,vág
7326,hauen::V,ва̄сстэ,levág
7327,kleben::V,njamkedh,tapaszt
7328,kleben::V,dædnjodit,tapaszt
7329,kleben::V,liibmet,tapaszt
7330,kleben::V,taṃadiđ,tapaszt
7331,kleben::V,li´jmmjed,tapaszt
7332,kleben::V,нямхэ,tapaszt
7333,reiben::V,daanjedh,dörzsöl
7334,reiben::V,daanjedh,súrol
7335,reiben::V,ruvvit,dörzsöl
7336,reiben::V,ruvvit,súrol
7337,reiben::V,ruvvet,dörzsöl
7338,reiben::V,ruvvet,súrol
7339,reiben::V,fiärruđ,dörzsöl
7340,reiben::V,fiärruđ,súrol
7341,reiben::V,heârrad,dörzsöl
7342,reiben::V,heârrad,súrol
7343,reiben::V,ru´vvjed,dörzsöl
7344,reiben::V,ru´vvjed,súrol
7345,reiben::V,е̄ррэ,dörzsöl
7346,reiben::V,е̄ррэ,súrol
7347,streichen::V,daejdedh,simít
7348,streichen::V,badtjadidh,simít
7349,streichen::V,vuojddat,simít
7350,streichen::V,málet,simít
7351,streichen::V,njuohtat,simít
7352,streichen::V,njuottâđ,simít
7353,streichen::V,puák'suđ,simít
7354,streichen::V,påhssad,simít
7355,streichen::V,мо̄а̄шшэ,simít
7356,schleifen::V,slijhpedh,fen
7357,schleifen::V,slijhpedh,csiszol
7358,schleifen::V,slijhpedh,köszörül
7359,schleifen::V,sadjet,fen
7360,schleifen::V,sadjet,csiszol
7361,schleifen::V,sadjet,köszörül
7362,schleifen::V,sadjit,fen
7363,schleifen::V,sadjit,csiszol
7364,schleifen::V,sadjit,köszörül
7365,schleifen::V,šliipet,fen
7366,schleifen::V,šliipet,csiszol
7367,schleifen::V,šliipet,köszörül
7368,schleifen::V,saijeeđ,fen
7369,schleifen::V,saijeeđ,csiszol
7370,schleifen::V,saijeeđ,köszörül
7371,schleifen::V,sââjjad,fen
7372,schleifen::V,sââjjad,csiszol
