,Concept_ID,lv,de
2232,tanzen::V,йӧктыны,tanzen
2233,tanzen::V,diet,tanzen
2234,tanzen::V,dejot,tanzen
2235,tanzen::V,dancot,tanzen
2236,sich trennen::V,торйӧдчыны,sich trennen
2237,sich trennen::V,šķirties,sich trennen
2238,sich trennen::V,izšķirties,sich trennen
2239,verlassen::V,эновтны,verlassen
2240,verlassen::V,atstāt,verlassen
2241,retten::V,видзны,retten
2242,retten::V,мездыны,retten
2243,retten::V,glābt,retten
2244,bewachen::V,видзны,bewachen
2245,bewachen::V,sargāt,bewachen
2246,schützen::V,видзны,schützen
2247,schützen::V,pasargāt,schützen
2248,schützen::V,aizsargāt,schützen
2249,verteidigen::V,дорйыны,verteidigen
2250,verteidigen::V,aizstāvēt,verteidigen
2251,sich schlagen::V,косясьны,sich schlagen
2252,sich schlagen::V,kauties,sich schlagen
2253,sich schlagen::V,izkauties,sich schlagen
2254,schießen::V,лыйны,schießen
2255,schießen::V,šaut,schießen
2256,schießen::V,šaudīt,schießen
2257,siegen::V,вермыны,siegen
2258,siegen::V,uzvarēt,siegen
2259,ärgern::V,лӧгӧдны,ärgern
2260,ärgern::V,лёкмӧдны,ärgern
2261,ärgern::V,скӧрмӧдны,ärgern
2262,ärgern::V,sadusmot,ärgern
2263,schlagen::V,вартны,schlagen
2264,schlagen::V,sist,schlagen
2265,schlagen::V,triekt,schlagen
2266,treten::V,лёгны,treten
2267,treten::V,майкны,treten
2268,treten::V,mīt,treten
2269,treten::V,paspert,treten
2270,stechen::V,бышткыны,stechen
2271,stechen::V,durt,stechen
2272,stoßen::V,тойлыны,stoßen
2273,stoßen::V,йӧткавны,stoßen
2274,stoßen::V,grūst,stoßen
2275,stehlen::V,гусявны,stehlen
2276,stehlen::V,zagt,stehlen
2277,stören::V,падмӧдны,stören
2278,stören::V,traucēt,stören
2279,belästigen::V,дӧзмӧдны,belästigen
2280,belästigen::V,apgrūtināt,belästigen
2281,verbergen::V,дзебны,verbergen
2282,verbergen::V,сайӧдны,verbergen
2283,verbergen::V,slēpt,verbergen
2284,verbergen::V,paslēpt,verbergen
2285,täuschen::V,пӧръявны,täuschen
2286,täuschen::V,ылӧдны,täuschen
2287,täuschen::V,mānīt,täuschen
2288,täuschen::V,maldināt,täuschen
2289,betrügen::V,сӧрны,betrügen
2290,betrügen::V,krāpt,betrügen
2291,betrügen::V,apkrāpt,betrügen
2292,töten::V,вины,töten
2293,töten::V,nāvēt,töten
2294,töten::V,nogalināt,töten
2295,wohnen::V,овны,wohnen
2296,wohnen::V,dzīvot,wohnen
2297,arbeiten::V,уджавны,arbeiten
2298,arbeiten::V,strādāt,arbeiten
2299,arbeiten::V,darboties,arbeiten
2300,sammeln::V,чукӧртны,sammeln
2301,sammeln::V,vākt,sammeln
2302,pflücken::V,вотны,pflücken
2303,pflücken::V,ӧктыны,pflücken
2304,pflücken::V,raut,pflücken
2305,pflücken::V,plūkt,pflücken
2306,jagen::V,кыйсьыны,jagen
2307,jagen::V,medīt,jagen
2308,fischen::V,чери кыйны,fischen
2309,fischen::V,zvejot,fischen
2310,fassen::V,кутны,fassen
2311,fassen::V,saķert,fassen
2312,hüten::V,видзны,hüten
2313,hüten::V,йирӧдны,hüten
2314,hüten::V,ganīt,hüten
2315,treiben::V,вӧтлыны,treiben
2316,treiben::V,dzīt,treiben
2317,anbinden::V,домавны,anbinden
2318,anbinden::V,piesiet,anbinden
2319,anbinden::V,piesaistīt,anbinden
2320,füttern::V,вердны,füttern
2321,füttern::V,barot,füttern
2322,melken::V,лысьтыны,melken
2323,melken::V,slaukt,melken
2324,hacken::V,керавны,hacken
2325,hacken::V,kapāt,hacken
2326,gießen::V,киськавны,gießen
2327,gießen::V,liet,gießen
2328,gießen::V,laistīt,gießen
2329,reifen::V,кисьмыны,reifen
2330,reifen::V,briest,reifen
2331,zubereiten::V,дасьтыны,zubereiten
2332,zubereiten::V,taisīt,zubereiten
2333,zubereiten::V,gatavot,zubereiten
2334,kochen::V,пуны,kochen
2335,kochen::V,vārīt,kochen
2336,backen::V,пӧжавны,backen
2337,backen::V,cept,backen
2338,braten::V,пражитны,braten
2339,braten::V,cept,braten
2340,braten::V,cepināt,braten
2341,umrühren::V,сорлавны,umrühren
2342,umrühren::V,maisīt,umrühren
2343,umrühren::V,apmaisīt,umrühren
2344,stricken::V,кӧртны,stricken
2345,stricken::V,adīt,stricken
2346,nähen::V,вурны,nähen
2347,nähen::V,šūt,nähen
2348,färben::V,мичӧдны,färben
2349,färben::V,краситны,färben
2350,färben::V,krāsot,färben
2351,färben::V,nokrāsot,färben
2352,reinigen::V,весавны,reinigen
2353,reinigen::V,tīrīt,reinigen
2354,reinigen::V,attīrīt,reinigen
2355,waschen::V,мыськыны,waschen
2356,waschen::V,mazgāt,waschen
2357,abwischen::V,чышкыны,abwischen
2358,abwischen::V,noslaucīt,abwischen
2359,spülen::V,пожъявны,spülen
2360,spülen::V,skalot,spülen
2361,fegen::V,чышкыны,fegen
2362,fegen::V,slaucīt,fegen
2363,kehren::V,чышкыны,kehren
2364,kehren::V,mēzt,kehren
2365,baden::V,купайтчыны,baden
2366,baden::V,peldēties,baden
2367,sich waschen::V,мыссьыны,sich waschen
2368,sich waschen::V,mazgāties,sich waschen
2369,ausziehen::V,пӧрччӧдны,ausziehen
2370,ausziehen::V,noģērbt,ausziehen
2371,anziehen::V,кӧмавны,anziehen
2372,anziehen::V,пасьтавны,anziehen
2373,anziehen::V,uzvilkt,anziehen
2374,sich anziehen::V,пасьтасьны,sich anziehen
2375,sich anziehen::V,apģērbties,sich anziehen
2376,kämmen::V,сынавны,kämmen
2377,kämmen::V,sukāt,kämmen
2378,schmücken::V,мичмӧдны,schmücken
2379,schmücken::V,rotāt,schmücken
2380,schmücken::V,greznot,schmücken
2381,sagen::V,шуны,sagen
2382,sagen::V,висьтавны,sagen
2383,sagen::V,teikt,sagen
2384,sprechen::V,сёрнитны,sprechen
2385,sprechen::V,runāt,sprechen
2386,reden::V,сёрнитны,reden
2387,reden::V,norunāt,reden
2388,sich unterhalten::V,сёрнитны,sich unterhalten
2389,sich unterhalten::V,варовитны,sich unterhalten
2390,sich unterhalten::V,sarunāties,sich unterhalten
2391,fragen::V,юавны,fragen
2392,fragen::V,jautāt,fragen
2393,bitten::V,корны,bitten
2394,bitten::V,lūgt,bitten
2395,bitten::V,prasīt,bitten
2396,erzählen::V,висьтавны,erzählen
2397,erzählen::V,stāstīt,erzählen
2398,mitteilen::V,юӧртны,mitteilen
2399,mitteilen::V,висьтавны,mitteilen
2400,mitteilen::V,pavēstīt,mitteilen
2401,nennen::V,шуны,nennen
2402,nennen::V,ним сетны,nennen
2403,nennen::V,saukt,nennen
2404,rufen::V,корны,rufen
2405,rufen::V,saukt,rufen
2406,prahlen::V,ошйысьны,prahlen
2407,prahlen::V,lielīties,prahlen
2408,übersetzen::V,вуджӧдны,übersetzen
2409,übersetzen::V,tulkot,übersetzen
2410,übersetzen::V,pārtulkot,übersetzen
2411,denken::V,мӧвпавны,denken
2412,denken::V,domāt,denken
2413,glauben::V,эскыны,glauben
2414,glauben::V,ticēt,glauben
2415,bemerken::V,казявны,bemerken
2416,bemerken::V,ievērot,bemerken
2417,bemerken::V,ieraudzīt,bemerken
2418,erkennen::V,тӧдмавны,erkennen
2419,erkennen::V,pazīt,erkennen
2420,erkennen::V,atpazīt,erkennen
2421,begreifen::V,вежӧртны,begreifen
2422,begreifen::V,гӧгӧрвоны,begreifen
2423,begreifen::V,jēgt,begreifen
2424,begreifen::V,apjēgt,begreifen
2425,verstehen::V,вежӧртны,verstehen
2426,verstehen::V,гӧгӧрвоны,verstehen
2427,verstehen::V,saprast,verstehen
2428,lernen::V,вeлöдчыны,lernen
2429,lernen::V,mācīties,lernen
2430,wissen::V,тӧдны,wissen
2431,wissen::V,zināt,wissen
2432,sich erinnern an::V,казьтывны,sich erinnern an
2433,sich erinnern an::V,дум вылӧ уськӧдны,sich erinnern an
2434,sich erinnern an::V,atminēties,sich erinnern an
2435,vergessen::V,вунӧдны,vergessen
2436,vergessen::V,mirst,vergessen
2437,vergessen::V,aizmirst,vergessen
2438,messen::V,муртавны,messen
2439,messen::V,mērīt,messen
2440,zählen::V,лыддьыны,zählen
2441,zählen::V,skaitīt,zählen
2442,rechnen::V,лыддьыны,rechnen
2443,rechnen::V,rēķināt,rechnen
2444,lesen::V,лыддьыны,lesen
2445,lesen::V,lasīt,lesen
2446,malen::V,серпасавны,malen
2447,malen::V,gleznot,malen
2448,zeichnen::V,серпасавны,zeichnen
2449,zeichnen::V,zīmēt,zeichnen
2450,schreiben::V,гижны,schreiben
2451,schreiben::V,rakstīt,schreiben
2452,besitzen::V,лоны,besitzen
2453,besitzen::V,piederēt,besitzen
2454,kaufen::V,ньӧбны,kaufen
2455,kaufen::V,pirkt,kaufen
2456,verkaufen::V,вузавны,verkaufen
2457,verkaufen::V,pārdot,verkaufen
2458,bezahlen::V,мынтыны,bezahlen
2459,bezahlen::V,мынтысьны,bezahlen
2460,bezahlen::V,apmaksāt,bezahlen
2461,zahlen::V,мынтыны,zahlen
2462,zahlen::V,maksāt,zahlen
2463,beherrschen::V,ас улын кутны,beherrschen
2464,beherrschen::V,valdīt,beherrschen
2465,ertragen::V,пыкны,ertragen
2466,ertragen::V,лэптыны,ertragen
2467,ertragen::V,panest,ertragen
2468,ertragen::V,paciest,ertragen
