,Concept_ID,sl,se
6465,zurücklassen::V,zapustíti,кӯдтӭ
6466,verlieren::V,izgubíti,dassedh
6467,verlieren::V,izgubíti,biestedh
6468,verlieren::V,izgubíti,masset
6469,verlieren::V,izgubíti,láhppet
6470,verlieren::V,izgubíti,láhppit
6471,verlieren::V,izgubíti,läppiđ
6472,verlieren::V,izgubíti,monâttiđ
6473,verlieren::V,izgubíti,lä´pped
6474,verlieren::V,izgubíti,rââ´ppted
6475,verlieren::V,izgubíti,ка̄дхэ
6476,verlieren::V,izgubíti,кӯдтъе
6477,fallen lassen::V,navréči,gahtjehtidh
6478,fallen lassen::V,navréči,luojttet
6479,fallen lassen::V,navréči,luojttalit
6480,fallen lassen::V,navréči,gahčahit
6481,fallen lassen::V,navréči,lyeš'tiđ
6482,fallen lassen::V,navréči,kočâttiđ
6483,fallen lassen::V,navréči,rõpsted
6484,fallen lassen::V,navréči,kõõččted
6485,fallen lassen::V,navréči,ёҏтэ
6486,fallen lassen::V,navréči,кэчхэ
6487,machen::V,naredíti,daajhtodh
6488,machen::V,naredíti,dahkat
6489,machen::V,naredíti,dahkat
6490,machen::V,naredíti,rähtiđ
6491,machen::V,naredíti,raajjâd
6492,machen::V,naredíti,tue´j'jeed
6493,machen::V,naredíti,тӯййше
6494,machen::V,naredíti,ӣллькье
6495,machen::V,napráviti,daajhtodh
6496,machen::V,napráviti,dahkat
6497,machen::V,napráviti,dahkat
6498,machen::V,napráviti,rähtiđ
6499,machen::V,napráviti,raajjâd
6500,machen::V,napráviti,tue´j'jeed
6501,machen::V,napráviti,тӯййше
6502,machen::V,napráviti,ӣллькье
6503,herstellen::V,izdélati,skaepiedidh
6504,herstellen::V,izdélati,buvtadit
6505,herstellen::V,izdélati,dudjot
6506,herstellen::V,izdélati,a'mnâstiđ
6507,herstellen::V,izdélati,va'lmâštiđ
6508,herstellen::V,izdélati,vaalmšted
6509,herstellen::V,izdélati,лыххкэ
6510,herstellen::V,izdélati,ӣллькье
6511,bauen::V,gradíti,bigkedh
6512,bauen::V,gradíti,biggit
6513,bauen::V,gradíti,ráhkadit
6514,bauen::V,gradíti,huksiđ
6515,bauen::V,gradíti,raajjâd
6516,bauen::V,gradíti,тӯййше
6517,reparieren::V,popráviti,davvodh
6518,reparieren::V,popráviti,divvot
6519,reparieren::V,popráviti,divvut
6520,reparieren::V,popráviti,tivvoođ
6521,reparieren::V,popráviti,čihtâđ
6522,reparieren::V,popráviti,teevvad
6523,reparieren::V,popráviti,чиннэ
6524,verbessern::V,izbóljšati,bueriedidh
6525,verbessern::V,izbóljšati,báredit
6526,verbessern::V,izbóljšati,buoredit
6527,verbessern::V,izbóljšati,buoridit
6528,verbessern::V,izbóljšati,pye'rediđ
6529,verbessern::V,izbóljšati,pue´reed
6530,verbessern::V,izbóljšati,шӣгнэ
6531,ändern::V,spremeníti,jeatjahtehtedh
6532,ändern::V,spremeníti,rievddadit
6533,ändern::V,spremeníti,muhttit
6534,ändern::V,spremeníti,molsut
6535,ändern::V,spremeníti,mutteđ
6536,ändern::V,spremeníti,mu´tted
6537,ändern::V,spremeníti,вуайхе
6538,ändern::V,spremeníti,ка̄вьсе
6539,graben::V,kopáti,berkedh
6540,graben::V,kopáti,kroehkedh
6541,graben::V,kopáti,bállet
6542,graben::V,kopáti,goaivut
6543,graben::V,kopáti,roggat
6544,graben::V,kopáti,kuái'vuđ
6545,graben::V,kopáti,rääppad
6546,graben::V,kopáti,kuäivvad
6547,graben::V,kopáti,ра̄бпэ
6548,graben::V,kopáti,куаййве
6549,graben::V,grêbsti,berkedh
6550,graben::V,grêbsti,kroehkedh
6551,graben::V,grêbsti,bállet
6552,graben::V,grêbsti,goaivut
6553,graben::V,grêbsti,roggat
6554,graben::V,grêbsti,kuái'vuđ
6555,graben::V,grêbsti,rääppad
6556,graben::V,grêbsti,kuäivvad
6557,graben::V,grêbsti,ра̄бпэ
6558,graben::V,grêbsti,куаййве
6559,beugen::V,upogníti,sojjedidh
6560,beugen::V,upogníti,såjådit
6561,beugen::V,upogníti,sojahit
6562,beugen::V,upogníti,sujâttiđ
6563,beugen::V,upogníti,kå´mrded
6564,beugen::V,upogníti,njikklõõttâd
6565,beugen::V,upogníti,сойхьтэ
6566,beugen::V,upogníti,то̄а̄ххкэ
6567,beugen::V,upogníti,нигклаххьтэ
6568,biegen::V,zavíjati,sojjehtidh
6569,biegen::V,zavíjati,såjådit
6570,biegen::V,zavíjati,niejddet
6571,biegen::V,zavíjati,sojahit
6572,biegen::V,zavíjati,čipteđ
6573,biegen::V,zavíjati,soojted
6574,biegen::V,zavíjati,сойхьтэ
6575,drehen::V,vrtéti,jårrehtidh
6576,drehen::V,vrtéti,bådnjåt
6577,drehen::V,vrtéti,botnjat
6578,drehen::V,vrtéti,jurâttiđ
6579,drehen::V,vrtéti,jåårǥlâ´tted
6580,drehen::V,vrtéti,чоӊӊтэ
6581,wenden::V,obrníti,jarkelidh
6582,wenden::V,obrníti,jårggålit
6583,wenden::V,obrníti,jorgalit
6584,wenden::V,obrníti,jurgâliđ
6585,wenden::V,obrníti,jåårǥlâ´tted
6586,wenden::V,obrníti,вӣррлаххътэ
6587,wenden::V,obrníti,ка̄вьсе
6588,umdrehen::V,zasúkati,jarkedh
6589,umdrehen::V,zasúkati,måttsåstit
6590,umdrehen::V,zasúkati,botnjat
6591,umdrehen::V,zasúkati,jorgođ
6592,umdrehen::V,zasúkati,jårǥsted
6593,umdrehen::V,zasúkati,коамьхе
6594,umdrehen::V,zasúkati,калльтлэ
6595,heben::V,dvígati,luknjedh
6596,heben::V,dvígati,baavhkestidh
6597,heben::V,dvígati,bajedit
6598,heben::V,dvígati,loktet
6599,heben::V,dvígati,bajidit
6600,heben::V,dvígati,pajediđ
6601,heben::V,dvígati,kokkiđ
6602,heben::V,dvígati,kaggâd
6603,heben::V,dvígati,pââ´jeed
6604,heben::V,dvígati,пайнэ
6605,heben::V,dvígati,пайнэллэ
6606,hochheben::V,privzdígniti,lutnjedh
6607,hochheben::V,privzdígniti,låggŋit
6608,hochheben::V,privzdígniti,loktet
6609,hochheben::V,privzdígniti,pajediđ
6610,hochheben::V,privzdígniti,kuåstteed
6611,hochheben::V,privzdígniti,пайнэ
6612,ergreifen::V,zgrábiti,fihkelidh
6613,ergreifen::V,zgrábiti,sårjjot
6614,ergreifen::V,zgrábiti,doahppit
6615,ergreifen::V,zgrábiti,fáhtet
6616,ergreifen::V,zgrábiti,tuáppuđ
6617,ergreifen::V,zgrábiti,poppâ´tted
6618,ergreifen::V,zgrábiti,каццсе
6619,ergreifen::V,zgrábiti,туэрркэ
6620,ergreifen::V,zgrábiti,ро̄а̄ппчье
6621,halten::V,držáti,steeredh
6622,halten::V,držáti,utniedidh
6623,halten::V,držáti,anedit
6624,halten::V,držáti,adnalit
6625,halten::V,držáti,doallat
6626,halten::V,držáti,toollâd
6627,halten::V,držáti,tue´rjjeed
6628,halten::V,držáti,туаррье
6629,drücken::V,tiščáti,dïelkestidh
6630,drücken::V,tiščáti,dieddet
6631,drücken::V,tiščáti,deaddit
6632,drücken::V,tiščáti,čárvet
6633,drücken::V,tiščáti,čárvuđ
6634,drücken::V,tiščáti,čärvvad
6635,drücken::V,tiščáti,teä´d'ded
6636,drücken::V,tiščáti,пе̄ррэ
6637,drücken::V,tiščáti,ра̄ппче
6638,schieben::V,ríniti,vuetjedh
6639,schieben::V,ríniti,sjáhtjat
6640,schieben::V,ríniti,cáhkit
6641,schieben::V,ríniti,cuggâđ
6642,schieben::V,ríniti,oi´ǧǧeed
6643,schieben::V,ríniti,оййкье
6644,kratzen::V,práskati,våhtsodh
6645,kratzen::V,práskati,skreepedh
6646,kratzen::V,práskati,ruohkkat
6647,kratzen::V,práskati,ruohkastit
6648,kratzen::V,práskati,gazzut
6649,kratzen::V,práskati,kazzođ
6650,kratzen::V,práskati,võckkâd
6651,kratzen::V,práskati,кышшкэ
6652,kratzen::V,práskati,каххьце
6653,lecken::V,lízati,njåalodh
6654,lecken::V,lízati,njoallot
6655,lecken::V,lízati,njolodit
6656,lecken::V,lízati,njuálluđ
6657,lecken::V,lízati,njuällad
6658,lecken::V,lízati,нюаллэ
6659,beißen::V,grísti,gaektjedh
6660,beißen::V,grísti,gássket
6661,beißen::V,grísti,gáskestit
6662,beißen::V,grísti,gáskit
6663,beißen::V,grísti,käskiđ
6664,beißen::V,grísti,kä´cǩǩed
6665,beißen::V,grísti,ка̄ццьке
6666,abreißen::V,odtŕgati,bïhkedh
6667,abreißen::V,odtŕgati,gajkkot
6668,abreißen::V,odtŕgati,gaikkihit
6669,abreißen::V,odtŕgati,roottâđ
6670,abreißen::V,odtŕgati,ra´šǩǩeed
6671,abreißen::V,odtŕgati,rååttad
6672,abreißen::V,odtŕgati,ро̄дтҍе
6673,abreißen::V,odtŕgati,пӯттҍкье
6674,abschneiden::V,odrézati,tjoehpestidh
6675,abschneiden::V,odrézati,jallat
6676,abschneiden::V,odrézati,čuohppat
6677,abschneiden::V,odrézati,jogâldiđ
6678,abschneiden::V,odrézati,geerelidh
6679,abschneiden::V,odrézati,е̄дтэ
6680,abschneiden::V,odrézati,е̄дтлэ
6681,binden::V,vézati,gårredidh
6682,binden::V,vézati,tjadnat
6683,binden::V,vézati,gárrat
6684,binden::V,vézati,čoonnâđ
6685,binden::V,vézati,čõõnnâd
6686,binden::V,vézati,čuõlmmâd
6687,binden::V,vézati,ко̄ррэ
6688,binden::V,vézati,чӯллмдэ
6689,binden::V,vézati,ко̄а̄ррэ
6690,stecken::V,vtakníti,rïjtedh
6691,stecken::V,vtakníti,tsævkkat
6692,stecken::V,vtakníti,cáhkit
6693,stecken::V,vtakníti,cuggâđ
6694,stecken::V,vtakníti,čuõ´ǧ'ǧeed
6695,stecken::V,vtakníti,чогксэ
6696,stecken::V,vtakníti,це̄ӈькхэ
6697,brechen::V,lomíti,dåajodh
6698,brechen::V,lomíti,tsåapkodh
6699,brechen::V,lomíti,doaddjut
6700,brechen::V,lomíti,cuvket
6701,brechen::V,lomíti,moorrâđ
6702,brechen::V,lomíti,mu´rdded
6703,brechen::V,lomíti,муррьтэ
6704,klopfen::V,tólči,beenghkedh
6705,klopfen::V,tólči,goalkkalit
6706,klopfen::V,tólči,tsábbmet
6707,klopfen::V,tólči,goalkit
6708,klopfen::V,tólči,skoalkit
6709,klopfen::V,tólči,skuá'lkuttiđ
6710,klopfen::V,tólči,kuälkted
6711,klopfen::V,tólči,та̄гкэ
6712,hauen::V,séči,beenghkedh
6713,hauen::V,séči,tjuollat
6714,hauen::V,séči,čuollat
6715,hauen::V,séči,čurmâđ
6716,hauen::V,séči,čâ´cǩǩed
6717,hauen::V,séči,та̄гкэ
6718,hauen::V,séči,ва̄сстэ
6719,kleben::V,lépiti,njamkedh
6720,kleben::V,lépiti,dædnjodit
6721,kleben::V,lépiti,liibmet
6722,kleben::V,lépiti,taṃadiđ
6723,kleben::V,lépiti,li´jmmjed
6724,kleben::V,lépiti,нямхэ
6725,reiben::V,tréti,daanjedh
6726,reiben::V,tréti,ruvvit
6727,reiben::V,tréti,ruvvet
6728,reiben::V,tréti,fiärruđ
6729,reiben::V,tréti,heârrad
6730,reiben::V,tréti,ru´vvjed
6731,reiben::V,tréti,е̄ррэ
6732,reiben::V,dŕgniti,daanjedh
6733,reiben::V,dŕgniti,ruvvit
6734,reiben::V,dŕgniti,ruvvet
6735,reiben::V,dŕgniti,fiärruđ
6736,reiben::V,dŕgniti,heârrad
6737,reiben::V,dŕgniti,ru´vvjed
6738,reiben::V,dŕgniti,е̄ррэ
6739,streichen::V,namázati,daejdedh
6740,streichen::V,namázati,badtjadidh
6741,streichen::V,namázati,vuojddat
6742,streichen::V,namázati,málet
6743,streichen::V,namázati,njuohtat
6744,streichen::V,namázati,njuottâđ
6745,streichen::V,namázati,puák'suđ
6746,streichen::V,namázati,påhssad
6747,streichen::V,namázati,мо̄а̄шшэ
6748,schleifen::V,brúsiti,slijhpedh
6749,schleifen::V,brúsiti,sadjet
6750,schleifen::V,brúsiti,sadjit
6751,schleifen::V,brúsiti,šliipet
6752,schleifen::V,brúsiti,saijeeđ
6753,schleifen::V,brúsiti,sââjjad
6754,schleifen::V,brúsiti,tabǯsted
6755,schleifen::V,brúsiti,то̄а̄мчсе
6756,schneiden::V,rézati,bietskedh
6757,schneiden::V,rézati,suoddat
6758,schneiden::V,rézati,tjuohppat
6759,schneiden::V,rézati,biesskedit
6760,schneiden::V,rézati,čuohppat
6761,schneiden::V,rézati,čuop'pâđ
6762,schneiden::V,rézati,čuõp'pâd
6763,schneiden::V,rézati,е̄дтэ
6764,schneiden::V,rézati,пе̄ррэ
6765,schneiden::V,rézati,чӯххпэ
6766,rütteln::V,strésti,firredh
6767,rütteln::V,strésti,doargestit
6768,rütteln::V,strésti,šluvgit
6769,rütteln::V,strésti,pušteđ
6770,rütteln::V,strésti,pu´štted
6771,rütteln::V,strésti,пушшьтэ
6772,schütteln::V,majáti,firredh
6773,schütteln::V,majáti,sjavnnjet
6774,schütteln::V,majáti,sillnat
6775,schütteln::V,majáti,skullhet
6776,schütteln::V,majáti,salkalit
6777,schütteln::V,majáti,pušteđ
6778,schütteln::V,majáti,pu´štted
6779,schütteln::V,majáti,пушшьтэ
6780,schwenken::V,obrníti,svinhtedh
6781,schwenken::V,obrníti,svikkastit
6782,schwenken::V,obrníti,šlivgut
6783,schwenken::V,obrníti,hiä'iluttiđ
6784,schwenken::V,obrníti,heeilted
6785,schwenken::V,obrníti,маххъе
6786,schütten::V,sípati,gurhkedh
6787,schütten::V,sípati,hállit
6788,schütten::V,sípati,liejkkit
6789,schütten::V,sípati,leškiđ
6790,schütten::V,sípati,virâttiđ
6791,schütten::V,sípati,väällad
6792,schütten::V,sípati,ва̄ллэ
6793,füllen::V,napolníti,dievhtedh
6794,füllen::V,napolníti,dievddet
6795,füllen::V,napolníti,deavdit
6796,füllen::V,napolníti,tevdiđ
6797,füllen::V,napolníti,tiudded
6798,füllen::V,napolníti,тӣввтэ
6799,einwickeln::V,zavíti,gïesedh
6800,einwickeln::V,zavíti,giessat
6801,einwickeln::V,zavíti,gárrat
6802,einwickeln::V,zavíti,giessat
6803,einwickeln::V,zavíti,gurpat
6804,einwickeln::V,zavíti,kiessâđ
6805,einwickeln::V,zavíti,ǩiõssâd
6806,einwickeln::V,zavíti,кӣссэ
6807,tragen::V,nêsti,guedtedh
6808,tragen::V,nêsti,guoddet
6809,tragen::V,nêsti,guoddit
6810,tragen::V,nêsti,kyed'diđ
6811,tragen::V,nêsti,kue´d'ded
6812,tragen::V,nêsti,кӯннҌтэ
6813,schleppen::V,vláčiti,fatnehtidh
6814,schleppen::V,vláčiti,sliehpit
6815,schleppen::V,vláčiti,feastit
6816,schleppen::V,vláčiti,vie'šidiđ
6817,schleppen::V,vláčiti,hinnađ
6818,schleppen::V,vláčiti,nje´ʒʒed
6819,schleppen::V,vláčiti,чуввкэ
6820,ziehen::V,vléči,giesedh
6821,ziehen::V,vléči,giesset
6822,ziehen::V,vléči,geassit
6823,ziehen::V,vléči,keessiđ
6824,ziehen::V,vléči,ǩie´ssed
6825,ziehen::V,vléči,ке̄ссе
6826,aufbewahren::V,shranjeváti,vöörhkedh
6827,aufbewahren::V,shranjeváti,vuorkkit
6828,aufbewahren::V,shranjeváti,seailluhit
6829,aufbewahren::V,shranjeváti,siä'iluttiđ
6830,aufbewahren::V,shranjeváti,seeilted
6831,aufbewahren::V,shranjeváti,рӯкнэ
6832,werfen::V,lúčati,slampestidh
6833,werfen::V,lúčati,bálkkot
6834,werfen::V,lúčati,suhppet
6835,werfen::V,lúčati,šlivgiđ
6836,werfen::V,lúčati,čeâǥǥted
6837,werfen::V,lúčati,суэххпэ
6838,fangen::V,ujéti,bivtedh
6839,fangen::V,ujéti,giddit
6840,fangen::V,ujéti,bivdit
6841,fangen::V,ujéti,toppiđ
6842,fangen::V,ujéti,tää´vted
6843,fangen::V,ujéti,та̄бпэ
6844,fangen::V,ujéti,со̄а̄гкэ
6845,packen::V,prijéti,doerelidh
6846,packen::V,prijéti,kreemsedh
6847,packen::V,prijéti,doahppit
6848,packen::V,prijéti,doahput
6849,packen::V,prijéti,tuáppuđ
6850,packen::V,prijéti,ká'ivâstiđ
6851,packen::V,prijéti,tää´vted
6852,packen::V,prijéti,каццсе
6853,packen::V,prijéti,туэрркэ
6854,packen::V,prijéti,ро̄а̄ппчье
6855,verstecken::V,skríti,tjïekedh
6856,verstecken::V,skríti,tjiehkat
6857,verstecken::V,skríti,čiehkat
6858,verstecken::V,skríti,čieḥâđ
6859,verstecken::V,skríti,peittad
6860,verstecken::V,skríti,пе̄йхьтэ
6861,teilen::V,razdelíti,juekedh
6862,teilen::V,razdelíti,juohket
6863,teilen::V,razdelíti,juohkit
6864,teilen::V,razdelíti,jyeḥiđ
6865,teilen::V,razdelíti,jue´ǩǩed
6866,teilen::V,razdelíti,ю̄гке
6867,teilen::V,razdelíti,ра̄ттҍке
6868,schicken::V,pošíljati,saadtodh
6869,schicken::V,pošíljati,sáddit
6870,schicken::V,pošíljati,sáddet
6871,schicken::V,pošíljati,vuo'lgâttiđ
6872,schicken::V,pošíljati,vuõltteed
6873,schicken::V,pošíljati,вӯлкхэ
6874,bringen::V,prinêsti,buektedh
6875,bringen::V,prinêsti,doalvvot
6876,bringen::V,prinêsti,buktit
6877,bringen::V,prinêsti,tuál'vuđ
6878,bringen::V,prinêsti,pu´htted
6879,bringen::V,prinêsti,пыххьтэ
6880,hinzufügen::V,pristáviti,dievhtedh
6881,hinzufügen::V,pristáviti,duoddit
6882,hinzufügen::V,pristáviti,lasedit
6883,hinzufügen::V,pristáviti,lasihit
6884,hinzufügen::V,pristáviti,lasettiđ
6885,hinzufügen::V,pristáviti,lââ´zzted
6886,hinzufügen::V,pristáviti,лажьхе
6887,bekommen::V,dobíti,åadtjodh
6888,bekommen::V,dobíti,åttjudit
6889,bekommen::V,dobíti,oažžut
6890,bekommen::V,dobíti,juksâđ
6891,bekommen::V,dobíti,uáž'žuđ
6892,bekommen::V,dobíti,vuäǯ'ǯâd
6893,bekommen::V,dobíti,вуаннче
6894,erhalten::V,prejéti,åadtjodh
6895,erhalten::V,prejéti,oadtjot
6896,erhalten::V,prejéti,oažžut
6897,erhalten::V,prejéti,uáž'žuđ
6898,erhalten::V,prejéti,vuäǯ'ǯâd
6899,erhalten::V,prejéti,ва̄лльтэ
6900,nehmen::V,vzéti,vaeltedh
6901,nehmen::V,vzéti,válldet
6902,nehmen::V,vzéti,váldit
6903,nehmen::V,vzéti,väldiđ
6904,nehmen::V,vzéti,vä´ldded
6905,nehmen::V,vzéti,ва̄лльтэ
6906,wählen::V,izbírati,veeljedh
6907,wählen::V,izbírati,válljit
6908,wählen::V,izbírati,válljet
6909,wählen::V,izbírati,valjiđ
6910,wählen::V,izbírati,vaalšed
6911,wählen::V,izbírati,va´lljeed
6912,wählen::V,izbírati,воалшэ
6913,auswählen::V,izbráti,veeljedh
6914,auswählen::V,izbráti,tjuolldet
6915,auswählen::V,izbráti,válljet
6916,auswählen::V,izbráti,valjiđ
6917,auswählen::V,izbráti,vaalšed
6918,auswählen::V,izbráti,va´lljeed
6919,auswählen::V,izbráti,воалшэ
6920,bewahren::V,ohraníti,vaarjelidh
6921,bewahren::V,ohraníti,bisodit
6922,bewahren::V,ohraníti,várjjalit
6923,bewahren::V,ohraníti,seailluhit
6924,bewahren::V,ohraníti,varjâliđ
6925,bewahren::V,ohraníti,varjjled
6926,bewahren::V,ohraníti,ӣшшьтэ
6927,bewahren::V,ohraníti,во̄а̄ррьдэ
6928,behindern::V,ovírati,hööptdeh
6929,behindern::V,ovírati,hieredit
6930,behindern::V,ovírati,muhttet
6931,behindern::V,ovírati,eastadit
6932,behindern::V,ovírati,estiđ
6933,behindern::V,ovírati,coggâđ
6934,behindern::V,ovírati,hettiđ
6935,behindern::V,ovírati,cõggâd
6936,behindern::V,ovírati,е̄кхэллэ
6937,verderben::V,pokváriti,biejstedh
6938,verderben::V,pokváriti,spedjat
6939,verderben::V,pokváriti,billistit
6940,verderben::V,pokváriti,pillediđ
6941,verderben::V,pokváriti,tårmmad
6942,verderben::V,pokváriti,pe´llsted
6943,verderben::V,pokváriti,тоаррмэ
6944,verderben::V,pokváriti,ма̄ййкэ
6945,beschädigen::V,poškodováti,fæjloedidh
6946,beschädigen::V,poškodováti,vahágahttet
6947,beschädigen::V,poškodováti,bilidit
6948,beschädigen::V,poškodováti,vahâgittiđ
6949,beschädigen::V,poškodováti,pä´rtteed
6950,beschädigen::V,poškodováti,муррьтэ
6951,zerbrechen::V,razlomíti,tsööpkedh
6952,zerbrechen::V,razlomíti,doadjet
6953,zerbrechen::V,razlomíti,cuvket
6954,zerbrechen::V,razlomíti,cuov'kkiđ
6955,zerbrechen::V,razlomíti,muårrâd
6956,zerbrechen::V,razlomíti,cu´vǩǩeed
6957,zerbrechen::V,razlomíti,муррьтэ
6958,zerreißen::V,raztŕgati,gejhkielidh
6959,zerreißen::V,raztŕgati,gajkudit
6960,zerreißen::V,raztŕgati,gaikkodit
6961,zerreißen::V,raztŕgati,ráisket
6962,zerreißen::V,raztŕgati,kiškođ
6963,zerreißen::V,raztŕgati,ra´šǩǩeed
6964,zerreißen::V,raztŕgati,пуатткэ
6965,zerstören::V,razrúšiti,eerjedh
6966,zerstören::V,razrúšiti,biejsstet
6967,zerstören::V,razrúšiti,håhkkidit
6968,zerstören::V,razrúšiti,heavahit
6969,zerstören::V,razrúšiti,duš'šadit
6970,zerstören::V,razrúšiti,bilidit
6971,zerstören::V,razrúšiti,hevâttiđ
6972,zerstören::V,razrúšiti,hiâvted
6973,zerstören::V,razrúšiti,ёҏтэ
6974,verbrennen::V,sežgáti,båeltedh
6975,verbrennen::V,sežgáti,boalldet
6976,verbrennen::V,sežgáti,boaldit
6977,verbrennen::V,sežgáti,puál'diđ
6978,verbrennen::V,sežgáti,puä´ldded
6979,verbrennen::V,sežgáti,пуэлльтэ
6980,geben::V,dáti,vedtedh
6981,geben::V,dáti,vaddet
6982,geben::V,dáti,addit
6983,geben::V,dáti,addliđ
6984,geben::V,dáti,ä´n
6985,geben::V,dáti,аннҍтэ
6986,reichen::V,séči,geelkedh
6987,reichen::V,séči,lagádit
6988,reichen::V,séči,geiget
6989,reichen::V,séči,keigiđ
6990,reichen::V,séči,vuõiggâ´stted
6991,reichen::V,séči,аннҍтэ
6992,reichen::V,molíti,geelkedh
6993,reichen::V,molíti,lagádit
6994,reichen::V,molíti,geiget
6995,reichen::V,molíti,keigiđ
6996,reichen::V,molíti,vuõiggâ´stted
6997,reichen::V,molíti,аннҍтэ
6998,schenken::V,podáriti,vedtedh
6999,schenken::V,podáriti,vaddet
7000,schenken::V,podáriti,skeaŋkut
7001,schenken::V,podáriti,skeŋket
7002,schenken::V,podáriti,skeŋkkiđ
7003,schenken::V,podáriti,sǩiâŋkkâd
7004,schenken::V,podáriti,ла̄ххе
7005,versprechen::V,obljubíti,luhpiedidh
7006,versprechen::V,obljubíti,jáhttet
7007,versprechen::V,obljubíti,lohpidit
7008,versprechen::V,obljubíti,lopediđ
7009,versprechen::V,obljubíti,lå´ppeed
7010,versprechen::V,obljubíti,о̄а̄шштҍе
7011,wünschen::V,vóščiti,lahkoehtidh
7012,wünschen::V,vóščiti,sávvat
7013,wünschen::V,vóščiti,sávadit
7014,wünschen::V,vóščiti,doaivvuhit
7015,wünschen::V,vóščiti,tuá'ivuttiđ
7016,wünschen::V,vóščiti,tuâivvad
7017,wünschen::V,vóščiti,туввэ
7018,loben::V,hváliti,girmedh
7019,loben::V,hváliti,májnnot
7020,loben::V,hváliti,rámmpot
7021,loben::V,hváliti,máidnut
7022,loben::V,hváliti,rámidit
7023,loben::V,hváliti,rammuđ
7024,loben::V,hváliti,rämidiđ
7025,loben::V,hváliti,ââ´leed
7026,loben::V,hváliti,ǩei´tted
7027,loben::V,hváliti,кыйта
7028,küssen::V,poljubováti,tjånnahtidh
7029,küssen::V,poljubováti,tjuvliestidh
7030,küssen::V,poljubováti,tjullit
7031,küssen::V,poljubováti,tjulestit
7032,küssen::V,poljubováti,cum'mát
7033,küssen::V,poljubováti,cummistit
7034,küssen::V,poljubováti,cummâliđ
7035,küssen::V,poljubováti,cu´mmsted
7036,küssen::V,poljubováti,cu´mmstõõllâd
7037,küssen::V,poljubováti,нӣссэ
7038,wiegen::V,zíbati,sjammadidh
7039,wiegen::V,zíbati,vuohttot
7040,wiegen::V,zíbati,vuohtudit
7041,wiegen::V,zíbati,vuohttut
7042,wiegen::V,zíbati,vuát'tuđ
7043,wiegen::V,zíbati,nuäkkad
7044,wiegen::V,zíbati,suâibted
7045,wiegen::V,zíbati,нуагкэ
7046,zudecken::V,pokríti,gaptjedh
7047,zudecken::V,pokríti,loavddet
7048,zudecken::V,pokríti,gokčat
7049,zudecken::V,pokríti,luáv'diđ
7050,zudecken::V,pokríti,kä´tted
7051,zudecken::V,pokríti,ка̄ххьтэ
7052,wecken::V,zbudíti,gåaskodh
7053,wecken::V,zbudíti,båktet
7054,wecken::V,zbudíti,boktit
7055,wecken::V,zbudíti,rávkat
7056,wecken::V,zbudíti,cuvnâđ
7057,wecken::V,zbudíti,counnâd
7058,wecken::V,zbudíti,цо̄ввнэ
7059,zeigen::V,pokázati,vuesiehtidh
7060,zeigen::V,pokázati,vuosedit
7061,zeigen::V,pokázati,giejgget
7062,zeigen::V,pokázati,čájehit
7063,zeigen::V,pokázati,čäittiđ
7064,zeigen::V,pokázati,čujottiđ
7065,zeigen::V,pokázati,čuäi´ted
7066,zeigen::V,pokázati,вӯзьхе
7067,führen::V,vêsti,steeredh
7068,führen::V,vêsti,doalvvot
7069,führen::V,vêsti,láidet
7070,führen::V,vêsti,jođettiđ
7071,führen::V,vêsti,jåå´đted
7072,führen::V,vêsti,выгкэ
7073,lehren::V,učíti,ööhpehtidh
7074,lehren::V,učíti,åhpadit
7075,lehren::V,učíti,oahpahit
7076,lehren::V,učíti,máttááttiđ
7077,lehren::V,učíti,mätt'ted
7078,lehren::V,učíti,vuä´ppsted
7079,lehren::V,učíti,ма̄тҍха
7080,unterrichten::V,poučeváti,ööhpehtidh
7081,unterrichten::V,poučeváti,lågådit
7082,unterrichten::V,poučeváti,åhpadit
7083,unterrichten::V,poučeváti,oahpahit
7084,unterrichten::V,poučeváti,škovliđ
7085,unterrichten::V,poučeváti,máttááttiđ
7086,unterrichten::V,poučeváti,mätt'ted
7087,unterrichten::V,poučeváti,vuä´ppsted
7088,unterrichten::V,poučeváti,ма̄тҍха
7089,aufziehen::V,vzgojíti,eeledh
7090,aufziehen::V,vzgojíti,bajedit
7091,aufziehen::V,vzgojíti,biebmat
7092,aufziehen::V,vzgojíti,pajaskeessiđ
7093,aufziehen::V,vzgojíti,šoddâdiđ
7094,aufziehen::V,vzgojíti,šõddeed
7095,aufziehen::V,vzgojíti,peâm'mad
7096,aufziehen::V,vzgojíti,вуэпьсе
7097,leiten::V,uprávljati,lijrehtidh
7098,leiten::V,uprávljati,lájddit
7099,leiten::V,uprávljati,oatsodit
7100,leiten::V,uprávljati,jođihit
7101,leiten::V,uprávljati,stivriđ
7102,leiten::V,uprávljati,hovdiđ
7103,leiten::V,uprávljati,jåå´đted
7104,leiten::V,uprávljati,выгкэ
7105,leiten::V,uprávljati,вӯййкье
7106,antreiben::V,goníti,eadtjoestidh
7107,antreiben::V,goníti,hasodit
7108,antreiben::V,goníti,hállsjedit
7109,antreiben::V,goníti,gevret
7110,antreiben::V,goníti,rássat
7111,antreiben::V,goníti,kušottiđ
7112,antreiben::V,goníti,huá'puttiđ
7113,antreiben::V,goníti,rääskted
7114,antreiben::V,goníti,hõškkled
