,Concept_ID,fi,lv
2257,ansehen::V,katsoa,aplūkot
2258,hören::V,kuulla,кывны
2259,hören::V,kuulla,dzirdēt
2260,zuhören::V,kuunnella,кывзыны
2261,zuhören::V,kuunnella,klausīties
2262,probieren::V,maistaa,видлыны
2263,probieren::V,maistaa,nogaršot
2264,riechen::V,haistaa,чушкыны
2265,riechen::V,haistaa,ost
2266,riechen::V,haistaa,ostīt
2267,fühlen::V,tuntea,вежӧртны
2268,fühlen::V,tuntea,гӧгӧрвоны
2269,fühlen::V,tuntea,just
2270,fühlen::V,tuntea,izjust
2271,scheinen::V,tuntua,кажитчыны
2272,scheinen::V,tuntua,šķist
2273,scheinen::V,tuntua,likties
2274,zu sehen sein::V,näkyä,тыдавны
2275,zu sehen sein::V,näkyä,parādīties
2276,vernehmen::V,kuulla,кывны
2277,vernehmen::V,kuulla,saklausīt
2278,frieren::V,palella,кынмыны
2279,frieren::V,palella,salt
2280,tun::V,tehdä,керны
2281,tun::V,tehdä,darīt
2282,können::V,osata,кужны
2283,können::V,osata,prast
2284,wollen::V,tahtoa,кӧсйыны
2285,wollen::V,tahtoa,gribēt
2286,anfangen::V,ruveta,заводитны
2287,anfangen::V,ruveta,пондыны
2288,anfangen::V,ruveta,sākt
2289,anfangen::V,ruveta,iesākt
2290,anfangen::V,aloittaa,заводитны
2291,anfangen::V,aloittaa,пондыны
2292,anfangen::V,aloittaa,sākt
2293,anfangen::V,aloittaa,iesākt
2294,beenden::V,lopettaa,помавны
2295,beenden::V,lopettaa,beigt
2296,beenden::V,lopettaa,pabeigt
2297,aufhören::V,loppua,дугӧдны
2298,aufhören::V,loppua,pārtraukt
2299,gelingen::V,onnistua,артмыны
2300,gelingen::V,onnistua,izdoties
2301,geraten::V,sujua,сюрны
2302,geraten::V,sujua,веськавны
2303,geraten::V,sujua,veikties
2304,geraten::V,joutua,сюрны
2305,geraten::V,joutua,веськавны
2306,geraten::V,joutua,veikties
2307,öffnen::V,avata,восьтыны
2308,öffnen::V,avata,atvērt
2309,öffnen::V,avata,attaisīt
2310,öffnen::V,aukaista,восьтыны
2311,öffnen::V,aukaista,atvērt
2312,öffnen::V,aukaista,attaisīt
2313,schließen::V,sulkea,пӧдлавны
2314,schließen::V,sulkea,slēgt
2315,schließen::V,sulkea,aizvērt
2316,schließen::V,sulkea,aiztaisīt
2317,stellen::V,panna,сувтӧдны
2318,stellen::V,panna,likt
2319,stellen::V,panna,nolikt
2320,stellen::V,asettaa,сувтӧдны
2321,stellen::V,asettaa,likt
2322,stellen::V,asettaa,nolikt
2323,setzen::V,panna,пуксьӧдны
2324,setzen::V,panna,sēdināt
2325,setzen::V,istuttaa,пуксьӧдны
2326,setzen::V,istuttaa,sēdināt
2327,legen::V,panna,пуктыны
2328,legen::V,panna,likt
2329,legen::V,asettaa,пуктыны
2330,legen::V,asettaa,likt
2331,berühren::V,koskea,вӧрзьӧдны
2332,berühren::V,koskea,инмӧдчывны
2333,berühren::V,koskea,skart
2334,berühren::V,koskea,aizskart
2335,berühren::V,koskettaa,вӧрзьӧдны
2336,berühren::V,koskettaa,инмӧдчывны
2337,berühren::V,koskettaa,skart
2338,berühren::V,koskettaa,aizskart
2339,verbinden::V,liittää,йитны
2340,verbinden::V,liittää,saistīt
2341,verbinden::V,liittää,savienot
2342,verbinden::V,yhdistää,йитны
2343,verbinden::V,yhdistää,saistīt
2344,verbinden::V,yhdistää,savienot
2345,bedecken::V,kattaa,вевттьыны
2346,bedecken::V,kattaa,apsegt
2347,bedecken::V,kattaa,pārsegt
2348,bedecken::V,peittää,вевттьыны
2349,bedecken::V,peittää,apsegt
2350,bedecken::V,peittää,pārsegt
2351,aufhängen::V,ripustaa,ӧшӧдны
2352,aufhängen::V,ripustaa,джагӧдны
2353,aufhängen::V,ripustaa,uzkārt
2354,anzünden::V,sytyttää,ӧзтыны
2355,anzünden::V,sytyttää,aizdegt
2356,anzünden::V,sytyttää,aizdedzināt
2357,aufheben::V,ylös nostaa,чеччӧдны
2358,aufheben::V,ylös nostaa,сувтӧдны
2359,aufheben::V,ylös nostaa,pacelt
2360,aufheben::V,nostaa,чеччӧдны
2361,aufheben::V,nostaa,сувтӧдны
2362,aufheben::V,nostaa,pacelt
2363,zurücklassen::V,jättää,кольны
2364,zurücklassen::V,jättää,atstāt
2365,verlieren::V,kadottaa,воштыны
2366,verlieren::V,kadottaa,zaudēt
2367,verlieren::V,kadottaa,pazaudēt
2368,fallen lassen::V,pudottaa,уськӧдны
2369,fallen lassen::V,pudottaa,nomest
2370,machen::V,tehdä,вӧчны
2371,machen::V,tehdä,лӧсьӧдны
2372,machen::V,tehdä,darīt
2373,herstellen::V,tuottaa,лӧсьӧдны
2374,herstellen::V,tuottaa,ražot
2375,herstellen::V,tuottaa,izgatavot
2376,herstellen::V,valmistaa,лӧсьӧдны
2377,herstellen::V,valmistaa,ražot
2378,herstellen::V,valmistaa,izgatavot
2379,bauen::V,rakentaa,лэптыны
2380,bauen::V,rakentaa,celt
2381,bauen::V,rakentaa,būvēt
2382,reparieren::V,korjata,дзоньтавны
2383,reparieren::V,korjata,labot
2384,reparieren::V,korjata,remontēt
2385,verbessern::V,parantaa,бурмӧдны
2386,verbessern::V,parantaa,labot
2387,verbessern::V,parantaa,izlabot
2388,ändern::V,muuttaa,вежны
2389,ändern::V,muuttaa,mainīt
2390,graben::V,kaivaa,кодйыны
2391,graben::V,kaivaa,rakt
2392,beugen::V,taivuttaa,куснявны
2393,beugen::V,taivuttaa,liekt
2394,biegen::V,taivuttaa,куснявны
2395,biegen::V,taivuttaa,liekt
2396,drehen::V,kääntää,бергӧдлыны
2397,drehen::V,kääntää,griezt
2398,wenden::V,kääntää,бергӧдны
2399,wenden::V,kääntää,apgriezt
2400,umdrehen::V,kääntää,бергӧдны
2401,umdrehen::V,kääntää,apgriezt
2402,heben::V,nostaa,лэптыны
2403,heben::V,nostaa,celt
2404,heben::V,nostaa,cilāt
2405,heben::V,nostaa,pacelt
2406,heben::V,kohottaa,лэптыны
2407,heben::V,kohottaa,celt
2408,heben::V,kohottaa,cilāt
2409,heben::V,kohottaa,pacelt
2410,hochheben::V,nostaa,кыпӧдны
2411,hochheben::V,nostaa,pacelt
2412,ergreifen::V,tarttua,кутны
2413,ergreifen::V,tarttua,paķert
2414,ergreifen::V,tarttua,satvert
2415,halten::V,pitää,кутны
2416,halten::V,pitää,turēt
2417,halten::V,pitää,saturēt
2418,drücken::V,painaa,личкыны
2419,drücken::V,painaa,топӧдны
2420,drücken::V,painaa,spiest
2421,drücken::V,puristaa,личкыны
2422,drücken::V,puristaa,топӧдны
2423,drücken::V,puristaa,spiest
2424,schieben::V,työntää,ӧтдортны
2425,schieben::V,työntää,йӧткыштны
2426,schieben::V,työntää,stumt
2427,kratzen::V,raapia,гуджӧдны
2428,kratzen::V,raapia,kasīt
2429,kratzen::V,raapia,skrāpēt
2430,lecken::V,nuolla,нювны
2431,lecken::V,nuolla,lakt
2432,lecken::V,nuolla,laizīt
2433,beißen::V,purra,курччыны
2434,beißen::V,purra,kost
2435,abreißen::V,repiä,орӧдны
2436,abreißen::V,repiä,atraut
2437,abreißen::V,repiä,atplēst
2438,abschneiden::V,leikata poikki,вундавны
2439,abschneiden::V,leikata poikki,nogriezt
2440,abschneiden::V,leikata,вундавны
2441,abschneiden::V,leikata,nogriezt
2442,binden::V,sitoa,гӧрддзавны
2443,binden::V,sitoa,кӧртавны
2444,binden::V,sitoa,siet
2445,binden::V,sitoa,aptīt
2446,stecken::V,pistää,сюйны
2447,stecken::V,pistää,bāzt
2448,stecken::V,pistää,spraust
2449,brechen::V,murtaa,чегны
2450,brechen::V,murtaa,lauzt
2451,brechen::V,murtaa,lauzīt
2452,klopfen::V,koputtaa,камгыны
2453,klopfen::V,koputtaa,klauvēt
2454,klopfen::V,kolkuttaa,камгыны
2455,klopfen::V,kolkuttaa,klauvēt
2456,hauen::V,lyödä,нӧйнты
2457,hauen::V,lyödä,кучкыны
2458,hauen::V,lyödä,cirst
2459,hauen::V,lyödä,dauzīt
2460,kleben::V,liimata,лемавны
2461,kleben::V,liimata,ляскавны
2462,kleben::V,liimata,līmēt
2463,kleben::V,liimata,lipināt
2464,reiben::V,hieroa,тільны
2465,reiben::V,hieroa,зыравны
2466,reiben::V,hieroa,rīvēt
2467,reiben::V,hieroa,berzēt
2468,reiben::V,hangata,тільны
2469,reiben::V,hangata,зыравны
2470,reiben::V,hangata,rīvēt
2471,reiben::V,hangata,berzēt
2472,streichen::V,sivellä,мавтны
2473,streichen::V,sivellä,ziest
2474,streichen::V,sivellä,triept
2475,schleifen::V,hioa,кеслыны
2476,schleifen::V,hioa,trīt
2477,schleifen::V,hioa,asināt
2478,schneiden::V,leikata,шырны
2479,schneiden::V,leikata,griezt
2480,schneiden::V,leikata,sagriezt
2481,rütteln::V,ravistaa,легӧдны
2482,rütteln::V,ravistaa,катлӧдлыны
2483,rütteln::V,ravistaa,kratīt
2484,rütteln::V,ravistaa,purināt
2485,schütteln::V,pudistaa,тракӧдны
2486,schütteln::V,pudistaa,kratīt
2487,schwenken::V,heiluttaa,ӧвтны
2488,schwenken::V,heiluttaa,шенасьны
2489,schwenken::V,heiluttaa,vēzēt
2490,schwenken::V,heiluttaa,vēcināt
2491,schütten::V,kaataa,кисьтны
2492,schütten::V,kaataa,bērt
2493,füllen::V,täyttää,тыртны
2494,füllen::V,täyttää,pildīt
2495,füllen::V,täyttää,piepildīt
2496,einwickeln::V,kääriä,тубыртны
2497,einwickeln::V,kääriä,ietīt
2498,tragen::V,kantaa,нуны
2499,tragen::V,kantaa,nest
2500,schleppen::V,raahata,кыскавны
2501,schleppen::V,raahata,stiept
2502,schleppen::V,raahata,staipīt
2503,ziehen::V,vetää,кыскыны
2504,ziehen::V,vetää,vilkt
2505,aufbewahren::V,säilyttää,видзны
2506,aufbewahren::V,säilyttää,glabāt
2507,aufbewahren::V,säilyttää,uzglabāt
2508,werfen::V,viskata,чӧвтны
2509,werfen::V,viskata,шыбитны
2510,werfen::V,viskata,mest
2511,werfen::V,viskata,sviest
2512,fangen::V,napata,кутны
2513,fangen::V,napata,ķert
2514,fangen::V,napata,uzķert
2515,fangen::V,ottaa kiinni,кутны
2516,fangen::V,ottaa kiinni,ķert
2517,fangen::V,ottaa kiinni,uzķert
2518,packen::V,tarttua,босьтны
2519,packen::V,tarttua,paķert
2520,packen::V,tarttua,satvert
2521,verstecken::V,kätkeä,дзебны
2522,verstecken::V,kätkeä,slēpt
2523,verstecken::V,kätkeä,noglabāt
2524,verstecken::V,piilottaa,дзебны
2525,verstecken::V,piilottaa,slēpt
2526,verstecken::V,piilottaa,noglabāt
2527,teilen::V,jakaa,юкны
2528,teilen::V,jakaa,dalīt
2529,schicken::V,lähettää,ыстыны
2530,schicken::V,lähettää,sūtīt
2531,schicken::V,lähettää,atsūtīt
2532,bringen::V,viedä,вайны
2533,bringen::V,viedä,atvest
2534,hinzufügen::V,lisätä,содтыны
2535,hinzufügen::V,lisätä,pievienot
2536,bekommen::V,saada,босьтны
2537,bekommen::V,saada,dabūt
2538,erhalten::V,saada,босьтны
2539,erhalten::V,saada,saņemt
2540,nehmen::V,ottaa,босьтны
2541,nehmen::V,ottaa,ņemt
2542,nehmen::V,ottaa,paņemt
2543,wählen::V,valita,бӧрйыны
2544,wählen::V,valita,ievēlēt
2545,auswählen::V,valikoida,бӧрйыны
2546,auswählen::V,valikoida,izvēlēt
2547,bewahren::V,säilyttää,видзны
2548,bewahren::V,säilyttää,saglabāt
2549,behindern::V,estää,конйӧдлыны
2550,behindern::V,estää,джӧмдӧдны
2551,behindern::V,estää,kavēt
2552,behindern::V,estää,aizkavēt
2553,verderben::V,pilata,тшыкӧдны
2554,verderben::V,pilata,sabojāt
2555,verderben::V,turmella,тшыкӧдны
2556,verderben::V,turmella,sabojāt
2557,beschädigen::V,vioittaa,тшыкӧдны
2558,beschädigen::V,vioittaa,bojāt
2559,beschädigen::V,vioittaa,maitāt
2560,beschädigen::V,vahingoittaa,тшыкӧдны
2561,beschädigen::V,vahingoittaa,bojāt
2562,beschädigen::V,vahingoittaa,maitāt
2563,zerbrechen::V,rikkoa,жуглыны
2564,zerbrechen::V,rikkoa,salauzt
2565,zerbrechen::V,rikkoa,sadauzīt
2566,zerreißen::V,repiä rikki,орӧдны
2567,zerreißen::V,repiä rikki,pārraut
2568,zerreißen::V,repiä palasiksi,орӧдны
2569,zerreißen::V,repiä palasiksi,pārraut
2570,zerstören::V,hävittää,жугӧдны
2571,zerstören::V,hävittää,кисьтны
2572,zerstören::V,hävittää,косявны
2573,zerstören::V,hävittää,graut
2574,zerstören::V,hävittää,sagraut
2575,verbrennen::V,polttaa,сотны
2576,verbrennen::V,polttaa,сотчыны
2577,verbrennen::V,polttaa,dedzināt
2578,verbrennen::V,polttaa,sadedzināt
2579,geben::V,antaa,сетны
2580,geben::V,antaa,dot
2581,geben::V,antaa,padot
2582,reichen::V,ojentaa,сетны
2583,reichen::V,ojentaa,padot
2584,reichen::V,ojentaa,sniegt
2585,schenken::V,lahjoittaa,козьнавны
2586,schenken::V,lahjoittaa,dāvāt
2587,schenken::V,lahjoittaa,dāvināt
2588,versprechen::V,luvata,кыв сетны
2589,versprechen::V,luvata,solīt
2590,versprechen::V,luvata,apsolīt
2591,wünschen::V,toivottaa,кӧсйыны
2592,wünschen::V,toivottaa,vēlēt
2593,wünschen::V,toivottaa,novēlēt
2594,loben::V,ylistää,ошкыны
2595,loben::V,ylistää,lielīt
2596,küssen::V,suudella,окавны
2597,küssen::V,suudella,bučot
2598,küssen::V,suudella,skūpstīt
2599,wiegen::V,tuudittaa,гудрӧдлыны
2600,wiegen::V,tuudittaa,šūpot
2601,wiegen::V,keinuttaa,гудрӧдлыны
2602,wiegen::V,keinuttaa,šūpot
2603,zudecken::V,peittää,веввттьыны
2604,zudecken::V,peittää,apklāt
2605,zudecken::V,peittää,aizsegt
2606,wecken::V,herättää,садьмӧдны
2607,wecken::V,herättää,чуксавны
2608,wecken::V,herättää,modināt
2609,zeigen::V,näyttää,петкӧдлыны
2610,zeigen::V,näyttää,rādīt
2611,zeigen::V,osoittaa,петкӧдлыны
2612,zeigen::V,osoittaa,rādīt
2613,führen::V,johdattaa,нуӧдны
2614,führen::V,johdattaa,vadīt
2615,lehren::V,opettaa,велӧдны
2616,lehren::V,opettaa,mācīt
2617,lehren::V,opettaa,iemācīt
2618,unterrichten::V,opettaa,велӧдны
2619,unterrichten::V,opettaa,apmācīt
2620,aufziehen::V,kasvattaa,быдтыны
2621,aufziehen::V,kasvattaa,uzaudzināt
2622,leiten::V,johtaa,веськӧдлыны
2623,leiten::V,johtaa,vadīt
2624,leiten::V,johtaa,pārzināt
2625,antreiben::V,hoputtaa,тэрмӧдны
2626,antreiben::V,hoputtaa,urdīt
2627,antreiben::V,hoputtaa,mudināt
2628,lassen::V,antaa,тшӧктыны
2629,lassen::V,antaa,ļaut
2630,einladen::V,kutsua,корны
2631,einladen::V,kutsua,ielūgt
2632,einladen::V,kutsua,aicināt
2633,vereinigen::V,yhdistää,ӧтувтны
2634,vereinigen::V,yhdistää,котыртны
2635,vereinigen::V,yhdistää,vienot
2636,vereinigen::V,yhdistää,apvienot
2637,besuchen::V,vierailla,волыны
2638,besuchen::V,vierailla,ветлыны
2639,besuchen::V,vierailla,apciemot
2640,treffen::V,tavata,вочаӧдны
2641,treffen::V,tavata,паныдавны
2642,treffen::V,tavata,satikt
2643,treffen::V,tavata,sastapt
2644,sich versammeln::V,kokoontua,лӧсьӧдчыны
2645,sich versammeln::V,kokoontua,salasīties
2646,sich versammeln::V,kokoontua,sapulcēties
2647,spielen::V,pelata,ворсны
2648,spielen::V,pelata,spēlēt
2649,spielen::V,pelata,spēlēties
2650,spielen::V,leikkiä,ворсны
2651,spielen::V,leikkiä,spēlēt
2652,spielen::V,leikkiä,spēlēties
2653,singen::V,laulaa,сьывны
2654,singen::V,laulaa,dziedāt
2655,tanzen::V,tanssia,йӧктыны
2656,tanzen::V,tanssia,diet
2657,tanzen::V,tanssia,dejot
2658,tanzen::V,tanssia,dancot
2659,sich trennen::V,erota,торйӧдчыны
2660,sich trennen::V,erota,šķirties
2661,sich trennen::V,erota,izšķirties
2662,verlassen::V,jättää,эновтны
2663,verlassen::V,jättää,atstāt
2664,retten::V,pelastaa,видзны
2665,retten::V,pelastaa,мездыны
2666,retten::V,pelastaa,glābt
2667,bewachen::V,vartioida,видзны
2668,bewachen::V,vartioida,sargāt
2669,schützen::V,suojella,видзны
2670,schützen::V,suojella,pasargāt
2671,schützen::V,suojella,aizsargāt
2672,verteidigen::V,puolustaa,дорйыны
2673,verteidigen::V,puolustaa,aizstāvēt
2674,sich schlagen::V,tapella,косясьны
2675,sich schlagen::V,tapella,kauties
2676,sich schlagen::V,tapella,izkauties
2677,schießen::V,ampua,лыйны
2678,schießen::V,ampua,šaut
2679,schießen::V,ampua,šaudīt
2680,siegen::V,voittaa,вермыны
2681,siegen::V,voittaa,uzvarēt
2682,ärgern::V,ärsyttää,лӧгӧдны
2683,ärgern::V,ärsyttää,лёкмӧдны
2684,ärgern::V,ärsyttää,скӧрмӧдны
2685,ärgern::V,ärsyttää,sadusmot
2686,schlagen::V,lyödä,вартны
2687,schlagen::V,lyödä,sist
2688,schlagen::V,lyödä,triekt
2689,treten::V,potkaista,лёгны
2690,treten::V,potkaista,майкны
2691,treten::V,potkaista,mīt
2692,treten::V,potkaista,paspert
2693,stechen::V,pistää,бышткыны
2694,stechen::V,pistää,durt
2695,stoßen::V,sysätä,тойлыны
2696,stoßen::V,sysätä,йӧткавны
2697,stoßen::V,sysätä,grūst
2698,stoßen::V,työntää,тойлыны
2699,stoßen::V,työntää,йӧткавны
2700,stoßen::V,työntää,grūst
2701,stehlen::V,varastaa,гусявны
2702,stehlen::V,varastaa,zagt
2703,stören::V,häiritä,падмӧдны
2704,stören::V,häiritä,traucēt
2705,belästigen::V,häiritä,дӧзмӧдны
2706,belästigen::V,häiritä,apgrūtināt
2707,verbergen::V,kätkeä,дзебны
2708,verbergen::V,kätkeä,сайӧдны
2709,verbergen::V,kätkeä,slēpt
2710,verbergen::V,kätkeä,paslēpt
2711,täuschen::V,harhauttaa,пӧръявны
2712,täuschen::V,harhauttaa,ылӧдны
2713,täuschen::V,harhauttaa,mānīt
2714,täuschen::V,harhauttaa,maldināt
2715,betrügen::V,pettää,сӧрны
2716,betrügen::V,pettää,krāpt
2717,betrügen::V,pettää,apkrāpt
2718,betrügen::V,petkuttaa,сӧрны
2719,betrügen::V,petkuttaa,krāpt
2720,betrügen::V,petkuttaa,apkrāpt
2721,töten::V,tappaa,вины
2722,töten::V,tappaa,nāvēt
2723,töten::V,tappaa,nogalināt
2724,wohnen::V,asua,овны
2725,wohnen::V,asua,dzīvot
2726,arbeiten::V,tehdä työtä,уджавны
2727,arbeiten::V,tehdä työtä,strādāt
2728,arbeiten::V,tehdä työtä,darboties
2729,arbeiten::V,työskennellä,уджавны
2730,arbeiten::V,työskennellä,strādāt
2731,arbeiten::V,työskennellä,darboties
2732,sammeln::V,koota,чукӧртны
2733,sammeln::V,koota,vākt
2734,sammeln::V,kerätä,чукӧртны
2735,sammeln::V,kerätä,vākt
2736,pflücken::V,poimia,вотны
2737,pflücken::V,poimia,ӧктыны
2738,pflücken::V,poimia,raut
2739,pflücken::V,poimia,plūkt
2740,jagen::V,metsästää,кыйсьыны
2741,jagen::V,metsästää,medīt
2742,fischen::V,kalastaa,чери кыйны
2743,fischen::V,kalastaa,zvejot
2744,fassen::V,pyydystää,кутны
2745,fassen::V,pyydystää,saķert
2746,fassen::V,saalistaa,кутны
2747,fassen::V,saalistaa,saķert
2748,hüten::V,paimentaa,видзны
2749,hüten::V,paimentaa,йирӧдны
2750,hüten::V,paimentaa,ganīt
2751,treiben::V,ajaa,вӧтлыны
2752,treiben::V,ajaa,dzīt
2753,anbinden::V,kytkeä,домавны
2754,anbinden::V,kytkeä,piesiet
2755,anbinden::V,kytkeä,piesaistīt
2756,füttern::V,ruokkia,вердны
2757,füttern::V,ruokkia,barot
2758,melken::V,lypsää,лысьтыны
2759,melken::V,lypsää,slaukt
2760,hacken::V,hakata,керавны
2761,hacken::V,hakata,kapāt
2762,gießen::V,kastella,киськавны
2763,gießen::V,kastella,liet
2764,gießen::V,kastella,laistīt
2765,reifen::V,kypsyä,кисьмыны
2766,reifen::V,kypsyä,briest
2767,zubereiten::V,valmistaa,дасьтыны
2768,zubereiten::V,valmistaa,taisīt
2769,zubereiten::V,valmistaa,gatavot
2770,kochen::V,keittää,пуны
2771,kochen::V,keittää,vārīt
2772,backen::V,leipoa,пӧжавны
2773,backen::V,leipoa,cept
2774,braten::V,paistaa,пражитны
2775,braten::V,paistaa,cept
2776,braten::V,paistaa,cepināt
2777,umrühren::V,hämmentää,сорлавны
2778,umrühren::V,hämmentää,maisīt
2779,umrühren::V,hämmentää,apmaisīt
2780,stricken::V,kutoa,кӧртны
2781,stricken::V,kutoa,adīt
2782,stricken::V,neuloa,кӧртны
2783,stricken::V,neuloa,adīt
2784,nähen::V,ommella,вурны
2785,nähen::V,ommella,šūt
2786,färben::V,värjätä,мичӧдны
2787,färben::V,värjätä,краситны
2788,färben::V,värjätä,krāsot
2789,färben::V,värjätä,nokrāsot
2790,färben::V,värittää,мичӧдны
2791,färben::V,värittää,краситны
2792,färben::V,värittää,krāsot
2793,färben::V,värittää,nokrāsot
2794,reinigen::V,puhdistaa,весавны
2795,reinigen::V,puhdistaa,tīrīt
2796,reinigen::V,puhdistaa,attīrīt
2797,waschen::V,pestä,мыськыны
2798,waschen::V,pestä,mazgāt
2799,abwischen::V,pyyhkiä,чышкыны
2800,abwischen::V,pyyhkiä,noslaucīt
2801,spülen::V,huuhtoa,пожъявны
2802,spülen::V,huuhtoa,skalot
2803,fegen::V,pyyhkäistä,чышкыны
2804,fegen::V,pyyhkäistä,slaucīt
2805,kehren::V,lakaista,чышкыны
2806,kehren::V,lakaista,mēzt
2807,baden::V,kylpeä,купайтчыны
2808,baden::V,kylpeä,peldēties
2809,sich waschen::V,peseytyä,мыссьыны
2810,sich waschen::V,peseytyä,mazgāties
2811,ausziehen::V,riisua,пӧрччӧдны
2812,ausziehen::V,riisua,noģērbt
2813,anziehen::V,pukea ylleen,кӧмавны
2814,anziehen::V,pukea ylleen,пасьтавны
2815,anziehen::V,pukea ylleen,uzvilkt
2816,sich anziehen::V,pukeutua,пасьтасьны
2817,sich anziehen::V,pukeutua,apģērbties
2818,kämmen::V,kammata,сынавны
2819,kämmen::V,kammata,sukāt
2820,schmücken::V,koristaa,мичмӧдны
2821,schmücken::V,koristaa,rotāt
2822,schmücken::V,koristaa,greznot
2823,schmücken::V,kaunistaa,мичмӧдны
2824,schmücken::V,kaunistaa,rotāt
2825,schmücken::V,kaunistaa,greznot
2826,sagen::V,sanoa,шуны
2827,sagen::V,sanoa,висьтавны
2828,sagen::V,sanoa,teikt
2829,sprechen::V,puhua,сёрнитны
2830,sprechen::V,puhua,runāt
2831,reden::V,keskustella,сёрнитны
2832,reden::V,keskustella,norunāt
2833,sich unterhalten::V,jutella,сёрнитны
2834,sich unterhalten::V,jutella,варовитны
2835,sich unterhalten::V,jutella,sarunāties
2836,fragen::V,kysyä,юавны
2837,fragen::V,kysyä,jautāt
2838,bitten::V,pyytää,корны
2839,bitten::V,pyytää,lūgt
2840,bitten::V,pyytää,prasīt
2841,erzählen::V,kertoa,висьтавны
2842,erzählen::V,kertoa,stāstīt
2843,mitteilen::V,ilmoittaa,юӧртны
2844,mitteilen::V,ilmoittaa,висьтавны
2845,mitteilen::V,ilmoittaa,pavēstīt
2846,nennen::V,kutsua,шуны
2847,nennen::V,kutsua,ним сетны
2848,nennen::V,kutsua,saukt
2849,nennen::V,nimittää,шуны
2850,nennen::V,nimittää,ним сетны
2851,nennen::V,nimittää,saukt
2852,rufen::V,kutsua,корны
2853,rufen::V,kutsua,saukt
2854,prahlen::V,kerskailla,ошйысьны
2855,prahlen::V,kerskailla,lielīties
2856,übersetzen::V,kääntää,вуджӧдны
2857,übersetzen::V,kääntää,tulkot
2858,übersetzen::V,kääntää,pārtulkot
2859,denken::V,miettiä,мӧвпавны
2860,denken::V,miettiä,domāt
2861,denken::V,ajatella,мӧвпавны
2862,denken::V,ajatella,domāt
2863,glauben::V,uskoa,эскыны
2864,glauben::V,uskoa,ticēt
2865,bemerken::V,huomata,казявны
2866,bemerken::V,huomata,ievērot
2867,bemerken::V,huomata,ieraudzīt
2868,erkennen::V,tunnistaa,тӧдмавны
2869,erkennen::V,tunnistaa,pazīt
2870,erkennen::V,tunnistaa,atpazīt
2871,begreifen::V,ymmärtää,вежӧртны
2872,begreifen::V,ymmärtää,гӧгӧрвоны
2873,begreifen::V,ymmärtää,jēgt
2874,begreifen::V,ymmärtää,apjēgt
2875,verstehen::V,ymmärtää,вежӧртны
2876,verstehen::V,ymmärtää,гӧгӧрвоны
2877,verstehen::V,ymmärtää,saprast
2878,lernen::V,oppia,вeлöдчыны
2879,lernen::V,oppia,mācīties
2880,wissen::V,tietää,тӧдны
2881,wissen::V,tietää,zināt
2882,sich erinnern an::V,muistaa,казьтывны
2883,sich erinnern an::V,muistaa,дум вылӧ уськӧдны
2884,sich erinnern an::V,muistaa,atminēties
2885,vergessen::V,unohtaa,вунӧдны
2886,vergessen::V,unohtaa,mirst
2887,vergessen::V,unohtaa,aizmirst
2888,messen::V,mitata,муртавны
2889,messen::V,mitata,mērīt
2890,zählen::V,laskea,лыддьыны
2891,zählen::V,laskea,skaitīt
2892,rechnen::V,laskea,лыддьыны
2893,rechnen::V,laskea,rēķināt
2894,lesen::V,lukea,лыддьыны
2895,lesen::V,lukea,lasīt
2896,malen::V,maalata,серпасавны
2897,malen::V,maalata,gleznot
2898,zeichnen::V,piirtää,серпасавны
2899,zeichnen::V,piirtää,zīmēt
2900,zeichnen::V,piirustaa,серпасавны
2901,zeichnen::V,piirustaa,zīmēt
2902,schreiben::V,kirjoittaa,гижны
2903,schreiben::V,kirjoittaa,rakstīt
2904,besitzen::V,omistaa,лоны
2905,besitzen::V,omistaa,piederēt
2906,kaufen::V,ostaa,ньӧбны
2907,kaufen::V,ostaa,pirkt
2908,verkaufen::V,myydä,вузавны
2909,verkaufen::V,myydä,pārdot
2910,bezahlen::V,maksaa,мынтыны
2911,bezahlen::V,maksaa,мынтысьны
2912,bezahlen::V,maksaa,apmaksāt
2913,zahlen::V,maksaa,мынтыны
2914,zahlen::V,maksaa,maksāt
2915,beherrschen::V,hallita,ас улын кутны
2916,beherrschen::V,hallita,valdīt
2917,ertragen::V,kestää,пыкны
2918,ertragen::V,kestää,лэптыны
2919,ertragen::V,kestää,panest
2920,ertragen::V,kestää,paciest
