,Concept_ID,se,pt
7237,drehen::V,jurâttiđ,girar
7238,drehen::V,jåårǥlâ´tted,girar
7239,drehen::V,чоӊӊтэ,girar
7240,wenden::V,jarkelidh,virar
7241,wenden::V,jarkelidh,voltar
7242,wenden::V,jårggålit,virar
7243,wenden::V,jårggålit,voltar
7244,wenden::V,jorgalit,virar
7245,wenden::V,jorgalit,voltar
7246,wenden::V,jurgâliđ,virar
7247,wenden::V,jurgâliđ,voltar
7248,wenden::V,jåårǥlâ´tted,virar
7249,wenden::V,jåårǥlâ´tted,voltar
7250,wenden::V,вӣррлаххътэ,virar
7251,wenden::V,вӣррлаххътэ,voltar
7252,wenden::V,ка̄вьсе,virar
7253,wenden::V,ка̄вьсе,voltar
7254,umdrehen::V,jarkedh,virar
7255,umdrehen::V,jarkedh,revolver
7256,umdrehen::V,måttsåstit,virar
7257,umdrehen::V,måttsåstit,revolver
7258,umdrehen::V,botnjat,virar
7259,umdrehen::V,botnjat,revolver
7260,umdrehen::V,jorgođ,virar
7261,umdrehen::V,jorgođ,revolver
7262,umdrehen::V,jårǥsted,virar
7263,umdrehen::V,jårǥsted,revolver
7264,umdrehen::V,коамьхе,virar
7265,umdrehen::V,коамьхе,revolver
7266,umdrehen::V,калльтлэ,virar
7267,umdrehen::V,калльтлэ,revolver
7268,heben::V,luknjedh,levantar
7269,heben::V,baavhkestidh,levantar
7270,heben::V,bajedit,levantar
7271,heben::V,loktet,levantar
7272,heben::V,bajidit,levantar
7273,heben::V,pajediđ,levantar
7274,heben::V,kokkiđ,levantar
7275,heben::V,kaggâd,levantar
7276,heben::V,pââ´jeed,levantar
7277,heben::V,пайнэ,levantar
7278,heben::V,пайнэллэ,levantar
7279,hochheben::V,lutnjedh,erguer
7280,hochheben::V,lutnjedh,levantar
7281,hochheben::V,låggŋit,erguer
7282,hochheben::V,låggŋit,levantar
7283,hochheben::V,loktet,erguer
7284,hochheben::V,loktet,levantar
7285,hochheben::V,pajediđ,erguer
7286,hochheben::V,pajediđ,levantar
7287,hochheben::V,kuåstteed,erguer
7288,hochheben::V,kuåstteed,levantar
7289,hochheben::V,пайнэ,erguer
7290,hochheben::V,пайнэ,levantar
7291,ergreifen::V,fihkelidh,apanhar
7292,ergreifen::V,sårjjot,apanhar
7293,ergreifen::V,doahppit,apanhar
7294,ergreifen::V,fáhtet,apanhar
7295,ergreifen::V,tuáppuđ,apanhar
7296,ergreifen::V,poppâ´tted,apanhar
7297,ergreifen::V,каццсе,apanhar
7298,ergreifen::V,туэрркэ,apanhar
7299,ergreifen::V,ро̄а̄ппчье,apanhar
7300,halten::V,steeredh,segurar
7301,halten::V,utniedidh,segurar
7302,halten::V,anedit,segurar
7303,halten::V,adnalit,segurar
7304,halten::V,doallat,segurar
7305,halten::V,toollâd,segurar
7306,halten::V,tue´rjjeed,segurar
7307,halten::V,туаррье,segurar
7308,drücken::V,dïelkestidh,apertar
7309,drücken::V,dieddet,apertar
7310,drücken::V,deaddit,apertar
7311,drücken::V,čárvet,apertar
7312,drücken::V,čárvuđ,apertar
7313,drücken::V,čärvvad,apertar
7314,drücken::V,teä´d'ded,apertar
7315,drücken::V,пе̄ррэ,apertar
7316,drücken::V,ра̄ппче,apertar
7317,schieben::V,vuetjedh,empurrar
7318,schieben::V,sjáhtjat,empurrar
7319,schieben::V,cáhkit,empurrar
7320,schieben::V,cuggâđ,empurrar
7321,schieben::V,oi´ǧǧeed,empurrar
7322,schieben::V,оййкье,empurrar
7323,kratzen::V,våhtsodh,raspar
7324,kratzen::V,skreepedh,raspar
7325,kratzen::V,ruohkkat,raspar
7326,kratzen::V,ruohkastit,raspar
7327,kratzen::V,gazzut,raspar
7328,kratzen::V,kazzođ,raspar
7329,kratzen::V,võckkâd,raspar
7330,kratzen::V,кышшкэ,raspar
7331,kratzen::V,каххьце,raspar
7332,lecken::V,njåalodh,lamber
7333,lecken::V,njoallot,lamber
7334,lecken::V,njolodit,lamber
7335,lecken::V,njuálluđ,lamber
7336,lecken::V,njuällad,lamber
7337,lecken::V,нюаллэ,lamber
7338,beißen::V,gaektjedh,morder
7339,beißen::V,gássket,morder
7340,beißen::V,gáskestit,morder
7341,beißen::V,gáskit,morder
7342,beißen::V,käskiđ,morder
7343,beißen::V,kä´cǩǩed,morder
7344,beißen::V,ка̄ццьке,morder
7345,abreißen::V,bïhkedh,arrancar
7346,abreißen::V,gajkkot,arrancar
7347,abreißen::V,gaikkihit,arrancar
7348,abreißen::V,roottâđ,arrancar
7349,abreißen::V,ra´šǩǩeed,arrancar
7350,abreißen::V,rååttad,arrancar
7351,abreißen::V,ро̄дтҍе,arrancar
7352,abreißen::V,пӯттҍкье,arrancar
7353,abschneiden::V,tjoehpestidh,talhar
7354,abschneiden::V,jallat,talhar
7355,abschneiden::V,čuohppat,talhar
7356,abschneiden::V,jogâldiđ,talhar
7357,abschneiden::V,geerelidh,talhar
7358,abschneiden::V,е̄дтэ,talhar
7359,abschneiden::V,е̄дтлэ,talhar
7360,binden::V,gårredidh,ligar
7361,binden::V,tjadnat,ligar
7362,binden::V,gárrat,ligar
7363,binden::V,čoonnâđ,ligar
7364,binden::V,čõõnnâd,ligar
7365,binden::V,čuõlmmâd,ligar
7366,binden::V,ко̄ррэ,ligar
7367,binden::V,чӯллмдэ,ligar
7368,binden::V,ко̄а̄ррэ,ligar
7369,stecken::V,rïjtedh,meter
7370,stecken::V,rïjtedh,enfiar
7371,stecken::V,tsævkkat,meter
7372,stecken::V,tsævkkat,enfiar
7373,stecken::V,cáhkit,meter
7374,stecken::V,cáhkit,enfiar
7375,stecken::V,cuggâđ,meter
7376,stecken::V,cuggâđ,enfiar
7377,stecken::V,čuõ´ǧ'ǧeed,meter
7378,stecken::V,čuõ´ǧ'ǧeed,enfiar
7379,stecken::V,чогксэ,meter
7380,stecken::V,чогксэ,enfiar
7381,stecken::V,це̄ӈькхэ,meter
7382,stecken::V,це̄ӈькхэ,enfiar
7383,brechen::V,dåajodh,romper
7384,brechen::V,dåajodh,quebrar
7385,brechen::V,tsåapkodh,romper
7386,brechen::V,tsåapkodh,quebrar
7387,brechen::V,doaddjut,romper
7388,brechen::V,doaddjut,quebrar
7389,brechen::V,cuvket,romper
7390,brechen::V,cuvket,quebrar
7391,brechen::V,moorrâđ,romper
7392,brechen::V,moorrâđ,quebrar
7393,brechen::V,mu´rdded,romper
7394,brechen::V,mu´rdded,quebrar
7395,brechen::V,муррьтэ,romper
7396,brechen::V,муррьтэ,quebrar
7397,klopfen::V,beenghkedh,bater
7398,klopfen::V,goalkkalit,bater
7399,klopfen::V,tsábbmet,bater
7400,klopfen::V,goalkit,bater
7401,klopfen::V,skoalkit,bater
7402,klopfen::V,skuá'lkuttiđ,bater
7403,klopfen::V,kuälkted,bater
7404,klopfen::V,та̄гкэ,bater
7405,hauen::V,beenghkedh,bater
7406,hauen::V,tjuollat,bater
7407,hauen::V,čuollat,bater
7408,hauen::V,čurmâđ,bater
7409,hauen::V,čâ´cǩǩed,bater
7410,hauen::V,та̄гкэ,bater
7411,hauen::V,ва̄сстэ,bater
7412,kleben::V,njamkedh,colar
7413,kleben::V,dædnjodit,colar
7414,kleben::V,liibmet,colar
7415,kleben::V,taṃadiđ,colar
7416,kleben::V,li´jmmjed,colar
7417,kleben::V,нямхэ,colar
7418,reiben::V,daanjedh,esfregar
7419,reiben::V,ruvvit,esfregar
7420,reiben::V,ruvvet,esfregar
7421,reiben::V,fiärruđ,esfregar
7422,reiben::V,heârrad,esfregar
7423,reiben::V,ru´vvjed,esfregar
7424,reiben::V,е̄ррэ,esfregar
7425,streichen::V,daejdedh,barrar
7426,streichen::V,badtjadidh,barrar
7427,streichen::V,vuojddat,barrar
7428,streichen::V,málet,barrar
7429,streichen::V,njuohtat,barrar
7430,streichen::V,njuottâđ,barrar
7431,streichen::V,puák'suđ,barrar
7432,streichen::V,påhssad,barrar
7433,streichen::V,мо̄а̄шшэ,barrar
7434,schleifen::V,slijhpedh,afiar
7435,schleifen::V,sadjet,afiar
7436,schleifen::V,sadjit,afiar
7437,schleifen::V,šliipet,afiar
7438,schleifen::V,saijeeđ,afiar
7439,schleifen::V,sââjjad,afiar
7440,schleifen::V,tabǯsted,afiar
7441,schleifen::V,то̄а̄мчсе,afiar
7442,schneiden::V,bietskedh,cortar
7443,schneiden::V,suoddat,cortar
7444,schneiden::V,tjuohppat,cortar
7445,schneiden::V,biesskedit,cortar
7446,schneiden::V,čuohppat,cortar
7447,schneiden::V,čuop'pâđ,cortar
7448,schneiden::V,čuõp'pâd,cortar
7449,schneiden::V,е̄дтэ,cortar
7450,schneiden::V,пе̄ррэ,cortar
7451,schneiden::V,чӯххпэ,cortar
7452,rütteln::V,firredh,sacudir
7453,rütteln::V,doargestit,sacudir
7454,rütteln::V,šluvgit,sacudir
7455,rütteln::V,pušteđ,sacudir
7456,rütteln::V,pu´štted,sacudir
7457,rütteln::V,пушшьтэ,sacudir
7458,schütteln::V,firredh,abanar
7459,schütteln::V,firredh,sacudir
7460,schütteln::V,sjavnnjet,abanar
7461,schütteln::V,sjavnnjet,sacudir
7462,schütteln::V,sillnat,abanar
7463,schütteln::V,sillnat,sacudir
7464,schütteln::V,skullhet,abanar
7465,schütteln::V,skullhet,sacudir
7466,schütteln::V,salkalit,abanar
7467,schütteln::V,salkalit,sacudir
7468,schütteln::V,pušteđ,abanar
7469,schütteln::V,pušteđ,sacudir
7470,schütteln::V,pu´štted,abanar
7471,schütteln::V,pu´štted,sacudir
7472,schütteln::V,пушшьтэ,abanar
7473,schütteln::V,пушшьтэ,sacudir
7474,schwenken::V,svinhtedh,agitar
7475,schwenken::V,svikkastit,agitar
7476,schwenken::V,šlivgut,agitar
7477,schwenken::V,hiä'iluttiđ,agitar
7478,schwenken::V,heeilted,agitar
7479,schwenken::V,маххъе,agitar
7480,schütten::V,gurhkedh,deitar
7481,schütten::V,hállit,deitar
7482,schütten::V,liejkkit,deitar
7483,schütten::V,leškiđ,deitar
7484,schütten::V,virâttiđ,deitar
7485,schütten::V,väällad,deitar
7486,schütten::V,ва̄ллэ,deitar
7487,füllen::V,dievhtedh,encher
7488,füllen::V,dievddet,encher
7489,füllen::V,deavdit,encher
7490,füllen::V,tevdiđ,encher
7491,füllen::V,tiudded,encher
7492,füllen::V,тӣввтэ,encher
7493,einwickeln::V,gïesedh,envolver
7494,einwickeln::V,gïesedh,embrulhar
7495,einwickeln::V,giessat,envolver
7496,einwickeln::V,giessat,embrulhar
7497,einwickeln::V,gárrat,envolver
7498,einwickeln::V,gárrat,embrulhar
7499,einwickeln::V,giessat,envolver
7500,einwickeln::V,giessat,embrulhar
7501,einwickeln::V,gurpat,envolver
7502,einwickeln::V,gurpat,embrulhar
7503,einwickeln::V,kiessâđ,envolver
7504,einwickeln::V,kiessâđ,embrulhar
7505,einwickeln::V,ǩiõssâd,envolver
7506,einwickeln::V,ǩiõssâd,embrulhar
7507,einwickeln::V,кӣссэ,envolver
7508,einwickeln::V,кӣссэ,embrulhar
7509,tragen::V,guedtedh,levar
7510,tragen::V,guedtedh,trazer
7511,tragen::V,guoddet,levar
7512,tragen::V,guoddet,trazer
7513,tragen::V,guoddit,levar
7514,tragen::V,guoddit,trazer
7515,tragen::V,kyed'diđ,levar
7516,tragen::V,kyed'diđ,trazer
7517,tragen::V,kue´d'ded,levar
7518,tragen::V,kue´d'ded,trazer
7519,tragen::V,кӯннҌтэ,levar
7520,tragen::V,кӯннҌтэ,trazer
7521,schleppen::V,fatnehtidh,arrastar
7522,schleppen::V,sliehpit,arrastar
7523,schleppen::V,feastit,arrastar
7524,schleppen::V,vie'šidiđ,arrastar
7525,schleppen::V,hinnađ,arrastar
7526,schleppen::V,nje´ʒʒed,arrastar
7527,schleppen::V,чуввкэ,arrastar
7528,ziehen::V,giesedh,puxar
7529,ziehen::V,giesset,puxar
7530,ziehen::V,geassit,puxar
7531,ziehen::V,keessiđ,puxar
7532,ziehen::V,ǩie´ssed,puxar
7533,ziehen::V,ке̄ссе,puxar
7534,aufbewahren::V,vöörhkedh,guardar
7535,aufbewahren::V,vöörhkedh,conservar
7536,aufbewahren::V,vuorkkit,guardar
7537,aufbewahren::V,vuorkkit,conservar
7538,aufbewahren::V,seailluhit,guardar
7539,aufbewahren::V,seailluhit,conservar
7540,aufbewahren::V,siä'iluttiđ,guardar
7541,aufbewahren::V,siä'iluttiđ,conservar
7542,aufbewahren::V,seeilted,guardar
7543,aufbewahren::V,seeilted,conservar
7544,aufbewahren::V,рӯкнэ,guardar
7545,aufbewahren::V,рӯкнэ,conservar
7546,werfen::V,slampestidh,lançar
7547,werfen::V,bálkkot,lançar
7548,werfen::V,suhppet,lançar
7549,werfen::V,šlivgiđ,lançar
7550,werfen::V,čeâǥǥted,lançar
7551,werfen::V,суэххпэ,lançar
7552,fangen::V,bivtedh,apanhar
7553,fangen::V,giddit,apanhar
7554,fangen::V,bivdit,apanhar
7555,fangen::V,toppiđ,apanhar
7556,fangen::V,tää´vted,apanhar
7557,fangen::V,та̄бпэ,apanhar
7558,fangen::V,со̄а̄гкэ,apanhar
7559,packen::V,doerelidh,agarrar
7560,packen::V,kreemsedh,agarrar
7561,packen::V,doahppit,agarrar
7562,packen::V,doahput,agarrar
7563,packen::V,tuáppuđ,agarrar
7564,packen::V,ká'ivâstiđ,agarrar
7565,packen::V,tää´vted,agarrar
7566,packen::V,каццсе,agarrar
7567,packen::V,туэрркэ,agarrar
7568,packen::V,ро̄а̄ппчье,agarrar
7569,verstecken::V,tjïekedh,esconder
7570,verstecken::V,tjiehkat,esconder
7571,verstecken::V,čiehkat,esconder
7572,verstecken::V,čieḥâđ,esconder
7573,verstecken::V,peittad,esconder
7574,verstecken::V,пе̄йхьтэ,esconder
7575,teilen::V,juekedh,partir
7576,teilen::V,juekedh,dividir
7577,teilen::V,juohket,partir
7578,teilen::V,juohket,dividir
7579,teilen::V,juohkit,partir
7580,teilen::V,juohkit,dividir
7581,teilen::V,jyeḥiđ,partir
7582,teilen::V,jyeḥiđ,dividir
7583,teilen::V,jue´ǩǩed,partir
7584,teilen::V,jue´ǩǩed,dividir
7585,teilen::V,ю̄гке,partir
7586,teilen::V,ю̄гке,dividir
7587,teilen::V,ра̄ттҍке,partir
7588,teilen::V,ра̄ттҍке,dividir
7589,schicken::V,saadtodh,enviar
7590,schicken::V,sáddit,enviar
7591,schicken::V,sáddet,enviar
7592,schicken::V,vuo'lgâttiđ,enviar
7593,schicken::V,vuõltteed,enviar
7594,schicken::V,вӯлкхэ,enviar
7595,bringen::V,buektedh,trazer
7596,bringen::V,doalvvot,trazer
7597,bringen::V,buktit,trazer
7598,bringen::V,tuál'vuđ,trazer
7599,bringen::V,pu´htted,trazer
7600,bringen::V,пыххьтэ,trazer
7601,hinzufügen::V,dievhtedh,acrescentar
7602,hinzufügen::V,duoddit,acrescentar
7603,hinzufügen::V,lasedit,acrescentar
7604,hinzufügen::V,lasihit,acrescentar
7605,hinzufügen::V,lasettiđ,acrescentar
7606,hinzufügen::V,lââ´zzted,acrescentar
7607,hinzufügen::V,лажьхе,acrescentar
7608,bekommen::V,åadtjodh,obter
7609,bekommen::V,åttjudit,obter
7610,bekommen::V,oažžut,obter
7611,bekommen::V,juksâđ,obter
7612,bekommen::V,uáž'žuđ,obter
7613,bekommen::V,vuäǯ'ǯâd,obter
7614,bekommen::V,вуаннче,obter
7615,erhalten::V,åadtjodh,receber
7616,erhalten::V,oadtjot,receber
7617,erhalten::V,oažžut,receber
7618,erhalten::V,uáž'žuđ,receber
7619,erhalten::V,vuäǯ'ǯâd,receber
7620,erhalten::V,ва̄лльтэ,receber
7621,nehmen::V,vaeltedh,tomar
7622,nehmen::V,válldet,tomar
7623,nehmen::V,váldit,tomar
7624,nehmen::V,väldiđ,tomar
7625,nehmen::V,vä´ldded,tomar
7626,nehmen::V,ва̄лльтэ,tomar
7627,wählen::V,veeljedh,eleger
7628,wählen::V,veeljedh,escolher
7629,wählen::V,válljit,eleger
7630,wählen::V,válljit,escolher
7631,wählen::V,válljet,eleger
7632,wählen::V,válljet,escolher
7633,wählen::V,valjiđ,eleger
7634,wählen::V,valjiđ,escolher
7635,wählen::V,vaalšed,eleger
7636,wählen::V,vaalšed,escolher
7637,wählen::V,va´lljeed,eleger
7638,wählen::V,va´lljeed,escolher
7639,wählen::V,воалшэ,eleger
7640,wählen::V,воалшэ,escolher
7641,auswählen::V,veeljedh,escolher
7642,auswählen::V,veeljedh,seleccionar
7643,auswählen::V,tjuolldet,escolher
7644,auswählen::V,tjuolldet,seleccionar
7645,auswählen::V,válljet,escolher
7646,auswählen::V,válljet,seleccionar
7647,auswählen::V,valjiđ,escolher
7648,auswählen::V,valjiđ,seleccionar
7649,auswählen::V,vaalšed,escolher
7650,auswählen::V,vaalšed,seleccionar
7651,auswählen::V,va´lljeed,escolher
7652,auswählen::V,va´lljeed,seleccionar
7653,auswählen::V,воалшэ,escolher
7654,auswählen::V,воалшэ,seleccionar
7655,bewahren::V,vaarjelidh,guardar
7656,bewahren::V,vaarjelidh,conservar
7657,bewahren::V,bisodit,guardar
7658,bewahren::V,bisodit,conservar
7659,bewahren::V,várjjalit,guardar
7660,bewahren::V,várjjalit,conservar
7661,bewahren::V,seailluhit,guardar
7662,bewahren::V,seailluhit,conservar
7663,bewahren::V,varjâliđ,guardar
7664,bewahren::V,varjâliđ,conservar
7665,bewahren::V,varjjled,guardar
7666,bewahren::V,varjjled,conservar
7667,bewahren::V,ӣшшьтэ,guardar
7668,bewahren::V,ӣшшьтэ,conservar
7669,bewahren::V,во̄а̄ррьдэ,guardar
7670,bewahren::V,во̄а̄ррьдэ,conservar
7671,behindern::V,hööptdeh,impedir
7672,behindern::V,hieredit,impedir
7673,behindern::V,muhttet,impedir
7674,behindern::V,eastadit,impedir
7675,behindern::V,estiđ,impedir
7676,behindern::V,coggâđ,impedir
7677,behindern::V,hettiđ,impedir
7678,behindern::V,cõggâd,impedir
7679,behindern::V,е̄кхэллэ,impedir
7680,verderben::V,biejstedh,estragar
7681,verderben::V,biejstedh,corromper
7682,verderben::V,spedjat,estragar
7683,verderben::V,spedjat,corromper
7684,verderben::V,billistit,estragar
7685,verderben::V,billistit,corromper
7686,verderben::V,pillediđ,estragar
7687,verderben::V,pillediđ,corromper
7688,verderben::V,tårmmad,estragar
7689,verderben::V,tårmmad,corromper
7690,verderben::V,pe´llsted,estragar
7691,verderben::V,pe´llsted,corromper
7692,verderben::V,тоаррмэ,estragar
7693,verderben::V,тоаррмэ,corromper
7694,verderben::V,ма̄ййкэ,estragar
7695,verderben::V,ма̄ййкэ,corromper
7696,beschädigen::V,fæjloedidh,danificar
7697,beschädigen::V,vahágahttet,danificar
7698,beschädigen::V,bilidit,danificar
7699,beschädigen::V,vahâgittiđ,danificar
7700,beschädigen::V,pä´rtteed,danificar
7701,beschädigen::V,муррьтэ,danificar
7702,zerbrechen::V,tsööpkedh,romper
7703,zerbrechen::V,tsööpkedh,quebrar
7704,zerbrechen::V,doadjet,romper
7705,zerbrechen::V,doadjet,quebrar
7706,zerbrechen::V,cuvket,romper
7707,zerbrechen::V,cuvket,quebrar
7708,zerbrechen::V,cuov'kkiđ,romper
7709,zerbrechen::V,cuov'kkiđ,quebrar
7710,zerbrechen::V,muårrâd,romper
7711,zerbrechen::V,muårrâd,quebrar
7712,zerbrechen::V,cu´vǩǩeed,romper
7713,zerbrechen::V,cu´vǩǩeed,quebrar
7714,zerbrechen::V,муррьтэ,romper
7715,zerbrechen::V,муррьтэ,quebrar
7716,zerreißen::V,gejhkielidh,rasgar
7717,zerreißen::V,gajkudit,rasgar
7718,zerreißen::V,gaikkodit,rasgar
7719,zerreißen::V,ráisket,rasgar
7720,zerreißen::V,kiškođ,rasgar
7721,zerreißen::V,ra´šǩǩeed,rasgar
7722,zerreißen::V,пуатткэ,rasgar
7723,zerstören::V,eerjedh,destruir
7724,zerstören::V,biejsstet,destruir
7725,zerstören::V,håhkkidit,destruir
7726,zerstören::V,heavahit,destruir
7727,zerstören::V,duš'šadit,destruir
7728,zerstören::V,bilidit,destruir
7729,zerstören::V,hevâttiđ,destruir
7730,zerstören::V,hiâvted,destruir
7731,zerstören::V,ёҏтэ,destruir
7732,verbrennen::V,båeltedh,queimar
7733,verbrennen::V,boalldet,queimar
7734,verbrennen::V,boaldit,queimar
7735,verbrennen::V,puál'diđ,queimar
7736,verbrennen::V,puä´ldded,queimar
7737,verbrennen::V,пуэлльтэ,queimar
7738,geben::V,vedtedh,dar
7739,geben::V,vaddet,dar
7740,geben::V,addit,dar
7741,geben::V,addliđ,dar
7742,geben::V,ä´n,dar
7743,geben::V,аннҍтэ,dar
7744,reichen::V,geelkedh,passar
7745,reichen::V,lagádit,passar
7746,reichen::V,geiget,passar
7747,reichen::V,keigiđ,passar
7748,reichen::V,vuõiggâ´stted,passar
7749,reichen::V,аннҍтэ,passar
7750,schenken::V,vedtedh,oferecer
7751,schenken::V,vaddet,oferecer
7752,schenken::V,skeaŋkut,oferecer
7753,schenken::V,skeŋket,oferecer
7754,schenken::V,skeŋkkiđ,oferecer
7755,schenken::V,sǩiâŋkkâd,oferecer
7756,schenken::V,ла̄ххе,oferecer
7757,versprechen::V,luhpiedidh,prometer
7758,versprechen::V,jáhttet,prometer
7759,versprechen::V,lohpidit,prometer
7760,versprechen::V,lopediđ,prometer
7761,versprechen::V,lå´ppeed,prometer
7762,versprechen::V,о̄а̄шштҍе,prometer
7763,wünschen::V,lahkoehtidh,desejar
7764,wünschen::V,sávvat,desejar
7765,wünschen::V,sávadit,desejar
7766,wünschen::V,doaivvuhit,desejar
7767,wünschen::V,tuá'ivuttiđ,desejar
7768,wünschen::V,tuâivvad,desejar
7769,wünschen::V,туввэ,desejar
7770,loben::V,girmedh,louvar
7771,loben::V,májnnot,louvar
7772,loben::V,rámmpot,louvar
7773,loben::V,máidnut,louvar
7774,loben::V,rámidit,louvar
7775,loben::V,rammuđ,louvar
7776,loben::V,rämidiđ,louvar
7777,loben::V,ââ´leed,louvar
7778,loben::V,ǩei´tted,louvar
7779,loben::V,кыйта,louvar
7780,küssen::V,tjånnahtidh,beijar
7781,küssen::V,tjuvliestidh,beijar
7782,küssen::V,tjullit,beijar
7783,küssen::V,tjulestit,beijar
7784,küssen::V,cum'mát,beijar
7785,küssen::V,cummistit,beijar
7786,küssen::V,cummâliđ,beijar
7787,küssen::V,cu´mmsted,beijar
7788,küssen::V,cu´mmstõõllâd,beijar
7789,küssen::V,нӣссэ,beijar
7790,wiegen::V,sjammadidh,embalar
7791,wiegen::V,vuohttot,embalar
7792,wiegen::V,vuohtudit,embalar
7793,wiegen::V,vuohttut,embalar
7794,wiegen::V,vuát'tuđ,embalar
7795,wiegen::V,nuäkkad,embalar
7796,wiegen::V,suâibted,embalar
7797,wiegen::V,нуагкэ,embalar
7798,zudecken::V,gaptjedh,tapar
7799,zudecken::V,gaptjedh,cobrir
7800,zudecken::V,loavddet,tapar
7801,zudecken::V,loavddet,cobrir
7802,zudecken::V,gokčat,tapar
7803,zudecken::V,gokčat,cobrir
7804,zudecken::V,luáv'diđ,tapar
7805,zudecken::V,luáv'diđ,cobrir
7806,zudecken::V,kä´tted,tapar
7807,zudecken::V,kä´tted,cobrir
7808,zudecken::V,ка̄ххьтэ,tapar
7809,zudecken::V,ка̄ххьтэ,cobrir
7810,wecken::V,gåaskodh,acordar
7811,wecken::V,gåaskodh,despertar
7812,wecken::V,båktet,acordar
7813,wecken::V,båktet,despertar
7814,wecken::V,boktit,acordar
7815,wecken::V,boktit,despertar
7816,wecken::V,rávkat,acordar
7817,wecken::V,rávkat,despertar
7818,wecken::V,cuvnâđ,acordar
7819,wecken::V,cuvnâđ,despertar
7820,wecken::V,counnâd,acordar
7821,wecken::V,counnâd,despertar
7822,wecken::V,цо̄ввнэ,acordar
7823,wecken::V,цо̄ввнэ,despertar
7824,zeigen::V,vuesiehtidh,mostrar
7825,zeigen::V,vuosedit,mostrar
7826,zeigen::V,giejgget,mostrar
7827,zeigen::V,čájehit,mostrar
7828,zeigen::V,čäittiđ,mostrar
7829,zeigen::V,čujottiđ,mostrar
7830,zeigen::V,čuäi´ted,mostrar
7831,zeigen::V,вӯзьхе,mostrar
7832,führen::V,steeredh,guiar
7833,führen::V,steeredh,conduzir
7834,führen::V,doalvvot,guiar
7835,führen::V,doalvvot,conduzir
7836,führen::V,láidet,guiar
7837,führen::V,láidet,conduzir
7838,führen::V,jođettiđ,guiar
7839,führen::V,jođettiđ,conduzir
7840,führen::V,jåå´đted,guiar
7841,führen::V,jåå´đted,conduzir
7842,führen::V,выгкэ,guiar
7843,führen::V,выгкэ,conduzir
7844,lehren::V,ööhpehtidh,ensinar
7845,lehren::V,åhpadit,ensinar
7846,lehren::V,oahpahit,ensinar
7847,lehren::V,máttááttiđ,ensinar
7848,lehren::V,mätt'ted,ensinar
7849,lehren::V,vuä´ppsted,ensinar
7850,lehren::V,ма̄тҍха,ensinar
7851,unterrichten::V,ööhpehtidh,instruir
7852,unterrichten::V,lågådit,instruir
7853,unterrichten::V,åhpadit,instruir
7854,unterrichten::V,oahpahit,instruir
7855,unterrichten::V,škovliđ,instruir
7856,unterrichten::V,máttááttiđ,instruir
7857,unterrichten::V,mätt'ted,instruir
7858,unterrichten::V,vuä´ppsted,instruir
7859,unterrichten::V,ма̄тҍха,instruir
7860,aufziehen::V,eeledh,criar
7861,aufziehen::V,bajedit,criar
7862,aufziehen::V,biebmat,criar
7863,aufziehen::V,pajaskeessiđ,criar
7864,aufziehen::V,šoddâdiđ,criar
7865,aufziehen::V,šõddeed,criar
7866,aufziehen::V,peâm'mad,criar
7867,aufziehen::V,вуэпьсе,criar
7868,leiten::V,lijrehtidh,dirigir
7869,leiten::V,lijrehtidh,conduzir
7870,leiten::V,lájddit,dirigir
7871,leiten::V,lájddit,conduzir
7872,leiten::V,oatsodit,dirigir
7873,leiten::V,oatsodit,conduzir
7874,leiten::V,jođihit,dirigir
7875,leiten::V,jođihit,conduzir
7876,leiten::V,stivriđ,dirigir
7877,leiten::V,stivriđ,conduzir
7878,leiten::V,hovdiđ,dirigir
7879,leiten::V,hovdiđ,conduzir
7880,leiten::V,jåå´đted,dirigir
7881,leiten::V,jåå´đted,conduzir
7882,leiten::V,выгкэ,dirigir
7883,leiten::V,выгкэ,conduzir
7884,leiten::V,вӯййкье,dirigir
7885,leiten::V,вӯййкье,conduzir
7886,antreiben::V,eadtjoestidh,impelir
7887,antreiben::V,hasodit,impelir
7888,antreiben::V,hállsjedit,impelir
7889,antreiben::V,gevret,impelir
7890,antreiben::V,rássat,impelir
7891,antreiben::V,kušottiđ,impelir
7892,antreiben::V,huá'puttiđ,impelir
7893,antreiben::V,rääskted,impelir
7894,antreiben::V,hõškkled,impelir
7895,antreiben::V,ёадҌхе,impelir
7896,lassen::V,baajedh,fazer
7897,lassen::V,-ahttet,fazer
7898,lassen::V,diktit,fazer
7899,lassen::V,-ttiđ,fazer
7900,lassen::V,ä´n,fazer
7901,lassen::V,па̄ххкэ,fazer
7902,einladen::V,bööredh,convidar
7903,einladen::V,bivddit,convidar
7904,einladen::V,gåhttjot,convidar
7905,einladen::V,bovdet,convidar
7906,einladen::V,koččođ,convidar
7907,einladen::V,kåččad,convidar
7908,einladen::V,коаххче,convidar
7909,vereinigen::V,iktedidh,unir
7910,vereinigen::V,iktedidh,reunir
7911,vereinigen::V,aktidit,unir
7912,vereinigen::V,aktidit,reunir
7913,vereinigen::V,ovttastahttit,unir
7914,vereinigen::V,ovttastahttit,reunir
7915,vereinigen::V,o'vtâstittiđ,unir
7916,vereinigen::V,o'vtâstittiđ,reunir
7917,vereinigen::V,õhtteed,unir
7918,vereinigen::V,õhtteed,reunir
