,Concept_ID,mn,lv
2217,stöhnen::V,ёолох,vaidēt
2218,stöhnen::V,гэнгэнэх,ымзыны
2219,stöhnen::V,гэнгэнэх,vaidēt
2220,zittern::V,дагжих,тіравны
2221,zittern::V,дагжих,drebēt
2222,leben::V,амьдрах,овны
2223,leben::V,амьдрах,dzīvot
2224,geboren werden::V,төрөх,чужны
2225,geboren werden::V,төрөх,dzimt
2226,atmen::V,амьсгалах,кашкыны
2227,atmen::V,амьсгалах,пошиктыны
2228,atmen::V,амьсгалах,elpot
2229,trinken::V,уух,юны
2230,trinken::V,уух,dzert
2231,essen::V,идэх,сёйны
2232,essen::V,идэх,ēst
2233,schlucken::V,залгих,ньылавны
2234,schlucken::V,залгих,rīt
2235,müde werden::V,ядрах,мудзны
2236,müde werden::V,ядрах,nokust
2237,einschlafen::V,унтчих,ланьтны
2238,einschlafen::V,унтчих,унмовсьны
2239,einschlafen::V,унтчих,iemigt
2240,einschlafen::V,унтчих,aizmigt
2241,schlafen::V,унтах,узьны
2242,schlafen::V,унтах,gulēt
2243,aufwachen::V,сэрэх,садьмыны
2244,aufwachen::V,сэрэх,mosties
2245,aufstehen::V,босох,чеччыны
2246,aufstehen::V,босох,celties
2247,sich erholen::V,амрах,шойччыны
2248,sich erholen::V,амрах,atžirgt
2249,sich erholen::V,амрах,atpūsties
2250,krank werden::V,өвдөж эхлэх,висьмыны
2251,krank werden::V,өвдөж эхлэх,sasirgt
2252,krank sein::V,өвдөх,висьны
2253,krank sein::V,өвдөх,slimot
2254,schmerzen::V,өвдөх,висьны
2255,schmerzen::V,өвдөх,sāpēt
2256,schmerzen::V,өвдөх,smelgt
2257,schmerzen::V,шархирах,висьны
2258,schmerzen::V,шархирах,sāpēt
2259,schmerzen::V,шархирах,smelgt
2260,husten::V,ханиах,кызны
2261,husten::V,ханиах,klepot
2262,genesen::V,засрах,бурдны
2263,genesen::V,засрах,veseļoties
2264,sterben::V,үхэх,кувны
2265,sterben::V,үхэх,mirt
2266,sterben::V,үхэх,nomirt
2267,sterben::V,нас барах,кувны
2268,sterben::V,нас барах,mirt
2269,sterben::V,нас барах,nomirt
2270,umkommen::V,үхэх,кувны
2271,umkommen::V,үхэх,apsprāgt
2272,umkommen::V,үхэх,aiziet bojā
2273,sich bewegen::V,хөдлөх,вӧрзьыны
2274,sich bewegen::V,хөдлөх,virzīties
2275,sich rühren::V,хөдлөх,вӧрны
2276,sich rühren::V,хөдлөх,вӧрӧдчыны
2277,sich rühren::V,хөдлөх,sagrozīties
2278,sich erheben::V,босох,сувтны
2279,sich erheben::V,босох,piecelties
2280,sich setzen::V,суух,пуксьыны
2281,sich setzen::V,суух,sēsties
2282,hinfallen::V,ойчих,усьны
2283,hinfallen::V,ойчих,sabirt
2284,hinfallen::V,ойчих,pakrist
2285,laufen::V,явган явах,мyнны
2286,laufen::V,явган явах,iet
2287,laufen::V,явган явах,skraidīt
2288,schreiten::V,алхах,восьлавны
2289,schreiten::V,алхах,soļot
2290,spazierengehen::V,зугаалах,гуляйтны
2291,spazierengehen::V,зугаалах,staigāt
2292,spazierengehen::V,зугаалах,pastaigāties
2293,eilen::V,хурдлах,тэрмасьны
2294,eilen::V,хурдлах,traukt
2295,sich beeilen::V,яарах,тэрмасьны
2296,sich beeilen::V,яарах,steigties
2297,sich beeilen::V,яарах,pasteigties
2298,sich beeilen::V,шамдах,тэрмасьны
2299,sich beeilen::V,шамдах,steigties
2300,sich beeilen::V,шамдах,pasteigties
2301,sausen::V,давхих,тӧвзьыны
2302,sausen::V,давхих,drāzt
2303,sausen::V,давхих,brāzties
2304,rennen::V,гүйх,котӧртны
2305,rennen::V,гүйх,skriet
2306,springen::V,харайх,чеччавны
2307,springen::V,харайх,lēkt
2308,springen::V,дэвхрэх,чеччавны
2309,springen::V,дэвхрэх,lēkt
2310,klettern::V,авирах,кышасьны
2311,klettern::V,авирах,кавшасьны
2312,klettern::V,авирах,kāpt
2313,klettern::V,авирах,rāpties
2314,schaukeln::V,ганхалзах,гычасьны
2315,schaukeln::V,ганхалзах,šūpoties
2316,schaukeln::V,ганхалзах,zvalstīties
2317,kriechen::V,мөлхөх,кыссьыны
2318,kriechen::V,мөлхөх,līst
2319,kriechen::V,мөлхөх,rāpot
2320,schwimmen::V,сэлэх,уявны
2321,schwimmen::V,сэлэх,peldēt
2322,tauchen::V,шунгах,сунавны
2323,tauchen::V,шунгах,gremdēties
2324,rudern::V,сэлүүрдэх,пелысасьны
2325,rudern::V,сэлүүрдэх,airēt
2326,rudern::V,сэлүүрдэх,irties
2327,fahren::V,явах,мунны
2328,fahren::V,явах,braukt
2329,fliegen::V,нисэх,лэбны
2330,fliegen::V,нисэх,lidot
2331,fliegen::V,нисэх,laisties
2332,gehen::V,явах,мyнны
2333,gehen::V,явах,iet
2334,weggehen::V,явах,мунавны
2335,weggehen::V,явах,aiziet
2336,abfahren::V,одох,мӧдӧдчыны
2337,abfahren::V,одох,atiet
2338,abfahren::V,одох,aizbraukt
2339,abfahren::V,хөдлөх,мӧдӧдчыны
2340,abfahren::V,хөдлөх,atiet
2341,abfahren::V,хөдлөх,aizbraukt
2342,anhalten::V,зогсох,джӧмдыны
2343,anhalten::V,зогсох,apstāties
2344,hineingehen::V,орох,пырны
2345,hineingehen::V,орох,ieiet
2346,eintreten::V,орох,пырны
2347,eintreten::V,орох,ienākt
2348,kommen::V,ирэх,воны
2349,kommen::V,ирэх,локны
2350,kommen::V,ирэх,nākt
2351,ankommen::V,хүрэх,воны
2352,ankommen::V,хүрэх,локны
2353,ankommen::V,хүрэх,nonākt
2354,ankommen::V,хүрэх,ierasties
2355,zurückkommen::V,харих,косны
2356,zurückkommen::V,харих,бергӧдчыны
2357,zurückkommen::V,харих,atgriezties
2358,zurückkommen::V,буцаж ирэх,косны
2359,zurückkommen::V,буцаж ирэх,бергӧдчыны
2360,zurückkommen::V,буцаж ирэх,atgriezties
2361,bleiben::V,үлдэх,кольны
2362,bleiben::V,үлдэх,palikt
2363,warten::V,хүлээх,виччысьны
2364,warten::V,хүлээх,gaidīt
2365,erwarten::V,хүлээх,виччысьны
2366,erwarten::V,хүлээх,sagaidīt
2367,suchen::V,эрэх,корсьны
2368,suchen::V,эрэх,meklēt
2369,suchen::V,бэдрэх,корсьны
2370,suchen::V,бэдрэх,meklēt
2371,finden::V,олох,казявны
2372,finden::V,олох,rast
2373,finden::V,олох,atrast
2374,versuchen::V,оролдох,заводитчывны
2375,versuchen::V,оролдох,mēģināt
2376,vorbereiten::V,бэлтгэх,дасьтыны
2377,vorbereiten::V,бэлтгэх,gatavot
2378,vorbereiten::V,бэлтгэх,sagatavot
2379,lieben::V,янаглах,радейтны
2380,lieben::V,янаглах,mīlēt
2381,mögen::V,таалах,радейтны
2382,mögen::V,таалах,gribēties
2383,lachen::V,инээх,серавны
2384,lachen::V,инээх,серавлыны
2385,lachen::V,инээх,smiet
2386,lachen::V,инээх,smieties
2387,rühren::V,сэтгэл уяруулах,нормӧдны
2388,rühren::V,сэтгэл уяруулах,aizgrābt
2389,weinen::V,уйлах,бӧрдны
2390,weinen::V,уйлах,raudāt
2391,schimpfen::V,хараах,видчыны
2392,schimpfen::V,хараах,rāties
2393,schimpfen::V,хараах,lamāties
2394,sich ärgern::V,уурлах,скӧравны
2395,sich ärgern::V,уурлах,īgt
2396,sich ärgern::V,уурлах,pukoties
2397,sich ärgern::V,уурлах,dusmoties
2398,sich fürchten::V,айх,повны
2399,sich fürchten::V,айх,bīties
2400,sich fürchten::V,айх,baidīties
2401,fürchten::V,айх,повны
2402,fürchten::V,айх,baidīties no
2403,fliehen::V,зугтах,пышйыны
2404,fliehen::V,зугтах,bēgt
2405,fliehen::V,гүйж очих,пышйыны
2406,fliehen::V,гүйж очих,bēgt
2407,flüchten::V,оргох,пышйыны
2408,flüchten::V,оргох,aizbēgt
2409,sehen::V,үзэх,аддзыны
2410,sehen::V,үзэх,redzēt
2411,anschauen::V,харах,видзӧдны
2412,anschauen::V,харах,paraudzīties
2413,ansehen::V,харах,видзӧдны
2414,ansehen::V,харах,aplūkot
2415,hören::V,дуулах,кывны
2416,hören::V,дуулах,dzirdēt
2417,zuhören::V,чагнах,кывзыны
2418,zuhören::V,чагнах,klausīties
2419,probieren::V,амсаж үзэх,видлыны
2420,probieren::V,амсаж үзэх,nogaršot
2421,riechen::V,үнэрлэх,чушкыны
2422,riechen::V,үнэрлэх,ost
2423,riechen::V,үнэрлэх,ostīt
2424,fühlen::V,мэдрэх,вежӧртны
2425,fühlen::V,мэдрэх,гӧгӧрвоны
2426,fühlen::V,мэдрэх,just
2427,fühlen::V,мэдрэх,izjust
2428,scheinen::V,шиг үзэгдэх,кажитчыны
2429,scheinen::V,шиг үзэгдэх,šķist
2430,scheinen::V,шиг үзэгдэх,likties
2431,zu sehen sein::V,үзэгдэх,тыдавны
2432,zu sehen sein::V,үзэгдэх,parādīties
2433,zu sehen sein::V,харагдах,тыдавны
2434,zu sehen sein::V,харагдах,parādīties
2435,vernehmen::V,дуулах,кывны
2436,vernehmen::V,дуулах,saklausīt
2437,frieren::V,даарах,кынмыны
2438,frieren::V,даарах,salt
2439,tun::V,хийх,керны
2440,tun::V,хийх,darīt
2441,tun::V,үйлдэх,керны
2442,tun::V,үйлдэх,darīt
2443,können::V,болох,кужны
2444,können::V,болох,prast
2445,wollen::V,хүсэх,кӧсйыны
2446,wollen::V,хүсэх,gribēt
2447,anfangen::V,эхлэх,заводитны
2448,anfangen::V,эхлэх,пондыны
2449,anfangen::V,эхлэх,sākt
2450,anfangen::V,эхлэх,iesākt
2451,beenden::V,дуусгах,помавны
2452,beenden::V,дуусгах,beigt
2453,beenden::V,дуусгах,pabeigt
2454,aufhören::V,болих,дугӧдны
2455,aufhören::V,болих,pārtraukt
2456,aufhören::V,зогсох,дугӧдны
2457,aufhören::V,зогсох,pārtraukt
2458,gelingen::V,бүтэх,артмыны
2459,gelingen::V,бүтэх,izdoties
2460,geraten::V,илрэх,сюрны
2461,geraten::V,илрэх,веськавны
2462,geraten::V,илрэх,veikties
2463,öffnen::V,нээх,восьтыны
2464,öffnen::V,нээх,atvērt
2465,öffnen::V,нээх,attaisīt
2466,öffnen::V,тайлах,восьтыны
2467,öffnen::V,тайлах,atvērt
2468,öffnen::V,тайлах,attaisīt
2469,schließen::V,хаах,пӧдлавны
2470,schließen::V,хаах,slēgt
2471,schließen::V,хаах,aizvērt
2472,schließen::V,хаах,aiztaisīt
2473,stellen::V,тавих,сувтӧдны
2474,stellen::V,тавих,likt
2475,stellen::V,тавих,nolikt
2476,stellen::V,босгох,сувтӧдны
2477,stellen::V,босгох,likt
2478,stellen::V,босгох,nolikt
2479,setzen::V,суулгах,пуксьӧдны
2480,setzen::V,суулгах,sēdināt
2481,legen::V,хийх,пуктыны
2482,legen::V,хийх,likt
2483,legen::V,тавих,пуктыны
2484,legen::V,тавих,likt
2485,berühren::V,шүргэх,вӧрзьӧдны
2486,berühren::V,шүргэх,инмӧдчывны
2487,berühren::V,шүргэх,skart
2488,berühren::V,шүргэх,aizskart
2489,verbinden::V,залгах,йитны
2490,verbinden::V,залгах,saistīt
2491,verbinden::V,залгах,savienot
2492,bedecken::V,бүрэх,вевттьыны
2493,bedecken::V,бүрэх,apsegt
2494,bedecken::V,бүрэх,pārsegt
2495,aufhängen::V,өлгөх,ӧшӧдны
2496,aufhängen::V,өлгөх,джагӧдны
2497,aufhängen::V,өлгөх,uzkārt
2498,aufhängen::V,дүүжлэх,ӧшӧдны
2499,aufhängen::V,дүүжлэх,джагӧдны
2500,aufhängen::V,дүүжлэх,uzkārt
2501,anzünden::V,асаах,ӧзтыны
2502,anzünden::V,асаах,aizdegt
2503,anzünden::V,асаах,aizdedzināt
2504,anzünden::V,ноцоох,ӧзтыны
2505,anzünden::V,ноцоох,aizdegt
2506,anzünden::V,ноцоох,aizdedzināt
2507,aufheben::V,өргөх,чеччӧдны
2508,aufheben::V,өргөх,сувтӧдны
2509,aufheben::V,өргөх,pacelt
2510,zurücklassen::V,орхих,кольны
2511,zurücklassen::V,орхих,atstāt
2512,zurücklassen::V,үлдээх,кольны
2513,zurücklassen::V,үлдээх,atstāt
2514,verlieren::V,гээх,воштыны
2515,verlieren::V,гээх,zaudēt
2516,verlieren::V,гээх,pazaudēt
2517,fallen lassen::V,унагах,уськӧдны
2518,fallen lassen::V,унагах,nomest
2519,machen::V,хийх,вӧчны
2520,machen::V,хийх,лӧсьӧдны
2521,machen::V,хийх,darīt
2522,machen::V,гаргах,вӧчны
2523,machen::V,гаргах,лӧсьӧдны
2524,machen::V,гаргах,darīt
2525,herstellen::V,бүтээх,лӧсьӧдны
2526,herstellen::V,бүтээх,ražot
2527,herstellen::V,бүтээх,izgatavot
2528,bauen::V,барих,лэптыны
2529,bauen::V,барих,celt
2530,bauen::V,барих,būvēt
2531,reparieren::V,засах,дзоньтавны
2532,reparieren::V,засах,labot
2533,reparieren::V,засах,remontēt
2534,reparieren::V,сэлбэх,дзоньтавны
2535,reparieren::V,сэлбэх,labot
2536,reparieren::V,сэлбэх,remontēt
2537,verbessern::V,засах,бурмӧдны
2538,verbessern::V,засах,labot
2539,verbessern::V,засах,izlabot
2540,verbessern::V,сайжруулах,бурмӧдны
2541,verbessern::V,сайжруулах,labot
2542,verbessern::V,сайжруулах,izlabot
2543,ändern::V,өөрчлөх,вежны
2544,ändern::V,өөрчлөх,mainīt
2545,graben::V,малтах,кодйыны
2546,graben::V,малтах,rakt
2547,beugen::V,бөгтийлгөх,куснявны
2548,beugen::V,бөгтийлгөх,liekt
2549,biegen::V,матах,куснявны
2550,biegen::V,матах,liekt
2551,biegen::V,муруйлгах,куснявны
2552,biegen::V,муруйлгах,liekt
2553,drehen::V,эргүүлэх,бергӧдлыны
2554,drehen::V,эргүүлэх,griezt
2555,wenden::V,эргүүлэх,бергӧдны
2556,wenden::V,эргүүлэх,apgriezt
2557,umdrehen::V,хөрвүүлэх,бергӧдны
2558,umdrehen::V,хөрвүүлэх,apgriezt
2559,heben::V,өргөх,лэптыны
2560,heben::V,өргөх,celt
2561,heben::V,өргөх,cilāt
2562,heben::V,өргөх,pacelt
2563,hochheben::V,өргөх,кыпӧдны
2564,hochheben::V,өргөх,pacelt
2565,ergreifen::V,атгах,кутны
2566,ergreifen::V,атгах,paķert
2567,ergreifen::V,атгах,satvert
2568,halten::V,барих,кутны
2569,halten::V,барих,turēt
2570,halten::V,барих,saturēt
2571,drücken::V,дарах,личкыны
2572,drücken::V,дарах,топӧдны
2573,drücken::V,дарах,spiest
2574,schieben::V,түлхэх,ӧтдортны
2575,schieben::V,түлхэх,йӧткыштны
2576,schieben::V,түлхэх,stumt
2577,kratzen::V,хусах,гуджӧдны
2578,kratzen::V,хусах,kasīt
2579,kratzen::V,хусах,skrāpēt
2580,kratzen::V,маажих,гуджӧдны
2581,kratzen::V,маажих,kasīt
2582,kratzen::V,маажих,skrāpēt
2583,lecken::V,долоох,нювны
2584,lecken::V,долоох,lakt
2585,lecken::V,долоох,laizīt
2586,beißen::V,зуух,курччыны
2587,beißen::V,зуух,kost
2588,beißen::V,хазах,курччыны
2589,beißen::V,хазах,kost
2590,abreißen::V,таслах,орӧдны
2591,abreißen::V,таслах,atraut
2592,abreißen::V,таслах,atplēst
2593,abschneiden::V,тайрах,вундавны
2594,abschneiden::V,тайрах,nogriezt
2595,binden::V,боох,гӧрддзавны
2596,binden::V,боох,кӧртавны
2597,binden::V,боох,siet
2598,binden::V,боох,aptīt
2599,binden::V,хүлэх,гӧрддзавны
2600,binden::V,хүлэх,кӧртавны
2601,binden::V,хүлэх,siet
2602,binden::V,хүлэх,aptīt
2603,stecken::V,шаах,сюйны
2604,stecken::V,шаах,bāzt
2605,stecken::V,шаах,spraust
2606,stecken::V,шигтгэх,сюйны
2607,stecken::V,шигтгэх,bāzt
2608,stecken::V,шигтгэх,spraust
2609,brechen::V,хугалах,чегны
2610,brechen::V,хугалах,lauzt
2611,brechen::V,хугалах,lauzīt
2612,klopfen::V,цохих,камгыны
2613,klopfen::V,цохих,klauvēt
2614,klopfen::V,тогших,камгыны
2615,klopfen::V,тогших,klauvēt
2616,hauen::V,дэлдэх,нӧйнты
2617,hauen::V,дэлдэх,кучкыны
2618,hauen::V,дэлдэх,cirst
2619,hauen::V,дэлдэх,dauzīt
2620,kleben::V,наах,лемавны
2621,kleben::V,наах,ляскавны
2622,kleben::V,наах,līmēt
2623,kleben::V,наах,lipināt
2624,reiben::V,нухах,тільны
2625,reiben::V,нухах,зыравны
2626,reiben::V,нухах,rīvēt
2627,reiben::V,нухах,berzēt
2628,reiben::V,нидчих,тільны
2629,reiben::V,нидчих,зыравны
2630,reiben::V,нидчих,rīvēt
2631,reiben::V,нидчих,berzēt
2632,streichen::V,нялах,мавтны
2633,streichen::V,нялах,ziest
2634,streichen::V,нялах,triept
2635,streichen::V,түрхэх,мавтны
2636,streichen::V,түрхэх,ziest
2637,streichen::V,түрхэх,triept
2638,schleifen::V,билүүдэх,кеслыны
2639,schleifen::V,билүүдэх,trīt
2640,schleifen::V,билүүдэх,asināt
2641,schleifen::V,гуранздах,кеслыны
2642,schleifen::V,гуранздах,trīt
2643,schleifen::V,гуранздах,asināt
2644,schneiden::V,огтлох,шырны
2645,schneiden::V,огтлох,griezt
2646,schneiden::V,огтлох,sagriezt
2647,rütteln::V,холхнулах,легӧдны
2648,rütteln::V,холхнулах,катлӧдлыны
2649,rütteln::V,холхнулах,kratīt
2650,rütteln::V,холхнулах,purināt
2651,schütteln::V,сэгсрэх,тракӧдны
2652,schütteln::V,сэгсрэх,kratīt
2653,schwenken::V,дэвэх,ӧвтны
2654,schwenken::V,дэвэх,шенасьны
2655,schwenken::V,дэвэх,vēzēt
2656,schwenken::V,дэвэх,vēcināt
2657,schwenken::V,даллах,ӧвтны
2658,schwenken::V,даллах,шенасьны
2659,schwenken::V,даллах,vēzēt
2660,schwenken::V,даллах,vēcināt
2661,schütten::V,цутгах,кисьтны
2662,schütten::V,цутгах,bērt
2663,schütten::V,аягалах,кисьтны
2664,schütten::V,аягалах,bērt
2665,füllen::V,дүүргэх,тыртны
2666,füllen::V,дүүргэх,pildīt
2667,füllen::V,дүүргэх,piepildīt
2668,einwickeln::V,боох,тубыртны
2669,einwickeln::V,боох,ietīt
2670,einwickeln::V,ороох,тубыртны
2671,einwickeln::V,ороох,ietīt
2672,tragen::V,авчрах,нуны
2673,tragen::V,авчрах,nest
2674,schleppen::V,чирэх,кыскавны
2675,schleppen::V,чирэх,stiept
2676,schleppen::V,чирэх,staipīt
2677,ziehen::V,татах,кыскыны
2678,ziehen::V,татах,vilkt
2679,aufbewahren::V,хадгалах,видзны
2680,aufbewahren::V,хадгалах,glabāt
2681,aufbewahren::V,хадгалах,uzglabāt
2682,werfen::V,хаях,чӧвтны
2683,werfen::V,хаях,шыбитны
2684,werfen::V,хаях,mest
2685,werfen::V,хаях,sviest
2686,werfen::V,шидэх,чӧвтны
2687,werfen::V,шидэх,шыбитны
2688,werfen::V,шидэх,mest
2689,werfen::V,шидэх,sviest
2690,fangen::V,барих,кутны
2691,fangen::V,барих,ķert
2692,fangen::V,барих,uzķert
2693,packen::V,шүүрэх,босьтны
2694,packen::V,шүүрэх,paķert
2695,packen::V,шүүрэх,satvert
2696,verstecken::V,нуух,дзебны
2697,verstecken::V,нуух,slēpt
2698,verstecken::V,нуух,noglabāt
2699,teilen::V,хуваах,юкны
2700,teilen::V,хуваах,dalīt
2701,schicken::V,илгээх,ыстыны
2702,schicken::V,илгээх,sūtīt
2703,schicken::V,илгээх,atsūtīt
2704,schicken::V,явуулах,ыстыны
2705,schicken::V,явуулах,sūtīt
2706,schicken::V,явуулах,atsūtīt
2707,bringen::V,авчрах,вайны
2708,bringen::V,авчрах,atvest
2709,bringen::V,аваачих,вайны
2710,bringen::V,аваачих,atvest
2711,hinzufügen::V,нэмэх,содтыны
2712,hinzufügen::V,нэмэх,pievienot
2713,bekommen::V,хүлээн авах,босьтны
2714,bekommen::V,хүлээн авах,dabūt
2715,erhalten::V,хүлээн авах,босьтны
2716,erhalten::V,хүлээн авах,saņemt
2717,nehmen::V,авах,босьтны
2718,nehmen::V,авах,ņemt
2719,nehmen::V,авах,paņemt
2720,wählen::V,сонгох,бӧрйыны
2721,wählen::V,сонгох,ievēlēt
2722,auswählen::V,шилэх,бӧрйыны
2723,auswählen::V,шилэх,izvēlēt
2724,bewahren::V,гамнах,видзны
2725,bewahren::V,гамнах,saglabāt
2726,behindern::V,саад хийх,конйӧдлыны
2727,behindern::V,саад хийх,джӧмдӧдны
2728,behindern::V,саад хийх,kavēt
2729,behindern::V,саад хийх,aizkavēt
2730,behindern::V,тотгор болох,конйӧдлыны
2731,behindern::V,тотгор болох,джӧмдӧдны
2732,behindern::V,тотгор болох,kavēt
2733,behindern::V,тотгор болох,aizkavēt
2734,verderben::V,эвдэх,тшыкӧдны
2735,verderben::V,эвдэх,sabojāt
2736,beschädigen::V,гэмтээх,тшыкӧдны
2737,beschädigen::V,гэмтээх,bojāt
2738,beschädigen::V,гэмтээх,maitāt
2739,zerbrechen::V,хагалах,жуглыны
2740,zerbrechen::V,хагалах,salauzt
2741,zerbrechen::V,хагалах,sadauzīt
2742,zerbrechen::V,хага цохих,жуглыны
2743,zerbrechen::V,хага цохих,salauzt
2744,zerbrechen::V,хага цохих,sadauzīt
2745,zerreißen::V,урах,орӧдны
2746,zerreißen::V,урах,pārraut
2747,zerstören::V,эвдэх,жугӧдны
2748,zerstören::V,эвдэх,кисьтны
2749,zerstören::V,эвдэх,косявны
2750,zerstören::V,эвдэх,graut
2751,zerstören::V,эвдэх,sagraut
2752,zerstören::V,сүйтгэх,жугӧдны
2753,zerstören::V,сүйтгэх,кисьтны
2754,zerstören::V,сүйтгэх,косявны
2755,zerstören::V,сүйтгэх,graut
2756,zerstören::V,сүйтгэх,sagraut
2757,verbrennen::V,шатаах,сотны
2758,verbrennen::V,шатаах,сотчыны
2759,verbrennen::V,шатаах,dedzināt
2760,verbrennen::V,шатаах,sadedzināt
2761,geben::V,өгөх,сетны
2762,geben::V,өгөх,dot
2763,geben::V,өгөх,padot
2764,reichen::V,өгөх,сетны
2765,reichen::V,өгөх,padot
2766,reichen::V,өгөх,sniegt
2767,reichen::V,дамжуулах,сетны
2768,reichen::V,дамжуулах,padot
2769,reichen::V,дамжуулах,sniegt
2770,schenken::V,бэлэглэх,козьнавны
2771,schenken::V,бэлэглэх,dāvāt
2772,schenken::V,бэлэглэх,dāvināt
2773,versprechen::V,амлах,кыв сетны
2774,versprechen::V,амлах,solīt
2775,versprechen::V,амлах,apsolīt
2776,wünschen::V,ерөөх,кӧсйыны
2777,wünschen::V,ерөөх,vēlēt
2778,wünschen::V,ерөөх,novēlēt
2779,loben::V,магтах,ошкыны
2780,loben::V,магтах,lielīt
2781,loben::V,сайшаах,ошкыны
2782,loben::V,сайшаах,lielīt
2783,küssen::V,озох,окавны
2784,küssen::V,озох,bučot
2785,küssen::V,озох,skūpstīt
2786,küssen::V,үнсэх,окавны
2787,küssen::V,үнсэх,bučot
2788,küssen::V,үнсэх,skūpstīt
2789,wiegen::V,бүүвэйлэх,гудрӧдлыны
2790,wiegen::V,бүүвэйлэх,šūpot
2791,zudecken::V,хучих,веввттьыны
2792,zudecken::V,хучих,apklāt
2793,zudecken::V,хучих,aizsegt
2794,zudecken::V,бүтээх,веввттьыны
2795,zudecken::V,бүтээх,apklāt
2796,zudecken::V,бүтээх,aizsegt
2797,wecken::V,сэрээх,садьмӧдны
2798,wecken::V,сэрээх,чуксавны
2799,wecken::V,сэрээх,modināt
2800,zeigen::V,үзүүлэх,петкӧдлыны
2801,zeigen::V,үзүүлэх,rādīt
2802,führen::V,хөтлөх,нуӧдны
2803,führen::V,хөтлөх,vadīt
2804,lehren::V,заах,велӧдны
2805,lehren::V,заах,mācīt
2806,lehren::V,заах,iemācīt
2807,unterrichten::V,сургах,велӧдны
2808,unterrichten::V,сургах,apmācīt
2809,aufziehen::V,өсгөх,быдтыны
2810,aufziehen::V,өсгөх,uzaudzināt
2811,aufziehen::V,хүмүүжүүлэх,быдтыны
2812,aufziehen::V,хүмүүжүүлэх,uzaudzināt
2813,leiten::V,удирдах,веськӧдлыны
2814,leiten::V,удирдах,vadīt
2815,leiten::V,удирдах,pārzināt
2816,antreiben::V,шамдуулах,тэрмӧдны
2817,antreiben::V,шамдуулах,urdīt
2818,antreiben::V,шамдуулах,mudināt
2819,lassen::V,-уулах,тшӧктыны
2820,lassen::V,-уулах,ļaut
2821,einladen::V,залах,корны
2822,einladen::V,залах,ielūgt
2823,einladen::V,залах,aicināt
2824,vereinigen::V,нэгтгэх,ӧтувтны
2825,vereinigen::V,нэгтгэх,котыртны
2826,vereinigen::V,нэгтгэх,vienot
2827,vereinigen::V,нэгтгэх,apvienot
2828,vereinigen::V,хамтруулах,ӧтувтны
2829,vereinigen::V,хамтруулах,котыртны
2830,vereinigen::V,хамтруулах,vienot
2831,vereinigen::V,хамтруулах,apvienot
2832,besuchen::V,зочлох,волыны
2833,besuchen::V,зочлох,ветлыны
2834,besuchen::V,зочлох,apciemot
2835,treffen::V,учрах,вочаӧдны
2836,treffen::V,учрах,паныдавны
2837,treffen::V,учрах,satikt
2838,treffen::V,учрах,sastapt
2839,treffen::V,дайралдах,вочаӧдны
2840,treffen::V,дайралдах,паныдавны
2841,treffen::V,дайралдах,satikt
2842,treffen::V,дайралдах,sastapt
2843,sich versammeln::V,хуралдах,лӧсьӧдчыны
2844,sich versammeln::V,хуралдах,salasīties
2845,sich versammeln::V,хуралдах,sapulcēties
2846,spielen::V,наадах,ворсны
2847,spielen::V,наадах,spēlēt
2848,spielen::V,наадах,spēlēties
2849,singen::V,дуулах,сьывны
2850,singen::V,дуулах,dziedāt
2851,tanzen::V,бүжиглэх,йӧктыны
2852,tanzen::V,бүжиглэх,diet
2853,tanzen::V,бүжиглэх,dejot
2854,tanzen::V,бүжиглэх,dancot
2855,sich trennen::V,салах,торйӧдчыны
2856,sich trennen::V,салах,šķirties
2857,sich trennen::V,салах,izšķirties
2858,verlassen::V,хаях,эновтны
2859,verlassen::V,хаях,atstāt
2860,retten::V,гэтэлгэх,видзны
2861,retten::V,гэтэлгэх,мездыны
2862,retten::V,гэтэлгэх,glābt
2863,bewachen::V,сахих,видзны
2864,bewachen::V,сахих,sargāt
2865,schützen::V,хамгаалах,видзны
2866,schützen::V,хамгаалах,pasargāt
2867,schützen::V,хамгаалах,aizsargāt
2868,verteidigen::V,хамгаалах,дорйыны
2869,verteidigen::V,хамгаалах,aizstāvēt
2870,sich schlagen::V,зодолдох,косясьны
2871,sich schlagen::V,зодолдох,kauties
2872,sich schlagen::V,зодолдох,izkauties
2873,schießen::V,харвах,лыйны
2874,schießen::V,харвах,šaut
2875,schießen::V,харвах,šaudīt
2876,schießen::V,буу буудах,лыйны
2877,schießen::V,буу буудах,šaut
2878,schießen::V,буу буудах,šaudīt
2879,siegen::V,ялах,вермыны
2880,siegen::V,ялах,uzvarēt
2881,ärgern::V,уурлуулах,лӧгӧдны
2882,ärgern::V,уурлуулах,лёкмӧдны
2883,ärgern::V,уурлуулах,скӧрмӧдны
2884,ärgern::V,уурлуулах,sadusmot
2885,ärgern::V,уур хүргэх,лӧгӧдны
2886,ärgern::V,уур хүргэх,лёкмӧдны
2887,ärgern::V,уур хүргэх,скӧрмӧдны
2888,ärgern::V,уур хүргэх,sadusmot
2889,schlagen::V,цохих,вартны
2890,schlagen::V,цохих,sist
2891,schlagen::V,цохих,triekt
2892,treten::V,өшиглөх,лёгны
2893,treten::V,өшиглөх,майкны
2894,treten::V,өшиглөх,mīt
2895,treten::V,өшиглөх,paspert
